Time,PrimTSet,HwTSet,ActPow,HwTOutlet,PrimT,HwActive,ChActive
2018-01-09T05:27:24.463Z,,54,30,49.7,,,
2018-01-09T05:27:34.446Z,,54,29,49.7,,,
2018-01-09T05:27:44.439Z,,54,,49.7,,,
2018-01-09T05:27:54.439Z,,54,,49.7,,,
2018-01-09T05:28:04.440Z,,54,,49.7,64.4,,
2018-01-09T05:28:14.443Z,,54,,49.7,,,
2018-01-09T05:28:24.439Z,,54,,49.7,,,
2018-01-09T05:28:34.441Z,,54,,49.7,,,
2018-01-09T05:28:44.443Z,,54,,49.7,,,
2018-01-09T05:28:54.442Z,,54,,49.8,,,
2018-01-09T05:29:04.450Z,,54,,49.8,,,
2018-01-09T05:29:14.443Z,,54,,49.8,,,
2018-01-09T05:29:24.445Z,,54,,49.8,,,
2018-01-09T05:29:34.443Z,,54,,49.8,,,
2018-01-09T05:29:44.444Z,,54,,49.8,,,
2018-01-09T05:29:54.468Z,,54,,49.8,,,
2018-01-09T05:30:04.439Z,,54,,49.8,,,
2018-01-09T05:30:14.445Z,,54,,49.8,64.5,,
2018-01-09T05:30:24.457Z,,54,,49.8,,,
2018-01-09T05:30:34.447Z,,54,30,49.8,,,
2018-01-09T05:30:44.443Z,,54,29,49.8,,,
2018-01-09T05:30:54.445Z,,54,,49.8,,,
2018-01-09T05:31:04.443Z,,54,,49.8,,,
2018-01-09T05:31:14.443Z,,54,,49.9,,,
2018-01-09T05:31:24.444Z,,54,,49.9,,,
2018-01-09T05:31:34.441Z,,54,,49.9,,,
2018-01-09T05:31:44.444Z,,54,,49.9,,,
2018-01-09T05:31:54.461Z,,54,,49.9,,,
2018-01-09T05:32:04.443Z,,54,,50,,,
2018-01-09T05:32:14.472Z,,54,30,49.9,,,
2018-01-09T05:32:24.443Z,,54,,50,,,
2018-01-09T05:32:34.447Z,,54,29,50,,,
2018-01-09T05:32:44.449Z,,54,,49.9,64.6,,
2018-01-09T05:32:54.459Z,,54,,49.9,,,
2018-01-09T05:33:04.441Z,,54,,49.9,,,
2018-01-09T05:33:14.447Z,,54,,50,,,
2018-01-09T05:33:24.446Z,,54,,50,,,
2018-01-09T05:33:34.445Z,,54,,50,,,
2018-01-09T05:33:44.472Z,,54,30,50,,,
2018-01-09T05:33:54.465Z,,54,29,50,,,
2018-01-09T05:34:04.455Z,,54,,50,,,
2018-01-09T05:34:14.445Z,,54,,50,,,
2018-01-09T05:34:24.455Z,,54,,50.1,,,
2018-01-09T05:34:34.500Z,,54,,50.1,,,
2018-01-09T05:34:44.456Z,,54,,50.1,64.7,,
2018-01-09T05:34:54.449Z,,54,,50.1,,,
2018-01-09T05:35:04.472Z,,54,,50.1,,,
2018-01-09T05:35:14.456Z,,54,,50.1,,,
2018-01-09T05:35:24.451Z,,54,,50.1,,,
2018-01-09T05:35:34.468Z,,54,,50.1,,,
2018-01-09T05:35:44.453Z,,54,,50.1,,,
2018-01-09T05:35:54.471Z,,54,,50.1,,,
2018-01-09T05:36:04.490Z,,54,,50.2,,,
2018-01-09T05:36:14.676Z,,54,,50.2,,,
2018-01-09T05:36:24.484Z,,54,,50.2,,,
2018-01-09T05:36:34.480Z,,54,,50.2,,,
2018-01-09T05:36:44.529Z,,54,,50.2,,,
2018-01-09T05:36:54.450Z,,54,,50.1,,,
2018-01-09T05:37:04.452Z,,54,,50.1,,,
2018-01-09T05:37:14.453Z,,54,,50.1,,,
2018-01-09T05:37:24.448Z,,54,,50.1,64.8,,
2018-01-09T05:37:34.446Z,,54,,50.1,64.7,,
2018-01-09T05:37:44.450Z,,54,,50.2,,,
2018-01-09T05:37:54.448Z,,54,,50.2,,,
2018-01-09T05:38:04.445Z,,54,,50.2,64.8,,
2018-01-09T05:38:14.453Z,,54,,50.2,64.7,,
2018-01-09T05:38:24.457Z,,54,,50.2,64.8,,
2018-01-09T05:38:34.451Z,,54,,50.2,,,
2018-01-09T05:38:44.445Z,,54,,50.3,,,
2018-01-09T05:38:54.446Z,,54,,50.3,,,
2018-01-09T05:39:04.501Z,,54,,50.3,,,
2018-01-09T05:39:14.474Z,,54,,50.3,,,
2018-01-09T05:39:24.535Z,,54,30,50.3,,,
2018-01-09T05:39:34.452Z,,54,29,50.3,,,
2018-01-09T05:39:44.455Z,,54,,50.3,,,
2018-01-09T05:39:54.446Z,,54,,50.3,,,
2018-01-09T05:40:04.490Z,,54,,50.3,,,
2018-01-09T05:40:14.462Z,61,54,30,50.3,64.8,0,2
2018-01-09T05:40:24.447Z,,54,29,50.3,,,
2018-01-09T05:40:34.451Z,,54,,50.3,,,
2018-01-09T05:40:44.446Z,,54,30,50.3,,,
2018-01-09T05:40:54.451Z,,54,29,50.3,,,
2018-01-09T05:41:04.447Z,,54,,50.3,,,
2018-01-09T05:41:14.447Z,,,30,,,,
2018-01-09T05:41:24.451Z,,54,29,50.3,64.7,,
2018-01-09T05:41:34.447Z,,54,,50.3,64.8,,
2018-01-09T05:41:44.455Z,,54,,50.3,64.7,,
2018-01-09T05:41:54.448Z,,54,,50.3,,,
2018-01-09T05:42:04.448Z,,54,,50.3,,,
2018-01-09T05:42:24.458Z,,54,,50.3,,,
2018-01-09T05:42:34.464Z,,54,,50.3,,,
2018-01-09T05:42:44.449Z,,54,,50.3,,,
2018-01-09T05:42:54.447Z,,54,,50.3,,,
2018-01-09T05:43:04.449Z,,54,,50.3,,,
2018-01-09T05:43:14.452Z,,54,,50.3,,,
2018-01-09T05:43:24.450Z,,54,,50.3,,,
2018-01-09T05:43:34.448Z,,54,,50.3,,,
2018-01-09T05:43:44.452Z,,54,,50.3,,,
2018-01-09T05:43:54.456Z,,54,,50.3,,,
2018-01-09T05:44:04.451Z,,54,,50.3,64.6,,
2018-01-09T05:44:14.449Z,,54,,50.3,,,
2018-01-09T05:44:24.451Z,,54,,50.3,,,
2018-01-09T05:44:34.449Z,,54,,50.3,,,
2018-01-09T05:44:44.450Z,,54,,50.3,,,
2018-01-09T05:44:54.451Z,,54,,50.3,,,
2018-01-09T05:45:04.452Z,,54,,50.4,,,
2018-01-09T05:45:14.454Z,,54,,50.4,,,
2018-01-09T05:45:24.452Z,,54,,50.4,64.5,,
2018-01-09T05:45:34.470Z,,54,,50.4,,,
2018-01-09T05:45:44.455Z,,54,,50.4,,,
2018-01-09T05:45:54.454Z,,54,,50.4,,,
2018-01-09T05:46:04.452Z,,54,30,50.4,,,
2018-01-09T05:46:14.456Z,,54,,50.3,64.4,,
2018-01-09T05:46:24.473Z,,54,29,50.3,,,
2018-01-09T05:46:34.450Z,,54,,50.3,,,
2018-01-09T05:46:44.453Z,,54,,50.3,,,
2018-01-09T05:46:54.451Z,,54,,50.3,,,
2018-01-09T05:47:04.457Z,,54,,50.3,,,
2018-01-09T05:47:14.457Z,,54,,50.3,64.2,,
2018-01-09T05:47:24.455Z,,54,,50.3,,,
2018-01-09T05:47:34.454Z,,54,,50.3,,,
2018-01-09T05:47:44.450Z,,54,,50.3,,,
2018-01-09T05:47:54.451Z,,54,,50.3,,,
2018-01-09T05:48:04.452Z,,54,,50.3,,,
2018-01-09T05:48:14.452Z,,54,,50.3,,,
2018-01-09T05:48:24.451Z,,54,,50.3,64.1,,
2018-01-09T05:48:34.454Z,,54,,50.3,,,
2018-01-09T05:48:44.456Z,,54,,50.3,64.2,,
2018-01-09T05:48:54.453Z,,54,,50.3,64.1,,
2018-01-09T05:49:04.456Z,,54,,50.3,,,
2018-01-09T05:49:14.456Z,,54,,50.3,,,
2018-01-09T05:49:24.481Z,,54,,50.3,,,
2018-01-09T05:49:34.465Z,,54,,50.3,,,
2018-01-09T05:49:44.455Z,,54,,50.3,,,
2018-01-09T05:49:54.455Z,,54,,50.3,,,
2018-01-09T05:50:04.456Z,,54,,50.3,,,
2018-01-09T05:50:14.471Z,,54,,50.3,,,
2018-01-09T05:50:24.471Z,,54,,50.3,,,
2018-01-09T05:50:34.455Z,,,30,,,,
2018-01-09T05:50:44.453Z,,54,29,50.3,,,
2018-01-09T05:50:54.454Z,,54,,50.3,,,
2018-01-09T05:51:04.455Z,,54,30,50.2,,,
2018-01-09T05:51:14.458Z,,54,,50.2,,,
2018-01-09T05:51:24.466Z,,54,29,50.2,,,
2018-01-09T05:51:34.469Z,,54,,50.2,,,
2018-01-09T05:51:44.466Z,,54,,50.2,,,
2018-01-09T05:51:54.466Z,,54,,50.2,,,
2018-01-09T05:52:04.708Z,,54,,50.2,,,
2018-01-09T05:52:24.466Z,,54,,50.2,,,
2018-01-09T05:52:34.453Z,,54,,50.2,,,
2018-01-09T05:52:44.465Z,,54,,50.2,,,
2018-01-09T05:52:54.506Z,,54,,50.2,,,
2018-01-09T05:53:04.465Z,,54,,50.2,,,
2018-01-09T05:53:14.453Z,,54,,50.2,,,
2018-01-09T05:53:24.464Z,,54,,50.2,,,
2018-01-09T05:53:34.465Z,,54,,50.2,,,
2018-01-09T05:53:44.464Z,,54,,50.2,,,
2018-01-09T05:53:54.501Z,,54,,50.2,,,
2018-01-09T05:54:04.468Z,,54,,50.1,64.2,,
2018-01-09T05:54:14.467Z,,54,,50.1,,,
2018-01-09T05:54:24.465Z,,54,,50.1,64.2,,
2018-01-09T05:54:34.463Z,,54,,50.1,,,
2018-01-09T05:54:44.463Z,,54,,50.1,,,
2018-01-09T05:54:54.462Z,,54,,50.1,,,
2018-01-09T05:55:04.462Z,,54,,50.1,,,
2018-01-09T05:55:24.462Z,,54,,50.1,,,
2018-01-09T05:55:34.460Z,,54,,50.1,,,
2018-01-09T05:55:44.461Z,,54,,50.1,,,
2018-01-09T05:55:54.485Z,,54,,50.1,,,
2018-01-09T05:56:04.468Z,,54,,50.2,,,
2018-01-09T05:56:14.462Z,,54,,50.2,,,
2018-01-09T05:56:24.462Z,,54,30,50.2,64.4,,
2018-01-09T05:56:34.461Z,,54,29,50.2,,,
2018-01-09T05:56:44.459Z,,54,,50.2,,,
2018-01-09T05:56:54.459Z,,54,,50.2,,,
2018-01-09T05:57:14.460Z,,54,,50.2,,,
2018-01-09T05:57:24.461Z,,54,,50.2,,,
2018-01-09T05:57:34.520Z,,54,,50.2,,,
2018-01-09T05:57:44.462Z,,54,,50.2,,,
2018-01-09T05:57:54.459Z,,54,,50.2,,,
2018-01-09T05:58:04.534Z,,,,,64.5,,
2018-01-09T05:58:14.482Z,,54,,50.2,,,
2018-01-09T05:58:24.457Z,,54,,50.2,,,
2018-01-09T05:58:44.459Z,,54,,50.2,,,
2018-01-09T05:58:54.465Z,,54,,50.3,,,
2018-01-09T05:59:04.462Z,,54,,50.3,,,
2018-01-09T05:59:14.458Z,,54,,50.4,,,
2018-01-09T05:59:24.459Z,,54,,50.4,,,
2018-01-09T05:59:34.469Z,,54,,50.4,,,
2018-01-09T05:59:44.459Z,,54,,50.4,64.6,,
2018-01-09T05:59:54.461Z,,54,,50.4,,,
2018-01-09T06:00:14.460Z,,54,,50.4,,,
2018-01-09T06:00:24.462Z,,54,,50.4,,,
2018-01-09T06:00:44.464Z,,54,,50.3,,,
2018-01-09T06:00:54.460Z,,54,,50.3,,,
2018-01-09T06:01:04.460Z,,54,,50.2,,,
2018-01-09T06:01:14.464Z,,54,,50.2,,,
2018-01-09T06:01:24.461Z,,54,,50.2,64.7,,
2018-01-09T06:01:34.471Z,,54,30,50.2,,,
2018-01-09T06:01:44.461Z,,54,29,50.2,,,
2018-01-09T06:01:54.562Z,,54,,50.2,,,
2018-01-09T06:02:14.460Z,,54,,50.3,,,
2018-01-09T06:02:24.468Z,,54,,50.3,,,
2018-01-09T06:02:44.480Z,,54,,50.3,,,
2018-01-09T06:02:54.627Z,,54,,50.3,,,
2018-01-09T06:03:04.463Z,,54,,50.3,,,
2018-01-09T06:03:24.462Z,,54,,50.4,,,
2018-01-09T06:03:34.459Z,,54,,50.4,,,
2018-01-09T06:03:44.464Z,,54,,50.5,,,
2018-01-09T06:03:54.463Z,,,,,64.8,,
2018-01-09T06:04:04.464Z,,54,,50.5,,,
2018-01-09T06:04:14.463Z,,54,,50.5,,,
2018-01-09T06:04:24.465Z,,54,,50.5,,,
2018-01-09T06:04:34.460Z,,54,,50.5,,,
2018-01-09T06:04:44.463Z,,54,,50.5,,,
2018-01-09T06:04:54.465Z,,54,,50.5,,,
2018-01-09T06:05:04.461Z,,54,,50.5,,,
2018-01-09T06:05:14.481Z,,54,30,50.6,,,
2018-01-09T06:05:24.465Z,,54,,50.5,,,
2018-01-09T06:05:34.472Z,,54,29,50.5,,,
2018-01-09T06:05:54.462Z,,54,,50.5,,,
2018-01-09T06:06:04.467Z,,54,,50.5,,,
2018-01-09T06:06:24.465Z,,54,,50.5,,,
2018-01-09T06:06:34.466Z,,54,,50.5,,,
2018-01-09T06:06:44.467Z,,54,,50.5,64.9,,
2018-01-09T06:07:04.467Z,,54,,50.5,,,
2018-01-09T06:07:14.463Z,,54,,50.5,,,
2018-01-09T06:07:24.658Z,,54,,50.5,,,
2018-01-09T06:07:44.571Z,,54,,50.5,,,
2018-01-09T06:07:54.469Z,,54,,50.5,,,
2018-01-09T06:08:14.463Z,,54,,50.5,,,
2018-01-09T06:08:34.465Z,,54,,50.5,,,
2018-01-09T06:08:44.470Z,,54,,50.5,,,
2018-01-09T06:08:54.620Z,,54,,50.5,,,
2018-01-09T06:09:04.487Z,,,29,,,,
2018-01-09T06:09:14.519Z,,54,,50.5,,,
2018-01-09T06:09:24.474Z,,54,,50.5,,,
2018-01-09T06:09:34.602Z,,54,0,50.5,64.6,0,2
2018-01-09T06:09:44.564Z,,54,,50.6,61.6,,
2018-01-09T06:09:54.544Z,,54,,50.6,60.7,,
2018-01-09T06:10:04.485Z,,54,,50.6,59.5,,
2018-01-09T06:10:14.464Z,,54,,50.6,58.6,,
2018-01-09T06:10:24.518Z,,54,,50.5,57.9,,
2018-01-09T06:10:34.470Z,,54,,50.4,57.1,,
2018-01-09T06:10:44.474Z,,,,,56.6,,
2018-01-09T06:10:54.474Z,,54,,50.3,56.1,,
2018-01-09T06:11:04.603Z,,,,,55.6,,
2018-01-09T06:11:14.504Z,,54,,50.1,,,
2018-01-09T06:11:24.511Z,,54,,50,55.2,,
2018-01-09T06:11:34.484Z,,,40,,57.7,0,2
2018-01-09T06:11:44.548Z,,54,29,49.9,58.9,,
2018-01-09T06:11:54.490Z,,54,,49.8,59.1,,
2018-01-09T06:12:04.469Z,,54,,49.7,60.1,,
2018-01-09T06:12:14.475Z,,54,,49.4,,,
2018-01-09T06:12:24.488Z,,,,,61.1,,
2018-01-09T06:12:34.484Z,,54,,49.3,,,
2018-01-09T06:12:44.482Z,,,,,61.4,,
2018-01-09T06:12:54.486Z,,54,,49.3,62,,
2018-01-09T06:13:04.555Z,,54,,49.3,,,
2018-01-09T06:13:14.471Z,,,,,62.2,,
2018-01-09T06:13:24.479Z,,54,,49.4,62.5,,
2018-01-09T06:13:34.471Z,,,,,62.7,,
2018-01-09T06:13:44.466Z,,54,,49.4,62.8,,
2018-01-09T06:14:04.475Z,,54,,49.4,62.9,,
2018-01-09T06:14:14.466Z,,54,30,49.3,62.9,,
2018-01-09T06:14:24.559Z,,54,29,49.3,63.1,,
2018-01-09T06:14:34.578Z,,54,,49.3,,,
2018-01-09T06:14:44.466Z,,54,,49.3,,,
2018-01-09T06:14:54.474Z,,,30,,63.2,,
2018-01-09T06:15:04.468Z,,54,,49.3,,,
2018-01-09T06:15:14.470Z,,,29,,,,
2018-01-09T06:15:24.559Z,,54,30,49.3,,,
2018-01-09T06:15:34.466Z,,,29,,,,
2018-01-09T06:15:44.513Z,,54,,49.3,,,
2018-01-09T06:16:04.468Z,,54,,49.3,,,
2018-01-09T06:16:14.477Z,,54,,49.3,,,
2018-01-09T06:16:24.473Z,,54,,49.3,,,
2018-01-09T06:16:44.477Z,,54,,49.3,,,
2018-01-09T06:16:54.506Z,,54,,49.3,,,
2018-01-09T06:17:04.476Z,,54,,49.3,,,
2018-01-09T06:17:24.482Z,,54,,49.3,,,
2018-01-09T06:17:34.470Z,,54,,49.2,,,
2018-01-09T06:17:54.468Z,,54,30,49.2,,,
2018-01-09T06:18:04.470Z,,54,,49.2,,,
2018-01-09T06:18:14.571Z,,54,29,49.2,,,
2018-01-09T06:18:24.505Z,,54,,49.2,,,
2018-01-09T06:18:34.473Z,,54,,49.2,63.3,,
2018-01-09T06:18:44.471Z,,54,,49.2,,,
2018-01-09T06:18:54.471Z,,54,30,49.3,,,
2018-01-09T06:19:04.472Z,,,29,,,,
2018-01-09T06:19:14.474Z,,54,,49.3,,,
2018-01-09T06:19:34.469Z,,54,,49.3,63.4,,
2018-01-09T06:19:44.473Z,,54,,49.3,,,
2018-01-09T06:19:54.470Z,,54,,49.3,,,
2018-01-09T06:20:04.527Z,,54,,49.3,,,
2018-01-09T06:20:14.473Z,,54,30,49.3,63.5,,
2018-01-09T06:20:24.504Z,,54,29,49.3,,,
2018-01-09T06:20:34.627Z,,54,,49.3,,,
2018-01-09T06:20:44.591Z,,54,,49.4,,,
2018-01-09T06:20:54.660Z,,54,,49.4,,,
2018-01-09T06:21:04.647Z,,54,,49.4,,,
2018-01-09T06:21:14.578Z,,54,,49.4,63.6,,
2018-01-09T06:21:24.483Z,,54,,49.4,,,
2018-01-09T06:21:34.491Z,,54,,49.4,,,
2018-01-09T06:21:44.515Z,,54,,49.6,,,
2018-01-09T06:21:54.487Z,,,30,,,,
2018-01-09T06:22:04.486Z,,54,29,49.6,63.8,,
2018-01-09T06:22:14.504Z,,54,,49.6,,,
2018-01-09T06:22:24.479Z,,54,,49.6,,,
2018-01-09T06:22:34.475Z,,54,,49.7,,,
2018-01-09T06:22:44.476Z,,54,,49.7,,,
2018-01-09T06:23:04.504Z,,54,,49.7,,,
2018-01-09T06:23:14.479Z,,54,30,49.7,63.9,,
2018-01-09T06:23:24.484Z,,54,29,49.7,,,
2018-01-09T06:23:34.472Z,,54,,49.7,,,
2018-01-09T06:23:44.479Z,,54,30,49.7,,,
2018-01-09T06:23:54.519Z,,54,29,49.7,,,
2018-01-09T06:24:14.477Z,,54,,49.7,64,,
2018-01-09T06:24:24.473Z,,54,30,49.7,64,,
2018-01-09T06:24:34.478Z,,54,,49.7,,,
2018-01-09T06:24:44.475Z,,54,29,49.7,,,
2018-01-09T06:24:54.503Z,,54,,49.8,,,
2018-01-09T06:25:04.479Z,,54,,49.8,,,
2018-01-09T06:25:24.478Z,,54,,49.8,,,
2018-01-09T06:25:34.471Z,,54,29,49.9,64.1,,
2018-01-09T06:25:44.483Z,,54,,49.9,,,
2018-01-09T06:25:54.504Z,,54,,49.9,,,
2018-01-09T06:26:04.496Z,,54,,49.9,,,
2018-01-09T06:26:14.487Z,,54,,49.9,,,
2018-01-09T06:26:24.478Z,,54,,49.9,,,
2018-01-09T06:26:34.487Z,,54,,49.9,,,
2018-01-09T06:26:44.501Z,,54,,49.9,,,
2018-01-09T06:27:04.482Z,,54,,49.9,,,
2018-01-09T06:27:14.481Z,,54,30,50,,,
2018-01-09T06:27:24.515Z,,54,29,50,64.2,,
2018-01-09T06:27:34.501Z,,54,,50,,,
2018-01-09T06:27:44.477Z,,54,30,50,,,
2018-01-09T06:27:54.478Z,,54,29,50,,,
2018-01-09T06:28:04.476Z,,54,,50,,,
2018-01-09T06:28:14.485Z,,54,,50,,,
2018-01-09T06:28:24.481Z,,54,,50,,,
2018-01-09T06:28:34.481Z,,54,,50.1,,,
2018-01-09T06:28:44.476Z,,54,,50.1,,,
2018-01-09T06:28:54.482Z,,54,,50.1,,,
2018-01-09T06:29:04.475Z,,54,,50.1,64.4,,
2018-01-09T06:29:14.474Z,,54,,50.1,,,
2018-01-09T06:29:24.499Z,,54,,50.1,,,
2018-01-09T06:29:34.476Z,,54,,50.1,,,
2018-01-09T06:29:44.479Z,,54,,50.1,,,
2018-01-09T06:29:54.479Z,,54,,50.1,,,
2018-01-09T06:30:04.525Z,,54,,50.1,,,
2018-01-09T06:30:14.481Z,,54,,50.2,,,
2018-01-09T06:30:24.475Z,,54,,50.2,,,
2018-01-09T06:30:34.479Z,,54,30,50.2,64.5,,
2018-01-09T06:30:44.475Z,,54,29,50.2,,,
2018-01-09T06:30:54.634Z,,54,,50.2,,,
2018-01-09T06:31:04.483Z,,54,30,50.2,,,
2018-01-09T06:31:14.479Z,,54,29,50.2,,,
2018-01-09T06:31:24.498Z,,54,,50.2,,,
2018-01-09T06:31:34.478Z,,54,,50.2,,,
2018-01-09T06:31:44.486Z,,54,,50.2,,,
2018-01-09T06:31:54.500Z,,54,30,50.2,,,
2018-01-09T06:32:04.479Z,,54,29,50.2,,,
2018-01-09T06:32:14.480Z,,54,,50.2,,,
2018-01-09T06:32:24.483Z,,54,,50.2,,,
2018-01-09T06:32:34.502Z,,54,,50.2,,,
2018-01-09T06:32:44.483Z,,54,,50.2,,,
2018-01-09T06:32:54.486Z,,54,30,50.2,64.6,,
2018-01-09T06:33:04.500Z,,54,,50.2,,,
2018-01-09T06:33:14.495Z,,54,29,50.2,,,
2018-01-09T06:33:24.480Z,,54,,50.2,,,
2018-01-09T06:33:34.482Z,,54,,50.2,,,
2018-01-09T06:33:44.480Z,,54,,50.3,,,
2018-01-09T06:33:54.485Z,,54,,50.3,,,
2018-01-09T06:34:04.488Z,,54,,50.4,,,
2018-01-09T06:34:14.476Z,,54,,50.4,,,
2018-01-09T06:34:24.480Z,,54,,50.4,,,
2018-01-09T06:34:34.542Z,,54,,50.4,,,
2018-01-09T06:34:44.479Z,,54,,50.4,64.7,,
2018-01-09T06:34:55.212Z,,54,,50.4,64.6,,
2018-01-09T06:35:04.486Z,,54,,50.4,64.7,,
2018-01-09T06:35:14.577Z,,54,,50.4,64.6,,
2018-01-09T06:35:24.506Z,,54,,50.4,64.7,,
2018-01-09T06:35:34.478Z,,54,,50.4,,,
2018-01-09T06:35:44.486Z,,54,,50.4,,,
2018-01-09T06:35:54.478Z,,54,,50.4,,,
2018-01-09T06:36:04.481Z,,54,30,50.4,,,
2018-01-09T06:36:14.494Z,,54,29,50.4,,,
2018-01-09T06:36:24.486Z,,54,,50.4,,,
2018-01-09T06:36:34.485Z,,54,,50.4,,,
2018-01-09T06:36:44.481Z,,54,,50.4,,,
2018-01-09T06:36:54.482Z,,54,,50.4,,,
2018-01-09T06:37:04.484Z,,54,,50.4,,,
2018-01-09T06:37:14.657Z,,54,,50.4,,,
2018-01-09T06:37:24.484Z,,54,,50.4,,,
2018-01-09T06:37:34.480Z,,54,,50.4,,,
2018-01-09T06:37:44.495Z,,54,,50.4,,,
2018-01-09T06:37:54.517Z,,54,,50.5,,,
2018-01-09T06:38:04.481Z,,54,,50.5,,,
2018-01-09T06:38:14.483Z,,54,,50.5,64.8,,
2018-01-09T06:38:24.483Z,,54,,50.5,,,
2018-01-09T06:38:34.496Z,,54,,50.6,,,
2018-01-09T06:38:44.492Z,,54,,50.6,,,
2018-01-09T06:38:54.480Z,,54,,50.5,,,
2018-01-09T06:39:04.485Z,,54,,50.5,,,
2018-01-09T06:39:14.485Z,,54,,50.5,,,
2018-01-09T06:39:24.542Z,,54,,50.6,,,
2018-01-09T06:39:34.485Z,,54,,50.6,,,
2018-01-09T06:39:44.506Z,,54,,50.6,,,
2018-01-09T06:39:54.483Z,,54,,50.6,,,
2018-01-09T06:40:04.485Z,,54,,50.6,,,
2018-01-09T06:40:14.480Z,,54,,50.6,,,
2018-01-09T06:40:24.596Z,61,54,29,50.6,64.8,0,2
2018-01-09T06:40:46.465Z,,54,,50.6,,,
2018-01-09T06:40:46.470Z,,54,,50.6,,,
2018-01-09T06:40:54.497Z,,54,,50.7,,,
2018-01-09T06:41:04.483Z,,54,,50.6,,,
2018-01-09T06:41:14.501Z,,54,,50.7,,,
2018-01-09T06:41:24.493Z,,54,,50.7,64.9,,
2018-01-09T06:41:34.485Z,,54,,50.7,,,
2018-01-09T06:41:44.487Z,,54,,50.7,64.8,,
2018-01-09T06:41:54.549Z,,54,,50.7,64.9,,
2018-01-09T06:42:04.491Z,,54,30,50.7,,,
2018-01-09T06:42:14.483Z,,54,29,50.7,,,
2018-01-09T06:42:24.484Z,,54,,50.7,,,
2018-01-09T06:42:34.483Z,,54,,50.8,,,
2018-01-09T06:42:44.517Z,,54,,50.7,,,
2018-01-09T06:42:54.506Z,,54,,50.8,,,
2018-01-09T06:43:04.483Z,,54,30,50.8,,,
2018-01-09T06:43:14.489Z,,54,29,50.8,,,
2018-01-09T06:43:24.521Z,,54,,50.8,,,
2018-01-09T06:43:34.556Z,,54,,50.8,,,
2018-01-09T06:43:44.571Z,,54,,50.8,,,
2018-01-09T06:43:54.560Z,,54,,50.8,,,
2018-01-09T06:44:04.544Z,,54,0,50.8,63.6,0,2
2018-01-09T06:44:14.489Z,,54,,50.8,61.8,,
2018-01-09T06:44:24.488Z,,54,,50.8,60.9,,
2018-01-09T06:44:34.486Z,,54,,50.8,59.8,,
2018-01-09T06:44:44.489Z,,54,,50.8,58.9,,
2018-01-09T06:44:54.483Z,,54,,50.8,57.9,,
2018-01-09T06:45:04.486Z,,54,,50.7,57.6,,
2018-01-09T06:45:14.482Z,,54,,50.7,56.9,,
2018-01-09T06:45:24.487Z,,54,,50.6,56.4,,
2018-01-09T06:45:34.491Z,,54,,50.5,55.9,,
2018-01-09T06:45:44.529Z,,54,,50.4,55.5,,
2018-01-09T06:45:54.511Z,,54,,50.3,54.8,,
2018-01-09T06:46:04.489Z,,54,39,50.2,58.1,0,2
2018-01-09T06:46:14.495Z,,54,35,50.1,58.7,,
2018-01-09T06:46:24.485Z,,54,29,50,59,,
2018-01-09T06:46:34.515Z,,54,,49.8,60,,
2018-01-09T06:46:44.486Z,,54,30,49.8,60.4,,
2018-01-09T06:46:54.493Z,,54,29,49.7,61.1,,
2018-01-09T06:47:04.524Z,,54,,49.6,61.3,,
2018-01-09T06:47:14.488Z,,54,,49.6,61.6,,
2018-01-09T06:47:24.483Z,,54,,49.6,62,,
2018-01-09T06:47:34.508Z,,54,,49.6,62.1,,
2018-01-09T06:47:44.491Z,,54,,49.6,62.4,,
2018-01-09T06:47:54.490Z,,54,,49.6,62.5,,
2018-01-09T06:48:04.491Z,,54,,49.6,62.6,,
2018-01-09T06:48:14.485Z,,54,,49.6,62.7,,
2018-01-09T06:48:24.524Z,,54,,49.6,62.8,,
2018-01-09T06:48:34.484Z,,54,,49.6,,,
2018-01-09T06:48:44.505Z,,54,,49.6,62.9,,
2018-01-09T06:48:54.486Z,,54,,49.6,,,
2018-01-09T06:49:04.487Z,,54,30,49.6,62.9,,
2018-01-09T06:49:14.562Z,,54,29,49.6,63.1,,
2018-01-09T06:49:24.605Z,,54,,49.6,,,
2018-01-09T06:49:34.545Z,,54,,49.6,,,
2018-01-09T06:49:44.514Z,,54,,49.6,,,
2018-01-09T06:49:54.565Z,,54,,49.6,,,
2018-01-09T06:50:04.607Z,,54,29,49.6,63.1,,
2018-01-09T06:50:14.545Z,,54,29,49.6,62.9,,
2018-01-09T06:50:24.594Z,,54,,49.6,,,
2018-01-09T06:50:34.583Z,,54,,49.6,,,
2018-01-09T06:50:44.581Z,,54,,49.6,,,
2018-01-09T06:50:54.505Z,,54,,49.6,,,
2018-01-09T06:51:04.492Z,,54,,49.6,,,
2018-01-09T06:51:14.500Z,,54,,49.6,,,
2018-01-09T06:51:24.509Z,,54,,49.6,,,
2018-01-09T06:51:34.489Z,,54,,49.6,,,
2018-01-09T06:51:44.488Z,,54,,49.6,,,
2018-01-09T06:51:54.533Z,,54,,49.6,62.8,,
2018-01-09T06:52:04.500Z,,54,,49.6,,,
2018-01-09T06:52:14.497Z,,54,30,49.4,,,
2018-01-09T06:52:24.489Z,,54,29,49.4,,,
2018-01-09T06:52:34.510Z,,54,30,49.4,,,
2018-01-09T06:52:44.493Z,,54,29,49.4,,,
