Time,ActPow,PrimT,HwTOutlet,HwActive,ChActive,PrimTSet,HwTSet
2017-11-04T03:32:58.923Z,,58.4,48,,,,54
2017-11-04T03:33:08.923Z,,57.6,48.1,,,,54
2017-11-04T03:33:18.928Z,,56.7,48.2,,,,54
2017-11-04T03:33:29.024Z,,56,48.3,,,,54
2017-11-04T03:33:38.927Z,,55.3,48.4,,,,54
2017-11-04T03:33:48.929Z,,54.7,48.4,0,2,,54
2017-11-04T03:33:58.929Z,36,58.3,48.5,,,,54
2017-11-04T03:34:08.926Z,29,58.5,48.5,,,,54
2017-11-04T03:34:19.111Z,,59.1,48.5,,,,54
2017-11-04T03:34:28.988Z,30,60.1,48.6,,,,54
2017-11-04T03:34:38.922Z,29,60.7,48.6,,,,54
2017-11-04T03:34:48.930Z,,61.4,48.6,,,,54
2017-11-04T03:34:58.930Z,30,62,48.7,,,,54
2017-11-04T03:35:08.931Z,29,62.7,48.7,,,,54
2017-11-04T03:35:24.021Z,,63.2,48.8,,,,54
2017-11-04T03:35:29.032Z,,63.8,48.9,,,,54
2017-11-04T03:35:38.932Z,,64.2,,,,,
2017-11-04T03:35:48.927Z,30,64.6,49,,,,54
2017-11-04T03:35:58.924Z,0,65.1,49.1,,,,54
2017-11-04T03:36:08.930Z,,62.7,49.2,0,2,,54
2017-11-04T03:36:18.931Z,,61.8,49.3,,,,54
2017-11-04T03:36:29.015Z,,60.6,49.4,,,,54
2017-11-04T03:36:38.924Z,,59.7,,,,,
2017-11-04T03:36:48.933Z,,58.9,49.7,,,,54
2017-11-04T03:36:58.925Z,,58.1,49.7,,,,54
2017-11-04T03:37:08.945Z,,57.4,49.8,,,,54
2017-11-04T03:37:18.924Z,,56.8,49.8,,,,54
2017-11-04T03:37:29.025Z,,56.2,49.9,,,,54
2017-11-04T03:37:38.927Z,,55.6,,,,,
2017-11-04T03:37:48.929Z,,55.1,49.9,,,,54
2017-11-04T03:37:58.927Z,,54.6,50,,,,54
2017-11-04T03:38:08.926Z,,54,50,,,,54
2017-11-04T03:38:18.928Z,,53.7,50,,,,54
2017-11-04T03:38:29.018Z,,53.3,50,,,,54
2017-11-04T03:38:38.928Z,,52.9,50,,,,54
2017-11-04T03:38:48.932Z,,52.6,49.9,0,2,,54
2017-11-04T03:38:58.927Z,38,56.3,49.9,,,,54
2017-11-04T03:39:08.927Z,29,56.9,49.9,,,,54
2017-11-04T03:39:18.928Z,29,58,49.8,,,,54
2017-11-04T03:39:29.018Z,,58.9,49.8,,,,54
2017-11-04T03:39:38.939Z,,59.6,,,,,
2017-11-04T03:39:48.931Z,29,60.5,49.7,,,,54
2017-11-04T03:39:58.932Z,,61.2,49.7,,,,54
2017-11-04T03:40:08.928Z,,61.9,49.7,,,,54
2017-11-04T03:40:18.926Z,30,62.6,49.7,,,,54
2017-11-04T03:40:29.019Z,0,62.5,49.7,0,2,,54
2017-11-04T03:40:38.935Z,,60.4,,,,,
2017-11-04T03:40:48.929Z,,59.8,49.8,,,,54
2017-11-04T03:40:58.937Z,,59.4,49.8,,,,54
2017-11-04T03:41:08.932Z,,58.5,49.8,,,,54
2017-11-04T03:41:18.931Z,,57.9,49.9,,,,54
2017-11-04T03:41:29.045Z,,57.3,49.9,,,,54
2017-11-04T03:41:38.938Z,,56.8,,,,,
2017-11-04T03:41:48.931Z,,56.3,49.9,,,,54
2017-11-04T03:41:59.113Z,,55.7,50,,,,54
2017-11-04T03:42:08.928Z,,55.3,49.9,,,,54
2017-11-04T03:42:18.930Z,,54.9,49.9,,,,54
2017-11-04T03:42:29.033Z,,54.5,49.9,,,,54
2017-11-04T03:42:38.930Z,,54,49.9,,,,54
2017-11-04T03:42:48.932Z,,53.7,49.9,,,,54
2017-11-04T03:42:58.932Z,,53.2,49.8,,,,54
2017-11-04T03:43:08.930Z,,52.9,49.8,,,,54
2017-11-04T03:43:18.932Z,,52.4,49.7,,,,54
2017-11-04T03:43:29.019Z,,52,49.7,,,,54
2017-11-04T03:43:38.932Z,,51.6,,,,,
2017-11-04T03:43:48.936Z,,51.3,49.6,,,,54
2017-11-04T03:43:58.934Z,38,55,49.4,0,2,,54
2017-11-04T03:44:08.930Z,29,55.5,,,,,
2017-11-04T03:44:18.931Z,,56.4,49.3,,,,54
2017-11-04T03:44:29.024Z,,57.6,49.2,,,,54
2017-11-04T03:44:38.931Z,29,58.3,,,,,
2017-11-04T03:44:48.937Z,,59.1,49.1,,,,54
2017-11-04T03:44:58.938Z,30,59.9,49.1,,,,54
2017-11-04T03:45:09.021Z,29,60.6,49,,,,54
2017-11-04T03:45:19.118Z,30,61.2,49,,,,54
2017-11-04T03:45:29.212Z,29,61.9,49,,,,54
2017-11-04T03:45:39.175Z,,62.4,49,,,,54
2017-11-04T03:45:49.035Z,,62.9,49.1,,,,54
2017-11-04T03:46:03.980Z,,63.4,49.1,,,,54
2017-11-04T03:46:14.026Z,,63.9,49.1,,,,54
2017-11-04T03:46:18.931Z,30,64.2,49.2,,,,54
2017-11-04T03:46:29.038Z,0,63.3,49.2,0,2,,54
2017-11-04T03:46:38.936Z,,61.4,,,,,
2017-11-04T03:46:48.929Z,,60.8,49.4,,,,54
2017-11-04T03:46:58.932Z,,60.1,49.4,,,,54
2017-11-04T03:47:08.931Z,,59.1,,,,,
2017-11-04T03:47:18.931Z,,58.5,49.6,,,,54
2017-11-04T03:47:29.025Z,,57.9,49.7,,,,54
2017-11-04T03:47:38.935Z,,,49.7,,,,54
2017-11-04T03:47:48.934Z,,56.6,49.7,,,,54
2017-11-04T03:47:58.935Z,,56,49.7,,,,54
2017-11-04T03:48:08.935Z,,55.4,49.7,,,,54
2017-11-04T03:48:18.937Z,,54.9,49.7,,,,54
2017-11-04T03:48:29.037Z,,54.5,49.6,,,,54
2017-11-04T03:48:38.942Z,,53.9,49.6,,,,54
2017-11-04T03:48:48.934Z,,53.5,49.6,,,,54
2017-11-04T03:48:58.936Z,,53.1,49.4,,,,54
2017-11-04T03:49:08.944Z,,52.7,49.4,,,,54
2017-11-04T03:49:18.934Z,,52.2,49.3,,,,54
2017-11-04T03:49:29.031Z,,52.1,49.3,,,,54
2017-11-04T03:49:38.932Z,,52,49.2,,,,54
2017-11-04T03:49:48.937Z,,,49.1,,,,54
2017-11-04T03:49:58.932Z,,,49.1,,,,54
2017-11-04T03:50:08.937Z,,51.9,49,,,,54
2017-11-04T03:50:18.936Z,,,48.9,,,,54
2017-11-04T03:50:29.025Z,,,48.9,,,,54
2017-11-04T03:50:38.935Z,,51.8,,,,,
2017-11-04T03:50:48.947Z,,,48.8,,,,54
2017-11-04T03:51:08.933Z,,51.7,48.6,,,,54
2017-11-04T03:51:18.938Z,,,48.6,,,,54
2017-11-04T03:51:29.024Z,,,48.5,,,,54
2017-11-04T03:51:38.940Z,,,48.4,,,,54
2017-11-04T03:51:48.932Z,0,51.7,48.3,0,2,61,54
2017-11-04T03:51:58.942Z,,51.8,48.2,,,,54
2017-11-04T03:52:08.938Z,,,48.1,,,,54
2017-11-04T03:52:18.934Z,,,48,,,,54
2017-11-04T03:52:29.033Z,,51.9,47.9,,,,54
2017-11-04T03:52:39.133Z,,,47.8,,,,54
2017-11-04T03:52:48.933Z,,52,47.7,,,,54
2017-11-04T03:52:58.933Z,,,47.6,,,,54
2017-11-04T03:53:08.936Z,,,47.5,,,,54
2017-11-04T03:53:18.937Z,,52.1,47.4,,,,54
2017-11-04T03:53:29.023Z,,,47.3,,,,54
2017-11-04T03:53:38.938Z,,,47.2,,,,54
2017-11-04T03:53:48.940Z,,,47.1,,,,54
2017-11-04T03:53:58.935Z,,,47,,,,54
2017-11-04T03:54:08.934Z,,,46.9,,,,54
2017-11-04T03:54:29.044Z,,,46.7,,,,54
2017-11-04T03:54:38.936Z,,,46.6,,,,54
2017-11-04T03:54:48.935Z,,,46.5,,,,54
2017-11-04T03:54:58.939Z,,,46.4,0,2,,54
2017-11-04T03:55:08.946Z,36,57.2,46.3,,,,54
2017-11-04T03:55:18.935Z,30,56.6,46.2,,,,54
2017-11-04T03:55:29.035Z,29,55.5,46.1,,,,54
2017-11-04T03:55:38.944Z,,57.7,,,,,
2017-11-04T03:55:48.938Z,,57.9,46,,,,54
2017-11-04T03:55:58.937Z,29,58.3,45.9,,,,54
2017-11-04T03:56:08.937Z,,58.9,45.9,,,,54
2017-11-04T03:56:18.936Z,29,59.3,46,,,,54
2017-11-04T03:56:29.027Z,,59.7,46,,,,54
2017-11-04T03:56:38.937Z,,,46.1,,,,54
2017-11-04T03:56:48.947Z,,60.2,46.1,,,,54
2017-11-04T03:56:58.937Z,,60.5,46.2,,,,54
2017-11-04T03:57:08.937Z,,60.7,46.3,,,,54
2017-11-04T03:57:18.938Z,,60.9,46.4,,,,54
2017-11-04T03:57:29.029Z,29,61.2,,,,,
2017-11-04T03:57:38.939Z,,61.5,46.4,,,,54
2017-11-04T03:57:48.955Z,,61.8,46.5,,,,54
2017-11-04T03:57:58.946Z,,62,46.6,,,,54
2017-11-04T03:58:08.937Z,,62.4,46.7,,,,54
2017-11-04T03:58:18.937Z,,,46.8,,,,54
2017-11-04T03:58:29.039Z,,62.8,46.9,,,,54
2017-11-04T03:58:38.939Z,,63.1,46.9,,,,54
2017-11-04T03:58:48.940Z,,63.3,47,,,,54
2017-11-04T03:58:58.940Z,,63.4,47,,,,54
2017-11-04T03:59:08.939Z,,63.6,47.1,,,,54
2017-11-04T03:59:18.941Z,,63.9,,,,,
2017-11-04T03:59:29.054Z,,64,47.3,,,,54
2017-11-04T03:59:38.937Z,,,47.3,,,,54
2017-11-04T03:59:48.942Z,,64.4,47.4,,,,54
2017-11-04T03:59:58.937Z,,64.6,,,,,
2017-11-04T04:00:08.939Z,,64.8,47.6,,,,54
2017-11-04T04:00:18.942Z,,65.1,47.7,,,,54
2017-11-04T04:00:29.031Z,0,62.5,47.8,0,2,,54
2017-11-04T04:00:38.946Z,,61.3,,,,,
2017-11-04T04:00:48.939Z,,60.2,47.9,,,,54
2017-11-04T04:00:58.943Z,,59,48,,,,54
2017-11-04T04:01:08.939Z,,58.9,,,,,
2017-11-04T04:01:18.939Z,,57.3,48.1,,,,54
2017-11-04T04:01:29.039Z,,56.6,48.2,,,,54
2017-11-04T04:01:38.941Z,,,48.4,,,,54
2017-11-04T04:01:48.942Z,,55.9,,,,,
2017-11-04T04:01:58.937Z,,54.7,48.4,0,2,,54
2017-11-04T04:02:08.946Z,35,58.5,48.5,,,,54
2017-11-04T04:02:18.944Z,29,58.4,48.6,,,,54
2017-11-04T04:02:29.032Z,,59.4,,,,,
2017-11-04T04:02:38.944Z,,60.2,48.6,,,,54
2017-11-04T04:02:48.947Z,,60.9,48.7,,,,54
2017-11-04T04:02:58.945Z,,61.6,,,,,
2017-11-04T04:03:08.948Z,,62.4,48.7,,,,54
2017-11-04T04:03:18.944Z,30,62.9,48.8,,,,54
2017-11-04T04:03:29.036Z,29,63.5,,,,,
2017-11-04T04:03:38.940Z,,64.1,48.9,,,,54
2017-11-04T04:03:48.946Z,,64.6,48.9,,,,54
2017-11-04T04:03:58.941Z,,65.1,49.1,,,,54
2017-11-04T04:04:14.042Z,0,62.6,49.1,0,2,,54
2017-11-04T04:04:18.942Z,,61.8,,,,,
2017-11-04T04:04:29.035Z,,60.8,49.2,,,,54
2017-11-04T04:04:38.944Z,,59.8,49.3,,,,54
2017-11-04T04:04:54.045Z,,59,49.4,,,,54
2017-11-04T04:04:58.945Z,,58.3,49.6,,,,54
2017-11-04T04:05:08.946Z,,57.7,49.6,,,,54
2017-11-04T04:05:18.945Z,,57,49.8,,,,54
2017-11-04T04:05:29.038Z,,56.4,,,,,
2017-11-04T04:05:38.947Z,,,49.9,,,,54
2017-11-04T04:05:48.951Z,,55.3,,,,,
2017-11-04T04:05:58.949Z,,54.9,49.9,,,,54
2017-11-04T04:06:08.939Z,,54.4,50,,,,54
2017-11-04T04:06:18.941Z,,53.9,50,,,,54
2017-11-04T04:06:29.031Z,,53.6,,,,,
2017-11-04T04:06:38.942Z,,,50,,,,54
2017-11-04T04:06:48.943Z,,53.2,,,,,
2017-11-04T04:06:58.951Z,,52.7,50,0,2,,54
2017-11-04T04:07:08.949Z,35,56.7,50,,,,54
2017-11-04T04:07:18.945Z,29,56.9,49.9,,,,54
2017-11-04T04:07:29.038Z,,58.1,49.9,,,,54
2017-11-04T04:07:38.946Z,,59.1,49.9,,,,54
2017-11-04T04:07:49.151Z,,59.9,49.8,,,,54
2017-11-04T04:07:58.947Z,,60.8,49.8,,,,54
2017-11-04T04:08:08.948Z,30,61.5,49.7,,,,54
2017-11-04T04:08:18.948Z,29,62.2,49.7,,,,54
2017-11-04T04:08:29.043Z,,,49.7,,,,54
2017-11-04T04:08:38.950Z,29,63.4,,,,,
2017-11-04T04:08:48.951Z,,64,49.7,,,,54
2017-11-04T04:08:58.945Z,30,64.5,49.7,,,,54
2017-11-04T04:09:08.964Z,29,64.9,49.8,,,,54
2017-11-04T04:09:18.942Z,0,63.3,,0,2,,
2017-11-04T04:09:29.033Z,,61.9,49.9,,,,54
2017-11-04T04:09:38.943Z,,,50,,,,54
2017-11-04T04:09:48.952Z,,59.9,,,,,
2017-11-04T04:09:58.948Z,,,50.1,,,,54
2017-11-04T04:10:08.946Z,,58.2,,,,,
2017-11-04T04:10:18.943Z,,57.4,50.2,,,,54
2017-11-04T04:10:29.067Z,,56.7,50.2,,,,54
2017-11-04T04:10:38.950Z,,,50.3,,,,54
2017-11-04T04:10:48.944Z,,55.4,,,,,
2017-11-04T04:10:58.950Z,,54.8,50.4,,,,54
2017-11-04T04:11:08.947Z,,54.3,50.4,,,,54
2017-11-04T04:11:18.946Z,,53.7,,,,,
2017-11-04T04:11:29.048Z,,,50.4,,,,54
2017-11-04T04:11:38.945Z,,52.9,,,,,
2017-11-04T04:11:48.944Z,,52.4,,,,,
2017-11-04T04:11:58.954Z,,52,50.3,0,2,,54
2017-11-04T04:12:08.945Z,35,56.2,50.3,,,,54
2017-11-04T04:12:18.950Z,,,50.2,,,,54
2017-11-04T04:12:29.037Z,29,57.4,,,,,
2017-11-04T04:12:38.946Z,29,58.4,50.1,,,,54
2017-11-04T04:12:48.951Z,,59,50.1,,,,54
2017-11-04T04:12:58.951Z,,59.8,50,,,,54
2017-11-04T04:13:08.947Z,,60.5,50,,,,54
2017-11-04T04:13:18.944Z,,61.1,49.9,,,,54
2017-11-04T04:13:29.045Z,,61.8,49.9,,,,54
2017-11-04T04:13:38.951Z,,62.2,,,,,
2017-11-04T04:13:48.952Z,,62.7,49.9,,,,54
2017-11-04T04:13:58.955Z,,63.2,49.9,,,,54
2017-11-04T04:14:08.947Z,,,50,,,,54
2017-11-04T04:14:18.948Z,,63.6,50,,,,54
2017-11-04T04:14:29.035Z,,64.2,,,,,
2017-11-04T04:14:38.945Z,,,50.1,,,,54
2017-11-04T04:14:48.955Z,,64.6,50.1,,,,54
2017-11-04T04:14:58.947Z,0,65.1,50.2,0,2,,54
2017-11-04T04:15:08.953Z,,62.9,50.2,,,,54
2017-11-04T04:15:18.948Z,,61.9,50.2,,,,54
2017-11-04T04:15:29.039Z,,60.7,50.3,,,,54
2017-11-04T04:15:38.953Z,,59.9,50.3,,,,54
2017-11-04T04:15:48.954Z,,58.9,50.4,,,,54
2017-11-04T04:15:58.954Z,,58.7,50.5,,,,54
2017-11-04T04:16:08.954Z,,57.3,50.5,,,,54
2017-11-04T04:16:18.949Z,,56.8,50.5,,,,54
2017-11-04T04:16:29.040Z,,,50.6,,,,54
2017-11-04T04:16:38.956Z,,55.4,,,,,
2017-11-04T04:16:48.955Z,,54.9,50.6,,,,54
2017-11-04T04:16:58.947Z,,54.1,50.6,0,2,,54
2017-11-04T04:17:08.956Z,39,57.2,50.6,,,,54
2017-11-04T04:17:18.946Z,29,57.7,50.5,,,,54
2017-11-04T04:17:29.042Z,,58,50.5,,,,54
2017-11-04T04:17:38.950Z,,59.3,50.5,,,,54
2017-11-04T04:17:48.955Z,,59.8,50.4,,,,54
2017-11-04T04:17:58.949Z,,60,50.4,,,,54
2017-11-04T04:18:08.950Z,30,60.4,50.4,,,,54
2017-11-04T04:18:18.955Z,29,61.4,50.3,,,,54
2017-11-04T04:18:29.043Z,0,61.1,50.3,0,2,,54
2017-11-04T04:18:38.949Z,,59.9,50.3,,,,54
2017-11-04T04:18:48.957Z,,58.9,50.3,,,,54
2017-11-04T04:18:58.952Z,,58.3,50.3,,,,54
2017-11-04T04:19:08.953Z,,57.9,50.4,,,,54
2017-11-04T04:19:18.950Z,,56.9,50.4,,,,54
2017-11-04T04:19:29.044Z,,56.6,50.4,,,,54
2017-11-04T04:19:38.954Z,,55.9,,,,,
2017-11-04T04:19:48.959Z,,55,50.4,,,,54
2017-11-04T04:19:58.953Z,,54.6,50.4,,,,54
2017-11-04T04:20:08.955Z,,,50.3,,,,54
2017-11-04T04:20:18.955Z,,53.8,50.3,,,,54
2017-11-04T04:20:29.050Z,,,50.2,,,,54
2017-11-04T04:20:38.951Z,,52.9,,,,,
2017-11-04T04:20:48.954Z,,,50.2,,,,54
2017-11-04T04:20:58.956Z,,52.4,50.1,,,,54
2017-11-04T04:21:08.953Z,,51.6,50.1,,,,54
2017-11-04T04:21:18.951Z,,,50,,,,54
2017-11-04T04:21:29.046Z,,51.3,,,,,
2017-11-04T04:21:38.959Z,,50.9,49.9,,,,54
2017-11-04T04:21:48.961Z,,50.3,,,,,
2017-11-04T04:21:58.954Z,,50,49.7,,,,54
2017-11-04T04:22:08.956Z,36,54.3,49.6,0,2,,54
2017-11-04T04:22:18.953Z,,,49.4,,,,54
2017-11-04T04:22:29.058Z,30,55.1,49.3,,,,54
2017-11-04T04:22:38.958Z,29,56,49.2,,,,54
2017-11-04T04:22:48.966Z,0,56.8,49.1,0,2,,54
2017-11-04T04:22:58.959Z,,55.7,49.1,,,,54
2017-11-04T04:23:08.961Z,,54.9,49,,,,54
2017-11-04T04:23:18.951Z,,54.7,48.9,,,,54
2017-11-04T04:23:29.040Z,,53.9,48.9,,,,54
2017-11-04T04:23:38.953Z,,53.7,48.8,,,,54
2017-11-04T04:23:48.969Z,,53.3,48.8,,,,54
2017-11-04T04:23:58.951Z,,52.9,48.8,,,,54
2017-11-04T04:24:08.952Z,,52.6,48.7,,,,54
2017-11-04T04:24:18.956Z,,51.9,48.7,,,,54
2017-11-04T04:24:29.046Z,,51.8,48.7,,,,54
2017-11-04T04:24:38.959Z,,51.4,48.7,,,,54
2017-11-04T04:24:48.958Z,,50.9,48.6,,,,54
2017-11-04T04:24:58.963Z,,50.7,48.5,,,,54
2017-11-04T04:25:08.955Z,,50.4,48.5,,,,54
2017-11-04T04:25:18.950Z,,49.9,48.5,,,,54
2017-11-04T04:25:29.051Z,,,48.4,,,,54
2017-11-04T04:25:38.958Z,,49.6,48.3,,,,54
2017-11-04T04:25:48.951Z,,49.2,48.3,,,,54
2017-11-04T04:25:58.953Z,,49.1,48.2,,,,54
2017-11-04T04:26:08.952Z,,,48.1,,,,54
2017-11-04T04:26:18.951Z,,,48,,,,54
2017-11-04T04:26:29.042Z,,49,47.9,,,,54
2017-11-04T04:26:38.952Z,,,47.9,,,,54
2017-11-04T04:26:48.960Z,,,47.8,,,,54
2017-11-04T04:26:58.960Z,,48.9,47.7,,,,54
2017-11-04T04:27:08.958Z,,48.9,47.7,,,,54
2017-11-04T04:27:18.964Z,,,47.6,,,,54
2017-11-04T04:27:29.047Z,,,47.5,,,,54
2017-11-04T04:27:38.952Z,,,47.5,,,,54
2017-11-04T04:27:48.953Z,,,47.4,,,,54
2017-11-04T04:27:58.953Z,,,47.3,,,,54
2017-11-04T04:28:08.954Z,,,47.3,,,,54
2017-11-04T04:28:18.956Z,,,47.2,,,,54
2017-11-04T04:28:29.045Z,,,47.1,,,,54
2017-11-04T04:28:38.954Z,,,47,,,,54
2017-11-04T04:28:48.960Z,,,46.9,,,,54
2017-11-04T04:28:58.953Z,,,46.8,,,,54
2017-11-04T04:29:08.959Z,,49,46.7,,,,54
2017-11-04T04:29:18.959Z,,,46.6,,,,54
2017-11-04T04:29:29.049Z,,,46.5,,,,54
2017-11-04T04:29:38.954Z,,,46.4,,,,54
2017-11-04T04:29:48.959Z,,49.1,46.3,,,,54
2017-11-04T04:29:58.957Z,,,46.2,,,,54
2017-11-04T04:30:08.961Z,39,53.3,46.1,0,2,,54
2017-11-04T04:30:18.958Z,29,54.9,46,,,,54
2017-11-04T04:30:29.044Z,,53.8,45.9,,,,54
2017-11-04T04:30:38.964Z,29,55.1,45.8,,,,54
2017-11-04T04:30:48.955Z,,56,45.7,,,,54
2017-11-04T04:30:58.955Z,,55.9,45.7,,,,54
2017-11-04T04:31:08.956Z,,57,45.6,,,,54
2017-11-04T04:31:18.961Z,,57.1,45.6,,,,54
2017-11-04T04:31:29.048Z,,58,45.6,,,,54
2017-11-04T04:31:38.958Z,,,45.5,,,,54
2017-11-04T04:31:48.958Z,,,45.6,,,,54
2017-11-04T04:31:58.958Z,30,58.6,45.6,,,,54
2017-11-04T04:32:08.959Z,29,59,45.6,,,,54
2017-11-04T04:32:18.959Z,,59.1,45.6,,,,54
2017-11-04T04:32:29.047Z,,59.4,45.7,,,,54
2017-11-04T04:32:38.961Z,,59.7,45.7,,,,54
2017-11-04T04:32:48.962Z,,60,45.8,,,,54
2017-11-04T04:32:58.960Z,,60.1,45.8,,,,54
2017-11-04T04:33:08.960Z,,60.4,45.8,,,,54
2017-11-04T04:33:18.960Z,30,60.7,45.9,,,,54
2017-11-04T04:33:29.056Z,29,60.9,46,,,,54
2017-11-04T04:33:38.960Z,,61.1,46,,,,54
2017-11-04T04:33:48.964Z,,61.3,46.1,,,,54
2017-11-04T04:33:58.966Z,,61.5,46.1,,,,54
2017-11-04T04:34:08.959Z,,61.6,46.2,,,,54
2017-11-04T04:34:18.963Z,,62,46.2,,,,54
2017-11-04T04:34:29.068Z,,62.1,46.3,,,,54
2017-11-04T04:34:38.962Z,,62.2,46.4,,,,54
2017-11-04T04:34:48.962Z,,62.5,46.5,,,,54
2017-11-04T04:34:58.961Z,,62.6,46.6,,,,54
2017-11-04T04:35:08.957Z,,62.8,46.7,,,,54
2017-11-04T04:35:18.959Z,,63.1,46.8,,,,54
2017-11-04T04:35:29.062Z,,63.2,46.9,,,,54
2017-11-04T04:35:38.958Z,,63.4,47,,,,54
2017-11-04T04:35:48.958Z,,63.5,47.1,,,,54
2017-11-04T04:35:58.958Z,,63.8,47.2,,,,54
2017-11-04T04:36:08.963Z,,64,47.3,,,,54
2017-11-04T04:36:18.961Z,,64.1,47.4,,,,54
2017-11-04T04:36:29.053Z,,64.4,47.5,,,,54
2017-11-04T04:36:38.964Z,,64.6,47.5,,,,54
2017-11-04T04:36:48.975Z,,64.8,47.6,,,,54
2017-11-04T04:36:58.962Z,0,63.5,47.8,0,2,,54
2017-11-04T04:37:08.959Z,,61.9,47.9,,,,54
2017-11-04T04:37:18.960Z,,60.9,48,,,,54
2017-11-04T04:37:29.065Z,,59.9,48.1,,,,54
2017-11-04T04:37:38.965Z,,58.9,48.2,,,,54
2017-11-04T04:37:48.965Z,,57.9,48.4,,,,54
2017-11-04T04:37:58.962Z,,56.9,48.5,,,,54
2017-11-04T04:38:08.963Z,,56.7,48.6,,,,54
2017-11-04T04:38:18.958Z,,55.9,48.7,,,,54
2017-11-04T04:38:29.049Z,,54.9,48.7,,,,54
2017-11-04T04:38:38.966Z,42,57.3,48.8,0,2,,54
2017-11-04T04:38:48.965Z,37,58.4,48.8,,,,54
2017-11-04T04:38:58.966Z,29,58.5,48.9,,,,54
2017-11-04T04:39:08.960Z,,60,48.9,,,,54
2017-11-04T04:39:18.964Z,30,60.1,48.9,,,,54
2017-11-04T04:39:29.056Z,29,61.1,48.9,,,,54
2017-11-04T04:39:38.965Z,30,62,49,,,,54
2017-11-04T04:39:48.966Z,,62.1,49,,,,54
2017-11-04T04:39:58.960Z,,63.1,49,,,,54
2017-11-04T04:40:08.968Z,29,63.3,49.1,,,,54
2017-11-04T04:40:18.962Z,30,64,49.1,,,,54
2017-11-04T04:40:29.051Z,29,64.4,49.1,,,,54
2017-11-04T04:40:38.960Z,0,64.8,49.2,0,2,,54
2017-11-04T04:40:48.979Z,,62.8,49.3,,,,54
2017-11-04T04:40:58.965Z,,61.9,49.3,,,,54
2017-11-04T04:41:08.964Z,,60.6,49.4,,,,54
2017-11-04T04:41:18.966Z,,59.9,49.4,,,,54
2017-11-04T04:41:29.057Z,,58.9,49.6,,,,54
2017-11-04T04:41:38.964Z,,58.6,49.7,,,,54
2017-11-04T04:41:48.964Z,,57.8,49.8,,,,54
2017-11-04T04:41:58.969Z,,56.9,49.9,,,,54
2017-11-04T04:42:08.967Z,,56.6,49.9,,,,54
2017-11-04T04:42:18.964Z,,55.9,50,,,,54
2017-11-04T04:42:29.075Z,,55.4,50,,,,54
2017-11-04T04:42:38.962Z,,54.9,50.1,,,,54
2017-11-04T04:42:48.966Z,,54.5,50.1,,,,54
2017-11-04T04:42:58.990Z,,53.9,50.1,,,,54
2017-11-04T04:43:08.966Z,,53.6,50.1,,,,54
2017-11-04T04:43:18.966Z,,52.9,50.1,,,,54
2017-11-04T04:43:29.076Z,,52.7,50,,,,54
2017-11-04T04:43:38.970Z,41,55.3,50,0,2,,54
2017-11-04T04:43:48.972Z,29,56.9,49.9,,,,54
2017-11-04T04:43:58.961Z,29,57,49.9,,,,54
2017-11-04T04:44:08.971Z,,58,49.9,,,,54
2017-11-04T04:44:18.963Z,,59,49.8,,,,54
2017-11-04T04:44:29.064Z,,60,49.8,,,,54
2017-11-04T04:44:38.967Z,29,61.1,49.7,,,,54
2017-11-04T04:44:48.967Z,,61.2,49.7,,,,54
2017-11-04T04:44:58.963Z,,62,49.7,,,,54
2017-11-04T04:45:08.989Z,,63.1,49.7,,,,54
2017-11-04T04:45:18.968Z,,63.2,49.7,,,,54
2017-11-04T04:45:29.065Z,,64,49.7,,,,54
2017-11-04T04:45:38.973Z,,64.2,49.7,,,,54
2017-11-04T04:45:48.969Z,0,65.1,49.8,,,,54
2017-11-04T04:45:58.967Z,,62.8,49.8,0,2,,54
2017-11-04T04:46:08.965Z,,61.9,49.9,,,,54
2017-11-04T04:46:18.971Z,,60.5,49.9,,,,54
2017-11-04T04:46:29.058Z,,59.9,50,,,,54
2017-11-04T04:46:38.968Z,,58.9,50,,,,54
2017-11-04T04:46:48.980Z,,57.9,50.1,,,,54
2017-11-04T04:46:58.966Z,,,50.2,,,,54
2017-11-04T04:47:08.964Z,,56.9,50.2,,,,54
2017-11-04T04:47:18.969Z,,55.9,50.2,,,,54
2017-11-04T04:47:29.059Z,,,50.3,,,,54
2017-11-04T04:47:38.965Z,,54.9,50.3,,,,54
2017-11-04T04:47:48.964Z,,54.7,50.3,,,,54
2017-11-04T04:47:58.967Z,,53.9,50.3,,,,54
2017-11-04T04:48:08.975Z,,53.7,50.3,,,,54
2017-11-04T04:48:18.971Z,,53.3,50.3,,,,54
2017-11-04T04:48:29.054Z,,52.7,50.3,,,,54
2017-11-04T04:48:38.968Z,41,55.3,50.2,0,2,,54
2017-11-04T04:48:48.972Z,37,56.5,50.2,,,,54
2017-11-04T04:48:58.972Z,29,57,50.1,,,,54
2017-11-04T04:49:08.969Z,,58.1,50.1,,,,54
2017-11-04T04:49:18.973Z,30,59,50.1,,,,54
2017-11-04T04:49:29.059Z,29,60,50,,,,54
2017-11-04T04:49:38.971Z,,61.1,49.9,,,,54
2017-11-04T04:49:48.969Z,30,,49.9,,,,54
2017-11-04T04:49:58.965Z,29,62,49.9,,,,54
2017-11-04T04:50:08.980Z,,63.1,49.9,,,,54
2017-11-04T04:50:18.967Z,,,49.9,,,,54
2017-11-04T04:50:29.060Z,,64,49.9,,,,54
