Time,PrimTSet,ChActive,HwTOutlet,ActPow,PrimT,HwTSet,HwActive
2017-11-10T20:53:05.518Z,,1,,0,64.4,,0
2017-11-10T20:53:15.611Z,,,44.7,,61.8,54,
2017-11-10T20:53:25.506Z,,,44.8,,61.1,54,
2017-11-10T20:53:35.506Z,,,,,59.8,,
2017-11-10T20:53:45.504Z,,,44.7,,58.9,54,
2017-11-10T20:53:55.506Z,,,,,58.2,,
2017-11-10T20:54:05.508Z,,,44.7,,57.4,54,
2017-11-10T20:54:15.595Z,,,44.4,,56.9,54,
2017-11-10T20:54:25.507Z,,,44.4,,56.3,54,
2017-11-10T20:54:35.502Z,,,44.3,,55.9,54,
2017-11-10T20:54:45.504Z,,,44.2,,55.3,54,
2017-11-10T20:54:55.507Z,,,44.1,,55,54,
2017-11-10T20:55:05.508Z,,,,,54.7,,
2017-11-10T20:55:15.595Z,,,44,,54.4,54,
2017-11-10T20:55:30.596Z,,,43.8,,54,54,
2017-11-10T20:55:35.504Z,,,,,53.8,,
2017-11-10T20:55:45.507Z,,,43.6,,53.5,54,
2017-11-10T20:55:55.507Z,,,43.5,,53.3,54,
2017-11-10T20:56:05.508Z,,1,,,53.2,,0
2017-11-10T20:56:15.603Z,,,43.3,35,57.4,54,
2017-11-10T20:56:25.503Z,,,43.3,29,57.7,54,
2017-11-10T20:56:35.510Z,,,43.2,,58.8,54,
2017-11-10T20:56:45.509Z,,,,,59.7,,
2017-11-10T20:56:55.507Z,,,43.1,,60,54,
2017-11-10T20:57:05.509Z,,,43.2,,61.2,54,
2017-11-10T20:57:15.605Z,,,43.2,,61.8,54,
2017-11-10T20:57:25.506Z,,,43.3,,62.2,54,
2017-11-10T20:57:35.506Z,,,43.4,,62.7,54,
2017-11-10T20:57:45.504Z,,,,,63.2,,
2017-11-10T20:57:55.509Z,,,43.5,,63.5,54,
2017-11-10T20:58:05.510Z,,,43.5,,,54,
2017-11-10T20:58:15.599Z,,,,,64.1,,
2017-11-10T20:58:25.510Z,,,43.6,,64.5,54,
2017-11-10T20:58:35.634Z,,,43.7,,,54,
2017-11-10T20:58:45.509Z,,,,,64.8,,
2017-11-10T20:58:55.519Z,,1,43.7,0,64.5,54,0
2017-11-10T20:59:05.512Z,,,43.7,,61.8,54,
2017-11-10T20:59:15.597Z,,,43.8,,60.9,54,
2017-11-10T20:59:25.513Z,,,43.8,,59.6,54,
2017-11-10T20:59:35.513Z,,,43.8,,58.7,54,
2017-11-10T20:59:45.505Z,,,43.8,,57.9,54,
2017-11-10T20:59:55.513Z,,,,,57.1,,
2017-11-10T21:00:05.532Z,,,43.8,,56.5,54,
2017-11-10T21:00:15.614Z,,,43.7,,55.9,54,
2017-11-10T21:00:25.509Z,,,43.6,,55.4,54,
2017-11-10T21:00:35.515Z,,,43.5,,,54,
2017-11-10T21:00:45.509Z,,,,,54.5,,
2017-11-10T21:00:55.510Z,,,43.3,,54.1,54,
2017-11-10T21:01:05.511Z,,1,,,53.8,,0
2017-11-10T21:01:15.606Z,,,43.2,35,58,54,
2017-11-10T21:01:25.512Z,,,43.2,29,58.1,54,
2017-11-10T21:01:35.510Z,,,43.1,,59.3,54,
2017-11-10T21:01:45.622Z,,,43,,60.1,54,
2017-11-10T21:01:55.508Z,,,43,,60.9,54,
2017-11-10T21:02:05.515Z,,,,,61.6,,
2017-11-10T21:02:20.669Z,,,43,,62.4,54,
2017-11-10T21:02:26.741Z,,,43.2,,62.9,54,
2017-11-10T21:02:35.509Z,61,1,,29,63.4,,0
2017-11-10T21:02:45.513Z,,,43.4,,,54,
2017-11-10T21:02:55.515Z,,,,,64.2,,
2017-11-10T21:03:05.518Z,,,43.5,,,54,
2017-11-10T21:03:16.636Z,,,,,64.6,,
2017-11-10T21:03:26.742Z,,1,43.5,0,62.8,54,0
2017-11-10T21:03:35.514Z,,,43.6,,61.5,54,
2017-11-10T21:03:45.512Z,,,43.7,,60.9,54,
2017-11-10T21:03:55.517Z,,,43.7,,59.9,54,
2017-11-10T21:04:05.510Z,,,43.7,,58.7,54,
2017-11-10T21:04:15.752Z,,,43.7,,57.9,54,
2017-11-10T21:04:25.511Z,,,43.6,,57.2,54,
2017-11-10T21:04:35.534Z,,,43.6,,56.6,54,
2017-11-10T21:04:45.516Z,,,43.5,,56.1,54,
2017-11-10T21:04:55.513Z,,,,,55.6,,
2017-11-10T21:05:10.599Z,,,43.4,,,54,
2017-11-10T21:05:15.619Z,,,43.4,,54.8,54,
2017-11-10T21:05:25.519Z,,,43.2,,54.4,54,
2017-11-10T21:05:45.513Z,,,43.1,,53.8,54,
2017-11-10T21:05:55.513Z,,,43,,,54,
2017-11-10T21:06:05.512Z,,1,,,53.3,,0
2017-11-10T21:06:15.603Z,,1,42.9,36,57.6,54,0
2017-11-10T21:06:25.510Z,,,42.7,,,54,
2017-11-10T21:06:35.511Z,,,,29,58.9,,
2017-11-10T21:06:45.512Z,,,42.7,,59.9,54,
2017-11-10T21:06:55.509Z,,,42.7,,60.7,54,
2017-11-10T21:07:05.556Z,,,42.7,,61.5,54,
2017-11-10T21:07:15.607Z,,,42.8,,62,54,
2017-11-10T21:07:25.516Z,,,42.8,,62.8,54,
2017-11-10T21:07:35.512Z,,,42.9,,63.1,54,
2017-11-10T21:07:45.512Z,,,42.9,30,63.3,54,
2017-11-10T21:07:55.511Z,,,43,29,64.2,54,
2017-11-10T21:08:10.605Z,,,43.1,,,54,
2017-11-10T21:08:15.609Z,,,,,64.6,,
2017-11-10T21:08:27.845Z,,1,43.2,0,63.6,54,0
2017-11-10T21:08:35.514Z,,,43.3,,61.6,54,
2017-11-10T21:08:45.514Z,,,43.4,,,54,
2017-11-10T21:08:55.514Z,,,,,59.9,,
2017-11-10T21:09:05.513Z,0,0,43.4,,58.9,54,2
2017-11-10T21:09:15.624Z,,0,41.3,,60,54,0
2017-11-10T21:09:30.604Z,,,33.4,,60.4,54,
2017-11-10T21:09:35.521Z,,,33.4,,59.9,54,
2017-11-10T21:09:45.517Z,,,34.1,,,54,
2017-11-10T21:10:00.605Z,,,42.8,,59.8,54,
2017-11-10T21:10:05.513Z,,,,,59.7,,
2017-11-10T21:10:15.609Z,61,1,46.1,45,59.1,54,0
2017-11-10T21:10:25.518Z,,,48.7,34,62.4,54,
2017-11-10T21:10:35.525Z,,,50.5,30,62.2,54,
2017-11-10T21:10:45.521Z,,,51.7,30,62,54,
2017-11-10T21:10:55.517Z,,,52.7,29,63.2,54,
2017-11-10T21:11:05.637Z,,,53.5,,,54,
2017-11-10T21:11:18.851Z,,,54,30,63.4,54,
2017-11-10T21:11:25.512Z,,,54.3,29,64,54,
2017-11-10T21:11:35.517Z,,,54.4,,,54,
2017-11-10T21:11:45.520Z,,,54.3,,64.1,54,
2017-11-10T21:11:56.741Z,,,54,,64.4,54,
2017-11-10T21:12:05.515Z,,,53.4,,64.5,54,
2017-11-10T21:12:15.607Z,,,,,64.7,,
2017-11-10T21:12:26.745Z,,1,52.9,0,64.4,54,0
2017-11-10T21:12:35.517Z,,,52.4,,61.8,54,
2017-11-10T21:12:45.518Z,,,51.7,,,54,
2017-11-10T21:12:55.519Z,,,,,59.6,,
2017-11-10T21:13:05.519Z,,,51.3,,58.9,54,
2017-11-10T21:13:20.667Z,,,50.9,,58.7,54,
2017-11-10T21:13:25.518Z,,,50.5,,57.1,54,
2017-11-10T21:13:35.519Z,,,50.1,,56.9,54,
2017-11-10T21:13:45.520Z,,,49.7,,56.5,54,
2017-11-10T21:14:00.620Z,,,49.1,,55.3,54,
2017-11-10T21:14:05.520Z,,,48.8,,54.9,54,
2017-11-10T21:14:15.610Z,,,48.3,,,54,
2017-11-10T21:14:25.515Z,,,47.7,,54.5,54,
2017-11-10T21:14:35.515Z,,,,,53.9,,
2017-11-10T21:14:45.537Z,,,47.3,,53.6,54,
2017-11-10T21:15:00.618Z,,,47.1,,53.3,54,
2017-11-10T21:15:05.518Z,,,46.7,,53,54,
2017-11-10T21:15:15.609Z,,1,46.4,44,53.2,54,0
2017-11-10T21:15:25.523Z,,,46.1,34,57,54,
2017-11-10T21:15:35.520Z,,,45.6,31,57.1,54,
2017-11-10T21:15:45.596Z,,,,29,58,,
2017-11-10T21:16:00.691Z,,,45.3,30,59,54,
2017-11-10T21:16:10.790Z,,,45.2,30,60,54,
2017-11-10T21:16:20.791Z,,,45.1,29,60.1,54,
2017-11-10T21:16:30.792Z,,,45,30,61.1,54,
2017-11-10T21:16:35.518Z,,,45,29,61.3,54,
2017-11-10T21:16:45.519Z,,,44.9,,62.4,54,
2017-11-10T21:16:55.518Z,,,44.8,,,54,
2017-11-10T21:17:10.616Z,,,,30,63.1,,
2017-11-10T21:17:15.614Z,,,44.8,29,,54,
2017-11-10T21:17:25.598Z,,,44.7,,63.4,54,
2017-11-10T21:17:35.518Z,,,,,63.6,,
2017-11-10T21:17:50.793Z,,,44.6,,64,54,
2017-11-10T21:17:55.599Z,,,44.6,,64.2,54,
2017-11-10T21:18:10.793Z,,,44.4,,64.4,54,
2017-11-10T21:18:20.794Z,,,44.4,,64.6,54,
2017-11-10T21:18:25.598Z,,,44.4,,64.8,54,
2017-11-10T21:18:40.793Z,,1,44.3,0,63.5,54,0
2017-11-10T21:18:50.794Z,,,44.3,,61.8,54,
2017-11-10T21:18:55.523Z,,,44.3,,60.9,54,
2017-11-10T21:19:05.524Z,,,44.2,,59.9,54,
2017-11-10T21:19:15.619Z,,,44.1,,58.9,54,
2017-11-10T21:19:25.653Z,,,44.1,,57.9,54,
2017-11-10T21:19:35.560Z,,,44,,56.9,54,
2017-11-10T21:19:45.517Z,,,43.9,,56.7,54,
2017-11-10T21:19:55.527Z,,,43.8,,55.9,54,
2017-11-10T21:20:05.516Z,,,43.7,,55.5,54,
2017-11-10T21:20:15.648Z,,1,43.7,44,55.2,54,0
2017-11-10T21:20:25.521Z,,,43.5,39,58.2,54,
2017-11-10T21:20:35.527Z,,,43.4,29,58.9,54,
2017-11-10T21:20:45.521Z,,,43.3,,60.1,54,
2017-11-10T21:20:55.524Z,,,43.3,,60.2,54,
2017-11-10T21:21:05.520Z,,,43.2,,61.1,54,
2017-11-10T21:21:15.621Z,,,43.3,,62,54,
2017-11-10T21:21:25.537Z,,,43.3,,62.4,54,
2017-11-10T21:21:35.519Z,,,43.3,,63.1,54,
2017-11-10T21:21:45.519Z,,,43.3,,64,54,
2017-11-10T21:21:55.520Z,,,43.4,,,54,
2017-11-10T21:22:05.523Z,,,43.4,,64.5,54,
2017-11-10T21:22:15.617Z,,1,43.5,0,65.1,54,0
2017-11-10T21:22:25.520Z,,,43.6,,62.9,54,
2017-11-10T21:22:35.529Z,,,43.6,,61.9,54,
2017-11-10T21:22:45.520Z,,,43.7,,60.2,54,
2017-11-10T21:22:55.518Z,,,43.7,,59.9,54,
2017-11-10T21:23:05.529Z,,,43.7,,58.9,54,
2017-11-10T21:23:15.621Z,,,43.7,,57.9,54,
2017-11-10T21:23:25.521Z,,,43.6,,57.7,54,
2017-11-10T21:23:35.523Z,,,43.5,,56.9,54,
2017-11-10T21:23:45.527Z,,,43.4,,56.4,54,
2017-11-10T21:23:55.521Z,,,43.3,,55.9,54,
2017-11-10T21:24:05.520Z,,,43.2,,55.5,54,
2017-11-10T21:24:15.612Z,,,43.2,,54.9,54,
2017-11-10T21:24:30.615Z,,,43.1,,54.7,54,
2017-11-10T21:24:35.520Z,,,43,,54.4,54,
2017-11-10T21:24:45.528Z,,,43,,53.9,54,
2017-11-10T21:24:55.522Z,,,42.9,,53.8,54,
2017-11-10T21:25:05.522Z,,,42.8,,53.6,54,
2017-11-10T21:25:15.620Z,,1,42.7,44,53.3,54,0
2017-11-10T21:25:25.523Z,,,42.6,37,57.2,54,
2017-11-10T21:25:35.523Z,,,42.5,31,57.8,54,
2017-11-10T21:25:45.532Z,,,42.4,29,59.1,54,
2017-11-10T21:25:55.521Z,,,42.3,,59.3,54,
2017-11-10T21:26:05.531Z,,,42.4,30,60,54,
2017-11-10T21:26:15.614Z,,,42.4,29,61.1,54,
2017-11-10T21:26:25.524Z,,,42.5,,62,54,
2017-11-10T21:26:35.522Z,,,42.5,,62.1,54,
2017-11-10T21:26:45.521Z,,,42.5,30,63.1,54,
2017-11-10T21:26:55.525Z,,,42.6,29,63.2,54,
2017-11-10T21:27:05.523Z,,,42.6,,63.6,54,
2017-11-10T21:27:15.615Z,,,42.7,30,64,54,
2017-11-10T21:27:25.525Z,,,42.7,29,64.4,54,
2017-11-10T21:27:35.524Z,,,42.7,,64.6,54,
2017-11-10T21:27:45.527Z,,1,42.8,0,64.8,54,0
2017-11-10T21:27:55.531Z,,,42.8,,61.9,54,
2017-11-10T21:28:05.526Z,,,42.9,,60.9,54,
2017-11-10T21:28:16.663Z,,,42.9,,59.9,54,
2017-11-10T21:28:30.614Z,,,42.9,,58.9,54,
2017-11-10T21:28:35.610Z,,,42.9,,58.7,54,
2017-11-10T21:28:45.527Z,,,42.9,,57.9,54,
2017-11-10T21:28:55.526Z,,,42.8,,56.9,54,
2017-11-10T21:29:05.526Z,,,42.8,,56.6,54,
2017-11-10T21:29:15.622Z,,,42.8,,55.9,54,
2017-11-10T21:29:30.617Z,,,42.8,,55.5,54,
2017-11-10T21:29:35.528Z,,,42.7,,54.9,54,
2017-11-10T21:29:45.526Z,,,42.6,,54.6,54,
2017-11-10T21:29:55.527Z,,,42.4,,53.9,54,
2017-11-10T21:30:05.529Z,,,42.3,,,54,
2017-11-10T21:30:15.619Z,,1,42.3,44,53.5,54,0
2017-11-10T21:30:30.619Z,,,42.2,38,57,54,
2017-11-10T21:30:35.533Z,,,42.1,29,57.9,54,
2017-11-10T21:30:45.531Z,,,42.1,,59,54,
2017-11-10T21:30:55.530Z,,,42,,60,54,
2017-11-10T21:31:05.523Z,,,42,,60.1,54,
2017-11-10T21:31:20.677Z,,,42,,61.1,54,
2017-11-10T21:31:25.536Z,,,42.1,30,62,54,
2017-11-10T21:31:35.527Z,,,42.2,29,62.2,54,
2017-11-10T21:31:45.527Z,,,42.3,,63.1,54,
2017-11-10T21:31:55.528Z,,,42.4,30,63.4,54,
2017-11-10T21:32:05.530Z,,,42.4,29,64,54,
2017-11-10T21:32:15.629Z,,,42.5,,64.2,54,
2017-11-10T21:32:26.766Z,,,42.6,30,64.6,54,
2017-11-10T21:32:35.530Z,,1,42.6,0,64.8,54,0
2017-11-10T21:32:45.528Z,,,42.7,,61.9,54,
2017-11-10T21:32:55.525Z,,,42.7,,61.8,54,
2017-11-10T21:33:05.527Z,,,42.8,,59.9,54,
2017-11-10T21:33:15.634Z,,,42.9,,58.9,54,
2017-11-10T21:33:26.762Z,,,42.9,,58.8,54,
2017-11-10T21:33:35.530Z,,,42.9,,57.9,54,
2017-11-10T21:33:45.527Z,,,42.9,,56.9,54,
2017-11-10T21:33:55.534Z,,,42.8,,56.6,54,
2017-11-10T21:34:10.627Z,,,42.7,,55.9,54,
2017-11-10T21:34:15.622Z,,,42.6,,55.4,54,
2017-11-10T21:34:25.667Z,,,42.6,,54.9,54,
2017-11-10T21:34:35.529Z,,,42.5,,54.6,54,
2017-11-10T21:34:45.528Z,,,42.5,,53.9,54,
2017-11-10T21:34:55.530Z,,,42.4,,53.8,54,
2017-11-10T21:35:05.549Z,,,42.4,,53.4,54,
2017-11-10T21:35:16.576Z,,1,42.3,44,53.1,54,0
2017-11-10T21:35:25.533Z,,,42.3,36,57.1,54,
2017-11-10T21:35:35.533Z,,,42.2,32,57.4,54,
2017-11-10T21:35:45.534Z,,,42.2,30,58.1,54,
2017-11-10T21:35:55.549Z,,,42.2,29,59,54,
2017-11-10T21:36:05.529Z,,,42.2,,60,54,
2017-11-10T21:36:15.629Z,,,42.2,,60.4,54,
2017-11-10T21:36:25.536Z,,,42.3,,61.1,54,
2017-11-10T21:36:35.531Z,,,42.4,,62,54,
2017-11-10T21:36:45.528Z,,,42.5,,62.1,54,
2017-11-10T21:36:55.534Z,,,42.5,,62.6,54,
2017-11-10T21:37:05.527Z,,,42.6,,63.1,54,
2017-11-10T21:37:15.734Z,,,42.7,,63.2,54,
2017-11-10T21:37:25.532Z,,,42.8,30,63.5,54,
2017-11-10T21:37:35.531Z,,,42.8,29,63.8,54,
2017-11-10T21:37:45.622Z,,,42.9,29,64,54,
2017-11-10T21:37:55.533Z,,,43,30,64.1,54,
2017-11-10T21:38:10.618Z,,,43.1,29,64.2,54,
2017-11-10T21:38:15.618Z,,,43.1,,64.4,54,
2017-11-10T21:38:25.529Z,,,43.1,,64.5,54,
2017-11-10T21:38:35.536Z,,,43.2,,64.6,54,
2017-11-10T21:38:45.532Z,,,43.2,,,54,
2017-11-10T21:38:55.538Z,,,43.2,,,54,
2017-11-10T21:39:05.622Z,,,43.3,,64.7,54,
2017-11-10T21:39:15.629Z,,,43.4,,,54,
2017-11-10T21:39:30.622Z,,,43.5,,,54,
2017-11-10T21:39:35.657Z,,,43.5,,64.8,54,
2017-11-10T21:39:45.530Z,,,43.6,,,54,
2017-11-10T21:39:55.530Z,,,43.6,,64.9,54,
2017-11-10T21:40:05.530Z,,,43.6,,,54,
2017-11-10T21:40:15.630Z,,1,43.7,0,,54,0
2017-11-10T21:40:25.529Z,,,43.8,,61.9,54,
2017-11-10T21:40:35.531Z,,,43.8,,60.9,54,
2017-11-10T21:40:45.535Z,,,43.8,,59.7,54,
2017-11-10T21:40:55.533Z,,,43.8,,58.9,54,
2017-11-10T21:41:05.536Z,,,43.8,,57.9,54,
2017-11-10T21:41:15.638Z,,,43.7,,56.9,54,
2017-11-10T21:41:25.536Z,,,43.7,,56.6,54,
2017-11-10T21:41:35.529Z,,,43.7,,55.9,54,
2017-11-10T21:41:45.532Z,,,43.7,,54.9,54,
2017-11-10T21:41:55.537Z,,1,43.6,39,58.1,54,0
2017-11-10T21:42:05.530Z,,,43.5,38,58.3,54,
2017-11-10T21:42:15.632Z,,,43.4,29,59,54,
2017-11-10T21:42:25.540Z,,,43.4,,60,54,
2017-11-10T21:42:35.532Z,,,43.3,,61.1,54,
2017-11-10T21:42:45.533Z,,,43.4,30,,54,
2017-11-10T21:42:55.544Z,,,43.4,29,62,54,
2017-11-10T21:43:05.534Z,,,43.5,,62.5,54,
2017-11-10T21:43:15.625Z,,,43.6,,63.1,54,
2017-11-10T21:43:25.582Z,,,43.6,,63.5,54,
2017-11-10T21:43:35.534Z,,,43.7,,64,54,
2017-11-10T21:43:45.533Z,,,43.8,,64.4,54,
2017-11-10T21:43:55.538Z,,,43.8,,64.7,54,
2017-11-10T21:44:05.534Z,,1,43.9,0,63.6,54,0
2017-11-10T21:44:15.673Z,,,43.9,,61.9,54,
2017-11-10T21:44:25.536Z,,,44,,60.9,54,
2017-11-10T21:44:35.535Z,,,44,,59.9,54,
2017-11-10T21:44:45.534Z,,,44.1,,58.9,54,
2017-11-10T21:45:00.622Z,,,44.1,,58.7,54,
2017-11-10T21:45:05.541Z,,,44.1,,57.8,54,
2017-11-10T21:45:15.623Z,,,44,,56.9,54,
2017-11-10T21:45:25.537Z,,,43.9,,56.6,54,
2017-11-10T21:45:35.535Z,,,43.8,,55.9,54,
2017-11-10T21:45:45.545Z,,,43.6,,55.5,54,
2017-11-10T21:45:55.532Z,,,43.5,,54.9,54,
2017-11-10T21:46:05.537Z,,,43.4,,54.7,54,
2017-11-10T21:46:15.628Z,,,43.4,,54.4,54,
2017-11-10T21:46:25.535Z,,,43.3,,53.9,54,
2017-11-10T21:46:35.538Z,,,43.2,,53.8,54,
2017-11-10T21:46:45.539Z,,,43.2,,53.4,54,
2017-11-10T21:46:55.538Z,,1,43.1,42,56.1,54,0
2017-11-10T21:47:05.538Z,,,43,31,58,54,
2017-11-10T21:47:15.631Z,,,42.9,29,58,54,
2017-11-10T21:47:25.539Z,,,42.9,29,59,54,
2017-11-10T21:47:35.539Z,,,42.9,,60,54,
2017-11-10T21:47:50.633Z,,,42.9,,61.1,54,
2017-11-10T21:47:55.534Z,,,42.9,,61.3,54,
2017-11-10T21:48:05.539Z,,,43,,62,54,
2017-11-10T21:48:15.630Z,,,43,,62.5,54,
2017-11-10T21:48:25.539Z,,,43.1,,63.1,54,
2017-11-10T21:48:40.628Z,,,43.1,,63.4,54,
2017-11-10T21:48:45.541Z,,,43.1,29,64,54,
2017-11-10T21:48:55.539Z,,,43.2,,64.1,54,
2017-11-10T21:49:05.539Z,,,43.2,,64.4,54,
2017-11-10T21:49:15.681Z,,,43.2,,64.6,54,
2017-11-10T21:49:25.560Z,,1,43.2,0,65.1,54,0
2017-11-10T21:49:35.571Z,,,43.3,,62.9,54,
2017-11-10T21:49:45.570Z,,,43.3,,61.8,54,
2017-11-10T21:49:56.859Z,,,43.3,,59.9,54,
2017-11-10T21:50:05.556Z,,,43.3,,58.9,54,
2017-11-10T21:50:15.700Z,,,43.3,,58.7,54,
2017-11-10T21:50:25.566Z,,,43.3,,57.9,54,
2017-11-10T21:50:35.561Z,,,43.2,,56.9,54,
2017-11-10T21:50:45.582Z,,,43.2,,56.6,54,
2017-11-10T21:50:55.561Z,,,43.1,,55.9,54,
2017-11-10T21:51:05.581Z,,,43,,55.4,54,
2017-11-10T21:51:15.703Z,,,42.9,,54.9,54,
2017-11-10T21:51:25.562Z,,,42.8,,54.6,54,
2017-11-10T21:51:35.572Z,,,42.7,,53.9,54,
2017-11-10T21:51:45.559Z,,,42.6,,53.6,54,
2017-11-10T21:52:01.624Z,,1,42.6,42,56.3,54,0
2017-11-10T21:52:05.583Z,,,42.5,33,58,54,
2017-11-10T21:52:15.704Z,,,42.4,29,58,54,
2017-11-10T21:52:25.585Z,,,42.3,,59.1,54,
2017-11-10T21:52:35.583Z,0,0,42.8,0,60.4,54,0
2017-11-10T21:52:45.564Z,,,28.5,,61.8,54,
2017-11-10T21:52:55.564Z,,,28.5,,60.9,54,
2017-11-10T21:53:05.569Z,,,29.3,,60.7,54,
2017-11-10T21:53:15.682Z,,,35.9,,,54,
2017-11-10T21:53:25.564Z,,,41.4,,60.6,54,
2017-11-10T21:53:35.594Z,61,1,45.4,,60.4,54,0
2017-11-10T21:53:45.583Z,,1,48.7,40,60,54,0
2017-11-10T21:53:55.585Z,,,50.9,29,62.9,54,
2017-11-10T21:54:05.567Z,,,52.5,,62.7,54,
2017-11-10T21:54:15.676Z,,,53.6,,62.1,54,
2017-11-10T21:54:25.555Z,,,54.7,,63.2,54,
2017-11-10T21:54:40.687Z,,,55.3,,63.4,54,
2017-11-10T21:54:45.543Z,,,55.6,30,64,54,
2017-11-10T21:54:55.542Z,,,55.6,29,,54,
2017-11-10T21:55:05.537Z,,,55.5,,64.2,54,
2017-11-10T21:55:15.636Z,,,55.2,,64.4,54,
2017-11-10T21:55:25.546Z,,,54.9,,64.5,54,
2017-11-10T21:55:35.550Z,,,54.4,,64.7,54,
2017-11-10T21:55:45.548Z,,,54,,64.8,54,
2017-11-10T21:55:55.538Z,,1,53.6,0,62.9,54,0
2017-11-10T21:56:05.540Z,,,53.1,,61.9,54,
2017-11-10T21:56:15.677Z,,,52.5,,60.9,54,
2017-11-10T21:56:25.572Z,,,52.1,,59.9,54,
2017-11-10T21:56:35.543Z,,,51.6,,58.9,54,
2017-11-10T21:56:45.557Z,,,51.1,,57.9,54,
2017-11-10T21:56:55.539Z,,,50.7,,57.6,54,
2017-11-10T21:57:05.543Z,,,50.3,,56.9,54,
2017-11-10T21:57:15.631Z,,,49.9,,55.9,54,
2017-11-10T21:57:30.631Z,,,49.4,,55.7,54,
2017-11-10T21:57:35.545Z,,,49,,55.3,54,
2017-11-10T21:57:45.542Z,,,48.6,,54.9,54,
2017-11-10T21:57:55.546Z,,,48.2,,54.5,54,
2017-11-10T21:58:05.542Z,,,47.8,,53.9,54,
2017-11-10T21:58:15.635Z,,,47.5,,53.8,54,
2017-11-10T21:58:25.541Z,,,47.1,,53.6,54,
2017-11-10T21:58:35.539Z,,,46.8,,53.2,54,
2017-11-10T21:58:45.556Z,,1,46.5,41,56.3,54,0
2017-11-10T21:58:55.540Z,,,46.2,36,57.3,54,
2017-11-10T21:59:05.541Z,,,46,29,58,54,
2017-11-10T21:59:15.647Z,,,45.8,,59.1,54,
2017-11-10T21:59:25.543Z,,,45.6,30,60,54,
2017-11-10T21:59:35.543Z,,,45.5,29,61.1,54,
2017-11-10T21:59:45.554Z,,,45.3,,62,54,
2017-11-10T21:59:55.548Z,,,45.2,,62.1,54,
2017-11-10T22:00:05.544Z,,,45.2,,63.1,54,
2017-11-10T22:00:20.696Z,,,45.1,30,63.3,54,
2017-11-10T22:00:25.548Z,,,45,30,64,54,
2017-11-10T22:00:40.743Z,,,45,,64.2,54,
2017-11-10T22:00:50.643Z,,,44.9,29,64.6,54,
2017-11-10T22:00:55.550Z,,1,44.9,0,63.9,54,0
2017-11-10T22:01:10.646Z,,,44.8,,61.9,54,
2017-11-10T22:01:15.653Z,,,44.8,,61.6,54,
2017-11-10T22:01:30.643Z,,,44.7,,59.9,54,
2017-11-10T22:01:35.552Z,,,44.6,,58.9,54,
2017-11-10T22:01:50.650Z,,,44.6,,58.8,54,
2017-11-10T22:01:55.544Z,,,44.4,,57.9,54,
2017-11-10T22:02:05.544Z,,,44.3,,56.9,54,
2017-11-10T22:02:15.639Z,,,44.1,,56.8,54,
2017-11-10T22:02:25.545Z,,,44,,55.9,54,
2017-11-10T22:02:35.546Z,61,1,43.9,0,55.7,54,0
2017-11-10T22:02:45.544Z,,,43.8,,55.3,54,
2017-11-10T22:02:55.547Z,,,43.6,,54.9,54,
2017-11-10T22:03:05.548Z,,,43.5,,54.6,54,
2017-11-10T22:03:15.633Z,,,43.4,,54.3,54,
2017-11-10T22:03:25.546Z,,,43.3,,53.9,54,
2017-11-10T22:03:35.552Z,,,43.1,,53.5,54,
2017-11-10T22:03:45.555Z,,1,43,38,57,54,0
2017-11-10T22:03:56.302Z,,,42.8,29,57.9,54,
2017-11-10T22:04:05.549Z,,,42.7,,57.9,54,
2017-11-10T22:04:15.641Z,,,42.7,,60,54,
2017-11-10T22:04:25.543Z,,,42.7,,60.1,54,
2017-11-10T22:04:35.549Z,,,42.7,,61.1,54,
2017-11-10T22:04:45.789Z,,,42.8,,62,54,
2017-11-10T22:04:55.546Z,,,42.8,,62.4,54,
2017-11-10T22:05:05.545Z,,,42.8,,63.1,54,
2017-11-10T22:05:15.659Z,,,42.9,,63.5,54,
2017-11-10T22:05:25.548Z,,,42.9,,64,54,
2017-11-10T22:05:35.559Z,,,42.9,,64.4,54,
2017-11-10T22:05:45.544Z,,,43,0,65.1,54,
2017-11-10T22:05:55.546Z,,1,43,,62.9,54,0
2017-11-10T22:06:05.547Z,,,43,,61.9,54,
2017-11-10T22:06:15.643Z,,,43.1,,60.4,54,
2017-11-10T22:06:25.553Z,,,43.1,,59.9,54,
2017-11-10T22:06:35.554Z,,,43.1,,58.9,54,
2017-11-10T22:06:45.552Z,,,43,,57.9,54,
2017-11-10T22:06:55.551Z,,,43,,57.7,54,
2017-11-10T22:07:05.552Z,,,42.9,,56.9,54,
2017-11-10T22:07:15.642Z,,,42.8,,56.5,54,
2017-11-10T22:07:25.552Z,,,42.8,,55.9,54,
2017-11-10T22:07:35.548Z,,,42.7,,55.5,54,
2017-11-10T22:07:45.549Z,,,42.6,,54.9,54,
2017-11-10T22:07:55.548Z,,,42.6,,54.8,54,
2017-11-10T22:08:05.549Z,,,42.5,,54.5,54,
2017-11-10T22:08:15.640Z,,,42.4,,53.9,54,
2017-11-10T22:08:25.550Z,,,42.2,,53.8,54,
2017-11-10T22:08:35.572Z,,,42.1,,53.4,54,
2017-11-10T22:08:45.551Z,,1,42,37,57.2,54,0
2017-11-10T22:08:55.547Z,,,41.9,29,57.9,54,
2017-11-10T22:09:10.653Z,,,41.9,,58,54,
