Time,HwActive,ActPow,PrimTSet,PrimT,HwTSet,ChActive,HwTOutlet
2018-02-09T20:09:05.578Z,,,,46.4,54,,22.6
2018-02-09T20:09:15.449Z,,,,46.5,54,,22.5
2018-02-09T20:09:25.414Z,,,,46.6,54,,22.4
2018-02-09T20:09:35.505Z,,,,46.8,54,,22.4
2018-02-09T20:09:45.404Z,,,,47,54,,22.2
2018-02-09T20:09:55.402Z,,,,,54,,22
2018-02-09T20:10:05.422Z,,,,47.1,54,,21.6
2018-02-09T20:10:15.420Z,,,,47.2,54,,21.6
2018-02-09T20:10:25.413Z,,,,47.4,54,,21.3
2018-02-09T20:10:35.505Z,,,,47.6,54,,21.5
2018-02-09T20:10:45.474Z,,,,47.7,54,,21.1
2018-02-09T20:10:55.404Z,,,,48,54,,21.1
2018-02-09T20:11:05.484Z,,,,,54,,21.1
2018-02-09T20:11:15.415Z,,,,48.2,54,,21.5
2018-02-09T20:11:25.483Z,,,,48.3,54,,21.3
2018-02-09T20:11:35.535Z,,30,,48.4,54,,21.2
2018-02-09T20:11:45.405Z,,29,,48.6,54,,21.1
2018-02-09T20:11:55.525Z,,,,48.7,54,,21.3
2018-02-09T20:12:05.549Z,,,,48.8,54,,21.9
2018-02-09T20:12:15.449Z,,,,49,54,,21.7
2018-02-09T20:12:25.472Z,,,,,54,,21.7
2018-02-09T20:12:35.423Z,,30,,49.1,54,,21.5
2018-02-09T20:12:45.438Z,,29,,49.2,54,,22
2018-02-09T20:12:55.439Z,0,29,61,49.3,54,2,21.6
2018-02-09T20:13:05.554Z,,,,49.4,54,,21.7
2018-02-09T20:13:15.479Z,,,,49.5,54,,22
2018-02-09T20:13:25.482Z,,,,49.6,54,,22
2018-02-09T20:13:35.647Z,,,,49.7,54,,21.9
2018-02-09T20:13:45.851Z,,,,49.8,54,,21.9
2018-02-09T20:13:55.440Z,,,,,54,,21.7
2018-02-09T20:14:05.440Z,,,,50,54,,21.6
2018-02-09T20:14:15.421Z,,,,,54,,21.7
2018-02-09T20:14:25.481Z,,,,50.1,54,,21.9
2018-02-09T20:14:35.441Z,,,,,54,,21.7
2018-02-09T20:14:45.488Z,,,,50.2,54,,22
2018-02-09T20:14:55.441Z,,,,50.3,54,,21.7
2018-02-09T20:15:05.456Z,,,,50.4,54,,21.7
2018-02-09T20:15:15.434Z,,,,50.5,54,,21.5
2018-02-09T20:15:30.703Z,,,,,54,,21.7
2018-02-09T20:15:35.410Z,,,,50.6,54,,21.9
2018-02-09T20:15:45.512Z,,30,,50.7,54,,21.9
2018-02-09T20:15:55.867Z,,29,,50.9,54,,22
2018-02-09T20:16:05.470Z,,,,51,54,,21.9
2018-02-09T20:16:15.434Z,,,,,54,,21.9
2018-02-09T20:16:25.428Z,,,,51.1,54,,21.9
2018-02-09T20:16:35.500Z,,,,51.2,54,,21.9
2018-02-09T20:16:45.660Z,,,,51.3,54,,21.9
2018-02-09T20:16:55.481Z,,,,,54,,21.6
2018-02-09T20:17:05.461Z,,,,51.4,54,,21.9
2018-02-09T20:17:15.415Z,,,,,54,,22
2018-02-09T20:17:25.462Z,,,,51.5,54,,21.7
2018-02-09T20:17:35.412Z,,,,51.6,54,,21.9
2018-02-09T20:17:45.413Z,,,,51.7,54,,21.9
2018-02-09T20:17:55.410Z,,,,,54,,21.9
2018-02-09T20:18:05.412Z,,,,51.8,54,,22
2018-02-09T20:18:15.441Z,,,,51.9,54,,21.9
2018-02-09T20:18:25.416Z,,,,52,54,,22.1
2018-02-09T20:18:35.408Z,,,,,54,,22
2018-02-09T20:18:45.423Z,,,,52.1,54,,22.1
2018-02-09T20:18:55.460Z,,,,,54,,22.1
2018-02-09T20:19:05.450Z,,30,,52.2,54,,22.1
2018-02-09T20:19:15.408Z,,29,,52.3,54,,22.1
2018-02-09T20:19:25.648Z,,,,,54,,22
2018-02-09T20:19:35.427Z,,,,52.4,54,,22.1
2018-02-09T20:19:45.407Z,,,,,54,,22
2018-02-09T20:19:55.462Z,,,,52.6,54,,22.1
2018-02-09T20:20:05.498Z,,,,,54,,22
2018-02-09T20:20:15.420Z,0,,0,52.8,54,0,22.1
2018-02-09T20:20:25.463Z,0,0,,53,54,0,20.6
2018-02-09T20:20:35.412Z,,,,53.7,54,,19
2018-02-09T20:20:45.495Z,,,,53.1,54,,33.9
2018-02-09T20:20:55.428Z,,,,52.9,54,,45.7
2018-02-09T20:21:05.474Z,,,,52.8,54,,48.1
2018-02-09T20:21:15.413Z,,,,52.6,54,,47.3
2018-02-09T20:21:25.423Z,0,0,,45.5,54,0,36.5
2018-02-09T20:21:35.409Z,,,,44.2,54,,41.8
2018-02-09T20:21:45.424Z,,,,48.2,54,,42.5
2018-02-09T20:21:55.461Z,,,,49.2,54,,43.3
2018-02-09T20:22:05.412Z,,,,49.3,54,,44.3
2018-02-09T20:22:15.452Z,,,,48.9,54,,44.8
2018-02-09T20:22:25.497Z,0,,61,48.5,54,2,44.9
2018-02-09T20:22:35.421Z,0,41,,47.1,54,2,44.4
2018-02-09T20:22:45.435Z,,29,,52.2,54,,43.1
2018-02-09T20:22:55.486Z,,,,52.7,54,,41.9
2018-02-09T20:23:05.459Z,,,,51.7,54,,40.9
2018-02-09T20:23:15.422Z,,,,52,54,,39.9
2018-02-09T20:23:25.507Z,,29,,51.9,54,,38.7
2018-02-09T20:23:35.478Z,,,,51.7,54,,37.5
2018-02-09T20:23:45.476Z,,,,,54,,36.4
2018-02-09T20:23:55.468Z,,,,51.6,54,,35.3
2018-02-09T20:24:05.454Z,,,,,54,,34.4
2018-02-09T20:24:15.454Z,,,,,54,,33.5
2018-02-09T20:24:25.419Z,,,,,54,,32.4
2018-02-09T20:24:35.460Z,,30,,51.7,54,,31.5
2018-02-09T20:24:45.524Z,,29,,,54,,30.9
2018-02-09T20:24:55.426Z,,,,51.8,54,,30.3
2018-02-09T20:25:05.410Z,,,,,54,,29.7
2018-02-09T20:25:15.421Z,,,,52,54,,28.9
2018-02-09T20:25:25.501Z,,,,,54,,27.9
2018-02-09T20:25:35.411Z,,,,52.1,54,,27.8
2018-02-09T20:25:45.410Z,,,,52.2,54,,27.5
2018-02-09T20:25:55.491Z,,,,52.3,54,,27.1
2018-02-09T20:26:05.536Z,,,,,54,,26.5
2018-02-09T20:26:15.412Z,,,,52.4,54,,26.2
2018-02-09T20:26:25.491Z,,,,52.6,54,,25.9
2018-02-09T20:26:35.446Z,,,,52.7,54,,25.7
2018-02-09T20:26:45.521Z,,,,52.8,54,,25.5
2018-02-09T20:26:55.502Z,,,,,54,,25.4
2018-02-09T20:27:05.463Z,,,,53,54,,25.5
2018-02-09T20:27:15.503Z,,,,53,54,,25.4
2018-02-09T20:27:25.476Z,,,,,54,,25.1
2018-02-09T20:27:35.423Z,,,,53.1,54,,25.1
2018-02-09T20:27:45.423Z,,,,53.2,54,,25.1
2018-02-09T20:27:55.414Z,,,,,54,,25.1
2018-02-09T20:28:05.411Z,,30,,53.3,54,,25.3
2018-02-09T20:28:15.415Z,,29,,53.4,54,,25.3
2018-02-09T20:28:25.418Z,,,,,54,,25.1
2018-02-09T20:28:35.421Z,,,,53.5,54,,24.9
2018-02-09T20:28:45.425Z,,,,53.6,54,,24.9
2018-02-09T20:28:55.484Z,,,,,54,,25.1
2018-02-09T20:29:05.415Z,,,,53.7,54,,25.1
2018-02-09T20:29:15.478Z,,,,53.8,54,,25.3
2018-02-09T20:29:25.445Z,,,,,54,,25
2018-02-09T20:29:35.433Z,,,,53.9,54,,25
2018-02-09T20:29:45.462Z,,,,54,54,,25.1
2018-02-09T20:29:55.454Z,,,,,54,,25.3
2018-02-09T20:30:05.698Z,,,,54.1,54,,25.4
2018-02-09T20:30:15.428Z,,,,,54,,25.3
2018-02-09T20:30:25.456Z,,,,54.3,54,,25.5
2018-02-09T20:30:35.423Z,,,,,54,,25.3
2018-02-09T20:30:45.468Z,0,0,,52.8,54,2,25.4
2018-02-09T20:30:55.421Z,,,,50.7,54,,25.3
2018-02-09T20:31:05.460Z,,,,49.9,54,,25
2018-02-09T20:31:15.449Z,,,,49.7,54,,25.3
2018-02-09T20:31:25.421Z,,,,48.8,54,,24.7
2018-02-09T20:31:35.417Z,,,,47.9,54,,24.5
2018-02-09T20:31:45.415Z,,,,47.6,54,,24.3
2018-02-09T20:31:55.423Z,,,,46.9,54,,23.9
2018-02-09T20:32:05.487Z,,,,46.6,54,,23.8
2018-02-09T20:32:15.433Z,,,,45.9,54,,23.6
2018-02-09T20:32:25.416Z,,,,45.8,54,,23.4
2018-02-09T20:32:35.435Z,,,,45.5,54,,23.3
2018-02-09T20:32:45.478Z,,,,45.2,54,,23.3
2018-02-09T20:32:55.420Z,,,,44.9,54,,23
2018-02-09T20:33:05.434Z,,,,44.8,54,,22.8
2018-02-09T20:33:15.423Z,,,,44.5,54,,22.7
2018-02-09T20:33:25.419Z,,,,44.3,54,,22.6
2018-02-09T20:33:35.434Z,,,,44.1,54,,22.6
2018-02-09T20:33:45.473Z,,,,43.9,54,,22.5
2018-02-09T20:33:55.418Z,,,,,54,,22.4
2018-02-09T20:34:05.420Z,,,,,54,,22.4
2018-02-09T20:34:15.420Z,,,,,54,,22.6
2018-02-09T20:34:25.421Z,,,,43.8,54,,22
2018-02-09T20:34:35.544Z,,,,,54,,21.9
2018-02-09T20:34:45.427Z,,,,,54,,21.6
2018-02-09T20:34:55.511Z,,,,,54,,21.2
2018-02-09T20:35:05.426Z,,,,,54,,20.9
2018-02-09T20:35:15.442Z,,,,43.9,54,,20.6
2018-02-09T20:35:25.416Z,,,,44,54,,20.4
2018-02-09T20:35:35.601Z,,,,,54,,20.1
2018-02-09T20:35:45.479Z,,,,,54,,19.8
2018-02-09T20:35:55.419Z,,,,44.1,54,,19.6
2018-02-09T20:36:05.417Z,,,,,54,,19.4
2018-02-09T20:36:15.487Z,,,,44.2,54,,19.2
2018-02-09T20:36:25.421Z,,,,,54,,19
2018-02-09T20:36:35.420Z,,,,44.3,54,,18.8
2018-02-09T20:36:45.527Z,,,,,54,,18.6
2018-02-09T20:36:55.435Z,,,,,54,,18.5
2018-02-09T20:37:05.446Z,,,,44.4,54,,18.4
2018-02-09T20:37:15.418Z,,,,,54,,18.2
2018-02-09T20:37:25.416Z,,,,,54,,18.1
2018-02-09T20:37:35.418Z,,,,,54,,17.9
2018-02-09T20:37:45.502Z,,,,,54,,17.9
2018-02-09T20:37:55.465Z,,,,,54,,17.8
2018-02-09T20:38:05.439Z,,,,,54,,17.7
2018-02-09T20:38:15.418Z,,,,,54,,17.7
2018-02-09T20:38:25.577Z,,,,,54,,17.5
2018-02-09T20:38:35.425Z,,,,,54,,17.4
2018-02-09T20:38:45.461Z,,,,,54,,17.4
2018-02-09T20:38:55.422Z,,,,,54,,17.3
2018-02-09T20:39:05.422Z,,,,,54,,17.3
2018-02-09T20:39:15.424Z,,,,,54,,17.1
2018-02-09T20:39:25.425Z,,,,,54,,17.1
2018-02-09T20:39:35.557Z,,,,,54,,17
2018-02-09T20:39:45.486Z,,,,,54,,17
2018-02-09T20:39:55.523Z,,,,44.3,54,,16.8
2018-02-09T20:40:05.507Z,,,,,54,,16.8
2018-02-09T20:40:15.437Z,,,,,54,,16.7
2018-02-09T20:40:25.457Z,,,,,54,,16.7
2018-02-09T20:40:35.437Z,,,,,54,,16.7
2018-02-09T20:40:45.428Z,,,,44.2,54,,16.5
2018-02-09T20:40:55.428Z,,,,,54,,16.5
2018-02-09T20:41:05.428Z,,,,,54,,16.2
2018-02-09T20:41:15.499Z,,,,,54,,15.9
2018-02-09T20:41:25.473Z,,,,,54,,16.2
2018-02-09T20:41:35.423Z,,,,44.1,54,,16.2
2018-02-09T20:41:45.424Z,,,,,54,,16.2
2018-02-09T20:41:55.419Z,,,,,54,,16.2
2018-02-09T20:42:05.422Z,,,,,54,,16.1
2018-02-09T20:42:15.469Z,,,,,54,,16.1
2018-02-09T20:42:25.422Z,,,,44,54,,16.1
2018-02-09T20:42:35.420Z,,,,,54,,15.9
2018-02-09T20:42:45.427Z,,,,,54,,15.9
2018-02-09T20:42:55.549Z,,,,,54,,15.9
2018-02-09T20:43:05.423Z,,,,43.9,54,,15.9
2018-02-09T20:43:15.448Z,,,,44,54,,15.7
2018-02-09T20:43:25.425Z,,,,43.9,54,,15.7
2018-02-09T20:43:35.420Z,,,,,54,,15.7
2018-02-09T20:43:45.488Z,,,,,54,,15.7
2018-02-09T20:43:55.492Z,,,,,54,,15.6
2018-02-09T20:44:05.451Z,,,,43.8,54,,15.6
2018-02-09T20:44:15.539Z,,,,,54,,15.6
2018-02-09T20:44:25.425Z,,,,,54,,15.6
2018-02-09T20:44:35.422Z,,,,,54,,15.4
2018-02-09T20:44:45.497Z,,,,,54,,15.4
2018-02-09T20:44:55.421Z,,,,,54,,15.4
2018-02-09T20:45:10.533Z,,,,43.7,54,,15.4
2018-02-09T20:45:15.438Z,,,,,54,,15.3
2018-02-09T20:45:25.499Z,,,,,54,,15.3
2018-02-09T20:45:35.423Z,,,,,54,,15.3
2018-02-09T20:45:45.471Z,,,,,54,,15.1
2018-02-09T20:45:55.429Z,,,,43.6,54,,15.1
2018-02-09T20:46:05.503Z,,,,,54,,15.1
2018-02-09T20:46:15.463Z,,,,,54,,15
2018-02-09T20:46:25.713Z,,,,,54,,15
2018-02-09T20:46:35.434Z,,,,,54,,15
2018-02-09T20:46:45.684Z,,,,,54,,15
2018-02-09T20:46:55.443Z,,,,43.5,54,,14.8
2018-02-09T20:47:05.445Z,,,,,54,,14.8
2018-02-09T20:47:15.458Z,,,,,54,,14.8
2018-02-09T20:47:25.434Z,,,,,54,,14.8
2018-02-09T20:47:35.524Z,,,,,54,,14.8
2018-02-09T20:47:45.426Z,,,,,54,,14.7
2018-02-09T20:47:55.428Z,,,,43.4,54,,14.7
2018-02-09T20:48:05.664Z,,,,,54,,14.7
2018-02-09T20:48:15.436Z,,,,,54,,14.7
2018-02-09T20:48:25.447Z,,,,,54,,14.7
2018-02-09T20:48:35.445Z,,,,,54,,14.7
2018-02-09T20:48:45.484Z,,,,,54,,14.5
2018-02-09T20:48:55.424Z,,,,43.3,54,,14.5
2018-02-09T20:49:05.474Z,,,,,54,,14.5
2018-02-09T20:49:15.458Z,,,,,54,,14.5
2018-02-09T20:49:25.529Z,0,,,43.4,54,2,14.5
2018-02-09T20:49:35.427Z,,39,,47.3,54,,14.5
2018-02-09T20:49:45.457Z,,29,,46.8,54,,14.8
2018-02-09T20:49:55.446Z,,30,,45,54,,14.8
2018-02-09T20:50:05.438Z,,29,,46,54,,15.7
2018-02-09T20:50:15.449Z,,,,45.9,54,,16.4
2018-02-09T20:50:25.437Z,,,,45.7,54,,17.3
2018-02-09T20:50:35.430Z,,,,45.4,54,,18.2
2018-02-09T20:50:45.431Z,,,,44.9,54,,18.9
2018-02-09T20:50:55.440Z,,30,,44.8,54,,19.3
2018-02-09T20:51:05.440Z,,29,,44.6,54,,19.6
2018-02-09T20:51:15.430Z,,30,,44.5,54,,20
2018-02-09T20:51:25.430Z,,29,,,54,,20.2
2018-02-09T20:51:35.506Z,,,,,54,,20.5
2018-02-09T20:51:45.436Z,,,,,54,,20.8
2018-02-09T20:51:55.447Z,,,,,54,,21.1
2018-02-09T20:52:05.427Z,,,,44.6,54,,21.3
2018-02-09T20:52:15.427Z,,,,,54,,21.6
2018-02-09T20:52:25.487Z,,,,44.8,54,,21.6
2018-02-09T20:52:35.471Z,,,,45,54,,21.6
2018-02-09T20:52:45.432Z,,,,,54,,21.7
2018-02-09T20:52:55.519Z,,,,45.2,54,,22
2018-02-09T20:53:05.452Z,,,,45.3,54,,22.1
2018-02-09T20:53:15.458Z,,,,45.5,54,,22.2
2018-02-09T20:53:25.551Z,,,,45.6,54,,22.5
2018-02-09T20:53:35.452Z,,,,45.8,54,,22.5
2018-02-09T20:53:45.435Z,,29,,46,54,,22.4
2018-02-09T20:53:55.433Z,,,,46.1,54,,22.6
2018-02-09T20:54:05.427Z,,,,46.3,54,,22.7
2018-02-09T20:54:15.434Z,,,,46.4,54,,23
2018-02-09T20:54:25.469Z,,,,46.6,54,,22.6
2018-02-09T20:54:35.541Z,,,,46.7,54,,23
2018-02-09T20:54:45.695Z,,,,47,54,,23
2018-02-09T20:54:55.430Z,,30,,,54,,23.2
2018-02-09T20:55:05.431Z,,29,,47.2,54,,23.3
2018-02-09T20:55:15.547Z,,30,,47.3,54,,23.4
2018-02-09T20:55:25.467Z,,29,,47.6,54,,24.3
2018-02-09T20:55:35.511Z,,30,,47.7,54,,23.7
2018-02-09T20:55:45.432Z,,,,47.9,54,,23.7
2018-02-09T20:55:55.428Z,,29,,48,54,,23.7
2018-02-09T20:56:05.429Z,,30,,48.1,54,,23.7
2018-02-09T20:56:15.433Z,,29,,48.2,54,,23.8
2018-02-09T20:56:25.431Z,,,,48.4,54,,23.7
2018-02-09T20:56:35.441Z,,,,48.5,54,,23.7
2018-02-09T20:56:45.435Z,,,,48.6,54,,23.3
2018-02-09T20:56:55.640Z,,,,48.7,54,,23.1
2018-02-09T20:57:05.430Z,,,,48.9,54,,23.4
2018-02-09T20:57:15.479Z,,,,49,54,,23.3
2018-02-09T20:57:25.503Z,,,,49.1,54,,23.6
2018-02-09T20:57:35.436Z,0,0,,47.9,54,2,23.3
2018-02-09T20:57:45.438Z,,,,45.9,54,,23.3
2018-02-09T20:57:55.581Z,,,,44.9,54,,23.3
2018-02-09T20:58:05.442Z,,,,43.9,54,,22.6
2018-02-09T20:58:15.473Z,,,,43.5,54,,22.2
2018-02-09T20:58:25.446Z,,,,42.9,54,,22
2018-02-09T20:58:35.434Z,,,,42.3,54,,22
2018-02-09T20:58:45.515Z,,,,41.8,54,,21.7
2018-02-09T20:58:55.434Z,,,,41.4,54,,21.7
2018-02-09T20:59:05.435Z,,,,40.9,54,,21.5
2018-02-09T20:59:15.449Z,,,,40.8,54,,21.2
2018-02-09T20:59:25.515Z,,,,40.4,54,,21.1
2018-02-09T20:59:35.429Z,,,,40.2,54,,20.8
2018-02-09T20:59:45.478Z,,,,39.9,54,,20.6
2018-02-09T20:59:55.449Z,,,,39.8,54,,20.4
2018-02-09T21:00:05.440Z,,,,39.6,54,,20.1
2018-02-09T21:00:15.442Z,,,,39.4,54,,20
2018-02-09T21:00:25.490Z,,,,39.3,54,,20
2018-02-09T21:00:35.512Z,,,,39.1,54,,19.8
2018-02-09T21:00:45.483Z,,,,,54,,19.8
2018-02-09T21:00:55.435Z,,,,,54,,20.1
2018-02-09T21:01:05.441Z,,,,,54,,20.2
2018-02-09T21:01:15.434Z,,,,,54,,19.7
2018-02-09T21:01:25.469Z,,,,,54,,19.6
2018-02-09T21:01:35.431Z,,,,,54,,19.3
2018-02-09T21:01:45.438Z,,,,39.1,54,,19
2018-02-09T21:01:55.451Z,,,,,54,,18.8
2018-02-09T21:02:05.477Z,,,,,54,,18.5
2018-02-09T21:02:15.447Z,,,,,54,,18.2
2018-02-09T21:02:25.432Z,,,,39.2,54,,17.9
2018-02-09T21:02:35.540Z,,,,,54,,17.8
2018-02-09T21:02:45.491Z,0,44,,39.6,54,2,17.5
2018-02-09T21:02:55.444Z,,33,,45,54,,17.4
2018-02-09T21:03:05.442Z,,29,,44.9,54,,17.4
2018-02-09T21:03:15.463Z,,,,44.1,54,,17.9
2018-02-09T21:03:25.473Z,,,,45,54,,18.6
2018-02-09T21:03:35.515Z,,,,45.5,54,,19
2018-02-09T21:03:45.491Z,,29,,46,54,,19.3
2018-02-09T21:03:55.460Z,,30,,,54,,20.1
2018-02-09T21:04:05.495Z,,29,,46.2,54,,20.4
2018-02-09T21:04:15.465Z,,,,46.4,54,,20.6
2018-02-09T21:04:25.445Z,1,30,0,46.6,54,0,20.9
2018-02-09T21:04:35.455Z,,35,,44.6,54,,13.2
2018-02-09T21:04:45.560Z,,,,43.6,54,,40
2018-02-09T21:04:55.499Z,,97,,47.4,54,,39.7
2018-02-09T21:05:05.444Z,,94,,51.1,54,,44
2018-02-09T21:05:15.456Z,,89,,54.3,54,,47.9
2018-02-09T21:05:25.482Z,,81,,56,54,,51.1
2018-02-09T21:05:35.442Z,,76,,57,54,,52.9
2018-02-09T21:05:45.443Z,,,,57.6,54,,53.8
2018-02-09T21:05:55.517Z,,71,,58,54,,54.3
2018-02-09T21:06:05.465Z,0,0,,56.4,54,0,54.6
2018-02-09T21:06:15.529Z,,,,55.7,54,,54.2
2018-02-09T21:06:25.434Z,,,,50.9,54,,55.1
2018-02-09T21:06:35.437Z,,,,50.4,54,,54.4
2018-02-09T21:06:45.449Z,,,,53,54,,53.2
2018-02-09T21:06:55.438Z,,,,55,54,,52.7
2018-02-09T21:07:05.498Z,0,,61,55.4,54,2,52.4
2018-02-09T21:07:15.445Z,,,,55.6,54,,52
2018-02-09T21:07:25.538Z,,,,55.9,54,,51
2018-02-09T21:07:35.479Z,,,,56,54,,48.6
2018-02-09T21:07:45.443Z,,,,55.9,54,,44.9
2018-02-09T21:07:55.521Z,,,,56,54,,41.9
2018-02-09T21:08:05.439Z,,,,,54,,38.7
2018-02-09T21:08:15.533Z,,,,56,54,,36.2
2018-02-09T21:08:25.457Z,,,,55.9,54,,34.2
2018-02-09T21:08:35.501Z,0,,,56.4,54,2,32.5
2018-02-09T21:08:45.463Z,,32,,56.7,54,,30.7
2018-02-09T21:08:55.466Z,,29,,50.9,54,,29.8
2018-02-09T21:09:05.496Z,,,,51.1,54,,29.3
2018-02-09T21:09:15.467Z,,29,,50.9,54,,29.5
2018-02-09T21:09:25.466Z,,,,49.9,54,,29.3
2018-02-09T21:09:35.479Z,,,,48.9,54,,29.1
2018-02-09T21:09:45.458Z,,,,48.7,54,,29
2018-02-09T21:09:55.437Z,,,,47.9,54,,28.6
2018-02-09T21:10:05.631Z,,30,,47.8,54,,28
2018-02-09T21:10:15.469Z,,29,,47.4,54,,27.7
2018-02-09T21:10:25.503Z,,30,,47.2,54,,27.3
2018-02-09T21:10:35.531Z,,33,,,54,,26.8
2018-02-09T21:10:45.473Z,,39,,48,54,,26.5
2018-02-09T21:10:55.457Z,,41,,48.2,54,,26.1
2018-02-09T21:11:05.436Z,,44,,49,54,,25.9
2018-02-09T21:11:15.503Z,,49,,50,54,,25.7
2018-02-09T21:11:25.455Z,,51,,51,54,,25.7
2018-02-09T21:11:35.543Z,,55,,52,54,,25.6
2018-02-09T21:11:45.505Z,,57,,53,54,,25.5
2018-02-09T21:11:55.446Z,,58,,53.3,54,,25.6
2018-02-09T21:12:05.439Z,,59,,54.1,54,,25.6
2018-02-09T21:12:15.442Z,,61,,55.1,54,,25.6
2018-02-09T21:12:25.506Z,,62,,56,54,,25.7
2018-02-09T21:12:35.594Z,,64,,57,54,,25.9
2018-02-09T21:12:45.442Z,,65,,57.2,54,,25.9
2018-02-09T21:12:55.441Z,,66,,58,54,,26.1
2018-02-09T21:13:05.443Z,0,66,61,58.3,54,2,26.2
2018-02-09T21:13:15.444Z,,,,59,54,,26.2
2018-02-09T21:13:25.754Z,,67,,59.4,54,,26.2
2018-02-09T21:13:35.485Z,,68,,60,54,,26.6
2018-02-09T21:13:45.509Z,,67,,60.2,54,,26.7
2018-02-09T21:13:55.456Z,,,,60.6,54,,26.8
2018-02-09T21:14:05.526Z,,,,61.1,54,,26.9
2018-02-09T21:14:15.438Z,,,,61.3,54,,26.9
2018-02-09T21:14:25.516Z,,64,,61.5,54,,26.8
2018-02-09T21:14:35.486Z,,60,,61.4,54,,26.8
2018-02-09T21:14:45.504Z,,57,,61.3,54,,26.9
2018-02-09T21:14:55.468Z,,56,,61.2,54,,27.1
2018-02-09T21:15:05.487Z,,55,,60.9,54,,27.1
2018-02-09T21:15:15.442Z,,,,,54,,26.9
2018-02-09T21:15:25.447Z,,,,,54,,27.2
2018-02-09T21:15:35.638Z,,,,61.1,54,,27.3
2018-02-09T21:15:45.445Z,,54,,,54,,26.9
2018-02-09T21:15:55.439Z,,,,,54,,27.1
2018-02-09T21:16:05.449Z,,53,,61.2,54,,27.4
2018-02-09T21:16:20.538Z,,51,,,54,,27.3
2018-02-09T21:16:25.504Z,,50,,,54,,27.4
2018-02-09T21:16:35.461Z,,,,61.1,54,,27.7
2018-02-09T21:16:45.459Z,,49,,,54,,27.5
2018-02-09T21:16:55.499Z,,48,,,54,,27.4
2018-02-09T21:17:05.519Z,,47,,,54,,27.4
2018-02-09T21:17:15.479Z,,46,,60.9,54,,27.3
2018-02-09T21:17:25.460Z,,,,60.9,54,,27.8
2018-02-09T21:17:35.446Z,,,,61.1,54,,27.5
2018-02-09T21:17:45.622Z,,45,,,54,,27.7
2018-02-09T21:17:55.553Z,,44,,,54,,27.3
2018-02-09T21:18:05.444Z,,,,,54,,27.5
2018-02-09T21:18:15.445Z,,43,,60.9,54,,27.5
2018-02-09T21:18:25.451Z,,43,,61.1,54,,27.7
2018-02-09T21:18:35.704Z,,42,,60.9,54,,27.7
2018-02-09T21:18:50.701Z,,41,,61.1,54,,27.3
2018-02-09T21:18:55.459Z,,,,60.9,54,,27.3
2018-02-09T21:19:05.445Z,,40,,,54,,27.3
2018-02-09T21:19:15.569Z,,,,61.1,54,,27.4
2018-02-09T21:19:25.462Z,,39,,60.9,54,,27.5
2018-02-09T21:19:35.570Z,,,,61.1,54,,26.9
2018-02-09T21:19:45.500Z,,38,,61.1,54,,27.2
2018-02-09T21:19:55.468Z,,,,60.9,54,,27.1
2018-02-09T21:20:05.452Z,,,,61.1,54,,27.2
2018-02-09T21:20:15.449Z,,37,,61.1,54,,27.1
2018-02-09T21:20:25.472Z,,,,61.1,54,,26.8
2018-02-09T21:20:35.520Z,,,,61.1,54,,26.8
2018-02-09T21:20:45.486Z,,36,,61.1,54,,26.9
2018-02-09T21:20:55.446Z,,,,61.1,54,,27.1
2018-02-09T21:21:05.475Z,,,,60.9,54,,27.3
2018-02-09T21:21:15.475Z,,35,,,54,,27.1
2018-02-09T21:21:25.448Z,,35,,61.1,54,,27.3
2018-02-09T21:21:35.531Z,,,,60.9,54,,27.1
2018-02-09T21:21:45.644Z,,,,,54,,27.1
2018-02-09T21:21:55.446Z,,35,,61.1,54,,27.1
2018-02-09T21:22:05.456Z,,34,,60.9,54,,26.8
2018-02-09T21:22:15.451Z,,,,,54,,27.1
2018-02-09T21:22:25.524Z,,,,61.1,54,,27.3
2018-02-09T21:22:35.506Z,,33,,60.9,54,,27.4
2018-02-09T21:22:45.486Z,,,,,54,,27.2
2018-02-09T21:22:55.449Z,,,,60.9,54,,26.9
2018-02-09T21:23:05.445Z,,,,,54,,27.2
2018-02-09T21:23:15.448Z,,,,,54,,26.8
2018-02-09T21:23:25.572Z,,,,60.9,54,,26.7
2018-02-09T21:23:35.467Z,,,,60.9,54,,27.1
2018-02-09T21:23:45.452Z,,32,,60.9,54,,27.1
2018-02-09T21:23:55.465Z,,,,60.9,54,,26.8
2018-02-09T21:24:05.446Z,,32,,60.9,54,,26.9
2018-02-09T21:24:15.472Z,,,,60.9,54,,26.8
2018-02-09T21:24:25.448Z,,,,60.9,54,,26.9
2018-02-09T21:24:35.447Z,,,,60.9,54,,26.9
2018-02-09T21:24:45.535Z,,,,60.9,54,,26.7
2018-02-09T21:24:55.462Z,,31,,,54,,26.8
2018-02-09T21:25:05.500Z,,32,,60.9,54,,26.8
2018-02-09T21:25:15.448Z,,31,,60.9,54,,27.1
2018-02-09T21:25:25.455Z,,,,,54,,26.9
2018-02-09T21:25:35.448Z,,,,61.1,54,,26.9
2018-02-09T21:25:45.460Z,,,,60.9,54,,26.8
2018-02-09T21:25:55.507Z,,,,61.1,54,,26.9
2018-02-09T21:26:05.536Z,,,,60.9,54,,27.4
2018-02-09T21:26:15.456Z,,,,,54,,27.2
2018-02-09T21:26:25.647Z,,,,61.1,54,,27.2
