Time,PrimT,HwTOutlet,HwTSet,ActPow,HwActive,ChActive,PrimTSet
2017-11-19T12:12:37.667Z,58.8,49,54,,,,
2017-11-19T12:12:47.666Z,,49,54,,,,
2017-11-19T12:12:57.668Z,57.2,,,,,,
2017-11-19T12:13:07.666Z,56.6,49,54,,,,
2017-11-19T12:13:17.671Z,56,49,54,,,,
2017-11-19T12:13:27.671Z,55.4,,,,,,
2017-11-19T12:13:37.669Z,54.8,49,54,,,,
2017-11-19T12:13:47.668Z,,49,54,,,,
2017-11-19T12:13:57.678Z,53.9,,,,,,
2017-11-19T12:14:07.670Z,53.4,49,54,,,,
2017-11-19T12:14:17.667Z,,49.1,54,,,,
2017-11-19T12:14:27.673Z,52.7,,,,,,
2017-11-19T12:14:37.668Z,54.7,49.1,54,42,0,2,
2017-11-19T12:14:47.672Z,57,49.1,54,29,,,
2017-11-19T12:14:57.669Z,57.2,49.1,54,,,,
2017-11-19T12:15:07.671Z,58.7,49.1,54,,,,
2017-11-19T12:15:17.670Z,59.4,49.1,54,29,,,
2017-11-19T12:15:27.668Z,60.2,49.1,54,,,,
2017-11-19T12:15:37.718Z,,49.1,54,,,,
2017-11-19T12:15:47.669Z,61.8,49.1,54,,,,
2017-11-19T12:15:58.037Z,62.4,49.1,54,,,,
2017-11-19T12:16:07.672Z,,49.1,54,,,,
2017-11-19T12:16:17.674Z,63.1,49.1,54,30,0,2,61
2017-11-19T12:16:27.678Z,64,49.1,54,29,,,
2017-11-19T12:16:37.670Z,,49.1,54,,,,
2017-11-19T12:16:47.674Z,64.5,49,54,30,,,
2017-11-19T12:16:57.676Z,64.8,49,54,0,0,2,
2017-11-19T12:17:07.674Z,61.8,49,54,,,,
2017-11-19T12:17:17.670Z,,49,54,,,,
2017-11-19T12:17:32.781Z,59.8,,,,,,
2017-11-19T12:17:37.671Z,58.9,49,54,,,,
2017-11-19T12:17:47.672Z,58.8,,,,,,
2017-11-19T12:17:57.672Z,57.9,49,54,,,,
2017-11-19T12:18:07.672Z,56.7,49,54,,,,
2017-11-19T12:18:22.731Z,,49,54,,,,
2017-11-19T12:18:27.669Z,55.4,49,54,,,,
2017-11-19T12:18:37.673Z,54.9,49,54,,,,
2017-11-19T12:18:52.774Z,,49,54,,,,
2017-11-19T12:19:02.774Z,53.9,49,54,,,,
2017-11-19T12:19:07.673Z,,49,54,,,,
2017-11-19T12:19:17.670Z,53.5,49,54,,,,
2017-11-19T12:19:27.673Z,52.7,49,54,,,,
2017-11-19T12:19:37.673Z,54.1,49,54,44,0,2,
2017-11-19T12:19:47.675Z,57.1,49,54,29,,,
2017-11-19T12:19:57.679Z,57,49,54,30,,,
2017-11-19T12:20:07.674Z,58.7,49,54,29,,,
2017-11-19T12:20:17.673Z,59.5,49.1,54,,,,
2017-11-19T12:20:27.670Z,60,49.1,54,,,,
2017-11-19T12:20:37.671Z,60.2,49.1,54,,,,
2017-11-19T12:20:47.684Z,61.8,,,30,,,
2017-11-19T12:20:57.672Z,62.5,49.1,54,29,,,
2017-11-19T12:21:07.673Z,,49.1,54,,,,
2017-11-19T12:21:17.672Z,63.5,,,,,,
2017-11-19T12:21:27.674Z,64.1,49,54,30,,,
2017-11-19T12:21:37.672Z,,49,54,,,,
2017-11-19T12:21:47.675Z,64.5,,,29,,,
2017-11-19T12:21:58.045Z,63.2,49.1,54,0,0,2,
2017-11-19T12:22:07.676Z,61.9,49,54,,,,
2017-11-19T12:22:17.680Z,61.8,49,54,,,,
2017-11-19T12:22:27.686Z,59.9,49,54,,,,
2017-11-19T12:22:37.676Z,58.9,49,54,,,,
2017-11-19T12:22:47.677Z,58.8,49,54,,,,
2017-11-19T12:22:57.677Z,57.3,49,54,,,,
2017-11-19T12:23:07.674Z,56.6,49,54,,,,
2017-11-19T12:23:17.672Z,,49.1,54,,,,
2017-11-19T12:23:27.677Z,55.4,,,,,,
2017-11-19T12:23:37.678Z,54.9,49.1,54,,,,
2017-11-19T12:23:47.672Z,,49.1,54,,,,
2017-11-19T12:23:57.679Z,53.9,49.1,54,,,,
2017-11-19T12:24:07.679Z,53.8,49.1,54,,,,
2017-11-19T12:24:17.676Z,53.4,,,,,,
2017-11-19T12:24:27.676Z,52.7,49.1,54,,,,
2017-11-19T12:24:37.680Z,54.1,49.1,54,44,0,2,
2017-11-19T12:24:47.678Z,57,49.1,54,29,,,
2017-11-19T12:24:57.682Z,57.2,49.1,54,30,,,
2017-11-19T12:25:07.676Z,58,49.1,54,29,,,
2017-11-19T12:25:17.674Z,59.4,49.1,54,30,,,
2017-11-19T12:25:27.679Z,60,49.1,54,29,,,
2017-11-19T12:25:37.677Z,60.2,49.1,54,,,,
2017-11-19T12:25:47.677Z,61.2,49.1,54,,,,
2017-11-19T12:25:57.680Z,62,49.1,54,,,,
2017-11-19T12:26:07.673Z,62.5,49.1,54,,,,
2017-11-19T12:26:17.675Z,63.1,49.1,54,,,,
2017-11-19T12:26:27.681Z,64,49.1,54,29,,,
2017-11-19T12:26:37.679Z,,49.1,54,,,,
2017-11-19T12:26:47.676Z,64.5,49.1,54,30,,,
2017-11-19T12:27:02.776Z,63.8,49.1,54,0,0,2,
2017-11-19T12:27:07.682Z,61.9,49.1,54,,,,
2017-11-19T12:27:17.678Z,61.8,49,54,,,,
2017-11-19T12:27:27.678Z,59.9,49,54,,,,
2017-11-19T12:27:37.675Z,59.7,49,54,,,,
2017-11-19T12:27:49.572Z,58.8,49,54,,,,
2017-11-19T12:27:57.682Z,57.9,49,54,,,,
2017-11-19T12:28:07.681Z,56.9,49,54,,,,
2017-11-19T12:28:17.680Z,56.6,49,54,,,,
2017-11-19T12:28:27.683Z,55.9,49,54,,,,
2017-11-19T12:28:37.677Z,54.9,49,54,,,,
2017-11-19T12:28:47.680Z,54.8,49,54,,,,
2017-11-19T12:28:57.682Z,53.9,49,54,,,,
2017-11-19T12:29:07.680Z,53.8,49.1,54,,,,
2017-11-19T12:29:17.676Z,53.4,49.1,54,,,,
2017-11-19T12:29:27.677Z,52.9,49.1,54,,,,
2017-11-19T12:29:37.684Z,54,49.1,54,44,0,2,
2017-11-19T12:29:47.678Z,56,49.1,54,39,,,
2017-11-19T12:29:57.679Z,57,49.2,54,29,,,
2017-11-19T12:30:07.685Z,58,49.2,54,29,,,
2017-11-19T12:30:17.680Z,59,49.2,54,,,,
2017-11-19T12:30:27.681Z,59.1,49.2,54,30,,,
2017-11-19T12:30:37.676Z,60.1,49.2,54,29,,,
2017-11-19T12:30:47.682Z,61.1,49.1,54,30,,,
2017-11-19T12:30:57.683Z,62,49.1,54,29,,,
2017-11-19T12:31:07.680Z,,49.1,54,,,,
2017-11-19T12:31:17.679Z,63.1,49.1,54,,,,
2017-11-19T12:31:27.678Z,,49.1,54,,,,
2017-11-19T12:31:37.686Z,63.5,49.1,54,,,,
2017-11-19T12:31:47.686Z,64,49.1,54,,,,
2017-11-19T12:32:02.785Z,64.2,49.1,54,,,,
2017-11-19T12:32:08.805Z,64.6,49.1,54,,,,
2017-11-19T12:32:17.677Z,63.6,49.1,54,0,0,2,
2017-11-19T12:32:27.684Z,61.8,49.1,54,,,,
2017-11-19T12:32:37.680Z,60.9,49.1,54,,,,
2017-11-19T12:32:47.683Z,59.9,49.1,54,,,,
2017-11-19T12:32:57.681Z,58.9,49.1,54,,,,
2017-11-19T12:33:07.688Z,57.9,49.1,54,,,,
2017-11-19T12:33:17.680Z,56.9,49.1,54,,,,
2017-11-19T12:33:27.680Z,56.7,49.1,54,,,,
2017-11-19T12:33:37.678Z,55.9,49.1,54,,,,
2017-11-19T12:33:47.680Z,54.9,49.1,54,,,,
2017-11-19T12:33:57.683Z,53.9,49.1,54,,,,
2017-11-19T12:34:07.679Z,,49.1,54,,,,
2017-11-19T12:34:17.687Z,52.9,49.1,54,,,,
2017-11-19T12:34:27.678Z,52.8,49.1,54,,,,
2017-11-19T12:34:37.685Z,53,49.2,54,45,0,2,
2017-11-19T12:34:47.679Z,56.1,49.2,54,36,,,
2017-11-19T12:34:57.679Z,56.4,49.2,54,30,,,
2017-11-19T12:35:07.681Z,57,49.2,54,30,,,
2017-11-19T12:35:17.681Z,58,49.2,54,29,,,
2017-11-19T12:35:27.682Z,59,49.2,54,,,,
2017-11-19T12:35:37.682Z,59.3,49.2,54,,,,
2017-11-19T12:35:47.681Z,60,49.2,54,29,,,
2017-11-19T12:35:57.686Z,61.1,49.2,54,29,,,
2017-11-19T12:36:07.681Z,,49.2,54,,,,
2017-11-19T12:36:17.682Z,62,49.2,54,,,,
2017-11-19T12:36:32.772Z,62.1,49.2,54,,,,
2017-11-19T12:36:37.682Z,62.6,49.2,54,,,,
2017-11-19T12:36:47.682Z,63.1,49.2,54,,,,
2017-11-19T12:36:57.683Z,63.3,49.1,54,,,,
2017-11-19T12:37:07.683Z,64,49.1,54,29,,,
2017-11-19T12:37:17.689Z,,49.1,54,,,,
2017-11-19T12:37:27.683Z,64.4,49.1,54,,,,
2017-11-19T12:37:37.683Z,64.6,49.1,54,,,,
2017-11-19T12:37:47.685Z,64.9,49.1,54,0,0,2,
2017-11-19T12:37:57.682Z,62.7,49.1,54,,,,
2017-11-19T12:38:07.682Z,61.8,49.1,54,,,,
2017-11-19T12:38:22.744Z,59.9,49.1,54,,,,
2017-11-19T12:38:27.684Z,58.9,49.1,54,,,,
2017-11-19T12:38:37.684Z,57.9,49.1,54,,,,
2017-11-19T12:38:47.684Z,57.8,49.1,54,,,,
2017-11-19T12:38:57.685Z,56.8,49.1,54,,,,
2017-11-19T12:39:07.683Z,55.9,49.1,54,,,,
2017-11-19T12:39:17.685Z,55.5,49.2,54,,,,
2017-11-19T12:39:27.685Z,54.9,49.2,54,,,,
2017-11-19T12:39:37.689Z,55.2,49.2,54,45,0,2,
2017-11-19T12:39:47.683Z,58,49.2,54,36,,,
2017-11-19T12:39:57.687Z,58.3,49.2,54,30,,,
2017-11-19T12:40:07.686Z,59,49.3,54,29,,,
2017-11-19T12:40:17.684Z,60,49.3,54,,,,
2017-11-19T12:40:27.683Z,60.2,49.3,54,,,,
2017-11-19T12:40:37.687Z,61.1,49.3,54,,,,
2017-11-19T12:40:47.683Z,62,49.3,54,,,,
2017-11-19T12:40:57.687Z,62.4,49.3,54,,,,
2017-11-19T12:41:07.685Z,63.1,49.3,54,,,,
2017-11-19T12:41:17.686Z,63.4,49.3,54,,,,
2017-11-19T12:41:27.686Z,64,49.4,54,,,,
2017-11-19T12:41:37.684Z,64.4,49.4,54,,,,
2017-11-19T12:41:47.688Z,65.1,49.4,54,0,0,2,
2017-11-19T12:41:57.690Z,62.9,49.4,54,,,,
2017-11-19T12:42:07.688Z,61.9,49.4,54,,,,
2017-11-19T12:42:17.686Z,60.2,49.4,54,,,,
2017-11-19T12:42:27.689Z,59.9,49.4,54,,,,
2017-11-19T12:42:37.686Z,58.9,49.4,54,,,,
2017-11-19T12:42:47.959Z,57.9,49.4,54,,,,
2017-11-19T12:42:57.685Z,57.6,49.4,54,,,,
2017-11-19T12:43:07.685Z,56.9,49.4,54,,,,
2017-11-19T12:43:17.687Z,55.9,49.4,54,,,,
2017-11-19T12:43:27.689Z,55.6,49.4,54,,,,
2017-11-19T12:43:37.688Z,54.9,49.4,54,,,,
2017-11-19T12:43:47.686Z,54.7,49.4,54,,,,
2017-11-19T12:43:57.687Z,53.9,49.4,54,,,,
2017-11-19T12:44:07.687Z,53.7,49.4,54,,,,
2017-11-19T12:44:17.688Z,53.3,49.4,54,,,,
2017-11-19T12:44:27.685Z,52.9,49.4,54,,,,
2017-11-19T12:44:37.691Z,54.3,49.4,54,44,0,2,
2017-11-19T12:44:47.690Z,57,49.4,54,34,,,
2017-11-19T12:44:57.690Z,57.1,49.4,54,30,,,
2017-11-19T12:45:07.685Z,58,49.4,54,29,,,
2017-11-19T12:45:17.690Z,59,49.4,54,,,,
2017-11-19T12:45:27.688Z,60,49.4,54,,,,
2017-11-19T12:45:37.689Z,60.4,49.4,54,,,,
2017-11-19T12:45:47.692Z,61.2,49.4,54,,,,
2017-11-19T12:45:57.692Z,62,49.4,54,,,,
2017-11-19T12:46:07.692Z,62.4,49.3,54,,,,
2017-11-19T12:46:17.686Z,63.1,49.3,54,,,,
2017-11-19T12:46:32.786Z,63.4,49.3,54,,,,
2017-11-19T12:46:37.687Z,64,49.3,54,,,,
2017-11-19T12:46:47.687Z,64.4,49.3,54,,,,
2017-11-19T12:46:57.691Z,64.7,49.3,54,,,,
2017-11-19T12:47:07.689Z,62.8,49.3,54,0,0,2,
2017-11-19T12:47:17.690Z,61.9,49.3,54,,,,
2017-11-19T12:47:27.688Z,60.8,49.3,54,,,,
2017-11-19T12:47:37.690Z,59.9,49.3,54,,,,
2017-11-19T12:47:47.695Z,58.9,49.3,54,,,,
2017-11-19T12:47:57.693Z,57.9,49.3,54,,,,
2017-11-19T12:48:07.688Z,57.7,49.3,54,,,,
2017-11-19T12:48:17.694Z,56.8,49.3,54,,,,
2017-11-19T12:48:27.696Z,55.9,49.3,54,,,,
2017-11-19T12:48:37.694Z,55.6,49.3,54,,,,
2017-11-19T12:48:47.686Z,54.9,49.3,54,,,,
2017-11-19T12:48:57.690Z,54.5,49.3,54,,,,
2017-11-19T12:49:07.696Z,53.9,49.3,54,,,,
2017-11-19T12:49:17.687Z,53.5,49.3,54,,,,
2017-11-19T12:49:27.687Z,52.9,49.3,54,,,,
2017-11-19T12:49:37.690Z,54.4,49.3,54,43,0,2,
2017-11-19T12:49:47.690Z,57,49.3,54,31,,,
2017-11-19T12:49:57.692Z,57,49.4,54,29,,,
2017-11-19T12:50:07.691Z,58.1,49.4,54,,,,
2017-11-19T12:50:17.692Z,59,49.4,54,,,,
2017-11-19T12:50:27.691Z,60,49.4,54,,,,
2017-11-19T12:50:37.689Z,60.2,49.4,54,,,,
2017-11-19T12:50:47.687Z,61.1,49.4,54,,,,
2017-11-19T12:50:57.688Z,62,49.4,54,,,,
2017-11-19T12:51:07.690Z,62.4,49.4,54,,,,
2017-11-19T12:51:17.697Z,63.1,49.4,54,30,,,
2017-11-19T12:51:27.689Z,63.4,49.4,54,29,,,
2017-11-19T12:51:37.690Z,64,49.3,54,,,,
2017-11-19T12:51:47.974Z,64.4,49.3,54,30,,,
2017-11-19T12:51:57.700Z,65.1,49.3,54,0,,,
2017-11-19T12:52:07.692Z,62.9,49.3,54,,0,2,
2017-11-19T12:52:17.691Z,61.9,49.3,54,,,,
2017-11-19T12:52:27.692Z,60.4,49.3,54,,,,
2017-11-19T12:52:37.693Z,59.8,49.3,54,,,,
2017-11-19T12:52:47.689Z,58.9,49.3,54,,,,
2017-11-19T12:53:02.790Z,57.9,49.3,54,,,,
2017-11-19T12:53:07.691Z,56.9,49.3,54,,,,
2017-11-19T12:53:17.690Z,56.8,49.3,54,,,,
2017-11-19T12:53:27.695Z,55.9,49.3,54,,,,
2017-11-19T12:53:37.692Z,55.5,49.3,54,,,,
2017-11-19T12:53:52.791Z,54.9,49.3,54,,,,
2017-11-19T12:53:57.692Z,54.5,49.3,54,,,,
2017-11-19T12:54:07.698Z,53.9,49.3,54,,,,
2017-11-19T12:54:17.692Z,53.5,49.3,54,,,,
2017-11-19T12:54:27.692Z,52.9,49.3,54,,,,
2017-11-19T12:54:37.986Z,54.5,49.3,54,43,0,2,
2017-11-19T12:54:47.702Z,57,49.3,54,33,,,
2017-11-19T12:54:57.696Z,57.1,49.3,54,29,,,
2017-11-19T12:55:07.693Z,58,49.3,54,,,,
2017-11-19T12:55:17.693Z,59,49.3,54,,,,
2017-11-19T12:55:27.693Z,60,49.3,54,,,,
2017-11-19T12:55:37.692Z,61.1,49.3,54,30,,,
2017-11-19T12:55:47.693Z,61.2,49.3,54,29,,,
2017-11-19T12:55:57.694Z,62,49.3,54,,,,
2017-11-19T12:56:12.790Z,63.1,49.3,54,,,,
2017-11-19T12:56:17.692Z,,49.2,54,,,,
2017-11-19T12:56:27.692Z,64,49.2,54,,,,
2017-11-19T12:56:37.694Z,64.1,49.2,54,,,,
2017-11-19T12:56:47.694Z,64.6,49.2,54,,,,
2017-11-19T12:56:57.740Z,62.9,49.2,54,0,0,2,
2017-11-19T12:57:07.695Z,61.9,49.2,54,,,,
2017-11-19T12:57:17.695Z,60.9,49.2,54,,,,
2017-11-19T12:57:27.695Z,59.9,49.2,54,,,,
2017-11-19T12:57:37.695Z,58.9,49.2,54,,,,
2017-11-19T12:57:47.697Z,57.9,49.2,54,,,,
2017-11-19T12:57:57.696Z,,49.2,54,,,,
2017-11-19T12:58:07.698Z,56.9,49.2,54,,,,
2017-11-19T12:58:17.695Z,55.9,49.2,54,,,,
2017-11-19T12:58:27.696Z,,49.2,54,,,,
2017-11-19T12:58:37.696Z,54.9,49.2,54,,,,
2017-11-19T12:58:47.695Z,54.8,49.2,54,,,,
2017-11-19T12:58:57.693Z,53.9,49.2,54,,,,
2017-11-19T12:59:07.692Z,53.8,49.2,54,,,,
2017-11-19T12:59:17.694Z,53.4,49.2,54,,,,
2017-11-19T12:59:27.695Z,52.9,49.2,54,,,,
2017-11-19T12:59:37.700Z,54.3,49.2,54,43,0,2,
2017-11-19T12:59:47.699Z,57,49.2,54,32,,,
2017-11-19T12:59:57.697Z,57,49.2,54,30,,,
2017-11-19T13:00:07.695Z,58.1,49.2,54,29,,,
2017-11-19T13:00:17.697Z,59,49.2,54,30,,,
2017-11-19T13:00:27.698Z,60,49.2,54,29,,,
2017-11-19T13:00:37.699Z,60.2,49.2,54,,,,
2017-11-19T13:00:47.697Z,61.2,49.2,54,,,,
2017-11-19T13:00:57.699Z,62,49.2,54,,,,
2017-11-19T13:01:07.699Z,62.5,49.2,54,,,,
2017-11-19T13:01:17.699Z,63.1,49.2,54,,,,
2017-11-19T13:01:27.720Z,64,49.1,54,,,,
2017-11-19T13:01:37.699Z,64.1,49.1,54,,,,
2017-11-19T13:01:47.694Z,64.6,49.1,54,,,,
2017-11-19T13:01:57.700Z,63.8,49.1,54,0,0,2,
2017-11-19T13:02:07.695Z,61.9,49.1,54,,,,
2017-11-19T13:02:17.696Z,60.9,49.1,54,,,,
2017-11-19T13:02:27.696Z,59.9,49.1,54,,,,
2017-11-19T13:02:37.988Z,58.9,49.1,54,,,,
2017-11-19T13:02:47.701Z,58.7,49,54,,,,
2017-11-19T13:03:02.799Z,57.8,49,54,,,,
2017-11-19T13:03:07.699Z,56.9,49,54,,,,
2017-11-19T13:03:17.700Z,56.5,49,54,,,,
2017-11-19T13:03:27.699Z,55.9,49,54,,,,
2017-11-19T13:03:37.701Z,54.9,49,54,,,,
2017-11-19T13:03:47.697Z,54.8,49,54,,,,
2017-11-19T13:03:57.703Z,53.9,49.1,54,,,,
2017-11-19T13:04:07.702Z,53.8,49.1,54,,,,
2017-11-19T13:04:17.697Z,53.4,49.1,54,,,,
2017-11-19T13:04:27.703Z,52.9,49.1,54,,,,
2017-11-19T13:04:37.705Z,53,49.1,54,44,0,2,
2017-11-19T13:04:47.696Z,57,49.1,54,32,,,
2017-11-19T13:04:57.697Z,57,49.1,54,29,,,
2017-11-19T13:05:07.982Z,58,49.1,54,,,,
2017-11-19T13:05:17.698Z,59,49.1,54,,,,
2017-11-19T13:05:27.699Z,60,49.1,54,30,,,
2017-11-19T13:05:37.700Z,61.1,49.1,54,30,,,
2017-11-19T13:05:47.700Z,61.2,49.1,54,29,,,
2017-11-19T13:05:57.698Z,62,49.1,54,,,,
2017-11-19T13:06:07.698Z,63.1,49.1,54,30,,,
2017-11-19T13:06:17.706Z,63.2,49.1,54,,,,
2017-11-19T13:06:27.699Z,64,49.1,54,29,,,
2017-11-19T13:06:37.699Z,64.2,49,54,,,,
2017-11-19T13:06:52.797Z,64.7,49,54,30,,,
2017-11-19T13:06:57.707Z,62.9,49,54,0,0,2,
2017-11-19T13:07:07.701Z,61.9,49,54,,,,
2017-11-19T13:07:17.702Z,60.9,49,54,,,,
2017-11-19T13:07:27.704Z,59.9,49,54,,,,
2017-11-19T13:07:37.704Z,58.9,49,54,,,,
2017-11-19T13:07:47.698Z,58.6,49,54,,,,
2017-11-19T13:07:57.706Z,57.8,49,54,,,,
2017-11-19T13:08:07.705Z,56.9,49,54,,,,
2017-11-19T13:08:22.761Z,56.5,49,54,,,,
2017-11-19T13:08:27.703Z,55.9,49,54,,,,
2017-11-19T13:08:37.707Z,54.9,49,54,,,,
2017-11-19T13:08:47.699Z,54.8,49,54,,,,
2017-11-19T13:08:57.701Z,53.9,49.1,54,,,,
2017-11-19T13:09:07.698Z,53.8,49.1,54,,,,
2017-11-19T13:09:17.699Z,53.4,49.1,54,,,,
2017-11-19T13:09:27.701Z,52.9,49.1,54,,,,
2017-11-19T13:09:37.702Z,53.1,49.1,54,44,0,2,
2017-11-19T13:09:47.704Z,57,49.1,54,33,,,
2017-11-19T13:09:57.700Z,57.1,49.1,54,29,,,
2017-11-19T13:10:07.704Z,58,49.1,54,,,,
2017-11-19T13:10:17.702Z,59,49.1,54,,,,
2017-11-19T13:10:27.985Z,60,49.1,54,,,,
2017-11-19T13:10:37.701Z,61.1,49.1,54,,,,
2017-11-19T13:10:47.700Z,61.2,49,54,,,,
2017-11-19T13:10:57.702Z,62,49,54,,,,
2017-11-19T13:11:07.705Z,63.1,49,54,,,,
2017-11-19T13:11:17.702Z,63.2,49,54,,,,
2017-11-19T13:11:27.702Z,64,49,54,,,,
2017-11-19T13:11:37.701Z,64.2,49,54,30,,,
2017-11-19T13:11:47.707Z,65.1,49,54,29,,,
2017-11-19T13:11:57.721Z,62.8,48.9,54,0,0,2,
2017-11-19T13:12:07.699Z,61.9,49,54,,,,
2017-11-19T13:12:19.098Z,60.5,49,54,,,,
2017-11-19T13:12:27.709Z,59.9,49,54,,,,
2017-11-19T13:12:37.703Z,58.9,49,54,,,,
2017-11-19T13:12:47.703Z,57.9,49,54,,,,
2017-11-19T13:12:57.705Z,57.8,49,54,,,,
2017-11-19T13:13:12.803Z,56.9,49,54,,,,
2017-11-19T13:13:17.703Z,56.2,49,54,44,1,0,0
2017-11-19T13:13:27.722Z,56,26.1,54,64,,,
2017-11-19T13:13:37.703Z,57,52,54,,,,
2017-11-19T13:13:47.701Z,56.1,52.3,54,63,,,
2017-11-19T13:13:57.708Z,,52.3,54,70,,,
2017-11-19T13:14:07.702Z,57,53,54,50,0,0,
2017-11-19T13:14:17.708Z,55.9,51.2,54,0,0,0,
2017-11-19T13:14:27.701Z,55.6,50.9,54,,,,
2017-11-19T13:14:37.702Z,55.9,50.7,54,,,,
2017-11-19T13:14:47.703Z,56,50.6,54,,,,
2017-11-19T13:14:57.704Z,55.9,50.5,54,,,,
2017-11-19T13:15:07.704Z,55.9,50.3,54,,0,2,61
2017-11-19T13:15:17.705Z,58.2,50.2,54,43,0,2,
2017-11-19T13:15:27.705Z,61.3,50.1,54,33,,,
2017-11-19T13:15:37.705Z,59.9,50,54,29,,,
2017-11-19T13:15:47.708Z,60,49.9,54,,,,
2017-11-19T13:15:57.708Z,61.3,49.8,54,,,,
2017-11-19T13:16:07.705Z,62,49.7,54,,,,
2017-11-19T13:16:17.705Z,62.1,49.6,54,,,,
2017-11-19T13:16:27.706Z,63.1,49.4,54,29,0,2,61
2017-11-19T13:16:37.703Z,63.4,49.4,54,0,0,0,0
2017-11-19T13:16:47.704Z,63.9,46.7,54,,,,
2017-11-19T13:16:57.708Z,63.5,46.3,54,,,,
2017-11-19T13:17:07.706Z,63.2,46.1,54,,,,
2017-11-19T13:17:17.707Z,62.9,46,54,,,,
2017-11-19T13:17:27.702Z,,45.9,54,,,,
2017-11-19T13:17:37.707Z,62.7,45.8,54,,0,2,61
2017-11-19T13:17:47.715Z,59.6,45.8,54,,,,
2017-11-19T13:17:57.706Z,58.5,45.8,54,,,,
2017-11-19T13:18:07.705Z,58.3,45.8,54,,,,
2017-11-19T13:18:17.707Z,57.9,45.8,54,,,,
2017-11-19T13:18:27.708Z,56.9,45.8,54,,,,
2017-11-19T13:18:37.704Z,55.9,45.9,54,,,,
2017-11-19T13:18:47.708Z,54.9,46,54,,,,
2017-11-19T13:18:57.719Z,57,46.1,54,42,0,2,
2017-11-19T13:19:07.747Z,58.3,46.3,54,37,,,
2017-11-19T13:19:17.707Z,,46.4,54,29,,,
2017-11-19T13:19:27.704Z,59.1,46.6,54,,,,
2017-11-19T13:19:37.710Z,60,46.8,54,30,,,
2017-11-19T13:19:47.706Z,60.1,46.9,54,,,,
2017-11-19T13:19:57.715Z,61.1,47.1,54,29,,,
2017-11-19T13:20:08.006Z,61.4,47.2,54,30,,,
2017-11-19T13:20:17.707Z,62,47.4,54,29,,,
2017-11-19T13:20:27.714Z,62.5,47.6,54,,,,
2017-11-19T13:20:37.707Z,63.1,47.7,54,,,,
2017-11-19T13:20:47.707Z,63.4,47.9,54,,,,
2017-11-19T13:20:57.707Z,64,48,54,,,,
2017-11-19T13:21:07.709Z,64.2,48.2,54,,,,
2017-11-19T13:21:17.709Z,64.6,48.3,54,,,,
2017-11-19T13:21:27.710Z,64.9,48.4,54,0,0,2,
2017-11-19T13:21:37.711Z,61.9,48.5,54,,,,
2017-11-19T13:21:47.711Z,61.6,48.6,54,,,,
2017-11-19T13:21:57.714Z,59.8,48.7,54,,,,
2017-11-19T13:22:07.710Z,58.9,48.9,54,,,,
2017-11-19T13:22:17.712Z,58.8,49,54,,,,
2017-11-19T13:22:27.707Z,57.9,49.1,54,,,,
2017-11-19T13:22:37.710Z,56.9,49.2,54,,,,
2017-11-19T13:22:47.705Z,56.5,49.2,54,,,,
2017-11-19T13:22:57.716Z,55.7,49.3,54,,,,
2017-11-19T13:23:07.711Z,54.9,49.4,54,,,,
2017-11-19T13:23:17.707Z,54.7,49.6,54,,,,
2017-11-19T13:23:27.712Z,53.9,49.6,54,,,,
2017-11-19T13:23:37.758Z,53.8,49.7,54,,,,
2017-11-19T13:23:47.710Z,53.1,49.7,54,,,,
2017-11-19T13:23:57.732Z,54.3,49.8,54,0,0,0,5
2017-11-19T13:24:07.711Z,52.9,49.9,54,,,,
2017-11-19T13:24:17.707Z,52.7,49.9,54,,,,
2017-11-19T13:24:27.715Z,52.4,49.9,54,,,,
2017-11-19T13:24:37.709Z,,49.9,54,,,,
2017-11-19T13:24:47.709Z,51.9,49.9,54,,,,
2017-11-19T13:24:57.710Z,51.8,49.9,54,,,,
2017-11-19T13:25:07.713Z,51.7,49.9,54,,,,
2017-11-19T13:25:17.713Z,51.5,49.9,54,,,,
2017-11-19T13:25:27.709Z,51.3,49.9,54,,,,
2017-11-19T13:25:37.716Z,51.1,49.8,54,,,,
2017-11-19T13:25:47.708Z,50.9,49.8,54,,,,
2017-11-19T13:25:57.709Z,50.7,49.8,54,,,,
2017-11-19T13:26:07.709Z,50.5,49.8,54,,,,
2017-11-19T13:26:17.710Z,50.3,49.7,54,,,,
2017-11-19T13:26:27.710Z,50.2,49.7,54,,,,
2017-11-19T13:26:37.711Z,49.9,49.6,54,,,,
2017-11-19T13:26:47.712Z,49.8,49.6,54,,,,
2017-11-19T13:26:57.717Z,49.6,49.6,54,,0,2,61
2017-11-19T13:27:07.714Z,51.3,49.4,54,43,0,2,
2017-11-19T13:27:17.712Z,56,49.4,54,35,,,
2017-11-19T13:27:27.708Z,55.7,49.3,54,29,,,
2017-11-19T13:27:37.708Z,56.1,49.3,54,,,,
2017-11-19T13:27:47.713Z,57,49.2,54,,,,
2017-11-19T13:27:57.713Z,58,49.1,54,,,,
2017-11-19T13:28:07.712Z,59,49.1,54,29,,,
2017-11-19T13:28:17.716Z,59.1,49,54,,,,
2017-11-19T13:28:27.719Z,60,48.9,54,,,,
2017-11-19T13:28:37.710Z,60.4,48.8,54,,,,
2017-11-19T13:28:47.711Z,61.1,48.8,54,,,,
