Time,ChActive,ActPow,HwActive,PrimT,HwTOutlet,PrimTSet,HwTSet
2018-01-10T10:11:32.241Z,,,,,16.2,,54
2018-01-10T10:11:42.252Z,1,0,0,44.6,16.2,61,54
2018-01-10T10:11:52.283Z,,,,44.5,,,
2018-01-10T10:12:02.262Z,,,,,16.2,,54
2018-01-10T10:12:12.287Z,,,,,16.1,,54
2018-01-10T10:12:32.265Z,,,,,16.1,,54
2018-01-10T10:12:42.245Z,,,,,16.1,,54
2018-01-10T10:13:02.244Z,,,,44.4,16.1,,54
2018-01-10T10:13:12.247Z,,,,,15.9,,54
2018-01-10T10:13:22.290Z,,,,,15.9,,54
2018-01-10T10:13:32.239Z,,,,,15.9,,54
2018-01-10T10:13:42.243Z,,,,,15.7,,54
2018-01-10T10:14:02.267Z,,,,44.3,15.7,,54
2018-01-10T10:14:12.329Z,,,,,15.7,,54
2018-01-10T10:14:22.325Z,,,,,15.7,,54
2018-01-10T10:14:32.271Z,,,,,15.7,,54
2018-01-10T10:14:42.312Z,,,,,15.6,,54
2018-01-10T10:15:02.280Z,,,,44.2,15.6,,54
2018-01-10T10:15:12.248Z,1,,0,44.5,15.6,,54
2018-01-10T10:15:22.255Z,,35,,47.3,15.6,,54
2018-01-10T10:15:32.279Z,,29,,43.8,15.6,,54
2018-01-10T10:15:42.320Z,,,,41.9,15.7,,54
2018-01-10T10:15:52.260Z,,30,,42.9,16.4,,54
2018-01-10T10:16:02.311Z,,29,,41.9,17.3,,54
2018-01-10T10:16:12.417Z,,,,41.3,17.8,,54
2018-01-10T10:16:22.244Z,,,,40.9,18.5,,54
2018-01-10T10:16:32.315Z,,,,40.3,18.9,,54
2018-01-10T10:16:42.249Z,,,,39.9,19.4,,54
2018-01-10T10:16:52.284Z,,,,39.6,19.8,,54
2018-01-10T10:17:02.244Z,,,,39.4,20.1,,54
2018-01-10T10:17:12.245Z,,,,,20.2,,54
2018-01-10T10:17:22.259Z,,,,,20.5,,54
2018-01-10T10:17:32.247Z,,,,,20.6,,54
2018-01-10T10:17:42.249Z,,,,39.5,20.8,,54
2018-01-10T10:17:52.260Z,,30,,39.6,20.9,,54
2018-01-10T10:18:02.301Z,,29,,39.7,21.1,,54
2018-01-10T10:18:12.241Z,,,,40,21.1,,54
2018-01-10T10:18:22.251Z,,,,,21.1,,54
2018-01-10T10:18:32.253Z,,30,,40.1,21.2,,54
2018-01-10T10:18:42.293Z,,29,,40.3,21.3,,54
2018-01-10T10:18:52.265Z,,,,40.4,21.3,,54
2018-01-10T10:19:02.306Z,,30,,40.5,21.5,,54
2018-01-10T10:19:12.335Z,,29,,40.7,21.6,,54
2018-01-10T10:19:22.333Z,,30,,41,21.7,,54
2018-01-10T10:19:32.253Z,,29,,,21.7,,54
2018-01-10T10:19:42.247Z,,,,41.2,21.9,,54
2018-01-10T10:19:52.296Z,,,,41.4,22,,54
2018-01-10T10:20:02.244Z,,30,,41.5,22.2,,54
2018-01-10T10:20:12.251Z,,,,41.7,22.4,,54
2018-01-10T10:20:22.273Z,,29,,42,22.5,,54
2018-01-10T10:20:32.356Z,,,,,22.5,,54
2018-01-10T10:20:42.306Z,,,,42.2,22.6,,54
2018-01-10T10:20:52.277Z,,,,42.4,22.6,,54
2018-01-10T10:21:02.354Z,,,,42.6,22.7,,54
2018-01-10T10:21:12.262Z,,,,42.8,22.7,,54
2018-01-10T10:21:22.292Z,,,,43,22.8,,54
2018-01-10T10:21:32.257Z,,,,43.1,23,,54
2018-01-10T10:21:42.256Z,,,,43.2,23.1,,54
2018-01-10T10:21:52.318Z,1,0,0,42.9,23.1,,54
2018-01-10T10:22:02.256Z,,,,40.8,23.2,,54
2018-01-10T10:22:12.261Z,,,,39.8,23.2,,54
2018-01-10T10:22:22.300Z,,,,38.8,23.2,,54
2018-01-10T10:22:32.246Z,,,,37.9,23.1,,54
2018-01-10T10:22:42.261Z,,,,37.6,23,,54
2018-01-10T10:22:52.297Z,,,,36.9,22.8,,54
2018-01-10T10:23:02.358Z,,,,36.6,22.7,,54
2018-01-10T10:23:12.349Z,,,,35.9,22.6,,54
2018-01-10T10:23:22.256Z,,,,,22.5,,54
2018-01-10T10:23:32.245Z,,,,35.6,22.4,,54
2018-01-10T10:23:42.268Z,,,,35.3,22.2,,54
2018-01-10T10:23:52.304Z,,,,34.9,22.1,,54
2018-01-10T10:24:02.278Z,,,,34.8,22,,54
2018-01-10T10:24:12.277Z,,,,34.6,21.9,,54
2018-01-10T10:24:22.257Z,,,,34.5,21.9,,54
2018-01-10T10:24:32.252Z,,,,34.3,21.7,,54
2018-01-10T10:24:42.258Z,,,,34.2,21.6,,54
2018-01-10T10:24:52.320Z,,,,34,21.6,,54
2018-01-10T10:25:02.249Z,,,,,21.5,,54
2018-01-10T10:25:12.250Z,,,,,21.5,,54
2018-01-10T10:25:22.317Z,,,,,21.2,,54
2018-01-10T10:25:32.250Z,,,,,21.3,,54
2018-01-10T10:25:42.265Z,,,,,21.3,,54
2018-01-10T10:25:52.320Z,,,,,21.2,,54
2018-01-10T10:26:04.191Z,,,,,20.9,,54
2018-01-10T10:26:12.284Z,,,,,20.6,,54
2018-01-10T10:26:22.247Z,,,,,20.4,,54
2018-01-10T10:26:32.255Z,,,,,20.1,,54
2018-01-10T10:26:42.252Z,,,,,19.8,,54
2018-01-10T10:26:52.295Z,,,,,19.7,,54
2018-01-10T10:27:02.256Z,,,,34.1,19.4,,54
2018-01-10T10:27:12.246Z,,,,,19.2,,54
2018-01-10T10:27:22.263Z,,,,,19,,54
2018-01-10T10:27:32.277Z,,,,34.2,18.9,,54
2018-01-10T10:27:42.258Z,,,,,18.6,,54
2018-01-10T10:27:52.249Z,,,,34.3,18.5,,54
2018-01-10T10:28:02.277Z,,,,,18.4,,54
2018-01-10T10:28:12.273Z,,,,,18.2,,54
2018-01-10T10:28:22.271Z,,,,34.4,18.1,,54
2018-01-10T10:28:32.270Z,,,,,17.9,,54
2018-01-10T10:28:42.301Z,,,,34.5,17.8,,54
2018-01-10T10:28:52.318Z,,,,,17.8,,54
2018-01-10T10:29:02.248Z,,,,34.6,17.7,,54
2018-01-10T10:29:12.306Z,1,,0,34.7,17.5,,54
2018-01-10T10:29:22.260Z,,37,,39.3,17.4,,54
2018-01-10T10:29:32.285Z,,29,,39.9,17.4,,54
2018-01-10T10:29:42.305Z,,30,,38.9,17.4,,54
2018-01-10T10:29:52.247Z,,29,,40,17.9,,54
2018-01-10T10:30:02.297Z,,,,40.2,18.8,,54
2018-01-10T10:30:12.252Z,,,,40.4,19.2,,54
2018-01-10T10:30:22.262Z,,,,40.7,19.6,,54
2018-01-10T10:30:32.256Z,,,,41,20,,54
2018-01-10T10:30:42.326Z,,,,,20.4,,54
2018-01-10T10:30:52.256Z,,,,41.2,20.6,,54
2018-01-10T10:31:02.249Z,,,,41.4,20.8,,54
2018-01-10T10:31:12.265Z,,,,41.5,21.1,,54
2018-01-10T10:31:22.255Z,,,,41.7,21.2,,54
2018-01-10T10:31:32.307Z,,,,42,21.2,,54
2018-01-10T10:31:42.249Z,,,,,21.3,,54
2018-01-10T10:31:52.260Z,,30,,42.2,21.3,,54
2018-01-10T10:32:02.259Z,1,0,0,41.7,21.6,,54
2018-01-10T10:32:12.261Z,,,,39.9,21.9,,54
2018-01-10T10:32:22.278Z,,,,38.9,21.9,,54
2018-01-10T10:32:32.276Z,,,,37.9,21.7,,54
2018-01-10T10:32:42.256Z,,,,36.9,21.7,,54
2018-01-10T10:32:52.250Z,,,,36.8,21.7,,54
2018-01-10T10:33:02.259Z,,,,36.3,21.6,,54
2018-01-10T10:33:12.289Z,,,,35.9,21.5,,54
2018-01-10T10:33:22.274Z,,,,35.5,21.3,,54
2018-01-10T10:33:32.260Z,,,,34.9,21.3,,54
2018-01-10T10:33:42.332Z,,,,34.8,21.2,,54
2018-01-10T10:33:52.276Z,,,,34.6,21.2,,54
2018-01-10T10:34:02.260Z,,,,34.3,21.1,,54
2018-01-10T10:34:12.334Z,,,,34.2,21.1,,54
2018-01-10T10:34:22.278Z,,,,33.9,20.9,,54
2018-01-10T10:34:32.330Z,,,,,20.9,,54
2018-01-10T10:34:42.251Z,,,,33.7,20.8,,54
2018-01-10T10:34:52.289Z,,,,33.6,20.8,,54
2018-01-10T10:35:02.282Z,,,,33.4,20.6,,54
2018-01-10T10:35:12.305Z,1,45,0,33.5,20.6,,54
2018-01-10T10:35:22.277Z,,34,,39.5,20.5,,54
2018-01-10T10:35:32.299Z,,29,,39.9,20.4,,54
2018-01-10T10:35:42.262Z,,,,39.5,20.6,,54
2018-01-10T10:35:52.294Z,,30,,40,21.1,,54
2018-01-10T10:36:02.313Z,,29,,41,21.3,,54
2018-01-10T10:36:12.253Z,,,,41.1,21.6,,54
2018-01-10T10:36:22.263Z,,,,41.4,21.9,,54
2018-01-10T10:36:32.286Z,,30,,42,22,,54
2018-01-10T10:36:42.253Z,,29,,,22.2,,54
2018-01-10T10:36:52.294Z,,,,42.3,22.4,,54
2018-01-10T10:37:02.326Z,,,,42.6,22.2,,54
2018-01-10T10:37:12.281Z,,30,,43,22.4,,54
2018-01-10T10:37:22.293Z,,29,,,22.5,,54
2018-01-10T10:38:04.001Z,1,0,0,41.9,22.6,,54
2018-01-10T10:38:04.002Z,,,,39.8,22.6,,54
2018-01-10T10:38:04.008Z,,,,38.8,22.6,,54
2018-01-10T10:38:12.291Z,,,,37.9,22.4,,54
2018-01-10T10:38:22.322Z,,,,37.5,22.2,,54
2018-01-10T10:38:32.260Z,,,,36.9,22.1,,54
2018-01-10T10:38:42.287Z,,,,36.6,22,,54
2018-01-10T10:38:52.256Z,,,,36.2,21.9,,54
2018-01-10T10:39:02.439Z,,,,35.9,21.7,,54
2018-01-10T10:39:12.327Z,,,,35.7,21.6,,54
2018-01-10T10:39:22.311Z,,,,35.4,21.6,,54
2018-01-10T10:39:32.295Z,,,,34.9,21.5,,54
2018-01-10T10:39:42.365Z,,,,,21.3,,54
2018-01-10T10:39:52.307Z,,,,34.7,21.3,,54
2018-01-10T10:40:02.350Z,,,,34.6,21.2,,54
2018-01-10T10:40:12.318Z,,,,34.4,21.2,,54
2018-01-10T10:40:22.308Z,,,,34.3,21.1,,54
2018-01-10T10:40:32.358Z,,,,34.1,20.9,,54
2018-01-10T10:40:42.281Z,,,,,20.9,,54
2018-01-10T10:40:52.322Z,,,,,20.8,,54
2018-01-10T10:41:02.406Z,,,,,20.6,,54
2018-01-10T10:41:12.287Z,,,,,20.8,,54
2018-01-10T10:41:22.330Z,,,,,20.8,,54
2018-01-10T10:41:32.309Z,,,,,20.6,,54
2018-01-10T10:41:42.294Z,,,,,20.4,,54
2018-01-10T10:41:52.279Z,,,,,20.1,,54
2018-01-10T10:42:02.326Z,,,,,19.8,,54
2018-01-10T10:42:12.260Z,,,,,19.6,,54
2018-01-10T10:42:22.306Z,,,,,19.4,,54
2018-01-10T10:42:32.308Z,,,,,19.2,,54
2018-01-10T10:42:42.400Z,,,,,19,,54
2018-01-10T10:42:52.259Z,,,,,18.8,,54
2018-01-10T10:43:02.297Z,,,,34.2,18.6,,54
2018-01-10T10:43:12.305Z,,,,,18.5,,54
2018-01-10T10:43:22.354Z,,,,,18.4,,54
2018-01-10T10:43:32.319Z,1,45,0,34.5,18.2,,54
2018-01-10T10:43:42.324Z,,37,,39.1,18.1,,54
2018-01-10T10:43:52.288Z,,30,,39.8,17.9,,54
2018-01-10T10:44:02.289Z,,29,,39.7,18.1,,54
2018-01-10T10:44:12.351Z,,30,,40,18.6,,54
2018-01-10T10:44:22.264Z,,,,40.6,19.4,,54
2018-01-10T10:44:32.275Z,,29,,41,19.7,,54
2018-01-10T10:44:42.270Z,,,,41.1,20.1,,54
2018-01-10T10:44:52.290Z,,,,41.3,20.4,,54
2018-01-10T10:45:02.280Z,,,,41.5,20.8,,54
2018-01-10T10:45:12.333Z,,,,41.7,21.1,,54
2018-01-10T10:45:22.262Z,,29,,41.9,21.2,,54
2018-01-10T10:45:32.290Z,1,0,0,41.8,21.2,,54
2018-01-10T10:45:42.322Z,,,,38.9,21.5,,54
2018-01-10T10:45:52.349Z,,,,38.7,21.5,,54
2018-01-10T10:46:02.264Z,,,,37.8,21.5,,54
2018-01-10T10:46:12.319Z,,,,36.9,21.5,,54
2018-01-10T10:46:22.345Z,,,,36.4,21.2,,54
2018-01-10T10:46:32.287Z,,,,35.9,21.2,,54
2018-01-10T10:46:42.346Z,,,,35.6,21.1,,54
2018-01-10T10:46:52.307Z,,,,34.9,20.9,,54
2018-01-10T10:47:02.284Z,,,,,20.8,,54
2018-01-10T10:47:12.335Z,,,,34.6,20.8,,54
2018-01-10T10:47:22.327Z,,,,34.4,20.8,,54
2018-01-10T10:47:32.404Z,,,,34.1,20.6,,54
2018-01-10T10:47:42.363Z,,,,33.9,20.6,,54
2018-01-10T10:47:52.349Z,,,,,20.6,,54
2018-01-10T10:48:34.234Z,,,,33.5,20.2,,54
2018-01-10T10:48:34.242Z,,,,33.4,20.4,,54
2018-01-10T10:48:42.336Z,,,,33.3,20.4,,54
2018-01-10T10:48:52.268Z,,,,33.2,20.2,,54
2018-01-10T10:49:02.298Z,,,,32.9,20.2,,54
2018-01-10T10:49:12.267Z,,,,,20.2,,54
2018-01-10T10:49:22.267Z,1,,0,32.7,20.2,,54
2018-01-10T10:49:32.310Z,,33,,39.2,20.2,,54
2018-01-10T10:49:42.377Z,,29,,39.9,20.1,,54
2018-01-10T10:49:52.289Z,,,,38.9,20,,54
2018-01-10T10:50:02.271Z,,,,40,20,,54
2018-01-10T10:50:12.345Z,,,,40.2,20,,54
2018-01-10T10:50:22.307Z,,30,,40.5,20.2,,54
2018-01-10T10:50:32.312Z,,29,,41,20.5,,54
2018-01-10T10:50:42.270Z,,,,41.4,20.9,,54
2018-01-10T10:50:52.306Z,,,,41.7,21.2,,54
2018-01-10T10:51:02.317Z,,,,42,21.5,,54
2018-01-10T10:51:12.271Z,,,,42.2,21.5,,54
2018-01-10T10:51:22.350Z,,,,42.6,21.7,,54
2018-01-10T10:51:32.314Z,,,,42.8,21.9,,54
2018-01-10T10:51:42.445Z,1,0,0,41.8,22.1,,54
2018-01-10T10:51:52.310Z,,,,39.8,22.2,,54
2018-01-10T10:52:02.318Z,,,,38.9,22.2,,54
2018-01-10T10:52:12.361Z,,,,38.5,22.1,,54
2018-01-10T10:52:22.344Z,,,,37.7,22.1,,54
2018-01-10T10:52:32.291Z,,,,37.1,22,,54
2018-01-10T10:52:42.270Z,,,,36.7,21.9,,54
2018-01-10T10:52:52.317Z,,,,36.3,21.7,,54
2018-01-10T10:53:02.281Z,,,,35.9,21.6,,54
2018-01-10T10:53:12.432Z,,,,35.6,21.6,,54
2018-01-10T10:53:22.300Z,,,,35.3,21.6,,54
2018-01-10T10:53:32.342Z,,,,34.9,21.5,,54
2018-01-10T10:53:42.277Z,,,,34.8,21.3,,54
2018-01-10T10:53:52.318Z,,,,34.6,21.2,,54
2018-01-10T10:54:02.264Z,,,,34.4,21.1,,54
2018-01-10T10:54:12.268Z,,,,34.2,21.2,,54
2018-01-10T10:54:22.308Z,,,,34.1,21.1,,54
2018-01-10T10:54:32.322Z,,,,33.9,21.1,,54
2018-01-10T10:54:42.272Z,,,,33.8,21.1,,54
2018-01-10T10:54:52.308Z,,,,,20.9,,54
2018-01-10T10:55:02.349Z,,,,,20.8,,54
2018-01-10T10:55:12.282Z,,,,,20.6,,54
2018-01-10T10:55:22.323Z,,,,,20.8,,54
2018-01-10T10:55:32.346Z,,,,,20.8,,54
2018-01-10T10:55:42.286Z,1,40,0,37.4,20.6,,54
2018-01-10T10:55:52.266Z,,34,,40,20.2,,54
2018-01-10T10:56:02.295Z,,29,,39.9,20.1,,54
2018-01-10T10:56:12.268Z,,29,,40.1,20.5,,54
2018-01-10T10:56:22.317Z,1,0,0,39.9,21.1,,54
2018-01-10T10:56:32.505Z,,,,37.8,21.3,,54
2018-01-10T10:56:42.291Z,,,,36.9,21.6,,54
2018-01-10T10:56:52.319Z,,,,36.6,21.6,,54
2018-01-10T10:57:02.282Z,,,,35.9,21.6,,54
2018-01-10T10:57:12.291Z,,,,35.5,21.5,,54
2018-01-10T10:57:22.267Z,,,,34.9,21.3,,54
2018-01-10T10:57:32.356Z,,,,34.7,21.2,,54
2018-01-10T10:57:42.271Z,,,,34.4,20.9,,54
2018-01-10T10:57:52.333Z,,,,34.1,20.8,,54
2018-01-10T10:58:02.265Z,,,,33.9,20.6,,54
2018-01-10T10:58:12.307Z,,,,33.7,20.6,,54
2018-01-10T10:58:22.300Z,,,,33.6,20.5,,54
2018-01-10T10:58:32.266Z,,,,33.4,20.4,,54
2018-01-10T10:58:42.269Z,,,,33.3,20.2,,54
2018-01-10T10:58:52.268Z,,,,33.2,20.2,,54
2018-01-10T10:59:02.273Z,,,,33.1,20.1,,54
2018-01-10T10:59:12.306Z,,,,32.9,20.1,,54
2018-01-10T10:59:22.279Z,,,,,20,,54
2018-01-10T10:59:32.269Z,,,,,20,,54
2018-01-10T10:59:42.307Z,,,,,19.8,,54
2018-01-10T10:59:52.346Z,,,,32.8,19.7,,54
2018-01-10T11:00:02.310Z,,,,32.9,20,,54
2018-01-10T11:00:12.316Z,,,,32.6,20,,54
2018-01-10T11:00:22.301Z,,,,,20.1,,54
2018-01-10T11:00:32.291Z,,,,32.4,20.4,,54
2018-01-10T11:00:42.294Z,1,39,0,36,20.8,,54
2018-01-10T11:00:52.301Z,,32,,37.1,20.9,,54
2018-01-10T11:01:02.290Z,,29,,,20.9,,54
2018-01-10T11:01:12.277Z,,29,,38.1,20.9,,54
2018-01-10T11:01:22.347Z,,,,39.1,21.1,,54
2018-01-10T11:01:32.289Z,,30,,40,21.2,,54
2018-01-10T11:01:42.328Z,,29,,,21.3,,54
2018-01-10T11:01:52.361Z,,,,40.5,21.5,,54
2018-01-10T11:02:02.384Z,,,,41,21.5,,54
2018-01-10T11:02:12.309Z,,,,41.2,21.6,,54
2018-01-10T11:02:22.359Z,,,,41.6,21.7,,54
2018-01-10T11:02:32.324Z,,,,42,21.7,,54
2018-01-10T11:02:42.378Z,,,,,21.9,,54
2018-01-10T11:02:52.283Z,,,,42.2,21.9,,54
2018-01-10T11:03:02.515Z,,,,42.4,22,,54
2018-01-10T11:03:12.302Z,,,,42.7,22,,54
2018-01-10T11:03:22.314Z,,,,43,22.1,,54
2018-01-10T11:03:32.360Z,,,,,22.2,,54
2018-01-10T11:03:42.420Z,,,,43.2,22.4,,54
2018-01-10T11:03:52.307Z,,,,43.3,22.4,,54
2018-01-10T11:04:02.327Z,,30,,43.4,22.5,,54
2018-01-10T11:04:12.370Z,,29,,43.6,22.6,,54
2018-01-10T11:04:22.299Z,,,,43.7,22.7,,54
2018-01-10T11:04:32.303Z,,,,43.8,22.7,,54
2018-01-10T11:04:42.310Z,,,,44,22.8,,54
2018-01-10T11:04:52.277Z,,,,44.1,23,,54
2018-01-10T11:05:02.319Z,,,,44.2,23.1,,54
2018-01-10T11:05:12.392Z,,,,44.3,23.1,,54
2018-01-10T11:05:22.344Z,,30,,44.5,23.2,,54
2018-01-10T11:05:32.363Z,,,,44.6,23.3,,54
2018-01-10T11:05:42.382Z,,,,44.7,23.4,,54
2018-01-10T11:05:52.383Z,,29,,44.8,23.4,,54
2018-01-10T11:06:02.357Z,,,,45,23.6,,54
2018-01-10T11:06:12.314Z,,,,45.1,23.7,,54
2018-01-10T11:06:22.393Z,,30,,45.2,23.8,,54
2018-01-10T11:06:32.347Z,,29,,45.3,23.9,,54
2018-01-10T11:06:42.329Z,,,,45.4,23.9,,54
2018-01-10T11:06:52.374Z,,,,45.5,24,,54
2018-01-10T11:07:02.370Z,,30,,45.7,24,,54
2018-01-10T11:07:12.330Z,1,0,0,44.9,24,,54
2018-01-10T11:07:22.341Z,,,,42.9,24,,54
2018-01-10T11:07:32.302Z,,,,41.9,24.2,,54
2018-01-10T11:07:42.416Z,,,,40.9,24,,54
2018-01-10T11:07:52.320Z,,,,40.7,23.9,,54
2018-01-10T11:08:02.357Z,,,,39.9,23.8,,54
2018-01-10T11:08:12.392Z,,,,39.5,23.7,,54
2018-01-10T11:08:22.344Z,,,,38.9,23.6,,54
2018-01-10T11:08:32.293Z,,,,38.6,23.4,,54
2018-01-10T11:08:42.291Z,,,,38.2,23.3,,54
2018-01-10T11:08:52.348Z,,,,37.9,23.2,,54
2018-01-10T11:09:02.420Z,,,,37.7,23.2,,54
2018-01-10T11:09:12.328Z,,,,37.4,23.1,,54
2018-01-10T11:09:22.323Z,,,,37.2,23,,54
2018-01-10T11:09:32.316Z,,,,36.9,22.8,,54
2018-01-10T11:09:42.338Z,,,,36.8,22.7,,54
2018-01-10T11:09:52.354Z,,,,36.6,22.6,,54
2018-01-10T11:10:02.285Z,,,,36.5,22.5,,54
2018-01-10T11:10:12.324Z,,,,36.3,22.4,,54
2018-01-10T11:10:22.373Z,,,,,22.4,,54
2018-01-10T11:10:32.663Z,,,,,22.2,,54
2018-01-10T11:10:42.352Z,,,,,22,,54
2018-01-10T11:10:52.417Z,,,,,22.2,,54
2018-01-10T11:11:02.383Z,,,,36.2,22.1,,54
2018-01-10T11:11:12.329Z,,,,,21.9,,54
2018-01-10T11:11:22.399Z,,,,,21.6,,54
2018-01-10T11:11:32.335Z,,,,,21.3,,54
2018-01-10T11:11:42.327Z,1,0,0,36.2,21.1,61,54
2018-01-10T11:11:52.433Z,,,,,20.8,,54
2018-01-10T11:12:02.370Z,,,,,20.5,,54
2018-01-10T11:12:12.304Z,,,,36.3,20.2,,54
2018-01-10T11:12:22.539Z,,,,,20.1,,54
2018-01-10T11:12:32.326Z,,,,,19.8,,54
2018-01-10T11:12:42.348Z,,,,36.4,19.7,,54
2018-01-10T11:12:52.334Z,,,,,19.4,,54
2018-01-10T11:13:02.348Z,,,,,19.3,,54
2018-01-10T11:13:12.371Z,,,,36.5,19.2,,54
2018-01-10T11:13:22.306Z,,,,,19,,54
2018-01-10T11:13:32.302Z,,,,36.6,18.9,,54
2018-01-10T11:13:42.340Z,,,,,18.8,,54
2018-01-10T11:13:52.323Z,,,,36.7,18.6,,54
2018-01-10T11:14:02.349Z,,,,,18.5,,54
2018-01-10T11:14:12.366Z,,,,,18.4,,54
2018-01-10T11:14:22.346Z,,,,36.8,18.2,,54
2018-01-10T11:14:32.322Z,,,,,18.1,,54
2018-01-10T11:14:42.329Z,,,,,17.9,,54
2018-01-10T11:14:52.357Z,,,,,17.9,,54
2018-01-10T11:15:02.335Z,,,,,17.8,,54
2018-01-10T11:15:12.391Z,,,,,17.8,,54
2018-01-10T11:15:22.337Z,,,,,17.7,,54
2018-01-10T11:15:32.336Z,,,,,17.5,,54
2018-01-10T11:15:42.400Z,,,,,17.5,,54
2018-01-10T11:15:52.353Z,,,,,17.4,,54
2018-01-10T11:16:46.837Z,1,32,0,42.1,17.1,,54
2018-01-10T11:16:46.863Z,,29,,41,17.9,,54
2018-01-10T11:16:52.431Z,,,,42,18.6,,54
2018-01-10T11:17:02.329Z,,,,,19.2,,54
2018-01-10T11:17:12.331Z,,,,42.2,19.7,,54
2018-01-10T11:17:22.492Z,,,,42.4,20.2,,54
2018-01-10T11:17:32.541Z,,,,42.6,20.6,,54
2018-01-10T11:17:42.379Z,,,,42.7,20.9,,54
2018-01-10T11:17:52.504Z,,,,42.8,21.1,,54
2018-01-10T11:18:02.317Z,,30,,43,21.2,,54
2018-01-10T11:18:12.434Z,,29,,,21.5,,54
2018-01-10T11:18:22.406Z,,,,43.2,21.7,,54
2018-01-10T11:18:32.353Z,,,,43.3,21.9,,54
2018-01-10T11:18:42.412Z,,,,43.5,21.9,,54
2018-01-10T11:18:52.361Z,,,,43.6,22,,54
2018-01-10T11:19:02.282Z,,,,43.8,22.2,,54
2018-01-10T11:19:12.336Z,,,,44,22.4,,54
2018-01-10T11:19:22.302Z,1,0,0,43.9,22.4,,54
2018-01-10T11:19:32.308Z,,,,41.9,22.6,,54
2018-01-10T11:19:42.336Z,,,,40.7,22.6,,54
2018-01-10T11:19:52.282Z,,,,39.8,22.6,,54
2018-01-10T11:20:02.284Z,,,,38.9,22.5,,54
2018-01-10T11:20:12.342Z,,,,38.4,22.4,,54
2018-01-10T11:20:22.397Z,,,,37.9,22.2,,54
2018-01-10T11:20:32.332Z,,,,37.4,22.1,,54
2018-01-10T11:20:42.443Z,,,,36.9,22.1,,54
2018-01-10T11:20:52.301Z,,,,36.6,22,,54
2018-01-10T11:21:02.380Z,,,,36.3,22,,54
2018-01-10T11:21:12.423Z,,,,35.9,21.9,,54
2018-01-10T11:21:22.293Z,,,,35.8,21.7,,54
2018-01-10T11:21:32.292Z,,,,35.6,21.7,,54
2018-01-10T11:21:42.362Z,,,,35.5,21.7,,54
2018-01-10T11:21:52.292Z,,,,35.3,21.6,,54
2018-01-10T11:22:02.323Z,,,,35.2,21.5,,54
2018-01-10T11:22:12.298Z,,,,34.9,21.5,,54
2018-01-10T11:22:22.378Z,,,,34.8,21.3,,54
2018-01-10T11:22:32.330Z,,,,,21.2,,54
2018-01-10T11:22:42.311Z,,,,,21.1,,54
2018-01-10T11:22:52.315Z,,,,,21.1,,54
2018-01-10T11:23:02.335Z,,,,,21.2,,54
2018-01-10T11:23:12.366Z,,,,34.7,21.2,,54
2018-01-10T11:23:22.298Z,,,,,20.9,,54
2018-01-10T11:23:32.303Z,,,,,20.6,,54
2018-01-10T11:23:42.351Z,,,,,20.4,,54
2018-01-10T11:23:52.311Z,,,,,20.1,,54
2018-01-10T11:24:02.341Z,,,,,19.8,,54
2018-01-10T11:24:12.289Z,,,,,19.6,,54
2018-01-10T11:24:22.283Z,,,,34.8,19.4,,54
2018-01-10T11:24:32.292Z,,,,,19.2,,54
2018-01-10T11:24:42.290Z,,,,,19,,54
2018-01-10T11:24:52.330Z,1,45,0,35.3,18.9,,54
2018-01-10T11:25:02.319Z,,33,,41,18.6,,54
2018-01-10T11:25:12.315Z,,29,,40.9,18.5,,54
2018-01-10T11:25:22.311Z,,,,40.2,18.8,,54
2018-01-10T11:25:32.381Z,,,,41,19.4,,54
2018-01-10T11:25:42.283Z,,30,,41.6,20,,54
2018-01-10T11:25:52.320Z,,29,,42,20.4,,54
2018-01-10T11:26:02.350Z,,,,42.1,20.6,,54
2018-01-10T11:26:12.290Z,,,,42.4,20.9,,54
2018-01-10T11:26:22.351Z,,,,42.7,21.2,,54
2018-01-10T11:26:32.304Z,,30,,43,21.5,,54
2018-01-10T11:26:42.309Z,1,0,0,42.7,21.6,,54
2018-01-10T11:26:52.325Z,,,,39.9,21.6,,54
2018-01-10T11:27:02.346Z,,,,38.9,21.7,,54
2018-01-10T11:27:12.321Z,,,,38.5,21.7,,54
2018-01-10T11:27:22.354Z,,,,37.8,21.7,,54
2018-01-10T11:27:32.359Z,,,,36.9,21.6,,54
2018-01-10T11:27:42.353Z,,,,36.7,21.3,,54
2018-01-10T11:27:52.360Z,,,,36.3,21.2,,54
2018-01-10T11:28:02.371Z,,,,35.9,21.1,,54
2018-01-10T11:28:12.329Z,,,,35.7,20.9,,54
2018-01-10T11:28:22.320Z,,,,35.4,20.9,,54
2018-01-10T11:28:32.340Z,,,,35.3,20.9,,54
2018-01-10T11:28:42.334Z,,,,34.9,20.9,,54
2018-01-10T11:28:52.373Z,,,,34.8,20.8,,54
2018-01-10T11:29:02.394Z,,,,34.7,20.6,,54
2018-01-10T11:29:12.377Z,,,,34.5,20.8,,54
2018-01-10T11:29:22.363Z,,,,34.3,20.8,,54
2018-01-10T11:29:32.352Z,,,,34.2,20.6,,54
2018-01-10T11:29:42.314Z,,,,34,20.8,,54
2018-01-10T11:29:52.303Z,1,43,0,35.3,20.9,,54
2018-01-10T11:30:02.396Z,,36,,38.1,20.9,,54
