Time,HwTOutlet,ChActive,PrimT,HwTSet,ActPow,HwActive,PrimTSet
2017-12-27T12:31:05.986Z,34,,44.2,54,29,,
2017-12-27T12:31:15.986Z,34.1,,44.3,54,,,
2017-12-27T12:31:25.987Z,34.1,,44.4,54,,,
2017-12-27T12:31:35.988Z,34.2,,44.5,54,,,
2017-12-27T12:31:45.992Z,34.2,,44.6,54,,,
2017-12-27T12:31:55.999Z,34.3,,44.7,54,,,
2017-12-27T12:32:05.985Z,34.3,,,54,,,
2017-12-27T12:32:15.992Z,34.3,,44.8,54,,,
2017-12-27T12:32:25.998Z,34.4,,44.9,54,,,
2017-12-27T12:32:35.987Z,34.4,,45,54,,,
2017-12-27T12:32:45.988Z,34.5,,,54,,,
2017-12-27T12:32:55.989Z,34.5,,45.1,54,,,
2017-12-27T12:33:05.989Z,34.6,,45.2,54,,,
2017-12-27T12:33:15.991Z,34.6,,45.3,54,30,,
2017-12-27T12:33:25.991Z,34.7,,45.4,54,29,,
2017-12-27T12:33:35.992Z,34.7,,45.5,54,30,,
2017-12-27T12:33:45.992Z,34.8,,,54,29,,
2017-12-27T12:33:55.987Z,34.8,,45.6,54,,,
2017-12-27T12:34:05.993Z,34.9,,45.7,54,30,,
2017-12-27T12:34:15.988Z,34.9,,45.8,54,29,,
2017-12-27T12:34:25.991Z,35.1,,,54,,,
2017-12-27T12:34:35.990Z,35.1,,45.9,54,,,
2017-12-27T12:34:45.996Z,35.2,,46,54,,,
2017-12-27T12:34:55.990Z,35.2,,46.1,54,,,
2017-12-27T12:35:05.987Z,35.3,,,54,,,
2017-12-27T12:35:15.995Z,35.4,,46.2,54,30,,
2017-12-27T12:35:25.988Z,35.4,,46.3,54,29,,
2017-12-27T12:35:35.989Z,35.5,1,,54,0,0,
2017-12-27T12:35:45.992Z,35.5,,43.8,54,,,
2017-12-27T12:35:55.988Z,35.6,,42.9,54,,,
2017-12-27T12:36:05.990Z,35.7,,42.3,54,,,
2017-12-27T12:36:15.996Z,35.7,,41.8,54,,,
2017-12-27T12:36:25.990Z,35.8,,40.9,54,,,
2017-12-27T12:36:36.011Z,35.8,,40.7,54,,,
2017-12-27T12:36:45.992Z,35.8,,40.3,54,,,
2017-12-27T12:36:55.993Z,35.8,,39.9,54,,,
2017-12-27T12:37:05.994Z,35.9,,39.5,54,,,
2017-12-27T12:37:15.994Z,35.9,,38.9,54,,,
2017-12-27T12:37:25.988Z,35.8,,38.8,54,,,
2017-12-27T12:37:35.995Z,35.8,,38.5,54,,,
2017-12-27T12:37:45.997Z,35.8,,38.3,54,,,
2017-12-27T12:37:56.052Z,35.7,,38.1,54,,,
2017-12-27T12:38:05.989Z,35.7,,37.9,54,,,
2017-12-27T12:38:15.998Z,35.7,,37.7,54,,,
2017-12-27T12:38:25.989Z,35.6,,37.5,54,,,
2017-12-27T12:38:35.989Z,35.6,,37.3,54,,,
2017-12-27T12:38:46.004Z,35.5,,,54,,,
2017-12-27T12:38:55.994Z,35.5,,,54,,,
2017-12-27T12:39:05.992Z,35.4,,,54,,,
2017-12-27T12:39:15.989Z,35.3,,,54,,,
2017-12-27T12:39:25.989Z,35.3,,,54,,,
2017-12-27T12:39:35.994Z,35.3,,,54,,,
2017-12-27T12:39:45.993Z,35.3,,37.2,54,,,
2017-12-27T12:39:55.990Z,35.2,,,54,,,
2017-12-27T12:40:05.990Z,35.2,,,54,,,
2017-12-27T12:40:16.072Z,35.2,,,54,,,
2017-12-27T12:40:25.992Z,35.1,,,54,,,
2017-12-27T12:40:35.990Z,35.1,,,54,,,
2017-12-27T12:40:45.990Z,34.9,,,54,,,
2017-12-27T12:40:55.990Z,34.9,,,54,,,
2017-12-27T12:41:05.995Z,34.8,,,54,,,
2017-12-27T12:41:15.991Z,34.7,,37.3,54,,,
2017-12-27T12:41:25.991Z,34.7,,,54,,,
2017-12-27T12:41:35.992Z,34.6,,,54,,,
2017-12-27T12:41:45.991Z,34.6,,,54,,,
2017-12-27T12:41:55.998Z,34.5,,37.4,54,,,
2017-12-27T12:42:05.992Z,34.4,,,54,,,
2017-12-27T12:42:16.002Z,34.3,,37.5,54,,,
2017-12-27T12:42:25.992Z,34.2,,,54,,,
2017-12-27T12:42:35.996Z,34.2,,,54,,,
2017-12-27T12:42:46.095Z,34.1,,37.6,54,,,
2017-12-27T12:42:55.993Z,34,,,54,,,
2017-12-27T12:43:05.993Z,33.9,,37.7,54,,,
2017-12-27T12:43:15.993Z,33.8,,,54,,,
2017-12-27T12:43:25.999Z,33.7,,,54,,,
2017-12-27T12:43:36.000Z,33.7,1,37.8,54,44,0,
2017-12-27T12:43:45.994Z,33.6,,42.2,54,37,,
2017-12-27T12:43:56.029Z,33.5,,42.7,54,30,,
2017-12-27T12:44:05.999Z,33.4,,41.6,54,29,,
2017-12-27T12:44:16.064Z,33.3,,42.2,54,29,,
2017-12-27T12:44:25.993Z,33.3,,42.7,54,,,
2017-12-27T12:44:36.009Z,33.3,,43,54,,,
2017-12-27T12:44:45.995Z,33.3,,,54,,,
2017-12-27T12:44:55.995Z,33.3,,43.1,54,30,,
2017-12-27T12:45:06.093Z,33.3,,,54,29,,
2017-12-27T12:45:15.997Z,33.4,,43.2,54,,,
2017-12-27T12:45:25.993Z,33.5,,43.3,54,,,
2017-12-27T12:45:35.994Z,33.5,,43.4,54,,,
2017-12-27T12:45:45.992Z,33.6,,43.6,54,,,
2017-12-27T12:45:56.001Z,33.6,,,54,,,
2017-12-27T12:46:05.995Z,33.7,,43.7,54,,,
2017-12-27T12:46:16.015Z,33.7,,,54,,,
2017-12-27T12:46:25.994Z,33.8,,,54,,,
2017-12-27T12:46:35.994Z,33.8,,,54,,,
2017-12-27T12:46:45.997Z,33.8,,,54,,,
2017-12-27T12:46:55.994Z,33.9,,,54,,,
2017-12-27T12:47:06.010Z,33.9,,43.8,54,,,
2017-12-27T12:47:16.001Z,33.9,,,54,,,
2017-12-27T12:47:25.997Z,34,,43.9,54,,,
2017-12-27T12:47:35.995Z,34,,44,54,,,
2017-12-27T12:47:45.999Z,34,,,54,,,
2017-12-27T12:47:56.000Z,34,,44.1,54,,,
2017-12-27T12:48:05.994Z,34,,44.2,54,,,
2017-12-27T12:48:15.998Z,34.1,,44.3,54,,,
2017-12-27T12:48:26.011Z,34.1,,44.4,54,,,
2017-12-27T12:48:35.999Z,34.1,,44.5,54,,,
2017-12-27T12:48:46.019Z,34.2,,44.6,54,,,
2017-12-27T12:48:56.009Z,34.2,,,54,,,
2017-12-27T12:49:06.011Z,34.2,,44.7,54,,,
2017-12-27T12:49:16.002Z,34.3,,44.8,54,,,
2017-12-27T12:49:26.005Z,34.4,,45,54,29,,
2017-12-27T12:49:36.028Z,34.4,,,54,,,
2017-12-27T12:49:46.001Z,34.5,,45.1,54,,,
2017-12-27T12:49:56.037Z,34.5,,45.2,54,30,,
2017-12-27T12:50:06.001Z,34.5,,,54,29,,
2017-12-27T12:50:16.000Z,34.6,,45.3,54,30,,
2017-12-27T12:50:26.061Z,34.6,,45.4,54,29,,
2017-12-27T12:50:35.996Z,34.7,,45.5,54,,,
2017-12-27T12:50:45.999Z,34.7,,,54,,,
2017-12-27T12:50:55.998Z,34.8,,45.6,54,,,
2017-12-27T12:51:05.997Z,34.9,,45.7,54,,,
2017-12-27T12:51:16.015Z,34.9,,45.8,54,,,
2017-12-27T12:51:26.013Z,35.1,,45.9,54,,,
2017-12-27T12:51:36.002Z,35.2,,46,54,,,
2017-12-27T12:51:46.007Z,35.2,,,54,,,
2017-12-27T12:51:55.997Z,35.3,,46.1,54,,,
2017-12-27T12:52:06.087Z,35.3,,46.2,54,,,
2017-12-27T12:52:16.003Z,35.4,,,54,,,
2017-12-27T12:52:26.003Z,35.5,,46.3,54,,,
2017-12-27T12:52:36.100Z,35.5,,46.4,54,,,
2017-12-27T12:52:46.000Z,35.6,,46.5,54,,,
2017-12-27T12:52:55.997Z,35.7,,,54,,,
2017-12-27T12:53:06.003Z,35.7,,46.6,54,,,
2017-12-27T12:53:16.006Z,35.8,1,46.6,54,0,0,
2017-12-27T12:53:26.091Z,35.9,,44.8,54,,,
2017-12-27T12:53:36.000Z,35.9,,43.8,54,,,
2017-12-27T12:53:46.001Z,36,,42.8,54,,,
2017-12-27T12:53:56.107Z,36,,41.9,54,,,
2017-12-27T12:54:06.003Z,36,,41.6,54,,,
2017-12-27T12:54:16.000Z,36.1,,40.9,54,,,
2017-12-27T12:54:26.004Z,36.1,,40.7,54,,,
2017-12-27T12:54:36.004Z,36.1,,40.2,54,,,
2017-12-27T12:54:46.095Z,36.1,,39.9,54,,,
2017-12-27T12:54:56.001Z,36.1,,39.5,54,,,
2017-12-27T12:55:06.000Z,36,,38.9,54,,,
2017-12-27T12:55:16.002Z,36,,38.8,54,,,
2017-12-27T12:55:26.006Z,36,,38.6,54,,,
2017-12-27T12:55:36.004Z,35.9,,38.4,54,,,
2017-12-27T12:55:45.999Z,35.9,,38.2,54,,,
2017-12-27T12:55:56.004Z,35.8,,37.9,54,,,
2017-12-27T12:56:06.001Z,35.8,,37.8,54,,,
2017-12-27T12:56:16.005Z,35.7,,37.6,54,,,
2017-12-27T12:56:26.004Z,35.7,,37.5,54,,,
2017-12-27T12:56:36.004Z,35.6,,37.6,54,,,
2017-12-27T12:56:46.026Z,35.5,,,54,,,
2017-12-27T12:56:56.009Z,35.5,,37.5,54,,,
2017-12-27T12:57:06.003Z,35.4,,,54,,,
2017-12-27T12:57:16.072Z,35.4,,,54,,,
2017-12-27T12:57:26.008Z,35.4,,,54,,,
2017-12-27T12:57:36.008Z,35.4,,,54,,,
2017-12-27T12:57:46.004Z,35.3,,,54,,,
2017-12-27T12:57:56.001Z,35.3,,,54,,,
2017-12-27T12:58:06.008Z,35.3,,,54,,,
2017-12-27T12:58:16.004Z,35.2,,,54,,,
2017-12-27T12:58:26.009Z,35.2,,,54,,,
2017-12-27T12:58:36.009Z,35.1,,,54,,,
2017-12-27T12:58:46.004Z,35.1,,,54,,,
2017-12-27T12:58:56.004Z,35.1,,,54,,,
2017-12-27T12:59:06.036Z,34.9,,,54,,,
2017-12-27T12:59:16.005Z,34.8,,,54,,,
2017-12-27T12:59:26.006Z,34.8,,37.6,54,,,
2017-12-27T12:59:36.013Z,34.7,,,54,,,
2017-12-27T12:59:46.055Z,34.6,,,54,,,
2017-12-27T12:59:56.008Z,34.5,,37.7,54,,,
2017-12-27T13:00:06.007Z,34.4,,,54,,,
2017-12-27T13:00:16.007Z,34.4,,37.8,54,,,
2017-12-27T13:00:26.001Z,34.3,,,54,,,
2017-12-27T13:00:36.001Z,34.2,,,54,,,
2017-12-27T13:00:46.007Z,34.1,,37.9,54,,,
2017-12-27T13:00:56.117Z,34,,,54,,,
2017-12-27T13:01:06.003Z,33.9,,38,54,,,
2017-12-27T13:01:16.006Z,33.9,,,54,,,
2017-12-27T13:01:26.006Z,33.8,,,54,,,
2017-12-27T13:01:36.014Z,33.7,,,54,,,
2017-12-27T13:01:46.087Z,33.6,,,54,,,
2017-12-27T13:01:56.009Z,33.5,,38.1,54,,,
2017-12-27T13:02:06.010Z,33.4,,,54,,,
2017-12-27T13:02:16.007Z,33.4,,,54,,,
2017-12-27T13:02:26.007Z,33.3,,,54,,,
2017-12-27T13:02:36.009Z,33.2,,,54,,,
2017-12-27T13:02:46.006Z,33.1,,,54,,,
2017-12-27T13:02:56.010Z,32.9,,,54,,,
2017-12-27T13:03:06.004Z,32.9,,,54,,,
2017-12-27T13:03:16.008Z,32.8,,,54,,,
2017-12-27T13:03:26.008Z,32.7,,,54,,,
2017-12-27T13:03:36.013Z,32.6,,,54,,,
2017-12-27T13:03:46.005Z,32.5,,,54,,,
2017-12-27T13:03:56.015Z,32.4,,,54,,,
2017-12-27T13:04:06.117Z,32.4,,,54,,,
2017-12-27T13:04:16.036Z,32.3,,38,54,,,
2017-12-27T13:04:26.012Z,32.2,,,54,,,
2017-12-27T13:04:36.006Z,32.2,1,41.1,54,40,0,
2017-12-27T13:04:46.009Z,32.1,,42.9,54,29,,
2017-12-27T13:04:56.006Z,32,,41.9,54,,,
2017-12-27T13:05:06.006Z,32,,42,54,,,
2017-12-27T13:05:16.004Z,31.9,,,54,,,
2017-12-27T13:05:26.011Z,31.9,,42.2,54,,,
2017-12-27T13:05:36.011Z,31.9,,42.1,54,30,,
2017-12-27T13:05:46.030Z,31.9,,,54,29,,
2017-12-27T13:05:56.009Z,32,,42,54,,,
2017-12-27T13:06:06.009Z,32.1,,,54,30,,
2017-12-27T13:06:16.012Z,32.2,,,54,29,,
2017-12-27T13:06:26.054Z,32.2,,42.1,54,,,
2017-12-27T13:06:36.008Z,32.3,,,54,,,
2017-12-27T13:06:46.008Z,32.4,,42.2,54,,,
2017-12-27T13:06:56.136Z,32.5,,,54,,,
2017-12-27T13:07:06.136Z,32.6,,42.1,54,,,
2017-12-27T13:07:16.012Z,32.6,,42.2,54,,,
2017-12-27T13:07:26.008Z,32.7,,42.1,54,,,
2017-12-27T13:07:36.012Z,32.7,,,54,,,
2017-12-27T13:07:46.009Z,32.8,,,54,,,
2017-12-27T13:07:56.043Z,32.8,,42.2,54,,,
2017-12-27T13:08:06.009Z,32.8,,42.3,54,,,
2017-12-27T13:08:16.010Z,32.9,,42.4,54,,,
2017-12-27T13:08:26.008Z,32.9,,,54,,,
2017-12-27T13:08:36.010Z,32.9,,42.7,54,,,
2017-12-27T13:08:46.008Z,33.1,,42.8,54,,,
2017-12-27T13:08:56.010Z,33.1,,42.9,54,,,
2017-12-27T13:09:06.072Z,33.2,,43,54,,,
2017-12-27T13:09:16.012Z,33.2,,,54,,,
2017-12-27T13:09:26.095Z,33.2,,43.1,54,,,
2017-12-27T13:09:36.006Z,33.2,,43.2,54,,,
2017-12-27T13:09:46.011Z,33.3,,43.3,54,30,,
2017-12-27T13:09:56.007Z,33.3,,43.4,54,29,,
2017-12-27T13:10:06.009Z,33.3,,43.5,54,30,,
2017-12-27T13:10:16.018Z,33.4,,43.6,54,29,,
2017-12-27T13:10:26.009Z,33.4,,43.7,54,30,,
2017-12-27T13:10:36.009Z,33.5,,43.8,54,29,,
2017-12-27T13:10:46.009Z,33.6,,43.9,54,,,
2017-12-27T13:10:56.010Z,33.6,,44,54,,,
2017-12-27T13:11:06.015Z,33.6,,44.1,54,,,
2017-12-27T13:11:16.020Z,33.7,,44.2,54,,,
2017-12-27T13:11:26.012Z,33.8,,44.3,54,,,
2017-12-27T13:11:36.018Z,33.8,,44.4,54,30,,
2017-12-27T13:11:46.023Z,33.9,,,54,29,,
2017-12-27T13:11:56.266Z,34,,44.5,54,,,
2017-12-27T13:12:06.026Z,34,,44.6,54,,,
2017-12-27T13:12:16.009Z,34.1,,44.7,54,,,
2017-12-27T13:12:26.013Z,34.2,,44.8,54,,,
2017-12-27T13:12:36.014Z,34.2,,44.9,54,,,
2017-12-27T13:12:46.011Z,34.3,,45,54,,,
2017-12-27T13:12:56.009Z,34.4,,,54,30,,
2017-12-27T13:13:06.008Z,34.5,,45.1,54,29,,
2017-12-27T13:13:16.023Z,34.5,,45.2,54,30,,
2017-12-27T13:13:26.057Z,34.6,,45.3,54,29,,
2017-12-27T13:13:36.011Z,34.7,,45.4,54,30,,
2017-12-27T13:13:46.016Z,34.7,,,54,29,,
2017-12-27T13:13:56.012Z,34.8,,45.5,54,,,
2017-12-27T13:14:06.016Z,34.9,,45.6,54,,,
2017-12-27T13:14:16.013Z,35.1,,45.7,54,,,
2017-12-27T13:14:26.017Z,35.1,,45.8,54,0,,
2017-12-27T13:14:36.016Z,35.2,1,44.8,54,,0,
2017-12-27T13:14:46.031Z,35.2,,42.9,54,,,
2017-12-27T13:14:56.011Z,35.3,,41.9,54,,,
2017-12-27T13:15:06.016Z,35.4,,41.6,54,,,
2017-12-27T13:15:16.016Z,35.4,,40.9,54,,,
2017-12-27T13:15:26.013Z,35.5,,40.4,54,,,
2017-12-27T13:15:36.015Z,35.5,,39.9,54,,,
2017-12-27T13:15:46.017Z,35.5,,39.5,54,,,
2017-12-27T13:15:56.011Z,35.5,,38.9,54,,,
2017-12-27T13:16:06.011Z,35.5,,38.7,54,,,
2017-12-27T13:16:16.019Z,35.4,,38.4,54,,,
2017-12-27T13:16:26.023Z,35.4,,37.9,54,,,
2017-12-27T13:16:36.030Z,35.4,,,54,,,
2017-12-27T13:16:46.023Z,35.3,,37.7,54,,,
2017-12-27T13:16:56.016Z,35.3,,37.5,54,,,
2017-12-27T13:17:06.017Z,35.3,,37.3,54,,,
2017-12-27T13:17:16.088Z,35.2,,36.9,54,,,
2017-12-27T13:17:26.019Z,35.2,,36.7,54,,,
2017-12-27T13:17:36.018Z,35.1,,,54,,,
2017-12-27T13:17:46.019Z,35.1,,,54,,,
2017-12-27T13:17:56.011Z,34.9,,,54,,,
2017-12-27T13:18:06.018Z,34.8,,,54,,,
2017-12-27T13:18:16.015Z,34.8,,,54,,,
2017-12-27T13:18:26.075Z,34.7,,,54,,,
2017-12-27T13:18:36.017Z,34.7,,,54,,,
2017-12-27T13:18:46.022Z,34.6,,36.6,54,,,
2017-12-27T13:18:56.015Z,34.6,1,36.6,54,0,0,61
2017-12-27T13:19:06.018Z,34.6,,,54,,,
2017-12-27T13:19:16.014Z,34.6,,,54,,,
2017-12-27T13:19:26.017Z,34.6,,,54,,,
2017-12-27T13:19:36.018Z,34.5,,,54,,,
2017-12-27T13:19:46.016Z,34.5,,,54,,,
2017-12-27T13:19:56.021Z,34.5,,,54,,,
2017-12-27T13:20:06.013Z,34.4,,36.7,54,,,
2017-12-27T13:20:16.019Z,34.3,,,54,,,
2017-12-27T13:20:26.023Z,34.3,,,54,,,
2017-12-27T13:20:36.020Z,34.2,,,54,,,
2017-12-27T13:20:46.017Z,34.2,,36.8,54,,,
2017-12-27T13:20:56.014Z,34.1,,,54,,,
2017-12-27T13:21:06.021Z,34.1,,36.9,54,,,
2017-12-27T13:21:16.017Z,34,,,54,,,
2017-12-27T13:21:26.015Z,33.9,,37.1,54,,,
2017-12-27T13:21:36.014Z,33.9,,,54,,,
2017-12-27T13:21:46.013Z,33.8,,,54,,,
2017-12-27T13:21:56.013Z,33.7,,37.2,54,,,
2017-12-27T13:22:06.074Z,33.7,,,54,,,
2017-12-27T13:22:16.021Z,33.6,,,54,,,
2017-12-27T13:22:26.021Z,33.5,,,54,,,
2017-12-27T13:22:36.027Z,33.5,,37.3,54,,,
2017-12-27T13:22:46.021Z,33.4,,,54,,,
2017-12-27T13:22:56.014Z,33.3,,,54,,,
2017-12-27T13:23:06.020Z,33.3,1,38.3,54,43,0,
2017-12-27T13:23:16.036Z,33.2,0,42.4,54,0,0,5
2017-12-27T13:23:26.032Z,33.1,,37.8,54,,,
2017-12-27T13:23:36.020Z,33.1,,36.3,54,,,
2017-12-27T13:23:46.015Z,32.9,,36.5,54,,,
2017-12-27T13:23:56.016Z,32.8,,35.9,54,,,
2017-12-27T13:24:06.015Z,32.8,,35.3,54,,,
2017-12-27T13:24:16.047Z,32.7,,34.8,54,,,
2017-12-27T13:24:26.022Z,32.7,,34.4,54,,,
2017-12-27T13:24:36.017Z,32.7,,33.9,54,,,
2017-12-27T13:24:46.017Z,32.7,,33.7,54,,,
2017-12-27T13:24:56.022Z,32.7,,33.4,54,,,
2017-12-27T13:25:06.018Z,32.8,,32.9,54,,,
2017-12-27T13:25:16.023Z,32.8,,32.8,54,,,
2017-12-27T13:25:26.015Z,32.7,,32.7,54,,,
2017-12-27T13:25:36.017Z,32.7,,32.5,54,,,
2017-12-27T13:25:46.016Z,32.6,,32.4,54,,,
2017-12-27T13:25:56.016Z,32.6,,32.2,54,,,
2017-12-27T13:26:06.020Z,32.5,,32.1,54,,,
2017-12-27T13:26:16.024Z,32.4,,31.9,54,,,
2017-12-27T13:26:26.023Z,32.3,1,32,54,,0,61
2017-12-27T13:26:36.021Z,32.2,,37.2,54,36,,
2017-12-27T13:26:46.049Z,32.2,,38.8,54,30,,
2017-12-27T13:26:56.024Z,32.1,,37.6,54,30,,
2017-12-27T13:27:06.019Z,32,,38.3,54,30,,
2017-12-27T13:27:16.026Z,31.9,,39.1,54,30,,
2017-12-27T13:27:26.017Z,31.9,,39.4,54,29,,
2017-12-27T13:27:36.020Z,31.9,,40,54,,,
2017-12-27T13:27:46.017Z,31.9,,40.2,54,,,
2017-12-27T13:27:56.024Z,31.9,,40.5,54,30,,
2017-12-27T13:28:06.018Z,32,,41,54,29,,
2017-12-27T13:28:16.017Z,32.1,,41.1,54,,,
2017-12-27T13:28:26.027Z,32.1,,41.3,54,,,
2017-12-27T13:28:36.017Z,32.2,,41.4,54,30,,
2017-12-27T13:28:46.019Z,32.3,,,54,29,,
2017-12-27T13:28:56.025Z,32.4,,41.3,54,,,
2017-12-27T13:29:06.019Z,32.4,,41.6,54,,,
2017-12-27T13:29:16.018Z,32.5,,,54,,,
2017-12-27T13:29:26.035Z,32.5,,,54,30,,
2017-12-27T13:29:36.017Z,32.6,,41.7,54,,,
2017-12-27T13:29:46.027Z,32.7,,41.8,54,29,,
2017-12-27T13:29:56.020Z,32.7,,41.9,54,30,,
2017-12-27T13:30:06.020Z,32.8,,42,54,29,,
2017-12-27T13:30:16.027Z,32.8,,42.1,54,30,,
2017-12-27T13:30:26.019Z,32.8,,42.2,54,29,,
2017-12-27T13:30:36.018Z,32.9,,42.3,54,,,
2017-12-27T13:30:46.020Z,32.9,,42.4,54,,,
2017-12-27T13:30:56.022Z,33.1,,42.6,54,,,
2017-12-27T13:31:06.023Z,33.1,,42.7,54,,,
2017-12-27T13:31:16.022Z,33.1,,42.8,54,,,
2017-12-27T13:31:26.020Z,33.1,,,54,,,
2017-12-27T13:31:36.023Z,33.2,,43,54,30,,
2017-12-27T13:31:46.020Z,33.2,,,54,29,,
2017-12-27T13:31:56.019Z,33.2,,43.1,54,,,
2017-12-27T13:32:06.019Z,33.3,,,54,30,,
2017-12-27T13:32:16.029Z,33.3,,43.2,54,29,,
2017-12-27T13:32:26.024Z,33.4,,43.3,54,,,
2017-12-27T13:32:36.028Z,33.4,,43.4,54,,,
2017-12-27T13:32:46.030Z,33.4,,43.5,54,,,
2017-12-27T13:32:56.024Z,33.5,,43.6,54,,,
2017-12-27T13:33:06.023Z,33.5,,43.7,54,,,
2017-12-27T13:33:16.022Z,33.6,,43.8,54,,,
2017-12-27T13:33:26.025Z,33.6,,,54,,,
2017-12-27T13:33:36.021Z,33.7,,44,54,,,
2017-12-27T13:33:46.023Z,33.8,,,54,,,
2017-12-27T13:33:56.023Z,33.8,,44.1,54,,,
2017-12-27T13:34:06.021Z,33.9,,44.2,54,,,
2017-12-27T13:34:16.025Z,33.9,,44.3,54,,,
2017-12-27T13:34:26.025Z,34,,44.4,54,,,
2017-12-27T13:34:36.024Z,34,,44.5,54,,,
2017-12-27T13:34:46.025Z,34.1,,,54,,,
2017-12-27T13:34:56.025Z,34.2,,44.6,54,,,
2017-12-27T13:35:06.027Z,34.3,,44.7,54,,,
2017-12-27T13:35:16.037Z,34.3,,44.8,54,,,
2017-12-27T13:35:26.031Z,34.4,,44.9,54,,,
2017-12-27T13:35:36.030Z,34.4,,45,54,30,,
2017-12-27T13:35:46.022Z,34.5,,45.1,54,29,,
2017-12-27T13:35:56.022Z,34.5,,,54,,,
2017-12-27T13:36:06.024Z,34.5,,45.2,54,30,,
2017-12-27T13:36:16.029Z,34.5,,45.3,54,29,,
2017-12-27T13:36:26.025Z,34.5,,,54,30,,
2017-12-27T13:36:36.022Z,34.5,,45.4,54,29,,
2017-12-27T13:36:46.023Z,34.6,,45.5,54,,,
2017-12-27T13:36:56.022Z,34.6,,45.6,54,,,
2017-12-27T13:37:06.027Z,34.7,,,54,,,
2017-12-27T13:37:16.033Z,34.8,,45.7,54,,,
2017-12-27T13:37:26.027Z,34.8,,45.8,54,,,
2017-12-27T13:37:36.025Z,34.9,,45.9,54,30,,
2017-12-27T13:37:46.029Z,35.1,,46,54,29,,
2017-12-27T13:37:56.030Z,35.2,,,54,,,
2017-12-27T13:38:06.030Z,35.2,,46.1,54,,,
2017-12-27T13:38:16.035Z,35.3,,,54,,,
2017-12-27T13:38:26.023Z,35.4,,46.2,54,30,,
2017-12-27T13:38:36.024Z,35.6,,46.3,54,29,,
2017-12-27T13:38:46.024Z,35.7,,,54,,,
2017-12-27T13:38:56.025Z,35.8,,46.4,54,,,
2017-12-27T13:39:06.026Z,35.9,,46.5,54,,,
2017-12-27T13:39:16.031Z,35.9,,,54,30,,
2017-12-27T13:39:26.027Z,36,,46.6,54,,,
2017-12-27T13:39:36.034Z,36.1,,,54,29,,
2017-12-27T13:39:46.025Z,36.1,,46.7,54,30,,
2017-12-27T13:39:56.057Z,36.2,,46.8,54,29,,
2017-12-27T13:40:06.026Z,36.2,,,54,,,
2017-12-27T13:40:16.031Z,36.3,,46.9,54,,,
2017-12-27T13:40:26.027Z,36.4,,47,54,,,
2017-12-27T13:40:36.030Z,36.5,1,46.8,54,0,0,
2017-12-27T13:40:46.027Z,36.5,,44.8,54,,,
2017-12-27T13:40:56.027Z,36.6,,43.9,54,,,
2017-12-27T13:41:06.036Z,36.6,,42.9,54,,,
2017-12-27T13:41:16.026Z,36.6,,42.6,54,,,
2017-12-27T13:41:26.030Z,36.6,,41.9,54,,,
2017-12-27T13:41:36.026Z,36.6,,41.4,54,,,
2017-12-27T13:41:46.027Z,36.6,,40.9,54,,,
2017-12-27T13:41:56.027Z,36.6,,40.6,54,,,
2017-12-27T13:42:06.027Z,36.6,,40.2,54,,,
2017-12-27T13:42:16.028Z,36.6,,39.9,54,,,
2017-12-27T13:42:26.025Z,36.5,,39.6,54,,,
2017-12-27T13:42:36.030Z,36.5,,39.3,54,,,
2017-12-27T13:42:46.030Z,36.4,,38.9,54,,,
2017-12-27T13:42:56.025Z,36.4,,38.8,54,,,
2017-12-27T13:43:06.025Z,36.5,,38.6,54,,,
2017-12-27T13:43:16.026Z,36.4,,38.4,54,,,
2017-12-27T13:43:26.031Z,36.3,,38.2,54,,,
2017-12-27T13:43:36.031Z,36.3,,38,54,,,
2017-12-27T13:43:46.037Z,36.2,,38,54,,,
2017-12-27T13:43:56.035Z,36.1,,37.9,54,,,
2017-12-27T13:44:06.029Z,36.1,,,54,,,
2017-12-27T13:44:16.026Z,36.1,,,54,,,
2017-12-27T13:44:26.027Z,36,,,54,,,
2017-12-27T13:44:36.027Z,35.9,,,54,,,
2017-12-27T13:44:46.027Z,35.9,,,54,,,
2017-12-27T13:44:56.028Z,35.9,,,54,,,
2017-12-27T13:45:06.027Z,35.8,,,54,,,
2017-12-27T13:45:16.032Z,35.8,,37.8,54,,,
2017-12-27T13:45:26.028Z,35.8,,,54,,,
2017-12-27T13:45:36.027Z,35.7,,,54,,,
2017-12-27T13:45:46.028Z,35.7,,,54,,,
2017-12-27T13:45:56.028Z,35.6,,,54,,,
2017-12-27T13:46:06.029Z,35.5,,37.9,54,,,
2017-12-27T13:46:16.057Z,35.5,,,54,,,
2017-12-27T13:46:26.030Z,35.4,,,54,,,
2017-12-27T13:46:36.029Z,35.3,,38,54,,,
2017-12-27T13:46:46.030Z,35.3,,38,54,,,
2017-12-27T13:46:56.030Z,35.2,,,54,,,
2017-12-27T13:47:06.036Z,35.1,,,54,,,
2017-12-27T13:47:16.030Z,34.9,,38.1,54,,,
2017-12-27T13:47:26.038Z,34.8,,,54,,,
2017-12-27T13:47:36.030Z,34.8,,38.2,54,,,
2017-12-27T13:47:46.029Z,34.7,,,54,,,
2017-12-27T13:47:56.029Z,34.6,,38.3,54,,,
2017-12-27T13:48:06.030Z,34.5,,,54,,,
2017-12-27T13:48:16.031Z,34.4,,,54,,,
2017-12-27T13:48:26.036Z,34.3,,,54,,,
