Time,PrimTSet,ActPow,HwTSet,PrimT,HwActive,ChActive,HwTOutlet
2017-11-23T06:30:23.797Z,,,54,64.1,,,51.5
2017-11-23T06:30:33.790Z,,,54,64.5,,,51.5
2017-11-23T06:30:43.793Z,,,54,64.7,,,51.5
2017-11-23T06:30:53.822Z,,0,54,63.6,0,2,51.5
2017-11-23T06:31:03.789Z,,,54,61.9,,,51.6
2017-11-23T06:31:13.789Z,,,54,60.9,,,51.6
2017-11-23T06:31:23.793Z,,,54,59.9,,,51.6
2017-11-23T06:31:33.789Z,,,54,59.6,,,51.6
2017-11-23T06:31:43.789Z,,,54,58.8,,,51.7
2017-11-23T06:31:53.792Z,,,54,57.9,,,51.7
2017-11-23T06:32:03.792Z,,,54,56.9,,,51.7
2017-11-23T06:32:13.792Z,,,54,56.8,,,51.8
2017-11-23T06:32:23.803Z,,,54,55.9,,,51.8
2017-11-23T06:32:33.791Z,,,54,55.7,,,51.8
2017-11-23T06:32:43.798Z,,,54,54.9,,,51.8
2017-11-23T06:32:53.792Z,,,54,,,,51.8
2017-11-23T06:33:03.793Z,,,54,54.6,,,51.8
2017-11-23T06:33:13.897Z,,,54,53.9,,,51.8
2017-11-23T06:33:23.793Z,,40,54,57,0,2,51.8
2017-11-23T06:33:33.794Z,,35,54,58,,,51.8
2017-11-23T06:33:43.903Z,,30,54,,,,51.8
2017-11-23T06:33:53.791Z,,29,54,59.3,,,51.7
2017-11-23T06:34:03.794Z,,,54,60,,,51.7
2017-11-23T06:34:13.798Z,,,54,61.1,,,51.6
2017-11-23T06:34:23.800Z,,,54,62,,,51.6
2017-11-23T06:34:33.871Z,,,54,,,,51.5
2017-11-23T06:34:43.794Z,,,54,62.6,,,51.5
2017-11-23T06:34:53.793Z,,,54,63.1,,,51.4
2017-11-23T06:35:03.795Z,,,54,63.4,,,51.4
2017-11-23T06:35:13.794Z,,,54,64,,,51.4
2017-11-23T06:35:23.796Z,,30,54,64.1,,,51.4
2017-11-23T06:35:38.884Z,,29,54,64.5,,,51.4
2017-11-23T06:35:48.906Z,,,54,64.7,,,51.4
2017-11-23T06:35:53.798Z,,0,54,63.9,0,2,51.4
2017-11-23T06:36:03.794Z,,,54,61.9,,,51.4
2017-11-23T06:36:13.848Z,,,54,61.6,,,51.4
2017-11-23T06:36:23.797Z,,,54,59.9,,,51.5
2017-11-23T06:36:33.797Z,,,54,58.9,,,51.5
2017-11-23T06:36:43.793Z,,,54,58.8,,,51.5
2017-11-23T06:36:53.793Z,,,54,57.9,,,51.6
2017-11-23T06:37:03.795Z,,,54,56.9,,,51.6
2017-11-23T06:37:13.793Z,,,54,56.7,,,51.7
2017-11-23T06:37:23.794Z,,,54,55.9,,,51.7
2017-11-23T06:37:33.823Z,,,54,55.6,,,51.7
2017-11-23T06:37:43.801Z,,,54,54.9,,,51.7
2017-11-23T06:37:53.804Z,,,54,,,,51.7
2017-11-23T06:38:03.795Z,,,54,54.5,,,51.7
2017-11-23T06:38:13.808Z,,,54,53.9,,,51.7
2017-11-23T06:38:23.803Z,,39,54,57.3,0,2,51.7
2017-11-23T06:38:33.804Z,,34,54,58.1,,,51.7
2017-11-23T06:38:43.800Z,,30,54,58,,,51.7
2017-11-23T06:38:53.803Z,,30,54,59.1,,,51.6
2017-11-23T06:39:03.808Z,,29,54,60,,,51.6
2017-11-23T06:39:13.801Z,,,54,61.1,,,51.5
2017-11-23T06:39:23.816Z,,,54,61.4,,,51.5
2017-11-23T06:39:33.820Z,,30,54,62.1,,,51.4
2017-11-23T06:39:43.801Z,,29,54,62.6,,,51.4
2017-11-23T06:39:53.798Z,,,54,63.1,,,51.4
2017-11-23T06:40:03.801Z,,,54,63.4,,,51.3
2017-11-23T06:40:13.803Z,,,54,64,,,51.3
2017-11-23T06:40:23.805Z,,,54,64.1,,,51.3
2017-11-23T06:40:38.922Z,,,54,64.4,,,51.3
2017-11-23T06:40:43.806Z,,,54,64.7,,,51.3
2017-11-23T06:40:53.796Z,,0,54,64.9,0,2,51.3
2017-11-23T06:41:03.810Z,,,54,61.9,,,51.3
2017-11-23T06:41:13.799Z,,,54,61.6,,,51.4
2017-11-23T06:41:23.804Z,,,54,59.9,,,51.4
2017-11-23T06:41:33.817Z,,,54,59.7,,,51.4
2017-11-23T06:41:43.796Z,,,54,58.8,,,51.5
2017-11-23T06:41:53.796Z,,,54,57.9,,,51.5
2017-11-23T06:42:03.810Z,,,54,56.9,,,51.5
2017-11-23T06:42:13.806Z,,,54,56.8,,,51.6
2017-11-23T06:42:23.805Z,,,54,55.9,,,51.6
2017-11-23T06:42:33.802Z,,,54,55.7,,,51.6
2017-11-23T06:42:43.806Z,,,54,55.3,,,51.7
2017-11-23T06:42:53.804Z,,,54,54.9,,,51.7
2017-11-23T06:43:03.797Z,,,54,54.5,,,51.7
2017-11-23T06:43:13.800Z,,,54,53.9,,,51.7
2017-11-23T06:43:23.815Z,,40,54,57,0,2,51.7
2017-11-23T06:43:33.818Z,,35,54,58,,,51.6
2017-11-23T06:43:43.798Z,,29,54,58.1,,,51.6
2017-11-23T06:43:53.812Z,,,54,59.3,,,51.6
2017-11-23T06:44:03.804Z,,30,54,60,,,51.6
2017-11-23T06:44:13.817Z,,29,54,61.1,,,51.5
2017-11-23T06:44:23.806Z,,,54,61.4,,,51.5
2017-11-23T06:44:33.804Z,,,54,62,,,51.4
2017-11-23T06:44:48.889Z,,,54,62.6,,,51.4
2017-11-23T06:44:53.799Z,,,54,63.1,,,51.4
2017-11-23T06:45:03.806Z,,,54,63.5,,,51.3
2017-11-23T06:45:13.807Z,,,54,64,,,51.3
2017-11-23T06:45:23.808Z,,,54,64.1,,,51.3
2017-11-23T06:45:33.801Z,,,54,64.5,,,51.3
2017-11-23T06:45:43.799Z,,,54,64.7,,,51.3
2017-11-23T06:45:53.803Z,,0,54,64.8,0,2,51.4
2017-11-23T06:46:03.810Z,,,54,61.9,,,51.4
2017-11-23T06:46:13.806Z,,,54,61.6,,,51.4
2017-11-23T06:46:23.805Z,,,54,59.9,,,51.4
2017-11-23T06:46:33.816Z,,,54,59.6,,,51.4
2017-11-23T06:46:43.830Z,,,54,58.8,,,51.5
2017-11-23T06:46:53.813Z,,,54,57.9,,,51.5
2017-11-23T06:47:03.801Z,,,54,56.9,,,51.6
2017-11-23T06:47:13.800Z,,,54,56.8,,,51.6
2017-11-23T06:47:23.855Z,,,54,55.9,,,51.7
2017-11-23T06:47:33.801Z,,,54,55.7,,,51.7
2017-11-23T06:47:43.801Z,,,54,54.9,,,51.7
2017-11-23T06:47:53.827Z,,,54,,,,51.7
2017-11-23T06:48:03.800Z,,,54,54.5,,,51.7
2017-11-23T06:48:13.811Z,,,54,53.9,,,51.7
2017-11-23T06:48:23.820Z,,39,54,57,0,2,51.7
2017-11-23T06:48:33.801Z,,34,54,58,,,51.7
2017-11-23T06:48:43.806Z,,29,54,,,,51.7
2017-11-23T06:48:53.802Z,,,54,59.1,,,51.7
2017-11-23T06:49:03.802Z,,,54,60,,,51.6
2017-11-23T06:49:13.802Z,,,54,61.1,,,51.6
2017-11-23T06:49:23.817Z,,,54,61.4,,,51.5
2017-11-23T06:49:33.804Z,,,54,62,,,51.5
2017-11-23T06:49:43.802Z,,,54,62.6,,,51.4
2017-11-23T06:49:53.841Z,,,54,63.1,,,51.4
2017-11-23T06:50:03.807Z,,,54,63.4,,,51.4
2017-11-23T06:50:13.957Z,,,54,64,,,51.4
2017-11-23T06:50:23.949Z,,,54,64.1,,,51.4
2017-11-23T06:50:33.814Z,,,54,64.4,,,51.4
2017-11-23T06:50:43.817Z,,,54,64.7,,,51.4
2017-11-23T06:50:53.801Z,,0,54,64.9,0,2,51.4
2017-11-23T06:51:03.805Z,,,54,62.8,,,51.4
2017-11-23T06:51:13.804Z,,,54,61.8,,,51.4
2017-11-23T06:51:23.804Z,,,54,60.4,,,51.4
2017-11-23T06:51:33.805Z,,,54,59.8,,,51.4
2017-11-23T06:51:43.804Z,,,54,58.8,,,51.5
2017-11-23T06:51:53.814Z,,,54,57.9,,,51.5
2017-11-23T06:52:03.822Z,,,54,57.4,,,51.6
2017-11-23T06:52:13.801Z,,,54,56.8,,,51.6
2017-11-23T06:52:23.834Z,,,54,55.9,,,51.6
2017-11-23T06:52:33.807Z,,,54,55.7,,,51.7
2017-11-23T06:52:43.806Z,,,54,55.3,,,51.7
2017-11-23T06:52:53.810Z,,,54,54.9,,,51.7
2017-11-23T06:53:03.805Z,,,54,54.6,,,51.7
2017-11-23T06:53:13.806Z,,,54,53.9,,,51.7
2017-11-23T06:53:23.810Z,,39,54,57,0,2,51.7
2017-11-23T06:53:33.822Z,,34,54,58,,,51.7
2017-11-23T06:53:43.808Z,,29,54,58.1,,,51.7
2017-11-23T06:53:53.805Z,,,54,59.3,,,51.6
2017-11-23T06:54:03.812Z,,,54,60,,,51.6
2017-11-23T06:54:13.953Z,,29,54,61.1,,,51.5
2017-11-23T06:54:23.805Z,,,54,61.5,,,51.5
2017-11-23T06:54:33.813Z,,,54,62,,,51.4
2017-11-23T06:54:43.960Z,,,54,62.5,,,51.4
2017-11-23T06:54:53.807Z,,,54,63.1,,,51.4
2017-11-23T06:55:03.823Z,,,54,63.4,,,51.4
2017-11-23T06:55:13.807Z,,30,54,64,,,51.4
2017-11-23T06:55:23.810Z,,29,54,64.1,,,51.3
2017-11-23T06:55:33.807Z,,,54,64.5,,,51.3
2017-11-23T06:55:43.942Z,,,54,64.7,,,51.3
2017-11-23T06:55:53.805Z,,0,54,63.9,0,2,51.3
2017-11-23T06:56:03.809Z,,,54,61.9,,,51.4
2017-11-23T06:56:13.819Z,,,54,61.6,,,51.4
2017-11-23T06:56:23.807Z,,,54,59.9,,,51.4
2017-11-23T06:56:33.808Z,,,54,58.9,,,51.5
2017-11-23T06:56:43.815Z,,,54,58.8,,,51.5
2017-11-23T06:56:53.806Z,,,54,57.9,,,51.6
2017-11-23T06:57:03.811Z,,,54,56.9,,,51.6
2017-11-23T06:57:13.810Z,,,54,56.7,,,51.6
2017-11-23T06:57:23.811Z,,,54,55.9,,,51.6
2017-11-23T06:57:33.808Z,,,54,55.6,,,51.7
2017-11-23T06:57:43.807Z,,,54,54.9,,,51.7
2017-11-23T06:57:53.850Z,,,54,54.8,,,51.7
2017-11-23T06:58:03.806Z,,,54,54.5,,,51.7
2017-11-23T06:58:13.807Z,,,54,53.9,,,51.7
2017-11-23T06:58:23.819Z,,38,54,57.2,0,2,51.7
2017-11-23T06:58:33.807Z,,33,54,58,,,51.7
2017-11-23T06:58:43.842Z,,29,54,,,,51.7
2017-11-23T06:58:53.812Z,,30,54,59.1,,,51.6
2017-11-23T06:59:03.836Z,,29,54,60,,,51.6
2017-11-23T06:59:13.808Z,,,54,61.1,,,51.6
2017-11-23T06:59:23.817Z,,,54,61.3,,,51.5
2017-11-23T06:59:33.855Z,,,54,62,,,51.5
2017-11-23T06:59:43.868Z,,,54,62.4,,,51.4
2017-11-23T06:59:53.970Z,,,54,63.1,,,51.4
2017-11-23T07:00:03.808Z,,,54,63.3,,,51.4
2017-11-23T07:00:18.904Z,,,54,63.6,,,51.3
2017-11-23T07:00:23.819Z,,,54,63.9,,,51.3
2017-11-23T07:00:33.811Z,,,54,64.1,,,51.3
2017-11-23T07:00:43.811Z,,,54,64.4,,,51.3
2017-11-23T07:00:53.813Z,,,54,64.6,,,51.3
2017-11-23T07:01:03.812Z,,,54,65.1,,,51.4
2017-11-23T07:01:13.810Z,,0,54,62.7,0,2,51.4
2017-11-23T07:01:23.826Z,,,54,61.9,,,51.4
2017-11-23T07:01:33.811Z,,,54,60.9,,,51.5
2017-11-23T07:01:44.010Z,,,54,59.9,,,51.5
2017-11-23T07:01:53.809Z,,,54,58.9,,,51.6
2017-11-23T07:02:03.823Z,,,54,57.9,,,51.6
2017-11-23T07:02:13.823Z,,,54,56.9,,,51.6
2017-11-23T07:02:23.814Z,,,54,56.7,,,51.7
2017-11-23T07:02:33.815Z,,,54,55.9,,,51.7
2017-11-23T07:02:43.814Z,,,54,55.5,,,51.7
2017-11-23T07:02:53.815Z,,,54,54.9,,,51.7
2017-11-23T07:03:03.816Z,,,54,54.6,,,51.7
2017-11-23T07:03:13.963Z,,,54,53.8,,,51.7
2017-11-23T07:03:23.831Z,,38,54,57.1,0,2,51.8
2017-11-23T07:03:33.841Z,,29,54,57.9,,,51.8
2017-11-23T07:03:43.822Z,,,54,58,,,51.7
2017-11-23T07:03:53.812Z,,,54,59,,,51.7
2017-11-23T07:04:03.815Z,,,54,60,,,51.7
2017-11-23T07:04:13.811Z,,,54,60.1,,,51.6
2017-11-23T07:04:23.814Z,,,54,61.1,,,51.6
2017-11-23T07:04:33.817Z,,,54,61.3,,,51.6
2017-11-23T07:04:43.955Z,,,54,62,,,51.5
2017-11-23T07:04:53.810Z,,,54,62.1,,,51.5
2017-11-23T07:05:03.824Z,,,54,62.5,,,51.5
2017-11-23T07:05:13.956Z,,,54,63.1,,,51.4
2017-11-23T07:05:23.810Z,,,54,,,,51.4
2017-11-23T07:05:33.808Z,,,54,63.3,,,51.4
2017-11-23T07:05:43.812Z,,,54,63.5,,,51.4
2017-11-23T07:05:53.831Z,,,54,63.6,,,51.4
2017-11-23T07:06:03.810Z,,,54,64,,,51.4
2017-11-23T07:06:13.823Z,,,54,,,,51.4
2017-11-23T07:06:23.838Z,,30,54,64.2,,,51.5
2017-11-23T07:06:33.812Z,,29,54,64.4,,,51.5
2017-11-23T07:06:43.810Z,,,54,64.5,,,51.5
2017-11-23T07:06:53.819Z,,30,54,64.6,,,51.5
2017-11-23T07:07:03.811Z,,,54,64.7,,,51.6
2017-11-23T07:07:13.854Z,,29,54,64.8,,,51.6
2017-11-23T07:07:23.974Z,,0,54,63.9,0,2,51.6
2017-11-23T07:07:33.853Z,,,54,61.9,,,51.6
2017-11-23T07:07:43.915Z,,,54,60.9,,,51.7
2017-11-23T07:07:53.904Z,,,54,59.9,,,51.7
2017-11-23T07:08:03.866Z,,,54,58.9,,,51.7
2017-11-23T07:08:13.813Z,,,54,57.9,,,51.8
2017-11-23T07:08:23.859Z,,,54,57.7,,,51.8
2017-11-23T07:08:33.826Z,,,54,56.9,,,51.9
2017-11-23T07:08:43.866Z,,,54,55.9,,,51.9
2017-11-23T07:08:53.814Z,,,54,55.7,,,51.9
2017-11-23T07:09:03.824Z,,,54,55.2,,,52
2017-11-23T07:09:13.824Z,,42,54,57,0,2,52
2017-11-23T07:09:23.819Z,,36,54,58.5,,,52
2017-11-23T07:09:33.823Z,,29,54,59,,,52
2017-11-23T07:09:43.829Z,,,54,60,,,52
2017-11-23T07:09:53.824Z,,30,54,60.5,,,52
2017-11-23T07:10:03.815Z,,29,54,61.2,,,51.9
2017-11-23T07:10:13.815Z,,,54,62,,,51.9
2017-11-23T07:10:23.827Z,,,54,62.4,,,51.9
2017-11-23T07:10:33.830Z,,30,54,63.1,,,51.9
2017-11-23T07:10:43.817Z,,29,54,63.4,,,51.9
2017-11-23T07:10:53.815Z,,30,54,64,,,51.8
2017-11-23T07:11:03.814Z,,29,54,64.1,,,51.8
2017-11-23T07:11:13.814Z,,30,54,64.4,,,51.8
2017-11-23T07:11:23.814Z,,29,54,64.7,,,51.8
2017-11-23T07:11:33.831Z,,,54,65.1,,,51.8
2017-11-23T07:11:48.908Z,,0,54,62.8,0,2,51.9
2017-11-23T07:11:53.827Z,,,54,61.9,,,51.9
2017-11-23T07:12:03.839Z,,,54,60.9,,,51.9
2017-11-23T07:12:13.869Z,,,54,59.9,,,51.9
2017-11-23T07:12:23.816Z,,,54,58.9,,,52
2017-11-23T07:12:33.818Z,,,54,57.9,,,52
2017-11-23T07:12:43.852Z,,,54,57.7,,,52
2017-11-23T07:12:53.829Z,,,54,56.9,,,52.1
2017-11-23T07:13:03.822Z,,,54,56.4,,,52.1
2017-11-23T07:13:13.835Z,,,54,55.9,,,52.1
2017-11-23T07:13:23.817Z,,,54,55.4,,,52.1
2017-11-23T07:13:33.829Z,,,54,54.9,,,52.1
2017-11-23T07:13:43.823Z,,,54,54.7,,,52.1
2017-11-23T07:13:53.981Z,,,54,54.4,,,52.1
2017-11-23T07:14:03.970Z,,,54,53.9,,,52.1
2017-11-23T07:14:13.850Z,,42,54,56.2,0,2,52.1
2017-11-23T07:14:23.848Z,,33,54,58,,,52.1
2017-11-23T07:14:33.823Z,,29,54,,,,52.1
2017-11-23T07:14:43.819Z,,,54,59,,,52
2017-11-23T07:14:53.823Z,,,54,60,,,52
2017-11-23T07:15:03.819Z,,,54,61.1,,,51.9
2017-11-23T07:15:13.820Z,,,54,61.2,,,51.9
2017-11-23T07:15:23.849Z,,,54,62,,,51.9
2017-11-23T07:15:33.865Z,,30,54,62.4,,,51.8
2017-11-23T07:15:43.821Z,,29,54,63.1,,,51.8
2017-11-23T07:15:53.822Z,,,54,63.2,,,51.7
2017-11-23T07:16:03.815Z,,,54,63.5,,,51.7
2017-11-23T07:16:13.820Z,,29,54,64,,,51.7
2017-11-23T07:16:23.821Z,,,54,64.1,,,51.7
2017-11-23T07:16:33.816Z,,,54,64.4,,,51.7
2017-11-23T07:16:43.927Z,,,54,64.6,,,51.7
2017-11-23T07:16:53.821Z,,30,54,64.7,,,51.7
2017-11-23T07:17:03.819Z,,0,54,63.8,0,2,51.7
2017-11-23T07:17:13.820Z,,,54,61.9,,,51.8
2017-11-23T07:17:23.838Z,,,54,60.9,,,51.8
2017-11-23T07:17:33.842Z,,,54,59.9,,,51.8
2017-11-23T07:17:43.822Z,,,54,58.9,,,51.8
2017-11-23T07:17:53.840Z,,,54,58.6,,,51.9
2017-11-23T07:18:03.820Z,,,54,57.8,,,51.9
2017-11-23T07:18:18.946Z,,,54,56.9,,,51.9
2017-11-23T07:18:23.845Z,,,54,56.5,,,51.9
2017-11-23T07:18:33.826Z,,,54,55.9,,,51.9
2017-11-23T07:18:43.847Z,,,54,55.4,,,52
2017-11-23T07:18:53.831Z,,,54,54.9,,,52
2017-11-23T07:19:08.979Z,,,54,54.6,,,52
2017-11-23T07:19:13.901Z,,43,54,56.1,0,2,52
2017-11-23T07:19:23.829Z,,36,54,58.1,,,52
2017-11-23T07:19:33.830Z,,29,54,58.3,,,51.9
2017-11-23T07:19:43.827Z,,,54,59.1,,,51.9
2017-11-23T07:19:53.831Z,,,54,60,,,51.9
2017-11-23T07:20:03.820Z,,,54,61.1,,,51.9
2017-11-23T07:20:13.821Z,,,54,61.4,,,51.8
2017-11-23T07:20:23.825Z,,,54,62,,,51.8
2017-11-23T07:20:33.823Z,,30,54,62.6,,,51.8
2017-11-23T07:20:43.826Z,,29,54,63.1,,,51.8
2017-11-23T07:20:53.819Z,,30,54,63.4,,,51.8
2017-11-23T07:21:03.898Z,,29,54,64,,,51.7
2017-11-23T07:21:13.836Z,,,54,64.1,,,51.7
2017-11-23T07:21:23.836Z,,,54,64.4,,,51.7
2017-11-23T07:21:33.936Z,,,54,64.6,,,51.7
2017-11-23T07:21:43.862Z,,0,54,65.1,,,51.7
2017-11-23T07:21:53.830Z,,,54,62.9,0,2,51.7
2017-11-23T07:22:03.848Z,,,54,61.8,,,51.8
2017-11-23T07:22:13.894Z,61,0,54,60.2,0,2,51.8
2017-11-23T07:22:23.837Z,,,54,59.7,,,51.8
2017-11-23T07:22:33.847Z,,,54,58.9,,,51.9
2017-11-23T07:22:43.839Z,,,54,57.9,,,51.9
2017-11-23T07:22:53.888Z,,,54,57.6,,,51.9
2017-11-23T07:23:03.844Z,,,54,56.9,,,51.9
2017-11-23T07:23:13.903Z,,,54,56.3,,,52
2017-11-23T07:23:23.851Z,,,54,55.7,,,52
2017-11-23T07:23:38.948Z,,,54,55.3,,,52
2017-11-23T07:23:43.825Z,,,54,54.9,,,52
2017-11-23T07:23:53.839Z,,,54,54.6,,,52.1
2017-11-23T07:24:03.829Z,,,54,54.3,,,52.1
2017-11-23T07:24:13.855Z,,42,54,56.4,0,2,52
2017-11-23T07:24:23.903Z,,34,54,58,,,52
2017-11-23T07:24:33.869Z,,29,54,58.1,,,52
2017-11-23T07:24:43.853Z,,29,54,59.1,,,52
2017-11-23T07:24:53.885Z,,,54,60,,,51.9
2017-11-23T07:25:03.867Z,,,54,61.1,,,51.9
2017-11-23T07:25:13.863Z,,,54,61.3,,,51.8
2017-11-23T07:25:23.878Z,,,54,62,,,51.8
2017-11-23T07:25:33.872Z,,,54,62.5,,,51.7
2017-11-23T07:25:43.829Z,,,54,63.1,,,51.7
2017-11-23T07:25:53.888Z,,,54,63.4,,,51.7
2017-11-23T07:26:03.899Z,,30,54,64,,,51.7
2017-11-23T07:26:13.923Z,,29,54,,,,51.7
2017-11-23T07:26:23.867Z,,,54,64.4,,,51.7
2017-11-23T07:26:33.907Z,,30,54,64.6,,,51.6
2017-11-23T07:26:43.908Z,,29,54,64.8,,,51.6
2017-11-23T07:26:53.841Z,,0,54,62.9,0,2,51.6
2017-11-23T07:27:03.826Z,,,54,61.9,,,51.6
2017-11-23T07:27:13.833Z,,,54,60.9,,,51.7
2017-11-23T07:27:23.831Z,,,54,59.8,,,51.7
2017-11-23T07:27:33.934Z,,,54,58.9,,,51.7
2017-11-23T07:27:43.846Z,,,54,57.9,,,51.8
2017-11-23T07:27:53.837Z,,,54,57.6,,,51.8
2017-11-23T07:28:03.832Z,,,54,56.9,,,51.8
2017-11-23T07:28:13.854Z,,,54,56.4,,,51.9
2017-11-23T07:28:23.826Z,,,54,55.9,,,51.9
2017-11-23T07:28:33.837Z,,,54,55.4,,,51.9
2017-11-23T07:28:43.831Z,,,54,54.9,,,51.9
2017-11-23T07:28:53.826Z,,,54,54.6,,,52
2017-11-23T07:29:03.823Z,,,54,54.3,,,52
2017-11-23T07:29:13.903Z,,43,54,56.4,0,2,52
2017-11-23T07:29:23.905Z,,35,54,58.1,,,52
2017-11-23T07:29:33.834Z,,29,54,,,,51.9
2017-11-23T07:29:48.934Z,,,54,59,,,51.9
2017-11-23T07:29:53.824Z,,,54,60,,,51.9
2017-11-23T07:30:03.833Z,,,54,61.1,,,51.8
2017-11-23T07:30:13.823Z,,,54,61.4,,,51.8
2017-11-23T07:30:23.830Z,,,54,62,,,51.8
2017-11-23T07:30:33.824Z,,,54,62.5,,,51.7
2017-11-23T07:30:43.828Z,,29,54,63.1,,,51.7
2017-11-23T07:30:53.828Z,,,54,63.4,,,51.7
2017-11-23T07:31:03.827Z,,,54,64,,,51.6
2017-11-23T07:31:13.826Z,,,54,64.1,,,51.6
2017-11-23T07:31:23.842Z,,,54,64.5,,,51.6
2017-11-23T07:31:38.915Z,,,54,64.7,,,51.6
2017-11-23T07:31:43.835Z,,0,54,64.9,0,2,51.6
2017-11-23T07:31:53.835Z,,,54,61.9,,,51.7
2017-11-23T07:32:03.879Z,,,54,61.6,,,51.7
2017-11-23T07:32:13.834Z,0,,54,60.2,1,0,51.7
2017-11-23T07:32:23.852Z,,0,54,63.1,0,0,37.3
2017-11-23T07:32:33.833Z,,,54,58.2,0,0,29.2
2017-11-23T07:32:43.825Z,,,54,59,,,29.7
2017-11-23T07:32:53.843Z,,,54,58.5,1,0,33.7
2017-11-23T07:33:03.831Z,,39,54,56.6,,,52.9
2017-11-23T07:33:13.834Z,,0,54,56,0,0,55.4
2017-11-23T07:33:23.835Z,,,54,56.1,,,55.2
2017-11-23T07:33:33.831Z,,,54,57.2,,,55.2
2017-11-23T07:33:43.830Z,,,54,58,,,55.3
2017-11-23T07:33:53.831Z,,,54,,,,55.6
2017-11-23T07:34:03.827Z,,,54,56.5,1,0,55.8
2017-11-23T07:34:13.836Z,,29,54,56.6,1,0,52.9
2017-11-23T07:34:23.865Z,,0,54,52.7,0,0,53.2
2017-11-23T07:34:33.922Z,,,54,53.1,,,52.3
2017-11-23T07:34:43.827Z,,,54,55,,,52.6
2017-11-23T07:34:53.842Z,,,54,55.7,,,53.1
2017-11-23T07:35:03.833Z,,,54,56,,,53.5
2017-11-23T07:35:18.934Z,,,54,55.9,,,53.6
2017-11-23T07:35:23.869Z,61,44,54,55,0,2,53.6
2017-11-23T07:35:33.832Z,,36,54,58.2,,,53.4
2017-11-23T07:35:43.847Z,,29,54,61.2,,,52.6
2017-11-23T07:35:53.833Z,,,54,60.9,,,51.7
2017-11-23T07:36:03.913Z,,,54,61.1,,,50.8
2017-11-23T07:36:13.849Z,,,54,61.4,,,49.9
2017-11-23T07:36:23.832Z,,,54,61.8,,,48.7
2017-11-23T07:36:33.907Z,,,54,62,,,47.5
2017-11-23T07:36:43.869Z,,,54,62.2,,,46.8
2017-11-23T07:36:53.844Z,,,54,,,,45.9
2017-11-23T07:37:05.783Z,,,54,62.5,,,45
2017-11-23T07:37:13.834Z,,,54,62.6,,,44.1
2017-11-23T07:37:23.856Z,,,54,62.7,,,43.2
2017-11-23T07:37:33.842Z,,29,54,63.1,,,42.6
2017-11-23T07:37:43.850Z,,,54,,,,41.8
2017-11-23T07:37:53.840Z,,,54,63.3,,,41.1
2017-11-23T07:38:08.933Z,,,54,63.5,,,40.5
2017-11-23T07:38:13.845Z,,,54,63.6,,,39.8
2017-11-23T07:38:23.851Z,,,54,64,,,39.6
2017-11-23T07:38:33.842Z,,30,54,64.1,,,38.9
2017-11-23T07:38:43.841Z,,29,54,64.4,,,38.5
2017-11-23T07:38:53.837Z,,30,54,64.6,,,38.4
2017-11-23T07:39:03.830Z,,29,54,64.7,,,37.9
2017-11-23T07:39:13.838Z,,0,54,64.9,0,2,37.6
2017-11-23T07:39:28.898Z,,,54,61.9,,,37.3
2017-11-23T07:39:33.830Z,,,54,61.5,,,36.8
2017-11-23T07:39:43.833Z,,,54,59.9,,,36.4
2017-11-23T07:39:53.861Z,,,54,58.9,,,36.4
2017-11-23T07:40:03.836Z,,,54,58.6,,,36
2017-11-23T07:40:13.838Z,,,54,57.8,,,35.8
2017-11-23T07:40:23.842Z,,,54,56.9,,,35.5
2017-11-23T07:40:33.876Z,,,54,56.5,,,35.3
2017-11-23T07:40:43.829Z,,,54,55.9,,,34.8
2017-11-23T07:40:53.859Z,,,54,55.4,,,34.6
2017-11-23T07:41:03.846Z,,44,54,55.3,0,2,34.4
2017-11-23T07:41:13.831Z,,38,54,58.2,,,34.3
2017-11-23T07:41:23.835Z,,30,,58.8,,,
2017-11-23T07:41:33.834Z,,29,54,60,,,33.7
2017-11-23T07:41:43.845Z,,,54,60.2,,,33.8
2017-11-23T07:41:53.837Z,,,54,61.1,,,33.7
2017-11-23T07:42:03.858Z,,29,54,62,,,33.5
2017-11-23T07:42:13.844Z,,,54,62.2,,,33.2
2017-11-23T07:42:23.858Z,,,54,63.1,,,33.3
2017-11-23T07:42:33.835Z,,30,54,63.3,,,33.4
2017-11-23T07:42:43.833Z,,29,54,63.6,,,33.3
2017-11-23T07:42:58.965Z,,30,54,64,,,33.4
2017-11-23T07:43:03.835Z,,,54,64.4,,,33.2
2017-11-23T07:43:13.916Z,,29,54,64.6,,,33.2
2017-11-23T07:43:23.837Z,,30,54,64.8,,,33.2
2017-11-23T07:43:33.836Z,,0,54,62.9,0,2,33.3
2017-11-23T07:43:48.923Z,,,54,61.9,,,33.4
2017-11-23T07:43:53.903Z,,,54,60.9,,,33.2
2017-11-23T07:44:03.830Z,,,54,59.9,,,33.2
2017-11-23T07:44:13.842Z,,,54,58.9,,,33.2
2017-11-23T07:44:23.832Z,,,54,57.9,,,33.3
2017-11-23T07:44:33.841Z,,,54,57.7,,,33.1
2017-11-23T07:44:43.832Z,,,54,56.9,,,33.3
2017-11-23T07:44:58.928Z,,,54,56.5,,,32.9
2017-11-23T07:45:03.834Z,,,54,55.9,,,32.8
2017-11-23T07:45:13.857Z,,,54,55.4,,,32.6
2017-11-23T07:45:23.835Z,,,54,54.9,,,32.6
