Time,ChActive,HwTSet,PrimTSet,ActPow,HwActive,PrimT,HwTOutlet
2017-12-23T05:08:10.446Z,,54,,,,30.3,23.9
2017-12-23T05:08:20.447Z,,54,,,,,23.9
2017-12-23T05:08:30.444Z,0,54,5,,0,,23.8
2017-12-23T05:08:40.438Z,,54,,,,,23.8
2017-12-23T05:08:50.440Z,,54,,,,,23.8
2017-12-23T05:09:00.440Z,1,54,61,,0,,23.8
2017-12-23T05:09:10.440Z,,54,,,,,23.8
2017-12-23T05:09:20.441Z,,54,,,,,23.8
2017-12-23T05:09:30.440Z,,54,,,,,23.7
2017-12-23T05:09:40.442Z,,54,,,,,23.7
2017-12-23T05:09:50.443Z,,54,,,,30.2,23.7
2017-12-23T05:10:00.448Z,,54,,,,,23.7
2017-12-23T05:10:10.441Z,0,54,5,,0,,23.6
2017-12-23T05:10:20.445Z,1,54,61,,0,,23.6
2017-12-23T05:10:30.449Z,,54,,,,,23.6
2017-12-23T05:10:40.440Z,,54,,,,,23.6
2017-12-23T05:10:50.440Z,,54,,,,,23.6
2017-12-23T05:11:00.448Z,,54,,,,,23.6
2017-12-23T05:11:10.440Z,,54,,,,,23.4
2017-12-23T05:11:20.446Z,,54,,,,,23.4
2017-12-23T05:11:30.497Z,,54,,,,,23.4
2017-12-23T05:11:40.461Z,1,54,61,0,0,30.2,23.4
2017-12-23T05:11:50.443Z,,54,,,,,23.3
2017-12-23T05:12:00.445Z,,54,,,,30.1,23.3
2017-12-23T05:12:10.442Z,,54,,,,,23.3
2017-12-23T05:12:20.446Z,,54,,,,,23.3
2017-12-23T05:12:30.444Z,,54,,,,,23.3
2017-12-23T05:12:40.447Z,,54,,,,,23.3
2017-12-23T05:12:50.443Z,,54,,,,,23.2
2017-12-23T05:13:00.447Z,,54,,,,,23.2
2017-12-23T05:13:10.441Z,,54,,,,,23.2
2017-12-23T05:13:20.448Z,,54,,,,,23.2
2017-12-23T05:13:30.445Z,,54,,,,,23.2
2017-12-23T05:13:40.442Z,,54,,,,,23.2
2017-12-23T05:13:50.442Z,,54,,,,,23.2
2017-12-23T05:14:00.443Z,,54,,,,,23.1
2017-12-23T05:14:10.449Z,,54,,,,,23.1
2017-12-23T05:14:20.448Z,,54,,,,,23.1
2017-12-23T05:14:30.442Z,,54,,,,30,23.1
2017-12-23T05:14:40.445Z,,54,,,,,23.1
2017-12-23T05:14:50.444Z,,54,,,,,23
2017-12-23T05:15:00.444Z,,54,,,,,23
2017-12-23T05:15:10.444Z,,54,,,,,23
2017-12-23T05:15:20.444Z,,54,,,,,23
2017-12-23T05:15:30.444Z,,54,,,,,23
2017-12-23T05:15:40.443Z,,54,,,,,23
2017-12-23T05:15:50.446Z,,54,,,,,23
2017-12-23T05:16:00.443Z,,54,,,,,23
2017-12-23T05:16:10.561Z,,54,,,,,22.8
2017-12-23T05:16:20.444Z,,54,,,,,22.8
2017-12-23T05:16:30.446Z,,54,,,,,22.8
2017-12-23T05:16:40.445Z,,54,,,,,22.8
2017-12-23T05:16:50.445Z,,54,,,,30,22.8
2017-12-23T05:17:00.445Z,,54,,,,30,22.8
2017-12-23T05:17:10.446Z,,54,,,,30,22.8
2017-12-23T05:17:20.449Z,,54,,,,30,22.7
2017-12-23T05:17:30.449Z,,54,,,,29.9,22.7
2017-12-23T05:17:40.446Z,,54,,,,,22.7
2017-12-23T05:17:50.445Z,,54,,,,,22.7
2017-12-23T05:18:00.450Z,,54,,,,,22.7
2017-12-23T05:18:10.446Z,,54,,,,,22.7
2017-12-23T05:18:20.443Z,,54,,,,,22.7
2017-12-23T05:18:30.450Z,,54,,,,,22.6
2017-12-23T05:18:40.451Z,,54,,,,,22.6
2017-12-23T05:18:50.447Z,,54,,,,,22.6
2017-12-23T05:19:00.448Z,,54,,,,,22.6
2017-12-23T05:19:10.445Z,,54,,,,,22.6
2017-12-23T05:19:20.448Z,,54,,,,,22.6
2017-12-23T05:19:30.451Z,,54,,,,,22.6
2017-12-23T05:19:40.447Z,,54,,,,,22.6
2017-12-23T05:19:50.449Z,,54,,,,,22.5
2017-12-23T05:20:00.448Z,,54,,,,,22.5
2017-12-23T05:20:10.454Z,,54,,,,,22.5
2017-12-23T05:20:20.445Z,,54,,,,,22.5
2017-12-23T05:20:30.445Z,,54,,,,29.8,22.5
2017-12-23T05:20:40.451Z,,54,,,,,22.5
2017-12-23T05:20:50.447Z,,54,,,,,22.5
2017-12-23T05:21:00.447Z,,54,,,,,22.5
2017-12-23T05:21:10.448Z,,54,,,,,22.4
2017-12-23T05:21:20.448Z,,54,,,,,22.4
2017-12-23T05:21:30.450Z,,54,,,,,22.4
2017-12-23T05:21:40.448Z,,54,,,,,22.4
2017-12-23T05:21:50.455Z,,54,,,,,22.4
2017-12-23T05:22:00.456Z,,54,,,,,22.4
2017-12-23T05:22:10.449Z,,54,,,,,22.4
2017-12-23T05:22:20.452Z,1,54,,43,0,31.7,22.4
2017-12-23T05:22:30.459Z,,54,,34,,35.2,22.2
2017-12-23T05:22:40.456Z,,54,,29,,33.8,22.2
2017-12-23T05:22:50.453Z,,54,,30,,33.1,22.2
2017-12-23T05:23:00.451Z,,54,,29,,34,22.2
2017-12-23T05:23:10.450Z,,54,,,,,22.4
2017-12-23T05:23:20.447Z,,54,,,,34.1,22.4
2017-12-23T05:23:30.447Z,,54,,30,,34.2,22.5
2017-12-23T05:23:40.448Z,,54,,29,,34.3,22.6
2017-12-23T05:23:50.454Z,,54,,,,34.5,22.8
2017-12-23T05:24:00.449Z,,54,,,,34.6,23
2017-12-23T05:24:10.450Z,,54,,,,34.7,23.2
2017-12-23T05:24:20.452Z,,54,,,,34.9,23.4
2017-12-23T05:24:30.448Z,,54,,30,,,23.7
2017-12-23T05:24:40.452Z,,54,,29,,35.1,23.9
2017-12-23T05:24:50.449Z,,54,,30,,,24
2017-12-23T05:25:00.451Z,,54,,29,,35.2,24.2
2017-12-23T05:25:10.454Z,,54,,,,35.4,24.3
2017-12-23T05:25:20.450Z,,54,,,,35.5,24.4
2017-12-23T05:25:30.454Z,,54,,,,35.7,24.5
2017-12-23T05:25:40.447Z,,54,,,,35.8,24.7
2017-12-23T05:25:50.452Z,,54,,,,35.9,24.7
2017-12-23T05:26:00.448Z,,54,,,,36.1,24.8
2017-12-23T05:26:10.454Z,,54,,30,,36.2,24.9
2017-12-23T05:26:20.457Z,,54,,29,,36.4,24.9
2017-12-23T05:26:30.466Z,,54,,,,36.5,25
2017-12-23T05:26:40.450Z,,54,,,,36.7,25
2017-12-23T05:26:50.450Z,,54,,,,36.8,25.1
2017-12-23T05:27:00.451Z,,54,,29,,37.1,25.1
2017-12-23T05:27:10.452Z,,54,,,,37.2,25.3
2017-12-23T05:27:25.513Z,,54,,,,37.4,25.4
2017-12-23T05:27:30.454Z,,54,,,,37.5,25.4
2017-12-23T05:27:40.454Z,,54,,,,37.7,25.5
2017-12-23T05:27:50.456Z,,54,,,,37.8,25.5
2017-12-23T05:28:00.454Z,,54,,,,38,25.6
2017-12-23T05:28:10.456Z,,54,,,,38.1,25.7
2017-12-23T05:28:20.456Z,,54,,,,38.3,25.9
2017-12-23T05:28:30.454Z,,54,,,,38.4,25.9
2017-12-23T05:28:40.457Z,,54,,,,38.5,26
2017-12-23T05:28:50.452Z,,54,,,,38.7,26.1
2017-12-23T05:29:00.450Z,,54,,30,,38.8,26.2
2017-12-23T05:29:10.456Z,,54,,30,,39.1,26.3
2017-12-23T05:29:20.449Z,,54,,29,,39.2,26.5
2017-12-23T05:29:30.455Z,,54,,,,39.4,26.6
2017-12-23T05:29:40.452Z,,54,,,,39.5,26.7
2017-12-23T05:29:50.458Z,,54,,,,39.7,26.8
2017-12-23T05:30:00.454Z,,54,,,,39.8,26.9
2017-12-23T05:30:10.455Z,,54,,,,40,27.1
2017-12-23T05:30:20.455Z,,54,,,,40.1,27.2
2017-12-23T05:30:30.455Z,,54,,30,,40.3,27.3
2017-12-23T05:30:40.453Z,,54,,29,,40.5,27.4
2017-12-23T05:30:50.454Z,1,54,,0,0,40.6,27.7
2017-12-23T05:31:00.459Z,,54,,,,38.8,27.8
2017-12-23T05:31:10.454Z,,54,,,,37.7,27.9
2017-12-23T05:31:20.462Z,,54,,,,36.5,28
2017-12-23T05:31:30.459Z,,54,,,,35.9,28.1
2017-12-23T05:31:40.455Z,,54,,,,35.5,28.3
2017-12-23T05:31:50.454Z,,54,,,,34.9,28.4
2017-12-23T05:32:00.451Z,,54,,,,34.5,28.4
2017-12-23T05:32:10.454Z,,54,,,,34.2,28.5
2017-12-23T05:32:20.453Z,,54,,,,33.9,28.5
2017-12-23T05:32:30.457Z,,54,,,,33.5,28.5
2017-12-23T05:32:40.458Z,,54,,,,33.3,28.6
2017-12-23T05:32:50.461Z,,54,,,,32.9,28.6
2017-12-23T05:33:00.455Z,,54,,,,32.7,28.6
2017-12-23T05:33:10.456Z,,54,,,,32.5,28.6
2017-12-23T05:33:20.452Z,,54,,,,32.3,28.6
2017-12-23T05:33:30.453Z,,54,,,,32.2,28.6
2017-12-23T05:33:43.549Z,,54,,,,32,28.6
2017-12-23T05:33:50.452Z,,54,,,,31.8,28.6
2017-12-23T05:34:00.453Z,,54,,,,,28.6
2017-12-23T05:34:10.453Z,,54,,,,,28.6
2017-12-23T05:34:20.456Z,,54,,,,,28.6
2017-12-23T05:34:30.458Z,,54,,,,,28.6
2017-12-23T05:34:40.456Z,,54,,,,,28.6
2017-12-23T05:34:50.456Z,,54,,,,,28.6
2017-12-23T05:35:00.456Z,,54,,,,31.7,28.6
2017-12-23T05:35:10.458Z,,54,,,,,28.6
2017-12-23T05:35:20.456Z,,54,,,,,28.7
2017-12-23T05:35:30.457Z,,54,,,,,28.7
2017-12-23T05:35:40.456Z,,54,,,,,28.7
2017-12-23T05:35:50.455Z,,54,,,,,28.6
2017-12-23T05:36:00.454Z,,54,,,,,28.6
2017-12-23T05:36:10.460Z,,54,,,,,28.6
2017-12-23T05:36:20.457Z,,54,,,,,28.6
2017-12-23T05:36:30.457Z,,54,,,,,28.5
2017-12-23T05:36:40.456Z,,54,,,,,28.5
2017-12-23T05:36:50.455Z,,54,,,,,28.5
2017-12-23T05:37:00.458Z,,54,,,,,28.4
2017-12-23T05:37:10.461Z,,54,,,,,28.4
2017-12-23T05:37:20.455Z,,54,,,,31.8,28.4
2017-12-23T05:37:30.456Z,,54,,,,,28.3
2017-12-23T05:37:40.455Z,,54,,,,,28.3
2017-12-23T05:37:50.458Z,,54,,,,,28.1
2017-12-23T05:38:00.456Z,,54,,,,31.9,28.1
2017-12-23T05:38:10.466Z,,54,,,,,28
2017-12-23T05:38:20.459Z,,54,,,,,28
2017-12-23T05:38:30.467Z,,54,,,,32,27.9
2017-12-23T05:38:40.458Z,,54,,,,32,27.9
2017-12-23T05:38:50.457Z,,54,,,,,27.8
2017-12-23T05:39:00.460Z,,54,,,,,27.8
2017-12-23T05:39:10.467Z,,54,,,,,27.8
2017-12-23T05:39:20.460Z,,54,,,,,27.7
2017-12-23T05:39:30.472Z,0,54,5,,0,32.1,27.7
2017-12-23T05:39:40.478Z,,54,,,,,27.5
2017-12-23T05:39:50.462Z,,54,,,,,27.5
2017-12-23T05:40:00.462Z,1,54,61,,0,,27.4
2017-12-23T05:40:10.459Z,,54,,,,,27.4
2017-12-23T05:40:20.460Z,0,54,5,,0,,27.3
2017-12-23T05:40:30.465Z,,54,,,,,27.3
2017-12-23T05:40:40.461Z,1,54,61,,0,,27.2
2017-12-23T05:40:50.461Z,0,54,5,,0,,27.1
2017-12-23T05:41:00.461Z,1,54,61,,0,32.2,27.1
2017-12-23T05:41:10.458Z,,54,,,,32.1,26.9
2017-12-23T05:41:20.461Z,0,54,5,,0,,26.9
2017-12-23T05:41:30.462Z,,54,,,,,26.8
2017-12-23T05:41:40.459Z,,54,,,,,26.8
2017-12-23T05:41:50.460Z,,54,,,,,26.7
2017-12-23T05:42:00.456Z,,54,,,,,26.7
2017-12-23T05:42:10.464Z,1,54,61,,0,,26.6
2017-12-23T05:42:20.460Z,,54,,,,,26.6
2017-12-23T05:42:30.463Z,0,54,5,,0,,26.5
2017-12-23T05:42:40.465Z,,54,,,,,26.5
2017-12-23T05:42:50.463Z,1,54,61,,0,,26.3
2017-12-23T05:43:00.463Z,,54,,,,,26.3
2017-12-23T05:43:10.464Z,,54,,,,,26.3
2017-12-23T05:43:20.461Z,,54,,,,,26.2
2017-12-23T05:43:30.486Z,,54,,,,,26.2
2017-12-23T05:43:40.462Z,,54,,,,,26.1
2017-12-23T05:43:50.459Z,,54,,,,32,26.1
2017-12-23T05:44:00.469Z,,54,,,,,26
2017-12-23T05:44:10.464Z,,54,,,,,26
2017-12-23T05:44:20.464Z,,54,,,,,25.9
2017-12-23T05:44:30.465Z,,54,,,,,25.9
2017-12-23T05:44:40.464Z,,54,,,,,25.9
2017-12-23T05:44:50.463Z,,54,,,,,25.7
2017-12-23T05:45:00.469Z,,54,,,,31.9,25.7
2017-12-23T05:45:10.464Z,,54,,,,32,25.7
2017-12-23T05:45:20.465Z,,54,,,,31.9,25.6
2017-12-23T05:45:30.464Z,,54,,,,,25.6
2017-12-23T05:45:40.459Z,,54,,,,,25.5
2017-12-23T05:45:50.465Z,,54,,,,,25.5
2017-12-23T05:46:00.469Z,,54,,,,,25.5
2017-12-23T05:46:10.465Z,,54,,,,,25.4
2017-12-23T05:46:20.474Z,,54,,,,,25.4
2017-12-23T05:46:30.467Z,,54,,,,,25.4
2017-12-23T05:46:40.460Z,,54,,,,,25.3
2017-12-23T05:46:50.462Z,,54,,,,31.8,25.3
2017-12-23T05:47:00.462Z,,54,,,,,25.3
2017-12-23T05:47:10.462Z,,54,,,,,25.1
2017-12-23T05:47:20.462Z,,54,,,,,25.1
2017-12-23T05:47:30.463Z,,54,,,,,25.1
2017-12-23T05:47:40.469Z,,54,,,,,25
2017-12-23T05:47:50.462Z,,54,,,,,25
2017-12-23T05:48:00.465Z,,54,,,,,25
2017-12-23T05:48:10.465Z,,54,,,,31.7,25
2017-12-23T05:48:20.466Z,,54,,,,,24.9
2017-12-23T05:48:30.469Z,,54,,,,,24.9
2017-12-23T05:48:40.466Z,,54,,,,,24.9
2017-12-23T05:48:50.472Z,,54,,,,,24.8
2017-12-23T05:49:00.468Z,,54,,,,,24.8
2017-12-23T05:49:10.462Z,0,54,5,,0,,24.8
2017-12-23T05:49:20.468Z,,54,,,,,24.8
2017-12-23T05:49:30.468Z,,54,,,,,24.7
2017-12-23T05:49:40.467Z,,54,,,,31.6,24.7
2017-12-23T05:49:50.463Z,1,54,61,,0,,24.7
2017-12-23T05:50:00.464Z,,54,,,,,24.7
2017-12-23T05:50:10.469Z,,54,,,,,24.5
2017-12-23T05:50:20.463Z,,54,,,,,24.5
2017-12-23T05:50:30.465Z,,54,,,,,24.5
2017-12-23T05:50:40.463Z,,54,,,,,24.5
2017-12-23T05:50:50.464Z,,54,,,,,24.4
2017-12-23T05:51:00.469Z,,54,,,,,24.4
2017-12-23T05:51:10.462Z,,54,,,,31.5,24.4
2017-12-23T05:51:20.465Z,,54,,,,,24.4
2017-12-23T05:51:30.471Z,,54,,,,,24.3
2017-12-23T05:51:40.465Z,,54,,,,,24.3
2017-12-23T05:51:50.470Z,,54,,,,,24.3
2017-12-23T05:52:00.470Z,,54,,,,,24.3
2017-12-23T05:52:10.461Z,,54,,,,,24.3
2017-12-23T05:52:20.462Z,0,54,5,,0,,24.2
2017-12-23T05:52:30.471Z,1,54,61,,0,,24.2
2017-12-23T05:52:40.464Z,,54,,,,,24.2
2017-12-23T05:52:50.463Z,,54,,,,,24.2
2017-12-23T05:53:00.465Z,,54,,,,31.4,24
2017-12-23T05:53:10.465Z,,54,,,,31.5,24
2017-12-23T05:53:20.471Z,,54,,,,31.4,24
2017-12-23T05:53:30.468Z,,54,,,,,24
2017-12-23T05:53:40.472Z,,54,,,,,24
2017-12-23T05:53:50.468Z,,54,,,,,24
2017-12-23T05:54:00.463Z,,54,,,,,24
2017-12-23T05:54:10.470Z,,54,,,,,23.9
2017-12-23T05:54:20.468Z,,54,,,,,23.9
2017-12-23T05:54:30.465Z,,54,,,,,23.9
2017-12-23T05:54:40.473Z,,54,,,,,23.9
2017-12-23T05:54:50.474Z,,54,,,,,23.8
2017-12-23T05:55:00.468Z,,54,,,,,23.8
2017-12-23T05:55:10.463Z,,54,,,,,23.8
2017-12-23T05:55:20.463Z,,54,,,,,23.8
2017-12-23T05:55:30.473Z,,54,,,,,23.8
2017-12-23T05:55:40.464Z,,54,,,,31.3,23.8
2017-12-23T05:55:50.471Z,,54,,,,,23.7
2017-12-23T05:56:00.464Z,,54,,,,,23.7
2017-12-23T05:56:10.467Z,,54,,,,,23.7
2017-12-23T05:56:20.465Z,,54,,,,,23.7
2017-12-23T05:56:30.464Z,,54,,,,,23.7
2017-12-23T05:56:40.464Z,,54,,,,,23.7
2017-12-23T05:56:50.465Z,,54,,,,,23.6
2017-12-23T05:57:00.467Z,,54,,,,,23.6
2017-12-23T05:57:10.465Z,,54,,,,,23.6
2017-12-23T05:57:20.465Z,,54,,,,,23.6
2017-12-23T05:57:30.468Z,,54,,,,,23.6
2017-12-23T05:57:40.474Z,,54,,,,,23.6
2017-12-23T05:57:50.474Z,,54,,,,,23.4
2017-12-23T05:58:00.466Z,,54,,,,31.2,23.4
2017-12-23T05:58:10.465Z,,54,,,,,23.4
2017-12-23T05:58:20.468Z,,54,,,,,23.4
2017-12-23T05:58:30.466Z,,54,,,,,23.4
2017-12-23T05:58:40.466Z,,54,,,,,23.3
2017-12-23T05:58:50.466Z,,54,,,,,23.3
2017-12-23T05:59:00.467Z,,54,,,,,23.3
2017-12-23T05:59:10.472Z,,54,,,,,23.3
2017-12-23T05:59:20.467Z,,54,,,,,23.3
2017-12-23T05:59:30.479Z,,54,,,,,23.3
2017-12-23T05:59:40.467Z,,54,,,,,23.3
2017-12-23T05:59:50.470Z,,54,,,,,23.2
2017-12-23T06:00:00.470Z,,54,,,,,23.2
2017-12-23T06:00:10.474Z,,54,,,,,23.2
2017-12-23T06:00:20.468Z,,54,,,,,23.2
2017-12-23T06:00:30.474Z,,54,,,,,23.2
2017-12-23T06:00:40.466Z,,54,,,,31.1,23.2
2017-12-23T06:00:50.474Z,,54,,,,,23.2
2017-12-23T06:01:00.466Z,,54,,,,,23.1
2017-12-23T06:01:10.468Z,,54,,,,,23.1
2017-12-23T06:01:20.471Z,,54,,,,,23.1
2017-12-23T06:01:30.470Z,,54,,,,,23.1
2017-12-23T06:01:40.469Z,,54,,,,,23.1
2017-12-23T06:01:50.470Z,,54,,,,,23.1
2017-12-23T06:02:00.466Z,,54,,,,,23.1
2017-12-23T06:02:10.470Z,,54,,,,,23
2017-12-23T06:02:20.473Z,1,54,,44,0,32.2,23
2017-12-23T06:02:30.493Z,,54,,34,,36.3,23
2017-12-23T06:02:40.471Z,,54,,29,,34.8,23
2017-12-23T06:02:50.472Z,,54,,29,,34.1,23
2017-12-23T06:03:00.471Z,,54,,30,,34.8,23
2017-12-23T06:03:10.471Z,,54,,29,,,23
2017-12-23T06:03:20.473Z,,54,,,,35.1,23.1
2017-12-23T06:03:30.471Z,,54,,30,,35.1,23.2
2017-12-23T06:03:40.468Z,,54,,29,,35.2,23.3
2017-12-23T06:03:50.469Z,,54,,,,35.3,23.6
2017-12-23T06:04:00.472Z,,54,,,,35.4,23.7
2017-12-23T06:04:10.471Z,,54,,,,35.5,24
2017-12-23T06:04:20.470Z,,54,,,,35.6,24.2
2017-12-23T06:04:30.472Z,,54,,,,35.8,24.4
2017-12-23T06:04:40.471Z,,54,,,,,24.5
2017-12-23T06:04:50.469Z,,54,,,,35.7,24.8
2017-12-23T06:05:00.472Z,,54,,,,35.8,24.9
2017-12-23T06:05:10.472Z,,54,,,,35.9,25
2017-12-23T06:05:20.473Z,,54,,29,,36,25.1
2017-12-23T06:05:30.473Z,,54,,30,,36.2,25.3
2017-12-23T06:05:40.473Z,,54,,29,,36.3,25.3
2017-12-23T06:05:50.475Z,,54,,,,36.4,25.4
2017-12-23T06:06:00.470Z,,54,,,,36.6,25.4
2017-12-23T06:06:10.501Z,,54,,,,36.7,25.5
2017-12-23T06:06:20.481Z,,54,,,,36.8,25.6
2017-12-23T06:06:30.475Z,,54,,,,37.1,25.6
2017-12-23T06:06:40.470Z,,54,,,,37.2,25.7
2017-12-23T06:06:50.470Z,,54,,,,37.4,25.7
2017-12-23T06:07:00.471Z,,54,,,,37.5,25.9
2017-12-23T06:07:10.472Z,,54,,,,37.6,25.9
2017-12-23T06:07:20.475Z,,54,,,,37.8,26
2017-12-23T06:07:30.485Z,,54,,,,38,26.1
2017-12-23T06:07:40.474Z,,54,,30,,38.1,26.1
2017-12-23T06:07:50.475Z,,54,,29,,38.2,26.2
2017-12-23T06:08:00.475Z,,54,,,,38.3,26.3
2017-12-23T06:08:10.476Z,,54,,,,38.5,26.5
2017-12-23T06:08:20.476Z,,54,,,,38.6,26.5
2017-12-23T06:08:30.471Z,,54,,,,38.8,26.6
2017-12-23T06:08:40.476Z,,54,,,,39.1,26.7
2017-12-23T06:08:50.476Z,,54,,,,39.2,26.8
2017-12-23T06:09:00.470Z,,54,,,,39.3,26.8
2017-12-23T06:09:10.470Z,,54,,,,39.5,26.9
2017-12-23T06:09:20.477Z,,54,,,,39.6,27.1
2017-12-23T06:09:30.479Z,,54,,,,39.7,27.2
2017-12-23T06:09:40.471Z,,54,,,,40,27.3
2017-12-23T06:09:50.472Z,,54,,,,,27.4
2017-12-23T06:10:00.487Z,,54,,,,40.2,27.5
2017-12-23T06:10:10.473Z,,54,,,,40.3,27.7
2017-12-23T06:10:20.473Z,,54,,,,40.5,27.8
2017-12-23T06:10:30.475Z,,54,,,,40.6,27.9
2017-12-23T06:10:40.475Z,1,54,,0,0,40.7,28
2017-12-23T06:10:50.474Z,,54,,,,38.7,28.1
2017-12-23T06:11:00.474Z,,54,,,,37.4,28.4
2017-12-23T06:11:10.476Z,,54,,,,36.6,28.5
2017-12-23T06:11:20.475Z,,54,,,,35.9,28.5
2017-12-23T06:11:30.476Z,,54,,,,35.4,28.6
2017-12-23T06:11:40.480Z,,54,,,,34.9,28.7
2017-12-23T06:11:50.479Z,1,54,61,0,0,34.6,28.7
2017-12-23T06:12:00.479Z,,54,,,,34.2,28.9
2017-12-23T06:12:10.477Z,,54,,,,33.9,28.9
2017-12-23T06:12:20.480Z,,54,,,,33.6,28.9
2017-12-23T06:12:30.480Z,,54,,,,33.3,28.9
2017-12-23T06:12:40.480Z,,54,,,,32.9,28.9
2017-12-23T06:12:50.476Z,,54,,,,32.8,29
2017-12-23T06:13:00.474Z,,54,,,,32.6,29
2017-12-23T06:13:10.475Z,,54,,,,32.5,29
2017-12-23T06:13:20.475Z,,54,,,,32.3,29
2017-12-23T06:13:30.473Z,,54,,,,32.2,29
2017-12-23T06:13:40.477Z,,54,,,,32,29
2017-12-23T06:13:50.478Z,,54,,,,,29
2017-12-23T06:14:00.475Z,,54,,,,,29
2017-12-23T06:14:10.479Z,,54,,,,,28.9
2017-12-23T06:14:20.474Z,,54,,,,32,28.9
2017-12-23T06:14:30.480Z,,54,,,,31.9,28.9
2017-12-23T06:14:40.481Z,,54,,,,31.9,28.9
2017-12-23T06:14:50.478Z,,54,,,,,28.9
2017-12-23T06:15:00.477Z,,54,,,,,29
2017-12-23T06:15:10.482Z,,54,,,,,29
2017-12-23T06:15:20.473Z,,54,,,,,29
2017-12-23T06:15:30.474Z,,54,,,,,29
2017-12-23T06:15:40.475Z,,54,,,,,28.9
2017-12-23T06:15:50.475Z,,54,,,,,28.9
2017-12-23T06:16:00.477Z,,54,,,,,28.9
2017-12-23T06:16:10.474Z,,54,,,,,28.9
2017-12-23T06:16:20.475Z,,54,,,,,28.7
2017-12-23T06:16:30.485Z,,54,,,,,28.7
2017-12-23T06:16:40.479Z,,54,,,,,28.7
2017-12-23T06:16:50.479Z,,54,,,,31.9,28.6
2017-12-23T06:17:00.480Z,,54,,,,32,28.6
2017-12-23T06:17:10.480Z,,54,,,,,28.6
2017-12-23T06:17:20.481Z,,54,,,,,28.5
2017-12-23T06:17:30.480Z,,54,,,,,28.5
2017-12-23T06:17:40.483Z,,54,,,,32.1,28.5
2017-12-23T06:17:50.476Z,,54,,,,,28.4
2017-12-23T06:18:00.481Z,,54,,,,,28.4
2017-12-23T06:18:10.485Z,,54,,,,,28.3
2017-12-23T06:18:20.476Z,,54,,,,32.2,28.3
2017-12-23T06:18:30.480Z,,54,,,,,28.1
2017-12-23T06:18:40.475Z,,54,,,,,28.1
2017-12-23T06:18:50.476Z,,54,,,,,28
2017-12-23T06:19:00.478Z,,54,,,,,28
2017-12-23T06:19:10.477Z,,54,,,,32.3,27.9
2017-12-23T06:19:20.477Z,,54,,,,,27.8
2017-12-23T06:19:30.477Z,,54,,,,,27.8
2017-12-23T06:19:40.480Z,,54,,,,,27.7
2017-12-23T06:19:50.477Z,,54,,,,,27.7
2017-12-23T06:20:00.477Z,,54,,,,,27.5
2017-12-23T06:20:10.478Z,,54,,,,,27.5
2017-12-23T06:20:20.478Z,,54,,,,,27.4
2017-12-23T06:20:30.477Z,,54,,,,32.4,27.4
2017-12-23T06:20:40.486Z,,54,,,,,27.3
2017-12-23T06:20:50.478Z,,54,,,,32.3,27.3
2017-12-23T06:21:00.477Z,,54,,,,,27.2
2017-12-23T06:21:10.478Z,,54,,,,32.4,27.2
2017-12-23T06:21:20.489Z,,54,,,,,27.1
2017-12-23T06:21:30.481Z,,54,,,,,27.1
2017-12-23T06:21:40.482Z,0,54,5,,0,,26.9
2017-12-23T06:21:50.483Z,,54,,,,32.3,26.9
2017-12-23T06:22:00.480Z,1,54,61,,0,32.3,26.8
2017-12-23T06:22:10.479Z,,54,,,,,26.8
2017-12-23T06:22:20.479Z,,54,,,,,26.7
2017-12-23T06:22:30.480Z,,54,,,,,26.7
2017-12-23T06:22:40.480Z,,54,,,,,26.6
2017-12-23T06:22:50.480Z,0,54,5,,0,,26.6
2017-12-23T06:23:00.480Z,,54,,,,,26.6
2017-12-23T06:23:10.480Z,,54,,,,,26.5
2017-12-23T06:23:20.481Z,,54,,,,,26.5
2017-12-23T06:23:30.485Z,1,54,61,,0,,26.3
2017-12-23T06:23:40.481Z,,54,,,,,26.3
2017-12-23T06:23:50.482Z,,54,,,,32.2,26.2
2017-12-23T06:24:00.479Z,0,54,5,,0,,26.2
2017-12-23T06:24:10.484Z,,54,,,,,26.1
2017-12-23T06:24:20.482Z,,54,,,,,26.1
2017-12-23T06:24:30.484Z,1,54,61,,0,,26.1
2017-12-23T06:24:40.482Z,,54,,,,,26
2017-12-23T06:24:50.482Z,,54,,,,,26
2017-12-23T06:25:00.484Z,,54,,,,,26
2017-12-23T06:25:10.483Z,0,54,5,,0,32.2,25.9
2017-12-23T06:25:20.482Z,,54,,,,32.1,25.9
2017-12-23T06:25:30.483Z,,54,,,,,25.9
2017-12-23T06:25:40.481Z,1,54,61,,0,,25.7
2017-12-23T06:25:50.482Z,0,54,5,,0,,25.7
2017-12-23T06:26:00.481Z,1,54,61,,0,,25.7
2017-12-23T06:26:10.483Z,,54,,,,,25.6
2017-12-23T06:26:20.479Z,,54,,,,,25.6
2017-12-23T06:26:30.486Z,,54,,,,,25.5
2017-12-23T06:26:40.490Z,0,54,5,,0,32,25.5
2017-12-23T06:26:50.484Z,,54,,,,,25.5
2017-12-23T06:27:00.481Z,,54,,,,,25.5
2017-12-23T06:27:10.484Z,0,54,5,,0,,25.5
2017-12-23T06:27:20.482Z,,54,,,,,25.4
2017-12-23T06:27:30.484Z,,54,,,,,25.4
2017-12-23T06:27:40.484Z,1,54,61,,0,,25.3
2017-12-23T06:27:50.482Z,,54,,,,,25.3
