Time,HwActive,HwTOutlet,PrimT,ActPow,PrimTSet,ChActive,HwTSet
2017-12-01T05:25:16.363Z,,33.8,63.5,,,,54
2017-12-01T05:25:26.388Z,,33.8,,,,,54
2017-12-01T05:25:36.460Z,,33.8,63.6,,,,54
2017-12-01T05:25:46.360Z,,33.8,,30,,,54
2017-12-01T05:25:56.379Z,,33.9,63.8,29,,,54
2017-12-01T05:26:06.361Z,,34,,,,,54
2017-12-01T05:26:16.360Z,,34,63.9,,,,54
2017-12-01T05:26:26.364Z,,33.9,,,,,54
2017-12-01T05:26:36.451Z,,33.9,,,,,54
2017-12-01T05:26:46.375Z,,34,64,,,,54
2017-12-01T05:26:56.375Z,,34,,,,,54
2017-12-01T05:27:06.361Z,,34,,30,,,54
2017-12-01T05:27:16.366Z,,34,64.1,29,,,54
2017-12-01T05:27:26.370Z,,34.1,,30,,,54
2017-12-01T05:27:36.441Z,,34.1,,29,,,54
2017-12-01T05:27:46.379Z,,34.1,,,,,54
2017-12-01T05:27:56.361Z,,34,64.2,,,,54
2017-12-01T05:28:06.362Z,,34.2,,,,,54
2017-12-01T05:28:16.363Z,,34.2,,,,,54
2017-12-01T05:28:26.368Z,,34.2,64.4,,,,54
2017-12-01T05:28:36.462Z,,34.2,,,,,54
2017-12-01T05:28:46.369Z,,34.2,,,,,54
2017-12-01T05:28:56.364Z,,34.1,64.5,,,,54
2017-12-01T05:29:06.362Z,,34.1,,,,,54
2017-12-01T05:29:16.364Z,,34.2,64.6,,,,54
2017-12-01T05:29:26.367Z,,34.2,,30,,,54
2017-12-01T05:29:36.463Z,,34.2,,29,,,54
2017-12-01T05:29:46.361Z,,34.2,64.7,,,,54
2017-12-01T05:29:56.372Z,,34.2,,,,,54
2017-12-01T05:30:06.364Z,,34.3,,,,,54
2017-12-01T05:30:16.365Z,,34.2,64.8,,,,54
2017-12-01T05:30:26.369Z,,34.2,,,,,54
2017-12-01T05:30:36.443Z,,34.3,64.9,,,,54
2017-12-01T05:30:46.365Z,,34.3,,,,,54
2017-12-01T05:30:56.365Z,,34.2,,,,,54
2017-12-01T05:31:06.362Z,0,34.3,62.7,0,,2,54
2017-12-01T05:31:16.362Z,,34.3,61.3,,,,54
2017-12-01T05:31:26.375Z,,34.3,59.9,,,,54
2017-12-01T05:31:36.465Z,,34.3,58.9,,,,54
2017-12-01T05:31:46.364Z,,34.2,58.2,,,,54
2017-12-01T05:31:56.365Z,,34.1,57.3,,,,54
2017-12-01T05:32:06.366Z,,34,56.7,,,,54
2017-12-01T05:32:16.367Z,,34,56.1,,,,54
2017-12-01T05:32:26.370Z,,33.9,55.5,,,,54
2017-12-01T05:32:36.455Z,,33.9,55.1,,,,54
2017-12-01T05:32:46.370Z,0,33.9,56.2,45,,2,54
2017-12-01T05:32:56.372Z,,33.8,58.9,33,,,54
2017-12-01T05:33:06.368Z,,33.8,58.8,29,,,54
2017-12-01T05:33:16.369Z,,33.8,60,,,,54
2017-12-01T05:33:26.370Z,,33.7,60.5,30,,,54
2017-12-01T05:33:36.474Z,,33.8,61.1,29,,,54
2017-12-01T05:33:46.369Z,,33.8,61.5,30,,,54
2017-12-01T05:33:56.375Z,,33.7,62,29,,,54
2017-12-01T05:34:06.387Z,,33.8,62.2,,,,54
2017-12-01T05:34:16.365Z,,33.8,62.5,,,,54
2017-12-01T05:34:26.405Z,,33.8,62.7,30,,,54
2017-12-01T05:34:36.447Z,,33.8,62.9,29,,,54
2017-12-01T05:34:46.369Z,0,33.8,63.1,29,61,2,54
2017-12-01T05:34:56.364Z,,33.7,63.2,,,,54
2017-12-01T05:35:06.390Z,,33.7,63.3,,,,54
2017-12-01T05:35:16.365Z,,33.7,63.4,,,,54
2017-12-01T05:35:26.371Z,,33.7,63.5,,,,54
2017-12-01T05:35:36.464Z,,33.7,63.6,,,,54
2017-12-01T05:35:46.368Z,,33.8,,,,,54
2017-12-01T05:35:56.372Z,,33.8,63.8,,,,54
2017-12-01T05:36:06.368Z,,33.8,63.9,,,,54
2017-12-01T05:36:16.371Z,,33.7,,30,,,54
2017-12-01T05:36:26.373Z,,33.7,64,29,,,54
2017-12-01T05:36:36.458Z,,33.7,,,,,54
2017-12-01T05:36:46.368Z,,33.7,,30,,,54
2017-12-01T05:36:56.367Z,,33.8,64.1,,,,54
2017-12-01T05:37:06.372Z,,33.8,,29,,,54
2017-12-01T05:37:16.367Z,,33.7,64.2,,,,54
2017-12-01T05:37:26.369Z,,33.7,,,,,54
2017-12-01T05:37:36.458Z,,33.8,,30,,,54
2017-12-01T05:37:46.369Z,,33.9,64.4,29,,,54
2017-12-01T05:37:56.371Z,,33.9,,,,,54
2017-12-01T05:38:06.366Z,,33.9,,,,,54
2017-12-01T05:38:16.371Z,,34,64.5,,,,54
2017-12-01T05:38:26.371Z,,34,,,,,54
2017-12-01T05:38:36.489Z,,34.1,,,,,54
2017-12-01T05:38:46.373Z,,34.2,,30,,,54
2017-12-01T05:38:56.375Z,,34.2,64.6,29,,,54
2017-12-01T05:39:06.372Z,,34.3,,,,,54
2017-12-01T05:39:16.374Z,,34.1,,,,,54
2017-12-01T05:39:26.376Z,,34.2,64.7,,,,54
2017-12-01T05:39:36.449Z,,34.2,,,,,54
2017-12-01T05:39:46.367Z,,34,,,,,54
2017-12-01T05:39:56.375Z,,34,,,,,54
2017-12-01T05:40:06.367Z,,34.1,,30,,,54
2017-12-01T05:40:16.370Z,,34.1,64.8,29,,,54
2017-12-01T05:40:26.373Z,,34.3,,,,,54
2017-12-01T05:40:36.461Z,,34.4,,,,,54
2017-12-01T05:40:46.371Z,,34.4,,,,,54
2017-12-01T05:40:56.376Z,,34.4,,30,,,54
2017-12-01T05:41:06.369Z,,34.4,,,,,54
2017-12-01T05:41:16.374Z,,34.3,64.9,29,,,54
2017-12-01T05:41:26.370Z,,34.4,,,,,54
2017-12-01T05:41:36.465Z,,34.3,,30,,,54
2017-12-01T05:41:46.377Z,,34.4,,29,,,54
2017-12-01T05:41:56.375Z,,34.4,,,,,54
2017-12-01T05:42:06.377Z,,34.4,,,,,54
2017-12-01T05:42:16.371Z,,34.4,,30,,,54
2017-12-01T05:42:26.376Z,0,34.4,63.2,0,,2,54
2017-12-01T05:42:36.515Z,,34.4,61.4,,,,54
2017-12-01T05:42:46.372Z,,34.4,60.4,,,,54
2017-12-01T05:42:56.369Z,,34.4,58.9,,,,54
2017-12-01T05:43:06.371Z,,34.4,58.1,,,,54
2017-12-01T05:43:16.379Z,,34.3,57.2,,,,54
2017-12-01T05:43:26.388Z,,34.2,56.5,,,,54
2017-12-01T05:43:36.454Z,,34.1,55.9,,,,54
2017-12-01T05:43:46.370Z,,34,55.2,,,,54
2017-12-01T05:43:56.378Z,0,33.9,54.9,44,,2,54
2017-12-01T05:44:06.381Z,,33.9,58.4,36,,,54
2017-12-01T05:44:16.371Z,,33.8,58.5,29,,,54
2017-12-01T05:44:26.377Z,,33.8,59.3,,,,54
2017-12-01T05:44:36.461Z,,33.8,60,,,,54
2017-12-01T05:44:46.371Z,,33.8,60.4,,,,54
2017-12-01T05:44:56.371Z,,33.8,60.8,30,,,54
2017-12-01T05:45:06.373Z,,33.8,61.2,29,,,54
2017-12-01T05:45:16.371Z,,33.9,61.4,,,,54
2017-12-01T05:45:26.370Z,,34,61.6,,,,54
2017-12-01T05:45:36.471Z,,34,61.9,,,,54
2017-12-01T05:45:46.375Z,,33.9,62,29,,,54
2017-12-01T05:45:56.372Z,,33.8,62.1,,,,54
2017-12-01T05:46:06.373Z,,33.8,62.2,,,,54
2017-12-01T05:46:16.374Z,,33.8,62.4,,,,54
2017-12-01T05:46:26.375Z,,33.8,,,,,54
2017-12-01T05:46:36.474Z,,33.8,62.5,30,,,54
2017-12-01T05:46:46.382Z,,33.9,,29,,,54
2017-12-01T05:46:56.373Z,,33.9,62.6,,,,54
2017-12-01T05:47:06.373Z,,33.8,62.7,30,,,54
2017-12-01T05:47:16.380Z,,33.8,,29,,,54
2017-12-01T05:47:26.381Z,,33.9,62.8,,,,54
2017-12-01T05:47:36.466Z,,33.9,,30,,,54
2017-12-01T05:47:46.374Z,,34,,,,,54
2017-12-01T05:47:56.374Z,,33.9,62.9,29,,,54
2017-12-01T05:48:06.384Z,,33.9,,,,,54
2017-12-01T05:48:16.374Z,,34,,,,,54
2017-12-01T05:48:26.379Z,,33.9,63.1,,,,54
2017-12-01T05:48:36.464Z,,33.9,,,,,54
2017-12-01T05:48:46.377Z,,33.9,,30,,,54
2017-12-01T05:48:56.375Z,,33.9,63.2,29,,,54
2017-12-01T05:49:06.375Z,,33.9,,30,,,54
2017-12-01T05:49:16.377Z,,33.9,,,,,54
2017-12-01T05:49:26.378Z,,33.9,63.3,29,,,54
2017-12-01T05:49:36.465Z,,33.9,,,,,54
2017-12-01T05:49:46.374Z,,34,,,,,54
2017-12-01T05:49:56.377Z,,33.9,63.4,,,,54
2017-12-01T05:50:06.377Z,,34,,,,,54
2017-12-01T05:50:16.375Z,,34,,,,,54
2017-12-01T05:50:26.372Z,,33.9,,,,,54
2017-12-01T05:50:36.474Z,,34,63.5,,,,54
2017-12-01T05:50:46.373Z,,34.1,,30,,,54
2017-12-01T05:50:56.377Z,,34,,29,,,54
2017-12-01T05:51:06.380Z,,34.1,63.6,,,,54
2017-12-01T05:51:16.376Z,,34.2,,,,,54
2017-12-01T05:51:26.373Z,,34.2,,,,,54
2017-12-01T05:51:36.482Z,,34.2,63.8,,,,54
2017-12-01T05:51:46.378Z,,34.1,,,,,54
2017-12-01T05:51:56.377Z,,34.1,,,,,54
2017-12-01T05:52:06.378Z,,34.1,63.9,,,,54
2017-12-01T05:52:16.379Z,,34,,30,,,54
2017-12-01T05:52:26.381Z,,34.1,,29,,,54
2017-12-01T05:52:36.469Z,,34,,,,,54
2017-12-01T05:52:46.379Z,,34,64,,,,54
2017-12-01T05:52:56.379Z,,34,64,,,,54
2017-12-01T05:53:06.382Z,,34,,,,,54
2017-12-01T05:53:16.382Z,,34,,,,,54
2017-12-01T05:53:26.381Z,,34.2,,,,,54
2017-12-01T05:53:36.468Z,,34.2,64.1,,,,54
2017-12-01T05:53:46.375Z,,34.2,,,,,54
2017-12-01T05:53:56.375Z,,34.2,,,,,54
2017-12-01T05:54:06.381Z,,34.2,,,,,54
2017-12-01T05:54:16.380Z,,34.2,,,,,54
2017-12-01T05:54:26.378Z,,34.2,,,,,54
2017-12-01T05:54:36.468Z,,34.2,,,,,54
2017-12-01T05:54:46.379Z,,34.2,64.2,,,,54
2017-12-01T05:54:56.390Z,,34.3,,30,,,54
2017-12-01T05:55:06.377Z,,34.3,,29,,,54
2017-12-01T05:55:16.381Z,,34.3,,,,,54
2017-12-01T05:55:26.382Z,,34.4,,,,,54
2017-12-01T05:55:36.472Z,,34.4,,,,,54
2017-12-01T05:55:46.383Z,,34.4,,,,,54
2017-12-01T05:55:56.383Z,,34.5,,,,,54
2017-12-01T05:56:06.384Z,,34.6,,,,,54
2017-12-01T05:56:16.377Z,,34.4,64.4,30,,,54
2017-12-01T05:56:26.397Z,,34.3,,29,,,54
2017-12-01T05:56:36.457Z,,34.6,,,,,54
2017-12-01T05:56:46.393Z,,34.5,,30,,,54
2017-12-01T05:56:56.384Z,,34.5,,29,,,54
2017-12-01T05:57:06.379Z,,34.4,,,,,54
2017-12-01T05:57:16.380Z,,34.6,,,,,54
2017-12-01T05:57:26.388Z,,34.6,,,,,54
2017-12-01T05:57:36.471Z,,34.6,,,,,54
2017-12-01T05:57:46.383Z,,34.5,,,,,54
2017-12-01T05:57:56.377Z,,34.3,,30,,,54
2017-12-01T05:58:06.383Z,,34.4,,29,,,54
2017-12-01T05:58:16.384Z,,34.4,64.5,,,,54
2017-12-01T05:58:26.381Z,,34.4,,,,,54
2017-12-01T05:58:36.475Z,,34.4,,,,,54
2017-12-01T05:58:46.387Z,,34.4,,,,,54
2017-12-01T05:58:56.385Z,,34.4,,,,,54
2017-12-01T05:59:06.386Z,,34.4,,,,,54
2017-12-01T05:59:16.379Z,,34.3,,,,,54
2017-12-01T05:59:26.381Z,,34.3,,,,,54
2017-12-01T05:59:36.470Z,,34.3,,,,,54
2017-12-01T05:59:46.394Z,,34.5,,30,,,54
2017-12-01T05:59:56.378Z,,34.4,,29,,,54
2017-12-01T06:00:06.378Z,,34.4,,,,,54
2017-12-01T06:00:16.384Z,,34.3,64.6,,,,54
2017-12-01T06:00:26.386Z,,34.4,,,,,54
2017-12-01T06:00:36.473Z,,34.4,,,,,54
2017-12-01T06:00:46.383Z,,34.4,,,,,54
2017-12-01T06:00:56.384Z,,34.3,,,,,54
2017-12-01T06:01:06.380Z,,34.4,,30,,,54
2017-12-01T06:01:16.386Z,,34.4,,29,,,54
2017-12-01T06:01:26.398Z,,34.4,,,,,54
2017-12-01T06:01:36.523Z,,34.4,,30,,,54
2017-12-01T06:01:46.384Z,,34.4,64.7,29,,,54
2017-12-01T06:01:56.378Z,,34.4,64.6,,,,54
2017-12-01T06:02:06.390Z,,34.4,64.7,,,,54
2017-12-01T06:02:16.378Z,,34.5,,,,,54
2017-12-01T06:02:26.385Z,,34.7,,,,,54
2017-12-01T06:02:36.470Z,,34.7,,,,,54
2017-12-01T06:02:46.379Z,,34.7,,,,,54
2017-12-01T06:02:56.381Z,,34.8,,,,,54
2017-12-01T06:03:06.381Z,,34.8,,30,,,54
2017-12-01T06:03:16.384Z,,34.8,,29,,,54
2017-12-01T06:03:26.384Z,,34.9,,,,,54
2017-12-01T06:03:36.471Z,,34.9,,,,,54
2017-12-01T06:03:46.382Z,,35.1,,,,,54
2017-12-01T06:03:56.381Z,1,20.8,68.9,38,0,0,54
2017-12-01T06:04:06.399Z,,55.4,59.9,37,,,54
2017-12-01T06:04:16.385Z,,52.6,56.9,64,,,54
2017-12-01T06:04:26.386Z,,54.3,56.7,52,,,54
2017-12-01T06:04:36.493Z,,54.8,,41,,,54
2017-12-01T06:04:46.463Z,,54,56.2,47,,,54
2017-12-01T06:04:56.382Z,,53.6,56,49,,,54
2017-12-01T06:05:06.414Z,,53.5,56,55,,,54
2017-12-01T06:05:16.386Z,,53.5,56.3,58,,,54
2017-12-01T06:05:26.386Z,,53.8,56.6,60,,,54
2017-12-01T06:05:36.488Z,,54.1,56.9,,,,54
2017-12-01T06:05:46.389Z,,54.6,57,54,,,54
2017-12-01T06:05:56.392Z,,54.6,56.7,50,,,54
2017-12-01T06:06:06.390Z,,54.3,56.4,49,,,54
2017-12-01T06:06:16.388Z,,54.1,56.2,,,,54
2017-12-01T06:06:26.393Z,,54,56,,,,54
2017-12-01T06:06:36.480Z,,53.6,56.1,55,,,54
2017-12-01T06:06:46.382Z,,53.6,56.2,57,,,54
2017-12-01T06:06:56.385Z,,53.7,56.4,58,,,54
2017-12-01T06:07:06.390Z,,53.8,56.5,59,,,54
2017-12-01T06:07:16.383Z,,54,56.6,,,,54
2017-12-01T06:07:26.388Z,,54.1,,58,,,54
2017-12-01T06:07:36.467Z,,54.2,,56,,,54
2017-12-01T06:07:46.385Z,,54.3,56.5,53,,,54
2017-12-01T06:07:56.387Z,,54.2,56.3,,,,54
2017-12-01T06:08:06.386Z,,54,56.1,,,,54
2017-12-01T06:08:16.386Z,,53.9,56,52,,,54
2017-12-01T06:08:26.393Z,,53.7,55.9,55,,,54
2017-12-01T06:08:36.477Z,,53.6,,,,,54
2017-12-01T06:08:46.384Z,,53.6,56,59,,,54
2017-12-01T06:08:56.385Z,,53.5,55.9,58,,,54
2017-12-01T06:09:06.395Z,,53.4,,61,,,54
2017-12-01T06:09:16.448Z,,53.5,56.1,64,,,54
2017-12-01T06:09:26.387Z,,53.7,56.3,63,,,54
2017-12-01T06:09:36.479Z,,54,56.4,62,,,54
2017-12-01T06:09:46.388Z,,54.3,56.5,59,,,54
2017-12-01T06:09:56.389Z,,54.4,56.4,56,,,54
2017-12-01T06:10:06.387Z,,54.2,56.2,58,,,54
2017-12-01T06:10:16.390Z,,53.9,56.1,,,,54
2017-12-01T06:10:26.388Z,,53.8,,61,,,54
2017-12-01T06:10:36.474Z,,53.7,,62,,,54
2017-12-01T06:11:25.636Z,,54.1,56.3,59,,,54
2017-12-01T06:11:27.688Z,,54.2,,58,,,54
2017-12-01T06:11:36.477Z,,54.2,56.2,57,,,54
2017-12-01T06:11:46.390Z,0,54,54.8,0,,0,54
2017-12-01T06:11:56.390Z,,53.8,54.6,,,,54
2017-12-01T06:12:06.386Z,,53.9,55.1,,,,54
2017-12-01T06:12:16.392Z,,54.1,55.4,,,,54
2017-12-01T06:12:26.404Z,,54.3,,,,,54
2017-12-01T06:12:36.482Z,,54.4,55.3,,,,54
2017-12-01T06:12:46.392Z,0,54.4,55.2,,61,2,54
2017-12-01T06:12:56.391Z,0,54.4,58.7,38,,2,54
2017-12-01T06:13:06.388Z,,54.4,60.4,29,,,54
2017-12-01T06:13:16.388Z,,54.3,58.4,30,,,54
2017-12-01T06:13:26.402Z,,54.3,58.6,29,,,54
2017-12-01T06:13:36.478Z,,54.1,58.5,,,,54
2017-12-01T06:13:46.386Z,,53.6,58,,,,54
2017-12-01T06:13:56.390Z,,52.7,57.6,30,,,54
2017-12-01T06:14:06.392Z,,52,56.9,,,,54
2017-12-01T06:14:16.389Z,,51,56.5,29,,,54
2017-12-01T06:14:26.394Z,,50.2,56.1,,,,54
2017-12-01T06:14:36.478Z,,49.2,55.9,29,,,54
2017-12-01T06:14:46.388Z,,48.4,55.6,31,,,54
2017-12-01T06:14:56.395Z,,47.7,,32,,,54
2017-12-01T06:15:06.389Z,,47,,33,,,54
2017-12-01T06:15:16.390Z,,46.4,55.9,34,,,54
2017-12-01T06:15:26.394Z,,45.6,56.1,35,,,54
2017-12-01T06:15:36.569Z,,45,56.3,37,,,54
2017-12-01T06:15:46.392Z,,44.4,56.6,38,,,54
2017-12-01T06:15:56.392Z,,43.9,56.9,39,,,54
2017-12-01T06:16:06.393Z,,43.4,57.1,,,,54
2017-12-01T06:16:16.396Z,,43.1,57.6,40,,,54
2017-12-01T06:16:26.606Z,,42.7,57.9,41,,,54
2017-12-01T06:16:36.437Z,,42.4,58.1,42,,,54
2017-12-01T06:16:46.395Z,,42.1,58.4,,,,54
2017-12-01T06:16:56.397Z,,41.7,58.7,,,,54
2017-12-01T06:17:06.397Z,,41.5,58.9,43,,,54
2017-12-01T06:17:16.389Z,,41.3,59.1,,,,54
2017-12-01T06:17:26.390Z,,41.1,59.4,44,,,54
2017-12-01T06:17:36.480Z,,40.8,59.6,,,,54
2017-12-01T06:17:46.391Z,,40.6,59.8,,,,54
2017-12-01T06:17:56.407Z,,40.4,60,,,,54
2017-12-01T06:18:06.422Z,,40.2,60.1,,,,54
2017-12-01T06:18:16.401Z,,40.1,60.2,,,,54
2017-12-01T06:18:26.395Z,,40,60.4,,,,54
2017-12-01T06:18:36.538Z,,39.8,60.6,,,,54
2017-12-01T06:18:46.392Z,,39.6,60.7,,,,54
2017-12-01T06:18:56.389Z,,39.5,60.8,45,,,54
2017-12-01T06:19:06.389Z,,39.4,60.9,44,,,54
2017-12-01T06:19:16.456Z,,39.3,61.1,,,,54
2017-12-01T06:19:26.395Z,,39.3,,43,,,54
2017-12-01T06:19:36.567Z,,39.2,,,,,54
2017-12-01T06:19:46.467Z,,39.2,,42,,,54
2017-12-01T06:19:56.390Z,,39.1,,41,,,54
2017-12-01T06:20:06.388Z,,38.8,,40,,,54
2017-12-01T06:20:16.396Z,,38.7,60.9,,,,54
2017-12-01T06:20:26.395Z,,38.6,,,,,54
2017-12-01T06:20:36.482Z,0,36,61.3,0,0,0,54
2017-12-01T06:20:46.395Z,1,55.6,61.6,,,0,54
2017-12-01T06:20:56.411Z,0,52.4,52,,,0,54
2017-12-01T06:21:06.401Z,,51.9,52.3,,,,54
2017-12-01T06:21:16.393Z,,51.6,54.7,,,,54
2017-12-01T06:21:26.397Z,,51.2,55.4,,,,54
2017-12-01T06:21:36.481Z,,50.9,55.5,,,,54
2017-12-01T06:21:46.406Z,,50.6,55.3,,,,54
2017-12-01T06:21:56.428Z,1,50.5,52.9,30,,0,54
2017-12-01T06:22:06.401Z,0,52.2,54.4,29,,0,54
2017-12-01T06:22:16.406Z,0,51.9,50.6,0,,0,54
2017-12-01T06:22:26.407Z,,52,49.7,,,,54
2017-12-01T06:22:36.486Z,,51.8,49.8,,,,54
2017-12-01T06:22:46.394Z,,51.3,,,,,54
2017-12-01T06:22:56.393Z,,50.9,,,,,54
2017-12-01T06:23:06.424Z,1,49.7,49.9,,,0,54
2017-12-01T06:23:16.423Z,0,41.9,47.3,,,0,54
2017-12-01T06:23:26.396Z,,43.3,47.2,,,,54
2017-12-01T06:23:36.522Z,,45.3,49.5,,,,54
2017-12-01T06:23:46.412Z,0,45.1,46.3,0,,0,54
2017-12-01T06:23:56.394Z,,45.2,45.9,,,,54
2017-12-01T06:24:06.394Z,,45.5,47.1,,,,54
2017-12-01T06:24:16.404Z,,45.9,48.1,,,,54
2017-12-01T06:24:26.396Z,,46.4,48.3,,,,54
2017-12-01T06:24:36.473Z,,46.5,,,,,54
2017-12-01T06:24:46.397Z,0,46.6,,,61,2,54
2017-12-01T06:24:56.394Z,0,46.6,49.1,41,,2,54
2017-12-01T06:25:06.396Z,,46.4,55.5,29,,,54
2017-12-01T06:25:16.396Z,,46.2,56.5,,,,54
2017-12-01T06:25:26.403Z,,45.9,54.4,29,,,54
2017-12-01T06:25:36.472Z,,45.2,55.3,,,,54
2017-12-01T06:25:46.398Z,,44.1,54.9,,,,54
2017-12-01T06:25:56.397Z,,43.1,54.7,30,,,54
2017-12-01T06:26:06.405Z,,42.1,54.4,29,,,54
2017-12-01T06:26:16.398Z,,40.9,54.1,,,,54
2017-12-01T06:26:26.394Z,,39.8,53.9,,,,54
2017-12-01T06:26:36.488Z,,39.1,,30,,,54
2017-12-01T06:26:46.398Z,,37.8,,31,,,54
2017-12-01T06:26:56.414Z,,37.2,54.1,33,,,54
2017-12-01T06:27:06.398Z,,36.5,54.5,35,,,54
2017-12-01T06:27:16.409Z,,36.1,54.8,36,,,54
2017-12-01T06:27:26.394Z,,,55.2,38,,,
2017-12-01T06:27:36.485Z,,35.1,55.6,39,,,54
2017-12-01T06:27:46.395Z,,34.5,56.1,40,,,54
2017-12-01T06:27:56.396Z,,34.1,56.5,41,,,54
2017-12-01T06:28:06.398Z,,33.9,57,42,,,54
2017-12-01T06:28:16.395Z,,33.5,57.4,43,,,54
2017-12-01T06:28:36.499Z,,32.9,58.3,44,,,54
2017-12-01T06:28:46.398Z,,32.5,58.6,45,,,54
2017-12-01T06:28:56.394Z,,32.3,59,46,,,54
2017-12-01T06:29:06.400Z,,32.2,59.4,,,,54
2017-12-01T06:29:16.400Z,,31.9,59.7,,,,54
2017-12-01T06:29:26.402Z,,31.9,60,,,,54
2017-12-01T06:29:36.523Z,,31.6,60.2,,,,54
2017-12-01T06:29:46.401Z,,31.5,60.5,,,,54
2017-12-01T06:29:56.399Z,,31,60.7,,,,54
2017-12-01T06:30:06.395Z,,31.2,60.9,,,,54
2017-12-01T06:30:16.404Z,,31,61.1,,,,54
2017-12-01T06:30:26.400Z,,30.9,61.2,45,,,54
2017-12-01T06:30:36.510Z,,30.8,61.3,43,,,54
2017-12-01T06:30:46.429Z,,30.8,61.2,42,,,54
2017-12-01T06:30:56.413Z,,30.7,61.1,41,,,54
2017-12-01T06:31:06.400Z,,30.6,60.9,40,,,54
2017-12-01T06:31:16.400Z,,30.7,,,,,54
2017-12-01T06:31:26.429Z,,30.4,,,,,54
2017-12-01T06:31:36.485Z,,30,,,,,54
2017-12-01T06:31:46.405Z,,30,,,,,54
2017-12-01T06:31:56.408Z,,30.2,,,,,54
2017-12-01T06:32:06.396Z,,30.2,61.1,40,,,54
2017-12-01T06:32:16.400Z,,30.1,,39,,,54
2017-12-01T06:32:26.403Z,,30.1,,38,,,54
2017-12-01T06:32:36.493Z,,30.2,,,,,54
2017-12-01T06:32:46.401Z,,30.2,60.9,38,,,54
2017-12-01T06:32:56.402Z,,29.8,61.1,37,,,54
2017-12-01T06:33:06.398Z,,30,61.1,37,,,54
2017-12-01T06:33:16.416Z,,29.7,60.9,,,,54
2017-12-01T06:33:26.402Z,,29.8,61.1,,,,54
2017-12-01T06:33:36.495Z,,29.6,60.9,36,,,54
2017-12-01T06:33:46.401Z,,29.7,60.9,,,,54
2017-12-01T06:33:56.400Z,,29.6,61.1,,,,54
2017-12-01T06:34:06.402Z,,29.6,61.1,35,,,54
2017-12-01T06:34:16.400Z,,29.6,60.9,,,,54
2017-12-01T06:34:26.416Z,,29.5,61.1,,,,54
2017-12-01T06:34:36.487Z,,29.8,60.9,34,,,54
2017-12-01T06:34:46.419Z,0,29.6,60.9,34,61,2,54
2017-12-01T06:34:56.417Z,,29.3,60.9,,,,54
2017-12-01T06:35:06.406Z,,29.1,,,,,54
2017-12-01T06:35:16.404Z,,29.3,,,,,54
2017-12-01T06:35:26.411Z,,29.2,61.1,33,,,54
2017-12-01T06:35:36.502Z,,29.7,60.9,,,,54
2017-12-01T06:35:46.550Z,,29.8,60.9,,,,54
2017-12-01T06:35:56.411Z,,29.2,61.1,32,,,54
2017-12-01T06:36:06.399Z,,29.2,60.9,32,,,54
2017-12-01T06:36:16.402Z,,28.9,,,,,54
2017-12-01T06:36:26.412Z,,28.6,61.1,,,,54
2017-12-01T06:36:36.492Z,,28.7,60.9,,,,54
2017-12-01T06:36:46.400Z,,28.6,,,,,54
2017-12-01T06:36:56.401Z,,28.6,60.9,32,,,54
2017-12-01T06:37:06.411Z,,28.7,60.9,32,,,54
2017-12-01T06:37:16.416Z,,28.6,60.9,31,,,54
2017-12-01T06:37:26.401Z,,,60.9,,,,
2017-12-01T06:37:36.493Z,,28.6,60.9,,,,54
2017-12-01T06:37:46.401Z,,28.5,61.1,,,,54
2017-12-01T06:37:56.400Z,,28.4,60.9,,,,54
2017-12-01T06:38:06.402Z,,28.6,60.9,,,,54
2017-12-01T06:38:16.455Z,,28.4,60.9,30,,,54
2017-12-01T06:38:26.405Z,,28.1,,,,,54
2017-12-01T06:38:36.490Z,,28.3,,,,,54
2017-12-01T06:38:46.401Z,,28,,,,,54
2017-12-01T06:38:56.406Z,,28,,,,,54
2017-12-01T06:39:06.405Z,,28,60.9,,,,54
2017-12-01T06:39:16.402Z,,28.4,,,,,54
2017-12-01T06:39:26.403Z,,28.6,,,,,54
2017-12-01T06:39:36.497Z,,28.3,60.9,,,,54
2017-12-01T06:39:46.455Z,,27.9,60.9,,,,54
2017-12-01T06:39:56.403Z,,27.8,61.1,,,,54
2017-12-01T06:40:06.403Z,,27.7,60.9,30,,,54
2017-12-01T06:40:16.403Z,,28,60.9,29,,,54
2017-12-01T06:40:26.410Z,,28.5,61.1,,,,54
2017-12-01T06:40:36.493Z,,28.4,61.1,,,,54
2017-12-01T06:40:46.404Z,,28,60.9,29,,,54
2017-12-01T06:40:56.404Z,,27.9,61.1,,,,54
2017-12-01T06:41:06.403Z,,27.8,,,,,54
2017-12-01T06:41:16.405Z,,27.9,,,,,54
2017-12-01T06:41:26.402Z,,,,30,,,
2017-12-01T06:41:36.495Z,,27.8,,29,,,54
2017-12-01T06:41:46.403Z,,28,61.2,,,,54
2017-12-01T06:41:56.403Z,,27.8,,,,,54
2017-12-01T06:42:06.405Z,,27.9,,,,,54
2017-12-01T06:42:16.405Z,,28,,,,,54
2017-12-01T06:42:26.406Z,,27.9,,,,,54
2017-12-01T06:42:36.500Z,,27.9,,,,,54
2017-12-01T06:42:46.407Z,,27.9,61.3,,,,54
2017-12-01T06:42:56.407Z,,28,,,,,54
2017-12-01T06:43:06.403Z,,27.9,,,,,54
2017-12-01T06:43:16.401Z,,27.9,,,,,54
2017-12-01T06:43:26.408Z,,28.1,,,,,54
