Time,ActPow,PrimT,HwTSet,ChActive,HwTOutlet,PrimTSet,HwActive
2017-11-27T03:35:27.017Z,,59.8,54,,38.8,,
2017-11-27T03:35:37.008Z,30,59.9,54,,38.8,,
2017-11-27T03:35:47.012Z,,,54,,38.9,,
2017-11-27T03:36:02.109Z,29,60,54,,38.9,,
2017-11-27T03:36:07.010Z,,,54,,39.1,,
2017-11-27T03:36:17.011Z,,,54,,39.2,,
2017-11-27T03:36:27.016Z,,60.1,54,,39.2,,
2017-11-27T03:36:37.010Z,,60.2,54,,39.3,,
2017-11-27T03:36:47.009Z,30,,54,,39.3,,
2017-11-27T03:36:57.014Z,29,60.4,54,,39.3,,
2017-11-27T03:37:07.013Z,,,54,,39.3,,
2017-11-27T03:37:17.014Z,,60.5,54,,39.3,,
2017-11-27T03:37:27.010Z,,,54,,39.3,,
2017-11-27T03:37:37.014Z,0,60.6,54,,39.4,,
2017-11-27T03:37:47.009Z,,58.8,54,1,39.4,,0
2017-11-27T03:37:57.015Z,,57.9,54,,39.4,,
2017-11-27T03:38:07.008Z,,56.5,54,,39.4,,
2017-11-27T03:38:17.011Z,,55.9,54,,39.3,,
2017-11-27T03:38:27.091Z,,54.9,54,,39.1,,
2017-11-27T03:38:37.017Z,,54.7,54,,38.8,,
2017-11-27T03:38:52.107Z,,53.9,54,,38.7,,
2017-11-27T03:38:57.010Z,,53.5,54,,38.5,,
2017-11-27T03:39:07.012Z,,52.9,54,,38.4,,
2017-11-27T03:39:17.012Z,,52.6,54,,38.2,,
2017-11-27T03:39:27.011Z,,51.9,54,,38.1,,
2017-11-27T03:39:37.012Z,,51.7,54,,38,,
2017-11-27T03:39:47.015Z,,51.4,54,,37.9,,
2017-11-27T03:39:57.013Z,,50.9,54,,37.8,,
2017-11-27T03:40:07.013Z,,50.7,54,,37.6,,
2017-11-27T03:40:17.014Z,,50.4,54,,37.5,,
2017-11-27T03:40:27.013Z,,49.9,54,,37.4,,
2017-11-27T03:40:37.013Z,,49.7,54,,37.2,,
2017-11-27T03:40:47.084Z,,,54,,37.1,,
2017-11-27T03:40:57.014Z,,,54,,36.9,,
2017-11-27T03:41:07.010Z,,,54,,36.7,,
2017-11-27T03:41:17.014Z,,49.6,54,,36.6,,
2017-11-27T03:41:27.014Z,,,54,,36.5,,
2017-11-27T03:41:37.012Z,,,54,,36.3,,
2017-11-27T03:41:47.011Z,,,54,,36,,
2017-11-27T03:41:57.014Z,,49.5,54,,35.6,,
2017-11-27T03:42:07.015Z,,,54,,35.2,,
2017-11-27T03:42:17.013Z,,,54,,34.7,,
2017-11-27T03:42:27.014Z,,,54,,34.3,,
2017-11-27T03:42:37.016Z,,,54,,33.9,,
2017-11-27T03:42:47.015Z,,,54,,33.5,,
2017-11-27T03:42:57.021Z,,,54,,33.2,,
2017-11-27T03:43:07.016Z,,49.6,54,,32.8,,
2017-11-27T03:43:17.103Z,,,54,,32.6,,
2017-11-27T03:43:27.016Z,,49.7,54,,32.3,,
2017-11-27T03:43:42.065Z,,,54,,32.1,,
2017-11-27T03:43:47.016Z,,49.8,54,,31.9,,
2017-11-27T03:43:57.017Z,,,54,,31.6,,
2017-11-27T03:44:07.013Z,,49.9,54,,31.5,,
2017-11-27T03:44:17.018Z,,,54,,31.3,,
2017-11-27T03:44:27.014Z,,50,54,,31.2,,
2017-11-27T03:44:37.017Z,,,54,,30.9,,
2017-11-27T03:44:47.013Z,,,54,,30.8,,
2017-11-27T03:44:57.016Z,,,54,,30.6,,
2017-11-27T03:45:07.071Z,,,54,,30.4,,
2017-11-27T03:45:17.443Z,,,54,,30.3,,
2017-11-27T03:45:27.331Z,,,54,,30.1,,
2017-11-27T03:45:37.803Z,,50.1,54,,30,,
2017-11-27T03:45:47.198Z,,,54,,29.8,,
2017-11-27T03:45:57.019Z,,,54,,29.7,,
2017-11-27T03:46:07.098Z,,50,54,,29.6,,
2017-11-27T03:46:17.013Z,,,54,,29.5,,
2017-11-27T03:46:27.014Z,,,54,,29.3,,
2017-11-27T03:46:37.022Z,44,49.9,54,1,29.2,,0
2017-11-27T03:46:47.021Z,37,54.3,54,,29,,
2017-11-27T03:46:57.031Z,30,53.8,54,,28.9,,
2017-11-27T03:47:07.014Z,29,52.9,54,,28.9,,
2017-11-27T03:47:17.021Z,,54,54,,29.1,,
2017-11-27T03:47:27.016Z,,,54,,29.5,,
2017-11-27T03:47:37.016Z,30,,54,,30,,
2017-11-27T03:47:47.021Z,29,54.1,54,,30.6,,
2017-11-27T03:47:57.017Z,,53.9,54,,31.2,,
2017-11-27T03:48:07.018Z,,,54,,31.6,,
2017-11-27T03:48:17.018Z,30,53.8,54,,32.1,,
2017-11-27T03:48:27.015Z,29,,54,,32.4,,
2017-11-27T03:48:37.017Z,,53.9,54,,32.7,,
2017-11-27T03:48:47.016Z,,54,54,,32.9,,
2017-11-27T03:48:57.021Z,,,54,,33.2,,
2017-11-27T03:49:07.018Z,,,54,,33.3,,
2017-11-27T03:49:17.019Z,,54.1,54,,33.4,,
2017-11-27T03:49:27.022Z,30,,54,,33.5,,
2017-11-27T03:49:37.022Z,,54.4,54,,33.7,,
2017-11-27T03:49:52.147Z,29,54.5,54,,33.8,,
2017-11-27T03:49:57.023Z,,54.6,54,,33.9,,
2017-11-27T03:50:07.017Z,,54.7,54,,34,,
2017-11-27T03:50:17.017Z,,54.8,54,,34.1,,
2017-11-27T03:50:27.017Z,,55,54,,34.2,,
2017-11-27T03:50:37.017Z,30,,54,,34.4,,
2017-11-27T03:50:47.016Z,29,55.1,54,,34.5,,
2017-11-27T03:50:57.023Z,,55.2,54,,34.6,,
2017-11-27T03:51:07.020Z,,55.4,54,,34.7,,
2017-11-27T03:51:17.016Z,,55.5,54,,34.8,,
2017-11-27T03:51:27.022Z,,55.6,54,,34.9,,
2017-11-27T03:51:37.022Z,,55.7,54,,35.1,,
2017-11-27T03:51:47.019Z,29,56,54,,35.2,,
2017-11-27T03:51:57.020Z,,,54,,35.3,,
2017-11-27T03:52:07.020Z,,56.1,54,,35.4,,
2017-11-27T03:52:17.016Z,,56.2,54,,35.5,,
2017-11-27T03:52:27.020Z,,56.3,54,,35.6,,
2017-11-27T03:52:37.109Z,30,56.4,54,,35.7,,
2017-11-27T03:52:47.016Z,29,56.5,54,,35.8,,
2017-11-27T03:52:57.021Z,,56.6,54,,35.8,,
2017-11-27T03:53:07.022Z,30,56.7,54,,35.9,,
2017-11-27T03:53:17.019Z,30,56.9,54,,36,,
2017-11-27T03:53:27.017Z,29,57,54,,36.1,,
2017-11-27T03:53:37.027Z,,57.1,54,,36.1,,
2017-11-27T03:53:47.018Z,,57.2,54,,36.2,,
2017-11-27T03:53:57.022Z,,57.3,54,,36.4,,
2017-11-27T03:54:07.018Z,,57.4,54,,36.4,,
2017-11-27T03:54:17.024Z,,,54,,36.5,,
2017-11-27T03:54:27.017Z,,57.6,54,,36.5,,
2017-11-27T03:54:42.115Z,,57.7,54,,36.6,,
2017-11-27T03:54:47.018Z,,57.8,54,,36.7,,
2017-11-27T03:54:57.022Z,29,58,54,,36.7,,
2017-11-27T03:55:07.018Z,30,,54,,36.8,,
2017-11-27T03:55:17.018Z,,58.1,54,,36.9,,
2017-11-27T03:55:27.018Z,29,,54,,37.1,,
2017-11-27T03:55:37.018Z,30,58.2,54,,37.2,,
2017-11-27T03:55:47.024Z,0,58.4,54,,37.3,,
2017-11-27T03:55:57.019Z,,56.7,54,1,37.4,,0
2017-11-27T03:56:07.020Z,,54.9,54,,37.5,,
2017-11-27T03:56:17.023Z,,54.1,54,,37.5,,
2017-11-27T03:56:27.021Z,,53.9,54,,37.5,,
2017-11-27T03:56:37.024Z,,52.9,54,,37.4,,
2017-11-27T03:56:47.103Z,,51.9,54,,37.3,,
2017-11-27T03:56:57.023Z,,51.8,54,,37.2,,
2017-11-27T03:57:07.021Z,,50.9,54,,37.1,,
2017-11-27T03:57:17.022Z,,50.6,54,,36.9,,
2017-11-27T03:57:27.021Z,,49.9,54,,36.8,,
2017-11-27T03:57:37.021Z,,49.8,54,,36.6,,
2017-11-27T03:57:47.020Z,,49.5,54,,36.5,,
2017-11-27T03:57:57.037Z,44,50.1,54,1,36.4,,0
2017-11-27T03:58:07.024Z,32,55.2,54,,36.3,,
2017-11-27T03:58:17.021Z,30,54.9,54,,36.1,,
2017-11-27T03:58:27.018Z,29,54,54,,36,,
2017-11-27T03:58:37.020Z,,55,54,,35.9,,
2017-11-27T03:58:47.021Z,,55.4,54,,35.9,,
2017-11-27T03:58:57.107Z,30,56,54,,35.9,,
2017-11-27T03:59:07.019Z,29,56.1,54,,36,,
2017-11-27T03:59:17.022Z,,56.3,54,,36.1,,
2017-11-27T03:59:27.022Z,,56.6,54,,36.3,,
2017-11-27T03:59:37.021Z,,57,54,,36.4,,
2017-11-27T03:59:47.023Z,,57.1,54,,36.4,,
2017-11-27T03:59:57.021Z,,57.3,54,,36.5,,
2017-11-27T04:00:07.022Z,,57.4,54,,36.6,,
2017-11-27T04:00:17.022Z,,57.8,54,,36.6,,
2017-11-27T04:00:27.023Z,0,55.9,54,1,36.7,,0
2017-11-27T04:00:37.023Z,,54.9,54,,36.8,,
2017-11-27T04:00:47.027Z,,53.6,54,,36.8,,
2017-11-27T04:00:57.029Z,,52.9,54,,36.7,,
2017-11-27T04:01:07.022Z,,51.9,54,,36.6,,
2017-11-27T04:01:17.025Z,,51.8,54,,36.5,,
2017-11-27T04:01:27.021Z,,50.9,54,,36.3,,
2017-11-27T04:01:37.026Z,,50.6,54,,36.2,,
2017-11-27T04:01:47.031Z,,49.9,54,,36.1,,
2017-11-27T04:01:57.024Z,,,54,,36,,
2017-11-27T04:02:07.114Z,,49.5,54,,35.9,,
2017-11-27T04:02:17.025Z,,48.9,54,,35.7,,
2017-11-27T04:02:27.025Z,,48.6,54,,35.6,,
2017-11-27T04:02:37.026Z,,48.3,54,,35.5,,
2017-11-27T04:02:47.026Z,,47.9,54,,35.5,,
2017-11-27T04:03:02.130Z,,47.7,54,,35.4,,
2017-11-27T04:03:07.024Z,,47.4,54,,35.4,,
2017-11-27T04:03:17.031Z,,47,54,,35.2,,
2017-11-27T04:03:27.028Z,40,50.6,54,1,35.1,,0
2017-11-27T04:03:37.026Z,33,53.2,54,,34.9,,
2017-11-27T04:03:47.027Z,29,52.9,54,,34.8,,
2017-11-27T04:03:57.027Z,29,53.1,54,,34.7,,
2017-11-27T04:04:07.030Z,,53.4,54,,34.6,,
2017-11-27T04:04:17.026Z,,54,54,,34.5,,
2017-11-27T04:04:27.021Z,,54.4,54,,34.6,,
2017-11-27T04:04:37.027Z,30,55,54,,34.8,,
2017-11-27T04:04:52.112Z,29,55.1,54,,34.9,,
2017-11-27T04:04:57.026Z,,55.4,54,,35.1,,
2017-11-27T04:05:07.023Z,,55.6,54,,35.3,,
2017-11-27T04:05:17.023Z,,56,54,,35.4,,
2017-11-27T04:05:32.075Z,,56.1,54,,35.4,,
2017-11-27T04:05:37.027Z,29,56.4,54,,35.5,,
2017-11-27T04:05:47.025Z,0,54.7,54,1,35.6,,0
2017-11-27T04:05:57.027Z,,52.9,54,,35.6,,
2017-11-27T04:06:07.023Z,,52,54,,35.7,,
2017-11-27T04:06:17.025Z,,51.9,54,,35.6,,
2017-11-27T04:06:27.024Z,,50.9,54,,35.5,,
2017-11-27T04:06:37.023Z,,49.9,54,,35.3,,
2017-11-27T04:06:47.028Z,,49.8,54,,35.2,,
2017-11-27T04:06:57.024Z,,48.9,54,,34.9,,
2017-11-27T04:07:07.024Z,,48.8,54,,34.8,,
2017-11-27T04:07:17.024Z,,48.3,54,,34.7,,
2017-11-27T04:07:27.117Z,,47.9,54,,34.6,,
2017-11-27T04:07:37.023Z,,47.6,54,,34.5,,
2017-11-27T04:07:47.026Z,,47.2,54,,34.4,,
2017-11-27T04:07:57.026Z,,46.9,54,,34.3,,
2017-11-27T04:08:07.028Z,,46.6,54,,34.2,,
2017-11-27T04:08:17.033Z,,46.1,54,,34.1,,
2017-11-27T04:08:27.029Z,43,48.4,54,1,34,,0
2017-11-27T04:08:37.030Z,35,50.1,54,,34,,
2017-11-27T04:08:47.069Z,29,50.2,54,,34,,
2017-11-27T04:08:57.035Z,,51.2,54,,34,,
2017-11-27T04:09:07.032Z,,52,54,,34.1,,
2017-11-27T04:09:17.032Z,,53,54,,34.1,,
2017-11-27T04:09:27.037Z,,53.1,54,,34.2,,
2017-11-27T04:09:37.032Z,,53.6,54,,34.3,,
2017-11-27T04:09:47.024Z,30,54,54,,34.4,,
2017-11-27T04:09:57.031Z,29,54.5,54,,34.5,,
2017-11-27T04:10:07.032Z,,55,54,,34.6,,
2017-11-27T04:10:17.026Z,30,,54,,34.7,,
2017-11-27T04:10:27.023Z,29,55.2,54,,34.7,,
2017-11-27T04:10:37.031Z,,55.4,54,,34.8,,
2017-11-27T04:10:47.028Z,,55.5,54,,34.9,,
2017-11-27T04:10:57.024Z,,55.7,54,,35.1,,
2017-11-27T04:11:07.033Z,,56,54,,35.2,,
2017-11-27T04:11:17.035Z,,,54,,35.2,,
2017-11-27T04:11:27.029Z,30,56.1,54,,35.3,,
2017-11-27T04:11:37.025Z,29,56.2,54,,35.3,,
2017-11-27T04:11:47.025Z,30,56.3,54,,35.4,,
2017-11-27T04:11:57.029Z,29,56.4,54,,35.5,,
2017-11-27T04:12:07.024Z,30,,54,,35.6,,
2017-11-27T04:12:17.028Z,29,56.5,54,,35.6,,
2017-11-27T04:12:27.025Z,,56.6,54,,35.7,,
2017-11-27T04:12:37.028Z,,56.7,54,,35.8,,
2017-11-27T04:12:47.032Z,,56.8,54,,35.8,,
2017-11-27T04:12:57.025Z,,,54,,35.9,,
2017-11-27T04:13:07.025Z,,56.9,54,,36,,
2017-11-27T04:13:17.028Z,29,57,54,,36,,
2017-11-27T04:13:27.026Z,,,54,,36.1,,
2017-11-27T04:13:37.024Z,,,54,,36.1,,
2017-11-27T04:13:47.030Z,,57.1,54,,36.2,,
2017-11-27T04:13:57.030Z,30,,54,,36.2,,
2017-11-27T04:14:07.030Z,29,57.2,54,,36.3,,
2017-11-27T04:14:17.037Z,,57.3,54,,36.3,,
2017-11-27T04:14:27.032Z,,,54,,36.4,,
2017-11-27T04:14:37.028Z,30,57.4,54,,36.5,,
2017-11-27T04:14:47.027Z,29,57.6,54,,36.6,,
2017-11-27T04:14:57.040Z,,,54,,36.6,,
2017-11-27T04:15:12.121Z,,57.7,54,,36.7,,
2017-11-27T04:15:17.026Z,,57.8,54,,36.8,,
2017-11-27T04:15:27.032Z,,57.9,54,,36.8,,
2017-11-27T04:15:37.033Z,,58,54,,36.9,,
2017-11-27T04:15:47.034Z,,,54,,36.9,,
2017-11-27T04:15:57.025Z,,58.1,54,,37.1,,
2017-11-27T04:16:07.037Z,,,54,,37.1,,
2017-11-27T04:16:17.029Z,,58.2,54,,37.2,,
2017-11-27T04:16:27.029Z,30,58.3,54,,37.2,,
2017-11-27T04:16:37.028Z,,,54,,37.3,,
2017-11-27T04:16:47.028Z,29,58.4,54,,37.3,,
2017-11-27T04:16:57.035Z,,58.5,54,,37.4,,
2017-11-27T04:17:07.031Z,,58.6,54,,37.5,,
2017-11-27T04:17:17.035Z,,,54,,37.5,,
2017-11-27T04:17:27.030Z,,58.7,54,,37.6,,
2017-11-27T04:17:37.030Z,,58.8,54,,37.6,,
2017-11-27T04:17:47.035Z,30,,54,,37.7,,
2017-11-27T04:18:02.121Z,29,,54,,37.7,,
2017-11-27T04:18:07.032Z,,59,54,,37.8,,
2017-11-27T04:18:17.031Z,,,54,,37.9,,
2017-11-27T04:18:32.077Z,,,54,,37.9,,
2017-11-27T04:18:37.027Z,30,59.1,54,,38,,
2017-11-27T04:18:47.028Z,29,,54,,38,,
2017-11-27T04:18:57.031Z,,59.3,54,,38.1,,
2017-11-27T04:19:07.031Z,,59.4,54,,38.1,,
2017-11-27T04:19:17.032Z,,,54,,38.2,,
2017-11-27T04:19:27.027Z,,59.5,54,,38.2,,
2017-11-27T04:19:37.032Z,30,,54,,38.3,,
2017-11-27T04:19:47.029Z,29,59.6,54,,38.3,,
2017-11-27T04:19:57.036Z,30,,54,,38.3,,
2017-11-27T04:20:07.029Z,29,59.7,54,,38.4,,
2017-11-27T04:20:17.033Z,,,54,,38.4,,
2017-11-27T04:20:27.029Z,30,,54,,38.5,,
2017-11-27T04:20:37.033Z,0,59.8,54,1,38.6,,0
2017-11-27T04:20:47.032Z,,56.9,54,,38.6,,
2017-11-27T04:20:57.042Z,,56.6,54,,38.7,,
2017-11-27T04:21:07.034Z,,55.6,54,,38.6,,
2017-11-27T04:21:17.033Z,,54.9,54,,38.5,,
2017-11-27T04:21:27.041Z,,53.9,54,,38.4,,
2017-11-27T04:21:37.032Z,,53.5,54,,38.2,,
2017-11-27T04:21:47.032Z,,52.9,54,,38.1,,
2017-11-27T04:21:57.035Z,,52.3,54,,37.9,,
2017-11-27T04:22:07.034Z,,51.9,54,,37.8,,
2017-11-27T04:22:17.034Z,,51.5,54,,37.7,,
2017-11-27T04:22:27.031Z,,50.9,54,,37.6,,
2017-11-27T04:22:37.035Z,,50.6,54,,37.4,,
2017-11-27T04:22:47.032Z,,50.2,54,,37.3,,
2017-11-27T04:22:57.038Z,,49.9,54,,37.2,,
2017-11-27T04:23:07.031Z,,49.6,54,,37.1,,
2017-11-27T04:23:17.042Z,,49.4,54,,36.9,,
2017-11-27T04:23:27.036Z,,48.9,54,,36.8,,
2017-11-27T04:23:37.032Z,,48.8,54,,36.6,,
2017-11-27T04:23:47.036Z,,,54,,36.5,,
2017-11-27T04:23:57.036Z,,,54,,36.4,,
2017-11-27T04:24:07.037Z,,48.7,54,,36.3,,
2017-11-27T04:24:17.030Z,,,54,,36.3,,
2017-11-27T04:24:27.033Z,,,54,,36.2,,
2017-11-27T04:24:37.031Z,,,54,,35.9,,
2017-11-27T04:24:47.030Z,,48.6,54,,35.6,,
2017-11-27T04:24:57.035Z,,,54,,35.2,,
2017-11-27T04:25:07.032Z,,,54,,34.7,,
2017-11-27T04:25:17.036Z,,,54,,34.3,,
2017-11-27T04:25:27.031Z,,,54,,33.9,,
2017-11-27T04:25:37.030Z,,,54,,33.6,,
2017-11-27T04:25:47.040Z,,,54,,33.3,,
2017-11-27T04:25:57.037Z,,,54,,32.9,,
2017-11-27T04:26:07.035Z,,48.7,54,,32.6,,
2017-11-27T04:26:17.031Z,,,54,,32.3,,
2017-11-27T04:26:27.032Z,,48.8,54,,32.1,,
2017-11-27T04:26:37.037Z,,,54,,31.9,,
2017-11-27T04:26:47.032Z,,48.9,54,,31.6,,
2017-11-27T04:26:57.033Z,,49.1,54,1,31.4,,0
2017-11-27T04:27:07.033Z,38,53.3,54,,31.3,,
2017-11-27T04:27:17.062Z,29,53.9,54,,31,,
2017-11-27T04:27:27.039Z,30,52.8,54,,31,,
2017-11-27T04:27:37.036Z,29,54,54,,31.2,,
2017-11-27T04:27:47.036Z,,54.1,54,,31.5,,
2017-11-27T04:27:57.036Z,,54.4,54,,31.9,,
2017-11-27T04:28:12.124Z,,,54,,32.3,,
2017-11-27T04:28:17.038Z,30,54.5,54,,32.7,,
2017-11-27T04:28:27.031Z,29,54.5,54,1,33.2,61,0
2017-11-27T04:28:37.036Z,30,,54,,33.5,,
2017-11-27T04:28:47.031Z,29,54.6,54,,33.7,,
2017-11-27T04:28:57.033Z,,,54,,33.9,,
2017-11-27T04:29:07.031Z,,54.7,54,,34,,
2017-11-27T04:29:17.031Z,,54.8,54,,34.1,,
2017-11-27T04:29:27.036Z,,55,54,,34.3,,
2017-11-27T04:29:42.134Z,,,54,,34.4,,
2017-11-27T04:29:47.032Z,,55.1,54,,34.5,,
2017-11-27T04:29:57.037Z,,,54,,34.6,,
2017-11-27T04:30:12.126Z,30,55.2,54,,34.7,,
2017-11-27T04:30:17.036Z,29,55.3,54,,34.8,,
2017-11-27T04:30:27.037Z,,55.4,54,,34.9,,
2017-11-27T04:30:37.037Z,,55.5,54,,35.1,,
2017-11-27T04:30:47.036Z,30,,54,,35.2,,
2017-11-27T04:30:57.038Z,29,55.6,54,,35.3,,
2017-11-27T04:31:07.040Z,,,54,,35.4,,
2017-11-27T04:31:17.138Z,,55.7,54,,35.4,,
2017-11-27T04:31:27.034Z,29,56,54,,35.5,,
2017-11-27T04:31:37.034Z,,,54,,35.6,,
2017-11-27T04:31:47.034Z,30,56.1,54,,35.7,,
2017-11-27T04:31:57.033Z,29,56.2,54,,35.8,,
2017-11-27T04:32:07.034Z,30,56.3,54,,35.8,,
2017-11-27T04:32:17.034Z,29,56.4,54,,35.9,,
2017-11-27T04:32:27.039Z,,,54,,35.9,,
2017-11-27T04:32:37.038Z,,56.5,54,,36,,
2017-11-27T04:32:47.041Z,,56.6,54,,36,,
2017-11-27T04:32:57.038Z,,56.7,54,,36.1,,
2017-11-27T04:33:07.035Z,,56.8,54,,36.2,,
2017-11-27T04:33:17.036Z,,56.9,54,,36.2,,
2017-11-27T04:33:27.036Z,,57,54,,36.3,,
2017-11-27T04:33:37.037Z,,57.1,54,,36.4,,
2017-11-27T04:33:52.130Z,,,54,,36.5,,
2017-11-27T04:33:57.041Z,30,57.2,54,,36.6,,
2017-11-27T04:34:07.049Z,29,57.3,54,,36.7,,
2017-11-27T04:34:22.137Z,,57.4,54,,36.7,,
2017-11-27T04:34:27.035Z,,57.6,54,,36.8,,
2017-11-27T04:34:37.037Z,,,54,,36.8,,
2017-11-27T04:34:47.039Z,,57.7,54,,36.9,,
2017-11-27T04:35:02.142Z,,57.8,54,,37.1,,
2017-11-27T04:35:07.046Z,,,54,,37.1,,
2017-11-27T04:35:17.034Z,29,58,54,,37.2,,
2017-11-27T04:35:27.037Z,,,54,,37.3,,
2017-11-27T04:35:37.038Z,,,54,,37.3,,
2017-11-27T04:35:47.042Z,,58.1,54,,37.3,,
2017-11-27T04:35:57.040Z,,58.2,54,,37.4,,
2017-11-27T04:36:07.043Z,,58.3,54,,37.4,,
2017-11-27T04:36:17.097Z,30,,54,,37.5,,
2017-11-27T04:36:27.038Z,29,58.4,54,,37.5,,
2017-11-27T04:36:37.039Z,,,54,,37.6,,
2017-11-27T04:36:47.043Z,,58.5,54,,37.6,,
2017-11-27T04:36:57.042Z,,58.6,54,,37.7,,
2017-11-27T04:37:07.043Z,30,,54,,37.8,,
2017-11-27T04:37:17.040Z,29,58.7,54,,37.8,,
2017-11-27T04:37:27.035Z,,,54,,37.9,,
2017-11-27T04:37:37.040Z,30,58.8,54,,37.9,,
2017-11-27T04:37:47.044Z,29,,54,,38,,
2017-11-27T04:37:57.041Z,,59,54,,38,,
2017-11-27T04:38:07.040Z,30,,54,,38.1,,
2017-11-27T04:38:17.040Z,,,54,,38.1,,
2017-11-27T04:38:27.035Z,29,59.1,54,,38.2,,
2017-11-27T04:38:42.144Z,,,54,,38.2,,
2017-11-27T04:38:47.038Z,,59.3,54,,38.3,,
2017-11-27T04:38:57.041Z,,59.4,54,,38.3,,
2017-11-27T04:39:07.040Z,,,54,,38.4,,
2017-11-27T04:39:22.141Z,30,59.5,54,,38.5,,
2017-11-27T04:39:27.042Z,29,,54,,38.5,,
2017-11-27T04:39:37.036Z,,59.6,54,,38.5,,
2017-11-27T04:39:47.041Z,30,59.7,54,,38.5,,
2017-11-27T04:39:57.042Z,29,,54,,38.6,,
2017-11-27T04:40:07.036Z,,59.8,54,,38.7,,
2017-11-27T04:40:17.040Z,,,54,,38.8,,
2017-11-27T04:40:27.038Z,,59.9,54,,38.9,,
2017-11-27T04:40:37.101Z,29,60,54,,38.9,,
2017-11-27T04:40:47.043Z,,,54,,39.1,,
2017-11-27T04:40:57.044Z,,60.1,54,,39.1,,
2017-11-27T04:41:07.040Z,,,54,,39.2,,
2017-11-27T04:41:17.045Z,,60.2,54,,39.2,,
2017-11-27T04:41:27.043Z,0,58.8,54,1,39.3,,0
2017-11-27T04:41:37.041Z,,56.9,54,,39.3,,
2017-11-27T04:41:47.047Z,,56.2,54,,39.3,,
2017-11-27T04:41:57.038Z,,55.9,54,,39.2,,
2017-11-27T04:42:07.049Z,,54.9,54,,38.9,,
2017-11-27T04:42:17.040Z,,53.9,54,,38.7,,
2017-11-27T04:42:27.076Z,,53.7,54,,38.5,,
2017-11-27T04:42:37.041Z,,52.9,54,,38.3,,
2017-11-27T04:42:47.043Z,,52.7,54,,38.2,,
2017-11-27T04:42:57.046Z,,51.9,54,,38,,
2017-11-27T04:43:07.053Z,,51.8,54,,37.9,,
2017-11-27T04:43:17.038Z,,51.4,54,,37.8,,
2017-11-27T04:43:27.038Z,,50.9,54,,37.6,,
2017-11-27T04:43:37.063Z,,50.6,54,,37.5,,
2017-11-27T04:43:47.040Z,,50.3,54,,37.4,,
2017-11-27T04:43:57.044Z,,49.9,54,,37.3,,
2017-11-27T04:44:07.053Z,,49.8,54,,37.2,,
2017-11-27T04:44:17.062Z,,49.6,54,,37.1,,
2017-11-27T04:44:27.040Z,,49.4,54,,36.9,,
2017-11-27T04:44:37.059Z,,,54,,36.8,,
2017-11-27T04:44:47.046Z,,49.3,54,,36.7,,
2017-11-27T04:44:57.062Z,,,54,,36.6,,
2017-11-27T04:45:07.053Z,,,54,,36.6,,
2017-11-27T04:45:17.049Z,,,54,,36.4,,
2017-11-27T04:45:27.042Z,,49.2,54,,36.1,,
2017-11-27T04:45:37.053Z,,,54,,35.7,,
2017-11-27T04:45:47.059Z,,,54,,35.2,,
2017-11-27T04:45:57.074Z,,,54,,34.8,,
2017-11-27T04:46:07.049Z,,,54,,34.3,,
2017-11-27T04:46:17.057Z,,,54,,33.9,,
2017-11-27T04:46:27.043Z,,,54,,33.6,,
2017-11-27T04:46:37.068Z,,,54,,33.3,,
2017-11-27T04:46:47.071Z,,,54,,32.9,,
2017-11-27T04:46:57.044Z,,49.3,54,,32.6,,
2017-11-27T04:47:12.210Z,,,54,,32.4,,
2017-11-27T04:47:17.039Z,,49.4,54,,32.2,,
2017-11-27T04:47:27.043Z,,49.5,54,,32,,
2017-11-27T04:47:37.043Z,,,54,,31.8,,
2017-11-27T04:47:47.048Z,,49.6,54,,31.6,,
2017-11-27T04:48:02.141Z,,,54,,31.4,,
2017-11-27T04:48:07.041Z,,,54,,31.2,,
2017-11-27T04:48:17.051Z,,49.7,54,,31,,
2017-11-27T04:48:27.041Z,,,54,,30.8,,
2017-11-27T04:48:37.041Z,,,54,,30.7,,
2017-11-27T04:48:52.139Z,,,54,,30.6,,
2017-11-27T04:48:57.050Z,,,54,,30.4,,
2017-11-27T04:49:07.050Z,,,54,,30.2,,
2017-11-27T04:49:17.043Z,,,54,,30.1,,
2017-11-27T04:49:27.046Z,,,54,,30,,
2017-11-27T04:49:37.044Z,,,54,,29.8,,
2017-11-27T04:49:47.049Z,,,54,,29.7,,
2017-11-27T04:49:57.049Z,,,54,,29.6,,
2017-11-27T04:50:07.042Z,,,54,,29.5,,
2017-11-27T04:50:17.111Z,,,54,,29.3,,
2017-11-27T04:50:27.047Z,,,54,,29.1,,
2017-11-27T04:50:37.048Z,,,54,,29,,
2017-11-27T04:50:47.046Z,,,54,,29,,
2017-11-27T04:50:57.054Z,,49.6,54,,28.9,,
2017-11-27T04:51:07.050Z,,,54,,28.7,,
2017-11-27T04:51:17.043Z,,,54,,28.6,,
2017-11-27T04:51:27.044Z,,,54,,28.5,,
2017-11-27T04:51:37.048Z,,,54,,28.4,,
2017-11-27T04:51:47.043Z,,49.5,54,,28.3,,
2017-11-27T04:51:57.046Z,,,54,,28.3,,
2017-11-27T04:52:07.044Z,,,54,,28.1,,
2017-11-27T04:52:17.045Z,,,54,,28,,
2017-11-27T04:52:27.045Z,,49.4,54,1,28,,0
2017-11-27T04:52:37.045Z,34,54.1,54,,27.9,,
