Time,ChActive,PrimT,HwTOutlet,HwActive,HwTSet,ActPow,PrimTSet
2017-12-08T16:55:34.548Z,,,34.3,,54,29,
2017-12-08T16:55:44.548Z,,60.4,34.6,,54,,
2017-12-08T16:55:54.546Z,,,35.1,,54,30,
2017-12-08T16:56:04.654Z,,,35.5,,54,29,
2017-12-08T16:56:19.753Z,,,35.8,,54,,
2017-12-08T16:56:29.755Z,,,36.2,,54,,
2017-12-08T16:56:39.650Z,,,36.6,,54,,
2017-12-08T16:56:44.555Z,,,36.9,,54,,
2017-12-08T16:56:59.672Z,,,37.4,,54,30,
2017-12-08T16:57:09.751Z,,,37.8,,54,29,
2017-12-08T16:57:19.666Z,,,38.1,,54,,
2017-12-08T16:57:24.552Z,,,38.5,,54,30,
2017-12-08T16:57:34.548Z,,,38.8,,54,29,
2017-12-08T16:57:44.547Z,,60.5,39.2,,54,,
2017-12-08T16:57:54.548Z,,60.4,39.5,,54,,
2017-12-08T16:58:04.649Z,,60.5,39.8,,54,,
2017-12-08T16:58:14.549Z,,,40,,54,,
2017-12-08T16:58:24.555Z,,,40.3,,54,,
2017-12-08T16:58:34.557Z,,,40.6,,54,,
2017-12-08T16:58:44.544Z,,,40.8,,54,,
2017-12-08T16:58:54.555Z,,,41.2,,54,,
2017-12-08T16:59:04.656Z,,,41.5,,54,,
2017-12-08T16:59:14.554Z,,,41.7,,54,,
2017-12-08T16:59:24.556Z,,60.6,42,,54,,
2017-12-08T16:59:34.558Z,,,42.2,,54,,
2017-12-08T16:59:44.558Z,,,42.4,,54,,
2017-12-08T16:59:54.550Z,,,42.6,,54,,
2017-12-08T17:00:04.648Z,,,42.8,,54,,
2017-12-08T17:00:14.547Z,,,43,,54,,
2017-12-08T17:00:24.548Z,,60.7,43.2,,54,,
2017-12-08T17:00:34.546Z,,,43.4,,54,,
2017-12-08T17:00:44.552Z,,,43.6,,54,,
2017-12-08T17:00:54.546Z,,,43.8,,54,,
2017-12-08T17:01:04.647Z,,60.8,44,,54,,
2017-12-08T17:01:14.551Z,,,44.2,,54,,
2017-12-08T17:01:24.547Z,,,44.4,,54,,
2017-12-08T17:01:34.548Z,,,44.6,,54,,
2017-12-08T17:01:44.554Z,,,44.8,,54,,
2017-12-08T17:01:54.550Z,,,45,,54,30,
2017-12-08T17:02:04.653Z,,60.9,45.2,,54,29,
2017-12-08T17:02:14.556Z,,,45.4,,54,,
2017-12-08T17:02:24.548Z,,,45.5,,54,,
2017-12-08T17:02:34.558Z,,61.1,45.7,,54,,
2017-12-08T17:02:44.546Z,,,45.8,,54,,
2017-12-08T17:02:54.556Z,,,46,,54,,
2017-12-08T17:03:04.685Z,,,46.1,,54,,
2017-12-08T17:03:14.550Z,,,46.2,,54,,
2017-12-08T17:03:24.549Z,,61.2,46.3,,54,30,
2017-12-08T17:03:34.549Z,,,46.5,,54,29,
2017-12-08T17:03:44.551Z,,,46.6,,54,,
2017-12-08T17:03:54.554Z,,,46.8,,54,,
2017-12-08T17:04:04.650Z,,61.3,46.9,,54,,
2017-12-08T17:04:14.549Z,,,47,,54,,
2017-12-08T17:04:24.550Z,,,47.1,,54,,
2017-12-08T17:04:34.551Z,,,47.2,,54,,
2017-12-08T17:04:44.623Z,,61.4,47.4,,54,,
2017-12-08T17:04:54.556Z,,,47.5,,54,,
2017-12-08T17:05:09.711Z,,,47.5,,54,,
2017-12-08T17:05:14.555Z,,,47.6,,54,,
2017-12-08T17:05:24.551Z,,61.5,47.7,,54,30,
2017-12-08T17:05:34.552Z,,,47.8,,54,,
2017-12-08T17:05:44.552Z,,,47.9,,54,29,
2017-12-08T17:05:54.553Z,,,48,,54,,
2017-12-08T17:06:04.656Z,,61.6,48.1,,54,,
2017-12-08T17:06:14.551Z,,,48.2,,54,,
2017-12-08T17:06:24.556Z,,,48.3,,54,30,
2017-12-08T17:06:34.552Z,,,48.4,,54,29,
2017-12-08T17:06:44.553Z,,61.8,48.5,,54,,
2017-12-08T17:06:54.552Z,,,48.5,,54,,
2017-12-08T17:07:04.651Z,,,48.6,,54,,
2017-12-08T17:07:14.552Z,,,48.7,,54,,
2017-12-08T17:07:24.554Z,,61.9,48.7,,54,30,
2017-12-08T17:07:34.552Z,,,48.8,,54,29,
2017-12-08T17:07:44.551Z,,,48.9,,54,,
2017-12-08T17:07:54.552Z,,,49,,54,,
2017-12-08T17:08:04.652Z,,,49,,54,,
2017-12-08T17:08:14.553Z,,62,49.1,,54,30,
2017-12-08T17:08:29.654Z,,,49.2,,54,29,
2017-12-08T17:08:34.554Z,,,49.2,,54,,
2017-12-08T17:08:44.554Z,,,49.3,,54,30,
2017-12-08T17:08:54.557Z,,62.1,49.4,,54,29,
2017-12-08T17:09:04.652Z,,,49.4,,54,,
2017-12-08T17:09:14.556Z,,,49.6,,54,,
2017-12-08T17:09:24.554Z,,,49.6,,54,,
2017-12-08T17:09:34.556Z,,62.2,49.7,,54,,
2017-12-08T17:09:44.551Z,,,49.7,,54,,
2017-12-08T17:09:54.553Z,,,49.7,,54,,
2017-12-08T17:10:04.654Z,,,49.8,,54,,
2017-12-08T17:10:14.553Z,,62.4,49.8,,54,,
2017-12-08T17:10:24.553Z,,,49.8,,54,,
2017-12-08T17:10:34.553Z,,,49.9,,54,30,
2017-12-08T17:10:44.554Z,,,49.9,,54,29,
2017-12-08T17:10:54.554Z,,62.5,49.9,,54,0,
2017-12-08T17:11:04.657Z,1,59.7,50,0,54,,
2017-12-08T17:11:14.552Z,,58.6,50,,54,,
2017-12-08T17:11:24.556Z,,57.9,50.1,,54,,
2017-12-08T17:11:34.557Z,,56.9,50.1,,54,,
2017-12-08T17:11:44.555Z,,56.2,50.2,,54,,
2017-12-08T17:11:54.554Z,,55.5,50.2,,54,,
2017-12-08T17:12:04.656Z,,54.9,50.3,,54,,
2017-12-08T17:12:14.563Z,,54.1,50.3,,54,,
2017-12-08T17:12:24.556Z,1,58.1,50.4,0,54,39,
2017-12-08T17:12:34.557Z,,60.6,50.4,,54,29,
2017-12-08T17:12:44.559Z,,58.5,50.4,,54,,
2017-12-08T17:12:54.557Z,,59,50.4,,54,,
2017-12-08T17:13:04.654Z,,59.7,50.4,,54,,
2017-12-08T17:13:14.558Z,,59.6,50.5,,54,,
2017-12-08T17:13:24.557Z,,60,50.5,,54,,
2017-12-08T17:13:34.562Z,,,50.5,,54,,
2017-12-08T17:13:44.625Z,,60.2,50.5,,54,,
2017-12-08T17:13:54.555Z,,60.5,50.5,,54,,
2017-12-08T17:14:09.721Z,,60.6,50.5,,54,,
2017-12-08T17:14:19.821Z,,60.8,50.5,,54,,
2017-12-08T17:14:24.556Z,,60.9,50.5,,54,,
2017-12-08T17:14:39.655Z,,61.1,50.6,,54,30,
2017-12-08T17:14:44.679Z,,61.2,50.6,,54,,
2017-12-08T17:14:54.559Z,,61.3,50.6,,54,29,
2017-12-08T17:15:09.822Z,,61.4,50.6,,54,,
2017-12-08T17:15:14.572Z,,61.5,50.6,,54,,
2017-12-08T17:15:24.556Z,,61.6,50.6,,54,,
2017-12-08T17:15:34.561Z,,,50.6,,54,,
2017-12-08T17:15:44.560Z,,61.8,50.6,,54,,
2017-12-08T17:15:54.557Z,1,61.8,50.6,0,54,0,
2017-12-08T17:16:04.656Z,,59.6,50.6,,54,,
2017-12-08T17:16:14.564Z,,58.1,50.6,,54,,
2017-12-08T17:16:24.556Z,,57.4,50.6,,54,,
2017-12-08T17:16:34.556Z,,56.5,50.7,,54,,
2017-12-08T17:16:44.560Z,,55.6,50.7,,54,,
2017-12-08T17:16:54.565Z,,54.9,50.7,,54,,
2017-12-08T17:17:04.660Z,,54.5,50.7,,54,,
2017-12-08T17:17:14.555Z,,53.9,50.7,,54,,
2017-12-08T17:17:24.564Z,1,57.2,50.7,0,54,39,
2017-12-08T17:17:34.562Z,,57.7,50.7,,54,29,
2017-12-08T17:17:44.556Z,,57.4,50.8,,54,,
2017-12-08T17:17:54.556Z,,58.4,50.8,,54,,
2017-12-08T17:18:04.662Z,,58.6,50.8,,54,,
2017-12-08T17:18:14.563Z,,59,50.8,,54,,
2017-12-08T17:18:24.563Z,,59.3,50.8,,54,,
2017-12-08T17:18:39.725Z,,59.6,50.8,,54,30,
2017-12-08T17:18:44.556Z,,59.8,50.8,,54,,
2017-12-08T17:18:59.729Z,,60,50.8,,54,29,
2017-12-08T17:19:09.833Z,,60.2,50.8,,54,,
2017-12-08T17:19:19.827Z,,60.4,50.7,,54,,
2017-12-08T17:19:29.755Z,,60.6,50.7,,54,,
2017-12-08T17:19:34.564Z,,60.7,50.7,,54,,
2017-12-08T17:19:44.631Z,,60.8,50.7,,54,,
2017-12-08T17:19:59.827Z,,61.1,50.7,,54,29,
2017-12-08T17:20:09.827Z,,,50.7,,54,,
2017-12-08T17:20:19.827Z,,61.2,50.7,,54,,
2017-12-08T17:20:29.662Z,,61.3,50.7,,54,,
2017-12-08T17:20:35.293Z,,61.4,50.7,,54,,
2017-12-08T17:20:44.559Z,,,50.7,,54,30,
2017-12-08T17:20:54.564Z,,61.5,50.7,,54,29,
2017-12-08T17:21:04.660Z,,,50.7,,54,,
2017-12-08T17:21:14.560Z,,61.6,50.7,,54,,
2017-12-08T17:21:24.560Z,,61.8,50.7,,54,,
2017-12-08T17:21:34.564Z,,,50.7,,54,,
2017-12-08T17:21:44.560Z,,,50.7,,54,,
2017-12-08T17:21:54.560Z,,61.9,50.7,,54,,
2017-12-08T17:22:04.661Z,,61.9,50.8,,54,,
2017-12-08T17:22:14.563Z,,62,50.8,,54,,
2017-12-08T17:22:24.560Z,,,50.8,,54,,
2017-12-08T17:22:34.561Z,,,50.8,,54,,
2017-12-08T17:22:44.560Z,,62.1,50.8,,54,,
2017-12-08T17:22:54.561Z,,,50.8,,54,,
2017-12-08T17:23:04.662Z,,62.2,50.8,,54,,
2017-12-08T17:23:14.562Z,,,50.8,,54,,
2017-12-08T17:23:29.663Z,,,50.9,,54,,
2017-12-08T17:23:34.563Z,,,50.9,,54,,
2017-12-08T17:23:44.562Z,,62.4,50.9,,54,,
2017-12-08T17:23:54.563Z,,,50.9,,54,,
2017-12-08T17:24:04.764Z,,,50.9,,54,,
2017-12-08T17:24:14.563Z,,62.5,50.9,,54,,
2017-12-08T17:24:24.564Z,,,50.9,,54,,
2017-12-08T17:24:34.564Z,,,51,,54,,
2017-12-08T17:24:49.743Z,,62.6,51,,54,,
2017-12-08T17:24:54.565Z,,,51,,54,,
2017-12-08T17:25:04.664Z,,,51,,54,,
2017-12-08T17:25:14.561Z,,62.7,51,,54,,
2017-12-08T17:25:24.569Z,,,51.1,,54,,
2017-12-08T17:25:34.565Z,,,51.1,,54,,
2017-12-08T17:25:44.564Z,,62.8,51.1,,54,,
2017-12-08T17:25:54.562Z,,,51.1,,54,,
2017-12-08T17:26:04.665Z,,,51.1,,54,,
2017-12-08T17:26:14.574Z,,,51.2,,54,,
2017-12-08T17:26:24.565Z,,,51.2,,54,30,
2017-12-08T17:26:34.564Z,,62.9,51.2,,54,29,
2017-12-08T17:26:44.566Z,,,51.2,,54,,
2017-12-08T17:26:54.563Z,,,51.2,,54,,
2017-12-08T17:27:04.662Z,,63.1,51.3,,54,,
2017-12-08T17:27:14.568Z,,,51.3,,54,,
2017-12-08T17:27:24.567Z,,,51.3,,54,,
2017-12-08T17:27:34.564Z,,,51.3,,54,,
2017-12-08T17:27:44.562Z,,,51.4,,54,,
2017-12-08T17:27:54.567Z,,,51.4,,54,,
2017-12-08T17:28:04.674Z,,63.2,51.4,,54,,
2017-12-08T17:28:19.846Z,,,51.4,,54,,
2017-12-08T17:28:29.847Z,,,51.5,,54,,
2017-12-08T17:28:39.847Z,,,51.5,,54,,
2017-12-08T17:28:44.565Z,,,51.5,,54,,
2017-12-08T17:28:59.668Z,,63.3,51.5,,54,,
2017-12-08T17:29:04.663Z,,,51.6,,54,30,
2017-12-08T17:29:14.565Z,,,51.6,,54,29,
2017-12-08T17:29:24.566Z,,,51.6,,54,,
2017-12-08T17:29:34.563Z,,,51.7,,54,,
2017-12-08T17:29:44.567Z,,63.4,51.7,,54,30,
2017-12-08T17:29:54.566Z,,,51.7,,54,29,
2017-12-08T17:30:04.664Z,,,51.7,,54,,
2017-12-08T17:30:14.568Z,,,51.7,,54,,
2017-12-08T17:30:29.670Z,,63.5,51.8,,54,,
2017-12-08T17:30:34.567Z,,,51.8,,54,,
2017-12-08T17:30:44.565Z,,,51.8,,54,,
2017-12-08T17:30:54.570Z,,63.6,51.8,,54,,
2017-12-08T17:31:04.667Z,,,51.8,,54,30,
2017-12-08T17:31:14.567Z,,,51.9,,54,29,
2017-12-08T17:31:24.568Z,,63.8,51.9,,54,,
2017-12-08T17:31:34.567Z,,,51.9,,54,,
2017-12-08T17:31:44.566Z,,,51.9,,54,,
2017-12-08T17:31:54.566Z,,63.9,52,,54,,
2017-12-08T17:32:04.665Z,,,52,,54,,
2017-12-08T17:32:14.570Z,,,52,,54,30,
2017-12-08T17:32:24.567Z,,64,52.1,,54,29,
2017-12-08T17:32:34.567Z,,,52.1,,54,,
2017-12-08T17:32:44.571Z,,,52.1,,54,,
2017-12-08T17:32:54.572Z,,64.1,52.1,,54,30,
2017-12-08T17:33:04.673Z,,,52.1,,54,29,
2017-12-08T17:33:14.573Z,,64.2,52.2,,54,,
2017-12-08T17:33:24.566Z,,,52.2,,54,,
2017-12-08T17:33:34.567Z,,,52.2,,54,,
2017-12-08T17:33:44.569Z,,64.4,52.2,,54,30,
2017-12-08T17:33:54.569Z,,,52.3,,54,29,
2017-12-08T17:34:04.665Z,,64.5,52.3,,54,,
2017-12-08T17:34:14.570Z,,,52.3,,54,,
2017-12-08T17:34:24.570Z,,,52.4,,54,,
2017-12-08T17:34:34.567Z,,64.6,52.4,,54,,
2017-12-08T17:34:44.567Z,,,52.4,,54,,
2017-12-08T17:34:54.569Z,,64.7,52.4,,54,30,
2017-12-08T17:35:04.668Z,,,52.4,,54,29,
2017-12-08T17:35:14.575Z,,,52.5,,54,30,
2017-12-08T17:35:24.569Z,,64.8,52.5,,54,29,
2017-12-08T17:35:35.333Z,,,52.5,,54,,
2017-12-08T17:35:44.570Z,,64.9,52.5,,54,,
2017-12-08T17:35:54.567Z,,,52.6,,54,,
2017-12-08T17:36:04.669Z,1,,52.6,0,54,0,
2017-12-08T17:36:14.573Z,,62.1,52.6,,54,,
2017-12-08T17:36:24.569Z,,60.9,52.6,,54,,
2017-12-08T17:36:34.568Z,,59.7,52.6,,54,,
2017-12-08T17:36:44.571Z,,58.7,52.7,,54,,
2017-12-08T17:36:54.569Z,,57.9,52.7,,54,,
2017-12-08T17:37:04.668Z,,57.2,52.7,,54,,
2017-12-08T17:37:14.569Z,,56.7,52.7,,54,,
2017-12-08T17:37:24.573Z,,56.1,52.9,,54,,
2017-12-08T17:37:34.571Z,,55.6,52.9,,54,,
2017-12-08T17:37:44.567Z,,55.2,52.9,,54,,
2017-12-08T17:37:54.574Z,1,54.9,52.9,0,54,,
2017-12-08T17:38:04.672Z,,58.5,52.9,,54,38,
2017-12-08T17:38:14.570Z,,58.8,53,,54,30,
2017-12-08T17:38:24.569Z,,59.6,53,,54,29,
2017-12-08T17:38:34.570Z,,60.5,53,,54,29,
2017-12-08T17:38:44.573Z,,61.1,53,,54,,
2017-12-08T17:38:54.569Z,,61.5,53,,54,,
2017-12-08T17:39:04.672Z,,62,52.9,,54,,
2017-12-08T17:39:14.570Z,,62.4,52.9,,54,,
2017-12-08T17:39:24.571Z,,62.6,52.9,,54,,
2017-12-08T17:39:34.571Z,,62.8,52.9,,54,30,
2017-12-08T17:39:44.569Z,,63.1,52.9,,54,29,
2017-12-08T17:39:54.569Z,,63.3,52.9,,54,,
2017-12-08T17:40:04.669Z,,63.4,52.9,,54,,
2017-12-08T17:40:14.576Z,,63.5,52.7,,54,,
2017-12-08T17:40:24.572Z,,63.6,52.7,,54,30,
2017-12-08T17:40:34.570Z,,63.9,52.7,,54,29,
2017-12-08T17:40:45.153Z,,64,52.7,,54,30,
2017-12-08T17:40:54.572Z,,64.1,52.6,,54,29,
2017-12-08T17:41:04.671Z,,,52.6,,54,,
2017-12-08T17:41:14.576Z,,64.2,52.6,,54,,
2017-12-08T17:41:24.575Z,,64.4,52.6,,54,,
2017-12-08T17:41:34.598Z,,,52.6,,54,,
2017-12-08T17:41:44.569Z,,64.5,52.6,,54,,
2017-12-08T17:41:54.574Z,,,52.7,,54,,
2017-12-08T17:42:04.672Z,,64.6,52.7,,54,30,
2017-12-08T17:42:14.575Z,,,52.7,,54,29,
2017-12-08T17:42:25.326Z,,64.7,52.7,,54,30,
2017-12-08T17:42:34.578Z,,,52.7,,54,29,
2017-12-08T17:42:44.603Z,,,52.7,,54,30,
2017-12-08T17:42:54.594Z,,64.8,52.9,,54,29,
2017-12-08T17:43:04.715Z,,,52.9,,54,,
2017-12-08T17:43:14.591Z,,64.9,52.9,,54,30,
2017-12-08T17:43:24.594Z,,,52.9,,54,29,
2017-12-08T17:43:34.604Z,1,64.9,52.9,0,54,0,
2017-12-08T17:43:44.594Z,,61.9,53,,54,,
2017-12-08T17:43:54.600Z,,60.8,53,,54,,
2017-12-08T17:44:04.715Z,,59.6,53,,54,,
2017-12-08T17:44:14.610Z,,58.7,53,,54,,
2017-12-08T17:44:24.610Z,,57.8,53,,54,,
2017-12-08T17:44:34.595Z,,57.1,53,,54,,
2017-12-08T17:44:44.600Z,,56.5,53,,54,,
2017-12-08T17:44:54.590Z,,55.9,53,,54,,
2017-12-08T17:45:04.726Z,,55.4,53,,54,,
2017-12-08T17:45:19.697Z,,54.9,53,,54,,
2017-12-08T17:45:24.772Z,1,57.3,53,0,54,41,
2017-12-08T17:45:34.592Z,,58.9,53,,54,29,
2017-12-08T17:45:44.581Z,,59.1,52.9,,54,,
2017-12-08T17:45:54.573Z,,60.1,52.9,,54,30,
2017-12-08T17:46:04.673Z,,60.6,52.7,,54,29,
2017-12-08T17:46:14.576Z,,61.2,52.7,,54,,
2017-12-08T17:46:24.574Z,,61.5,52.7,,54,,
2017-12-08T17:46:34.577Z,,62,52.7,,54,,
2017-12-08T17:46:44.577Z,,62.2,52.6,,54,,
2017-12-08T17:46:54.580Z,,62.5,52.6,,54,,
2017-12-08T17:47:04.674Z,,62.7,52.6,,54,,
2017-12-08T17:47:14.723Z,1,62.9,52.5,0,54,29,61
2017-12-08T17:47:24.573Z,,63.1,52.5,,54,,
2017-12-08T17:47:34.577Z,,63.2,52.5,,54,,
2017-12-08T17:47:44.582Z,,63.3,52.5,,54,,
2017-12-08T17:47:54.600Z,,63.4,52.5,,54,,
2017-12-08T17:48:04.697Z,,63.5,52.5,,54,,
2017-12-08T17:48:14.575Z,,63.6,52.5,,54,,
2017-12-08T17:48:24.581Z,,63.8,52.5,,54,,
2017-12-08T17:48:34.675Z,,,52.4,,54,,
2017-12-08T17:48:44.579Z,,63.9,52.4,,54,,
2017-12-08T17:48:54.577Z,,64,52.4,,54,,
2017-12-08T17:49:04.688Z,,,52.4,,54,,
2017-12-08T17:49:14.579Z,,,52.4,,54,,
2017-12-08T17:49:29.680Z,,,52.4,,54,,
2017-12-08T17:49:34.575Z,,64.1,52.4,,54,,
2017-12-08T17:49:44.578Z,,,52.4,,54,,
2017-12-08T17:49:54.583Z,,,52.5,,54,,
2017-12-08T17:50:04.681Z,,,52.5,,54,,
2017-12-08T17:50:14.575Z,,,52.5,,54,30,
2017-12-08T17:50:24.584Z,,64.2,52.5,,54,29,
2017-12-08T17:50:34.580Z,,,52.5,,54,,
2017-12-08T17:50:44.579Z,,,52.6,,54,,
2017-12-08T17:50:54.576Z,,,52.6,,54,,
2017-12-08T17:51:04.677Z,,,52.6,,54,,
2017-12-08T17:51:14.581Z,,,52.6,,54,,
2017-12-08T17:51:24.580Z,,64.4,52.7,,54,,
2017-12-08T17:51:34.580Z,,,52.7,,54,,
2017-12-08T17:51:44.579Z,,,52.7,,54,,
2017-12-08T17:51:54.586Z,,,52.7,,54,,
2017-12-08T17:52:04.689Z,,,52.7,,54,,
2017-12-08T17:52:14.581Z,,,52.7,,54,30,
2017-12-08T17:52:24.584Z,,64.5,52.7,,54,29,
2017-12-08T17:52:39.683Z,,,52.9,,54,,
2017-12-08T17:52:44.580Z,,,52.9,,54,,
2017-12-08T17:52:54.580Z,,,52.9,,54,,
2017-12-08T17:53:05.641Z,,,52.9,,54,,
2017-12-08T17:53:14.583Z,,64.6,52.9,,54,,
2017-12-08T17:53:24.578Z,,,53,,54,,
2017-12-08T17:53:34.577Z,,,53,,54,,
2017-12-08T17:53:44.579Z,,,53,,54,,
2017-12-08T17:53:54.580Z,,,53,,54,,
2017-12-08T17:54:04.681Z,,,53.1,,54,30,
2017-12-08T17:54:14.581Z,,64.7,53.1,,54,29,
2017-12-08T17:54:24.578Z,,,53.1,,54,,
2017-12-08T17:54:34.580Z,,,53.1,,54,,
2017-12-08T17:54:44.579Z,,,53.1,,54,,
2017-12-08T17:54:54.580Z,,,53.2,,54,,
2017-12-08T17:55:04.679Z,,64.8,53.2,,54,,
2017-12-08T17:55:14.582Z,,,53.2,,54,,
2017-12-08T17:55:24.579Z,,,53.2,,54,,
2017-12-08T17:55:34.587Z,,,53.2,,54,,
2017-12-08T17:55:44.580Z,,,53.2,,54,,
2017-12-08T17:55:54.579Z,,64.9,53.2,,54,,
2017-12-08T17:56:04.680Z,,64.8,53.3,,54,,
2017-12-08T17:56:14.583Z,,64.9,53.3,,54,,
2017-12-08T17:56:24.580Z,,,53.3,,54,,
2017-12-08T17:56:34.580Z,,,53.3,,54,,
2017-12-08T17:56:49.786Z,,,53.3,,54,,
2017-12-08T17:56:59.779Z,,,53.3,,54,30,
2017-12-08T17:57:09.758Z,,,53.3,,54,29,
2017-12-08T17:57:14.580Z,,,53.4,,54,0,
2017-12-08T17:57:24.579Z,1,61.8,53.4,0,54,,
2017-12-08T17:57:39.699Z,,60.8,53.4,,54,,
2017-12-08T17:57:49.780Z,,59.5,53.4,,54,,
2017-12-08T17:57:59.684Z,,58.6,53.4,,54,,
2017-12-08T17:58:04.702Z,,57.8,53.4,,54,,
2017-12-08T17:58:19.691Z,,56.9,53.4,,54,,
2017-12-08T17:58:29.700Z,,56.4,53.4,,54,,
2017-12-08T17:58:39.704Z,,55.7,53.4,,54,,
2017-12-08T17:58:44.587Z,,55.2,53.5,,54,,
2017-12-08T17:59:09.801Z,,54.8,53.5,,54,,
2017-12-08T17:59:15.083Z,1,58.3,53.5,0,54,38,
2017-12-08T17:59:21.292Z,,58.7,53.5,,54,30,
2017-12-08T17:59:29.647Z,,59.4,53.5,,54,29,
2017-12-08T17:59:39.694Z,,60.1,53.5,,54,,
2017-12-08T17:59:44.584Z,,60.6,53.4,,54,30,
2017-12-08T17:59:54.589Z,,61.2,53.4,,54,29,
2017-12-08T18:00:09.698Z,,61.5,53.4,,54,,
2017-12-08T18:00:19.783Z,,61.9,53.3,,54,,
2017-12-08T18:00:24.588Z,,62.1,53.3,,54,,
2017-12-08T18:00:39.700Z,,62.4,53.3,,54,,
2017-12-08T18:00:44.586Z,,62.5,53.3,,54,,
2017-12-08T18:00:54.586Z,,62.6,53.2,,54,,
2017-12-08T18:01:04.585Z,,62.7,53.2,,54,30,
2017-12-08T18:01:14.586Z,,62.8,53.1,,54,29,
2017-12-08T18:01:24.587Z,,62.9,53.1,,54,,
2017-12-08T18:01:34.586Z,,63.1,53.1,,54,,
2017-12-08T18:01:44.589Z,,63.2,53,,54,,
2017-12-08T18:01:54.590Z,,,53,,54,,
2017-12-08T18:02:09.701Z,,63.3,53,,54,,
2017-12-08T18:02:19.786Z,,,53,,54,,
2017-12-08T18:02:29.672Z,,,52.9,,54,,
2017-12-08T18:02:34.586Z,,63.4,53,,54,,
2017-12-08T18:02:49.786Z,,,52.9,,54,,
2017-12-08T18:02:59.687Z,,,52.9,,54,30,
2017-12-08T18:03:09.696Z,,63.5,52.9,,54,29,
2017-12-08T18:03:14.593Z,,,52.9,,54,,
2017-12-08T18:03:29.678Z,,,52.9,,54,,
2017-12-08T18:03:34.587Z,,,52.9,,54,,
2017-12-08T18:03:44.589Z,,,52.9,,54,,
2017-12-08T18:03:54.588Z,,63.6,52.9,,54,,
2017-12-08T18:04:04.588Z,,,52.9,,54,,
2017-12-08T18:04:19.788Z,,,53,,54,,
2017-12-08T18:04:29.691Z,,,53,,54,,
2017-12-08T18:04:39.690Z,,63.8,53,,54,,
2017-12-08T18:04:49.695Z,,,53,,54,,
2017-12-08T18:04:54.593Z,,,53,,54,,
2017-12-08T18:05:04.593Z,,,53,,54,,
2017-12-08T18:05:14.594Z,,63.9,53,,54,,
2017-12-08T18:05:29.667Z,,,53,,54,30,
2017-12-08T18:05:34.595Z,,,53,,54,29,
2017-12-08T18:05:44.590Z,1,63.9,53.1,0,54,0,
2017-12-08T18:05:54.588Z,,61.4,53.1,,54,,
2017-12-08T18:06:09.792Z,,59.9,53.1,,54,,
2017-12-08T18:06:19.790Z,,59.4,53.1,,54,,
2017-12-08T18:06:24.592Z,,58.3,53.1,,54,,
2017-12-08T18:06:34.589Z,,57.4,53.1,,54,,
2017-12-08T18:06:44.589Z,,56.8,53.1,,54,,
2017-12-08T18:06:54.591Z,,56.2,53.1,,54,,
2017-12-08T18:07:04.590Z,,55.6,53.1,,54,,
2017-12-08T18:07:14.589Z,,55,53.2,,54,,
2017-12-08T18:07:24.586Z,,54.6,53.2,,54,,
2017-12-08T18:07:34.587Z,,54.1,53.1,,54,,
2017-12-08T18:07:44.593Z,,53.7,53.1,,54,,
2017-12-08T18:07:59.686Z,,53.3,53.1,,54,,
2017-12-08T18:08:04.591Z,,52.9,53.1,,54,,
2017-12-08T18:08:14.590Z,,52.6,,,,,
2017-12-08T18:08:24.590Z,,52.2,53,,54,,
2017-12-08T18:08:34.592Z,,51.9,53,,54,,
2017-12-08T18:08:44.590Z,,51.7,53,,54,,
2017-12-08T18:08:54.586Z,,51.6,52.9,,54,,
2017-12-08T18:09:04.599Z,,,52.7,,54,,
2017-12-08T18:09:14.591Z,,,52.7,,54,,
2017-12-08T18:09:24.590Z,,51.5,52.6,,54,,
2017-12-08T18:09:34.599Z,,,52.5,,54,,
2017-12-08T18:09:44.595Z,,,52.4,,54,,
2017-12-08T18:09:54.587Z,,,52.3,,54,,
2017-12-08T18:10:04.589Z,0,51.4,52.6,2,54,,0
2017-12-08T18:10:14.601Z,0,50,,0,,0,
2017-12-08T18:10:24.602Z,,50.2,46.4,,54,,
2017-12-08T18:10:34.590Z,,50.5,46.3,,54,,
2017-12-08T18:10:44.590Z,,50.6,46.2,,54,,
2017-12-08T18:10:54.589Z,,,46.1,,54,,
2017-12-08T18:11:04.590Z,,50.5,46,,54,,
2017-12-08T18:11:14.593Z,0,50.3,,2,,,0
2017-12-08T18:11:24.612Z,0,47.8,45,0,54,0,
2017-12-08T18:11:34.594Z,,48,44.8,,54,,
2017-12-08T18:11:44.588Z,,48.8,44.8,,54,,
2017-12-08T18:11:54.596Z,,49,44.9,,54,,
2017-12-08T18:12:04.587Z,,49.2,45.2,,54,,
2017-12-08T18:12:14.589Z,,,45.7,,54,,
2017-12-08T18:12:34.775Z,1,49.1,46.2,0,54,,61
2017-12-08T18:12:39.997Z,,53.9,46.5,,54,36,
2017-12-08T18:12:49.798Z,,55.6,46.8,,54,29,
2017-12-08T18:12:54.603Z,,54.4,47,,54,,
2017-12-08T18:13:09.692Z,,55.6,47.2,,54,30,
2017-12-08T18:13:14.591Z,,56.2,47.4,,54,29,
2017-12-08T18:13:24.592Z,,56.3,47.6,,54,,
2017-12-08T18:13:34.627Z,,56.5,47.7,,54,,
2017-12-08T18:13:44.590Z,,,48,,54,30,
2017-12-08T18:13:54.591Z,,,48.2,,54,29,
