Time,HwTSet,PrimTSet,ActPow,HwActive,HwTOutlet,ChActive,PrimT
2018-01-01T13:02:35.112Z,54,,,,17.7,,42.2
2018-01-01T13:02:45.117Z,54,,,,17.5,,
2018-01-01T13:02:55.123Z,54,,,,17.5,,
2018-01-01T13:03:05.114Z,54,,,,17.4,,
2018-01-01T13:03:15.119Z,54,,,,17.4,,
2018-01-01T13:03:25.115Z,54,,,,17.3,,
2018-01-01T13:03:35.121Z,54,,,,17.3,,42.1
2018-01-01T13:03:45.121Z,54,,,,17,,
2018-01-01T13:03:55.111Z,54,,,,16.8,,
2018-01-01T13:04:05.118Z,54,,,,16.8,,
2018-01-01T13:04:15.134Z,54,,,,16.7,,
2018-01-01T13:04:25.116Z,54,,,,16.5,,
2018-01-01T13:04:35.112Z,54,,,,16.4,,42
2018-01-01T13:04:45.114Z,54,,,,16.4,,
2018-01-01T13:04:55.111Z,54,,,,16.2,,
2018-01-01T13:05:05.111Z,54,,,,16.2,,
2018-01-01T13:05:15.112Z,54,,,,16.1,,
2018-01-01T13:05:25.120Z,54,,,,16.1,,
2018-01-01T13:05:35.116Z,54,,,,16.1,,41.9
2018-01-01T13:05:45.113Z,54,,,,15.9,,
2018-01-01T13:05:55.198Z,54,,,,15.9,,
2018-01-01T13:06:05.112Z,54,,,,15.7,,
2018-01-01T13:06:15.116Z,54,,,,15.7,,
2018-01-01T13:06:25.112Z,54,,,,15.6,,
2018-01-01T13:06:35.112Z,54,,,,15.6,,41.8
2018-01-01T13:06:45.128Z,54,,,,15.6,,
2018-01-01T13:06:55.112Z,54,,,,15.6,,
2018-01-01T13:07:05.115Z,54,,,,15.4,,
2018-01-01T13:07:15.129Z,54,,,,15.3,,
2018-01-01T13:07:25.131Z,54,,,,15.3,,41.7
2018-01-01T13:07:35.118Z,54,,,,15.1,,41.8
2018-01-01T13:07:45.122Z,54,,,,15.1,,41.7
2018-01-01T13:07:55.114Z,54,,,,15.1,,
2018-01-01T13:08:05.115Z,54,,,,15,,
2018-01-01T13:08:15.116Z,54,,,,15,,
2018-01-01T13:08:25.118Z,54,,,,14.8,,
2018-01-01T13:08:35.115Z,54,,,,14.8,,41.6
2018-01-01T13:08:45.114Z,54,,,,14.8,,
2018-01-01T13:08:55.115Z,54,,,,14.8,,
2018-01-01T13:09:05.122Z,54,,,,14.7,,
2018-01-01T13:09:15.123Z,54,,,,14.7,,
2018-01-01T13:09:25.119Z,54,,,,14.7,,
2018-01-01T13:09:35.121Z,54,,,,14.7,,41.5
2018-01-01T13:09:45.118Z,54,,,,14.5,,
2018-01-01T13:09:55.119Z,54,,,,14.5,,
2018-01-01T13:10:05.125Z,54,,,,14.5,,
2018-01-01T13:10:15.115Z,54,,,,14.3,,
2018-01-01T13:10:25.118Z,54,,,,14.3,,
2018-01-01T13:10:35.122Z,54,,,,14.2,,
2018-01-01T13:10:45.119Z,54,,,,14,,41.4
2018-01-01T13:10:55.118Z,54,,,,14,,
2018-01-01T13:11:05.116Z,54,,,,14,,
2018-01-01T13:11:15.116Z,54,,,,14.2,,
2018-01-01T13:11:25.125Z,54,,,,14,,
2018-01-01T13:11:35.116Z,54,,,,14,,
2018-01-01T13:11:45.126Z,54,,,,14,,41.3
2018-01-01T13:11:55.122Z,54,,,,13.9,,
2018-01-01T13:12:05.136Z,54,,,,13.9,,
2018-01-01T13:12:15.120Z,54,,,,13.9,,
2018-01-01T13:12:25.124Z,54,,,,13.9,,
2018-01-01T13:12:35.121Z,54,,,,13.9,,
2018-01-01T13:12:45.121Z,54,,,,13.9,,41.2
2018-01-01T13:12:55.125Z,54,,,,13.9,,
2018-01-01T13:13:05.122Z,54,,,,13.7,,
2018-01-01T13:13:15.122Z,54,,,,13.7,,
2018-01-01T13:13:25.121Z,54,,,,13.7,,
2018-01-01T13:13:35.124Z,54,,,,13.6,,
2018-01-01T13:13:45.117Z,54,,,,13.6,,41.1
2018-01-01T13:13:55.121Z,54,,,,13.6,,
2018-01-01T13:14:05.124Z,54,,,,13.6,,
2018-01-01T13:14:15.126Z,54,,,,13.6,,
2018-01-01T13:14:25.125Z,54,,,,13.6,,
2018-01-01T13:14:35.122Z,54,,,,13.6,,
2018-01-01T13:14:45.126Z,54,,,,13.6,,
2018-01-01T13:14:55.117Z,54,,,,13.6,,41
2018-01-01T13:15:05.207Z,54,,,,13.4,,
2018-01-01T13:15:15.125Z,54,,,,13.6,,
2018-01-01T13:15:25.125Z,54,,,,13.4,,
2018-01-01T13:15:35.118Z,54,,,,13.4,,
2018-01-01T13:15:45.124Z,54,,,,13.4,,41
2018-01-01T13:15:55.119Z,54,,,,13.4,,40.9
2018-01-01T13:16:05.120Z,54,,,,13.2,,
2018-01-01T13:16:15.118Z,54,,,,13.4,,
2018-01-01T13:16:25.125Z,54,,,,13.4,,
2018-01-01T13:16:35.120Z,54,,,,13.4,,
2018-01-01T13:16:45.120Z,54,,,,13.2,,
2018-01-01T13:16:55.120Z,54,,,,13.4,,40.8
2018-01-01T13:17:05.119Z,54,,,,13.2,,
2018-01-01T13:17:15.118Z,54,,,,13.2,,
2018-01-01T13:17:25.128Z,54,,,,13.2,,
2018-01-01T13:17:35.120Z,54,,,,13.2,,
2018-01-01T13:17:45.119Z,54,,,,13.2,,
2018-01-01T13:17:55.125Z,54,,,,13.2,,
2018-01-01T13:18:05.122Z,54,,,,13.2,,40.7
2018-01-01T13:18:15.126Z,54,,,,13.1,,
2018-01-01T13:18:25.127Z,54,,,,13.1,,
2018-01-01T13:18:35.160Z,54,,,,13.2,,
2018-01-01T13:18:45.131Z,54,,,,13.1,,
2018-01-01T13:18:55.122Z,54,,,,13.1,,
2018-01-01T13:19:05.120Z,54,,,,13.1,,
2018-01-01T13:19:15.120Z,54,,,,13.2,,40.6
2018-01-01T13:19:25.124Z,54,,,,13.2,,
2018-01-01T13:19:35.121Z,54,,,,13.1,,
2018-01-01T13:19:45.128Z,54,,,,13.1,,
2018-01-01T13:19:55.123Z,54,,,,13.1,,
2018-01-01T13:20:05.121Z,54,,,,13.1,,
2018-01-01T13:20:15.122Z,54,,,,13.1,,40.5
2018-01-01T13:20:25.125Z,54,,,,13.1,,
2018-01-01T13:20:35.121Z,54,,,,13.1,,
2018-01-01T13:20:45.123Z,54,,,,13.1,,
2018-01-01T13:20:55.120Z,54,,,,13.1,,
2018-01-01T13:21:05.127Z,54,,,,13.1,,
2018-01-01T13:21:15.125Z,54,,,,13.1,,
2018-01-01T13:21:25.128Z,54,,,,12.9,,40.4
2018-01-01T13:21:35.121Z,54,,,,12.9,,
2018-01-01T13:21:45.130Z,54,,,,12.9,,
2018-01-01T13:21:55.121Z,54,,,,12.9,,
2018-01-01T13:22:05.122Z,54,,,,12.9,,
2018-01-01T13:22:15.129Z,54,,,,12.9,,
2018-01-01T13:22:25.125Z,54,,,,12.9,,
2018-01-01T13:22:35.123Z,54,,,,12.9,,40.3
2018-01-01T13:22:45.124Z,54,,,,12.9,,
2018-01-01T13:22:55.125Z,54,,,,12.9,,
2018-01-01T13:23:05.123Z,54,,,,12.9,,
2018-01-01T13:23:15.126Z,54,,,,12.9,,
2018-01-01T13:23:25.127Z,54,,,0,12.8,0,
2018-01-01T13:23:35.123Z,54,,,,12.8,,
2018-01-01T13:23:45.122Z,54,,,,12.8,,40.2
2018-01-01T13:23:55.123Z,54,,,,12.8,,
2018-01-01T13:24:05.130Z,54,,,,12.8,,
2018-01-01T13:24:15.126Z,54,,,,12.8,,
2018-01-01T13:24:25.123Z,54,,,,12.8,,
2018-01-01T13:24:35.129Z,54,,,,12.8,,
2018-01-01T13:24:45.124Z,54,,,,12.8,,
2018-01-01T13:24:55.133Z,54,,,,12.8,,40.1
2018-01-01T13:25:05.123Z,54,,,,12.8,,
2018-01-01T13:25:15.134Z,54,,,,12.8,,
2018-01-01T13:25:25.129Z,54,,,,12.8,,
2018-01-01T13:25:35.272Z,54,,,,12.8,,
2018-01-01T13:25:45.125Z,54,,,,12.8,,
2018-01-01T13:25:55.134Z,54,,,,12.8,,40
2018-01-01T13:26:05.129Z,54,,,,12.8,,
2018-01-01T13:26:15.126Z,54,,,,12.8,,
2018-01-01T13:26:25.136Z,54,,,,12.8,,
2018-01-01T13:26:35.123Z,54,,,,12.8,,40.1
2018-01-01T13:26:45.131Z,54,,,,12.8,,
2018-01-01T13:26:55.131Z,54,,,,12.8,,
2018-01-01T13:27:05.132Z,54,,,,12.8,,40
2018-01-01T13:27:15.126Z,54,,,,12.6,,
2018-01-01T13:27:25.146Z,54,5,0,0,12.6,0,40
2018-01-01T13:27:35.127Z,54,,,,12.6,,39.9
2018-01-01T13:27:45.127Z,54,,,,12.6,,39.9
2018-01-01T13:27:55.126Z,54,,,,12.6,,
2018-01-01T13:28:05.126Z,54,,,,12.6,,
2018-01-01T13:28:15.126Z,54,,,,12.6,,
2018-01-01T13:28:25.130Z,54,,,,12.6,,
2018-01-01T13:28:35.125Z,54,,,,12.8,,39.8
2018-01-01T13:28:45.128Z,54,,,,12.8,,
2018-01-01T13:28:55.127Z,54,,,,12.8,,
2018-01-01T13:29:05.128Z,54,,,,12.8,,
2018-01-01T13:29:15.129Z,54,,,,12.6,,
2018-01-01T13:29:25.146Z,54,,,,12.6,,
2018-01-01T13:29:35.132Z,54,,,,12.6,,
2018-01-01T13:29:45.129Z,54,,,,12.6,,
2018-01-01T13:29:55.126Z,54,,,,12.8,,39.7
2018-01-01T13:30:05.129Z,54,,,,12.8,,
2018-01-01T13:30:15.129Z,54,,,,12.6,,
2018-01-01T13:30:25.131Z,54,,,,12.6,,
2018-01-01T13:30:35.126Z,54,,,,12.6,,
2018-01-01T13:30:45.131Z,54,,,,12.6,,
2018-01-01T13:30:55.137Z,54,,,,12.6,,
2018-01-01T13:31:05.128Z,54,,,,12.6,,39.6
2018-01-01T13:31:15.129Z,54,,,,12.6,,
2018-01-01T13:31:25.132Z,54,,,,12.6,,
2018-01-01T13:31:35.130Z,54,,,,12.6,,
2018-01-01T13:31:45.132Z,54,,,,12.6,,
2018-01-01T13:31:55.141Z,54,,,,12.6,,
2018-01-01T13:32:05.132Z,54,,,,12.6,,
2018-01-01T13:32:15.144Z,54,,,,12.6,,39.5
2018-01-01T13:32:25.132Z,54,,,,12.6,,
2018-01-01T13:32:35.132Z,54,,,,12.6,,
2018-01-01T13:32:45.132Z,54,,,,12.6,,
2018-01-01T13:32:55.132Z,54,,,,12.6,,
2018-01-01T13:33:05.134Z,54,,,,12.6,,
2018-01-01T13:33:15.127Z,54,,,,12.6,,
2018-01-01T13:33:25.128Z,54,,,,12.6,,39.4
2018-01-01T13:33:35.128Z,54,,,,12.6,,
2018-01-01T13:33:45.129Z,54,,,,12.6,,
2018-01-01T13:33:55.131Z,54,,,,12.6,,
2018-01-01T13:34:05.130Z,54,,,,12.6,,
2018-01-01T13:34:15.130Z,54,,,,12.6,,
2018-01-01T13:34:25.134Z,54,,,,12.6,,
2018-01-01T13:34:35.133Z,54,,,,12.5,,39.3
2018-01-01T13:34:45.131Z,54,,,,12.5,,
2018-01-01T13:34:55.135Z,54,,,,12.5,,
2018-01-01T13:35:05.135Z,54,,,,12.5,,
2018-01-01T13:35:15.130Z,54,,,,12.6,,
2018-01-01T13:35:25.130Z,54,,,,12.6,,
2018-01-01T13:35:35.139Z,54,,,,12.6,,
2018-01-01T13:35:45.135Z,54,,,,12.6,,
2018-01-01T13:35:55.133Z,54,,,,12.6,,39.2
2018-01-01T13:36:05.132Z,54,,,,12.5,,
2018-01-01T13:36:15.136Z,54,,,,12.5,,
2018-01-01T13:36:25.134Z,54,,,,12.5,,
2018-01-01T13:36:35.129Z,54,,,,12.5,,
2018-01-01T13:36:45.133Z,54,,,,12.5,,
2018-01-01T13:36:55.135Z,54,,,,12.5,,
2018-01-01T13:37:05.136Z,54,,,,12.6,,
2018-01-01T13:37:15.135Z,54,,,,12.6,,39.1
2018-01-01T13:37:25.133Z,54,,,,12.6,,
2018-01-01T13:37:35.138Z,54,,,,12.6,,
2018-01-01T13:37:45.138Z,54,,,,12.6,,
2018-01-01T13:37:55.138Z,54,,,,12.6,,
2018-01-01T13:38:05.138Z,54,,,,12.6,,
2018-01-01T13:38:15.135Z,54,,,,12.6,,39.1
2018-01-01T13:38:25.136Z,54,,,,12.6,,38.9
2018-01-01T13:38:35.142Z,54,,,,12.6,,
2018-01-01T13:38:45.132Z,54,,,,12.6,,
2018-01-01T13:38:55.134Z,54,,,,12.6,,
2018-01-01T13:39:05.139Z,54,,,,12.6,,
2018-01-01T13:39:15.135Z,54,,,,12.6,,
2018-01-01T13:39:25.140Z,54,,,,12.6,,
2018-01-01T13:39:35.132Z,54,,,,12.5,,
2018-01-01T13:39:45.137Z,54,,,,12.5,,
2018-01-01T13:39:55.138Z,54,,,,12.5,,38.8
2018-01-01T13:40:05.148Z,54,,,,12.5,,
2018-01-01T13:40:15.134Z,54,,,,12.5,,
2018-01-01T13:40:25.131Z,54,,,,12.5,,
2018-01-01T13:40:35.137Z,54,,,,12.5,,
2018-01-01T13:40:45.134Z,54,,,,12.5,,
2018-01-01T13:40:55.142Z,54,,,,12.5,,
2018-01-01T13:41:05.141Z,54,,,,12.5,,38.7
2018-01-01T13:41:15.133Z,54,,,,12.5,,
2018-01-01T13:41:25.138Z,54,,,,12.5,,
2018-01-01T13:41:35.374Z,54,,,,12.5,,
2018-01-01T13:41:45.135Z,54,,,,12.5,,
2018-01-01T13:41:55.133Z,54,,,,12.5,,
2018-01-01T13:42:05.136Z,54,,,,12.5,,
2018-01-01T13:42:15.137Z,54,,,,12.5,,38.6
2018-01-01T13:42:25.138Z,54,,,,12.5,,38.7
2018-01-01T13:42:35.137Z,54,,,,12.5,,38.6
2018-01-01T13:42:45.134Z,54,,,,12.5,,
2018-01-01T13:42:55.134Z,54,,,,12.5,,
2018-01-01T13:43:05.134Z,54,,,,12.3,,
2018-01-01T13:43:15.134Z,54,,,,12.3,,
2018-01-01T13:43:25.142Z,54,,,,12.3,,
2018-01-01T13:43:35.136Z,54,,,,12.5,,
2018-01-01T13:43:45.134Z,54,,,,12.5,,
2018-01-01T13:43:55.141Z,54,,,,12.3,,38.5
2018-01-01T13:44:05.143Z,54,,,,12.3,,
2018-01-01T13:44:15.135Z,54,,,,12.3,,
2018-01-01T13:44:25.145Z,54,,,,12.3,,
2018-01-01T13:44:35.135Z,54,,,,12.3,,
2018-01-01T13:44:45.136Z,54,,,,12.3,,
2018-01-01T13:44:55.135Z,54,,,,12.3,,
2018-01-01T13:45:05.136Z,54,,,,12.3,,38.4
2018-01-01T13:45:15.136Z,54,,,,12.3,,
2018-01-01T13:45:25.147Z,54,,,,12.3,,
2018-01-01T13:45:35.136Z,54,,,,12.3,,
2018-01-01T13:45:45.136Z,54,,,,12.3,,
2018-01-01T13:45:55.137Z,54,,,,12.3,,
2018-01-01T13:46:05.137Z,54,,,,12.3,,
2018-01-01T13:46:15.137Z,54,,,,12.3,,
2018-01-01T13:46:25.137Z,54,,,,12.2,,38.3
2018-01-01T13:46:35.139Z,54,,,,12.3,,
2018-01-01T13:46:45.137Z,54,,,,12.2,,
2018-01-01T13:46:55.136Z,54,,,,12.2,,
2018-01-01T13:47:05.164Z,54,,,,12.2,,
2018-01-01T13:47:15.138Z,54,,,,12.2,,
2018-01-01T13:47:25.141Z,54,,,,12.2,,
2018-01-01T13:47:35.136Z,54,,,,12.3,,
2018-01-01T13:47:45.146Z,54,,,,12.2,,
2018-01-01T13:47:55.137Z,54,,,,12.2,,38.2
2018-01-01T13:48:05.137Z,54,,,,12.2,,
2018-01-01T13:48:15.140Z,54,,,,12.2,,
2018-01-01T13:48:25.143Z,54,,,,12.2,,
2018-01-01T13:48:35.140Z,54,,,,12.2,,
2018-01-01T13:48:45.139Z,54,,,,12.2,,
2018-01-01T13:48:55.140Z,54,,,,12.2,,
2018-01-01T13:49:05.140Z,54,,,,12.2,,
2018-01-01T13:49:15.140Z,54,,,,12.2,,
2018-01-01T13:49:25.144Z,54,,,,12.2,,38.1
2018-01-01T13:49:35.140Z,54,,,,12.2,,
2018-01-01T13:49:45.137Z,54,,,,12.2,,
2018-01-01T13:49:55.140Z,54,,,,12.2,,
2018-01-01T13:50:05.137Z,54,,,,12.2,,
2018-01-01T13:50:15.137Z,54,,,,12.2,,
2018-01-01T13:50:25.137Z,54,,,,12.2,,
2018-01-01T13:50:35.138Z,54,,,,12.2,,
2018-01-01T13:50:45.139Z,54,,,,12.2,,38
2018-01-01T13:50:55.139Z,54,,,,12.2,,
2018-01-01T13:51:05.139Z,54,,,,12.2,,
2018-01-01T13:51:15.140Z,54,,,,12.2,,
2018-01-01T13:51:25.142Z,54,,,,12.2,,
2018-01-01T13:51:35.142Z,54,,,,12.2,,
2018-01-01T13:51:45.147Z,54,,,,12.2,,
2018-01-01T13:51:55.141Z,54,,,,12.2,,
2018-01-01T13:52:05.138Z,54,,,,12.2,,37.9
2018-01-01T13:52:15.143Z,54,,,,12.2,,
2018-01-01T13:52:25.142Z,54,,,,12.2,,
2018-01-01T13:52:35.144Z,54,,,,12.2,,
2018-01-01T13:52:45.147Z,54,,,,12.2,,
2018-01-01T13:52:55.144Z,54,,,,12.2,,
2018-01-01T13:53:05.144Z,54,,,,12.2,,
2018-01-01T13:53:15.143Z,54,,,,12.2,,
2018-01-01T13:53:25.147Z,54,,,,12.2,,
2018-01-01T13:53:35.143Z,54,,,,12.2,,
2018-01-01T13:53:45.150Z,54,,,,12.2,,37.8
2018-01-01T13:53:55.141Z,54,,,,12.2,,
2018-01-01T13:54:05.140Z,54,,,,12.2,,
2018-01-01T13:54:15.144Z,54,,,,12.2,,
2018-01-01T13:54:25.145Z,54,,,,12.2,,
2018-01-01T13:54:35.144Z,54,,,,12.2,,
2018-01-01T13:54:45.145Z,54,,,,12.2,,
2018-01-01T13:54:55.145Z,54,,,,12.2,,37.7
2018-01-01T13:55:05.143Z,54,,,,12.2,,
2018-01-01T13:55:15.141Z,54,,,,12.2,,
2018-01-01T13:55:25.148Z,54,,,,12.2,,
2018-01-01T13:55:35.147Z,54,,,,12.2,,
2018-01-01T13:55:45.141Z,54,,,,12.2,,
2018-01-01T13:55:55.147Z,54,,,,12.2,,
2018-01-01T13:56:05.142Z,54,,,,12.2,,
2018-01-01T13:56:15.141Z,54,,,,12.2,,
2018-01-01T13:56:25.142Z,54,,,,12.2,,
2018-01-01T13:56:35.144Z,54,,,,12.2,,37.6
2018-01-01T13:56:45.143Z,54,,,,12.2,,
2018-01-01T13:56:55.144Z,54,,,,12.2,,
2018-01-01T13:57:05.150Z,54,,,,12.2,,
2018-01-01T13:57:15.145Z,54,,,,12.2,,
2018-01-01T13:57:25.146Z,54,,,,12.2,,
2018-01-01T13:57:35.145Z,54,,,,12.2,,
2018-01-01T13:57:45.147Z,54,,,,12.2,,
2018-01-01T13:57:55.148Z,54,,,,12.2,,37.5
2018-01-01T13:58:05.148Z,54,,,,12.2,,
2018-01-01T13:58:15.149Z,54,,,,12.2,,
2018-01-01T13:58:25.146Z,54,,,,12.2,,
2018-01-01T13:58:35.150Z,54,,,,12.2,,
2018-01-01T13:58:45.150Z,54,,,,12.2,,
2018-01-01T13:58:55.173Z,54,,,,12.2,,
2018-01-01T13:59:05.145Z,54,,,,12.2,,
2018-01-01T13:59:15.143Z,54,,,,12.2,,
2018-01-01T13:59:25.146Z,54,,,,12.2,,37.4
2018-01-01T13:59:35.144Z,54,,,,12.2,,
2018-01-01T13:59:45.145Z,54,,,,12.2,,
2018-01-01T13:59:55.145Z,54,,,,12.2,,
2018-01-01T14:00:05.144Z,54,,,,12.2,,
2018-01-01T14:00:15.143Z,54,,,,12.2,,
2018-01-01T14:00:25.148Z,54,,,,12.2,,
2018-01-01T14:00:35.146Z,54,,,,12,,
2018-01-01T14:00:45.145Z,54,,,,12.2,,
2018-01-01T14:00:55.151Z,54,,,,12.2,,
2018-01-01T14:01:05.150Z,54,,,,12.2,,
2018-01-01T14:01:15.151Z,54,,,,12.2,,37.3
2018-01-01T14:01:25.148Z,54,,,,12.2,,
2018-01-01T14:01:35.144Z,54,,,,12.2,,
2018-01-01T14:01:45.153Z,54,,,,12.2,,
2018-01-01T14:01:55.152Z,54,,,,12,,
2018-01-01T14:02:05.147Z,54,,,,12.2,,
2018-01-01T14:02:15.147Z,54,,,,12,,
2018-01-01T14:02:25.147Z,54,,,,12,,
2018-01-01T14:02:35.147Z,54,,,,12,,37.2
2018-01-01T14:02:45.147Z,54,,,,12.2,,
2018-01-01T14:02:55.155Z,54,,,,12,,
2018-01-01T14:03:05.145Z,54,,,,12,,
2018-01-01T14:03:15.145Z,54,,,,12,,
2018-01-01T14:03:25.153Z,54,,,,12,,
2018-01-01T14:03:35.146Z,54,,,,12,,
2018-01-01T14:03:45.145Z,54,,,,12,,
2018-01-01T14:03:55.162Z,54,,,,12,,
2018-01-01T14:04:05.146Z,54,,,,12,,37.1
2018-01-01T14:04:15.153Z,54,,,,12.2,,
2018-01-01T14:04:25.153Z,54,,,,12,,
2018-01-01T14:04:35.147Z,54,,,,12,,
2018-01-01T14:04:45.149Z,54,,,,12,,
2018-01-01T14:04:55.146Z,54,,,,12,,
2018-01-01T14:05:05.147Z,54,,,,12,,
2018-01-01T14:05:15.147Z,54,,,,12,,
2018-01-01T14:05:25.150Z,54,,,,12,,36.9
2018-01-01T14:05:35.148Z,54,,,,12,,36.9
2018-01-01T14:05:45.148Z,54,,,,12,,
2018-01-01T14:05:55.149Z,54,,,,12,,
2018-01-01T14:06:05.147Z,54,,,,12,,
2018-01-01T14:06:15.161Z,54,,,,12,,
2018-01-01T14:06:25.149Z,54,,,,12,,
2018-01-01T14:06:35.147Z,54,,,,12,,
2018-01-01T14:06:45.154Z,54,,,,12,,
2018-01-01T14:06:55.149Z,54,,,,12,,
2018-01-01T14:07:05.149Z,54,,,,12,,
2018-01-01T14:07:15.149Z,54,,,,12,,36.8
2018-01-01T14:07:25.150Z,54,,,,12,,
2018-01-01T14:07:35.149Z,54,,,,12,,
2018-01-01T14:07:45.154Z,54,,,,12,,
2018-01-01T14:07:55.148Z,54,,,,12,,
2018-01-01T14:08:05.150Z,54,,,,12,,
2018-01-01T14:08:15.157Z,54,,,,12,,
2018-01-01T14:08:25.152Z,54,,,,12,,
2018-01-01T14:08:35.151Z,54,,,,12,,
2018-01-01T14:08:45.158Z,54,,,,12,,36.7
2018-01-01T14:08:55.151Z,54,,,,12,,
2018-01-01T14:09:05.150Z,54,,,,12,,
2018-01-01T14:09:15.147Z,54,,,,12,,
2018-01-01T14:09:25.160Z,54,5,,0,12,0,
2018-01-01T14:09:35.172Z,54,61,,0,12,2,
2018-01-01T14:09:45.150Z,54,,,,12,,
2018-01-01T14:09:55.152Z,54,,,,12,,
2018-01-01T14:10:05.153Z,54,5,,0,12,0,36.6
2018-01-01T14:10:15.150Z,54,61,,0,12,2,
2018-01-01T14:10:25.155Z,54,,,,12,,
2018-01-01T14:10:35.150Z,54,,,,12,,
2018-01-01T14:10:45.150Z,54,,,,12,,
2018-01-01T14:10:55.148Z,54,,,,12,,
2018-01-01T14:11:05.149Z,54,,,,12,,
2018-01-01T14:11:15.152Z,54,,,,12,,
2018-01-01T14:11:30.233Z,54,,,,12,,
2018-01-01T14:11:35.151Z,54,,,,12,,36.5
2018-01-01T14:11:45.154Z,54,,,,12,,
2018-01-01T14:11:55.155Z,54,,,,12,,
2018-01-01T14:12:05.166Z,54,,,,12,,
2018-01-01T14:12:15.154Z,54,,,,12,,
2018-01-01T14:12:25.150Z,54,,,,12,,
2018-01-01T14:12:35.160Z,54,,,,12,,
2018-01-01T14:12:45.156Z,54,,,,12,,
2018-01-01T14:12:55.155Z,54,5,,0,12,0,
2018-01-01T14:13:05.150Z,54,,,,12,,
2018-01-01T14:13:15.152Z,54,,,,12,,36.4
2018-01-01T14:13:25.155Z,54,,,,12,,
2018-01-01T14:13:35.158Z,54,,,,12,,
2018-01-01T14:13:45.152Z,54,,,,12,,
2018-01-01T14:13:55.153Z,54,,,,12,,
2018-01-01T14:14:05.165Z,54,,,,12,,
2018-01-01T14:14:15.154Z,54,,,,12,,
2018-01-01T14:14:25.157Z,54,,,,12,,
2018-01-01T14:14:35.152Z,54,,,,12,,
2018-01-01T14:14:45.156Z,54,,,,12,,
2018-01-01T14:14:55.154Z,54,,,,12,,36.3
2018-01-01T14:15:05.273Z,54,,,,12,,
2018-01-01T14:15:15.151Z,54,,,,12,,
2018-01-01T14:15:25.156Z,54,,,,12,,
2018-01-01T14:15:35.154Z,54,,,,12,,
2018-01-01T14:15:45.161Z,54,,,,12,,
2018-01-01T14:15:55.158Z,54,,,,12,,
2018-01-01T14:16:05.157Z,54,,,,12,,
2018-01-01T14:16:15.159Z,54,,,,12,,
2018-01-01T14:16:25.159Z,54,,,,12,,36.2
2018-01-01T14:16:35.153Z,54,,,,12,,
2018-01-01T14:16:45.154Z,54,,,,12,,
2018-01-01T14:16:55.155Z,54,,,,12,,
2018-01-01T14:17:05.155Z,54,,,,12,,
2018-01-01T14:17:15.156Z,54,,,,12,,
2018-01-01T14:17:25.157Z,54,,,,12,,
2018-01-01T14:17:35.156Z,54,,,,12,,
2018-01-01T14:17:45.158Z,54,,,,12,,
2018-01-01T14:17:55.169Z,54,,,,11.8,,36.1
2018-01-01T14:18:05.159Z,54,,,,11.8,,
2018-01-01T14:18:15.160Z,54,,,,11.8,,
2018-01-01T14:18:25.155Z,54,,,,11.8,,
2018-01-01T14:18:35.161Z,54,,,,11.8,,
2018-01-01T14:18:45.161Z,54,,,,11.8,,
2018-01-01T14:18:55.160Z,54,,,,11.8,,
2018-01-01T14:19:05.162Z,54,,,,11.8,,
2018-01-01T14:19:15.155Z,54,,,,11.8,,
2018-01-01T14:19:25.171Z,54,,,,11.8,,36
2018-01-01T14:19:35.156Z,54,,,,11.8,,
2018-01-01T14:19:45.156Z,54,,,,11.8,,
2018-01-01T14:19:55.155Z,54,,,,11.8,,
2018-01-01T14:20:05.158Z,54,,,,11.8,,
2018-01-01T14:20:15.158Z,54,,,,11.8,,
2018-01-01T14:20:25.169Z,54,,,,11.8,,
2018-01-01T14:20:35.160Z,54,,,,11.8,,
2018-01-01T14:20:45.160Z,54,,,,11.8,,
2018-01-01T14:20:55.159Z,54,,,,11.8,,36
2018-01-01T14:21:05.162Z,54,,,,11.8,,35.9
2018-01-01T14:21:15.163Z,54,,,,11.8,,
2018-01-01T14:21:25.160Z,54,,,,11.8,,
2018-01-01T14:21:35.193Z,54,,,,11.8,,
2018-01-01T14:21:45.165Z,54,,,,11.8,,
2018-01-01T14:21:55.160Z,54,,,,11.8,,
2018-01-01T14:22:05.155Z,54,,,,11.8,,
2018-01-01T14:22:15.156Z,54,,,,11.6,,
2018-01-01T14:22:25.159Z,54,,,,11.6,,
2018-01-01T14:22:35.167Z,54,,,,11.6,,
2018-01-01T14:22:45.161Z,54,,,,11.6,,35.8
2018-01-01T14:22:55.156Z,54,,,,11.6,,
2018-01-01T14:23:05.160Z,54,,,,11.8,,
2018-01-01T14:23:15.161Z,54,,,,11.6,,
2018-01-01T14:23:25.157Z,54,,,,11.6,,
2018-01-01T14:23:35.157Z,54,,,,11.6,,
2018-01-01T14:23:45.160Z,54,,,,11.8,,
2018-01-01T14:23:55.157Z,54,,,,11.8,,
2018-01-01T14:24:05.156Z,54,,,,11.8,,
2018-01-01T14:24:15.164Z,54,,,,11.8,,35.7
2018-01-01T14:24:25.162Z,54,,,,11.8,,
2018-01-01T14:24:35.157Z,54,,,,11.8,,
2018-01-01T14:24:45.158Z,54,,,,11.8,,
2018-01-01T14:24:55.157Z,54,,,,11.8,,
2018-01-01T14:25:05.162Z,54,,,,11.8,,
2018-01-01T14:25:15.166Z,54,5,43,0,11.8,0,39.2
