Time,ChActive,PrimTSet,ActPow,HwActive,PrimT,HwTSet,HwTOutlet
2018-01-02T12:28:55.919Z,1,61,0,0,30.4,54,22.5
2018-01-02T12:29:05.929Z,,,,,,54,22.4
2018-01-02T12:29:15.923Z,,,,,,54,22.2
2018-01-02T12:29:25.917Z,,,,,,54,22.1
2018-01-02T12:29:35.930Z,,,,,30.5,54,22
2018-01-02T12:29:45.917Z,,,,,,54,21.9
2018-01-02T12:29:55.919Z,,,,,,54,21.7
2018-01-02T12:30:05.921Z,,,,,,54,21.6
2018-01-02T12:30:15.915Z,,,,,,54,21.6
2018-01-02T12:30:25.914Z,,,,,,54,21.5
2018-01-02T12:30:35.921Z,,,,,,54,21.3
2018-01-02T12:30:45.917Z,,,,,,54,21.2
2018-01-02T12:30:55.917Z,,,,,30.6,54,21.2
2018-01-02T12:31:05.937Z,1,,38,0,35.5,54,21.1
2018-01-02T12:31:15.920Z,,,29,,36.9,54,20.9
2018-01-02T12:31:25.933Z,,,,,35.9,54,20.9
2018-01-02T12:31:35.917Z,,,,,36,54,20.9
2018-01-02T12:31:45.945Z,,,,,36.6,54,21.1
2018-01-02T12:31:55.921Z,,,,,37.1,54,21.3
2018-01-02T12:32:08.053Z,,,30,,37.4,54,21.7
2018-01-02T12:32:15.924Z,,,29,,37.7,54,22
2018-01-02T12:32:25.925Z,,,,,38,54,22.4
2018-01-02T12:32:35.946Z,,,,,38.2,54,22.6
2018-01-02T12:32:45.978Z,,,,,38.4,54,22.8
2018-01-02T12:32:55.947Z,,,,,38.7,54,23.1
2018-01-02T12:33:05.927Z,,,,,38.8,54,23.2
2018-01-02T12:33:15.952Z,,,,,39.1,54,23.4
2018-01-02T12:33:25.924Z,,,,,39.2,54,23.6
2018-01-02T12:33:35.917Z,,,,,,54,23.6
2018-01-02T12:33:45.931Z,,,,,,54,23.7
2018-01-02T12:33:55.922Z,,,,,39.3,54,23.8
2018-01-02T12:34:05.921Z,,,,,,54,23.8
2018-01-02T12:34:15.918Z,,,,,39.5,54,23.9
2018-01-02T12:34:25.922Z,,,,,39.6,54,24
2018-01-02T12:34:35.921Z,,,,,39.7,54,24
2018-01-02T12:34:45.920Z,,,,,39.8,54,24.2
2018-01-02T12:34:55.930Z,,,,,40,54,24.3
2018-01-02T12:35:05.931Z,,,,,40.1,54,24.3
2018-01-02T12:35:15.923Z,,,,,40.2,54,24.4
2018-01-02T12:35:25.917Z,,,,,40.3,54,24.4
2018-01-02T12:35:35.926Z,,,,,40.5,54,24.5
2018-01-02T12:35:45.922Z,,,,,40.6,54,24.7
2018-01-02T12:35:55.918Z,,,,,40.7,54,24.8
2018-01-02T12:36:05.924Z,,,,,40.8,54,24.9
2018-01-02T12:36:15.921Z,,,29,,41,54,25
2018-01-02T12:36:25.920Z,,,,,41.1,54,25.1
2018-01-02T12:36:35.923Z,,,30,,41.2,54,25.3
2018-01-02T12:36:45.922Z,,,29,,41.3,54,25.4
2018-01-02T12:36:55.958Z,,,,,41.4,54,25.5
2018-01-02T12:37:06.021Z,,,,,41.5,54,25.6
2018-01-02T12:37:15.971Z,,,,,41.6,54,25.7
2018-01-02T12:37:25.927Z,,,,,41.8,54,25.9
2018-01-02T12:37:35.929Z,1,,0,0,40.7,54,26
2018-01-02T12:37:45.993Z,,,,,38.8,54,26.1
2018-01-02T12:37:55.927Z,,,,,38.5,54,26.2
2018-01-02T12:38:05.926Z,,,,,37.8,54,26.3
2018-01-02T12:38:15.928Z,,,,,36.9,54,26.3
2018-01-02T12:38:25.962Z,,,,,36.6,54,26.3
2018-01-02T12:38:35.919Z,,,,,35.9,54,26.3
2018-01-02T12:38:45.929Z,,,,,35.8,54,26.3
2018-01-02T12:38:55.920Z,,,,,35.4,54,26.3
2018-01-02T12:39:05.928Z,,,,,34.9,54,26.3
2018-01-02T12:39:15.927Z,,,,,34.7,54,26.3
2018-01-02T12:39:25.921Z,,,,,34.5,54,26.2
2018-01-02T12:39:35.922Z,,,,,34.2,54,26.2
2018-01-02T12:39:45.927Z,,,,,33.9,54,26.2
2018-01-02T12:39:55.937Z,,,,,,54,26.1
2018-01-02T12:40:05.932Z,,,,,33.7,54,26.1
2018-01-02T12:40:15.933Z,,,,,33.5,54,26
2018-01-02T12:40:25.920Z,,,,,33.4,54,25.9
2018-01-02T12:40:35.924Z,,,,,33.2,54,25.9
2018-01-02T12:40:45.928Z,,,,,,54,25.9
2018-01-02T12:40:55.928Z,,,,,,54,25.7
2018-01-02T12:41:05.924Z,,,,,,54,25.7
2018-01-02T12:41:15.921Z,,,,,,54,25.7
2018-01-02T12:41:25.921Z,,,,,,54,25.9
2018-01-02T12:41:35.920Z,,,,,,54,25.9
2018-01-02T12:41:45.921Z,,,,,,54,25.9
2018-01-02T12:41:55.984Z,,,,,33.1,54,25.7
2018-01-02T12:42:05.929Z,,,,,,54,25.6
2018-01-02T12:42:15.923Z,,,,,,54,25.5
2018-01-02T12:42:25.926Z,,,,,,54,25.3
2018-01-02T12:42:35.922Z,,,,,,54,25.1
2018-01-02T12:42:45.923Z,,,,,,54,25
2018-01-02T12:42:55.945Z,,,,,,54,24.8
2018-01-02T12:43:05.928Z,,,,,,54,24.7
2018-01-02T12:43:15.924Z,,,,,,54,24.5
2018-01-02T12:43:26.002Z,,,,,,54,24.3
2018-01-02T12:43:35.933Z,,,,,33.2,54,24.2
2018-01-02T12:43:45.948Z,,,,,,54,23.9
2018-01-02T12:43:55.927Z,,,,,,54,23.8
2018-01-02T12:44:05.944Z,,,,,,54,23.7
2018-01-02T12:44:15.922Z,,,,,33.3,54,23.6
2018-01-02T12:44:25.926Z,,,,,,54,23.4
2018-01-02T12:44:35.925Z,,,,,,54,23.3
2018-01-02T12:44:45.926Z,,,,,33.4,54,23.2
2018-01-02T12:44:55.935Z,,,,,,54,23.1
2018-01-02T12:45:05.979Z,,,,,,54,23
2018-01-02T12:45:15.923Z,,,,,33.5,54,22.8
2018-01-02T12:45:25.937Z,,,,,,54,22.7
2018-01-02T12:45:35.923Z,,,,,,54,22.7
2018-01-02T12:45:45.927Z,,,,,,54,22.6
2018-01-02T12:45:55.928Z,,,,,33.6,54,22.5
2018-01-02T12:46:05.943Z,,,,,,54,22.4
2018-01-02T12:46:15.936Z,,,,,,54,22.4
2018-01-02T12:46:25.937Z,,,,,,54,22.2
2018-01-02T12:46:35.928Z,,,,,,54,22.1
2018-01-02T12:46:45.924Z,,,,,,54,22.1
2018-01-02T12:46:55.929Z,,,,,,54,22
2018-01-02T12:47:05.930Z,,,,,,54,22
2018-01-02T12:47:15.930Z,,,,,,54,21.9
2018-01-02T12:47:25.925Z,,,,,,54,21.7
2018-01-02T12:47:35.933Z,,,,,33.7,54,21.7
2018-01-02T12:47:45.957Z,,,,,,54,21.6
2018-01-02T12:47:55.925Z,,,,,33.6,54,21.6
2018-01-02T12:48:05.933Z,,,,,,54,21.6
2018-01-02T12:48:15.933Z,,,,,,54,21.5
2018-01-02T12:48:25.924Z,,,,,,54,21.5
2018-01-02T12:48:35.927Z,,,,,,54,21.3
2018-01-02T12:48:45.927Z,,,,,,54,21.3
2018-01-02T12:48:55.930Z,,,,,,54,21.2
2018-01-02T12:49:05.930Z,,,,,,54,21.2
2018-01-02T12:49:15.933Z,1,,44,0,34.4,54,21.2
2018-01-02T12:49:25.956Z,,,31,,39.2,54,21.1
2018-01-02T12:49:35.937Z,,,29,,37.9,54,21.1
2018-01-02T12:49:45.929Z,,,,,38,54,21.1
2018-01-02T12:49:55.928Z,,,,,,54,21.2
2018-01-02T12:50:05.931Z,,,,,38.3,54,21.5
2018-01-02T12:50:15.934Z,,,,,38.5,54,21.9
2018-01-02T12:50:25.933Z,,,,,38.6,54,22.2
2018-01-02T12:50:35.931Z,,,,,38.7,54,22.6
2018-01-02T12:50:45.930Z,,,,,39.1,54,23
2018-01-02T12:50:55.925Z,,,,,,54,23.2
2018-01-02T12:51:05.932Z,,,,,39.2,54,23.6
2018-01-02T12:51:15.929Z,,,,,39.3,54,23.7
2018-01-02T12:51:25.940Z,,,,,39.4,54,23.9
2018-01-02T12:51:35.933Z,,,,,39.5,54,24
2018-01-02T12:51:45.931Z,,,,,39.4,54,24.2
2018-01-02T12:51:55.932Z,,,,,39.5,54,24.3
2018-01-02T12:52:05.930Z,,,,,,54,24.3
2018-01-02T12:52:15.927Z,,,30,,39.6,54,24.4
2018-01-02T12:52:25.935Z,,,29,,39.7,54,24.4
2018-01-02T12:52:35.929Z,,,,,39.8,54,24.5
2018-01-02T12:52:45.933Z,1,,0,0,38.8,54,24.5
2018-01-02T12:52:55.938Z,,,,,36.9,54,24.7
2018-01-02T12:53:05.931Z,,,,,36.5,54,24.8
2018-01-02T12:53:15.936Z,,,,,35.9,54,24.8
2018-01-02T12:53:25.932Z,,,,,34.9,54,24.8
2018-01-02T12:53:35.935Z,,,,,34.6,54,24.7
2018-01-02T12:53:45.930Z,,,,,33.9,54,24.7
2018-01-02T12:53:55.933Z,,,,,33.8,54,24.5
2018-01-02T12:54:05.940Z,,,,,33.5,54,24.5
2018-01-02T12:54:15.929Z,,,,,32.9,54,24.5
2018-01-02T12:54:25.937Z,,,,,,54,24.5
2018-01-02T12:54:35.931Z,,,,,32.6,54,24.5
2018-01-02T12:54:45.929Z,,,,,32.4,54,24.5
2018-01-02T12:54:55.933Z,,,,,32.2,54,24.4
2018-01-02T12:55:05.946Z,,,,,31.9,54,24.4
2018-01-02T12:55:15.928Z,,,,,,54,24.4
2018-01-02T12:55:25.931Z,,,,,31.7,54,24.4
2018-01-02T12:55:35.931Z,,,,,31.6,54,24.3
2018-01-02T12:55:45.940Z,,,,,31.5,54,24.3
2018-01-02T12:55:55.930Z,,,,,,54,24.3
2018-01-02T12:56:05.931Z,,,,,,54,24.3
2018-01-02T12:56:15.941Z,,,,,,54,24.3
2018-01-02T12:56:25.930Z,,,,,31.4,54,24.3
2018-01-02T12:56:35.936Z,,,,,,54,24.4
2018-01-02T12:56:45.949Z,,,,,,54,24.5
2018-01-02T12:56:55.972Z,,,,,,54,24.4
2018-01-02T12:57:05.949Z,,,,,,54,24.4
2018-01-02T12:57:15.935Z,,,,,,54,24.3
2018-01-02T12:57:25.946Z,,,,,,54,24.2
2018-01-02T12:57:35.930Z,,,,,,54,24
2018-01-02T12:57:45.930Z,,,,,,54,23.9
2018-01-02T12:57:55.934Z,,,,,,54,23.7
2018-01-02T12:58:05.934Z,,,,,,54,23.7
2018-01-02T12:58:15.948Z,,,,,,54,23.4
2018-01-02T12:58:25.935Z,,,,,,54,23.3
2018-01-02T12:58:35.931Z,,,,,31.5,54,23.2
2018-01-02T12:58:45.934Z,,,,,,54,23.1
2018-01-02T12:58:55.945Z,,,,,,54,23
2018-01-02T12:59:05.935Z,,,,,,54,22.8
2018-01-02T12:59:15.931Z,,,,,,54,22.7
2018-01-02T12:59:25.938Z,,,,,,54,22.6
2018-01-02T12:59:35.930Z,,,,,31.6,54,22.6
2018-01-02T12:59:45.935Z,,,,,,54,22.5
2018-01-02T12:59:56.095Z,,,,,,54,22.4
2018-01-02T13:00:05.934Z,,,,,,54,22.2
2018-01-02T13:00:15.930Z,,,,,31.7,54,22.1
2018-01-02T13:00:25.946Z,,,,,,54,22
2018-01-02T13:00:35.933Z,,,,,,54,22
2018-01-02T13:00:45.949Z,,,,,,54,21.9
2018-01-02T13:00:55.943Z,,,,,31.8,54,21.7
2018-01-02T13:01:05.935Z,,,,,,54,21.7
2018-01-02T13:01:15.936Z,,,,,,54,21.6
2018-01-02T13:01:25.938Z,,,,,,54,21.5
2018-01-02T13:01:35.934Z,,,,,,54,21.5
2018-01-02T13:01:45.933Z,,,,,31.9,54,21.3
2018-01-02T13:01:55.941Z,,,,,,54,21.3
2018-01-02T13:02:05.940Z,,,,,,54,21.2
2018-01-02T13:02:15.944Z,1,,,0,,54,21.2
2018-01-02T13:02:25.932Z,,,38,,36,54,21.1
2018-01-02T13:02:35.937Z,,,33,,37.5,54,21.1
2018-01-02T13:02:45.934Z,,,30,,36.7,54,20.9
2018-01-02T13:02:55.968Z,,,29,,37.1,54,21.1
2018-01-02T13:03:05.945Z,,,,,37.2,54,21.3
2018-01-02T13:03:15.949Z,,,30,,37.4,54,21.7
2018-01-02T13:03:25.939Z,,,29,,37.8,54,22
2018-01-02T13:03:35.948Z,1,,0,0,35.9,54,22.4
2018-01-02T13:03:45.937Z,,,,,34.8,54,22.7
2018-01-02T13:03:55.936Z,,,,,33.9,54,23
2018-01-02T13:04:05.950Z,,,,,32.9,54,23.1
2018-01-02T13:04:15.940Z,,,,,32.6,54,23.2
2018-01-02T13:04:25.939Z,,,,,31.9,54,23.3
2018-01-02T13:04:35.944Z,,,,,31.7,54,23.3
2018-01-02T13:04:45.941Z,,,,,31.3,54,23.3
2018-01-02T13:04:55.934Z,,,,,30.9,54,23.2
2018-01-02T13:05:05.997Z,,,,,30.7,54,23.1
2018-01-02T13:05:15.942Z,,,,,30.4,54,23.1
2018-01-02T13:05:25.938Z,,,,,30.2,54,23.1
2018-01-02T13:05:35.942Z,,,,,29.9,54,23
2018-01-02T13:05:45.936Z,,,,,,54,22.8
2018-01-02T13:05:55.935Z,,,,,29.6,54,22.8
2018-01-02T13:06:05.956Z,,,,,29.5,54,22.7
2018-01-02T13:06:15.936Z,,,,,29.4,54,22.7
2018-01-02T13:06:26.043Z,,,,,29.3,54,22.6
2018-01-02T13:06:35.938Z,,,,,29.2,54,22.6
2018-01-02T13:06:45.939Z,,,,,,54,22.6
2018-01-02T13:06:55.954Z,,,,,,54,22.5
2018-01-02T13:07:05.938Z,,,,,,54,22.5
2018-01-02T13:07:15.940Z,,,,,,54,22.6
2018-01-02T13:07:25.938Z,,,,,,54,22.6
2018-01-02T13:07:35.940Z,1,,40,0,33.1,54,22.6
2018-01-02T13:07:45.944Z,,,29,,35.9,54,22.6
2018-01-02T13:07:55.955Z,,,30,,34.9,54,22.6
2018-01-02T13:08:05.958Z,,,29,,35.2,54,22.6
2018-01-02T13:08:15.948Z,,,,,36.1,54,22.6
2018-01-02T13:08:25.941Z,,,30,,36.4,54,22.7
2018-01-02T13:08:35.957Z,,,29,,37.1,54,23
2018-01-02T13:08:45.942Z,,,,,37.3,54,23.2
2018-01-02T13:08:55.945Z,,,,,37.6,54,23.3
2018-01-02T13:09:05.942Z,,,,,38,54,23.6
2018-01-02T13:09:15.940Z,,,,,38.2,54,23.8
2018-01-02T13:09:25.940Z,,,,,38.4,54,23.9
2018-01-02T13:09:35.948Z,,,,,38.6,54,24
2018-01-02T13:09:45.944Z,,,,,38.7,54,24.2
2018-01-02T13:09:55.941Z,,,,,,54,24.3
2018-01-02T13:10:05.938Z,,,,,38.8,54,24.3
2018-01-02T13:10:15.939Z,,,,,39.1,54,24.4
2018-01-02T13:10:25.937Z,,,,,,54,24.4
2018-01-02T13:10:35.938Z,,,,,39.2,54,24.5
2018-01-02T13:10:45.939Z,,,30,,39.4,54,24.5
2018-01-02T13:10:55.936Z,,,29,,39.5,54,24.7
2018-01-02T13:11:05.941Z,,,,,39.7,54,24.7
2018-01-02T13:11:15.941Z,,,,,39.8,54,24.7
2018-01-02T13:11:25.941Z,,,,,40,54,24.8
2018-01-02T13:11:35.942Z,,,,,40.1,54,24.8
2018-01-02T13:11:45.945Z,,,,,40.2,54,24.9
2018-01-02T13:11:56.021Z,,,,,40.4,54,25
2018-01-02T13:12:05.997Z,,,,,40.5,54,25.1
2018-01-02T13:12:15.959Z,,,,,40.6,54,25.3
2018-01-02T13:12:25.951Z,,,,,40.7,54,25.3
2018-01-02T13:12:35.938Z,,,,,40.8,54,25.4
2018-01-02T13:12:45.957Z,,,29,,40.9,54,25.4
2018-01-02T13:12:55.942Z,,,,,41.1,54,25.5
2018-01-02T13:13:05.943Z,,,,,41.2,54,25.6
2018-01-02T13:13:15.940Z,,,,,41.3,54,25.7
2018-01-02T13:13:25.939Z,,,,,41.4,54,25.9
2018-01-02T13:13:35.941Z,,,,,41.5,54,26
2018-01-02T13:13:45.949Z,,,,,41.6,54,26.1
2018-01-02T13:13:55.940Z,,,,,41.7,54,26.2
2018-01-02T13:14:05.947Z,1,,0,0,40.8,54,26.2
2018-01-02T13:14:15.942Z,,,,,38.9,54,26.3
2018-01-02T13:14:25.949Z,,,,,38.5,54,26.5
2018-01-02T13:14:35.983Z,,,,,37.8,54,26.5
2018-01-02T13:14:45.941Z,,,,,36.9,54,26.6
2018-01-02T13:14:55.951Z,,,,,36.5,54,26.6
2018-01-02T13:15:05.939Z,,,,,35.9,54,26.5
2018-01-02T13:15:15.941Z,,,,,35.7,54,26.5
2018-01-02T13:15:25.944Z,,,,,35.4,54,26.5
2018-01-02T13:15:35.974Z,,,,,34.9,54,26.3
2018-01-02T13:15:45.958Z,,,,,34.7,54,26.3
2018-01-02T13:15:55.977Z,,,,,34.4,54,26.3
2018-01-02T13:16:05.947Z,,,,,34.2,54,26.2
2018-01-02T13:16:15.950Z,,,,,33.9,54,26.2
2018-01-02T13:16:25.953Z,,,,,33.8,54,26.1
2018-01-02T13:16:35.953Z,,,,,33.7,54,26.1
2018-01-02T13:16:45.949Z,,,,,33.5,54,26.1
2018-01-02T13:16:55.940Z,,,,,33.4,54,26
2018-01-02T13:17:05.952Z,,,,,33.2,54,26
2018-01-02T13:17:15.944Z,,,,,,54,25.9
2018-01-02T13:17:25.945Z,,,,,,54,25.9
2018-01-02T13:17:36.094Z,,,,,,54,25.7
2018-01-02T13:17:45.940Z,,,,,,54,25.9
2018-01-02T13:17:55.981Z,,,,,,54,25.9
2018-01-02T13:18:05.946Z,,,,,33.1,54,26
2018-01-02T13:18:15.943Z,,,,,,54,26
2018-01-02T13:18:26.097Z,,,,,,54,25.9
2018-01-02T13:18:35.945Z,,,,,,54,25.7
2018-01-02T13:18:45.959Z,,,,,,54,25.6
2018-01-02T13:18:55.943Z,,,,,,54,25.4
2018-01-02T13:19:05.947Z,,,,,,54,25.3
2018-01-02T13:19:15.946Z,,,,,,54,25
2018-01-02T13:19:25.943Z,,,,,,54,24.9
2018-01-02T13:19:35.953Z,,,,,,54,24.8
2018-01-02T13:19:45.944Z,,,,,,54,24.5
2018-01-02T13:19:55.959Z,,,,,,54,24.4
2018-01-02T13:20:05.962Z,,,,,33.2,54,24.3
2018-01-02T13:20:15.959Z,,,,,,54,24.2
2018-01-02T13:20:25.942Z,,,,,,54,23.9
2018-01-02T13:20:35.946Z,,,,,,54,23.8
2018-01-02T13:20:45.942Z,,,,,33.3,54,23.7
2018-01-02T13:20:55.952Z,,,,,,54,23.6
2018-01-02T13:21:05.948Z,,,,,,54,23.4
2018-01-02T13:21:15.963Z,,,,,,54,23.3
2018-01-02T13:21:26.023Z,,,,,33.4,54,23.2
2018-01-02T13:21:35.946Z,,,,,,54,23.1
2018-01-02T13:21:45.951Z,,,,,,54,23
2018-01-02T13:21:55.943Z,,,,,33.5,54,22.8
2018-01-02T13:22:05.943Z,,,,,,54,22.8
2018-01-02T13:22:15.943Z,,,,,,54,22.7
2018-01-02T13:22:25.948Z,,,,,,54,22.6
2018-01-02T13:22:35.956Z,,,,,33.6,54,22.5
2018-01-02T13:22:45.946Z,,,,,,54,22.4
2018-01-02T13:22:55.946Z,,,,,,54,22.4
2018-01-02T13:23:05.948Z,0,5,,0,,54,22.2
2018-01-02T13:23:15.945Z,0,,,0,,54,22.1
2018-01-02T13:23:25.955Z,,,,,,54,22.1
2018-01-02T13:23:35.945Z,,,,,,54,22
2018-01-02T13:23:45.944Z,,,,,,54,22
2018-01-02T13:23:55.944Z,,,,,,54,21.9
2018-01-02T13:24:05.950Z,,,,,,54,21.9
2018-01-02T13:24:15.944Z,,,,,,54,21.7
2018-01-02T13:24:25.953Z,,,,,,54,21.7
2018-01-02T13:24:35.946Z,,,,,,54,21.6
2018-01-02T13:24:45.953Z,,,,,,54,21.6
2018-01-02T13:24:55.950Z,,,,,,54,21.5
2018-01-02T13:25:05.946Z,,,,,,54,21.5
2018-01-02T13:25:15.944Z,,,,,,54,21.3
2018-01-02T13:25:25.947Z,,,,,,54,21.3
2018-01-02T13:25:35.946Z,,,,,,54,21.3
2018-01-02T13:25:45.947Z,,,,,,54,21.2
2018-01-02T13:25:55.969Z,,,,,,54,21.2
2018-01-02T13:26:05.951Z,,,,,,54,21.2
2018-01-02T13:26:15.946Z,1,61,,0,,54,21.1
2018-01-02T13:26:25.948Z,,,,,,54,21.1
2018-01-02T13:26:35.955Z,,,,,33.5,54,20.9
2018-01-02T13:26:45.945Z,,,,,,54,20.9
2018-01-02T13:26:55.945Z,,,,,,54,20.9
2018-01-02T13:27:05.950Z,,,,,,54,20.9
2018-01-02T13:27:15.948Z,1,,42,0,35.2,54,20.8
2018-01-02T13:27:25.976Z,,,30,,39.1,54,20.8
2018-01-02T13:27:35.945Z,,,30,,37.8,54,20.8
2018-01-02T13:27:45.953Z,,,29,,37.1,54,20.8
2018-01-02T13:27:55.948Z,,,,,38,54,20.9
2018-01-02T13:28:05.949Z,,,30,,38.3,54,21.3
2018-01-02T13:28:15.957Z,,,,,,54,21.6
2018-01-02T13:28:25.948Z,,,29,,38.5,54,22
2018-01-02T13:28:35.950Z,,,,,,54,22.4
2018-01-02T13:28:45.947Z,,,,,38.6,54,22.7
2018-01-02T13:28:55.956Z,,,30,,38.8,54,23.1
2018-01-02T13:29:05.970Z,1,61,29,0,38.8,54,23.3
2018-01-02T13:29:15.951Z,,,30,,39.1,54,23.6
2018-01-02T13:29:25.966Z,,,29,,,54,23.7
2018-01-02T13:29:35.948Z,,,,,39.2,54,23.8
2018-01-02T13:29:45.990Z,,,,,,54,23.9
2018-01-02T13:29:55.965Z,,,,,,54,24
2018-01-02T13:30:05.949Z,,,,,39.3,54,24.2
2018-01-02T13:30:15.952Z,,,,,39.4,54,24.3
2018-01-02T13:30:25.954Z,,,,,39.5,54,24.3
2018-01-02T13:30:35.949Z,,,,,39.6,54,24.4
2018-01-02T13:30:45.947Z,,,,,39.7,54,24.4
2018-01-02T13:30:55.949Z,,,,,39.8,54,24.5
2018-01-02T13:31:05.957Z,,,,,40,54,24.5
2018-01-02T13:31:15.950Z,,,,,40.1,54,24.7
2018-01-02T13:31:25.951Z,,,,,40.2,54,24.8
2018-01-02T13:31:35.952Z,,,,,40.4,54,24.9
2018-01-02T13:31:45.953Z,,,,,40.5,54,24.9
2018-01-02T13:31:55.953Z,,,,,40.6,54,25
2018-01-02T13:32:05.953Z,,,,,40.7,54,25.1
2018-01-02T13:32:15.953Z,,,,,41,54,25.1
2018-01-02T13:32:25.953Z,,,,,,54,25.3
2018-01-02T13:32:35.954Z,,,30,,41.1,54,25.4
2018-01-02T13:32:45.954Z,,,,,41.3,54,25.5
2018-01-02T13:32:55.949Z,,,,,41.4,54,25.6
2018-01-02T13:33:05.989Z,,,29,,41.5,54,25.7
2018-01-02T13:33:15.956Z,,,,,41.6,54,25.9
2018-01-02T13:33:25.954Z,,,,,41.7,54,26
2018-01-02T13:33:35.971Z,,,,,41.9,54,26.1
2018-01-02T13:33:45.950Z,1,,0,0,41.9,54,26.2
2018-01-02T13:33:55.951Z,,,,,39.9,54,26.3
2018-01-02T13:34:05.955Z,,,,,38.8,54,26.5
2018-01-02T13:34:15.953Z,,,,,37.9,54,26.6
2018-01-02T13:34:25.955Z,,,,,37.6,54,26.7
2018-01-02T13:34:35.949Z,,,,,36.9,54,26.7
2018-01-02T13:34:45.969Z,,,,,36.4,54,26.7
2018-01-02T13:34:55.989Z,,,,,35.9,54,26.7
2018-01-02T13:35:05.989Z,,,,,35.7,54,26.7
2018-01-02T13:35:15.975Z,,,,,35.4,54,26.7
2018-01-02T13:35:25.951Z,,,,,34.9,54,26.7
2018-01-02T13:35:35.950Z,,,,,34.7,54,26.6
2018-01-02T13:35:45.971Z,,,,,34.5,54,26.6
2018-01-02T13:35:55.955Z,,,,,34.2,54,26.5
2018-01-02T13:36:06.022Z,,,,,33.9,54,26.5
2018-01-02T13:36:15.958Z,,,,,,54,26.5
2018-01-02T13:36:26.029Z,,,,,33.7,54,26.5
2018-01-02T13:36:35.952Z,,,,,33.6,54,26.5
2018-01-02T13:36:45.978Z,,,,,33.4,54,26.3
2018-01-02T13:36:55.953Z,,,,,33.3,54,26.3
2018-01-02T13:37:05.974Z,,,,,33.4,54,26.2
2018-01-02T13:37:15.967Z,,,,,,54,26.2
2018-01-02T13:37:26.007Z,,,,,33.3,54,26.2
2018-01-02T13:37:35.996Z,,,,,,54,26.3
2018-01-02T13:37:45.957Z,,,,,,54,26.3
2018-01-02T13:37:55.957Z,,,,,,54,26.3
2018-01-02T13:38:05.958Z,,,,,,54,26.2
2018-01-02T13:38:15.958Z,,,,,,54,26.1
2018-01-02T13:38:25.959Z,,,,,,54,26
2018-01-02T13:38:35.951Z,,,,,,54,25.9
2018-01-02T13:38:45.957Z,,,,,,54,25.6
2018-01-02T13:38:55.974Z,,,,,,54,25.5
2018-01-02T13:39:06.011Z,,,,,,54,25.4
2018-01-02T13:39:15.973Z,,,,,,54,25.3
2018-01-02T13:39:25.965Z,,,,,,54,25
2018-01-02T13:39:35.955Z,,,,,,54,24.9
2018-01-02T13:39:45.954Z,,,,,,54,24.7
2018-01-02T13:39:55.955Z,,,,,,54,24.4
2018-01-02T13:40:05.957Z,,,,,,54,24.3
2018-01-02T13:40:15.991Z,,,,,33.4,54,24.2
2018-01-02T13:40:25.988Z,,,,,,54,24
2018-01-02T13:40:35.958Z,,,,,,54,23.9
2018-01-02T13:40:45.957Z,,,,,33.5,54,23.8
2018-01-02T13:40:55.954Z,,,,,,54,23.7
2018-01-02T13:41:05.959Z,,,,,,54,23.6
2018-01-02T13:41:15.963Z,,,,,33.6,54,23.4
2018-01-02T13:41:25.975Z,,,,,,54,23.3
2018-01-02T13:41:35.955Z,,,,,,54,23.2
2018-01-02T13:41:45.960Z,,,,,33.7,54,23.1
2018-01-02T13:41:55.954Z,,,,,,54,23.1
2018-01-02T13:42:05.960Z,,,,,,54,23
2018-01-02T13:42:15.998Z,,,,,,54,22.8
2018-01-02T13:42:25.955Z,,,,,,54,22.7
2018-01-02T13:42:35.971Z,,,,,33.8,54,22.7
2018-01-02T13:42:45.957Z,,,,,,54,22.6
2018-01-02T13:42:55.955Z,,,,,,54,22.5
2018-01-02T13:43:05.955Z,,,,,,54,22.4
2018-01-02T13:43:15.955Z,,,,,,54,22.4
2018-01-02T13:43:25.990Z,,,,,,54,22.2
2018-01-02T13:43:35.958Z,,,,,,54,22.2
2018-01-02T13:43:45.957Z,,,,,,54,22.1
2018-01-02T13:43:55.955Z,,,,,,54,22.1
2018-01-02T13:44:05.967Z,,,,,,54,22
2018-01-02T13:44:15.956Z,,,,,,54,22
2018-01-02T13:44:25.960Z,,,,,,54,21.9
2018-01-02T13:44:35.990Z,,,,,,54,21.9
2018-01-02T13:44:45.986Z,,,,,,54,21.7
2018-01-02T13:44:55.960Z,,,,,,54,21.6
2018-01-02T13:45:05.961Z,,,,,,54,21.6
2018-01-02T13:45:15.971Z,,,,,,54,21.6
2018-01-02T13:45:25.977Z,,,,,,54,21.6
2018-01-02T13:45:35.960Z,,,,,,54,21.5
2018-01-02T13:45:45.966Z,,,,,,54,21.5
2018-01-02T13:45:55.958Z,,,,,33.7,54,21.3
2018-01-02T13:46:05.959Z,,,,,,54,21.3
2018-01-02T13:46:15.958Z,,,,,,54,21.2
2018-01-02T13:46:25.962Z,,,,,,54,21.2
2018-01-02T13:46:35.959Z,,,,,,54,21.1
2018-01-02T13:46:45.975Z,,,,,,54,21.1
2018-01-02T13:46:55.964Z,1,,,0,,54,21.1
2018-01-02T13:47:05.978Z,,,38,,38,54,20.9
2018-01-02T13:47:15.962Z,,,29,,38.9,54,20.9
