Time,ChActive,HwTOutlet,PrimTSet,PrimT,ActPow,HwTSet,HwActive
2018-02-03T20:06:33.509Z,,24.2,,,,54,
2018-02-03T20:06:43.461Z,,24,,60.9,,54,
2018-02-03T20:06:53.593Z,,24,,,,54,
2018-02-03T20:07:03.486Z,,23.9,,,,54,
2018-02-03T20:07:13.852Z,,24,,,,54,
2018-02-03T20:07:23.485Z,,24,,60.9,31,54,
2018-02-03T20:07:33.522Z,,23.9,,,,54,
2018-02-03T20:07:43.507Z,,23.9,,,,54,
2018-02-03T20:07:53.644Z,,23.8,,,30,54,
2018-02-03T20:08:08.579Z,,23.8,,,31,54,
2018-02-03T20:08:13.535Z,,23.9,,,30,54,
2018-02-03T20:08:23.480Z,,23.8,,,31,54,
2018-02-03T20:08:33.514Z,,24,,,,54,
2018-02-03T20:08:43.515Z,,24,,,,54,
2018-02-03T20:08:53.697Z,,23.9,,,30,54,
2018-02-03T20:09:03.474Z,,23.9,,,,54,
2018-02-03T20:09:13.461Z,,24,,60.9,30,54,
2018-02-03T20:09:23.461Z,,23.8,,60.9,,54,
2018-02-03T20:09:33.521Z,,23.9,,,,54,
2018-02-03T20:09:43.450Z,,23.9,,,,54,
2018-02-03T20:09:53.673Z,,23.9,,,,54,
2018-02-03T20:10:03.450Z,,23.9,,,,54,
2018-02-03T20:10:13.517Z,,24,,,,54,
2018-02-03T20:10:23.462Z,,23.9,,60.9,,54,
2018-02-03T20:10:33.540Z,,24,,,,54,
2018-02-03T20:10:43.476Z,,23.8,,,,54,
2018-02-03T20:10:54.024Z,,23.9,,,,54,
2018-02-03T20:11:03.503Z,,23.9,,,,54,
2018-02-03T20:11:13.598Z,,23.9,,,,54,
2018-02-03T20:11:23.490Z,,23.9,,60.9,,54,
2018-02-03T20:11:33.493Z,,23.8,,61.1,,54,
2018-02-03T20:11:43.468Z,,24.2,,60.9,,54,
2018-02-03T20:11:53.669Z,,24,,,29,54,
2018-02-03T20:12:03.462Z,,24,,,,54,
2018-02-03T20:12:13.465Z,,23.9,,,30,54,
2018-02-03T20:12:23.466Z,,24.2,,,29,54,
2018-02-03T20:12:33.462Z,,23.9,,,30,54,
2018-02-03T20:12:43.476Z,,24,,,,54,
2018-02-03T20:12:53.609Z,,24,,61.1,29,54,
2018-02-03T20:13:03.479Z,,24,,60.9,,54,
2018-02-03T20:13:13.486Z,,23.9,,60.9,,54,
2018-02-03T20:13:23.555Z,,23.9,,,30,54,
2018-02-03T20:13:33.490Z,,24.2,,,29,54,
2018-02-03T20:13:43.667Z,,24,,,,54,
2018-02-03T20:13:53.554Z,,24,,,,54,
2018-02-03T20:14:03.451Z,,24,,,30,54,
2018-02-03T20:14:13.483Z,0,24.2,0,61.1,29,54,2
2018-02-03T20:14:23.552Z,,15,,57.2,76,54,
2018-02-03T20:14:33.462Z,,51.2,,57.8,76,54,
2018-02-03T20:14:43.781Z,,50.2,,57.1,87,54,
2018-02-03T20:14:53.820Z,,50.8,,58,93,54,
2018-02-03T20:15:03.461Z,,51.5,,58.4,92,54,
2018-02-03T20:15:13.449Z,,52,,59,94,54,
2018-02-03T20:15:23.480Z,,52.5,,59.3,95,54,
2018-02-03T20:15:33.462Z,,53,,59.6,94,54,
2018-02-03T20:15:43.464Z,,53.3,,60,92,54,
2018-02-03T20:15:54.681Z,0,53.6,,58.5,0,54,0
2018-02-03T20:16:03.709Z,,54.8,,58.2,,54,
2018-02-03T20:16:13.522Z,,57.2,,60,,54,
2018-02-03T20:16:23.612Z,,58.1,,60.2,,54,
2018-02-03T20:16:33.594Z,,58.1,,60.1,,54,
2018-02-03T20:16:43.714Z,,57.6,,59.9,,54,
2018-02-03T20:16:53.605Z,1,57.3,,60,,54,0
2018-02-03T20:17:03.471Z,0,57,0,61.6,29,54,2
2018-02-03T20:17:13.495Z,0,23.4,,63.8,0,54,0
2018-02-03T20:17:23.462Z,,23.8,,60.7,,54,
2018-02-03T20:17:33.522Z,,33.9,,60.5,,54,
2018-02-03T20:17:43.523Z,,45.1,,60.2,,54,
2018-02-03T20:17:53.569Z,,51.2,,60.1,,54,
2018-02-03T20:18:03.464Z,,54.8,,,,54,
2018-02-03T20:18:13.570Z,0,56.9,0,58.7,0,54,2
2018-02-03T20:18:23.471Z,0,25.9,,56.2,0,54,0
2018-02-03T20:18:33.476Z,,42.2,,51.9,,54,
2018-02-03T20:18:43.466Z,,45.4,,55.1,,54,
2018-02-03T20:18:53.612Z,,49.1,,56.1,,54,
2018-02-03T20:19:03.462Z,,50.9,,,,54,
2018-02-03T20:19:18.630Z,,51.8,,55.9,,54,
2018-02-03T20:19:23.508Z,1,52.1,61,55.3,,54,0
2018-02-03T20:19:33.564Z,1,52,,55.4,40,54,0
2018-02-03T20:19:43.630Z,,51.4,,59,31,54,
2018-02-03T20:19:53.614Z,,50.3,,58.7,29,54,
2018-02-03T20:20:03.705Z,,49.6,,57.6,,54,
2018-02-03T20:20:13.528Z,,48.5,,,,54,
2018-02-03T20:20:23.491Z,,47.3,,56.9,,54,
2018-02-03T20:20:33.598Z,,46.1,,56.6,30,54,
2018-02-03T20:20:43.648Z,,44.9,,56.2,29,54,
2018-02-03T20:20:53.593Z,,43.2,,55.7,,54,
2018-02-03T20:21:03.463Z,,41.9,,55.5,,54,
2018-02-03T20:21:13.497Z,,40.6,,55.4,,54,
2018-02-03T20:21:23.501Z,,39.6,,55.3,30,54,
2018-02-03T20:21:33.606Z,,38.6,,,32,54,
2018-02-03T20:21:43.594Z,,37.8,,55.5,33,54,
2018-02-03T20:21:53.566Z,,37.2,,55.7,34,54,
2018-02-03T20:22:03.508Z,,36.5,,56,36,54,
2018-02-03T20:22:13.537Z,,36,,56.4,37,54,
2018-02-03T20:22:23.487Z,,35.3,,56.7,38,54,
2018-02-03T20:22:33.464Z,,34.7,,57,39,54,
2018-02-03T20:22:43.557Z,,34.3,,57.4,,54,
2018-02-03T20:22:53.590Z,,34,,58,40,54,
2018-02-03T20:23:03.529Z,,33.5,,58.2,41,54,
2018-02-03T20:23:18.646Z,,33.2,,58.6,42,54,
2018-02-03T20:23:23.798Z,,32.7,,59,,54,
2018-02-03T20:23:33.464Z,,32.1,,59.3,,54,
2018-02-03T20:23:43.463Z,,32,,59.6,43,54,
2018-02-03T20:23:53.619Z,,31.8,,60,,54,
2018-02-03T20:24:08.641Z,,31.3,,60.1,,54,
2018-02-03T20:24:13.542Z,,31.3,,60.2,,54,
2018-02-03T20:24:23.465Z,,30.8,,60.5,,54,
2018-02-03T20:24:33.538Z,,29.6,,60.7,,54,
2018-02-03T20:24:43.574Z,,30,,60.8,,54,
2018-02-03T20:24:53.694Z,,29.6,,61.1,,54,
2018-02-03T20:25:03.737Z,,29,,61.2,42,54,
2018-02-03T20:25:13.463Z,,28.9,,,41,54,
2018-02-03T20:25:23.666Z,,28.9,,,39,54,
2018-02-03T20:25:33.502Z,,28.1,,61.1,38,54,
2018-02-03T20:25:43.670Z,,28,,60.9,,54,
2018-02-03T20:25:53.655Z,,27.9,,,37,54,
2018-02-03T20:26:03.525Z,,27.7,,,38,54,
2018-02-03T20:26:13.504Z,,27.8,,,,54,
2018-02-03T20:26:23.620Z,,27.9,,,,54,
2018-02-03T20:26:38.582Z,,28,,61.1,38,54,
2018-02-03T20:26:43.505Z,,27.8,,61.1,37,54,
2018-02-03T20:26:58.765Z,,27.7,,,,54,
2018-02-03T20:27:20.733Z,,27.9,,60.9,36,54,
2018-02-03T20:27:26.666Z,,27.5,,61.1,,54,
2018-02-03T20:27:38.655Z,,27.8,,60.9,35,54,
2018-02-03T20:27:43.576Z,,27.8,,,,54,
2018-02-03T20:27:53.567Z,,27.7,,60.9,,54,
2018-02-03T20:28:03.703Z,,27.7,,61.1,,54,
2018-02-03T20:28:13.492Z,,27.9,,60.9,35,54,
2018-02-03T20:28:23.497Z,,27.8,,,34,54,
2018-02-03T20:28:33.548Z,,27.4,,61.1,,54,
2018-02-03T20:28:43.491Z,,27.7,,60.9,33,54,
2018-02-03T20:28:53.668Z,,27.7,,,34,54,
2018-02-03T20:29:03.510Z,,27.5,,61.1,33,54,
2018-02-03T20:29:13.514Z,,27.4,,60.9,,54,
2018-02-03T20:29:23.570Z,,27.7,,60.9,,54,
2018-02-03T20:29:33.606Z,,27.7,,61.1,,54,
2018-02-03T20:29:43.735Z,,27.9,,61.1,32,54,
2018-02-03T20:29:58.743Z,,27.8,,60.9,,54,
2018-02-03T20:30:03.469Z,,27.7,,60.9,,54,
2018-02-03T20:30:13.516Z,,27.8,,61.1,,54,
2018-02-03T20:30:23.603Z,,27.3,,60.9,,54,
2018-02-03T20:30:34.888Z,,27.4,,60.9,,54,
2018-02-03T20:30:43.858Z,,27.4,,60.9,31,54,
2018-02-03T20:30:53.693Z,,27.3,,60.9,32,54,
2018-02-03T20:31:03.484Z,,27.5,,,,54,
2018-02-03T20:31:13.660Z,,27.7,,61.1,31,54,
2018-02-03T20:31:23.494Z,,27.9,,60.9,,54,
2018-02-03T20:31:33.523Z,,27.4,,,,54,
2018-02-03T20:31:43.526Z,,27.4,,,,54,
2018-02-03T20:31:53.594Z,,27.5,,,,54,
2018-02-03T20:32:03.481Z,,27.4,,61.1,31,54,
2018-02-03T20:32:13.472Z,,27.3,,60.9,30,54,
2018-02-03T20:32:23.671Z,,27.7,,,,54,
2018-02-03T20:32:33.524Z,,28,,,,54,
2018-02-03T20:32:43.552Z,,27.4,,,,54,
2018-02-03T20:32:53.939Z,,27.3,,,,54,
2018-02-03T20:33:03.571Z,,27.3,,,,54,
2018-02-03T20:33:13.564Z,,27.4,,61.1,,54,
2018-02-03T20:33:23.490Z,,27.3,,60.9,,54,
2018-02-03T20:33:33.639Z,,27.3,,,,54,
2018-02-03T20:33:43.503Z,,27.3,,,,54,
2018-02-03T20:33:53.625Z,,27.7,,61.1,,54,
2018-02-03T20:34:03.486Z,,27.3,,60.9,,54,
2018-02-03T20:34:13.539Z,,27.2,,,,54,
2018-02-03T20:34:23.539Z,,27.3,,,,54,
2018-02-03T20:34:33.627Z,,27.3,,60.9,29,54,
2018-02-03T20:34:43.487Z,,27.3,,,,54,
2018-02-03T20:34:53.711Z,,27.3,,,,54,
2018-02-03T20:35:03.469Z,,27.1,,,30,54,
2018-02-03T20:35:13.540Z,,27.5,,,29,54,
2018-02-03T20:35:23.478Z,,27.2,,,30,54,
2018-02-03T20:35:33.475Z,,27.7,,61.1,29,54,
2018-02-03T20:35:43.606Z,,27.4,,60.9,30,54,
2018-02-03T20:35:53.594Z,,27.3,,,29,54,
2018-02-03T20:36:03.528Z,,27.1,,,29,54,
2018-02-03T20:36:13.521Z,,27.2,,60.9,,54,
2018-02-03T20:36:23.504Z,,27.2,,,,54,
2018-02-03T20:36:33.506Z,,27.4,,,,54,
2018-02-03T20:36:43.487Z,,27.2,,61.1,,54,
2018-02-03T20:36:53.617Z,,27.3,,60.9,29,54,
2018-02-03T20:37:03.469Z,,26.9,,61.1,,54,
2018-02-03T20:37:13.522Z,,27.1,,,,54,
2018-02-03T20:37:23.517Z,,27.2,,,,54,
2018-02-03T20:37:33.476Z,,27.1,,,,54,
2018-02-03T20:37:43.469Z,,27.3,,,,54,
2018-02-03T20:37:53.592Z,,27.4,,,,54,
2018-02-03T20:38:03.487Z,,27.5,,,,54,
2018-02-03T20:38:13.493Z,,26.9,,,,54,
2018-02-03T20:38:23.496Z,,27.1,,,,54,
2018-02-03T20:38:33.491Z,,27.2,,,,54,
2018-02-03T20:38:43.485Z,,27.1,,,,54,
2018-02-03T20:38:53.641Z,,27.2,,,,54,
2018-02-03T20:39:03.484Z,,27.1,,,,54,
2018-02-03T20:39:13.485Z,,27.2,,61.2,,54,
2018-02-03T20:39:23.686Z,,27.1,,,,54,
2018-02-03T20:39:33.473Z,,26.9,,,,54,
2018-02-03T20:39:43.476Z,,26.9,,,,54,
2018-02-03T20:39:53.600Z,,27.5,,,30,54,
2018-02-03T20:40:03.666Z,,27.5,,,29,54,
2018-02-03T20:40:13.480Z,,27.4,,,,54,
2018-02-03T20:40:23.492Z,,26.7,,,,54,
2018-02-03T20:40:33.502Z,,26.2,,,,54,
2018-02-03T20:40:43.486Z,,26.1,,,,54,
2018-02-03T20:40:53.648Z,,26.1,,,,54,
2018-02-03T20:41:03.468Z,,26.3,,,,54,
2018-02-03T20:41:13.493Z,,27.1,,,,54,
2018-02-03T20:41:23.524Z,,27.4,,,30,54,
2018-02-03T20:41:33.484Z,,28,,,29,54,
2018-02-03T20:41:43.502Z,,27.7,,61.3,,54,
2018-02-03T20:41:53.606Z,,27.8,,,,54,
2018-02-03T20:42:03.498Z,,27.8,,,,54,
2018-02-03T20:42:13.489Z,,27.8,,,,54,
2018-02-03T20:42:28.643Z,,27.9,,,,54,
2018-02-03T20:42:33.506Z,,29.1,,,30,54,
2018-02-03T20:42:43.491Z,,29.3,,,,54,
2018-02-03T20:42:58.683Z,,28.4,,,29,54,
2018-02-03T20:43:03.517Z,,27.9,,,,54,
2018-02-03T20:43:13.511Z,,28.1,,,,54,
2018-02-03T20:43:23.866Z,,28.4,,61.4,,54,
2018-02-03T20:43:33.521Z,,28.3,,61.3,,54,
2018-02-03T20:43:43.504Z,,28.4,,61.4,,54,
2018-02-03T20:43:53.680Z,,29.3,,,,54,
2018-02-03T20:44:03.604Z,,29.1,,,,54,
2018-02-03T20:44:13.807Z,,29,,,,54,
2018-02-03T20:44:23.734Z,,28.9,,,,54,
2018-02-03T20:44:33.476Z,,28.7,,,,54,
2018-02-03T20:44:43.483Z,,29.1,,,,54,
2018-02-03T20:44:53.662Z,,29.1,,,,54,
2018-02-03T20:45:03.555Z,,28.6,,,,54,
2018-02-03T20:45:13.508Z,,28.7,,,,54,
2018-02-03T20:45:23.499Z,,28.9,,,,54,
2018-02-03T20:45:33.520Z,,28.5,,61.5,,54,
2018-02-03T20:45:43.483Z,,28.4,,,,54,
2018-02-03T20:45:53.645Z,,28,,,,54,
2018-02-03T20:46:03.475Z,,28,,,,54,
2018-02-03T20:46:13.531Z,,27.9,,,30,54,
2018-02-03T20:46:23.482Z,,28.1,,,29,54,
2018-02-03T20:46:33.684Z,,27.9,,,,54,
2018-02-03T20:46:43.504Z,,27.8,,,,54,
2018-02-03T20:46:53.656Z,,27.5,,,30,54,
2018-02-03T20:47:03.488Z,,27.8,,,29,54,
2018-02-03T20:47:13.537Z,,27.8,,,,54,
2018-02-03T20:47:23.499Z,,27.7,,,,54,
2018-02-03T20:47:33.643Z,,27.5,,,30,54,
2018-02-03T20:47:43.582Z,,27.7,,61.6,29,54,
2018-02-03T20:47:53.602Z,,27.8,,,,54,
2018-02-03T20:48:03.502Z,,27.4,,,,54,
2018-02-03T20:48:13.507Z,,27.4,,,30,54,
2018-02-03T20:48:23.483Z,,27.3,,,29,54,
2018-02-03T20:48:33.507Z,,27.3,,,,54,
2018-02-03T20:48:43.514Z,,27.3,,,,54,
2018-02-03T20:48:53.667Z,,27.2,,,,54,
2018-02-03T20:49:03.523Z,,27.4,,,,54,
2018-02-03T20:49:13.512Z,,27.2,,,,54,
2018-02-03T20:49:23.569Z,,27.2,,,,54,
2018-02-03T20:49:38.593Z,,27.2,,61.8,,54,
2018-02-03T20:49:43.598Z,,27.2,,,,54,
2018-02-03T20:49:58.764Z,,27.2,,,,54,
2018-02-03T20:50:08.929Z,,27.4,,,,54,
2018-02-03T20:50:13.545Z,,27.2,,,,54,
2018-02-03T20:50:28.847Z,,27.2,,,,54,
2018-02-03T20:50:33.639Z,,27.4,,,30,54,
2018-02-03T20:50:43.740Z,,27.4,,,29,54,
2018-02-03T20:50:53.823Z,,26.9,,,,54,
2018-02-03T20:51:03.528Z,,27.4,,,,54,
2018-02-03T20:51:13.478Z,,27.2,,,,54,
2018-02-03T20:51:23.670Z,,27.1,,,30,54,
2018-02-03T20:51:33.543Z,,26.9,,,29,54,
2018-02-03T20:51:43.547Z,,27.1,,,,54,
2018-02-03T20:51:53.686Z,,27.3,,,30,54,
2018-02-03T20:52:03.536Z,,27.4,,,29,54,
2018-02-03T20:52:13.525Z,,27.4,,,,54,
2018-02-03T20:52:23.536Z,,27.1,,,,54,
2018-02-03T20:52:33.511Z,,27.2,,,,54,
2018-02-03T20:52:43.580Z,,27.2,,,,54,
2018-02-03T20:52:53.607Z,,27.4,,,30,54,
2018-02-03T20:53:03.489Z,,27.4,,,29,54,
2018-02-03T20:53:13.473Z,,27.2,,,30,54,
2018-02-03T20:53:23.611Z,,27.2,,61.6,,54,
2018-02-03T20:53:33.638Z,,27.4,,,29,54,
2018-02-03T20:53:43.484Z,,26.9,,,,54,
2018-02-03T20:53:53.593Z,,27.1,,,30,54,
2018-02-03T20:54:03.559Z,,26.9,,,29,54,
2018-02-03T20:54:13.526Z,,27.1,,,,54,
2018-02-03T20:54:23.731Z,,27.1,,61.5,,54,
2018-02-03T20:54:33.581Z,,27.2,,61.6,,54,
2018-02-03T20:54:43.511Z,,27.2,,61.5,,54,
2018-02-03T20:54:53.632Z,,27.2,,,,54,
2018-02-03T20:55:03.603Z,,27.3,,,,54,
2018-02-03T20:55:13.481Z,,27.1,,,,54,
2018-02-03T20:55:23.478Z,,27.1,,,30,54,
2018-02-03T20:55:33.498Z,,27.2,,61.4,29,54,
2018-02-03T20:55:43.476Z,,27.2,,,,54,
2018-02-03T20:55:53.576Z,,27.3,,,,54,
2018-02-03T20:56:03.484Z,,27.3,,,30,54,
2018-02-03T20:56:13.538Z,,27.3,,61.3,29,54,
2018-02-03T20:56:23.554Z,,27.2,,,,54,
2018-02-03T20:56:33.522Z,,27.1,,,,54,
2018-02-03T20:56:43.508Z,,27.2,,,,54,
2018-02-03T20:56:53.597Z,,27.2,,61.2,30,54,
2018-02-03T20:57:03.516Z,,27.1,,,29,54,
2018-02-03T20:57:13.486Z,,27.1,,,,54,
2018-02-03T20:57:23.522Z,,27.1,,,,54,
2018-02-03T20:57:34.745Z,,27.3,,61.1,,54,
2018-02-03T20:57:43.485Z,,27.4,,,,54,
2018-02-03T20:57:53.590Z,,27.2,,,,54,
2018-02-03T20:58:03.505Z,,27.2,,,30,54,
2018-02-03T20:58:13.834Z,,27.2,,,29,54,
2018-02-03T20:58:23.505Z,,26.8,,,,54,
2018-02-03T20:58:33.521Z,,26.7,,,,54,
2018-02-03T20:58:43.481Z,,26.7,,,,54,
2018-02-03T20:58:53.610Z,,26.3,,,,54,
2018-02-03T20:59:03.480Z,,26.6,,,,54,
2018-02-03T20:59:13.555Z,,26.9,,,,54,
2018-02-03T20:59:23.485Z,,27.9,,,30,54,
2018-02-03T20:59:33.485Z,,27.5,,,29,54,
2018-02-03T20:59:43.494Z,,28,,61.2,,54,
2018-02-03T20:59:53.646Z,,27.9,,,,54,
2018-02-03T21:00:03.540Z,,27.5,,,,54,
2018-02-03T21:00:13.491Z,,27.5,,,,54,
2018-02-03T21:00:23.485Z,,27.3,,,,54,
2018-02-03T21:00:33.495Z,,27.5,,,,54,
2018-02-03T21:00:43.492Z,,27.5,,,,54,
2018-02-03T21:00:54.679Z,,27.8,,61.3,,54,
2018-02-03T21:01:03.503Z,1,27.4,61,61.3,29,54,0
2018-02-03T21:01:13.477Z,,27.9,,,30,54,
2018-02-03T21:01:23.507Z,,27.5,,,29,54,
2018-02-03T21:01:33.499Z,,27.7,,,,54,
2018-02-03T21:01:43.602Z,,27.8,,,,54,
2018-02-03T21:01:53.724Z,,27.7,,,,54,
2018-02-03T21:02:03.652Z,,27.3,,,,54,
2018-02-03T21:02:13.508Z,,27.1,,61.4,,54,
2018-02-03T21:02:23.618Z,,27.2,,,,54,
2018-02-03T21:02:33.482Z,,27.7,,,,54,
2018-02-03T21:02:43.499Z,,27.5,,,,54,
2018-02-03T21:02:53.585Z,,27.4,,,,54,
2018-02-03T21:03:03.487Z,,27.4,,,,54,
2018-02-03T21:03:13.607Z,,27.4,,61.5,,54,
2018-02-03T21:03:23.477Z,,27.2,,61.4,,54,
2018-02-03T21:03:33.522Z,,27.3,,61.5,30,54,
2018-02-03T21:03:43.492Z,,27.2,,,,54,
2018-02-03T21:03:53.628Z,,27.3,,,29,54,
2018-02-03T21:04:03.508Z,0,28.7,0,,,54,2
2018-02-03T21:04:13.658Z,0,14.5,,57,0,54,0
2018-02-03T21:04:23.493Z,,19.4,,58.2,,54,
2018-02-03T21:04:33.486Z,,40.2,,61.4,,54,
2018-02-03T21:04:43.486Z,,51.9,,62,,54,
2018-02-03T21:04:53.614Z,,56.3,,61.9,,54,
2018-02-03T21:05:03.488Z,,56.8,,61.8,,54,
2018-02-03T21:05:13.482Z,1,55.7,61,61.2,,54,0
2018-02-03T21:05:23.500Z,0,38.7,0,59.3,0,54,0
2018-02-03T21:05:33.489Z,,37.7,,59.9,,54,
2018-02-03T21:05:48.683Z,,37.7,,59.8,,54,
2018-02-03T21:05:53.680Z,,42.1,,59.7,,54,
2018-02-03T21:06:03.539Z,0,51.2,,53.8,65,54,2
2018-02-03T21:06:13.486Z,0,52.5,,52.9,0,54,2
2018-02-03T21:06:28.531Z,0,48.5,,50.7,30,54,2
2018-02-03T21:06:33.656Z,,48.2,,51,58,54,
2018-02-03T21:06:43.486Z,,50,,52.2,55,54,
2018-02-03T21:06:53.620Z,,51.4,,54,64,54,
2018-02-03T21:07:03.483Z,,51.8,,55,61,54,
2018-02-03T21:07:13.526Z,,52.7,,55.4,58,54,
2018-02-03T21:07:23.538Z,,53.1,,55.9,,54,
2018-02-03T21:07:33.508Z,,53.4,,56.1,58,54,
2018-02-03T21:07:43.579Z,,53.7,,56.3,57,54,
2018-02-03T21:07:53.600Z,,54,,56.5,58,54,
2018-02-03T21:08:03.521Z,,54.1,,56.7,,54,
2018-02-03T21:08:13.566Z,,54.3,,,57,54,
2018-02-03T21:08:23.487Z,,54.3,,,55,54,
2018-02-03T21:08:33.482Z,,54.2,,56.5,54,54,
2018-02-03T21:08:43.483Z,,54.1,,56.4,,54,
2018-02-03T21:08:54.568Z,,53.9,,56.3,,54,
2018-02-03T21:09:08.639Z,,53.9,,56.2,55,54,
2018-02-03T21:09:13.554Z,,53.8,,,54,54,
2018-02-03T21:09:33.775Z,,53.8,,56.1,56,54,
2018-02-03T21:09:33.935Z,,53.8,,,,54,
2018-02-03T21:09:43.557Z,,53.8,,,55,54,
2018-02-03T21:09:53.668Z,,53.8,,,,54,
2018-02-03T21:10:03.491Z,,53.9,,,56,54,
2018-02-03T21:10:18.592Z,,53.8,,56.2,,54,
2018-02-03T21:10:28.788Z,,53.9,,,,54,
2018-02-03T21:10:33.521Z,,53.9,,,57,54,
2018-02-03T21:10:43.521Z,,54,,,58,54,
2018-02-03T21:10:53.612Z,,53.9,,,57,54,
2018-02-03T21:11:08.607Z,,53.9,,56.1,,54,
2018-02-03T21:11:13.490Z,,53.7,,55.9,59,54,
2018-02-03T21:11:23.496Z,,53.6,,56,59,54,
2018-02-03T21:11:33.594Z,,53.8,,56.2,60,54,
2018-02-03T21:11:48.790Z,,54.1,,56.4,59,54,
2018-02-03T21:11:53.880Z,,54.2,,56.5,60,54,
2018-02-03T21:12:03.513Z,,54.2,,,58,54,
2018-02-03T21:12:13.602Z,,54.2,,56.4,57,54,
2018-02-03T21:12:23.497Z,,54.2,,56.3,55,54,
2018-02-03T21:12:33.535Z,,54.1,,56.2,,54,
2018-02-03T21:12:43.652Z,,54,,56.1,,54,
2018-02-03T21:12:53.597Z,,53.8,,56,57,54,
2018-02-03T21:13:03.592Z,,53.7,,55.9,,54,
2018-02-03T21:13:13.488Z,,53.8,,56,58,54,
2018-02-03T21:13:23.609Z,,53.8,,,,54,
2018-02-03T21:13:33.609Z,,53.8,,56.1,60,54,
2018-02-03T21:13:43.510Z,0,54,,56.1,0,54,0
2018-02-03T21:13:53.642Z,,53.7,,55.2,,54,
2018-02-03T21:14:03.508Z,,53.5,,52.8,,54,
2018-02-03T21:14:13.585Z,,53.6,,52,,54,
2018-02-03T21:14:23.630Z,,53.9,,52,,54,
2018-02-03T21:14:33.543Z,,53.9,,53.2,,54,
2018-02-03T21:14:48.688Z,1,53.8,61,54.9,,54,0
2018-02-03T21:14:53.700Z,1,53.6,,57.2,42,54,0
2018-02-03T21:15:03.494Z,,53.4,,58.9,29,54,
2018-02-03T21:15:13.513Z,,53.2,,56.8,,54,
2018-02-03T21:15:23.557Z,,53.1,,56.5,,54,
2018-02-03T21:15:33.503Z,,53.1,,56.6,,54,
2018-02-03T21:15:43.511Z,,53.1,,55.5,,54,
2018-02-03T21:15:53.699Z,,53.2,,54.8,,54,
2018-02-03T21:16:03.592Z,,53,,53.9,,54,
2018-02-03T21:16:13.501Z,,,,53.4,,,
2018-02-03T21:16:23.755Z,,52,,52.9,,54,
2018-02-03T21:16:33.578Z,,51.3,,52.7,,54,
2018-02-03T21:16:43.514Z,,50.6,,52.4,31,54,
2018-02-03T21:16:53.651Z,,49.8,,,33,54,
2018-02-03T21:17:03.586Z,,49,,52.7,35,54,
2018-02-03T21:17:13.553Z,,48.3,,53,38,54,
2018-02-03T21:17:23.517Z,,47.7,,53.4,39,54,
2018-02-03T21:17:33.507Z,,47,,54,42,54,
2018-02-03T21:17:43.488Z,,46.5,,54.5,43,54,
2018-02-03T21:17:53.676Z,,46,,55,45,54,
2018-02-03T21:18:03.486Z,,45.6,,55.6,46,54,
2018-02-03T21:18:13.503Z,,45.1,,56.2,48,54,
2018-02-03T21:18:23.544Z,,44.7,,57,49,54,
2018-02-03T21:18:33.524Z,,44.2,,57.3,,54,
2018-02-03T21:18:48.651Z,,44,,58,50,54,
2018-02-03T21:18:53.633Z,,43.6,,58.3,51,54,
2018-02-03T21:19:03.646Z,,43.4,,58.7,,54,
2018-02-03T21:19:13.492Z,,43.1,,59.1,52,54,
2018-02-03T21:19:23.495Z,,42.9,,59.6,,54,
2018-02-03T21:19:33.495Z,,42.7,,60,,54,
2018-02-03T21:19:43.491Z,,42.5,,60.2,,54,
2018-02-03T21:19:53.660Z,,42.4,,60.6,,54,
2018-02-03T21:20:03.506Z,,42.2,,60.8,53,54,
2018-02-03T21:20:13.496Z,,42,,61.1,52,54,
2018-02-03T21:20:23.489Z,,41.9,,61.3,51,54,
2018-02-03T21:20:33.666Z,,41.8,,,49,54,
2018-02-03T21:20:43.525Z,,41.7,,,47,54,
2018-02-03T21:20:53.687Z,,41.6,,61.2,45,54,
2018-02-03T21:21:03.522Z,,41.5,,60.9,44,54,
2018-02-03T21:21:13.491Z,,41.4,,,,54,
2018-02-03T21:21:23.494Z,,41.3,,60.8,,54,
2018-02-03T21:21:33.514Z,,41.2,,,,54,
2018-02-03T21:21:43.506Z,,41.1,,,,54,
2018-02-03T21:21:53.650Z,,41.1,,,,54,
2018-02-03T21:22:03.515Z,,40.9,,60.9,,54,
2018-02-03T21:22:13.493Z,,40.8,,,,54,
2018-02-03T21:22:23.495Z,,40.7,,61.1,,54,
2018-02-03T21:22:33.500Z,,40.6,,,43,54,
2018-02-03T21:22:43.498Z,,40.7,,,,54,
2018-02-03T21:22:53.597Z,,40.6,,60.9,42,54,
2018-02-03T21:23:03.640Z,,40.5,,,,54,
2018-02-03T21:23:13.634Z,,40.5,,61.1,,54,
2018-02-03T21:23:23.496Z,,40.4,,60.9,,54,
2018-02-03T21:23:33.530Z,,40.4,,60.9,41,54,
2018-02-03T21:23:43.656Z,,40.4,,61.1,40,54,
2018-02-03T21:23:53.620Z,,40.3,,61.1,,54,
2018-02-03T21:24:03.492Z,,40.3,,,39,54,
2018-02-03T21:24:13.531Z,,40.3,,60.9,40,54,
2018-02-03T21:24:23.492Z,,40.3,,61.1,39,54,
2018-02-03T21:24:33.499Z,,40.3,,60.9,38,54,
2018-02-03T21:24:43.489Z,,40.4,,60.9,,54,
2018-02-03T21:24:53.592Z,,40.4,,61.1,,54,
