Time,PrimTSet,HwTOutlet,PrimT,HwTSet,HwActive,ActPow,ChActive
2017-12-13T12:55:33.543Z,,23.3,,54,,29,
2017-12-13T12:55:43.526Z,,23.2,,54,,30,
2017-12-13T12:55:53.565Z,,23.3,,54,,,
2017-12-13T12:56:03.542Z,,23.2,,54,,29,
2017-12-13T12:56:13.539Z,,23.2,63.8,54,,,
2017-12-13T12:56:23.585Z,,23.3,,54,,,
2017-12-13T12:56:33.551Z,,23.4,,54,,,
2017-12-13T12:56:43.537Z,,23.4,,54,,,
2017-12-13T12:56:53.598Z,,23.4,,54,,,
2017-12-13T12:57:03.541Z,,23.2,,54,,,
2017-12-13T12:57:13.541Z,,23.3,,54,,30,
2017-12-13T12:57:23.523Z,,23.4,,54,,,
2017-12-13T12:57:33.528Z,,23.4,,54,,29,
2017-12-13T12:57:43.603Z,,23.6,,54,,,
2017-12-13T12:57:53.524Z,,23.4,,54,,,
2017-12-13T12:58:03.589Z,,23.7,,54,,,
2017-12-13T12:58:13.520Z,,23.6,,54,,,
2017-12-13T12:58:23.575Z,,23.6,,54,,,
2017-12-13T12:58:33.525Z,,23.4,,54,,,
2017-12-13T12:58:43.520Z,,23.4,63.9,54,,30,
2017-12-13T12:58:53.530Z,,23.6,,54,,29,
2017-12-13T12:59:03.524Z,,23.6,,54,,,
2017-12-13T12:59:13.526Z,,23.3,,54,,,
2017-12-13T12:59:23.522Z,,23.3,,54,,30,
2017-12-13T12:59:33.541Z,,23.3,,54,,29,
2017-12-13T12:59:43.523Z,,23.3,,54,,,
2017-12-13T12:59:53.520Z,,23.4,,54,,,
2017-12-13T13:00:03.527Z,,23.4,,54,,30,
2017-12-13T13:00:13.521Z,,23.3,,54,,29,
2017-12-13T13:00:23.526Z,,23.3,,54,,,
2017-12-13T13:00:33.521Z,,23.3,,54,,,
2017-12-13T13:00:43.531Z,,23.4,,54,,,
2017-12-13T13:00:53.521Z,,23.6,,54,,30,
2017-12-13T13:01:03.523Z,,23.7,63.9,54,,29,
2017-12-13T13:01:13.533Z,,23.7,63.9,54,,29,
2017-12-13T13:01:23.599Z,,23.6,64,54,,,
2017-12-13T13:01:33.567Z,,23.4,,54,,,
2017-12-13T13:01:43.542Z,,23.4,,54,,,
2017-12-13T13:01:53.529Z,,23.3,,54,,30,
2017-12-13T13:02:03.532Z,,23.2,,54,,29,
2017-12-13T13:02:13.536Z,,23.2,,54,,,
2017-12-13T13:02:23.530Z,,23.3,,54,,,
2017-12-13T13:02:33.531Z,,23.2,,54,,,
2017-12-13T13:02:43.555Z,,23.2,,54,,30,
2017-12-13T13:02:53.588Z,,23.2,,54,,29,
2017-12-13T13:03:03.526Z,,23.3,,54,,,
2017-12-13T13:03:13.536Z,,23.4,,54,,,
2017-12-13T13:03:23.547Z,,23.3,,54,,30,
2017-12-13T13:03:33.533Z,,23.4,,54,,29,
2017-12-13T13:03:43.582Z,,23.4,,54,,,
2017-12-13T13:03:53.551Z,,23.4,,54,,,
2017-12-13T13:04:03.524Z,,23.2,,54,,,
2017-12-13T13:04:13.527Z,,23.2,64.1,54,,,
2017-12-13T13:04:23.533Z,,23.3,,54,,,
2017-12-13T13:04:33.526Z,,23.4,,54,,30,
2017-12-13T13:04:43.603Z,,23.3,,54,,29,
2017-12-13T13:04:53.684Z,,23.3,,54,,,
2017-12-13T13:05:03.690Z,,23.2,,54,,,
2017-12-13T13:05:13.543Z,,23.3,,54,,,
2017-12-13T13:05:23.537Z,,23.3,,54,,,
2017-12-13T13:05:33.589Z,,23.3,,54,,,
2017-12-13T13:05:43.588Z,,23.3,,54,,,
2017-12-13T13:05:53.544Z,,23.4,,54,,30,
2017-12-13T13:06:03.607Z,,23.4,,54,,29,
2017-12-13T13:06:13.540Z,,23.6,,54,,,
2017-12-13T13:06:23.565Z,,23.6,,54,,,
2017-12-13T13:06:33.527Z,,23.6,,54,,30,
2017-12-13T13:06:43.525Z,,23.3,,54,,29,
2017-12-13T13:06:53.627Z,,23.3,,54,,,
2017-12-13T13:07:03.545Z,,23.6,,54,,,
2017-12-13T13:07:13.535Z,,23.4,,54,,,
2017-12-13T13:07:23.603Z,,23.4,,54,,,
2017-12-13T13:07:33.521Z,,23.6,,54,,,
2017-12-13T13:07:43.632Z,,23.6,64.2,54,,,
2017-12-13T13:07:53.542Z,,23.6,,54,,,
2017-12-13T13:08:03.532Z,,23.6,,54,,,
2017-12-13T13:08:13.580Z,,23.6,,54,,30,
2017-12-13T13:08:23.568Z,,23.6,,54,,,
2017-12-13T13:08:33.582Z,,23.6,,54,,29,
2017-12-13T13:08:43.535Z,,23.6,,54,,,
2017-12-13T13:08:53.526Z,,23.4,,54,,,
2017-12-13T13:09:03.524Z,,23.3,,54,,30,
2017-12-13T13:09:13.589Z,,23.3,,54,,29,
2017-12-13T13:09:23.545Z,,23.3,,54,,30,
2017-12-13T13:09:33.538Z,,23.4,,54,,29,
2017-12-13T13:09:43.613Z,,23.6,,54,,30,
2017-12-13T13:09:53.528Z,,23.6,,54,,,
2017-12-13T13:10:03.523Z,,23.6,,54,,29,
2017-12-13T13:10:13.543Z,,23.6,,54,,,
2017-12-13T13:10:23.530Z,,23.6,,54,,,
2017-12-13T13:10:33.529Z,,23.6,,54,,,
2017-12-13T13:10:43.526Z,,23.4,,54,,,
2017-12-13T13:10:53.609Z,,23.4,,54,,,
2017-12-13T13:11:03.527Z,,23.7,,54,,,
2017-12-13T13:11:13.527Z,,23.6,,54,,,
2017-12-13T13:11:23.538Z,,23.7,64.4,54,,,
2017-12-13T13:11:33.530Z,,23.6,,54,,30,
2017-12-13T13:11:43.525Z,,23.8,64.2,54,,,
2017-12-13T13:11:53.567Z,,23.9,64.4,54,,,
2017-12-13T13:12:03.562Z,,23.9,,54,,,
2017-12-13T13:12:13.623Z,,23.8,,54,,29,
2017-12-13T13:12:23.528Z,,23.6,,54,,,
2017-12-13T13:12:33.532Z,,23.4,,54,,30,
2017-12-13T13:12:43.533Z,,23.6,,54,,29,
2017-12-13T13:12:53.529Z,,23.4,,54,,,
2017-12-13T13:13:03.539Z,,23.3,,54,,,
2017-12-13T13:13:13.596Z,,23.2,,54,,,
2017-12-13T13:13:23.528Z,,23.2,,54,,,
2017-12-13T13:13:33.542Z,,23.2,,54,,,
2017-12-13T13:13:43.527Z,,23.3,,54,,,
2017-12-13T13:13:58.787Z,,23.3,,54,,,
2017-12-13T13:14:03.533Z,,23.3,,54,,,
2017-12-13T13:14:13.546Z,,23.4,,54,,,
2017-12-13T13:14:23.558Z,,23.4,,54,,30,
2017-12-13T13:14:33.543Z,,23.6,,54,,29,
2017-12-13T13:14:43.618Z,,23.7,,54,,,
2017-12-13T13:14:53.562Z,,23.7,,54,,30,
2017-12-13T13:15:03.553Z,,23.4,,54,,29,
2017-12-13T13:15:13.530Z,,23.7,,54,,,
2017-12-13T13:15:23.534Z,,23.4,,54,,,
2017-12-13T13:15:33.541Z,,23.3,,54,,,
2017-12-13T13:15:43.537Z,,23.6,,54,,,
2017-12-13T13:15:53.539Z,,23.6,,54,,,
2017-12-13T13:16:03.533Z,,23.4,,54,,,
2017-12-13T13:16:13.527Z,,23.3,,54,,,
2017-12-13T13:16:23.538Z,,23.4,64.5,54,,,
2017-12-13T13:16:33.534Z,,23.4,,54,,,
2017-12-13T13:16:43.788Z,,23.6,,54,,,
2017-12-13T13:16:53.532Z,,23.7,,54,,,
2017-12-13T13:17:03.530Z,,23.7,,54,,,
2017-12-13T13:17:13.539Z,,23.4,,54,,,
2017-12-13T13:17:23.532Z,,23.4,,54,,,
2017-12-13T13:17:33.527Z,,23.7,,54,,,
2017-12-13T13:17:43.530Z,,23.4,,54,,,
2017-12-13T13:17:53.533Z,,23.3,,54,,,
2017-12-13T13:18:03.699Z,,23.3,,54,,,
2017-12-13T13:18:13.561Z,,23.3,,54,,,
2017-12-13T13:18:23.534Z,,23.3,,54,,,
2017-12-13T13:18:33.529Z,,23.6,,54,,,
2017-12-13T13:18:43.529Z,,23.7,,54,,,
2017-12-13T13:18:53.531Z,,23.3,,54,,,
2017-12-13T13:19:03.534Z,,23.4,,54,,30,
2017-12-13T13:19:13.530Z,,23.4,,54,,29,
2017-12-13T13:19:23.554Z,,23.6,,54,,,
2017-12-13T13:19:33.532Z,,23.3,,54,,,
2017-12-13T13:19:43.529Z,,23.4,,54,,,
2017-12-13T13:19:53.580Z,,23.7,,54,,,
2017-12-13T13:20:03.554Z,,23.4,,54,,,
2017-12-13T13:20:13.537Z,,23.4,64.6,54,,30,
2017-12-13T13:20:23.532Z,,23.3,64.5,54,,29,
2017-12-13T13:20:33.582Z,,23.4,,54,,,
2017-12-13T13:20:43.533Z,,23.4,,54,,,
2017-12-13T13:20:53.544Z,,23.6,,54,,,
2017-12-13T13:21:03.532Z,,23.6,,54,,,
2017-12-13T13:21:13.533Z,,23.6,,54,,30,
2017-12-13T13:21:23.617Z,,23.7,,54,,29,
2017-12-13T13:21:33.551Z,,23.7,64.6,54,,,
2017-12-13T13:21:43.668Z,,23.4,,54,,,
2017-12-13T13:21:53.530Z,,23.4,,54,,,
2017-12-13T13:22:03.531Z,,23.2,,54,,,
2017-12-13T13:22:13.565Z,,23.4,,54,,,
2017-12-13T13:22:23.544Z,,23.6,,54,,,
2017-12-13T13:22:33.583Z,,23.4,,54,,,
2017-12-13T13:22:43.637Z,,23.4,64.5,54,,30,
2017-12-13T13:22:53.631Z,,23.6,64.6,54,,29,
2017-12-13T13:23:03.539Z,,23.4,,54,,,
2017-12-13T13:23:13.531Z,,23.4,,54,,,
2017-12-13T13:23:23.549Z,,23.3,,54,,,
2017-12-13T13:23:33.535Z,5,23.4,,54,0,0,0
2017-12-13T13:23:43.597Z,,23.6,62.9,54,0,,0
2017-12-13T13:23:53.551Z,,22.8,60.9,54,,,
2017-12-13T13:24:03.537Z,,22.1,60.1,54,,,
2017-12-13T13:24:13.544Z,,21.6,59.8,54,,,
2017-12-13T13:24:23.538Z,,21.3,58.7,54,,,
2017-12-13T13:24:33.574Z,,21.1,57.9,54,,,
2017-12-13T13:24:43.575Z,,20.9,57.6,54,,,
2017-12-13T13:24:53.541Z,,20.8,56.9,54,,,
2017-12-13T13:25:03.562Z,,20.6,56.4,54,,,
2017-12-13T13:25:13.553Z,,20.5,55.9,54,,,
2017-12-13T13:25:23.543Z,,20.5,55.4,54,,,
2017-12-13T13:25:33.562Z,,20.5,54.9,54,,,
2017-12-13T13:25:43.558Z,,20.1,54.6,54,,,
2017-12-13T13:25:53.548Z,,20,53.9,54,,,
2017-12-13T13:26:03.657Z,,19.8,53.8,54,,,
2017-12-13T13:26:13.558Z,,19.7,53.5,54,,,
2017-12-13T13:26:23.580Z,,19.6,53.2,54,,,
2017-12-13T13:26:33.598Z,,19.6,52.8,54,,,
2017-12-13T13:26:43.540Z,61,19.3,,54,0,,2
2017-12-13T13:26:53.593Z,,18.8,56.2,54,0,40,2
2017-12-13T13:27:03.742Z,,20.4,58.2,54,,34,
2017-12-13T13:27:13.536Z,,20.6,57.8,54,,29,
2017-12-13T13:27:23.618Z,,20.9,58,54,,,
2017-12-13T13:27:33.548Z,,20.9,58.6,54,,,
2017-12-13T13:27:43.542Z,,21.2,58.8,54,,,
2017-12-13T13:27:53.540Z,,21.6,59.1,54,,29,
2017-12-13T13:28:03.546Z,,21.7,59.4,54,,,
2017-12-13T13:28:13.535Z,,21.9,59.6,54,,,
2017-12-13T13:28:23.605Z,,22,59.8,54,,,
2017-12-13T13:28:33.538Z,,22,60,54,,,
2017-12-13T13:28:43.543Z,,21.9,60.1,54,,,
2017-12-13T13:28:53.544Z,,22,60.4,54,,,
2017-12-13T13:29:03.558Z,,22,60.5,54,,30,
2017-12-13T13:29:13.539Z,,21.7,60.6,54,,29,
2017-12-13T13:29:23.562Z,,21.9,60.7,54,,,
2017-12-13T13:29:33.542Z,,22,60.8,54,,,
2017-12-13T13:29:43.542Z,,21.9,61.1,54,,,
2017-12-13T13:29:53.556Z,,22.1,,54,,,
2017-12-13T13:30:03.567Z,,22.1,61.2,54,,,
2017-12-13T13:30:13.578Z,,22.1,,54,,,
2017-12-13T13:30:23.545Z,,22.1,,54,,,
2017-12-13T13:30:33.541Z,,22,61.3,54,,,
2017-12-13T13:30:43.540Z,,22.1,,54,,,
2017-12-13T13:30:53.543Z,,22.1,61.4,54,,,
2017-12-13T13:31:03.539Z,,22.2,,54,,,
2017-12-13T13:31:13.544Z,,22.4,,54,,,
2017-12-13T13:31:23.544Z,,22.4,61.5,54,,30,
2017-12-13T13:31:33.536Z,,22.4,,54,,,
2017-12-13T13:31:43.538Z,,22.4,,54,,29,
2017-12-13T13:31:53.539Z,,22.4,,54,,,
2017-12-13T13:32:03.540Z,,22.4,,54,,,
2017-12-13T13:32:13.539Z,,22.6,,54,,,
2017-12-13T13:32:23.576Z,,22.5,61.6,54,,30,
2017-12-13T13:32:33.540Z,,22.4,,54,,,
2017-12-13T13:32:43.567Z,,22.6,,54,,29,
2017-12-13T13:32:53.537Z,,22.6,,54,,,
2017-12-13T13:33:03.543Z,,22.5,,54,,,
2017-12-13T13:33:13.543Z,,22.4,61.8,54,,,
2017-12-13T13:33:24.146Z,,22.5,,54,,,
2017-12-13T13:33:33.679Z,,22.7,,54,,,
2017-12-13T13:33:43.671Z,,22.7,,54,,,
2017-12-13T13:33:53.637Z,,22.7,,54,,,
2017-12-13T13:34:03.629Z,,22.7,61.9,54,,,
2017-12-13T13:34:13.613Z,,22.7,,54,,30,
2017-12-13T13:34:23.688Z,,22.8,,54,,29,
2017-12-13T13:34:33.565Z,,22.6,,54,,,
2017-12-13T13:34:43.543Z,,22.6,62,54,,,
2017-12-13T13:34:53.621Z,,22.7,,54,,,
2017-12-13T13:35:03.629Z,,23,,54,,,
2017-12-13T13:35:13.597Z,,22.8,62.1,54,,,
2017-12-13T13:35:23.685Z,,22.7,,54,,,
2017-12-13T13:35:33.562Z,,22.7,,54,,,
2017-12-13T13:35:43.551Z,,22.7,62.2,54,,,
2017-12-13T13:35:53.571Z,,22.7,,54,,30,
2017-12-13T13:36:03.545Z,,23,,54,,,
2017-12-13T13:36:13.557Z,,23.1,,54,,29,
2017-12-13T13:36:23.608Z,,23,62.4,54,,,
2017-12-13T13:36:33.549Z,,23,,54,,,
2017-12-13T13:36:43.555Z,,23,,54,,,
2017-12-13T13:36:53.541Z,,22.8,,54,,,
2017-12-13T13:37:04.014Z,,22.8,62.5,54,,30,
2017-12-13T13:37:13.565Z,,23,,54,,29,
2017-12-13T13:37:23.556Z,,23,,54,,,
2017-12-13T13:37:33.549Z,,23,,54,,,
2017-12-13T13:37:43.589Z,,23.1,62.6,54,,,
2017-12-13T13:37:53.554Z,,22.8,,54,,,
2017-12-13T13:38:03.544Z,,22.8,,54,,30,
2017-12-13T13:38:13.549Z,,22.7,,54,,29,
2017-12-13T13:38:23.557Z,,22.7,,54,,30,
2017-12-13T13:38:33.635Z,,22.7,,54,,29,
2017-12-13T13:38:43.642Z,,22.7,,54,,30,
2017-12-13T13:38:53.645Z,,23,62.7,54,,,
2017-12-13T13:39:03.583Z,,23.2,,54,,29,
2017-12-13T13:39:13.550Z,,23.1,,54,,,
2017-12-13T13:39:23.564Z,,23.1,,54,,,
2017-12-13T13:39:33.549Z,,23.1,,54,,,
2017-12-13T13:39:43.674Z,,23,,54,,,
2017-12-13T13:39:53.609Z,,22.8,,54,,,
2017-12-13T13:40:03.604Z,,23.1,,54,,,
2017-12-13T13:40:13.581Z,,23.2,,54,,,
2017-12-13T13:40:23.585Z,,23.1,,54,,,
2017-12-13T13:40:33.642Z,,23.1,62.8,54,,,
2017-12-13T13:40:43.549Z,,23,,54,,,
2017-12-13T13:40:53.580Z,,23,,54,,,
2017-12-13T13:41:03.578Z,,22.8,,54,,30,
2017-12-13T13:41:13.640Z,,22.8,62.7,54,,29,
2017-12-13T13:41:23.727Z,,22.8,62.8,54,,,
2017-12-13T13:41:33.600Z,,22.8,,54,,,
2017-12-13T13:41:43.588Z,,23.1,,54,,30,
2017-12-13T13:41:53.573Z,,23,,54,,29,
2017-12-13T13:42:03.592Z,,23,,54,,30,
2017-12-13T13:42:13.572Z,,22.8,,54,,29,
2017-12-13T13:42:23.637Z,,22.8,,54,,,
2017-12-13T13:42:33.542Z,,22.7,,54,,,
2017-12-13T13:42:43.544Z,,22.8,,54,,,
2017-12-13T13:42:53.554Z,,23,,54,,,
2017-12-13T13:43:03.562Z,,23.1,,54,,,
2017-12-13T13:43:13.641Z,,22.8,,54,,,
2017-12-13T13:43:23.600Z,,22.8,,54,,,
2017-12-13T13:43:33.553Z,,23,,54,,,
2017-12-13T13:43:43.569Z,,22.8,,54,,,
2017-12-13T13:43:53.547Z,,22.8,,54,,,
2017-12-13T13:44:03.554Z,,22.8,,54,,,
2017-12-13T13:44:13.550Z,,22.8,,54,,,
2017-12-13T13:44:23.556Z,,23,,54,,,
2017-12-13T13:44:33.561Z,,23.1,,54,,30,
2017-12-13T13:44:43.544Z,,22.8,,54,,,
2017-12-13T13:44:53.559Z,,23,,54,,29,
2017-12-13T13:45:03.544Z,,22.8,,54,,,
2017-12-13T13:45:13.664Z,,23,,54,,,
2017-12-13T13:45:23.554Z,,22.8,,54,,,
2017-12-13T13:45:33.550Z,,23,,54,,,
2017-12-13T13:45:43.547Z,,23.1,,54,,,
2017-12-13T13:45:53.547Z,,23,,54,,,
2017-12-13T13:46:03.550Z,,23.1,,54,,30,
2017-12-13T13:46:13.547Z,,23.3,,54,,29,
2017-12-13T13:46:23.584Z,,23.1,,54,,,
2017-12-13T13:46:33.557Z,,23,,54,,,
2017-12-13T13:46:43.547Z,,23.1,,54,,,
2017-12-13T13:46:53.581Z,,23.1,,54,,30,
2017-12-13T13:47:03.552Z,,23.1,,54,,29,
2017-12-13T13:47:13.550Z,,23.2,,54,,,
2017-12-13T13:47:23.589Z,,23.1,,54,,,
2017-12-13T13:47:33.554Z,,23.1,,54,,,
2017-12-13T13:47:43.554Z,,23,62.9,54,,,
2017-12-13T13:47:53.558Z,,23,,54,,,
2017-12-13T13:48:03.546Z,,23.2,,54,,,
2017-12-13T13:48:13.547Z,,23,,54,,,
2017-12-13T13:48:23.552Z,,23.1,,54,,30,
2017-12-13T13:48:33.548Z,,23.1,,54,,,
2017-12-13T13:48:43.554Z,,22.8,,54,,29,
2017-12-13T13:48:53.562Z,,22.8,,54,,,
2017-12-13T13:49:03.549Z,,23,,54,,,
2017-12-13T13:49:13.552Z,,23.1,,54,,,
2017-12-13T13:49:23.553Z,,23.1,,54,,,
2017-12-13T13:49:33.551Z,,22.5,,54,,30,
2017-12-13T13:49:43.551Z,,22.6,,54,,29,
2017-12-13T13:49:53.549Z,,22.6,63.1,54,,29,
2017-12-13T13:50:03.553Z,,22.7,,54,,,
2017-12-13T13:50:13.554Z,,23,,54,,,
2017-12-13T13:50:23.552Z,,23.4,,54,,,
2017-12-13T13:50:33.563Z,,24,,54,,,
2017-12-13T13:50:43.553Z,,24.2,,54,,,
2017-12-13T13:50:53.548Z,,24.3,,54,,,
2017-12-13T13:51:03.547Z,,24.3,,54,,,
2017-12-13T13:51:13.564Z,,24.3,,54,,30,
2017-12-13T13:51:23.701Z,,23.9,63.2,54,,29,
2017-12-13T13:51:33.563Z,,23.8,,54,,,
2017-12-13T13:51:43.548Z,,23.7,,54,,,
2017-12-13T13:51:53.554Z,,23.6,,54,,30,
2017-12-13T13:52:03.560Z,,23.7,,54,,29,
2017-12-13T13:52:13.571Z,,23.6,,54,,30,
2017-12-13T13:52:23.575Z,,23.6,,54,,29,
2017-12-13T13:52:33.556Z,,23.6,,54,,30,
2017-12-13T13:52:43.553Z,,23.6,63.3,54,,,
2017-12-13T13:52:53.549Z,,23.4,,54,,29,
2017-12-13T13:53:03.551Z,,23.2,,54,,30,
2017-12-13T13:53:13.551Z,,23.3,,54,,29,
2017-12-13T13:53:23.557Z,,23.3,,54,,,
2017-12-13T13:53:33.564Z,,23.2,,54,,,
2017-12-13T13:53:43.550Z,,23.3,,54,,,
2017-12-13T13:53:53.549Z,,23.2,,54,,,
2017-12-13T13:54:03.550Z,,23.2,,54,,,
2017-12-13T13:54:13.574Z,,23.3,63.4,54,,,
2017-12-13T13:54:23.580Z,,23.3,,54,,,
2017-12-13T13:54:33.551Z,,23.3,,54,,,
2017-12-13T13:54:43.553Z,,23.3,,54,,,
2017-12-13T13:54:53.577Z,,23.2,,54,,,
2017-12-13T13:55:03.552Z,,23.2,,54,,,
2017-12-13T13:55:13.554Z,,23.2,,54,,30,
2017-12-13T13:55:23.555Z,61,23.2,63.5,54,0,29,2
2017-12-13T13:55:33.561Z,,23.3,,54,,,
2017-12-13T13:55:43.550Z,,23.1,,54,,,
2017-12-13T13:55:53.557Z,,23.1,,54,,,
2017-12-13T13:56:03.559Z,,23.2,,54,,,
2017-12-13T13:56:13.554Z,,23.4,,54,,,
2017-12-13T13:56:23.561Z,,23.3,,54,,,
2017-12-13T13:56:33.555Z,,23.4,63.6,54,,,
2017-12-13T13:56:43.564Z,,23.4,,54,,,
2017-12-13T13:56:53.563Z,,23.6,,54,,,
2017-12-13T13:57:03.552Z,,23.4,,54,,,
2017-12-13T13:57:13.573Z,,23.1,,54,,,
2017-12-13T13:57:23.556Z,,23.6,,54,,30,
2017-12-13T13:57:33.558Z,,23.6,,54,,29,
2017-12-13T13:57:43.589Z,,23.7,63.8,54,,,
2017-12-13T13:57:53.554Z,,23.4,,54,,30,
2017-12-13T13:58:03.555Z,,23.2,,54,,29,
2017-12-13T13:58:13.552Z,,23.1,,54,,,
2017-12-13T13:58:24.164Z,,23.3,,54,,30,
2017-12-13T13:58:33.557Z,,23.4,,54,,29,
2017-12-13T13:58:44.737Z,,23.3,,54,,30,
2017-12-13T13:58:53.572Z,,23.3,,54,,29,
2017-12-13T13:59:03.590Z,,23.2,,54,,,
2017-12-13T13:59:13.568Z,,23.3,,54,,,
2017-12-13T13:59:23.564Z,,23.4,,54,,,
2017-12-13T13:59:33.558Z,,23.6,63.9,54,,,
2017-12-13T13:59:43.573Z,,23.4,,54,,,
2017-12-13T13:59:53.622Z,,23.4,,54,,,
2017-12-13T14:00:03.598Z,,22.8,,54,,,
2017-12-13T14:00:13.608Z,,23,,54,,,
2017-12-13T14:00:23.568Z,,23.1,,54,,,
2017-12-13T14:00:33.555Z,,23.2,,54,,,
2017-12-13T14:00:43.558Z,,23.2,,54,,,
2017-12-13T14:00:53.576Z,,23.7,,54,,,
2017-12-13T14:01:03.558Z,,24.4,63.9,54,,29,
2017-12-13T14:01:13.559Z,,24.4,64,54,,,
2017-12-13T14:01:23.566Z,,24.3,64,54,,,
2017-12-13T14:01:33.558Z,,24.2,,54,,,
2017-12-13T14:01:43.567Z,,23.7,,54,,,
2017-12-13T14:01:53.556Z,,23.7,,54,,,
2017-12-13T14:02:03.556Z,,24,,54,,30,
2017-12-13T14:02:13.569Z,,23.8,,54,,29,
2017-12-13T14:02:23.560Z,,24,,54,,,
2017-12-13T14:02:33.567Z,,24.2,,54,,30,
2017-12-13T14:02:43.562Z,,24.4,,54,,,
2017-12-13T14:02:53.557Z,,24.8,,54,,29,
2017-12-13T14:03:03.678Z,,25.1,,54,,,
2017-12-13T14:03:13.556Z,,25,,54,,30,
2017-12-13T14:03:23.562Z,,25,64.1,54,,29,
2017-12-13T14:03:33.558Z,,24.9,,54,,,
2017-12-13T14:03:43.556Z,,24.7,,54,,,
2017-12-13T14:03:53.555Z,,24.4,,54,,,
2017-12-13T14:04:03.557Z,,24.4,,54,,,
2017-12-13T14:04:13.555Z,,24.2,,54,,,
2017-12-13T14:04:23.568Z,,24,,54,,,
2017-12-13T14:04:33.556Z,,23.8,,54,,30,
2017-12-13T14:04:43.585Z,,23.8,,54,,29,
2017-12-13T14:04:53.558Z,,23.7,,54,,,
2017-12-13T14:05:03.558Z,,23.7,,54,,,
2017-12-13T14:05:13.589Z,,23.7,,54,,,
2017-12-13T14:05:23.564Z,,23.7,,54,,,
2017-12-13T14:05:33.579Z,,23.7,,54,,30,
2017-12-13T14:05:43.571Z,,23.7,,54,,29,
2017-12-13T14:05:53.581Z,,23.6,,54,,,
2017-12-13T14:06:03.575Z,,23.7,,54,,,
2017-12-13T14:06:13.565Z,,23.6,,54,,30,
2017-12-13T14:06:23.567Z,,23.6,,54,,29,
2017-12-13T14:06:33.570Z,,23.6,64.2,54,,,
2017-12-13T14:06:43.592Z,,23.7,,54,,,
2017-12-13T14:06:53.556Z,,23.8,,54,,,
2017-12-13T14:07:03.587Z,,23.6,,54,,,
2017-12-13T14:07:13.563Z,,23.7,,54,,30,
2017-12-13T14:07:23.559Z,,23.6,,54,,29,
2017-12-13T14:07:33.559Z,,23.6,,54,,,
2017-12-13T14:07:43.559Z,,23.6,,54,,,
2017-12-13T14:07:53.563Z,,23.3,,54,,,
2017-12-13T14:08:03.568Z,,23.4,,54,,,
2017-12-13T14:08:13.564Z,,23.7,,54,,30,
2017-12-13T14:08:23.558Z,,23.7,,54,,29,
2017-12-13T14:08:33.560Z,,23.7,,54,,,
2017-12-13T14:08:43.562Z,,22.8,,54,,30,
2017-12-13T14:08:53.648Z,,23.2,,54,,29,
2017-12-13T14:09:03.561Z,,23.3,,54,,30,
2017-12-13T14:09:13.559Z,,24.2,,54,,29,
2017-12-13T14:09:23.564Z,,23.4,,54,,,
2017-12-13T14:09:33.565Z,,24.4,,54,,,
2017-12-13T14:09:43.558Z,,24.4,64.4,54,,,
2017-12-13T14:09:53.559Z,,24.3,64.2,54,,,
2017-12-13T14:10:03.563Z,,24.3,64.4,54,,,
2017-12-13T14:10:13.559Z,,24.2,,54,,,
2017-12-13T14:10:23.572Z,,23.9,,54,,30,
2017-12-13T14:10:33.580Z,,23.8,,54,,29,
2017-12-13T14:10:43.565Z,,23.7,,54,,30,
2017-12-13T14:10:53.560Z,,23.7,,54,,,
2017-12-13T14:11:03.566Z,,23.8,,54,,29,
2017-12-13T14:11:13.598Z,,23.8,,54,,,
2017-12-13T14:11:23.584Z,,23.7,,54,,,
2017-12-13T14:11:33.607Z,,23.6,,54,,,
2017-12-13T14:11:43.610Z,,23.7,,54,,,
2017-12-13T14:11:53.564Z,,23.8,,54,,,
2017-12-13T14:12:03.576Z,,23.6,,54,,,
2017-12-13T14:12:13.569Z,,23.6,,54,,,
2017-12-13T14:12:23.571Z,,23.7,,54,,,
2017-12-13T14:12:33.562Z,,23.6,,54,,,
2017-12-13T14:12:43.562Z,,23.6,,54,,,
2017-12-13T14:12:53.574Z,,23.4,64.5,54,,,
2017-12-13T14:13:03.563Z,,23.4,64.4,54,,,
2017-12-13T14:13:13.563Z,,23.7,64.5,54,,,
2017-12-13T14:13:23.561Z,,23.6,64.4,54,,30,
2017-12-13T14:13:33.562Z,,23.4,64.5,54,,29,
2017-12-13T14:13:43.572Z,,23.4,,54,,,
2017-12-13T14:13:53.641Z,,23.6,,54,,,
2017-12-13T14:14:03.570Z,,23.7,,54,,,
2017-12-13T14:14:13.574Z,,23.7,,54,,,
2017-12-13T14:14:23.566Z,,23.6,,54,,,
2017-12-13T14:14:33.575Z,,23.6,,54,,,
2017-12-13T14:14:43.570Z,,23.4,,54,,,
2017-12-13T14:14:53.565Z,,23.3,,54,,,
2017-12-13T14:15:03.588Z,,23.7,,54,,,
2017-12-13T14:15:13.570Z,,23.7,,54,,30,
2017-12-13T14:15:23.569Z,,23.4,,54,,29,
2017-12-13T14:15:33.563Z,,23.6,,54,,,
2017-12-13T14:15:43.566Z,,23.6,,54,,,
2017-12-13T14:15:53.575Z,,23.6,,54,,,
2017-12-13T14:16:03.571Z,,23.6,,54,,30,
2017-12-13T14:16:13.567Z,,23.6,,54,,29,
2017-12-13T14:16:23.577Z,,23.7,,54,,,
