Time,ActPow,PrimT,HwActive,ChActive,HwTOutlet,PrimTSet,HwTSet
2017-11-21T10:00:18.341Z,,64.6,,,29.8,,54
2017-11-21T10:00:28.336Z,30,64.8,,,30,,54
2017-11-21T10:00:38.414Z,0,62.9,0,2,29.7,,54
2017-11-21T10:00:48.349Z,,61.9,,,29.6,,54
2017-11-21T10:00:58.367Z,,60.9,,,29.8,,54
2017-11-21T10:01:08.326Z,,59.8,,,29.8,,54
2017-11-21T10:01:18.354Z,,58.9,,,29.6,,54
2017-11-21T10:01:28.324Z,,58.3,,,29.7,,54
2017-11-21T10:01:38.366Z,,57.6,,,29.8,,54
2017-11-21T10:01:48.331Z,,56.9,,,30,,54
2017-11-21T10:01:58.348Z,,56.4,,,30.2,,54
2017-11-21T10:02:08.317Z,,55.9,,,30,,54
2017-11-21T10:02:18.380Z,,55.4,,,29.8,,54
2017-11-21T10:02:28.359Z,,54.9,,,29.5,,54
2017-11-21T10:02:38.411Z,,54.7,,,29.6,,54
2017-11-21T10:02:48.313Z,,54.3,,,29.8,,54
2017-11-21T10:02:58.304Z,,53.9,,,30.1,,54
2017-11-21T10:03:08.363Z,42,56.3,0,2,30,,54
2017-11-21T10:03:18.332Z,35,58,,,29.6,,54
2017-11-21T10:03:28.312Z,29,58.1,,,29.2,,54
2017-11-21T10:03:38.371Z,,59.1,,,29.5,,54
2017-11-21T10:03:48.330Z,,60.1,,,29.2,,54
2017-11-21T10:04:03.407Z,30,61.1,,,29.6,,54
2017-11-21T10:04:13.410Z,29,61.6,,,29.3,,54
2017-11-21T10:04:18.311Z,,62.2,,,29.5,,54
2017-11-21T10:04:28.325Z,,63.1,,,29.5,,54
2017-11-21T10:04:38.423Z,,63.3,,,29.6,,54
2017-11-21T10:04:53.410Z,,63.6,,,29.8,,54
2017-11-21T10:04:58.364Z,30,64.1,,,29.8,,54
2017-11-21T10:05:08.333Z,29,64.5,,,29.8,,54
2017-11-21T10:05:18.326Z,,64.7,,,30,,54
2017-11-21T10:05:28.313Z,0,64.9,0,2,30,,54
2017-11-21T10:05:38.358Z,,62.6,,,30.1,,54
2017-11-21T10:05:48.359Z,,61.5,,,30.1,,54
2017-11-21T10:05:58.370Z,,60.4,,,30,,54
2017-11-21T10:06:08.344Z,,59.5,,,30,,54
2017-11-21T10:06:18.291Z,,58.7,,,30.2,,54
2017-11-21T10:06:28.413Z,,57.9,,,30.2,,54
2017-11-21T10:06:38.386Z,,57.2,,,30,,54
2017-11-21T10:06:48.352Z,,56.7,,,30,,54
2017-11-21T10:06:58.354Z,,55.9,,,30,,54
2017-11-21T10:07:08.370Z,,55.6,,,30.3,,54
2017-11-21T10:07:18.337Z,,55.2,,,30.3,,54
2017-11-21T10:07:28.319Z,,54.8,,,30.6,,54
2017-11-21T10:07:38.396Z,,54.5,,,30.7,,54
2017-11-21T10:07:48.318Z,,54.1,,,30.1,,54
2017-11-21T10:07:58.332Z,,53.8,,,30.2,,54
2017-11-21T10:08:13.418Z,41,56.3,0,2,29.7,,54
2017-11-21T10:08:18.382Z,33,58,,,29.7,,54
2017-11-21T10:08:33.403Z,29,58,,,29.7,,54
2017-11-21T10:08:38.408Z,,59.1,,,30,,54
2017-11-21T10:08:48.328Z,,60,,,30,,54
2017-11-21T10:08:58.325Z,,61.1,,,30,,54
2017-11-21T10:09:13.390Z,,61.4,,,30.1,,54
2017-11-21T10:09:18.374Z,,62.1,,,30.1,,54
2017-11-21T10:09:28.301Z,,62.7,,,30,,54
2017-11-21T10:09:38.354Z,,63.2,,,30.1,,54
2017-11-21T10:09:48.310Z,,63.6,,,30.3,,54
2017-11-21T10:09:58.368Z,,64,,,30.6,,54
2017-11-21T10:10:08.330Z,,64.2,,,30.6,,54
2017-11-21T10:10:18.314Z,,64.6,,,30.3,,54
2017-11-21T10:10:28.361Z,30,64.8,,,30.6,,54
2017-11-21T10:10:38.411Z,0,62.8,0,2,30.6,,54
2017-11-21T10:10:48.366Z,,61.9,,,30.4,,54
2017-11-21T10:10:58.354Z,,60.9,,,30.4,,54
2017-11-21T10:11:08.343Z,,59.8,,,30.7,,54
2017-11-21T10:11:18.322Z,,58.9,,,30.6,,54
2017-11-21T10:11:28.368Z,,57.9,,,30.6,,54
2017-11-21T10:11:38.386Z,,57.4,,,31,,54
2017-11-21T10:11:48.340Z,,56.8,,,31.3,,54
2017-11-21T10:11:58.336Z,,56.3,,,30.7,,54
2017-11-21T10:12:08.345Z,,55.7,,,30.6,,54
2017-11-21T10:12:18.292Z,,55.3,,,30.6,,54
2017-11-21T10:12:28.349Z,,54.9,,,30.3,,54
2017-11-21T10:12:38.389Z,,54.6,,,30.2,,54
2017-11-21T10:12:48.323Z,,54.3,,,30.2,,54
2017-11-21T10:12:58.364Z,,53.9,,,30.4,,54
2017-11-21T10:13:08.384Z,41,56.3,0,2,30.4,,54
2017-11-21T10:13:18.326Z,32,58,,,30.4,,54
2017-11-21T10:13:28.346Z,29,,,,30,,54
2017-11-21T10:13:38.392Z,,59.3,,,30,,54
2017-11-21T10:13:48.345Z,30,60,,,30,,54
2017-11-21T10:13:58.336Z,29,61.1,,,30.1,,54
2017-11-21T10:14:08.368Z,,61.5,,,30.2,,54
2017-11-21T10:14:18.403Z,30,62.1,,,30.2,,54
2017-11-21T10:14:28.359Z,29,62.7,,,30.3,,54
2017-11-21T10:14:38.347Z,,63.2,,,30.4,,54
2017-11-21T10:14:48.340Z,30,63.5,,,30.4,,54
2017-11-21T10:14:58.340Z,29,64,,,30.4,,54
2017-11-21T10:15:08.346Z,,64.2,,,30.4,,54
2017-11-21T10:15:18.348Z,30,64.6,,,30.4,,54
2017-11-21T10:15:28.695Z,29,64.8,,,30.7,,54
2017-11-21T10:15:43.494Z,0,62.9,0,2,30.7,,54
2017-11-21T10:15:48.345Z,,61.9,,,30.8,,54
2017-11-21T10:15:58.277Z,,60.9,,,30.6,,54
2017-11-21T10:16:08.322Z,,59.8,,,30.4,,54
2017-11-21T10:16:18.285Z,,58.9,,,30.7,,54
2017-11-21T10:16:28.309Z,,58.3,,,30.3,,54
2017-11-21T10:16:38.426Z,,57.6,,,30.3,,54
2017-11-21T10:16:48.501Z,,56.9,,,30.4,,54
2017-11-21T10:16:58.288Z,,56.4,,,30.3,,54
2017-11-21T10:17:08.308Z,,55.9,,,30.3,,54
2017-11-21T10:17:23.339Z,,55.4,,,30.6,,54
2017-11-21T10:17:28.341Z,,54.9,,,30.6,,54
2017-11-21T10:17:38.383Z,,54.6,,,30.7,,54
2017-11-21T10:17:48.339Z,,54.3,,,31.2,,54
2017-11-21T10:17:58.331Z,,53.9,,,31.2,,54
2017-11-21T10:18:08.351Z,41,56.4,0,2,30.7,,54
2017-11-21T10:18:18.302Z,33,58,,,30.3,,54
2017-11-21T10:18:28.325Z,30,,,,30.2,,54
2017-11-21T10:18:38.428Z,29,59.1,,,30.1,,54
2017-11-21T10:18:48.293Z,,60.1,,,30.1,,54
2017-11-21T10:18:58.265Z,,61.1,,,30.2,,54
2017-11-21T10:19:08.360Z,,61.6,,,30.3,,54
2017-11-21T10:19:18.338Z,,62.2,,,30.3,,54
2017-11-21T10:19:28.814Z,29,63.1,0,2,30.4,61,54
2017-11-21T10:19:38.346Z,,63.3,,,30.4,,54
2017-11-21T10:19:48.298Z,,63.6,,,30.4,,54
2017-11-21T10:19:58.312Z,,64,,,30.6,,54
2017-11-21T10:20:08.300Z,,64.5,,,30.7,,54
2017-11-21T10:20:18.738Z,,64.7,,,30.7,,54
2017-11-21T10:20:28.335Z,0,64.8,0,2,30.7,,54
2017-11-21T10:20:38.396Z,,62.7,,,30.8,,54
2017-11-21T10:20:48.351Z,,61.5,,,31,,54
2017-11-21T10:20:58.307Z,,60.2,,,30.8,,54
2017-11-21T10:21:08.293Z,,59.5,,,30.7,,54
2017-11-21T10:21:18.300Z,,58.7,,,30.7,,54
2017-11-21T10:21:28.337Z,,57.9,,,30.9,,54
2017-11-21T10:21:38.468Z,,57.2,,,30.7,,54
2017-11-21T10:21:48.317Z,,56.7,,,30.8,,54
2017-11-21T10:21:58.330Z,,56.2,,,31,,54
2017-11-21T10:22:08.315Z,,55.6,,,31.2,,54
2017-11-21T10:22:18.338Z,,55.2,,,30.8,,54
2017-11-21T10:22:28.356Z,,54.8,,,30.6,,54
2017-11-21T10:22:38.480Z,,54.5,,,30.6,,54
2017-11-21T10:22:48.451Z,,54.1,,,30.4,,54
2017-11-21T10:22:58.359Z,,53.8,,,30.4,,54
2017-11-21T10:23:08.348Z,42,56.2,0,2,30.3,,54
2017-11-21T10:23:18.325Z,33,58,,,30.2,,54
2017-11-21T10:23:28.324Z,29,,,,30.2,,54
2017-11-21T10:23:38.607Z,30,59.1,,,30.4,,54
2017-11-21T10:23:48.339Z,29,60,,,30.3,,54
2017-11-21T10:23:58.342Z,,60.6,,,30.6,,54
2017-11-21T10:24:08.351Z,,61.4,,,30.6,,54
2017-11-21T10:24:18.341Z,,62,,,30.7,,54
2017-11-21T10:24:28.314Z,,62.6,,,30.7,,54
2017-11-21T10:24:38.439Z,,63.1,,,30.7,,54
2017-11-21T10:24:48.338Z,,63.5,,,30.9,,54
2017-11-21T10:24:58.360Z,,64,,,30.7,,54
2017-11-21T10:25:08.368Z,,64.2,,,30.9,,54
2017-11-21T10:25:18.322Z,,64.5,,,30.8,,54
2017-11-21T10:25:28.309Z,,64.8,,,31,,54
2017-11-21T10:25:38.497Z,0,63.6,0,2,30.9,,54
2017-11-21T10:25:48.352Z,,61.9,,,30.9,,54
2017-11-21T10:25:58.352Z,,60.9,,,30.8,,54
2017-11-21T10:26:08.369Z,,59.9,,,30.8,,54
2017-11-21T10:26:18.338Z,,58.9,,,30.7,,54
2017-11-21T10:26:28.348Z,,58.5,,,30.9,,54
2017-11-21T10:26:38.485Z,,57.8,,,30.9,,54
2017-11-21T10:26:48.334Z,,56.9,,,30.8,,54
2017-11-21T10:27:03.416Z,,56.5,,,30.6,,54
2017-11-21T10:27:08.344Z,,55.9,,,30.8,,54
2017-11-21T10:27:18.299Z,,55.4,,,31,,54
2017-11-21T10:27:33.400Z,,54.9,,,31,,54
2017-11-21T10:27:38.479Z,,54.7,,,30.9,,54
2017-11-21T10:27:48.350Z,,54.4,,,30.9,,54
2017-11-21T10:27:58.336Z,,53.9,,,30.7,,54
2017-11-21T10:28:08.363Z,42,56.4,0,2,30.7,,54
2017-11-21T10:28:18.325Z,34,58,,,30.6,,54
2017-11-21T10:28:28.314Z,30,,,,30.2,,54
2017-11-21T10:28:38.515Z,29,59.3,,,30.2,,54
2017-11-21T10:28:53.396Z,30,60.1,,,30.3,,54
2017-11-21T10:28:58.360Z,29,61.1,,,30.3,,54
2017-11-21T10:29:08.330Z,,61.6,,,30.4,,54
2017-11-21T10:29:18.394Z,,62.2,,,30.4,,54
2017-11-21T10:29:28.451Z,30,63.1,,,30.4,,54
2017-11-21T10:29:43.571Z,29,63.3,,,30.6,,54
2017-11-21T10:29:48.326Z,,63.6,,,30.6,,54
2017-11-21T10:29:58.357Z,30,64,,,30.9,,54
2017-11-21T10:30:08.351Z,29,64.4,,,30.9,,54
2017-11-21T10:30:18.361Z,,64.7,,,31,,54
2017-11-21T10:30:28.365Z,30,64.8,,,31,,54
2017-11-21T10:30:38.525Z,0,62.7,0,2,30.7,,54
2017-11-21T10:30:48.364Z,,61.8,,,30.8,,54
2017-11-21T10:30:58.369Z,,60.4,,,30.8,,54
2017-11-21T10:31:08.372Z,,59.7,,,30.7,,54
2017-11-21T10:31:18.391Z,,58.8,,,30.7,,54
2017-11-21T10:31:28.336Z,,57.9,,,30.7,,54
2017-11-21T10:31:38.494Z,,57.4,,,30.8,,54
2017-11-21T10:31:53.427Z,,56.8,,,30.8,,54
2017-11-21T10:31:58.381Z,,56.3,,,30.8,,54
2017-11-21T10:32:08.420Z,,55.7,,,31,,54
2017-11-21T10:32:23.425Z,,55.3,,,31.3,,54
2017-11-21T10:32:28.353Z,,54.9,,,31.2,,54
2017-11-21T10:32:38.512Z,,54.5,,,31.2,,54
2017-11-21T10:32:48.353Z,,54.1,,,31,,54
2017-11-21T10:32:58.375Z,,53.9,,,30.9,,54
2017-11-21T10:33:08.351Z,44,55.1,0,2,30.8,,54
2017-11-21T10:33:18.338Z,33,58,,,30.7,,54
2017-11-21T10:33:28.320Z,29,58,,,30.3,,54
2017-11-21T10:33:38.417Z,,59.1,,,30.4,,54
2017-11-21T10:33:53.395Z,29,59.9,,,30.2,,54
2017-11-21T10:33:58.360Z,,60.6,,,30.3,,54
2017-11-21T10:34:08.379Z,29,61.4,,,30.3,,54
2017-11-21T10:34:18.338Z,29,62,,,30.4,,54
2017-11-21T10:34:28.368Z,,62.5,,,30.6,,54
2017-11-21T10:34:38.545Z,30,63.1,,,30.7,,54
2017-11-21T10:34:48.323Z,29,63.4,,,30.6,,54
2017-11-21T10:34:58.388Z,,63.8,,,30.7,,54
2017-11-21T10:35:08.382Z,,64.1,,,30.8,,54
2017-11-21T10:35:18.407Z,,64.2,,,30.8,,54
2017-11-21T10:35:28.312Z,,64.6,,,30.8,,54
2017-11-21T10:35:38.418Z,30,64.8,,,30.8,,54
2017-11-21T10:35:48.511Z,0,64.9,0,2,30.8,,54
2017-11-21T10:35:58.322Z,,61.9,,,30.9,,54
2017-11-21T10:36:08.321Z,,61.4,,,30.9,,54
2017-11-21T10:36:18.322Z,,59.9,,,30.7,,54
2017-11-21T10:36:28.365Z,,58.9,,,31,,54
2017-11-21T10:36:39.493Z,,58.4,,,31,,54
2017-11-21T10:36:48.381Z,,57.6,,,31,,54
2017-11-21T10:36:58.378Z,,56.8,,,30.9,,54
2017-11-21T10:37:08.375Z,,56.3,,,30.9,,54
2017-11-21T10:37:18.336Z,,55.6,,,30.8,,54
2017-11-21T10:37:28.354Z,,55.2,,,31,,54
2017-11-21T10:37:38.493Z,,54.7,,,30.7,,54
2017-11-21T10:37:48.367Z,,54.3,,,30.9,,54
2017-11-21T10:37:58.363Z,,53.9,,,30.9,,54
2017-11-21T10:38:08.397Z,44,55.1,0,2,31.2,,54
2017-11-21T10:38:18.379Z,36,57.7,,,30.9,,54
2017-11-21T10:38:33.411Z,29,58,,,30.6,,54
2017-11-21T10:38:38.457Z,,59,,,30.8,,54
2017-11-21T10:38:48.363Z,30,59.7,,,30.6,,54
2017-11-21T10:38:58.354Z,29,60.2,,,30.4,,54
2017-11-21T10:39:08.399Z,,61.1,,,30.6,,54
2017-11-21T10:39:18.388Z,,61.5,,,30.7,,54
2017-11-21T10:39:28.328Z,,62,,,30.8,,54
2017-11-21T10:39:38.471Z,30,62.5,,,30.9,,54
2017-11-21T10:39:48.362Z,,62.8,,,31,,54
2017-11-21T10:39:58.368Z,29,63.2,,,31,,54
2017-11-21T10:40:08.401Z,30,63.4,,,30.9,,54
2017-11-21T10:40:18.376Z,29,63.6,,,30.8,,54
2017-11-21T10:40:28.357Z,,63.9,,,30.8,,54
2017-11-21T10:40:43.565Z,30,64.1,,,30.9,,54
2017-11-21T10:40:48.311Z,,64.2,,,30.9,,54
2017-11-21T10:40:58.331Z,,64.5,,,31.2,,54
2017-11-21T10:41:08.330Z,29,64.7,,,31.2,,54
2017-11-21T10:41:18.376Z,,64.8,,,31.2,,54
2017-11-21T10:41:33.422Z,0,64.9,0,2,31,,54
2017-11-21T10:41:38.485Z,,61.9,,,31,,54
2017-11-21T10:41:48.323Z,,60.9,,,30.9,,54
2017-11-21T10:41:58.321Z,,59.8,,,31,,54
2017-11-21T10:42:08.373Z,,58.9,,,31.2,,54
2017-11-21T10:42:18.371Z,,57.9,,,30.9,,54
2017-11-21T10:42:28.335Z,,57.4,,,30.9,,54
2017-11-21T10:42:38.482Z,,56.7,,,30.8,,54
2017-11-21T10:42:48.352Z,,55.9,,,30.8,,54
2017-11-21T10:42:58.362Z,,55.6,,,30.9,,54
2017-11-21T10:43:08.391Z,,55.1,,,30.9,,54
2017-11-21T10:43:18.318Z,42,57.2,0,2,30.9,,54
2017-11-21T10:43:28.389Z,35,58.8,,,30.9,,54
2017-11-21T10:43:38.456Z,30,59,,,31,,54
2017-11-21T10:43:48.358Z,30,60,,,30.7,,54
2017-11-21T10:44:03.399Z,29,60.7,,,30.8,,54
2017-11-21T10:44:08.331Z,,61.4,,,31.2,,54
2017-11-21T10:44:18.329Z,,62.1,,,30.7,,54
2017-11-21T10:44:28.337Z,,62.7,,,30.7,,54
2017-11-21T10:44:38.511Z,,63.3,,,30.9,,54
2017-11-21T10:44:48.335Z,,63.6,,,31.2,,54
2017-11-21T10:44:58.323Z,,64.1,,,30.9,,54
2017-11-21T10:45:08.471Z,,64.4,,,31.3,,54
2017-11-21T10:45:18.370Z,,64.7,,,30.9,,54
2017-11-21T10:45:28.325Z,30,64.9,,,31.2,,54
2017-11-21T10:45:38.483Z,0,62.8,0,2,31.2,,54
2017-11-21T10:45:48.375Z,,61.8,,,31,,54
2017-11-21T10:45:58.359Z,,60.8,,,30.9,,54
2017-11-21T10:46:08.335Z,,59.7,,,31,,54
2017-11-21T10:46:18.362Z,,58.8,,,30.8,,54
2017-11-21T10:46:28.337Z,,57.9,,,30.9,,54
2017-11-21T10:46:38.436Z,,57.4,,,30.8,,54
2017-11-21T10:46:48.438Z,,56.8,,,30.9,,54
2017-11-21T10:46:58.346Z,,56.3,,,30.8,,54
2017-11-21T10:47:08.372Z,,55.9,,,31.2,,54
2017-11-21T10:47:18.360Z,,55.4,,,30.9,,54
2017-11-21T10:47:28.347Z,,54.9,,,30.9,,54
2017-11-21T10:47:38.460Z,,54.7,,,31,,54
2017-11-21T10:47:53.492Z,,54.4,,,30.9,,54
2017-11-21T10:47:58.394Z,,53.9,,,31,,54
2017-11-21T10:48:08.318Z,,53.8,,,30.9,,54
2017-11-21T10:48:23.394Z,43,55.2,0,2,30.7,,54
2017-11-21T10:48:28.364Z,34,58,,,30.6,,54
2017-11-21T10:48:38.431Z,29,,,,30.3,,54
2017-11-21T10:48:53.422Z,31,59.3,,,30.6,,54
2017-11-21T10:49:03.570Z,29,60,,,30.8,,54
2017-11-21T10:49:08.331Z,29,61.1,,,30.7,,54
2017-11-21T10:49:18.360Z,,61.5,,,30.7,,54
2017-11-21T10:49:28.339Z,29,62,,,30.7,,54
2017-11-21T10:49:38.461Z,,62.6,,,30.7,,54
2017-11-21T10:49:48.381Z,,63.1,,,30.7,,54
2017-11-21T10:49:58.372Z,,63.4,,,30.7,,54
2017-11-21T10:50:08.354Z,,63.8,,,30.8,,54
2017-11-21T10:50:18.364Z,,64.1,,,30.9,,54
2017-11-21T10:50:33.396Z,,64.4,,,30.9,,54
2017-11-21T10:50:38.734Z,,64.6,,,30.9,,54
2017-11-21T10:50:53.556Z,,64.8,,,30.8,,54
2017-11-21T10:50:58.287Z,0,63.9,0,2,31,,54
2017-11-21T10:51:13.447Z,,61.8,,,31,,54
2017-11-21T10:51:23.686Z,,60.9,,,30.8,,54
2017-11-21T10:51:33.526Z,,59.8,,,31.2,,54
2017-11-21T10:51:43.528Z,,58.9,,,30.8,,54
2017-11-21T10:51:53.462Z,,58.2,,,30.8,,54
2017-11-21T10:52:03.425Z,,57.6,,,31,,54
2017-11-21T10:52:13.575Z,,56.9,,,31,,54
2017-11-21T10:52:18.647Z,,56.3,,,31,,54
2017-11-21T10:52:33.572Z,,55.9,,,31.2,,54
2017-11-21T10:52:43.565Z,,55.3,,,30.8,,54
2017-11-21T10:52:53.522Z,,54.9,,,30.8,,54
2017-11-21T10:53:03.512Z,,54.6,,,30.8,,54
2017-11-21T10:53:13.502Z,,54.3,,,30.8,,54
2017-11-21T10:53:23.536Z,42,56.2,0,2,30.7,,54
2017-11-21T10:53:28.409Z,33,58.2,,,30.7,,54
2017-11-21T10:53:43.501Z,29,,,,30.9,,54
2017-11-21T10:53:53.500Z,,59.5,,,30.8,,54
2017-11-21T10:54:03.560Z,30,60.2,,,30.7,,54
2017-11-21T10:54:13.492Z,29,61.2,,,30.6,,54
2017-11-21T10:54:23.516Z,,61.6,,,30.7,,54
2017-11-21T10:54:33.520Z,30,62.2,,,30.4,,54
2017-11-21T10:54:43.543Z,29,62.8,,,30.6,,54
2017-11-21T10:54:53.534Z,,63.3,,,30.7,,54
2017-11-21T10:55:03.515Z,,63.8,,,30.8,,54
2017-11-21T10:55:13.457Z,,64.1,,,31,,54
2017-11-21T10:55:23.525Z,,64.4,,,31,,54
2017-11-21T10:55:33.587Z,,64.7,,,31.2,,54
2017-11-21T10:55:43.527Z,0,65.1,,,30.9,,54
2017-11-21T10:55:48.413Z,,62.7,0,2,30.7,,54
2017-11-21T10:56:03.528Z,,61.6,,,30.8,,54
2017-11-21T10:56:13.432Z,,60.2,,,30.8,,54
2017-11-21T10:56:18.448Z,,59.6,,,30.9,,54
2017-11-21T10:56:28.353Z,,58.8,,,30.7,,54
2017-11-21T10:56:38.404Z,,57.9,,,30.9,,54
2017-11-21T10:56:48.412Z,,57.3,,,30.7,,54
2017-11-21T10:56:58.355Z,,56.7,,,31,,54
2017-11-21T10:57:08.341Z,,56.2,,,31.2,,54
2017-11-21T10:57:18.329Z,,55.7,,,30.8,,54
2017-11-21T10:57:28.317Z,,55.3,,,31,,54
2017-11-21T10:57:38.473Z,,54.9,,,31,,54
2017-11-21T10:57:53.387Z,,54.6,,,31,,54
2017-11-21T10:58:03.399Z,,54.3,,,31,,54
2017-11-21T10:58:08.349Z,,53.9,,,30.9,,54
2017-11-21T10:58:18.414Z,41,56.4,0,2,30.9,,54
2017-11-21T10:58:28.425Z,32,58.1,,,30.6,,54
2017-11-21T10:58:38.407Z,29,,,,30.2,,54
2017-11-21T10:58:48.325Z,,59.4,,,30.4,,54
2017-11-21T10:58:58.412Z,,60.1,,,30.2,,54
2017-11-21T10:59:08.352Z,,61.1,,,30.4,,54
2017-11-21T10:59:18.520Z,,61.6,,,30.4,,54
2017-11-21T10:59:28.495Z,,62.2,,,30.4,,54
2017-11-21T10:59:38.385Z,,62.8,,,30.6,,54
2017-11-21T10:59:48.359Z,,63.3,,,30.4,,54
2017-11-21T10:59:58.339Z,,63.8,,,30.6,,54
2017-11-21T11:00:08.313Z,,64.1,,,30.8,,54
2017-11-21T11:00:18.397Z,,64.4,,,30.6,,54
2017-11-21T11:00:28.340Z,,64.7,,,30.8,,54
2017-11-21T11:00:38.455Z,0,65.1,,,30.9,,54
2017-11-21T11:00:48.427Z,,62.6,0,2,31,,54
2017-11-21T11:00:58.404Z,,61.5,,,30.9,,54
2017-11-21T11:01:08.359Z,,60.4,,,30.9,,54
2017-11-21T11:01:18.353Z,,59.5,,,,,
2017-11-21T11:01:28.428Z,,58.7,,,31,,54
2017-11-21T11:01:38.418Z,,57.9,,,31.2,,54
2017-11-21T11:01:53.387Z,,57.2,,,31.2,,54
2017-11-21T11:01:58.399Z,,56.7,,,31.2,,54
2017-11-21T11:02:08.397Z,,56.1,,,30.7,,54
2017-11-21T11:02:18.430Z,,55.6,,,30.9,,54
2017-11-21T11:02:28.378Z,,55.2,,,30.8,,54
2017-11-21T11:02:38.472Z,,54.8,,,30.6,,54
2017-11-21T11:02:48.465Z,,54.5,,,30.8,,54
2017-11-21T11:02:58.449Z,,54.1,,,30.6,,54
2017-11-21T11:03:08.327Z,,53.8,,,30.7,,54
2017-11-21T11:03:18.418Z,41,56.4,0,2,30.7,,54
2017-11-21T11:03:28.491Z,32,58.1,,,30.7,,54
2017-11-21T11:03:38.406Z,29,58,,,30.6,,54
2017-11-21T11:03:48.434Z,,59.3,,,30.7,,54
2017-11-21T11:03:58.390Z,,60.1,,,30.4,,54
2017-11-21T11:04:08.325Z,,61.1,,,30.6,,54
2017-11-21T11:04:18.438Z,,61.6,,,30.9,,54
2017-11-21T11:04:28.537Z,,62.2,,,30.6,,54
2017-11-21T11:04:38.446Z,,62.8,,,30.9,,54
2017-11-21T11:04:48.424Z,29,63.3,,,30.8,,54
2017-11-21T11:04:58.410Z,,63.6,,,30.9,,54
2017-11-21T11:05:08.425Z,,64.1,,,30.7,,54
2017-11-21T11:05:18.450Z,,64.4,,,30.7,,54
2017-11-21T11:05:28.494Z,30,64.7,,,30.8,,54
2017-11-21T11:05:38.461Z,0,65.1,,,30.9,,54
2017-11-21T11:05:48.381Z,,62.7,0,2,31,,54
2017-11-21T11:05:58.396Z,,61.5,,,30.9,,54
2017-11-21T11:06:08.457Z,,60.2,,,31.2,,54
2017-11-21T11:06:18.438Z,,59.5,,,31.2,,54
2017-11-21T11:06:28.420Z,,58.7,,,31,,54
2017-11-21T11:06:38.376Z,,57.9,,,30.9,,54
2017-11-21T11:06:48.430Z,,57.3,,,30.8,,54
2017-11-21T11:06:58.386Z,,56.7,,,30.9,,54
2017-11-21T11:07:08.341Z,,56.1,,,30.8,,54
2017-11-21T11:07:18.398Z,,55.6,,,30.9,,54
2017-11-21T11:07:28.476Z,,55.2,,,30.9,,54
2017-11-21T11:07:38.364Z,,54.8,,,30.9,,54
2017-11-21T11:07:48.355Z,,54.5,,,31.3,,54
2017-11-21T11:07:58.395Z,,54.1,,,31.4,,54
2017-11-21T11:08:13.500Z,,53.9,,,31.3,,54
2017-11-21T11:08:18.372Z,44,55.2,0,2,31,,54
2017-11-21T11:08:33.374Z,32,58.1,,,30.8,,54
2017-11-21T11:08:38.360Z,30,58,,,30.4,,54
2017-11-21T11:08:48.425Z,29,59.3,,,30.7,,54
2017-11-21T11:08:58.393Z,,60.1,,,30.7,,54
2017-11-21T11:09:08.391Z,,61.1,,,30.8,,54
2017-11-21T11:09:18.495Z,,61.6,,,31.2,,54
2017-11-21T11:09:28.464Z,,62.2,,,30.9,,54
2017-11-21T11:09:38.397Z,,62.8,,,30.8,,54
2017-11-21T11:09:48.405Z,30,63.3,,,30.7,,54
2017-11-21T11:09:58.425Z,29,63.8,,,30.9,,54
2017-11-21T11:10:08.443Z,,64.1,,,30.8,,54
2017-11-21T11:10:18.385Z,,64.4,,,30.9,,54
2017-11-21T11:10:28.399Z,29,64.7,0,0,31.8,0,54
2017-11-21T11:10:38.392Z,0,66.7,0,0,32.4,,54
2017-11-21T11:10:48.403Z,,65.6,,,32.7,,54
2017-11-21T11:11:03.415Z,,65.4,,,44.6,,54
2017-11-21T11:11:13.384Z,,65.3,,,54.2,,54
2017-11-21T11:11:18.447Z,,64.9,,,,,
2017-11-21T11:11:33.365Z,,64.6,0,2,57.3,61,54
2017-11-21T11:11:38.386Z,,61.5,,,55,,54
2017-11-21T11:11:48.383Z,,58.7,,,52.6,,54
2017-11-21T11:11:58.407Z,,59.1,,,51.1,,54
2017-11-21T11:12:08.416Z,,58.8,,,50,,54
2017-11-21T11:12:18.399Z,,57.6,,,48.6,,54
2017-11-21T11:12:28.392Z,,57.2,,,47.5,,54
2017-11-21T11:12:38.397Z,,56.4,,,46.2,,54
2017-11-21T11:12:48.420Z,,55.6,,,45.1,,54
2017-11-21T11:12:58.398Z,,54.9,,,43.9,,54
2017-11-21T11:13:08.679Z,41,57.3,0,2,42.8,,54
2017-11-21T11:13:18.353Z,30,58.6,,,41.8,,54
2017-11-21T11:13:28.414Z,29,58.5,,,41.1,,54
2017-11-21T11:13:43.476Z,30,59.7,,,40.2,,54
2017-11-21T11:13:48.410Z,29,60.2,,,39.6,,54
2017-11-21T11:13:58.446Z,,61.1,,,38.7,,54
2017-11-21T11:14:08.387Z,,61.6,,,38,,54
2017-11-21T11:14:18.379Z,,62.2,,,37.8,,54
2017-11-21T11:14:28.379Z,,62.7,,,37.5,,54
2017-11-21T11:14:38.452Z,,63.2,,,37.1,,54
2017-11-21T11:14:48.421Z,,63.5,,,36.8,,54
2017-11-21T11:14:58.420Z,30,64,,,36.5,,54
2017-11-21T11:15:08.410Z,29,64.2,,,36.1,,54
