Time,HwTOutlet,PrimT,ChActive,PrimTSet,ActPow,HwActive,HwTSet
2017-12-02T13:43:37.477Z,39.2,56.9,,,,,54
2017-12-02T13:43:47.569Z,39.2,56.3,,,,,54
2017-12-02T13:43:57.476Z,39.2,55.7,,,,,54
2017-12-02T13:44:07.474Z,39.2,55.2,,,,,54
2017-12-02T13:44:17.481Z,39.2,54.9,1,,44,0,54
2017-12-02T13:44:27.479Z,39.2,58.5,,,37,,54
2017-12-02T13:44:37.475Z,39.2,58.7,,,29,,54
2017-12-02T13:44:47.564Z,39.2,59.5,,,,,54
2017-12-02T13:44:57.529Z,39.2,60.2,,,,,54
2017-12-02T13:45:07.474Z,39.2,60.7,,,,,54
2017-12-02T13:45:17.474Z,39.2,61.2,,,,,54
2017-12-02T13:45:27.473Z,39.2,61.5,,,,,54
2017-12-02T13:45:37.529Z,39.2,61.9,,,30,,54
2017-12-02T13:45:47.607Z,39.1,62.1,,,30,,54
2017-12-02T13:45:57.475Z,39.1,62.4,,,29,,54
2017-12-02T13:46:07.473Z,39.1,62.6,,,30,,54
2017-12-02T13:46:17.479Z,39.1,62.7,,,,,54
2017-12-02T13:46:27.530Z,39.1,62.8,,,29,,54
2017-12-02T13:46:37.476Z,39.1,62.9,,,,,54
2017-12-02T13:46:47.564Z,39.1,63.1,,,,,54
2017-12-02T13:46:57.476Z,39.1,63.2,,,30,,54
2017-12-02T13:47:07.476Z,39.1,,,,29,,54
2017-12-02T13:47:17.474Z,39.1,63.3,,,,,54
2017-12-02T13:47:27.477Z,39.1,63.4,,,,,54
2017-12-02T13:47:37.475Z,39.1,,,,,,54
2017-12-02T13:47:47.567Z,39.1,63.5,,,,,54
2017-12-02T13:47:57.475Z,39.1,,,,,,54
2017-12-02T13:48:07.479Z,39.1,63.6,,,,,54
2017-12-02T13:48:17.481Z,39.1,,,,,,54
2017-12-02T13:48:27.475Z,39.1,63.8,,,,,54
2017-12-02T13:48:37.475Z,39.1,,,,,,54
2017-12-02T13:48:47.598Z,39.1,,,,30,,54
2017-12-02T13:48:57.476Z,39.1,,,,,,54
2017-12-02T13:49:07.482Z,39.1,63.9,,,29,,54
2017-12-02T13:49:17.483Z,39.1,,,,,,54
2017-12-02T13:49:27.476Z,39.1,,,,,,54
2017-12-02T13:49:37.475Z,39.1,64,,,29,,54
2017-12-02T13:49:52.635Z,39.1,,,,,,54
2017-12-02T13:49:57.478Z,39.1,,,,,,54
2017-12-02T13:50:07.480Z,39.1,64.1,,,,,54
2017-12-02T13:50:17.482Z,39.1,,,,,,54
2017-12-02T13:50:27.478Z,39.1,64.2,,,,,54
2017-12-02T13:50:37.478Z,39.1,,,,30,,54
2017-12-02T13:50:47.590Z,39.1,,,,29,,54
2017-12-02T13:50:57.480Z,39.1,64.4,,,,,54
2017-12-02T13:51:07.477Z,39.1,,,,,,54
2017-12-02T13:51:22.593Z,39.1,,,,,,54
2017-12-02T13:51:27.478Z,39.1,64.5,,,,,54
2017-12-02T13:51:37.478Z,39.1,,,,,,54
2017-12-02T13:51:47.574Z,39.1,64.6,,,,,54
2017-12-02T13:51:57.483Z,39.1,,,,,,54
2017-12-02T13:52:07.488Z,39.1,,,,,,54
2017-12-02T13:52:17.551Z,39.1,64.7,,,,,54
2017-12-02T13:52:27.480Z,39.1,,,,,,54
2017-12-02T13:52:37.479Z,39.1,64.8,,,,,54
2017-12-02T13:52:47.567Z,39.1,,,,,,54
2017-12-02T13:52:57.478Z,39.1,64.9,,,30,,54
2017-12-02T13:53:07.484Z,39.1,,,,29,,54
2017-12-02T13:53:17.482Z,39.1,,,,30,,54
2017-12-02T13:53:27.483Z,39.1,62.5,1,,0,0,54
2017-12-02T13:53:37.481Z,39.1,61.1,,,,,54
2017-12-02T13:53:47.585Z,39.2,59.8,,,,,54
2017-12-02T13:53:57.478Z,39.1,58.8,,,,,54
2017-12-02T13:54:07.486Z,39.2,57.9,,,,,54
2017-12-02T13:54:17.485Z,39.2,57.3,,,,,54
2017-12-02T13:54:27.482Z,39.2,56.7,,,,,54
2017-12-02T13:54:37.939Z,39.2,56.1,,,,,54
2017-12-02T13:54:47.587Z,39.2,55.5,,,,,54
2017-12-02T13:55:02.580Z,39.2,55.1,,,,,54
2017-12-02T13:55:07.551Z,39.2,56,1,,44,0,54
2017-12-02T13:55:17.499Z,39.2,58.8,,,34,,54
2017-12-02T13:55:27.497Z,39.2,58.8,,,29,,54
2017-12-02T13:55:37.559Z,39.2,60,,,,,54
2017-12-02T13:55:47.613Z,39.2,60.5,,,,,54
2017-12-02T13:56:02.583Z,39.2,61.1,,,,,54
2017-12-02T13:56:07.482Z,39.2,61.5,,,,,54
2017-12-02T13:56:17.480Z,39.2,61.9,,,,,54
2017-12-02T13:56:27.481Z,39.2,62.2,,,29,,54
2017-12-02T13:56:37.482Z,39.2,62.5,,,,,54
2017-12-02T13:56:47.575Z,39.2,62.7,,,,,54
2017-12-02T13:56:57.499Z,39.2,62.9,,,,,54
2017-12-02T13:57:07.499Z,39.2,63.2,,,,,54
2017-12-02T13:57:22.694Z,39.1,63.3,,,,,54
2017-12-02T13:57:32.594Z,39.2,63.4,,,,,54
2017-12-02T13:57:42.694Z,39.1,63.5,,,,,54
2017-12-02T13:57:47.605Z,39.2,63.6,,,,,54
2017-12-02T13:57:57.505Z,39.1,63.8,,,,,54
2017-12-02T13:58:12.573Z,39.1,,,,,,54
2017-12-02T13:58:22.899Z,39.1,63.9,,,,,54
2017-12-02T13:58:27.480Z,39.1,64,,,,,54
2017-12-02T13:58:37.518Z,39.1,,,,,,54
2017-12-02T13:58:52.695Z,39.1,64.1,,,,,54
2017-12-02T13:58:57.500Z,39.1,,,,,,54
2017-12-02T13:59:12.605Z,39.1,64.2,,,,,54
2017-12-02T13:59:22.696Z,39.1,,,,,,54
2017-12-02T13:59:32.573Z,39.1,64.4,,,,,54
2017-12-02T13:59:37.487Z,39.1,,,,,,54
2017-12-02T13:59:52.658Z,39.1,,,,,,54
2017-12-02T13:59:57.501Z,39.1,64.5,,,,,54
2017-12-02T14:00:07.487Z,39.1,,,,,,54
2017-12-02T14:00:17.504Z,39.1,64.6,,,,,54
2017-12-02T14:00:27.481Z,39.1,,,,,,54
2017-12-02T14:00:37.484Z,39.1,,,,,,54
2017-12-02T14:00:47.574Z,39.1,64.7,,,,,54
2017-12-02T14:00:57.490Z,39.1,,,,,,54
2017-12-02T14:01:07.483Z,39.1,,,,,,54
2017-12-02T14:01:17.487Z,39.1,64.8,,,,,54
2017-12-02T14:01:27.487Z,39.1,,,,,,54
2017-12-02T14:01:37.484Z,39.1,64.9,,,,,54
2017-12-02T14:01:47.572Z,39.2,,,,,,54
2017-12-02T14:01:57.489Z,39.2,,,,,,54
2017-12-02T14:02:07.484Z,39.1,62.5,1,,0,0,54
2017-12-02T14:02:17.486Z,39.2,61.1,,,,,54
2017-12-02T14:02:27.487Z,39.2,59.8,,,,,54
2017-12-02T14:02:37.483Z,39.2,58.8,,,,,54
2017-12-02T14:02:47.563Z,39.2,58.1,,,,,54
2017-12-02T14:02:57.484Z,39.2,57.3,,,,,54
2017-12-02T14:03:07.483Z,39.2,56.7,,,,,54
2017-12-02T14:03:17.488Z,39.2,56.1,,,,,54
2017-12-02T14:03:27.486Z,39.2,55.6,,,,,54
2017-12-02T14:03:37.486Z,39.2,55.1,,,,,54
2017-12-02T14:03:47.598Z,39.2,55.1,1,,44,0,54
2017-12-02T14:03:57.597Z,39.2,58.7,,,35,,54
2017-12-02T14:04:07.489Z,39.2,58.8,,,30,,54
2017-12-02T14:04:17.491Z,39.2,59.8,,,30,,54
2017-12-02T14:04:27.488Z,39.1,60.5,,,30,,54
2017-12-02T14:04:37.484Z,39.1,61.1,,,29,,54
2017-12-02T14:04:47.580Z,39.1,61.5,,,,,54
2017-12-02T14:04:57.487Z,39.2,61.9,,,,,54
2017-12-02T14:05:07.488Z,39.1,62.2,,,30,,54
2017-12-02T14:05:17.490Z,39.1,62.5,,,29,,54
2017-12-02T14:05:27.486Z,39.1,62.7,,,,,54
2017-12-02T14:05:37.487Z,39.1,62.9,,,,,54
2017-12-02T14:05:47.572Z,39.1,63.2,,,,,54
2017-12-02T14:05:57.491Z,39.1,63.3,,,,,54
2017-12-02T14:06:07.488Z,39.1,63.4,,,,,54
2017-12-02T14:06:17.491Z,39.1,63.5,,,,,54
2017-12-02T14:06:27.488Z,39.1,63.6,,,30,,54
2017-12-02T14:06:37.485Z,39.1,,,,29,,54
2017-12-02T14:06:47.738Z,39.1,63.8,,,,,54
2017-12-02T14:06:57.490Z,39.1,63.9,,,,,54
2017-12-02T14:07:07.487Z,39.1,,,,,,54
2017-12-02T14:07:17.491Z,,64,,,30,,
2017-12-02T14:07:27.487Z,39.1,,,,,,54
2017-12-02T14:07:37.487Z,39.1,64.1,,,29,,54
2017-12-02T14:07:47.577Z,39.1,,,,,,54
2017-12-02T14:07:57.487Z,39.1,,,,,,54
2017-12-02T14:08:07.487Z,39.1,64.2,,,,,54
2017-12-02T14:08:17.492Z,39.1,,,,,,54
2017-12-02T14:08:27.486Z,39.1,,,,,,54
2017-12-02T14:08:42.629Z,39.1,,,,,,54
2017-12-02T14:08:47.576Z,39.1,64.4,,,,,54
2017-12-02T14:08:57.498Z,39.1,,,,,,54
2017-12-02T14:09:07.498Z,39.1,,,,,,54
2017-12-02T14:09:17.491Z,39.1,,,,,,54
2017-12-02T14:09:27.488Z,39.1,64.5,,,,,54
2017-12-02T14:09:37.486Z,39.1,,,,,,54
2017-12-02T14:09:47.580Z,39.1,,,,,,54
2017-12-02T14:09:57.487Z,39.1,,,,,,54
2017-12-02T14:10:07.490Z,39.1,64.6,,,,,54
2017-12-02T14:10:17.495Z,39.1,,,,30,,54
2017-12-02T14:10:27.487Z,39.1,,,,29,,54
2017-12-02T14:10:37.493Z,39.1,,,,,,54
2017-12-02T14:10:47.577Z,39.1,64.7,,,30,,54
2017-12-02T14:10:57.492Z,39.1,,,,29,,54
2017-12-02T14:11:07.569Z,39.1,,,,,,54
2017-12-02T14:11:17.496Z,39.1,64.8,,,30,,54
2017-12-02T14:11:27.488Z,39.1,,,,29,,54
2017-12-02T14:11:37.490Z,39.1,,,,,,54
2017-12-02T14:11:47.578Z,39.1,64.9,,,,,54
2017-12-02T14:11:57.489Z,39.1,,,,,,54
2017-12-02T14:12:07.491Z,39.1,62.9,1,,0,0,54
2017-12-02T14:12:17.493Z,39.1,61.3,,,,,54
2017-12-02T14:12:27.493Z,39.1,60.4,,,,,54
2017-12-02T14:12:37.491Z,39.1,59,,,,,54
2017-12-02T14:12:47.581Z,39.1,58.3,,,,,54
2017-12-02T14:12:57.495Z,39.1,57.4,,,,,54
2017-12-02T14:13:07.493Z,39.1,56.8,,,,,54
2017-12-02T14:13:17.502Z,39.1,56.2,,,,,54
2017-12-02T14:13:27.493Z,39.1,55.6,,,,,54
2017-12-02T14:13:37.490Z,39.1,55.2,,,,,54
2017-12-02T14:13:47.583Z,39.2,54.8,1,,,0,54
2017-12-02T14:13:57.492Z,39.1,58.4,,,38,,54
2017-12-02T14:14:07.491Z,39.1,58.8,,,29,,54
2017-12-02T14:14:17.494Z,39.1,59.6,,,,,54
2017-12-02T14:14:27.496Z,39.1,60.4,,,,,54
2017-12-02T14:14:37.587Z,39.1,60.9,,,,,54
2017-12-02T14:14:47.592Z,39.1,61.4,,,30,,54
2017-12-02T14:14:57.498Z,39.1,61.9,,,29,,54
2017-12-02T14:15:07.493Z,39.1,62.2,,,,,54
2017-12-02T14:15:17.495Z,39.1,62.6,,,,,54
2017-12-02T14:15:27.495Z,39.1,62.8,,,30,,54
2017-12-02T14:15:37.492Z,39.1,63.1,,,29,,54
2017-12-02T14:15:47.586Z,39.1,63.2,,,,,54
2017-12-02T14:15:57.494Z,39.1,63.4,,,,,54
2017-12-02T14:16:07.495Z,39.1,63.5,,,,,54
2017-12-02T14:16:17.495Z,39.1,63.6,,,,,54
2017-12-02T14:16:27.494Z,39.1,63.8,,,,,54
2017-12-02T14:16:37.492Z,39.1,63.9,,,,,54
2017-12-02T14:16:52.641Z,39.1,64,,,,,54
2017-12-02T14:16:57.495Z,39.1,64.1,,,30,,54
2017-12-02T14:17:07.494Z,39.1,64.2,,,29,,54
2017-12-02T14:17:17.492Z,39.1,,,,,,54
2017-12-02T14:17:27.492Z,39.1,64.4,,,,,54
2017-12-02T14:17:37.495Z,39.1,,,,,,54
2017-12-02T14:17:47.615Z,39.1,64.5,,,,,54
2017-12-02T14:17:57.503Z,39.1,64.6,,,,,54
2017-12-02T14:18:07.493Z,39.1,,,,,,54
2017-12-02T14:18:17.497Z,39.1,64.7,,,,,54
2017-12-02T14:18:27.493Z,39.2,,,,,,54
2017-12-02T14:18:37.492Z,39.2,,,,30,,54
2017-12-02T14:18:52.631Z,39.2,64.8,,,,,54
2017-12-02T14:19:02.719Z,39.2,,,,29,,54
2017-12-02T14:19:12.618Z,39.2,64.9,,,,,54
2017-12-02T14:19:17.525Z,39.2,,,,0,,54
2017-12-02T14:19:27.494Z,39.2,61.9,1,,,0,54
2017-12-02T14:19:37.577Z,39.2,60.8,,,,,54
2017-12-02T14:19:47.548Z,39.2,59.6,,,,,54
2017-12-02T14:20:12.734Z,39.2,58.7,,,,,54
2017-12-02T14:20:12.808Z,39.2,57.9,,,,,54
2017-12-02T14:20:17.496Z,39.2,57.2,,,,,54
2017-12-02T14:20:27.495Z,39.2,56.6,,,,,54
2017-12-02T14:20:37.494Z,39.2,56.1,,,,,54
2017-12-02T14:20:47.586Z,39.2,55.6,,,,,54
2017-12-02T14:20:57.499Z,39.2,55.1,,,,,54
2017-12-02T14:21:07.527Z,39.2,54.9,1,,44,0,54
2017-12-02T14:21:17.528Z,,58.8,,,35,,
2017-12-02T14:21:27.529Z,39.3,58.8,,,29,,54
2017-12-02T14:21:42.634Z,39.3,59.8,,,,,54
2017-12-02T14:21:47.601Z,39.3,60.6,,,30,,54
2017-12-02T14:21:57.498Z,39.3,61.1,,,29,,54
2017-12-02T14:22:12.585Z,39.3,61.6,,,,,54
2017-12-02T14:22:17.503Z,39.3,62.1,,,,,54
2017-12-02T14:22:27.528Z,39.3,62.5,,,30,,54
2017-12-02T14:22:42.598Z,39.3,62.8,,,29,,54
2017-12-02T14:22:47.592Z,39.3,63.2,,,,,54
2017-12-02T14:22:57.496Z,39.3,63.4,,,,,54
2017-12-02T14:23:12.584Z,39.3,63.6,,,,,54
2017-12-02T14:23:27.724Z,39.3,63.8,,,,,54
2017-12-02T14:23:32.924Z,39.3,63.9,,,,,54
2017-12-02T14:23:37.499Z,39.3,64.1,,,,,54
2017-12-02T14:23:47.588Z,39.3,64.2,,,,,54
2017-12-02T14:23:57.495Z,39.3,64.4,,,,,54
2017-12-02T14:24:07.497Z,39.3,64.5,,,,,54
2017-12-02T14:24:17.496Z,39.3,64.6,,,,,54
2017-12-02T14:24:27.496Z,39.3,64.7,,,30,,54
2017-12-02T14:24:37.498Z,39.3,,,,29,,54
2017-12-02T14:24:47.576Z,39.3,64.8,,,,,54
2017-12-02T14:24:57.496Z,39.3,64.9,,,,,54
2017-12-02T14:25:07.496Z,39.3,64.8,1,,0,0,54
2017-12-02T14:25:17.497Z,,61.8,,,,,
2017-12-02T14:25:27.502Z,39.3,60.8,,,,,54
2017-12-02T14:25:37.497Z,39.3,59.6,,,,,54
2017-12-02T14:25:47.590Z,39.3,58.6,,,,,54
2017-12-02T14:25:57.531Z,39.3,57.8,,,,,54
2017-12-02T14:26:07.499Z,39.3,57,,,,,54
2017-12-02T14:26:17.533Z,39.3,56.5,,,,,54
2017-12-02T14:26:27.496Z,39.3,55.9,,,,,54
2017-12-02T14:26:37.577Z,39.3,55.4,,,,,54
2017-12-02T14:26:47.587Z,39.3,55,,,,,54
2017-12-02T14:26:57.497Z,39.3,57.2,1,,42,0,54
2017-12-02T14:27:07.498Z,39.3,59,,,30,,54
2017-12-02T14:27:17.507Z,39.3,59.1,,,29,,54
2017-12-02T14:27:27.501Z,39.3,60.1,,,,,54
2017-12-02T14:27:37.498Z,39.3,60.7,,,30,,54
2017-12-02T14:27:47.587Z,39.3,61.3,,,29,,54
2017-12-02T14:27:57.498Z,39.3,61.9,,,30,,54
2017-12-02T14:28:07.499Z,39.3,62.2,,,29,,54
2017-12-02T14:28:17.498Z,39.3,,,,,,54
2017-12-02T14:28:27.501Z,39.3,62.9,,,30,,54
2017-12-02T14:28:37.499Z,39.3,63.2,,,29,,54
2017-12-02T14:28:47.629Z,39.3,63.4,,,,,54
2017-12-02T14:28:57.500Z,39.3,63.6,,,,,54
2017-12-02T14:29:07.501Z,39.2,63.8,,,,,54
2017-12-02T14:29:17.502Z,39.3,63.9,,,30,,54
2017-12-02T14:29:27.498Z,39.3,64,,,29,,54
2017-12-02T14:29:37.499Z,39.2,64.2,,,,,54
2017-12-02T14:29:47.591Z,39.2,64.4,,,30,,54
2017-12-02T14:30:02.592Z,39.2,64.5,,,29,,54
2017-12-02T14:30:07.499Z,39.3,64.6,,,,,54
2017-12-02T14:30:17.502Z,39.2,64.7,,,,,54
2017-12-02T14:30:27.501Z,39.2,,,,,,54
2017-12-02T14:30:37.583Z,39.2,64.8,,,,,54
2017-12-02T14:30:47.593Z,39.3,64.9,,,,,54
2017-12-02T14:30:57.501Z,39.3,,,,30,,54
2017-12-02T14:31:07.500Z,39.2,62.6,1,,0,0,54
2017-12-02T14:31:17.499Z,,61.2,,,,,
2017-12-02T14:31:27.501Z,39.2,60.1,,,,,54
2017-12-02T14:31:37.503Z,39.2,59,,,,,54
2017-12-02T14:31:52.640Z,39.3,58.2,,,,,54
2017-12-02T14:32:02.603Z,39.3,57.4,,,,,54
2017-12-02T14:32:07.504Z,39.2,56.7,,,,,54
2017-12-02T14:32:17.503Z,39.3,56.2,,,,,54
2017-12-02T14:32:27.504Z,39.2,55.6,,,,,54
2017-12-02T14:32:37.500Z,39.2,55.2,,,,,54
2017-12-02T14:32:47.596Z,39.3,54.9,1,,44,0,54
2017-12-02T14:32:57.507Z,39.2,58.7,,,36,,54
2017-12-02T14:33:07.506Z,39.2,58.8,,,29,,54
2017-12-02T14:33:17.506Z,,59.8,,,30,,
2017-12-02T14:33:27.505Z,39.2,60.5,,,29,,54
2017-12-02T14:33:37.508Z,39.2,61.1,,,30,,54
2017-12-02T14:33:47.594Z,39.2,61.6,,,,,54
2017-12-02T14:33:57.501Z,39.2,62,,,29,,54
2017-12-02T14:34:07.509Z,39.2,62.5,,,,,54
2017-12-02T14:34:17.503Z,39.2,,,,,,54
2017-12-02T14:34:27.503Z,39.2,63.1,,,,,54
2017-12-02T14:34:42.593Z,39.2,63.3,,,,,54
2017-12-02T14:34:47.591Z,39.2,63.5,,,,,54
2017-12-02T14:34:57.505Z,39.2,63.6,,,,,54
2017-12-02T14:35:07.505Z,39.2,63.8,,,,,54
2017-12-02T14:35:17.504Z,,64,,,,,
2017-12-02T14:35:27.510Z,39.2,64.1,,,,,54
2017-12-02T14:35:37.503Z,39.2,64.2,,,,,54
2017-12-02T14:35:47.605Z,39.2,64.4,,,,,54
2017-12-02T14:36:02.595Z,39.2,64.5,,,,,54
2017-12-02T14:36:07.504Z,39.2,64.6,,,,,54
2017-12-02T14:36:17.506Z,39.2,,,,,,54
2017-12-02T14:36:27.589Z,39.2,64.7,,,,,54
2017-12-02T14:36:37.502Z,39.2,64.8,,,,,54
2017-12-02T14:36:47.583Z,39.2,,,,,,54
2017-12-02T14:36:57.512Z,39.2,64.9,1,61,30,0,54
2017-12-02T14:37:07.503Z,39.2,,,,29,,54
2017-12-02T14:37:17.517Z,,62.4,1,,0,0,
2017-12-02T14:37:27.509Z,39.2,61.1,,,,,54
2017-12-02T14:37:37.506Z,39.2,59.9,,,,,54
2017-12-02T14:37:47.595Z,39.2,58.8,,,,,54
2017-12-02T14:37:57.505Z,39.2,58,,,,,54
2017-12-02T14:38:07.506Z,39.2,57.2,,,,,54
2017-12-02T14:38:17.509Z,,56.6,,,,,
2017-12-02T14:38:27.506Z,39.2,56,,,,,54
2017-12-02T14:38:37.509Z,39.2,55.5,,,,,54
2017-12-02T14:38:47.600Z,39.2,55,,,,,54
2017-12-02T14:38:57.507Z,39.2,56.1,1,,44,0,54
2017-12-02T14:39:07.509Z,39.2,58.9,,,31,,54
2017-12-02T14:39:17.507Z,39.2,,,,30,,54
2017-12-02T14:39:27.505Z,39.2,60,,,29,,54
2017-12-02T14:39:37.514Z,39.2,60.6,,,,,54
2017-12-02T14:39:48.603Z,39.2,61.2,,,,,54
2017-12-02T14:39:57.507Z,39.2,61.6,,,,,54
2017-12-02T14:40:07.506Z,39.2,62.1,,,,,54
2017-12-02T14:40:17.507Z,39.2,62.5,,,,,54
2017-12-02T14:40:27.504Z,39.2,62.8,,,,,54
2017-12-02T14:40:37.509Z,39.2,63.1,,,30,,54
2017-12-02T14:40:47.600Z,39.2,63.3,,,29,,54
2017-12-02T14:40:57.506Z,39.2,63.4,,,30,,54
2017-12-02T14:41:07.511Z,39.2,,,,,,54
2017-12-02T14:41:17.506Z,,63.8,,,29,,
2017-12-02T14:41:27.509Z,39.2,63.9,,,,,54
2017-12-02T14:41:37.506Z,39.2,64,,,,,54
2017-12-02T14:41:47.596Z,39.2,64.1,,,,,54
2017-12-02T14:41:57.506Z,39.2,64.2,,,,,54
2017-12-02T14:42:07.509Z,39.2,,,,,,54
2017-12-02T14:42:22.596Z,,64.4,,,,,
2017-12-02T14:42:27.510Z,39.2,64.5,,,,,54
2017-12-02T14:42:37.507Z,39.2,64.6,,,,,54
2017-12-02T14:42:52.652Z,39.2,,,,,,54
2017-12-02T14:42:57.507Z,39.2,64.7,,,30,,54
2017-12-02T14:43:07.509Z,39.2,,,,29,,54
2017-12-02T14:43:17.509Z,,64.8,,,,,
2017-12-02T14:43:27.511Z,39.2,,,,30,,54
2017-12-02T14:43:37.511Z,39.2,64.9,,,29,,54
2017-12-02T14:43:47.603Z,39.2,,,,,,54
2017-12-02T14:44:07.511Z,39.2,62.7,1,,0,0,54
2017-12-02T14:44:17.509Z,39.2,61.1,,,,,54
2017-12-02T14:44:27.513Z,39.2,60,,,,,54
2017-12-02T14:44:37.512Z,39.2,58.8,,,,,54
2017-12-02T14:44:47.610Z,39.2,58,,,,,54
2017-12-02T14:45:02.648Z,39.2,57.2,,,,,54
2017-12-02T14:45:07.508Z,39.2,56.6,,,,,54
2017-12-02T14:45:17.511Z,39.2,56,,,,,54
2017-12-02T14:45:27.515Z,39.2,55.4,,,,,54
2017-12-02T14:45:37.507Z,39.2,55,,,,,54
2017-12-02T14:45:47.614Z,39.2,56.7,1,,43,0,54
2017-12-02T14:45:57.555Z,,58.9,,,30,,
2017-12-02T14:46:07.511Z,39.2,,,,,,54
2017-12-02T14:46:17.508Z,,60,,,30,,
2017-12-02T14:46:27.508Z,39.2,60.6,,,29,,54
2017-12-02T14:46:37.509Z,,61.2,,,,,
2017-12-02T14:46:47.601Z,39.2,61.6,,,,,54
2017-12-02T14:46:57.512Z,39.2,62,,,,,54
2017-12-02T14:47:08.704Z,39.1,62.4,,,,,54
2017-12-02T14:47:17.510Z,39.2,62.6,,,,,54
2017-12-02T14:47:27.508Z,39.2,62.8,,,,,54
2017-12-02T14:47:37.556Z,39.2,63.1,,,,,54
2017-12-02T14:47:47.661Z,,63.2,,,30,,
2017-12-02T14:47:57.509Z,39.1,63.3,,,29,,54
2017-12-02T14:48:07.511Z,39.1,,,,,,54
2017-12-02T14:48:17.511Z,,63.5,,,,,
2017-12-02T14:48:27.512Z,39.1,63.6,,,,,54
2017-12-02T14:48:37.519Z,39.1,,,,,,54
2017-12-02T14:48:52.642Z,39.1,63.8,,,,,54
2017-12-02T14:48:57.524Z,39.1,63.9,,,,,54
2017-12-02T14:49:07.515Z,,64,,,,,
2017-12-02T14:49:17.515Z,39.1,,,,,,54
2017-12-02T14:49:27.517Z,39.1,64.1,,,30,,54
2017-12-02T14:49:37.515Z,39.1,,,,,,54
2017-12-02T14:49:47.600Z,,,,,30,,
2017-12-02T14:49:57.516Z,39.1,64.2,,,29,,54
2017-12-02T14:50:07.509Z,39.1,,,,,,54
2017-12-02T14:50:27.518Z,39.1,64.4,,,30,,54
2017-12-02T14:50:37.519Z,39.1,,,,29,,54
2017-12-02T14:50:47.606Z,39.1,,,,,,54
2017-12-02T14:50:57.512Z,39.1,,,,30,,54
2017-12-02T14:51:07.513Z,39.1,64.5,,,29,,54
2017-12-02T14:51:17.515Z,39.1,,,,,,54
2017-12-02T14:51:27.514Z,39.1,,,,,,54
2017-12-02T14:51:47.612Z,39.1,64.6,,,,,54
2017-12-02T14:51:57.518Z,39.1,,,,30,,54
2017-12-02T14:52:07.519Z,,,,,29,,
2017-12-02T14:52:17.515Z,39.1,,,,,,54
2017-12-02T14:52:27.564Z,39.1,64.7,,,,,54
2017-12-02T14:52:37.519Z,,,,,30,,
2017-12-02T14:52:47.606Z,39.1,,,,,,54
2017-12-02T14:53:11.468Z,39.1,64.8,,,29,,54
2017-12-02T14:53:11.477Z,39.1,,,,,,54
2017-12-02T14:53:17.516Z,39.1,,,,,,54
2017-12-02T14:53:27.513Z,39.1,,,,,,54
2017-12-02T14:53:37.528Z,,64.9,,,,,
2017-12-02T14:53:47.604Z,39.1,,,,30,,54
2017-12-02T14:53:57.514Z,39.1,64.1,1,,0,0,54
2017-12-02T14:54:07.516Z,39.1,61.5,,,,,54
2017-12-02T14:54:17.515Z,,60.5,,,,,
2017-12-02T14:54:27.526Z,39.1,59.3,,,,,54
2017-12-02T14:54:37.513Z,39.1,58.3,,,,,54
2017-12-02T14:54:47.606Z,39.1,57.6,,,,,54
2017-12-02T14:54:57.518Z,39.1,56.8,,,,,54
2017-12-02T14:55:07.517Z,39.1,,,,,,54
2017-12-02T14:55:17.519Z,,55.6,,,,,
2017-12-02T14:55:27.516Z,39.1,55.1,,,,,54
2017-12-02T14:55:37.522Z,39.1,54.9,1,,,0,54
2017-12-02T14:55:47.610Z,39.1,58.7,,,35,,54
2017-12-02T14:55:57.514Z,39.1,,,,,,54
2017-12-02T14:56:07.513Z,,59.7,,,29,,
2017-12-02T14:56:17.611Z,39.1,60.4,,,,,54
2017-12-02T14:56:27.515Z,39.1,60.8,,,29,,54
2017-12-02T14:56:37.515Z,39.1,61.3,,,,,54
2017-12-02T14:56:47.607Z,39.1,61.8,,,,,54
2017-12-02T14:56:57.517Z,,62,,,30,,
2017-12-02T14:57:30.794Z,39.1,62.6,,,29,,54
2017-12-02T14:57:37.515Z,,62.9,,,,,
2017-12-02T14:57:47.612Z,39.1,,,,,,54
2017-12-02T14:57:57.518Z,,63.1,,,29,,
2017-12-02T14:58:07.520Z,38.9,,,,,,54
2017-12-02T14:58:17.523Z,,63.2,,,,,
2017-12-02T14:58:27.515Z,38.9,63.3,,,,,54
2017-12-02T14:58:37.520Z,,63.4,,,,,
2017-12-02T14:58:47.615Z,38.9,63.5,,,,,54
2017-12-02T14:58:57.523Z,38.9,,,,,,54
2017-12-02T14:59:07.518Z,,63.6,,,,,
2017-12-02T14:59:17.526Z,38.9,,,,,,54
2017-12-02T14:59:27.520Z,,63.8,,,,,
2017-12-02T14:59:37.518Z,38.9,,,,,,54
2017-12-02T14:59:47.607Z,38.9,63.9,,,30,,54
2017-12-02T14:59:57.519Z,38.9,,,,29,,54
2017-12-02T15:00:07.516Z,38.9,,,,,,54
2017-12-02T15:00:17.516Z,,64,,,,,
2017-12-02T15:00:27.521Z,38.9,,,,,,54
2017-12-02T15:00:37.518Z,38.9,,,,,,54
2017-12-02T15:00:47.601Z,38.9,,,,,,54
2017-12-02T15:00:57.523Z,,64.1,,,30,,
2017-12-02T15:01:07.524Z,38.9,,,,29,,54
