Time,ActPow,HwTOutlet,PrimT,ChActive,HwTSet,PrimTSet,HwActive
2017-11-03T06:00:07.008Z,,22.7,,,52,,
2017-11-03T06:00:27.013Z,,22.7,,,52,,
2017-11-03T06:00:37.014Z,,22.7,,,52,,
2017-11-03T06:00:47.007Z,,22.7,,,52,,
2017-11-03T06:01:07.012Z,,22.7,,,52,,
2017-11-03T06:01:17.007Z,,,31.1,,,,
2017-11-03T06:01:27.007Z,,22.7,,,52,,
2017-11-03T06:01:47.009Z,,22.7,,,52,,
2017-11-03T06:02:07.016Z,,22.7,,,52,,
2017-11-03T06:02:27.010Z,,22.7,,,52,,
2017-11-03T06:02:47.008Z,,22.7,,,52,,
2017-11-03T06:03:07.007Z,,22.7,,,52,,
2017-11-03T06:03:27.010Z,,22.7,,,52,,
2017-11-03T06:03:37.007Z,,22.7,,,52,,
2017-11-03T06:03:47.007Z,,,30.9,,,,
2017-11-03T06:03:57.008Z,,22.7,31.1,,52,,
2017-11-03T06:04:07.008Z,,22.7,30.9,,52,,
2017-11-03T06:04:17.138Z,,22.7,31.1,,52,,
2017-11-03T06:04:27.012Z,,22.7,30.9,,52,,
2017-11-03T06:04:37.012Z,,22.7,,,52,,
2017-11-03T06:04:47.011Z,,22.7,,,52,,
2017-11-03T06:05:07.007Z,,22.7,,,52,,
2017-11-03T06:05:27.009Z,,22.7,,,52,,
2017-11-03T06:05:37.008Z,,22.7,,,52,,
2017-11-03T06:05:47.007Z,,22.7,,,52,,
2017-11-03T06:06:07.007Z,,22.7,,,52,,
2017-11-03T06:06:27.018Z,,22.7,,,52,,
2017-11-03T06:06:47.008Z,0,22.7,30.9,0,52,5,0
2017-11-03T06:07:07.010Z,,22.7,,,52,,
2017-11-03T06:07:27.007Z,,22.7,,,52,,
2017-11-03T06:07:37.012Z,,22.7,,,52,,
2017-11-03T06:07:47.084Z,,22.7,,,52,,
2017-11-03T06:07:57.019Z,,,30.8,,,,
2017-11-03T06:08:07.008Z,,22.7,,,52,,
2017-11-03T06:08:27.007Z,,22.7,,,52,,
2017-11-03T06:08:37.010Z,,22.7,,,52,,
2017-11-03T06:08:47.010Z,,22.7,,,52,,
2017-11-03T06:09:07.011Z,,22.7,,,52,,
2017-11-03T06:09:27.008Z,,22.6,,,52,,
2017-11-03T06:09:47.007Z,,22.7,,,52,,
2017-11-03T06:10:07.015Z,,22.7,,,52,,
2017-11-03T06:10:27.007Z,,22.6,,,52,,
2017-11-03T06:10:47.017Z,,22.6,,,52,,
2017-11-03T06:11:07.024Z,,22.6,,,52,,
2017-11-03T06:11:27.007Z,,22.6,30.7,,52,,
2017-11-03T06:11:37.043Z,,22.6,,,52,,
2017-11-03T06:11:47.077Z,,22.6,,,52,,
2017-11-03T06:12:07.007Z,,22.6,,,52,,
2017-11-03T06:12:27.007Z,,22.6,,,52,,
2017-11-03T06:12:37.006Z,,22.6,,,52,,
2017-11-03T06:12:47.007Z,,22.6,,,52,,
2017-11-03T06:13:07.007Z,,22.6,,,52,,
2017-11-03T06:13:27.013Z,,22.6,,,52,,
2017-11-03T06:13:37.007Z,,22.6,,,52,,
2017-11-03T06:13:47.006Z,,22.6,,,52,,
2017-11-03T06:14:07.008Z,,22.6,,,52,,
2017-11-03T06:14:27.056Z,,22.6,,,52,,
2017-11-03T06:14:47.074Z,,22.6,,,52,,
2017-11-03T06:14:57.068Z,,,30.6,,,,
2017-11-03T06:15:07.032Z,,22.6,,,52,,
2017-11-03T06:15:17.036Z,,,30.7,,,,
2017-11-03T06:15:27.031Z,,22.6,30.6,,52,,
2017-11-03T06:15:47.043Z,,22.6,,,52,,
2017-11-03T06:16:07.089Z,,22.6,,,52,,
2017-11-03T06:16:27.034Z,,22.6,,,52,,
2017-11-03T06:16:37.076Z,,22.6,,,52,,
2017-11-03T06:16:47.007Z,,22.6,,,52,,
2017-11-03T06:17:07.033Z,,22.6,,,52,,
2017-11-03T06:17:27.042Z,,22.6,,,52,,
2017-11-03T06:17:47.038Z,,22.6,,,52,,
2017-11-03T06:18:07.044Z,,22.6,,,52,,
2017-11-03T06:18:27.007Z,,22.6,30.5,,52,,
2017-11-03T06:18:37.094Z,,22.6,30.6,,52,,
2017-11-03T06:18:47.007Z,,22.6,,,52,,
2017-11-03T06:18:57.030Z,,,30.5,,,,
2017-11-03T06:19:07.084Z,,22.6,,,52,,
2017-11-03T06:19:27.045Z,,22.6,,,52,,
2017-11-03T06:19:47.026Z,,22.6,,,52,,
2017-11-03T06:20:07.007Z,,22.6,,,52,,
2017-11-03T06:20:27.018Z,,22.6,,,52,,
2017-11-03T06:20:37.007Z,,22.6,,,52,,
2017-11-03T06:20:47.051Z,,22.6,,,52,,
2017-11-03T06:21:07.031Z,,22.6,,,52,,
2017-11-03T06:21:27.021Z,,22.6,,,52,,
2017-11-03T06:21:37.063Z,,22.6,,,52,,
2017-11-03T06:21:47.096Z,,22.6,,,52,,
2017-11-03T06:22:07.113Z,,22.6,,,52,,
2017-11-03T06:22:27.094Z,,22.6,,,52,,
2017-11-03T06:22:37.118Z,,,30.4,,,,
2017-11-03T06:22:47.130Z,,22.5,,,52,,
2017-11-03T06:23:07.043Z,,22.6,,,52,,
2017-11-03T06:23:27.087Z,,22.6,,,52,,
2017-11-03T06:23:47.034Z,,22.6,,,52,,
2017-11-03T06:24:07.032Z,,22.6,,,52,,
2017-11-03T06:24:27.131Z,,22.6,,,52,,
2017-11-03T06:24:47.028Z,,22.6,,,52,,
2017-11-03T06:25:07.036Z,,22.5,,,52,,
2017-11-03T06:25:27.010Z,,22.6,,,52,,
2017-11-03T06:25:47.074Z,,22.5,,,52,,
2017-11-03T06:26:07.036Z,,22.5,,,52,,
2017-11-03T06:26:17.028Z,,,30.4,,,,
2017-11-03T06:26:27.093Z,,22.5,30.3,,52,,
2017-11-03T06:26:37.030Z,,22.5,,,52,,
2017-11-03T06:26:47.089Z,,22.5,,,52,,
2017-11-03T06:27:07.011Z,,22.5,,,52,,
2017-11-03T06:27:27.071Z,,22.5,,,52,,
2017-11-03T06:27:47.042Z,,22.5,,,52,,
2017-11-03T06:28:07.124Z,,22.5,,,52,,
2017-11-03T06:28:27.065Z,,22.5,,,52,,
2017-11-03T06:28:37.024Z,,22.5,,,52,,
2017-11-03T06:28:47.109Z,,22.5,,,52,,
2017-11-03T06:29:07.040Z,,22.5,,,52,,
2017-11-03T06:29:27.053Z,,22.5,,,52,,
2017-11-03T06:29:47.035Z,,22.5,,,52,,
2017-11-03T06:29:57.067Z,,,30.2,,,,
2017-11-03T06:30:07.058Z,,22.5,,,52,,
2017-11-03T06:30:27.063Z,,22.5,,,52,,
2017-11-03T06:30:47.050Z,,22.5,,,52,,
2017-11-03T06:31:07.055Z,,22.5,,,52,,
2017-11-03T06:31:27.057Z,,22.5,,,52,,
2017-11-03T06:31:37.104Z,,22.5,,,52,,
2017-11-03T06:31:47.083Z,,22.5,,,52,,
2017-11-03T06:32:07.112Z,,22.5,,,52,,
2017-11-03T06:32:27.024Z,,22.5,,,52,,
2017-11-03T06:32:47.029Z,,22.5,,,52,,
2017-11-03T06:33:07.149Z,,22.5,,,52,,
2017-11-03T06:33:27.043Z,,22.5,,,52,,
2017-11-03T06:33:37.052Z,,22.5,,,52,,
2017-11-03T06:33:47.051Z,,22.5,,,52,,
2017-11-03T06:34:07.136Z,,22.5,,,52,,
2017-11-03T06:34:17.095Z,,,30.1,,,,
2017-11-03T06:34:27.058Z,,22.5,,,52,,
2017-11-03T06:34:47.135Z,,22.5,,,52,,
2017-11-03T06:35:07.124Z,,22.5,,,52,,
2017-11-03T06:35:27.051Z,,22.5,,,52,,
2017-11-03T06:35:37.057Z,,22.5,,,52,,
2017-11-03T06:35:47.039Z,,22.5,,,52,,
2017-11-03T06:36:07.107Z,,22.5,,,52,,
2017-11-03T06:36:27.057Z,,22.5,,,52,,
2017-11-03T06:36:47.051Z,,22.5,,,52,,
2017-11-03T06:37:07.049Z,,22.5,,,52,,
2017-11-03T06:37:27.059Z,,22.5,,,52,,
2017-11-03T06:37:37.082Z,,,30,,,,
2017-11-03T06:37:47.041Z,,22.5,,,52,,
2017-11-03T06:38:07.076Z,,22.5,,,52,,
2017-11-03T06:38:27.065Z,,22.5,,,52,,
2017-11-03T06:38:47.070Z,,22.5,,,52,,
2017-11-03T06:39:07.074Z,,22.5,,,52,,
2017-11-03T06:39:27.006Z,,22.5,,,52,,
2017-11-03T06:39:37.042Z,,22.5,,,52,,
2017-11-03T06:39:47.030Z,,22.5,,,52,,
2017-11-03T06:40:07.058Z,,22.5,,,52,,
2017-11-03T06:40:27.009Z,,22.5,,,52,,
2017-11-03T06:40:37.074Z,,22.4,,,52,,
2017-11-03T06:40:57.048Z,,22.4,29.9,,52,,
2017-11-03T06:41:07.079Z,,22.5,29.9,,52,,
2017-11-03T06:41:17.047Z,,,29.9,,,,
2017-11-03T06:41:27.017Z,,22.4,29.9,,52,,
2017-11-03T06:41:37.019Z,,22.4,,,52,,
2017-11-03T06:41:47.035Z,,22.5,,,52,,
2017-11-03T06:42:07.072Z,,22.4,,,52,,
2017-11-03T06:42:27.047Z,,22.4,,,52,,
2017-11-03T06:42:37.015Z,,22.4,,,52,,
2017-11-03T06:42:47.150Z,,22.4,,,52,,
2017-11-03T06:43:07.006Z,,22.4,,,52,,
2017-11-03T06:43:27.026Z,,22.4,,,52,,
2017-11-03T06:43:47.036Z,,22.4,,,52,,
2017-11-03T06:44:07.044Z,,22.4,,,52,,
2017-11-03T06:44:27.043Z,,22.4,,,52,,
2017-11-03T06:44:47.062Z,,22.4,,,52,,
2017-11-03T06:45:07.011Z,,22.4,,,52,,
2017-11-03T06:45:27.034Z,,22.4,29.8,,52,,
2017-11-03T06:45:37.011Z,,22.4,29.9,,52,,
2017-11-03T06:45:47.077Z,,22.4,,,52,,
2017-11-03T06:45:57.020Z,,,29.8,,,,
2017-11-03T06:46:07.069Z,,22.4,,,52,,
2017-11-03T06:46:27.089Z,,22.4,,,52,,
2017-11-03T06:46:47.067Z,,22.4,,,52,,
2017-11-03T06:47:07.030Z,,22.4,,,52,,
2017-11-03T06:47:27.017Z,,22.4,,,52,,
2017-11-03T06:47:37.048Z,,22.4,,,52,,
2017-11-03T06:47:47.028Z,,22.4,,,52,,
2017-11-03T06:48:07.003Z,,22.4,,,52,,
2017-11-03T06:48:27.003Z,,22.4,,,52,,
2017-11-03T06:48:37.087Z,,22.4,,,52,,
2017-11-03T06:48:47.034Z,,22.4,,,52,,
2017-11-03T06:49:07.070Z,,22.4,,,52,,
2017-11-03T06:49:27.065Z,,22.4,,,52,,
2017-11-03T06:49:37.067Z,,,29.6,,,,
2017-11-03T06:49:47.062Z,,22.4,,,52,,
2017-11-03T06:50:07.052Z,,22.4,,,52,,
2017-11-03T06:50:27.016Z,,22.4,,,52,,
2017-11-03T06:50:37.003Z,,22.4,,,52,,
2017-11-03T06:50:47.027Z,,22.4,,,52,,
2017-11-03T06:51:07.063Z,,22.4,,,52,,
2017-11-03T06:51:27.045Z,,22.4,,,52,,
2017-11-03T06:51:47.031Z,,22.4,,,52,,
2017-11-03T06:52:07.013Z,,22.4,,,52,,
2017-11-03T06:52:27.004Z,,22.4,,,52,,
2017-11-03T06:52:47.006Z,,22.4,,,52,,
2017-11-03T06:53:07.002Z,,22.4,,,52,,
2017-11-03T06:53:27.043Z,,22.4,29.5,,52,,
2017-11-03T06:53:37.022Z,,22.4,,,52,,
2017-11-03T06:53:47.007Z,,22.4,,,52,,
2017-11-03T06:54:07.014Z,,22.4,,,52,,
2017-11-03T06:54:27.068Z,,22.4,,,52,,
2017-11-03T06:54:47.060Z,,22.4,,,52,,
2017-11-03T06:55:07.091Z,,22.4,,,52,,
2017-11-03T06:55:27.186Z,,22.4,,,52,,
2017-11-03T06:55:47.066Z,,22.4,,,52,,
2017-11-03T06:56:07.085Z,,22.4,,,52,,
2017-11-03T06:56:27.016Z,,22.4,,,52,,
2017-11-03T06:56:37.057Z,,22.4,,,52,,
2017-11-03T06:56:47.012Z,,22.4,,,52,,
2017-11-03T06:57:07.041Z,,22.4,,,52,,
2017-11-03T06:57:27.017Z,,22.4,29.4,,52,,
2017-11-03T06:57:37.042Z,,,29.5,,,,
2017-11-03T06:57:47.035Z,,22.4,,,52,,
2017-11-03T06:57:57.022Z,,,29.4,,,,
2017-11-03T06:58:07.019Z,,22.4,,,52,,
2017-11-03T06:58:27.035Z,,22.2,,,52,,
2017-11-03T06:58:37.000Z,,22.4,,,52,,
2017-11-03T06:58:47.027Z,,22.2,,,52,,
2017-11-03T06:59:07.036Z,,22.4,,,52,,
2017-11-03T06:59:27.023Z,,22.2,,,52,,
2017-11-03T06:59:47.038Z,,22.4,,,52,,
2017-11-03T07:00:07.038Z,,22.4,,,52,,
2017-11-03T07:00:27.034Z,,22.4,,,52,,
2017-11-03T07:00:46.999Z,,22.2,,,52,,
2017-11-03T07:01:07.018Z,,22.4,,,52,,
2017-11-03T07:01:27.067Z,,22.2,,,52,,
2017-11-03T07:01:37.046Z,,22.2,,,52,,
2017-11-03T07:01:47.080Z,,22.2,,,52,,
2017-11-03T07:01:57.090Z,,,29.3,,,,
2017-11-03T07:02:07.045Z,,22.2,,,52,,
2017-11-03T07:02:27.017Z,,22.2,,,52,,
2017-11-03T07:02:37.003Z,,22.2,,,52,,
2017-11-03T07:02:47.007Z,,22.2,,,52,,
2017-11-03T07:03:07.033Z,,22.2,,,52,,
2017-11-03T07:03:27.047Z,,22.2,,,52,,
2017-11-03T07:03:47.005Z,,22.2,,,52,,
2017-11-03T07:04:07.041Z,,22.2,,,52,,
2017-11-03T07:04:27.029Z,,22.2,,,52,,
2017-11-03T07:04:37.017Z,,22.2,,,52,,
2017-11-03T07:04:47.016Z,,22.2,,,52,,
2017-11-03T07:05:07.005Z,,22.2,,,52,,
2017-11-03T07:05:27.010Z,,22.2,,,52,,
2017-11-03T07:05:37.009Z,,22.2,,,52,,
2017-11-03T07:05:46.998Z,,22.2,,,52,,
2017-11-03T07:06:07.017Z,,22.2,,,52,,
2017-11-03T07:06:27.003Z,,22.2,29.2,,52,,
2017-11-03T07:06:37.019Z,,22.2,,,52,,
2017-11-03T07:06:47.036Z,,22.2,,,52,,
2017-11-03T07:06:57.020Z,0,,29.2,0,,5,0
2017-11-03T07:07:07.021Z,,22.2,,,52,,
2017-11-03T07:07:26.998Z,,22.2,,,52,,
2017-11-03T07:07:47.016Z,,22.2,,,52,,
2017-11-03T07:08:06.998Z,,22.2,,,52,,
2017-11-03T07:08:26.997Z,,22.2,,,52,,
2017-11-03T07:08:47.029Z,,22.2,,,52,,
2017-11-03T07:09:07.000Z,,22.2,,,52,,
2017-11-03T07:09:27.051Z,,22.2,,,52,,
2017-11-03T07:09:37.057Z,,22.2,,,52,,
2017-11-03T07:09:47.071Z,,22.2,,,52,,
2017-11-03T07:10:07.015Z,,22.2,,,52,,
2017-11-03T07:10:27.008Z,,22.2,29,,52,,
2017-11-03T07:10:47.023Z,,22.2,,,52,,
2017-11-03T07:11:07.038Z,,22.2,,,52,,
2017-11-03T07:11:27.000Z,,22.2,,,52,,
2017-11-03T07:11:37.010Z,,22.2,,,52,,
2017-11-03T07:11:46.996Z,,22.2,,,52,,
2017-11-03T07:12:07.002Z,,22.2,,,52,,
2017-11-03T07:12:26.996Z,,22.2,,,52,,
2017-11-03T07:12:47.027Z,,22.2,,,52,,
2017-11-03T07:13:07.040Z,,22.2,,,52,,
2017-11-03T07:13:27.008Z,,22.2,,,52,,
2017-11-03T07:13:37.000Z,,22.2,,,52,,
2017-11-03T07:13:47.007Z,,22.2,,,52,,
2017-11-03T07:13:56.998Z,,22.2,28.9,,52,,
2017-11-03T07:14:07.126Z,,22.2,28.9,,52,,
2017-11-03T07:14:17.037Z,,,28.9,,,,
2017-11-03T07:14:26.995Z,,22.2,29,,52,,
2017-11-03T07:14:37.001Z,,22.2,,,52,,
2017-11-03T07:14:47.011Z,,,28.9,,,,
2017-11-03T07:14:56.998Z,,22.2,,,52,,
2017-11-03T07:15:07.002Z,,22.2,,,52,,
2017-11-03T07:15:27.002Z,,22.2,28.9,,52,,
2017-11-03T07:15:37.021Z,,22.2,,,52,,
2017-11-03T07:15:47.056Z,,22.2,,,52,,
2017-11-03T07:16:07.045Z,,22.2,,,52,,
2017-11-03T07:16:27.056Z,,22.2,,,52,,
2017-11-03T07:16:37.007Z,,22.2,,,52,,
2017-11-03T07:16:47.137Z,,22.2,,,52,,
2017-11-03T07:17:07.058Z,,22.2,,,52,,
2017-11-03T07:17:27.084Z,,22.2,,,52,,
2017-11-03T07:17:37.076Z,,22.2,,,52,,
2017-11-03T07:17:47.056Z,,22.2,,,52,,
2017-11-03T07:18:07.580Z,,22.2,,,52,,
2017-11-03T07:18:27.032Z,,22.2,,,52,,
2017-11-03T07:18:37.045Z,,22.2,,,52,,
2017-11-03T07:18:47.056Z,,22.2,,,52,,
2017-11-03T07:19:07.155Z,,22.2,,,52,,
2017-11-03T07:19:27.076Z,,22.2,28.8,,52,,
2017-11-03T07:19:47.044Z,,22.2,,,52,,
2017-11-03T07:20:07.042Z,,22.2,,,52,,
2017-11-03T07:20:27.062Z,,22.1,,,52,,
2017-11-03T07:20:37.120Z,,22.2,,,52,,
2017-11-03T07:20:47.051Z,,22.1,,,52,,
2017-11-03T07:21:07.107Z,,22.1,,,52,,
2017-11-03T07:21:27.065Z,,22.2,,,52,,
2017-11-03T07:21:37.047Z,,22.1,,,52,,
2017-11-03T07:21:47.043Z,,22.1,,,52,,
2017-11-03T07:22:07.061Z,,22.1,,,52,,
2017-11-03T07:22:26.995Z,,22.1,,,52,,
2017-11-03T07:22:46.996Z,,22.1,,,52,,
2017-11-03T07:23:06.995Z,,22.1,,,52,,
2017-11-03T07:23:27.003Z,,22.1,,,52,,
2017-11-03T07:23:47.022Z,,22.1,,,52,,
2017-11-03T07:23:57.045Z,,,28.7,,,,
2017-11-03T07:24:07.027Z,,22.1,,,52,,
2017-11-03T07:24:27.028Z,,22.1,,,52,,
2017-11-03T07:24:37.025Z,,22.1,,,52,,
2017-11-03T07:24:47.000Z,,22.1,,,52,,
2017-11-03T07:25:07.006Z,,22.1,,,52,,
2017-11-03T07:25:26.996Z,,22.1,,,52,,
2017-11-03T07:25:36.995Z,,22.1,,,52,,
2017-11-03T07:25:46.995Z,,22.1,,,52,,
2017-11-03T07:26:07.003Z,,22.1,,,52,,
2017-11-03T07:26:27.015Z,,22.1,,,52,,
2017-11-03T07:26:47.046Z,,22.1,,,52,,
2017-11-03T07:27:06.995Z,,22.1,,,52,,
2017-11-03T07:27:26.995Z,,22.1,,,52,,
2017-11-03T07:27:47.001Z,,22.1,,,52,,
2017-11-03T07:28:06.995Z,,22.1,,,52,,
2017-11-03T07:28:17.000Z,,,28.6,,,,
2017-11-03T07:28:27.001Z,,22.1,,,52,,
2017-11-03T07:28:37.001Z,,22.1,,,52,,
2017-11-03T07:28:46.999Z,,22.1,,,52,,
2017-11-03T07:29:06.996Z,,22.1,,,52,,
2017-11-03T07:29:27.001Z,,22.1,,,52,,
2017-11-03T07:29:36.995Z,,22.1,,,52,,
2017-11-03T07:29:46.995Z,,22.1,,,52,,
2017-11-03T07:30:07.032Z,,22.1,,,52,,
2017-11-03T07:30:26.996Z,,22.1,,,52,,
2017-11-03T07:30:36.998Z,,22.1,,1,52,58,0
2017-11-03T07:30:46.995Z,40,,33.1,1,,,0
2017-11-03T07:30:57.004Z,29,22.1,32.9,,52,,
2017-11-03T07:31:07.000Z,30,,29.3,,,,
2017-11-03T07:31:16.995Z,29,,27,,,,
2017-11-03T07:31:26.996Z,30,22.1,25.9,,52,,
2017-11-03T07:31:37.000Z,29,22.1,24.9,,52,,
2017-11-03T07:31:47.040Z,30,,24.8,,,,
2017-11-03T07:31:57.044Z,29,22.1,24.9,,52,,
2017-11-03T07:32:07.008Z,,22.1,25.1,,52,,
2017-11-03T07:32:17.000Z,,22.1,25.7,,52,,
2017-11-03T07:32:26.995Z,30,22.1,26.4,,52,,
2017-11-03T07:32:37.011Z,33,22.1,27,,52,,
2017-11-03T07:32:46.996Z,36,22.1,27.3,,52,,
2017-11-03T07:32:56.995Z,42,,28.6,,,,
2017-11-03T07:33:07.035Z,48,22.1,30,,52,,
2017-11-03T07:33:17.032Z,54,22.1,31.3,,52,,
2017-11-03T07:33:26.997Z,67,22.2,33.9,,52,,
2017-11-03T07:33:37.048Z,72,22.1,35.3,,52,,
2017-11-03T07:33:46.995Z,73,22.2,,,52,,
2017-11-03T07:33:57.000Z,79,,36.6,,,,
2017-11-03T07:34:07.001Z,85,22.2,38.1,,52,,
2017-11-03T07:34:17.000Z,91,,39.6,,,,
2017-11-03T07:34:27.022Z,100,22.2,42.3,,52,,
2017-11-03T07:34:37.000Z,,22.2,43.4,,52,,
2017-11-03T07:34:57.043Z,,22.2,44,,52,,
2017-11-03T07:35:06.999Z,,22.4,44.1,,52,,
2017-11-03T07:35:16.996Z,,22.4,45,,52,,
2017-11-03T07:35:27.029Z,,22.4,45.6,,52,,
2017-11-03T07:35:36.998Z,,22.4,46.1,,52,,
2017-11-03T07:35:46.998Z,,22.5,46.8,,52,,
2017-11-03T07:35:56.999Z,99,,47.4,,,,
2017-11-03T07:36:06.995Z,100,22.5,48.3,,52,,
2017-11-03T07:36:16.995Z,,22.5,49.1,,52,,
2017-11-03T07:36:26.998Z,,22.6,50,,52,,
2017-11-03T07:36:37.002Z,,22.6,51,,52,,
2017-11-03T07:36:46.995Z,,,51.6,,,,
2017-11-03T07:36:57.015Z,,22.6,52.6,,52,,
2017-11-03T07:37:07.035Z,,22.7,53.4,,52,,
2017-11-03T07:37:17.008Z,,22.7,54,,52,,
2017-11-03T07:37:27.011Z,,22.8,55.7,,52,,
2017-11-03T07:37:36.999Z,,22.8,56.5,,52,,
2017-11-03T07:37:57.000Z,,23,57,,52,,
2017-11-03T07:38:07.000Z,,23.1,57.1,,52,,
2017-11-03T07:38:17.001Z,,,58,,,,
2017-11-03T07:38:26.997Z,87,23.2,59,,52,,
2017-11-03T07:38:36.995Z,84,23.2,58.9,,52,,
2017-11-03T07:38:47.000Z,81,,58.8,,,,
2017-11-03T07:38:57.012Z,,23.3,,,52,,
2017-11-03T07:39:07.088Z,76,,58.6,,,,
2017-11-03T07:39:17.000Z,72,23.4,58.4,,52,,
2017-11-03T07:39:27.040Z,66,23.4,58.5,,52,,
2017-11-03T07:39:37.001Z,61,23.7,58.6,,52,,
2017-11-03T07:39:47.003Z,,23.7,,,52,,
2017-11-03T07:39:57.001Z,58,,,,,,
2017-11-03T07:40:06.999Z,,23.8,,,52,,
2017-11-03T07:40:17.003Z,50,,58.4,,,,
2017-11-03T07:40:27.002Z,44,24,,,52,,
2017-11-03T07:40:36.995Z,41,24,,,52,,
2017-11-03T07:40:47.013Z,,24.2,,,52,,
2017-11-03T07:40:57.024Z,38,,58.3,,,,
2017-11-03T07:41:06.995Z,,24.3,,,52,,
2017-11-03T07:41:16.995Z,35,,,,,,
2017-11-03T07:41:27.016Z,33,24.5,,,52,,
2017-11-03T07:41:37.004Z,29,,58.2,,,,
2017-11-03T07:41:47.006Z,,24.7,,,52,,
2017-11-03T07:42:06.995Z,,24.8,,,52,,
2017-11-03T07:42:16.995Z,,,58.5,,,,
2017-11-03T07:42:26.998Z,30,25,58.7,,52,,
2017-11-03T07:42:37.023Z,,25.3,58.8,,52,,
2017-11-03T07:42:47.049Z,,25.3,58.9,,52,,
2017-11-03T07:43:06.995Z,30,,59,,,,
2017-11-03T07:43:16.995Z,29,25.4,59.1,,52,,
2017-11-03T07:43:27.015Z,29,25.5,59.4,,52,,
2017-11-03T07:43:36.998Z,,25.6,,,52,,
2017-11-03T07:43:46.995Z,,25.7,,,52,,
2017-11-03T07:43:56.995Z,,,59.5,,,,
2017-11-03T07:44:06.995Z,,25.7,,,52,,
2017-11-03T07:44:16.995Z,,,59.6,,,,
2017-11-03T07:44:26.998Z,,26.1,59.7,,52,,
2017-11-03T07:44:37.001Z,30,26.1,59.8,,52,,
2017-11-03T07:44:46.996Z,29,26.2,59.9,,52,,
2017-11-03T07:45:06.995Z,,26.3,60,,52,,
2017-11-03T07:45:26.996Z,30,26.6,60.1,,52,,
2017-11-03T07:45:40.833Z,29,26.7,60.2,,52,,
2017-11-03T07:45:47.032Z,,26.7,,,52,,
2017-11-03T07:45:57.021Z,30,,60.4,,,,
2017-11-03T07:46:07.031Z,,26.8,,,52,,
2017-11-03T07:46:16.999Z,29,,60.5,,,,
2017-11-03T07:46:26.996Z,30,27.1,60.6,,52,,
2017-11-03T07:46:36.995Z,29,,60.7,,,,
2017-11-03T07:46:46.998Z,,27.3,,,52,,
2017-11-03T07:46:56.995Z,,,60.8,,,,
2017-11-03T07:47:06.999Z,30,27.3,60.9,,52,,
2017-11-03T07:47:16.995Z,,27.4,,,52,,
2017-11-03T07:47:26.996Z,29,27.7,61.2,,52,,
2017-11-03T07:47:37.188Z,,27.7,,,52,,
2017-11-03T07:47:47.017Z,,,61.3,,,,
2017-11-03T07:47:57.019Z,,27.8,,,52,,
2017-11-03T07:48:06.995Z,,,61.4,,,,
2017-11-03T07:48:17.027Z,,27.9,,,52,,
2017-11-03T07:48:27.011Z,29,28.1,61.6,,52,,
2017-11-03T07:48:36.998Z,,28.3,,,52,,
2017-11-03T07:48:46.995Z,,28.3,,,52,,
2017-11-03T07:48:56.995Z,30,28.4,61.8,,52,,
2017-11-03T07:49:06.995Z,29,28.5,62,,52,,
2017-11-03T07:49:16.995Z,0,28.5,61.6,1,52,,0
2017-11-03T07:49:27.004Z,,28.6,57.7,,52,,
2017-11-03T07:49:36.996Z,,28.7,57.3,,52,,
2017-11-03T07:49:57.011Z,,28.7,,,52,,
2017-11-03T07:50:06.998Z,,28.9,57.1,,52,,
2017-11-03T07:50:17.004Z,,29,,,52,,
2017-11-03T07:50:27.005Z,,29.1,56.9,,52,,
2017-11-03T07:50:36.996Z,,,56.8,,,,
2017-11-03T07:50:47.006Z,,29.2,,,52,,
2017-11-03T07:50:56.995Z,,,56.6,,,,
2017-11-03T07:51:07.045Z,,29.3,56.4,,52,,
2017-11-03T07:51:17.008Z,,29.3,56.3,,52,,
2017-11-03T07:51:27.001Z,,29.6,56,,52,,
2017-11-03T07:51:37.026Z,,,55.7,,,,
2017-11-03T07:51:46.999Z,,29.7,,,52,,
2017-11-03T07:51:57.005Z,,,55.5,,,,
2017-11-03T07:52:07.002Z,,29.7,55.4,,52,,
2017-11-03T07:52:16.995Z,,29.8,55.2,,52,,
2017-11-03T07:52:27.084Z,,29.8,54.9,,52,,
2017-11-03T07:52:37.052Z,,30,54.8,,52,,
2017-11-03T07:52:47.035Z,,30.1,,,52,,
2017-11-03T07:52:57.011Z,,,54.6,,,,
2017-11-03T07:53:06.995Z,,30.2,54.4,,52,,
2017-11-03T07:53:17.030Z,,30.2,54.3,,52,,
2017-11-03T07:53:27.007Z,,30.3,53.9,,52,,
2017-11-03T07:53:37.033Z,,30.4,53.8,,52,,
2017-11-03T07:53:47.009Z,,30.4,,,52,,
2017-11-03T07:53:57.000Z,,,53.6,,,,
2017-11-03T07:54:07.007Z,,30.6,,,52,,
2017-11-03T07:54:17.005Z,,30.6,53.3,,52,,
2017-11-03T07:54:27.001Z,,30.7,52.9,,52,,
2017-11-03T07:54:37.002Z,,30.7,,,52,,
2017-11-03T07:54:46.995Z,,30.8,,,52,,
2017-11-03T07:54:57.005Z,,,52.8,,,,
2017-11-03T07:55:07.036Z,,30.8,,,52,,
2017-11-03T07:55:17.002Z,,30.9,52.4,,52,,
2017-11-03T07:55:27.010Z,,31,51.9,1,52,,0
2017-11-03T07:55:37.003Z,42,,54.6,,,,
2017-11-03T07:55:56.996Z,39,31.2,55.3,,52,,
