Time,PrimTSet,ActPow,HwTSet,HwTOutlet,ChActive,HwActive,PrimT
2017-11-01T05:19:27.095Z,,,52,22.7,,,
2017-11-01T05:19:47.095Z,,,52,22.7,,,
2017-11-01T05:19:57.151Z,,,52,22.7,,,
2017-11-01T05:20:07.107Z,,,52,22.7,,,
2017-11-01T05:20:17.098Z,,,52,22.7,,,
2017-11-01T05:20:27.095Z,,,52,22.7,,,
2017-11-01T05:20:47.095Z,,,52,22.7,,,
2017-11-01T05:20:57.095Z,,,52,22.6,,,
2017-11-01T05:21:07.095Z,,,52,22.7,,,
2017-11-01T05:21:17.095Z,,,52,22.7,,,
2017-11-01T05:21:27.094Z,,,52,22.7,,,
2017-11-01T05:21:47.095Z,,,52,22.7,,,
2017-11-01T05:21:57.096Z,,,52,22.7,,,
2017-11-01T05:22:07.095Z,,,52,22.7,,,29
2017-11-01T05:22:17.094Z,,,52,22.7,,,
2017-11-01T05:22:27.094Z,,,52,22.7,,,
2017-11-01T05:22:47.095Z,,,52,22.7,,,
2017-11-01T05:22:57.095Z,,,52,22.6,,,
2017-11-01T05:23:07.095Z,,,52,22.7,,,
2017-11-01T05:23:17.095Z,,,52,22.7,,,
2017-11-01T05:23:27.097Z,,,52,22.7,,,
2017-11-01T05:23:47.097Z,,,52,22.6,,,
2017-11-01T05:23:57.095Z,,,52,22.7,,,
2017-11-01T05:24:07.101Z,,,52,22.7,,,
2017-11-01T05:24:17.096Z,,,52,22.7,,,
2017-11-01T05:24:27.095Z,,,52,22.7,,,
2017-11-01T05:24:47.095Z,,,52,22.7,,,
2017-11-01T05:24:57.095Z,,,52,22.7,,,
2017-11-01T05:25:07.099Z,,,52,22.7,,,
2017-11-01T05:25:17.094Z,,,52,22.7,,,
2017-11-01T05:25:27.095Z,,,52,22.6,,,
2017-11-01T05:25:47.098Z,,,52,22.7,,,
2017-11-01T05:25:57.098Z,,,52,22.6,,,
2017-11-01T05:26:07.095Z,,,52,22.6,,,29
2017-11-01T05:26:17.095Z,,,,,,,28.9
2017-11-01T05:26:27.104Z,,,52,22.6,,,
2017-11-01T05:26:37.094Z,,,52,22.6,,,29
2017-11-01T05:26:47.095Z,,,,,,,28.9
2017-11-01T05:26:57.099Z,,,52,22.6,,,
2017-11-01T05:27:07.094Z,,,52,22.6,,,
2017-11-01T05:27:17.136Z,,,52,22.6,,,
2017-11-01T05:27:27.095Z,,,52,22.6,,,
2017-11-01T05:27:47.094Z,,,52,22.6,,,
2017-11-01T05:27:57.094Z,,,52,22.6,,,
2017-11-01T05:28:07.095Z,,,52,22.6,,,
2017-11-01T05:28:17.096Z,,,52,22.6,,,
2017-11-01T05:28:27.095Z,,,52,22.6,,,
2017-11-01T05:28:47.100Z,,,52,22.6,,,
2017-11-01T05:28:57.100Z,,,52,22.6,,,
2017-11-01T05:29:07.101Z,,,52,22.6,,,
2017-11-01T05:29:17.100Z,,,52,22.6,,,
2017-11-01T05:29:27.101Z,,,52,22.6,,,
2017-11-01T05:29:47.099Z,,,52,22.6,,,
2017-11-01T05:29:57.095Z,,,52,22.6,,,
2017-11-01T05:30:07.094Z,,,52,22.6,,,
2017-11-01T05:30:17.094Z,,,52,22.6,,,
2017-11-01T05:30:27.094Z,,,52,22.6,,,
2017-11-01T05:30:47.094Z,,,52,22.6,,,
2017-11-01T05:30:57.095Z,,,52,22.6,,,28.8
2017-11-01T05:31:07.107Z,,,52,22.6,,,28.9
2017-11-01T05:31:17.139Z,,,52,22.6,,,28.8
2017-11-01T05:31:27.095Z,,,52,22.6,,,
2017-11-01T05:31:47.098Z,,,52,22.6,,,
2017-11-01T05:31:57.094Z,,,52,22.6,,,
2017-11-01T05:32:07.098Z,,,52,22.6,,,
2017-11-01T05:32:17.094Z,,,52,22.6,,,
2017-11-01T05:32:27.094Z,,,52,22.6,,,
2017-11-01T05:32:47.094Z,,,52,22.6,,,
2017-11-01T05:32:57.100Z,,,52,22.6,,,
2017-11-01T05:33:07.096Z,,,52,22.6,,,
2017-11-01T05:33:17.094Z,,,52,22.6,,,
2017-11-01T05:33:27.094Z,,,52,22.6,,,
2017-11-01T05:33:47.094Z,,,52,22.6,,,
2017-11-01T05:33:57.095Z,,,52,22.6,,,
2017-11-01T05:34:07.095Z,,,52,22.6,,,
2017-11-01T05:34:17.095Z,,,52,22.6,,,
2017-11-01T05:34:27.094Z,,,52,22.6,,,
2017-11-01T05:34:47.095Z,,,52,22.6,,,
2017-11-01T05:34:57.099Z,,,52,22.6,,,
2017-11-01T05:35:07.094Z,,,52,22.6,,,
2017-11-01T05:35:17.116Z,,,52,22.6,,,
2017-11-01T05:35:27.096Z,,,52,22.6,,,28.7
2017-11-01T05:35:47.096Z,,,52,22.6,,,
2017-11-01T05:35:57.158Z,,,52,22.6,,,
2017-11-01T05:36:07.095Z,,,52,22.6,,,28.7
2017-11-01T05:36:17.094Z,,,52,22.6,,,
2017-11-01T05:36:27.094Z,,,52,22.6,,,
2017-11-01T05:36:47.094Z,,,52,22.6,,,
2017-11-01T05:36:57.096Z,,,52,22.6,,,
2017-11-01T05:37:07.094Z,,,52,22.6,,,
2017-11-01T05:37:17.094Z,,,52,22.6,,,
2017-11-01T05:37:27.095Z,,,52,22.6,,,
2017-11-01T05:37:47.094Z,,,52,22.6,,,
2017-11-01T05:37:57.111Z,,,52,22.6,,,
2017-11-01T05:38:07.103Z,,,52,22.6,,,
2017-11-01T05:38:17.095Z,,,52,22.6,,,
2017-11-01T05:38:27.094Z,,,52,22.6,,,
2017-11-01T05:38:47.095Z,,,52,22.6,,,
2017-11-01T05:38:57.094Z,,,52,22.6,,,
2017-11-01T05:39:07.095Z,,,52,22.6,,,
2017-11-01T05:39:17.094Z,,,52,22.6,,,
2017-11-01T05:39:27.094Z,,,52,22.6,,,
2017-11-01T05:39:47.094Z,,,52,22.6,,,
2017-11-01T05:39:57.094Z,,,52,22.6,,,
2017-11-01T05:40:07.094Z,,,52,22.6,,,
2017-11-01T05:40:17.104Z,,,52,22.6,,,
2017-11-01T05:40:27.114Z,,,52,22.6,,,28.6
2017-11-01T05:40:47.135Z,,,52,22.6,,,
2017-11-01T05:40:57.094Z,,,52,22.6,,,
2017-11-01T05:41:07.094Z,,,52,22.6,,,
2017-11-01T05:41:17.094Z,,,52,22.6,,,
2017-11-01T05:41:27.094Z,,,52,22.6,,,
2017-11-01T05:41:47.094Z,,,52,22.6,,,
2017-11-01T05:41:57.094Z,,,52,22.6,,,
2017-11-01T05:42:07.094Z,,,52,22.5,,,
2017-11-01T05:42:17.094Z,,,52,22.6,,,
2017-11-01T05:42:27.094Z,,,52,22.5,,,
2017-11-01T05:42:47.095Z,,,52,22.6,,,
2017-11-01T05:42:57.096Z,,,52,22.6,,,
2017-11-01T05:43:07.102Z,,,52,22.5,,,
2017-11-01T05:43:17.095Z,,,52,22.5,,,
2017-11-01T05:43:27.094Z,,,52,22.5,,,
2017-11-01T05:43:47.094Z,,,52,22.5,,,
2017-11-01T05:43:57.098Z,,,52,22.5,,,
2017-11-01T05:44:07.095Z,,,52,22.5,,,
2017-11-01T05:44:17.094Z,,,52,22.5,,,
2017-11-01T05:44:27.097Z,,,52,22.5,,,
2017-11-01T05:44:47.094Z,,,52,22.6,,,
2017-11-01T05:44:57.094Z,,,52,22.5,,,
2017-11-01T05:45:07.094Z,,,52,22.5,,,28.4
2017-11-01T05:45:17.094Z,,,52,22.5,,,
2017-11-01T05:45:27.114Z,,,52,22.5,,,
2017-11-01T05:45:47.094Z,,,52,22.5,,,
2017-11-01T05:45:57.094Z,,,52,22.5,,,
2017-11-01T05:46:07.096Z,,,52,22.5,,,
2017-11-01T05:46:17.094Z,,,52,22.5,,,
2017-11-01T05:46:27.094Z,,,52,22.5,,,
2017-11-01T05:46:47.094Z,,,52,22.5,,,
2017-11-01T05:46:57.094Z,,,52,22.5,,,
2017-11-01T05:47:07.103Z,,,52,22.5,,,
2017-11-01T05:47:17.097Z,,,52,22.5,,,
2017-11-01T05:47:27.100Z,,,52,22.5,,,
2017-11-01T05:47:47.095Z,,,52,22.5,,,
2017-11-01T05:47:57.100Z,,,52,22.5,,,
2017-11-01T05:48:07.094Z,,,52,22.5,,,
2017-11-01T05:48:17.094Z,,,52,22.5,,,
2017-11-01T05:48:27.100Z,,,52,22.5,,,
2017-11-01T05:48:47.094Z,,,52,22.5,,,
2017-11-01T05:48:57.094Z,,,52,22.5,,,
2017-11-01T05:49:07.099Z,,,52,22.5,,,
2017-11-01T05:49:17.094Z,,,52,22.5,,,
2017-11-01T05:49:27.094Z,,,52,22.5,,,
2017-11-01T05:49:47.135Z,,,52,22.5,,,
2017-11-01T05:49:57.100Z,,,52,22.5,,,
2017-11-01T05:50:07.094Z,,,52,22.5,,,28.4
2017-11-01T05:50:17.094Z,,,52,22.5,,,28.3
2017-11-01T05:50:27.133Z,,,52,22.5,,,
2017-11-01T05:50:47.094Z,,,52,22.5,,,
2017-11-01T05:50:57.094Z,,,52,22.5,,,
2017-11-01T05:51:07.095Z,,,52,22.5,,,
2017-11-01T05:51:17.093Z,,,52,22.5,,,
2017-11-01T05:51:27.094Z,,,52,22.5,,,
2017-11-01T05:51:47.105Z,,,52,22.5,,,
2017-11-01T05:51:57.094Z,,,52,22.5,,,
2017-11-01T05:52:07.094Z,,,52,22.5,,,
2017-11-01T05:52:17.111Z,,,52,22.5,,,
2017-11-01T05:52:27.094Z,,,52,22.5,,,
2017-11-01T05:52:47.094Z,,,52,22.5,,,
2017-11-01T05:52:57.096Z,,,52,22.5,,,
2017-11-01T05:53:07.090Z,,,52,22.5,,,
2017-11-01T05:53:17.090Z,,,52,22.5,,,
2017-11-01T05:53:27.096Z,,,52,22.5,,,
2017-11-01T05:53:47.124Z,,,52,22.5,,,
2017-11-01T05:53:57.109Z,,,52,22.5,,,
2017-11-01T05:54:07.143Z,,,52,22.5,,,
2017-11-01T05:54:17.091Z,,,52,22.5,,,
2017-11-01T05:54:27.090Z,,,52,22.5,,,
2017-11-01T05:54:47.114Z,,,52,22.5,,,
2017-11-01T05:54:57.093Z,,,52,22.5,,,
2017-11-01T05:55:07.095Z,,,52,22.5,,,28.2
2017-11-01T05:55:17.103Z,,,52,22.5,,,
2017-11-01T05:55:27.091Z,,,52,22.5,,,
2017-11-01T05:55:47.091Z,,,52,22.5,,,
2017-11-01T05:55:57.091Z,,,52,22.5,,,
2017-11-01T05:56:07.092Z,,,52,22.5,,,
2017-11-01T05:56:17.090Z,,,52,22.5,,,
2017-11-01T05:56:27.091Z,,,52,22.5,,,
2017-11-01T05:56:47.090Z,,,52,22.5,,,
2017-11-01T05:56:57.091Z,,,52,22.5,,,
2017-11-01T05:57:07.091Z,,,52,22.5,,,
2017-11-01T05:57:17.091Z,,,52,22.5,,,
2017-11-01T05:57:27.090Z,,,52,22.5,,,
2017-11-01T05:57:47.141Z,,,52,22.5,,,
2017-11-01T05:57:57.091Z,,,52,22.5,,,
2017-11-01T05:58:07.095Z,,,52,22.5,,,
2017-11-01T05:58:17.092Z,,,52,22.5,,,
2017-11-01T05:58:27.146Z,,,52,22.5,,,
2017-11-01T05:58:47.090Z,,,52,22.5,,,
2017-11-01T05:58:57.093Z,,,52,22.5,,,
2017-11-01T05:59:07.094Z,,,52,22.5,,,
2017-11-01T05:59:17.100Z,,,52,22.5,,,
2017-11-01T05:59:27.170Z,,,52,22.5,,,
2017-11-01T05:59:47.119Z,,,52,22.5,,,28.1
2017-11-01T05:59:57.119Z,,,52,22.4,,,
2017-11-01T06:00:07.094Z,,,52,22.5,,,28.1
2017-11-01T06:00:17.097Z,,,52,22.5,,,
2017-11-01T06:00:27.109Z,,,52,22.5,,,
2017-11-01T06:00:47.094Z,,,52,22.5,,,
2017-11-01T06:00:57.093Z,,,52,22.4,,,
2017-11-01T06:01:07.094Z,,,52,22.4,,,
2017-11-01T06:01:17.094Z,,,52,22.5,,,
2017-11-01T06:01:27.093Z,,,52,22.4,,,
2017-11-01T06:01:47.091Z,,,52,22.5,,,
2017-11-01T06:01:57.091Z,,,52,22.4,,,
2017-11-01T06:02:07.098Z,,,52,22.4,,,
2017-11-01T06:02:17.090Z,,,52,22.4,,,
2017-11-01T06:02:27.091Z,,,52,22.4,,,
2017-11-01T06:02:47.090Z,,,52,22.4,,,
2017-11-01T06:02:57.091Z,5,0,52,22.4,0,0,28.1
2017-11-01T06:03:07.091Z,,,52,22.4,,,
2017-11-01T06:03:17.090Z,,,52,22.4,,,
2017-11-01T06:03:27.138Z,,,52,22.4,,,
2017-11-01T06:03:47.095Z,,,52,22.4,,,
2017-11-01T06:03:57.090Z,,,52,22.4,,,
2017-11-01T06:04:07.090Z,,,52,22.4,,,28
2017-11-01T06:04:17.102Z,,,52,22.4,,,28.1
2017-11-01T06:04:27.117Z,,,52,22.4,,,28
2017-11-01T06:04:47.091Z,,,52,22.4,,,28.1
2017-11-01T06:04:57.090Z,,,52,22.4,,,28
2017-11-01T06:05:07.109Z,,,52,22.4,,,
2017-11-01T06:05:17.094Z,,,52,22.4,,,
2017-11-01T06:05:27.091Z,,,52,22.4,,,
2017-11-01T06:05:47.090Z,,,52,22.4,,,
2017-11-01T06:05:57.092Z,,,52,22.4,,,
2017-11-01T06:06:07.093Z,,,52,22.4,,,
2017-11-01T06:06:17.090Z,,,52,22.4,,,
2017-11-01T06:06:27.090Z,,,52,22.4,,,
2017-11-01T06:06:47.093Z,,,52,22.4,,,
2017-11-01T06:06:57.117Z,,,52,22.4,,,
2017-11-01T06:07:07.092Z,,,52,22.4,,,
2017-11-01T06:07:17.090Z,,,52,22.4,,,
2017-11-01T06:07:27.090Z,,,52,22.4,,,
2017-11-01T06:07:47.090Z,,,52,22.4,,,
2017-11-01T06:07:57.093Z,,,52,22.4,,,
2017-11-01T06:08:07.094Z,,,52,22.4,,,
2017-11-01T06:08:17.093Z,,,52,22.4,,,
2017-11-01T06:08:27.090Z,,,52,22.4,,,
2017-11-01T06:08:47.094Z,,,52,22.4,,,
2017-11-01T06:08:57.118Z,,,52,22.4,,,
2017-11-01T06:09:07.179Z,,,52,22.4,,,
2017-11-01T06:09:17.098Z,,,52,22.4,,,28
2017-11-01T06:09:27.090Z,,,,,,,28
2017-11-01T06:09:37.098Z,,,52,22.4,,,28
2017-11-01T06:09:47.090Z,,,52,22.4,,,28
2017-11-01T06:09:57.096Z,,,52,22.4,,,28
2017-11-01T06:10:07.095Z,,,52,22.4,,,27.8
2017-11-01T06:10:17.090Z,,,52,22.4,,,
2017-11-01T06:10:27.090Z,,,52,22.4,,,
2017-11-01T06:10:47.091Z,,,52,22.4,,,
2017-11-01T06:10:57.103Z,,,52,22.4,,,
2017-11-01T06:11:07.153Z,,,52,22.4,,,
2017-11-01T06:11:17.095Z,,,52,22.4,,,
2017-11-01T06:11:27.090Z,,,52,22.4,,,
2017-11-01T06:11:47.095Z,,,52,22.4,,,
2017-11-01T06:11:57.121Z,,,52,22.4,,,
2017-11-01T06:12:07.138Z,,,52,22.4,,,
2017-11-01T06:12:17.200Z,,,52,22.4,,,
2017-11-01T06:12:27.100Z,,,52,22.4,,,
2017-11-01T06:12:47.090Z,,,52,22.4,,,
2017-11-01T06:12:57.090Z,,,52,22.4,,,
2017-11-01T06:13:07.090Z,,,52,22.4,,,
2017-11-01T06:13:17.090Z,,,52,22.4,,,
2017-11-01T06:13:27.090Z,,,52,22.4,,,
2017-11-01T06:13:47.281Z,,,52,22.4,,,
2017-11-01T06:13:57.123Z,,,52,22.4,,,
2017-11-01T06:14:07.090Z,,,52,22.4,,,
2017-11-01T06:14:17.090Z,,,52,22.4,,,
2017-11-01T06:14:27.090Z,,,52,22.4,,,
2017-11-01T06:14:47.090Z,,,52,22.4,,,27.7
2017-11-01T06:14:57.090Z,,,52,22.4,,,27.8
2017-11-01T06:15:07.090Z,,,52,22.4,,,27.7
2017-11-01T06:15:17.102Z,,,52,22.4,,,
2017-11-01T06:15:27.147Z,,,52,22.4,,,
2017-11-01T06:15:47.098Z,,,52,22.4,,,
2017-11-01T06:15:57.091Z,,,52,22.4,,,
2017-11-01T06:16:07.096Z,,,52,22.4,,,
2017-11-01T06:16:17.125Z,,,52,22.4,,,
2017-11-01T06:16:27.161Z,,,52,22.4,,,
2017-11-01T06:16:47.091Z,,,52,22.4,,,
2017-11-01T06:16:57.092Z,,,52,22.4,,,
2017-11-01T06:17:07.092Z,,,52,22.4,,,
2017-11-01T06:17:17.103Z,,,52,22.4,,,
2017-11-01T06:17:27.123Z,,,52,22.4,,,
2017-11-01T06:17:47.127Z,,,52,22.4,,,
2017-11-01T06:17:57.127Z,,,52,22.2,,,
2017-11-01T06:18:07.120Z,,,52,22.4,,,
2017-11-01T06:18:17.101Z,,,52,22.4,,,
2017-11-01T06:18:27.134Z,,,52,22.4,,,
2017-11-01T06:18:47.185Z,,,52,22.4,,,
2017-11-01T06:18:57.090Z,,,52,22.4,,,
2017-11-01T06:19:07.090Z,,,52,22.4,,,
2017-11-01T06:19:17.090Z,,,52,22.2,,,
2017-11-01T06:19:27.090Z,,,52,22.2,,,
2017-11-01T06:19:47.089Z,,,52,22.4,,,
2017-11-01T06:19:57.095Z,,,52,22.4,,,27.6
2017-11-01T06:20:07.126Z,,,52,22.2,,,27.7
2017-11-01T06:20:17.094Z,,,52,22.4,,,27.6
2017-11-01T06:20:27.094Z,,,52,22.4,,,
2017-11-01T06:20:47.089Z,,,52,22.4,,,
2017-11-01T06:20:57.090Z,,,52,22.2,,,
2017-11-01T06:21:07.119Z,,,52,22.4,,,27.6
2017-11-01T06:21:17.160Z,,,52,22.2,,,
2017-11-01T06:21:27.120Z,,,52,22.2,,,
2017-11-01T06:21:47.153Z,,,52,22.2,,,
2017-11-01T06:21:57.089Z,,,52,22.2,,,
2017-11-01T06:22:07.115Z,,,52,22.2,,,
2017-11-01T06:22:17.109Z,,,52,22.2,,,
2017-11-01T06:22:27.090Z,,,52,22.2,,,
2017-11-01T06:22:47.090Z,,,52,22.2,,,
2017-11-01T06:22:57.168Z,,,52,22.2,,,
2017-11-01T06:23:07.095Z,,,52,22.2,,,
2017-11-01T06:23:17.092Z,,,52,22.2,,,
2017-11-01T06:23:27.119Z,,,52,22.2,,,
2017-11-01T06:23:47.094Z,,,52,22.2,,,
2017-11-01T06:23:57.093Z,,,52,22.2,,,
2017-11-01T06:24:07.090Z,,,52,22.2,,,
2017-11-01T06:24:17.097Z,,,52,22.2,,,
2017-11-01T06:24:27.089Z,,,52,22.2,,,
2017-11-01T06:24:47.118Z,,,52,22.2,,,
2017-11-01T06:24:57.094Z,,,52,22.2,,,
2017-11-01T06:25:07.089Z,,,52,22.2,,,
2017-11-01T06:25:17.117Z,,,52,22.2,,,
2017-11-01T06:25:27.091Z,,,52,22.2,,,27.5
2017-11-01T06:25:47.089Z,,,52,22.2,,,
2017-11-01T06:25:57.089Z,,,52,22.2,,,
2017-11-01T06:26:07.089Z,,,52,22.2,,,
2017-11-01T06:26:17.118Z,,,52,22.2,,,
2017-11-01T06:26:27.096Z,,,52,22.2,,,
2017-11-01T06:26:47.136Z,,,52,22.2,,,
2017-11-01T06:26:57.090Z,,,52,22.2,,,
2017-11-01T06:27:07.094Z,,,52,22.2,,,
2017-11-01T06:27:17.099Z,,,52,22.2,,,
2017-11-01T06:27:27.089Z,,,52,22.2,,,
2017-11-01T06:27:47.114Z,,,52,22.2,,,
2017-11-01T06:27:57.090Z,,,52,22.2,,,
2017-11-01T06:28:07.109Z,,,52,22.2,,,
2017-11-01T06:28:17.095Z,,,52,22.2,,,
2017-11-01T06:28:27.094Z,,,52,22.2,,,
2017-11-01T06:28:47.096Z,,,52,22.2,,,
2017-11-01T06:28:57.104Z,,,52,22.2,,,
2017-11-01T06:29:07.136Z,,,52,22.2,,,
2017-11-01T06:29:17.094Z,,,52,22.2,,,
2017-11-01T06:29:27.090Z,,,52,22.2,,,
2017-11-01T06:29:47.090Z,,,52,22.2,,,
2017-11-01T06:29:57.089Z,,,52,22.2,,,
2017-11-01T06:30:07.089Z,,,52,22.2,,,
2017-11-01T06:30:17.089Z,,,52,22.2,,,
2017-11-01T06:30:27.096Z,,,52,22.2,,,
2017-11-01T06:30:47.089Z,,,52,22.2,,,
2017-11-01T06:30:57.089Z,,,52,22.2,,,
2017-11-01T06:31:07.089Z,,,52,22.2,,,27.3
2017-11-01T06:31:17.089Z,,,52,22.2,,,
2017-11-01T06:31:27.099Z,,,52,22.2,,,
2017-11-01T06:31:47.098Z,,,52,22.2,,,
2017-11-01T06:31:57.093Z,,,52,22.2,,,
2017-11-01T06:32:07.089Z,,,52,22.2,,,
2017-11-01T06:32:17.109Z,,,52,22.2,,,
2017-11-01T06:32:27.184Z,,,52,22.2,,,
2017-11-01T06:32:47.092Z,,,52,22.2,,,
2017-11-01T06:32:57.184Z,,,52,22.2,,,
2017-11-01T06:33:07.185Z,,,52,22.2,,,
2017-11-01T06:33:17.102Z,,,52,22.2,,,
2017-11-01T06:33:27.185Z,,,52,22.2,,,
2017-11-01T06:33:47.115Z,,,52,22.2,,,
2017-11-01T06:33:57.128Z,,,52,22.2,,,
2017-11-01T06:34:07.121Z,,,52,22.2,,,
2017-11-01T06:34:17.101Z,,,52,22.2,,,
2017-11-01T06:34:27.098Z,,,52,22.2,,,
2017-11-01T06:34:47.123Z,,,52,22.2,,,
2017-11-01T06:34:57.122Z,,,52,22.2,,,
2017-11-01T06:35:07.133Z,,,52,22.2,,,
2017-11-01T06:35:17.094Z,,,52,22.2,,,
2017-11-01T06:35:27.114Z,,,52,22.2,,,
2017-11-01T06:35:47.095Z,,,52,22.2,,,
2017-11-01T06:35:57.107Z,,,52,22.2,,,
2017-11-01T06:36:07.088Z,,,52,22.2,,,
2017-11-01T06:36:17.111Z,,,52,22.2,,,
2017-11-01T06:36:27.107Z,,,52,22.2,,,
2017-11-01T06:36:47.088Z,,,52,22.2,,,27.2
2017-11-01T06:36:57.095Z,,,52,22.2,,,
2017-11-01T06:37:07.090Z,,,52,22.2,,,27.3
2017-11-01T06:37:17.092Z,,,52,22.2,,,27.2
2017-11-01T06:37:27.087Z,,,52,22.2,,,
2017-11-01T06:37:47.120Z,,,52,22.2,,,
2017-11-01T06:37:57.088Z,,,52,22.2,,,
2017-11-01T06:38:07.088Z,,,52,22.2,,,
2017-11-01T06:38:17.089Z,,,52,22.2,,,
2017-11-01T06:38:27.137Z,,,52,22.2,,,
2017-11-01T06:38:47.087Z,,,52,22.2,,,
2017-11-01T06:38:57.094Z,,,52,22.2,,,
2017-11-01T06:39:07.108Z,,,52,22.1,,,
2017-11-01T06:39:17.101Z,,,52,22.2,,,
2017-11-01T06:39:27.137Z,,,52,22.2,,,
2017-11-01T06:39:47.087Z,,,52,22.2,,,
2017-11-01T06:39:57.087Z,,,52,22.2,,,
2017-11-01T06:40:07.094Z,,,52,22.2,,,
2017-11-01T06:40:17.103Z,,,52,22.2,,,
2017-11-01T06:40:27.093Z,,,52,22.2,,,
2017-11-01T06:40:47.107Z,,,52,22.1,,,
2017-11-01T06:40:57.087Z,,,52,22.2,,,
2017-11-01T06:41:07.094Z,,,52,22.2,,,
2017-11-01T06:41:17.087Z,,,52,22.2,,,
2017-11-01T06:41:27.123Z,,,52,22.1,,,
2017-11-01T06:41:47.093Z,,,52,22.1,,,
2017-11-01T06:41:57.098Z,,,52,22.2,,,27.1
2017-11-01T06:42:07.087Z,,,52,22.1,,,
2017-11-01T06:42:17.087Z,,,52,22.1,,,
2017-11-01T06:42:27.087Z,,,52,22.1,,,
2017-11-01T06:42:47.086Z,,,52,22.1,,,
2017-11-01T06:42:57.086Z,,,52,22.1,,,
2017-11-01T06:43:07.103Z,,,52,22.1,,,
2017-11-01T06:43:17.086Z,,,52,22.1,,,
2017-11-01T06:43:27.086Z,,,52,22.1,,,
2017-11-01T06:43:47.116Z,,,52,22.1,,,
2017-11-01T06:43:57.087Z,,,52,22.1,,,
2017-11-01T06:44:07.086Z,,,52,22.1,,,
2017-11-01T06:44:17.111Z,,,52,22.1,,,
2017-11-01T06:44:27.086Z,,,52,22.1,,,
2017-11-01T06:44:47.086Z,,,52,22.1,,,
2017-11-01T06:44:57.112Z,,,52,22.1,,,
2017-11-01T06:45:07.086Z,,,52,22.1,,,
2017-11-01T06:45:17.097Z,,,52,22.1,,,
2017-11-01T06:45:27.090Z,,,52,22.1,,,
2017-11-01T06:45:47.086Z,,,52,22.1,,,
2017-11-01T06:45:57.107Z,,,52,22.1,,,
2017-11-01T06:46:07.095Z,,,52,22.1,,,
2017-11-01T06:46:17.090Z,,,52,22.1,,,
2017-11-01T06:46:27.089Z,,,52,22.1,,,
2017-11-01T06:46:47.086Z,,,52,22.1,,,27
2017-11-01T06:46:57.087Z,,,52,22.1,,,27.1
2017-11-01T06:47:07.120Z,,,52,22.1,,,
2017-11-01T06:47:17.086Z,,,52,22.1,,,
2017-11-01T06:47:27.181Z,,,52,22.1,,,27
2017-11-01T06:47:47.539Z,,,52,22.1,,,
2017-11-01T06:47:57.085Z,,,52,22.1,,,
2017-11-01T06:48:07.085Z,,,52,22.1,,,
2017-11-01T06:48:17.092Z,,,52,22.1,,,
2017-11-01T06:48:27.101Z,,,52,22.1,,,
2017-11-01T06:48:47.087Z,,,52,22.1,,,
2017-11-01T06:48:57.098Z,,,52,22.1,,,
2017-11-01T06:49:07.092Z,,,52,22.1,,,
2017-11-01T06:49:17.094Z,,,52,22.1,,,
2017-11-01T06:49:27.138Z,,,52,22.1,,,
2017-11-01T06:49:47.085Z,,,52,22.1,,,
2017-11-01T06:49:57.135Z,,,52,22.1,,,
2017-11-01T06:50:07.102Z,,,52,22.1,,,
2017-11-01T06:50:17.085Z,,,52,22.1,,,
2017-11-01T06:50:27.086Z,,,52,22.1,,,
2017-11-01T06:50:47.135Z,,,52,22.1,,,
2017-11-01T06:50:57.102Z,,,52,22.1,,,
2017-11-01T06:51:07.089Z,,,52,22.1,,,
2017-11-01T06:51:17.084Z,,,52,22.1,,,
2017-11-01T06:51:27.085Z,,,52,22.1,,,
2017-11-01T06:51:47.085Z,,,52,22.1,,,
2017-11-01T06:51:57.088Z,,,52,22.1,,,
2017-11-01T06:52:07.095Z,,,52,22.1,,,
2017-11-01T06:52:17.087Z,,,52,22.1,,,
2017-11-01T06:52:37.142Z,,,,,,,27
2017-11-01T06:52:47.091Z,,,52,22.1,,,
2017-11-01T06:52:57.088Z,,,52,22.1,,,26.9
2017-11-01T06:53:07.145Z,,,52,22.1,,,27
2017-11-01T06:53:17.087Z,,,,,,,27
2017-11-01T06:53:27.095Z,,,52,22.1,,,27
2017-11-01T06:53:37.085Z,,,52,22.1,,,26.9
2017-11-01T06:53:47.084Z,,,,,,,26.9
2017-11-01T06:53:57.087Z,,,52,22.1,,,
2017-11-01T06:54:07.089Z,,,52,22.1,,,
2017-11-01T06:54:17.145Z,,,52,22.1,,,
2017-11-01T06:54:27.084Z,,,52,22.1,,,
2017-11-01T06:54:47.088Z,,,52,22.1,,,
2017-11-01T06:54:57.088Z,,,52,22.1,,,
2017-11-01T06:55:07.193Z,,,52,22.1,,,
2017-11-01T06:55:17.090Z,,,52,22.1,,,
2017-11-01T06:55:27.104Z,,,52,22.1,,,
2017-11-01T06:55:47.100Z,,,52,22.1,,,
2017-11-01T06:55:57.089Z,,,52,22.1,,,
2017-11-01T06:56:07.083Z,,,52,22.1,,,
2017-11-01T06:56:17.089Z,,,52,22.1,,,
2017-11-01T06:56:27.101Z,,,52,22.1,,,
2017-11-01T06:56:47.084Z,,,52,22.1,,,
2017-11-01T06:56:57.083Z,,,52,22.1,,,
2017-11-01T06:57:07.115Z,,,52,22.1,,,
2017-11-01T06:57:17.083Z,,,52,22.1,,,
2017-11-01T06:57:28.909Z,,,52,22.1,,,
