Time,ChActive,HwActive,PrimT,HwTSet,PrimTSet,ActPow,HwTOutlet
2017-12-13T04:00:20.382Z,,,,50,,,30.9
2017-12-13T04:00:30.378Z,,,,50,,,30.9
2017-12-13T04:00:40.378Z,,,,50,,,30.9
2017-12-13T04:00:50.381Z,,,,50,,,30.9
2017-12-13T04:01:00.378Z,,,,50,,,30.9
2017-12-13T04:01:10.378Z,,,,50,,,30.9
2017-12-13T04:01:20.378Z,,,39.3,50,,,30.9
2017-12-13T04:01:30.378Z,,,,50,,,30.9
2017-12-13T04:01:40.378Z,,,,50,,,30.9
2017-12-13T04:01:50.378Z,,,,50,,,30.8
2017-12-13T04:02:00.378Z,,,,50,,,30.8
2017-12-13T04:02:10.380Z,,,,50,,,30.8
2017-12-13T04:02:20.378Z,,,39.2,50,,,30.8
2017-12-13T04:02:30.378Z,,,,50,,,30.8
2017-12-13T04:02:40.378Z,,,,50,,,30.8
2017-12-13T04:02:50.378Z,,,,50,,,30.8
2017-12-13T04:03:00.378Z,,,,50,,,30.8
2017-12-13T04:03:10.378Z,,,,50,,,30.8
2017-12-13T04:03:20.378Z,1,0,43,50,,39,30.8
2017-12-13T04:03:30.378Z,,,44.8,50,,29,30.8
2017-12-13T04:03:40.378Z,,,41.6,50,,29,30.8
2017-12-13T04:03:50.378Z,,,38.9,50,,29,30.8
2017-12-13T04:04:00.378Z,,,37.9,50,,30,30.8
2017-12-13T04:04:10.378Z,,,37.5,50,,,30.8
2017-12-13T04:04:20.378Z,,,37.3,50,,,30.8
2017-12-13T04:04:30.378Z,,,38,50,,29,30.8
2017-12-13T04:04:40.378Z,,,38.3,50,,,30.8
2017-12-13T04:04:50.378Z,,,38.5,50,,,30.8
2017-12-13T04:05:00.377Z,1,0,37.6,50,,0,30.8
2017-12-13T04:05:10.378Z,,,34.9,50,,,30.8
2017-12-13T04:05:20.378Z,,,34.2,50,,,30.8
2017-12-13T04:05:30.378Z,,,33.9,50,,,30.8
2017-12-13T04:05:40.378Z,,,33.8,50,,,30.8
2017-12-13T04:05:50.378Z,,,33.9,50,,,30.8
2017-12-13T04:06:00.378Z,,,,50,,,30.8
2017-12-13T04:06:10.378Z,,,,50,,,30.8
2017-12-13T04:06:20.378Z,,,,50,,,30.8
2017-12-13T04:06:30.377Z,,,33.8,50,,,30.8
2017-12-13T04:06:40.377Z,,,,50,,,30.8
2017-12-13T04:06:50.377Z,,,33.7,50,,,30.8
2017-12-13T04:07:00.378Z,,,33.6,50,,,30.8
2017-12-13T04:07:10.378Z,,,,50,,,30.7
2017-12-13T04:07:20.377Z,,,,50,,,30.8
2017-12-13T04:07:30.379Z,,,,50,,,30.7
2017-12-13T04:07:40.378Z,,,,50,,,30.7
2017-12-13T04:07:50.378Z,,,33.5,50,,,30.7
2017-12-13T04:08:00.378Z,,,,50,,,30.8
2017-12-13T04:08:10.377Z,,,,50,,,30.7
2017-12-13T04:08:20.377Z,,,,50,,,30.7
2017-12-13T04:08:30.378Z,,,,50,,,30.7
2017-12-13T04:08:40.377Z,,,,50,,,30.7
2017-12-13T04:08:50.378Z,,,,50,,,30.7
2017-12-13T04:09:00.378Z,,,,50,,,30.7
2017-12-13T04:09:10.377Z,,,,50,,,30.7
2017-12-13T04:09:20.378Z,,,,50,,,30.7
2017-12-13T04:09:30.377Z,,,,50,,,30.7
2017-12-13T04:09:40.377Z,,,,50,,,30.7
2017-12-13T04:09:50.378Z,,,,50,,,30.7
2017-12-13T04:10:00.378Z,,,,50,,,30.7
2017-12-13T04:10:10.377Z,,,,50,,,30.7
2017-12-13T04:10:20.378Z,,,,50,,,30.7
2017-12-13T04:10:30.377Z,,,,50,,,30.7
2017-12-13T04:10:40.377Z,,,,50,,,30.7
2017-12-13T04:10:50.378Z,,,,50,,,30.6
2017-12-13T04:11:00.378Z,,,,50,,,30.6
2017-12-13T04:11:10.378Z,,,,50,,,30.6
2017-12-13T04:11:20.377Z,,,,50,,,30.6
2017-12-13T04:11:30.377Z,,,,50,,,30.6
2017-12-13T04:11:40.377Z,,,,50,,,30.6
2017-12-13T04:11:50.377Z,,,33.6,50,,,30.6
2017-12-13T04:12:00.378Z,,,,50,,,30.6
2017-12-13T04:12:10.378Z,,,,50,,,30.6
2017-12-13T04:12:20.377Z,,,,50,,,30.6
2017-12-13T04:12:30.377Z,,,,50,,,30.6
2017-12-13T04:12:40.377Z,,,,50,,,30.6
2017-12-13T04:12:50.378Z,,,,50,,,30.6
2017-12-13T04:13:00.377Z,,,33.7,50,,,30.4
2017-12-13T04:13:10.377Z,,,,50,,,30.4
2017-12-13T04:13:20.377Z,,,,50,,,30.4
2017-12-13T04:13:30.377Z,,,,50,,,30.4
2017-12-13T04:13:40.377Z,,,33.8,50,,,30.4
2017-12-13T04:13:50.405Z,,,,50,,,30.4
2017-12-13T04:14:00.392Z,,,,50,,,30.4
2017-12-13T04:14:10.377Z,,,,50,,,30.4
2017-12-13T04:14:20.377Z,,,33.9,50,,,30.4
2017-12-13T04:14:30.377Z,,,,50,,,30.4
2017-12-13T04:14:40.377Z,,,,50,,,30.4
2017-12-13T04:14:50.377Z,,,,50,,,30.4
2017-12-13T04:15:00.377Z,1,0,34,50,,45,30.3
2017-12-13T04:15:10.378Z,,,39.1,50,,36,30.3
2017-12-13T04:15:20.377Z,,,39.8,50,,29,30.3
2017-12-13T04:15:30.377Z,,,37.9,50,,30,30.3
2017-12-13T04:15:40.377Z,,,36.9,50,,29,30.3
2017-12-13T04:15:50.377Z,,,36.4,50,,,30.3
2017-12-13T04:16:00.377Z,,,36.2,50,,,30.3
2017-12-13T04:16:10.377Z,,,36.4,50,,30,30.3
2017-12-13T04:16:20.377Z,,,37.1,50,,29,30.3
2017-12-13T04:16:30.377Z,,,37.2,50,,,30.3
2017-12-13T04:16:40.377Z,,,37.5,50,,,30.3
2017-12-13T04:16:50.377Z,,,37.6,50,,,30.3
2017-12-13T04:17:00.377Z,,,37.8,50,,30,30.3
2017-12-13T04:17:10.378Z,,,38,50,,29,30.3
2017-12-13T04:17:20.377Z,,,38.1,50,,,30.3
2017-12-13T04:17:30.377Z,,,38.3,50,,,30.2
2017-12-13T04:17:40.377Z,,,38.4,50,,30,30.2
2017-12-13T04:17:50.377Z,,,38.6,50,,,30.2
2017-12-13T04:18:00.377Z,,,38.7,50,,29,30.2
2017-12-13T04:18:10.377Z,,,38.9,50,,,30.2
2017-12-13T04:18:20.378Z,,,39.1,50,,29,30.3
2017-12-13T04:18:30.377Z,,,39.2,50,,30,30.2
2017-12-13T04:18:40.377Z,,,39.4,50,,,30.2
2017-12-13T04:18:50.377Z,,,39.5,50,,,30.2
2017-12-13T04:19:00.377Z,,,39.6,50,,,30.2
2017-12-13T04:19:10.377Z,,,39.7,50,,,30.2
2017-12-13T04:19:20.377Z,,,39.9,50,,29,30.2
2017-12-13T04:19:30.377Z,,,40,50,,,30.2
2017-12-13T04:19:40.377Z,,,40.1,50,,,30.2
2017-12-13T04:19:50.377Z,,,40.3,50,,,30.2
2017-12-13T04:20:00.377Z,,,40.5,50,,30,30.2
2017-12-13T04:20:10.377Z,,,40.6,50,,29,30.2
2017-12-13T04:20:20.377Z,,,40.7,50,,30,30.2
2017-12-13T04:20:30.376Z,,,41,50,,29,30.2
2017-12-13T04:20:40.377Z,,,41.1,50,,30,30.3
2017-12-13T04:20:50.377Z,,,41.2,50,,29,30.3
2017-12-13T04:21:00.377Z,,,41.4,50,,30,30.3
2017-12-13T04:21:10.377Z,,,41.5,50,,,30.3
2017-12-13T04:21:20.377Z,,,41.7,50,,29,30.3
2017-12-13T04:21:30.404Z,,,41.8,50,,,30.3
2017-12-13T04:21:40.377Z,,,42,50,,29,30.3
2017-12-13T04:21:50.377Z,,,42.1,50,,30,30.3
2017-12-13T04:22:00.377Z,,,42.2,50,,29,30.3
2017-12-13T04:22:10.389Z,,,42.4,50,,,30.3
2017-12-13T04:22:20.377Z,,,42.6,50,,30,30.3
2017-12-13T04:22:30.377Z,,,42.7,50,,,30.3
2017-12-13T04:22:40.376Z,,,42.9,50,,29,30.3
2017-12-13T04:22:50.378Z,,,43,50,,30,30.3
2017-12-13T04:23:00.377Z,,,43.1,50,,29,30.3
2017-12-13T04:23:10.377Z,,,43.3,50,,30,30.3
2017-12-13T04:23:20.377Z,,,43.4,50,,29,30.3
2017-12-13T04:23:30.377Z,,,43.5,50,,30,30.3
2017-12-13T04:23:40.376Z,,,43.7,50,,29,30.4
2017-12-13T04:23:50.377Z,,,43.8,50,,,30.4
2017-12-13T04:24:00.379Z,,,44,50,,,30.4
2017-12-13T04:24:10.377Z,,,,50,,30,30.4
2017-12-13T04:24:20.377Z,,,44.2,50,,29,30.4
2017-12-13T04:24:30.377Z,,,44.3,50,,,30.4
2017-12-13T04:24:40.377Z,,,44.4,50,,30,30.4
2017-12-13T04:24:50.377Z,,,44.6,50,,29,30.4
2017-12-13T04:25:00.377Z,,,44.7,50,,30,30.4
2017-12-13T04:25:10.377Z,,,44.8,50,,,30.6
2017-12-13T04:25:20.377Z,1,0,42.9,50,,0,30.6
2017-12-13T04:25:30.377Z,,,41.3,50,,,30.6
2017-12-13T04:25:40.377Z,,,40.4,50,,,30.6
2017-12-13T04:25:50.377Z,,,40.1,50,,,30.6
2017-12-13T04:26:00.377Z,,,40,50,,,30.6
2017-12-13T04:26:10.376Z,,,,50,,,30.6
2017-12-13T04:26:20.377Z,,,,50,,,30.7
2017-12-13T04:26:30.377Z,,,,50,,,30.7
2017-12-13T04:26:40.376Z,,,39.9,50,,,30.7
2017-12-13T04:26:50.380Z,,,39.8,50,,,30.7
2017-12-13T04:27:00.377Z,,,39.6,50,,,30.7
2017-12-13T04:27:10.377Z,,,39.5,50,,,30.7
2017-12-13T04:27:20.376Z,,,,50,,,30.7
2017-12-13T04:27:30.377Z,,,,50,,,30.7
2017-12-13T04:27:40.377Z,,,39.4,50,,,30.7
2017-12-13T04:27:50.377Z,,,,50,,,30.7
2017-12-13T04:28:00.377Z,,,39.3,50,,,30.8
2017-12-13T04:28:10.377Z,,,,50,,,30.8
2017-12-13T04:28:20.376Z,,,39.2,50,,,30.8
2017-12-13T04:28:30.376Z,,,,50,,,30.8
2017-12-13T04:28:40.376Z,,,,50,,,30.8
2017-12-13T04:28:50.376Z,,,,50,,,30.8
2017-12-13T04:29:00.376Z,,,,50,,,30.8
2017-12-13T04:29:10.376Z,,,39.1,50,,,30.8
2017-12-13T04:29:20.378Z,,,,50,,,30.8
2017-12-13T04:29:30.376Z,,,,50,,,30.8
2017-12-13T04:29:40.392Z,,,,50,,,30.8
2017-12-13T04:29:50.376Z,,,,50,,,30.9
2017-12-13T04:30:00.376Z,,,,50,,,30.9
2017-12-13T04:30:10.376Z,,,,50,,,30.9
2017-12-13T04:30:20.384Z,,,,50,,,30.9
2017-12-13T04:30:30.389Z,,,,50,,,30.9
2017-12-13T04:30:40.386Z,,,,50,,,30.9
2017-12-13T04:30:50.389Z,,,39.2,50,,,30.9
2017-12-13T04:31:00.377Z,,,,50,,,30.9
2017-12-13T04:31:10.377Z,,,,50,,,30.9
2017-12-13T04:31:20.376Z,,,,50,,,30.9
2017-12-13T04:31:30.376Z,,,39.3,50,,,30.9
2017-12-13T04:31:40.376Z,,,,50,,,30.9
2017-12-13T04:31:50.376Z,,,,50,,,30.9
2017-12-13T04:32:00.377Z,,,39.4,50,,,30.9
2017-12-13T04:32:10.376Z,,,,50,,,30.9
2017-12-13T04:32:20.376Z,,,,50,,,30.9
2017-12-13T04:32:30.376Z,,,,50,,,30.9
2017-12-13T04:32:40.376Z,,,39.5,50,,,30.9
2017-12-13T04:32:50.377Z,,,,50,,,30.9
2017-12-13T04:33:00.376Z,,,,50,,,30.9
2017-12-13T04:33:10.376Z,,,,50,,,30.9
2017-12-13T04:33:20.376Z,,,,50,,,30.9
2017-12-13T04:33:30.376Z,,,,50,,,30.9
2017-12-13T04:33:40.376Z,,,,50,,,30.9
2017-12-13T04:33:50.377Z,,,39.6,50,,,30.9
2017-12-13T04:34:00.376Z,,,,50,,,30.9
2017-12-13T04:34:10.376Z,,,,50,,,30.9
2017-12-13T04:34:20.376Z,,,,50,,,30.9
2017-12-13T04:34:30.376Z,,,,50,,,30.9
2017-12-13T04:34:40.377Z,,,,50,,,30.9
2017-12-13T04:34:50.376Z,,,,50,,,30.9
2017-12-13T04:35:00.376Z,,,,50,,,30.9
2017-12-13T04:35:10.376Z,,,,50,,,30.9
2017-12-13T04:35:20.376Z,,,,50,,,30.9
2017-12-13T04:35:30.376Z,,,39.5,50,,,30.9
2017-12-13T04:35:40.376Z,,,,50,,,30.9
2017-12-13T04:35:50.376Z,,,,50,,,30.9
2017-12-13T04:36:00.376Z,,,,50,,,30.9
2017-12-13T04:36:10.376Z,,,,50,,,30.9
2017-12-13T04:36:20.376Z,,,,50,,,30.9
2017-12-13T04:36:30.376Z,,,,50,,,30.9
2017-12-13T04:36:40.378Z,,,,50,,,30.9
2017-12-13T04:36:50.376Z,,,,50,,,30.9
2017-12-13T04:37:00.376Z,,,,50,,,30.9
2017-12-13T04:37:10.376Z,,,,50,,,30.9
2017-12-13T04:37:20.376Z,,,39.4,50,,,30.9
2017-12-13T04:37:30.376Z,,,,50,,,30.9
2017-12-13T04:37:40.379Z,,,,50,,,30.9
2017-12-13T04:37:50.376Z,,,,50,,,30.9
2017-12-13T04:38:00.389Z,,,,50,,,30.9
2017-12-13T04:38:10.376Z,,,,50,,,30.9
2017-12-13T04:38:20.376Z,,,,50,,,30.9
2017-12-13T04:38:30.389Z,,,,50,,,30.9
2017-12-13T04:38:40.376Z,,,39.3,50,,,30.9
2017-12-13T04:38:50.398Z,,,,50,,,30.9
2017-12-13T04:39:00.387Z,,,,50,,,30.9
2017-12-13T04:39:10.388Z,,,,50,,,30.9
2017-12-13T04:39:20.386Z,,,,50,,,30.9
2017-12-13T04:39:30.377Z,,,,50,,,30.9
2017-12-13T04:39:40.397Z,,,,50,,,30.9
2017-12-13T04:39:50.394Z,,,39.2,50,,,30.9
2017-12-13T04:40:00.399Z,,,,50,,,30.9
2017-12-13T04:40:10.376Z,,,,50,,,30.9
2017-12-13T04:40:20.391Z,,,,50,,,30.9
2017-12-13T04:40:30.386Z,,,,50,,,30.9
2017-12-13T04:40:40.376Z,,,,50,,,30.9
2017-12-13T04:40:50.414Z,,,,50,,,30.9
2017-12-13T04:41:00.402Z,,,39.1,50,,,30.9
2017-12-13T04:41:10.376Z,,,,50,,,30.9
2017-12-13T04:41:20.376Z,,,,50,,,30.9
2017-12-13T04:41:30.376Z,,,,50,,,30.9
2017-12-13T04:41:40.375Z,,,,50,,,30.9
2017-12-13T04:41:50.376Z,,,,50,,,30.8
2017-12-13T04:42:00.376Z,,,,50,,,30.8
2017-12-13T04:42:10.375Z,,,38.9,50,,,30.8
2017-12-13T04:42:20.375Z,,,,50,,,30.8
2017-12-13T04:42:30.376Z,,,,50,,,30.8
2017-12-13T04:42:40.381Z,,,,50,,,30.8
2017-12-13T04:42:50.375Z,,,,50,,,30.8
2017-12-13T04:43:00.378Z,,,,50,,,30.8
2017-12-13T04:43:10.375Z,,,,50,,,30.8
2017-12-13T04:43:20.375Z,,,,50,,,30.8
2017-12-13T04:43:30.376Z,,,38.8,50,,,30.8
2017-12-13T04:43:40.376Z,,,,50,,,30.8
2017-12-13T04:43:50.375Z,,,,50,,,30.8
2017-12-13T04:44:00.376Z,,,,50,,,30.8
2017-12-13T04:44:10.376Z,,,,50,,,30.8
2017-12-13T04:44:20.375Z,,,,50,,,30.8
2017-12-13T04:44:30.375Z,,,,50,,,30.8
2017-12-13T04:44:40.375Z,,,38.7,50,,,30.8
2017-12-13T04:44:50.428Z,,,,50,,,30.8
2017-12-13T04:45:00.375Z,,,,50,,,30.8
2017-12-13T04:45:10.376Z,,,,50,,,30.8
2017-12-13T04:45:20.391Z,,,,50,,,30.7
2017-12-13T04:45:30.375Z,,,,50,,,30.7
2017-12-13T04:45:40.375Z,,,,50,,,30.7
2017-12-13T04:45:50.375Z,,,,50,,,30.7
2017-12-13T04:46:00.376Z,,,,50,,,30.7
2017-12-13T04:46:10.376Z,,,38.6,50,,,30.7
2017-12-13T04:46:20.375Z,,,,50,,,30.7
2017-12-13T04:46:30.375Z,,,,50,,,30.7
2017-12-13T04:46:40.375Z,,,,50,,,30.7
2017-12-13T04:46:50.375Z,,,,50,,,30.7
2017-12-13T04:47:00.375Z,,,,50,,,30.7
2017-12-13T04:47:10.375Z,,,,50,,,30.7
2017-12-13T04:47:20.375Z,,,,50,,,30.7
2017-12-13T04:47:30.375Z,,,,50,,,30.7
2017-12-13T04:47:40.375Z,,,38.5,50,,,30.7
2017-12-13T04:47:50.375Z,,,,50,,,30.7
2017-12-13T04:48:00.376Z,,,,50,,,30.7
2017-12-13T04:48:10.381Z,,,,50,,,30.7
2017-12-13T04:48:20.375Z,,,,50,,,30.7
2017-12-13T04:48:30.375Z,,,,50,,,30.7
2017-12-13T04:48:40.375Z,,,,50,,,30.6
2017-12-13T04:48:50.375Z,,,,50,,,30.6
2017-12-13T04:49:00.375Z,,,,50,,,30.6
2017-12-13T04:49:10.375Z,,,,50,,,30.6
2017-12-13T04:49:20.423Z,,,38.4,50,,,30.6
2017-12-13T04:49:30.375Z,,,,50,,,30.6
2017-12-13T04:49:40.375Z,,,,50,,,30.6
2017-12-13T04:49:50.375Z,,,,50,,,30.6
2017-12-13T04:50:00.375Z,,,,50,,,30.6
2017-12-13T04:50:10.375Z,,,,50,,,30.6
2017-12-13T04:50:20.375Z,,,,50,,,30.6
2017-12-13T04:50:30.375Z,,,,50,,,30.6
2017-12-13T04:50:40.375Z,,,,50,,,30.6
2017-12-13T04:50:50.375Z,,,,50,,,30.6
2017-12-13T04:51:00.375Z,,,,50,,,30.6
2017-12-13T04:51:10.377Z,,,38.3,50,,,30.6
2017-12-13T04:51:20.375Z,,,,50,,,30.4
2017-12-13T04:51:30.375Z,,,,50,,,30.4
2017-12-13T04:51:40.376Z,1,0,42.4,50,,39,30.4
2017-12-13T04:51:50.375Z,,,43.3,50,,29,30.4
2017-12-13T04:52:00.375Z,,,39.5,50,,29,30.4
2017-12-13T04:52:10.375Z,,,36.9,50,,30,30.4
2017-12-13T04:52:20.375Z,,,35.5,50,,29,30.4
2017-12-13T04:52:30.439Z,,,34.8,50,,29,30.4
2017-12-13T04:52:40.375Z,,,35.2,50,,,30.4
2017-12-13T04:52:50.375Z,,,35.6,50,,30,30.4
2017-12-13T04:53:00.375Z,,,36.1,50,,,30.4
2017-12-13T04:53:10.375Z,,,36.3,50,,29,30.4
2017-12-13T04:53:20.376Z,,,36.4,50,,,30.4
2017-12-13T04:53:30.375Z,,,36.5,50,,,30.4
2017-12-13T04:53:40.414Z,,,36.7,50,,,30.4
2017-12-13T04:53:50.375Z,,,36.9,50,,,30.4
2017-12-13T04:54:00.375Z,,,37.2,50,,30,30.4
2017-12-13T04:54:10.375Z,,,37.5,50,,,30.4
2017-12-13T04:54:20.381Z,,,37.7,50,,29,30.4
2017-12-13T04:54:30.375Z,,,37.9,50,,,30.4
2017-12-13T04:54:40.375Z,,,38.1,50,,,30.4
2017-12-13T04:54:50.375Z,,,38.3,50,,,30.4
2017-12-13T04:55:00.375Z,1,0,38.5,50,59,29,30.4
2017-12-13T04:55:10.375Z,,,38.7,50,,,30.4
2017-12-13T04:55:20.375Z,,,38.9,50,,,30.4
2017-12-13T04:55:30.375Z,,,39.1,50,,,30.4
2017-12-13T04:55:40.375Z,,,39.3,50,,,30.4
2017-12-13T04:55:50.376Z,,,39.4,50,,30,30.4
2017-12-13T04:56:00.375Z,,,39.6,50,,29,30.4
2017-12-13T04:56:10.379Z,,,39.7,50,,30,30.4
2017-12-13T04:56:20.375Z,,,39.8,50,,,30.4
2017-12-13T04:56:30.376Z,,,40,50,,,30.4
2017-12-13T04:56:40.375Z,,,40.1,50,,,30.4
2017-12-13T04:56:50.375Z,,,40.2,50,,29,30.4
2017-12-13T04:57:00.375Z,,,40.3,50,,30,30.4
2017-12-13T04:57:10.375Z,,,40.5,50,,29,30.4
2017-12-13T04:57:20.375Z,,,40.6,50,,30,30.4
2017-12-13T04:57:30.374Z,,,40.8,50,,,30.4
2017-12-13T04:57:40.384Z,,,40.9,50,,29,30.4
2017-12-13T04:57:50.375Z,,,41,50,,30,30.4
2017-12-13T04:58:00.375Z,,,41.1,50,,29,30.4
2017-12-13T04:58:10.375Z,,,41.3,50,,30,30.4
2017-12-13T04:58:20.375Z,,,41.4,50,,29,30.4
2017-12-13T04:58:30.374Z,,,41.6,50,,,30.4
2017-12-13T04:58:40.374Z,,,41.7,50,,30,30.4
2017-12-13T04:58:50.375Z,,,41.9,50,,29,30.4
2017-12-13T04:59:00.375Z,,,42,50,,,30.4
2017-12-13T04:59:10.375Z,,,42.2,50,,,30.4
2017-12-13T04:59:20.374Z,,,42.3,50,,30,30.4
2017-12-13T04:59:30.375Z,,,42.4,50,,29,30.4
2017-12-13T04:59:40.385Z,,,42.7,50,,,30.4
2017-12-13T04:59:50.375Z,,,42.8,50,,,30.6
2017-12-13T05:00:00.404Z,,,43,50,,,30.6
2017-12-13T05:00:10.374Z,,,43.1,50,,30,30.6
2017-12-13T05:00:20.377Z,,,43.2,50,,29,30.6
2017-12-13T05:00:30.413Z,,,43.4,50,,30,30.6
2017-12-13T05:00:40.416Z,,,43.5,50,,,30.6
2017-12-13T05:00:50.479Z,,,43.6,50,,29,30.6
2017-12-13T05:01:00.395Z,,,43.8,50,,,30.6
2017-12-13T05:01:10.374Z,,,43.9,50,,,30.6
2017-12-13T05:01:20.375Z,,,44,50,,30,30.6
2017-12-13T05:01:30.374Z,,,44.1,50,,29,30.6
2017-12-13T05:01:40.375Z,,,44.3,50,,30,30.7
2017-12-13T05:01:50.375Z,1,0,44.2,50,,0,30.7
2017-12-13T05:02:00.375Z,,,41.7,50,,,30.7
2017-12-13T05:02:10.394Z,,,40.3,50,,,30.7
2017-12-13T05:02:20.375Z,,,39.7,50,,,30.7
2017-12-13T05:02:30.374Z,,,39.6,50,,,30.7
2017-12-13T05:02:40.374Z,,,,50,,,30.7
2017-12-13T05:02:50.375Z,,,39.5,50,,,30.7
2017-12-13T05:03:00.374Z,,,,50,,,30.7
2017-12-13T05:03:10.375Z,,,39.4,50,,,30.8
2017-12-13T05:03:20.380Z,,,39.3,50,,,30.8
2017-12-13T05:03:30.374Z,,,39.2,50,,,30.8
2017-12-13T05:03:40.375Z,,,38.9,50,,,30.8
2017-12-13T05:03:50.374Z,,,,50,,,30.8
2017-12-13T05:04:00.375Z,,,,50,,,30.8
2017-12-13T05:04:10.375Z,,,38.8,50,,,30.8
2017-12-13T05:04:20.375Z,,,,50,,,30.8
2017-12-13T05:04:30.450Z,,,,50,,,30.8
2017-12-13T05:04:40.484Z,,,38.7,50,,,30.8
2017-12-13T05:04:50.459Z,,,38.6,50,,,30.8
2017-12-13T05:05:00.448Z,,,,50,,,30.8
2017-12-13T05:05:10.374Z,,,,50,,,30.8
2017-12-13T05:05:20.530Z,,,,50,,,30.8
2017-12-13T05:05:30.374Z,,,,50,,,30.8
2017-12-13T05:05:40.375Z,,,,50,,,30.9
2017-12-13T05:05:50.375Z,,,,50,,,30.9
2017-12-13T05:06:00.375Z,,,,50,,,30.9
2017-12-13T05:06:10.374Z,,,,50,,,30.9
2017-12-13T05:06:20.374Z,,,,50,,,30.9
2017-12-13T05:06:30.374Z,,,38.5,50,,,30.9
2017-12-13T05:06:40.374Z,,,,50,,,30.9
2017-12-13T05:06:50.375Z,,,,50,,,30.9
2017-12-13T05:07:00.374Z,,,38.6,50,,,30.9
2017-12-13T05:07:10.375Z,,,,50,,,30.9
2017-12-13T05:07:20.374Z,,,,50,,,30.9
2017-12-13T05:07:30.374Z,,,,50,,,30.9
2017-12-13T05:07:40.374Z,,,,50,,,30.9
2017-12-13T05:07:50.374Z,,,,50,,,30.9
2017-12-13T05:08:00.409Z,,,38.7,50,,,30.9
2017-12-13T05:08:10.494Z,,,,50,,,30.9
2017-12-13T05:08:20.374Z,,,,50,,,30.9
2017-12-13T05:08:30.397Z,,,,50,,,30.9
2017-12-13T05:08:40.374Z,,,38.8,50,,,30.9
2017-12-13T05:08:50.374Z,,,,50,,,30.9
2017-12-13T05:09:00.374Z,,,,50,,,30.9
2017-12-13T05:09:10.374Z,,,38.9,50,,,30.9
2017-12-13T05:09:20.375Z,,,,50,,,30.9
2017-12-13T05:09:30.374Z,,,,50,,,30.9
2017-12-13T05:09:40.374Z,,,,50,,,30.9
2017-12-13T05:09:50.374Z,,,,50,,,30.9
2017-12-13T05:10:00.374Z,,,38.9,50,,,30.9
2017-12-13T05:10:10.374Z,,,39.1,50,,,30.9
2017-12-13T05:10:20.374Z,,,,50,,,30.9
2017-12-13T05:10:30.374Z,,,,50,,,30.9
2017-12-13T05:10:40.374Z,,,,50,,,30.9
2017-12-13T05:10:50.375Z,,,,50,,,30.9
2017-12-13T05:11:00.380Z,,,,50,,,30.9
2017-12-13T05:11:10.374Z,,,,50,,,30.9
2017-12-13T05:11:20.379Z,,,,50,,,30.9
2017-12-13T05:11:30.374Z,,,,50,,,30.9
2017-12-13T05:11:40.377Z,,,,50,,,30.9
2017-12-13T05:11:50.374Z,,,,50,,,30.9
2017-12-13T05:12:00.379Z,,,,50,,,30.9
2017-12-13T05:12:10.374Z,,,,50,,,30.9
2017-12-13T05:12:20.374Z,,,,50,,,30.9
2017-12-13T05:12:30.374Z,,,,50,,,30.9
2017-12-13T05:12:40.374Z,,,,50,,,30.9
2017-12-13T05:12:50.374Z,,,,50,,,30.9
2017-12-13T05:13:00.376Z,,,38.9,50,,,30.9
2017-12-13T05:13:10.374Z,,,,50,,,30.9
2017-12-13T05:13:20.375Z,,,,50,,,30.9
2017-12-13T05:13:30.374Z,,,,50,,,30.9
2017-12-13T05:13:40.378Z,,,,50,,,30.9
2017-12-13T05:13:50.376Z,,,,50,,,30.9
2017-12-13T05:14:00.374Z,,,,50,,,30.9
2017-12-13T05:14:10.374Z,,,,50,,,30.9
2017-12-13T05:14:20.374Z,,,,50,,,30.9
2017-12-13T05:14:30.374Z,,,,50,,,30.9
2017-12-13T05:14:40.374Z,,,38.8,50,,,30.9
2017-12-13T05:14:50.374Z,,,,50,,,30.9
2017-12-13T05:15:00.374Z,,,,50,,,30.9
2017-12-13T05:15:10.374Z,,,,50,,,30.9
2017-12-13T05:15:20.510Z,,,,50,,,30.9
2017-12-13T05:15:30.374Z,,,,50,,,30.9
2017-12-13T05:15:40.374Z,,,,50,,,30.9
2017-12-13T05:15:50.374Z,,,,50,,,30.9
2017-12-13T05:16:00.374Z,,,38.7,50,,,30.9
2017-12-13T05:16:10.404Z,,,,50,,,30.9
2017-12-13T05:16:20.473Z,,,,50,,,30.9
2017-12-13T05:16:30.374Z,,,,50,,,30.9
2017-12-13T05:16:40.374Z,,,,50,,,30.9
2017-12-13T05:16:50.374Z,,,,50,,,30.9
2017-12-13T05:17:00.388Z,,,,50,,,30.8
2017-12-13T05:17:10.374Z,,,,50,,,30.8
2017-12-13T05:17:20.374Z,,,38.6,50,,,30.8
2017-12-13T05:17:30.374Z,,,,50,,,30.8
2017-12-13T05:17:40.374Z,,,,50,,,30.8
2017-12-13T05:17:50.374Z,,,,50,,,30.8
2017-12-13T05:18:00.374Z,,,,50,,,30.8
2017-12-13T05:18:10.391Z,,,,50,,,30.8
2017-12-13T05:18:20.375Z,,,,50,,,30.8
2017-12-13T05:18:30.374Z,,,,50,,,30.8
2017-12-13T05:18:40.374Z,,,,50,,,30.8
2017-12-13T05:18:50.387Z,,,38.5,50,,,30.8
2017-12-13T05:19:00.374Z,,,,50,,,30.8
2017-12-13T05:19:10.386Z,,,,50,,,30.8
