Time,HwTSet,HwActive,PrimTSet,ActPow,PrimT,ChActive,HwTOutlet
2017-12-31T11:07:52.896Z,50,,,,47.7,,32.2
2017-12-31T11:08:02.756Z,50,,,,,,32.2
2017-12-31T11:08:12.773Z,50,,,,,,32.2
2017-12-31T11:08:22.757Z,50,,,,,,32.1
2017-12-31T11:08:32.757Z,50,,,,,,32.1
2017-12-31T11:08:42.756Z,50,,,,,,32.1
2017-12-31T11:08:52.759Z,50,,,,,,32.1
2017-12-31T11:09:02.756Z,50,,,,,,32.1
2017-12-31T11:09:12.757Z,50,,,,47.6,,32.1
2017-12-31T11:09:22.762Z,50,,,,,,32.1
2017-12-31T11:09:32.757Z,50,,,,,,32.1
2017-12-31T11:09:42.757Z,50,,,,,,32
2017-12-31T11:09:52.762Z,50,,,,,,32
2017-12-31T11:10:02.756Z,50,,,,,,32
2017-12-31T11:10:12.756Z,50,,,,,,32
2017-12-31T11:10:22.765Z,50,,,,47.4,,32
2017-12-31T11:10:32.757Z,50,,,,,,32
2017-12-31T11:10:42.770Z,50,,,,,,32
2017-12-31T11:10:52.766Z,50,,,,,,32
2017-12-31T11:11:02.758Z,50,,,,,,31.9
2017-12-31T11:11:12.766Z,50,,,,,,31.9
2017-12-31T11:11:22.756Z,50,,,,,,31.9
2017-12-31T11:11:32.757Z,50,,,,,,31.9
2017-12-31T11:11:42.757Z,50,,,,47.3,,31.9
2017-12-31T11:11:52.756Z,50,,,,,,31.9
2017-12-31T11:12:02.756Z,50,,,,,,31.9
2017-12-31T11:12:12.756Z,50,,,,,,31.8
2017-12-31T11:12:22.756Z,50,,,,,,31.8
2017-12-31T11:12:32.757Z,50,,,,,,31.8
2017-12-31T11:12:42.757Z,50,,,,,,31.8
2017-12-31T11:12:52.756Z,50,,,,,,31.8
2017-12-31T11:13:02.767Z,50,,,,47.2,,31.8
2017-12-31T11:13:12.756Z,50,,,,,,31.8
2017-12-31T11:13:22.759Z,50,,,,,,31.8
2017-12-31T11:13:32.769Z,50,,,,,,31.6
2017-12-31T11:13:42.757Z,50,,,,,,31.6
2017-12-31T11:13:52.758Z,50,,,,,,31.6
2017-12-31T11:14:02.757Z,50,,,,,,31.6
2017-12-31T11:14:12.780Z,50,,,,47.1,,31.6
2017-12-31T11:14:22.767Z,50,,,,47.2,,31.6
2017-12-31T11:14:32.758Z,50,,,,47.1,,31.6
2017-12-31T11:14:42.757Z,50,,,,,,31.5
2017-12-31T11:14:52.757Z,50,,,,,,31.5
2017-12-31T11:15:02.785Z,50,,,,,,31.5
2017-12-31T11:15:12.767Z,50,,,,,,31.5
2017-12-31T11:15:22.770Z,50,,,,,,31.5
2017-12-31T11:15:32.756Z,50,,,,,,31.5
2017-12-31T11:15:42.758Z,50,,,,47,,31.4
2017-12-31T11:15:52.756Z,50,,,,,,31.4
2017-12-31T11:16:02.757Z,50,,,,,,31.5
2017-12-31T11:16:12.758Z,50,,,,,,31.4
2017-12-31T11:16:22.756Z,50,,,,,,31.4
2017-12-31T11:16:32.767Z,50,,,,,,31.4
2017-12-31T11:16:42.779Z,50,,,,,,31.4
2017-12-31T11:16:52.756Z,50,,,,,,31.4
2017-12-31T11:17:02.756Z,50,,,,46.9,,31.4
2017-12-31T11:17:12.756Z,50,,,,,,31.4
2017-12-31T11:17:22.758Z,50,,,,,,31.3
2017-12-31T11:17:32.756Z,50,,,,,,31.3
2017-12-31T11:17:42.757Z,50,,,,,,31.3
2017-12-31T11:17:52.757Z,50,,,,,,31.3
2017-12-31T11:18:02.756Z,50,,,,,,31.3
2017-12-31T11:18:12.756Z,50,,,,,,31.3
2017-12-31T11:18:22.757Z,50,,,,,,31.3
2017-12-31T11:18:32.757Z,50,,,,46.8,,31.2
2017-12-31T11:18:42.756Z,50,,,,,,31.2
2017-12-31T11:18:52.806Z,50,,,,,,31.2
2017-12-31T11:19:02.795Z,50,,,,,,31.2
2017-12-31T11:19:12.786Z,50,,,,,,31.2
2017-12-31T11:19:22.774Z,50,,,,,,31.2
2017-12-31T11:19:32.773Z,50,,,,,,31.2
2017-12-31T11:19:42.757Z,50,,,,,,31.2
2017-12-31T11:19:52.757Z,50,,,,46.7,,31
2017-12-31T11:20:02.757Z,50,,,,,,31
2017-12-31T11:20:12.756Z,50,,,,,,31
2017-12-31T11:20:22.756Z,50,,,,,,31
2017-12-31T11:20:32.759Z,50,,,,,,31
2017-12-31T11:20:42.757Z,50,,,,,,31
2017-12-31T11:20:52.757Z,50,,,,,,31
2017-12-31T11:21:02.761Z,50,,,,46.6,,30.9
2017-12-31T11:21:12.757Z,50,,,,,,30.9
2017-12-31T11:21:22.757Z,50,,,,,,30.9
2017-12-31T11:21:32.758Z,50,,,,,,30.9
2017-12-31T11:21:42.757Z,50,,,,,,30.9
2017-12-31T11:21:52.756Z,50,,,,,,30.9
2017-12-31T11:22:02.756Z,50,,,,,,30.9
2017-12-31T11:22:12.761Z,50,,,,,,30.9
2017-12-31T11:22:22.756Z,50,,,,,,30.9
2017-12-31T11:22:32.761Z,50,,,,46.5,,30.9
2017-12-31T11:22:42.756Z,50,,,,,,30.8
2017-12-31T11:22:52.757Z,50,,,,,,30.8
2017-12-31T11:23:02.759Z,50,,,,,,30.8
2017-12-31T11:23:12.757Z,50,,,,,,30.8
2017-12-31T11:23:22.756Z,50,,,,,,30.8
2017-12-31T11:23:32.763Z,50,,,,,,30.8
2017-12-31T11:23:44.167Z,50,,,,,,30.8
2017-12-31T11:23:52.756Z,50,,,,,,30.8
2017-12-31T11:24:02.767Z,50,,,,46.4,,30.7
2017-12-31T11:24:12.761Z,50,,,,,,30.7
2017-12-31T11:24:22.764Z,50,,,,,,30.7
2017-12-31T11:24:32.757Z,50,,,,,,30.7
2017-12-31T11:24:42.770Z,50,,,,,,30.7
2017-12-31T11:24:52.756Z,50,,,,,,30.7
2017-12-31T11:25:02.757Z,50,,,,,,30.7
2017-12-31T11:25:12.756Z,50,,,,,,30.6
2017-12-31T11:25:22.758Z,50,,,,46.3,,30.6
2017-12-31T11:25:32.757Z,50,,,,,,30.6
2017-12-31T11:25:42.757Z,50,,,,,,30.6
2017-12-31T11:25:52.757Z,50,,,,,,30.6
2017-12-31T11:26:02.757Z,50,,,,,,30.6
2017-12-31T11:26:12.757Z,50,,,,,,30.6
2017-12-31T11:26:22.757Z,50,,,,,,30.6
2017-12-31T11:26:32.779Z,50,,,,,,30.6
2017-12-31T11:26:42.777Z,50,,,,46.2,,30.6
2017-12-31T11:26:52.768Z,50,,,,,,30.4
2017-12-31T11:27:02.756Z,50,,,,,,30.4
2017-12-31T11:27:12.757Z,50,,,,,,30.4
2017-12-31T11:27:22.756Z,50,,,,,,30.4
2017-12-31T11:27:32.757Z,50,,,,,,30.4
2017-12-31T11:27:42.773Z,50,,,,,,30.4
2017-12-31T11:27:52.756Z,50,,,,,,30.4
2017-12-31T11:28:02.756Z,50,,,,,,30.4
2017-12-31T11:28:12.756Z,50,,,,,,30.4
2017-12-31T11:28:22.756Z,50,,,,46.1,,30.3
2017-12-31T11:28:32.758Z,50,,,,,,30.3
2017-12-31T11:28:42.757Z,50,,,,,,30.3
2017-12-31T11:28:52.757Z,50,,,,,,30.3
2017-12-31T11:29:02.756Z,50,,,,,,30.3
2017-12-31T11:29:12.756Z,50,,,,,,30.3
2017-12-31T11:29:22.757Z,50,,,,,,30.3
2017-12-31T11:29:32.757Z,50,,,,46,,30.3
2017-12-31T11:29:42.756Z,50,,,,,,30.3
2017-12-31T11:29:52.757Z,50,,,,,,30.2
2017-12-31T11:30:02.757Z,50,,,,,,30.2
2017-12-31T11:30:12.756Z,50,,,,,,30.2
2017-12-31T11:30:22.756Z,50,,,,,,30.2
2017-12-31T11:30:32.757Z,50,,,,,,30.2
2017-12-31T11:30:42.757Z,50,,,,,,30.2
2017-12-31T11:30:52.756Z,50,,,,,,30.2
2017-12-31T11:31:02.756Z,50,,,,46,,30.2
2017-12-31T11:31:12.756Z,50,,,,45.9,,30.2
2017-12-31T11:31:22.757Z,50,,,,,,30.1
2017-12-31T11:31:32.756Z,50,,,,,,30.1
2017-12-31T11:31:42.756Z,50,,,,,,30.1
2017-12-31T11:31:52.757Z,50,,,,,,30.1
2017-12-31T11:32:02.758Z,50,0,5,0,45.9,0,30.1
2017-12-31T11:32:12.756Z,50,,,,,,30.1
2017-12-31T11:32:22.763Z,50,,,,45.8,,30.1
2017-12-31T11:32:32.768Z,50,,,,,,30.1
2017-12-31T11:32:42.756Z,50,,,,,,30
2017-12-31T11:32:52.756Z,50,,,,,,30
2017-12-31T11:33:02.756Z,50,,,,,,30
2017-12-31T11:33:12.756Z,50,,,,,,30
2017-12-31T11:33:22.757Z,50,,,,,,30
2017-12-31T11:33:32.757Z,50,,,,,,30
2017-12-31T11:33:42.756Z,50,,,,45.7,,30
2017-12-31T11:33:52.766Z,50,,,,,,30
2017-12-31T11:34:02.756Z,50,,,,,,30
2017-12-31T11:34:12.756Z,50,,,,,,30
2017-12-31T11:34:22.756Z,50,,,,,,29.8
2017-12-31T11:34:32.756Z,50,,,,,,29.8
2017-12-31T11:34:42.757Z,50,,,,,,29.8
2017-12-31T11:34:52.768Z,50,,,,,,29.8
2017-12-31T11:35:02.756Z,50,,,,45.6,,29.8
2017-12-31T11:35:12.756Z,50,,,,,,29.8
2017-12-31T11:35:22.776Z,50,,,,,,29.8
2017-12-31T11:35:32.756Z,50,,,,,,29.8
2017-12-31T11:35:42.756Z,50,,,,,,29.8
2017-12-31T11:35:52.756Z,50,,,,,,29.7
2017-12-31T11:36:02.756Z,50,,,,,,29.7
2017-12-31T11:36:12.757Z,50,,,,,,29.7
2017-12-31T11:36:22.757Z,50,,,,,,29.7
2017-12-31T11:36:32.757Z,50,,,,,,29.7
2017-12-31T11:36:42.756Z,50,,,,45.5,,29.7
2017-12-31T11:36:52.757Z,50,,,,,,29.7
2017-12-31T11:37:02.766Z,50,,,,,,29.7
2017-12-31T11:37:12.769Z,50,,,,,,29.7
2017-12-31T11:37:22.757Z,50,,,,,,29.6
2017-12-31T11:37:32.765Z,50,,,,,,29.6
2017-12-31T11:37:42.756Z,50,,,,,,29.6
2017-12-31T11:37:52.814Z,50,,,,,,29.6
2017-12-31T11:38:02.756Z,50,,,,45.4,,29.6
2017-12-31T11:38:12.756Z,50,,,,,,29.6
2017-12-31T11:38:22.778Z,50,,,,,,29.6
2017-12-31T11:38:32.757Z,50,,,,,,29.6
2017-12-31T11:38:42.756Z,50,,,,,,29.6
2017-12-31T11:38:52.756Z,50,,,,,,29.6
2017-12-31T11:39:02.756Z,50,,,,,,29.6
2017-12-31T11:39:12.756Z,50,,,,,,29.6
2017-12-31T11:39:22.756Z,50,,,,,,29.5
2017-12-31T11:39:32.757Z,50,,,,45.3,,29.5
2017-12-31T11:39:42.756Z,50,,,,,,29.5
2017-12-31T11:39:52.756Z,50,,,,,,29.5
2017-12-31T11:40:02.757Z,50,,,,,,29.5
2017-12-31T11:40:12.756Z,50,,,,,,29.5
2017-12-31T11:40:22.756Z,50,,,,,,29.5
2017-12-31T11:40:32.756Z,50,,,,,,29.5
2017-12-31T11:40:42.757Z,50,,,,,,29.5
2017-12-31T11:40:52.756Z,50,,,,45.2,,29.5
2017-12-31T11:41:02.756Z,50,,,,,,29.3
2017-12-31T11:41:12.757Z,50,,,,,,29.3
2017-12-31T11:41:22.762Z,50,,,,,,29.3
2017-12-31T11:41:32.757Z,50,,,,,,29.3
2017-12-31T11:41:42.756Z,50,,,,,,29.3
2017-12-31T11:41:52.756Z,50,,,,,,29.3
2017-12-31T11:42:02.756Z,50,,,,,,29.3
2017-12-31T11:42:12.756Z,50,,,,,,29.3
2017-12-31T11:42:22.756Z,50,,,,,,29.2
2017-12-31T11:42:32.757Z,50,,,,45.1,,29.3
2017-12-31T11:42:42.756Z,50,,,,,,29.2
2017-12-31T11:42:52.758Z,50,,,,,,29.2
2017-12-31T11:43:02.756Z,50,,,,,,29.2
2017-12-31T11:43:12.757Z,50,,,,,,29.2
2017-12-31T11:43:22.756Z,50,,,,,,29.2
2017-12-31T11:43:32.756Z,50,,,,,,29.2
2017-12-31T11:43:42.757Z,50,,,,45,,29.2
2017-12-31T11:43:52.762Z,50,,,,,,29.2
2017-12-31T11:44:02.757Z,50,,,,,,29.2
2017-12-31T11:44:12.756Z,50,,,,,,29.1
2017-12-31T11:44:22.756Z,50,,,,,,29.1
2017-12-31T11:44:32.757Z,50,,,,,,29.1
2017-12-31T11:44:42.757Z,50,,,,,,29.1
2017-12-31T11:44:52.757Z,50,,,,,,29.1
2017-12-31T11:45:02.803Z,50,,,,,,29.1
2017-12-31T11:45:13.033Z,50,,,,44.9,,29.1
2017-12-31T11:45:22.954Z,50,,,,,,29.1
2017-12-31T11:45:32.952Z,50,,,,,,29.1
2017-12-31T11:45:42.964Z,50,,,,,,29.1
2017-12-31T11:45:52.756Z,50,,,,,,29
2017-12-31T11:46:02.773Z,50,,,,,,29
2017-12-31T11:46:12.756Z,50,,,,,,29
2017-12-31T11:46:22.756Z,50,,,,,,29
2017-12-31T11:46:32.756Z,50,,,,,,29
2017-12-31T11:46:42.757Z,50,,,,44.8,,29
2017-12-31T11:46:52.756Z,50,,,,,,29
2017-12-31T11:47:02.756Z,50,,,,,,29
2017-12-31T11:47:12.775Z,50,,,,,,29
2017-12-31T11:47:22.756Z,50,,,,,,29
2017-12-31T11:47:32.756Z,50,,,,,,29
2017-12-31T11:47:42.769Z,50,,,,,,28.9
2017-12-31T11:47:52.756Z,50,,,,,,28.9
2017-12-31T11:48:02.756Z,50,,,,,,28.9
2017-12-31T11:48:12.757Z,50,,,,44.7,,28.9
2017-12-31T11:48:22.756Z,50,,,,,,28.9
2017-12-31T11:48:32.757Z,50,,,,,,28.9
2017-12-31T11:48:42.775Z,50,,,,,,28.9
2017-12-31T11:48:52.756Z,50,,,,,,28.9
2017-12-31T11:49:02.756Z,50,,,,,,28.9
2017-12-31T11:49:12.806Z,50,,,,,,28.9
2017-12-31T11:49:22.756Z,50,,,,,,28.9
2017-12-31T11:49:32.756Z,50,,,,44.6,,28.7
2017-12-31T11:49:42.756Z,50,,,,,,28.7
2017-12-31T11:49:52.777Z,50,,,,,,28.7
2017-12-31T11:50:02.783Z,50,,,,,,28.7
2017-12-31T11:50:12.757Z,50,,,,,,28.7
2017-12-31T11:50:22.776Z,50,,,,,,28.7
2017-12-31T11:50:32.757Z,50,,,,,,28.7
2017-12-31T11:50:42.756Z,50,,,,,,28.7
2017-12-31T11:50:52.769Z,50,,,,,,28.7
2017-12-31T11:51:02.756Z,50,,,,,,28.7
2017-12-31T11:51:12.756Z,50,,,,44.5,,28.7
2017-12-31T11:51:22.756Z,50,,,,,,28.6
2017-12-31T11:51:32.756Z,50,,,,,,28.6
2017-12-31T11:51:42.756Z,50,,,,,,28.6
2017-12-31T11:51:52.768Z,50,,,,,,28.6
2017-12-31T11:52:02.756Z,50,,,,,,28.6
2017-12-31T11:52:12.756Z,50,,,,,,28.6
2017-12-31T11:52:22.756Z,50,,,,,,28.6
2017-12-31T11:52:32.757Z,50,,,,,,28.6
2017-12-31T11:52:42.756Z,50,,,,44.4,,28.6
2017-12-31T11:52:52.756Z,50,,,,,,28.6
2017-12-31T11:53:02.756Z,50,,,,,,28.5
2017-12-31T11:53:12.757Z,50,,,,,,28.5
2017-12-31T11:53:22.756Z,50,,,,,,28.5
2017-12-31T11:53:32.757Z,50,,,,,,28.5
2017-12-31T11:53:42.756Z,50,,,,,,28.5
2017-12-31T11:53:52.757Z,50,,,,,,28.5
2017-12-31T11:54:02.756Z,50,,,,,,28.5
2017-12-31T11:54:12.756Z,50,,,,44.3,,28.5
2017-12-31T11:54:22.756Z,50,,,,,,28.5
2017-12-31T11:54:32.757Z,50,1,0,,,0,28.5
2017-12-31T11:54:42.757Z,50,1,,35,44.6,0,42.9
2017-12-31T11:54:52.756Z,50,0,,0,44.5,0,43.5
2017-12-31T11:55:02.756Z,50,,,,44.2,,43.3
2017-12-31T11:55:12.756Z,50,,,,,,43.2
2017-12-31T11:55:22.756Z,50,,,,,,43.1
2017-12-31T11:55:32.757Z,50,,,,,,43
2017-12-31T11:55:42.756Z,50,,,,44.1,,42.8
2017-12-31T11:55:52.756Z,50,,5,,,,42.7
2017-12-31T11:56:02.756Z,50,,,,,,42.6
2017-12-31T11:56:12.759Z,50,,,,,,42.4
2017-12-31T11:56:22.756Z,50,,,,44,,42.3
2017-12-31T11:56:32.756Z,50,,,,,,42.2
2017-12-31T11:56:42.756Z,50,,,,,,42
2017-12-31T11:56:52.756Z,50,,,,,,41.9
2017-12-31T11:57:02.756Z,50,,,,43.9,,41.7
2017-12-31T11:57:12.756Z,50,,,,,,41.6
2017-12-31T11:57:22.757Z,50,,,,,,41.5
2017-12-31T11:57:32.756Z,50,,,,,,41.4
2017-12-31T11:57:42.756Z,50,,,,,,41.2
2017-12-31T11:57:52.757Z,50,,,,,,41.1
2017-12-31T11:58:02.757Z,50,,,,,,40.9
2017-12-31T11:58:12.756Z,50,,,,,,40.8
2017-12-31T11:58:22.756Z,50,,,,,,40.7
2017-12-31T11:58:32.756Z,50,,,,,,40.6
2017-12-31T11:58:44.279Z,50,,,,,,40.4
2017-12-31T11:58:52.756Z,50,,,,43.8,,40.3
2017-12-31T11:59:02.756Z,50,,,,,,40.2
2017-12-31T11:59:12.756Z,50,,,,,,40.1
2017-12-31T11:59:22.756Z,50,,,,,,40
2017-12-31T11:59:32.756Z,50,,,,,,39.9
2017-12-31T11:59:42.756Z,50,,,,,,39.8
2017-12-31T11:59:52.756Z,50,,,,,,39.6
2017-12-31T12:00:02.756Z,50,,,,,,39.6
2017-12-31T12:00:12.756Z,50,,,,,,39.5
2017-12-31T12:00:22.756Z,50,,,,,,39.3
2017-12-31T12:00:32.756Z,50,,,,,,39.2
2017-12-31T12:00:42.756Z,50,,,,,,39.1
2017-12-31T12:00:52.756Z,50,,,,,,38.9
2017-12-31T12:01:02.756Z,50,,,,43.7,,38.9
2017-12-31T12:01:12.756Z,50,,,,,,38.7
2017-12-31T12:01:22.756Z,50,,,,,,38.6
2017-12-31T12:01:32.756Z,50,,,,,,38.5
2017-12-31T12:01:42.756Z,50,,,,,,38.4
2017-12-31T12:01:52.756Z,50,,,,,,38.4
2017-12-31T12:02:02.756Z,50,,,,,,38.3
2017-12-31T12:02:12.756Z,50,,,,,,38.2
2017-12-31T12:02:22.756Z,50,,,,43.6,,38.1
2017-12-31T12:02:32.873Z,50,,,,,,38
2017-12-31T12:02:42.756Z,50,,,,,,37.9
2017-12-31T12:02:52.756Z,50,,,,,,37.8
2017-12-31T12:03:02.756Z,50,,,,,,37.7
2017-12-31T12:03:12.756Z,50,,,,,,37.6
2017-12-31T12:03:22.756Z,50,,,,,,37.5
2017-12-31T12:03:32.756Z,50,,,,,,37.5
2017-12-31T12:03:42.756Z,50,,,,43.5,,37.4
2017-12-31T12:03:52.756Z,50,,,,,,37.3
2017-12-31T12:04:02.756Z,50,,,,,,37.2
2017-12-31T12:04:12.756Z,50,,,,,,37.1
2017-12-31T12:04:22.756Z,50,,,,,,37.1
2017-12-31T12:04:32.756Z,50,,,,43.4,,36.9
2017-12-31T12:04:42.756Z,50,,,,,,36.8
2017-12-31T12:04:52.756Z,50,,,,,,36.7
2017-12-31T12:05:02.756Z,50,,,,,,36.6
2017-12-31T12:05:12.756Z,50,,,,,,36.6
2017-12-31T12:05:22.756Z,50,,,,43.3,,36.5
2017-12-31T12:05:32.756Z,50,,,,,,36.4
2017-12-31T12:05:42.756Z,50,,,,,,36.3
2017-12-31T12:05:52.756Z,50,,,,,,36.3
2017-12-31T12:06:02.756Z,50,,,,,,36.2
2017-12-31T12:06:12.756Z,50,,,,,,36.1
2017-12-31T12:06:22.756Z,50,,,,43.2,,36
2017-12-31T12:06:32.756Z,50,,,,,,36
2017-12-31T12:06:42.756Z,50,,,,,,35.9
2017-12-31T12:06:52.756Z,50,,,,,,35.8
2017-12-31T12:07:02.756Z,50,,,,,,35.8
2017-12-31T12:07:12.756Z,50,,,,,,35.7
2017-12-31T12:07:22.756Z,50,,,,43.1,,35.6
2017-12-31T12:07:32.756Z,50,,,,,,35.6
2017-12-31T12:07:42.756Z,50,,,,,,35.5
2017-12-31T12:07:52.756Z,50,,,,,,35.4
2017-12-31T12:08:02.756Z,50,,,,,,35.4
2017-12-31T12:08:12.766Z,50,,,,,,35.3
2017-12-31T12:08:22.756Z,50,,,,43,,35.2
2017-12-31T12:08:32.756Z,50,,,,,,35.2
2017-12-31T12:08:42.756Z,50,,,,,,35.1
2017-12-31T12:08:52.756Z,50,,,,,,34.9
2017-12-31T12:09:02.756Z,50,,,,,,34.9
2017-12-31T12:09:12.756Z,50,,,,,,34.8
2017-12-31T12:09:22.756Z,50,,,,42.9,,34.8
2017-12-31T12:09:42.756Z,50,,,,,,34.6
2017-12-31T12:09:52.756Z,50,,,,,,34.6
2017-12-31T12:10:02.757Z,50,,,,,,34.5
2017-12-31T12:10:12.771Z,50,,,,,,34.5
2017-12-31T12:10:22.756Z,50,,,,,,34.4
2017-12-31T12:10:32.756Z,50,,,,42.8,,34.3
2017-12-31T12:10:42.757Z,50,,,,,,34.3
2017-12-31T12:10:52.756Z,50,,,,,,34.2
2017-12-31T12:11:02.756Z,50,,,,,,34.2
2017-12-31T12:11:12.756Z,50,,,,,,34.1
2017-12-31T12:11:22.756Z,50,,,,,,34.1
2017-12-31T12:11:32.756Z,50,,,,42.7,,34
2017-12-31T12:11:42.756Z,50,,,,,,34
2017-12-31T12:11:52.756Z,50,,,,,,33.9
2017-12-31T12:12:02.755Z,50,,,,,,33.9
2017-12-31T12:12:12.770Z,50,,,,,,33.8
2017-12-31T12:12:22.757Z,50,,,,,,33.7
2017-12-31T12:12:32.780Z,50,,,,42.6,,33.7
2017-12-31T12:12:42.765Z,50,,,,,,33.6
2017-12-31T12:12:52.760Z,50,,,,,,33.6
2017-12-31T12:13:02.760Z,50,,,,,,33.5
2017-12-31T12:13:12.761Z,50,,,,,,33.5
2017-12-31T12:13:22.756Z,50,,,,,,33.4
2017-12-31T12:13:32.756Z,50,,,,,,33.4
2017-12-31T12:13:42.756Z,50,,,,,,33.3
2017-12-31T12:13:52.756Z,50,,,,42.4,,33.3
2017-12-31T12:14:02.816Z,50,,,,,,33.2
2017-12-31T12:14:12.756Z,50,,,,,,33.2
2017-12-31T12:14:22.756Z,50,,,,,,33.1
2017-12-31T12:14:32.756Z,50,,,,,,33.1
2017-12-31T12:14:42.756Z,50,,,,,,33.1
2017-12-31T12:14:52.911Z,50,,,,,,32.9
2017-12-31T12:15:02.755Z,50,,,,42.3,,32.9
2017-12-31T12:15:12.756Z,50,,,,,,32.8
2017-12-31T12:15:22.757Z,50,,,,,,32.8
2017-12-31T12:15:32.756Z,50,,,,,,32.7
2017-12-31T12:15:42.756Z,50,,,,,,32.7
2017-12-31T12:15:52.756Z,50,,,,,,32.6
2017-12-31T12:16:02.756Z,50,,,,,,32.6
2017-12-31T12:16:12.756Z,50,,,,,,32.6
2017-12-31T12:16:22.756Z,50,,,,42.2,,32.5
2017-12-31T12:16:32.756Z,50,,,,,,32.5
2017-12-31T12:16:42.763Z,50,,,,,,32.4
2017-12-31T12:16:52.756Z,50,,,,,,32.4
2017-12-31T12:17:02.765Z,50,,,,,,32.4
2017-12-31T12:17:12.755Z,50,,,,,,32.3
2017-12-31T12:17:22.756Z,50,,,,,,32.3
2017-12-31T12:17:32.757Z,50,,,,,,32.2
2017-12-31T12:17:42.761Z,50,,,,42.1,,32.2
2017-12-31T12:17:52.762Z,50,,,,,,32.2
2017-12-31T12:18:02.756Z,50,,,,,,32.1
2017-12-31T12:18:12.757Z,50,,,,,,32.1
2017-12-31T12:18:22.761Z,50,,,,,,32
2017-12-31T12:18:32.756Z,50,,,,,,32
2017-12-31T12:18:42.776Z,50,,,,,,31.9
2017-12-31T12:18:52.756Z,50,,,,,,31.9
2017-12-31T12:19:02.755Z,50,,,,42,,31.9
2017-12-31T12:19:12.755Z,50,,,,,,31.8
2017-12-31T12:19:22.761Z,50,,,,,,31.8
2017-12-31T12:19:32.767Z,50,,,,,,31.8
2017-12-31T12:19:42.768Z,50,,,,,,31.6
2017-12-31T12:19:52.757Z,50,,,,,,31.6
2017-12-31T12:20:02.756Z,50,,,,,,31.6
2017-12-31T12:20:12.756Z,50,,,,,,31.5
2017-12-31T12:20:22.756Z,50,,,,41.9,,31.5
2017-12-31T12:20:32.755Z,,,,,41.9,,
2017-12-31T12:20:42.756Z,50,,,,41.9,,31.4
2017-12-31T12:20:52.761Z,50,,,,,,31.4
2017-12-31T12:21:02.756Z,50,,,,,,31.3
2017-12-31T12:21:12.755Z,50,,,,,,31.3
2017-12-31T12:21:22.755Z,50,,,,,,31.3
2017-12-31T12:21:32.761Z,50,,,,,,31.2
2017-12-31T12:21:42.804Z,50,,,,,,31.2
2017-12-31T12:21:52.792Z,50,,,,,,31.2
2017-12-31T12:22:02.782Z,50,,,,41.8,,31
2017-12-31T12:22:12.764Z,50,,,,,,31
2017-12-31T12:22:22.756Z,50,,,,,,31
2017-12-31T12:22:32.756Z,50,,,,,,30.9
2017-12-31T12:22:42.764Z,50,,,,,,30.9
2017-12-31T12:22:52.756Z,50,,,,,,30.9
2017-12-31T12:23:02.756Z,50,,,,,,30.9
2017-12-31T12:23:12.759Z,50,,,,,,30.8
2017-12-31T12:23:22.756Z,50,,,,41.7,,30.8
2017-12-31T12:23:32.758Z,50,,,,,,30.8
2017-12-31T12:23:42.772Z,50,,,,,,30.7
2017-12-31T12:23:52.759Z,50,,,,,,30.7
2017-12-31T12:24:02.756Z,50,,,,,,30.7
2017-12-31T12:24:12.756Z,50,,,,,,30.6
2017-12-31T12:24:22.761Z,50,,,,,,30.6
2017-12-31T12:24:32.759Z,50,,,,,,30.6
2017-12-31T12:24:42.756Z,50,,,,,,30.4
2017-12-31T12:24:52.756Z,50,,,,,,30.4
2017-12-31T12:25:02.777Z,50,,,,41.6,,30.4
2017-12-31T12:25:12.755Z,50,,,,,,30.4
2017-12-31T12:25:22.756Z,50,,,,,,30.3
2017-12-31T12:25:32.755Z,50,,,,,,30.3
2017-12-31T12:25:42.767Z,50,,,,,,30.3
2017-12-31T12:25:52.758Z,50,,,,,,30.3
2017-12-31T12:26:02.759Z,50,,,,,,30.2
2017-12-31T12:26:12.759Z,50,,,,,,30.2
2017-12-31T12:26:22.763Z,50,,,,,,30.2
2017-12-31T12:26:32.762Z,50,,,,,,30.1
2017-12-31T12:26:42.756Z,50,,,,41.5,,30.1
2017-12-31T12:26:52.755Z,50,,,,,,30.1
2017-12-31T12:27:02.759Z,50,,,,,,30.1
2017-12-31T12:27:12.756Z,50,,,,,,30
2017-12-31T12:27:22.756Z,50,,,,,,30
2017-12-31T12:27:32.777Z,50,,,,,,30
2017-12-31T12:27:42.756Z,50,,,,,,30
2017-12-31T12:27:52.756Z,50,1,0,,42.3,0,37.2
2017-12-31T12:28:02.760Z,50,,,75,43,,39.3
2017-12-31T12:28:12.765Z,50,0,,0,42.8,0,39.3
2017-12-31T12:28:22.758Z,50,,,,42.3,,39.2
2017-12-31T12:28:32.755Z,50,,,,,,39.1
2017-12-31T12:28:42.756Z,50,,,,,,38.9
2017-12-31T12:28:52.759Z,50,,,,,,38.8
2017-12-31T12:29:02.756Z,50,,,,42.2,,38.7
2017-12-31T12:29:12.756Z,50,,5,,,,38.6
2017-12-31T12:29:22.760Z,50,,,,,,38.5
2017-12-31T12:29:32.876Z,50,,,,,,38.4
2017-12-31T12:29:42.757Z,50,,,,42.1,,38.3
2017-12-31T12:29:52.756Z,50,,,,,,38.2
2017-12-31T12:30:02.763Z,50,,,,,,38.2
2017-12-31T12:30:12.764Z,50,,,,,,38
