Time,ChActive,HwTOutlet,PrimTSet,PrimT,HwActive,HwTSet,ActPow
2017-11-08T11:10:23.875Z,,26.7,,,,52,
2017-11-08T11:10:33.821Z,,26.7,,,,52,
2017-11-08T11:10:43.810Z,,26.7,,,,52,
2017-11-08T11:10:53.802Z,,26.7,,,,52,
2017-11-08T11:11:13.807Z,,26.7,,,,52,
2017-11-08T11:11:33.810Z,,26.7,,,,52,
2017-11-08T11:11:43.884Z,,26.6,,,,52,
2017-11-08T11:11:53.808Z,,26.6,,,,52,
2017-11-08T11:12:03.813Z,,26.6,,,,52,
2017-11-08T11:12:33.845Z,,26.6,,38.8,,52,
2017-11-08T11:12:43.929Z,,26.6,,,,52,
2017-11-08T11:12:53.826Z,,26.6,,,,52,
2017-11-08T11:13:03.912Z,,26.6,,,,52,
2017-11-08T11:13:33.878Z,,26.6,,,,52,
2017-11-08T11:13:43.884Z,,26.6,,,,52,
2017-11-08T11:13:53.829Z,,26.6,,,,52,
2017-11-08T11:14:03.853Z,,26.6,,,,52,
2017-11-08T11:14:33.902Z,,26.6,,38.7,,52,
2017-11-08T11:14:43.898Z,,26.6,,,,52,
2017-11-08T11:14:53.872Z,,26.5,,,,52,
2017-11-08T11:15:03.922Z,,26.5,,,,52,
2017-11-08T11:15:33.790Z,,26.5,,,,52,
2017-11-08T11:15:43.814Z,,26.5,,,,52,
2017-11-08T11:15:53.799Z,,26.5,,,,52,
2017-11-08T11:16:03.789Z,,26.5,,,,52,
2017-11-08T11:16:13.790Z,,,,38.6,,,
2017-11-08T11:16:33.789Z,,26.5,,,,52,
2017-11-08T11:16:43.793Z,,26.5,,,,52,
2017-11-08T11:16:53.795Z,,26.5,,,,52,
2017-11-08T11:17:03.793Z,0,26.5,5,38.6,0,52,0
2017-11-08T11:17:33.789Z,,26.5,,,,52,
2017-11-08T11:17:43.789Z,,26.5,,,,52,
2017-11-08T11:17:53.865Z,,26.5,,,,52,
2017-11-08T11:18:03.828Z,,26.5,,,,52,
2017-11-08T11:18:13.801Z,,,,38.5,,,
2017-11-08T11:18:33.827Z,,26.5,,,,52,
2017-11-08T11:18:43.797Z,,26.3,,,,52,
2017-11-08T11:18:53.809Z,,26.3,,,,52,
2017-11-08T11:19:03.802Z,,26.3,,,,52,
2017-11-08T11:19:33.802Z,,26.3,,,,52,
2017-11-08T11:19:43.813Z,0,34.2,0,38.4,2,52,
2017-11-08T11:19:53.817Z,0,,,38.6,0,,0
2017-11-08T11:20:03.795Z,,,,38.5,,,
2017-11-08T11:20:13.823Z,,37.1,,,,52,
2017-11-08T11:20:24.066Z,,,,38.4,,,
2017-11-08T11:20:33.793Z,,36.8,,,,52,
2017-11-08T11:20:43.789Z,,,,38.3,,,
2017-11-08T11:20:53.793Z,,36.6,,,,52,
2017-11-08T11:21:03.789Z,,,5,,,,
2017-11-08T11:21:23.870Z,,36.5,,,,52,
2017-11-08T11:21:33.794Z,,36.3,,,,52,
2017-11-08T11:21:43.791Z,,36.2,,38.2,,52,
2017-11-08T11:21:53.799Z,,36,,,,52,
2017-11-08T11:22:13.799Z,,35.9,,,,52,
2017-11-08T11:22:33.797Z,,35.8,,,,52,
2017-11-08T11:22:43.796Z,,35.7,,,,52,
2017-11-08T11:22:53.794Z,,35.6,,38.1,,52,
2017-11-08T11:23:03.789Z,,35.4,,,,52,
2017-11-08T11:23:33.792Z,,35.3,,,,52,
2017-11-08T11:23:43.789Z,,35.2,,,,52,
2017-11-08T11:23:53.790Z,,35.1,,,,52,
2017-11-08T11:24:03.792Z,,34.8,,,,52,
2017-11-08T11:24:33.790Z,,34.8,,38,,52,
2017-11-08T11:24:43.825Z,,34.6,,,,52,
2017-11-08T11:24:53.816Z,,34.5,,,,52,
2017-11-08T11:25:03.840Z,,34.4,,,,52,
2017-11-08T11:25:33.855Z,,34.3,,,,52,
2017-11-08T11:25:43.865Z,,34.2,,,,52,
2017-11-08T11:25:53.834Z,,34.1,,,,52,
2017-11-08T11:26:03.870Z,,34,,,,52,
2017-11-08T11:26:13.833Z,,33.9,,37.9,,52,
2017-11-08T11:26:23.891Z,,33.8,,38,,52,
2017-11-08T11:26:33.860Z,,,,37.9,,,
2017-11-08T11:26:43.907Z,,33.8,,38,,52,
2017-11-08T11:26:53.831Z,,33.7,,37.9,,52,
2017-11-08T11:27:13.819Z,,33.6,,,,52,
2017-11-08T11:27:33.789Z,,33.5,,,,52,
2017-11-08T11:27:43.789Z,,33.4,,,,52,
2017-11-08T11:27:53.802Z,,33.4,,,,52,
2017-11-08T11:28:03.813Z,,33.2,,,,52,
2017-11-08T11:28:33.824Z,,33.2,,37.8,,52,
2017-11-08T11:28:43.810Z,,33.1,,,,52,
2017-11-08T11:28:54.054Z,,32.9,,,,52,
2017-11-08T11:29:03.789Z,,32.8,,,,52,
2017-11-08T11:29:33.792Z,,32.8,,,,52,
2017-11-08T11:29:43.815Z,,32.6,,,,52,
2017-11-08T11:29:53.791Z,,32.6,,37.7,,52,
2017-11-08T11:30:03.808Z,,32.5,,,,52,
2017-11-08T11:30:33.793Z,,32.4,,,,52,
2017-11-08T11:30:43.798Z,,32.3,,,,52,
2017-11-08T11:30:53.792Z,,32.3,,,,52,
2017-11-08T11:31:03.795Z,,32.2,,,,52,
2017-11-08T11:31:33.806Z,,32.1,,37.6,,52,
2017-11-08T11:31:43.802Z,,32,,,,52,
2017-11-08T11:31:53.789Z,,32,,,,52,
2017-11-08T11:32:03.801Z,,31.9,,,,52,
2017-11-08T11:32:33.798Z,,31.9,,,,52,
2017-11-08T11:32:43.824Z,,31.8,,,,52,
2017-11-08T11:32:53.921Z,,31.6,,37.5,,52,
2017-11-08T11:33:03.881Z,,31.6,,,,52,
2017-11-08T11:33:33.826Z,,31.5,,,,52,
2017-11-08T11:33:43.859Z,,31.4,,,,52,
2017-11-08T11:33:53.904Z,,31.4,,,,52,
2017-11-08T11:34:03.866Z,,31.3,,,,52,
2017-11-08T11:34:33.860Z,,31.3,,37.4,,52,
2017-11-08T11:34:43.822Z,,31.2,,,,52,
2017-11-08T11:34:53.802Z,,31,,,,52,
2017-11-08T11:35:03.796Z,,31,,,,52,
2017-11-08T11:35:13.800Z,,30.9,,,,52,
2017-11-08T11:35:33.825Z,,30.9,,,,52,
2017-11-08T11:35:43.789Z,,30.8,,,,52,
2017-11-08T11:35:53.820Z,,30.8,,37.3,,52,
2017-11-08T11:36:03.805Z,,30.7,,,,52,
2017-11-08T11:36:33.849Z,,30.7,,,,52,
2017-11-08T11:36:43.918Z,,30.6,,,,52,
2017-11-08T11:36:53.861Z,,30.6,,,,52,
2017-11-08T11:37:03.970Z,,30.4,,,,52,
2017-11-08T11:37:18.848Z,,30.4,,,,52,
2017-11-08T11:37:33.935Z,,30.4,,,,52,
2017-11-08T11:37:43.925Z,,30.4,,37.2,,52,
2017-11-08T11:37:53.854Z,,30.3,,,,52,
2017-11-08T11:38:03.962Z,,30.2,,,,52,
2017-11-08T11:38:33.826Z,,30.2,,,,52,
2017-11-08T11:38:44.019Z,,30.1,,,,52,
2017-11-08T11:38:53.959Z,,30.1,,,,52,
2017-11-08T11:39:03.926Z,,30.1,,,,52,
2017-11-08T11:39:13.959Z,,30,,37.1,,52,
2017-11-08T11:39:33.926Z,,30,,,,52,
2017-11-08T11:39:43.930Z,,29.8,,,,52,
2017-11-08T11:39:53.900Z,,29.8,,,,52,
2017-11-08T11:40:03.873Z,,29.8,,,,52,
2017-11-08T11:40:13.883Z,,29.8,,,,52,
2017-11-08T11:40:33.949Z,,29.7,,,,52,
2017-11-08T11:40:43.928Z,,29.6,,,,52,
2017-11-08T11:40:54.001Z,,29.6,,36.9,,52,
2017-11-08T11:41:03.824Z,,,,37.1,,,
2017-11-08T11:41:13.969Z,,,,36.9,,,
2017-11-08T11:41:23.880Z,,29.6,,,,52,
2017-11-08T11:41:33.865Z,,29.6,,,,52,
2017-11-08T11:41:43.880Z,,29.5,,,,52,
2017-11-08T11:41:53.931Z,,29.5,,,,52,
2017-11-08T11:42:04.002Z,,29.5,,,,52,
2017-11-08T11:42:14.007Z,,29.3,,,,52,
2017-11-08T11:42:33.919Z,,29.3,,,,52,
2017-11-08T11:42:43.899Z,,29.3,,,,52,
2017-11-08T11:42:53.995Z,,29.2,,,,52,
2017-11-08T11:43:03.897Z,,29.2,,36.8,,52,
2017-11-08T11:43:13.944Z,,29.2,,,,52,
2017-11-08T11:43:33.993Z,,29.2,,,,52,
2017-11-08T11:43:43.890Z,,29.1,,,,52,
2017-11-08T11:43:53.983Z,,29.1,,,,52,
2017-11-08T11:44:03.879Z,,29,,,,52,
2017-11-08T11:44:13.878Z,,29,,,,52,
2017-11-08T11:44:33.881Z,,29,,,,52,
2017-11-08T11:44:53.964Z,,28.9,,36.8,,52,
2017-11-08T11:45:03.965Z,,28.9,,,,52,
2017-11-08T11:45:14.005Z,,28.9,,36.7,,52,
2017-11-08T11:45:34.057Z,,28.9,,,,52,
2017-11-08T11:45:43.959Z,,28.7,,,,52,
2017-11-08T11:45:54.081Z,,28.7,,,,52,
2017-11-08T11:46:04.289Z,,28.7,,,,52,
2017-11-08T11:46:14.022Z,,28.7,,,,52,
2017-11-08T11:46:34.048Z,,28.6,,,,52,
2017-11-08T11:46:43.944Z,,28.6,,,,52,
2017-11-08T11:46:53.910Z,,28.6,,36.6,,52,
2017-11-08T11:47:04.068Z,,28.5,,,,52,
2017-11-08T11:47:13.845Z,,28.5,,,,52,
2017-11-08T11:47:33.959Z,,28.5,,,,52,
2017-11-08T11:47:44.001Z,,28.5,,,,52,
2017-11-08T11:47:53.957Z,,28.4,,,,52,
2017-11-08T11:48:13.902Z,,28.4,,,,52,
2017-11-08T11:48:33.951Z,,28.4,,,,52,
2017-11-08T11:48:53.910Z,,28.3,,,,52,
2017-11-08T11:49:03.997Z,,,,36.6,,,
2017-11-08T11:49:13.976Z,,28.3,,,,52,
2017-11-08T11:49:23.909Z,,,,36.5,,,
2017-11-08T11:49:33.995Z,,28.3,,,,52,
2017-11-08T11:49:43.956Z,,28.1,,,,52,
2017-11-08T11:49:53.994Z,,28.1,,,,52,
2017-11-08T11:50:13.935Z,,28.1,,,,52,
2017-11-08T11:50:33.911Z,,28.1,,,,52,
2017-11-08T11:50:43.915Z,,28,,,,52,
2017-11-08T11:50:53.865Z,,28,,,,52,
2017-11-08T11:51:13.949Z,,28,,,,52,
2017-11-08T11:51:33.860Z,,28,,,,52,
2017-11-08T11:51:43.975Z,,,,36.4,,,
2017-11-08T11:51:53.908Z,,27.9,,,,52,
2017-11-08T11:52:13.964Z,,27.9,,,,52,
2017-11-08T11:52:33.886Z,,27.8,,,,52,
2017-11-08T11:52:53.935Z,,27.8,,,,52,
2017-11-08T11:53:03.855Z,,27.8,,,,52,
2017-11-08T11:53:13.963Z,,27.8,,,,52,
2017-11-08T11:53:33.912Z,,27.8,,,,52,
2017-11-08T11:53:53.888Z,,27.7,,36.3,,52,
2017-11-08T11:54:13.925Z,,27.7,,,,52,
2017-11-08T11:54:33.927Z,,27.7,,,,52,
2017-11-08T11:54:53.966Z,,27.5,,,,52,
2017-11-08T11:55:03.872Z,,27.5,,,,52,
2017-11-08T11:55:13.925Z,,27.5,,,,52,
2017-11-08T11:55:33.888Z,,27.5,,,,52,
2017-11-08T11:55:53.900Z,,27.4,,36.2,,52,
2017-11-08T11:56:03.893Z,,27.4,,,,52,
2017-11-08T11:56:13.812Z,,27.4,,,,52,
2017-11-08T11:56:33.794Z,,27.4,,,,52,
2017-11-08T11:56:53.807Z,,27.3,,,,52,
2017-11-08T11:57:13.799Z,,27.3,,,,52,
2017-11-08T11:57:43.795Z,,27.3,,,,52,
2017-11-08T11:57:53.868Z,,27.3,,,,52,
2017-11-08T11:58:03.801Z,,27.3,,36.1,,52,
2017-11-08T11:58:13.793Z,,27.3,,,,52,
2017-11-08T11:58:33.819Z,,27.2,,,,52,
2017-11-08T11:58:53.806Z,,27.2,,,,52,
2017-11-08T11:59:13.794Z,,27.2,,,,52,
2017-11-08T11:59:43.789Z,,27.2,,,,52,
2017-11-08T11:59:53.793Z,,27.1,,,,52,
2017-11-08T12:00:13.807Z,,27.1,,,,52,
2017-11-08T12:00:43.861Z,,27.1,,36.1,,52,
2017-11-08T12:00:53.924Z,,27.1,,36,,52,
2017-11-08T12:01:03.801Z,,26.9,,,,52,
2017-11-08T12:01:13.802Z,,26.9,,,,52,
2017-11-08T12:01:44.303Z,,26.9,,,,52,
2017-11-08T12:01:53.803Z,,26.9,,,,52,
2017-11-08T12:02:03.884Z,,26.9,,,,52,
2017-11-08T12:02:13.829Z,,26.9,,,,52,
2017-11-08T12:02:33.814Z,,26.8,,36,,52,
2017-11-08T12:02:43.797Z,,26.8,,35.9,,52,
2017-11-08T12:02:53.803Z,,26.8,,35.9,,52,
2017-11-08T12:03:13.821Z,,26.8,,,,52,
2017-11-08T12:03:33.821Z,,26.8,,,,52,
2017-11-08T12:03:43.821Z,,26.8,,,,52,
2017-11-08T12:03:53.814Z,,26.8,,,,52,
2017-11-08T12:04:03.854Z,,26.7,,,,52,
2017-11-08T12:04:23.885Z,,26.7,,,,52,
2017-11-08T12:04:43.792Z,,26.7,,,,52,
2017-11-08T12:04:53.920Z,,26.7,,35.8,,52,
2017-11-08T12:05:03.791Z,,26.7,,,,52,
2017-11-08T12:05:13.808Z,,26.7,,,,52,
2017-11-08T12:05:43.835Z,,26.7,,,,52,
2017-11-08T12:05:53.807Z,,26.6,,,,52,
2017-11-08T12:06:13.788Z,,26.6,,,,52,
2017-11-08T12:06:43.798Z,,26.6,,,,52,
2017-11-08T12:06:53.795Z,,26.6,,,,52,
2017-11-08T12:07:13.931Z,,26.6,,,,52,
2017-11-08T12:07:43.836Z,,26.5,,35.7,,52,
2017-11-08T12:07:53.842Z,,26.5,,,,52,
2017-11-08T12:08:13.791Z,,26.5,,,,52,
2017-11-08T12:08:43.796Z,,26.5,,,,52,
2017-11-08T12:08:53.816Z,,26.5,,,,52,
2017-11-08T12:09:03.822Z,,26.5,,,,52,
2017-11-08T12:09:13.792Z,,26.5,,,,52,
2017-11-08T12:09:23.893Z,,26.3,,35.6,,52,
2017-11-08T12:09:33.813Z,0,26.3,0,35.6,2,52,
2017-11-08T12:09:43.795Z,0,,,35.8,2,,39
2017-11-08T12:09:53.820Z,,38.2,,41.1,,52,35
2017-11-08T12:10:03.862Z,0,,,41.6,0,,0
2017-11-08T12:10:13.893Z,,41.1,,,,52,
2017-11-08T12:10:23.985Z,0,,,41.8,0,,
2017-11-08T12:10:33.946Z,,40.9,,41.4,,52,
2017-11-08T12:10:44.002Z,,,,41.2,,,
2017-11-08T12:10:53.863Z,,40.7,,41.1,,52,
2017-11-08T12:11:03.856Z,,40.4,,,,52,
2017-11-08T12:11:23.872Z,,40.3,5,41,,52,
2017-11-08T12:11:33.854Z,,40.1,,,,52,
2017-11-08T12:11:43.825Z,,39.9,,,,52,
2017-11-08T12:11:53.843Z,,39.7,,40.9,,52,
2017-11-08T12:12:03.792Z,,39.6,,,,52,
2017-11-08T12:12:13.814Z,,,,40.9,,,
2017-11-08T12:12:33.804Z,,39.5,,,,52,
2017-11-08T12:12:43.988Z,,39.2,,,,52,
2017-11-08T12:12:53.906Z,,39.1,,,,52,
2017-11-08T12:13:03.833Z,,38.8,,,,52,
2017-11-08T12:13:23.964Z,,38.6,,,,52,
2017-11-08T12:13:43.805Z,,38.5,,40.8,,52,
2017-11-08T12:13:53.793Z,,38.2,,,,52,
2017-11-08T12:14:13.820Z,,37.9,,,,52,
2017-11-08T12:14:23.878Z,,,,40.7,,,
2017-11-08T12:14:43.787Z,,37.8,,,,52,
2017-11-08T12:14:53.820Z,,37.6,,,,52,
2017-11-08T12:15:03.788Z,,37.5,,40.6,,52,
2017-11-08T12:15:13.817Z,,37.3,,,,52,
2017-11-08T12:15:43.798Z,,37.2,,,,52,
2017-11-08T12:15:53.822Z,,36.9,,40.5,,52,
2017-11-08T12:16:03.892Z,,36.8,,,,52,
2017-11-08T12:16:13.802Z,,36.6,,,,52,
2017-11-08T12:16:43.792Z,,36.5,,,,52,
2017-11-08T12:16:53.829Z,,36.2,,40.4,,52,
2017-11-08T12:17:03.798Z,0,,5,40.4,0,,0
2017-11-08T12:17:13.835Z,,36,,,,52,
2017-11-08T12:17:23.889Z,,,,40.3,,,
2017-11-08T12:17:43.851Z,,35.9,,,,52,
2017-11-08T12:17:53.795Z,,35.7,,,,52,
2017-11-08T12:18:03.843Z,,,,40.2,,,
2017-11-08T12:18:13.862Z,,35.5,,,,52,
2017-11-08T12:18:43.813Z,,35.4,,,,52,
2017-11-08T12:18:53.787Z,,35.2,,,,52,
2017-11-08T12:19:03.822Z,,,,40.1,,,
2017-11-08T12:19:13.835Z,,34.9,,,,52,
2017-11-08T12:19:43.787Z,,34.9,,,,52,
2017-11-08T12:19:53.798Z,,34.7,,40,,52,
2017-11-08T12:20:06.012Z,,34.6,,,,52,
2017-11-08T12:20:13.814Z,,34.5,,,,52,
2017-11-08T12:20:33.831Z,,34.4,,,,52,
2017-11-08T12:20:43.837Z,,,,39.9,,,
2017-11-08T12:20:53.867Z,,34.2,,,,52,
2017-11-08T12:21:13.876Z,,34,,,,52,
2017-11-08T12:21:23.860Z,,,,39.8,,,
2017-11-08T12:21:43.926Z,,34,,,,52,
2017-11-08T12:21:53.883Z,,33.8,,,,52,
2017-11-08T12:22:13.833Z,,33.6,,,,52,
2017-11-08T12:22:23.890Z,,,,39.7,,,
2017-11-08T12:22:43.824Z,,33.6,,,,52,
2017-11-08T12:22:53.867Z,,33.3,,39.6,,52,
2017-11-08T12:23:13.882Z,0,,0,,0,,
2017-11-08T12:23:24.017Z,0,,,39.4,0,,
2017-11-08T12:23:33.920Z,,37.9,,39.1,,52,
2017-11-08T12:23:43.982Z,,37.7,,39.1,,52,
2017-11-08T12:23:53.850Z,,37.5,,38.9,,52,
2017-11-08T12:24:03.836Z,,,,38.9,,,
2017-11-08T12:24:33.949Z,,37.4,5,,,52,
2017-11-08T12:24:43.825Z,,37.2,,,,52,
2017-11-08T12:24:53.790Z,,37.1,,,,52,
2017-11-08T12:25:03.851Z,,36.8,,,,52,
2017-11-08T12:25:13.831Z,,,,38.8,,,
2017-11-08T12:25:23.890Z,,36.7,,,,52,
2017-11-08T12:25:43.806Z,,36.6,,,,52,
2017-11-08T12:25:53.820Z,,36.3,,38.7,,52,
2017-11-08T12:26:13.810Z,,36.2,,,,52,
2017-11-08T12:26:43.822Z,,36.1,,,,52,
2017-11-08T12:26:53.809Z,,35.8,,,,52,
2017-11-08T12:27:03.816Z,,,,38.6,,,
2017-11-08T12:27:13.884Z,,35.6,,,,52,
2017-11-08T12:27:43.808Z,,35.5,,,,52,
2017-11-08T12:27:53.837Z,,35.4,,,,52,
2017-11-08T12:28:03.813Z,,35.3,,,,52,
2017-11-08T12:28:13.822Z,,35.1,,,,52,
2017-11-08T12:28:43.793Z,,35.1,,38.5,,52,
2017-11-08T12:28:53.827Z,,34.8,,,,52,
2017-11-08T12:29:03.952Z,,34.7,,,,52,
2017-11-08T12:29:13.802Z,,34.6,,,,52,
2017-11-08T12:29:43.802Z,,34.5,,,,52,
2017-11-08T12:29:53.903Z,,34.3,,,,52,
2017-11-08T12:30:03.906Z,,,,38.4,,,
2017-11-08T12:30:13.793Z,,34.1,,,,52,
2017-11-08T12:30:43.853Z,,34.1,,,,52,
2017-11-08T12:30:53.787Z,,33.9,,,,52,
2017-11-08T12:31:03.800Z,,33.9,,,,52,
2017-11-08T12:31:13.799Z,,33.7,,,,52,
2017-11-08T12:31:23.934Z,,,,38.3,,,
2017-11-08T12:31:43.854Z,,33.7,,,,52,
2017-11-08T12:31:53.844Z,,33.5,,,,52,
2017-11-08T12:32:14.227Z,,33.4,,,,52,
2017-11-08T12:32:43.860Z,,33.3,,38.2,,52,
2017-11-08T12:32:53.850Z,,33.1,,,,52,
2017-11-08T12:33:13.864Z,,32.9,,,,52,
2017-11-08T12:33:43.871Z,,32.8,,,,52,
2017-11-08T12:33:53.892Z,,32.7,,38.1,,52,
2017-11-08T12:34:13.823Z,,32.6,,,,52,
2017-11-08T12:34:43.816Z,,32.5,,,,52,
2017-11-08T12:34:53.853Z,,32.4,,,,52,
2017-11-08T12:35:05.758Z,,,,38.1,,,
2017-11-08T12:35:14.104Z,,32.2,,,,52,
2017-11-08T12:35:24.211Z,,,,38,,,
2017-11-08T12:35:43.887Z,,32.2,,,,52,
2017-11-08T12:35:53.891Z,,32.1,,,,52,
2017-11-08T12:36:03.871Z,,31.9,,,,52,
2017-11-08T12:36:24.140Z,,31.9,,37.9,,52,
2017-11-08T12:36:43.910Z,,31.8,,,,52,
2017-11-08T12:36:53.924Z,0,32.3,0,38.3,2,52,
2017-11-08T12:37:03.848Z,0,,,38.9,2,,38
2017-11-08T12:37:13.856Z,,38.1,,,,52,
2017-11-08T12:37:23.925Z,0,,,41,0,,0
2017-11-08T12:37:33.839Z,,39.6,,40.7,,52,
2017-11-08T12:37:43.849Z,,,,40.2,,,
2017-11-08T12:37:53.847Z,,39.3,,40.1,,52,
2017-11-08T12:38:03.931Z,,39.2,,,,52,
2017-11-08T12:38:23.923Z,,38.9,,,,52,
2017-11-08T12:38:33.838Z,,38.8,5,40,,52,
2017-11-08T12:38:43.953Z,,38.5,,,,52,
2017-11-08T12:38:54.068Z,,,,39.9,,,
2017-11-08T12:39:04.783Z,,38.4,,39.9,,52,
2017-11-08T12:39:15.171Z,,,,39.9,,,
2017-11-08T12:39:33.867Z,,38.3,,,,52,
2017-11-08T12:39:43.816Z,,38.1,,,,52,
2017-11-08T12:39:53.835Z,,38,,,,52,
2017-11-08T12:40:03.869Z,,37.8,,,,52,
2017-11-08T12:40:13.866Z,,,,39.8,,,
2017-11-08T12:40:23.924Z,,37.6,,,,52,
2017-11-08T12:40:43.880Z,,37.5,,,,52,
2017-11-08T12:40:53.896Z,,37.3,,,,52,
2017-11-08T12:41:03.929Z,,,,39.7,,,
2017-11-08T12:41:13.845Z,,36.9,,,,52,
2017-11-08T12:41:43.899Z,,36.9,,,,52,
2017-11-08T12:41:53.893Z,,36.7,,,,52,
2017-11-08T12:42:03.867Z,,36.6,,,,52,
2017-11-08T12:42:13.871Z,,36.4,,,,52,
2017-11-08T12:42:23.908Z,,,,39.6,,,
2017-11-08T12:42:43.895Z,,36.3,,,,52,
2017-11-08T12:42:53.869Z,,36.1,,,,52,
2017-11-08T12:43:03.867Z,,36,,,,52,
2017-11-08T12:43:13.886Z,,35.8,,,,52,
2017-11-08T12:43:44.017Z,,35.8,,,,52,
2017-11-08T12:43:53.933Z,,35.5,,39.5,,52,
2017-11-08T12:44:13.894Z,,35.4,,,,52,
2017-11-08T12:44:43.863Z,,35.3,,,,52,
2017-11-08T12:44:54.102Z,,34.9,,,,52,
2017-11-08T12:45:04.000Z,,,,39.4,,,
2017-11-08T12:45:13.871Z,,34.8,,,,52,
2017-11-08T12:45:43.832Z,,34.7,,,,52,
2017-11-08T12:45:53.838Z,,34.6,,,,52,
2017-11-08T12:46:03.839Z,,34.5,,39.3,,52,
2017-11-08T12:46:13.873Z,,34.3,,,,52,
2017-11-08T12:46:43.862Z,,34.3,,,,52,
2017-11-08T12:46:53.854Z,,34.1,,,,52,
2017-11-08T12:47:03.818Z,,,,39.2,,,
2017-11-08T12:47:13.892Z,,33.9,,,,52,
2017-11-08T12:47:43.820Z,,33.8,,,,52,
2017-11-08T12:47:53.803Z,,33.7,,39.1,,52,
2017-11-08T12:48:03.805Z,,33.6,,,,52,
2017-11-08T12:48:13.808Z,,33.5,,,,52,
2017-11-08T12:48:24.098Z,,33.5,,,,52,
2017-11-08T12:48:33.876Z,,33.4,,,,52,
2017-11-08T12:48:43.803Z,,33.3,,,,52,
2017-11-08T12:48:53.814Z,,,,38.9,,,
2017-11-08T12:49:03.836Z,,33.2,,,,52,
2017-11-08T12:49:23.928Z,,33.2,,,,52,
2017-11-08T12:49:43.802Z,,33.1,,,,52,
2017-11-08T12:49:53.966Z,,32.9,,,,52,
2017-11-08T12:50:03.805Z,,32.8,,38.8,,52,
2017-11-08T12:50:13.800Z,,32.7,,,,52,
2017-11-08T12:50:43.804Z,,32.6,,,,52,
2017-11-08T12:50:53.808Z,,32.5,,,,52,
2017-11-08T12:51:03.807Z,,32.5,,38.7,,52,
2017-11-08T12:51:13.801Z,,32.4,,,,52,
2017-11-08T12:51:43.804Z,,32.3,,,,52,
2017-11-08T12:51:53.814Z,,32.2,,,,52,
2017-11-08T12:52:03.805Z,,,,38.6,,,
2017-11-08T12:52:13.819Z,,32.1,,,,52,
2017-11-08T12:52:43.804Z,,32,,,,52,
2017-11-08T12:52:53.807Z,,31.9,,,,52,
2017-11-08T12:53:13.818Z,,31.8,,38.5,,52,
2017-11-08T12:53:23.933Z,0,31.6,0,,2,52,
2017-11-08T12:53:33.822Z,0,,,37.9,2,,
2017-11-08T12:53:43.828Z,,38.6,,37.2,,52,
2017-11-08T12:53:53.823Z,0,37.7,,37.5,0,52,0
2017-11-08T12:54:03.814Z,,37.5,,37.4,,52,
2017-11-08T12:54:13.811Z,,37.4,,,,52,
2017-11-08T12:54:43.843Z,,37.2,,,,52,
2017-11-08T12:54:53.963Z,,37.1,5,37.3,,52,
2017-11-08T12:55:03.814Z,,36.9,,,,52,
2017-11-08T12:55:23.902Z,,36.8,,,,52,
2017-11-08T12:55:43.830Z,,36.7,,37.2,,52,
2017-11-08T12:55:53.805Z,,36.4,,,,52,
2017-11-08T12:56:13.854Z,,36.3,,,,52,
2017-11-08T12:56:44.097Z,,36.2,,37.1,,52,
2017-11-08T12:56:53.891Z,,36,,,,52,
2017-11-08T12:57:03.808Z,,35.9,,,,52,
2017-11-08T12:57:13.844Z,,35.8,,,,52,
2017-11-08T12:57:43.819Z,,35.7,,,,52,
2017-11-08T12:57:54.042Z,,35.5,,,,52,
2017-11-08T12:58:03.868Z,,35.3,,,,52,
2017-11-08T12:58:13.825Z,,35.2,,36.9,,52,
2017-11-08T12:58:23.905Z,,,,37.1,,,
2017-11-08T12:58:33.859Z,,,,36.9,,,
2017-11-08T12:58:43.842Z,,35.1,,36.9,,52,
2017-11-08T12:58:53.808Z,,34.9,,36.9,,52,
2017-11-08T12:59:03.827Z,,34.8,,,,52,
2017-11-08T12:59:23.996Z,,34.8,,,,52,
2017-11-08T12:59:33.806Z,,34.6,,,,52,
2017-11-08T12:59:43.822Z,0,34.5,0,37.2,2,52,37
2017-11-08T12:59:53.810Z,0,39.5,,40.4,0,52,0
2017-11-08T13:00:03.809Z,0,40.6,,39.1,0,52,
2017-11-08T13:00:13.812Z,0,40,,38.9,2,52,
2017-11-08T13:00:23.962Z,0,,,,0,,0
2017-11-08T13:00:33.878Z,0,38.1,,38.6,2,52,
2017-11-08T13:00:43.850Z,0,38.9,,40.1,2,52,30
2017-11-08T13:00:53.809Z,0,39.9,,41.4,0,52,0
2017-11-08T13:01:03.806Z,,41.2,,41,,52,
2017-11-08T13:01:13.820Z,,40.9,,40.9,,52,
2017-11-08T13:01:23.935Z,,,,41,,,
2017-11-08T13:01:33.860Z,,40.8,,40.9,,52,
2017-11-08T13:01:53.836Z,,40.6,,,,52,
2017-11-08T13:02:03.808Z,0,40.5,,40.8,0,52,
2017-11-08T13:02:13.816Z,,40.2,,,,52,
2017-11-08T13:02:23.932Z,0,,,,0,,
2017-11-08T13:02:43.825Z,,40.1,,,,52,
2017-11-08T13:02:53.812Z,,39.8,,40.7,,52,
2017-11-08T13:03:13.994Z,,39.5,,,,52,
2017-11-08T13:03:43.806Z,,39.4,,,,52,
2017-11-08T13:03:53.798Z,,39.1,,,,52,
2017-11-08T13:04:03.815Z,,,,40.6,,,
2017-11-08T13:04:13.812Z,,38.8,,,,52,
