Time,HwTSet,HwActive,ActPow,PrimT,PrimTSet,ChActive,HwTOutlet
2017-12-08T16:44:00.531Z,50,,,44.7,,,39.6
2017-12-08T16:44:10.532Z,50,,,45,,,39.5
2017-12-08T16:44:20.531Z,50,,,45.1,,,39.5
2017-12-08T16:44:30.531Z,50,,,45.3,,,39.4
2017-12-08T16:44:40.531Z,50,,,45.6,,,39.4
2017-12-08T16:44:50.531Z,50,,,45.7,,,39.4
2017-12-08T16:45:00.531Z,50,,,46,,,39.3
2017-12-08T16:45:10.531Z,50,,,46.1,,,39.3
2017-12-08T16:45:20.530Z,50,,,46.2,,,39.2
2017-12-08T16:45:30.530Z,50,,,46.3,,,39.2
2017-12-08T16:45:40.531Z,50,0,0,46.4,5,0,39.2
2017-12-08T16:45:50.530Z,50,,,46.5,,,39.1
2017-12-08T16:46:00.530Z,50,,,,,,39.1
2017-12-08T16:46:10.531Z,50,,,,,,38.9
2017-12-08T16:46:20.530Z,50,,,,,,38.9
2017-12-08T16:46:30.531Z,50,,,,,,38.9
2017-12-08T16:46:40.531Z,50,,,,,,38.8
2017-12-08T16:46:50.531Z,50,,,,,,38.8
2017-12-08T16:47:00.533Z,50,,,46.4,,,38.7
2017-12-08T16:47:10.531Z,50,,,,,,38.7
2017-12-08T16:47:20.551Z,50,,,,,,38.7
2017-12-08T16:47:30.536Z,50,,,46.3,,,38.6
2017-12-08T16:47:40.531Z,50,,,,,,38.6
2017-12-08T16:47:50.531Z,50,,,46.2,,,38.5
2017-12-08T16:48:00.530Z,50,,,,,,38.5
2017-12-08T16:48:10.678Z,50,,,46.1,,,38.5
2017-12-08T16:48:20.531Z,50,,,,,,38.4
2017-12-08T16:48:30.530Z,50,,,46,,,38.4
2017-12-08T16:48:40.531Z,50,,,45.9,,,38.3
2017-12-08T16:48:50.670Z,50,,,,,,38.3
2017-12-08T16:49:00.533Z,50,,,45.8,,,38.3
2017-12-08T16:49:10.533Z,50,,,,,,38.2
2017-12-08T16:49:20.541Z,50,,,45.7,,,38.2
2017-12-08T16:49:30.531Z,50,,,45.6,,,38.1
2017-12-08T16:49:40.535Z,50,,,,,,38.1
2017-12-08T16:49:50.539Z,50,,,45.5,,,38.1
2017-12-08T16:50:00.533Z,50,,,,,,38
2017-12-08T16:50:10.531Z,50,,,45.4,,,38
2017-12-08T16:50:20.531Z,50,,,45.3,,,38
2017-12-08T16:50:30.531Z,50,,,,,,37.9
2017-12-08T16:50:40.531Z,50,,,45.2,,,37.9
2017-12-08T16:50:50.531Z,50,,,,,,37.9
2017-12-08T16:51:00.531Z,50,,,45.1,,,37.8
2017-12-08T16:51:10.603Z,50,,,,,,37.8
2017-12-08T16:51:20.531Z,50,,,45,,,37.7
2017-12-08T16:51:30.531Z,50,,,44.9,,,37.7
2017-12-08T16:51:40.531Z,50,,,,,,37.7
2017-12-08T16:51:50.531Z,50,,,,,,37.6
2017-12-08T16:52:00.531Z,50,,,44.8,,,37.6
2017-12-08T16:52:10.531Z,50,,,,,,37.6
2017-12-08T16:52:20.531Z,50,,,,,,37.5
2017-12-08T16:52:30.531Z,50,,,44.7,,,37.5
2017-12-08T16:52:40.530Z,50,,,,,,37.5
2017-12-08T16:52:50.531Z,50,,,44.6,,,37.4
2017-12-08T16:53:00.531Z,50,,,,,,37.4
2017-12-08T16:53:10.606Z,50,,,44.5,,,37.4
2017-12-08T16:53:20.536Z,50,,,,,,37.3
2017-12-08T16:53:30.530Z,50,,,,,,37.3
2017-12-08T16:53:40.531Z,50,,,44.4,,,37.3
2017-12-08T16:53:50.542Z,50,,,,,,37.2
2017-12-08T16:54:00.533Z,50,,,44.3,,,37.2
2017-12-08T16:54:10.531Z,50,,,,,,37.2
2017-12-08T16:54:20.531Z,50,,,,,,37.1
2017-12-08T16:54:30.531Z,50,,,44.2,,,37.1
2017-12-08T16:54:40.531Z,50,,,,,,37.1
2017-12-08T16:54:50.531Z,50,,,,,,36.9
2017-12-08T16:55:00.531Z,50,,,44.1,,,36.9
2017-12-08T16:55:10.531Z,50,,,,,,36.9
2017-12-08T16:55:20.531Z,50,,,,,,36.9
2017-12-08T16:55:30.532Z,50,,,44,,,36.8
2017-12-08T16:55:40.531Z,50,,,,,,36.8
2017-12-08T16:55:50.530Z,50,,,,,,36.8
2017-12-08T16:56:00.531Z,50,,,43.9,,,36.7
2017-12-08T16:56:10.530Z,50,,,,,,36.7
2017-12-08T16:56:20.531Z,50,,,,,,36.7
2017-12-08T16:56:30.531Z,50,,,,,,36.6
2017-12-08T16:56:40.531Z,50,,,,,,36.6
2017-12-08T16:56:50.531Z,50,,,43.8,,,36.6
2017-12-08T16:57:00.531Z,50,,,,,,36.5
2017-12-08T16:57:10.531Z,50,,,,,,36.5
2017-12-08T16:57:20.531Z,50,,,,,,36.5
2017-12-08T16:57:30.531Z,50,,,,,,36.5
2017-12-08T16:57:40.531Z,50,,,43.7,,,36.4
2017-12-08T16:57:50.536Z,50,,,,,,36.4
2017-12-08T16:58:00.531Z,50,,,,,,36.4
2017-12-08T16:58:10.530Z,50,,,,,,36.4
2017-12-08T16:58:20.531Z,50,,,,,,36.3
2017-12-08T16:58:30.531Z,50,,,43.6,,,36.3
2017-12-08T16:58:40.531Z,50,,,,,,36.3
2017-12-08T16:58:50.532Z,50,,,,,,36.2
2017-12-08T16:59:00.531Z,50,,,,,,36.2
2017-12-08T16:59:10.530Z,50,,,,,,36.2
2017-12-08T16:59:20.531Z,50,,,,,,36.1
2017-12-08T16:59:30.531Z,50,,,,,,36.1
2017-12-08T16:59:40.531Z,50,,,,,,36.1
2017-12-08T16:59:50.531Z,50,,,,,,36.1
2017-12-08T17:00:00.530Z,50,,,,,,36
2017-12-08T17:00:10.531Z,50,,,43.5,,,36
2017-12-08T17:00:20.531Z,50,,,,,,36
2017-12-08T17:00:30.531Z,50,,,,,,36
2017-12-08T17:00:40.531Z,50,,,,,,35.9
2017-12-08T17:00:50.532Z,50,,,,,,35.9
2017-12-08T17:01:00.531Z,50,,,,,,35.9
2017-12-08T17:01:10.530Z,50,,,,,,35.9
2017-12-08T17:01:20.531Z,50,,,,,,35.8
2017-12-08T17:01:30.768Z,50,,,,,,35.8
2017-12-08T17:01:40.531Z,50,,,43.4,,,35.8
2017-12-08T17:01:50.531Z,50,,,43.5,,,35.8
2017-12-08T17:02:00.531Z,50,,,43.4,,,35.7
2017-12-08T17:02:10.531Z,50,,,,,,35.7
2017-12-08T17:02:20.531Z,50,,,,,,35.7
2017-12-08T17:02:30.530Z,50,,,,,,35.7
2017-12-08T17:02:40.531Z,50,,,,,,35.6
2017-12-08T17:02:50.530Z,50,,,,,,35.6
2017-12-08T17:03:00.531Z,50,,,,,,35.6
2017-12-08T17:03:10.531Z,50,,,,,,35.6
2017-12-08T17:03:20.530Z,50,,,43.3,,,35.5
2017-12-08T17:03:30.532Z,50,,,,,,35.5
2017-12-08T17:03:40.531Z,50,,,,,,35.5
2017-12-08T17:03:50.531Z,50,,,,,,35.5
2017-12-08T17:04:00.530Z,50,,,,,,35.4
2017-12-08T17:04:10.530Z,50,,,,,,35.4
2017-12-08T17:04:20.530Z,50,,,,,,35.4
2017-12-08T17:04:30.531Z,50,,,,,,35.4
2017-12-08T17:04:40.531Z,50,,,,,,35.3
2017-12-08T17:04:50.530Z,50,,,,,,35.3
2017-12-08T17:05:00.530Z,50,,,,,,35.3
2017-12-08T17:05:10.531Z,50,,,,,,35.3
2017-12-08T17:05:20.531Z,50,,,43.2,,,35.2
2017-12-08T17:05:30.531Z,50,,,,,,35.2
2017-12-08T17:05:40.530Z,50,,,,,,35.2
2017-12-08T17:05:50.530Z,50,,,,,,35.2
2017-12-08T17:06:00.531Z,50,,,,,,35.2
2017-12-08T17:06:10.531Z,50,,,,,,35.2
2017-12-08T17:06:20.531Z,50,,,,,,35.1
2017-12-08T17:06:30.531Z,50,,,43.1,,,35.1
2017-12-08T17:06:40.531Z,50,,,,,,35.1
2017-12-08T17:06:50.531Z,50,,,,,,35.1
2017-12-08T17:07:00.531Z,50,,,,,,34.9
2017-12-08T17:07:10.532Z,50,,,,,,34.9
2017-12-08T17:07:20.530Z,50,,,,,,34.9
2017-12-08T17:07:30.531Z,50,,,,,,34.9
2017-12-08T17:07:40.531Z,50,,,,,,34.8
2017-12-08T17:07:50.530Z,50,,,,,,34.8
2017-12-08T17:08:00.530Z,50,,,,,,34.8
2017-12-08T17:08:10.530Z,50,,,,,,34.8
2017-12-08T17:08:20.531Z,50,,,,,,34.8
2017-12-08T17:08:30.531Z,50,,,43,,,34.7
2017-12-08T17:08:40.531Z,50,,,,,,34.7
2017-12-08T17:08:50.583Z,50,,,,,,34.7
2017-12-08T17:09:00.534Z,50,,,,,,34.7
2017-12-08T17:09:10.531Z,50,,,,,,34.7
2017-12-08T17:09:20.555Z,50,,,,,,34.6
2017-12-08T17:09:30.531Z,50,,,,,,34.6
2017-12-08T17:09:40.531Z,50,,,,,,34.6
2017-12-08T17:09:50.534Z,50,,,,,,34.6
2017-12-08T17:10:00.531Z,50,,,,,,34.6
2017-12-08T17:10:10.531Z,50,,,43,,,34.5
2017-12-08T17:10:20.531Z,50,,,,,,34.5
2017-12-08T17:10:30.530Z,50,,,42.9,,,34.5
2017-12-08T17:10:40.530Z,50,,,,,,34.5
2017-12-08T17:10:50.531Z,50,,,,,,34.5
2017-12-08T17:11:00.531Z,50,,,,,,34.4
2017-12-08T17:11:10.535Z,50,,,,,,34.4
2017-12-08T17:11:20.531Z,50,,,,,,34.4
2017-12-08T17:11:30.535Z,50,,,,,,34.4
2017-12-08T17:11:40.531Z,50,,,,,,34.4
2017-12-08T17:11:50.531Z,50,,,,,,34.3
2017-12-08T17:12:00.531Z,50,,,,,,34.3
2017-12-08T17:12:10.536Z,50,,,42.8,,,34.3
2017-12-08T17:12:20.531Z,50,,,42.9,,,34.3
2017-12-08T17:12:30.533Z,50,,,,,,34.3
2017-12-08T17:12:40.531Z,50,,,42.8,,,34.2
2017-12-08T17:12:50.531Z,50,,,,,,34.2
2017-12-08T17:13:00.531Z,50,,,,,,34.2
2017-12-08T17:13:10.531Z,50,,,,,,34.2
2017-12-08T17:13:20.620Z,50,,,,,,34.2
2017-12-08T17:13:30.531Z,50,,,,,,34.2
2017-12-08T17:13:40.531Z,50,,,,,,34.1
2017-12-08T17:13:50.530Z,50,,,,,,34.1
2017-12-08T17:14:00.531Z,50,,,,,,34.1
2017-12-08T17:14:10.531Z,50,,,,,,34.1
2017-12-08T17:14:20.531Z,50,,,,,,34.1
2017-12-08T17:14:30.531Z,50,,,,,,34
2017-12-08T17:14:40.530Z,50,,,42.7,,,34
2017-12-08T17:14:50.531Z,50,,,,,,34
2017-12-08T17:15:00.531Z,50,,,,,,34
2017-12-08T17:15:10.531Z,50,,,,,,34
2017-12-08T17:15:20.530Z,50,,,,,,34
2017-12-08T17:15:30.531Z,50,,,,,,33.9
2017-12-08T17:15:40.539Z,50,,,,,,33.9
2017-12-08T17:15:50.531Z,50,,,,,,33.9
2017-12-08T17:16:00.530Z,50,,,,,,33.9
2017-12-08T17:16:10.531Z,50,,,,,,33.8
2017-12-08T17:16:20.530Z,50,,,,,,33.8
2017-12-08T17:16:30.531Z,50,,,42.6,,,33.8
2017-12-08T17:16:40.531Z,50,,,,,,33.8
2017-12-08T17:16:50.531Z,50,,,,,,33.8
2017-12-08T17:17:00.531Z,50,,,,,,33.8
2017-12-08T17:17:10.531Z,50,,,,,,33.7
2017-12-08T17:17:20.531Z,50,,,,,,33.7
2017-12-08T17:17:30.534Z,50,,,,,,33.7
2017-12-08T17:17:40.531Z,50,,,,,,33.7
2017-12-08T17:17:50.531Z,50,,,,,,33.7
2017-12-08T17:18:01.330Z,50,,,,,,33.7
2017-12-08T17:18:10.531Z,50,,,,,,33.7
2017-12-08T17:18:20.531Z,50,,,42.4,,,33.6
2017-12-08T17:18:30.531Z,50,,,,,,33.6
2017-12-08T17:18:40.530Z,50,,,,,,33.6
2017-12-08T17:18:50.531Z,50,,,,,,33.6
2017-12-08T17:19:00.542Z,50,0,30,42.8,0,0,39.7
2017-12-08T17:19:10.543Z,50,1,0,42,,0,43.1
2017-12-08T17:19:20.531Z,50,0,0,41.9,,0,42.3
2017-12-08T17:19:30.530Z,50,,,41.6,,,42.1
2017-12-08T17:19:40.530Z,50,,,,,,41.9
2017-12-08T17:19:50.531Z,50,,,,,,41.9
2017-12-08T17:20:00.530Z,50,,,,,,41.8
2017-12-08T17:20:10.531Z,50,,,,,,41.7
2017-12-08T17:20:20.531Z,50,,,41.5,5,,41.6
2017-12-08T17:20:30.531Z,50,,,,,,41.5
2017-12-08T17:20:40.530Z,50,,,,,,41.5
2017-12-08T17:20:50.531Z,50,,,,,,41.4
2017-12-08T17:21:00.531Z,50,,,,,,41.3
2017-12-08T17:21:10.530Z,50,,,,,,41.2
2017-12-08T17:21:20.531Z,50,,,,,,41.1
2017-12-08T17:21:30.531Z,50,,,,,,40.9
2017-12-08T17:21:40.531Z,50,,,41.4,,,40.9
2017-12-08T17:21:50.531Z,50,,,,,,40.8
2017-12-08T17:22:00.530Z,50,,,,,,40.7
2017-12-08T17:22:10.530Z,50,,,,,,40.6
2017-12-08T17:22:20.530Z,50,,,,,,40.5
2017-12-08T17:22:30.530Z,50,,,,,,40.5
2017-12-08T17:22:40.530Z,50,,,,,,40.4
2017-12-08T17:22:50.531Z,50,,,,,,40.3
2017-12-08T17:23:00.531Z,50,,,,,,40.2
2017-12-08T17:23:10.531Z,50,,,,,,40.1
2017-12-08T17:23:20.531Z,50,,,,,,40
2017-12-08T17:23:30.530Z,50,,,,,,40
2017-12-08T17:23:40.531Z,50,,,,,,39.9
2017-12-08T17:23:50.531Z,50,,,,,,39.8
2017-12-08T17:24:00.531Z,50,,,,,,39.7
2017-12-08T17:24:10.531Z,50,,,,,,39.7
2017-12-08T17:24:20.531Z,50,,,,,,39.6
2017-12-08T17:24:30.584Z,50,,,,,,39.5
2017-12-08T17:24:40.531Z,50,,,,,,39.4
2017-12-08T17:24:50.567Z,50,,,,,,39.4
2017-12-08T17:25:00.558Z,50,,,,,,39.3
2017-12-08T17:25:10.545Z,50,,,,,,39.2
2017-12-08T17:25:20.533Z,50,,,,,,39.1
2017-12-08T17:25:30.531Z,50,,,,,,39.1
2017-12-08T17:25:40.531Z,50,,,,,,38.9
2017-12-08T17:25:50.531Z,50,,,,,,38.8
2017-12-08T17:26:00.530Z,50,,,,,,38.8
2017-12-08T17:26:10.531Z,50,,,,,,38.7
2017-12-08T17:26:20.531Z,50,,,,,,38.6
2017-12-08T17:26:30.531Z,50,,,,,,38.6
2017-12-08T17:26:40.531Z,50,,,,,,38.5
2017-12-08T17:26:50.531Z,50,,,41.3,,,38.4
2017-12-08T17:27:00.531Z,50,,,,,,38.4
2017-12-08T17:27:10.530Z,50,,,,,,38.3
2017-12-08T17:27:20.531Z,50,,,,,,38.2
2017-12-08T17:27:30.530Z,50,,,,,,38.2
2017-12-08T17:27:40.530Z,50,,,,,,38.1
2017-12-08T17:27:50.531Z,50,,,,,,38
2017-12-08T17:28:00.531Z,50,,,,,,38
2017-12-08T17:28:10.531Z,50,,,41.2,,,37.9
2017-12-08T17:28:20.531Z,50,,,,,,37.8
2017-12-08T17:28:30.530Z,50,,,,,,37.8
2017-12-08T17:28:40.534Z,50,,,,,,37.7
2017-12-08T17:28:50.531Z,50,,,,,,37.7
2017-12-08T17:29:00.531Z,50,,,,,,37.6
2017-12-08T17:29:10.531Z,50,,,,,,37.6
2017-12-08T17:29:20.530Z,50,,,,,,37.5
2017-12-08T17:29:30.536Z,50,,,41.1,,,37.4
2017-12-08T17:29:40.530Z,50,,,,,,37.4
2017-12-08T17:29:50.533Z,50,,,,,,37.3
2017-12-08T17:30:00.535Z,50,,,,,,37.3
2017-12-08T17:30:10.530Z,50,,,,,,37.2
2017-12-08T17:30:20.530Z,50,,,,,,37.1
2017-12-08T17:30:30.531Z,50,,,,,,37.1
2017-12-08T17:30:40.532Z,50,,,,,,36.9
2017-12-08T17:30:50.531Z,50,,,,,,36.9
2017-12-08T17:31:00.531Z,50,,,41,,,36.8
2017-12-08T17:31:10.531Z,50,,,,,,36.8
2017-12-08T17:31:20.530Z,50,,,,,,36.7
2017-12-08T17:31:30.530Z,50,,,,,,36.7
2017-12-08T17:31:40.534Z,50,,,,,,36.6
2017-12-08T17:31:50.534Z,50,,,,,,36.6
2017-12-08T17:32:00.530Z,50,,,,,,36.5
2017-12-08T17:32:10.731Z,50,,,40.9,,,36.5
2017-12-08T17:32:20.531Z,50,,,,,,36.4
2017-12-08T17:32:30.530Z,50,,,,,,36.4
2017-12-08T17:32:40.530Z,50,,,,,,36.3
2017-12-08T17:32:50.531Z,50,,,,,,36.3
2017-12-08T17:33:00.531Z,50,,,,,,36.2
2017-12-08T17:33:10.531Z,50,,,,,,36.2
2017-12-08T17:33:20.530Z,50,,,,,,36.1
2017-12-08T17:33:30.531Z,50,,,,,,36.1
2017-12-08T17:33:40.531Z,50,,,40.8,,,36
2017-12-08T17:33:50.530Z,50,,,40.9,,,36
2017-12-08T17:34:00.530Z,50,,,40.8,,,35.9
2017-12-08T17:34:10.530Z,50,,,,,,35.9
2017-12-08T17:34:20.531Z,50,,,,,,35.8
2017-12-08T17:34:30.530Z,50,,,,,,35.8
2017-12-08T17:34:40.530Z,50,,,,,,35.7
2017-12-08T17:34:50.530Z,50,,,,,,35.7
2017-12-08T17:35:00.531Z,50,,,,,,35.6
2017-12-08T17:35:10.530Z,50,,,,,,35.6
2017-12-08T17:35:20.530Z,50,,,,,,35.6
2017-12-08T17:35:30.531Z,50,,,,,,35.5
2017-12-08T17:35:40.531Z,50,,,40.7,,,35.5
2017-12-08T17:35:50.530Z,50,,,,,,35.4
2017-12-08T17:36:00.531Z,50,,,,,,35.4
2017-12-08T17:36:10.531Z,50,,,,,,35.4
2017-12-08T17:36:20.531Z,50,,,,,,35.3
2017-12-08T17:36:30.531Z,50,,,,,,35.3
2017-12-08T17:36:40.531Z,50,,,,,,35.2
2017-12-08T17:36:50.531Z,50,,,,,,35.2
2017-12-08T17:37:00.537Z,50,,,,,,35.1
2017-12-08T17:37:10.531Z,50,,,,,,35.1
2017-12-08T17:37:20.531Z,50,,,,,,35.1
2017-12-08T17:37:30.530Z,50,,,40.6,,,34.9
2017-12-08T17:37:40.530Z,50,,,,,,34.9
2017-12-08T17:37:50.531Z,50,,,,,,34.8
2017-12-08T17:38:00.536Z,50,,,,,,34.8
2017-12-08T17:38:10.530Z,50,,,,,,34.8
2017-12-08T17:38:20.530Z,50,,,,,,34.7
2017-12-08T17:38:30.530Z,50,,,,,,34.7
2017-12-08T17:38:40.530Z,50,,,,,,34.7
2017-12-08T17:38:50.530Z,50,,,,,,34.6
2017-12-08T17:39:00.530Z,50,,,,,,34.6
2017-12-08T17:39:10.531Z,50,,,,,,34.5
2017-12-08T17:39:20.530Z,50,,,40.5,,,34.5
2017-12-08T17:39:30.530Z,50,,,,,,34.5
2017-12-08T17:39:40.531Z,50,,,,,,34.4
2017-12-08T17:39:50.531Z,50,,,,,,34.4
2017-12-08T17:40:00.539Z,50,,,,,,34.4
2017-12-08T17:40:10.531Z,50,,,,,,34.3
2017-12-08T17:40:20.530Z,50,,,,,,34.3
2017-12-08T17:40:30.531Z,50,,,,,,34.3
2017-12-08T17:40:40.567Z,50,,,,,,34.2
2017-12-08T17:40:50.531Z,50,,,,,,34.2
2017-12-08T17:41:00.530Z,50,,,,,,34.1
2017-12-08T17:41:10.530Z,50,,,,,,34.1
2017-12-08T17:41:20.531Z,50,,,40.4,,,34.1
2017-12-08T17:41:30.531Z,50,,,,,,34.1
2017-12-08T17:41:40.531Z,50,,,,,,34
2017-12-08T17:41:50.531Z,50,0,,,,0,34
2017-12-08T17:42:00.530Z,50,,,,,,34
2017-12-08T17:42:10.530Z,50,,,,,,33.9
2017-12-08T17:42:20.531Z,50,,,,,,33.9
2017-12-08T17:42:30.531Z,50,,,,,,33.9
2017-12-08T17:42:40.531Z,50,,,,,,33.8
2017-12-08T17:42:50.531Z,50,,,,,,33.8
2017-12-08T17:43:00.531Z,50,,,,,,33.8
2017-12-08T17:43:10.530Z,50,,,,,,33.7
2017-12-08T17:43:20.531Z,50,,,40.3,,,33.7
2017-12-08T17:43:30.531Z,50,,,,,,33.7
2017-12-08T17:43:40.536Z,50,,,,,,33.7
2017-12-08T17:43:50.530Z,50,,,,,,33.6
2017-12-08T17:44:00.530Z,50,,,,,,33.6
2017-12-08T17:44:10.530Z,50,,,,,,33.6
2017-12-08T17:44:20.531Z,50,,,,,,33.5
2017-12-08T17:44:30.530Z,50,,,,,,33.5
2017-12-08T17:44:40.532Z,50,,,,,,33.5
2017-12-08T17:44:50.531Z,50,,,,,,33.5
2017-12-08T17:45:00.531Z,50,,,,,,33.4
2017-12-08T17:45:10.530Z,50,,,,,,33.4
2017-12-08T17:45:20.531Z,50,,,,,,33.4
2017-12-08T17:45:30.530Z,50,,,,,,33.3
2017-12-08T17:45:40.531Z,50,,,,,,33.3
2017-12-08T17:45:50.531Z,50,0,0,40.3,5,0,33.3
2017-12-08T17:46:00.531Z,50,,,,,,33.3
2017-12-08T17:46:10.531Z,50,,,,,,33.2
2017-12-08T17:46:20.530Z,50,,,40.2,,,33.2
2017-12-08T17:46:30.530Z,50,,,,,,33.2
2017-12-08T17:46:40.657Z,50,,,,,,33.2
2017-12-08T17:46:50.538Z,50,,,,,,33.1
2017-12-08T17:47:00.535Z,50,,,,,,33.1
2017-12-08T17:47:10.552Z,50,,,,,,33.1
2017-12-08T17:47:20.535Z,50,,,,,,33.1
2017-12-08T17:47:30.543Z,50,,,40.1,,,32.9
2017-12-08T17:47:40.530Z,50,,,,,,32.9
2017-12-08T17:47:50.530Z,50,,,,,,32.9
2017-12-08T17:48:00.548Z,50,,,,,,32.9
2017-12-08T17:48:10.535Z,50,,,,,,32.8
2017-12-08T17:48:20.546Z,50,,,,,,32.8
2017-12-08T17:48:30.539Z,50,,,,,,32.8
2017-12-08T17:48:40.540Z,50,,,,,,32.8
2017-12-08T17:48:50.540Z,50,,,,,,32.7
2017-12-08T17:49:00.553Z,50,,,,,,32.7
2017-12-08T17:49:10.531Z,50,,,,,,32.7
2017-12-08T17:49:20.530Z,50,,,,,,32.7
2017-12-08T17:49:30.532Z,50,,,40,,,32.6
2017-12-08T17:49:40.537Z,50,,,,,,32.6
2017-12-08T17:49:50.531Z,50,,,,,,32.6
2017-12-08T17:50:00.531Z,50,,,,,,32.6
2017-12-08T17:50:10.530Z,50,,,,,,32.6
2017-12-08T17:50:20.530Z,50,,,,,,32.5
2017-12-08T17:50:30.530Z,50,,,,,,32.5
2017-12-08T17:50:40.530Z,50,,,,,,32.5
2017-12-08T17:50:50.530Z,50,,,,,,32.5
2017-12-08T17:51:00.531Z,50,,,,,,32.4
2017-12-08T17:51:10.531Z,50,,,,,,32.4
2017-12-08T17:51:20.530Z,50,,,40,,,32.4
2017-12-08T17:51:30.531Z,50,,,40,,,32.4
2017-12-08T17:51:40.531Z,50,,,39.9,,,32.4
2017-12-08T17:51:50.531Z,50,,,39.9,,,32.3
2017-12-08T17:52:00.530Z,50,,,,,,32.3
2017-12-08T17:52:10.530Z,50,,,,,,32.3
2017-12-08T17:52:20.534Z,50,,,,,,32.3
2017-12-08T17:52:30.532Z,50,,,,,,32.2
2017-12-08T17:52:40.534Z,50,,,,,,32.2
2017-12-08T17:52:50.531Z,50,,,,,,32.2
2017-12-08T17:53:00.530Z,50,,,,,,32.2
2017-12-08T17:53:10.531Z,50,,,,,,32.2
2017-12-08T17:53:20.531Z,50,,,,,,32.1
2017-12-08T17:53:30.531Z,50,,,,,,32.1
2017-12-08T17:53:40.530Z,50,,,,,,32.1
2017-12-08T17:53:50.530Z,50,,,,,,32.1
2017-12-08T17:54:00.531Z,50,0,,39.8,,2,32.1
2017-12-08T17:54:10.530Z,50,0,,,59,0,32
2017-12-08T17:54:20.531Z,50,0,,,5,2,32
2017-12-08T17:54:30.530Z,50,,,,59,,32
2017-12-08T17:54:40.531Z,50,,,,,,32
2017-12-08T17:54:50.530Z,50,,,,,,31.9
2017-12-08T17:55:00.531Z,50,,,,,,31.9
2017-12-08T17:55:10.530Z,50,,,,,,31.9
2017-12-08T17:55:20.534Z,50,,,,,,31.9
2017-12-08T17:55:30.531Z,50,,,,,,31.9
2017-12-08T17:55:40.530Z,50,,,,,,31.9
2017-12-08T17:55:50.531Z,50,,,,,,31.9
2017-12-08T17:56:00.530Z,50,,,39.7,,,31.8
2017-12-08T17:56:10.530Z,50,,,,,,31.8
2017-12-08T17:56:20.562Z,50,,,,,,31.8
2017-12-08T17:56:30.531Z,50,,,,,,31.8
2017-12-08T17:56:40.530Z,50,,,,,,31.8
2017-12-08T17:56:50.531Z,50,,,,,,31.6
2017-12-08T17:57:00.530Z,50,,,,,,31.6
2017-12-08T17:57:10.592Z,50,,,,,,31.6
2017-12-08T17:57:20.535Z,50,,,,,,31.6
2017-12-08T17:57:30.531Z,50,,,,,,31.6
2017-12-08T17:57:40.531Z,50,0,42,42.6,,2,31.6
2017-12-08T17:57:50.531Z,50,0,0,43.8,5,0,31.5
2017-12-08T17:58:00.541Z,50,0,,33.2,59,2,31.5
2017-12-08T17:58:10.531Z,50,,,29.9,,,31.5
2017-12-08T17:58:20.531Z,50,,,26,,,31.5
2017-12-08T17:58:30.531Z,50,,,24.6,,,31.4
2017-12-08T17:58:40.534Z,50,,,23.7,,,31.4
2017-12-08T17:58:50.531Z,50,,,24,,,31.4
2017-12-08T17:59:00.536Z,50,,,24.1,,,31.4
2017-12-08T17:59:10.531Z,50,,,24.5,,,31.4
2017-12-08T17:59:20.530Z,50,,,24.6,,,31.4
2017-12-08T17:59:30.530Z,50,,,24.7,,,31.4
2017-12-08T17:59:40.530Z,50,,,,,,31.3
2017-12-08T17:59:50.530Z,50,,,,,,31.3
2017-12-08T18:00:00.531Z,50,,,24.8,,,31.3
2017-12-08T18:00:10.530Z,50,,,,,,31.3
2017-12-08T18:00:20.530Z,50,,,,,,31.2
2017-12-08T18:00:30.531Z,50,,,24.9,,,31.2
2017-12-08T18:00:40.531Z,50,,,,,,31.2
2017-12-08T18:00:50.530Z,50,,,,,,31.2
2017-12-08T18:01:00.531Z,50,,,,,,31.2
2017-12-08T18:01:10.555Z,50,,,,,,31
2017-12-08T18:01:20.537Z,50,,,,,,31
2017-12-08T18:01:30.530Z,50,,,,,,31
2017-12-08T18:01:41.591Z,50,,,,,,31
2017-12-08T18:01:50.530Z,50,,,,,,30.9
2017-12-08T18:02:00.530Z,50,,,,,,30.9
2017-12-08T18:02:10.535Z,50,,,,,,30.9
2017-12-08T18:02:20.532Z,50,,,25.1,,,30.9
2017-12-08T18:02:30.533Z,50,,,,,,30.8
2017-12-08T18:02:40.531Z,50,0,40,29.2,,2,30.8
2017-12-08T18:02:50.531Z,50,0,0,29.9,,2,30.8
2017-12-08T18:03:00.531Z,50,,,26.9,,,30.7
2017-12-08T18:03:10.533Z,50,,,25.9,,,30.7
2017-12-08T18:03:20.532Z,50,,,24.9,,,30.7
2017-12-08T18:03:30.530Z,50,,,24.8,,,30.7
2017-12-08T18:03:40.530Z,50,,,,,,30.6
2017-12-08T18:03:50.534Z,50,,,25.1,,,30.6
2017-12-08T18:04:00.530Z,50,,,25.3,,,30.6
2017-12-08T18:04:10.532Z,50,,,25.4,,,30.4
2017-12-08T18:04:20.530Z,50,,,,,,30.4
2017-12-08T18:04:30.534Z,50,,,,,,30.4
2017-12-08T18:04:40.530Z,50,,,,,,30.3
2017-12-08T18:04:50.530Z,50,,,25.3,,,30.3
2017-12-08T18:05:00.534Z,50,,,,,,30.3
