Time,HwTOutlet,HwTSet,PrimTSet,HwActive,PrimT,ChActive,ActPow
2018-01-01T11:57:52.723Z,27.9,50,,,,,
2018-01-01T11:58:02.723Z,27.9,50,,,,,
2018-01-01T11:58:12.724Z,27.9,50,,,,,
2018-01-01T11:58:22.723Z,27.9,50,,,,,
2018-01-01T11:58:32.724Z,27.9,50,,,,,
2018-01-01T11:58:42.724Z,27.9,50,,,44.9,,
2018-01-01T11:58:52.724Z,27.9,50,,,44.9,,
2018-01-01T11:59:02.723Z,27.8,50,,,,,
2018-01-01T11:59:12.724Z,27.8,50,,,,,
2018-01-01T11:59:22.724Z,27.8,50,,,,,
2018-01-01T11:59:32.723Z,27.8,50,,,,,
2018-01-01T11:59:42.723Z,27.8,50,,,,,
2018-01-01T11:59:52.724Z,27.8,50,,,,,
2018-01-01T12:00:02.723Z,27.8,50,,,,,
2018-01-01T12:00:12.724Z,27.8,50,,,,,
2018-01-01T12:00:22.725Z,27.8,50,,,44.8,,
2018-01-01T12:00:32.724Z,27.8,50,,,,,
2018-01-01T12:00:42.724Z,27.8,50,,,,,
2018-01-01T12:00:52.723Z,27.7,50,,,,,
2018-01-01T12:01:02.724Z,27.7,50,,,,,
2018-01-01T12:01:12.723Z,27.7,50,,,,,
2018-01-01T12:01:22.727Z,27.7,50,,,,,
2018-01-01T12:01:32.723Z,27.7,50,,,,,
2018-01-01T12:01:42.725Z,27.7,50,,,44.7,,
2018-01-01T12:01:52.723Z,27.7,50,,,,,
2018-01-01T12:02:02.723Z,27.7,50,,,,,
2018-01-01T12:02:12.723Z,27.7,50,,,,,
2018-01-01T12:02:22.724Z,27.7,50,,,,,
2018-01-01T12:02:32.724Z,27.7,50,,,,,
2018-01-01T12:02:42.723Z,27.7,50,,,,,
2018-01-01T12:02:52.728Z,27.5,50,,,,,
2018-01-01T12:03:02.723Z,27.5,50,,,,,
2018-01-01T12:03:12.724Z,27.5,50,,,44.6,,
2018-01-01T12:03:22.724Z,27.5,50,,,,,
2018-01-01T12:03:32.724Z,27.5,50,,,,,
2018-01-01T12:03:42.723Z,27.5,50,,,,,
2018-01-01T12:03:52.723Z,27.5,50,,,,,
2018-01-01T12:04:02.723Z,27.5,50,,,,,
2018-01-01T12:04:12.723Z,27.5,50,,,,,
2018-01-01T12:04:22.723Z,27.5,50,,,,,
2018-01-01T12:04:32.724Z,27.5,50,,,44.5,,
2018-01-01T12:04:42.723Z,27.5,50,,,,,
2018-01-01T12:04:52.724Z,27.4,50,,,,,
2018-01-01T12:05:02.723Z,27.4,50,,,,,
2018-01-01T12:05:12.723Z,27.4,50,,,,,
2018-01-01T12:05:22.723Z,27.4,50,,,,,
2018-01-01T12:05:32.723Z,27.4,50,,,,,
2018-01-01T12:05:42.723Z,27.4,50,,,,,
2018-01-01T12:05:52.723Z,27.4,50,,,,,
2018-01-01T12:06:03.448Z,27.4,50,,,44.4,,
2018-01-01T12:06:12.723Z,27.4,50,,,,,
2018-01-01T12:06:22.723Z,27.4,50,,,,,
2018-01-01T12:06:32.723Z,27.4,50,,,,,
2018-01-01T12:06:42.723Z,27.4,50,,,,,
2018-01-01T12:06:52.723Z,27.3,50,,,,,
2018-01-01T12:07:02.725Z,27.3,50,,,,,
2018-01-01T12:07:12.723Z,27.3,50,,,,,
2018-01-01T12:07:22.724Z,27.3,50,,,44.3,,
2018-01-01T12:07:32.723Z,27.3,50,,,,,
2018-01-01T12:07:42.723Z,27.3,50,,,,,
2018-01-01T12:07:52.845Z,27.3,50,,,,,
2018-01-01T12:08:02.723Z,27.3,50,,,,,
2018-01-01T12:08:12.723Z,27.3,50,,,,,
2018-01-01T12:08:22.723Z,27.3,50,,,,,
2018-01-01T12:08:32.723Z,27.3,50,,,,,
2018-01-01T12:08:42.723Z,27.2,50,,,,,
2018-01-01T12:08:52.723Z,27.2,50,,,44.2,,
2018-01-01T12:09:02.723Z,27.2,50,,,,,
2018-01-01T12:09:12.724Z,27.2,50,,,,,
2018-01-01T12:09:22.723Z,27.2,50,,,,,
2018-01-01T12:09:32.723Z,27.2,50,,,,,
2018-01-01T12:09:42.723Z,27.2,50,,,,,
2018-01-01T12:09:52.723Z,27.2,50,,,,,
2018-01-01T12:10:02.723Z,27.2,50,,,,,
2018-01-01T12:10:12.723Z,27.2,50,,,44.1,,
2018-01-01T12:10:22.724Z,27.2,50,,,,,
2018-01-01T12:10:32.786Z,27.2,50,,,,,
2018-01-01T12:10:42.775Z,27.1,50,,,,,
2018-01-01T12:10:52.764Z,27.1,50,,,,,
2018-01-01T12:11:02.723Z,27.1,50,,,,,
2018-01-01T12:11:12.723Z,27.1,50,,,,,
2018-01-01T12:11:22.723Z,27.1,50,,,,,
2018-01-01T12:11:32.723Z,27.1,50,,,,,
2018-01-01T12:11:42.723Z,27.1,50,,,44,,
2018-01-01T12:11:52.723Z,27.1,50,,,,,
2018-01-01T12:12:02.723Z,27.1,50,,,,,
2018-01-01T12:12:12.723Z,27.1,50,,,,,
2018-01-01T12:12:22.724Z,27.1,50,,,,,
2018-01-01T12:12:32.723Z,27.1,50,,,,,
2018-01-01T12:12:42.723Z,27.1,50,,,,,
2018-01-01T12:12:52.723Z,27.1,50,,,44,,
2018-01-01T12:13:02.723Z,26.9,50,,,43.9,,
2018-01-01T12:13:12.723Z,26.9,50,,,,,
2018-01-01T12:13:22.723Z,26.9,50,,,,,
2018-01-01T12:13:32.723Z,26.9,50,,,,,
2018-01-01T12:13:42.723Z,26.9,50,,,,,
2018-01-01T12:13:52.723Z,26.9,50,,,,,
2018-01-01T12:14:02.723Z,26.9,50,,,,,
2018-01-01T12:14:12.724Z,26.9,50,,,,,
2018-01-01T12:14:22.723Z,26.9,50,,,43.8,,
2018-01-01T12:14:32.723Z,26.9,50,,,,,
2018-01-01T12:14:42.723Z,26.9,50,,,,,
2018-01-01T12:14:52.746Z,26.9,50,,,,,
2018-01-01T12:15:02.723Z,26.9,50,,,,,
2018-01-01T12:15:12.723Z,26.8,50,,,,,
2018-01-01T12:15:22.723Z,26.8,50,,,,,
2018-01-01T12:15:32.723Z,26.8,50,,,,,
2018-01-01T12:15:42.723Z,26.8,50,,,,,
2018-01-01T12:15:52.723Z,26.8,50,,,43.7,,
2018-01-01T12:16:02.723Z,26.8,50,,,,,
2018-01-01T12:16:12.730Z,26.8,50,,,,,
2018-01-01T12:16:22.723Z,26.8,50,,,,,
2018-01-01T12:16:32.723Z,26.8,50,,,,,
2018-01-01T12:16:42.723Z,26.8,50,,,,,
2018-01-01T12:16:52.723Z,26.8,50,,,,,
2018-01-01T12:17:02.723Z,26.8,50,,,,,
2018-01-01T12:17:12.723Z,26.8,50,,,,,
2018-01-01T12:17:22.723Z,26.7,50,,,43.6,,
2018-01-01T12:17:32.723Z,26.7,50,,,,,
2018-01-01T12:17:42.723Z,26.7,50,,,,,
2018-01-01T12:17:52.723Z,26.7,50,,,,,
2018-01-01T12:18:02.723Z,26.7,50,,,,,
2018-01-01T12:18:12.723Z,26.7,50,,,,,
2018-01-01T12:18:22.723Z,26.7,50,,,,,
2018-01-01T12:18:32.723Z,26.7,50,,,,,
2018-01-01T12:18:42.875Z,26.7,50,,,,,
2018-01-01T12:18:52.723Z,26.7,50,,,43.5,,
2018-01-01T12:19:02.723Z,26.7,50,,,,,
2018-01-01T12:19:12.723Z,26.7,50,,,,,
2018-01-01T12:19:22.724Z,26.7,50,,,,,
2018-01-01T12:19:32.723Z,26.6,50,,,,,
2018-01-01T12:19:42.723Z,26.6,50,,,,,
2018-01-01T12:19:52.723Z,26.6,50,,,,,
2018-01-01T12:20:02.723Z,26.6,50,,,,,
2018-01-01T12:20:12.723Z,26.6,50,,,43.4,,
2018-01-01T12:20:22.723Z,26.6,50,,,,,
2018-01-01T12:20:32.723Z,26.6,50,,,,,
2018-01-01T12:20:42.724Z,26.6,50,,,,,
2018-01-01T12:20:52.723Z,26.6,50,,,,,
2018-01-01T12:21:02.723Z,26.6,50,,,,,
2018-01-01T12:21:12.726Z,26.6,50,,,,,
2018-01-01T12:21:22.723Z,26.5,50,,,,,
2018-01-01T12:21:32.723Z,26.6,50,,,,,
2018-01-01T12:21:42.723Z,26.5,50,,,43.3,,
2018-01-01T12:21:52.723Z,26.6,50,,,,,
2018-01-01T12:22:02.724Z,26.5,50,,,,,
2018-01-01T12:22:12.724Z,26.5,50,,,,,
2018-01-01T12:22:22.724Z,26.5,50,,,,,
2018-01-01T12:22:32.723Z,26.5,50,,,,,
2018-01-01T12:22:42.723Z,26.5,50,,,,,
2018-01-01T12:22:52.723Z,26.5,50,,,,,
2018-01-01T12:23:02.723Z,26.5,50,,,,,
2018-01-01T12:23:12.723Z,26.5,50,,,43.2,,
2018-01-01T12:23:22.723Z,26.5,50,,,,,
2018-01-01T12:23:32.723Z,26.5,50,,,,,
2018-01-01T12:23:42.723Z,26.5,50,,,,,
2018-01-01T12:23:52.723Z,26.5,50,,,,,
2018-01-01T12:24:02.741Z,26.5,50,,,,,
2018-01-01T12:24:12.727Z,26.3,50,,,,,
2018-01-01T12:24:22.723Z,26.3,50,,,,,
2018-01-01T12:24:32.723Z,26.3,50,,,,,
2018-01-01T12:24:42.723Z,26.3,50,,,43.1,,
2018-01-01T12:24:52.723Z,26.3,50,,,,,
2018-01-01T12:25:02.723Z,26.3,50,,,,,
2018-01-01T12:25:12.723Z,26.3,50,,,,,
2018-01-01T12:25:22.723Z,26.3,50,,,,,
2018-01-01T12:25:32.723Z,26.3,50,,,,,
2018-01-01T12:25:42.723Z,26.3,50,,,,,
2018-01-01T12:25:52.723Z,26.3,50,,,,,
2018-01-01T12:26:02.723Z,26.3,50,,,43,,
2018-01-01T12:26:12.785Z,26.3,50,,,,,
2018-01-01T12:26:22.723Z,26.3,50,,,,,
2018-01-01T12:26:32.723Z,26.2,50,,,,,
2018-01-01T12:26:42.723Z,26.2,50,,,,,
2018-01-01T12:26:52.722Z,26.2,50,,,,,
2018-01-01T12:27:02.723Z,26.2,50,,,,,
2018-01-01T12:27:12.722Z,26.2,50,,,,,
2018-01-01T12:27:22.723Z,26.2,50,,,,,
2018-01-01T12:27:32.723Z,26.2,50,,,42.9,,
2018-01-01T12:27:42.722Z,26.2,50,,,,,
2018-01-01T12:27:52.723Z,26.2,50,,,,,
2018-01-01T12:28:02.723Z,26.2,50,,,,,
2018-01-01T12:28:12.723Z,26.2,50,,,,,
2018-01-01T12:28:22.723Z,26.2,50,,,,,
2018-01-01T12:28:32.722Z,26.2,50,,,,,
2018-01-01T12:28:42.723Z,26.2,50,,,,,
2018-01-01T12:28:52.725Z,26.2,50,,,,,
2018-01-01T12:29:02.723Z,26.2,50,,,,,
2018-01-01T12:29:12.723Z,26.2,50,,,42.8,,
2018-01-01T12:29:22.723Z,26.2,50,,,,,
2018-01-01T12:29:32.723Z,26.1,50,,,,,
2018-01-01T12:29:42.723Z,26.1,50,,,,,
2018-01-01T12:29:52.723Z,26.1,50,,,,,
2018-01-01T12:30:02.723Z,26.1,50,,,,,
2018-01-01T12:30:12.723Z,26.1,50,,,,,
2018-01-01T12:30:22.723Z,26.1,50,,,,,
2018-01-01T12:30:32.723Z,26.1,50,,,,,
2018-01-01T12:30:42.723Z,32.4,50,0,1,43.9,0,
2018-01-01T12:30:52.733Z,41.2,50,,1,43.3,0,38
2018-01-01T12:31:02.723Z,42.2,50,,0,43.5,0,0
2018-01-01T12:31:12.723Z,42,50,,,43.2,,
2018-01-01T12:31:22.723Z,41.9,50,,,,,
2018-01-01T12:31:32.849Z,41.7,50,,,43.1,,
2018-01-01T12:31:42.723Z,41.6,50,,,,,
2018-01-01T12:31:52.723Z,41.5,50,,,,,
2018-01-01T12:32:02.723Z,41.3,50,5,,43,,
2018-01-01T12:32:12.724Z,41.2,50,,,,,
2018-01-01T12:32:22.722Z,40.9,50,,,,,
2018-01-01T12:32:32.723Z,40.8,50,,,,,
2018-01-01T12:32:42.723Z,40.6,50,,,42.9,,
2018-01-01T12:32:52.723Z,40.5,50,,,,,
2018-01-01T12:33:02.723Z,40.4,50,,,,,
2018-01-01T12:33:12.722Z,40.2,50,,,,,
2018-01-01T12:33:22.723Z,40.1,50,,,42.8,,
2018-01-01T12:33:32.723Z,40,50,,,,,
2018-01-01T12:33:42.723Z,39.8,50,,,,,
2018-01-01T12:33:52.722Z,39.7,50,,,,,
2018-01-01T12:34:02.722Z,39.6,50,,,,,
2018-01-01T12:34:12.724Z,39.4,50,,,,,
2018-01-01T12:34:22.723Z,39.3,50,5,0,42.7,0,0
2018-01-01T12:34:32.723Z,39.2,50,,,,,
2018-01-01T12:34:42.722Z,39.1,50,,,,,
2018-01-01T12:34:52.722Z,38.9,50,,,,,
2018-01-01T12:35:02.722Z,38.7,50,,,,,
2018-01-01T12:35:12.723Z,38.6,50,,,,,
2018-01-01T12:35:22.723Z,38.5,50,,,,,
2018-01-01T12:35:32.723Z,38.4,50,,,,,
2018-01-01T12:35:42.723Z,38.3,50,,,,,
2018-01-01T12:35:52.723Z,38.2,50,,,42.6,,
2018-01-01T12:36:02.723Z,38,50,,,,,
2018-01-01T12:36:12.722Z,37.9,50,,,,,
2018-01-01T12:36:22.723Z,37.8,50,,,,,
2018-01-01T12:36:32.723Z,37.7,50,,,,,
2018-01-01T12:36:42.723Z,37.6,50,,,,,
2018-01-01T12:36:52.723Z,37.5,50,,,,,
2018-01-01T12:37:02.722Z,37.4,50,,,,,
2018-01-01T12:37:12.723Z,37.3,50,,,42.4,,
2018-01-01T12:37:22.969Z,37.2,50,,,,,
2018-01-01T12:37:32.723Z,37.1,50,,,,,
2018-01-01T12:37:42.722Z,36.9,50,,,,,
2018-01-01T12:37:52.722Z,36.8,50,,,,,
2018-01-01T12:38:02.723Z,36.7,50,,,,,
2018-01-01T12:38:12.723Z,36.6,50,,,,,
2018-01-01T12:38:22.723Z,36.5,50,,,42.3,,
2018-01-01T12:38:32.723Z,36.4,50,,,,,
2018-01-01T12:38:42.723Z,36.3,50,,,,,
2018-01-01T12:38:52.723Z,36.2,50,,,,,
2018-01-01T12:39:02.722Z,36.1,50,,,,,
2018-01-01T12:39:12.723Z,36,50,,,,,
2018-01-01T12:39:22.723Z,35.9,50,,,42.2,,
2018-01-01T12:39:32.723Z,35.9,50,,,,,
2018-01-01T12:39:42.722Z,35.8,50,,,,,
2018-01-01T12:39:52.723Z,35.7,50,,,,,
2018-01-01T12:40:02.723Z,35.6,50,,,,,
2018-01-01T12:40:12.723Z,35.5,50,,,42.1,,
2018-01-01T12:40:22.722Z,35.4,50,,,,,
2018-01-01T12:40:32.723Z,35.3,50,,,,,
2018-01-01T12:40:42.722Z,35.3,50,,,,,
2018-01-01T12:40:52.722Z,35.2,50,,,,,
2018-01-01T12:41:02.723Z,35.1,50,,,,,
2018-01-01T12:41:12.723Z,34.9,50,,,42,,
2018-01-01T12:41:22.724Z,34.8,50,,,,,
2018-01-01T12:41:32.723Z,34.7,50,,,,,
2018-01-01T12:41:42.722Z,34.7,50,,,,,
2018-01-01T12:41:52.786Z,34.6,50,,,,,
2018-01-01T12:42:02.725Z,34.5,50,,,41.9,,
2018-01-01T12:42:12.725Z,34.4,50,,,,,
2018-01-01T12:42:22.723Z,34.4,50,,,,,
2018-01-01T12:42:32.722Z,34.3,50,,,,,
2018-01-01T12:42:42.723Z,34.2,50,,,,,
2018-01-01T12:42:52.722Z,34.1,50,,,,,
2018-01-01T12:43:02.722Z,34.1,50,,,41.8,,
2018-01-01T12:43:12.723Z,34,50,,,,,
2018-01-01T12:43:22.722Z,33.9,50,,,,,
2018-01-01T12:43:32.722Z,33.9,50,,,,,
2018-01-01T12:43:42.723Z,33.8,50,,,,,
2018-01-01T12:43:52.722Z,33.7,50,,,41.7,,
2018-01-01T12:44:02.722Z,33.7,50,,,,,
2018-01-01T12:44:12.723Z,33.6,50,,,,,
2018-01-01T12:44:22.722Z,33.5,50,,,,,
2018-01-01T12:44:32.723Z,33.5,50,,,,,
2018-01-01T12:44:42.725Z,33.4,50,,,41.6,,
2018-01-01T12:44:52.724Z,33.3,50,,,,,
2018-01-01T12:45:02.736Z,33.3,50,,,,,
2018-01-01T12:45:12.723Z,33.2,50,,,,,
2018-01-01T12:45:22.727Z,33.2,50,,,,,
2018-01-01T12:45:32.722Z,33.1,50,,,,,
2018-01-01T12:45:42.722Z,32.9,50,,,41.5,,
2018-01-01T12:45:52.723Z,32.9,50,,,,,
2018-01-01T12:46:02.724Z,32.8,50,,,,,
2018-01-01T12:46:12.724Z,32.7,50,,,,,
2018-01-01T12:46:22.722Z,32.7,50,,,,,
2018-01-01T12:46:32.723Z,32.6,50,,,,,
2018-01-01T12:46:42.722Z,32.6,50,,,,,
2018-01-01T12:46:52.722Z,32.5,50,,,41.4,,
2018-01-01T12:47:02.749Z,32.4,50,,,,,
2018-01-01T12:47:12.723Z,32.4,50,,,,,
2018-01-01T12:47:22.722Z,32.4,50,,,,,
2018-01-01T12:47:32.722Z,32.3,50,,,,,
2018-01-01T12:47:42.722Z,32.2,50,,,,,
2018-01-01T12:47:52.723Z,32.2,50,,,41.3,,
2018-01-01T12:48:02.722Z,32.1,50,,,,,
2018-01-01T12:48:12.723Z,32.1,50,,,,,
2018-01-01T12:48:22.722Z,32,50,,,,,
2018-01-01T12:48:32.722Z,32,50,,,,,
2018-01-01T12:48:42.725Z,31.9,50,,,,,
2018-01-01T12:48:52.722Z,31.9,50,,,41.2,,
2018-01-01T12:49:02.723Z,31.8,50,,,,,
2018-01-01T12:49:12.723Z,31.8,50,,,,,
2018-01-01T12:49:22.722Z,31.6,50,,,,,
2018-01-01T12:49:32.722Z,31.6,50,,,,,
2018-01-01T12:49:42.723Z,31.5,50,,,,,
2018-01-01T12:49:52.724Z,31.5,50,,,,,
2018-01-01T12:50:02.722Z,31.4,50,,,,,
2018-01-01T12:50:12.722Z,31.4,50,,,41.1,,
2018-01-01T12:50:22.723Z,31.3,50,,,,,
2018-01-01T12:50:32.723Z,31.3,50,,,,,
2018-01-01T12:50:42.722Z,31.2,50,,,,,
2018-01-01T12:50:52.722Z,31.2,50,,,,,
2018-01-01T12:51:02.750Z,31,50,,,,,
2018-01-01T12:51:12.727Z,31,50,,,,,
2018-01-01T12:51:22.723Z,30.9,50,,,41,,
2018-01-01T12:51:32.722Z,30.9,50,,,,,
2018-01-01T12:51:42.722Z,30.9,50,,,,,
2018-01-01T12:51:52.725Z,30.8,50,,,,,
2018-01-01T12:52:02.745Z,30.8,50,,,,,
2018-01-01T12:52:12.722Z,30.7,50,,,,,
2018-01-01T12:52:22.722Z,30.7,50,,,,,
2018-01-01T12:52:32.723Z,30.7,50,,,40.9,,
2018-01-01T12:52:42.722Z,30.6,50,,,,,
2018-01-01T12:52:52.722Z,30.6,50,,,,,
2018-01-01T12:53:02.722Z,30.4,50,,,,,
2018-01-01T12:53:12.733Z,30.4,50,,,,,
2018-01-01T12:53:22.722Z,30.3,50,,,,,
2018-01-01T12:53:32.722Z,30.3,50,,,,,
2018-01-01T12:53:42.722Z,30.3,50,,,40.8,,
2018-01-01T12:53:52.722Z,30.2,50,,,,,
2018-01-01T12:54:02.722Z,30.2,50,,,,,
2018-01-01T12:54:12.724Z,30.2,50,,,,,
2018-01-01T12:54:22.734Z,30.1,50,,,,,
2018-01-01T12:54:32.722Z,30.1,50,,,,,
2018-01-01T12:54:42.723Z,30,50,,,,,
2018-01-01T12:54:52.732Z,30,50,,,,,
2018-01-01T12:55:02.740Z,30,50,,,,,
2018-01-01T12:55:12.737Z,29.8,50,,,40.7,,
2018-01-01T12:55:22.734Z,29.8,50,,,,,
2018-01-01T12:55:32.728Z,29.7,50,,,,,
2018-01-01T12:55:42.733Z,29.7,50,,,,,
2018-01-01T12:55:52.724Z,29.7,50,,,,,
2018-01-01T12:56:02.752Z,29.7,50,,,,,
2018-01-01T12:56:12.722Z,29.6,50,,,,,
2018-01-01T12:56:22.722Z,29.6,50,,,,,
2018-01-01T12:56:32.743Z,29.5,50,,,40.6,,
2018-01-01T12:56:42.722Z,29.5,50,,,,,
2018-01-01T12:56:52.722Z,29.5,50,,,,,
2018-01-01T12:57:02.733Z,29.3,50,,,,,
2018-01-01T12:57:12.722Z,29.3,50,,,,,
2018-01-01T12:57:22.730Z,29.3,50,,,,,
2018-01-01T12:57:32.784Z,29.2,50,,,,,
2018-01-01T12:57:42.722Z,29.2,50,,,,,
2018-01-01T12:57:52.767Z,29.2,50,,,,,
2018-01-01T12:58:02.722Z,29.1,50,,,40.5,,
2018-01-01T12:58:12.749Z,29.1,50,,,,,
2018-01-01T12:58:22.733Z,29.1,50,,,,,
2018-01-01T12:58:32.722Z,29.1,50,,,,,
2018-01-01T12:58:42.722Z,29,50,,,,,
2018-01-01T12:58:52.722Z,29,50,,,,,
2018-01-01T12:59:02.722Z,29,50,,,,,
2018-01-01T12:59:12.722Z,28.9,50,,,,,
2018-01-01T12:59:22.722Z,28.9,50,,,,,
2018-01-01T12:59:32.722Z,28.9,50,,,40.4,,
2018-01-01T12:59:42.722Z,28.7,50,,,,,
2018-01-01T12:59:52.722Z,28.7,50,,,,,
2018-01-01T13:00:02.722Z,28.7,50,,,,,
2018-01-01T13:00:12.722Z,28.7,50,,,,,
2018-01-01T13:00:22.889Z,28.6,50,,,,,
2018-01-01T13:00:32.722Z,28.6,50,,,,,
2018-01-01T13:00:42.726Z,28.6,50,,,,,
2018-01-01T13:00:52.725Z,28.5,50,,,40.3,,
2018-01-01T13:01:02.727Z,28.5,50,,,,,
2018-01-01T13:01:12.722Z,28.5,50,,,,,
2018-01-01T13:01:22.723Z,28.5,50,,,,,
2018-01-01T13:01:32.740Z,28.4,50,,,,,
2018-01-01T13:01:42.722Z,28.4,50,,,,,
2018-01-01T13:01:52.722Z,28.4,50,,,,,
2018-01-01T13:02:02.727Z,28.4,50,,,,,
2018-01-01T13:02:12.722Z,28.3,50,,,,,
2018-01-01T13:02:22.732Z,28.3,50,,,,,
2018-01-01T13:02:32.896Z,28.3,50,,,,,
2018-01-01T13:02:42.732Z,37.8,50,0,0,39.5,0,0
2018-01-01T13:02:52.722Z,37.8,50,,,,,
2018-01-01T13:03:02.722Z,37.7,50,,,,,
2018-01-01T13:03:12.727Z,37.6,50,,,39.5,,
2018-01-01T13:03:22.728Z,37.5,50,,,39.4,,
2018-01-01T13:03:32.722Z,37.4,50,,,,,
2018-01-01T13:03:42.722Z,37.3,50,5,,,,
2018-01-01T13:03:52.722Z,37.2,50,,,,,
2018-01-01T13:04:02.722Z,37.1,50,,,39.3,,
2018-01-01T13:04:12.726Z,36.8,50,,,,,
2018-01-01T13:04:22.722Z,36.7,50,,,,,
2018-01-01T13:04:32.722Z,36.6,50,,,,,
2018-01-01T13:04:42.740Z,36.5,50,,,39.2,,
2018-01-01T13:04:52.729Z,36.4,50,,,,,
2018-01-01T13:05:02.722Z,36.3,50,,,,,
2018-01-01T13:05:12.734Z,36.2,50,,,,,
2018-01-01T13:05:22.722Z,36.1,50,,,,,
2018-01-01T13:05:32.731Z,36,50,,,39.1,,
2018-01-01T13:05:42.730Z,35.9,50,,,,,
2018-01-01T13:05:52.722Z,35.8,50,,,,,
2018-01-01T13:06:02.722Z,35.7,50,,,,,
2018-01-01T13:06:12.724Z,35.6,50,,,,,
2018-01-01T13:06:22.722Z,35.5,50,,,,,
2018-01-01T13:06:32.722Z,35.4,50,,,,,
2018-01-01T13:06:42.722Z,35.3,50,,,,,
2018-01-01T13:06:52.722Z,35.2,50,,,38.9,,
2018-01-01T13:07:02.722Z,35.1,50,,,,,
2018-01-01T13:07:12.729Z,34.9,50,,,,,
2018-01-01T13:07:22.722Z,34.8,50,,,,,
2018-01-01T13:07:32.726Z,34.7,50,,,,,
2018-01-01T13:07:42.722Z,34.7,50,,,,,
2018-01-01T13:07:52.722Z,34.6,50,,,,,
2018-01-01T13:08:02.722Z,34.5,50,,,,,
2018-01-01T13:08:12.727Z,34.4,50,,,,,
2018-01-01T13:08:22.722Z,34.3,50,,,,,
2018-01-01T13:08:32.722Z,34.2,50,,,,,
2018-01-01T13:08:42.722Z,34.2,50,,,,,
2018-01-01T13:08:52.722Z,34.1,50,,,,,
2018-01-01T13:09:02.722Z,34,50,,,,,
2018-01-01T13:09:12.761Z,33.9,50,,,38.8,,
2018-01-01T13:09:22.726Z,33.8,50,,,,,
2018-01-01T13:09:32.722Z,33.8,50,,,,,
2018-01-01T13:09:42.722Z,33.7,50,,,,,
2018-01-01T13:09:52.728Z,33.6,50,,,,,
2018-01-01T13:10:02.722Z,33.5,50,,,,,
2018-01-01T13:10:12.721Z,33.5,50,,,,,
2018-01-01T13:10:22.722Z,33.4,50,,,,,
2018-01-01T13:10:32.734Z,33.3,50,,,,,
2018-01-01T13:10:42.722Z,33.3,50,,,,,
2018-01-01T13:10:52.732Z,33.2,50,,,38.7,,
2018-01-01T13:11:02.723Z,33.1,50,,,,,
2018-01-01T13:11:12.722Z,32.9,50,,,,,
2018-01-01T13:11:22.722Z,32.9,50,,,,,
2018-01-01T13:11:32.721Z,32.8,50,,,,,
2018-01-01T13:11:42.723Z,32.7,50,,,,,
2018-01-01T13:11:52.724Z,32.7,50,,,,,
2018-01-01T13:12:02.722Z,32.6,50,,,,,
2018-01-01T13:12:12.739Z,32.5,50,,,,,
2018-01-01T13:12:22.721Z,32.5,50,,,38.6,,
2018-01-01T13:12:32.725Z,32.4,50,,,,,
2018-01-01T13:12:42.722Z,32.4,50,,,,,
2018-01-01T13:12:52.722Z,32.3,50,,,,,
2018-01-01T13:13:02.765Z,32.3,50,,,,,
2018-01-01T13:13:12.721Z,32.2,50,,,,,
2018-01-01T13:13:22.722Z,32.1,50,,,,,
2018-01-01T13:13:32.722Z,32.1,50,,,,,
2018-01-01T13:13:42.723Z,32,50,,,,,
2018-01-01T13:13:52.738Z,32,50,,,38.5,,
2018-01-01T13:14:02.724Z,31.9,50,,,,,
2018-01-01T13:14:12.735Z,31.8,50,,,,,
2018-01-01T13:14:22.724Z,31.8,50,,,,,
2018-01-01T13:14:32.725Z,31.6,50,,,,,
2018-01-01T13:14:42.722Z,31.6,50,,,,,
2018-01-01T13:14:52.722Z,31.5,50,,,,,
2018-01-01T13:15:02.783Z,31.5,50,,,,,
2018-01-01T13:15:12.722Z,31.4,50,,,,,
2018-01-01T13:15:22.722Z,31.3,50,,,38.4,,
2018-01-01T13:15:32.722Z,31.3,50,,,,,
2018-01-01T13:15:42.722Z,31.3,50,,,,,
2018-01-01T13:15:52.722Z,31.2,50,,,,,
2018-01-01T13:16:02.722Z,31,50,,,,,
2018-01-01T13:16:12.721Z,31,50,,,,,
2018-01-01T13:16:22.722Z,30.9,50,,,,,
2018-01-01T13:16:32.724Z,30.9,50,,,,,
2018-01-01T13:16:42.722Z,30.9,50,,,38.3,,
2018-01-01T13:16:52.743Z,30.8,50,,,,,
2018-01-01T13:17:02.722Z,30.8,50,,,,,
2018-01-01T13:17:12.745Z,30.7,50,,,,,
2018-01-01T13:17:22.722Z,30.7,50,,,,,
2018-01-01T13:17:32.722Z,30.6,50,,,,,
2018-01-01T13:17:42.722Z,30.6,50,,,,,
2018-01-01T13:17:52.723Z,30.4,50,,,,,
2018-01-01T13:18:02.721Z,30.4,50,,,,,
2018-01-01T13:18:12.723Z,30.3,50,,,38.2,,
2018-01-01T13:18:22.722Z,30.3,50,,,,,
2018-01-01T13:18:32.722Z,30.2,50,,,,,
2018-01-01T13:18:42.728Z,30.2,50,,,,,
2018-01-01T13:18:52.721Z,30.2,50,,,,,
2018-01-01T13:19:02.722Z,30.1,50,,,,,
2018-01-01T13:19:12.722Z,30.1,50,,,,,
2018-01-01T13:19:22.722Z,30,50,,,,,
2018-01-01T13:19:32.722Z,30,50,,,38.1,,
2018-01-01T13:19:42.722Z,30,50,,,,,
