Time,PrimT,HwActive,PrimTSet,HwTOutlet,ActPow,HwTSet,ChActive
2017-11-25T18:15:41.162Z,38.7,,,28.9,,52,
2017-11-25T18:15:51.158Z,,,,28.9,,52,
2017-11-25T18:16:01.157Z,39.1,,,,29,,
2017-11-25T18:16:11.200Z,39.3,,,28.9,,52,
2017-11-25T18:16:21.157Z,39.5,,,28.9,,52,
2017-11-25T18:16:31.157Z,39.6,,,28.9,,52,
2017-11-25T18:16:41.158Z,39.8,,,28.9,,52,
2017-11-25T18:16:51.157Z,,,,28.9,,52,
2017-11-25T18:17:01.158Z,40.1,,,29,,52,
2017-11-25T18:17:11.157Z,40.2,,,29,30,52,
2017-11-25T18:17:21.157Z,40.5,,,29,29,52,
2017-11-25T18:17:31.162Z,,,,29,,52,
2017-11-25T18:17:41.157Z,40.7,,,29,,52,
2017-11-25T18:17:51.157Z,,,,29,,52,
2017-11-25T18:18:01.157Z,41,,,29,30,52,
2017-11-25T18:18:11.159Z,41.1,,,29,29,52,
2017-11-25T18:18:21.157Z,41.5,,,29,29,52,
2017-11-25T18:18:31.157Z,,,,29.1,,52,
2017-11-25T18:18:41.157Z,41.6,,,29.1,,52,
2017-11-25T18:18:51.162Z,,,,29.1,,52,
2017-11-25T18:19:01.157Z,42,,,29.1,30,52,
2017-11-25T18:19:11.157Z,,,,29.1,29,52,
2017-11-25T18:19:21.157Z,42.2,,,29.2,,52,
2017-11-25T18:19:31.158Z,42.6,,,29.1,,52,
2017-11-25T18:19:51.158Z,42.7,,,29.1,,52,
2017-11-25T18:20:01.159Z,43,,,29.2,29,52,
2017-11-25T18:20:11.157Z,,,,29.2,,52,
2017-11-25T18:20:21.157Z,43.1,,,29.2,,52,
2017-11-25T18:20:31.157Z,43.4,,,29.2,,52,
2017-11-25T18:20:41.157Z,43.5,,,29.2,,52,
2017-11-25T18:20:51.157Z,43.7,,,29.2,,52,
2017-11-25T18:21:01.161Z,42.6,0,,29.3,0,52,2
2017-11-25T18:21:11.157Z,41.9,,,29.3,,52,
2017-11-25T18:21:21.157Z,38.8,,,,,,
2017-11-25T18:21:31.158Z,39.3,,,,,,
2017-11-25T18:21:51.157Z,38.9,,,29.3,,52,
2017-11-25T18:22:01.160Z,38.8,,,29.3,,52,
2017-11-25T18:22:11.178Z,,,,29.3,,52,
2017-11-25T18:22:21.160Z,38.3,,,29.3,,52,
2017-11-25T18:22:31.157Z,38.8,,,29.5,,52,
2017-11-25T18:22:41.157Z,,,,29.5,,52,
2017-11-25T18:22:51.157Z,38.7,,,29.6,,52,
2017-11-25T18:23:01.162Z,38.4,,,29.5,,52,
2017-11-25T18:23:11.162Z,38.3,,,29.5,,52,
2017-11-25T18:23:21.162Z,,,,29.5,,52,
2017-11-25T18:23:31.159Z,,,,29.6,,52,
2017-11-25T18:23:41.158Z,38.3,,,,,,
2017-11-25T18:23:51.161Z,,,,29.6,,52,
2017-11-25T18:24:01.162Z,38.1,,,29.6,,52,
2017-11-25T18:24:21.162Z,,,,29.6,,52,
2017-11-25T18:24:31.158Z,,,,29.6,,52,
2017-11-25T18:24:41.157Z,,,,29.6,,52,
2017-11-25T18:25:01.162Z,38,,,29.6,,52,
2017-11-25T18:25:11.162Z,,,,29.6,,52,
2017-11-25T18:25:21.162Z,,,,29.6,,52,
2017-11-25T18:25:41.161Z,,,,29.7,,52,
2017-11-25T18:26:01.157Z,,,,29.7,,52,
2017-11-25T18:26:11.162Z,,,,29.7,,52,
2017-11-25T18:26:21.157Z,,,,29.7,,52,
2017-11-25T18:26:31.157Z,,,,29.7,,52,
2017-11-25T18:26:41.161Z,,,,29.7,,52,
2017-11-25T18:27:01.161Z,38.1,,,29.7,,52,
2017-11-25T18:27:11.157Z,,,,29.7,,52,
2017-11-25T18:27:21.157Z,,,,29.7,,52,
2017-11-25T18:27:41.157Z,,,,29.7,,52,
2017-11-25T18:27:51.157Z,38.2,,,,,,
2017-11-25T18:28:01.157Z,,,,29.7,,52,
2017-11-25T18:28:11.157Z,38.3,,,29.8,,52,
2017-11-25T18:28:21.157Z,,,,29.8,,52,
2017-11-25T18:28:31.157Z,,,,29.7,,52,
2017-11-25T18:28:41.157Z,,,,29.8,,52,
2017-11-25T18:29:01.157Z,38.4,,,29.8,,52,
2017-11-25T18:29:11.157Z,,,,29.8,,52,
2017-11-25T18:29:21.157Z,,,,29.8,,52,
2017-11-25T18:29:41.157Z,,,,29.8,,52,
2017-11-25T18:30:01.157Z,,,,29.8,,52,
2017-11-25T18:30:21.157Z,38.5,0,58,,,,0
2017-11-25T18:30:31.157Z,38.4,,,29.8,,52,
2017-11-25T18:30:41.157Z,,,,29.8,,52,
2017-11-25T18:31:01.158Z,,,,29.8,,52,
2017-11-25T18:31:11.157Z,,,,29.8,,52,
2017-11-25T18:31:21.158Z,,,,29.8,,52,
2017-11-25T18:31:41.157Z,,,,29.8,,52,
2017-11-25T18:32:01.158Z,,,,29.8,,52,
2017-11-25T18:32:11.157Z,,,,29.8,,52,
2017-11-25T18:32:21.158Z,,,,29.8,,52,
2017-11-25T18:32:31.157Z,38.3,,,29.8,,52,
2017-11-25T18:32:41.156Z,,,,29.8,,52,
2017-11-25T18:32:51.157Z,38.4,,,,,,
2017-11-25T18:33:01.157Z,38.3,,,29.8,,52,
2017-11-25T18:33:11.157Z,,,,29.8,,52,
2017-11-25T18:33:21.157Z,,,,29.8,,52,
2017-11-25T18:33:41.157Z,,,,29.8,,52,
2017-11-25T18:34:01.156Z,,,,29.8,,52,
2017-11-25T18:34:21.162Z,,0,,29.8,,52,2
2017-11-25T18:34:31.157Z,38.2,,58,29.8,,52,
2017-11-25T18:34:41.161Z,,,,29.8,,52,
2017-11-25T18:35:01.162Z,,0,5,29.8,,52,0
2017-11-25T18:35:11.156Z,,,,29.8,,52,
2017-11-25T18:35:31.157Z,,,,29.8,,52,
2017-11-25T18:35:41.157Z,,,,29.8,,52,
2017-11-25T18:35:51.157Z,38.1,,,,,,
2017-11-25T18:36:01.159Z,,,,29.8,,52,
2017-11-25T18:36:11.156Z,,,,29.8,,52,
2017-11-25T18:36:31.157Z,,,,29.8,,52,
2017-11-25T18:36:41.157Z,,,,29.8,,52,
2017-11-25T18:37:01.157Z,38,,,29.8,,52,
2017-11-25T18:37:11.222Z,,,,29.8,,52,
2017-11-25T18:37:21.157Z,,,,29.8,,52,
2017-11-25T18:37:51.157Z,37.9,,,29.8,,52,
2017-11-25T18:38:01.157Z,37.9,,,29.8,,52,
2017-11-25T18:38:21.156Z,,,,29.8,,52,
2017-11-25T18:38:31.156Z,,,,29.8,,52,
2017-11-25T18:39:01.159Z,37.9,,,29.8,,52,
2017-11-25T18:39:21.159Z,37.8,,,29.8,,52,
2017-11-25T18:39:31.157Z,,,,29.8,,52,
2017-11-25T18:39:41.158Z,,,,29.8,,52,
2017-11-25T18:40:01.157Z,,,,29.8,,52,
2017-11-25T18:40:11.158Z,,,,29.8,,52,
2017-11-25T18:40:21.157Z,,,,29.8,,52,
2017-11-25T18:40:31.156Z,37.7,,,,,,
2017-11-25T18:40:41.157Z,,,,29.8,,52,
2017-11-25T18:41:01.160Z,,,,29.8,,52,
2017-11-25T18:41:11.160Z,,,,29.8,,52,
2017-11-25T18:41:21.161Z,37.6,,,29.8,,52,
2017-11-25T18:41:31.160Z,37.7,,,,,,
2017-11-25T18:41:41.157Z,37.6,,,29.7,,52,
2017-11-25T18:41:51.157Z,37.7,,,,,,
2017-11-25T18:42:01.156Z,37.6,,,29.8,,52,
2017-11-25T18:42:11.156Z,,,,29.7,,52,
2017-11-25T18:42:21.161Z,,,,29.7,,52,
2017-11-25T18:42:41.164Z,,,,29.7,,52,
2017-11-25T18:43:01.160Z,,,,29.7,,52,
2017-11-25T18:43:11.157Z,,,,29.7,,52,
2017-11-25T18:43:31.161Z,37.5,,,29.7,,52,
2017-11-25T18:43:41.160Z,,,,29.7,,52,
2017-11-25T18:44:01.158Z,,,,29.7,,52,
2017-11-25T18:44:11.161Z,,,,29.7,,52,
2017-11-25T18:44:31.156Z,,,,29.7,,52,
2017-11-25T18:44:41.157Z,,,,29.7,,52,
2017-11-25T18:45:01.157Z,37.4,,,29.7,,52,
2017-11-25T18:45:11.157Z,,1,0,29.7,,52,0
2017-11-25T18:45:21.157Z,37.5,1,,37.1,44,52,0
2017-11-25T18:45:31.156Z,37.6,,,,32,,
2017-11-25T18:45:41.157Z,39.7,,,39.2,29,52,
2017-11-25T18:45:51.157Z,41,0,,,51,,0
2017-11-25T18:46:01.157Z,41,0,,40.2,0,52,0
2017-11-25T18:46:11.157Z,40.7,,,,,,
2017-11-25T18:46:21.156Z,40.6,,,40,,52,
2017-11-25T18:46:41.157Z,,,,39.8,,52,
2017-11-25T18:47:01.157Z,40.6,0,0,39.7,,52,0
2017-11-25T18:47:11.162Z,,,,39.5,,52,
2017-11-25T18:47:31.157Z,,,,38.8,,52,
2017-11-25T18:47:41.157Z,,,,39.2,,52,
2017-11-25T18:48:01.157Z,,,,39.1,,52,
2017-11-25T18:48:11.157Z,,,,38.9,,52,
2017-11-25T18:48:21.156Z,,,,38.8,,52,
2017-11-25T18:48:41.157Z,,,,38.6,,52,
2017-11-25T18:48:51.161Z,,,,38.2,,52,
2017-11-25T18:49:01.157Z,40.4,,,38.5,,52,
2017-11-25T18:49:11.156Z,,,,38.4,,52,
2017-11-25T18:49:21.156Z,40.3,,,38.3,,52,
2017-11-25T18:49:31.157Z,40.4,,,38.3,,52,
2017-11-25T18:49:41.160Z,,,,38.2,,52,
2017-11-25T18:49:51.156Z,,,,38.1,,52,
2017-11-25T18:50:01.157Z,,,,37.5,,52,
2017-11-25T18:50:11.156Z,40.3,,,37.9,,52,
2017-11-25T18:50:21.157Z,40.2,0,5,37.8,0,52,0
2017-11-25T18:50:31.156Z,40.3,,,,,,
2017-11-25T18:50:41.157Z,,,,37.6,,52,
2017-11-25T18:50:51.204Z,,,,37.6,,52,
2017-11-25T18:51:01.160Z,,,,37.5,,52,
2017-11-25T18:51:11.156Z,,,,37.5,,52,
2017-11-25T18:51:21.156Z,40.2,,,37.4,,52,
2017-11-25T18:51:31.156Z,,,,37.3,,52,
2017-11-25T18:51:41.157Z,,,,37.2,,52,
2017-11-25T18:51:51.156Z,,,,37.2,,52,
2017-11-25T18:52:01.227Z,,,,37.1,,52,
2017-11-25T18:52:11.156Z,,,,36.9,,52,
2017-11-25T18:52:21.156Z,40.1,,,36.9,,52,
2017-11-25T18:52:31.156Z,,,,36.8,,52,
2017-11-25T18:52:41.156Z,,,,36.7,,52,
2017-11-25T18:52:51.221Z,,,,36.7,,52,
2017-11-25T18:53:01.210Z,,,,36.6,,52,
2017-11-25T18:53:11.205Z,,,,36.5,,52,
2017-11-25T18:53:21.157Z,40,,,36.4,,52,
2017-11-25T18:53:31.186Z,,,,36.3,,52,
2017-11-25T18:53:41.156Z,,,,36.3,,52,
2017-11-25T18:54:01.161Z,,,,36.1,,52,
2017-11-25T18:54:11.156Z,39.9,0,58,,,,2
2017-11-25T18:54:21.157Z,,,,36,,52,
2017-11-25T18:54:31.157Z,,0,5,,,,0
2017-11-25T18:54:41.157Z,,,,35.9,,52,
2017-11-25T18:55:01.157Z,39.8,,,35.8,,52,
2017-11-25T18:55:11.156Z,,0,58,35.8,,52,2
2017-11-25T18:55:21.156Z,,,,35.6,,52,
2017-11-25T18:55:31.156Z,,0,5,,,,0
2017-11-25T18:55:41.161Z,,,,35.6,,52,
2017-11-25T18:55:51.156Z,,,,35.5,,52,
2017-11-25T18:56:01.157Z,39.7,,,35.5,,52,
2017-11-25T18:56:11.157Z,,,,35.4,,52,
2017-11-25T18:56:31.156Z,,,,35.3,,52,
2017-11-25T18:56:41.156Z,,,,35.2,,52,
2017-11-25T18:56:51.156Z,,,,35.2,,52,
2017-11-25T18:57:01.202Z,39.6,,,35.1,,52,
2017-11-25T18:57:11.160Z,,,,35.1,,52,
2017-11-25T18:57:21.156Z,,,,34.9,,52,
2017-11-25T18:57:31.156Z,,,,34.9,,52,
2017-11-25T18:57:41.156Z,,,,34.8,,52,
2017-11-25T18:57:51.158Z,,,,34.8,,52,
2017-11-25T18:58:01.160Z,,,,34.7,,52,
2017-11-25T18:58:11.160Z,39.5,,,34.7,,52,
2017-11-25T18:58:21.156Z,,,,34.6,,52,
2017-11-25T18:58:31.156Z,,,,34.6,,52,
2017-11-25T18:58:41.156Z,39.4,,,34.5,,52,
2017-11-25T18:58:51.160Z,39.5,,,34.5,,52,
2017-11-25T18:59:01.156Z,39.4,,,34.4,,52,
2017-11-25T18:59:11.162Z,,,,34.4,,52,
2017-11-25T18:59:21.160Z,,,,34.3,,52,
2017-11-25T18:59:31.156Z,39.4,,,34.3,,52,
2017-11-25T18:59:41.156Z,,,,34.2,,52,
2017-11-25T18:59:51.156Z,,,,34,,52,
2017-11-25T19:00:01.161Z,39.3,,,34.1,,52,
2017-11-25T19:00:21.161Z,,,,34.1,,52,
2017-11-25T19:00:31.159Z,,,,34,,52,
2017-11-25T19:00:51.162Z,,,,33.9,,52,
2017-11-25T19:01:01.162Z,,,,33.9,,52,
2017-11-25T19:01:11.156Z,39.2,,,,,,
2017-11-25T19:01:21.156Z,,,,33.8,,52,
2017-11-25T19:01:31.156Z,,,,33.8,,52,
2017-11-25T19:01:51.156Z,,,,33.7,,52,
2017-11-25T19:02:01.157Z,,,,33.6,,52,
2017-11-25T19:02:11.156Z,39.1,,,,,,
2017-11-25T19:02:21.301Z,,,,33.6,,52,
2017-11-25T19:02:31.156Z,,,,33.4,,52,
2017-11-25T19:03:01.156Z,,,,33.4,,52,
2017-11-25T19:03:11.157Z,38.9,,,,,,
2017-11-25T19:03:21.156Z,39.1,,,33.3,,52,
2017-11-25T19:03:31.156Z,38.9,,,,,,
2017-11-25T19:03:41.161Z,,,,33.3,,52,
2017-11-25T19:03:51.158Z,,,,33.2,,52,
2017-11-25T19:04:01.156Z,,,,33.2,,52,
2017-11-25T19:04:11.189Z,,,,33.1,,52,
2017-11-25T19:04:21.158Z,,,,33.1,,52,
2017-11-25T19:04:31.157Z,,0,58,,,,2
2017-11-25T19:04:41.156Z,38.8,0,5,32.9,,52,0
2017-11-25T19:05:01.156Z,,,,32.9,,52,
2017-11-25T19:05:11.156Z,,,,32.6,,52,
2017-11-25T19:05:21.156Z,,0,58,,,,2
2017-11-25T19:05:31.156Z,,,,32.8,,52,
2017-11-25T19:05:41.156Z,,,,32.7,,52,
2017-11-25T19:06:01.156Z,,,,32.7,,52,
2017-11-25T19:06:11.156Z,38.7,,,32.6,,52,
2017-11-25T19:06:21.155Z,,,,32.6,,52,
2017-11-25T19:06:31.314Z,38.7,,,,,,
2017-11-25T19:06:41.156Z,,,,32.5,,52,
2017-11-25T19:06:51.156Z,,,,32.5,,52,
2017-11-25T19:07:01.167Z,38.6,,,32.5,,52,
2017-11-25T19:07:11.156Z,38.7,,,32.3,,52,
2017-11-25T19:07:21.160Z,,,,32.4,,52,
2017-11-25T19:07:31.161Z,,,,32.4,,52,
2017-11-25T19:07:51.156Z,38.6,,,32.3,,52,
2017-11-25T19:08:01.156Z,,,,32.2,,52,
2017-11-25T19:08:11.156Z,,,,32.2,,52,
2017-11-25T19:08:21.166Z,39.1,1,0,37.8,,52,0
2017-11-25T19:08:31.157Z,41.1,,,39.1,59,52,
2017-11-25T19:08:41.214Z,44.8,,,,92,,
2017-11-25T19:08:51.156Z,45.3,,,47.5,93,52,
2017-11-25T19:09:01.161Z,49,,,46.2,92,52,
2017-11-25T19:09:11.156Z,51.3,0,,,0,,0
2017-11-25T19:09:21.156Z,50.6,0,,,,,0
2017-11-25T19:09:31.156Z,50.2,,,47.3,,52,
2017-11-25T19:09:41.156Z,50,,,,,,
2017-11-25T19:09:51.171Z,49.9,0,58,46.8,,52,2
2017-11-25T19:10:01.232Z,53.8,0,,46.4,34,52,2
2017-11-25T19:10:11.156Z,45,,,,29,,
2017-11-25T19:10:21.156Z,43.6,,,,,,
2017-11-25T19:10:31.156Z,41.5,,,46.2,29,52,
2017-11-25T19:10:41.156Z,38.9,,,,,,
2017-11-25T19:10:51.156Z,37.3,,,46.1,,52,
2017-11-25T19:11:01.156Z,33.9,,,45.9,30,52,
2017-11-25T19:11:11.159Z,32,,,,29,,
2017-11-25T19:11:21.156Z,31.9,,,45.7,,52,
2017-11-25T19:11:31.156Z,31.6,,,45.6,,52,
2017-11-25T19:11:41.156Z,31.9,,,45.4,,52,
2017-11-25T19:11:51.156Z,32.3,,,,29,,
2017-11-25T19:12:01.157Z,32.4,,,45.1,30,52,
2017-11-25T19:12:11.160Z,32.5,,,44.9,,52,
2017-11-25T19:12:21.156Z,32.7,,,44.7,29,52,
2017-11-25T19:12:31.156Z,,,,44.1,,52,
2017-11-25T19:12:41.159Z,33.1,,,,30,,
2017-11-25T19:12:51.156Z,33.2,,,,29,,
2017-11-25T19:13:01.156Z,33.8,,,43.4,29,52,
2017-11-25T19:13:11.156Z,34.1,,,,,,
2017-11-25T19:13:21.160Z,,,,42.9,,52,
2017-11-25T19:13:31.156Z,34.4,,,42.7,,52,
2017-11-25T19:13:41.156Z,34.9,,,,,,
2017-11-25T19:14:01.156Z,35.3,,,42.3,,52,
2017-11-25T19:14:11.156Z,35.5,,,42.1,,52,
2017-11-25T19:14:21.156Z,36,,,41.9,30,52,
2017-11-25T19:14:31.156Z,,,,41.7,29,52,
2017-11-25T19:14:41.155Z,36.3,,,41.6,,52,
2017-11-25T19:14:51.156Z,,,,41.4,,52,
2017-11-25T19:15:01.156Z,37.1,,,41.2,29,52,
2017-11-25T19:15:11.155Z,,,,40.8,,52,
2017-11-25T19:15:21.156Z,37.3,,,,,,
2017-11-25T19:15:31.156Z,37.6,,,40.7,,52,
2017-11-25T19:15:41.156Z,,,,40.4,,52,
2017-11-25T19:15:51.156Z,37.7,,,39.9,30,52,
2017-11-25T19:16:01.156Z,38,,,40.3,30,52,
2017-11-25T19:16:11.156Z,,,,40.2,29,52,
2017-11-25T19:16:21.156Z,38.1,,,40.1,,52,
2017-11-25T19:16:31.156Z,38.4,,,40,30,52,
2017-11-25T19:16:41.190Z,,,,39.8,,52,
2017-11-25T19:16:51.155Z,38.5,,,39.8,,52,
2017-11-25T19:17:01.156Z,38.6,,,39.7,29,52,
2017-11-25T19:17:11.156Z,39.6,,,39.6,,52,
2017-11-25T19:17:21.156Z,38.9,,,,,,
2017-11-25T19:17:31.156Z,39.1,,,39.4,30,52,
2017-11-25T19:17:41.156Z,,,,38.7,,52,
2017-11-25T19:17:51.156Z,,,,39.2,,52,
2017-11-25T19:18:01.156Z,39.6,,,39.1,29,52,
2017-11-25T19:18:11.156Z,39.7,,,38.9,30,52,
2017-11-25T19:18:21.156Z,39.9,,,38.8,,52,
2017-11-25T19:18:31.156Z,40.1,,,38.7,29,52,
2017-11-25T19:18:41.156Z,40.2,,,38.6,,52,
2017-11-25T19:18:51.156Z,,,,38.5,,52,
2017-11-25T19:19:01.155Z,40.6,,,38.4,30,52,
2017-11-25T19:19:11.156Z,40.7,,,38.4,29,52,
2017-11-25T19:19:21.156Z,40.9,,,38.3,30,52,
2017-11-25T19:19:31.156Z,41.1,,,,30,,
2017-11-25T19:19:41.156Z,41.2,,,38.1,29,52,
2017-11-25T19:19:51.156Z,,,,38,,52,
2017-11-25T19:20:01.156Z,41.5,,,38,29,52,
2017-11-25T19:20:11.155Z,41.7,,,37.9,,52,
2017-11-25T19:20:21.155Z,41.8,,,37.8,,52,
2017-11-25T19:20:31.156Z,42,,,37.7,,52,
2017-11-25T19:20:41.207Z,42.1,,,37.7,,52,
2017-11-25T19:20:51.156Z,42.3,,,37.6,30,52,
2017-11-25T19:21:01.156Z,42.4,,,37.5,29,52,
2017-11-25T19:21:11.155Z,42.6,,,37.5,,52,
2017-11-25T19:21:21.155Z,42.8,,,37.4,,52,
2017-11-25T19:21:31.155Z,42.9,,,37.4,,52,
2017-11-25T19:21:41.156Z,43.1,,,,30,,
2017-11-25T19:21:51.155Z,43.2,,,37.2,29,52,
2017-11-25T19:22:01.156Z,43.5,,,37.2,,52,
2017-11-25T19:22:11.155Z,,,,37.1,,52,
2017-11-25T19:22:21.156Z,43.6,,,,30,,
2017-11-25T19:22:31.156Z,43.9,,,36.9,29,52,
2017-11-25T19:22:41.155Z,44,,,36.8,30,52,
2017-11-25T19:22:51.156Z,,,,,29,,
2017-11-25T19:23:01.156Z,44.1,,,36.8,,52,
2017-11-25T19:23:11.155Z,44.3,,,36.7,29,52,
2017-11-25T19:23:21.156Z,44.4,,,36.6,30,52,
2017-11-25T19:23:31.155Z,44.5,,,36.6,,52,
2017-11-25T19:23:41.156Z,44.7,,,36.5,,52,
2017-11-25T19:23:51.155Z,,,,36.5,,52,
2017-11-25T19:24:01.156Z,44.9,,,36.4,30,52,
2017-11-25T19:24:11.155Z,45,,,,29,,
2017-11-25T19:24:21.156Z,45.2,,,36.3,,52,
2017-11-25T19:24:31.155Z,45.3,,,36.3,,52,
2017-11-25T19:24:41.194Z,45.5,,,36.2,,52,
2017-11-25T19:24:51.187Z,45.7,,,36.1,,52,
2017-11-25T19:25:01.157Z,46,,,35.9,,52,
2017-11-25T19:25:11.156Z,46.1,,,36,30,52,
2017-11-25T19:25:21.155Z,44.7,0,,,0,,2
2017-11-25T19:25:31.155Z,44.5,,,36,,52,
2017-11-25T19:25:41.156Z,42.2,,,,,,
2017-11-25T19:26:01.155Z,41.4,,,35.9,,52,
2017-11-25T19:26:11.156Z,41.1,,,35.9,,52,
2017-11-25T19:26:21.156Z,,,,35.8,,52,
2017-11-25T19:26:31.155Z,,,,35.8,,52,
2017-11-25T19:26:41.156Z,,,,35.8,,52,
2017-11-25T19:26:51.156Z,41,,,,,,
2017-11-25T19:27:01.156Z,40.9,,,35.5,,52,
2017-11-25T19:27:11.156Z,40.8,,,35.7,,52,
2017-11-25T19:27:21.155Z,,,,35.6,,52,
2017-11-25T19:27:31.156Z,40.5,,,,,,
2017-11-25T19:27:41.155Z,,,,35.6,,52,
2017-11-25T19:27:51.155Z,,,,35.5,,52,
2017-11-25T19:28:01.155Z,40.4,,,35.5,,52,
2017-11-25T19:28:11.156Z,,,,35.4,,52,
2017-11-25T19:28:21.155Z,40.3,,,,,,
2017-11-25T19:28:31.155Z,,,,35.4,,52,
2017-11-25T19:28:41.156Z,40.2,,,,,,
2017-11-25T19:28:51.156Z,,,,35.3,,52,
2017-11-25T19:29:01.156Z,,,,35.3,,52,
2017-11-25T19:29:11.156Z,,,,35.3,,52,
2017-11-25T19:29:21.155Z,,,,35.2,,52,
2017-11-25T19:29:31.155Z,,,,35.2,,52,
2017-11-25T19:29:41.155Z,40.1,,,35.2,,52,
2017-11-25T19:29:51.155Z,,,,35.1,,52,
2017-11-25T19:30:01.156Z,,,,35.1,,52,
2017-11-25T19:30:11.155Z,,,,35.1,,52,
2017-11-25T19:30:21.156Z,,,,35.1,,52,
2017-11-25T19:30:31.155Z,,,,34.9,,52,
2017-11-25T19:30:41.156Z,,,,34.8,,52,
2017-11-25T19:31:01.155Z,40.2,0,,34.8,,52,0
2017-11-25T19:31:11.156Z,,,,34.8,,52,
2017-11-25T19:31:21.156Z,,,,34.8,,52,
2017-11-25T19:31:31.158Z,,,,34.7,,52,
2017-11-25T19:31:41.155Z,,0,58,,,,2
2017-11-25T19:31:51.155Z,,,,34.7,,52,
2017-11-25T19:32:01.155Z,40.3,,,34.7,,52,
2017-11-25T19:32:21.155Z,40.4,,,34.6,,52,
2017-11-25T19:32:31.159Z,,,,34.6,,52,
2017-11-25T19:32:51.156Z,40.5,0,5,34.4,,52,0
2017-11-25T19:33:01.155Z,,0,58,34.4,,52,2
2017-11-25T19:33:11.155Z,,0,5,34.3,,52,0
2017-11-25T19:33:21.155Z,,,,34.3,,52,
2017-11-25T19:33:31.156Z,,,,34.3,,52,
2017-11-25T19:33:41.155Z,,,,34.3,,52,
2017-11-25T19:33:51.155Z,,,,34.2,,52,
2017-11-25T19:34:01.206Z,,,,34.2,,52,
2017-11-25T19:34:11.155Z,,,,34.2,,52,
2017-11-25T19:34:21.155Z,,,,34.1,,52,
2017-11-25T19:34:31.155Z,,,,34.1,,52,
2017-11-25T19:34:41.155Z,,,,34.1,,52,
2017-11-25T19:34:51.155Z,,,,34.1,,52,
2017-11-25T19:35:01.155Z,,,,34,,52,
2017-11-25T19:35:11.155Z,,,,34,,52,
2017-11-25T19:35:21.155Z,,,,34,,52,
2017-11-25T19:35:31.155Z,40.4,,,34,,52,
2017-11-25T19:35:41.156Z,,,,33.9,,52,
2017-11-25T19:35:51.155Z,,,,33.9,,52,
2017-11-25T19:36:01.156Z,,,,33.9,,52,
2017-11-25T19:36:11.155Z,,,,33.9,,52,
2017-11-25T19:36:21.155Z,,,,33.9,,52,
2017-11-25T19:36:31.155Z,,,,33.8,,52,
2017-11-25T19:36:41.155Z,,,,33.8,,52,
2017-11-25T19:36:51.155Z,,,,33.8,,52,
2017-11-25T19:37:01.155Z,,,,33.8,,52,
2017-11-25T19:37:11.155Z,40.3,,,33.7,,52,
2017-11-25T19:37:21.155Z,,,,33.7,,52,
2017-11-25T19:37:31.155Z,,,,33.7,,52,
2017-11-25T19:37:41.155Z,,,,33.7,,52,
2017-11-25T19:37:51.155Z,,,,33.6,,52,
2017-11-25T19:38:01.156Z,,,,33.6,,52,
2017-11-25T19:38:11.155Z,40.2,,,33.6,,52,
2017-11-25T19:38:21.156Z,,,,33.6,,52,
2017-11-25T19:38:31.155Z,,,,33.5,,52,
2017-11-25T19:38:41.155Z,,,,33.5,,52,
2017-11-25T19:38:51.155Z,,,,33.5,,52,
2017-11-25T19:39:01.155Z,,,,33.5,,52,
2017-11-25T19:39:11.156Z,,,,33.5,,52,
2017-11-25T19:39:21.155Z,40.1,,,33.4,,52,
2017-11-25T19:39:31.155Z,,,,33.4,,52,
2017-11-25T19:39:41.156Z,,,,33.4,,52,
2017-11-25T19:39:51.155Z,,,,33.4,,52,
2017-11-25T19:40:01.155Z,,,,33.3,,52,
2017-11-25T19:40:11.207Z,,,,33.3,,52,
2017-11-25T19:40:21.155Z,,,,33.3,,52,
2017-11-25T19:40:31.155Z,,,,33.3,,52,
2017-11-25T19:40:41.156Z,40,,,33.3,,52,
2017-11-25T19:40:51.155Z,,,,33.3,,52,
2017-11-25T19:41:01.156Z,,,,33.2,,52,
2017-11-25T19:41:11.155Z,,,,33.2,,52,
2017-11-25T19:41:21.155Z,,,,33.2,,52,
2017-11-25T19:41:31.155Z,,,,33.1,,52,
2017-11-25T19:41:41.155Z,39.9,,,33.1,,52,
2017-11-25T19:41:51.155Z,,,,33.1,,52,
2017-11-25T19:42:01.155Z,,,,33.1,,52,
2017-11-25T19:42:11.155Z,,,,33.1,,52,
2017-11-25T19:42:21.155Z,,,,33.1,,52,
2017-11-25T19:42:31.155Z,,,,32.9,,52,
2017-11-25T19:42:41.155Z,,,,32.9,,52,
2017-11-25T19:42:51.155Z,,,,32.9,,52,
2017-11-25T19:43:01.155Z,39.8,,,32.9,,52,
2017-11-25T19:43:11.155Z,,,,32.8,,52,
2017-11-25T19:43:21.155Z,,,,32.8,,52,
2017-11-25T19:43:31.155Z,,,,32.8,,52,
2017-11-25T19:43:41.155Z,,,,32.8,,52,
2017-11-25T19:43:51.155Z,,,,32.8,,52,
2017-11-25T19:44:01.155Z,,,,32.8,,52,
2017-11-25T19:44:11.155Z,,,,32.7,,52,
2017-11-25T19:44:21.155Z,39.7,,,32.7,,52,
2017-11-25T19:44:31.155Z,,,,32.7,,52,
2017-11-25T19:44:41.155Z,,,,32.7,,52,
2017-11-25T19:44:51.155Z,,,,32.7,,52,
2017-11-25T19:45:01.155Z,,,,32.6,,52,
2017-11-25T19:45:11.390Z,,,,32.6,,52,
