Time,HwTOutlet,ChActive,HwActive,PrimTSet,ActPow,PrimT,HwTSet
2017-12-27T06:36:55.895Z,20.5,,,,,,50
2017-12-27T06:37:05.895Z,20.5,,,,,24.8,50
2017-12-27T06:37:15.900Z,20.5,,,,,24.9,50
2017-12-27T06:37:25.895Z,20.5,,,,,24.8,50
2017-12-27T06:37:35.894Z,20.5,,,,,,50
2017-12-27T06:37:45.897Z,20.5,,,,,,50
2017-12-27T06:37:55.895Z,20.5,,,,,,50
2017-12-27T06:38:05.896Z,20.5,,,,,,50
2017-12-27T06:38:15.914Z,20.5,,,,,,50
2017-12-27T06:38:25.895Z,20.5,,,,,,50
2017-12-27T06:38:35.903Z,20.5,,,,,,50
2017-12-27T06:38:45.895Z,20.5,,,,,,50
2017-12-27T06:38:55.899Z,20.5,,,,,,50
2017-12-27T06:39:05.908Z,20.5,,,,,,50
2017-12-27T06:39:15.896Z,20.4,,,,,,50
2017-12-27T06:39:25.895Z,20.5,,,,,,50
2017-12-27T06:39:35.917Z,20.5,,,,,,50
2017-12-27T06:39:45.901Z,20.5,,,,,,50
2017-12-27T06:39:55.895Z,20.4,,,,,,50
2017-12-27T06:40:05.919Z,20.5,,,,,,50
2017-12-27T06:40:15.911Z,20.5,,,,,,50
2017-12-27T06:40:25.913Z,20.4,,,,,,50
2017-12-27T06:40:35.896Z,20.5,,,,,,50
2017-12-27T06:40:45.901Z,20.4,,,,,,50
2017-12-27T06:40:55.895Z,20.4,,,,,,50
2017-12-27T06:41:05.899Z,20.4,,,,,,50
2017-12-27T06:41:15.913Z,20.4,,,,,,50
2017-12-27T06:41:25.895Z,20.4,,,,,,50
2017-12-27T06:41:35.901Z,20.4,,,,,,50
2017-12-27T06:41:45.916Z,20.5,,,,,,50
2017-12-27T06:41:55.900Z,20.4,,,,,,50
2017-12-27T06:42:05.895Z,20.4,,,,,,50
2017-12-27T06:42:15.897Z,20.4,,,,,24.7,50
2017-12-27T06:42:25.897Z,20.4,,,,,24.8,50
2017-12-27T06:42:35.901Z,20.4,,,,,,50
2017-12-27T06:42:45.898Z,20.4,,,,,,50
2017-12-27T06:42:55.900Z,20.4,,,,,,50
2017-12-27T06:43:05.909Z,20.4,,,,,,50
2017-12-27T06:43:15.899Z,20.4,,,,,24.7,50
2017-12-27T06:43:25.907Z,20.4,,,,,24.8,50
2017-12-27T06:43:35.894Z,20.4,,,,,24.7,50
2017-12-27T06:43:45.897Z,20.4,,,,,,50
2017-12-27T06:43:55.898Z,20.4,,,,,,50
2017-12-27T06:44:05.895Z,20.4,,,,,,50
2017-12-27T06:44:15.900Z,20.4,,,,,,50
2017-12-27T06:44:25.898Z,20.4,,,,,,50
2017-12-27T06:44:35.895Z,20.4,,,,,,50
2017-12-27T06:44:45.898Z,20.4,,,,,,50
2017-12-27T06:44:55.895Z,20.4,,,,,,50
2017-12-27T06:45:05.895Z,20.4,,,,,,50
2017-12-27T06:45:15.899Z,20.4,,,,,,50
2017-12-27T06:45:25.899Z,20.4,,,,,,50
2017-12-27T06:45:35.895Z,20.4,,,,,,50
2017-12-27T06:45:45.898Z,20.4,,,,,,50
2017-12-27T06:45:55.899Z,20.4,,,,,,50
2017-12-27T06:46:05.895Z,20.4,,,,,,50
2017-12-27T06:46:15.900Z,20.4,,,,,,50
2017-12-27T06:46:25.894Z,20.4,,,,,,50
2017-12-27T06:46:35.895Z,20.4,,,,,,50
2017-12-27T06:46:45.900Z,20.4,,,,,,50
2017-12-27T06:46:55.895Z,20.4,,,,,,50
2017-12-27T06:47:05.895Z,20.4,,,,,,50
2017-12-27T06:47:15.896Z,20.4,,,,,,50
2017-12-27T06:47:25.900Z,20.4,,,,,,50
2017-12-27T06:47:35.902Z,20.4,,,,,,50
2017-12-27T06:47:45.895Z,20.4,,,,,,50
2017-12-27T06:47:55.895Z,20.4,,,,,,50
2017-12-27T06:48:05.895Z,20.4,,,,,,50
2017-12-27T06:48:15.895Z,20.4,,,,,,50
2017-12-27T06:48:25.895Z,20.4,,,,,,50
2017-12-27T06:48:35.894Z,20.4,,,,,,50
2017-12-27T06:48:45.894Z,20.4,,,,,,50
2017-12-27T06:48:55.895Z,20.4,,,,,24.6,50
2017-12-27T06:49:05.894Z,20.4,,,,,24.7,50
2017-12-27T06:49:15.895Z,20.4,,,,,24.6,50
2017-12-27T06:49:25.911Z,20.4,,,,,,50
2017-12-27T06:49:35.907Z,20.4,,,,,,50
2017-12-27T06:49:45.896Z,20.4,,,,,,50
2017-12-27T06:49:55.896Z,20.4,,,,,,50
2017-12-27T06:50:05.894Z,20.4,,,,,,50
2017-12-27T06:50:15.894Z,20.4,,,,,,50
2017-12-27T06:50:25.898Z,20.4,,,,,,50
2017-12-27T06:50:35.895Z,20.4,,,,,,50
2017-12-27T06:50:45.894Z,20.4,,,,,,50
2017-12-27T06:50:55.895Z,20.4,,,,,,50
2017-12-27T06:51:05.895Z,20.4,,,,,,50
2017-12-27T06:51:15.894Z,20.4,,,,,,50
2017-12-27T06:51:25.895Z,20.4,,,,,,50
2017-12-27T06:51:35.894Z,20.4,,,,,,50
2017-12-27T06:51:45.895Z,20.4,,,,,,50
2017-12-27T06:51:55.898Z,20.4,,,,,,50
2017-12-27T06:52:05.899Z,20.4,,,,,,50
2017-12-27T06:52:15.897Z,20.4,,,,,,50
2017-12-27T06:52:25.918Z,20.4,,,,,,50
2017-12-27T06:52:35.895Z,20.4,,,,,,50
2017-12-27T06:52:45.895Z,20.4,,,,,,50
2017-12-27T06:52:55.894Z,20.4,,,,,,50
2017-12-27T06:53:05.894Z,20.4,,,,,,50
2017-12-27T06:53:15.895Z,20.4,,,,,,50
2017-12-27T06:53:25.895Z,20.4,,,,,,50
2017-12-27T06:53:35.897Z,20.4,,,,,,50
2017-12-27T06:53:45.894Z,20.4,,,,,,50
2017-12-27T06:53:55.895Z,20.4,,,,,,50
2017-12-27T06:54:05.894Z,20.4,,,,,,50
2017-12-27T06:54:15.895Z,20.4,,,,,,50
2017-12-27T06:54:25.895Z,20.4,,,,,,50
2017-12-27T06:54:35.895Z,20.4,,,,,,50
2017-12-27T06:54:45.911Z,20.4,,,,,,50
2017-12-27T06:54:55.895Z,20.4,,,,,24.5,50
2017-12-27T06:55:05.894Z,20.4,,,,,24.6,50
2017-12-27T06:55:15.901Z,20.4,,,,,24.5,50
2017-12-27T06:55:25.897Z,20.4,,,,,,50
2017-12-27T06:55:35.895Z,20.4,,,,,24.6,50
2017-12-27T06:55:45.896Z,20.4,,,,,24.5,50
2017-12-27T06:55:55.894Z,20.4,,,,,,50
2017-12-27T06:56:05.895Z,20.2,,,,,,50
2017-12-27T06:56:15.895Z,20.2,,,,,,50
2017-12-27T06:56:25.895Z,20.2,,,,,,50
2017-12-27T06:56:35.894Z,20.2,,,,,,50
2017-12-27T06:56:45.894Z,20.2,,,,,,50
2017-12-27T06:56:55.895Z,20.2,,,,,,50
2017-12-27T06:57:05.896Z,20.2,,,,,,50
2017-12-27T06:57:15.900Z,20.2,,,,,,50
2017-12-27T06:57:25.895Z,20.2,,,,,,50
2017-12-27T06:57:35.894Z,20.2,,,,,,50
2017-12-27T06:57:45.894Z,20.2,,,,,,50
2017-12-27T06:57:55.895Z,20.2,,,,,,50
2017-12-27T06:58:05.894Z,20.2,,,,,,50
2017-12-27T06:58:15.894Z,20.2,,,,,,50
2017-12-27T06:58:25.897Z,20.2,,,,,,50
2017-12-27T06:58:35.895Z,20.2,,,,,,50
2017-12-27T06:58:45.898Z,20.2,,,,,,50
2017-12-27T06:58:55.899Z,20.2,,,,,,50
2017-12-27T06:59:05.899Z,20.2,,,,,,50
2017-12-27T06:59:15.895Z,20.2,,,,,,50
2017-12-27T06:59:25.901Z,20.2,,,,,,50
2017-12-27T06:59:35.918Z,20.2,,,,,,50
2017-12-27T06:59:45.901Z,20.2,,,,,,50
2017-12-27T06:59:55.894Z,20.2,,,,,,50
2017-12-27T07:00:05.910Z,20.2,,,,,,50
2017-12-27T07:00:15.894Z,20.2,,,,,,50
2017-12-27T07:00:25.894Z,20.2,,,,,,50
2017-12-27T07:00:35.894Z,20.2,,,,,,50
2017-12-27T07:00:45.895Z,20.2,,,,,24.3,50
2017-12-27T07:00:55.895Z,20.2,,,,,24.5,50
2017-12-27T07:01:05.897Z,20.2,,,,,24.3,50
2017-12-27T07:01:15.894Z,20.2,,,,,,50
2017-12-27T07:01:25.894Z,20.2,,,,,,50
2017-12-27T07:01:35.905Z,20.2,,,,,,50
2017-12-27T07:01:45.894Z,20.2,,,,,24.5,50
2017-12-27T07:01:55.897Z,20.2,,,,,24.3,50
2017-12-27T07:02:05.897Z,20.2,,,,,,50
2017-12-27T07:02:15.897Z,20.2,,,,,,50
2017-12-27T07:02:25.894Z,20.2,,,,,,50
2017-12-27T07:02:35.894Z,20.2,,,,,,50
2017-12-27T07:02:45.901Z,20.2,,,,,,50
2017-12-27T07:02:55.895Z,20.2,,,,,,50
2017-12-27T07:03:05.894Z,20.2,,,,,,50
2017-12-27T07:03:15.894Z,20.2,,,,,,50
2017-12-27T07:03:25.899Z,20.2,,,,,,50
2017-12-27T07:03:35.899Z,20.2,,,,,,50
2017-12-27T07:03:45.899Z,20.2,,,,,,50
2017-12-27T07:03:55.899Z,20.2,,,,,,50
2017-12-27T07:04:05.898Z,20.2,,,,,,50
2017-12-27T07:04:15.899Z,20.2,,,,,,50
2017-12-27T07:04:25.899Z,20.2,,,,,,50
2017-12-27T07:04:35.899Z,20.2,,,,,,50
2017-12-27T07:04:45.899Z,20.2,,,,,,50
2017-12-27T07:04:55.895Z,20.2,,,,,,50
2017-12-27T07:05:05.896Z,20.2,,,,,,50
2017-12-27T07:05:15.896Z,20.2,,,,,,50
2017-12-27T07:05:25.894Z,20.2,,,,,,50
2017-12-27T07:05:35.901Z,20.2,,,,,,50
2017-12-27T07:05:45.899Z,20.2,,,,,,50
2017-12-27T07:05:55.896Z,20.2,,,,,,50
2017-12-27T07:06:05.894Z,20.2,,,,,,50
2017-12-27T07:06:15.894Z,20.2,,,,,,50
2017-12-27T07:06:25.894Z,20.2,,,,,,50
2017-12-27T07:06:35.895Z,20.2,,,,,,50
2017-12-27T07:06:45.895Z,20.2,,,,,,50
2017-12-27T07:06:55.894Z,20.2,,,,,,50
2017-12-27T07:07:05.894Z,20.2,,,,,,50
2017-12-27T07:07:15.906Z,20.2,,,,,24.2,50
2017-12-27T07:07:25.894Z,20.2,,,,,24.3,50
2017-12-27T07:07:35.894Z,20.2,,,,,24.2,50
2017-12-27T07:07:45.894Z,20.2,,,,,,50
2017-12-27T07:07:55.896Z,20.2,,,,,,50
2017-12-27T07:08:05.894Z,20.2,,,,,,50
2017-12-27T07:08:15.894Z,20.2,,,,,,50
2017-12-27T07:08:25.896Z,20.2,,,,,,50
2017-12-27T07:08:35.894Z,20.2,,,,,,50
2017-12-27T07:08:45.894Z,20.2,,,,,,50
2017-12-27T07:08:55.900Z,20.2,,,,,,50
2017-12-27T07:09:05.915Z,20.2,,,,,,50
2017-12-27T07:09:15.894Z,20.2,,,,,,50
2017-12-27T07:09:25.894Z,20.2,,,,,,50
2017-12-27T07:09:35.894Z,20.2,,,,,,50
2017-12-27T07:09:45.894Z,20.2,,,,,,50
2017-12-27T07:09:55.894Z,20.2,,,,,,50
2017-12-27T07:10:05.894Z,20.2,,,,,,50
2017-12-27T07:10:15.901Z,20.2,,,,,,50
2017-12-27T07:10:25.894Z,20.2,,,,,,50
2017-12-27T07:10:35.904Z,20.2,,,,,,50
2017-12-27T07:10:45.894Z,20.2,,,,,,50
2017-12-27T07:10:55.894Z,20.2,,,,,,50
2017-12-27T07:11:05.894Z,20.2,,,,,,50
2017-12-27T07:11:15.894Z,20.2,,,,,,50
2017-12-27T07:11:25.894Z,20.2,,,,,,50
2017-12-27T07:11:35.894Z,20.1,,,,,,50
2017-12-27T07:11:45.894Z,20.2,,,,,,50
2017-12-27T07:11:55.894Z,20.2,,,,,,50
2017-12-27T07:12:05.894Z,20.2,,,,,,50
2017-12-27T07:12:15.894Z,20.2,,,,,,50
2017-12-27T07:12:25.894Z,20.2,,,,,,50
2017-12-27T07:12:35.894Z,20.2,,,,,,50
2017-12-27T07:12:45.894Z,20.2,,,,,,50
2017-12-27T07:12:55.894Z,20.2,,,,,,50
2017-12-27T07:13:05.894Z,20.1,,,,,,50
2017-12-27T07:13:15.894Z,20.2,,,,,,50
2017-12-27T07:13:25.894Z,20.2,,,,,,50
2017-12-27T07:13:35.894Z,20.1,,,,,,50
2017-12-27T07:13:45.894Z,20.1,,,,,24.1,50
2017-12-27T07:13:55.894Z,20.2,,,,,,50
2017-12-27T07:14:05.894Z,20.1,,,,,,50
2017-12-27T07:14:15.894Z,20.1,,,,,,50
2017-12-27T07:14:25.894Z,20.1,,,,,,50
2017-12-27T07:14:35.894Z,20.1,,,,,,50
2017-12-27T07:14:45.894Z,20.1,,,,,,50
2017-12-27T07:14:55.894Z,20.1,,,,,,50
2017-12-27T07:15:05.894Z,20.1,,,,,,50
2017-12-27T07:15:15.894Z,20.1,,,,,,50
2017-12-27T07:15:25.893Z,20.1,,,,,,50
2017-12-27T07:15:35.894Z,20.1,,,,,,50
2017-12-27T07:15:45.894Z,20.1,,,,,,50
2017-12-27T07:15:55.894Z,20.1,,,,,,50
2017-12-27T07:16:05.894Z,20.1,,,,,,50
2017-12-27T07:16:15.894Z,20.1,,,,,,50
2017-12-27T07:16:25.894Z,20.1,,,,,,50
2017-12-27T07:16:35.894Z,20.1,,,,,,50
2017-12-27T07:16:45.894Z,20.1,,,,,,50
2017-12-27T07:16:55.897Z,20.1,,,,,,50
2017-12-27T07:17:05.894Z,20.1,,,,,,50
2017-12-27T07:17:15.894Z,20.1,,,,,,50
2017-12-27T07:17:25.903Z,20.1,,,,,,50
2017-12-27T07:17:35.895Z,20.1,,,,,,50
2017-12-27T07:17:45.894Z,20.1,,,,,,50
2017-12-27T07:17:55.894Z,20.1,,,,,,50
2017-12-27T07:18:05.895Z,20.1,,,,,,50
2017-12-27T07:18:15.894Z,20.1,,,,,,50
2017-12-27T07:18:25.894Z,20.1,,,,,,50
2017-12-27T07:18:35.894Z,20.1,,,,,,50
2017-12-27T07:18:45.894Z,20.1,,,,,,50
2017-12-27T07:18:55.894Z,20.1,,,,,,50
2017-12-27T07:19:05.894Z,20.1,,,,,,50
2017-12-27T07:19:15.894Z,20.1,,,,,,50
2017-12-27T07:19:25.894Z,20.1,,,,,,50
2017-12-27T07:19:35.895Z,20.1,,,,,,50
2017-12-27T07:19:45.897Z,20.1,,,,,,50
2017-12-27T07:19:55.895Z,20.1,,,,,,50
2017-12-27T07:20:05.894Z,20.1,,,,,,50
2017-12-27T07:20:15.894Z,20.1,,,,,24,50
2017-12-27T07:20:25.894Z,20.1,,,,,,50
2017-12-27T07:20:35.893Z,20.1,,,,,,50
2017-12-27T07:20:45.894Z,20.1,,,,,,50
2017-12-27T07:20:55.894Z,20.1,,,,,,50
2017-12-27T07:21:05.904Z,20.1,,,,,,50
2017-12-27T07:21:15.894Z,20.1,,,,,,50
2017-12-27T07:21:25.893Z,20.1,,,,,,50
2017-12-27T07:21:35.894Z,20.1,,,,,,50
2017-12-27T07:21:45.894Z,20.1,,,,,,50
2017-12-27T07:21:55.894Z,20.1,,,,,,50
2017-12-27T07:22:05.894Z,20.1,,,,,,50
2017-12-27T07:22:15.893Z,20.1,,,,,,50
2017-12-27T07:22:25.894Z,20.1,,,,,,50
2017-12-27T07:22:35.894Z,20.1,,,,,,50
2017-12-27T07:22:45.894Z,20.1,,,,,,50
2017-12-27T07:22:55.900Z,20.1,,,,,,50
2017-12-27T07:23:05.894Z,20.1,,,,,,50
2017-12-27T07:23:15.893Z,20.1,,,,,,50
2017-12-27T07:23:25.894Z,20.1,,,,,,50
2017-12-27T07:23:35.894Z,20.1,0,0,5,0,24,50
2017-12-27T07:23:45.894Z,20.1,,,,,,50
2017-12-27T07:23:55.893Z,20.1,,,,,,50
2017-12-27T07:24:05.894Z,20.1,,,,,,50
2017-12-27T07:24:15.894Z,20.1,,,,,,50
2017-12-27T07:24:25.894Z,20.1,,,,,,50
2017-12-27T07:24:35.913Z,20.1,,,,,,50
2017-12-27T07:24:45.895Z,20.1,,,,,,50
2017-12-27T07:24:55.894Z,20.1,,,,,,50
2017-12-27T07:25:05.894Z,20.1,,,,,,50
2017-12-27T07:25:15.893Z,20.1,,,,,,50
2017-12-27T07:25:25.894Z,20.1,,,,,,50
2017-12-27T07:25:35.893Z,20.1,,,,,,50
2017-12-27T07:25:45.894Z,20.1,,,,,24,50
2017-12-27T07:25:55.894Z,20.1,,,,,,50
2017-12-27T07:26:05.894Z,20.1,,,,,,50
2017-12-27T07:26:15.896Z,20.1,,,,,24,50
2017-12-27T07:26:25.893Z,20.1,,,,,23.9,50
2017-12-27T07:26:35.894Z,20.1,,,,,24,50
2017-12-27T07:26:45.894Z,20.1,,,,,23.9,50
2017-12-27T07:26:55.894Z,20.1,,,,,23.9,50
2017-12-27T07:27:05.893Z,20.1,,,,,23.9,50
2017-12-27T07:27:15.894Z,20.1,,,,,23.9,50
2017-12-27T07:27:25.894Z,20.1,,,,,23.9,50
2017-12-27T07:27:35.894Z,20.1,,,,,,50
2017-12-27T07:27:45.893Z,20.1,,,,,,50
2017-12-27T07:27:55.894Z,20.1,,,,,,50
2017-12-27T07:28:05.893Z,20.1,,,,,,50
2017-12-27T07:28:15.894Z,20.1,,,,,,50
2017-12-27T07:28:25.894Z,20.1,,,,,,50
2017-12-27T07:28:35.894Z,20.1,,,,,,50
2017-12-27T07:28:45.894Z,20.1,,,,,,50
2017-12-27T07:28:55.894Z,20.1,,,,,,50
2017-12-27T07:29:05.893Z,20.1,,,,,,50
2017-12-27T07:29:15.894Z,20.1,,,,,,50
2017-12-27T07:29:25.893Z,20.1,,,,,,50
2017-12-27T07:29:35.894Z,20.1,,,,,,50
2017-12-27T07:29:45.894Z,20.1,,,,,,50
2017-12-27T07:29:55.893Z,20.1,,,,,,50
2017-12-27T07:30:05.893Z,20.1,,,,,,50
2017-12-27T07:30:15.893Z,20.1,,,,,,50
2017-12-27T07:30:25.894Z,20.1,,,,,,50
2017-12-27T07:30:35.894Z,20.1,,,,,,50
2017-12-27T07:30:45.893Z,20.1,,,,,,50
2017-12-27T07:30:55.893Z,20.1,,,,,,50
2017-12-27T07:31:05.893Z,20.1,,,,,,50
2017-12-27T07:31:15.893Z,20.1,,,,,,50
2017-12-27T07:31:25.893Z,20.1,,,,,,50
2017-12-27T07:31:35.893Z,20.1,,,,,,50
2017-12-27T07:31:45.894Z,20.1,,,,,,50
2017-12-27T07:31:55.894Z,20.1,,,,,,50
2017-12-27T07:32:05.894Z,20,,,,,,50
2017-12-27T07:32:15.894Z,20.1,,,,,,50
2017-12-27T07:32:25.893Z,20.1,,,,,23.7,50
2017-12-27T07:32:35.894Z,20.1,,,,,23.9,50
2017-12-27T07:32:45.894Z,20.1,,,,,,50
2017-12-27T07:32:55.893Z,20.1,,,,,,50
2017-12-27T07:33:05.900Z,20.1,,,,,,50
2017-12-27T07:33:15.894Z,20.1,,,,,,50
2017-12-27T07:33:25.893Z,20.1,,,,,23.7,50
2017-12-27T07:33:35.893Z,20,,,,,,50
2017-12-27T07:33:45.894Z,20.1,,,,,,50
2017-12-27T07:33:55.895Z,20,,,,,,50
2017-12-27T07:34:05.894Z,20,,,,,,50
2017-12-27T07:34:15.893Z,20,,,,,,50
2017-12-27T07:34:25.893Z,20,,,,,,50
2017-12-27T07:34:35.893Z,20.1,,,,,,50
2017-12-27T07:34:45.893Z,20,,,,,,50
2017-12-27T07:34:55.893Z,20,,,,,,50
2017-12-27T07:35:05.893Z,20,,,,,,50
2017-12-27T07:35:15.916Z,20,,,,,,50
2017-12-27T07:35:25.894Z,20,,,,,,50
2017-12-27T07:35:35.893Z,20,,,,,,50
2017-12-27T07:35:45.893Z,20,,,,,,50
2017-12-27T07:35:55.893Z,20,,,,,,50
2017-12-27T07:36:05.893Z,20,,,,,,50
2017-12-27T07:36:15.893Z,20,,,,,,50
2017-12-27T07:36:25.893Z,20,,,,,,50
2017-12-27T07:36:35.998Z,20,,,,,,50
2017-12-27T07:36:45.893Z,20,,,,,,50
2017-12-27T07:36:55.893Z,20,,,,,,50
2017-12-27T07:37:05.893Z,20,,,,,,50
2017-12-27T07:37:15.893Z,20,,,,,,50
2017-12-27T07:37:25.893Z,20,,,,,,50
2017-12-27T07:37:35.893Z,20,,,,,,50
2017-12-27T07:37:45.894Z,20,,,,,,50
2017-12-27T07:37:55.894Z,20,,,,,,50
2017-12-27T07:38:05.893Z,20,,,,,,50
2017-12-27T07:38:15.893Z,20,,,,,,50
2017-12-27T07:38:25.893Z,20,,,,,,50
2017-12-27T07:38:35.893Z,20,,,,,,50
2017-12-27T07:38:45.893Z,20,,,,,,50
2017-12-27T07:38:55.893Z,20,,,,,,50
2017-12-27T07:39:05.893Z,20,,,,,,50
2017-12-27T07:39:15.893Z,20,,,,,,50
2017-12-27T07:39:25.897Z,20,,,,,23.6,50
2017-12-27T07:39:35.893Z,20,,,,,23.7,50
2017-12-27T07:39:45.905Z,20,,,,,,50
2017-12-27T07:39:55.893Z,20,,,,,23.6,50
2017-12-27T07:40:05.893Z,20,,,,,,50
2017-12-27T07:40:15.893Z,20,,,,,,50
2017-12-27T07:40:25.893Z,20,,,,,,50
2017-12-27T07:40:35.894Z,20,,,,,,50
2017-12-27T07:40:45.893Z,20,,,,,,50
2017-12-27T07:40:55.893Z,20,,,,,,50
2017-12-27T07:41:05.895Z,20,,,,,,50
2017-12-27T07:41:15.898Z,20,,,,,,50
2017-12-27T07:41:25.893Z,20,,,,,,50
2017-12-27T07:41:35.901Z,20,,,,,,50
2017-12-27T07:41:45.893Z,20,,,,,,50
2017-12-27T07:41:55.893Z,20,,,,,,50
2017-12-27T07:42:05.893Z,20,,,,,,50
2017-12-27T07:42:15.893Z,20,,,,,,50
2017-12-27T07:42:25.893Z,20,,,,,,50
2017-12-27T07:42:35.893Z,20,,,,,,50
2017-12-27T07:42:45.893Z,20,,,,,,50
2017-12-27T07:42:55.905Z,20,,,,,,50
2017-12-27T07:43:05.907Z,20,,,,,,50
2017-12-27T07:43:15.893Z,20,,,,,,50
2017-12-27T07:43:25.893Z,20,,,,,,50
2017-12-27T07:43:35.893Z,20,,,,,,50
2017-12-27T07:43:45.893Z,20,,,,,,50
2017-12-27T07:43:55.893Z,20,,,,,,50
2017-12-27T07:44:06.013Z,20,,,,,,50
2017-12-27T07:44:15.893Z,20,,,,,,50
2017-12-27T07:44:25.893Z,20,,,,,,50
2017-12-27T07:44:35.893Z,20,,,,,,50
2017-12-27T07:44:45.894Z,20,,,,,,50
2017-12-27T07:44:55.894Z,20,,,,,,50
2017-12-27T07:45:06.005Z,20,,,,,,50
2017-12-27T07:45:15.892Z,20,,,,,,50
2017-12-27T07:45:25.893Z,20,,,,,,50
2017-12-27T07:45:35.892Z,20,,,,,,50
2017-12-27T07:45:45.893Z,20,,,,,,50
2017-12-27T07:45:55.893Z,20,,,,,,50
2017-12-27T07:46:05.893Z,20,,,,,,50
2017-12-27T07:46:15.893Z,20,,,,,,50
2017-12-27T07:46:25.915Z,20,,,,,,50
2017-12-27T07:46:35.893Z,20,,,,,23.5,50
2017-12-27T07:46:45.893Z,20,,,,,,50
2017-12-27T07:46:55.905Z,20,,,,,,50
2017-12-27T07:47:05.893Z,20,,,,,,50
2017-12-27T07:47:16.020Z,20,,,,,,50
2017-12-27T07:47:25.893Z,20,,,,,,50
2017-12-27T07:47:35.893Z,20,,,,,,50
2017-12-27T07:47:45.892Z,20,,,,,,50
2017-12-27T07:47:55.893Z,20,,,,,,50
2017-12-27T07:48:05.893Z,19.8,,,,,,50
2017-12-27T07:48:15.893Z,20,,,,,,50
2017-12-27T07:48:25.893Z,20,,,,,,50
2017-12-27T07:48:35.893Z,19.8,,,,,,50
2017-12-27T07:48:45.893Z,20,,,,,,50
2017-12-27T07:48:55.893Z,20,,,,,,50
2017-12-27T07:49:05.892Z,20,,,,,,50
2017-12-27T07:49:15.893Z,19.8,,,,,,50
2017-12-27T07:49:25.893Z,20,,,,,,50
2017-12-27T07:49:35.893Z,20,,,,,,50
2017-12-27T07:49:45.925Z,20,,,,,,50
2017-12-27T07:49:55.900Z,20,,,,,,50
2017-12-27T07:50:05.899Z,20,,,,,,50
2017-12-27T07:50:15.893Z,19.8,,,,,,50
2017-12-27T07:50:25.893Z,19.8,,,,,,50
2017-12-27T07:50:35.893Z,20,,,,,,50
2017-12-27T07:50:45.892Z,19.8,,,,,,50
2017-12-27T07:50:55.893Z,19.8,,,,,,50
2017-12-27T07:51:05.893Z,19.8,,,,,,50
2017-12-27T07:51:15.892Z,19.8,,,,,,50
2017-12-27T07:51:25.897Z,20,,,,,,50
2017-12-27T07:51:35.892Z,20,,,,,,50
2017-12-27T07:51:45.892Z,19.8,,,,,,50
2017-12-27T07:51:55.893Z,19.8,,,,,,50
2017-12-27T07:52:05.893Z,19.8,,,,,,50
2017-12-27T07:52:15.893Z,19.8,,,,,,50
2017-12-27T07:52:25.892Z,19.8,,,,,,50
2017-12-27T07:52:35.893Z,19.8,,,,,,50
2017-12-27T07:52:45.892Z,19.8,,,,,,50
2017-12-27T07:52:55.892Z,19.8,,,,,,50
2017-12-27T07:53:05.893Z,19.8,,,,,23.4,50
2017-12-27T07:53:15.893Z,19.8,,,,,23.5,50
2017-12-27T07:53:25.893Z,19.8,,,,,,50
2017-12-27T07:53:35.892Z,19.8,,,,,23.4,50
2017-12-27T07:53:45.893Z,19.8,,,,,,50
2017-12-27T07:53:55.900Z,19.8,,,,,,50
2017-12-27T07:54:05.892Z,19.8,,,,,,50
2017-12-27T07:54:15.892Z,19.8,,,,,,50
2017-12-27T07:54:25.893Z,19.8,,,,,,50
2017-12-27T07:54:35.892Z,19.8,,,,,,50
2017-12-27T07:54:45.893Z,19.8,,,,,,50
2017-12-27T07:54:55.893Z,19.8,,,,,,50
2017-12-27T07:55:05.893Z,19.8,,,,,,50
2017-12-27T07:55:15.893Z,19.8,,,,,,50
2017-12-27T07:55:25.893Z,19.8,,,,,,50
2017-12-27T07:55:35.892Z,19.8,,,,,,50
2017-12-27T07:55:45.893Z,19.8,,,,,,50
2017-12-27T07:55:55.893Z,19.8,,,,,,50
2017-12-27T07:56:05.892Z,19.8,,,,,,50
2017-12-27T07:56:15.892Z,19.8,,,,,,50
2017-12-27T07:56:25.892Z,19.8,,,,,,50
2017-12-27T07:56:35.892Z,19.8,,,,,,50
2017-12-27T07:56:45.893Z,19.8,,,,,,50
2017-12-27T07:56:55.893Z,19.8,,,,,,50
2017-12-27T07:57:05.893Z,19.8,,,,,,50
2017-12-27T07:57:15.893Z,19.8,,,,,,50
2017-12-27T07:57:25.893Z,19.8,,,,,,50
2017-12-27T07:57:35.897Z,19.8,,,,,,50
2017-12-27T07:57:45.892Z,19.8,,,,,,50
2017-12-27T07:57:55.892Z,19.8,,,,,,50
2017-12-27T07:58:05.893Z,19.8,,,,,,50
2017-12-27T07:58:15.893Z,19.8,,,,,,50
2017-12-27T07:58:25.892Z,19.8,,,,,,50
2017-12-27T07:58:35.892Z,19.8,,,,,,50
2017-12-27T07:58:45.892Z,19.8,,,,,,50
2017-12-27T07:58:55.893Z,19.8,,,,,,50
2017-12-27T07:59:05.892Z,19.8,,,,,,50
2017-12-27T07:59:15.892Z,19.8,,,,,,50
2017-12-27T07:59:25.892Z,19.8,,,,,,50
2017-12-27T07:59:35.893Z,19.8,,,,,,50
2017-12-27T07:59:45.892Z,19.8,,,,,,50
2017-12-27T07:59:55.893Z,19.8,,,,,,50
2017-12-27T08:00:05.895Z,19.8,,,,,23.3,50
