Time,ActPow,ChActive,HwActive,PrimTSet,HwTSet,PrimT,HwTOutlet
2018-02-03T17:21:38.805Z,,,,,50,43.7,32.1
2018-02-03T17:21:48.811Z,,,,,50,,32.1
2018-02-03T17:21:58.821Z,30,,,,,44,
2018-02-03T17:22:08.812Z,29,,,,50,44.1,32.1
2018-02-03T17:22:18.826Z,,,,,50,,32.1
2018-02-03T17:22:28.821Z,0,,,,50,44.4,32.1
2018-02-03T17:22:38.805Z,,1,0,,,41.9,
2018-02-03T17:22:48.815Z,,,,,50,40.3,32.1
2018-02-03T17:22:58.824Z,,,,,50,39.7,32.1
2018-02-03T17:23:08.816Z,,,,,50,39.5,32.1
2018-02-03T17:23:18.804Z,,,,,50,,32.1
2018-02-03T17:23:38.830Z,,,,,50,,32.1
2018-02-03T17:23:48.837Z,,,,,50,,32.1
2018-02-03T17:23:58.805Z,,,,,,39.3,
2018-02-03T17:24:08.807Z,,,,,50,39.1,32.1
2018-02-03T17:24:18.805Z,,,,,,38.9,
2018-02-03T17:24:28.805Z,,,,,50,38.8,32.1
2018-02-03T17:24:38.805Z,,,,,50,,32.1
2018-02-03T17:24:48.805Z,,,,,50,,32
2018-02-03T17:25:08.805Z,,,,,50,,32
2018-02-03T17:25:18.805Z,,,,,50,,32
2018-02-03T17:25:28.807Z,,,,,,38.6,
2018-02-03T17:25:38.804Z,,,,,50,,32
2018-02-03T17:25:48.804Z,,,,,50,,32
2018-02-03T17:25:58.805Z,,,,,50,,32
2018-02-03T17:26:08.807Z,,,,,50,,32
2018-02-03T17:26:28.811Z,,,,,50,38.5,32
2018-02-03T17:26:38.806Z,,,,,50,,32
2018-02-03T17:26:48.805Z,,,,,50,,32
2018-02-03T17:27:08.805Z,,,,,50,,32
2018-02-03T17:27:18.817Z,,,,,50,,32
2018-02-03T17:27:38.806Z,,,,,50,,32
2018-02-03T17:27:48.816Z,,,,,50,,32
2018-02-03T17:27:58.804Z,,,,,,38.5,
2018-02-03T17:28:08.804Z,,,,,50,38.6,32
2018-02-03T17:28:18.830Z,,,,,50,,31.9
2018-02-03T17:28:38.805Z,,,,,50,,31.9
2018-02-03T17:28:48.820Z,,,,,50,,31.9
2018-02-03T17:28:58.805Z,,,,,,38.7,
2018-02-03T17:29:08.837Z,,,,,50,,31.9
2018-02-03T17:29:18.804Z,,,,,50,,31.9
2018-02-03T17:29:28.804Z,,,,,,38.8,
2018-02-03T17:29:38.805Z,,,,,50,,31.9
2018-02-03T17:29:48.805Z,,,,,50,,31.9
2018-02-03T17:30:08.804Z,,,,,50,38.9,31.9
2018-02-03T17:30:18.867Z,,,,,50,,31.9
2018-02-03T17:30:38.804Z,,,,,50,,31.8
2018-02-03T17:30:48.813Z,,,,,50,,31.8
2018-02-03T17:31:08.857Z,,,,,50,,31.9
2018-02-03T17:31:18.804Z,,,,,50,,31.8
2018-02-03T17:31:38.804Z,,,,,50,,31.8
2018-02-03T17:31:48.834Z,,,,,50,,31.8
2018-02-03T17:32:08.805Z,,,,,50,,31.8
2018-02-03T17:32:18.805Z,,,,,50,,31.8
2018-02-03T17:32:38.830Z,,,,,50,,31.8
2018-02-03T17:32:48.821Z,,,,,50,,31.8
2018-02-03T17:33:08.812Z,,,,,50,,31.8
2018-02-03T17:33:18.828Z,,,,,50,,31.8
2018-02-03T17:33:38.805Z,,,,,50,,31.6
2018-02-03T17:33:58.804Z,,,,,50,,31.6
2018-02-03T17:34:08.831Z,,,,,50,,31.6
2018-02-03T17:34:18.805Z,,,,,50,,31.6
2018-02-03T17:34:28.805Z,,,,,,38.8,
2018-02-03T17:34:38.804Z,,,,,50,,31.6
2018-02-03T17:34:48.805Z,,,,,50,,31.6
2018-02-03T17:34:58.805Z,,0,2,0,,,
2018-02-03T17:35:08.804Z,,0,0,,50,37.8,34.8
2018-02-03T17:35:18.804Z,,,,,50,37.7,38.3
2018-02-03T17:35:28.830Z,,,,,50,,38.3
2018-02-03T17:35:38.805Z,,,,,,37.6,
2018-02-03T17:35:48.805Z,,,,,50,,38.1
2018-02-03T17:35:58.806Z,,,,,50,,38
2018-02-03T17:36:08.816Z,,1,0,59,,,
2018-02-03T17:36:18.807Z,,,,,50,,37.8
2018-02-03T17:36:28.814Z,,,,,50,,37.7
2018-02-03T17:36:48.805Z,,,,,50,37.5,37.6
2018-02-03T17:36:58.818Z,,,,,50,,37.5
2018-02-03T17:37:08.805Z,,,,,50,,37.4
2018-02-03T17:37:28.831Z,,,,,50,,37.2
2018-02-03T17:37:38.805Z,,,,,50,,37.2
2018-02-03T17:37:48.824Z,,,,,50,,37.1
2018-02-03T17:38:08.821Z,,,,,50,,36.8
2018-02-03T17:38:18.805Z,,,,,50,,36.8
2018-02-03T17:38:28.834Z,,,,,,37.4,
2018-02-03T17:38:38.804Z,,,,,50,,36.7
2018-02-03T17:38:48.832Z,,,,,50,,36.6
2018-02-03T17:39:08.805Z,,,,,50,,36.5
2018-02-03T17:39:18.806Z,,,,,50,,36.4
2018-02-03T17:39:38.805Z,,,,,50,,36.3
2018-02-03T17:39:48.932Z,,,,,50,,36.2
2018-02-03T17:40:08.806Z,,,,,50,,36.1
2018-02-03T17:40:18.832Z,,,,,50,,36
2018-02-03T17:40:28.804Z,,,,,,37.3,
2018-02-03T17:40:38.805Z,,,,,50,,35.9
2018-02-03T17:40:48.805Z,,,,,50,,35.9
2018-02-03T17:40:58.804Z,,0,0,0,,36.6,
2018-02-03T17:41:08.804Z,,,,,50,36.5,38.1
2018-02-03T17:41:18.804Z,,,,,50,36.4,38
2018-02-03T17:41:38.804Z,,,,,50,,37.8
2018-02-03T17:41:48.805Z,,,,,50,,37.8
2018-02-03T17:41:58.804Z,,,,5,,,
2018-02-03T17:42:08.821Z,,,,,50,,37.6
2018-02-03T17:42:18.804Z,,0,2,0,,36.2,
2018-02-03T17:42:28.804Z,49,,,,50,37.5,35.9
2018-02-03T17:42:38.805Z,0,0,0,,50,37.8,36.3
2018-02-03T17:42:48.805Z,,0,2,,50,37.6,36.8
2018-02-03T17:42:58.805Z,80,0,2,,50,37.7,37.6
2018-02-03T17:43:08.835Z,0,0,0,,50,40.7,34.3
2018-02-03T17:43:18.804Z,,,,,50,39.8,36.3
2018-02-03T17:43:28.805Z,,,,,50,,36.2
2018-02-03T17:43:38.804Z,,,,,,39.7,
2018-02-03T17:43:48.822Z,,,,,50,,36.1
2018-02-03T17:43:58.822Z,0,0,0,0,50,39.7,36
2018-02-03T17:44:08.806Z,,,,,50,,36
2018-02-03T17:44:18.804Z,,,,5,,,
2018-02-03T17:44:28.805Z,,,,,50,,35.9
2018-02-03T17:44:48.819Z,,,,,50,,35.8
2018-02-03T17:44:58.827Z,,,,,,39.6,
2018-02-03T17:45:08.804Z,,,,,50,,35.7
2018-02-03T17:45:18.805Z,,,,,50,,35.6
2018-02-03T17:45:38.804Z,,0,2,0,50,39.3,35.6
2018-02-03T17:45:48.815Z,38,,,,50,39.8,38.7
2018-02-03T17:45:58.828Z,0,0,0,,50,39.5,39.3
2018-02-03T17:46:08.805Z,,,,,50,39.2,39.6
2018-02-03T17:46:18.804Z,,,,,50,,39.5
2018-02-03T17:46:38.804Z,,,,,50,,39.3
2018-02-03T17:46:48.863Z,,,,,50,,39.2
2018-02-03T17:46:58.805Z,,,,5,,,
2018-02-03T17:47:08.804Z,,,,,50,,38.9
2018-02-03T17:47:18.846Z,,,,,50,,38.9
2018-02-03T17:47:28.817Z,,,,,,39.1,
2018-02-03T17:47:38.805Z,,,,,50,,38.7
2018-02-03T17:47:48.806Z,,,,,50,,38.6
2018-02-03T17:48:08.804Z,,,,,50,,38.5
2018-02-03T17:48:18.804Z,,0,2,0,,,
2018-02-03T17:48:28.805Z,0,0,0,,50,36.7,35.8
2018-02-03T17:48:38.804Z,,,,,50,,35.8
2018-02-03T17:48:48.819Z,,,,,50,,35.7
2018-02-03T17:48:58.804Z,,,,,50,36.6,35.7
2018-02-03T17:49:08.804Z,,,,,50,,35.6
2018-02-03T17:49:18.804Z,,,,,50,,35.6
2018-02-03T17:49:28.807Z,,0,2,,,36.5,
2018-02-03T17:49:38.954Z,0,0,0,,50,36.7,33.3
2018-02-03T17:49:48.805Z,,,,,50,36.5,33.8
2018-02-03T17:49:58.804Z,,,,,50,36.4,33.7
2018-02-03T17:50:18.805Z,,,,,50,,33.6
2018-02-03T17:50:38.804Z,,,,5,50,,33.6
2018-02-03T17:50:48.807Z,,,,,50,36.3,33.5
2018-02-03T17:50:58.804Z,,,,,50,,33.5
2018-02-03T17:51:08.805Z,,,,,,36.4,
2018-02-03T17:51:18.804Z,,,,,50,36.3,33.4
2018-02-03T17:51:28.805Z,,,,,50,,33.4
2018-02-03T17:51:48.804Z,,,,,50,,33.3
2018-02-03T17:51:58.804Z,,,,,50,,33.3
2018-02-03T17:52:08.804Z,,,,,50,,33.3
2018-02-03T17:52:28.804Z,,,,,50,,33.2
2018-02-03T17:52:38.804Z,,,,,50,,33.2
2018-02-03T17:52:58.804Z,,,,,50,,33.1
2018-02-03T17:53:08.805Z,,,,,50,,33.1
2018-02-03T17:53:28.805Z,,,,,50,,33.1
2018-02-03T17:53:38.804Z,,1,0,59,50,,32.9
2018-02-03T17:53:48.805Z,,,,,50,,32.9
2018-02-03T17:53:58.804Z,,,,,50,,32.8
2018-02-03T17:54:18.804Z,,,,,50,36.4,32.8
2018-02-03T17:54:28.804Z,,0,2,0,50,36.2,32.8
2018-02-03T17:54:38.804Z,0,0,0,,50,38,32.7
2018-02-03T17:54:48.805Z,,0,0,,50,37.7,34.4
2018-02-03T17:54:58.804Z,,,,,50,,34.4
2018-02-03T17:55:08.804Z,,,,,,37.6,
2018-02-03T17:55:18.804Z,,,,,50,,34.3
2018-02-03T17:55:38.804Z,,1,0,59,50,37.5,34.2
2018-02-03T17:55:48.804Z,,,,,50,,34.2
2018-02-03T17:55:58.804Z,,,,,50,,34.1
2018-02-03T17:56:18.804Z,,,,,50,,34
2018-02-03T17:56:28.804Z,,,,,50,,34
2018-02-03T17:56:48.805Z,,,,,50,,33.9
2018-02-03T17:56:58.804Z,,,,,50,37.4,33.9
2018-02-03T17:57:08.805Z,,,,,50,,33.8
2018-02-03T17:57:28.804Z,,,,,50,,33.7
2018-02-03T17:57:38.805Z,,,,,50,,33.7
2018-02-03T17:57:58.804Z,,,,,50,,33.6
2018-02-03T17:58:08.804Z,,,,,50,,33.5
2018-02-03T17:58:28.804Z,,,,,50,37.3,33.5
2018-02-03T17:58:38.804Z,,,,,50,,33.4
2018-02-03T17:58:58.804Z,,,,,50,,33.4
2018-02-03T17:59:08.804Z,,,,,50,,33.3
2018-02-03T17:59:28.804Z,,,,,50,,33.3
2018-02-03T17:59:38.804Z,,,,,50,,33.2
2018-02-03T17:59:48.804Z,,,,,50,,33.2
2018-02-03T17:59:58.804Z,,,,,50,,33.2
2018-02-03T18:00:08.806Z,,,,,50,,33.1
2018-02-03T18:00:18.804Z,,,,,50,,33.1
2018-02-03T18:00:28.804Z,,,,,50,37.2,32.9
2018-02-03T18:00:38.805Z,,,,,50,,32.9
2018-02-03T18:00:58.804Z,,,,,50,,32.8
2018-02-03T18:01:08.804Z,,,,,50,,32.8
2018-02-03T18:01:18.865Z,,,,,50,,32.8
2018-02-03T18:01:28.804Z,,,,,50,,32.7
2018-02-03T18:01:38.804Z,,,,,50,,32.7
2018-02-03T18:01:48.804Z,,,,,50,,32.6
2018-02-03T18:01:58.816Z,,,,,50,,32.6
2018-02-03T18:02:08.804Z,,,,,50,,32.6
2018-02-03T18:02:18.804Z,,,,,50,,32.5
2018-02-03T18:02:28.804Z,,,,,50,,32.5
2018-02-03T18:02:38.860Z,,,,,50,,32.5
2018-02-03T18:02:48.804Z,,,,,50,,32.5
2018-02-03T18:02:58.838Z,,,,,50,,32.4
2018-02-03T18:03:08.804Z,,,,,50,37.1,32.4
2018-02-03T18:03:18.804Z,,,,,50,,32.4
2018-02-03T18:03:28.804Z,,,,,50,,32.3
2018-02-03T18:03:38.804Z,,,,,50,,32.3
2018-02-03T18:03:48.804Z,,,,,50,,32.3
2018-02-03T18:03:58.804Z,,,,,50,,32.2
2018-02-03T18:04:08.804Z,,,,,50,,32.2
2018-02-03T18:04:18.804Z,,,,,50,,32.2
2018-02-03T18:04:28.804Z,,,,,50,,32.1
2018-02-03T18:04:38.804Z,,,,,50,36.9,32.1
2018-02-03T18:04:48.804Z,,,,,50,,32.1
2018-02-03T18:05:08.804Z,,,,,50,,32
2018-02-03T18:05:18.804Z,,,,,50,,32
2018-02-03T18:05:28.804Z,,,,,50,,32
2018-02-03T18:05:38.804Z,,,,,50,,31.9
2018-02-03T18:05:48.804Z,,,,,50,,31.9
2018-02-03T18:05:58.807Z,,,,,50,,31.9
2018-02-03T18:06:08.804Z,,,,,50,36.8,31.8
2018-02-03T18:06:18.804Z,,,,,50,,31.8
2018-02-03T18:06:28.805Z,,,,,50,,31.8
2018-02-03T18:06:38.804Z,,,,,50,,31.8
2018-02-03T18:06:48.804Z,,,,,50,,31.6
2018-02-03T18:06:58.804Z,,,,,50,,31.6
2018-02-03T18:07:08.803Z,,,,,50,,31.6
2018-02-03T18:07:18.804Z,,,,,50,,31.6
2018-02-03T18:07:28.804Z,,,,,50,36.7,31.5
2018-02-03T18:07:38.804Z,,,,,50,,31.5
2018-02-03T18:07:48.804Z,,,,,50,,31.5
2018-02-03T18:07:58.804Z,,,,,50,,31.5
2018-02-03T18:08:08.995Z,,,,,50,,31.4
2018-02-03T18:08:18.804Z,,,,,50,,31.4
2018-02-03T18:08:28.804Z,,,,,50,,31.4
2018-02-03T18:08:48.804Z,,,,,50,36.6,31.3
2018-02-03T18:08:58.814Z,,0,0,0,50,35.7,31.3
2018-02-03T18:09:08.804Z,,,,,50,35.8,32.7
2018-02-03T18:09:18.804Z,,,,,50,35.7,32.7
2018-02-03T18:09:28.804Z,,,,,50,,32.6
2018-02-03T18:09:48.804Z,,,,,50,,32.6
2018-02-03T18:09:58.804Z,,,,,50,,32.5
2018-02-03T18:10:08.803Z,,1,0,59,,,
2018-02-03T18:10:18.804Z,,,,,50,,32.5
2018-02-03T18:10:28.804Z,,,,,50,,32.5
2018-02-03T18:10:38.803Z,,,,,,35.6,
2018-02-03T18:10:48.804Z,,,,,50,,32.4
2018-02-03T18:10:58.804Z,,,,,50,,32.4
2018-02-03T18:11:18.805Z,,,,,50,,32.3
2018-02-03T18:11:28.804Z,44,0,2,0,50,35.5,34.7
2018-02-03T18:11:38.804Z,93,,,,50,39.4,34
2018-02-03T18:11:48.804Z,0,0,0,,50,41,36.4
2018-02-03T18:11:58.804Z,,0,2,,50,38.9,40.5
2018-02-03T18:12:08.805Z,85,0,2,,50,38.1,37.3
2018-02-03T18:12:18.804Z,96,,,,50,41,35.6
2018-02-03T18:12:28.804Z,124,,,,50,47.4,38.5
2018-02-03T18:12:38.804Z,122,,,,50,51.2,43.4
2018-02-03T18:12:48.816Z,0,0,0,,50,54.5,47.5
2018-02-03T18:12:58.804Z,,,,,50,52.9,48.2
2018-02-03T18:13:08.804Z,,,,,,52.4,
2018-02-03T18:13:18.804Z,,,,,50,,47.9
2018-02-03T18:13:28.804Z,,,,,,52.3,
2018-02-03T18:13:38.804Z,,,,,50,,47.5
2018-02-03T18:13:48.815Z,,1,0,59,50,52.2,47.3
2018-02-03T18:13:58.804Z,40,1,0,,50,55.4,47.1
2018-02-03T18:14:08.814Z,29,,,,50,46.2,47
2018-02-03T18:14:18.804Z,,,,,50,39.6,46.8
2018-02-03T18:14:28.804Z,29,,,,50,35.8,46.6
2018-02-03T18:14:38.804Z,,,,,50,33.6,46.4
2018-02-03T18:14:48.804Z,,,,,50,32.4,46.3
2018-02-03T18:14:58.805Z,30,,,,50,31.7,46.1
2018-02-03T18:15:08.805Z,29,,,,,32.1,
2018-02-03T18:15:18.804Z,,,,,50,32.4,45.8
2018-02-03T18:15:28.804Z,,,,,50,,45.6
2018-02-03T18:15:38.803Z,30,,,,,32.6,
2018-02-03T18:15:48.804Z,29,,,,50,32.7,45.2
2018-02-03T18:15:58.804Z,30,,,,50,32.9,45
2018-02-03T18:16:08.804Z,30,,,,,33.1,
2018-02-03T18:16:18.803Z,29,,,,50,33.4,44.4
2018-02-03T18:16:28.804Z,,,,,50,33.7,44.2
2018-02-03T18:16:38.805Z,30,,,,,34,
2018-02-03T18:16:48.804Z,29,,,,50,34.4,43.7
2018-02-03T18:16:58.804Z,,,,,50,,43.5
2018-02-03T18:17:08.804Z,,,,,50,35.1,43.3
2018-02-03T18:17:18.804Z,,,,,,35.4,
2018-02-03T18:17:28.804Z,30,,,,50,35.6,42.9
2018-02-03T18:17:38.804Z,,,,,50,35.8,42.6
2018-02-03T18:17:48.804Z,30,,,,50,36.1,42.4
2018-02-03T18:17:58.804Z,,,,,,36.3,
2018-02-03T18:18:08.804Z,29,,,,50,36.6,42.1
2018-02-03T18:18:18.804Z,,,,,50,36.9,41.9
2018-02-03T18:18:28.861Z,,,,,,37.2,
2018-02-03T18:18:38.804Z,30,,,,50,37.4,41.6
2018-02-03T18:18:48.836Z,29,,,,50,37.6,41.5
2018-02-03T18:18:58.824Z,,,,,50,,41.3
2018-02-03T18:19:08.804Z,30,,,,50,38,41.2
2018-02-03T18:19:18.807Z,29,0,2,0,50,38.2,41.1
2018-02-03T18:19:28.817Z,75,,,,50,40.3,22.7
2018-02-03T18:19:38.804Z,74,,,,50,42.1,37.5
2018-02-03T18:19:48.815Z,119,,,,50,47.4,40
2018-02-03T18:19:58.804Z,117,,,,50,51.2,43.9
2018-02-03T18:20:08.804Z,0,0,0,,50,53.7,47.8
2018-02-03T18:20:18.803Z,,,,,50,52.8,48.8
2018-02-03T18:20:28.805Z,,,,,50,52.3,48.6
2018-02-03T18:20:38.804Z,45,0,2,,50,51.4,49.9
2018-02-03T18:20:48.814Z,30,,,,50,52,46.6
2018-02-03T18:20:58.805Z,29,,,,50,50.6,47
2018-02-03T18:21:08.804Z,38,,,,50,44.5,45.6
2018-02-03T18:21:18.804Z,,,,,50,44.7,43.4
2018-02-03T18:21:28.804Z,89,,,,50,47.1,42.6
2018-02-03T18:21:38.804Z,0,0,0,,50,49,45.4
2018-02-03T18:21:48.804Z,,,,,50,48.3,45.4
2018-02-03T18:21:58.803Z,,,,,,48,
2018-02-03T18:22:08.803Z,,,,,50,,45.2
2018-02-03T18:22:18.803Z,,,,,50,47.9,45
2018-02-03T18:22:28.804Z,,,,,50,48,44.9
2018-02-03T18:22:38.804Z,,,,,50,47.9,44.8
2018-02-03T18:22:48.804Z,,1,0,59,50,,44.6
2018-02-03T18:23:08.807Z,,,,,50,,44.3
2018-02-03T18:23:18.803Z,,,,,50,,44.1
2018-02-03T18:23:28.807Z,,,,,,47.8,
2018-02-03T18:23:38.803Z,,,,,50,,43.9
2018-02-03T18:23:48.805Z,,,,,50,,43.8
2018-02-03T18:23:58.804Z,,,,,50,,43.6
2018-02-03T18:24:18.804Z,,,,,50,,43.4
2018-02-03T18:24:28.805Z,,,,,50,,43.3
2018-02-03T18:24:48.804Z,,,,,50,,43.1
2018-02-03T18:24:58.804Z,,,,,50,,42.9
2018-02-03T18:25:08.804Z,,,,,50,,42.8
2018-02-03T18:25:18.804Z,,0,0,5,,,
2018-02-03T18:25:28.806Z,,,,,50,,42.6
2018-02-03T18:25:38.804Z,,,,,50,,42.5
2018-02-03T18:25:48.806Z,,,,,50,,42.4
2018-02-03T18:26:08.804Z,,,,,50,47.7,42.2
2018-02-03T18:26:18.803Z,,,,,50,,42.1
2018-02-03T18:26:28.805Z,,0,2,0,50,,42
2018-02-03T18:26:38.804Z,,0,0,,50,43.8,41.3
2018-02-03T18:26:48.804Z,,,,,50,44,42.9
2018-02-03T18:26:58.804Z,,,,,,43.9,
2018-02-03T18:27:08.803Z,,,,,50,,42.6
2018-02-03T18:27:28.804Z,,,,,50,,42.4
2018-02-03T18:27:38.804Z,,,,,50,43.8,42.3
2018-02-03T18:27:48.807Z,,1,0,59,50,,42.2
2018-02-03T18:28:08.805Z,,,,,50,,42
2018-02-03T18:28:18.804Z,,,,,50,,41.9
2018-02-03T18:28:38.804Z,,,,,50,43.7,41.7
2018-02-03T18:28:48.804Z,,,,,50,,41.6
2018-02-03T18:28:58.804Z,,,,,50,,41.5
2018-02-03T18:29:18.804Z,,,,,50,,41.3
2018-02-03T18:29:28.803Z,,,,,50,,41.2
2018-02-03T18:29:48.804Z,,,,,50,,40.9
2018-02-03T18:29:58.803Z,,,,,50,,40.8
2018-02-03T18:30:08.804Z,,,,,50,43.7,40.7
2018-02-03T18:30:18.803Z,,0,0,5,,43.6,
2018-02-03T18:30:28.803Z,,,,,50,43.7,40.5
2018-02-03T18:30:38.804Z,,,,,50,,40.5
2018-02-03T18:30:48.804Z,,,,,50,43.6,40.4
2018-02-03T18:31:08.803Z,,,,,50,,40.2
2018-02-03T18:31:18.803Z,,,,,50,,40.1
2018-02-03T18:31:38.804Z,,,,,50,,39.9
2018-02-03T18:31:48.804Z,,,,,50,,39.8
2018-02-03T18:31:58.804Z,,,,,50,,39.8
2018-02-03T18:32:18.804Z,,,,,50,,39.6
2018-02-03T18:32:28.804Z,,,,,50,,39.5
2018-02-03T18:32:48.804Z,,,,,50,,39.3
2018-02-03T18:32:58.804Z,,,,,50,,39.3
2018-02-03T18:33:08.805Z,,,,,,43.5,
2018-02-03T18:33:18.803Z,,,,,50,,39.1
2018-02-03T18:33:28.803Z,,,,,50,,38.9
2018-02-03T18:33:48.804Z,,,,,50,,38.8
2018-02-03T18:33:58.803Z,,,,,50,,38.7
2018-02-03T18:34:08.804Z,,,,,,43.4,
2018-02-03T18:34:18.803Z,,,,,50,,38.6
2018-02-03T18:34:28.803Z,,,,,50,,38.5
2018-02-03T18:34:48.804Z,,,,,50,,38.3
2018-02-03T18:34:58.863Z,,,,,50,,38.3
2018-02-03T18:35:08.803Z,,,,,,43.3,
2018-02-03T18:35:18.804Z,,,,,50,,38.1
2018-02-03T18:35:28.803Z,,,,,50,,38
2018-02-03T18:35:48.804Z,,,,,50,,37.9
2018-02-03T18:35:58.803Z,,,,,50,,37.8
2018-02-03T18:36:08.803Z,,,,,,43.2,
2018-02-03T18:36:18.804Z,,,,,50,,37.7
2018-02-03T18:36:28.804Z,,,,,50,,37.7
2018-02-03T18:36:48.804Z,,,,,50,,37.5
2018-02-03T18:36:58.803Z,,,,,50,,37.5
2018-02-03T18:37:08.803Z,,,,,,43.1,
2018-02-03T18:37:18.803Z,,,,,50,,37.4
2018-02-03T18:37:28.803Z,,,,,50,,37.3
2018-02-03T18:37:48.804Z,,,,,50,43,37.2
2018-02-03T18:37:58.803Z,,,,,50,,37.1
2018-02-03T18:38:18.803Z,,,,,50,,36.9
2018-02-03T18:38:28.804Z,,,,,50,,36.8
2018-02-03T18:38:38.803Z,,,,,50,,36.8
2018-02-03T18:38:48.803Z,,,,,50,42.9,36.7
2018-02-03T18:39:08.804Z,,,,,50,,36.6
2018-02-03T18:39:18.804Z,,,,,50,,36.5
2018-02-03T18:39:38.803Z,,,,,50,,36.4
2018-02-03T18:39:48.803Z,,,,,50,42.8,36.4
2018-02-03T18:39:58.804Z,,,,,50,,36.3
2018-02-03T18:40:18.803Z,,,,,50,,36.2
2018-02-03T18:40:28.804Z,,,,,50,,36.2
2018-02-03T18:40:38.803Z,,,,,,42.7,
2018-02-03T18:40:48.804Z,,,,,50,,36.1
2018-02-03T18:40:58.804Z,,,,,50,,36
2018-02-03T18:41:18.803Z,,,,,50,,35.9
2018-02-03T18:41:28.804Z,,,,,50,,35.9
2018-02-03T18:41:38.803Z,,,,,,42.6,
2018-02-03T18:41:48.803Z,,,,,50,,35.7
2018-02-03T18:41:58.803Z,,,,,50,,35.7
2018-02-03T18:42:18.803Z,,,,,50,,35.6
2018-02-03T18:42:28.803Z,,,,,50,,35.6
2018-02-03T18:42:38.803Z,,,,,,42.4,
2018-02-03T18:42:48.803Z,,,,,50,,35.4
2018-02-03T18:42:58.803Z,,,,,50,,35.4
2018-02-03T18:43:18.803Z,,,,,50,,35.3
2018-02-03T18:43:28.803Z,,,,,50,,35.3
2018-02-03T18:43:48.803Z,,,,,50,42.3,35.2
2018-02-03T18:43:58.803Z,0,0,0,5,50,42.3,35.1
2018-02-03T18:44:18.803Z,,,,,50,,35.1
2018-02-03T18:44:28.803Z,,,,,50,,34.9
2018-02-03T18:44:48.803Z,,,,,50,,34.8
2018-02-03T18:44:58.803Z,,,,,50,,34.8
2018-02-03T18:45:08.803Z,,,,,,42.2,
2018-02-03T18:45:18.803Z,,,,,50,,34.7
2018-02-03T18:45:28.803Z,,,,,50,,34.7
2018-02-03T18:45:38.803Z,,,,,50,,34.6
2018-02-03T18:45:48.803Z,,1,0,59,50,,34.6
2018-02-03T18:45:58.803Z,,0,0,5,,,
2018-02-03T18:46:08.804Z,,,,,50,42.1,34.5
2018-02-03T18:46:18.803Z,,,,,50,,34.4
2018-02-03T18:46:28.803Z,,,,,50,,34.4
2018-02-03T18:46:38.803Z,,1,0,59,50,,34.4
2018-02-03T18:46:48.803Z,,0,0,5,50,,34.3
2018-02-03T18:46:58.803Z,,1,0,59,50,,34.3
2018-02-03T18:47:08.803Z,,0,0,5,50,,34.2
2018-02-03T18:47:18.803Z,,1,0,59,,42,
2018-02-03T18:47:28.803Z,,,,,50,,34.2
2018-02-03T18:47:38.803Z,,,,,50,,34.1
2018-02-03T18:47:48.808Z,,,,,50,,34.1
2018-02-03T18:48:08.806Z,,,,,50,,34
2018-02-03T18:48:18.803Z,,,,,50,,34
2018-02-03T18:48:28.803Z,,,,,50,41.9,33.9
2018-02-03T18:48:38.804Z,,0,2,0,50,42,33.9
2018-02-03T18:48:48.814Z,72,0,2,,50,42.4,39.1
2018-02-03T18:48:58.804Z,83,,,,50,44.1,40.1
2018-02-03T18:49:08.804Z,110,0,0,,50,49.5,42.3
2018-02-03T18:49:18.804Z,0,0,0,,50,49,44.7
2018-02-03T18:49:28.803Z,,,,,,48.7,
2018-02-03T18:49:38.803Z,,,,,50,48.6,44.4
2018-02-03T18:49:48.803Z,,,,,50,48.5,44.2
2018-02-03T18:50:08.803Z,,,,,50,,44
2018-02-03T18:50:18.807Z,,,,,50,,43.8
2018-02-03T18:50:28.803Z,,,,5,,48.4,
2018-02-03T18:50:38.803Z,,,,,50,,43.6
2018-02-03T18:50:48.803Z,,,,,50,48.3,43.4
2018-02-03T18:50:58.803Z,,,,,50,,43.3
2018-02-03T18:51:08.803Z,,,,,,48.2,
2018-02-03T18:51:18.803Z,,,,,50,,43
2018-02-03T18:51:28.803Z,,,,,50,,42.9
2018-02-03T18:51:38.803Z,,,,,,48.1,
2018-02-03T18:51:48.803Z,,,,,50,,42.7
2018-02-03T18:51:58.803Z,,,,,50,,42.5
2018-02-03T18:52:08.807Z,,,,,,48,
2018-02-03T18:52:18.803Z,,,,,50,,42.3
2018-02-03T18:52:28.803Z,,,,,50,,42.2
2018-02-03T18:52:38.803Z,,,,,50,47.9,42
2018-02-03T18:52:48.803Z,,,,,50,,41.9
2018-02-03T18:53:08.803Z,,,,,50,,41.7
2018-02-03T18:53:18.803Z,,,,,50,,41.6
2018-02-03T18:53:28.803Z,,,,,,47.8,
2018-02-03T18:53:38.806Z,,,,,50,,41.3
2018-02-03T18:53:48.803Z,,,,,50,,41.2
2018-02-03T18:53:58.803Z,,,,,50,,41.1
2018-02-03T18:54:08.803Z,,,,,,47.7,
2018-02-03T18:54:18.802Z,,,,,50,,40.8
2018-02-03T18:54:28.804Z,,,,,50,,40.7
2018-02-03T18:54:38.803Z,,,,,,47.6,
2018-02-03T18:54:48.803Z,,,,,50,,40.5
2018-02-03T18:54:58.805Z,,,,,50,,40.4
2018-02-03T18:55:08.803Z,,,,,,47.4,
