Time,HwActive,HwTOutlet,ChActive,PrimTSet,ActPow,HwTSet,PrimT
2017-12-26T12:39:45.920Z,,25.3,,,,50,
2017-12-26T12:39:55.920Z,,25.3,,,,50,
2017-12-26T12:40:05.920Z,,25.3,,,,50,
2017-12-26T12:40:15.920Z,,25.1,,,,50,
2017-12-26T12:40:25.921Z,,25.3,,,,50,
2017-12-26T12:40:35.924Z,,25.1,,,,50,
2017-12-26T12:40:45.921Z,,25.1,,,,50,
2017-12-26T12:40:55.920Z,,25.1,,,,50,
2017-12-26T12:41:05.920Z,,25.1,,,,50,39.6
2017-12-26T12:41:15.923Z,,25.1,,,,50,
2017-12-26T12:41:25.923Z,,25.1,,,,50,
2017-12-26T12:41:35.921Z,,25.1,,,,50,
2017-12-26T12:41:45.925Z,,25.1,,,,50,
2017-12-26T12:41:55.925Z,,25.1,,,,50,
2017-12-26T12:42:05.925Z,,25.1,,,,50,
2017-12-26T12:42:15.919Z,,25.1,,,,50,
2017-12-26T12:42:25.920Z,,25.1,,,,50,
2017-12-26T12:42:35.920Z,,25.1,,,,50,
2017-12-26T12:42:45.924Z,,25.1,,,,50,
2017-12-26T12:42:55.924Z,,25.1,,,,50,
2017-12-26T12:43:05.920Z,,25.1,,,,50,39.5
2017-12-26T12:43:15.920Z,,25.1,,,,50,
2017-12-26T12:43:25.925Z,,25.1,,,,50,
2017-12-26T12:43:35.920Z,,25.1,,,,50,
2017-12-26T12:43:45.920Z,,25,,,,50,
2017-12-26T12:43:55.920Z,,25,,,,50,
2017-12-26T12:44:05.920Z,,25,,,,50,
2017-12-26T12:44:15.923Z,,25,,,,50,
2017-12-26T12:44:25.920Z,,25,,,,50,
2017-12-26T12:44:35.920Z,,25,,,,50,39.4
2017-12-26T12:44:45.920Z,,25,,,,50,
2017-12-26T12:44:55.920Z,,25,,,,50,
2017-12-26T12:45:05.920Z,,25,,,,50,
2017-12-26T12:45:15.920Z,,25,,,,50,
2017-12-26T12:45:25.920Z,,25,,,,50,
2017-12-26T12:45:35.924Z,,25,,,,50,
2017-12-26T12:45:45.920Z,,25,,,,50,
2017-12-26T12:45:55.926Z,,25,,,,50,
2017-12-26T12:46:05.920Z,,25,,,,50,
2017-12-26T12:46:15.920Z,,25,,,,50,
2017-12-26T12:46:25.920Z,,25,,,,50,
2017-12-26T12:46:35.976Z,,25,,,,50,39.3
2017-12-26T12:46:45.920Z,,25,,,,50,
2017-12-26T12:46:55.920Z,,25,,,,50,
2017-12-26T12:47:05.920Z,,24.9,,,,50,
2017-12-26T12:47:15.920Z,,25,,,,50,
2017-12-26T12:47:25.920Z,,24.9,,,,50,
2017-12-26T12:47:35.920Z,,24.9,,,,50,
2017-12-26T12:47:45.920Z,,24.9,,,,50,
2017-12-26T12:47:55.920Z,,24.9,,,,50,
2017-12-26T12:48:05.920Z,,24.9,,,,50,
2017-12-26T12:48:15.920Z,,24.9,,,,50,39.2
2017-12-26T12:48:25.920Z,,24.9,,,,50,
2017-12-26T12:48:35.919Z,,24.9,,,,50,
2017-12-26T12:48:45.920Z,,24.9,,,,50,
2017-12-26T12:48:55.920Z,,24.9,,,,50,
2017-12-26T12:49:05.924Z,,24.9,,,,50,
2017-12-26T12:49:15.920Z,,24.9,,,,50,
2017-12-26T12:49:25.920Z,,24.9,,,,50,
2017-12-26T12:49:35.925Z,,24.9,,,,50,
2017-12-26T12:49:45.939Z,,24.9,,,,50,
2017-12-26T12:49:55.924Z,,24.9,,,,50,39.1
2017-12-26T12:50:05.932Z,,24.9,,,,50,
2017-12-26T12:50:15.933Z,,24.9,,,,50,
2017-12-26T12:50:25.920Z,,24.9,,,,50,
2017-12-26T12:50:35.924Z,,24.9,,,,50,
2017-12-26T12:50:45.919Z,,24.9,,,,50,
2017-12-26T12:50:55.920Z,,24.9,,,,50,
2017-12-26T12:51:05.920Z,,24.9,,,,50,
2017-12-26T12:51:15.920Z,,24.8,,,,50,
2017-12-26T12:51:25.921Z,,24.8,,,,50,
2017-12-26T12:51:35.920Z,,24.8,,,,50,
2017-12-26T12:51:45.920Z,,24.8,,,,50,39.1
2017-12-26T12:51:55.920Z,,24.8,,,,50,38.9
2017-12-26T12:52:05.919Z,,24.8,,,,50,
2017-12-26T12:52:15.924Z,,24.8,,,,50,
2017-12-26T12:52:25.920Z,,24.8,,,,50,
2017-12-26T12:52:35.920Z,,24.8,,,,50,
2017-12-26T12:52:45.920Z,,24.8,,,,50,
2017-12-26T12:52:55.920Z,,24.8,,,,50,
2017-12-26T12:53:05.920Z,,24.8,,,,50,
2017-12-26T12:53:15.920Z,,24.8,,,,50,
2017-12-26T12:53:25.925Z,,24.8,,,,50,
2017-12-26T12:53:35.920Z,,24.8,,,,50,38.8
2017-12-26T12:53:45.919Z,,24.8,,,,50,
2017-12-26T12:53:55.920Z,,24.8,,,,50,
2017-12-26T12:54:05.920Z,,24.8,,,,50,
2017-12-26T12:54:15.920Z,,24.8,,,,50,
2017-12-26T12:54:25.920Z,,24.8,,,,50,
2017-12-26T12:54:35.924Z,,24.8,,,,50,
2017-12-26T12:54:45.920Z,,24.7,,,,50,
2017-12-26T12:54:55.920Z,,24.7,,,,50,
2017-12-26T12:55:05.920Z,,24.7,,,,50,
2017-12-26T12:55:15.920Z,,24.7,,,,50,
2017-12-26T12:55:25.922Z,,24.7,,,,50,
2017-12-26T12:55:35.920Z,,24.7,,,,50,
2017-12-26T12:55:45.920Z,,24.7,,,,50,38.7
2017-12-26T12:55:55.920Z,,24.7,,,,50,
2017-12-26T12:56:05.928Z,,24.7,,,,50,
2017-12-26T12:56:15.919Z,,24.7,,,,50,
2017-12-26T12:56:25.920Z,,24.7,,,,50,
2017-12-26T12:56:35.922Z,,24.7,,,,50,
2017-12-26T12:56:45.922Z,,24.7,,,,50,
2017-12-26T12:56:55.920Z,,24.7,,,,50,
2017-12-26T12:57:05.919Z,,24.7,,,,50,
2017-12-26T12:57:15.920Z,,24.7,,,,50,38.6
2017-12-26T12:57:25.922Z,,24.7,,,,50,
2017-12-26T12:57:35.919Z,,24.7,,,,50,
2017-12-26T12:57:45.920Z,,24.7,,,,50,
2017-12-26T12:57:55.923Z,,24.7,,,,50,
2017-12-26T12:58:05.920Z,,24.7,,,,50,
2017-12-26T12:58:15.922Z,,24.7,,,,50,
2017-12-26T12:58:25.923Z,,24.7,,,,50,
2017-12-26T12:58:35.919Z,,24.7,,,,50,
2017-12-26T12:58:45.919Z,,24.7,,,,50,
2017-12-26T12:58:55.924Z,,24.5,,,,50,38.5
2017-12-26T12:59:05.921Z,,24.5,,,,50,38.6
2017-12-26T12:59:15.919Z,,24.5,,,,50,38.5
2017-12-26T12:59:25.920Z,,24.5,,,,50,
2017-12-26T12:59:35.929Z,,24.5,,,,50,
2017-12-26T12:59:45.920Z,,24.5,,,,50,
2017-12-26T12:59:55.920Z,,24.5,,,,50,
2017-12-26T13:00:05.919Z,,24.5,,,,50,
2017-12-26T13:00:15.920Z,,24.5,,,,50,
2017-12-26T13:00:25.924Z,,24.5,,,,50,
2017-12-26T13:00:35.920Z,,24.5,,,,50,
2017-12-26T13:00:45.920Z,,24.5,,,,50,
2017-12-26T13:00:55.919Z,,24.5,,,,50,
2017-12-26T13:01:05.920Z,,24.5,,,,50,38.4
2017-12-26T13:01:15.920Z,,24.5,,,,50,
2017-12-26T13:01:25.920Z,,24.5,,,,50,
2017-12-26T13:01:35.919Z,,24.5,,,,50,
2017-12-26T13:01:45.920Z,,24.5,,,,50,
2017-12-26T13:01:55.919Z,,24.5,,,,50,
2017-12-26T13:02:05.920Z,,24.5,,,,50,
2017-12-26T13:02:15.920Z,,24.5,,,,50,
2017-12-26T13:02:25.920Z,,24.5,,,,50,
2017-12-26T13:02:35.920Z,,24.5,,,,50,
2017-12-26T13:02:45.920Z,,24.5,,,,50,
2017-12-26T13:02:55.919Z,,24.5,,,,50,38.3
2017-12-26T13:03:05.925Z,,24.5,,,,50,
2017-12-26T13:03:15.920Z,,24.4,,,,50,
2017-12-26T13:03:25.920Z,,24.4,,,,50,
2017-12-26T13:03:35.921Z,,24.4,,,,50,
2017-12-26T13:03:45.920Z,,24.4,,,,50,
2017-12-26T13:03:55.919Z,,24.4,,,,50,
2017-12-26T13:04:05.920Z,,24.4,,,,50,
2017-12-26T13:04:15.920Z,,24.4,,,,50,
2017-12-26T13:04:25.920Z,,24.4,,,,50,
2017-12-26T13:04:35.921Z,,24.4,,,,50,38.2
2017-12-26T13:04:45.920Z,,24.4,,,,50,
2017-12-26T13:04:55.926Z,,24.4,,,,50,
2017-12-26T13:05:05.922Z,,24.4,,,,50,
2017-12-26T13:05:15.923Z,,24.4,,,,50,
2017-12-26T13:05:25.919Z,,24.4,,,,50,
2017-12-26T13:05:35.919Z,,24.4,,,,50,
2017-12-26T13:05:45.924Z,,24.4,,,,50,
2017-12-26T13:05:55.920Z,,24.4,,,,50,
2017-12-26T13:06:05.919Z,,24.4,,,,50,
2017-12-26T13:06:15.920Z,,24.4,,,,50,
2017-12-26T13:06:25.919Z,,24.4,,,,50,
2017-12-26T13:06:35.920Z,,24.4,,,,50,38.1
2017-12-26T13:06:45.919Z,,24.4,,,,50,
2017-12-26T13:06:55.919Z,,24.4,,,,50,
2017-12-26T13:07:05.919Z,,24.3,,,,50,
2017-12-26T13:07:15.920Z,,24.3,,,,50,
2017-12-26T13:07:25.920Z,,24.3,,,,50,
2017-12-26T13:07:35.919Z,,24.3,,,,50,
2017-12-26T13:07:45.919Z,,24.3,,,,50,
2017-12-26T13:07:55.920Z,,24.3,,,,50,
2017-12-26T13:08:05.919Z,,24.3,,,,50,
2017-12-26T13:08:15.919Z,,24.3,,,,50,
2017-12-26T13:08:25.919Z,,24.3,,,,50,
2017-12-26T13:08:35.919Z,,24.3,,,,50,38
2017-12-26T13:08:45.924Z,,24.3,,,,50,
2017-12-26T13:08:55.920Z,,24.3,,,,50,
2017-12-26T13:09:05.919Z,,24.3,,,,50,
2017-12-26T13:09:15.919Z,,24.3,,,,50,
2017-12-26T13:09:25.919Z,,24.3,,,,50,
2017-12-26T13:09:35.919Z,,24.3,,,,50,
2017-12-26T13:09:45.920Z,,24.3,,,,50,
2017-12-26T13:09:55.919Z,,24.3,,,,50,
2017-12-26T13:10:05.919Z,,24.3,,,,50,
2017-12-26T13:10:15.919Z,,24.3,,,,50,
2017-12-26T13:10:25.920Z,,24.3,,,,50,37.9
2017-12-26T13:10:35.919Z,,24.3,,,,50,37.9
2017-12-26T13:10:45.919Z,,24.3,,,,50,
2017-12-26T13:10:55.919Z,,24.2,,,,50,
2017-12-26T13:11:05.919Z,,24.3,,,,50,
2017-12-26T13:11:15.919Z,,24.2,,,,50,
2017-12-26T13:11:25.920Z,,24.2,,,,50,
2017-12-26T13:11:35.919Z,,24.2,,,,50,
2017-12-26T13:11:45.920Z,,24.2,,,,50,
2017-12-26T13:11:55.922Z,,24.2,,,,50,
2017-12-26T13:12:05.924Z,,24.2,,,,50,
2017-12-26T13:12:15.920Z,,24.2,,,,50,
2017-12-26T13:12:25.919Z,,24.2,,,,50,37.8
2017-12-26T13:12:35.919Z,,24.2,,,,50,
2017-12-26T13:12:45.919Z,,24.2,,,,50,
2017-12-26T13:12:55.919Z,,24.2,,,,50,
2017-12-26T13:13:05.919Z,,24.2,,,,50,
2017-12-26T13:13:15.921Z,,24.2,,,,50,
2017-12-26T13:13:25.919Z,,24.2,,,,50,
2017-12-26T13:13:35.922Z,,24.2,,,,50,
2017-12-26T13:13:45.921Z,,24.2,,,,50,
2017-12-26T13:13:55.919Z,,24.2,,,,50,
2017-12-26T13:14:05.920Z,,24.2,,,,50,37.7
2017-12-26T13:14:15.919Z,,24.2,,,,50,
2017-12-26T13:14:25.920Z,,24.2,,,,50,
2017-12-26T13:14:35.919Z,,24.2,,,,50,
2017-12-26T13:14:45.920Z,,24.2,,,,50,
2017-12-26T13:14:55.919Z,,24.2,,,,50,
2017-12-26T13:15:05.919Z,,24.2,,,,50,
2017-12-26T13:15:15.924Z,,24.2,,,,50,
2017-12-26T13:15:25.919Z,,24.2,,,,50,
2017-12-26T13:15:35.921Z,,24.2,,,,50,
2017-12-26T13:15:45.921Z,,24.2,,,,50,
2017-12-26T13:15:55.922Z,,24,,,,50,
2017-12-26T13:16:05.919Z,,24.2,,,,50,
2017-12-26T13:16:15.919Z,,24.2,,,,50,37.6
2017-12-26T13:16:25.922Z,,24.2,,,,50,
2017-12-26T13:16:35.919Z,,24,,,,50,
2017-12-26T13:16:45.922Z,,24,,,,50,
2017-12-26T13:16:55.922Z,,24,,,,50,
2017-12-26T13:17:05.922Z,,24,,,,50,
2017-12-26T13:17:15.922Z,,24,,,,50,
2017-12-26T13:17:25.922Z,,24,,,,50,
2017-12-26T13:17:35.924Z,,24,,,,50,
2017-12-26T13:17:45.924Z,,24,,,,50,
2017-12-26T13:17:55.923Z,,24,,,,50,
2017-12-26T13:18:05.919Z,,24,,,,50,37.5
2017-12-26T13:18:15.926Z,,24,,,,50,
2017-12-26T13:18:25.919Z,,24,,,,50,
2017-12-26T13:18:35.919Z,,24,,,,50,
2017-12-26T13:18:45.924Z,,24,,,,50,
2017-12-26T13:18:55.919Z,,24,,,,50,
2017-12-26T13:19:05.919Z,,24,,,,50,
2017-12-26T13:19:15.919Z,,24,,,,50,
2017-12-26T13:19:25.919Z,,24,,,,50,
2017-12-26T13:19:35.920Z,,24,,,,50,
2017-12-26T13:19:45.921Z,,24,,,,50,
2017-12-26T13:19:55.919Z,,24,,,,50,
2017-12-26T13:20:05.919Z,,24,,,,50,
2017-12-26T13:20:15.919Z,,24,,,,50,37.4
2017-12-26T13:20:25.919Z,,24,,,,50,
2017-12-26T13:20:35.919Z,,24,,,,50,
2017-12-26T13:20:45.919Z,,24,,,,50,
2017-12-26T13:20:55.919Z,,23.9,,,,50,
2017-12-26T13:21:05.919Z,,23.9,,,,50,
2017-12-26T13:21:15.926Z,,23.9,,,,50,
2017-12-26T13:21:25.919Z,,23.9,,,,50,
2017-12-26T13:21:35.919Z,,23.9,,,,50,
2017-12-26T13:21:45.922Z,,23.9,,,,50,
2017-12-26T13:21:55.919Z,,23.9,,,,50,
2017-12-26T13:22:05.925Z,0,23.9,0,5,0,50,37.3
2017-12-26T13:22:15.919Z,,23.9,,,,50,
2017-12-26T13:22:25.919Z,,23.9,,,,50,
2017-12-26T13:22:35.923Z,,23.9,,,,50,
2017-12-26T13:22:45.919Z,,23.9,,,,50,
2017-12-26T13:22:55.920Z,,23.9,,,,50,
2017-12-26T13:23:05.919Z,,23.9,,,,50,
2017-12-26T13:23:15.921Z,,23.9,,,,50,
2017-12-26T13:23:25.919Z,,23.9,,,,50,
2017-12-26T13:23:35.919Z,,23.9,,,,50,
2017-12-26T13:23:45.919Z,,23.9,,,,50,
2017-12-26T13:23:55.919Z,,23.9,,,,50,37.2
2017-12-26T13:24:05.919Z,,23.9,,,,50,37.3
2017-12-26T13:24:15.919Z,,23.9,,,,50,37.2
2017-12-26T13:24:25.919Z,,23.9,,,,50,
2017-12-26T13:24:35.919Z,,23.9,,,,50,
2017-12-26T13:24:45.919Z,,23.9,,,,50,
2017-12-26T13:24:55.919Z,,23.9,,,,50,
2017-12-26T13:25:05.924Z,,23.9,,,,50,
2017-12-26T13:25:15.924Z,,23.9,,,,50,
2017-12-26T13:25:25.924Z,,23.9,,,,50,
2017-12-26T13:25:35.919Z,,23.9,,,,50,
2017-12-26T13:25:45.919Z,,23.9,,,,50,
2017-12-26T13:25:55.919Z,,23.9,,,,50,
2017-12-26T13:26:05.919Z,,23.9,,,,50,
2017-12-26T13:26:15.919Z,,23.8,,,,50,37.1
2017-12-26T13:26:25.923Z,,23.8,,,,50,
2017-12-26T13:26:35.921Z,,23.8,,,,50,
2017-12-26T13:26:45.919Z,,23.8,,,,50,
2017-12-26T13:26:55.919Z,,23.8,,,,50,
2017-12-26T13:27:05.919Z,,23.8,,,,50,
2017-12-26T13:27:15.922Z,,23.8,,,,50,
2017-12-26T13:27:25.920Z,,23.8,,,,50,
2017-12-26T13:27:35.919Z,,23.8,,,,50,
2017-12-26T13:27:45.923Z,,23.8,,,,50,
2017-12-26T13:27:55.919Z,,23.8,,,,50,
2017-12-26T13:28:05.919Z,,23.8,,,,50,36.9
2017-12-26T13:28:15.919Z,,23.8,,,,50,37.1
2017-12-26T13:28:25.919Z,,23.8,,,,50,36.9
2017-12-26T13:28:35.919Z,,23.8,,,,50,
2017-12-26T13:28:45.919Z,,23.8,,,,50,
2017-12-26T13:28:55.919Z,,23.8,,,,50,
2017-12-26T13:29:05.919Z,,23.8,,,,50,
2017-12-26T13:29:15.919Z,,23.8,,,,50,
2017-12-26T13:29:25.924Z,,23.8,,,,50,
2017-12-26T13:29:35.919Z,,23.8,,,,50,
2017-12-26T13:29:45.918Z,,23.8,,,,50,
2017-12-26T13:29:55.918Z,,23.8,,,,50,
2017-12-26T13:30:05.919Z,,23.8,,,,50,36.8
2017-12-26T13:30:15.919Z,,23.8,,,,50,
2017-12-26T13:30:25.919Z,,23.8,,,,50,
2017-12-26T13:30:35.919Z,,23.8,,,,50,
2017-12-26T13:30:45.920Z,,23.8,,,,50,
2017-12-26T13:30:55.918Z,,23.8,,,,50,
2017-12-26T13:31:05.918Z,,23.8,,,,50,
2017-12-26T13:31:15.919Z,,23.8,,,,50,
2017-12-26T13:31:25.919Z,,23.8,,,,50,
2017-12-26T13:31:35.923Z,,23.7,,,,50,
2017-12-26T13:31:45.919Z,,23.7,,,,50,36.7
2017-12-26T13:31:55.919Z,,23.7,,,,50,36.8
2017-12-26T13:32:05.920Z,,23.7,,,,50,36.7
2017-12-26T13:32:15.920Z,,23.7,,,,50,
2017-12-26T13:32:25.919Z,,23.7,,,,50,
2017-12-26T13:32:35.919Z,,23.7,,,,50,
2017-12-26T13:32:45.921Z,,23.7,,,,50,
2017-12-26T13:32:55.920Z,,23.7,,,,50,
2017-12-26T13:33:05.919Z,,23.7,,,,50,
2017-12-26T13:33:15.921Z,,23.7,,,,50,
2017-12-26T13:33:25.921Z,,23.7,,,,50,
2017-12-26T13:33:35.921Z,,23.7,,,,50,
2017-12-26T13:33:45.919Z,,23.7,,,,50,
2017-12-26T13:33:55.921Z,,23.7,,,,50,
2017-12-26T13:34:05.922Z,,23.7,,,,50,36.6
2017-12-26T13:34:15.922Z,,23.7,,,,50,
2017-12-26T13:34:25.922Z,,23.7,,,,50,
2017-12-26T13:34:35.919Z,,23.7,,,,50,
2017-12-26T13:34:45.922Z,,23.7,,,,50,
2017-12-26T13:34:55.922Z,,23.7,,,,50,
2017-12-26T13:35:05.919Z,,23.7,,,,50,
2017-12-26T13:35:15.924Z,,23.7,,,,50,
2017-12-26T13:35:25.918Z,,23.7,,,,50,
2017-12-26T13:35:35.919Z,,23.7,,,,50,
2017-12-26T13:35:45.923Z,,23.7,,,,50,
2017-12-26T13:35:55.924Z,,23.7,,,,50,
2017-12-26T13:36:05.919Z,,23.7,,,,50,
2017-12-26T13:36:15.918Z,,23.7,,,,50,
2017-12-26T13:36:25.919Z,,23.7,,,,50,36.5
2017-12-26T13:36:35.919Z,,23.6,,,,50,
2017-12-26T13:36:45.924Z,,23.7,,,,50,
2017-12-26T13:36:55.923Z,,23.6,,,,50,
2017-12-26T13:37:05.919Z,,23.6,,,,50,
2017-12-26T13:37:15.919Z,,23.6,,,,50,
2017-12-26T13:37:25.919Z,,23.6,,,,50,
2017-12-26T13:37:35.923Z,,23.6,,,,50,
2017-12-26T13:37:45.919Z,,23.6,,,,50,
2017-12-26T13:37:55.919Z,,23.6,,,,50,
2017-12-26T13:38:05.924Z,,23.6,,,,50,
2017-12-26T13:38:15.918Z,,23.6,,,,50,
2017-12-26T13:38:25.919Z,,23.6,,,,50,36.4
2017-12-26T13:38:35.919Z,,23.6,,,,50,
2017-12-26T13:38:45.922Z,,23.6,,,,50,
2017-12-26T13:38:55.918Z,,23.6,,,,50,
2017-12-26T13:39:05.918Z,,23.6,,,,50,
2017-12-26T13:39:15.918Z,,23.6,,,,50,
2017-12-26T13:39:25.919Z,,23.6,,,,50,
2017-12-26T13:39:35.936Z,,23.6,,,,50,
2017-12-26T13:39:45.919Z,,23.6,,,,50,
2017-12-26T13:39:55.919Z,,23.6,,,,50,
2017-12-26T13:40:05.918Z,,23.6,,,,50,
2017-12-26T13:40:15.919Z,,23.6,,,,50,36.3
2017-12-26T13:40:25.918Z,,23.6,,,,50,
2017-12-26T13:40:35.923Z,,23.6,,,,50,
2017-12-26T13:40:45.919Z,,23.6,,,,50,
2017-12-26T13:40:55.918Z,,23.6,,,,50,
2017-12-26T13:41:05.928Z,,23.6,,,,50,
2017-12-26T13:41:15.918Z,,23.6,,,,50,
2017-12-26T13:41:25.919Z,,23.6,,,,50,
2017-12-26T13:41:35.918Z,,23.6,,,,50,
2017-12-26T13:41:45.919Z,,23.6,,,,50,
2017-12-26T13:41:55.918Z,,23.6,,,,50,
2017-12-26T13:42:05.918Z,,23.6,,,,50,
2017-12-26T13:42:15.918Z,,23.6,,,,50,
2017-12-26T13:42:25.919Z,,23.4,,,,50,36.2
2017-12-26T13:42:35.919Z,,23.6,,,,50,
2017-12-26T13:42:45.919Z,,23.4,,,,50,
2017-12-26T13:42:55.918Z,,23.6,,,,50,
2017-12-26T13:43:05.918Z,,23.4,,,,50,
2017-12-26T13:43:15.919Z,,23.4,,,,50,
2017-12-26T13:43:25.918Z,,23.4,,,,50,
2017-12-26T13:43:35.920Z,,23.4,,,,50,
2017-12-26T13:43:45.918Z,,23.4,,,,50,
2017-12-26T13:43:55.923Z,,23.4,,,,50,
2017-12-26T13:44:05.918Z,,23.4,,,,50,
2017-12-26T13:44:15.919Z,,23.4,,,,50,
2017-12-26T13:44:25.918Z,,23.4,,,,50,
2017-12-26T13:44:35.918Z,,23.4,,,,50,
2017-12-26T13:44:45.918Z,,23.4,,,,50,36.1
2017-12-26T13:44:55.918Z,,23.4,,,,50,
2017-12-26T13:45:05.918Z,,23.4,,,,50,
2017-12-26T13:45:15.918Z,,23.4,,,,50,
2017-12-26T13:45:25.918Z,,23.4,,,,50,
2017-12-26T13:45:35.918Z,,23.4,,,,50,
2017-12-26T13:45:45.918Z,,23.4,,,,50,
2017-12-26T13:45:55.918Z,,23.4,,,,50,
2017-12-26T13:46:05.918Z,,23.4,,,,50,
2017-12-26T13:46:15.918Z,,23.4,,,,50,
2017-12-26T13:46:25.918Z,,23.4,,,,50,
2017-12-26T13:46:35.919Z,,23.4,,,,50,36
2017-12-26T13:46:45.918Z,,23.4,,,,50,
2017-12-26T13:46:55.918Z,,23.4,,,,50,
2017-12-26T13:47:05.918Z,,23.4,,,,50,
2017-12-26T13:47:15.918Z,,23.4,,,,50,
2017-12-26T13:47:25.923Z,,23.3,,,,50,
2017-12-26T13:47:35.918Z,,23.4,,,,50,
2017-12-26T13:47:45.923Z,,23.4,,,,50,
2017-12-26T13:47:55.918Z,,23.4,,,,50,
2017-12-26T13:48:05.923Z,,23.3,,,,50,
2017-12-26T13:48:15.918Z,,23.3,,,,50,
2017-12-26T13:48:25.919Z,,23.3,,,,50,
2017-12-26T13:48:35.923Z,,23.3,,,,50,
2017-12-26T13:48:45.918Z,,23.3,,,,50,35.9
2017-12-26T13:48:55.924Z,,23.3,,,,50,
2017-12-26T13:49:05.918Z,,23.3,,,,50,
2017-12-26T13:49:15.918Z,,23.3,,,,50,
2017-12-26T13:49:25.919Z,,23.3,,,,50,
2017-12-26T13:49:35.918Z,,23.3,,,,50,
2017-12-26T13:49:45.918Z,,23.3,,,,50,
2017-12-26T13:49:55.918Z,,23.3,,,,50,
2017-12-26T13:50:05.919Z,,23.3,,,,50,
2017-12-26T13:50:15.920Z,,23.3,,,,50,
2017-12-26T13:50:25.919Z,,23.3,,,,50,
2017-12-26T13:50:35.918Z,,23.3,,,,50,
2017-12-26T13:50:45.918Z,,23.3,,,,50,
2017-12-26T13:50:55.920Z,,23.3,,,,50,35.8
2017-12-26T13:51:05.918Z,,23.3,,,,50,
2017-12-26T13:51:15.918Z,,23.3,,,,50,
2017-12-26T13:51:25.921Z,,23.3,,,,50,
2017-12-26T13:51:35.920Z,,23.3,,,,50,
2017-12-26T13:51:45.920Z,,23.3,,,,50,
2017-12-26T13:51:55.918Z,,23.3,,,,50,
2017-12-26T13:52:05.921Z,,23.3,,,,50,
2017-12-26T13:52:15.918Z,,23.3,,,,50,
2017-12-26T13:52:25.922Z,,23.3,,,,50,
2017-12-26T13:52:35.921Z,,23.3,,,,50,
2017-12-26T13:52:45.921Z,,23.3,,,,50,
2017-12-26T13:52:55.918Z,,23.3,,,,50,
2017-12-26T13:53:05.918Z,,23.3,,,,50,35.7
2017-12-26T13:53:15.921Z,,23.3,,,,50,
2017-12-26T13:53:25.923Z,,23.3,,,,50,
2017-12-26T13:53:35.918Z,,23.3,,,,50,
2017-12-26T13:53:45.918Z,,23.3,,,,50,
2017-12-26T13:53:55.923Z,,23.3,,,,50,
2017-12-26T13:54:05.920Z,,23.3,,,,50,
2017-12-26T13:54:15.922Z,,23.2,,,,50,
2017-12-26T13:54:25.918Z,,23.2,,,,50,
2017-12-26T13:54:35.922Z,,23.3,,,,50,
2017-12-26T13:54:45.923Z,,23.3,,,,50,
2017-12-26T13:54:55.923Z,,23.2,,,,50,
2017-12-26T13:55:05.918Z,,23.2,,,,50,
2017-12-26T13:55:15.922Z,,23.2,,,,50,
2017-12-26T13:55:25.918Z,,23.2,,,,50,35.6
2017-12-26T13:55:35.918Z,,23.2,,,,50,
2017-12-26T13:55:45.918Z,,23.2,,,,50,
2017-12-26T13:55:55.918Z,,23.2,,,,50,
2017-12-26T13:56:05.918Z,,23.2,,,,50,
2017-12-26T13:56:15.918Z,,23.2,,,,50,
2017-12-26T13:56:25.918Z,,23.2,,,,50,
2017-12-26T13:56:35.918Z,,23.2,,,,50,
2017-12-26T13:56:45.917Z,,23.2,,,,50,
2017-12-26T13:56:55.918Z,,23.2,,,,50,
2017-12-26T13:57:05.918Z,,23.2,,,,50,
2017-12-26T13:57:15.918Z,,23.2,,,,50,
2017-12-26T13:57:25.923Z,,23.2,,,,50,
2017-12-26T13:57:35.927Z,,23.2,,,,50,
2017-12-26T13:57:45.918Z,,23.2,,,,50,
2017-12-26T13:57:55.919Z,,23.2,,,,50,35.5
2017-12-26T13:58:05.918Z,,23.2,,,,50,
2017-12-26T13:58:15.918Z,,23.2,,,,50,
2017-12-26T13:58:25.917Z,,23.2,,,,50,
2017-12-26T13:58:35.917Z,,23.2,,,,50,
2017-12-26T13:58:45.918Z,,23.2,,,,50,
2017-12-26T13:58:55.918Z,,23.2,,,,50,
2017-12-26T13:59:05.918Z,,23.2,,,,50,
2017-12-26T13:59:15.917Z,,23.2,,,,50,
2017-12-26T13:59:25.918Z,,23.2,,,,50,
2017-12-26T13:59:35.917Z,,23.2,,,,50,
2017-12-26T13:59:45.917Z,,23.2,,,,50,
2017-12-26T13:59:55.918Z,,23.2,,,,50,35.4
2017-12-26T14:00:05.917Z,,23.2,,,,50,
2017-12-26T14:00:15.918Z,,23.2,,,,50,
2017-12-26T14:00:25.917Z,,23.2,,,,50,
2017-12-26T14:00:35.917Z,,23.2,,,,50,
2017-12-26T14:00:45.918Z,,23.2,,,,50,
2017-12-26T14:00:55.917Z,,23.1,,,,50,
2017-12-26T14:01:05.917Z,,23.2,,,,50,
2017-12-26T14:01:15.923Z,,23.1,,,,50,
2017-12-26T14:01:25.918Z,,23.1,,,,50,
2017-12-26T14:01:35.920Z,,23.1,,,,50,
2017-12-26T14:01:45.917Z,,23.1,,,,50,35.3
2017-12-26T14:01:55.917Z,,23.1,,,,50,35.4
2017-12-26T14:02:05.917Z,,23.1,,,,50,35.3
2017-12-26T14:02:15.918Z,,23.1,,,,50,
