Time,HwTSet,PrimTSet,ChActive,ActPow,PrimT,HwTOutlet,HwActive
2017-11-22T12:41:31.387Z,52,,,,,35.2,
2017-11-22T12:41:41.409Z,52,,,,,35.1,
2017-11-22T12:41:51.370Z,52,,,,36.7,34.9,
2017-11-22T12:42:01.284Z,52,0,0,,,34.8,2
2017-11-22T12:42:11.273Z,52,,0,,,36.8,0
2017-11-22T12:42:21.290Z,,,,,35.8,,
2017-11-22T12:42:41.382Z,52,,,,,36.8,
2017-11-22T12:42:51.280Z,52,,,,35.7,36.6,
2017-11-22T12:43:11.410Z,52,,,,,36.5,
2017-11-22T12:43:21.351Z,52,,,,,36.4,
2017-11-22T12:43:31.354Z,,5,,,,,
2017-11-22T12:43:41.368Z,52,,,,,36.3,
2017-11-22T12:43:51.328Z,52,,,,35.6,36.1,
2017-11-22T12:44:01.313Z,52,,,,,36.1,
2017-11-22T12:44:21.280Z,52,5,0,0,35.6,35.9,0
2017-11-22T12:44:31.275Z,52,,,,,35.8,
2017-11-22T12:44:51.269Z,52,,,,,35.7,
2017-11-22T12:45:01.302Z,52,,,,,35.6,
2017-11-22T12:45:11.262Z,52,,,,,35.5,
2017-11-22T12:45:24.218Z,,,,,35.5,,
2017-11-22T12:45:31.283Z,52,,,,,35.4,
2017-11-22T12:45:51.302Z,52,,,,,35.3,
2017-11-22T12:46:01.424Z,52,,,,,35.2,
2017-11-22T12:46:11.310Z,52,,,,,35.1,
2017-11-22T12:46:31.338Z,52,,,,,34.9,
2017-11-22T12:46:51.269Z,52,,,,,34.8,
2017-11-22T12:47:01.297Z,52,,,,,34.7,
2017-11-22T12:47:11.322Z,52,,,,,34.6,
2017-11-22T12:47:21.292Z,,,,,35.4,,
2017-11-22T12:47:31.282Z,52,,,,,34.5,
2017-11-22T12:47:51.273Z,52,,,,,34.3,
2017-11-22T12:48:01.277Z,52,,,,,34.3,
2017-11-22T12:48:11.266Z,52,,,,,34.2,
2017-11-22T12:48:21.276Z,52,,,,,34.2,
2017-11-22T12:48:31.262Z,52,,,,,34.1,
2017-11-22T12:48:51.270Z,52,,,,35.3,34.1,
2017-11-22T12:49:01.264Z,52,,,,,33.9,
2017-11-22T12:49:11.267Z,52,,,,,33.9,
2017-11-22T12:49:31.263Z,52,,,,,33.8,
2017-11-22T12:49:51.272Z,52,,,,,33.6,
2017-11-22T12:50:01.273Z,52,,,,,33.6,
2017-11-22T12:50:11.262Z,52,,,,35.2,33.5,
2017-11-22T12:50:21.265Z,52,,,,35.3,33.5,
2017-11-22T12:50:31.347Z,52,,,,,33.4,
2017-11-22T12:50:41.389Z,,,,,35.2,,
2017-11-22T12:50:51.355Z,52,,,,,33.4,
2017-11-22T12:51:01.289Z,52,,,,,33.3,
2017-11-22T12:51:11.280Z,52,,,,,33.2,
2017-11-22T12:51:31.285Z,52,,,,,33.1,
2017-11-22T12:51:51.271Z,52,,,,35.1,33.1,
2017-11-22T12:52:07.182Z,52,,,,,32.9,
2017-11-22T12:52:11.279Z,52,,,,,32.8,
2017-11-22T12:52:31.301Z,52,,,,,32.7,
2017-11-22T12:52:41.357Z,52,,,,,32.6,
2017-11-22T12:52:51.383Z,52,,,,35.1,32.5,
2017-11-22T12:53:01.344Z,52,,,,34.9,32.5,
2017-11-22T12:53:21.268Z,,,,,35.1,,
2017-11-22T12:53:31.292Z,,,,,34.9,,
2017-11-22T12:53:41.398Z,52,,,,,32.4,
2017-11-22T12:53:51.327Z,52,,,,,32.3,
2017-11-22T12:54:01.319Z,52,,,,,32.3,
2017-11-22T12:54:11.303Z,52,,,,,32.3,
2017-11-22T12:54:21.281Z,52,,,,,32.2,
2017-11-22T12:54:31.286Z,52,,,,,32.2,
2017-11-22T12:54:51.321Z,52,,,,,32.1,
2017-11-22T12:55:01.278Z,52,,,,,32,
2017-11-22T12:55:11.266Z,52,,,,,32,
2017-11-22T12:55:21.267Z,52,,,,34.8,31.9,
2017-11-22T12:55:31.272Z,52,,,,,31.9,
2017-11-22T12:55:51.358Z,52,,,,,31.8,
2017-11-22T12:56:01.264Z,52,,,,,31.8,
2017-11-22T12:56:11.295Z,52,,,,,31.8,
2017-11-22T12:56:21.287Z,52,,,,,31.6,
2017-11-22T12:56:31.263Z,52,,,,,31.6,
2017-11-22T12:56:51.357Z,52,,,,,31.5,
2017-11-22T12:57:01.287Z,52,,,,,31.5,
2017-11-22T12:57:11.375Z,52,,,,,31.4,
2017-11-22T12:57:21.337Z,,,,,34.7,,
2017-11-22T12:57:31.276Z,52,,,,,31.4,
2017-11-22T12:57:51.313Z,52,,,,,31.3,
2017-11-22T12:58:01.263Z,52,,,,,31.2,
2017-11-22T12:58:11.266Z,52,,,,,31.2,
2017-11-22T12:58:21.303Z,52,,,,,31.2,
2017-11-22T12:58:31.320Z,52,,,,,31,
2017-11-22T12:58:51.287Z,52,,,,,31,
2017-11-22T12:59:01.323Z,52,,,,34.6,30.9,
2017-11-22T12:59:11.287Z,52,,,,,30.9,
2017-11-22T12:59:21.292Z,52,,,,,30.8,
2017-11-22T12:59:41.423Z,52,,,,,30.8,
2017-11-22T12:59:51.298Z,52,,,,,30.7,
2017-11-22T13:00:01.267Z,,0,0,,34.4,,0
2017-11-22T13:00:11.268Z,52,,,,34.5,34.1,
2017-11-22T13:00:21.309Z,52,,,,,34.1,
2017-11-22T13:00:31.278Z,,,,,34.4,,
2017-11-22T13:00:51.263Z,52,,,,,34,
2017-11-22T13:01:01.338Z,52,58,1,,34.3,33.9,0
2017-11-22T13:01:11.295Z,52,,,,,33.8,
2017-11-22T13:01:31.266Z,52,,,,,33.7,
2017-11-22T13:01:41.348Z,52,0,0,,,34.3,0
2017-11-22T13:01:51.352Z,52,,0,,34.1,34.9,0
2017-11-22T13:02:01.332Z,52,,0,0,34.2,33.2,0
2017-11-22T13:02:11.314Z,52,,,,33.6,34.4,
2017-11-22T13:02:21.267Z,52,,,,33.5,34.7,
2017-11-22T13:02:31.264Z,52,,,,33.3,34.5,
2017-11-22T13:02:41.346Z,,,0,46,33.2,,2
2017-11-22T13:02:51.264Z,52,,,65,36.1,33.2,
2017-11-22T13:03:01.267Z,52,,0,61,37.2,34.7,0
2017-11-22T13:03:11.266Z,,,0,0,37.2,,0
2017-11-22T13:03:21.356Z,52,,,,37.1,34.8,
2017-11-22T13:03:31.263Z,,,,,36.9,,
2017-11-22T13:03:41.343Z,52,,,,,34.8,
2017-11-22T13:03:51.271Z,52,,,,36.8,34.6,
2017-11-22T13:04:01.327Z,52,,,,,34.6,
2017-11-22T13:04:11.263Z,52,5,,,,34.5,
2017-11-22T13:04:21.266Z,52,,,,,34.5,
2017-11-22T13:04:31.264Z,52,,,,,34.4,
2017-11-22T13:04:51.264Z,52,,,,36.7,34.4,
2017-11-22T13:05:01.263Z,52,,,,,34.2,
2017-11-22T13:05:11.264Z,52,,,,,34.2,
2017-11-22T13:05:31.355Z,52,,,,,34.1,
2017-11-22T13:05:51.315Z,52,,,,36.6,34,
2017-11-22T13:06:01.279Z,52,,,,,33.9,
2017-11-22T13:06:11.263Z,52,,,,,33.8,
2017-11-22T13:06:31.264Z,52,,,,,33.7,
2017-11-22T13:06:51.287Z,52,,,,36.5,33.6,
2017-11-22T13:07:11.337Z,52,,,,,33.5,
2017-11-22T13:07:31.264Z,52,,,,,33.4,
2017-11-22T13:07:51.282Z,52,,,,,33.3,
2017-11-22T13:08:01.264Z,52,,,,,33.2,
2017-11-22T13:08:11.576Z,52,,,,,33.2,
2017-11-22T13:08:21.304Z,52,,,,,33.1,
2017-11-22T13:08:31.289Z,52,,,,,33.1,
2017-11-22T13:08:51.274Z,52,,,,36.4,32.9,
2017-11-22T13:09:01.361Z,52,,,,,32.8,
2017-11-22T13:09:11.270Z,52,,,,,32.7,
2017-11-22T13:09:31.289Z,52,,,,,32.7,
2017-11-22T13:09:51.271Z,52,,,,36.3,32.6,
2017-11-22T13:10:01.264Z,52,,,,,32.5,
2017-11-22T13:10:11.275Z,52,,,,,32.5,
2017-11-22T13:10:21.265Z,52,,,,,32.4,
2017-11-22T13:10:31.319Z,52,,,,,32.4,
2017-11-22T13:10:51.271Z,52,,,,36.2,32.3,
2017-11-22T13:11:01.264Z,52,,,,,32.2,
2017-11-22T13:11:11.265Z,52,,,,,32.2,
2017-11-22T13:11:31.270Z,52,,,,,32.1,
2017-11-22T13:11:51.265Z,52,,,,,32,
2017-11-22T13:12:01.268Z,52,,,,36.1,32,
2017-11-22T13:12:11.264Z,52,,,,,31.9,
2017-11-22T13:12:21.379Z,52,,,,,31.9,
2017-11-22T13:12:31.287Z,52,,,,,31.8,
2017-11-22T13:12:51.345Z,52,,,,,31.8,
2017-11-22T13:13:01.264Z,52,,,,,31.6,
2017-11-22T13:13:11.269Z,52,,,,,31.6,
2017-11-22T13:13:21.317Z,52,,,,36,31.5,
2017-11-22T13:13:41.344Z,52,,,,,31.5,
2017-11-22T13:13:51.264Z,52,,,,,31.4,
2017-11-22T13:14:01.271Z,,,,,35.9,,
2017-11-22T13:14:11.273Z,52,,,,36,31.3,
2017-11-22T13:14:21.265Z,,,,,35.9,,
2017-11-22T13:14:31.267Z,52,,,,,31.3,
2017-11-22T13:14:51.274Z,52,,,,,31.2,
2017-11-22T13:15:01.265Z,52,,,,,31.2,
2017-11-22T13:15:11.264Z,52,,,,,31,
2017-11-22T13:15:21.264Z,52,,,,35.8,31,
2017-11-22T13:15:31.405Z,52,,,,,30.9,
2017-11-22T13:15:51.277Z,52,,,,,30.9,
2017-11-22T13:16:01.266Z,52,,,,,30.8,
2017-11-22T13:16:11.271Z,52,,,,,30.8,
2017-11-22T13:16:21.265Z,52,,,,35.7,30.8,
2017-11-22T13:16:31.268Z,52,,,,,30.7,
2017-11-22T13:16:51.265Z,52,,,,,30.6,
2017-11-22T13:17:01.267Z,52,,,,,30.6,
2017-11-22T13:17:11.265Z,52,,,,,30.6,
2017-11-22T13:17:21.334Z,52,,,,,30.4,
2017-11-22T13:17:31.377Z,52,,,,35.6,30.4,
2017-11-22T13:17:41.370Z,52,,,,,30.4,
2017-11-22T13:17:51.274Z,52,58,1,,,30.3,0
2017-11-22T13:18:01.268Z,52,0,0,,,30.3,2
2017-11-22T13:18:11.364Z,,,0,29,36.3,,2
2017-11-22T13:18:21.282Z,52,,,,,36.1,
2017-11-22T13:18:31.347Z,,,,33,38.4,,
2017-11-22T13:18:41.350Z,52,,,38,42,40,
2017-11-22T13:18:51.283Z,52,,,31,44.3,42,
2017-11-22T13:19:01.373Z,52,,0,29,45,44,0
2017-11-22T13:19:11.282Z,,,0,0,45.2,,0
2017-11-22T13:19:21.328Z,52,,,,44.3,45.2,
2017-11-22T13:19:31.272Z,,,,,44.2,,
2017-11-22T13:19:41.345Z,52,,,,44.1,45,
2017-11-22T13:19:51.280Z,52,,,,44,44.6,
2017-11-22T13:20:01.265Z,52,58,1,,,44.4,0
2017-11-22T13:20:11.352Z,52,5,0,,,44.2,0
2017-11-22T13:20:31.266Z,52,,,,,44,
2017-11-22T13:20:41.345Z,,,,,44,,
2017-11-22T13:20:51.266Z,52,,,,43.9,43.9,
2017-11-22T13:21:01.265Z,52,,,,,43.6,
2017-11-22T13:21:11.276Z,52,,,,,43.4,
2017-11-22T13:21:21.269Z,52,,,,,43.1,
2017-11-22T13:21:31.266Z,52,,,,,43,
2017-11-22T13:21:41.354Z,52,0,,,43.9,42.6,
2017-11-22T13:21:51.266Z,52,,,,42,43.8,
2017-11-22T13:22:01.265Z,,,0,,41.6,,0
2017-11-22T13:22:11.270Z,52,,0,,41.4,42.1,0
2017-11-22T13:22:21.265Z,,,0,,41.1,,0
2017-11-22T13:22:31.270Z,52,,,,,41.5,
2017-11-22T13:22:41.439Z,,,,,41,,
2017-11-22T13:22:51.265Z,52,,,,40.9,41.2,
2017-11-22T13:23:01.291Z,52,,,,,40.9,
2017-11-22T13:23:11.339Z,52,5,,,40.8,40.8,
2017-11-22T13:23:21.266Z,52,0,0,,,40.7,2
2017-11-22T13:23:31.265Z,52,,0,30,40.6,41.1,2
2017-11-22T13:23:41.345Z,52,,,52,41.5,40.4,
2017-11-22T13:23:51.265Z,52,,,50,44.3,40.9,
2017-11-22T13:24:01.306Z,52,,0,0,45,43.3,0
2017-11-22T13:24:11.266Z,52,,,,44.2,44,
2017-11-22T13:24:21.265Z,,,,,44,,
2017-11-22T13:24:31.265Z,52,,,,,43.8,
2017-11-22T13:24:41.345Z,52,,,,,43.7,
2017-11-22T13:24:51.299Z,,,,,43.9,,
2017-11-22T13:25:01.265Z,52,,,,,43.4,
2017-11-22T13:25:11.265Z,52,,,,,43.3,
2017-11-22T13:25:21.533Z,,5,,,,,
2017-11-22T13:25:31.265Z,52,,,,,43,
2017-11-22T13:25:41.351Z,,,,,43.8,,
2017-11-22T13:25:51.267Z,52,,,,,42.9,
2017-11-22T13:26:01.265Z,52,,,,,42.6,
2017-11-22T13:26:11.278Z,52,,,,,42.5,
2017-11-22T13:26:21.265Z,,,,,43.7,,
2017-11-22T13:26:31.277Z,52,,,,,42.2,
2017-11-22T13:26:51.266Z,52,,,,,42,
2017-11-22T13:27:01.265Z,52,,,,,41.9,
2017-11-22T13:27:11.323Z,52,,,,43.6,41.7,
2017-11-22T13:27:21.314Z,52,,,,,41.6,
2017-11-22T13:27:31.266Z,52,,,,,41.5,
2017-11-22T13:27:51.284Z,52,,,,,41.3,
2017-11-22T13:28:01.265Z,52,,,,,41.1,
2017-11-22T13:28:11.265Z,52,,,,,40.9,
2017-11-22T13:28:31.265Z,52,,,,,40.6,
2017-11-22T13:28:41.345Z,,,,,43.5,,
2017-11-22T13:28:51.265Z,52,,,,,40.5,
2017-11-22T13:29:01.265Z,52,,,,,40.3,
2017-11-22T13:29:11.270Z,52,,,,,40.2,
2017-11-22T13:29:31.266Z,52,,,,,40,
2017-11-22T13:29:51.265Z,52,,,,43.4,39.6,
2017-11-22T13:30:01.265Z,52,,,,,39.5,
2017-11-22T13:30:11.274Z,52,0,0,42,42.9,39.4,2
2017-11-22T13:30:21.280Z,52,,,43,43.6,42.2,
2017-11-22T13:30:31.265Z,52,,,73,46.4,42.7,
2017-11-22T13:30:41.370Z,52,,,123,50.2,44.7,
2017-11-22T13:30:51.276Z,52,,,120,54.6,48.7,
2017-11-22T13:31:01.280Z,52,,,115,57,50.8,
2017-11-22T13:31:11.266Z,,,0,102,57.8,,0
2017-11-22T13:31:21.266Z,52,,,,,52,
2017-11-22T13:31:31.285Z,,,0,0,56.5,,0
2017-11-22T13:31:41.345Z,,,,,55.9,,
2017-11-22T13:31:51.339Z,52,,,,55.5,51.4,
2017-11-22T13:32:01.267Z,52,,,,55.4,51.3,
2017-11-22T13:32:11.266Z,,,,,55.3,,
2017-11-22T13:32:21.266Z,52,,,,,50.8,
2017-11-22T13:32:31.281Z,52,,,,,50.6,
2017-11-22T13:32:41.345Z,,5,,,55.2,,
2017-11-22T13:32:51.266Z,52,,,,55.1,50.2,
2017-11-22T13:33:01.359Z,52,,,,,49.8,
2017-11-22T13:33:11.266Z,52,,,,55,49.6,
2017-11-22T13:33:21.266Z,52,,,,,49.3,
2017-11-22T13:33:41.345Z,52,,,,54.9,49,
2017-11-22T13:33:51.265Z,52,,0,,55,48.5,0
2017-11-22T13:34:01.346Z,,,0,0,55.1,,0
2017-11-22T13:34:11.266Z,52,,,,54.8,50.5,
2017-11-22T13:34:21.265Z,,,,,52.8,,
2017-11-22T13:34:41.346Z,52,,,,52.7,50.1,
2017-11-22T13:34:51.297Z,52,,,,52.6,49.6,
2017-11-22T13:35:01.339Z,52,,,,,49.3,
2017-11-22T13:35:11.266Z,52,5,0,,,50.2,2
2017-11-22T13:35:21.333Z,,0,0,,52.2,,0
2017-11-22T13:35:31.266Z,52,,,,,52.5,
2017-11-22T13:35:41.346Z,,,,,51.8,,
2017-11-22T13:35:51.266Z,52,,,,51.6,52.1,
2017-11-22T13:36:01.266Z,52,,,,,51.7,
2017-11-22T13:36:11.393Z,52,,,,51.5,51.5,
2017-11-22T13:36:21.304Z,,5,1,,,,0
2017-11-22T13:36:31.292Z,,,,,51.4,,
2017-11-22T13:36:41.345Z,52,,,,,51.3,
2017-11-22T13:36:51.304Z,52,5,0,,51.3,50.9,0
2017-11-22T13:37:01.321Z,52,,,,,50.5,
2017-11-22T13:37:11.286Z,52,,,,51.2,50.2,
2017-11-22T13:37:21.316Z,,,,,51.1,,
2017-11-22T13:37:31.293Z,52,,,,,50,
2017-11-22T13:37:41.345Z,52,58,1,,,49.8,0
2017-11-22T13:37:51.294Z,52,58,1,,51,49.3,0
2017-11-22T13:38:01.266Z,52,,,,50.9,49.2,
2017-11-22T13:38:11.266Z,52,,,,,49,
2017-11-22T13:38:21.349Z,,5,0,,50.7,,0
2017-11-22T13:38:31.266Z,52,,,,,48.7,
2017-11-22T13:38:41.345Z,,58,1,,,,0
2017-11-22T13:38:51.278Z,52,5,0,,50.6,48.2,0
2017-11-22T13:39:01.265Z,,58,1,,,,0
2017-11-22T13:39:11.266Z,52,,,,,47.8,
2017-11-22T13:39:21.266Z,,5,0,,50.5,,0
2017-11-22T13:39:41.351Z,52,,,,,47.6,
2017-11-22T13:39:51.265Z,52,,,,50.4,47.3,
2017-11-22T13:40:01.267Z,52,,,,,47.1,
2017-11-22T13:40:11.278Z,52,,,,,46.9,
2017-11-22T13:40:21.288Z,52,,,,50.3,46.7,
2017-11-22T13:40:31.265Z,52,,,,,46.6,
2017-11-22T13:40:51.363Z,52,,,,,46.2,
2017-11-22T13:41:01.265Z,52,,,,50.2,46.1,
2017-11-22T13:41:11.279Z,52,,,,,45.9,
2017-11-22T13:41:21.265Z,52,,,,,45.7,
2017-11-22T13:41:31.265Z,52,,,,,45.6,
2017-11-22T13:41:41.345Z,,,,,50.1,,
2017-11-22T13:41:51.265Z,52,,,,,45.2,
2017-11-22T13:42:01.265Z,52,,,,50,45.1,
2017-11-22T13:42:11.272Z,52,,,,,44.9,
2017-11-22T13:42:21.265Z,52,,,,,44.7,
2017-11-22T13:42:31.385Z,,,,,49.9,,
2017-11-22T13:42:41.375Z,52,,,,,44.6,
2017-11-22T13:42:51.271Z,52,,,,,44.2,
2017-11-22T13:43:01.283Z,52,,,,,44,
2017-11-22T13:43:11.269Z,,,,,49.8,,
2017-11-22T13:43:21.267Z,52,,,,,43.7,
2017-11-22T13:43:31.316Z,52,,,,,43.6,
2017-11-22T13:43:41.334Z,,,,,49.7,,
2017-11-22T13:43:51.265Z,52,,,,49.6,43.4,
2017-11-22T13:44:01.265Z,52,,,,,43.1,
2017-11-22T13:44:11.344Z,52,,,,,43,
2017-11-22T13:44:21.267Z,,,0,,49.5,,0
2017-11-22T13:44:31.270Z,52,,,,,42.7,
2017-11-22T13:44:51.281Z,52,,,,49.4,42.4,
2017-11-22T13:45:01.265Z,52,,,,,42.3,
2017-11-22T13:45:11.278Z,52,,,,,42.2,
2017-11-22T13:45:21.308Z,52,,,,49.3,42.1,
2017-11-22T13:45:31.264Z,52,,,,,41.9,
2017-11-22T13:45:51.271Z,52,,,,49.2,41.8,
2017-11-22T13:46:01.269Z,52,,,,,41.6,
2017-11-22T13:46:11.269Z,52,,,,,41.5,
2017-11-22T13:46:21.265Z,52,,,,49.1,41.2,
2017-11-22T13:46:31.264Z,52,58,1,,49.1,40.9,0
2017-11-22T13:46:41.356Z,52,5,0,0,49.5,40.8,0
2017-11-22T13:46:51.374Z,52,,,,33.7,40.7,
2017-11-22T13:47:01.265Z,52,58,1,,31.3,40.6,0
2017-11-22T13:47:11.265Z,,,,,28.9,,
2017-11-22T13:47:21.265Z,52,,,,,40.4,
2017-11-22T13:47:31.266Z,,,,,27.7,,
2017-11-22T13:47:41.345Z,,,,,26.3,,
2017-11-22T13:47:51.264Z,52,,,,24.1,40.2,
2017-11-22T13:48:01.264Z,,,,,23.3,,
2017-11-22T13:48:11.270Z,52,,,,23.1,40,
2017-11-22T13:48:21.264Z,52,,,,,39.9,
2017-11-22T13:48:41.344Z,52,,,,,39.8,
2017-11-22T13:48:51.265Z,52,,,,,39.5,
2017-11-22T13:49:01.266Z,52,,,,,39.4,
2017-11-22T13:49:11.288Z,,,,,23,,
2017-11-22T13:49:21.264Z,52,,,,23.1,38.9,
2017-11-22T13:49:31.308Z,52,,,,,38.7,
2017-11-22T13:49:51.285Z,52,,,,23.4,38.5,
2017-11-22T13:50:01.345Z,52,,,,,38,
2017-11-22T13:50:11.268Z,52,,,,,37.8,
2017-11-22T13:50:21.264Z,,,,,23.5,,
2017-11-22T13:50:31.281Z,52,,,,23.4,37.3,
2017-11-22T13:50:51.267Z,52,,,,23.4,36.8,
2017-11-22T13:51:01.264Z,52,,,,,36.6,
2017-11-22T13:51:11.355Z,52,,,,23.5,36.4,
2017-11-22T13:51:21.266Z,52,,,,23.6,35.9,
2017-11-22T13:51:31.311Z,52,,,,,35.8,
2017-11-22T13:51:41.348Z,52,,1,44,,35.6,0
2017-11-22T13:51:51.275Z,52,,,32,29.2,35.5,
2017-11-22T13:52:01.347Z,52,,,29,29.8,35.1,
2017-11-22T13:52:11.264Z,,,1,0,27.2,,0
2017-11-22T13:52:31.264Z,52,,,,26.7,34.8,
2017-11-22T13:52:41.354Z,,,,,24.8,,
2017-11-22T13:52:51.264Z,52,,,,23.7,34.5,
2017-11-22T13:53:01.268Z,52,,,,23.6,34.4,
2017-11-22T13:53:11.264Z,52,,,,,34.3,
2017-11-22T13:53:21.361Z,52,,,,24,34.2,
2017-11-22T13:53:31.276Z,,,,,24.1,,
2017-11-22T13:53:41.369Z,52,,,,,34,
2017-11-22T13:53:51.264Z,52,,,,24.2,33.8,
2017-11-22T13:54:01.263Z,52,,,,,33.7,
2017-11-22T13:54:11.267Z,,,,,24.1,,
2017-11-22T13:54:21.265Z,52,,,,,33.5,
2017-11-22T13:54:31.264Z,52,,,,,33.4,
2017-11-22T13:54:51.266Z,52,,,,,33.1,
2017-11-22T13:55:11.264Z,52,,,,,32.9,
2017-11-22T13:55:21.276Z,52,,,,,32.8,
2017-11-22T13:55:41.382Z,52,,,,,32.7,
2017-11-22T13:55:51.379Z,52,,,,,32.5,
2017-11-22T13:56:01.300Z,52,,,,,32.4,
2017-11-22T13:56:11.264Z,,,,,24.2,,
2017-11-22T13:56:21.274Z,52,,,,,32.3,
2017-11-22T13:56:31.327Z,52,,,,,32.2,
2017-11-22T13:56:51.264Z,52,,,,24.6,32,
2017-11-22T13:57:01.264Z,,,,,25.5,,
2017-11-22T13:57:11.285Z,52,,,,26,31.9,
2017-11-22T13:57:21.264Z,52,,,,,31.6,
2017-11-22T13:57:31.264Z,,,,,26.6,,
2017-11-22T13:57:41.345Z,,,,,27.2,,
2017-11-22T13:57:51.273Z,52,,,,28.6,31.5,
2017-11-22T13:58:01.280Z,52,,,,29,31.4,
2017-11-22T13:58:11.359Z,52,,,,29.2,31.3,
2017-11-22T13:58:21.328Z,,,,,30,,
2017-11-22T13:58:31.338Z,,,,,30.2,,
2017-11-22T13:58:41.354Z,52,,,,30.6,31.2,
2017-11-22T13:58:51.264Z,52,,,,31.1,31,
2017-11-22T13:59:01.265Z,52,,,,31.5,30.9,
2017-11-22T13:59:11.292Z,52,,,,31.8,30.9,
2017-11-22T13:59:21.318Z,,,,,32.1,,
2017-11-22T13:59:31.268Z,52,,,,,30.8,
2017-11-22T13:59:41.359Z,,,,,32.3,,
2017-11-22T13:59:51.270Z,52,,,,32.5,30.7,
2017-11-22T14:00:01.296Z,52,,,,,30.6,
2017-11-22T14:00:11.264Z,52,,,,,30.6,
2017-11-22T14:00:31.265Z,52,,,,,30.4,
2017-11-22T14:00:41.344Z,,,,,32.4,,
2017-11-22T14:00:51.290Z,52,,,,32.3,30.2,
2017-11-22T14:01:01.270Z,,,,,32.2,,
2017-11-22T14:01:11.264Z,52,,,,32,30.2,
2017-11-22T14:01:21.264Z,52,,,,31.9,30.2,
2017-11-22T14:01:31.264Z,,,,,31.8,,
2017-11-22T14:01:41.344Z,52,,,,,30.1,
2017-11-22T14:01:51.264Z,52,,,,31.6,30,
2017-11-22T14:02:01.299Z,52,,,,31.4,30,
2017-11-22T14:02:11.264Z,52,,,,,29.8,
2017-11-22T14:02:21.265Z,,,,,31.3,,
2017-11-22T14:02:31.270Z,52,,,,,29.8,
2017-11-22T14:02:41.370Z,,,,,31.2,,
2017-11-22T14:02:51.265Z,52,,,,30.9,29.7,
2017-11-22T14:03:01.264Z,52,,,,30.8,29.7,
2017-11-22T14:03:11.302Z,52,,,,,29.6,
2017-11-22T14:03:21.270Z,,,,,30.6,,
2017-11-22T14:03:31.264Z,52,,,,,29.6,
2017-11-22T14:03:41.368Z,,,,,30.5,,
2017-11-22T14:03:51.271Z,52,,,,30.3,29.5,
2017-11-22T14:04:01.359Z,52,,,,30.2,29.5,
2017-11-22T14:04:11.269Z,52,,,,30.1,29.3,
2017-11-22T14:04:21.265Z,52,,,,,29.3,
2017-11-22T14:04:31.265Z,52,,,,30,29.2,
2017-11-22T14:04:51.270Z,52,,,,29.8,29.2,
2017-11-22T14:05:01.269Z,52,,,,,29.1,
2017-11-22T14:05:11.264Z,,,,,29.6,,
2017-11-22T14:05:21.264Z,52,,,,29.5,29.1,
2017-11-22T14:05:31.270Z,52,,,,,29,
2017-11-22T14:05:41.581Z,,,,,29.4,,
2017-11-22T14:05:51.264Z,52,,,,29.3,29,
2017-11-22T14:06:01.264Z,52,,,,29.2,29,
2017-11-22T14:06:11.349Z,52,,,,,28.9,
2017-11-22T14:06:21.277Z,52,,,,29,28.9,
2017-11-22T14:06:31.325Z,52,,,,,28.9,
2017-11-22T14:06:51.309Z,52,,,,28.9,28.7,
2017-11-22T14:07:01.357Z,52,,,,,28.7,
2017-11-22T14:07:11.291Z,,,,,28.7,,
2017-11-22T14:07:21.264Z,52,,,,,28.6,
2017-11-22T14:07:31.280Z,52,,,,,28.6,
2017-11-22T14:07:41.352Z,,,,,28.6,,
2017-11-22T14:07:51.264Z,52,,,,,28.6,
2017-11-22T14:08:01.264Z,52,,,,28.4,28.5,
2017-11-22T14:08:11.267Z,52,,,,,28.5,
2017-11-22T14:08:21.281Z,52,,,,28.3,28.5,
2017-11-22T14:08:31.275Z,52,,,,28.2,28.4,
2017-11-22T14:08:41.348Z,52,,1,,27.7,28.4,0
2017-11-22T14:08:51.319Z,52,,,39,30.1,28.4,
2017-11-22T14:09:01.264Z,52,,,34,32.2,28.3,
2017-11-22T14:09:11.264Z,,,,29,31.6,,
2017-11-22T14:09:21.264Z,52,,,30,30.7,28.3,
2017-11-22T14:09:31.264Z,52,,,,,28.3,
2017-11-22T14:09:41.373Z,,,,29,29.5,,
2017-11-22T14:09:51.294Z,52,,,,29,28.3,
2017-11-22T14:10:01.299Z,52,,,,,28.1,
2017-11-22T14:10:11.275Z,52,,,,29.4,28.1,
2017-11-22T14:10:21.270Z,52,,,30,29.9,28.1,
2017-11-22T14:10:31.268Z,,,,29,30.2,,
2017-11-22T14:10:41.344Z,52,,,,,28.1,
2017-11-22T14:10:51.286Z,52,,,30,30.6,28,
2017-11-22T14:11:01.264Z,52,,,29,30.8,28,
2017-11-22T14:11:11.265Z,52,,,,,28,
2017-11-22T14:11:21.265Z,,,,,31.1,,
2017-11-22T14:11:31.264Z,,,,,31.2,,
2017-11-22T14:11:41.347Z,52,,,,,28,
2017-11-22T14:11:51.264Z,52,,,29,31.7,27.9,
2017-11-22T14:12:01.264Z,52,,,,,27.9,
2017-11-22T14:12:11.264Z,52,,,,,29,
2017-11-22T14:12:21.271Z,,,,,32,,
2017-11-22T14:12:31.264Z,,,,,32.1,,
2017-11-22T14:12:41.346Z,52,,,,,29.2,
2017-11-22T14:12:51.264Z,52,,,,32.6,29.2,
2017-11-22T14:13:01.290Z,52,,,30,32.7,29.2,
