Time,HwActive,PrimT,ActPow,HwTSet,ChActive,HwTOutlet,PrimTSet
2018-02-10T13:10:48.628Z,,,,50,,34,
2018-02-10T13:11:08.625Z,,,,50,,34,
2018-02-10T13:11:18.619Z,,,,50,,34,
2018-02-10T13:11:38.620Z,,,,50,,33.9,
2018-02-10T13:11:48.621Z,,,,50,,33.9,
2018-02-10T13:12:08.625Z,,,,50,,33.9,
2018-02-10T13:12:18.620Z,,,,50,,33.9,
2018-02-10T13:12:38.619Z,,,,50,,33.9,
2018-02-10T13:12:48.625Z,,,,50,,33.9,
2018-02-10T13:13:08.625Z,,,,50,,33.8,
2018-02-10T13:13:18.620Z,,,,50,,33.8,
2018-02-10T13:13:38.620Z,,,,50,,33.8,
2018-02-10T13:13:48.628Z,,,,50,,33.8,
2018-02-10T13:14:08.620Z,,,,50,,33.7,
2018-02-10T13:14:18.620Z,,,,50,,33.7,
2018-02-10T13:14:38.626Z,,40.8,,50,,33.7,
2018-02-10T13:14:48.625Z,,,,50,,33.7,
2018-02-10T13:15:08.639Z,,,,50,,33.7,
2018-02-10T13:15:18.620Z,,,,50,,33.7,
2018-02-10T13:15:38.625Z,,,,50,,33.6,
2018-02-10T13:15:48.628Z,,,,50,,33.6,
2018-02-10T13:16:08.625Z,,,,50,,33.6,
2018-02-10T13:16:18.633Z,,,,50,,33.6,
2018-02-10T13:16:38.622Z,,40.7,,50,,33.6,
2018-02-10T13:16:48.620Z,,,,50,,33.5,
2018-02-10T13:17:08.620Z,,,,50,,33.5,
2018-02-10T13:17:18.620Z,,,,50,,33.5,
2018-02-10T13:17:38.626Z,,,,50,,33.5,
2018-02-10T13:17:48.624Z,,,,50,,33.5,
2018-02-10T13:18:08.625Z,,,,50,,33.4,
2018-02-10T13:18:18.620Z,,,,50,,33.4,
2018-02-10T13:18:28.629Z,,40.6,,,,,
2018-02-10T13:18:38.626Z,,,,50,,33.4,
2018-02-10T13:18:48.624Z,,,,50,,33.4,
2018-02-10T13:19:08.620Z,,,,50,,33.3,
2018-02-10T13:19:18.620Z,,,,50,,33.3,
2018-02-10T13:19:38.620Z,,,,50,,33.3,
2018-02-10T13:19:48.620Z,,,,50,,33.3,
2018-02-10T13:19:58.626Z,0,43.4,40,50,2,33.3,
2018-02-10T13:20:08.623Z,,46.4,31,50,,33.2,
2018-02-10T13:20:18.619Z,,43.6,29,50,,33.3,
2018-02-10T13:20:28.629Z,,41.5,29,50,,33.2,
2018-02-10T13:20:38.624Z,,39.6,,50,,33.2,
2018-02-10T13:20:48.666Z,,38.7,29,,,,
2018-02-10T13:20:58.626Z,,,,50,,33.2,
2018-02-10T13:21:08.628Z,,39.3,30,50,,33.2,
2018-02-10T13:21:18.620Z,,39.8,29,,,,
2018-02-10T13:21:28.629Z,,40.1,,50,,33.2,
2018-02-10T13:21:38.625Z,,40.2,,50,,33.2,
2018-02-10T13:21:48.625Z,,,,50,,33.1,
2018-02-10T13:21:58.619Z,,40.5,,,,,
2018-02-10T13:22:08.625Z,,40.7,30,50,,33.1,
2018-02-10T13:22:18.619Z,,41,,50,,33.1,
2018-02-10T13:22:28.628Z,,41.1,29,,,,
2018-02-10T13:22:38.619Z,,41.3,,50,,33.1,
2018-02-10T13:22:48.625Z,,,,50,,33.1,
2018-02-10T13:22:58.624Z,,41.7,30,,,,
2018-02-10T13:23:08.625Z,,41.9,29,50,,33.1,
2018-02-10T13:23:18.619Z,,42.1,30,,,,
2018-02-10T13:23:28.622Z,,42.3,29,50,,32.9,
2018-02-10T13:23:38.623Z,,,,50,,32.9,
2018-02-10T13:23:48.619Z,,42.6,29,,,,
2018-02-10T13:23:58.619Z,,42.7,,50,,32.9,
2018-02-10T13:24:08.780Z,,42.9,,50,,32.9,
2018-02-10T13:24:18.619Z,,43,,,,,
2018-02-10T13:24:28.623Z,,43.1,30,50,,32.9,
2018-02-10T13:24:38.625Z,,,,50,,32.9,
2018-02-10T13:24:48.622Z,,43.4,,,,,
2018-02-10T13:24:58.621Z,,43.5,29,50,,32.9,
2018-02-10T13:25:08.625Z,,43.6,30,50,,32.9,
2018-02-10T13:25:18.619Z,,,,50,,32.9,
2018-02-10T13:25:28.621Z,,43.9,29,,,,
2018-02-10T13:25:38.619Z,,44,29,50,,32.9,
2018-02-10T13:25:48.625Z,,44.1,,50,,32.9,
2018-02-10T13:25:58.624Z,,,,50,,32.9,
2018-02-10T13:26:08.620Z,,44.4,30,50,,32.9,
2018-02-10T13:26:18.619Z,,44.6,,,,,
2018-02-10T13:26:28.620Z,,44.7,29,50,,32.9,
2018-02-10T13:26:38.622Z,,,,50,,32.9,
2018-02-10T13:26:48.622Z,,44.8,,,,,
2018-02-10T13:26:58.619Z,,45,29,50,,32.8,
2018-02-10T13:27:08.630Z,,45.1,30,50,,32.8,
2018-02-10T13:27:18.619Z,,,,50,,32.9,
2018-02-10T13:27:28.622Z,,45.4,29,,,,
2018-02-10T13:27:38.619Z,,45.5,,50,,32.9,
2018-02-10T13:27:48.620Z,,,,50,,32.8,
2018-02-10T13:27:58.619Z,,45.8,29,,,,
2018-02-10T13:28:08.622Z,,46,,50,,32.9,
2018-02-10T13:28:18.619Z,,46.1,,,,,
2018-02-10T13:28:28.619Z,,46.2,30,50,,32.8,
2018-02-10T13:28:38.622Z,,,,50,,32.8,
2018-02-10T13:28:48.619Z,,46.4,29,,,,
2018-02-10T13:28:58.625Z,,46.5,30,50,,32.9,
2018-02-10T13:29:08.622Z,,46.6,,50,,32.9,
2018-02-10T13:29:18.621Z,,,,50,,32.9,
2018-02-10T13:29:28.621Z,,46.9,29,,,,
2018-02-10T13:29:38.622Z,,47,29,50,,32.9,
2018-02-10T13:29:48.619Z,,47.1,,50,,32.9,
2018-02-10T13:29:58.623Z,,,,50,,32.9,
2018-02-10T13:30:08.625Z,,47.3,29,50,,32.9,
2018-02-10T13:30:18.622Z,,47.4,,,,,
2018-02-10T13:30:28.625Z,,47.6,,50,,32.9,
2018-02-10T13:30:38.652Z,,,,50,,32.9,
2018-02-10T13:30:48.619Z,,47.8,29,,,,
2018-02-10T13:30:58.623Z,,48,,50,,32.9,
2018-02-10T13:31:08.639Z,,48.1,30,50,,33.1,
2018-02-10T13:31:18.620Z,1,48.2,30,50,0,42.3,0
2018-02-10T13:31:28.630Z,0,51.5,0,50,0,33.9,
2018-02-10T13:31:38.623Z,,48.3,,50,,33.7,
2018-02-10T13:31:48.646Z,,47.8,,,,,
2018-02-10T13:31:58.622Z,,47.7,,50,,33.6,
2018-02-10T13:32:08.635Z,,47.6,,50,,33.7,
2018-02-10T13:32:18.627Z,,,,50,,33.7,
2018-02-10T13:32:28.621Z,0,,,,2,,59
2018-02-10T13:32:38.622Z,,47.4,,50,,33.7,
2018-02-10T13:32:48.624Z,,,,50,,33.7,
2018-02-10T13:33:08.645Z,,,,50,,33.8,
2018-02-10T13:33:18.619Z,,,,50,,33.8,
2018-02-10T13:33:38.623Z,,,,50,,33.8,
2018-02-10T13:33:48.619Z,,,,50,,33.9,
2018-02-10T13:34:08.629Z,,,,50,,33.9,
2018-02-10T13:34:18.619Z,,,,50,,33.9,
2018-02-10T13:34:28.628Z,,,,50,,33.9,
2018-02-10T13:34:38.674Z,0,49,41,50,2,33.9,
2018-02-10T13:34:48.636Z,,51.6,31,,,,
2018-02-10T13:34:58.626Z,,49.1,29,50,,33.9,
2018-02-10T13:35:08.622Z,,48.3,,50,,33.9,
2018-02-10T13:35:18.619Z,,46.5,30,,,,
2018-02-10T13:35:28.630Z,0,46.3,0,50,0,45.9,0
2018-02-10T13:35:38.619Z,,47.6,,50,,46.7,
2018-02-10T13:35:48.622Z,,46.8,,,,,
2018-02-10T13:35:58.622Z,,46.7,,50,,46.6,
2018-02-10T13:36:08.623Z,,46.6,,50,,46.3,
2018-02-10T13:36:18.619Z,,,,50,,46.1,
2018-02-10T13:36:28.623Z,0,46.5,,,2,,
2018-02-10T13:36:38.625Z,,,,50,,45.8,
2018-02-10T13:36:48.622Z,,,,50,,45.6,
2018-02-10T13:37:08.644Z,,,,50,,45.3,
2018-02-10T13:37:18.619Z,,,,50,,45.1,
2018-02-10T13:37:28.629Z,,46.6,,,,,
2018-02-10T13:37:38.623Z,,,,50,,44.9,
2018-02-10T13:37:48.622Z,,,,50,,44.7,
2018-02-10T13:38:08.623Z,,46.7,,50,,44.3,
2018-02-10T13:38:18.619Z,,,,50,,44.2,
2018-02-10T13:38:38.625Z,,,,50,,44,
2018-02-10T13:38:48.625Z,,,,50,,43.8,
2018-02-10T13:39:08.619Z,,,,50,,43.6,
2018-02-10T13:39:18.619Z,,,,50,,43.5,
2018-02-10T13:39:28.621Z,,46.6,,,,,
2018-02-10T13:39:38.619Z,,,,50,,43.3,
2018-02-10T13:39:48.620Z,,,,50,,43.1,
2018-02-10T13:39:58.619Z,,46.5,,,,,
2018-02-10T13:40:08.623Z,,46.4,,50,,42.9,
2018-02-10T13:40:18.620Z,,,,50,,42.8,
2018-02-10T13:40:28.621Z,,46.3,,,,,
2018-02-10T13:40:38.619Z,,46.2,,50,,42.6,
2018-02-10T13:40:48.619Z,,,,50,,42.5,
2018-02-10T13:40:58.619Z,,46.1,,,,,
2018-02-10T13:41:08.620Z,,46,,50,,42.3,
2018-02-10T13:41:18.620Z,,46,,50,,42.2,
2018-02-10T13:41:28.619Z,,45.9,,50,,42.2,
2018-02-10T13:41:38.623Z,0,45.8,,,0,,5
2018-02-10T13:41:48.619Z,,45.7,,50,,42,
2018-02-10T13:41:58.618Z,,,,50,,41.9,
2018-02-10T13:42:08.620Z,,45.6,,50,,41.8,
2018-02-10T13:42:18.619Z,,45.5,,,,,
2018-02-10T13:42:28.622Z,,,,50,,41.6,
2018-02-10T13:42:38.620Z,,,,50,,41.5,
2018-02-10T13:42:48.619Z,,45.3,,,,,
2018-02-10T13:42:58.626Z,,,,50,,41.4,
2018-02-10T13:43:08.619Z,,45.2,,50,,41.3,
2018-02-10T13:43:18.619Z,,,,50,,41.2,
2018-02-10T13:43:28.626Z,,45.1,,,,,
2018-02-10T13:43:38.619Z,,45,,50,,41.1,
2018-02-10T13:43:48.629Z,,,,50,,40.9,
2018-02-10T13:43:58.619Z,,44.9,,,,,
2018-02-10T13:44:08.619Z,,,,50,,40.7,
2018-02-10T13:44:18.619Z,,,,50,,40.7,
2018-02-10T13:44:28.623Z,,44.8,,,,,
2018-02-10T13:44:38.619Z,,44.7,,50,,40.5,
2018-02-10T13:44:48.623Z,,,,50,,40.4,
2018-02-10T13:44:58.630Z,,44.6,,,,,
2018-02-10T13:45:08.619Z,,,,50,,40.3,
2018-02-10T13:45:18.619Z,,,,50,,40.2,
2018-02-10T13:45:28.619Z,,44.5,,,,,
2018-02-10T13:45:38.620Z,,44.4,,50,,40.1,
2018-02-10T13:45:48.619Z,,,,50,,40,
2018-02-10T13:46:08.626Z,,44.3,,50,,39.9,
2018-02-10T13:46:18.619Z,,,,50,,39.8,
2018-02-10T13:46:28.620Z,,44.2,,,,,
2018-02-10T13:46:38.619Z,,,,50,,39.7,
2018-02-10T13:46:48.620Z,,,,50,,39.6,
2018-02-10T13:46:58.619Z,,44.1,,,,,
2018-02-10T13:47:08.619Z,,,,50,,39.5,
2018-02-10T13:47:18.619Z,,,,50,,39.4,
2018-02-10T13:47:28.622Z,,44,,,,,
2018-02-10T13:47:38.629Z,,,,50,,39.3,
2018-02-10T13:47:48.619Z,,,,50,,39.2,
2018-02-10T13:48:08.619Z,,43.9,,50,,39.1,
2018-02-10T13:48:28.619Z,,,,50,,38.9,
2018-02-10T13:48:38.619Z,,,,50,,38.8,
2018-02-10T13:48:48.621Z,,43.8,,,,,
2018-02-10T13:48:58.618Z,,,,50,,38.7,
2018-02-10T13:49:08.622Z,,,,50,,38.7,
2018-02-10T13:49:18.619Z,,,,50,,38.6,
2018-02-10T13:49:38.619Z,,,,50,,38.5,
2018-02-10T13:49:48.619Z,,,,50,,38.5,
2018-02-10T13:49:58.618Z,,43.7,,,,,
2018-02-10T13:50:08.623Z,,,,50,,38.3,
2018-02-10T13:50:18.619Z,,,,50,,38.3,
2018-02-10T13:50:38.618Z,,,,50,,38.2,
2018-02-10T13:50:48.619Z,,,,50,,38.1,
2018-02-10T13:51:08.619Z,,,,50,,38,
2018-02-10T13:51:18.619Z,,,,50,,38,
2018-02-10T13:51:28.619Z,,43.6,,,,,
2018-02-10T13:51:38.618Z,,,,50,,37.9,
2018-02-10T13:51:48.624Z,,,,50,,37.8,
2018-02-10T13:52:08.676Z,,,,50,,37.7,
2018-02-10T13:52:18.619Z,,,,50,,37.7,
2018-02-10T13:52:28.661Z,,43.5,,,,,
2018-02-10T13:52:38.618Z,,,,50,,37.6,
2018-02-10T13:52:48.618Z,,,,50,,37.5,
2018-02-10T13:53:08.620Z,,,,50,,37.5,
2018-02-10T13:53:18.619Z,,,,50,,37.4,
2018-02-10T13:53:38.619Z,,,,50,,37.3,
2018-02-10T13:53:48.619Z,,,,50,,37.3,
2018-02-10T13:53:58.621Z,,43.4,,,,,
2018-02-10T13:54:08.619Z,,,,50,,37.2,
2018-02-10T13:54:18.618Z,,,,50,,37.1,
2018-02-10T13:54:38.619Z,,,,50,,37.1,
2018-02-10T13:54:48.618Z,,,,50,,36.9,
2018-02-10T13:55:08.619Z,,43.3,,50,,36.8,
2018-02-10T13:55:18.619Z,,,,50,,36.8,
2018-02-10T13:55:38.619Z,,,,50,,36.7,
2018-02-10T13:55:48.619Z,,,,50,,36.7,
2018-02-10T13:56:08.623Z,,,,50,,36.6,
2018-02-10T13:56:18.619Z,,,,50,,36.5,
2018-02-10T13:56:28.618Z,,43.2,,,,,
2018-02-10T13:56:38.619Z,,,,50,,36.5,
2018-02-10T13:56:48.626Z,,,,50,,36.4,
2018-02-10T13:57:08.619Z,,,,50,,36.4,
2018-02-10T13:57:18.619Z,,,,50,,36.3,
2018-02-10T13:57:38.618Z,,43.1,,50,,36.3,
2018-02-10T13:57:48.618Z,,,,50,,36.2,
2018-02-10T13:58:08.618Z,0,43.1,0,50,0,36.1,5
2018-02-10T13:58:18.619Z,,,,50,,36.1,
2018-02-10T13:58:38.618Z,,,,50,,36,
2018-02-10T13:58:48.619Z,,,,50,,36,
2018-02-10T13:58:58.619Z,,43,,,,,
2018-02-10T13:59:08.622Z,,,,50,,35.9,
2018-02-10T13:59:18.619Z,,,,50,,35.9,
2018-02-10T13:59:38.622Z,,,,50,,35.8,
2018-02-10T13:59:48.618Z,,,,50,,35.8,
2018-02-10T13:59:58.620Z,,42.9,,50,,35.7,
2018-02-10T14:00:08.620Z,,,,50,,35.7,
2018-02-10T14:00:18.618Z,,42.9,,,,,
2018-02-10T14:00:28.619Z,,,,50,,35.6,
2018-02-10T14:00:38.618Z,,,,50,,35.6,
2018-02-10T14:00:58.823Z,,,,50,,35.5,
2018-02-10T14:01:08.619Z,,,,50,,35.5,
2018-02-10T14:01:18.619Z,,,,50,,35.5,
2018-02-10T14:01:28.619Z,,42.8,,,,,
2018-02-10T14:01:38.620Z,,,,50,,35.4,
2018-02-10T14:01:48.620Z,,,,50,,35.4,
2018-02-10T14:02:08.621Z,,,,50,,35.3,
2018-02-10T14:02:18.618Z,,,,50,,35.3,
2018-02-10T14:02:38.618Z,,,,50,,35.2,
2018-02-10T14:02:48.618Z,,,,50,,35.2,
2018-02-10T14:02:58.620Z,,42.7,,,,,
2018-02-10T14:03:08.622Z,,,,50,,35.1,
2018-02-10T14:03:18.618Z,,,,50,,35.1,
2018-02-10T14:03:38.619Z,,,,50,,34.9,
2018-02-10T14:03:48.618Z,,,,50,,34.9,
2018-02-10T14:04:08.620Z,,42.6,,50,,34.8,
2018-02-10T14:04:18.619Z,,,,50,,34.8,
2018-02-10T14:04:38.619Z,,,,50,,34.8,
2018-02-10T14:04:48.618Z,,,,50,,34.7,
2018-02-10T14:05:08.619Z,,,,50,,34.7,
2018-02-10T14:05:18.619Z,,,,50,,34.6,
2018-02-10T14:05:38.620Z,,42.4,,50,,34.6,
2018-02-10T14:05:48.620Z,,,,50,,34.6,
2018-02-10T14:06:08.622Z,,,,50,,34.5,
2018-02-10T14:06:18.618Z,,,,50,,34.5,
2018-02-10T14:06:38.618Z,,,,50,,34.4,
2018-02-10T14:06:48.619Z,0,,,50,2,34.4,59
2018-02-10T14:07:08.619Z,0,42.4,,50,0,34.3,5
2018-02-10T14:07:18.619Z,,42.3,,,,,
2018-02-10T14:07:28.620Z,0,,,50,2,34.3,59
2018-02-10T14:07:38.618Z,,,,50,,34.3,
2018-02-10T14:07:48.620Z,,,,50,,34.3,
2018-02-10T14:08:08.619Z,,,,50,,34.2,
2018-02-10T14:08:18.619Z,,,,50,,34.2,
2018-02-10T14:08:38.633Z,,42.2,,50,,34.1,
2018-02-10T14:08:48.623Z,,,,50,,34.1,
2018-02-10T14:09:08.618Z,,,,50,,34,
2018-02-10T14:09:18.619Z,0,46.5,39,50,2,34,
2018-02-10T14:09:28.619Z,0,44.3,0,50,0,34,5
2018-02-10T14:09:38.620Z,,37.5,,50,,34,
2018-02-10T14:09:48.633Z,,32.6,,50,,34,
2018-02-10T14:09:58.625Z,,30,,50,,33.9,
2018-02-10T14:10:08.618Z,,28.7,,50,,33.9,
2018-02-10T14:10:18.619Z,,28.4,,,,,
2018-02-10T14:10:28.618Z,,28.8,,50,,33.8,
2018-02-10T14:10:38.619Z,,29.2,,,,,
2018-02-10T14:10:48.618Z,,29.5,,50,,33.8,
2018-02-10T14:10:58.618Z,,,,50,,33.8,
2018-02-10T14:11:08.619Z,0,29.4,,50,2,33.7,59
2018-02-10T14:11:18.619Z,,29.3,,,,,
2018-02-10T14:11:28.621Z,,29.2,,50,,33.7,
2018-02-10T14:11:38.619Z,,28.9,,50,,33.7,
2018-02-10T14:11:48.618Z,,28.8,,,,,
2018-02-10T14:11:58.618Z,,,,50,,33.6,
2018-02-10T14:12:08.618Z,,,,50,,33.6,
2018-02-10T14:12:18.618Z,,,,50,,33.6,
2018-02-10T14:12:28.618Z,,28.9,,,,,
2018-02-10T14:12:38.627Z,,,,50,,33.5,
2018-02-10T14:12:48.619Z,,29,,,,,
2018-02-10T14:12:58.618Z,,29.3,,50,,33.5,
2018-02-10T14:13:08.619Z,,,,50,,33.4,
2018-02-10T14:13:18.619Z,,,,50,,33.4,
2018-02-10T14:13:28.620Z,,,,50,,33.4,
2018-02-10T14:13:38.619Z,,29.4,,,,,
2018-02-10T14:13:48.619Z,,,,50,,33.3,
2018-02-10T14:13:58.619Z,,,,50,,33.3,
2018-02-10T14:14:08.619Z,,,,50,,33.3,
2018-02-10T14:14:18.619Z,0,33.6,39,50,2,33.2,
2018-02-10T14:14:28.619Z,,34.6,30,,,,
2018-02-10T14:14:38.620Z,,34.8,,50,,33.2,
2018-02-10T14:14:48.618Z,,,,50,,33.1,
2018-02-10T14:14:58.619Z,,34.5,29,,,,
2018-02-10T14:15:08.619Z,0,33.5,0,50,2,33.1,
2018-02-10T14:15:18.619Z,,31.2,,50,,32.9,
2018-02-10T14:15:28.619Z,,30.4,,,,,
2018-02-10T14:15:38.618Z,,30.3,,50,,32.9,
2018-02-10T14:15:48.618Z,,,,50,,32.8,
2018-02-10T14:15:58.618Z,,,,50,,32.8,
2018-02-10T14:16:08.618Z,,30.4,,50,,32.8,
2018-02-10T14:16:28.618Z,,,,50,,32.7,
2018-02-10T14:16:38.618Z,,,,50,,32.7,
2018-02-10T14:16:48.620Z,,30.3,,,,,
2018-02-10T14:16:58.618Z,,,,50,,32.6,
2018-02-10T14:17:08.620Z,,30.2,,50,,32.6,
2018-02-10T14:17:18.620Z,,,,50,,32.6,
2018-02-10T14:17:28.619Z,,30.1,,,,,
2018-02-10T14:17:38.619Z,,,,50,,32.5,
2018-02-10T14:17:48.618Z,,,,50,,32.5,
2018-02-10T14:18:08.618Z,,,,50,,32.4,
2018-02-10T14:18:28.618Z,,,,50,,32.4,
2018-02-10T14:18:38.618Z,,,,50,,32.3,
2018-02-10T14:18:58.618Z,,,,50,,32.3,
2018-02-10T14:19:08.618Z,,,,50,,32.3,
2018-02-10T14:19:23.934Z,,,,50,,32.2,
2018-02-10T14:19:28.624Z,,30.2,,,,,
2018-02-10T14:19:38.624Z,,,,50,,32.2,
2018-02-10T14:19:48.618Z,,,,50,,32.1,
2018-02-10T14:20:08.622Z,,,,50,,32.1,
2018-02-10T14:20:18.618Z,,,,50,,32.1,
2018-02-10T14:20:28.630Z,,30.3,,,,,
2018-02-10T14:20:38.618Z,,30.4,,50,,32,
2018-02-10T14:20:48.624Z,,,,50,,32,
2018-02-10T14:20:58.622Z,,30.7,,,,,
2018-02-10T14:21:08.618Z,,30.8,,50,,31.9,
2018-02-10T14:21:18.618Z,,,,50,,31.9,
2018-02-10T14:21:28.620Z,,31.1,,,,,
2018-02-10T14:21:38.618Z,,31.3,,50,,31.8,
2018-02-10T14:21:48.618Z,,,,50,,31.8,
2018-02-10T14:21:58.619Z,,31.5,,,,,
2018-02-10T14:22:08.618Z,,31.7,,50,,31.8,
2018-02-10T14:22:18.618Z,,,,50,,31.8,
2018-02-10T14:22:28.618Z,,31.9,,50,,31.6,
2018-02-10T14:22:38.618Z,,32.1,,,,,
2018-02-10T14:22:48.618Z,,32.2,,50,,31.6,
2018-02-10T14:22:58.619Z,,,,50,,31.6,
2018-02-10T14:23:08.618Z,,32.5,,50,,31.5,
2018-02-10T14:23:18.618Z,,32.7,,,,,
2018-02-10T14:23:28.672Z,,32.8,,50,,31.5,
2018-02-10T14:23:38.618Z,0,33.7,40,50,2,31.5,
2018-02-10T14:23:48.619Z,,37.5,30,,,,
2018-02-10T14:23:58.620Z,,35.9,30,50,,31.4,
2018-02-10T14:24:08.619Z,,35.3,30,50,,31.4,
2018-02-10T14:24:18.618Z,,34.4,30,,,,
2018-02-10T14:24:28.620Z,,,,50,,31.3,
2018-02-10T14:24:38.633Z,,,,50,,31.3,
2018-02-10T14:24:48.628Z,,34.4,29,,,,
2018-02-10T14:24:58.618Z,,34.7,,50,,31.3,
2018-02-10T14:25:08.619Z,,35.1,,50,,31.2,
2018-02-10T14:25:18.618Z,,35.3,,,,,
2018-02-10T14:25:28.619Z,,35.5,,50,,31.2,
2018-02-10T14:25:38.619Z,,,,50,,31.2,
2018-02-10T14:25:48.628Z,,35.8,,,,,
2018-02-10T14:25:58.618Z,,36,,50,,31.2,
2018-02-10T14:26:08.620Z,,36.2,,50,,31,
2018-02-10T14:26:18.618Z,,,,50,,31,
2018-02-10T14:26:28.618Z,,36.4,29,,,,
2018-02-10T14:26:38.643Z,,36.5,,50,,31,
2018-02-10T14:26:48.620Z,,,,50,,31,
2018-02-10T14:26:58.618Z,,36.8,29,,,,
2018-02-10T14:27:08.618Z,,37.1,30,50,,30.9,
2018-02-10T14:27:18.619Z,,37.2,29,,,,
2018-02-10T14:27:28.618Z,,37.4,,50,,30.9,
2018-02-10T14:27:38.618Z,,,,50,,30.9,
2018-02-10T14:27:48.618Z,,37.7,,,,,
2018-02-10T14:27:58.618Z,,37.9,,50,,30.9,
2018-02-10T14:28:08.618Z,,38,29,50,,30.9,
2018-02-10T14:28:18.620Z,,38.2,,,,,
2018-02-10T14:28:28.624Z,,38.4,30,50,,30.8,
2018-02-10T14:28:38.618Z,,,,50,,30.8,
2018-02-10T14:28:48.618Z,,38.7,30,,,,
2018-02-10T14:28:58.618Z,,38.9,29,50,,30.8,
2018-02-10T14:29:08.619Z,,39.2,,50,,30.8,
2018-02-10T14:29:18.619Z,,39.3,30,,,,
2018-02-10T14:29:28.618Z,,39.5,,50,,30.8,
2018-02-10T14:29:38.618Z,,,,50,,30.8,
2018-02-10T14:29:48.618Z,,39.8,29,,,,
2018-02-10T14:29:58.618Z,,40,29,50,,30.8,
2018-02-10T14:30:08.618Z,,40.1,,50,,30.8,
2018-02-10T14:30:18.618Z,,,,50,,30.7,
2018-02-10T14:30:28.692Z,,40.4,29,,,,
2018-02-10T14:30:38.618Z,,40.6,,50,,30.8,
2018-02-10T14:30:48.618Z,,,,50,,30.8,
2018-02-10T14:30:58.618Z,,40.9,,,,,
2018-02-10T14:31:08.619Z,,41,29,50,,30.7,
2018-02-10T14:31:18.618Z,0,39.5,0,50,2,30.7,
2018-02-10T14:31:28.618Z,,37.4,,,,,
2018-02-10T14:31:38.618Z,,36.5,,50,,30.7,
2018-02-10T14:31:48.618Z,,36.2,,,,,
2018-02-10T14:31:58.618Z,,,,50,,30.7,
2018-02-10T14:32:08.618Z,,,,50,,30.7,
2018-02-10T14:32:18.618Z,,,,50,,30.7,
2018-02-10T14:32:38.618Z,,36.1,,50,,30.7,
2018-02-10T14:32:48.618Z,,,,50,,30.7,
2018-02-10T14:32:58.621Z,,35.9,,,,,
2018-02-10T14:33:08.621Z,,35.8,,50,,30.7,
2018-02-10T14:33:18.623Z,,,,50,,30.7,
2018-02-10T14:33:38.618Z,,,,50,,30.7,
2018-02-10T14:33:48.618Z,,,,50,,30.7,
2018-02-10T14:33:58.621Z,,35.7,,,,,
2018-02-10T14:34:08.619Z,,,,50,,30.7,
2018-02-10T14:34:28.619Z,,,,50,,30.7,
2018-02-10T14:34:38.618Z,,,,50,,30.7,
2018-02-10T14:34:58.619Z,,,,50,,30.7,
2018-02-10T14:35:08.618Z,,,,50,,30.7,
2018-02-10T14:35:18.618Z,,,,50,,30.7,
2018-02-10T14:35:28.618Z,,35.6,,,,,
2018-02-10T14:35:38.620Z,,35.7,,50,,30.7,
2018-02-10T14:35:48.618Z,,,,50,,30.7,
2018-02-10T14:36:08.618Z,,35.6,,50,,30.7,
2018-02-10T14:36:18.619Z,,,,50,,30.7,
2018-02-10T14:36:28.618Z,,35.7,,,,,
2018-02-10T14:36:38.619Z,,,,50,,30.7,
2018-02-10T14:36:48.617Z,,,,50,,30.7,
2018-02-10T14:37:08.618Z,,,,50,,30.7,
2018-02-10T14:37:18.618Z,,,,50,,30.6,
2018-02-10T14:37:28.618Z,,35.8,,,,,
2018-02-10T14:37:38.617Z,0,,,50,0,30.6,5
2018-02-10T14:37:48.618Z,0,35.9,,50,2,30.7,59
2018-02-10T14:37:58.621Z,0,,,50,0,30.7,5
2018-02-10T14:38:08.618Z,,,,50,,30.6,
2018-02-10T14:38:18.618Z,0,,,,2,,59
2018-02-10T14:38:28.618Z,,36,,50,,30.6,
2018-02-10T14:38:38.623Z,,,,50,,30.6,
2018-02-10T14:38:48.637Z,,,,50,,30.6,
2018-02-10T14:39:08.635Z,,36.1,,50,,30.6,
2018-02-10T14:39:18.678Z,,,,50,,30.6,
2018-02-10T14:39:38.655Z,,,,50,,30.6,
2018-02-10T14:39:48.638Z,,,,50,,30.6,
2018-02-10T14:40:08.628Z,,,,50,,30.6,
2018-02-10T14:40:18.618Z,,,,50,,30.6,
2018-02-10T14:40:28.618Z,,36.2,,,,,
2018-02-10T14:40:38.618Z,,,,50,,30.6,
2018-02-10T14:40:48.618Z,,,,50,,30.6,
2018-02-10T14:41:08.618Z,,,,50,,30.6,
2018-02-10T14:41:18.618Z,,,,50,,30.6,
2018-02-10T14:41:38.623Z,,,,50,,30.6,
2018-02-10T14:41:48.617Z,,,,50,,30.6,
2018-02-10T14:42:08.618Z,,,,50,,30.4,
2018-02-10T14:42:18.618Z,,,,50,,30.6,
2018-02-10T14:42:28.618Z,,36.1,,,,,
2018-02-10T14:42:38.618Z,,36.2,,50,,30.4,
2018-02-10T14:42:48.619Z,,,,50,,30.4,
2018-02-10T14:42:58.618Z,,36.1,,,,,
2018-02-10T14:43:08.619Z,,,,50,,30.4,
2018-02-10T14:43:18.623Z,,,,50,,30.4,
2018-02-10T14:43:38.618Z,,,,50,,30.4,
2018-02-10T14:43:48.618Z,,,,50,,30.4,
2018-02-10T14:43:58.617Z,0,,,,0,,5
