Time,HwActive,ActPow,ChActive,PrimTSet,PrimT,HwTSet,HwTOutlet
2018-01-15T06:43:41.341Z,,,,,,50,27.8
2018-01-15T06:43:51.416Z,,,,,,50,27.8
2018-01-15T06:44:01.398Z,,,,,,50,27.8
2018-01-15T06:44:11.454Z,,,,,31.2,50,27.8
2018-01-15T06:44:21.333Z,,,,,30.9,50,27.8
2018-01-15T06:44:31.333Z,,,,,,50,27.8
2018-01-15T06:44:41.323Z,,,,,,50,27.8
2018-01-15T06:44:51.353Z,,,,,,50,27.8
2018-01-15T06:45:01.683Z,,,,,30.9,50,27.8
2018-01-15T06:45:11.413Z,,,,,30.9,50,27.9
2018-01-15T06:45:21.471Z,,,,,,50,27.8
2018-01-15T06:45:31.486Z,,,,,,50,27.8
2018-01-15T06:45:41.421Z,,,,,,50,27.8
2018-01-15T06:45:51.337Z,,,,,,50,27.9
2018-01-15T06:46:01.483Z,,,,,,50,27.8
2018-01-15T06:46:11.455Z,,,,,,50,27.8
2018-01-15T06:46:21.353Z,,,,,,50,27.8
2018-01-15T06:46:31.400Z,,,,,,50,27.8
2018-01-15T06:46:41.317Z,,,,,,50,27.8
2018-01-15T06:46:51.325Z,,,,,,50,27.8
2018-01-15T06:47:01.319Z,,,,,,50,27.8
2018-01-15T06:47:11.318Z,,,,,,50,27.8
2018-01-15T06:47:21.318Z,,,,,,50,27.8
2018-01-15T06:47:31.318Z,,,,,,50,27.8
2018-01-15T06:47:41.318Z,,,,,,50,27.8
2018-01-15T06:47:51.319Z,,,,,,50,27.8
2018-01-15T06:48:01.375Z,,,,,,50,27.8
2018-01-15T06:48:11.333Z,,,,,,50,27.8
2018-01-15T06:48:21.342Z,,,,,,50,27.8
2018-01-15T06:48:31.318Z,,,,,,50,27.8
2018-01-15T06:48:41.318Z,,,,,,50,27.8
2018-01-15T06:48:51.317Z,,,,,,50,27.8
2018-01-15T06:49:01.318Z,,,,,31.1,50,27.8
2018-01-15T06:49:11.317Z,0,,2,,31.2,50,27.8
2018-01-15T06:49:21.318Z,,35,,,37.3,50,27.8
2018-01-15T06:49:31.317Z,,29,,,37.9,50,27.8
2018-01-15T06:49:41.317Z,,29,,,36.7,50,27.8
2018-01-15T06:49:51.318Z,,30,,,35.9,50,27.8
2018-01-15T06:50:01.318Z,,,,,35.6,50,27.8
2018-01-15T06:50:11.325Z,,29,,,35.3,50,27.8
2018-01-15T06:50:21.318Z,,,,,35.4,50,27.8
2018-01-15T06:50:31.490Z,,,,,36,50,27.8
2018-01-15T06:50:41.332Z,,,,,36.2,50,27.8
2018-01-15T06:50:51.322Z,,,,,36.4,50,27.8
2018-01-15T06:51:01.318Z,0,0,2,,36.6,50,27.8
2018-01-15T06:51:11.318Z,,,,,33.7,50,27.8
2018-01-15T06:51:21.317Z,,,,,32.9,50,27.8
2018-01-15T06:51:31.323Z,,,,,32.1,50,27.8
2018-01-15T06:51:41.317Z,,,,,31.9,50,27.8
2018-01-15T06:51:51.318Z,,,,,,50,27.8
2018-01-15T06:52:01.326Z,,,,,31.8,50,27.8
2018-01-15T06:52:11.366Z,,,,,,50,27.8
2018-01-15T06:52:21.346Z,,,,,,50,27.8
2018-01-15T06:52:31.338Z,,,,,31.7,50,27.8
2018-01-15T06:52:41.317Z,,,,,31.6,50,27.8
2018-01-15T06:52:51.318Z,,,,,,50,27.8
2018-01-15T06:53:01.318Z,,,,,31.5,50,27.8
2018-01-15T06:53:11.317Z,,,,,,50,27.9
2018-01-15T06:53:21.318Z,,,,,,50,27.8
2018-01-15T06:53:31.317Z,,,,,,50,27.8
2018-01-15T06:53:41.318Z,,,,,,50,27.8
2018-01-15T06:53:51.368Z,,,,,31.4,50,27.8
2018-01-15T06:54:01.317Z,,,,,,50,27.8
2018-01-15T06:54:11.319Z,,,,,,50,27.9
2018-01-15T06:54:21.357Z,,,,,,50,27.9
2018-01-15T06:54:31.317Z,,,,,,50,27.8
2018-01-15T06:54:41.318Z,,,,,,50,27.9
2018-01-15T06:54:51.318Z,,,,,,50,27.8
2018-01-15T06:55:01.317Z,,,,,,50,27.9
2018-01-15T06:55:11.319Z,,,,,,50,27.9
2018-01-15T06:55:21.318Z,,,,,,50,27.9
2018-01-15T06:55:31.329Z,,,,,,50,27.8
2018-01-15T06:55:41.318Z,0,,0,0,,50,28.1
2018-01-15T06:55:51.343Z,,,,,,50,31.4
2018-01-15T06:56:01.351Z,,,,,31.3,50,31.5
2018-01-15T06:56:11.330Z,,,,,,50,31.5
2018-01-15T06:56:21.317Z,,,,,,50,31.5
2018-01-15T06:56:31.317Z,,,,,,50,31.4
2018-01-15T06:56:41.325Z,0,,2,59,,50,31.4
2018-01-15T06:56:51.318Z,,,,,,50,31.3
2018-01-15T06:57:01.417Z,,,,,,50,31.3
2018-01-15T06:57:11.324Z,,,,,,50,31.2
2018-01-15T06:57:21.318Z,,,,,,50,31.2
2018-01-15T06:57:31.317Z,,,,,,50,31
2018-01-15T06:57:41.318Z,,,,,,50,31
2018-01-15T06:57:51.318Z,1,44,0,0,31.1,50,31.4
2018-01-15T06:58:01.370Z,,,,,34.2,50,32.2
2018-01-15T06:58:11.329Z,0,0,0,,35.1,50,34.3
2018-01-15T06:58:21.318Z,,,,,34.9,50,34.3
2018-01-15T06:58:31.335Z,,,,,34.8,50,34.2
2018-01-15T06:58:41.318Z,,,,,,50,34.2
2018-01-15T06:58:51.320Z,,,,,,50,34.1
2018-01-15T06:59:01.317Z,,,,,,50,34.1
2018-01-15T06:59:11.361Z,1,,0,0,,50,34
2018-01-15T06:59:21.360Z,1,,0,,33.6,50,31.5
2018-01-15T06:59:31.318Z,0,0,0,,33.3,50,33.3
2018-01-15T06:59:41.319Z,,,,,33.2,50,32.9
2018-01-15T06:59:51.318Z,,,,,,50,32.9
2018-01-15T07:00:01.351Z,,,,,,50,32.8
2018-01-15T07:00:11.318Z,,,,,,50,32.8
2018-01-15T07:00:21.318Z,,,,,,50,32.8
2018-01-15T07:00:31.317Z,0,,2,59,,50,32.7
2018-01-15T07:00:41.317Z,,,,,,50,32.7
2018-01-15T07:00:51.366Z,,,,,33.1,50,32.7
2018-01-15T07:01:01.367Z,,,,,,50,32.6
2018-01-15T07:01:11.320Z,,,,,,50,32.6
2018-01-15T07:01:21.383Z,0,38,2,,37.1,50,32.6
2018-01-15T07:01:31.318Z,,29,,,38.9,50,32.5
2018-01-15T07:01:41.333Z,,,,,36.8,50,32.5
2018-01-15T07:01:51.319Z,,30,,,35.9,50,32.4
2018-01-15T07:02:01.318Z,,29,,,34.9,50,32.4
2018-01-15T07:02:11.327Z,,,,,34.8,50,32.4
2018-01-15T07:02:21.320Z,,30,,,35.1,50,32.3
2018-01-15T07:02:31.400Z,,29,,,35.4,50,32.3
2018-01-15T07:02:41.338Z,,30,,,35.7,50,32.3
2018-01-15T07:02:51.320Z,,29,,,36,50,32.3
2018-01-15T07:03:01.319Z,,,,,,50,32.2
2018-01-15T07:03:11.341Z,0,30,2,59,36.2,50,32.2
2018-01-15T07:03:21.365Z,,29,,,36.3,50,32.2
2018-01-15T07:03:31.324Z,,,,,36.5,50,32.1
2018-01-15T07:03:41.350Z,,,,,36.6,50,32.1
2018-01-15T07:03:51.480Z,,30,,,36.8,50,32.1
2018-01-15T07:04:01.453Z,,,,,37.1,50,32
2018-01-15T07:04:11.459Z,,29,,,37.2,50,32
2018-01-15T07:04:21.336Z,,,,,37.4,50,32
2018-01-15T07:04:31.323Z,,,,,37.5,50,31.9
2018-01-15T07:04:41.318Z,,,,,37.7,50,31.9
2018-01-15T07:04:51.318Z,,,,,37.9,50,31.9
2018-01-15T07:05:01.349Z,,30,,,38,50,31.9
2018-01-15T07:05:11.318Z,,,,,38.1,50,31.8
2018-01-15T07:05:21.323Z,,,,,38.2,50,31.8
2018-01-15T07:05:31.339Z,,29,,,38.4,50,31.8
2018-01-15T07:05:41.318Z,,,,,38.6,50,31.6
2018-01-15T07:05:51.327Z,,,,,38.7,50,31.6
2018-01-15T07:06:01.332Z,,,,,39.1,50,31.6
2018-01-15T07:06:11.325Z,,,,,39.2,50,31.6
2018-01-15T07:06:21.356Z,,,,,39.3,50,31.5
2018-01-15T07:06:31.318Z,,30,,,39.5,50,31.5
2018-01-15T07:06:41.366Z,,29,,,39.7,50,31.5
2018-01-15T07:06:51.386Z,,,,,39.8,50,31.5
2018-01-15T07:07:01.324Z,,30,,,40,50,31.5
2018-01-15T07:07:11.327Z,0,0,2,,39.7,50,31.4
2018-01-15T07:07:21.325Z,,,,,36.8,50,31.4
2018-01-15T07:07:31.322Z,,,,,35.9,50,31.4
2018-01-15T07:07:41.318Z,,,,,35.5,50,31.4
2018-01-15T07:07:51.372Z,,,,,35.3,50,31.3
2018-01-15T07:08:01.318Z,,,,,,50,31.3
2018-01-15T07:08:11.323Z,,,,,,50,31.3
2018-01-15T07:08:21.333Z,,,,,,50,31.3
2018-01-15T07:08:31.324Z,,,,,,50,31.3
2018-01-15T07:08:41.324Z,,,,,35.2,50,31.3
2018-01-15T07:08:51.341Z,,,,,34.9,50,31.2
2018-01-15T07:09:01.336Z,,,,,,50,31.2
2018-01-15T07:09:11.384Z,,,,,,50,31.2
2018-01-15T07:09:21.367Z,,,,,,50,31.2
2018-01-15T07:09:31.318Z,,,,,,50,31.2
2018-01-15T07:09:41.338Z,,,,,34.8,50,31
2018-01-15T07:09:51.328Z,,,,,,50,31
2018-01-15T07:10:01.318Z,,,,,,50,31
2018-01-15T07:10:11.329Z,,,,,34.7,50,31
2018-01-15T07:10:21.319Z,,,,,,50,31
2018-01-15T07:10:31.347Z,,,,,,50,30.9
2018-01-15T07:10:41.318Z,,,,,,50,30.9
2018-01-15T07:10:51.317Z,,,,,,50,30.9
2018-01-15T07:11:01.318Z,,,,,34.6,50,30.9
2018-01-15T07:11:11.323Z,,,,,,50,30.9
2018-01-15T07:11:21.477Z,,,,,,50,30.9
2018-01-15T07:11:31.485Z,,,,,,50,30.9
2018-01-15T07:11:41.348Z,,,,,,50,30.8
2018-01-15T07:11:51.317Z,,,,,,50,30.8
2018-01-15T07:12:01.335Z,,,,,,50,30.8
2018-01-15T07:12:11.323Z,,,,,,50,30.8
2018-01-15T07:12:21.355Z,,,,,,50,30.8
2018-01-15T07:12:31.337Z,,,,,,50,30.8
2018-01-15T07:12:41.478Z,,,,,,50,30.8
2018-01-15T07:12:51.319Z,,,,,,50,30.7
2018-01-15T07:13:01.323Z,,,,,34.7,50,30.7
2018-01-15T07:13:11.479Z,,,,,,50,30.7
2018-01-15T07:13:21.317Z,,,,,,50,30.7
2018-01-15T07:13:31.317Z,,,,,,50,30.7
2018-01-15T07:13:41.318Z,,,,,,50,30.7
2018-01-15T07:13:51.332Z,,,,,,50,30.7
2018-01-15T07:14:01.376Z,,,,,34.8,50,30.6
2018-01-15T07:14:11.321Z,,,,,,50,30.6
2018-01-15T07:14:21.432Z,,,,,,50,30.6
2018-01-15T07:14:31.496Z,,,,,34.9,50,30.6
2018-01-15T07:14:41.505Z,,,,,,50,30.6
2018-01-15T07:14:51.466Z,,,,,,50,30.6
2018-01-15T07:15:01.508Z,,,,,,50,30.6
2018-01-15T07:15:11.548Z,,,,,34.9,50,30.4
2018-01-15T07:15:21.448Z,,,,,35.1,50,30.4
2018-01-15T07:15:31.389Z,,,,,,50,30.4
2018-01-15T07:15:41.426Z,,,,,,50,30.4
2018-01-15T07:15:51.474Z,,,,,,50,30.4
2018-01-15T07:16:01.424Z,,,,,,50,30.4
2018-01-15T07:16:11.438Z,,,,,,50,30.4
2018-01-15T07:16:21.460Z,,,,,,50,30.3
2018-01-15T07:16:31.481Z,,,,,,50,30.3
2018-01-15T07:16:41.469Z,,,,,,50,30.3
2018-01-15T07:16:51.349Z,,,,,,50,30.3
2018-01-15T07:17:01.329Z,,,,,,50,30.3
2018-01-15T07:17:11.421Z,,,,,,50,30.3
2018-01-15T07:17:21.471Z,,,,,,50,30.3
2018-01-15T07:17:31.376Z,,,,,,50,30.3
2018-01-15T07:17:41.376Z,,,,,,50,30.2
2018-01-15T07:17:51.483Z,,,,,,50,30.2
2018-01-15T07:18:01.445Z,,,,,,50,30.2
2018-01-15T07:18:11.484Z,,,,,,50,30.2
2018-01-15T07:18:21.386Z,,,,,,50,30.2
2018-01-15T07:18:31.355Z,,,,,,50,30.2
2018-01-15T07:18:41.462Z,,,,,,50,30.2
2018-01-15T07:18:51.483Z,,,,,,50,30.1
2018-01-15T07:19:01.476Z,,,,,,50,30.1
2018-01-15T07:19:11.416Z,,,,,,50,30.1
2018-01-15T07:19:21.434Z,,,,,,50,30.1
2018-01-15T07:19:31.369Z,,,,,34.9,50,30.1
2018-01-15T07:19:41.322Z,,,,,34.9,50,30.1
2018-01-15T07:19:51.335Z,,,,,,50,30.1
2018-01-15T07:20:01.333Z,,,,,,50,30.1
2018-01-15T07:20:11.321Z,,,,,,50,30
2018-01-15T07:20:21.331Z,,,,,,50,30
2018-01-15T07:20:31.324Z,,,,,,50,30
2018-01-15T07:20:41.347Z,,,,,,50,30
2018-01-15T07:20:51.317Z,,,,,,50,30
2018-01-15T07:21:01.353Z,,,,,,50,30
2018-01-15T07:21:11.479Z,,,,,34.8,50,30
2018-01-15T07:21:21.459Z,,,,,,50,30
2018-01-15T07:21:31.332Z,,,,,,50,30
2018-01-15T07:21:41.318Z,,,,,,50,29.8
2018-01-15T07:21:51.317Z,,,,,,50,29.8
2018-01-15T07:22:01.381Z,,,,,,50,29.8
2018-01-15T07:22:11.409Z,,,,,,50,29.8
2018-01-15T07:22:21.318Z,,,,,,50,29.8
2018-01-15T07:22:31.322Z,,,,,,50,29.8
2018-01-15T07:22:41.317Z,,,,,34.7,50,29.8
2018-01-15T07:22:51.317Z,,,,,,50,29.8
2018-01-15T07:23:01.334Z,,,,,,50,29.7
2018-01-15T07:23:11.348Z,,,,,,50,29.7
2018-01-15T07:23:21.333Z,,,,,,50,29.7
2018-01-15T07:23:31.371Z,,,,,,50,29.7
2018-01-15T07:23:41.363Z,,,,,,50,29.7
2018-01-15T07:23:51.334Z,,,,,,50,29.7
2018-01-15T07:24:01.357Z,,,,,,50,29.7
2018-01-15T07:24:11.360Z,,,,,34.6,50,29.7
2018-01-15T07:24:21.353Z,,,,,,50,29.6
2018-01-15T07:24:31.444Z,,,,,,50,29.6
2018-01-15T07:24:41.414Z,,,,,,50,29.6
2018-01-15T07:24:51.355Z,,,,,,50,29.6
2018-01-15T07:25:01.359Z,,,,,,50,29.6
2018-01-15T07:25:11.317Z,,,,,,50,29.6
2018-01-15T07:25:21.317Z,,,,,,50,29.6
2018-01-15T07:25:31.317Z,,,,,,50,29.6
2018-01-15T07:25:41.330Z,,,,,,50,29.6
2018-01-15T07:25:51.362Z,,,,,34.5,50,29.5
2018-01-15T07:26:01.321Z,,,,,,50,29.5
2018-01-15T07:26:11.340Z,,,,,,50,29.5
2018-01-15T07:26:21.321Z,,,,,,50,29.5
2018-01-15T07:26:31.318Z,,,,,,50,29.5
2018-01-15T07:26:41.318Z,,,,,,50,29.5
2018-01-15T07:26:51.317Z,,,,,,50,29.5
2018-01-15T07:27:01.344Z,,,,,,50,29.5
2018-01-15T07:27:11.317Z,,,,,,50,29.5
2018-01-15T07:27:21.320Z,,,,,34.4,50,29.5
2018-01-15T07:27:31.317Z,,,,,,50,29.3
2018-01-15T07:27:41.317Z,,,,,,50,29.3
2018-01-15T07:27:51.320Z,,,,,,50,29.3
2018-01-15T07:28:01.317Z,,,,,,50,29.3
2018-01-15T07:28:11.317Z,,,,,,50,29.3
2018-01-15T07:28:21.317Z,,,,,,50,29.3
2018-01-15T07:28:31.400Z,,,,,,50,29.3
2018-01-15T07:28:41.317Z,,,,,,50,29.3
2018-01-15T07:28:51.323Z,,,,,,50,29.3
2018-01-15T07:29:01.318Z,,,,,,50,29.3
2018-01-15T07:29:11.318Z,,,,,34.3,50,29.2
2018-01-15T07:29:21.353Z,,,,,,50,29.2
2018-01-15T07:29:31.346Z,,,,,,50,29.2
2018-01-15T07:29:41.317Z,,,,,,50,29.2
2018-01-15T07:29:51.329Z,,,,,,50,29.2
2018-01-15T07:30:01.317Z,,,,,,50,29.2
2018-01-15T07:30:11.317Z,,,,,,50,29.2
2018-01-15T07:30:21.317Z,,,,,,50,29.2
2018-01-15T07:30:31.317Z,,,,,,50,29.2
2018-01-15T07:30:41.330Z,,,,,,50,29.1
2018-01-15T07:30:51.318Z,,,,,,50,29.1
2018-01-15T07:31:01.318Z,,,,,34.2,50,29.1
2018-01-15T07:31:11.331Z,,,,,,50,29.1
2018-01-15T07:31:21.318Z,,,,,,50,29.1
2018-01-15T07:31:31.317Z,,,,,,50,29.1
2018-01-15T07:31:41.361Z,,,,,,50,29.1
2018-01-15T07:31:51.322Z,,,,,,50,29.1
2018-01-15T07:32:01.322Z,,,,,,50,29
2018-01-15T07:32:11.391Z,,,,,,50,29.1
2018-01-15T07:32:21.327Z,,,,,,50,29
2018-01-15T07:32:31.338Z,,,,,,50,29
2018-01-15T07:32:41.327Z,,,,,,50,29
2018-01-15T07:32:51.328Z,,,,,,50,29
2018-01-15T07:33:01.318Z,,,,,,50,29
2018-01-15T07:33:11.393Z,0,39,2,,38,50,29
2018-01-15T07:33:21.317Z,,29,,,39.7,50,29
2018-01-15T07:33:31.320Z,,29,,,36.9,50,29
2018-01-15T07:33:41.465Z,,29,,,34.8,50,29
2018-01-15T07:33:51.465Z,,,,,33.9,50,29
2018-01-15T07:34:01.321Z,,,,,33.3,50,29
2018-01-15T07:34:11.493Z,,,,,33.4,50,28.9
2018-01-15T07:34:21.411Z,,30,,,34,50,28.9
2018-01-15T07:34:31.347Z,,,,,34.2,50,28.9
2018-01-15T07:34:41.318Z,,29,,,34.5,50,28.9
2018-01-15T07:34:51.317Z,,,,,34.7,50,28.9
2018-01-15T07:35:01.454Z,,,,,34.8,50,28.9
2018-01-15T07:35:11.362Z,,,,,35.1,50,28.9
2018-01-15T07:35:21.318Z,,,,,35.3,50,28.9
2018-01-15T07:35:31.500Z,,,,,35.5,50,28.9
2018-01-15T07:35:41.430Z,,,,,35.7,50,28.9
2018-01-15T07:35:51.453Z,,,,,36,50,28.9
2018-01-15T07:36:01.366Z,,,,,36.1,50,28.9
2018-01-15T07:36:11.463Z,,,,,36.3,50,28.9
2018-01-15T07:36:21.339Z,,,,,36.5,50,28.9
2018-01-15T07:36:31.409Z,,,,,36.6,50,28.9
2018-01-15T07:36:41.460Z,,30,,,36.8,50,28.9
2018-01-15T07:36:51.432Z,,29,,,37.1,50,28.7
2018-01-15T07:37:01.465Z,,30,,,37.3,50,28.7
2018-01-15T07:37:11.481Z,,29,,,37.4,50,28.7
2018-01-15T07:37:21.449Z,,30,,,37.6,50,28.7
2018-01-15T07:37:31.463Z,,29,,,37.7,50,28.7
2018-01-15T07:37:41.375Z,,,,,38,50,28.7
2018-01-15T07:37:51.497Z,,,,,,50,28.7
2018-01-15T07:38:01.478Z,,,,,38.2,50,28.7
2018-01-15T07:38:11.453Z,,,,,38.4,50,28.7
2018-01-15T07:38:21.386Z,,,,,38.5,50,28.7
2018-01-15T07:38:31.417Z,,,,,38.7,50,28.7
2018-01-15T07:38:41.453Z,,,,,38.8,50,28.7
2018-01-15T07:38:51.441Z,,30,,,39.1,50,28.7
2018-01-15T07:39:01.479Z,,29,,,39.3,50,28.7
2018-01-15T07:39:11.477Z,,,,,39.4,50,28.7
2018-01-15T07:39:21.420Z,,,,,39.6,50,28.9
2018-01-15T07:39:31.433Z,,,,,39.7,50,28.9
2018-01-15T07:39:41.440Z,,,,,40,50,28.7
2018-01-15T07:39:51.379Z,,,,,40.1,50,28.9
2018-01-15T07:40:01.402Z,,30,,,40.2,50,28.9
2018-01-15T07:40:11.448Z,,,,,40.4,50,28.9
2018-01-15T07:40:21.343Z,,29,,,40.5,50,28.9
2018-01-15T07:40:31.439Z,,,,,40.7,50,28.9
2018-01-15T07:40:41.359Z,,30,,,40.8,50,28.9
2018-01-15T07:40:51.454Z,,29,,,41,50,28.9
2018-01-15T07:41:01.447Z,,,,,41.1,50,28.9
2018-01-15T07:41:11.342Z,0,0,2,,39.9,50,28.9
2018-01-15T07:41:21.388Z,,,,,37.8,50,28.9
2018-01-15T07:41:31.457Z,,,,,36.9,50,28.9
2018-01-15T07:41:41.363Z,,,,,36.5,50,28.9
2018-01-15T07:41:51.337Z,,,,,36.4,50,28.9
2018-01-15T07:42:01.462Z,,,,,,50,28.9
2018-01-15T07:42:11.474Z,,,,,,50,28.9
2018-01-15T07:42:21.383Z,,,,,,50,28.9
2018-01-15T07:42:31.376Z,,,,,36.3,50,29
2018-01-15T07:42:41.524Z,,,,,36.2,50,28.9
2018-01-15T07:42:51.411Z,,,,,36.1,50,29
2018-01-15T07:43:01.356Z,,,,,36,50,29
2018-01-15T07:43:11.409Z,,,,,35.9,50,29
2018-01-15T07:43:21.387Z,,,,,,50,29
2018-01-15T07:43:31.412Z,,,,,,50,29
2018-01-15T07:43:41.374Z,,,,,,50,29
2018-01-15T07:43:51.356Z,,,,,,50,29
2018-01-15T07:44:01.359Z,,,,,35.8,50,29
2018-01-15T07:44:11.318Z,,,,,35.7,50,29
2018-01-15T07:44:21.347Z,,,,,,50,29
2018-01-15T07:44:31.318Z,,,,,,50,29
2018-01-15T07:44:41.328Z,,,,,,50,29
2018-01-15T07:44:51.319Z,,,,,,50,29
2018-01-15T07:45:01.383Z,,,,,,50,29
2018-01-15T07:45:11.354Z,,,,,,50,29
2018-01-15T07:45:21.323Z,,,,,,50,29
2018-01-15T07:45:31.334Z,,,,,,50,29
2018-01-15T07:45:41.359Z,,,,,,50,29
2018-01-15T07:45:51.364Z,,,,,,50,29
2018-01-15T07:46:01.324Z,,,,,,50,29
2018-01-15T07:46:11.359Z,,,,,,50,29
2018-01-15T07:46:21.334Z,,,,,,50,29
2018-01-15T07:46:31.344Z,,,,,,50,29
2018-01-15T07:46:41.338Z,,,,,,50,29
2018-01-15T07:46:51.337Z,,,,,,50,29
2018-01-15T07:47:19.780Z,,,,,,50,29.1
2018-01-15T07:47:21.319Z,,,,,35.8,50,29.1
2018-01-15T07:47:31.317Z,,,,,,50,29.1
2018-01-15T07:47:41.344Z,,,,,,50,29.1
2018-01-15T07:47:51.349Z,,,,,,50,29.1
2018-01-15T07:48:01.318Z,,,,,,50,29.1
2018-01-15T07:48:11.341Z,,,,,35.9,50,29.1
2018-01-15T07:48:21.318Z,,,,,,50,29.1
2018-01-15T07:48:31.325Z,,,,,,50,29.1
2018-01-15T07:48:41.378Z,,,,,36,50,29.1
2018-01-15T07:48:51.324Z,,,,,,50,29.1
2018-01-15T07:49:01.331Z,,,,,,50,29.1
2018-01-15T07:49:11.319Z,,,,,,50,29.1
2018-01-15T07:49:21.318Z,,,,,,50,29.1
2018-01-15T07:49:31.318Z,,,,,,50,29.1
2018-01-15T07:49:41.317Z,,,,,,50,29.1
2018-01-15T07:49:51.317Z,,,,,36.1,50,29.1
2018-01-15T07:50:01.342Z,,,,,,50,29.1
2018-01-15T07:50:11.353Z,,,,,,50,29.1
2018-01-15T07:50:21.419Z,,,,,,50,29.1
2018-01-15T07:50:31.361Z,,,,,,50,29.1
2018-01-15T07:50:41.317Z,,,,,,50,29.1
2018-01-15T07:50:51.318Z,,,,,,50,29.1
2018-01-15T07:51:01.322Z,,,,,,50,29.1
2018-01-15T07:51:11.361Z,,,,,,50,29.1
2018-01-15T07:51:21.318Z,,,,,,50,29.1
2018-01-15T07:51:31.318Z,,,,,,50,29.1
2018-01-15T07:51:41.321Z,,,,,,50,29.1
2018-01-15T07:51:51.318Z,,,,,,50,29.1
2018-01-15T07:52:01.325Z,,,,,,50,29.1
2018-01-15T07:52:11.331Z,,,,,,50,29.1
2018-01-15T07:52:21.319Z,,,,,,50,29.1
2018-01-15T07:52:31.367Z,,,,,36,50,29.1
2018-01-15T07:52:41.319Z,,,,,,50,29.1
2018-01-15T07:52:51.319Z,,,,,,50,29.1
2018-01-15T07:53:01.321Z,,,,,,50,29.1
2018-01-15T07:53:11.318Z,,,,,,50,29.1
2018-01-15T07:53:21.351Z,,,,,,50,29.1
2018-01-15T07:53:31.328Z,,,,,,50,29.1
2018-01-15T07:53:41.375Z,,,,,,50,29.1
2018-01-15T07:53:51.322Z,,,,,,50,29.1
2018-01-15T07:54:01.323Z,,,,,,50,29.1
2018-01-15T07:54:11.318Z,,,,,35.9,50,29.1
2018-01-15T07:54:21.319Z,,,,,,50,29.1
2018-01-15T07:54:31.319Z,,,,,,50,29.1
2018-01-15T07:54:41.319Z,,,,,,50,29
2018-01-15T07:54:51.319Z,,,,,,50,29.1
2018-01-15T07:55:01.318Z,0,,0,5,,50,29
2018-01-15T07:55:11.318Z,0,,2,59,,50,29
2018-01-15T07:55:21.318Z,,,,,,50,29
2018-01-15T07:55:31.318Z,,,,,,50,29
2018-01-15T07:55:41.319Z,,,,,35.8,50,29
2018-01-15T07:55:51.319Z,,,,,,50,29
2018-01-15T07:56:01.326Z,,,,,,50,29
2018-01-15T07:56:11.323Z,,,,,,50,29
2018-01-15T07:56:21.318Z,,,,,,50,29
2018-01-15T07:56:31.318Z,,,,,,50,29
2018-01-15T07:56:41.318Z,,,,,,50,29
2018-01-15T07:56:51.318Z,,,,,,50,29
2018-01-15T07:57:01.321Z,,,,,35.7,50,29
2018-01-15T07:57:11.319Z,,,,,,50,29
2018-01-15T07:57:21.341Z,,,,,,50,29
2018-01-15T07:57:31.318Z,,,,,,50,29
2018-01-15T07:57:41.318Z,,,,,,50,29
2018-01-15T07:57:51.325Z,,,,,,50,29
2018-01-15T07:58:01.376Z,,,,,,50,29
2018-01-15T07:58:11.317Z,,,,,,50,29
2018-01-15T07:58:21.318Z,,,,,,50,29
2018-01-15T07:58:31.334Z,,,,,35.6,50,29
2018-01-15T07:58:41.318Z,,,,,,50,29
2018-01-15T07:58:51.318Z,,,,,,50,29
2018-01-15T07:59:01.318Z,,,,,,50,29
2018-01-15T07:59:11.318Z,,,,,,50,29
2018-01-15T07:59:21.323Z,,,,,,50,29
2018-01-15T07:59:31.319Z,,,,,,50,29
2018-01-15T07:59:41.318Z,,,,,,50,29
2018-01-15T07:59:51.317Z,,,,,35.5,50,28.9
2018-01-15T08:00:01.320Z,,,,,,50,29
2018-01-15T08:00:11.445Z,,,,,,50,29
2018-01-15T08:00:21.318Z,,,,,,50,29
2018-01-15T08:00:31.392Z,,,,,,50,28.9
2018-01-15T08:00:41.324Z,,,,,,50,28.9
2018-01-15T08:00:51.326Z,,,,,,50,28.9
2018-01-15T08:01:01.319Z,,,,,,50,28.9
2018-01-15T08:01:11.319Z,,,,,,50,28.9
2018-01-15T08:01:21.328Z,,,,,35.4,50,28.9
2018-01-15T08:01:31.333Z,,,,,,50,28.9
2018-01-15T08:01:41.318Z,,,,,,50,28.9
2018-01-15T08:01:51.318Z,,,,,,50,28.9
2018-01-15T08:02:01.317Z,,,,,,50,28.9
2018-01-15T08:02:11.318Z,,,,,,50,28.9
2018-01-15T08:02:21.318Z,,,,,,50,28.9
2018-01-15T08:02:31.318Z,,,,,,50,28.9
2018-01-15T08:02:41.337Z,,,,,,50,28.9
2018-01-15T08:02:51.318Z,,,,,35.3,50,28.9
2018-01-15T08:03:01.326Z,,,,,,50,28.9
2018-01-15T08:03:11.319Z,,,,,,50,28.9
2018-01-15T08:03:21.318Z,0,0,2,59,35.3,50,28.9
2018-01-15T08:03:31.318Z,,,,,,50,28.9
2018-01-15T08:03:41.471Z,,,,,,50,28.9
2018-01-15T08:03:51.538Z,,,,,,50,28.9
2018-01-15T08:04:01.485Z,,,,,,50,28.9
2018-01-15T08:04:11.328Z,,,,,,50,28.9
2018-01-15T08:04:21.366Z,,,,,,50,28.9
