Time,PrimTSet,HwTSet,ChActive,HwTOutlet,HwActive,PrimT,ActPow
2017-11-05T05:28:55.926Z,,52,,22.8,,,
2017-11-05T05:29:05.925Z,,52,,22.8,,,
2017-11-05T05:29:25.926Z,,52,,22.8,,,
2017-11-05T05:29:45.926Z,,52,,22.8,,33.1,
2017-11-05T05:29:55.925Z,,52,,22.8,,,
2017-11-05T05:30:05.925Z,,52,,22.8,,,
2017-11-05T05:30:25.925Z,,52,,22.8,,,
2017-11-05T05:30:45.925Z,,52,,22.8,,,
2017-11-05T05:31:05.925Z,,52,,22.8,,,
2017-11-05T05:31:25.925Z,,52,,22.8,,,
2017-11-05T05:31:45.928Z,,52,,22.8,,32.9,
2017-11-05T05:31:55.926Z,,52,,22.8,,33.1,
2017-11-05T05:32:05.925Z,,,,,,32.9,
2017-11-05T05:32:15.925Z,,52,,22.8,,33.1,
2017-11-05T05:32:25.925Z,,,,,,32.9,
2017-11-05T05:32:35.926Z,,52,,22.8,,33.1,
2017-11-05T05:32:45.925Z,,52,,22.8,,32.9,
2017-11-05T05:32:55.925Z,,52,,22.8,,,
2017-11-05T05:33:15.926Z,,52,,22.8,,,
2017-11-05T05:33:35.926Z,,52,,22.8,,,
2017-11-05T05:33:45.926Z,,52,,22.8,,,
2017-11-05T05:33:55.925Z,,52,,22.8,,,
2017-11-05T05:34:05.925Z,,52,,22.8,,,
2017-11-05T05:34:25.930Z,,52,,22.8,,,
2017-11-05T05:34:45.926Z,,52,,22.8,,,
2017-11-05T05:35:05.931Z,,52,,22.8,,,
2017-11-05T05:35:15.925Z,,,,,,32.8,
2017-11-05T05:35:25.926Z,,52,,22.8,,,
2017-11-05T05:35:45.925Z,,52,,22.8,,,
2017-11-05T05:36:05.925Z,,52,,22.8,,,
2017-11-05T05:36:25.925Z,,52,,22.8,,,
2017-11-05T05:36:45.932Z,,52,,22.8,,,
2017-11-05T05:37:05.925Z,,52,,22.8,,,
2017-11-05T05:37:25.925Z,,52,,22.8,,,
2017-11-05T05:37:45.925Z,,52,,22.8,,,
2017-11-05T05:37:55.931Z,,52,,22.8,,32.7,
2017-11-05T05:38:05.925Z,,52,,22.7,,,
2017-11-05T05:38:25.925Z,,52,,22.8,,,
2017-11-05T05:38:45.925Z,,52,,22.8,,,
2017-11-05T05:39:05.925Z,,52,,22.8,,,
2017-11-05T05:39:25.925Z,,52,,22.7,,,
2017-11-05T05:39:45.926Z,,52,,22.8,,,
2017-11-05T05:39:55.925Z,,52,,22.7,,,
2017-11-05T05:40:05.925Z,,52,,22.8,,,
2017-11-05T05:40:25.926Z,,52,,22.7,,,
2017-11-05T05:40:45.926Z,,52,,22.7,,32.6,
2017-11-05T05:41:05.925Z,,52,,22.7,,,
2017-11-05T05:41:25.925Z,,52,,22.7,,,
2017-11-05T05:41:45.925Z,,52,,22.7,,,
2017-11-05T05:42:05.925Z,,52,,22.7,,,
2017-11-05T05:42:25.925Z,,52,,22.7,,,
2017-11-05T05:42:45.925Z,,52,,22.7,,,
2017-11-05T05:42:55.932Z,,52,,22.7,,,
2017-11-05T05:43:05.925Z,,52,,22.7,,,
2017-11-05T05:43:25.925Z,,52,,22.7,,,
2017-11-05T05:43:35.932Z,,,,,,32.6,
2017-11-05T05:43:45.946Z,,52,,22.7,,32.5,
2017-11-05T05:44:05.925Z,,52,,22.7,,,
2017-11-05T05:44:25.925Z,,52,,22.7,,,
2017-11-05T05:44:45.925Z,,52,,22.7,,,
2017-11-05T05:44:55.925Z,,52,,22.7,,,
2017-11-05T05:45:05.925Z,,52,,22.7,,,
2017-11-05T05:45:25.925Z,,52,,22.7,,,
2017-11-05T05:45:45.925Z,,52,,22.7,,,
2017-11-05T05:45:55.925Z,,,,,,32.4,
2017-11-05T05:46:05.925Z,,52,,22.7,,,
2017-11-05T05:46:15.926Z,,,,,,32.5,
2017-11-05T05:46:25.925Z,,52,,22.7,,,
2017-11-05T05:46:35.925Z,,,,,,32.4,
2017-11-05T05:46:45.925Z,,52,,22.7,,,
2017-11-05T05:46:55.927Z,,52,,22.7,,,
2017-11-05T05:47:05.925Z,,52,,22.7,,,
2017-11-05T05:47:25.925Z,,52,,22.7,,,
2017-11-05T05:47:45.928Z,,52,,22.7,,,
2017-11-05T05:48:05.925Z,,52,,22.7,,,
2017-11-05T05:48:25.925Z,,52,,22.7,,,
2017-11-05T05:48:45.925Z,,52,,22.7,,,
2017-11-05T05:48:55.925Z,,52,,22.7,,32.3,
2017-11-05T05:49:05.925Z,,52,,22.7,,,
2017-11-05T05:49:25.925Z,,52,,22.7,,,
2017-11-05T05:49:45.925Z,,52,,22.7,,,
2017-11-05T05:49:55.925Z,,52,,22.7,,,
2017-11-05T05:50:05.925Z,,52,,22.7,,,
2017-11-05T05:50:25.925Z,,52,,22.7,,,
2017-11-05T05:50:45.925Z,,52,,22.6,,,
2017-11-05T05:50:55.925Z,,52,,22.6,,,
2017-11-05T05:51:05.925Z,,52,,22.7,,,
2017-11-05T05:51:25.925Z,,52,,22.7,,,
2017-11-05T05:51:46.080Z,,52,,22.7,,,
2017-11-05T05:51:55.925Z,,,,,,32.2,
2017-11-05T05:52:05.924Z,,52,,22.7,,,
2017-11-05T05:52:25.925Z,,52,,22.6,,,
2017-11-05T05:52:45.925Z,,52,,22.6,,,
2017-11-05T05:52:55.945Z,,52,,22.6,,,
2017-11-05T05:53:05.925Z,,52,,22.6,,,
2017-11-05T05:53:25.925Z,,52,,22.7,,,
2017-11-05T05:53:45.926Z,,52,,22.6,,,
2017-11-05T05:53:55.926Z,,52,,22.6,,,
2017-11-05T05:54:05.926Z,,52,,22.6,,,
2017-11-05T05:54:25.925Z,,52,,22.6,,,
2017-11-05T05:54:45.925Z,,52,,22.6,,32.1,
2017-11-05T05:54:55.925Z,,52,,22.6,,,
2017-11-05T05:55:05.927Z,,52,,22.6,,,
2017-11-05T05:55:25.924Z,,52,,22.6,,,
2017-11-05T05:55:45.925Z,,52,,22.6,,,
2017-11-05T05:55:55.925Z,,52,,22.6,,,
2017-11-05T05:56:05.925Z,,52,,22.6,,,
2017-11-05T05:56:25.925Z,,52,,22.6,,,
2017-11-05T05:56:45.925Z,,52,,22.6,,,
2017-11-05T05:57:05.924Z,,52,,22.6,,,
2017-11-05T05:57:25.925Z,,52,,22.6,,,
2017-11-05T05:57:45.925Z,,52,,22.6,,32,
2017-11-05T05:57:55.925Z,,,,,,32,
2017-11-05T05:58:05.925Z,,52,,22.6,,,
2017-11-05T05:58:25.924Z,,52,,22.6,,,
2017-11-05T05:58:45.925Z,,52,,22.6,,,
2017-11-05T05:59:05.924Z,,52,,22.6,,,
2017-11-05T05:59:25.924Z,,52,,22.6,,,
2017-11-05T05:59:45.924Z,,52,,22.6,,,
2017-11-05T05:59:55.924Z,,52,,22.6,,,
2017-11-05T06:00:15.924Z,,52,,22.6,,,
2017-11-05T06:00:25.927Z,,52,,22.6,,32,
2017-11-05T06:00:35.924Z,,52,,22.6,,31.9,
2017-11-05T06:00:45.925Z,,,,,,31.9,
2017-11-05T06:00:55.925Z,,52,,22.6,,,
2017-11-05T06:01:05.924Z,,52,,22.6,,,
2017-11-05T06:01:25.925Z,,52,,22.6,,,
2017-11-05T06:01:45.925Z,,52,,22.6,,,
2017-11-05T06:01:55.924Z,,52,,22.6,,,
2017-11-05T06:02:05.924Z,,52,,22.6,,,
2017-11-05T06:02:25.924Z,,52,,22.6,,,
2017-11-05T06:02:45.924Z,,52,,22.6,,,
2017-11-05T06:03:05.924Z,,52,,22.6,,,
2017-11-05T06:03:25.925Z,,52,,22.6,,,
2017-11-05T06:03:45.925Z,,52,,22.6,,,
2017-11-05T06:03:55.924Z,,,,,,31.8,
2017-11-05T06:04:05.924Z,,52,,22.6,,,
2017-11-05T06:04:25.929Z,,52,,22.6,,,
2017-11-05T06:04:45.924Z,,52,,22.6,,,
2017-11-05T06:04:55.924Z,,52,,22.6,,,
2017-11-05T06:05:05.924Z,,52,,22.5,,,
2017-11-05T06:05:25.925Z,,52,,22.6,,,
2017-11-05T06:05:45.926Z,,52,,22.6,,,
2017-11-05T06:06:05.924Z,,52,,22.5,,,
2017-11-05T06:06:25.926Z,,52,,22.6,,,
2017-11-05T06:06:35.926Z,,,,,,31.7,
2017-11-05T06:06:45.925Z,,52,,22.5,,31.8,
2017-11-05T06:06:55.926Z,,,,,,31.8,
2017-11-05T06:07:05.926Z,,52,,22.6,,,
2017-11-05T06:07:15.925Z,,,,,,31.7,
2017-11-05T06:07:25.929Z,,52,,22.5,,,
2017-11-05T06:07:45.924Z,,52,,22.5,,,
2017-11-05T06:07:55.932Z,,52,,22.5,,,
2017-11-05T06:08:05.925Z,,52,,22.6,,,
2017-11-05T06:08:25.924Z,,52,,22.5,,,
2017-11-05T06:08:45.946Z,,52,,22.5,,,
2017-11-05T06:09:05.924Z,,52,,22.5,,,
2017-11-05T06:09:25.924Z,,52,,22.5,,,
2017-11-05T06:09:45.924Z,,52,,22.5,,,
2017-11-05T06:09:55.924Z,,,,,,31.6,
2017-11-05T06:10:05.924Z,,52,,22.5,,,
2017-11-05T06:10:25.924Z,,52,,22.5,,,
2017-11-05T06:10:45.924Z,5,52,0,22.5,0,31.6,0
2017-11-05T06:10:55.930Z,,52,,22.5,,,
2017-11-05T06:11:05.924Z,,52,,22.5,,,
2017-11-05T06:11:25.924Z,,52,,22.5,,,
2017-11-05T06:11:45.924Z,,52,,22.5,,,
2017-11-05T06:11:55.924Z,,52,,22.5,,,
2017-11-05T06:12:05.929Z,,52,,22.5,,,
2017-11-05T06:12:25.924Z,,52,,22.5,,,
2017-11-05T06:12:45.924Z,,52,,22.5,,,
2017-11-05T06:12:55.929Z,,,,,,31.6,
2017-11-05T06:13:05.924Z,,52,,22.5,,,
2017-11-05T06:13:15.924Z,,,,,,31.5,
2017-11-05T06:13:25.925Z,,52,,22.5,,,
2017-11-05T06:13:45.924Z,,52,,22.5,,,
2017-11-05T06:14:05.924Z,,52,,22.5,,,
2017-11-05T06:14:25.924Z,,52,,22.5,,,
2017-11-05T06:14:45.924Z,,52,,22.5,,,
2017-11-05T06:14:55.924Z,,52,,22.5,,,
2017-11-05T06:15:05.924Z,,52,,22.5,,,
2017-11-05T06:15:25.926Z,,52,,22.5,,,
2017-11-05T06:15:45.927Z,,52,,22.5,,,
2017-11-05T06:15:55.924Z,,,,,,31.4,
2017-11-05T06:16:05.928Z,,52,,22.5,,,
2017-11-05T06:16:25.924Z,,52,,22.5,,,
2017-11-05T06:16:45.924Z,,52,,22.5,,,
2017-11-05T06:16:55.931Z,,52,,22.5,,,
2017-11-05T06:17:05.925Z,,52,,22.5,,,
2017-11-05T06:17:25.924Z,,52,,22.5,,,
2017-11-05T06:17:45.924Z,,52,,22.5,,,
2017-11-05T06:18:05.924Z,,52,,22.5,,,
2017-11-05T06:18:25.924Z,,52,,22.5,,,
2017-11-05T06:18:45.924Z,,52,,22.5,,,
2017-11-05T06:18:55.924Z,,52,,22.5,,,
2017-11-05T06:19:05.924Z,,52,,22.5,,,
2017-11-05T06:19:25.924Z,,52,,22.4,,,
2017-11-05T06:19:35.924Z,,,,,,31.3,
2017-11-05T06:19:45.924Z,,52,,22.5,,,
2017-11-05T06:20:05.924Z,,52,,22.5,,,
2017-11-05T06:20:25.924Z,,52,,22.5,,,
2017-11-05T06:20:45.925Z,,52,,22.5,,,
2017-11-05T06:21:05.924Z,,52,,22.5,,,
2017-11-05T06:21:25.923Z,,52,,22.5,,,
2017-11-05T06:21:45.924Z,,52,,22.4,,,
2017-11-05T06:22:05.923Z,,52,,22.4,,,
2017-11-05T06:22:25.930Z,,52,,22.4,,,
2017-11-05T06:22:45.924Z,,52,,22.4,,31.2,
2017-11-05T06:22:55.924Z,,52,,22.4,,,
2017-11-05T06:23:05.924Z,,52,,22.4,,,
2017-11-05T06:23:25.927Z,,52,,22.4,,,
2017-11-05T06:23:45.986Z,,52,,22.4,,,
2017-11-05T06:23:55.924Z,,52,,22.4,,,
2017-11-05T06:24:05.924Z,,52,,22.4,,,
2017-11-05T06:24:25.924Z,,52,,22.4,,,
2017-11-05T06:24:45.925Z,,52,,22.4,,,
2017-11-05T06:25:05.924Z,,52,,22.4,,,
2017-11-05T06:25:25.924Z,,52,,22.4,,,
2017-11-05T06:25:45.924Z,,52,,22.4,,31.1,
2017-11-05T06:25:55.924Z,,52,,22.4,,,
2017-11-05T06:26:05.923Z,,52,,22.4,,,
2017-11-05T06:26:25.927Z,,52,,22.4,,,
2017-11-05T06:26:45.924Z,,52,,22.4,,,
2017-11-05T06:26:55.926Z,,52,,22.4,,,
2017-11-05T06:27:05.924Z,,52,,22.4,,,
2017-11-05T06:27:25.924Z,,52,,22.4,,,
2017-11-05T06:27:45.924Z,,52,,22.4,,,
2017-11-05T06:28:05.924Z,,52,,22.4,,,
2017-11-05T06:28:25.924Z,,52,,22.4,,,
2017-11-05T06:28:35.927Z,,52,,22.4,,30.9,
2017-11-05T06:28:45.928Z,,52,,22.4,,31.1,
2017-11-05T06:28:55.924Z,,52,,22.4,,30.9,
2017-11-05T06:29:05.923Z,,,,,,30.9,
2017-11-05T06:29:15.923Z,,,,,,30.9,
2017-11-05T06:29:25.925Z,,52,,22.4,,31.1,
2017-11-05T06:29:35.924Z,,,,,,30.9,
2017-11-05T06:29:45.928Z,,52,,22.4,,,
2017-11-05T06:30:05.924Z,,52,,22.4,,,
2017-11-05T06:30:25.924Z,,52,,22.4,,,
2017-11-05T06:30:45.924Z,,52,,22.4,,,
2017-11-05T06:31:05.924Z,,52,,22.4,,,
2017-11-05T06:31:25.924Z,,52,,22.4,,,
2017-11-05T06:31:45.924Z,,52,,22.4,,,
2017-11-05T06:32:05.923Z,,52,,22.4,,,
2017-11-05T06:32:25.924Z,,52,,22.4,,,
2017-11-05T06:32:35.923Z,,,,,,30.8,
2017-11-05T06:32:45.923Z,,52,,22.4,,,
2017-11-05T06:32:55.923Z,,52,,22.4,,,
2017-11-05T06:33:05.924Z,,52,,22.4,,,
2017-11-05T06:33:25.924Z,,52,,22.4,,,
2017-11-05T06:33:45.927Z,,52,,22.4,,,
2017-11-05T06:34:05.924Z,,52,,22.4,,,
2017-11-05T06:34:25.924Z,,52,,22.4,,,
2017-11-05T06:34:45.925Z,,52,,22.4,,,
2017-11-05T06:35:05.923Z,,52,,22.4,,,
2017-11-05T06:35:25.924Z,,52,,22.4,,,
2017-11-05T06:35:45.924Z,,52,,22.2,,30.7,
2017-11-05T06:35:55.923Z,,52,,22.4,,30.8,
2017-11-05T06:36:05.923Z,,52,,22.4,,,
2017-11-05T06:36:15.928Z,,,,,,30.7,
2017-11-05T06:36:25.924Z,,52,,22.2,,,
2017-11-05T06:36:45.923Z,,52,,22.4,,,
2017-11-05T06:36:55.923Z,,52,,22.2,,,
2017-11-05T06:37:05.923Z,,52,,22.2,,,
2017-11-05T06:37:25.923Z,,52,,22.2,,,
2017-11-05T06:37:45.923Z,,52,,22.2,,,
2017-11-05T06:37:55.923Z,,52,,22.2,,,
2017-11-05T06:38:05.923Z,,52,,22.2,,,
2017-11-05T06:38:25.924Z,,52,,22.2,,,
2017-11-05T06:38:45.923Z,,52,,22.2,,,
2017-11-05T06:38:55.923Z,,52,,22.2,,,
2017-11-05T06:39:05.923Z,,52,,22.2,,,
2017-11-05T06:39:15.924Z,,,,,,30.6,
2017-11-05T06:39:25.924Z,,52,,22.2,,,
2017-11-05T06:39:35.923Z,,,,,,30.6,
2017-11-05T06:39:45.970Z,,52,,22.2,,,
2017-11-05T06:40:05.923Z,,52,,22.2,,,
2017-11-05T06:40:25.927Z,,52,,22.2,,,
2017-11-05T06:40:45.927Z,,52,,22.2,,,
2017-11-05T06:41:05.923Z,,52,,22.2,,,
2017-11-05T06:41:25.924Z,,52,,22.2,,,
2017-11-05T06:41:45.928Z,,52,,22.2,,,
2017-11-05T06:41:55.923Z,,52,,22.2,,,
2017-11-05T06:42:05.924Z,,52,,22.2,,,
2017-11-05T06:42:25.928Z,,52,,22.2,,,
2017-11-05T06:42:35.924Z,,,,,,30.5,
2017-11-05T06:42:45.925Z,,52,,22.2,,,
2017-11-05T06:43:05.923Z,,52,,22.2,,,
2017-11-05T06:43:25.924Z,,52,,22.2,,,
2017-11-05T06:43:45.923Z,,52,,22.2,,,
2017-11-05T06:44:05.927Z,,52,,22.2,,,
2017-11-05T06:44:25.923Z,,52,,22.2,,,
2017-11-05T06:44:45.923Z,,52,,22.2,,,
2017-11-05T06:45:05.923Z,,52,,22.2,,,
2017-11-05T06:45:25.926Z,,52,,22.2,,,
2017-11-05T06:45:45.924Z,,52,,22.2,,,
2017-11-05T06:45:55.928Z,,52,,22.2,,,
2017-11-05T06:46:05.928Z,,52,,22.2,,,
2017-11-05T06:46:25.923Z,,52,,22.2,,,
2017-11-05T06:46:35.926Z,,,,,,30.4,
2017-11-05T06:46:45.923Z,,52,,22.2,,,
2017-11-05T06:47:05.926Z,,52,,22.2,,,
2017-11-05T06:47:25.923Z,,52,,22.2,,,
2017-11-05T06:47:45.931Z,,52,,22.2,,,
2017-11-05T06:48:05.928Z,,52,,22.2,,,
2017-11-05T06:48:25.928Z,,52,,22.2,,,
2017-11-05T06:48:45.927Z,,52,,22.2,,,
2017-11-05T06:48:55.923Z,,52,,22.2,,,
2017-11-05T06:49:05.924Z,,52,,22.2,,,
2017-11-05T06:49:25.925Z,,52,,22.2,,,
2017-11-05T06:49:35.923Z,,,,,,30.3,
2017-11-05T06:49:45.923Z,,52,,22.2,,,
2017-11-05T06:50:05.923Z,,52,,22.2,,,
2017-11-05T06:50:25.923Z,,52,,22.2,,,
2017-11-05T06:50:45.928Z,,52,,22.2,,,
2017-11-05T06:51:05.923Z,,52,,22.2,,,
2017-11-05T06:51:25.923Z,,52,,22.2,,,
2017-11-05T06:51:45.923Z,,52,,22.1,,,
2017-11-05T06:51:55.923Z,,52,,22.2,,,
2017-11-05T06:52:05.923Z,,52,,22.2,,,
2017-11-05T06:52:25.923Z,,52,,22.1,,,
2017-11-05T06:52:45.923Z,,52,,22.2,,,
2017-11-05T06:52:55.923Z,,,,,,30.2,
2017-11-05T06:53:05.923Z,,52,,22.2,,,
2017-11-05T06:53:15.923Z,,,,,,30.3,
2017-11-05T06:53:25.922Z,,52,,22.2,,,
2017-11-05T06:53:35.922Z,,,,,,30.2,
2017-11-05T06:53:45.923Z,,52,,22.1,,,
2017-11-05T06:54:05.922Z,,52,,22.2,,,
2017-11-05T06:54:25.923Z,,52,,22.1,,,
2017-11-05T06:54:45.924Z,,52,,22.2,,,
2017-11-05T06:54:55.923Z,,52,,22.1,,,
2017-11-05T06:55:05.975Z,,52,,22.1,,,
2017-11-05T06:55:25.922Z,,52,,22.1,,,
2017-11-05T06:55:45.923Z,,52,,22.1,,,
2017-11-05T06:56:05.923Z,,52,,22.1,,,
2017-11-05T06:56:25.923Z,,52,,22.1,,,
2017-11-05T06:56:45.923Z,,52,,22.1,,,
2017-11-05T06:56:55.923Z,,,,,,30.1,
2017-11-05T06:57:05.922Z,,52,,22.1,,,
2017-11-05T06:57:25.923Z,,52,,22.1,,,
2017-11-05T06:57:45.923Z,,52,,22.1,,,
2017-11-05T06:57:55.923Z,,52,,22.1,,,
2017-11-05T06:58:05.923Z,,52,,22.1,,,
2017-11-05T06:58:25.923Z,,52,,22.1,,,
2017-11-05T06:58:45.923Z,,52,,22.1,,,
2017-11-05T06:59:05.923Z,,52,,22.1,,,
2017-11-05T06:59:25.922Z,,52,,22.1,,,
2017-11-05T06:59:45.923Z,,52,,22.1,,,
2017-11-05T07:00:05.924Z,,52,,22.1,,,
2017-11-05T07:00:25.923Z,,52,,22.1,,,
2017-11-05T07:00:35.923Z,,,,,,30,
2017-11-05T07:00:45.923Z,,52,,22.1,,,
2017-11-05T07:01:05.923Z,,52,,22.1,,,
2017-11-05T07:01:25.925Z,,52,,22.1,,,
2017-11-05T07:01:45.923Z,,52,,22.1,,,
2017-11-05T07:01:55.928Z,,52,,22.1,,,
2017-11-05T07:02:05.924Z,,52,,22.1,,,
2017-11-05T07:02:25.927Z,,52,,22.1,,,
2017-11-05T07:02:45.923Z,,52,,22.1,,,
2017-11-05T07:02:55.928Z,,52,,22.1,,,
2017-11-05T07:03:05.922Z,,52,,22.1,,,
2017-11-05T07:03:15.922Z,,52,,22.1,,29.9,
2017-11-05T07:03:25.922Z,,52,,22.1,,29.9,
2017-11-05T07:03:35.924Z,,,,,,29.9,
2017-11-05T07:03:45.922Z,,52,,22.1,,30,
2017-11-05T07:03:55.923Z,,,,,,30,
2017-11-05T07:04:15.922Z,,52,,22.1,,,
2017-11-05T07:04:25.922Z,,,,,,29.9,
2017-11-05T07:04:35.923Z,,52,,22.1,,,
2017-11-05T07:04:45.922Z,,52,,22.1,,,
2017-11-05T07:04:55.922Z,,52,,22.1,,,
2017-11-05T07:05:05.922Z,,52,,22.1,,,
2017-11-05T07:05:25.928Z,,52,,22.1,,,
2017-11-05T07:05:45.926Z,,52,,22.1,,,
2017-11-05T07:05:55.923Z,,52,,22.1,,,
2017-11-05T07:06:05.927Z,,52,,22.1,,,
2017-11-05T07:06:25.927Z,,52,,22.1,,,
2017-11-05T07:06:45.923Z,,52,,22.1,,,
2017-11-05T07:07:05.927Z,,52,,22.1,,,
2017-11-05T07:07:25.925Z,,52,,22.1,,,
2017-11-05T07:07:45.922Z,,52,,22.1,,,
2017-11-05T07:07:55.922Z,,,,,,29.8,
2017-11-05T07:08:05.922Z,,52,,22.1,,,
2017-11-05T07:08:25.922Z,,52,,22.1,,,
2017-11-05T07:08:45.927Z,,52,,22.1,,,
2017-11-05T07:09:05.922Z,,52,,22.1,,,
2017-11-05T07:09:25.923Z,,52,,22.1,,,
2017-11-05T07:09:45.930Z,,52,,22,,,
2017-11-05T07:10:05.922Z,,52,,22,,,
2017-11-05T07:10:25.922Z,,52,,22.1,,,
2017-11-05T07:10:45.976Z,,52,,22,,,
2017-11-05T07:10:55.922Z,5,52,0,22.1,0,29.8,0
2017-11-05T07:11:05.967Z,,52,,22,,,
2017-11-05T07:11:25.927Z,,52,,22,,,
2017-11-05T07:11:35.922Z,,,,,,29.6,
2017-11-05T07:11:45.931Z,,52,,22,,,
2017-11-05T07:12:05.923Z,,52,,22,,,
2017-11-05T07:12:25.923Z,,52,,22,,,
2017-11-05T07:12:45.922Z,,52,,22,,,
2017-11-05T07:12:55.922Z,,52,,22,,,
2017-11-05T07:13:05.922Z,,52,,22,,,
2017-11-05T07:13:25.925Z,,52,,22,,,
2017-11-05T07:13:45.922Z,,52,,22,,,
2017-11-05T07:13:55.922Z,,52,,22,,,
2017-11-05T07:14:05.927Z,,52,,22,,,
2017-11-05T07:14:25.922Z,,52,,22,,,
2017-11-05T07:14:45.922Z,,52,,22,,,
2017-11-05T07:15:05.922Z,,52,,22,,,
2017-11-05T07:15:25.922Z,,52,,22,,,
2017-11-05T07:15:35.922Z,,,,,,29.5,
2017-11-05T07:15:45.922Z,,52,,22,,,
2017-11-05T07:15:55.924Z,,52,,22,,,
2017-11-05T07:16:05.922Z,,52,,22,,,
2017-11-05T07:16:25.922Z,,52,,22,,,
2017-11-05T07:16:45.925Z,,52,,22,,,
2017-11-05T07:17:05.924Z,,52,,22,,,
2017-11-05T07:17:25.923Z,,52,,22,,,
2017-11-05T07:17:45.922Z,,52,,22,,,
2017-11-05T07:18:05.922Z,,52,,22,,,
2017-11-05T07:18:25.922Z,,52,,22,,,
2017-11-05T07:18:45.924Z,,52,,22,,,
2017-11-05T07:19:05.922Z,,52,,22,,,
2017-11-05T07:19:15.922Z,,,,,,29.4,
2017-11-05T07:19:25.922Z,,52,,22,,,
2017-11-05T07:19:45.923Z,,52,,22,,,
2017-11-05T07:20:05.923Z,,52,,22,,,
2017-11-05T07:20:25.923Z,,52,,22,,,
2017-11-05T07:20:45.923Z,,52,,22,,,
2017-11-05T07:21:05.923Z,,52,,22,,,
2017-11-05T07:21:25.924Z,,52,,22,,,
2017-11-05T07:21:45.925Z,,52,,22,,,
2017-11-05T07:22:05.925Z,,52,,22,,,
2017-11-05T07:22:25.922Z,,52,,22,,,
2017-11-05T07:22:45.927Z,,52,,22,,,
2017-11-05T07:22:55.922Z,,52,,22,,29.3,
2017-11-05T07:23:05.926Z,,52,,22,,,
2017-11-05T07:23:25.922Z,,52,,22,,,
2017-11-05T07:23:45.925Z,,52,,22,,,
2017-11-05T07:23:55.922Z,,52,,22,,,
2017-11-05T07:24:05.926Z,,52,,22,,,
2017-11-05T07:24:25.925Z,,52,,22,,,
2017-11-05T07:24:45.922Z,,52,,22,,,
2017-11-05T07:25:05.926Z,,52,,22,,,
2017-11-05T07:25:25.927Z,,52,,22,,,
2017-11-05T07:25:45.922Z,,52,,22,,,
2017-11-05T07:26:05.922Z,,52,,22,,,
2017-11-05T07:26:25.989Z,,52,,22,,,
2017-11-05T07:26:45.974Z,,52,,22,,,
2017-11-05T07:26:55.922Z,,,,,,29.3,
2017-11-05T07:27:05.947Z,,52,,22,,,
2017-11-05T07:27:15.927Z,,,,,,29.2,
2017-11-05T07:27:25.922Z,,52,,22,,,
2017-11-05T07:27:45.922Z,,52,,21.9,,,
2017-11-05T07:28:05.922Z,,52,,21.9,,,
2017-11-05T07:28:25.922Z,,52,,22,,,
2017-11-05T07:28:45.922Z,,52,,22,,,
2017-11-05T07:28:55.927Z,,52,,21.9,,,
2017-11-05T07:29:05.925Z,,52,,21.9,,,
2017-11-05T07:29:25.922Z,,52,,21.9,,,
2017-11-05T07:29:45.922Z,,52,,21.9,,,
2017-11-05T07:29:55.922Z,,52,,21.9,,,
2017-11-05T07:30:05.922Z,,52,,21.9,,,
2017-11-05T07:30:25.922Z,,52,,21.9,,,
2017-11-05T07:30:45.922Z,,52,,21.9,,29,
2017-11-05T07:30:55.922Z,,52,,21.9,,,
2017-11-05T07:31:05.927Z,,52,,21.9,,,
2017-11-05T07:31:25.921Z,,52,,21.9,,,
2017-11-05T07:31:45.922Z,,52,,21.9,,,
2017-11-05T07:32:05.922Z,,52,,21.9,,,
2017-11-05T07:32:25.922Z,,52,,21.9,,,
2017-11-05T07:32:45.922Z,,52,,21.9,,,
2017-11-05T07:32:55.926Z,,52,,21.9,,,
2017-11-05T07:33:05.930Z,,52,,21.9,,,
2017-11-05T07:33:25.922Z,,52,,21.9,,,
2017-11-05T07:33:45.922Z,,52,,21.9,,,
2017-11-05T07:34:05.935Z,,52,,21.9,,,
2017-11-05T07:34:15.922Z,,52,,21.9,,28.9,
2017-11-05T07:34:25.927Z,,,,,,29,
2017-11-05T07:34:35.925Z,,,,,,28.9,
2017-11-05T07:34:45.924Z,,52,,21.9,,28.9,
2017-11-05T07:34:55.921Z,,52,,21.9,,,
2017-11-05T07:35:05.922Z,,52,,21.9,,,
2017-11-05T07:35:25.922Z,,52,,21.9,,,
2017-11-05T07:35:45.921Z,,52,,21.9,,,
2017-11-05T07:36:05.922Z,,52,,21.9,,,
2017-11-05T07:36:25.921Z,,52,,21.9,,,
2017-11-05T07:36:45.922Z,,52,,21.9,,,
2017-11-05T07:36:55.921Z,,52,,21.9,,,
2017-11-05T07:37:05.921Z,,52,,21.9,,,
2017-11-05T07:37:25.922Z,,52,,21.9,,,
2017-11-05T07:37:45.922Z,,52,,21.9,,,
2017-11-05T07:38:05.922Z,,52,,21.9,,,
2017-11-05T07:38:25.923Z,,52,,21.9,,,
2017-11-05T07:38:45.921Z,,52,,21.9,,28.8,
2017-11-05T07:38:55.922Z,,,,,,28.8,
2017-11-05T07:39:05.926Z,,52,,21.9,,,
2017-11-05T07:39:25.922Z,,52,,21.9,,,
2017-11-05T07:39:45.927Z,,52,,21.9,,,
2017-11-05T07:40:05.921Z,,52,,21.9,,,
2017-11-05T07:40:25.921Z,,52,,21.9,,,
