Time,HwTSet,PrimTSet,ChActive,PrimT,HwTOutlet,ActPow,HwActive
2017-12-28T12:21:35.860Z,50,,,,21.1,,
2017-12-28T12:21:45.855Z,50,,,,21.1,,
2017-12-28T12:21:55.856Z,50,,,,21.1,,
2017-12-28T12:22:05.856Z,50,,,32,21.1,,
2017-12-28T12:22:15.856Z,50,,,,21.1,,
2017-12-28T12:22:25.855Z,50,,,,21.1,,
2017-12-28T12:22:35.855Z,50,,,,21.1,,
2017-12-28T12:22:45.857Z,50,,,,21.1,,
2017-12-28T12:22:55.855Z,50,,,,21.1,,
2017-12-28T12:23:05.856Z,50,,,,21.1,,
2017-12-28T12:23:15.858Z,50,,,,21.1,,
2017-12-28T12:23:25.855Z,50,,,,21.1,,
2017-12-28T12:23:35.857Z,50,,,,21.1,,
2017-12-28T12:23:45.855Z,50,,,,21.1,,
2017-12-28T12:23:55.854Z,50,,,,21.1,,
2017-12-28T12:24:05.861Z,50,,,,21.1,,
2017-12-28T12:24:15.860Z,50,,,,21.1,,
2017-12-28T12:24:25.855Z,50,,,31.9,21.1,,
2017-12-28T12:24:35.857Z,50,,,31.9,21.1,,
2017-12-28T12:24:45.857Z,50,,,,21.1,,
2017-12-28T12:24:55.855Z,50,,,,21.1,,
2017-12-28T12:25:05.899Z,50,,,,21.1,,
2017-12-28T12:25:15.855Z,50,,,,21.1,,
2017-12-28T12:25:25.854Z,50,,,,21.1,,
2017-12-28T12:25:35.855Z,50,,,,21.1,,
2017-12-28T12:25:45.858Z,50,,,,21.1,,
2017-12-28T12:25:55.857Z,50,,,,21.1,,
2017-12-28T12:26:05.859Z,50,5,0,31.9,21.1,0,0
2017-12-28T12:26:15.854Z,50,,,,21.1,,
2017-12-28T12:26:25.855Z,50,,,,21.1,,
2017-12-28T12:26:35.859Z,50,,,,21.1,,
2017-12-28T12:26:45.855Z,50,,,,21.1,,
2017-12-28T12:26:55.863Z,50,,,,21.1,,
2017-12-28T12:27:05.859Z,50,,,,21.1,,
2017-12-28T12:27:15.859Z,50,,,31.8,21.1,,
2017-12-28T12:27:25.859Z,50,,,,21.1,,
2017-12-28T12:27:35.854Z,50,,,,21.1,,
2017-12-28T12:27:45.854Z,50,,,,21.1,,
2017-12-28T12:27:55.859Z,50,,,,21.1,,
2017-12-28T12:28:05.859Z,50,,,,21.1,,
2017-12-28T12:28:15.860Z,50,,,,21.1,,
2017-12-28T12:28:25.854Z,50,,,,21.1,,
2017-12-28T12:28:35.855Z,50,,,,21.1,,
2017-12-28T12:28:45.892Z,50,,,,21.1,,
2017-12-28T12:28:55.860Z,50,,,,21.1,,
2017-12-28T12:29:05.854Z,50,,,,21.1,,
2017-12-28T12:29:15.856Z,50,,,,21.1,,
2017-12-28T12:29:25.855Z,50,,,,21.1,,
2017-12-28T12:29:35.855Z,50,,,,21.1,,
2017-12-28T12:29:45.855Z,50,,,31.7,20.9,,
2017-12-28T12:29:55.855Z,50,,,,21.1,,
2017-12-28T12:30:05.854Z,50,,,,20.9,,
2017-12-28T12:30:15.854Z,50,,,,21.1,,
2017-12-28T12:30:25.857Z,50,,,,21.1,,
2017-12-28T12:30:35.854Z,50,,,,21.1,,
2017-12-28T12:30:45.858Z,50,,,,21.1,,
2017-12-28T12:30:55.854Z,50,,,,20.9,,
2017-12-28T12:31:05.855Z,50,,,,21.1,,
2017-12-28T12:31:15.855Z,50,,,,21.1,,
2017-12-28T12:31:25.855Z,50,,,,21.1,,
2017-12-28T12:31:35.862Z,50,,,,21.1,,
2017-12-28T12:31:45.860Z,50,,,,21.1,,
2017-12-28T12:31:55.854Z,50,,,,20.9,,
2017-12-28T12:32:05.854Z,50,,,,20.9,,
2017-12-28T12:32:15.855Z,50,,,,20.9,,
2017-12-28T12:32:25.854Z,50,,,31.6,20.9,,
2017-12-28T12:32:35.855Z,50,,,,20.9,,
2017-12-28T12:32:45.855Z,50,,,,20.9,,
2017-12-28T12:32:55.854Z,50,,,,20.9,,
2017-12-28T12:33:05.859Z,50,,,,20.9,,
2017-12-28T12:33:15.859Z,50,,,,20.9,,
2017-12-28T12:33:25.854Z,50,,,,20.9,,
2017-12-28T12:33:35.854Z,50,,,,20.9,,
2017-12-28T12:33:45.855Z,50,,,,20.9,,
2017-12-28T12:33:55.854Z,50,,,,20.9,,
2017-12-28T12:34:05.854Z,50,,,,20.9,,
2017-12-28T12:34:15.855Z,50,,,,20.9,,
2017-12-28T12:34:25.854Z,50,,,,20.9,,
2017-12-28T12:34:35.855Z,50,,,,20.9,,
2017-12-28T12:34:45.854Z,50,,,,20.9,,
2017-12-28T12:34:55.855Z,50,,,,20.9,,
2017-12-28T12:35:05.854Z,50,,,,20.9,,
2017-12-28T12:35:15.857Z,50,,,31.5,20.9,,
2017-12-28T12:35:25.854Z,50,,,,20.9,,
2017-12-28T12:35:35.855Z,50,,,,20.9,,
2017-12-28T12:35:45.855Z,50,,,,20.9,,
2017-12-28T12:35:55.874Z,50,,,,20.9,,
2017-12-28T12:36:05.854Z,50,,,,20.9,,
2017-12-28T12:36:15.854Z,50,,,,20.9,,
2017-12-28T12:36:25.854Z,50,,,,20.9,,
2017-12-28T12:36:35.855Z,50,,,,20.9,,
2017-12-28T12:36:45.854Z,50,,,,20.9,,
2017-12-28T12:36:55.854Z,50,,,,20.9,,
2017-12-28T12:37:05.854Z,50,,,,20.9,,
2017-12-28T12:37:15.854Z,50,,,,20.9,,
2017-12-28T12:37:25.855Z,50,,,,20.9,,
2017-12-28T12:37:35.855Z,50,,,,20.9,,
2017-12-28T12:37:45.854Z,50,,,,20.9,,
2017-12-28T12:37:55.854Z,50,,,31.4,20.9,,
2017-12-28T12:38:05.934Z,50,,,,20.9,,
2017-12-28T12:38:15.855Z,50,,,,20.9,,
2017-12-28T12:38:25.854Z,50,,,,20.9,,
2017-12-28T12:38:35.854Z,50,,,,20.9,,
2017-12-28T12:38:45.855Z,50,,,,20.9,,
2017-12-28T12:38:55.854Z,50,,,,20.9,,
2017-12-28T12:39:05.854Z,50,,,,20.9,,
2017-12-28T12:39:15.855Z,50,,,,20.9,,
2017-12-28T12:39:25.861Z,50,,,,20.9,,
2017-12-28T12:39:35.859Z,50,,,,20.9,,
2017-12-28T12:39:45.854Z,50,,,,20.9,,
2017-12-28T12:39:55.856Z,50,,,,20.9,,
2017-12-28T12:40:05.855Z,50,,,,20.9,,
2017-12-28T12:40:15.854Z,50,,,,20.9,,
2017-12-28T12:40:25.854Z,50,,,,20.9,,
2017-12-28T12:40:35.856Z,50,,,31.3,20.9,,
2017-12-28T12:40:45.854Z,50,,,,20.9,,
2017-12-28T12:40:55.854Z,50,,,,20.9,,
2017-12-28T12:41:05.854Z,50,,,,20.9,,
2017-12-28T12:41:15.854Z,50,,,,20.9,,
2017-12-28T12:41:25.855Z,50,,,,20.9,,
2017-12-28T12:41:35.855Z,50,,,,20.9,,
2017-12-28T12:41:45.854Z,50,,,,20.9,,
2017-12-28T12:41:55.857Z,50,,,,20.9,,
2017-12-28T12:42:05.854Z,50,,,,20.9,,
2017-12-28T12:42:15.857Z,50,,,,20.9,,
2017-12-28T12:42:25.858Z,50,,,,20.9,,
2017-12-28T12:42:35.859Z,50,,,,20.9,,
2017-12-28T12:42:45.855Z,50,,,,20.9,,
2017-12-28T12:42:55.859Z,50,,,,20.9,,
2017-12-28T12:43:05.854Z,50,,,,20.9,,
2017-12-28T12:43:15.857Z,50,,,,20.8,,
2017-12-28T12:43:25.854Z,50,,,,20.9,,
2017-12-28T12:43:35.856Z,50,,,31.2,20.9,,
2017-12-28T12:43:45.859Z,50,,,,20.9,,
2017-12-28T12:43:55.857Z,50,,,,20.9,,
2017-12-28T12:44:05.854Z,50,,,,20.9,,
2017-12-28T12:44:15.854Z,50,,,,20.9,,
2017-12-28T12:44:25.855Z,50,,,,20.8,,
2017-12-28T12:44:35.856Z,50,,,,20.9,,
2017-12-28T12:44:45.854Z,50,,,,20.9,,
2017-12-28T12:44:55.859Z,50,,,,20.9,,
2017-12-28T12:45:05.854Z,50,,,,20.8,,
2017-12-28T12:45:15.872Z,50,,,,20.8,,
2017-12-28T12:45:25.854Z,50,,,,20.9,,
2017-12-28T12:45:35.854Z,50,,,,20.8,,
2017-12-28T12:45:45.857Z,50,,,,20.8,,
2017-12-28T12:45:55.857Z,50,,,,20.8,,
2017-12-28T12:46:05.857Z,50,,,,20.8,,
2017-12-28T12:46:15.854Z,50,,,31.1,20.8,,
2017-12-28T12:46:25.856Z,50,,,,20.8,,
2017-12-28T12:46:35.854Z,50,,,,20.8,,
2017-12-28T12:46:45.859Z,50,,,,20.8,,
2017-12-28T12:46:55.854Z,50,,,,20.8,,
2017-12-28T12:47:05.922Z,50,,,,20.8,,
2017-12-28T12:47:15.855Z,50,,,,20.8,,
2017-12-28T12:47:25.854Z,50,,,,20.8,,
2017-12-28T12:47:35.854Z,50,,,,20.8,,
2017-12-28T12:47:45.859Z,50,,,,20.8,,
2017-12-28T12:47:55.859Z,50,,,,20.8,,
2017-12-28T12:48:05.854Z,50,,,,20.8,,
2017-12-28T12:48:15.854Z,50,,,,20.8,,
2017-12-28T12:48:25.857Z,50,,,,20.8,,
2017-12-28T12:48:35.854Z,50,,,,20.8,,
2017-12-28T12:48:45.860Z,50,,,31.1,20.8,,
2017-12-28T12:48:55.858Z,50,,,31.1,20.8,,
2017-12-28T12:49:05.861Z,50,,,30.9,20.8,,
2017-12-28T12:49:15.855Z,50,,,30.9,20.8,,
2017-12-28T12:49:25.854Z,50,,,,20.8,,
2017-12-28T12:49:35.854Z,50,,,,20.8,,
2017-12-28T12:49:45.859Z,50,,,,20.8,,
2017-12-28T12:49:55.854Z,50,,,,20.8,,
2017-12-28T12:50:05.855Z,50,,,,20.8,,
2017-12-28T12:50:15.854Z,50,,,,20.8,,
2017-12-28T12:50:26.012Z,50,,,,20.8,,
2017-12-28T12:50:35.854Z,50,,,,20.8,,
2017-12-28T12:50:45.854Z,50,,,,20.8,,
2017-12-28T12:50:55.854Z,50,,,,20.8,,
2017-12-28T12:51:05.854Z,50,,,,20.8,,
2017-12-28T12:51:15.854Z,50,,,,20.8,,
2017-12-28T12:51:25.854Z,50,,,,20.8,,
2017-12-28T12:51:35.854Z,50,,,,20.8,,
2017-12-28T12:51:45.855Z,50,,,,20.8,,
2017-12-28T12:51:55.855Z,50,,,30.8,20.8,,
2017-12-28T12:52:05.854Z,50,,,,20.8,,
2017-12-28T12:52:15.854Z,50,,,,20.8,,
2017-12-28T12:52:25.854Z,50,,,,20.8,,
2017-12-28T12:52:35.854Z,50,,,,20.8,,
2017-12-28T12:52:45.854Z,50,,,,20.8,,
2017-12-28T12:52:55.854Z,50,,,,20.8,,
2017-12-28T12:53:06.020Z,50,,,,20.8,,
2017-12-28T12:53:15.854Z,50,,,,20.8,,
2017-12-28T12:53:25.859Z,50,,,,20.8,,
2017-12-28T12:53:35.854Z,50,,,,20.8,,
2017-12-28T12:53:45.854Z,50,,,,20.8,,
2017-12-28T12:53:55.856Z,50,,,,20.8,,
2017-12-28T12:54:05.854Z,50,,,,20.8,,
2017-12-28T12:54:15.854Z,50,,,,20.8,,
2017-12-28T12:54:25.853Z,50,,,,20.8,,
2017-12-28T12:54:35.854Z,50,,,,20.8,,
2017-12-28T12:54:45.854Z,50,,,,20.8,,
2017-12-28T12:54:55.854Z,50,,,,20.8,,
2017-12-28T12:55:05.854Z,50,,,30.7,20.8,,
2017-12-28T12:55:15.854Z,50,,,,20.8,,
2017-12-28T12:55:25.856Z,50,,,,20.8,,
2017-12-28T12:55:35.854Z,50,,,,20.8,,
2017-12-28T12:55:45.864Z,50,,,,20.8,,
2017-12-28T12:55:55.867Z,50,,,,20.8,,
2017-12-28T12:56:05.878Z,50,,,,20.8,,
2017-12-28T12:56:15.854Z,50,,,,20.8,,
2017-12-28T12:56:25.862Z,50,,,,20.8,,
2017-12-28T12:56:35.854Z,50,,,,20.8,,
2017-12-28T12:56:45.866Z,50,,,,20.8,,
2017-12-28T12:56:55.865Z,50,,,,20.8,,
2017-12-28T12:57:05.861Z,50,,,,20.8,,
2017-12-28T12:57:15.854Z,50,,,,20.8,,
2017-12-28T12:57:25.866Z,50,,,,20.8,,
2017-12-28T12:57:35.853Z,50,,,,20.8,,
2017-12-28T12:57:45.863Z,50,,,,20.8,,
2017-12-28T12:57:55.866Z,50,,,,20.8,,
2017-12-28T12:58:05.866Z,50,,,30.6,20.8,,
2017-12-28T12:58:15.853Z,50,,,,20.8,,
2017-12-28T12:58:25.867Z,50,,,,20.8,,
2017-12-28T12:58:35.854Z,50,,,,20.8,,
2017-12-28T12:58:45.860Z,50,,,,20.8,,
2017-12-28T12:58:55.860Z,50,,,,20.8,,
2017-12-28T12:59:05.860Z,50,,,,20.8,,
2017-12-28T12:59:15.854Z,50,,,,20.8,,
2017-12-28T12:59:25.860Z,50,,,,20.8,,
2017-12-28T12:59:35.854Z,50,,,,20.8,,
2017-12-28T12:59:45.867Z,50,,,,20.8,,
2017-12-28T12:59:55.859Z,50,,,,20.8,,
2017-12-28T13:00:05.861Z,50,,,,20.8,,
2017-12-28T13:00:15.854Z,50,,,,20.8,,
2017-12-28T13:00:25.860Z,50,,,,20.8,,
2017-12-28T13:00:35.853Z,50,,,,20.8,,
2017-12-28T13:00:45.863Z,50,,,30.5,20.6,,
2017-12-28T13:00:55.859Z,50,,,30.6,20.6,,
2017-12-28T13:01:05.859Z,50,,,30.5,20.6,,
2017-12-28T13:01:15.853Z,50,,,,20.6,,
2017-12-28T13:01:25.858Z,50,,,,20.6,,
2017-12-28T13:01:35.873Z,50,,,,20.6,,
2017-12-28T13:01:45.862Z,50,,,,20.6,,
2017-12-28T13:01:55.868Z,50,,,,20.6,,
2017-12-28T13:02:05.858Z,50,,,,20.6,,
2017-12-28T13:02:15.854Z,50,,,,20.6,,
2017-12-28T13:02:25.858Z,50,,,,20.6,,
2017-12-28T13:02:35.853Z,50,,,,20.6,,
2017-12-28T13:02:45.858Z,50,,,,20.6,,
2017-12-28T13:02:55.863Z,50,,,,20.6,,
2017-12-28T13:03:05.858Z,50,,,,20.6,,
2017-12-28T13:03:15.856Z,50,,,,20.6,,
2017-12-28T13:03:25.857Z,50,,,,20.6,,
2017-12-28T13:03:35.854Z,50,,,,20.6,,
2017-12-28T13:03:45.858Z,50,,,,20.6,,
2017-12-28T13:03:55.857Z,50,,,,20.6,,
2017-12-28T13:04:05.857Z,50,,,30.4,20.6,,
2017-12-28T13:04:15.854Z,50,,,,20.6,,
2017-12-28T13:04:25.880Z,50,,,,20.6,,
2017-12-28T13:04:35.853Z,50,,,,20.6,,
2017-12-28T13:04:45.856Z,50,,,,20.6,,
2017-12-28T13:04:55.866Z,50,,,,20.6,,
2017-12-28T13:05:05.860Z,50,,,,20.6,,
2017-12-28T13:05:15.856Z,50,,,,20.6,,
2017-12-28T13:05:25.858Z,50,,,,20.6,,
2017-12-28T13:05:35.856Z,50,,,,20.6,,
2017-12-28T13:05:45.856Z,50,,,,20.6,,
2017-12-28T13:05:55.856Z,50,,,,20.6,,
2017-12-28T13:06:05.856Z,50,,,,20.6,,
2017-12-28T13:06:15.853Z,50,,,,20.6,,
2017-12-28T13:06:25.856Z,50,,,,20.6,,
2017-12-28T13:06:35.853Z,50,,,,20.6,,
2017-12-28T13:06:45.855Z,50,,,,20.6,,
2017-12-28T13:06:55.858Z,50,,,30.3,20.6,,
2017-12-28T13:07:05.857Z,50,,,30.4,20.6,,
2017-12-28T13:07:15.857Z,50,,,30.3,20.6,,
2017-12-28T13:07:25.856Z,50,,,,20.6,,
2017-12-28T13:07:35.857Z,50,,,,20.6,,
2017-12-28T13:07:45.857Z,50,,,,20.6,,
2017-12-28T13:07:55.864Z,50,,,,20.6,,
2017-12-28T13:08:05.855Z,50,,,,20.6,,
2017-12-28T13:08:15.854Z,50,,,,20.6,,
2017-12-28T13:08:25.855Z,50,,,,20.6,,
2017-12-28T13:08:35.853Z,50,,,,20.6,,
2017-12-28T13:08:45.858Z,50,,,,20.6,,
2017-12-28T13:08:55.854Z,50,,,,20.6,,
2017-12-28T13:09:05.859Z,50,,,,20.6,,
2017-12-28T13:09:15.856Z,50,,,,20.6,,
2017-12-28T13:09:25.854Z,50,,,,20.6,,
2017-12-28T13:09:35.854Z,50,,,,20.6,,
2017-12-28T13:09:45.854Z,50,,,30.2,20.6,,
2017-12-28T13:09:55.973Z,50,,,,20.6,,
2017-12-28T13:10:05.854Z,50,,,,20.6,,
2017-12-28T13:10:15.854Z,50,,,,20.6,,
2017-12-28T13:10:25.858Z,50,,,,20.6,,
2017-12-28T13:10:35.853Z,50,,,,20.6,,
2017-12-28T13:10:45.854Z,50,,,,20.6,,
2017-12-28T13:10:55.853Z,50,,,,20.6,,
2017-12-28T13:11:06.005Z,50,,,,20.6,,
2017-12-28T13:11:15.854Z,50,,,,20.6,,
2017-12-28T13:11:25.853Z,50,,,,20.6,,
2017-12-28T13:11:35.853Z,50,,,,20.6,,
2017-12-28T13:11:45.853Z,50,,,,20.6,,
2017-12-28T13:11:58.265Z,50,,,,20.6,,
2017-12-28T13:12:05.891Z,50,,,,20.6,,
2017-12-28T13:12:15.853Z,50,,,,20.6,,
2017-12-28T13:12:25.891Z,50,,,,20.6,,
2017-12-28T13:12:35.856Z,50,,,,20.6,,
2017-12-28T13:12:45.864Z,50,,,,20.6,,
2017-12-28T13:12:55.853Z,50,,,,20.6,,
2017-12-28T13:13:05.857Z,50,,,30.1,20.6,,
2017-12-28T13:13:15.853Z,50,,,,20.6,,
2017-12-28T13:13:25.855Z,50,,,,20.6,,
2017-12-28T13:13:35.855Z,50,,,,20.6,,
2017-12-28T13:13:45.853Z,50,,,,20.6,,
2017-12-28T13:13:55.853Z,50,,,,20.6,,
2017-12-28T13:14:05.855Z,50,,,,20.6,,
2017-12-28T13:14:15.858Z,50,,,,20.6,,
2017-12-28T13:14:25.852Z,50,,,,20.6,,
2017-12-28T13:14:35.853Z,50,,,,20.6,,
2017-12-28T13:14:45.853Z,50,,,,20.6,,
2017-12-28T13:14:55.875Z,50,,,,20.6,,
2017-12-28T13:15:05.853Z,50,,,,20.6,,
2017-12-28T13:15:15.853Z,50,,,,20.6,,
2017-12-28T13:15:25.853Z,50,,,,20.5,,
2017-12-28T13:15:35.853Z,50,,,,20.6,,
2017-12-28T13:15:45.854Z,50,,,,20.6,,
2017-12-28T13:15:55.853Z,50,,,,20.5,,
2017-12-28T13:16:05.853Z,50,,,,20.5,,
2017-12-28T13:16:15.853Z,50,,,30,20.6,,
2017-12-28T13:16:25.852Z,50,,,,20.5,,
2017-12-28T13:16:35.853Z,50,,,,20.6,,
2017-12-28T13:16:45.860Z,50,,,,20.6,,
2017-12-28T13:16:55.879Z,50,,,,20.5,,
2017-12-28T13:17:05.854Z,50,,,,20.6,,
2017-12-28T13:17:15.853Z,50,,,,20.5,,
2017-12-28T13:17:25.853Z,50,,,,20.6,,
2017-12-28T13:17:35.853Z,50,,,,20.5,,
2017-12-28T13:17:45.853Z,50,,,,20.6,,
2017-12-28T13:17:55.853Z,50,,,,20.5,,
2017-12-28T13:18:05.855Z,50,,,,20.5,,
2017-12-28T13:18:15.853Z,50,,,,20.5,,
2017-12-28T13:18:25.853Z,50,,,,20.5,,
2017-12-28T13:18:35.853Z,50,,,,20.5,,
2017-12-28T13:18:45.895Z,50,,,,20.5,,
2017-12-28T13:18:55.875Z,50,,,,20.5,,
2017-12-28T13:19:05.853Z,50,,,,20.5,,
2017-12-28T13:19:15.853Z,50,,,30,20.5,,
2017-12-28T13:19:25.853Z,50,,,29.9,20.5,,
2017-12-28T13:19:35.853Z,50,,,29.9,20.5,,
2017-12-28T13:19:45.854Z,50,,,,20.5,,
2017-12-28T13:19:55.853Z,50,,,,20.5,,
2017-12-28T13:20:05.853Z,50,,,,20.5,,
2017-12-28T13:20:15.853Z,50,,,,20.5,,
2017-12-28T13:20:25.853Z,50,,,,20.5,,
2017-12-28T13:20:35.853Z,50,,,,20.5,,
2017-12-28T13:20:45.855Z,50,,,,20.5,,
2017-12-28T13:20:55.866Z,50,,,,20.5,,
2017-12-28T13:21:05.857Z,50,,,,20.5,,
2017-12-28T13:21:15.853Z,50,,,,20.5,,
2017-12-28T13:21:25.855Z,50,,,,20.5,,
2017-12-28T13:21:35.853Z,50,,,,20.5,,
2017-12-28T13:21:45.853Z,50,,,,20.5,,
2017-12-28T13:21:55.852Z,50,,,,20.5,,
2017-12-28T13:22:05.853Z,50,,,,20.5,,
2017-12-28T13:22:15.855Z,50,,,,20.5,,
2017-12-28T13:22:25.852Z,50,,,29.8,20.5,,
2017-12-28T13:22:35.854Z,50,,,29.9,20.5,,
2017-12-28T13:22:45.853Z,50,,,29.8,20.5,,
2017-12-28T13:22:55.853Z,50,,,,20.5,,
2017-12-28T13:23:05.889Z,50,,,,20.5,,
2017-12-28T13:23:15.857Z,50,,,,20.5,,
2017-12-28T13:23:25.853Z,50,,,,20.5,,
2017-12-28T13:23:35.853Z,50,,,,20.5,,
2017-12-28T13:23:45.853Z,50,,,,20.5,,
2017-12-28T13:23:55.859Z,50,,,,20.5,,
2017-12-28T13:24:05.884Z,50,,,,20.5,,
2017-12-28T13:24:15.853Z,50,,,,20.5,,
2017-12-28T13:24:25.853Z,50,,,,20.5,,
2017-12-28T13:24:35.853Z,50,,,,20.5,,
2017-12-28T13:24:45.853Z,50,,,,20.5,,
2017-12-28T13:24:55.854Z,50,,,,20.5,,
2017-12-28T13:25:05.854Z,50,,,,20.5,,
2017-12-28T13:25:15.853Z,50,,,,20.5,,
2017-12-28T13:25:25.858Z,50,,,,20.5,,
2017-12-28T13:25:35.858Z,50,,,,20.5,,
2017-12-28T13:25:45.854Z,50,,,,20.5,,
2017-12-28T13:25:55.853Z,50,,,,20.5,,
2017-12-28T13:26:05.855Z,50,5,0,29.6,20.5,0,0
2017-12-28T13:26:15.855Z,50,,,,20.5,,
2017-12-28T13:26:25.853Z,50,,,,20.5,,
2017-12-28T13:26:35.856Z,50,,,,20.5,,
2017-12-28T13:26:45.856Z,50,,,,20.5,,
2017-12-28T13:26:55.874Z,50,,,,20.5,,
2017-12-28T13:27:05.855Z,50,,,,20.5,,
2017-12-28T13:27:15.853Z,50,,,,20.5,,
2017-12-28T13:27:25.853Z,50,,,,20.5,,
2017-12-28T13:27:35.853Z,50,,,,20.5,,
2017-12-28T13:27:45.856Z,50,,,,20.5,,
2017-12-28T13:27:55.857Z,50,,,,20.5,,
2017-12-28T13:28:05.855Z,50,,,,20.5,,
2017-12-28T13:28:15.860Z,50,,,,20.5,,
2017-12-28T13:28:25.856Z,50,,,,20.5,,
2017-12-28T13:28:35.857Z,50,,,,20.5,,
2017-12-28T13:28:45.856Z,50,,,29.5,20.5,,
2017-12-28T13:28:55.856Z,50,,,29.6,20.5,,
2017-12-28T13:29:05.853Z,50,,,29.5,20.5,,
2017-12-28T13:29:15.864Z,50,,,29.6,20.5,,
2017-12-28T13:29:25.854Z,50,,,29.5,20.5,,
2017-12-28T13:29:35.853Z,50,,,,20.5,,
2017-12-28T13:29:45.856Z,50,,,,20.5,,
2017-12-28T13:29:55.852Z,50,,,,20.5,,
2017-12-28T13:30:05.857Z,50,,,,20.5,,
2017-12-28T13:30:15.859Z,50,,,,20.5,,
2017-12-28T13:30:25.896Z,50,,,,20.5,,
2017-12-28T13:30:35.853Z,50,,,,20.5,,
2017-12-28T13:30:45.853Z,50,,,,20.5,,
2017-12-28T13:30:55.853Z,50,,,,20.5,,
2017-12-28T13:31:05.853Z,50,,,,20.5,,
2017-12-28T13:31:15.858Z,50,,,,20.5,,
2017-12-28T13:31:25.893Z,50,,,,20.5,,
2017-12-28T13:31:35.853Z,50,,,,20.5,,
2017-12-28T13:31:45.853Z,50,,,,20.5,,
2017-12-28T13:31:55.857Z,50,,,,20.5,,
2017-12-28T13:32:05.853Z,50,,,,20.5,,
2017-12-28T13:32:15.864Z,50,,,,20.5,,
2017-12-28T13:32:25.854Z,50,,,29.4,20.5,,
2017-12-28T13:32:35.853Z,50,,,29.5,20.5,,
2017-12-28T13:32:45.854Z,50,,,29.4,20.5,,
2017-12-28T13:32:55.853Z,50,,,29.5,20.5,,
2017-12-28T13:33:05.853Z,50,,,29.4,20.5,,
2017-12-28T13:33:15.860Z,50,,,,20.5,,
2017-12-28T13:33:25.852Z,50,,,,20.5,,
2017-12-28T13:33:35.853Z,50,,,,20.5,,
2017-12-28T13:33:45.853Z,50,,,,20.5,,
2017-12-28T13:33:56.440Z,50,,,,20.5,,
2017-12-28T13:34:05.853Z,50,,,,20.5,,
2017-12-28T13:34:15.860Z,50,,,,20.5,,
2017-12-28T13:34:25.852Z,50,,,,20.5,,
2017-12-28T13:34:35.858Z,50,,,,20.5,,
2017-12-28T13:34:45.855Z,50,,,,20.5,,
2017-12-28T13:34:55.852Z,50,,,,20.4,,
2017-12-28T13:35:05.853Z,50,,,,20.5,,
2017-12-28T13:35:15.856Z,50,,,,20.5,,
2017-12-28T13:35:25.855Z,50,,,,20.5,,
2017-12-28T13:35:35.854Z,50,,,,20.5,,
2017-12-28T13:35:45.853Z,50,,,,20.5,,
2017-12-28T13:35:55.855Z,50,,,,20.5,,
2017-12-28T13:36:05.852Z,50,,,29.3,20.5,,
2017-12-28T13:36:15.856Z,50,,,,20.5,,
2017-12-28T13:36:25.853Z,50,,,,20.5,,
2017-12-28T13:36:35.853Z,50,,,,20.5,,
2017-12-28T13:36:45.853Z,50,,,,20.5,,
2017-12-28T13:36:55.853Z,50,,,,20.5,,
2017-12-28T13:37:05.855Z,50,,,,20.4,,
2017-12-28T13:37:15.855Z,50,,,,20.4,,
2017-12-28T13:37:25.857Z,50,,,,20.4,,
2017-12-28T13:37:35.853Z,50,,,,20.4,,
2017-12-28T13:37:45.853Z,50,,,,20.4,,
2017-12-28T13:37:55.856Z,50,,,,20.5,,
2017-12-28T13:38:05.853Z,50,,,,20.4,,
2017-12-28T13:38:15.858Z,50,,,,20.4,,
2017-12-28T13:38:25.853Z,50,,,,20.4,,
2017-12-28T13:38:35.873Z,50,,,,20.4,,
2017-12-28T13:38:45.858Z,50,,,,20.4,,
2017-12-28T13:38:55.853Z,50,,,,20.4,,
2017-12-28T13:39:05.852Z,50,,,,20.4,,
2017-12-28T13:39:15.856Z,50,,,,20.4,,
2017-12-28T13:39:25.852Z,50,,,,20.4,,
2017-12-28T13:39:35.853Z,50,,,,20.4,,
2017-12-28T13:39:45.853Z,50,,,29.2,20.4,,
2017-12-28T13:39:55.852Z,50,,,,20.4,,
2017-12-28T13:40:05.854Z,50,,,,20.4,,
2017-12-28T13:40:15.853Z,50,,,,20.4,,
2017-12-28T13:40:25.853Z,50,,,,20.4,,
2017-12-28T13:40:35.853Z,50,,,,20.4,,
2017-12-28T13:40:45.854Z,50,,,,20.4,,
2017-12-28T13:40:55.852Z,50,,,,20.4,,
2017-12-28T13:41:05.852Z,50,,,,20.4,,
2017-12-28T13:41:15.857Z,50,,,,20.4,,
2017-12-28T13:41:25.853Z,50,,,,20.4,,
2017-12-28T13:41:35.853Z,50,,,,20.4,,
2017-12-28T13:41:45.853Z,50,,,,20.4,,
2017-12-28T13:41:55.857Z,50,,,,20.4,,
2017-12-28T13:42:05.856Z,50,,,,20.4,,
2017-12-28T13:42:15.856Z,50,,,,20.4,,
2017-12-28T13:42:25.853Z,50,,,,20.4,,
2017-12-28T13:42:35.854Z,50,,,29,20.4,,
2017-12-28T13:42:45.861Z,50,,,,20.4,,
2017-12-28T13:42:55.852Z,50,,,,20.4,,
2017-12-28T13:43:05.852Z,50,,,29.2,20.4,,
2017-12-28T13:43:15.853Z,50,,,29,20.4,,
2017-12-28T13:43:25.853Z,50,,,,20.4,,
2017-12-28T13:43:35.853Z,50,,,,20.4,,
