Time,HwTSet,PrimTSet,PrimT,ActPow,ChActive,HwTOutlet,HwActive
2017-11-11T13:47:13.670Z,52,,57.1,110,,50,
2017-11-11T13:47:23.663Z,52,,58,109,0,51.7,0
2017-11-11T13:47:33.664Z,,,58.2,0,0,,0
2017-11-11T13:47:43.664Z,52,,56.2,,,52.3,
2017-11-11T13:47:53.664Z,52,,56.1,,,51.7,
2017-11-11T13:48:03.663Z,,,56,,,,
2017-11-11T13:48:13.664Z,52,,,,,51.5,
2017-11-11T13:48:23.664Z,,,55.9,,,,
2017-11-11T13:48:33.663Z,52,,,,,51.1,
2017-11-11T13:48:43.665Z,52,5,55.7,,,50.9,
2017-11-11T13:48:53.663Z,52,,,,,50.4,
2017-11-11T13:49:03.664Z,,,55.6,,,,
2017-11-11T13:49:13.663Z,52,,,,,50.2,
2017-11-11T13:49:33.664Z,52,,,,,50,
2017-11-11T13:49:43.664Z,52,,55.5,,,49.3,
2017-11-11T13:50:03.664Z,52,,,,,48.9,
2017-11-11T13:50:13.665Z,,,55.4,,,,
2017-11-11T13:50:33.666Z,52,,,,,48.7,
2017-11-11T13:50:43.664Z,52,,55.3,,,48.1,
2017-11-11T13:51:03.664Z,52,,,,,47.7,
2017-11-11T13:51:13.664Z,,,55.2,,,,
2017-11-11T13:51:33.663Z,52,,55.1,,,47.5,
2017-11-11T13:51:43.674Z,52,,,,,47.2,
2017-11-11T13:51:53.663Z,52,,55,,,47,
2017-11-11T13:52:03.665Z,52,,,,,46.6,
2017-11-11T13:52:23.667Z,52,,,,,46.5,
2017-11-11T13:52:33.664Z,,,54.9,,,,
2017-11-11T13:52:43.663Z,52,,,,,46.1,
2017-11-11T13:52:53.695Z,52,,54.8,,,46,
2017-11-11T13:53:03.663Z,52,,,,,45.6,
2017-11-11T13:53:13.663Z,,,54.7,,,,
2017-11-11T13:53:33.664Z,52,,,,,45.5,
2017-11-11T13:53:43.664Z,52,,54.6,,,45.1,
2017-11-11T13:53:53.663Z,52,,,,,45,
2017-11-11T13:54:03.663Z,52,,,,,44.7,
2017-11-11T13:54:13.664Z,,,54.5,,,,
2017-11-11T13:54:33.663Z,52,,54.4,,,44.4,
2017-11-11T13:54:43.663Z,52,,,,,44.1,
2017-11-11T13:54:53.664Z,52,,54.3,,,44,
2017-11-11T13:55:03.664Z,52,,,,,43.7,
2017-11-11T13:55:33.664Z,52,,54.1,,,43.5,
2017-11-11T13:55:43.664Z,52,,,,,43.3,
2017-11-11T13:55:53.663Z,52,,54,,,42.9,
2017-11-11T13:56:23.664Z,,,53.9,,,,
2017-11-11T13:56:33.663Z,52,,,,,42.6,
2017-11-11T13:56:43.663Z,52,,53.8,,,42.5,
2017-11-11T13:56:53.663Z,52,,,,,42.2,
2017-11-11T13:57:13.663Z,52,,53.7,,,42.1,
2017-11-11T13:57:33.663Z,52,,,,,41.9,
2017-11-11T13:57:43.664Z,52,,53.6,,,41.7,
2017-11-11T13:57:53.665Z,52,,,,,41.6,
2017-11-11T13:58:03.663Z,52,,,,,41.4,
2017-11-11T13:58:13.664Z,,,53.5,,,,
2017-11-11T13:58:33.663Z,52,,53.4,,,41.2,
2017-11-11T13:58:43.664Z,52,,,,,40.9,
2017-11-11T13:58:53.663Z,52,,53.3,,,40.8,
2017-11-11T13:59:03.663Z,52,,,,,40.6,
2017-11-11T13:59:33.663Z,52,,53.2,,,40.5,
2017-11-11T13:59:43.670Z,52,,,,,40.2,
2017-11-11T13:59:53.664Z,52,,53.1,,,40.1,
2017-11-11T14:00:03.663Z,52,,,,,39.9,
2017-11-11T14:00:33.663Z,52,,53,,,39.6,
2017-11-11T14:00:43.664Z,52,,,,,39.5,
2017-11-11T14:00:53.664Z,,,52.9,,,,
2017-11-11T14:01:03.663Z,52,,,,,39.3,
2017-11-11T14:01:33.663Z,52,,52.8,,,39.2,
2017-11-11T14:01:43.663Z,52,,,,,38.9,
2017-11-11T14:01:53.664Z,52,,52.7,,,38.7,
2017-11-11T14:02:03.664Z,,0,53.7,,0,,2
2017-11-11T14:02:13.663Z,52,,52.4,89,,48.2,
2017-11-11T14:02:23.665Z,52,,52.2,80,,47.5,
2017-11-11T14:02:33.663Z,52,,53.4,90,,48.3,
2017-11-11T14:02:43.664Z,,,54,0,0,,0
2017-11-11T14:02:53.663Z,52,,52.7,,,48.5,
2017-11-11T14:03:03.664Z,52,,,,,48.1,
2017-11-11T14:03:13.678Z,52,,52.6,,,47.7,
2017-11-11T14:03:23.664Z,,,53.2,0,0,,0
2017-11-11T14:03:33.663Z,52,,53.4,,0,49.1,0
2017-11-11T14:03:43.664Z,,,49.2,,,,
2017-11-11T14:03:53.664Z,52,,49,,,48.6,
2017-11-11T14:04:23.663Z,52,,,,,48.4,
2017-11-11T14:04:33.663Z,52,,,,,48.1,
2017-11-11T14:04:43.663Z,52,5,49.1,,,47.9,
2017-11-11T14:04:53.664Z,52,,,,,47.6,
2017-11-11T14:05:03.663Z,,,49.2,,,,
2017-11-11T14:05:13.663Z,52,,49.3,,,47.4,
2017-11-11T14:05:33.663Z,52,,49.4,,,47.2,
2017-11-11T14:05:43.664Z,52,,49.5,,,46.9,
2017-11-11T14:05:53.664Z,52,,49.6,,,46.7,
2017-11-11T14:06:03.663Z,52,,,,,46.4,
2017-11-11T14:06:33.664Z,52,,,,,46.2,
2017-11-11T14:06:43.663Z,52,,,,,45.9,
2017-11-11T14:06:53.663Z,52,,,,,45.7,
2017-11-11T14:07:03.663Z,52,,,,,45.4,
2017-11-11T14:07:33.667Z,52,,,,,45.3,
2017-11-11T14:07:43.664Z,52,,,,,45,
2017-11-11T14:07:53.666Z,52,,49.5,,,44.8,
2017-11-11T14:08:03.724Z,52,,,,,44.6,
2017-11-11T14:08:33.695Z,52,,49.4,,,44,
2017-11-11T14:08:43.681Z,52,0,,,0,43.9,2
2017-11-11T14:08:53.663Z,52,,48.6,46,0,47.4,0
2017-11-11T14:09:03.664Z,52,,,,,47.4,
2017-11-11T14:09:13.663Z,,,48.7,0,0,,0
2017-11-11T14:09:23.663Z,52,,47.6,,,47.1,
2017-11-11T14:09:33.663Z,,,47.3,,,,
2017-11-11T14:09:43.664Z,52,,47.3,,,46.8,
2017-11-11T14:09:53.663Z,52,,47.2,,,46.5,
2017-11-11T14:10:13.663Z,52,5,,,,46.3,
2017-11-11T14:10:33.663Z,52,,47.1,,,46.1,
2017-11-11T14:10:43.664Z,52,,,,,45.9,
2017-11-11T14:10:53.663Z,52,,47,,,45.7,
2017-11-11T14:11:03.663Z,52,,,,,45.4,
2017-11-11T14:11:33.663Z,52,,,,,45.2,
2017-11-11T14:11:43.664Z,52,,,,,45,
2017-11-11T14:11:53.663Z,52,,,,,44.8,
2017-11-11T14:12:03.665Z,52,,,,,44.4,
2017-11-11T14:12:33.663Z,52,,,,,44.3,
2017-11-11T14:12:43.663Z,52,,,,,44,
2017-11-11T14:12:53.785Z,52,,47.1,,,43.8,
2017-11-11T14:13:03.663Z,52,,,,,43.6,
2017-11-11T14:13:33.668Z,52,,,,,43.4,
2017-11-11T14:13:43.663Z,52,,,,,43.1,
2017-11-11T14:13:53.664Z,52,,,,,43,
2017-11-11T14:14:03.667Z,52,,,,,42.7,
2017-11-11T14:14:33.664Z,52,,,,,42.6,
2017-11-11T14:14:43.674Z,52,,,,,42.4,
2017-11-11T14:14:53.663Z,52,,47,,,42.2,
2017-11-11T14:15:03.663Z,52,,,,,42,
2017-11-11T14:15:33.663Z,52,,,,,41.8,
2017-11-11T14:15:43.663Z,52,,,,,41.5,
2017-11-11T14:15:53.664Z,52,,47,,,41.3,
2017-11-11T14:16:03.662Z,,,46.9,,,,
2017-11-11T14:16:23.663Z,52,,,,,41.2,
2017-11-11T14:16:33.664Z,52,,,,,40.9,
2017-11-11T14:16:43.663Z,52,,,,,40.7,
2017-11-11T14:16:53.663Z,52,,46.8,,,40.5,
2017-11-11T14:17:13.663Z,52,,,,,40.4,
2017-11-11T14:17:33.664Z,52,,46.7,,,40.3,
2017-11-11T14:17:43.664Z,52,,,,,40.1,
2017-11-11T14:17:53.663Z,52,,,,,40,
2017-11-11T14:18:03.663Z,52,,,,,39.7,
2017-11-11T14:18:33.663Z,52,,46.6,,,39.6,
2017-11-11T14:18:43.667Z,52,,,,,39.4,
2017-11-11T14:18:53.663Z,52,,46.5,,,39.3,
2017-11-11T14:19:03.666Z,52,,,,,39.1,
2017-11-11T14:19:33.662Z,52,,,,,38.9,
2017-11-11T14:19:43.663Z,52,,46.4,,,38.7,
2017-11-11T14:19:53.663Z,52,,,,,38.6,
2017-11-11T14:20:03.663Z,52,,,,,38.4,
2017-11-11T14:20:33.663Z,52,,46.3,,,38.3,
2017-11-11T14:20:43.664Z,52,,,,,38.2,
2017-11-11T14:20:53.663Z,52,,46.2,,,38.1,
2017-11-11T14:21:03.663Z,52,,,,,37.9,
2017-11-11T14:21:33.665Z,52,,,,,37.8,
2017-11-11T14:21:43.666Z,52,,,,,37.6,
2017-11-11T14:21:53.663Z,52,,46.1,,,37.5,
2017-11-11T14:22:03.663Z,52,,,,,37.4,
2017-11-11T14:22:33.663Z,52,,46,,,37.3,
2017-11-11T14:22:43.663Z,52,,,,,37.1,
2017-11-11T14:22:53.663Z,52,,,,,36.9,
2017-11-11T14:23:03.666Z,52,,,,,36.8,
2017-11-11T14:23:23.663Z,,5,45.9,0,0,,0
2017-11-11T14:23:33.663Z,52,,,,,36.6,
2017-11-11T14:23:53.737Z,52,,45.8,,,36.4,
2017-11-11T14:24:13.663Z,52,,,,,36.3,
2017-11-11T14:24:33.679Z,52,,,,,36.2,
2017-11-11T14:24:43.684Z,52,,,,,36.1,
2017-11-11T14:24:53.809Z,52,,45.7,,,36,
2017-11-11T14:25:03.664Z,52,,,,,35.9,
2017-11-11T14:25:23.663Z,52,,,,,35.7,
2017-11-11T14:25:33.663Z,52,0,46,,0,40.2,2
2017-11-11T14:25:43.663Z,52,,46.2,37,0,45.1,2
2017-11-11T14:25:53.663Z,52,,46.9,0,0,46.3,0
2017-11-11T14:26:03.662Z,,,46.6,,,,
2017-11-11T14:26:13.664Z,52,,,,,46.1,
2017-11-11T14:26:23.663Z,,,46.5,,,,
2017-11-11T14:26:33.663Z,52,,,,,45.9,
2017-11-11T14:26:43.663Z,52,,,,,45.6,
2017-11-11T14:26:53.662Z,52,,46.4,,,45.4,
2017-11-11T14:27:03.663Z,52,,,,0,45.3,0
2017-11-11T14:27:13.663Z,52,,,,,45.1,
2017-11-11T14:27:33.663Z,52,,46.3,,,45,
2017-11-11T14:27:43.663Z,52,,,,,44.6,
2017-11-11T14:27:53.663Z,52,,,,,44.4,
2017-11-11T14:28:03.663Z,52,,,,,44.1,
2017-11-11T14:28:13.663Z,,,46.2,,,,
2017-11-11T14:28:33.663Z,52,,,,,43.9,
2017-11-11T14:28:43.663Z,52,,,,,43.6,
2017-11-11T14:28:53.664Z,52,,,,,43.4,
2017-11-11T14:29:03.663Z,52,,,,,43.2,
2017-11-11T14:29:13.663Z,52,,,,,43.2,
2017-11-11T14:29:33.663Z,52,,,,,43,
2017-11-11T14:29:43.663Z,52,,46.1,,,42.7,
2017-11-11T14:29:53.668Z,52,,46.1,,,42.3,
2017-11-11T14:30:03.664Z,52,,,,,42.3,
2017-11-11T14:30:13.781Z,,0,46.1,,0,,2
2017-11-11T14:30:23.664Z,52,,45.7,,0,45.3,2
2017-11-11T14:30:33.663Z,52,,48.2,36,,46.7,
2017-11-11T14:30:43.663Z,52,,48.9,30,,48.6,
2017-11-11T14:30:53.663Z,,,48.9,0,0,,0
2017-11-11T14:31:03.663Z,52,,48.1,,,48.6,
2017-11-11T14:31:13.665Z,52,,48,,,48.2,
2017-11-11T14:31:33.663Z,52,,47.9,,,48,
2017-11-11T14:31:43.663Z,,,47.9,,,,
2017-11-11T14:31:53.663Z,52,,47.9,,,47.7,
2017-11-11T14:32:03.662Z,52,5,,,,47.5,
2017-11-11T14:32:13.663Z,,,47.8,,,,
2017-11-11T14:32:23.663Z,52,,,,,47.3,
2017-11-11T14:32:33.663Z,52,,,,,47.2,
2017-11-11T14:32:43.663Z,52,,,,,47,
2017-11-11T14:32:53.663Z,52,,,,,46.7,
2017-11-11T14:33:03.663Z,52,,,,,46.5,
2017-11-11T14:33:13.665Z,52,,,,,46.3,
2017-11-11T14:33:23.704Z,,,47.7,,,,
2017-11-11T14:33:33.664Z,52,,,,,46.1,
2017-11-11T14:33:43.663Z,52,,,,,46,
2017-11-11T14:33:53.662Z,52,,,,,45.7,
2017-11-11T14:34:03.663Z,52,,,,,45.5,
2017-11-11T14:34:13.663Z,52,,47.8,,,45.3,
2017-11-11T14:34:33.678Z,52,,47.7,,,45.2,
2017-11-11T14:34:43.668Z,52,,47.8,,,45,
2017-11-11T14:34:53.664Z,52,,,,,44.7,
2017-11-11T14:35:03.662Z,52,,,,,44.3,
2017-11-11T14:35:13.663Z,52,,,,,44.3,
2017-11-11T14:35:33.662Z,52,,,,,44.1,
2017-11-11T14:35:43.663Z,52,,,,,44,
2017-11-11T14:35:53.663Z,52,,47.7,,,43.7,
2017-11-11T14:36:03.662Z,52,,,,,43.5,
2017-11-11T14:36:13.663Z,52,,,,,43.4,
2017-11-11T14:36:33.662Z,52,,,,,43.3,
2017-11-11T14:36:43.662Z,52,,,,,43.1,
2017-11-11T14:36:53.663Z,52,,,,,42.8,
2017-11-11T14:37:13.663Z,52,,,,,42.6,
2017-11-11T14:37:33.662Z,52,,47.6,,,42.4,
2017-11-11T14:37:53.663Z,52,,,,,42,
2017-11-11T14:38:03.662Z,,,47.4,,,,
2017-11-11T14:38:13.667Z,52,,,,,41.8,
2017-11-11T14:38:33.662Z,52,,,,,41.6,
2017-11-11T14:38:53.662Z,52,,47.3,,,41.3,
2017-11-11T14:39:13.663Z,52,,,,,40.9,
2017-11-11T14:39:33.719Z,52,,,,,40.8,
2017-11-11T14:39:43.707Z,,,47.2,,,,
2017-11-11T14:39:53.663Z,52,,,,,40.4,
2017-11-11T14:40:03.687Z,52,,47.1,,,40.3,
2017-11-11T14:40:13.676Z,52,,,,,40.2,
2017-11-11T14:40:33.663Z,52,,,,,40.1,
2017-11-11T14:40:43.663Z,52,,47,,,40,
2017-11-11T14:40:53.662Z,52,,,,,39.8,
2017-11-11T14:41:03.662Z,52,,,,,39.7,
2017-11-11T14:41:13.663Z,,,46.9,,,,
2017-11-11T14:41:23.662Z,52,,,,,39.5,
2017-11-11T14:41:43.662Z,52,,,,,39.4,
2017-11-11T14:41:53.662Z,52,,46.8,,,39.2,
2017-11-11T14:42:03.662Z,52,,,,,39.1,
2017-11-11T14:42:13.711Z,52,,,,,38.8,
2017-11-11T14:42:33.662Z,52,,,,,38.7,
2017-11-11T14:42:43.662Z,,,46.7,,,,
2017-11-11T14:42:53.662Z,52,,,,,38.5,
2017-11-11T14:43:03.663Z,,,46.6,,,,
2017-11-11T14:43:13.662Z,52,,,,,38.3,
2017-11-11T14:43:33.662Z,52,,,,,38.2,
2017-11-11T14:43:53.663Z,52,,46.5,,,37.9,
2017-11-11T14:44:03.662Z,52,,,,,37.8,
2017-11-11T14:44:13.663Z,52,,,,,37.7,
2017-11-11T14:44:33.662Z,52,,,,,37.6,
2017-11-11T14:44:43.662Z,,,46.4,,,,
2017-11-11T14:44:53.662Z,52,,,,,37.5,
2017-11-11T14:45:03.662Z,52,,46.3,,,37.4,
2017-11-11T14:45:13.663Z,52,,,,,37.2,
2017-11-11T14:45:33.662Z,52,,,,,37.1,
2017-11-11T14:45:55.227Z,52,,46.2,,,36.8,
2017-11-11T14:46:03.662Z,52,,,,,36.7,
2017-11-11T14:46:13.662Z,52,,,,,36.6,
2017-11-11T14:46:33.662Z,52,,,,,36.5,
2017-11-11T14:46:43.662Z,,,46.1,,,,
2017-11-11T14:46:53.667Z,52,,,,,36.4,
2017-11-11T14:47:03.663Z,52,,,,,36.3,
2017-11-11T14:47:13.665Z,52,,,,,36.2,
2017-11-11T14:47:33.664Z,52,,,,,36.1,
2017-11-11T14:47:43.662Z,52,,46,,,35.9,
2017-11-11T14:47:53.667Z,52,,,,,35.9,
2017-11-11T14:48:03.662Z,52,,45.9,,,35.8,
2017-11-11T14:48:13.662Z,,,45.9,,,,
2017-11-11T14:48:33.662Z,52,,,,,35.7,
2017-11-11T14:48:43.662Z,52,,,,,35.6,
2017-11-11T14:48:53.663Z,52,,,,,35.5,
2017-11-11T14:49:03.663Z,52,,,,,35.4,
2017-11-11T14:49:13.663Z,,,45.8,,,,
2017-11-11T14:49:23.663Z,52,,,,,35.3,
2017-11-11T14:49:43.662Z,52,,,,,35.3,
2017-11-11T14:49:53.663Z,52,,,,,35.1,
2017-11-11T14:50:03.662Z,52,,45.7,,,35.1,
2017-11-11T14:50:13.663Z,52,,,,,34.8,
2017-11-11T14:50:43.662Z,52,,,,,34.8,
2017-11-11T14:50:53.662Z,52,,,,,34.7,
2017-11-11T14:51:03.662Z,52,,45.6,,,34.6,
2017-11-11T14:51:13.662Z,52,,,,,34.5,
2017-11-11T14:51:43.662Z,52,,,,,34.4,
2017-11-11T14:51:53.662Z,52,,,,,34.3,
2017-11-11T14:52:03.662Z,52,,45.5,,,34.2,
2017-11-11T14:52:13.664Z,52,,,,,34.1,
2017-11-11T14:52:43.662Z,52,,,,,34.1,
2017-11-11T14:52:53.662Z,52,,45.4,,,34,
2017-11-11T14:53:03.662Z,52,,,,,33.9,
2017-11-11T14:53:13.663Z,52,,,,,33.8,
2017-11-11T14:53:43.664Z,52,,,,,33.7,
2017-11-11T14:53:53.662Z,52,,,,,33.6,
2017-11-11T14:54:03.662Z,52,,45.3,,,33.6,
2017-11-11T14:54:13.662Z,52,,,,,33.5,
2017-11-11T14:54:43.662Z,52,,,,,33.4,
2017-11-11T14:54:53.662Z,52,,,,,33.3,
2017-11-11T14:55:03.670Z,52,,45.2,,,33.3,
2017-11-11T14:55:13.663Z,52,,,,,33.2,
2017-11-11T14:55:43.662Z,52,,,,,33.1,
2017-11-11T14:55:53.681Z,52,,,,,32.9,
2017-11-11T14:56:03.662Z,,,45.1,,,,
2017-11-11T14:56:13.677Z,52,,,,,32.8,
2017-11-11T14:56:43.662Z,52,,,,,32.8,
2017-11-11T14:56:53.662Z,52,,,,,32.6,
2017-11-11T14:57:03.663Z,,,45,,,,
2017-11-11T14:57:13.662Z,52,,,,,32.5,
2017-11-11T14:57:43.663Z,52,,,,,32.5,
2017-11-11T14:57:53.674Z,52,,,,,32.3,
2017-11-11T14:58:03.662Z,52,,,,,32.3,
2017-11-11T14:58:26.551Z,,,44.9,,,,
2017-11-11T14:58:33.662Z,,,44.9,,,,
2017-11-11T14:58:43.663Z,52,,,,,32.2,
2017-11-11T14:58:53.662Z,52,,,,,32.2,
2017-11-11T14:59:03.663Z,52,,,,,32.1,
2017-11-11T14:59:23.662Z,52,,,,,32,
2017-11-11T14:59:43.663Z,52,,44.8,,,32,
2017-11-11T14:59:53.662Z,52,,,,,31.9,
2017-11-11T15:00:03.662Z,52,,,,,31.9,
2017-11-11T15:00:13.662Z,52,,,,,31.8,
2017-11-11T15:00:43.662Z,52,,,,,31.8,
2017-11-11T15:00:53.669Z,52,,44.7,,,31.6,
2017-11-11T15:01:03.662Z,52,,,,,31.6,
2017-11-11T15:01:13.662Z,52,,,,,31.5,
2017-11-11T15:01:43.662Z,52,,,,,31.4,
2017-11-11T15:01:53.662Z,52,,,,,31.4,
2017-11-11T15:02:03.662Z,52,,44.6,,,31.3,
2017-11-11T15:02:13.662Z,52,,,,,31.3,
2017-11-11T15:02:43.666Z,52,,,,,31.2,
2017-11-11T15:02:53.664Z,52,,,,,31.2,
2017-11-11T15:03:03.663Z,52,,,,,31,
2017-11-11T15:03:13.662Z,52,,,,,31,
2017-11-11T15:03:43.662Z,52,,44.5,,,30.9,
2017-11-11T15:03:53.662Z,52,,,,,30.8,
2017-11-11T15:04:13.664Z,52,,,,,30.8,
2017-11-11T15:04:43.662Z,52,,,,,30.7,
2017-11-11T15:04:53.667Z,52,,44.4,,,30.6,
2017-11-11T15:05:13.666Z,52,,,,,30.6,
2017-11-11T15:05:43.664Z,52,,,,,30.6,
2017-11-11T15:05:53.662Z,52,,,,,30.4,
2017-11-11T15:06:03.662Z,,,44.3,,,,
2017-11-11T15:06:13.667Z,52,,,,,30.3,
2017-11-11T15:06:43.662Z,52,,,,,30.3,
2017-11-11T15:06:53.662Z,52,,,,,30.2,
2017-11-11T15:07:03.662Z,52,,,,,30.2,
2017-11-11T15:07:13.662Z,52,,,,,30.1,
2017-11-11T15:07:23.662Z,,,44.2,,,,
2017-11-11T15:07:43.662Z,52,,,,,30.1,
2017-11-11T15:07:53.662Z,52,,,,,30,
2017-11-11T15:08:13.662Z,52,,,,,30,
2017-11-11T15:08:43.669Z,52,,44.1,,,29.8,
2017-11-11T15:08:53.662Z,52,,,,,29.8,
2017-11-11T15:09:13.662Z,52,,,,,29.7,
2017-11-11T15:09:43.662Z,52,,,,,29.7,
2017-11-11T15:09:53.662Z,52,,44,,,29.6,
2017-11-11T15:10:03.662Z,52,,,,,29.6,
2017-11-11T15:10:13.662Z,52,,,,,29.6,
2017-11-11T15:10:33.663Z,52,,,,,29.6,
2017-11-11T15:10:43.664Z,52,,,,,29.5,
2017-11-11T15:10:53.727Z,52,,43.9,,,29.5,
2017-11-11T15:11:03.703Z,52,,,,,29.5,
2017-11-11T15:11:13.703Z,,,43.9,,,,
2017-11-11T15:11:33.678Z,52,,,,,29.3,
2017-11-11T15:11:43.662Z,52,,,,,29.3,
2017-11-11T15:11:53.664Z,52,,,,,29.3,
2017-11-11T15:12:03.662Z,52,,,,,29.2,
2017-11-11T15:12:23.661Z,52,,,,,29.2,
2017-11-11T15:12:43.662Z,52,,43.8,,,29.2,
2017-11-11T15:12:53.663Z,52,,,,,29.1,
2017-11-11T15:13:13.662Z,52,,,,,29.1,
2017-11-11T15:13:33.662Z,52,,,,,29,
2017-11-11T15:13:43.662Z,,0,44.6,,0,,2
2017-11-11T15:13:53.666Z,52,,43.4,43,0,39.5,0
2017-11-11T15:14:03.664Z,52,,45.2,0,0,43.2,0
2017-11-11T15:14:13.665Z,,,44.7,,,,
2017-11-11T15:14:23.661Z,52,,,,,43.2,
2017-11-11T15:14:33.662Z,,,44.5,,,,
2017-11-11T15:14:43.662Z,52,,,,,42.9,
2017-11-11T15:14:53.662Z,52,,44.4,,,42.6,
2017-11-11T15:15:03.662Z,52,,,,,42.5,
2017-11-11T15:15:13.662Z,,5,,,,,
2017-11-11T15:15:33.662Z,52,,,,,42.3,
2017-11-11T15:15:43.663Z,52,,,,,42,
2017-11-11T15:15:53.661Z,52,,44.3,,,41.9,
2017-11-11T15:16:03.662Z,52,,,,,41.6,
2017-11-11T15:16:13.662Z,,,44.2,,,,
2017-11-11T15:16:23.661Z,52,,,,,41.5,
2017-11-11T15:16:43.662Z,52,,,,,41.3,
2017-11-11T15:16:53.669Z,52,,,,,40.9,
2017-11-11T15:17:03.661Z,52,,44.1,,,40.8,
2017-11-11T15:17:13.661Z,52,,,,,40.5,
2017-11-11T15:17:43.661Z,52,,,,,40.4,
2017-11-11T15:17:53.662Z,52,,,,,40.2,
2017-11-11T15:18:03.661Z,52,,,,,40,
2017-11-11T15:18:13.662Z,52,,,,,39.8,
2017-11-11T15:18:43.662Z,52,,44,,,39.7,
2017-11-11T15:18:53.666Z,52,,,,,39.4,
2017-11-11T15:19:03.662Z,52,,,,,39.3,
2017-11-11T15:19:13.662Z,52,,,,,39.1,
2017-11-11T15:19:33.667Z,52,,,,,38.9,
2017-11-11T15:19:43.668Z,52,,,,,38.5,
2017-11-11T15:19:53.665Z,,,43.9,,,,
2017-11-11T15:20:03.666Z,52,,43.9,,,38.4,
2017-11-11T15:20:33.662Z,52,,,,,38.3,
2017-11-11T15:20:43.662Z,52,,,,,38.1,
2017-11-11T15:20:53.662Z,52,,,,,38,
2017-11-11T15:21:03.663Z,52,,,,,37.8,
2017-11-11T15:21:23.662Z,52,,43.8,,,37.7,
2017-11-11T15:21:43.666Z,52,,,,,37.6,
2017-11-11T15:21:53.662Z,52,,,,,37.4,
2017-11-11T15:22:03.666Z,52,,,,,37.3,
2017-11-11T15:22:13.661Z,52,,,,,37.1,
2017-11-11T15:22:23.663Z,52,,43.7,,,36.9,
2017-11-11T15:22:33.661Z,52,0,,,0,36.8,2
2017-11-11T15:22:43.661Z,,,43.9,,0,,2
2017-11-11T15:22:53.662Z,52,,42.7,,0,41.4,0
2017-11-11T15:23:03.662Z,52,,,,,41.2,
2017-11-11T15:23:13.666Z,52,,,,,41.1,
2017-11-11T15:23:23.665Z,,0,42.7,0,0,,0
2017-11-11T15:23:33.661Z,,,42.6,,,,
2017-11-11T15:23:43.662Z,52,,,,,40.8,
2017-11-11T15:23:53.662Z,52,5,42.4,,,40.7,
2017-11-11T15:24:03.661Z,52,,,,,40.4,
2017-11-11T15:24:23.666Z,52,,,,,40.3,
2017-11-11T15:24:43.661Z,52,,,,,40.2,
2017-11-11T15:24:53.662Z,52,,42.3,,,39.8,
2017-11-11T15:25:13.661Z,52,,,,,39.6,
2017-11-11T15:25:43.661Z,52,,,,,39.5,
2017-11-11T15:25:53.662Z,52,,42.2,,,39.1,
2017-11-11T15:26:13.661Z,52,,,,,38.8,
2017-11-11T15:26:43.664Z,52,,,,,38.7,
2017-11-11T15:26:53.710Z,52,,,,,38.5,
2017-11-11T15:27:03.661Z,52,,,,,38.4,
2017-11-11T15:27:13.685Z,52,,,,,38.2,
2017-11-11T15:27:43.661Z,52,,42.1,,,38.1,
2017-11-11T15:27:53.663Z,52,,,,,37.9,
2017-11-11T15:28:03.661Z,52,,,,,37.8,
2017-11-11T15:28:13.662Z,52,,,,,37.6,
2017-11-11T15:28:43.661Z,52,,,,,37.5,
2017-11-11T15:28:53.662Z,52,,,,,37.3,
2017-11-11T15:29:03.661Z,52,,42,,,37.2,
2017-11-11T15:29:13.661Z,52,,,,,36.9,
2017-11-11T15:29:43.661Z,52,,,,,36.8,
2017-11-11T15:29:53.662Z,52,,,,,36.5,
2017-11-11T15:30:13.662Z,52,,41.9,,,36.5,
2017-11-11T15:30:33.661Z,52,,,,,36.4,
2017-11-11T15:30:43.661Z,52,,,,,36.2,
2017-11-11T15:30:53.661Z,52,,,,,36.1,
2017-11-11T15:31:03.661Z,52,,,,,36,
2017-11-11T15:31:23.665Z,52,,41.8,,,35.9,
2017-11-11T15:31:43.661Z,52,,,,,35.8,
2017-11-11T15:31:53.662Z,52,,,,,35.6,
2017-11-11T15:32:13.661Z,52,,,,,35.4,
2017-11-11T15:32:43.661Z,52,,41.7,,,35.3,
2017-11-11T15:32:53.663Z,52,,,,,35.1,
2017-11-11T15:33:03.662Z,52,0,,,0,34.9,2
2017-11-11T15:33:13.661Z,,,41.9,,0,,0
2017-11-11T15:33:23.662Z,52,,41,,0,39.7,0
2017-11-11T15:33:33.661Z,,,40.9,,,,
2017-11-11T15:33:43.661Z,,,40.8,,,,
2017-11-11T15:33:53.662Z,52,,,,,39.5,
2017-11-11T15:34:03.661Z,52,,40.7,,,39.3,
2017-11-11T15:34:13.662Z,52,5,,,,39.1,
2017-11-11T15:34:23.661Z,,0,,,0,,2
2017-11-11T15:34:33.661Z,52,,,,0,37.5,0
2017-11-11T15:34:43.661Z,,,39.1,,0,,0
2017-11-11T15:34:53.662Z,52,,38.9,,,37.5,
2017-11-11T15:35:03.661Z,52,,38.8,,,37.4,
2017-11-11T15:35:33.661Z,52,,,,,37.3,
2017-11-11T15:35:43.662Z,52,,,,,37.2,
2017-11-11T15:35:53.663Z,52,5,,,,37.1,
2017-11-11T15:36:03.661Z,52,,38.7,,,36.8,
2017-11-11T15:36:23.663Z,52,,,,,36.7,
