Time,HwTSet,PrimTSet,ActPow,HwTOutlet,ChActive,PrimT,HwActive
2017-11-16T13:26:03.556Z,52,,,28.5,,33.1,
2017-11-16T13:26:13.496Z,,,,,,32.9,
2017-11-16T13:26:23.495Z,52,,,28.5,,,
2017-11-16T13:26:33.475Z,52,,,28.5,,,
2017-11-16T13:26:53.472Z,52,,,28.5,,,
2017-11-16T13:27:03.552Z,52,,,28.4,,,
2017-11-16T13:27:13.475Z,52,,,28.4,,,
2017-11-16T13:27:33.472Z,52,,,28.4,,,
2017-11-16T13:27:53.480Z,52,,,28.4,,,
2017-11-16T13:28:03.557Z,52,,,28.4,,,
2017-11-16T13:28:13.472Z,52,,,28.4,,,
2017-11-16T13:28:33.508Z,52,,,28.3,,,
2017-11-16T13:28:53.529Z,52,,,28.3,,,
2017-11-16T13:29:03.575Z,52,,,28.3,,32.8,
2017-11-16T13:29:13.596Z,52,,,28.3,,,
2017-11-16T13:29:23.494Z,52,,,28.3,,,
2017-11-16T13:29:33.495Z,52,,,28.3,,,
2017-11-16T13:29:53.472Z,52,,,28.1,,,
2017-11-16T13:30:03.552Z,52,,,28.1,,,
2017-11-16T13:30:13.472Z,52,,,28.1,,,
2017-11-16T13:30:33.477Z,52,,,28.1,,,
2017-11-16T13:30:53.472Z,52,,,28.1,,,
2017-11-16T13:31:03.701Z,52,,,28.1,,,
2017-11-16T13:31:13.475Z,52,,,28,,,
2017-11-16T13:31:23.472Z,52,,,28,,,
2017-11-16T13:31:33.472Z,52,,,28,,,
2017-11-16T13:31:43.473Z,,,,,,32.7,
2017-11-16T13:31:53.472Z,52,,,28,,,
2017-11-16T13:32:03.552Z,52,,,28,,,
2017-11-16T13:32:13.475Z,52,,,28,,,
2017-11-16T13:32:33.472Z,52,,44,28,1,34.2,0
2017-11-16T13:32:43.474Z,52,,40,27.9,,36.7,
2017-11-16T13:32:53.473Z,52,58,29,27.9,1,38.3,0
2017-11-16T13:33:03.553Z,52,,29,27.9,,34.3,
2017-11-16T13:33:13.477Z,,,,,,32.7,
2017-11-16T13:33:23.473Z,52,,,27.9,,31.4,
2017-11-16T13:33:43.474Z,52,,30,27.9,,30.9,
2017-11-16T13:33:53.473Z,52,,29,27.9,,31.1,
2017-11-16T13:34:03.592Z,52,5,0,27.9,0,31.9,0
2017-11-16T13:34:13.487Z,52,,,27.9,0,29.3,0
2017-11-16T13:34:33.472Z,52,,,27.8,,28.8,
2017-11-16T13:34:43.472Z,,58,,,1,27.5,0
2017-11-16T13:34:53.587Z,52,,,27.8,,26.9,
2017-11-16T13:35:03.512Z,52,,,27.8,,26.6,
2017-11-16T13:35:13.502Z,52,,,27.8,,26.5,
2017-11-16T13:35:23.473Z,52,,,27.8,,,
2017-11-16T13:35:43.472Z,52,,,27.8,,,
2017-11-16T13:36:03.554Z,52,,,27.8,,,
2017-11-16T13:36:13.472Z,,,,,,26.4,
2017-11-16T13:36:23.486Z,52,,,27.8,,,
2017-11-16T13:36:33.473Z,52,,,27.8,,,
2017-11-16T13:36:53.483Z,52,,,27.8,,,
2017-11-16T13:37:03.554Z,52,,,27.7,,,
2017-11-16T13:37:23.487Z,52,,,27.7,,,
2017-11-16T13:37:43.484Z,52,,,27.7,,,
2017-11-16T13:38:03.553Z,52,,,27.7,,,
2017-11-16T13:38:13.474Z,52,,,27.7,,26.5,
2017-11-16T13:38:23.473Z,52,,,27.7,,,
2017-11-16T13:38:33.517Z,52,,,27.7,,,
2017-11-16T13:38:53.472Z,52,,,27.7,,,
2017-11-16T13:39:03.556Z,52,,,27.7,,,
2017-11-16T13:39:13.473Z,52,,,27.5,,,
2017-11-16T13:39:23.472Z,52,,,27.5,,,
2017-11-16T13:39:33.473Z,52,,,27.5,,,
2017-11-16T13:39:53.472Z,52,,,27.5,,,
2017-11-16T13:40:03.553Z,52,,,27.5,,,
2017-11-16T13:40:13.482Z,52,,,27.5,,,
2017-11-16T13:40:33.473Z,52,,,27.5,,,
2017-11-16T13:40:43.474Z,,,,,,26.6,
2017-11-16T13:40:53.533Z,52,,,27.5,,,
2017-11-16T13:41:03.562Z,52,,,27.4,,26.7,
2017-11-16T13:41:13.472Z,52,,,27.4,,26.9,
2017-11-16T13:41:23.511Z,52,,,27.4,,27,
2017-11-16T13:41:33.472Z,52,,,27.4,1,27.1,0
2017-11-16T13:41:43.550Z,52,,41,27.4,,29.2,
2017-11-16T13:41:53.472Z,,,36,,,32.2,
2017-11-16T13:42:03.553Z,52,,30,27.4,,34,
2017-11-16T13:42:13.479Z,52,,30,27.4,,32.9,
2017-11-16T13:42:23.482Z,52,,29,27.4,,32.8,
2017-11-16T13:42:33.488Z,,,30,,,32.3,
2017-11-16T13:42:53.473Z,52,,30,27.3,,31.9,
2017-11-16T13:43:03.620Z,52,,29,27.3,,32.1,
2017-11-16T13:43:13.473Z,52,,,27.3,,32.4,
2017-11-16T13:43:23.481Z,52,,,27.3,,32.8,
2017-11-16T13:43:33.503Z,,,30,,,33.1,
2017-11-16T13:43:43.473Z,52,,,27.3,,,
2017-11-16T13:43:53.474Z,52,,29,27.3,,33.2,
2017-11-16T13:44:03.553Z,52,,,27.3,,33.8,
2017-11-16T13:44:13.476Z,52,,,27.3,,,
2017-11-16T13:44:23.482Z,,,,,,34,
2017-11-16T13:44:33.473Z,,,,,,34.1,
2017-11-16T13:44:43.473Z,52,,,27.3,,,
2017-11-16T13:44:53.473Z,,,30,,,34.2,
2017-11-16T13:45:03.567Z,52,,30,27.3,,34.6,
2017-11-16T13:45:13.473Z,52,,,27.3,,,
2017-11-16T13:45:23.472Z,,,,,,34.8,
2017-11-16T13:45:33.493Z,52,,,27.3,,,
2017-11-16T13:45:43.474Z,,,29,,,34.9,
2017-11-16T13:45:53.482Z,52,,30,27.3,,35.2,
2017-11-16T13:46:03.563Z,52,,29,27.3,,35.5,
2017-11-16T13:46:13.472Z,52,,,27.3,,35.7,
2017-11-16T13:46:23.477Z,52,,,27.3,,36,
2017-11-16T13:46:33.473Z,52,,30,27.3,0,36.4,0
2017-11-16T13:46:43.473Z,52,5,0,27.3,0,36.3,0
2017-11-16T13:46:53.472Z,,58,,,1,33.9,0
2017-11-16T13:47:03.553Z,52,,,27.3,,31.9,
2017-11-16T13:47:13.474Z,,5,,,0,31.8,0
2017-11-16T13:47:23.476Z,52,,,27.3,1,31.7,0
2017-11-16T13:47:33.478Z,,58,,,,,
2017-11-16T13:47:43.520Z,52,,,27.3,,,
2017-11-16T13:47:53.473Z,52,5,,27.3,0,,0
2017-11-16T13:48:03.565Z,52,,,27.3,,,
2017-11-16T13:48:13.488Z,52,,,27.3,,,
2017-11-16T13:48:23.474Z,,58,,,1,31.6,0
2017-11-16T13:48:33.473Z,52,,,27.3,,,
2017-11-16T13:48:43.472Z,,,,,,31.5,
2017-11-16T13:48:53.472Z,52,,,27.3,,,
2017-11-16T13:49:03.553Z,52,,,27.3,,31.5,
2017-11-16T13:49:13.477Z,52,,,27.3,,,
2017-11-16T13:49:23.473Z,52,,,27.3,,,
2017-11-16T13:49:53.473Z,52,,,27.3,,31.4,
2017-11-16T13:50:03.553Z,52,,,27.3,,,
2017-11-16T13:50:13.473Z,52,,,27.4,,,
2017-11-16T13:50:23.473Z,52,,,27.3,,,
2017-11-16T13:50:43.504Z,52,,,27.4,,,
2017-11-16T13:51:03.554Z,52,,,27.4,,,
2017-11-16T13:51:23.478Z,52,,,27.4,,,
2017-11-16T13:51:33.472Z,52,,,27.4,,,
2017-11-16T13:51:53.511Z,52,,,27.4,,,
2017-11-16T13:52:03.554Z,52,,,27.4,,,
2017-11-16T13:52:13.472Z,52,,,27.4,,,
2017-11-16T13:52:33.491Z,52,,,27.4,,,
2017-11-16T13:52:53.613Z,52,,,27.4,,,
2017-11-16T13:53:03.560Z,52,,,27.4,,31.5,
2017-11-16T13:53:13.478Z,52,,,27.4,,,
2017-11-16T13:53:33.473Z,52,,,27.4,,,
2017-11-16T13:53:43.477Z,,,,,,31.6,
2017-11-16T13:53:53.473Z,52,,,27.4,,,
2017-11-16T13:54:03.553Z,52,,,27.4,,,
2017-11-16T13:54:13.473Z,52,,,27.4,,,
2017-11-16T13:54:23.473Z,,,,,,31.7,
2017-11-16T13:54:33.473Z,52,,,27.4,,,
2017-11-16T13:54:53.481Z,52,,,27.4,,,
2017-11-16T13:55:03.553Z,52,,,27.4,,,
2017-11-16T13:55:13.472Z,,5,,,0,31.8,0
2017-11-16T13:55:23.473Z,52,58,,27.4,1,,0
2017-11-16T13:55:43.473Z,52,,,27.4,,,
2017-11-16T13:55:53.475Z,,5,,,0,,0
2017-11-16T13:56:03.553Z,52,,,27.4,,,
2017-11-16T13:56:23.488Z,52,,,27.4,,,
2017-11-16T13:56:33.515Z,52,,,27.4,,,
2017-11-16T13:56:53.508Z,52,,,27.4,,,
2017-11-16T13:57:03.568Z,52,,,27.4,,,
2017-11-16T13:57:13.511Z,52,,,27.4,,,
2017-11-16T13:57:23.499Z,,,,,,31.9,
2017-11-16T13:57:33.473Z,52,,,27.4,,,
2017-11-16T13:57:53.499Z,52,,,27.4,,,
2017-11-16T13:58:03.573Z,52,,,27.4,,31.8,
2017-11-16T13:58:13.512Z,52,,,27.4,,,
2017-11-16T13:58:23.473Z,,,,,,31.9,
2017-11-16T13:58:33.507Z,52,,,27.4,,,
2017-11-16T13:58:43.489Z,,,,,,31.8,
2017-11-16T13:58:53.516Z,52,,,27.4,,,
2017-11-16T13:59:03.626Z,52,,,27.4,,,
2017-11-16T13:59:13.500Z,52,,,27.4,,,
2017-11-16T13:59:23.491Z,52,,,27.4,,,
2017-11-16T13:59:33.473Z,52,,,27.4,,,
2017-11-16T13:59:53.473Z,52,,,27.4,,,
2017-11-16T14:00:03.579Z,52,,,27.4,,,
2017-11-16T14:00:13.520Z,52,,,27.4,,,
2017-11-16T14:00:33.473Z,52,,,27.4,,,
2017-11-16T14:00:53.473Z,52,,,27.4,,,
2017-11-16T14:01:03.567Z,52,,,27.4,,,
2017-11-16T14:01:13.473Z,52,,,27.4,,,
2017-11-16T14:01:23.486Z,,,,,,31.7,
2017-11-16T14:01:33.474Z,52,,,27.4,,,
2017-11-16T14:01:53.473Z,52,,,27.4,,,
2017-11-16T14:02:03.570Z,52,,,27.4,,,
2017-11-16T14:02:13.477Z,52,,,27.4,,,
2017-11-16T14:02:23.473Z,52,,,27.4,,,
2017-11-16T14:02:33.474Z,52,,,27.4,,,
2017-11-16T14:02:53.486Z,52,,,27.4,,,
2017-11-16T14:03:03.559Z,52,,,27.4,,,
2017-11-16T14:03:13.484Z,52,,,27.4,,,
2017-11-16T14:03:23.515Z,,,,,,31.6,
2017-11-16T14:03:33.484Z,52,,,27.4,,,
2017-11-16T14:03:53.504Z,52,,,27.4,,,
2017-11-16T14:04:03.591Z,52,,,27.4,,,
2017-11-16T14:04:13.487Z,52,,,27.4,,,
2017-11-16T14:04:33.491Z,52,,,27.4,,,
2017-11-16T14:04:53.476Z,52,,,27.4,,,
2017-11-16T14:05:03.553Z,52,,,27.3,,,
2017-11-16T14:05:13.604Z,52,,,27.3,,,
2017-11-16T14:05:33.473Z,52,,,27.3,,,
2017-11-16T14:05:43.550Z,,,,,,31.5,
2017-11-16T14:05:53.486Z,52,,,27.3,,,
2017-11-16T14:06:03.646Z,52,,,27.3,,,
2017-11-16T14:06:13.539Z,52,,,27.3,,,
2017-11-16T14:06:33.475Z,52,,,27.3,,,
2017-11-16T14:06:53.522Z,52,,,27.3,,,
2017-11-16T14:07:03.610Z,52,,,27.3,,,
2017-11-16T14:07:13.490Z,52,,,27.3,,,
2017-11-16T14:07:23.473Z,52,,,27.3,,,
2017-11-16T14:07:33.474Z,52,,,27.3,,,
2017-11-16T14:07:43.505Z,,,,,,31.4,
2017-11-16T14:07:53.481Z,52,,,27.3,,,
2017-11-16T14:08:03.565Z,52,,,27.3,,,
2017-11-16T14:08:13.506Z,52,,,27.3,,,
2017-11-16T14:08:33.559Z,52,,,27.3,,,
2017-11-16T14:08:53.473Z,52,,,27.3,,,
2017-11-16T14:09:03.554Z,52,,,27.3,,,
2017-11-16T14:09:13.492Z,52,,,27.3,,,
2017-11-16T14:09:33.514Z,52,,,27.3,,,
2017-11-16T14:09:53.508Z,52,,,27.3,,,
2017-11-16T14:10:03.622Z,52,,,27.3,,31.3,
2017-11-16T14:10:13.490Z,52,,,27.3,,,
2017-11-16T14:10:33.476Z,52,,,27.3,,,
2017-11-16T14:10:53.473Z,52,,,27.3,,,
2017-11-16T14:11:03.554Z,52,,,27.2,,,
2017-11-16T14:11:13.478Z,52,,,27.3,,,
2017-11-16T14:11:23.475Z,52,,,27.2,,,
2017-11-16T14:11:33.477Z,52,,,27.2,,,
2017-11-16T14:11:53.488Z,52,,,27.2,,,
2017-11-16T14:12:03.564Z,52,,,27.2,,31.2,
2017-11-16T14:12:13.474Z,52,,,27.2,,,
2017-11-16T14:12:23.472Z,,,,,,31.2,
2017-11-16T14:12:33.473Z,52,,,27.2,,,
2017-11-16T14:12:53.473Z,52,,,27.2,,,
2017-11-16T14:13:03.557Z,52,,,27.2,,,
2017-11-16T14:13:13.473Z,52,,,27.2,,,
2017-11-16T14:13:23.526Z,52,,,27.2,,,
2017-11-16T14:13:33.475Z,52,,,27.2,,,
2017-11-16T14:13:53.501Z,52,,,27.2,,,
2017-11-16T14:14:03.572Z,52,,,27.2,,,
2017-11-16T14:14:13.473Z,52,,,27.2,,,
2017-11-16T14:14:33.474Z,52,,,27.2,,,
2017-11-16T14:14:53.473Z,52,,,27.2,,,
2017-11-16T14:15:03.553Z,52,,,27.2,,,
2017-11-16T14:15:13.507Z,52,,,27.2,,,
2017-11-16T14:15:33.571Z,52,,,27.2,,,
2017-11-16T14:15:44.045Z,,,,,,31.1,
2017-11-16T14:15:53.545Z,52,,,27.2,,,
2017-11-16T14:16:03.872Z,52,,,27.1,,,
2017-11-16T14:16:13.557Z,52,,,27.1,,,
2017-11-16T14:16:33.887Z,52,,,27.1,,,
2017-11-16T14:16:56.504Z,52,,,27.1,,,
2017-11-16T14:17:03.579Z,52,,,27.1,,,
2017-11-16T14:17:13.604Z,52,,,27.1,,,
2017-11-16T14:17:23.510Z,52,,,27.1,,,
2017-11-16T14:17:33.509Z,52,,,27.1,,,
2017-11-16T14:17:53.497Z,52,,,27.1,,,
2017-11-16T14:18:03.550Z,52,,,27.1,,,
2017-11-16T14:18:13.498Z,52,,,27.1,,,
2017-11-16T14:18:23.496Z,52,,,27.1,,,
2017-11-16T14:18:33.493Z,52,,,27.1,,31.1,
2017-11-16T14:18:43.473Z,52,,,27.1,,31.1,
2017-11-16T14:18:53.504Z,,,,,,30.9,
2017-11-16T14:19:03.596Z,52,,,27.1,,30.9,
2017-11-16T14:19:13.491Z,52,,,27.1,,30.9,
2017-11-16T14:19:23.473Z,52,58,,27.1,1,,0
2017-11-16T14:19:43.475Z,52,,,27.1,,,
2017-11-16T14:19:53.474Z,,5,,,0,,0
2017-11-16T14:20:03.553Z,52,,,27.1,,,
2017-11-16T14:20:13.487Z,52,,,27.1,,,
2017-11-16T14:20:23.473Z,,58,,,1,,0
2017-11-16T14:20:33.473Z,52,,,27.1,,,
2017-11-16T14:20:43.475Z,,5,,,0,,0
2017-11-16T14:20:53.473Z,52,58,,26.9,1,,0
2017-11-16T14:21:03.553Z,52,5,,26.9,0,,0
2017-11-16T14:21:13.473Z,52,,,26.9,,,
2017-11-16T14:21:23.473Z,,58,,,1,,0
2017-11-16T14:21:33.473Z,52,,,26.9,,,
2017-11-16T14:21:53.473Z,52,,,26.9,,,
2017-11-16T14:22:03.556Z,52,,,26.9,,,
2017-11-16T14:22:13.474Z,52,,,26.9,,,
2017-11-16T14:22:33.484Z,52,,,26.9,,,
2017-11-16T14:22:53.488Z,52,,,26.9,,,
2017-11-16T14:23:03.580Z,52,,,26.9,,,
2017-11-16T14:23:13.475Z,52,,,26.9,,,
2017-11-16T14:23:23.473Z,,,,,,30.8,
2017-11-16T14:23:33.473Z,52,,,26.9,,,
2017-11-16T14:23:53.579Z,52,,,26.9,,,
2017-11-16T14:24:03.559Z,52,,,26.9,,,
2017-11-16T14:24:13.488Z,52,,,26.9,,,
2017-11-16T14:24:23.475Z,52,,,26.9,,,
2017-11-16T14:24:33.473Z,52,,,26.8,,,
2017-11-16T14:24:53.481Z,52,,,26.8,,,
2017-11-16T14:25:03.577Z,52,,,26.9,,,
2017-11-16T14:25:13.473Z,52,,,26.8,,,
2017-11-16T14:25:33.474Z,52,,,26.8,,,
2017-11-16T14:25:53.474Z,52,,,26.8,,,
2017-11-16T14:26:03.553Z,52,,,26.8,,,
2017-11-16T14:26:13.473Z,52,,,26.8,,,
2017-11-16T14:26:33.473Z,52,,,26.8,,,
2017-11-16T14:26:53.473Z,52,,,26.8,,,
2017-11-16T14:27:03.553Z,52,,,26.8,,,
2017-11-16T14:27:13.553Z,52,,,26.8,,,
2017-11-16T14:27:33.476Z,52,,,26.8,,,
2017-11-16T14:27:43.483Z,,,,,,30.7,
2017-11-16T14:27:53.473Z,52,,,26.8,,,
2017-11-16T14:28:03.553Z,52,,,26.8,,,
2017-11-16T14:28:13.473Z,52,,,26.8,,,
2017-11-16T14:28:33.472Z,52,,,26.8,,,
2017-11-16T14:28:53.473Z,52,,,26.8,,,
2017-11-16T14:29:03.554Z,52,,,26.7,,,
2017-11-16T14:29:13.473Z,52,,,26.7,,,
2017-11-16T14:29:23.473Z,,,43,,1,32.2,0
2017-11-16T14:29:33.473Z,52,,38,26.7,,35.5,
2017-11-16T14:29:43.472Z,,,30,,,36.9,
2017-11-16T14:29:53.473Z,52,,29,26.7,,34.8,
2017-11-16T14:30:03.611Z,52,,29,26.7,,31.9,
2017-11-16T14:30:13.472Z,52,,,26.7,,31.6,
2017-11-16T14:30:23.473Z,52,,30,26.7,,30.8,
2017-11-16T14:30:33.473Z,52,,29,26.7,,30.6,
2017-11-16T14:30:53.473Z,52,,,26.7,,30.5,
2017-11-16T14:31:03.553Z,52,,29,26.7,,31.4,
2017-11-16T14:31:13.475Z,52,,,26.7,,31.7,
2017-11-16T14:31:23.476Z,52,,,26.7,,31.8,
2017-11-16T14:31:33.472Z,,,,,,31.9,
2017-11-16T14:31:43.474Z,52,,,26.7,,,
2017-11-16T14:31:53.474Z,,,,,,32,
2017-11-16T14:32:03.577Z,52,,30,26.7,,32.4,
2017-11-16T14:32:13.472Z,52,,,26.7,,32.6,
2017-11-16T14:32:23.473Z,52,,29,26.7,,32.8,
2017-11-16T14:32:33.473Z,,,30,,,33.1,
2017-11-16T14:32:43.473Z,52,,,26.7,,,
2017-11-16T14:32:53.481Z,52,58,29,26.7,1,33.3,0
2017-11-16T14:33:03.558Z,52,,30,26.7,,33.8,
2017-11-16T14:33:13.473Z,52,,29,26.7,,34,
2017-11-16T14:33:23.473Z,52,,30,26.7,,,
2017-11-16T14:33:33.472Z,52,,,26.7,,,
2017-11-16T14:33:43.473Z,,,29,,,34.2,
2017-11-16T14:33:53.472Z,52,,30,26.7,,34.4,
2017-11-16T14:34:03.574Z,52,,29,26.8,,34.7,
2017-11-16T14:34:13.507Z,52,,29,26.8,,35.1,
2017-11-16T14:34:23.573Z,52,,30,26.8,,35.2,
2017-11-16T14:34:33.472Z,52,,29,26.8,,35.4,
2017-11-16T14:34:43.473Z,52,,,26.8,,35.7,
2017-11-16T14:34:53.473Z,52,,0,26.8,,35.9,
2017-11-16T14:35:03.553Z,52,,,26.8,1,33.4,0
2017-11-16T14:35:13.472Z,52,,,26.8,,31.9,
2017-11-16T14:35:23.477Z,52,,,26.8,,31.8,
2017-11-16T14:35:33.473Z,,,,,,31.3,
2017-11-16T14:35:43.473Z,52,,,26.8,,,
2017-11-16T14:35:53.490Z,,,,,,31.1,
2017-11-16T14:36:03.552Z,52,,,26.8,,,
2017-11-16T14:36:13.475Z,52,,,26.9,,,
2017-11-16T14:36:23.473Z,52,,,26.9,,,
2017-11-16T14:36:33.472Z,,,,,,30.9,
2017-11-16T14:36:43.472Z,52,,,26.9,,,
2017-11-16T14:37:03.554Z,52,,,26.9,,30.8,
2017-11-16T14:37:13.483Z,52,,,26.9,,,
2017-11-16T14:37:23.476Z,52,,,26.9,,,
2017-11-16T14:37:33.478Z,52,,,26.9,,,
2017-11-16T14:37:53.473Z,52,,,26.9,,,
2017-11-16T14:38:03.601Z,52,,,26.9,,,
2017-11-16T14:38:23.473Z,52,,,26.9,,,
2017-11-16T14:38:33.473Z,52,,,26.9,,,
2017-11-16T14:38:53.499Z,52,,,26.9,,,
2017-11-16T14:39:03.558Z,52,,,26.9,,,
2017-11-16T14:39:13.475Z,52,,,27.1,,,
2017-11-16T14:39:23.474Z,52,,,27.1,,,
2017-11-16T14:39:33.486Z,52,,,27.1,,,
2017-11-16T14:39:43.473Z,,,,,,30.7,
2017-11-16T14:39:53.474Z,52,,,27.1,,,
2017-11-16T14:40:03.574Z,52,,,27.1,,30.8,
2017-11-16T14:40:13.473Z,52,,,27.1,,,
2017-11-16T14:40:23.473Z,52,,,27.1,,,
2017-11-16T14:40:33.472Z,52,,,27.1,,,
2017-11-16T14:40:53.491Z,52,,,27.1,,,
2017-11-16T14:41:03.553Z,52,5,,27.1,0,,0
2017-11-16T14:41:13.485Z,52,,,27.1,,,
2017-11-16T14:41:23.473Z,52,,,27.1,,,
2017-11-16T14:41:33.507Z,,,,,,30.9,
2017-11-16T14:41:43.475Z,52,,,27.1,,,
2017-11-16T14:41:53.472Z,52,,,27.1,,,
2017-11-16T14:42:03.552Z,52,,,27.1,,31.1,
2017-11-16T14:42:13.474Z,52,58,,27.1,1,,0
2017-11-16T14:42:23.473Z,52,,,27.1,,,
2017-11-16T14:42:33.472Z,52,,,27.1,,,
2017-11-16T14:42:53.472Z,52,,,27.1,,,
2017-11-16T14:43:03.573Z,52,,,27.1,,31.2,
2017-11-16T14:43:13.510Z,52,,,27.1,,,
2017-11-16T14:43:33.472Z,52,,,27.1,,,
2017-11-16T14:43:53.473Z,52,,,27.1,,,
2017-11-16T14:44:03.552Z,52,,,27.1,,,
2017-11-16T14:44:13.473Z,52,,,27.1,,31.3,
2017-11-16T14:44:23.479Z,52,,,27.1,,,
2017-11-16T14:44:33.482Z,52,,,27.1,,,
2017-11-16T14:44:53.478Z,52,,,27.1,,,
2017-11-16T14:45:21.173Z,52,,,27.1,,,
2017-11-16T14:45:33.472Z,52,,,27.1,,,
2017-11-16T14:45:53.474Z,52,,,27.1,,,
2017-11-16T14:46:03.598Z,52,,,27.1,,,
2017-11-16T14:46:13.473Z,52,,,27.1,,,
2017-11-16T14:46:33.546Z,52,,,27.1,,,
2017-11-16T14:46:53.472Z,52,,,27.1,,,
2017-11-16T14:47:03.565Z,52,,,27.1,,,
2017-11-16T14:47:13.476Z,52,,,27.1,,,
2017-11-16T14:47:33.501Z,52,,,27.1,,,
2017-11-16T14:47:53.475Z,52,,,27.1,,,
2017-11-16T14:48:03.565Z,52,,,27.1,,,
2017-11-16T14:48:13.473Z,52,,,27.1,,,
2017-11-16T14:48:33.472Z,52,,,27.1,,,
2017-11-16T14:48:53.475Z,52,,,27.1,,,
2017-11-16T14:49:03.552Z,52,,,27.1,,,
2017-11-16T14:49:13.474Z,52,,,27.1,,,
2017-11-16T14:49:23.472Z,52,,,27.1,,31.2,
2017-11-16T14:49:33.483Z,52,,,27.1,,,
2017-11-16T14:49:53.472Z,52,,,27.1,,,
2017-11-16T14:50:03.553Z,52,,,27.1,,,
2017-11-16T14:50:18.513Z,52,,,27.1,,,
2017-11-16T14:50:33.472Z,52,,,27.1,,,
2017-11-16T14:50:48.595Z,52,,,27.1,,,
2017-11-16T14:51:03.512Z,52,,,27.1,,,
2017-11-16T14:51:13.473Z,52,,,27.1,,,
2017-11-16T14:51:33.568Z,52,,,27.1,,,
2017-11-16T14:51:43.601Z,,,,,,31.1,
2017-11-16T14:51:53.627Z,52,,,27.1,,,
2017-11-16T14:52:03.574Z,52,,,27.1,,,
2017-11-16T14:52:13.514Z,52,,,27.1,,,
2017-11-16T14:52:23.482Z,52,,,27.1,,,
2017-11-16T14:52:33.477Z,52,,,27.1,,,
2017-11-16T14:52:53.474Z,52,,,27.1,,,
2017-11-16T14:53:03.557Z,52,,,27.1,,31.1,
2017-11-16T14:53:13.474Z,52,,,27.1,,30.9,
2017-11-16T14:53:23.472Z,,,,,,30.9,
2017-11-16T14:53:33.472Z,,,,,,31.1,
2017-11-16T14:53:43.481Z,52,,,27.1,,30.9,
2017-11-16T14:54:03.552Z,52,,,27.1,,,
2017-11-16T14:54:13.472Z,52,,,27.1,,,
2017-11-16T14:54:23.472Z,52,,,27.1,,,
2017-11-16T14:54:33.472Z,52,,,27.1,,,
2017-11-16T14:54:53.490Z,52,,,27.1,,,
2017-11-16T14:55:03.553Z,52,,,27.1,,,
2017-11-16T14:55:13.472Z,52,,,27.1,,,
2017-11-16T14:55:33.500Z,52,,,27.1,,,
2017-11-16T14:55:53.492Z,52,,,27.1,,,
2017-11-16T14:56:03.635Z,52,,,27.1,,30.8,
2017-11-16T14:56:13.492Z,52,,,27.1,,,
2017-11-16T14:56:23.630Z,52,,,27.1,,,
2017-11-16T14:56:33.478Z,52,,,27.1,,,
2017-11-16T14:56:53.492Z,52,,,27.1,,,
2017-11-16T14:57:03.572Z,52,,,27.1,,,
2017-11-16T14:57:13.489Z,52,,,27.1,,,
2017-11-16T14:57:33.517Z,52,,,27.1,,,
2017-11-16T14:57:53.749Z,52,,,27.1,,,
2017-11-16T14:58:03.553Z,52,,,27.1,,,
2017-11-16T14:58:13.520Z,52,,,27.1,,,
2017-11-16T14:58:23.472Z,52,,,27.1,,,
2017-11-16T14:58:33.474Z,52,,,26.9,,,
2017-11-16T14:58:43.475Z,,,,,,30.7,
2017-11-16T14:58:53.476Z,52,,,26.9,,,
2017-11-16T14:59:03.556Z,52,,,26.9,,,
2017-11-16T14:59:13.477Z,52,,,26.9,,,
2017-11-16T14:59:33.487Z,52,,,26.9,,,
2017-11-16T14:59:53.494Z,52,,,26.9,,,
2017-11-16T15:00:03.605Z,52,,,26.9,,,
2017-11-16T15:00:13.476Z,52,,,26.9,,,
2017-11-16T15:00:33.494Z,52,,,26.9,,,
2017-11-16T15:00:53.500Z,52,,,26.9,,,
2017-11-16T15:01:03.613Z,52,,,26.9,,,
2017-11-16T15:01:13.568Z,52,,,26.9,,,
2017-11-16T15:01:23.486Z,,,,,,30.7,
2017-11-16T15:01:33.495Z,52,,,26.9,,,
2017-11-16T15:01:43.531Z,,,,,,30.6,
2017-11-16T15:01:53.477Z,52,,,26.9,,,
2017-11-16T15:02:03.588Z,52,,,26.9,,,
2017-11-16T15:02:13.482Z,52,,,26.9,,,
2017-11-16T15:02:23.492Z,52,,,26.9,,,
2017-11-16T15:02:33.484Z,52,,,26.9,,,
2017-11-16T15:02:53.532Z,52,,,26.9,,,
2017-11-16T15:03:03.564Z,52,,,26.9,,,
2017-11-16T15:03:13.509Z,52,,,26.9,,,
2017-11-16T15:03:33.491Z,52,,,26.8,,,
2017-11-16T15:03:53.534Z,52,,,26.8,,,
2017-11-16T15:04:03.597Z,52,,,26.8,,,
2017-11-16T15:04:13.558Z,52,,,26.8,,,
2017-11-16T15:04:33.511Z,52,,,26.8,,,
2017-11-16T15:04:53.566Z,52,,,26.8,,,
2017-11-16T15:05:03.571Z,52,,,26.8,,30.5,
2017-11-16T15:05:13.548Z,52,,,26.8,,,
2017-11-16T15:05:33.556Z,52,,,26.8,,,
2017-11-16T15:05:53.528Z,52,,,26.8,,,
2017-11-16T15:06:03.579Z,52,,,26.8,,,
2017-11-16T15:06:13.529Z,52,,,26.8,,,
2017-11-16T15:06:33.576Z,52,,,26.8,,,
2017-11-16T15:06:53.508Z,52,,,26.8,,,
