Time,ActPow,ChActive,PrimTSet,PrimT,HwTOutlet,HwTSet,HwActive
2018-01-14T12:07:21.340Z,,,,38,33.3,50,
2018-01-14T12:07:31.340Z,,,,37.9,33.2,50,
2018-01-14T12:07:41.340Z,,,,,33.2,50,
2018-01-14T12:07:51.340Z,,,,,33.2,50,
2018-01-14T12:08:01.340Z,,,,,33.1,50,
2018-01-14T12:08:11.340Z,,,,,33.1,50,
2018-01-14T12:08:21.340Z,,,,37.8,32.9,50,
2018-01-14T12:08:31.343Z,,,,,32.9,50,
2018-01-14T12:08:41.343Z,,,,,32.9,50,
2018-01-14T12:08:51.340Z,,,,,32.8,50,
2018-01-14T12:09:01.340Z,,,,,32.8,50,
2018-01-14T12:09:11.340Z,,,,,32.8,50,
2018-01-14T12:09:21.340Z,,,,,32.7,50,
2018-01-14T12:09:31.355Z,,,,37.7,32.7,50,
2018-01-14T12:09:41.342Z,,,,,32.6,50,
2018-01-14T12:09:51.340Z,,,,,32.6,50,
2018-01-14T12:10:01.340Z,,,,,32.6,50,
2018-01-14T12:10:11.340Z,,,,,32.5,50,
2018-01-14T12:10:21.340Z,,,,,32.5,50,
2018-01-14T12:10:31.340Z,,,,,32.5,50,
2018-01-14T12:10:41.371Z,,,,37.6,32.4,50,
2018-01-14T12:10:51.341Z,,,,,32.4,50,
2018-01-14T12:11:01.340Z,,,,,32.4,50,
2018-01-14T12:11:11.340Z,,,,,32.3,50,
2018-01-14T12:11:21.352Z,,,,,32.3,50,
2018-01-14T12:11:31.340Z,,,,,32.3,50,
2018-01-14T12:11:41.340Z,,,,,32.2,50,
2018-01-14T12:11:51.340Z,,,,,32.2,50,
2018-01-14T12:12:01.340Z,,,,37.5,32.2,50,
2018-01-14T12:12:11.340Z,,,,,32.1,50,
2018-01-14T12:12:21.340Z,,,,,32.1,50,
2018-01-14T12:12:31.340Z,,,,,32.1,50,
2018-01-14T12:12:41.340Z,,,,,32,50,
2018-01-14T12:12:51.340Z,,,,,32,50,
2018-01-14T12:13:01.339Z,,,,,32,50,
2018-01-14T12:13:11.340Z,,,,,32,50,
2018-01-14T12:13:21.340Z,,,,,31.9,50,
2018-01-14T12:13:31.340Z,,,,,31.9,50,
2018-01-14T12:13:41.340Z,,,,37.4,31.9,50,
2018-01-14T12:13:51.340Z,,,,,31.8,50,
2018-01-14T12:14:01.340Z,,,,,31.8,50,
2018-01-14T12:14:11.340Z,,,,,31.8,50,
2018-01-14T12:14:21.340Z,,,,,31.6,50,
2018-01-14T12:14:31.340Z,,,,,31.6,50,
2018-01-14T12:14:41.341Z,,,,,31.6,50,
2018-01-14T12:14:51.340Z,39,1,,41.3,31.6,50,0
2018-01-14T12:15:01.341Z,29,,,42.9,31.5,50,
2018-01-14T12:15:11.340Z,,,,38.8,31.5,50,
2018-01-14T12:15:21.346Z,29,,,36.8,31.5,50,
2018-01-14T12:15:31.340Z,30,,,34.9,31.4,50,
2018-01-14T12:15:41.341Z,29,,,34.2,31.4,50,
2018-01-14T12:15:51.359Z,,,,34.1,31.4,50,
2018-01-14T12:16:01.340Z,,,,34.5,31.4,50,
2018-01-14T12:16:11.350Z,30,,,35.1,31.4,50,
2018-01-14T12:16:21.340Z,,,,35.3,31.3,50,
2018-01-14T12:16:31.340Z,29,,,35.5,31.3,50,
2018-01-14T12:16:41.340Z,30,,,35.7,31.3,50,
2018-01-14T12:16:51.340Z,29,,,35.8,31.3,50,
2018-01-14T12:17:01.340Z,,,,36,31.2,50,
2018-01-14T12:17:11.569Z,30,,,36.3,31.2,50,
2018-01-14T12:17:21.340Z,29,,,36.5,31.2,50,
2018-01-14T12:17:31.339Z,,,,36.7,31.2,50,
2018-01-14T12:17:41.340Z,,,,37.1,31,50,
2018-01-14T12:17:51.340Z,,,,37.3,31,50,
2018-01-14T12:18:01.340Z,,,,37.5,31,50,
2018-01-14T12:18:11.339Z,,,,37.7,31,50,
2018-01-14T12:18:21.340Z,,,,38,31,50,
2018-01-14T12:18:31.339Z,,,,38.1,31,50,
2018-01-14T12:18:41.340Z,,,,38.2,30.9,50,
2018-01-14T12:18:51.340Z,,,,38.4,30.9,50,
2018-01-14T12:19:01.340Z,,,,38.6,30.9,50,
2018-01-14T12:19:11.340Z,30,,,38.7,30.9,50,
2018-01-14T12:19:21.340Z,29,,,39.1,30.9,50,
2018-01-14T12:19:31.340Z,,,,,30.9,50,
2018-01-14T12:19:41.340Z,,,,39.3,30.9,50,
2018-01-14T12:19:51.407Z,,,,39.5,30.8,50,
2018-01-14T12:20:01.340Z,30,,,39.6,30.8,50,
2018-01-14T12:20:11.340Z,29,,,39.8,30.8,50,
2018-01-14T12:20:21.340Z,29,,,40,30.8,50,
2018-01-14T12:20:31.340Z,30,,,,30.8,50,
2018-01-14T12:20:41.341Z,29,,,40.2,30.8,50,
2018-01-14T12:20:51.387Z,,,,40.4,30.8,50,
2018-01-14T12:21:01.342Z,,,,40.5,30.8,50,
2018-01-14T12:21:11.372Z,,,,40.7,30.8,50,
2018-01-14T12:21:21.340Z,,,,41,30.7,50,
2018-01-14T12:21:31.356Z,,,,,30.7,50,
2018-01-14T12:21:41.340Z,,,,41.2,30.7,50,
2018-01-14T12:21:51.366Z,0,1,,40.7,30.7,50,0
2018-01-14T12:22:01.346Z,,,,37.9,30.7,50,
2018-01-14T12:22:11.340Z,,,,36.9,30.7,50,
2018-01-14T12:22:21.340Z,,,,36.5,30.7,50,
2018-01-14T12:22:31.339Z,,,,36.3,30.7,50,
2018-01-14T12:22:41.340Z,,,,,30.7,50,
2018-01-14T12:22:51.339Z,,,,,30.7,50,
2018-01-14T12:23:01.340Z,,,,,30.7,50,
2018-01-14T12:23:11.339Z,,,,36.2,30.6,50,
2018-01-14T12:23:21.367Z,,,,36.1,30.6,50,
2018-01-14T12:23:31.354Z,,,,35.9,30.6,50,
2018-01-14T12:23:41.340Z,,,,,30.6,50,
2018-01-14T12:23:51.339Z,,,,,30.6,50,
2018-01-14T12:24:01.339Z,,,,35.8,30.6,50,
2018-01-14T12:24:11.354Z,,,,,30.6,50,
2018-01-14T12:24:21.340Z,,,,,30.6,50,
2018-01-14T12:24:31.339Z,,,,,30.6,50,
2018-01-14T12:24:41.340Z,,,,,30.6,50,
2018-01-14T12:24:51.340Z,,,,35.7,30.6,50,
2018-01-14T12:25:01.340Z,,,,,30.6,50,
2018-01-14T12:25:11.341Z,,,,,30.4,50,
2018-01-14T12:25:21.339Z,,,,,30.4,50,
2018-01-14T12:25:31.340Z,,,,,30.4,50,
2018-01-14T12:25:41.340Z,,,,35.6,30.4,50,
2018-01-14T12:25:51.340Z,,,,,30.4,50,
2018-01-14T12:26:01.340Z,,,,,30.4,50,
2018-01-14T12:26:11.352Z,,,,,30.4,50,
2018-01-14T12:26:21.340Z,,,,,30.4,50,
2018-01-14T12:26:31.351Z,,,,,30.4,50,
2018-01-14T12:26:41.342Z,,,,,30.4,50,
2018-01-14T12:26:51.340Z,,,,,30.4,50,
2018-01-14T12:27:01.340Z,,,,,30.4,50,
2018-01-14T12:27:11.340Z,,,,,30.3,50,
2018-01-14T12:27:21.340Z,,,,,30.3,50,
2018-01-14T12:27:31.339Z,,,,,30.3,50,
2018-01-14T12:27:41.340Z,,,,35.7,30.3,50,
2018-01-14T12:27:51.340Z,,,,,30.3,50,
2018-01-14T12:28:01.340Z,,,,,30.3,50,
2018-01-14T12:28:11.340Z,44,0,0,35.8,32.5,50,2
2018-01-14T12:28:21.339Z,48,,,37.1,34.9,50,
2018-01-14T12:28:31.350Z,0,0,,39.9,36.5,50,0
2018-01-14T12:28:41.341Z,,,,39.7,37.5,50,
2018-01-14T12:28:51.339Z,,,,39.6,37.4,50,
2018-01-14T12:29:01.348Z,,,,39.5,37.3,50,
2018-01-14T12:29:11.340Z,,,,,37.3,50,
2018-01-14T12:29:21.340Z,,,,,37.2,50,
2018-01-14T12:29:31.339Z,,1,,,37.1,50,0
2018-01-14T12:29:41.340Z,,,59,,36.9,50,
2018-01-14T12:29:51.348Z,,,,,36.9,50,
2018-01-14T12:30:01.340Z,,,,,36.8,50,
2018-01-14T12:30:11.340Z,,,,,36.7,50,
2018-01-14T12:30:21.339Z,,,,,36.6,50,
2018-01-14T12:30:31.339Z,,,,39.4,36.6,50,
2018-01-14T12:30:41.340Z,,,,,36.5,50,
2018-01-14T12:30:51.339Z,,,,,36.4,50,
2018-01-14T12:31:01.340Z,,,,,36.3,50,
2018-01-14T12:31:11.339Z,,,,,36.3,50,
2018-01-14T12:31:21.339Z,,,,,36.2,50,
2018-01-14T12:31:31.341Z,,,,,36.1,50,
2018-01-14T12:31:41.340Z,,,,,36.1,50,
2018-01-14T12:31:51.339Z,,,,,36,50,
2018-01-14T12:32:01.339Z,,,,,35.9,50,
2018-01-14T12:32:11.340Z,,,,,35.8,50,
2018-01-14T12:32:21.363Z,,,,,35.8,50,
2018-01-14T12:32:31.339Z,,,,,35.7,50,
2018-01-14T12:32:41.339Z,,,,39.3,35.7,50,
2018-01-14T12:32:51.340Z,,,,,35.6,50,
2018-01-14T12:33:01.339Z,,,,,35.5,50,
2018-01-14T12:33:11.340Z,,,,,35.5,50,
2018-01-14T12:33:21.339Z,,,,,35.4,50,
2018-01-14T12:33:31.339Z,,,,,35.3,50,
2018-01-14T12:33:41.339Z,,,,,35.3,50,
2018-01-14T12:33:51.339Z,,,,,35.2,50,
2018-01-14T12:34:01.350Z,39,1,,43,35.1,50,0
2018-01-14T12:34:11.339Z,29,,,43.7,35.1,50,
2018-01-14T12:34:21.340Z,29,,,40.9,34.9,50,
2018-01-14T12:34:31.340Z,,,,38.8,34.9,50,
2018-01-14T12:34:41.339Z,,,,37.9,34.8,50,
2018-01-14T12:34:51.339Z,,,,37.8,34.8,50,
2018-01-14T12:35:01.359Z,29,,,37.9,34.7,50,
2018-01-14T12:35:11.345Z,,,,38,34.7,50,
2018-01-14T12:35:21.341Z,,,,38.3,34.6,50,
2018-01-14T12:35:31.341Z,,,,38.6,34.5,50,
2018-01-14T12:35:41.363Z,,,,38.8,34.5,50,
2018-01-14T12:35:51.348Z,,,,39.1,34.4,50,
2018-01-14T12:36:01.354Z,,,,39.2,34.4,50,
2018-01-14T12:36:11.339Z,30,,,39.4,34.3,50,
2018-01-14T12:36:21.362Z,29,,,39.6,34.3,50,
2018-01-14T12:36:31.362Z,,,,39.8,34.2,50,
2018-01-14T12:36:41.340Z,,,,40,34.2,50,
2018-01-14T12:36:51.341Z,30,,,40.2,34.1,50,
2018-01-14T12:37:01.368Z,29,,,40.3,34.1,50,
2018-01-14T12:37:11.339Z,,,,40.5,34,50,
2018-01-14T12:37:21.340Z,,,,40.6,34,50,
2018-01-14T12:37:31.339Z,,,,40.8,34,50,
2018-01-14T12:37:41.339Z,,,,41,33.9,50,
2018-01-14T12:37:51.342Z,30,,,41.1,33.9,50,
2018-01-14T12:38:01.339Z,29,,,41.2,33.8,50,
2018-01-14T12:38:11.339Z,30,,,41.4,33.8,50,
2018-01-14T12:38:21.339Z,29,,,41.6,33.8,50,
2018-01-14T12:38:31.339Z,30,,,41.7,33.7,50,
2018-01-14T12:38:41.340Z,29,,,41.8,33.7,50,
2018-01-14T12:38:51.340Z,,,,42,33.6,50,
2018-01-14T12:39:01.339Z,,,,42.1,33.6,50,
2018-01-14T12:39:11.340Z,,,,42.3,33.6,50,
2018-01-14T12:39:21.343Z,,,,42.4,33.5,50,
2018-01-14T12:39:31.344Z,30,,,42.6,33.5,50,
2018-01-14T12:39:41.339Z,29,,,42.8,33.5,50,
2018-01-14T12:39:51.340Z,,,,43,33.5,50,
2018-01-14T12:40:01.340Z,,,,43.1,33.4,50,
2018-01-14T12:40:11.339Z,30,,,43.3,33.4,50,
2018-01-14T12:40:21.340Z,29,,,43.4,33.4,50,
2018-01-14T12:40:31.339Z,,,,43.6,33.4,50,
2018-01-14T12:40:41.340Z,30,,,43.7,33.3,50,
2018-01-14T12:40:51.339Z,29,,,43.9,33.3,50,
2018-01-14T12:41:01.339Z,,,,44,33.3,50,
2018-01-14T12:41:11.354Z,30,,,44.1,33.3,50,
2018-01-14T12:41:21.339Z,,,,44.3,33.2,50,
2018-01-14T12:41:31.339Z,29,,,44.4,33.2,50,
2018-01-14T12:41:41.340Z,30,,,44.6,33.2,50,
2018-01-14T12:41:51.349Z,29,,,44.7,33.1,50,
2018-01-14T12:42:01.339Z,30,,,44.8,33.1,50,
2018-01-14T12:42:11.340Z,,,,45,33.1,50,
2018-01-14T12:42:21.341Z,29,,,45.1,33.1,50,
2018-01-14T12:42:31.339Z,,,,45.2,33.1,50,
2018-01-14T12:42:41.343Z,,,,45.4,33.1,50,
2018-01-14T12:42:51.339Z,,,,45.5,32.9,50,
2018-01-14T12:43:01.340Z,,,,45.6,32.9,50,
2018-01-14T12:43:11.339Z,30,,,45.7,32.9,50,
2018-01-14T12:43:21.339Z,29,,,46,32.9,50,
2018-01-14T12:43:31.339Z,30,,,,32.9,50,
2018-01-14T12:43:41.360Z,,,,46.1,32.9,50,
2018-01-14T12:43:51.340Z,29,,,46.3,32.8,50,
2018-01-14T12:44:01.339Z,30,,,46.4,32.8,50,
2018-01-14T12:44:11.339Z,29,,,46.5,32.8,50,
2018-01-14T12:44:21.339Z,,,,46.6,32.8,50,
2018-01-14T12:44:31.339Z,0,1,,45.9,32.8,50,0
2018-01-14T12:44:41.445Z,,,,43.8,32.8,50,
2018-01-14T12:44:51.339Z,,,,42.7,32.8,50,
2018-01-14T12:45:01.339Z,,,,41.9,32.7,50,
2018-01-14T12:45:11.343Z,,,,41.7,32.7,50,
2018-01-14T12:45:21.340Z,,,,,32.7,50,
2018-01-14T12:45:31.339Z,,,,,32.7,50,
2018-01-14T12:45:41.342Z,,,,,32.7,50,
2018-01-14T12:45:51.340Z,,,,41.6,32.7,50,
2018-01-14T12:46:01.339Z,,,,41.5,32.7,50,
2018-01-14T12:46:11.339Z,,,,41.3,32.7,50,
2018-01-14T12:46:21.339Z,,,,41.2,32.6,50,
2018-01-14T12:46:31.339Z,,,,41.1,32.6,50,
2018-01-14T12:46:41.339Z,,,,,32.6,50,
2018-01-14T12:46:51.339Z,,,,,32.6,50,
2018-01-14T12:47:01.354Z,,,,41,32.6,50,
2018-01-14T12:47:11.339Z,,,,40.9,32.6,50,
2018-01-14T12:47:21.339Z,,,,,32.6,50,
2018-01-14T12:47:31.339Z,,,,40.8,32.6,50,
2018-01-14T12:47:41.339Z,,,,,32.5,50,
2018-01-14T12:47:51.339Z,,,,40.7,32.5,50,
2018-01-14T12:48:01.339Z,,,,,32.5,50,
2018-01-14T12:48:11.341Z,,,,,32.5,50,
2018-01-14T12:48:21.339Z,,,,,32.5,50,
2018-01-14T12:48:31.339Z,,,,,32.5,50,
2018-01-14T12:48:41.339Z,,,,,32.5,50,
2018-01-14T12:48:51.339Z,,,,,32.5,50,
2018-01-14T12:49:01.339Z,,,,40.6,32.5,50,
2018-01-14T12:49:11.339Z,,,,,32.5,50,
2018-01-14T12:49:21.339Z,,,,40.7,32.4,50,
2018-01-14T12:49:31.342Z,,,,40.6,32.4,50,
2018-01-14T12:49:41.339Z,,,,40.7,32.4,50,
2018-01-14T12:49:51.339Z,,,,,32.4,50,
2018-01-14T12:50:01.339Z,,,,,32.4,50,
2018-01-14T12:50:11.340Z,,,,,32.4,50,
2018-01-14T12:50:21.339Z,,,,,32.4,50,
2018-01-14T12:50:31.339Z,,,,,32.4,50,
2018-01-14T12:50:41.339Z,,,,40.8,32.4,50,
2018-01-14T12:50:51.344Z,,,,,32.3,50,
2018-01-14T12:51:01.339Z,,,,,32.3,50,
2018-01-14T12:51:11.346Z,,,,40.9,32.3,50,
2018-01-14T12:51:21.339Z,,,,,32.3,50,
2018-01-14T12:51:31.344Z,,,,,32.3,50,
2018-01-14T12:51:41.345Z,,,,41,32.3,50,
2018-01-14T12:51:51.440Z,,,,41,32.3,50,
2018-01-14T12:52:01.339Z,,,,,32.3,50,
2018-01-14T12:52:11.393Z,,,,,32.2,50,
2018-01-14T12:52:21.389Z,,,,,32.2,50,
2018-01-14T12:52:31.380Z,,,,,32.2,50,
2018-01-14T12:52:41.342Z,,,,,32.2,50,
2018-01-14T12:52:51.361Z,,,,,32.2,50,
2018-01-14T12:53:01.349Z,,,,,32.2,50,
2018-01-14T12:53:11.340Z,,,,,32.2,50,
2018-01-14T12:53:21.341Z,,,,,32.2,50,
2018-01-14T12:53:31.339Z,,,,41.1,32.1,50,
2018-01-14T12:53:41.340Z,,,,41,32.1,50,
2018-01-14T12:53:51.339Z,,,,,32.1,50,
2018-01-14T12:54:01.339Z,,,,,32.1,50,
2018-01-14T12:54:11.339Z,,,,,32.1,50,
2018-01-14T12:54:21.339Z,,,,,32.1,50,
2018-01-14T12:54:31.340Z,,,,,32.1,50,
2018-01-14T12:54:41.339Z,,,,,32,50,
2018-01-14T12:54:51.339Z,,,,,32,50,
2018-01-14T12:55:01.339Z,,,,,32,50,
2018-01-14T12:55:11.441Z,,,,41,32,50,
2018-01-14T12:55:21.339Z,,,,41,32,50,
2018-01-14T12:55:31.339Z,,,,40.9,32,50,
2018-01-14T12:55:41.340Z,,,,,32,50,
2018-01-14T12:55:51.339Z,,,,,31.9,50,
2018-01-14T12:56:01.339Z,,,,,31.9,50,
2018-01-14T12:56:11.339Z,,,,,31.9,50,
2018-01-14T12:56:21.339Z,,,,,31.9,50,
2018-01-14T12:56:31.339Z,,,,,31.9,50,
2018-01-14T12:56:41.339Z,,,,40.8,31.9,50,
2018-01-14T12:56:51.339Z,,,,,31.9,50,
2018-01-14T12:57:01.339Z,,,,,31.9,50,
2018-01-14T12:57:11.339Z,,,,,31.9,50,
2018-01-14T12:57:21.339Z,,,,,31.9,50,
2018-01-14T12:57:31.339Z,,,,,31.8,50,
2018-01-14T12:57:41.339Z,,,,40.7,31.8,50,
2018-01-14T12:57:51.339Z,,,,,31.8,50,
2018-01-14T12:58:01.339Z,,,,,31.8,50,
2018-01-14T12:58:11.339Z,,,,,31.8,50,
2018-01-14T12:58:21.339Z,,,,,31.8,50,
2018-01-14T12:58:31.339Z,43,1,,42,31.8,50,0
2018-01-14T12:58:41.350Z,35,,,46,31.8,50,
2018-01-14T12:58:51.339Z,29,,,44.9,31.6,50,
2018-01-14T12:59:01.339Z,,,,42.9,31.6,50,
2018-01-14T12:59:11.339Z,,,,40.9,31.6,50,
2018-01-14T12:59:21.339Z,,,,40.2,31.6,50,
2018-01-14T12:59:31.339Z,30,,,40,31.6,50,
2018-01-14T12:59:41.339Z,29,,,40.3,31.6,50,
2018-01-14T12:59:51.339Z,30,,,41,31.6,50,
2018-01-14T13:00:01.339Z,29,,,41.1,31.6,50,
2018-01-14T13:00:11.339Z,30,,,41.4,31.6,50,
2018-01-14T13:00:21.339Z,,,,41.5,31.5,50,
2018-01-14T13:00:31.339Z,,,,41.7,31.5,50,
2018-01-14T13:00:41.340Z,29,,,42,31.5,50,
2018-01-14T13:00:51.339Z,,,,42.1,31.5,50,
2018-01-14T13:01:01.339Z,,,,42.3,31.5,50,
2018-01-14T13:01:11.339Z,,,,42.6,31.5,50,
2018-01-14T13:01:21.348Z,,,,42.8,31.5,50,
2018-01-14T13:01:31.339Z,29,,,43,31.5,50,
2018-01-14T13:01:41.350Z,29,1,59,43.1,31.5,50,0
2018-01-14T13:01:51.339Z,,,,43.3,31.5,50,
2018-01-14T13:02:01.339Z,30,,,43.4,31.5,50,
2018-01-14T13:02:11.339Z,29,,,43.6,31.5,50,
2018-01-14T13:02:21.375Z,,,,43.7,31.5,50,
2018-01-14T13:02:31.340Z,30,,,43.8,31.5,50,
2018-01-14T13:02:41.339Z,29,,,44,31.5,50,
2018-01-14T13:02:51.339Z,30,,,44.1,31.5,50,
2018-01-14T13:03:01.395Z,29,,,44.2,31.5,50,
2018-01-14T13:03:11.339Z,30,,,44.3,31.5,50,
2018-01-14T13:03:21.342Z,29,,,44.5,31.5,50,
2018-01-14T13:03:31.341Z,0,0,0,44.8,31.5,50,0
2018-01-14T13:03:41.349Z,,,,45.8,40.5,50,
2018-01-14T13:03:51.366Z,30,0,,42.2,44.3,50,2
2018-01-14T13:04:01.340Z,29,,,43,42.3,50,
2018-01-14T13:04:11.339Z,29,0,,44.6,43.4,50,0
2018-01-14T13:04:21.344Z,0,0,,42.8,44.9,50,2
2018-01-14T13:04:31.343Z,30,,,43.3,43,50,
2018-01-14T13:04:41.339Z,31,,,44.3,43.8,50,
2018-01-14T13:04:51.339Z,29,0,,45.7,45,50,0
2018-01-14T13:05:01.344Z,0,0,,45.1,45.7,50,0
2018-01-14T13:05:11.339Z,,,,44.9,45.5,50,
2018-01-14T13:05:21.339Z,,,,,45.4,50,
2018-01-14T13:05:31.345Z,,,,,45.2,50,
2018-01-14T13:05:41.339Z,,,,,45.1,50,
2018-01-14T13:05:51.344Z,,1,59,,45,50,0
2018-01-14T13:06:01.354Z,,,,,44.9,50,
2018-01-14T13:06:11.339Z,,,,44.8,44.8,50,
2018-01-14T13:06:21.339Z,,,,44.9,44.6,50,
2018-01-14T13:06:31.339Z,,,,44.8,44.4,50,
2018-01-14T13:06:41.343Z,,,,44.9,45.1,50,
2018-01-14T13:06:51.339Z,,,,44.8,45.3,50,
2018-01-14T13:07:01.346Z,,,,,45.1,50,
2018-01-14T13:07:11.339Z,,,,,45,50,
2018-01-14T13:07:21.339Z,,,,,44.9,50,
2018-01-14T13:07:31.338Z,,,,44.7,44.7,50,
2018-01-14T13:07:41.344Z,,,,,44.6,50,
2018-01-14T13:07:51.339Z,,,,,44.4,50,
2018-01-14T13:08:01.344Z,,,,,44.2,50,
2018-01-14T13:08:11.338Z,,,,,44.1,50,
2018-01-14T13:08:21.342Z,,,,,44,50,
2018-01-14T13:08:31.363Z,,,,,43.9,50,
2018-01-14T13:08:41.339Z,,,,,43.8,50,
2018-01-14T13:08:51.347Z,,,,,43.6,50,
2018-01-14T13:09:01.339Z,,,,,43.5,50,
2018-01-14T13:09:11.338Z,,,,,43.3,50,
2018-01-14T13:09:21.343Z,,,,44.8,43.2,50,
2018-01-14T13:09:31.339Z,,,,,43,50,
2018-01-14T13:09:41.339Z,,,,,42.8,50,
2018-01-14T13:09:51.338Z,,,,,42.6,50,
2018-01-14T13:10:01.338Z,,,,,42.4,50,
2018-01-14T13:10:11.339Z,,,,44.9,42.2,50,
2018-01-14T13:10:21.340Z,,,,,42,50,
2018-01-14T13:10:31.339Z,,,,,41.9,50,
2018-01-14T13:10:41.341Z,,,,,41.7,50,
2018-01-14T13:10:51.339Z,,,,,41.5,50,
2018-01-14T13:11:01.339Z,,,,,41.4,50,
2018-01-14T13:11:11.354Z,,,,45,41.2,50,
2018-01-14T13:11:21.338Z,,,,45,41.1,50,
2018-01-14T13:11:31.339Z,39,1,,48.2,40.8,50,0
2018-01-14T13:11:41.339Z,29,,,48.7,40.7,50,
2018-01-14T13:11:51.339Z,30,,,44.9,40.5,50,
2018-01-14T13:12:01.354Z,29,,,42.8,40.4,50,
2018-01-14T13:12:11.342Z,,,,41.6,40.3,50,
2018-01-14T13:12:21.338Z,,,,41.1,40.2,50,
2018-01-14T13:12:31.338Z,30,,,,40.1,50,
2018-01-14T13:12:41.339Z,29,,,41.4,40,50,
2018-01-14T13:12:51.339Z,0,1,,41.9,39.9,50,0
2018-01-14T13:13:01.339Z,,,,39.9,39.8,50,
2018-01-14T13:13:11.339Z,,,,37.9,39.7,50,
2018-01-14T13:13:21.339Z,,,,37.3,39.6,50,
2018-01-14T13:13:31.339Z,,,,37.1,39.5,50,
2018-01-14T13:13:41.339Z,,,,36.9,39.4,50,
2018-01-14T13:13:51.338Z,,,,,39.3,50,
2018-01-14T13:14:01.339Z,,0,0,,39.2,50,2
2018-01-14T13:14:11.349Z,,0,,38.1,34.8,50,0
2018-01-14T13:14:21.344Z,,0,,35.6,28.9,50,2
2018-01-14T13:14:31.339Z,,0,,36,36,50,0
2018-01-14T13:14:41.339Z,,,,,36.1,50,
2018-01-14T13:14:51.338Z,,,,36.1,36.1,50,
2018-01-14T13:15:01.338Z,,,,36,36.1,50,
2018-01-14T13:15:11.338Z,,,,,36,50,
2018-01-14T13:15:21.338Z,,,,,35.9,50,
2018-01-14T13:15:31.339Z,,1,59,,35.9,50,0
2018-01-14T13:15:41.355Z,,,,,35.8,50,
2018-01-14T13:15:51.344Z,50,0,0,35.7,36,50,2
2018-01-14T13:16:01.339Z,65,,,38,34.5,50,
2018-01-14T13:16:11.339Z,78,,,41,37.7,50,
2018-01-14T13:16:21.339Z,81,,,45.3,41.4,50,
2018-01-14T13:16:31.339Z,0,0,,49.3,43.6,50,0
2018-01-14T13:16:41.351Z,,0,,48.1,45,50,0
2018-01-14T13:16:51.339Z,,,,47.9,44.9,50,
2018-01-14T13:17:01.339Z,,,,47.8,44.8,50,
2018-01-14T13:17:11.338Z,,,,,44.6,50,
2018-01-14T13:17:21.339Z,,,,,44.4,50,
2018-01-14T13:17:31.338Z,,1,59,,44.2,50,0
2018-01-14T13:17:41.338Z,,,,,44.1,50,
2018-01-14T13:17:51.338Z,,,,,43.9,50,
2018-01-14T13:18:01.338Z,,,,47.7,43.8,50,
2018-01-14T13:18:11.339Z,,,,,43.6,50,
2018-01-14T13:18:21.338Z,,,,,43.5,50,
2018-01-14T13:18:31.338Z,,,,,43.4,50,
2018-01-14T13:18:41.338Z,,,,,43.2,50,
2018-01-14T13:18:51.338Z,,,,,43.1,50,
2018-01-14T13:19:01.339Z,,,,47.6,43,50,
2018-01-14T13:19:11.339Z,,,,,42.8,50,
2018-01-14T13:19:21.338Z,39,1,,51.2,42.7,50,0
2018-01-14T13:19:31.339Z,29,,,48.5,42.5,50,
2018-01-14T13:19:41.350Z,29,0,0,44.5,42.6,50,2
2018-01-14T13:19:51.339Z,0,0,,43.3,29.6,50,0
2018-01-14T13:20:01.338Z,,0,,42.2,41.3,50,0
2018-01-14T13:20:11.338Z,,0,,,41.5,50,2
2018-01-14T13:20:21.339Z,,0,,41.8,42.8,50,0
2018-01-14T13:20:31.340Z,0,0,,42.2,42.5,50,0
2018-01-14T13:20:41.339Z,,,,40.6,41.7,50,
2018-01-14T13:20:51.339Z,57,0,,40.3,41.6,50,0
2018-01-14T13:21:01.339Z,0,0,,38.5,38.1,50,0
2018-01-14T13:21:11.339Z,,0,,38.5,37.9,50,2
2018-01-14T13:21:21.339Z,0,0,,37.7,37.6,50,0
2018-01-14T13:21:31.338Z,,,,37.8,37.4,50,
2018-01-14T13:21:41.338Z,,,,37.7,37.3,50,
2018-01-14T13:21:51.338Z,,,,,37.2,50,
2018-01-14T13:22:01.338Z,,0,,,37.2,50,2
2018-01-14T13:22:11.339Z,44,0,,38.2,37.5,50,2
2018-01-14T13:22:21.338Z,46,,,40,38.6,50,
2018-01-14T13:22:31.338Z,43,,,42.1,40.7,50,
2018-01-14T13:22:41.340Z,42,,,44.1,42.8,50,
2018-01-14T13:22:51.339Z,68,0,,45.7,44.4,50,0
2018-01-14T13:23:01.339Z,0,0,,45,44.6,50,0
2018-01-14T13:23:11.338Z,,,,44.8,44.3,50,
2018-01-14T13:23:21.338Z,,0,,44.9,44.1,50,0
2018-01-14T13:23:31.339Z,,,,43.6,44.2,50,
2018-01-14T13:23:41.398Z,,,,43.5,44,50,
2018-01-14T13:23:51.338Z,,,,43.4,43.9,50,
2018-01-14T13:24:01.338Z,,,,,43.8,50,
2018-01-14T13:24:11.338Z,,,,,43.7,50,
2018-01-14T13:24:21.339Z,,1,59,,43.5,50,0
2018-01-14T13:24:31.338Z,40,1,,47,43.4,50,0
2018-01-14T13:24:41.349Z,29,,,45.8,43.3,50,
2018-01-14T13:24:51.339Z,,,,41.8,43.2,50,
2018-01-14T13:25:01.338Z,,,,40.8,43,50,
