Time,ActPow,HwTSet,PrimT,PrimTSet,HwActive,HwTOutlet,ChActive
2018-01-29T12:36:09.129Z,,50,,,,33.2,
2018-01-29T12:36:18.939Z,,50,34.8,,,33.2,
2018-01-29T12:36:28.937Z,,50,,,,33.2,
2018-01-29T12:36:38.933Z,,,34.7,,,,
2018-01-29T12:36:49.006Z,,50,34.6,,,33.1,
2018-01-29T12:36:58.981Z,,50,,,,32.9,
2018-01-29T12:37:08.967Z,,,34.5,,,,
2018-01-29T12:37:18.940Z,,50,,,,32.8,
2018-01-29T12:37:28.933Z,,50,,,,32.8,
2018-01-29T12:37:38.933Z,,,34.4,,,,
2018-01-29T12:37:48.936Z,,50,34.3,,,32.7,
2018-01-29T12:37:58.942Z,,50,,,,32.7,
2018-01-29T12:38:11.137Z,,,34.2,,,,
2018-01-29T12:38:18.970Z,,50,,,,32.6,
2018-01-29T12:38:28.934Z,,50,,,,32.5,
2018-01-29T12:38:38.933Z,,,34.1,,,,
2018-01-29T12:38:48.938Z,,50,34,,,32.5,
2018-01-29T12:38:58.939Z,,50,,,,32.4,
2018-01-29T12:39:08.979Z,,,33.9,,,,
2018-01-29T12:39:20.351Z,,50,,,,32.3,
2018-01-29T12:39:28.987Z,,50,,,,32.3,
2018-01-29T12:39:38.990Z,,,33.8,,,,
2018-01-29T12:39:48.975Z,,50,,,,32.2,
2018-01-29T12:39:58.933Z,,50,,,,32.2,
2018-01-29T12:40:08.966Z,,,33.7,,,,
2018-01-29T12:40:18.945Z,,50,,,,32.1,
2018-01-29T12:40:28.942Z,,50,,,,32.1,
2018-01-29T12:40:38.939Z,,,33.6,,,,
2018-01-29T12:40:48.948Z,,50,33.5,,,32,
2018-01-29T12:40:58.934Z,,50,,,,32,
2018-01-29T12:41:18.934Z,,50,,,,31.9,
2018-01-29T12:41:30.451Z,,50,,,,31.9,
2018-01-29T12:41:38.974Z,,,33.4,,,,
2018-01-29T12:41:48.933Z,,50,,,,31.8,
2018-01-29T12:41:58.934Z,,50,,,,31.8,
2018-01-29T12:42:08.958Z,,,33.3,,,,
2018-01-29T12:42:18.934Z,,50,,,,31.6,
2018-01-29T12:42:28.937Z,,50,,,,31.6,
2018-01-29T12:42:38.936Z,,,33.2,,,,
2018-01-29T12:42:48.948Z,,50,,,,31.5,
2018-01-29T12:42:58.935Z,,50,,,,31.5,
2018-01-29T12:43:08.934Z,,,33.1,,,,
2018-01-29T12:43:18.938Z,,50,,59,0,31.4,2
2018-01-29T12:43:38.941Z,,50,,,,31.4,
2018-01-29T12:43:48.933Z,,,32.9,5,0,,0
2018-01-29T12:43:58.986Z,,50,,59,0,31.3,2
2018-01-29T12:44:08.934Z,,50,,,,31.3,
2018-01-29T12:44:18.934Z,,50,,,,31.3,
2018-01-29T12:44:28.939Z,,50,,,,31.2,
2018-01-29T12:44:38.934Z,,,32.8,,,,
2018-01-29T12:44:48.935Z,,50,,,,31.2,
2018-01-29T12:44:58.941Z,,50,,,,31,
2018-01-29T12:45:19.024Z,,50,32.7,,,31,
2018-01-29T12:45:28.935Z,,50,,,,31,
2018-01-29T12:45:48.951Z,,50,,,,30.9,
2018-01-29T12:45:58.953Z,,50,,,,30.9,
2018-01-29T12:46:08.958Z,,,32.6,,,,
2018-01-29T12:46:18.952Z,,50,,,,30.8,
2018-01-29T12:46:28.936Z,,50,,,,30.8,
2018-01-29T12:46:48.935Z,,50,,,,30.7,
2018-01-29T12:46:58.934Z,,50,,,,30.7,
2018-01-29T12:47:08.942Z,,,32.5,,,,
2018-01-29T12:47:18.999Z,,50,,,,30.7,
2018-01-29T12:47:29.021Z,,50,,,,30.6,
2018-01-29T12:47:49.186Z,,50,,,,30.6,
2018-01-29T12:47:58.958Z,,50,,,,30.6,
2018-01-29T12:48:08.944Z,,,32.4,,,,
2018-01-29T12:48:18.934Z,,50,,,,30.4,
2018-01-29T12:48:28.933Z,,50,,,,30.4,
2018-01-29T12:48:48.935Z,,50,,,,30.3,
2018-01-29T12:48:58.942Z,,50,,,,30.3,
2018-01-29T12:49:09.709Z,,,32.3,,,,
2018-01-29T12:49:18.945Z,,50,,,,30.3,
2018-01-29T12:49:28.967Z,,50,,,,30.2,
2018-01-29T12:49:48.934Z,,50,,,,30.2,
2018-01-29T12:49:58.934Z,,50,,,,30.2,
2018-01-29T12:50:19.036Z,,50,,,,30.1,
2018-01-29T12:50:28.986Z,,50,,,,30.1,
2018-01-29T12:50:38.939Z,,,32.2,,,,
2018-01-29T12:50:48.940Z,,50,,,0,30.1,2
2018-01-29T12:50:58.952Z,35,50,37.9,,,30.1,
2018-01-29T12:51:09.719Z,29,50,36.2,,,30,
2018-01-29T12:51:18.941Z,29,50,34.8,,,30,
2018-01-29T12:51:28.937Z,30,,32.6,,,,
2018-01-29T12:51:38.935Z,29,50,32,,,30,
2018-01-29T12:51:48.935Z,29,,31.8,,,,
2018-01-29T12:51:59.010Z,,50,32,,,29.8,
2018-01-29T12:52:08.934Z,,,32.4,,,,
2018-01-29T12:52:18.992Z,,50,32.8,,,29.8,
2018-01-29T12:52:28.940Z,,,33.1,,,,
2018-01-29T12:52:38.950Z,,50,33.3,,,29.8,
2018-01-29T12:52:48.957Z,,50,,,,29.7,
2018-01-29T12:52:58.946Z,30,,33.6,,,,
2018-01-29T12:53:08.939Z,29,50,33.8,,,29.7,
2018-01-29T12:53:18.934Z,30,50,34,,,29.7,
2018-01-29T12:53:28.939Z,,,34.2,,,,
2018-01-29T12:53:38.948Z,29,50,34.4,,,29.7,
2018-01-29T12:53:48.947Z,,50,,,,29.7,
2018-01-29T12:53:58.934Z,30,,34.7,,,,
2018-01-29T12:54:08.979Z,29,50,34.9,,,29.6,
2018-01-29T12:54:18.936Z,,50,35.2,,,29.6,
2018-01-29T12:54:28.982Z,30,,35.4,,,,
2018-01-29T12:54:38.966Z,29,50,35.6,,,29.6,
2018-01-29T12:54:48.935Z,,50,,,,29.6,
2018-01-29T12:55:02.653Z,,50,35.9,,,29.6,
2018-01-29T12:55:08.942Z,,,36.1,,,,
2018-01-29T12:55:18.937Z,,50,36.3,,,29.6,
2018-01-29T12:55:28.935Z,,50,,,,29.5,
2018-01-29T12:55:42.571Z,29,,36.6,,,,
2018-01-29T12:55:48.952Z,,50,36.8,,,29.5,
2018-01-29T12:55:58.947Z,,,37.1,,,,
2018-01-29T12:56:08.935Z,,50,37.2,,,29.5,
2018-01-29T12:56:18.937Z,30,50,37.4,,,29.5,
2018-01-29T12:56:28.935Z,,50,,,,29.5,
2018-01-29T12:56:38.935Z,,,37.8,,,,
2018-01-29T12:56:48.937Z,,50,38,,,29.5,
2018-01-29T12:56:58.939Z,29,,38.1,,,,
2018-01-29T12:57:08.935Z,,50,38.3,,,29.5,
2018-01-29T12:57:18.939Z,,50,38.5,,,29.5,
2018-01-29T12:57:28.935Z,,50,,,,29.5,
2018-01-29T12:57:39.045Z,30,,38.8,,,,
2018-01-29T12:57:48.945Z,29,50,39.1,,,29.5,
2018-01-29T12:57:58.934Z,,50,39.3,,,29.5,
2018-01-29T12:58:08.940Z,,50,,,,29.5,
2018-01-29T12:58:18.945Z,29,50,39.6,,,29.3,
2018-01-29T12:58:28.936Z,0,50,38.9,,0,29.3,2
2018-01-29T12:58:38.937Z,,,36.3,,,,
2018-01-29T12:58:48.961Z,,50,35.2,,,29.5,
2018-01-29T12:58:58.935Z,,50,34.7,,,29.5,
2018-01-29T12:59:08.935Z,,50,34.6,,,29.5,
2018-01-29T12:59:18.935Z,,50,,,,29.3,
2018-01-29T12:59:28.950Z,,50,,,,29.5,
2018-01-29T12:59:49.461Z,,50,,,,29.3,
2018-01-29T12:59:58.954Z,,50,,,,29.3,
2018-01-29T13:00:08.943Z,,,34.4,,,,
2018-01-29T13:00:18.943Z,,50,34.3,,,29.3,
2018-01-29T13:00:28.935Z,,50,,,,29.3,
2018-01-29T13:00:48.935Z,,50,,,,29.3,
2018-01-29T13:00:58.941Z,,50,,,,29.3,
2018-01-29T13:01:19.172Z,,50,34.2,,,29.5,
2018-01-29T13:01:28.937Z,,50,,,,29.3,
2018-01-29T13:01:48.942Z,,50,,,,29.3,
2018-01-29T13:01:59.026Z,,50,,,,29.3,
2018-01-29T13:02:19.276Z,,50,,,,29.3,
2018-01-29T13:02:28.935Z,,50,,,,29.3,
2018-01-29T13:02:48.943Z,,50,,,,29.3,
2018-01-29T13:02:58.948Z,,50,,,,29.3,
2018-01-29T13:03:18.961Z,,50,,,,29.3,
2018-01-29T13:03:29.029Z,,50,,,,29.3,
2018-01-29T13:03:48.962Z,,50,,,,29.3,
2018-01-29T13:03:58.964Z,,50,,,,29.3,
2018-01-29T13:04:08.938Z,,,,5,0,,0
2018-01-29T13:04:18.941Z,,50,,59,0,29.3,2
2018-01-29T13:04:28.948Z,,,34.3,,,,
2018-01-29T13:04:38.947Z,,50,,5,0,29.3,0
2018-01-29T13:04:48.935Z,,50,,,,29.3,
2018-01-29T13:04:58.939Z,,50,,,,29.3,
2018-01-29T13:05:18.936Z,,50,34.4,,,29.3,
2018-01-29T13:05:28.951Z,,50,,,,29.3,
2018-01-29T13:05:48.948Z,,50,,,,29.3,
2018-01-29T13:05:58.935Z,,50,,,,29.3,
2018-01-29T13:06:08.938Z,,,34.5,,,,
2018-01-29T13:06:18.936Z,,50,,,,29.3,
2018-01-29T13:06:28.939Z,,50,,,,29.3,
2018-01-29T13:06:48.936Z,,50,34.6,,,29.3,
2018-01-29T13:06:58.935Z,,50,,,,29.3,
2018-01-29T13:07:18.939Z,,50,,,,29.3,
2018-01-29T13:07:28.945Z,,50,,,,29.3,
2018-01-29T13:07:48.948Z,,50,,,,29.3,
2018-01-29T13:07:58.991Z,,50,,,,29.3,
2018-01-29T13:08:18.977Z,,50,,,,29.3,
2018-01-29T13:08:28.935Z,,50,,,,29.3,
2018-01-29T13:08:48.945Z,,50,,,,29.3,
2018-01-29T13:08:58.935Z,,50,,,,29.2,
2018-01-29T13:09:18.935Z,,50,,,,29.2,
2018-01-29T13:09:28.935Z,,50,,,,29.2,
2018-01-29T13:09:48.936Z,,50,,,,29.2,
2018-01-29T13:09:58.935Z,,50,,,,29.2,
2018-01-29T13:10:18.935Z,,50,,,,29.2,
2018-01-29T13:10:28.936Z,,50,,,,29.2,
2018-01-29T13:10:48.936Z,,50,,,,29.2,
2018-01-29T13:10:58.938Z,,50,,,,29.2,
2018-01-29T13:11:08.941Z,,,34.5,,,,
2018-01-29T13:11:18.939Z,,50,,,,29.2,
2018-01-29T13:11:28.935Z,,50,,,,29.2,
2018-01-29T13:11:48.942Z,,50,,,,29.2,
2018-01-29T13:11:58.935Z,,50,,,,29.2,
2018-01-29T13:12:18.935Z,,50,,,,29.2,
2018-01-29T13:12:28.942Z,,50,,,,29.2,
2018-01-29T13:12:48.935Z,,50,34.4,,,29.2,
2018-01-29T13:12:58.936Z,,50,,,,29.2,
2018-01-29T13:13:18.936Z,,50,,,,29.2,
2018-01-29T13:13:28.935Z,,50,,,,29.1,
2018-01-29T13:13:48.954Z,,50,,,,29.1,
2018-01-29T13:13:59.001Z,,50,,,,29.1,
2018-01-29T13:14:18.936Z,,50,,,,29.1,
2018-01-29T13:14:28.941Z,,50,,,,29.1,
2018-01-29T13:14:38.936Z,,,34.3,,,,
2018-01-29T13:14:48.936Z,,50,34.4,,,29.1,
2018-01-29T13:14:58.941Z,,50,,,,29.1,
2018-01-29T13:15:08.936Z,,,34.3,,,,
2018-01-29T13:15:18.936Z,,50,,,,29.1,
2018-01-29T13:15:28.939Z,,50,,,,29.1,
2018-01-29T13:15:48.942Z,,50,,,,29.1,
2018-01-29T13:15:58.936Z,,50,,,,29.1,
2018-01-29T13:16:18.939Z,,50,,,,29,
2018-01-29T13:16:28.938Z,,50,,,,29,
2018-01-29T13:16:38.936Z,,,34.2,,,,
2018-01-29T13:16:48.936Z,,50,,,,29,
2018-01-29T13:16:58.944Z,,50,,,,29,
2018-01-29T13:17:18.965Z,,50,,,,29,
2018-01-29T13:17:28.936Z,,50,,,,29,
2018-01-29T13:17:48.936Z,,50,,,,29,
2018-01-29T13:17:58.937Z,,50,,,,29,
2018-01-29T13:18:18.964Z,,50,34.1,,,29,
2018-01-29T13:18:28.945Z,,50,,,,29,
2018-01-29T13:18:48.980Z,,50,,,,29,
2018-01-29T13:18:58.974Z,,50,,,,29,
2018-01-29T13:19:18.945Z,,50,,,,29,
2018-01-29T13:19:28.952Z,,50,,,,29,
2018-01-29T13:19:48.952Z,,50,34,,,29,
2018-01-29T13:19:58.947Z,,50,,,,29,
2018-01-29T13:20:18.947Z,,50,,,,28.9,
2018-01-29T13:20:28.957Z,,50,,,,28.9,
2018-01-29T13:20:48.941Z,,50,,,,28.9,
2018-01-29T13:20:58.943Z,,50,,,,28.9,
2018-01-29T13:21:18.941Z,,50,,,,28.9,
2018-01-29T13:21:28.953Z,,50,,,,28.9,
2018-01-29T13:21:48.939Z,,50,,,,28.9,
2018-01-29T13:22:08.946Z,,50,33.9,,,28.9,
2018-01-29T13:22:18.958Z,,50,33.9,,,28.9,
2018-01-29T13:22:38.947Z,,50,,,,28.9,
2018-01-29T13:22:48.947Z,,50,,,,28.9,
2018-01-29T13:23:08.940Z,,50,,,,28.9,
2018-01-29T13:23:18.940Z,,50,,,,28.7,
2018-01-29T13:23:29.009Z,,50,,,,28.9,
2018-01-29T13:23:48.947Z,,50,,,,28.7,
2018-01-29T13:23:58.999Z,,50,,,,28.7,
2018-01-29T13:24:08.936Z,,,33.8,,,,
2018-01-29T13:24:18.952Z,,50,,,,28.7,
2018-01-29T13:24:28.940Z,,50,,,,28.7,
2018-01-29T13:24:48.936Z,,50,,,,28.7,
2018-01-29T13:24:58.970Z,,50,,,,28.7,
2018-01-29T13:25:18.937Z,,50,,,,28.7,
2018-01-29T13:25:28.940Z,,50,,,,28.7,
2018-01-29T13:25:48.939Z,,50,,,,28.7,
2018-01-29T13:25:58.937Z,,50,,,,28.7,
2018-01-29T13:26:18.955Z,,50,,,,28.7,
2018-01-29T13:26:28.938Z,,50,,,,28.7,
2018-01-29T13:26:48.936Z,,50,,,,28.6,
2018-01-29T13:26:58.940Z,,50,,,,28.6,
2018-01-29T13:27:08.938Z,,,33.7,,,,
2018-01-29T13:27:18.955Z,,50,,,,28.6,
2018-01-29T13:27:28.948Z,,50,,,,28.6,
2018-01-29T13:27:48.937Z,,50,,,,28.6,
2018-01-29T13:27:58.936Z,,50,,,,28.6,
2018-01-29T13:28:18.945Z,,50,,,,28.6,
2018-01-29T13:28:28.936Z,,50,,,,28.6,
2018-01-29T13:28:48.936Z,,50,,,,28.6,
2018-01-29T13:28:58.937Z,,50,,,,28.6,
2018-01-29T13:29:18.938Z,,50,,,,28.5,
2018-01-29T13:29:28.937Z,,50,,,,28.5,
2018-01-29T13:29:48.938Z,,50,,,,28.6,
2018-01-29T13:29:58.938Z,,50,,,,28.5,
2018-01-29T13:30:08.940Z,,,33.6,,,,
2018-01-29T13:30:18.948Z,,50,,,,28.5,
2018-01-29T13:30:30.510Z,,50,,,,28.5,
2018-01-29T13:30:48.939Z,,50,,,,28.5,
2018-01-29T13:30:58.977Z,,50,,,,28.5,
2018-01-29T13:31:18.939Z,,50,,,,28.5,
2018-01-29T13:31:28.947Z,,50,,,,28.5,
2018-01-29T13:31:48.937Z,,50,,,,28.5,
2018-01-29T13:31:58.937Z,,50,,,,28.5,
2018-01-29T13:32:18.938Z,,50,,,,28.5,
2018-01-29T13:32:28.945Z,,50,,,,28.4,
2018-01-29T13:32:48.937Z,,50,,,,28.5,
2018-01-29T13:32:58.940Z,,50,,,,28.5,
2018-01-29T13:33:08.937Z,,,33.5,,,,
2018-01-29T13:33:18.946Z,0,50,33.5,5,0,28.4,0
2018-01-29T13:33:28.982Z,,50,,,,28.4,
2018-01-29T13:33:48.937Z,,50,,,,28.4,
2018-01-29T13:33:58.937Z,,50,,,,28.4,
2018-01-29T13:34:18.938Z,,50,,,,28.4,
2018-01-29T13:34:28.937Z,,50,,,,28.4,
2018-01-29T13:34:48.938Z,,50,,,,28.4,
2018-01-29T13:34:58.951Z,,50,,,,28.4,
2018-01-29T13:35:18.938Z,,50,,,,28.4,
2018-01-29T13:35:28.938Z,,50,,,,28.4,
2018-01-29T13:35:48.940Z,,50,,,,28.3,
2018-01-29T13:35:58.940Z,,50,,,,28.3,
2018-01-29T13:36:08.937Z,,,33.5,,,,
2018-01-29T13:36:18.937Z,,50,33.4,,,28.3,
2018-01-29T13:36:28.937Z,,50,,,,28.3,
2018-01-29T13:36:48.950Z,,50,,,,28.3,
2018-01-29T13:36:58.937Z,,50,,,,28.3,
2018-01-29T13:37:18.937Z,,50,,,,28.3,
2018-01-29T13:37:28.945Z,,50,,,,28.3,
2018-01-29T13:37:48.955Z,,50,,,,28.3,
2018-01-29T13:37:58.940Z,,50,,,,28.3,
2018-01-29T13:38:18.937Z,,50,,,,28.3,
2018-01-29T13:38:28.938Z,,50,,,,28.1,
2018-01-29T13:38:48.938Z,,50,,,,28.1,
2018-01-29T13:38:58.947Z,,50,,,,28.1,
2018-01-29T13:39:18.942Z,,50,,,,28.1,
2018-01-29T13:39:29.003Z,,50,,,,28.1,
2018-01-29T13:39:38.937Z,,,33.3,,,,
2018-01-29T13:39:48.968Z,,50,,,,28.1,
2018-01-29T13:39:58.951Z,,50,,,,28.1,
2018-01-29T13:40:18.944Z,,50,,,,28.1,
2018-01-29T13:40:28.938Z,,50,,,,28.1,
2018-01-29T13:40:48.938Z,,50,,,,28.1,
2018-01-29T13:40:58.965Z,,50,,,,28.1,
2018-01-29T13:41:18.937Z,,50,,,,28.1,
2018-01-29T13:41:28.937Z,,50,,,,28.1,
2018-01-29T13:41:48.939Z,,50,,,,28,
2018-01-29T13:41:58.937Z,,50,,,,28,
2018-01-29T13:42:18.967Z,,50,,,,28,
2018-01-29T13:42:28.937Z,,50,,,,28,
2018-01-29T13:42:38.938Z,,,33.2,,,,
2018-01-29T13:42:48.960Z,,50,33.3,,,28,
2018-01-29T13:42:58.997Z,,50,,,,28,
2018-01-29T13:43:08.976Z,,,33.2,,,,
2018-01-29T13:43:18.937Z,,50,,,,28,
2018-01-29T13:43:28.937Z,,50,,,,28,
2018-01-29T13:43:48.956Z,,50,,,,28,
2018-01-29T13:43:58.950Z,,50,,,,28,
2018-01-29T13:44:18.940Z,,50,,,,28,
2018-01-29T13:44:29.032Z,,50,,,,28,
2018-01-29T13:44:48.961Z,,50,,,,27.9,
2018-01-29T13:44:58.946Z,,50,,,,27.9,
2018-01-29T13:45:18.937Z,,50,,,,27.9,
2018-01-29T13:45:28.953Z,,50,,,,27.9,
2018-01-29T13:45:48.938Z,,50,,,,27.9,
2018-01-29T13:45:58.937Z,,50,,,,27.9,
2018-01-29T13:46:18.941Z,,50,,,,27.9,
2018-01-29T13:46:28.942Z,,50,,,,27.9,
2018-01-29T13:46:38.950Z,,,33.1,,,,
2018-01-29T13:46:48.959Z,,50,,,,27.9,
2018-01-29T13:46:58.988Z,,50,,,,27.9,
2018-01-29T13:47:19.543Z,,50,,,,27.9,
2018-01-29T13:47:28.938Z,,50,,,,27.9,
2018-01-29T13:47:48.956Z,,50,,,,27.9,
2018-01-29T13:47:58.938Z,,50,,,,27.9,
2018-01-29T13:48:18.937Z,,50,,,,27.8,
2018-01-29T13:48:28.937Z,,50,,,,27.8,
2018-01-29T13:48:48.937Z,,50,,,,27.8,
2018-01-29T13:48:58.938Z,,50,,,,27.8,
2018-01-29T13:49:18.937Z,,50,,,,27.8,
2018-01-29T13:49:28.978Z,,50,,,,27.8,
2018-01-29T13:49:38.937Z,,,32.9,,,,
2018-01-29T13:49:48.937Z,,50,32.9,,,27.8,
2018-01-29T13:49:58.938Z,,50,32.9,,,27.8,
2018-01-29T13:50:08.938Z,,,32.9,,,,
2018-01-29T13:50:18.940Z,,50,32.9,,,27.8,
2018-01-29T13:50:28.938Z,,50,,,,27.8,
2018-01-29T13:50:38.937Z,,50,,,,27.8,
2018-01-29T13:50:48.938Z,,50,,,,27.8,
2018-01-29T13:51:08.937Z,,50,,,,27.8,
2018-01-29T13:51:18.946Z,,50,,,,27.7,
2018-01-29T13:51:28.939Z,,50,,,,27.7,
2018-01-29T13:51:48.940Z,,50,,,,27.7,
2018-01-29T13:51:58.938Z,,50,,,,27.7,
2018-01-29T13:52:18.940Z,,50,,,,27.7,
2018-01-29T13:52:28.943Z,,50,,,,27.7,
2018-01-29T13:52:48.938Z,,50,,,,27.7,
2018-01-29T13:52:58.955Z,,50,,,,27.7,
2018-01-29T13:53:18.940Z,,50,,,,27.7,
2018-01-29T13:53:28.976Z,,50,,,,27.7,
2018-01-29T13:53:38.940Z,,,32.8,,,,
2018-01-29T13:53:48.938Z,,50,,,,27.7,
2018-01-29T13:53:58.937Z,,50,,,,27.7,
2018-01-29T13:54:18.937Z,,50,,,,27.7,
2018-01-29T13:54:28.941Z,,50,,,,27.5,
2018-01-29T13:54:48.940Z,,50,,,,27.5,
2018-01-29T13:54:58.993Z,,50,,,,27.5,
2018-01-29T13:55:18.938Z,,50,,,,27.5,
2018-01-29T13:55:28.942Z,,50,,,,27.5,
2018-01-29T13:55:48.938Z,,50,,,,27.5,
2018-01-29T13:55:58.945Z,,50,,,,27.5,
2018-01-29T13:56:18.942Z,,50,,,,27.5,
2018-01-29T13:56:28.938Z,,50,,,,27.5,
2018-01-29T13:56:49.026Z,,50,,,,27.5,
2018-01-29T13:56:58.939Z,,50,,,,27.5,
2018-01-29T13:57:08.938Z,,,32.7,,,,
2018-01-29T13:57:18.949Z,,50,,,,27.5,
2018-01-29T13:57:28.977Z,,50,,,,27.5,
2018-01-29T13:57:39.008Z,,,32.7,,,,
2018-01-29T13:57:48.940Z,,50,,,,27.5,
2018-01-29T13:57:58.941Z,,50,,,,27.5,
2018-01-29T13:58:19.027Z,,50,,,,27.4,
2018-01-29T13:58:28.938Z,,50,,,,27.4,
2018-01-29T13:58:48.941Z,,50,,,,27.4,
2018-01-29T13:58:58.938Z,,50,,,,27.4,
2018-01-29T13:59:19.179Z,,50,,,,27.4,
2018-01-29T13:59:28.943Z,,50,,,,27.4,
2018-01-29T13:59:50.076Z,,50,,,,27.4,
2018-01-29T13:59:58.955Z,,50,,,,27.4,
2018-01-29T14:00:18.938Z,,50,,,1,27.4,0
2018-01-29T14:00:33.512Z,43,,33.9,0,1,,0
2018-01-29T14:00:38.938Z,0,50,34.7,,0,33.3,0
2018-01-29T14:00:48.940Z,,50,34.5,,,33.5,
2018-01-29T14:00:58.992Z,,50,,,,33.4,
2018-01-29T14:01:18.938Z,,50,34.4,,,33.3,
2018-01-29T14:01:28.938Z,,50,,,,33.3,
2018-01-29T14:01:38.954Z,,,,5,,,
2018-01-29T14:01:48.939Z,,50,,,,33.2,
2018-01-29T14:01:58.938Z,,50,,,,33.1,
2018-01-29T14:02:18.938Z,,50,,,,32.9,
2018-01-29T14:02:28.939Z,,50,,,,33.2,
2018-01-29T14:02:38.947Z,40,,34.9,0,1,,0
2018-01-29T14:02:50.666Z,0,50,36.3,,0,34.4,0
2018-01-29T14:02:59.053Z,,50,35.7,,,35.6,
2018-01-29T14:03:08.950Z,,50,,,,35.5,
2018-01-29T14:03:18.940Z,,,35.6,,,,
2018-01-29T14:03:28.947Z,,50,,,,35.4,
2018-01-29T14:03:38.956Z,,50,,,,35.3,
2018-01-29T14:03:48.939Z,,50,,,,35.2,
2018-01-29T14:03:58.940Z,,,,5,,,
2018-01-29T14:04:08.943Z,,50,35.5,,,35.1,
2018-01-29T14:04:18.938Z,,50,,,,34.9,
2018-01-29T14:04:28.938Z,,50,,,,34.9,
2018-01-29T14:04:48.938Z,,50,,,,34.8,
2018-01-29T14:04:58.938Z,,50,,,,34.7,
2018-01-29T14:05:18.943Z,,50,,,,34.6,
2018-01-29T14:05:28.942Z,,50,,,,34.5,
2018-01-29T14:05:38.939Z,,,35.4,,,,
2018-01-29T14:05:48.945Z,,50,,,,34.4,
2018-01-29T14:05:58.951Z,,50,,,,34.3,
2018-01-29T14:06:18.956Z,,50,,,,34.2,
2018-01-29T14:06:28.960Z,,50,,,,34.1,
2018-01-29T14:06:48.947Z,,50,,,,34,
2018-01-29T14:06:58.941Z,,50,,,,34,
2018-01-29T14:07:08.940Z,,,35.3,,,,
2018-01-29T14:07:18.971Z,,50,,,,33.8,
2018-01-29T14:07:28.940Z,,50,,,,33.8,
2018-01-29T14:07:48.942Z,,50,,,,33.7,
2018-01-29T14:07:58.939Z,,50,,,,33.6,
2018-01-29T14:08:18.942Z,,50,,,,33.5,
2018-01-29T14:08:28.960Z,,50,,,,33.4,
2018-01-29T14:08:48.984Z,,50,35.2,,,33.3,
2018-01-29T14:08:58.991Z,,50,,,,33.3,
2018-01-29T14:09:18.987Z,,50,,,,33.2,
2018-01-29T14:09:28.968Z,,50,,,,33.1,
2018-01-29T14:09:48.947Z,,50,,,,32.9,
2018-01-29T14:10:08.946Z,,50,,,,32.9,
2018-01-29T14:10:18.957Z,,50,,,,32.7,
2018-01-29T14:10:28.957Z,,50,,,,32.7,
2018-01-29T14:10:38.953Z,,,35.1,,,,
2018-01-29T14:10:48.938Z,,50,,,,32.6,
2018-01-29T14:10:58.947Z,,50,,,,32.5,
2018-01-29T14:11:18.947Z,,50,,,,32.5,
2018-01-29T14:11:28.965Z,,50,,,,32.4,
2018-01-29T14:11:48.994Z,,50,,,,32.3,
2018-01-29T14:12:08.946Z,,50,34.9,,,32.3,
2018-01-29T14:12:18.966Z,,50,,,,32.2,
2018-01-29T14:12:29.001Z,,50,,,,32.2,
2018-01-29T14:12:39.029Z,,50,,,,32.1,
2018-01-29T14:12:58.987Z,,50,,,,32,
2018-01-29T14:13:08.992Z,,50,,,,32,
2018-01-29T14:13:28.945Z,,50,,,,31.9,
2018-01-29T14:13:38.938Z,,,34.8,,,,
2018-01-29T14:13:49.005Z,,50,,,,31.8,
2018-01-29T14:13:58.956Z,,50,,,,31.6,
2018-01-29T14:14:18.938Z,,50,,,,31.6,
2018-01-29T14:14:28.943Z,,50,,,,31.5,
2018-01-29T14:14:48.943Z,,50,,,,31.4,
2018-01-29T14:15:08.966Z,,50,34.7,,,31.4,
2018-01-29T14:15:18.967Z,,50,,,,31.3,
2018-01-29T14:15:38.942Z,,50,,,,31.3,
2018-01-29T14:15:48.940Z,,50,,,,31.2,
2018-01-29T14:16:08.945Z,,50,,,,31.2,
2018-01-29T14:16:18.944Z,,50,,,,31,
2018-01-29T14:16:39.026Z,,50,,,,31,
2018-01-29T14:16:48.956Z,,50,,,,30.9,
2018-01-29T14:16:58.939Z,,,34.6,,,,
2018-01-29T14:17:08.943Z,,50,,,,30.9,
2018-01-29T14:17:22.775Z,,50,,,,30.8,
2018-01-29T14:17:38.965Z,,50,,,,30.8,
2018-01-29T14:17:48.996Z,,50,,,,30.7,
2018-01-29T14:18:08.944Z,,50,,,,30.7,
2018-01-29T14:18:18.952Z,,50,,,,30.6,
2018-01-29T14:18:28.940Z,,50,34.5,,,30.6,
2018-01-29T14:18:38.958Z,,50,,,,30.4,
2018-01-29T14:18:48.963Z,,50,,,,30.4,
2018-01-29T14:19:08.941Z,,50,,,,30.4,
2018-01-29T14:19:18.953Z,,50,,,,30.3,
2018-01-29T14:19:40.529Z,,50,,,,30.3,
2018-01-29T14:19:48.970Z,,50,,,,30.2,
2018-01-29T14:19:59.989Z,,,34.4,,,,
2018-01-29T14:20:08.949Z,,50,,,,30.2,
2018-01-29T14:20:18.955Z,,50,,,,30.1,
2018-01-29T14:20:28.956Z,,50,,,,30.1,
2018-01-29T14:20:38.945Z,,50,,,,30.1,
2018-01-29T14:20:48.940Z,,50,,,,30,
2018-01-29T14:21:08.944Z,,50,,,,30,
2018-01-29T14:21:18.941Z,,50,,,,29.8,
