Time,HwTSet,PrimT,HwActive,ChActive,PrimTSet,HwTOutlet,ActPow
2017-11-02T19:59:37.030Z,52,61.9,,,,37.7,
2017-11-02T19:59:47.024Z,52,61.9,0,2,,37.7,0
2017-11-02T19:59:57.025Z,52,59.8,,,,37.8,
2017-11-02T20:00:07.025Z,52,56.9,,,,37.8,
2017-11-02T20:00:17.028Z,52,55,,,,37.8,
2017-11-02T20:00:37.033Z,52,,,,,37.8,
2017-11-02T20:00:47.024Z,,54.7,,,,,
2017-11-02T20:00:57.024Z,52,54.6,,,,37.8,
2017-11-02T20:01:07.025Z,52,54.6,,,,37.8,
2017-11-02T20:01:17.025Z,52,,,,,37.8,
2017-11-02T20:01:27.027Z,52,,,,,37.8,
2017-11-02T20:01:37.024Z,,54.4,,,,,
2017-11-02T20:01:47.034Z,52,54.1,,,,37.8,
2017-11-02T20:01:57.025Z,52,53.9,,,,37.8,
2017-11-02T20:02:07.029Z,52,53.7,,,,37.9,
2017-11-02T20:02:17.025Z,52,,,,,37.9,
2017-11-02T20:02:27.025Z,,53.3,,,,,
2017-11-02T20:02:37.025Z,52,,,,,37.9,
2017-11-02T20:02:47.025Z,52,53.2,,,,37.9,
2017-11-02T20:02:57.024Z,52,53,,,,37.9,
2017-11-02T20:03:07.025Z,52,52.8,,,,37.9,
2017-11-02T20:03:17.025Z,52,,,,,37.9,
2017-11-02T20:03:27.025Z,,52.4,,,,,
2017-11-02T20:03:37.032Z,52,52.3,,,,37.9,
2017-11-02T20:03:47.034Z,52,51.9,0,2,,37.9,
2017-11-02T20:03:57.026Z,,54.9,0,2,,,40
2017-11-02T20:04:07.028Z,52,58,,,,37.9,34
2017-11-02T20:04:17.028Z,52,58.9,,,,37.9,30
2017-11-02T20:04:27.025Z,,59.1,,,,,
2017-11-02T20:04:37.025Z,52,,,,,37.9,
2017-11-02T20:04:47.024Z,,59.3,,,,,
2017-11-02T20:04:57.028Z,52,,,,,37.9,29
2017-11-02T20:05:07.025Z,52,59,,,,37.9,
2017-11-02T20:05:17.025Z,52,59,,,,37.9,30
2017-11-02T20:05:27.025Z,,,,,,,29
2017-11-02T20:05:37.029Z,52,,,,,37.9,
2017-11-02T20:05:47.024Z,,59.1,,,,,30
2017-11-02T20:05:57.025Z,52,59.3,0,2,58,37.8,30
2017-11-02T20:06:07.145Z,52,59.6,,,,37.9,29
2017-11-02T20:06:17.024Z,52,59.7,,,,37.8,30
2017-11-02T20:06:27.027Z,52,,,,,37.9,
2017-11-02T20:06:37.025Z,,59.8,,,,,29
2017-11-02T20:06:47.028Z,52,59.9,,,,37.9,30
2017-11-02T20:06:57.029Z,,60,,,,,29
2017-11-02T20:07:07.024Z,52,,,,,37.9,
2017-11-02T20:07:17.024Z,52,60.2,,,,37.9,
2017-11-02T20:07:27.024Z,52,,,,,37.9,
2017-11-02T20:07:37.025Z,,60.4,,,,,30
2017-11-02T20:07:47.025Z,52,,,,,37.9,
2017-11-02T20:07:57.024Z,,60.6,,,,,29
2017-11-02T20:08:07.025Z,52,60.7,,,,37.9,
2017-11-02T20:08:17.029Z,52,60.9,,,,37.9,
2017-11-02T20:08:27.025Z,,61.1,,,,,29
2017-11-02T20:08:37.025Z,52,,,,,37.9,
2017-11-02T20:08:47.024Z,,61.3,,,,,
2017-11-02T20:08:57.024Z,52,61.4,,,,37.9,
2017-11-02T20:09:07.024Z,52,61.5,,,,37.9,
2017-11-02T20:09:17.026Z,52,61.8,,,,38,30
2017-11-02T20:09:27.025Z,,61.9,0,2,,,0
2017-11-02T20:09:37.025Z,52,59.8,,,,38,
2017-11-02T20:09:47.024Z,52,57.6,,,,38,
2017-11-02T20:09:57.030Z,,55.9,,,,,
2017-11-02T20:10:07.025Z,52,55,,,,38,
2017-11-02T20:10:17.024Z,52,54.5,,,,38,
2017-11-02T20:10:27.024Z,52,,,,,38,
2017-11-02T20:10:37.024Z,,54.3,,,,,
2017-11-02T20:10:47.025Z,52,,,,,38,
2017-11-02T20:10:57.024Z,52,54.1,,,,38,
2017-11-02T20:11:07.025Z,52,,,,,38,
2017-11-02T20:11:17.025Z,,53.7,,,,,
2017-11-02T20:11:27.033Z,52,,,,,38,
2017-11-02T20:11:37.024Z,,53.5,,,,,
2017-11-02T20:11:47.024Z,52,53.3,,,,38.1,
2017-11-02T20:11:57.024Z,52,53.1,,,,38,
2017-11-02T20:12:07.030Z,52,52.9,,,,38,
2017-11-02T20:12:17.024Z,52,52.4,,,,38,
2017-11-02T20:12:27.038Z,52,51.9,,,,38,
2017-11-02T20:12:37.025Z,,53.8,0,2,,,42
2017-11-02T20:12:47.024Z,52,55.3,,,,38,41
2017-11-02T20:12:57.024Z,,58.2,,,,,32
2017-11-02T20:13:07.038Z,52,59.4,,,,38.1,29
2017-11-02T20:13:17.026Z,52,59.6,0,0,0,45.1,0
2017-11-02T20:13:27.024Z,,61.6,,,,,
2017-11-02T20:13:37.024Z,,58.8,,,,,
2017-11-02T20:13:47.025Z,52,58.6,,,,44.9,
2017-11-02T20:13:57.025Z,52,58.4,,,,44.8,
2017-11-02T20:14:07.028Z,52,58.2,,,,44.6,
2017-11-02T20:14:17.027Z,52,58.3,0,2,58,44.6,
2017-11-02T20:14:27.025Z,52,55.9,1,0,,44.4,
2017-11-02T20:14:37.026Z,52,54.1,1,0,,53.3,
2017-11-02T20:14:47.092Z,52,50.7,,,,39.8,
2017-11-02T20:14:57.094Z,,51.9,,,,,49
2017-11-02T20:15:07.077Z,52,52,,,,49.9,51
2017-11-02T20:15:17.033Z,52,52.6,,,,50.6,53
2017-11-02T20:15:27.058Z,52,53.2,,,,51,87
2017-11-02T20:15:37.033Z,52,53.5,0,0,,51.1,0
2017-11-02T20:15:47.034Z,52,53,,,,49.3,
2017-11-02T20:15:57.086Z,,52.9,,,,,
2017-11-02T20:16:07.031Z,52,52.8,,,,49,
2017-11-02T20:16:17.030Z,52,,,,,48.9,
2017-11-02T20:16:27.025Z,52,52.7,,,,48.7,
2017-11-02T20:16:37.035Z,52,,0,2,58,48.6,
2017-11-02T20:16:47.027Z,52,56.6,,,,48.5,39
2017-11-02T20:16:57.024Z,52,57.9,,,,48.4,36
2017-11-02T20:17:07.030Z,,60.7,,,,,29
2017-11-02T20:17:17.037Z,52,58.9,,,,48.2,29
2017-11-02T20:17:27.024Z,,58.7,,,,,
2017-11-02T20:17:37.030Z,52,,,,,48,
2017-11-02T20:17:47.024Z,52,57.9,,,,47.9,
2017-11-02T20:17:57.029Z,52,57.2,,,,47.8,30
2017-11-02T20:18:07.024Z,52,57.4,,,,47.7,29
2017-11-02T20:18:17.024Z,52,58.1,,,,47.5,
2017-11-02T20:18:27.025Z,52,58.5,,,,47.4,
2017-11-02T20:18:47.024Z,52,58.9,,,,47.3,
2017-11-02T20:18:57.024Z,,59.3,,,,,
2017-11-02T20:19:07.025Z,52,59.5,,,,47.1,30
2017-11-02T20:19:17.024Z,52,59.8,,,,46.9,29
2017-11-02T20:19:27.025Z,52,60,,,,46.8,30
2017-11-02T20:19:47.029Z,,60.1,,,,,
2017-11-02T20:19:57.024Z,52,60.5,,,,46.6,29
2017-11-02T20:20:07.025Z,52,60.7,,,,46.5,
2017-11-02T20:20:17.024Z,52,61.3,,,,46.5,29
2017-11-02T20:20:27.024Z,52,61.5,,,,46.3,
2017-11-02T20:20:37.024Z,52,61.9,0,2,,46.2,0
2017-11-02T20:20:47.025Z,52,59.9,,,,46.1,
2017-11-02T20:20:57.024Z,52,56.9,,,,46,
2017-11-02T20:21:07.024Z,,55.4,,,,,
2017-11-02T20:21:17.029Z,52,54.8,,,,45.9,
2017-11-02T20:21:27.029Z,52,,,,,45.8,
2017-11-02T20:21:37.024Z,,54.4,,,,,
2017-11-02T20:21:47.024Z,52,,,,,45.7,
2017-11-02T20:21:57.024Z,,54.5,,,,,
2017-11-02T20:22:07.024Z,52,,,,,45.6,
2017-11-02T20:22:17.024Z,52,54.5,,,,45.5,
2017-11-02T20:22:27.030Z,52,,,,,45.3,
2017-11-02T20:22:37.024Z,,54.3,,,,,
2017-11-02T20:22:47.024Z,52,54,,,,45.3,
2017-11-02T20:22:57.024Z,52,53.9,,,,45.2,
2017-11-02T20:23:07.024Z,,53.8,,,,,
2017-11-02T20:23:17.025Z,52,53.7,,,,45,
2017-11-02T20:23:27.028Z,,53.4,,,,,
2017-11-02T20:23:37.024Z,52,,,,,44.9,
2017-11-02T20:23:47.024Z,,53.3,,,,,
2017-11-02T20:23:57.025Z,52,53.2,,,,44.8,
2017-11-02T20:24:07.028Z,52,53,,,,44.7,
2017-11-02T20:24:17.024Z,52,52.8,,,,44.6,
2017-11-02T20:24:27.025Z,52,,,,,44.4,
2017-11-02T20:24:37.027Z,,52.7,,,,,
2017-11-02T20:24:47.024Z,52,,,,,44.3,
2017-11-02T20:24:57.024Z,,52.3,,,,,
2017-11-02T20:25:07.026Z,52,52.1,0,2,,44.1,
2017-11-02T20:25:17.025Z,52,54.7,0,2,,44.1,41
2017-11-02T20:25:27.024Z,52,55.9,,,,44,40
2017-11-02T20:25:37.028Z,52,59,,,,43.9,29
2017-11-02T20:25:47.038Z,52,59.9,1,0,0,41.6,29
2017-11-02T20:25:57.024Z,,54.8,0,0,,,0
2017-11-02T20:26:07.030Z,52,55.1,,,,54.8,
2017-11-02T20:26:17.024Z,52,55.3,,,,55.1,
2017-11-02T20:26:27.024Z,52,,,,,55.1,
2017-11-02T20:26:47.027Z,52,,,,,54.4,
2017-11-02T20:26:57.024Z,52,55.2,0,2,58,54.2,
2017-11-02T20:27:07.024Z,52,59.7,0,2,,53.9,38
2017-11-02T20:27:17.040Z,52,61.5,0,2,,53.4,0
2017-11-02T20:27:27.029Z,,58.4,,,,,
2017-11-02T20:27:37.024Z,52,54.7,,,,53.2,
2017-11-02T20:27:47.029Z,52,53,,,,53,
2017-11-02T20:27:57.027Z,,51.9,,,,,
2017-11-02T20:28:07.024Z,52,51.5,,,,52.7,
2017-11-02T20:28:17.024Z,52,50.2,,,,52.2,
2017-11-02T20:28:27.024Z,52,,,,,52.1,
2017-11-02T20:28:47.026Z,52,,,,,51.8,
2017-11-02T20:28:57.029Z,,50.4,,,,,
2017-11-02T20:29:07.024Z,52,,,,,51.5,
2017-11-02T20:29:17.025Z,52,50.1,,,,51.1,
2017-11-02T20:29:27.024Z,,49.9,,,,,
2017-11-02T20:29:37.024Z,52,,,,,50.9,
2017-11-02T20:29:47.024Z,,49.8,,,,,
2017-11-02T20:29:57.024Z,52,,,,,50.6,
2017-11-02T20:30:07.024Z,52,,,,,50.5,
2017-11-02T20:30:17.024Z,52,49.4,,,,50.1,
2017-11-02T20:30:27.031Z,52,,,,,50,
2017-11-02T20:30:37.025Z,,49.3,,,,,
2017-11-02T20:30:47.079Z,52,49.1,,,,49.8,
2017-11-02T20:30:57.025Z,52,49,,,,49.7,
2017-11-02T20:31:07.024Z,,48.8,,,,,
2017-11-02T20:31:17.024Z,52,48.7,,,,49.3,
2017-11-02T20:31:27.024Z,52,48.6,,,,49.1,
2017-11-02T20:31:37.025Z,52,48.5,,,,49,
2017-11-02T20:31:47.024Z,52,48.4,,,,48.7,
2017-11-02T20:31:57.024Z,52,48.1,0,2,,48.6,
2017-11-02T20:32:07.027Z,52,49.6,,,,48.5,43
2017-11-02T20:32:17.028Z,52,54.1,,,,48.3,34
2017-11-02T20:32:27.027Z,,55.5,,,,,30
2017-11-02T20:32:37.025Z,52,,,,,48.2,
2017-11-02T20:32:47.024Z,,56,,,,,29
2017-11-02T20:32:57.029Z,52,56.3,,,,48,
2017-11-02T20:33:17.024Z,52,56.4,,,,47.6,
2017-11-02T20:33:37.023Z,52,56.5,,,,47.4,30
2017-11-02T20:33:47.028Z,52,,,,,47.3,
2017-11-02T20:33:57.024Z,,56.9,,,,,29
2017-11-02T20:34:07.024Z,52,57,,,,47.2,
2017-11-02T20:34:17.025Z,52,57.3,,,,46.9,
2017-11-02T20:34:27.024Z,,57.8,,,,,29
2017-11-02T20:34:37.024Z,52,,,,,46.8,
2017-11-02T20:34:47.024Z,,58,,,,,30
2017-11-02T20:34:57.023Z,52,58.1,,,,46.7,30
2017-11-02T20:35:07.024Z,52,,,,,46.5,
2017-11-02T20:35:17.024Z,52,58.4,,,,46.4,29
2017-11-02T20:35:27.024Z,52,58.6,,,,46.2,30
2017-11-02T20:35:37.024Z,,58.7,,,,,
2017-11-02T20:35:47.024Z,52,,,,,46.1,
2017-11-02T20:35:57.024Z,,59,,,,,29
2017-11-02T20:36:07.142Z,52,59.4,,,,45.9,
2017-11-02T20:36:17.024Z,52,59.8,,,,45.8,
2017-11-02T20:36:27.029Z,52,60,,,,45.7,30
2017-11-02T20:36:37.024Z,,,,,,,29
2017-11-02T20:36:47.024Z,52,60.2,,,,45.6,
2017-11-02T20:36:57.023Z,52,60.5,,,,45.5,30
2017-11-02T20:37:07.024Z,52,,,,,45.4,
2017-11-02T20:37:17.024Z,52,61.1,,,,45.3,29
2017-11-02T20:37:27.024Z,52,,,,,45.1,
2017-11-02T20:37:37.024Z,,61.3,,,,,
2017-11-02T20:37:47.023Z,52,61.5,,,,45,30
2017-11-02T20:37:57.024Z,52,62,,,,44.9,29
2017-11-02T20:38:07.024Z,52,60.4,0,2,,44.8,0
2017-11-02T20:38:17.024Z,52,55.9,,,,44.7,
2017-11-02T20:38:27.024Z,,55.5,,,,,
2017-11-02T20:38:37.024Z,52,,,,,44.7,
2017-11-02T20:38:47.024Z,,54.9,,,,,
2017-11-02T20:38:57.023Z,52,,,,,44.4,
2017-11-02T20:39:07.024Z,,54.5,,,,,
2017-11-02T20:39:17.024Z,52,54.4,,,,44.3,
2017-11-02T20:39:27.023Z,52,54.5,,,,44.2,
2017-11-02T20:39:37.023Z,52,54.4,,,,44.2,
2017-11-02T20:39:47.024Z,52,,,,,44.1,
2017-11-02T20:39:57.024Z,,54,,,,,
2017-11-02T20:40:07.024Z,52,53.9,,,,44.1,
2017-11-02T20:40:17.026Z,52,53.7,,,,43.9,
2017-11-02T20:40:27.024Z,,53.3,,,,,
2017-11-02T20:40:37.027Z,52,,,,,43.8,
2017-11-02T20:40:47.024Z,,53.1,,,,,
2017-11-02T20:40:57.024Z,52,52.9,,,,43.7,
2017-11-02T20:41:07.025Z,52,,,,,43.6,
2017-11-02T20:41:17.024Z,52,52.3,,,,43.6,
2017-11-02T20:41:27.024Z,52,,,,,43.4,
2017-11-02T20:41:37.034Z,52,52,,,,43.4,
2017-11-02T20:41:47.023Z,52,51.9,0,2,,43.4,
2017-11-02T20:41:57.024Z,,54.7,,,,,42
2017-11-02T20:42:07.024Z,52,56.1,,,,43.3,39
2017-11-02T20:42:17.024Z,52,59,,,,43.2,29
2017-11-02T20:42:27.023Z,52,59.3,,,,43.2,
2017-11-02T20:42:37.026Z,52,59.5,,,,43.1,30
2017-11-02T20:42:57.023Z,52,59.6,,,,43.1,
2017-11-02T20:43:07.023Z,52,59.7,,,,43,
2017-11-02T20:43:17.025Z,52,59.8,,,,42.9,30
2017-11-02T20:43:27.023Z,52,,,,,42.8,
2017-11-02T20:43:37.024Z,,59.9,,,,,29
2017-11-02T20:43:47.023Z,,60,,,,,30
2017-11-02T20:43:57.023Z,52,60.1,,,,42.7,29
2017-11-02T20:44:07.024Z,52,60.4,,,,42.7,30
2017-11-02T20:44:17.023Z,52,61.1,,,,42.6,29
2017-11-02T20:44:27.023Z,52,,,,,42.5,
2017-11-02T20:44:37.023Z,52,61.3,,,,42.5,
2017-11-02T20:44:57.024Z,52,61.5,,,,42.4,
2017-11-02T20:45:07.023Z,52,62,,,,42.4,0
2017-11-02T20:45:17.028Z,52,58.6,0,2,,42.3,
2017-11-02T20:45:27.023Z,,57,,,,,
2017-11-02T20:45:37.024Z,52,56.7,,,,42.3,
2017-11-02T20:45:47.023Z,,55.6,,,,,
2017-11-02T20:45:57.025Z,52,54.9,,,,42.2,
2017-11-02T20:46:07.023Z,52,,,,,42.2,
2017-11-02T20:46:17.031Z,52,54.5,,,,42.1,
2017-11-02T20:46:27.024Z,52,,,,,42.1,
2017-11-02T20:46:37.023Z,,54.6,,,,,
2017-11-02T20:46:47.023Z,52,,,,,42.1,
2017-11-02T20:46:57.024Z,52,,,,,42,
2017-11-02T20:47:07.025Z,,54.4,,,,,
2017-11-02T20:47:17.028Z,52,53.9,,,,41.9,
2017-11-02T20:47:27.023Z,52,,,,,41.9,
2017-11-02T20:47:37.024Z,52,53.7,,,,41.8,
2017-11-02T20:47:57.024Z,52,53.4,,,,41.8,
2017-11-02T20:48:07.024Z,52,53.2,,,,41.7,
2017-11-02T20:48:17.026Z,52,52.9,0,2,,41.7,
2017-11-02T20:48:27.024Z,52,58.4,,,,41.6,36
2017-11-02T20:48:37.024Z,52,62.2,0,2,,41.6,0
2017-11-02T20:48:47.023Z,52,60.9,,,,41.6,
2017-11-02T20:48:57.023Z,,56.2,,,,,
2017-11-02T20:49:07.025Z,52,54.8,,,,41.6,
2017-11-02T20:49:17.054Z,52,53.2,,,,41.5,
2017-11-02T20:49:27.024Z,52,52.6,,,,41.5,
2017-11-02T20:49:47.023Z,52,52.1,,,,41.5,
2017-11-02T20:49:57.023Z,52,51.9,,,,41.4,
2017-11-02T20:50:07.024Z,52,,,,,41.4,
2017-11-02T20:50:17.023Z,52,52,,,,41.3,
2017-11-02T20:50:27.023Z,,51.9,,,,,
2017-11-02T20:50:47.023Z,52,,,,,41.3,
2017-11-02T20:50:57.024Z,,51.8,,,,,
2017-11-02T20:51:07.024Z,52,,,,,41.2,
2017-11-02T20:51:17.024Z,52,51.6,,,,41.2,
2017-11-02T20:51:27.024Z,52,51.4,,,,41.1,
2017-11-02T20:51:37.023Z,52,,,,,41.1,
2017-11-02T20:51:47.023Z,,51.2,,,,,
2017-11-02T20:51:57.023Z,52,51,,,,41.1,
2017-11-02T20:52:07.023Z,,50.9,,,,,
2017-11-02T20:52:17.023Z,52,50.6,,,,40.9,
2017-11-02T20:52:27.024Z,,50.4,,,,,
2017-11-02T20:52:37.023Z,52,50.3,,,,40.8,
2017-11-02T20:52:57.023Z,52,50.1,,,,40.8,
2017-11-02T20:53:07.023Z,52,50,,,,40.7,
2017-11-02T20:53:17.024Z,52,49.8,,,,40.7,
2017-11-02T20:53:27.023Z,52,,,,,40.7,
2017-11-02T20:53:37.025Z,,49.6,,,,,
2017-11-02T20:53:47.023Z,52,,,,,40.6,
2017-11-02T20:53:57.023Z,52,49.4,,,,40.6,
2017-11-02T20:54:07.023Z,52,49.3,,,,40.6,
2017-11-02T20:54:17.029Z,52,49,,,,40.5,
2017-11-02T20:54:27.023Z,,48.9,,,,,
2017-11-02T20:54:37.024Z,52,,,,,40.4,
2017-11-02T20:54:47.023Z,,48.8,,,,,
2017-11-02T20:54:57.023Z,52,,,,,40.4,
2017-11-02T20:55:07.023Z,,48.6,,,,,
2017-11-02T20:55:17.023Z,52,48.3,,,,40.3,
2017-11-02T20:55:27.023Z,52,48.2,,,,40.3,
2017-11-02T20:55:37.022Z,,48.1,,,,,
2017-11-02T20:55:47.022Z,52,,,,,40.2,
2017-11-02T20:55:57.024Z,,47.9,,,,,
2017-11-02T20:56:07.023Z,52,,,,,40.2,
2017-11-02T20:56:17.023Z,52,,,,,40.1,
2017-11-02T20:56:27.023Z,52,47.8,,,,40.1,
2017-11-02T20:56:47.023Z,52,,,,,40.1,
2017-11-02T20:57:07.023Z,52,,,,,40,
2017-11-02T20:57:17.023Z,52,47.7,,,,40,
2017-11-02T20:57:27.023Z,52,,,,,39.9,
2017-11-02T20:57:37.023Z,52,,,,,39.9,
2017-11-02T20:57:57.023Z,52,,,,,39.9,
2017-11-02T20:58:17.023Z,52,,,,,39.8,
2017-11-02T20:58:27.023Z,52,47.8,,,,39.7,
2017-11-02T20:58:37.023Z,52,47.9,,,,39.7,
2017-11-02T20:58:57.023Z,52,,,,,39.7,
2017-11-02T20:59:07.023Z,,48,,,,,
2017-11-02T20:59:17.023Z,52,48.2,,,,39.6,
2017-11-02T20:59:27.046Z,52,48.3,,,,39.5,
2017-11-02T20:59:37.023Z,52,,,,,39.5,
2017-11-02T20:59:47.041Z,,48.4,,,,,
2017-11-02T20:59:57.023Z,52,48.6,,,,39.5,
2017-11-02T21:00:07.023Z,52,48.7,,,,39.4,
2017-11-02T21:00:17.023Z,52,48.9,,,,39.4,
2017-11-02T21:00:27.023Z,,49.1,,,,,
2017-11-02T21:00:37.023Z,52,,,,,39.3,
2017-11-02T21:00:47.027Z,,49.2,,,,,
2017-11-02T21:00:57.023Z,52,,,,,39.3,
2017-11-02T21:01:07.023Z,,49.4,,,,,
2017-11-02T21:01:17.023Z,52,49.6,,,,39.2,
2017-11-02T21:01:27.023Z,52,49.7,,,,39.2,
2017-11-02T21:01:37.023Z,52,,,,,39.1,
2017-11-02T21:01:47.023Z,,49.8,,,,,
2017-11-02T21:01:57.023Z,52,,,,,39.1,
2017-11-02T21:02:17.023Z,52,49.9,,,,38.9,
2017-11-02T21:02:27.024Z,52,,,,,38.9,
2017-11-02T21:02:37.023Z,52,,,,,38.8,
2017-11-02T21:02:47.023Z,,49.8,,,,,
2017-11-02T21:02:57.023Z,52,,,,,38.8,
2017-11-02T21:03:17.023Z,52,,,,,38.7,
2017-11-02T21:03:27.023Z,,49.7,,,,,
2017-11-02T21:03:37.023Z,52,,,,,38.6,
2017-11-02T21:03:47.023Z,,49.6,,,,,
2017-11-02T21:03:57.023Z,52,,,,,38.6,
2017-11-02T21:04:17.023Z,52,49.5,,,,38.5,
2017-11-02T21:04:27.025Z,,49.4,,,,,
2017-11-02T21:04:37.023Z,52,,,,,38.5,
2017-11-02T21:04:57.023Z,52,,,,,38.4,
2017-11-02T21:05:07.023Z,,49.3,,,,,
2017-11-02T21:05:17.023Z,52,49.2,,,,38.3,
2017-11-02T21:05:27.023Z,52,49.1,,,,38.3,
2017-11-02T21:05:37.023Z,52,49,,,,38.3,
2017-11-02T21:05:57.023Z,52,,,,,38.3,
2017-11-02T21:06:07.024Z,,48.9,0,2,58,,0
2017-11-02T21:06:17.023Z,52,,,,,38.2,
2017-11-02T21:06:27.023Z,,48.8,,,,,
2017-11-02T21:06:37.023Z,52,,,,,38.1,
2017-11-02T21:06:47.023Z,,48.7,,,,,
2017-11-02T21:06:57.023Z,52,,,,,38.1,
2017-11-02T21:07:07.023Z,,48.6,,,,,
2017-11-02T21:07:17.024Z,52,48.5,,,,38,
2017-11-02T21:07:27.025Z,52,48.4,,,,37.9,
2017-11-02T21:07:37.023Z,52,48.3,0,2,,37.9,
2017-11-02T21:07:47.023Z,,53.6,,,,,35
2017-11-02T21:07:57.024Z,52,55.1,,,,37.8,29
2017-11-02T21:08:07.023Z,52,51.7,,,,37.8,0
2017-11-02T21:08:17.025Z,52,43.7,0,2,,37.8,
2017-11-02T21:08:27.023Z,52,43.5,,,,37.8,
2017-11-02T21:08:37.023Z,,41.8,,,,,
2017-11-02T21:08:47.023Z,,40.5,,,,,
2017-11-02T21:08:57.023Z,52,39.7,,,,37.7,
2017-11-02T21:09:07.023Z,52,39.2,,,,37.7,
2017-11-02T21:09:17.023Z,52,38.4,,,,37.6,
2017-11-02T21:09:27.023Z,52,38.6,,,,37.6,
2017-11-02T21:09:37.023Z,,38.8,,,,,
2017-11-02T21:09:47.024Z,52,,,,,37.6,
2017-11-02T21:09:57.023Z,,38.9,,,,,
2017-11-02T21:10:07.023Z,52,,,,,37.5,
2017-11-02T21:10:17.024Z,52,38.2,,,,37.5,
2017-11-02T21:10:27.023Z,52,38,,,,37.4,
2017-11-02T21:10:37.023Z,,37.8,,,,,
2017-11-02T21:10:47.065Z,52,,,,,37.4,
2017-11-02T21:10:57.032Z,52,37.7,,,,37.4,
2017-11-02T21:11:07.055Z,52,,,,,37.4,
2017-11-02T21:11:17.028Z,52,37.5,,,,37.3,
2017-11-02T21:11:27.063Z,52,,,,,37.3,
2017-11-02T21:11:47.046Z,52,,,,,37.2,
2017-11-02T21:12:07.040Z,52,,,,,37.2,
2017-11-02T21:12:17.035Z,52,,,,,37.1,
2017-11-02T21:12:27.071Z,52,,,,,37.1,
2017-11-02T21:12:37.037Z,52,37.7,,,,37.1,
2017-11-02T21:12:47.056Z,,38,,,,,
2017-11-02T21:12:57.096Z,52,38.2,,,,36.9,
2017-11-02T21:13:07.022Z,,39.4,,,,,
2017-11-02T21:13:17.089Z,52,40.7,,,,36.8,
2017-11-02T21:13:27.031Z,52,41.5,,,,36.8,
2017-11-02T21:13:47.022Z,52,42,,,,36.8,
2017-11-02T21:13:57.028Z,52,,,,,36.7,
2017-11-02T21:14:07.023Z,52,42.7,,,,36.7,
2017-11-02T21:14:17.054Z,52,43.5,,,,36.6,
2017-11-02T21:14:27.077Z,52,,,,,36.6,
2017-11-02T21:14:37.091Z,,43.8,,,,,
2017-11-02T21:14:47.025Z,52,,,,,36.6,
2017-11-02T21:14:57.048Z,,43.9,,,,,
2017-11-02T21:15:07.057Z,52,,,,,36.5,
2017-11-02T21:15:17.044Z,52,43.8,,,,36.4,
2017-11-02T21:15:27.042Z,52,,,,,36.4,
2017-11-02T21:15:37.033Z,52,,,,,36.3,
2017-11-02T21:15:47.061Z,,43.7,,,,,
2017-11-02T21:15:57.071Z,52,,,,,36.3,
2017-11-02T21:16:07.060Z,,43.5,,,,,
2017-11-02T21:16:17.041Z,52,43.2,,,,36.2,
2017-11-02T21:16:27.064Z,52,43.1,,,,36.2,
2017-11-02T21:16:37.024Z,52,43,,,,36.1,
2017-11-02T21:16:47.078Z,52,42.7,,,,36.1,
2017-11-02T21:16:57.034Z,52,42,0,2,,36,
2017-11-02T21:17:07.043Z,,43.2,,,,,38
2017-11-02T21:17:17.024Z,52,46.3,,,,36,29
2017-11-02T21:17:27.050Z,52,44.7,,,,36,
2017-11-02T21:17:37.039Z,,44.1,,,,,
2017-11-02T21:17:47.051Z,52,43.9,,,,35.9,
2017-11-02T21:17:57.106Z,52,,,,,35.9,
2017-11-02T21:18:07.067Z,52,42.9,,,,35.9,29
2017-11-02T21:18:17.042Z,52,42.6,,,,35.8,30
2017-11-02T21:18:27.047Z,52,42.8,,,,35.8,
2017-11-02T21:18:37.051Z,,43,,,,,29
2017-11-02T21:18:47.059Z,52,,,,,35.8,
2017-11-02T21:18:57.064Z,52,43.5,,,,35.7,
2017-11-02T21:19:07.042Z,52,43.8,,,,35.7,30
2017-11-02T21:19:17.027Z,52,44.4,,,,35.7,30
2017-11-02T21:19:27.043Z,52,44.7,,,,35.6,29
2017-11-02T21:19:37.050Z,,44.9,,,,,
2017-11-02T21:19:47.041Z,52,,,,,35.6,
2017-11-02T21:19:57.032Z,,45.1,,,,,29
2017-11-02T21:20:07.022Z,52,45.2,,,,35.6,
2017-11-02T21:20:17.047Z,52,45.5,,,,35.5,
2017-11-02T21:20:27.088Z,52,45.6,,,,35.5,30
2017-11-02T21:20:37.022Z,52,,,,,35.5,
2017-11-02T21:20:47.022Z,,45.8,,,,,29
2017-11-02T21:20:57.022Z,52,45.9,,,,35.5,
2017-11-02T21:21:07.028Z,,46,,,,,
2017-11-02T21:21:17.022Z,52,46.1,,,,35.4,30
2017-11-02T21:21:27.023Z,,46.4,,,,,29
2017-11-02T21:21:37.023Z,52,,,,,35.3,
2017-11-02T21:21:47.022Z,,46.3,,,,,30
2017-11-02T21:21:57.024Z,52,46.8,,,,35.3,29
2017-11-02T21:22:07.050Z,52,46.9,,,,35.3,
2017-11-02T21:22:17.023Z,52,45.7,0,2,,35.3,0
2017-11-02T21:22:27.037Z,,43.2,,,,,
2017-11-02T21:22:37.022Z,52,,,,,35.3,
2017-11-02T21:22:47.022Z,,41.9,,,,,
2017-11-02T21:22:57.067Z,52,41.7,,,,35.2,
2017-11-02T21:23:07.022Z,,41.2,,,,,
