Time,ActPow,HwActive,ChActive,PrimTSet,HwTOutlet,HwTSet,PrimT
2017-12-17T13:15:00.220Z,30,,,,34.7,50,
2017-12-17T13:15:10.219Z,29,,,,34.8,50,60.4
2017-12-17T13:15:20.220Z,,,,,34.8,50,
2017-12-17T13:15:30.220Z,,,,,34.8,50,
2017-12-17T13:15:40.220Z,,,,,34.8,50,60.5
2017-12-17T13:15:50.220Z,,,,,34.9,50,
2017-12-17T13:16:00.221Z,,,,,34.9,50,
2017-12-17T13:16:10.220Z,,,,,34.9,50,60.6
2017-12-17T13:16:20.222Z,,,,,35.1,50,
2017-12-17T13:16:30.220Z,,,,,35.1,50,
2017-12-17T13:16:40.220Z,,,,,35.1,50,
2017-12-17T13:16:50.220Z,30,,,,35.1,50,60.7
2017-12-17T13:17:00.221Z,29,,,,35.2,50,
2017-12-17T13:17:10.220Z,,,,,35.2,50,
2017-12-17T13:17:20.220Z,30,,,,35.2,50,
2017-12-17T13:17:30.220Z,29,,,,35.3,50,60.8
2017-12-17T13:17:40.220Z,,,,,35.3,50,
2017-12-17T13:17:50.220Z,,,,,35.3,50,
2017-12-17T13:18:00.220Z,30,,,,35.3,50,
2017-12-17T13:18:10.219Z,29,,,,35.4,50,60.9
2017-12-17T13:18:20.219Z,,,,,35.4,50,
2017-12-17T13:18:30.220Z,,,,,35.4,50,
2017-12-17T13:18:40.220Z,30,,,,35.5,50,61.1
2017-12-17T13:18:50.220Z,29,,,,35.5,50,61.1
2017-12-17T13:19:00.219Z,,,,,35.5,50,
2017-12-17T13:19:10.220Z,30,,,,35.6,50,
2017-12-17T13:19:20.220Z,29,,,,35.6,50,
2017-12-17T13:19:30.219Z,,,,,35.6,50,61.2
2017-12-17T13:19:40.220Z,,,,,35.6,50,
2017-12-17T13:19:50.220Z,,,,,35.7,50,
2017-12-17T13:20:00.220Z,30,,,,35.7,50,61.3
2017-12-17T13:20:10.220Z,29,,,,35.7,50,
2017-12-17T13:20:20.220Z,30,,,,35.7,50,
2017-12-17T13:20:30.220Z,29,,,,35.8,50,
2017-12-17T13:20:40.220Z,,,,,35.8,50,61.4
2017-12-17T13:20:50.220Z,,,,,35.9,50,
2017-12-17T13:21:00.220Z,,,,,35.9,50,
2017-12-17T13:21:10.219Z,30,,,,35.9,50,
2017-12-17T13:21:20.219Z,29,,,,35.9,50,61.5
2017-12-17T13:21:30.220Z,,,,,36,50,
2017-12-17T13:21:40.221Z,30,,,,36,50,
2017-12-17T13:21:50.220Z,,,,,36,50,
2017-12-17T13:22:00.220Z,29,,,,36,50,61.6
2017-12-17T13:22:10.220Z,30,,,,36.1,50,
2017-12-17T13:22:20.220Z,29,,,,36.1,50,
2017-12-17T13:22:30.220Z,,,,,36.1,50,
2017-12-17T13:22:40.219Z,,,,,36.2,50,61.8
2017-12-17T13:22:50.221Z,,,,,36.2,50,
2017-12-17T13:23:00.220Z,,,,,36.2,50,
2017-12-17T13:23:10.220Z,30,,,,36.2,50,
2017-12-17T13:23:20.219Z,29,,,,36.3,50,
2017-12-17T13:23:30.220Z,,,,,36.3,50,61.9
2017-12-17T13:23:40.220Z,,,,,36.3,50,
2017-12-17T13:23:50.220Z,30,,,,36.4,50,
2017-12-17T13:24:00.260Z,29,,,,36.4,50,62
2017-12-17T13:24:10.220Z,,,,,36.4,50,
2017-12-17T13:24:20.242Z,30,,,,36.5,50,
2017-12-17T13:24:30.220Z,29,,,,36.5,50,
2017-12-17T13:24:40.220Z,,,,,36.5,50,
2017-12-17T13:24:50.219Z,30,,,,36.5,50,62.1
2017-12-17T13:25:00.219Z,,,,,36.6,50,
2017-12-17T13:25:10.219Z,29,,,,36.6,50,
2017-12-17T13:25:20.220Z,,,,,36.6,50,
2017-12-17T13:25:30.219Z,30,,,,36.6,50,62.2
2017-12-17T13:25:40.220Z,29,,,,36.7,50,
2017-12-17T13:25:50.219Z,30,,,,36.7,50,
2017-12-17T13:26:00.221Z,29,,,,36.7,50,
2017-12-17T13:26:10.219Z,,,,,36.7,50,62.4
2017-12-17T13:26:20.219Z,,,,,36.8,50,
2017-12-17T13:26:30.219Z,,,,,36.8,50,
2017-12-17T13:26:40.219Z,30,,,,36.8,50,
2017-12-17T13:26:50.219Z,29,,,,36.9,50,62.5
2017-12-17T13:27:00.220Z,,,,,36.9,50,
2017-12-17T13:27:10.219Z,,,,,36.9,50,
2017-12-17T13:27:20.219Z,,,,,36.9,50,
2017-12-17T13:27:30.219Z,,,,,37.1,50,
2017-12-17T13:28:03.980Z,29,,,,37.1,50,62.6
2017-12-17T13:28:10.219Z,,,,,37.2,50,
2017-12-17T13:28:20.220Z,,,,,37.2,50,62.7
2017-12-17T13:28:30.219Z,30,,,,37.2,50,
2017-12-17T13:28:40.219Z,29,,,,37.2,50,
2017-12-17T13:28:50.219Z,,,,,37.3,50,
2017-12-17T13:29:00.220Z,,,,,37.3,50,62.8
2017-12-17T13:29:10.219Z,,,,,37.3,50,
2017-12-17T13:29:20.219Z,,,,,37.4,50,
2017-12-17T13:29:30.219Z,,,,,37.4,50,
2017-12-17T13:29:40.219Z,,,,,37.4,50,
2017-12-17T13:29:50.219Z,30,,,,37.4,50,62.9
2017-12-17T13:30:00.219Z,,,,,37.5,50,
2017-12-17T13:30:10.219Z,29,,,,37.5,50,
2017-12-17T13:30:20.219Z,0,0,2,,37.5,50,
2017-12-17T13:30:30.219Z,,,,,37.5,50,59.9
2017-12-17T13:30:40.220Z,,,,,37.6,50,58.8
2017-12-17T13:30:50.219Z,,,,,37.6,50,58.4
2017-12-17T13:31:00.219Z,,,,,37.6,50,58.2
2017-12-17T13:31:10.219Z,,,,,37.6,50,58.1
2017-12-17T13:31:20.219Z,,,,,37.7,50,
2017-12-17T13:31:30.219Z,,,,,37.7,50,57.9
2017-12-17T13:31:40.220Z,,,,,37.7,50,57.7
2017-12-17T13:31:50.219Z,,,,,37.7,50,57.4
2017-12-17T13:32:00.219Z,,,,,37.8,50,57.3
2017-12-17T13:32:10.219Z,,,,,37.8,50,57.2
2017-12-17T13:32:20.220Z,,,,,37.8,50,57.1
2017-12-17T13:32:45.221Z,,,,,37.8,50,56.9
2017-12-17T13:32:45.228Z,,,,,37.8,50,56.8
2017-12-17T13:32:50.219Z,,,,,37.8,50,56.6
2017-12-17T13:33:00.224Z,,,,,37.8,50,56.5
2017-12-17T13:33:10.219Z,,,,,37.9,50,56.3
2017-12-17T13:33:20.219Z,,,,,37.9,50,56.1
2017-12-17T13:33:30.219Z,,,,,37.9,50,56
2017-12-17T13:33:40.219Z,,,,,37.9,50,55.7
2017-12-17T13:33:50.219Z,,,,,37.9,50,55.6
2017-12-17T13:34:00.219Z,,,,,37.9,50,55.4
2017-12-17T13:34:10.219Z,,,,,37.9,50,55.3
2017-12-17T13:34:20.219Z,,,,,37.9,50,55.2
2017-12-17T13:34:30.219Z,,,,,37.9,50,55
2017-12-17T13:34:40.219Z,,,,,38,50,54.9
2017-12-17T13:34:50.219Z,,,,,38,50,54.7
2017-12-17T13:35:00.219Z,,,,,38,50,54.6
2017-12-17T13:35:10.219Z,,,,,38,50,54.4
2017-12-17T13:35:20.219Z,,,,,38,50,54.3
2017-12-17T13:35:30.219Z,,,,,38,50,54
2017-12-17T13:35:40.219Z,,,,,38,50,53.9
2017-12-17T13:35:50.219Z,,,,,38,50,53.7
2017-12-17T13:36:00.219Z,,,,,38,50,53.6
2017-12-17T13:36:10.219Z,,,,,38,50,53.5
2017-12-17T13:36:20.302Z,,,,,38,50,53.3
2017-12-17T13:36:30.219Z,,,,,38,50,53.2
2017-12-17T13:36:40.219Z,,,,,38,50,53.1
2017-12-17T13:36:50.219Z,,,,,38,50,52.9
2017-12-17T13:37:00.219Z,38,0,2,,38,50,56.6
2017-12-17T13:37:10.221Z,29,,,,38,50,57.7
2017-12-17T13:37:20.219Z,,,,,38,50,57.4
2017-12-17T13:37:30.219Z,,,,,38,50,
2017-12-17T13:37:40.219Z,,,,,38.1,50,57.3
2017-12-17T13:37:50.219Z,30,,,,38.1,50,
2017-12-17T13:38:00.219Z,,,,,38.1,50,57.4
2017-12-17T13:38:10.219Z,29,,,,38.1,50,57.7
2017-12-17T13:38:20.219Z,,,,,38.1,50,
2017-12-17T13:38:30.219Z,,,,,38.1,50,57.8
2017-12-17T13:38:40.219Z,30,,,,38.1,50,
2017-12-17T13:38:50.219Z,29,,,,38.1,50,
2017-12-17T13:39:00.219Z,,,,,38.1,50,57.9
2017-12-17T13:39:10.219Z,,,,,38.1,50,
2017-12-17T13:39:20.219Z,30,,,,38.1,50,58
2017-12-17T13:39:30.219Z,29,,,,38.1,50,
2017-12-17T13:39:40.255Z,,,,,38.1,50,58.1
2017-12-17T13:39:50.219Z,,,,,38.1,50,
2017-12-17T13:40:00.219Z,,,,,38.1,50,
2017-12-17T13:40:10.219Z,,,,,38.1,50,58.2
2017-12-17T13:40:20.219Z,,,,,38.1,50,
2017-12-17T13:40:30.219Z,,,,,38.1,50,58.3
2017-12-17T13:40:40.219Z,,,,,38.1,50,
2017-12-17T13:40:50.219Z,30,,,,38.2,50,58.4
2017-12-17T13:41:00.219Z,29,,,,38.2,50,58.5
2017-12-17T13:41:10.219Z,,,,,38.2,50,58.6
2017-12-17T13:41:20.219Z,,,,,38.2,50,58.7
2017-12-17T13:41:30.219Z,30,,,,38.2,50,58.8
2017-12-17T13:41:40.219Z,29,,,,38.2,50,58.9
2017-12-17T13:41:50.220Z,30,,,,38.2,50,59
2017-12-17T13:42:00.219Z,29,,,,38.2,50,
2017-12-17T13:42:10.219Z,30,,,,38.2,50,59.1
2017-12-17T13:42:20.219Z,,,,,38.2,50,59.3
2017-12-17T13:42:30.311Z,29,,,,38.2,50,59.4
2017-12-17T13:42:40.219Z,,,,,38.2,50,59.5
2017-12-17T13:42:50.219Z,,,,,38.2,50,59.6
2017-12-17T13:43:00.221Z,30,,,,38.2,50,
2017-12-17T13:43:10.219Z,29,,,,38.2,50,59.7
2017-12-17T13:43:20.218Z,30,,,,38.2,50,59.8
2017-12-17T13:43:30.221Z,,,,,38.3,50,
2017-12-17T13:43:40.220Z,,,,,38.3,50,59.9
2017-12-17T13:43:50.221Z,30,,,,38.3,50,60
2017-12-17T13:44:00.221Z,29,,,,38.3,50,60.1
2017-12-17T13:44:10.219Z,,,,,38.3,50,
2017-12-17T13:44:20.219Z,30,,,,38.3,50,60.2
2017-12-17T13:44:30.219Z,29,,,,38.3,50,60.4
2017-12-17T13:44:40.219Z,,,,,38.3,50,60.5
2017-12-17T13:44:50.219Z,,,,,38.3,50,
2017-12-17T13:45:00.218Z,,,,,38.3,50,60.6
2017-12-17T13:45:10.219Z,30,,,,38.4,50,60.7
2017-12-17T13:45:20.219Z,,,,,38.4,50,60.8
2017-12-17T13:45:30.220Z,,,,,38.4,50,
2017-12-17T13:45:40.219Z,29,,,,38.4,50,61.1
2017-12-17T13:45:50.219Z,,,,,38.4,50,61.2
2017-12-17T13:46:00.220Z,,,,,38.4,50,61.3
2017-12-17T13:46:10.219Z,,,,,38.4,50,
2017-12-17T13:46:20.218Z,,,,,38.4,50,61.5
2017-12-17T13:46:30.218Z,,,,,38.4,50,
2017-12-17T13:46:40.219Z,30,,,,38.5,50,61.8
2017-12-17T13:46:50.219Z,29,,,,38.5,50,
2017-12-17T13:47:00.219Z,,,,,38.5,50,61.9
2017-12-17T13:47:10.219Z,30,,,,38.5,50,
2017-12-17T13:47:20.218Z,29,,,,38.5,50,62
2017-12-17T13:47:30.219Z,30,,,,38.5,50,
2017-12-17T13:47:40.219Z,29,,,,38.5,50,62.1
2017-12-17T13:47:50.219Z,30,,,,38.5,50,62.2
2017-12-17T13:48:00.219Z,29,,,,38.5,50,62.4
2017-12-17T13:48:10.218Z,30,,,,38.6,50,
2017-12-17T13:48:20.218Z,29,,,,38.6,50,62.5
2017-12-17T13:48:30.219Z,,,,,38.6,50,
2017-12-17T13:48:40.219Z,,,,,38.6,50,62.6
2017-12-17T13:48:50.228Z,,,,,38.6,50,62.7
2017-12-17T13:49:00.219Z,30,,,,38.6,50,62.8
2017-12-17T13:49:10.219Z,,,,,38.6,50,
2017-12-17T13:49:20.219Z,29,,,,38.6,50,62.9
2017-12-17T13:49:30.218Z,0,,,,38.7,50,63.1
2017-12-17T13:49:40.228Z,,0,2,,38.7,50,59.9
2017-12-17T13:49:50.227Z,,,,,38.7,50,58.7
2017-12-17T13:50:00.218Z,,,,,38.7,50,58
2017-12-17T13:50:10.227Z,,,,,38.7,50,57.8
2017-12-17T13:50:20.228Z,,,,,38.7,50,57.7
2017-12-17T13:50:30.227Z,,,,,38.7,50,57.6
2017-12-17T13:50:40.229Z,,,,,38.7,50,57.4
2017-12-17T13:50:50.227Z,,,,,38.8,50,57.2
2017-12-17T13:51:00.227Z,,,,,38.7,50,57
2017-12-17T13:51:10.227Z,,,,,38.8,50,56.9
2017-12-17T13:51:20.226Z,,,,,38.8,50,56.8
2017-12-17T13:51:30.227Z,,,,,38.8,50,56.7
2017-12-17T13:51:40.226Z,,,,,38.8,50,56.6
2017-12-17T13:51:50.226Z,,,,,38.8,50,56.4
2017-12-17T13:52:00.226Z,,,,,38.8,50,56.2
2017-12-17T13:52:10.226Z,,,,,38.8,50,56.1
2017-12-17T13:52:20.227Z,,,,,38.8,50,55.9
2017-12-17T13:52:30.226Z,,,,,38.8,50,55.7
2017-12-17T13:52:40.226Z,,,,,38.8,50,55.5
2017-12-17T13:52:50.226Z,,,,,38.8,50,55.4
2017-12-17T13:53:00.226Z,,,,,38.8,50,55.3
2017-12-17T13:53:10.226Z,,,,,38.8,50,55.1
2017-12-17T13:53:20.225Z,,,,,38.8,50,54.9
2017-12-17T13:53:30.226Z,,,,,38.8,50,54.8
2017-12-17T13:53:40.226Z,,,,,38.9,50,54.7
2017-12-17T13:53:50.225Z,,,,,38.8,50,54.6
2017-12-17T13:54:00.226Z,,,,,38.8,50,54.4
2017-12-17T13:54:10.225Z,,,,,38.9,50,54.3
2017-12-17T13:54:20.225Z,,,,,38.9,50,54.1
2017-12-17T13:54:30.218Z,,,,,38.8,50,53.9
2017-12-17T13:54:40.225Z,,,,,38.9,50,53.8
2017-12-17T13:54:50.224Z,,,,,38.9,50,53.7
2017-12-17T13:55:00.224Z,,,,,38.8,50,53.6
2017-12-17T13:55:10.225Z,,,,,38.8,50,53.4
2017-12-17T13:55:20.224Z,,,,,38.9,50,53.3
2017-12-17T13:55:30.225Z,,,,,38.8,50,53.2
2017-12-17T13:55:40.224Z,,,,,38.8,50,53
2017-12-17T13:55:50.224Z,,0,2,,38.8,50,52.9
2017-12-17T13:56:00.224Z,36,,,,38.8,50,57.2
2017-12-17T13:56:10.224Z,29,,,,38.8,50,58.2
2017-12-17T13:56:20.224Z,,,,,38.8,50,58.1
2017-12-17T13:56:30.218Z,,,,,38.8,50,58
2017-12-17T13:56:40.224Z,30,,,,38.8,50,
2017-12-17T13:56:50.223Z,29,,,,38.8,50,
2017-12-17T13:57:00.224Z,,,,,38.8,50,58.2
2017-12-17T13:57:10.223Z,,,,,38.8,50,58.3
2017-12-17T13:57:20.224Z,,,,,38.8,50,58.4
2017-12-17T13:57:30.223Z,,,,,38.8,50,58.5
2017-12-17T13:57:40.224Z,,,,,38.8,50,
2017-12-17T13:57:50.224Z,30,,,,38.8,50,58.6
2017-12-17T13:58:00.223Z,29,,,,38.8,50,
2017-12-17T13:58:10.222Z,30,,,,38.8,50,58.7
2017-12-17T13:58:20.224Z,29,,,,38.8,50,58.8
2017-12-17T13:58:30.223Z,,,,,38.8,50,
2017-12-17T13:58:40.223Z,,,,,38.8,50,58.9
2017-12-17T13:58:50.223Z,,,,,38.8,50,
2017-12-17T13:59:00.222Z,29,,,,38.8,50,59
2017-12-17T13:59:10.222Z,,,,,38.8,50,59.1
2017-12-17T13:59:20.222Z,,,,,38.8,50,59.3
2017-12-17T13:59:30.218Z,,,,,38.8,50,
2017-12-17T13:59:40.222Z,,,,,38.8,50,59.4
2017-12-17T13:59:50.222Z,,,,,38.8,50,59.6
2017-12-17T14:00:00.222Z,,,,,38.8,50,59.7
2017-12-17T14:00:10.222Z,,,,,38.8,50,59.8
2017-12-17T14:00:20.222Z,,,,,38.8,50,59.9
2017-12-17T14:00:30.223Z,30,,,,38.8,50,60
2017-12-17T14:00:40.223Z,29,,,,38.8,50,60.1
2017-12-17T14:00:50.222Z,,,,,38.8,50,60.2
2017-12-17T14:01:00.221Z,,,,,38.8,50,60.4
2017-12-17T14:01:10.222Z,,,,,38.8,50,60.5
2017-12-17T14:01:20.222Z,,,,,38.8,50,60.6
2017-12-17T14:01:30.221Z,30,,,,38.8,50,
2017-12-17T14:01:40.222Z,,,,,38.8,50,60.7
2017-12-17T14:01:50.221Z,29,,,,38.8,50,60.8
2017-12-17T14:02:00.221Z,,,,,38.8,50,60.9
2017-12-17T14:02:10.221Z,29,,,,38.8,50,61.1
2017-12-17T14:02:20.221Z,,,,,38.8,50,
2017-12-17T14:02:30.221Z,30,,,,38.8,50,61.2
2017-12-17T14:02:40.220Z,,,,,38.8,50,61.3
2017-12-17T14:02:50.222Z,29,,,,38.8,50,
2017-12-17T14:03:00.220Z,,,,,38.8,50,61.4
2017-12-17T14:03:10.220Z,,,,,38.8,50,
2017-12-17T14:03:20.222Z,,,,,38.8,50,61.5
2017-12-17T14:03:30.220Z,30,,,,38.8,50,61.6
2017-12-17T14:03:40.218Z,29,,,,38.8,50,
2017-12-17T14:03:50.219Z,29,0,2,59,38.8,50,61.8
2017-12-17T14:04:00.221Z,,,,,38.8,50,61.9
2017-12-17T14:04:10.219Z,,,,,38.8,50,
2017-12-17T14:04:20.219Z,30,,,,38.9,50,
2017-12-17T14:04:30.219Z,29,,,,38.8,50,62
2017-12-17T14:04:40.229Z,30,,,,38.9,50,61.9
2017-12-17T14:04:50.219Z,29,,,,38.9,50,62
2017-12-17T14:05:00.219Z,,,,,38.9,50,61.9
2017-12-17T14:05:10.220Z,30,,,,38.9,50,61.9
2017-12-17T14:05:20.220Z,29,,,,38.9,50,
2017-12-17T14:05:30.219Z,,,,,38.9,50,
2017-12-17T14:05:40.219Z,30,,,,38.9,50,
2017-12-17T14:05:50.218Z,29,,,,38.9,50,61.8
2017-12-17T14:06:00.218Z,,,,,38.9,50,
2017-12-17T14:06:10.220Z,30,,,,38.9,50,
2017-12-17T14:06:20.218Z,29,,,,38.9,50,
2017-12-17T14:06:30.218Z,,,,,39.1,50,
2017-12-17T14:06:40.219Z,,,,,39.1,50,61.6
2017-12-17T14:06:50.218Z,,,,,39.1,50,
2017-12-17T14:07:00.222Z,,,,,39.1,50,61.5
2017-12-17T14:07:10.218Z,30,,,,39.1,50,61.4
2017-12-17T14:07:20.218Z,,,,,39.1,50,
2017-12-17T14:07:30.218Z,,,,,39.1,50,61.3
2017-12-17T14:07:40.218Z,29,,,,39.1,50,61.2
2017-12-17T14:07:50.218Z,,,,,39.1,50,
2017-12-17T14:08:00.218Z,,,,,39.1,50,61.1
2017-12-17T14:08:10.218Z,29,,,,39.2,50,61.1
2017-12-17T14:08:20.218Z,29,,,,39.2,50,60.9
2017-12-17T14:08:30.217Z,30,,,,39.2,50,
2017-12-17T14:08:40.218Z,29,,,,39.2,50,60.8
2017-12-17T14:08:50.218Z,,,,,39.2,50,60.6
2017-12-17T14:09:00.218Z,,,,,39.2,50,
2017-12-17T14:09:10.218Z,,,,,39.2,50,
2017-12-17T14:09:20.218Z,,,,,39.2,50,
2017-12-17T14:09:30.218Z,,,,,39.2,50,
2017-12-17T14:09:40.227Z,,,,,39.2,50,60.5
2017-12-17T14:09:50.217Z,,,,,39.3,50,
2017-12-17T14:10:00.218Z,,,,,39.3,50,
2017-12-17T14:10:10.218Z,30,,,,39.3,50,
2017-12-17T14:10:20.218Z,,,,,39.3,50,60.4
2017-12-17T14:10:30.217Z,,,,,39.3,50,
2017-12-17T14:10:40.227Z,29,,,,39.3,50,
2017-12-17T14:10:50.218Z,30,,,,39.3,50,
2017-12-17T14:11:00.218Z,29,,,,39.3,50,
2017-12-17T14:11:10.218Z,0,1,0,0,47.6,50,60.6
2017-12-17T14:11:20.244Z,69,1,0,,34.4,50,62.9
2017-12-17T14:11:30.229Z,69,,,,51.4,50,56.5
2017-12-17T14:11:40.229Z,0,0,0,,50.5,50,53.2
2017-12-17T14:11:50.218Z,,,,,50.3,50,53.3
2017-12-17T14:12:00.218Z,,,,,50.2,50,
2017-12-17T14:12:10.218Z,,,,,50.1,50,
2017-12-17T14:12:20.218Z,,,,,50,50,53.4
2017-12-17T14:12:30.219Z,,,,,49.8,50,53.3
2017-12-17T14:12:40.219Z,45,0,2,59,49.7,50,55
2017-12-17T14:12:50.218Z,34,,,,49.6,50,59.5
2017-12-17T14:13:00.223Z,29,,,,49.4,50,60.7
2017-12-17T14:13:10.218Z,,,,,49.2,50,59.8
2017-12-17T14:13:20.218Z,30,,,,49.1,50,58.9
2017-12-17T14:13:30.218Z,29,,,,49,50,58.5
2017-12-17T14:13:40.219Z,30,,,,48.9,50,58.4
2017-12-17T14:13:50.218Z,,,,,48.8,50,58.5
2017-12-17T14:14:00.218Z,,,,,48.7,50,58.7
2017-12-17T14:14:10.217Z,29,,,,48.6,50,58.9
2017-12-17T14:14:20.218Z,29,,,,48.4,50,58.9
2017-12-17T14:14:30.218Z,0,1,0,0,49.9,50,
2017-12-17T14:14:40.218Z,,0,0,,47.9,50,59.6
2017-12-17T14:14:50.218Z,,,,,47.7,50,56.2
2017-12-17T14:15:00.220Z,,,,,47.6,50,
2017-12-17T14:15:10.218Z,,,,,47.5,50,
2017-12-17T14:15:20.218Z,,,,,47.4,50,
2017-12-17T14:15:30.218Z,,,,,47.4,50,56.1
2017-12-17T14:15:40.229Z,44,0,2,59,47.3,50,56.4
2017-12-17T14:15:50.217Z,32,,,,47.2,50,61.4
2017-12-17T14:16:00.218Z,29,,,,47.1,50,60.1
2017-12-17T14:16:10.224Z,,,,,47.1,50,59.4
2017-12-17T14:16:20.218Z,29,,,,47,50,58.5
2017-12-17T14:16:30.218Z,0,1,0,0,52.3,50,58.1
2017-12-17T14:16:40.229Z,,0,0,,49.4,50,56.6
2017-12-17T14:16:50.218Z,,,,,49.2,50,52.7
2017-12-17T14:17:00.218Z,,,,,49.1,50,52.9
2017-12-17T14:17:10.219Z,,,,,49,50,53.1
2017-12-17T14:17:20.218Z,,,,,48.9,50,53.3
2017-12-17T14:17:30.218Z,,,,,48.8,50,53.6
2017-12-17T14:17:40.229Z,44,0,2,59,48.7,50,55.4
2017-12-17T14:17:50.218Z,33,,,,48.6,50,60.4
2017-12-17T14:18:00.218Z,29,,,,48.5,50,59.5
2017-12-17T14:18:10.218Z,0,1,0,0,33.9,50,58.7
2017-12-17T14:18:20.232Z,0,0,0,,39.3,50,51.4
2017-12-17T14:18:30.218Z,,,,,40,50,52.2
2017-12-17T14:18:40.219Z,,,,,39.9,50,
2017-12-17T14:18:50.223Z,,,,,39.8,50,
2017-12-17T14:19:00.218Z,,,,,39.7,50,
2017-12-17T14:19:10.219Z,,,,,39.6,50,
2017-12-17T14:19:20.218Z,,0,2,59,39.5,50,
2017-12-17T14:19:30.220Z,38,0,2,,39.4,50,57
2017-12-17T14:19:40.218Z,30,,,,39.3,50,59.3
2017-12-17T14:19:50.218Z,29,,,,39.3,50,57.2
2017-12-17T14:20:00.227Z,,,,,39.2,50,56.7
2017-12-17T14:20:10.218Z,,,,,39.1,50,56.2
2017-12-17T14:20:20.218Z,,,,,39.1,50,56.3
2017-12-17T14:20:30.218Z,,,,,38.9,50,56.4
2017-12-17T14:20:40.218Z,30,,,,38.9,50,56.6
2017-12-17T14:20:50.218Z,29,,,,38.8,50,56.8
2017-12-17T14:21:00.218Z,30,,,,38.8,50,56.9
2017-12-17T14:21:10.218Z,29,,,,38.7,50,57
2017-12-17T14:21:20.218Z,30,,,,38.7,50,57.1
2017-12-17T14:21:30.217Z,,,,,38.7,50,57.2
2017-12-17T14:21:40.218Z,,,,,38.6,50,57.3
2017-12-17T14:21:50.218Z,31,,,,38.6,50,57.6
2017-12-17T14:22:00.222Z,32,,,,38.6,50,57.8
2017-12-17T14:22:10.218Z,31,,,,38.6,50,57.9
2017-12-17T14:22:20.218Z,,,,,38.5,50,
2017-12-17T14:22:30.217Z,,,,,38.5,50,58
2017-12-17T14:22:40.218Z,,,,,38.5,50,58.1
2017-12-17T14:22:50.218Z,,,,,38.5,50,58.2
2017-12-17T14:23:00.218Z,,,,,38.4,50,
2017-12-17T14:23:10.217Z,,,,,38.4,50,58.3
2017-12-17T14:23:20.218Z,,,,,38.4,50,58.4
2017-12-17T14:23:30.218Z,,,,,38.4,50,
2017-12-17T14:23:40.218Z,,,,,38.4,50,58.5
2017-12-17T14:23:50.218Z,,,,,38.3,50,
2017-12-17T14:24:00.221Z,30,,,,38.3,50,58.6
2017-12-17T14:24:10.218Z,29,,,,38.3,50,58.5
2017-12-17T14:24:20.218Z,,,,,38.3,50,
2017-12-17T14:24:30.218Z,,,,,38.3,50,
2017-12-17T14:24:40.219Z,,,,,38.3,50,58.6
2017-12-17T14:24:50.218Z,,,,,38.3,50,58.7
2017-12-17T14:25:00.219Z,,,,,38.3,50,
2017-12-17T14:25:10.218Z,,,,,38.3,50,58.8
2017-12-17T14:25:20.218Z,,,,,38.3,50,58.9
2017-12-17T14:25:30.218Z,,,,,38.3,50,
2017-12-17T14:25:40.218Z,30,,,,38.3,50,59
2017-12-17T14:25:50.218Z,29,,,,38.3,50,59.1
2017-12-17T14:26:00.218Z,,,,,38.3,50,
2017-12-17T14:26:10.218Z,,,,,38.3,50,59.3
2017-12-17T14:26:20.218Z,,,,,38.3,50,59.4
2017-12-17T14:26:30.274Z,30,,,,38.3,50,
2017-12-17T14:26:40.219Z,29,,,,38.3,50,59.5
2017-12-17T14:26:50.217Z,30,,,,38.2,50,59.6
2017-12-17T14:27:00.238Z,29,,,,38.3,50,
2017-12-17T14:27:10.233Z,,,,,38.3,50,59.7
2017-12-17T14:27:20.218Z,30,,,,38.3,50,
2017-12-17T14:27:30.218Z,,,,,38.3,50,59.8
2017-12-17T14:27:40.218Z,29,,,,38.3,50,
2017-12-17T14:27:50.218Z,30,,,,38.3,50,59.9
2017-12-17T14:28:00.218Z,29,,,,38.3,50,
2017-12-17T14:28:10.218Z,30,,,,38.3,50,60
2017-12-17T14:28:20.218Z,,,,,38.3,50,
2017-12-17T14:28:30.218Z,29,,,,38.3,50,60.1
2017-12-17T14:28:40.218Z,,,,,38.3,50,60.2
2017-12-17T14:28:50.218Z,,,,,38.3,50,
2017-12-17T14:29:00.218Z,,,,,38.3,50,60.4
2017-12-17T14:29:10.218Z,,,,,38.3,50,
2017-12-17T14:29:20.218Z,,,,,38.3,50,60.5
2017-12-17T14:29:30.218Z,30,,,,38.3,50,
2017-12-17T14:29:40.218Z,,,,,38.3,50,60.6
2017-12-17T14:29:50.218Z,,,,,38.3,50,
2017-12-17T14:30:00.218Z,,,,,38.3,50,60.7
2017-12-17T14:30:10.221Z,,,,,38.3,50,60.8
2017-12-17T14:30:20.218Z,0,1,0,0,45.4,50,61.1
2017-12-17T14:30:30.228Z,0,0,0,,30,50,61.2
2017-12-17T14:30:40.228Z,,,,,31.5,50,56.1
2017-12-17T14:30:50.218Z,,,,,31.6,50,
2017-12-17T14:31:00.218Z,,,,,31.6,50,
2017-12-17T14:31:10.218Z,,,,,31.8,50,
2017-12-17T14:31:20.217Z,,,,,31.8,50,
2017-12-17T14:31:30.217Z,,0,2,59,31.8,50,
2017-12-17T14:31:40.218Z,,,,,31.9,50,56.2
2017-12-17T14:31:50.218Z,,,,,31.9,50,
2017-12-17T14:32:00.218Z,,0,2,,31.9,50,56.5
2017-12-17T14:32:10.217Z,35,,,,32,50,62
