Time,HwTOutlet,HwTSet,ActPow,PrimTSet,ChActive,PrimT,HwActive
2017-11-19T12:51:53.364Z,33.5,52,,,,,
2017-11-19T12:52:03.444Z,33.5,52,,,,,
2017-11-19T12:52:13.365Z,33.4,52,,,,,
2017-11-19T12:52:23.364Z,33.4,52,,,,,
2017-11-19T12:52:33.364Z,33.3,52,,,,,
2017-11-19T12:52:43.365Z,33.2,52,,,,,
2017-11-19T12:52:53.365Z,32.5,52,,0,0,30.6,2
2017-11-19T12:53:03.444Z,,,0,,0,30.8,0
2017-11-19T12:53:13.364Z,31.4,52,,,,30.7,
2017-11-19T12:53:23.364Z,,,,,,30.6,
2017-11-19T12:53:33.365Z,31.3,52,,,,,
2017-11-19T12:53:43.364Z,31.2,52,,,,,
2017-11-19T12:53:53.377Z,31.2,52,45,58,1,31.4,0
2017-11-19T12:54:03.484Z,,,35,0,0,36.7,0
2017-11-19T12:54:13.366Z,31.5,52,0,,0,37.4,0
2017-11-19T12:54:23.436Z,31.9,52,,,,36.9,
2017-11-19T12:54:33.479Z,31.9,52,,,,35.5,
2017-11-19T12:54:43.365Z,,,,,,31.8,
2017-11-19T12:54:53.365Z,31.8,52,,,,29.4,
2017-11-19T12:55:03.496Z,31.8,52,,,1,27.8,0
2017-11-19T12:55:13.385Z,31.6,52,,,1,,0
2017-11-19T12:55:23.378Z,,,42,,,30.6,
2017-11-19T12:55:33.364Z,31.6,52,39,,,32.2,
2017-11-19T12:55:43.364Z,,,33,,,35.1,
2017-11-19T12:55:53.364Z,31.5,52,30,,,34.9,
2017-11-19T12:56:03.444Z,31.5,52,29,,,35.1,
2017-11-19T12:56:13.364Z,31.5,52,,,,34.8,
2017-11-19T12:56:23.364Z,31.4,52,,,,,
2017-11-19T12:56:33.364Z,,,,,,34.6,
2017-11-19T12:56:43.364Z,31.4,52,,,,34.5,
2017-11-19T12:56:53.364Z,31.4,52,,,,35.2,
2017-11-19T12:57:03.464Z,31.3,52,30,,,35.4,
2017-11-19T12:57:13.364Z,31.3,52,,,,35.6,
2017-11-19T12:57:23.364Z,,,29,,,35.8,
2017-11-19T12:57:33.365Z,31.2,52,,,,,
2017-11-19T12:57:43.365Z,31.2,52,30,,,35.9,
2017-11-19T12:57:53.365Z,31,52,29,,,36.2,
2017-11-19T12:58:03.444Z,31,52,,,,,
2017-11-19T12:58:13.365Z,,,,,,36.4,
2017-11-19T12:58:23.364Z,30.9,52,,,,36.6,
2017-11-19T12:58:43.364Z,30.9,52,30,,,36.7,
2017-11-19T12:58:53.365Z,30.9,52,29,,,37.1,
2017-11-19T12:59:03.455Z,30.8,52,30,,,37.2,
2017-11-19T12:59:13.367Z,30.8,52,29,,,37.5,
2017-11-19T12:59:23.364Z,30.8,52,30,,0,37.7,2
2017-11-19T12:59:33.365Z,,,0,,0,38,0
2017-11-19T12:59:43.365Z,,,,,,38.1,
2017-11-19T12:59:53.364Z,35.1,52,,,,38.5,
2017-11-19T13:00:03.444Z,35.1,52,,,,38.4,
2017-11-19T13:00:13.364Z,34.9,52,,,,,
2017-11-19T13:00:23.365Z,34.9,52,,,,38.3,
2017-11-19T13:00:43.364Z,34.8,52,,,,,
2017-11-19T13:00:53.366Z,34.6,52,,58,1,,0
2017-11-19T13:01:03.444Z,34.5,52,,,,,
2017-11-19T13:01:13.364Z,34.5,52,,,,38.2,
2017-11-19T13:01:23.364Z,34.4,52,,,,,
2017-11-19T13:01:43.365Z,34.3,52,,,,,
2017-11-19T13:01:53.367Z,34.2,52,,,,,
2017-11-19T13:02:03.479Z,34.1,52,,,,,
2017-11-19T13:02:13.364Z,,,,5,0,38.1,0
2017-11-19T13:02:23.364Z,34,52,,,,,
2017-11-19T13:02:43.364Z,33.9,52,,,,,
2017-11-19T13:02:53.364Z,33.8,52,,,,38,
2017-11-19T13:03:03.446Z,33.8,52,,,,,
2017-11-19T13:03:13.367Z,33.6,52,,,,,
2017-11-19T13:03:23.364Z,33.6,52,,,,,
2017-11-19T13:03:43.365Z,,,,,,37.9,
2017-11-19T13:03:53.365Z,33.5,52,,,,,
2017-11-19T13:04:03.451Z,,,,,,37.8,
2017-11-19T13:04:13.365Z,33.4,52,,,,,
2017-11-19T13:04:23.364Z,33.3,52,,,,,
2017-11-19T13:04:43.366Z,33.3,52,,,,37.7,
2017-11-19T13:04:53.364Z,33.2,52,,,,,
2017-11-19T13:05:03.444Z,33.2,52,,,,37.6,
2017-11-19T13:05:13.364Z,33.1,52,,,,,
2017-11-19T13:05:23.365Z,,,,,,37.5,
2017-11-19T13:05:33.365Z,33.1,52,,,,,
2017-11-19T13:05:53.364Z,32.8,52,,,,,
2017-11-19T13:06:03.444Z,,,,,,37.4,
2017-11-19T13:06:13.364Z,32.7,52,,,,,
2017-11-19T13:06:23.365Z,32.7,52,,,,,
2017-11-19T13:06:33.367Z,32.7,52,,,,37.3,
2017-11-19T13:06:43.364Z,32.6,52,,,,37.2,
2017-11-19T13:06:53.377Z,35.4,52,,0,0,37.1,2
2017-11-19T13:07:03.447Z,,,125,,,41.7,
2017-11-19T13:07:13.365Z,36.8,52,125,,,46,
2017-11-19T13:07:23.364Z,41.5,52,122,,,48.3,
2017-11-19T13:07:33.372Z,,,124,,,52,
2017-11-19T13:07:43.365Z,47.4,52,124,,,54.6,
2017-11-19T13:07:53.364Z,48.7,52,0,,0,56.5,0
2017-11-19T13:08:03.446Z,,,,,0,54.7,0
2017-11-19T13:08:13.366Z,49.7,52,,,,54.1,
2017-11-19T13:08:33.367Z,49.3,52,,,,53.9,
2017-11-19T13:08:43.368Z,49.2,52,,,,,
2017-11-19T13:08:53.368Z,48.8,52,,,,,
2017-11-19T13:09:03.444Z,48.6,52,,,,,
2017-11-19T13:09:13.364Z,,,,5,,53.8,
2017-11-19T13:09:23.363Z,48.3,52,,,,,
2017-11-19T13:09:43.367Z,48.1,52,,,,,
2017-11-19T13:09:53.363Z,47.7,52,,,,53.7,
2017-11-19T13:10:03.474Z,47.6,52,,,,,
2017-11-19T13:10:13.424Z,,,,,,53.6,
2017-11-19T13:10:23.416Z,47.2,52,,,,,
2017-11-19T13:10:33.367Z,46.7,52,,,,53.5,
2017-11-19T13:10:43.364Z,,,62,0,0,52.3,2
2017-11-19T13:10:53.364Z,49.4,52,,,0,51.4,0
2017-11-19T13:11:03.444Z,,,0,,0,52.2,0
2017-11-19T13:11:13.366Z,50.5,52,,,,51.4,
2017-11-19T13:11:23.365Z,,,,,,51.3,
2017-11-19T13:11:33.364Z,50.3,52,,,,,
2017-11-19T13:11:43.368Z,50.2,52,,,,51.2,
2017-11-19T13:11:53.365Z,49.6,52,,,,51.1,
2017-11-19T13:12:03.444Z,,,,5,,51,
2017-11-19T13:12:13.364Z,49.3,52,,,,50.9,
2017-11-19T13:12:33.365Z,49.1,52,,,,,
2017-11-19T13:12:53.363Z,48.6,52,,,,,
2017-11-19T13:13:03.444Z,,,,,,50.7,
2017-11-19T13:13:13.363Z,48.3,52,,,,,
2017-11-19T13:13:23.364Z,48.1,52,,,,,
2017-11-19T13:13:43.369Z,47.9,52,,,,,
2017-11-19T13:13:53.364Z,47.6,52,,,,50.6,
2017-11-19T13:14:03.452Z,47.4,52,,,,,
2017-11-19T13:14:23.364Z,47.1,52,,,,,
2017-11-19T13:14:43.363Z,46.9,52,,,,,
2017-11-19T13:14:53.368Z,46.6,52,,,,50.5,
2017-11-19T13:15:03.443Z,46.4,52,,,,,
2017-11-19T13:15:13.364Z,46.1,52,,,,,
2017-11-19T13:15:23.371Z,46,52,,,,,
2017-11-19T13:15:33.364Z,45.8,52,,,0,,2
2017-11-19T13:15:43.364Z,,,,0,0,50.3,2
2017-11-19T13:15:53.378Z,47,52,0,,0,48.1,0
2017-11-19T13:16:03.447Z,,,,,0,48,0
2017-11-19T13:16:13.364Z,45.4,52,,,0,46.4,0
2017-11-19T13:16:23.364Z,,,,,0,46,2
2017-11-19T13:16:33.364Z,,,,,0,44.6,0
2017-11-19T13:16:43.363Z,45.6,52,,,,44.6,
2017-11-19T13:16:53.364Z,45.2,52,,,,44.5,
2017-11-19T13:17:03.443Z,45.1,52,,,,,
2017-11-19T13:17:13.363Z,,,,,,44.4,
2017-11-19T13:17:23.364Z,44.8,52,,,,,
2017-11-19T13:17:43.364Z,44.7,52,,,,,
2017-11-19T13:17:53.363Z,44.4,52,,5,,44.3,
2017-11-19T13:18:03.444Z,44.3,52,,,,,
2017-11-19T13:18:23.364Z,44,52,,,,,
2017-11-19T13:18:43.363Z,43.9,52,,,,,
2017-11-19T13:18:53.364Z,43.7,52,,,,44.2,
2017-11-19T13:19:03.443Z,43.6,52,,,,,
2017-11-19T13:19:13.371Z,43.5,52,,,,,
2017-11-19T13:19:23.367Z,43.2,52,,,,,
2017-11-19T13:19:33.363Z,43.1,52,,0,0,44.3,2
2017-11-19T13:19:43.364Z,,,54,,0,43.9,2
2017-11-19T13:19:53.364Z,42.8,52,0,,0,44.9,0
2017-11-19T13:20:03.443Z,43,52,,,,44.2,
2017-11-19T13:20:13.363Z,42.9,52,,,,,
2017-11-19T13:20:23.364Z,42.7,52,,,,44.1,
2017-11-19T13:20:43.364Z,42.5,52,,,,,
2017-11-19T13:20:53.365Z,42.3,52,,5,,44,
2017-11-19T13:21:03.443Z,42.2,52,,,,,
2017-11-19T13:21:13.364Z,,,,,,43.9,
2017-11-19T13:21:33.364Z,42.1,52,,,,,
2017-11-19T13:21:53.364Z,41.8,52,,,,,
2017-11-19T13:22:03.444Z,,,,,,43.8,
2017-11-19T13:22:13.363Z,41.6,52,,,,,
2017-11-19T13:22:23.363Z,41.5,52,,,,,
2017-11-19T13:22:43.365Z,41.4,52,,,,,
2017-11-19T13:22:53.364Z,41.2,52,,,,,
2017-11-19T13:23:03.443Z,41.1,52,,,,,
2017-11-19T13:23:23.364Z,40.8,52,,,,,
2017-11-19T13:23:43.364Z,40.7,52,,,,,
2017-11-19T13:23:53.364Z,40.5,52,,,,,
2017-11-19T13:24:03.447Z,40.4,52,,,,,
2017-11-19T13:24:13.363Z,,,,,,43.7,
2017-11-19T13:24:23.363Z,40.3,52,,,,,
2017-11-19T13:24:33.363Z,,,,,,43.8,
2017-11-19T13:24:43.364Z,40.2,52,,,,,
2017-11-19T13:24:53.363Z,40,52,,,,43.7,
2017-11-19T13:25:03.461Z,39.9,52,,,,,
2017-11-19T13:25:13.363Z,39.8,52,,,,,
2017-11-19T13:25:23.363Z,39.7,52,,,,,
2017-11-19T13:25:43.363Z,39.6,52,,,,,
2017-11-19T13:25:53.365Z,39.4,52,,,,,
2017-11-19T13:26:03.460Z,39.4,52,,,,,
2017-11-19T13:26:23.434Z,39.2,52,,,,,
2017-11-19T13:26:43.380Z,39.1,52,,,,,
2017-11-19T13:26:53.364Z,38.8,52,,,,43.6,
2017-11-19T13:27:03.443Z,38.8,52,,,,,
2017-11-19T13:27:23.364Z,38.6,52,,,,,
2017-11-19T13:27:43.365Z,38.5,52,,,,,
2017-11-19T13:27:53.364Z,38.4,52,,,,43.5,
2017-11-19T13:28:03.443Z,38.3,52,,,,,
2017-11-19T13:28:23.365Z,38.1,52,,,,,
2017-11-19T13:28:43.363Z,38,52,,,,,
2017-11-19T13:28:53.363Z,37.9,52,,,,43.4,
2017-11-19T13:29:03.444Z,37.8,52,,,,,
2017-11-19T13:29:23.364Z,37.7,52,,,,,
2017-11-19T13:29:33.363Z,,,,,,43.3,
2017-11-19T13:29:43.363Z,37.6,52,,,,,
2017-11-19T13:29:53.363Z,37.5,52,,,,,
2017-11-19T13:30:03.443Z,37.4,52,,,,,
2017-11-19T13:30:13.363Z,,,,,,43.2,
2017-11-19T13:30:23.363Z,37.2,52,,,,,
2017-11-19T13:30:43.363Z,37.2,52,,,,,
2017-11-19T13:30:53.363Z,36.9,52,,,,43.1,
2017-11-19T13:31:03.448Z,36.9,52,,,,,
2017-11-19T13:31:13.364Z,36.8,52,,,,,
2017-11-19T13:31:23.363Z,36.7,52,,,,,
2017-11-19T13:31:43.363Z,36.7,52,,,,,
2017-11-19T13:31:53.364Z,36.5,52,,,,43,
2017-11-19T13:32:03.443Z,36.4,52,,,,,
2017-11-19T13:32:13.363Z,36.4,52,,,,,
2017-11-19T13:32:23.364Z,,,,,,42.9,
2017-11-19T13:32:33.363Z,,,,,,43,
2017-11-19T13:32:43.363Z,,,,,,43,
2017-11-19T13:32:53.363Z,36.2,52,,,,42.9,
2017-11-19T13:33:03.443Z,36.1,52,,,,,
2017-11-19T13:33:13.365Z,36.1,52,,,,,
2017-11-19T13:33:23.363Z,36,52,,,,,
2017-11-19T13:33:33.363Z,,,,,,42.8,
2017-11-19T13:33:43.363Z,35.9,52,,,,,
2017-11-19T13:33:53.363Z,35.8,52,,,,,
2017-11-19T13:34:03.443Z,35.8,52,,,,,
2017-11-19T13:34:13.364Z,35.7,52,,,,,
2017-11-19T13:34:23.363Z,35.6,52,,,,,
2017-11-19T13:34:33.363Z,,,,,,42.7,
2017-11-19T13:34:43.363Z,35.6,52,,,,,
2017-11-19T13:34:53.365Z,35.5,52,,,,,
2017-11-19T13:35:03.443Z,35.4,52,,,,,
2017-11-19T13:35:13.363Z,35.4,52,,,,,
2017-11-19T13:35:23.363Z,35.3,52,,,,,
2017-11-19T13:35:33.363Z,,,,,,42.6,
2017-11-19T13:35:43.363Z,35.3,52,,,,,
2017-11-19T13:35:53.365Z,35.2,52,,,,,
2017-11-19T13:36:03.454Z,35.1,52,,,,,
2017-11-19T13:36:23.364Z,34.9,52,,,,,
2017-11-19T13:36:33.363Z,,,,,,42.4,
2017-11-19T13:36:43.367Z,34.9,52,,,,,
2017-11-19T13:36:53.363Z,34.8,52,,,,,
2017-11-19T13:37:03.455Z,34.7,52,,,,,
2017-11-19T13:37:23.363Z,34.6,52,,,,,
2017-11-19T13:37:33.363Z,,,,,,42.3,
2017-11-19T13:37:43.364Z,34.6,52,,,,,
2017-11-19T13:37:53.372Z,34.5,52,,,,,
2017-11-19T13:38:03.452Z,34.3,52,,,,,
2017-11-19T13:38:13.363Z,,,,0,0,42.4,2
2017-11-19T13:38:23.363Z,41.4,52,,,0,42.9,2
2017-11-19T13:38:33.363Z,,,54,,,43.1,
2017-11-19T13:38:43.363Z,42.6,52,0,0,0,44.4,0
2017-11-19T13:38:53.365Z,42.5,52,,,0,43.7,0
2017-11-19T13:39:03.461Z,,,,,,43.5,
2017-11-19T13:39:13.363Z,42.3,52,,,,,
2017-11-19T13:39:43.363Z,42.2,52,,,1,43.4,0
2017-11-19T13:39:53.363Z,41.9,52,,5,0,,0
2017-11-19T13:40:03.451Z,41.8,52,,,,,
2017-11-19T13:40:13.365Z,41.7,52,,,,,
2017-11-19T13:40:23.363Z,,,,,,43.3,
2017-11-19T13:40:33.364Z,41.6,52,,,,,
2017-11-19T13:40:53.366Z,41.2,52,,,,,
2017-11-19T13:41:03.497Z,41.1,52,,,,,
2017-11-19T13:41:13.368Z,40.9,52,,,,43.2,
2017-11-19T13:41:23.363Z,40.8,52,,,,,
2017-11-19T13:41:43.417Z,40.7,52,,,,,
2017-11-19T13:41:53.364Z,40.5,52,,,,,
2017-11-19T13:42:03.449Z,40.3,52,,,,,
2017-11-19T13:42:13.385Z,40.2,52,,,,,
2017-11-19T13:42:23.376Z,40.1,52,,,,43.1,
2017-11-19T13:42:43.363Z,40,52,,,,,
2017-11-19T13:42:53.369Z,39.8,52,,58,1,,0
2017-11-19T13:43:03.449Z,39.7,52,,,,,
2017-11-19T13:43:13.366Z,39.6,52,,,,,
2017-11-19T13:43:23.368Z,39.5,52,,,,,
2017-11-19T13:43:43.369Z,39.4,52,,,,,
2017-11-19T13:43:53.372Z,39.2,52,,,,,
2017-11-19T13:44:03.447Z,39.1,52,,,,43,
2017-11-19T13:44:13.363Z,38.9,52,,,,,
2017-11-19T13:44:23.370Z,,,,5,0,,0
2017-11-19T13:44:33.363Z,38.8,52,,,,,
2017-11-19T13:44:53.379Z,38.6,52,,,,,
2017-11-19T13:45:03.448Z,38.4,52,,,,,
2017-11-19T13:45:13.363Z,,,,,,43,
2017-11-19T13:45:23.363Z,,,,,,42.9,
2017-11-19T13:45:33.363Z,38.3,52,,,,,
2017-11-19T13:45:43.365Z,38.1,52,,,,,
2017-11-19T13:45:53.363Z,38.1,52,,58,1,,0
2017-11-19T13:46:03.447Z,37.9,52,,,,,
2017-11-19T13:46:13.363Z,,,,5,0,42.8,0
2017-11-19T13:46:33.363Z,37.8,52,,,,,
2017-11-19T13:46:43.364Z,,,,58,1,,0
2017-11-19T13:46:53.362Z,37.5,52,,,,,
2017-11-19T13:47:13.363Z,37.4,52,,,,42.7,
2017-11-19T13:47:23.362Z,37.3,52,,,,,
2017-11-19T13:47:43.363Z,37.2,52,,,,,
2017-11-19T13:47:53.363Z,37.1,52,,,,,
2017-11-19T13:48:03.444Z,36.9,52,,,,,
2017-11-19T13:48:13.363Z,,,,,,42.6,
2017-11-19T13:48:23.363Z,36.7,52,,,,,
2017-11-19T13:48:43.366Z,36.7,52,,,,,
2017-11-19T13:48:53.363Z,36.5,52,,,,,
2017-11-19T13:49:03.445Z,36.4,52,,,,42.4,
2017-11-19T13:49:13.362Z,36.4,52,,,,,
2017-11-19T13:49:23.362Z,,,,5,0,,0
2017-11-19T13:49:33.363Z,36.3,52,,,,,
2017-11-19T13:49:53.368Z,36.1,52,,,,,
2017-11-19T13:50:03.450Z,,,,,,42.3,
2017-11-19T13:50:13.363Z,36,52,,,,,
2017-11-19T13:50:23.362Z,35.9,52,,,,,
2017-11-19T13:50:43.362Z,35.8,52,,,,,
2017-11-19T13:50:53.363Z,35.7,52,,,,42.2,
2017-11-19T13:51:03.831Z,35.6,52,,,,,
2017-11-19T13:51:13.369Z,35.5,52,,,,,
2017-11-19T13:51:23.363Z,35.5,52,,,,,
2017-11-19T13:51:33.367Z,35.4,52,44,58,1,43.3,0
2017-11-19T13:51:43.364Z,35.3,52,0,5,0,40.3,0
2017-11-19T13:51:53.364Z,35.3,52,,,,31.5,
2017-11-19T13:52:03.443Z,35.2,52,,,1,28.8,0
2017-11-19T13:52:13.362Z,,,,,,28.6,
2017-11-19T13:52:23.366Z,35.1,52,,,,28,
2017-11-19T13:52:33.368Z,,,,,,26.3,
2017-11-19T13:52:43.362Z,35.1,52,,,,25.8,
2017-11-19T13:52:53.363Z,34.9,52,,,,24.1,
2017-11-19T13:53:03.458Z,34.8,52,,,,24.2,
2017-11-19T13:53:13.364Z,34.8,52,,,,24.5,
2017-11-19T13:53:23.363Z,34.7,52,,,,,
2017-11-19T13:53:33.362Z,,,,,,24.7,
2017-11-19T13:53:43.363Z,34.7,52,,,,,
2017-11-19T13:53:53.420Z,34.5,52,,,,24.6,
2017-11-19T13:54:03.443Z,34.4,52,,,,24.5,
2017-11-19T13:54:13.368Z,34.4,52,,,,,
2017-11-19T13:54:23.363Z,34.3,52,,,,,
2017-11-19T13:54:33.369Z,,,,,,24.6,
2017-11-19T13:54:43.362Z,34.3,52,,,,,
2017-11-19T13:54:53.362Z,34.1,52,,,,24.8,
2017-11-19T13:55:03.443Z,34,52,,,,,
2017-11-19T13:55:23.370Z,33.9,52,,,,,
2017-11-19T13:55:33.362Z,,,,,,24.7,
2017-11-19T13:55:43.362Z,33.8,52,,,,,
2017-11-19T13:55:53.366Z,33.6,52,,,,,
2017-11-19T13:56:03.516Z,,,,,,24.8,
2017-11-19T13:56:13.365Z,33.4,52,,,,,
2017-11-19T13:56:23.368Z,33.2,52,,,,,
2017-11-19T13:56:33.364Z,33.2,52,,,1,24.9,0
2017-11-19T13:56:43.367Z,32.9,52,40,,,28.9,
2017-11-19T13:56:53.364Z,32.9,52,0,,1,29.4,0
2017-11-19T13:57:03.459Z,,,,,,26.7,
2017-11-19T13:57:13.367Z,32.8,52,,,,25.4,
2017-11-19T13:57:33.362Z,32.7,52,,,,25.1,
2017-11-19T13:57:43.405Z,32.6,52,,,,24.8,
2017-11-19T13:57:53.367Z,32.5,52,,,,24.6,
2017-11-19T13:58:03.482Z,32.4,52,,,,24.7,
2017-11-19T13:58:13.362Z,32.3,52,,,,25.1,
2017-11-19T13:58:23.362Z,,,,,,25.2,
2017-11-19T13:58:33.367Z,32.2,52,,,,,
2017-11-19T13:58:43.362Z,32.1,52,,,,,
2017-11-19T13:58:53.362Z,32,52,,,,25.1,
2017-11-19T13:59:03.456Z,31.9,52,,,,25.1,
2017-11-19T13:59:13.362Z,,,,,,24.9,
2017-11-19T13:59:23.362Z,31.8,52,,,,,
2017-11-19T13:59:43.362Z,31.5,52,,,,,
2017-11-19T13:59:53.362Z,31.5,52,,,,,
2017-11-19T14:00:03.448Z,,,,,,25.1,
2017-11-19T14:00:23.368Z,31.4,52,,,,,
2017-11-19T14:00:43.362Z,31.3,52,,,,,
2017-11-19T14:00:53.362Z,31.2,52,,,,,
2017-11-19T14:01:03.450Z,31,52,,,,,
2017-11-19T14:01:13.362Z,,,,,,25.2,
2017-11-19T14:01:23.362Z,30.9,52,,,,,
2017-11-19T14:01:43.362Z,30.9,52,,,,,
2017-11-19T14:01:53.366Z,30.7,52,,,,25.5,
2017-11-19T14:02:03.468Z,30.7,52,,,,26,
2017-11-19T14:02:13.362Z,30.6,52,,,,26.1,
2017-11-19T14:02:23.363Z,30.6,52,,,,26.4,
2017-11-19T14:02:43.362Z,30.6,52,,,,27,
2017-11-19T14:02:53.362Z,30.4,52,,,,27.3,
2017-11-19T14:03:03.458Z,30.3,52,,,,28.1,
2017-11-19T14:03:13.363Z,30.2,52,,,,28.7,
2017-11-19T14:03:23.364Z,30.2,52,43,,1,27,0
2017-11-19T14:03:33.368Z,,,37,,,31.2,
2017-11-19T14:03:43.362Z,30.1,52,35,,,31.7,
2017-11-19T14:03:53.369Z,30.1,52,29,,,31.8,
2017-11-19T14:04:03.452Z,30,52,30,0,0,31.3,2
2017-11-19T14:04:13.363Z,31.3,52,29,,,34.1,
2017-11-19T14:04:23.362Z,,,29,,,33.2,
2017-11-19T14:04:33.362Z,,,0,,0,32.5,0
2017-11-19T14:04:43.367Z,32.8,52,,,,32.4,
2017-11-19T14:04:53.370Z,33.2,52,,,,32.3,
2017-11-19T14:05:03.447Z,33.1,52,,,,32.4,
2017-11-19T14:05:13.362Z,,,,,,32.3,
2017-11-19T14:05:23.362Z,32.9,52,,,,,
2017-11-19T14:05:33.362Z,,,,,,32.4,
2017-11-19T14:05:43.362Z,,,,58,1,32.3,0
2017-11-19T14:05:53.363Z,32.7,52,,,,32.4,
2017-11-19T14:06:13.363Z,32.6,52,,,,,
2017-11-19T14:06:23.363Z,32.5,52,,,,,
2017-11-19T14:06:43.362Z,32.4,52,,,,,
2017-11-19T14:06:53.363Z,32.3,52,,,,,
2017-11-19T14:07:03.450Z,32.3,52,,,,,
2017-11-19T14:07:13.362Z,32.2,52,,,,,
2017-11-19T14:07:23.362Z,32.2,52,,,,,
2017-11-19T14:07:43.362Z,32.1,52,,,,,
2017-11-19T14:07:53.365Z,32,52,,,,,
2017-11-19T14:08:03.442Z,31.9,52,,,,,
2017-11-19T14:08:13.364Z,31.8,52,,,,,
2017-11-19T14:08:23.362Z,31.8,52,,,,,
2017-11-19T14:08:33.362Z,31.6,52,43,,1,34.3,0
2017-11-19T14:08:43.364Z,,,31,,,37.7,
2017-11-19T14:08:53.363Z,31.5,52,29,,,33.8,
2017-11-19T14:09:03.442Z,,,29,,,32.9,
2017-11-19T14:09:13.362Z,31.5,52,,,,31.9,
2017-11-19T14:09:23.362Z,,,30,,,31.7,
2017-11-19T14:09:33.364Z,31.5,52,,,,,
2017-11-19T14:09:43.367Z,31.4,52,29,,,,
2017-11-19T14:09:53.362Z,31.3,52,29,,,31.8,
2017-11-19T14:10:03.441Z,,,,,,32.1,
2017-11-19T14:10:13.362Z,31.2,52,,,,32.3,
2017-11-19T14:10:23.362Z,31.2,52,,,,,
2017-11-19T14:10:33.363Z,,,,,,32.5,
2017-11-19T14:10:43.362Z,31,52,30,,,32.6,
2017-11-19T14:10:53.362Z,31,52,29,,,32.8,
2017-11-19T14:11:03.442Z,30.9,52,30,,,33.1,
2017-11-19T14:11:13.363Z,30.9,52,29,,,,
2017-11-19T14:11:23.362Z,30.9,52,,,,,
2017-11-19T14:11:33.362Z,,,,,,33.3,
2017-11-19T14:11:43.362Z,30.8,52,,,,33.5,
2017-11-19T14:11:53.367Z,30.8,52,30,,,34,
2017-11-19T14:12:03.483Z,30.7,52,29,,,34.1,
2017-11-19T14:12:13.362Z,30.7,52,,,,34.3,
2017-11-19T14:12:23.362Z,30.7,52,30,,,34.5,
2017-11-19T14:12:33.362Z,30.6,52,,,,,
2017-11-19T14:12:43.362Z,,,30,,,34.9,
2017-11-19T14:12:53.427Z,30.6,52,30,,,35.2,
2017-11-19T14:13:03.452Z,30.4,52,29,,,35.4,
2017-11-19T14:13:13.409Z,30.4,52,,,,35.8,
2017-11-19T14:13:33.388Z,30.4,52,,,,,
2017-11-19T14:13:43.377Z,30.3,52,,,,36,
2017-11-19T14:13:53.367Z,30.3,52,30,,,36.3,
2017-11-19T14:14:03.567Z,30.3,52,,,,36.7,
2017-11-19T14:14:13.364Z,30.2,52,,,,,
2017-11-19T14:14:23.362Z,30.2,52,29,,,36.9,
2017-11-19T14:14:43.363Z,,,30,,,37.1,
2017-11-19T14:14:53.362Z,30.2,52,29,,,37.5,
2017-11-19T14:15:03.447Z,30.1,52,,,,37.7,
2017-11-19T14:15:13.364Z,30.1,52,,,,37.8,
2017-11-19T14:15:23.365Z,,,29,,,38,
2017-11-19T14:15:33.361Z,30.1,52,,,,,
2017-11-19T14:15:43.363Z,,,,,,38.2,
2017-11-19T14:15:53.364Z,30.1,52,29,,,38.7,
2017-11-19T14:16:03.442Z,30,52,,,,,
2017-11-19T14:16:13.364Z,,,30,,,39.1,
2017-11-19T14:16:23.362Z,,,29,,,,
2017-11-19T14:16:33.602Z,30,52,,,,39.3,
2017-11-19T14:16:43.362Z,30,52,,,,39.4,
2017-11-19T14:16:53.363Z,29.8,52,0,,1,37.6,0
2017-11-19T14:17:03.442Z,,,,,,35.6,
2017-11-19T14:17:13.362Z,29.8,52,,,,34.8,
2017-11-19T14:17:33.362Z,29.8,52,,,,,
2017-11-19T14:17:43.361Z,,,,,,34.6,
2017-11-19T14:17:53.361Z,29.8,52,,,,,
2017-11-19T14:18:13.362Z,29.8,52,,,,,
2017-11-19T14:18:23.361Z,29.8,52,,,,,
2017-11-19T14:18:33.362Z,,,,,,34.5,
2017-11-19T14:18:43.361Z,29.7,52,,,,,
2017-11-19T14:18:53.361Z,29.7,52,,,,34.3,
2017-11-19T14:19:03.441Z,29.7,52,,,,,
2017-11-19T14:19:23.362Z,29.7,52,,,,,
2017-11-19T14:19:43.367Z,29.7,52,,,,34.2,
2017-11-19T14:19:53.362Z,29.6,52,,,,,
2017-11-19T14:20:13.367Z,29.6,52,,,,34.1,
2017-11-19T14:20:23.362Z,29.6,52,,,,,
2017-11-19T14:20:33.361Z,,,,,,34.2,
2017-11-19T14:20:43.361Z,29.6,52,,,,,
2017-11-19T14:20:53.365Z,29.6,52,,,,34.1,
2017-11-19T14:21:03.444Z,29.6,52,,,,,
2017-11-19T14:21:23.361Z,29.6,52,,,,,
2017-11-19T14:21:43.362Z,29.5,52,,,,,
2017-11-19T14:21:53.362Z,29.5,52,,,,,
2017-11-19T14:22:03.444Z,29.5,52,,,,,
2017-11-19T14:22:13.363Z,29.5,52,,,,,
2017-11-19T14:22:23.361Z,29.5,52,,,,,
2017-11-19T14:22:33.361Z,,,,,,34.2,
2017-11-19T14:22:43.362Z,29.5,52,,,,,
2017-11-19T14:22:53.362Z,29.5,52,,,,,
2017-11-19T14:23:03.441Z,29.5,52,,,,,
2017-11-19T14:23:13.365Z,,,,,,34.3,
