Time,HwActive,PrimTSet,HwTSet,HwTOutlet,ActPow,ChActive,PrimT
2017-11-18T11:45:03.490Z,,,52,28.6,,,
2017-11-18T11:45:13.463Z,,,52,28.6,,,32
2017-11-18T11:45:23.573Z,,,52,28.6,,,
2017-11-18T11:45:43.556Z,,,52,28.5,,,
2017-11-18T11:45:53.405Z,,,52,28.5,,,32
2017-11-18T11:46:03.484Z,0,,,,45,2,31.6
2017-11-18T11:46:13.402Z,,,52,28.5,34,,37.3
2017-11-18T11:46:23.401Z,,,52,28.5,29,,37.9
2017-11-18T11:46:33.401Z,,,,,,,36
2017-11-18T11:46:43.401Z,,,52,28.5,,,35.5
2017-11-18T11:46:53.461Z,,,,,29,,34.1
2017-11-18T11:47:03.481Z,,,52,28.5,29,,32.4
2017-11-18T11:47:13.448Z,,,52,28.4,,,31.7
2017-11-18T11:47:23.440Z,,,52,28.4,,,31.6
2017-11-18T11:47:33.431Z,,,52,28.4,,,32
2017-11-18T11:47:43.402Z,,,,,,,32.4
2017-11-18T11:47:53.401Z,,,52,28.4,,,
2017-11-18T11:48:03.491Z,,,52,28.4,,,32.8
2017-11-18T11:48:13.733Z,,,52,28.4,,,33.2
2017-11-18T11:48:23.406Z,,,52,28.4,30,,33.5
2017-11-18T11:48:33.401Z,,,52,28.4,,,
2017-11-18T11:48:43.401Z,,,52,28.4,,,33.7
2017-11-18T11:49:03.481Z,,,52,28.4,,,33.9
2017-11-18T11:49:13.401Z,,,52,28.3,29,,34.3
2017-11-18T11:49:23.401Z,,,52,28.4,,,34.5
2017-11-18T11:49:33.401Z,,,52,28.3,,,34.6
2017-11-18T11:49:43.401Z,,,52,28.3,30,,34.8
2017-11-18T11:50:03.481Z,,,,,30,,35.1
2017-11-18T11:50:13.401Z,,,52,28.3,29,,35.4
2017-11-18T11:50:23.401Z,,,52,28.3,30,,35.6
2017-11-18T11:50:33.401Z,,,52,28.3,29,,35.8
2017-11-18T11:50:43.401Z,,,52,28.3,,,
2017-11-18T11:50:53.401Z,,,,,,,35.9
2017-11-18T11:51:03.481Z,,,,,30,,36.1
2017-11-18T11:51:13.401Z,,,52,28.3,29,,36.4
2017-11-18T11:51:23.401Z,,,52,28.3,,,36.6
2017-11-18T11:51:33.401Z,,,52,28.3,30,,36.8
2017-11-18T11:51:43.401Z,,,52,28.3,,,
2017-11-18T11:51:53.401Z,,,,,29,,36.9
2017-11-18T11:52:03.481Z,,,52,28.3,30,,37.2
2017-11-18T11:52:13.401Z,,,52,28.3,30,,37.7
2017-11-18T11:52:23.401Z,,,52,28.3,,,
2017-11-18T11:52:33.401Z,,,,,30,,38
2017-11-18T11:52:43.401Z,,,,,,,38.1
2017-11-18T11:52:53.403Z,,,52,28.3,,,
2017-11-18T11:53:03.481Z,,,52,28.3,,,38.3
2017-11-18T11:53:13.408Z,,,52,28.4,29,,38.6
2017-11-18T11:53:23.406Z,,,52,28.4,,,38.8
2017-11-18T11:53:33.406Z,,,52,28.4,,,38.9
2017-11-18T11:53:43.402Z,,,,,,,39.2
2017-11-18T11:53:53.406Z,,,52,28.4,,,
2017-11-18T11:54:03.485Z,,,52,28.4,30,,39.3
2017-11-18T11:54:13.403Z,,,52,28.4,29,,39.8
2017-11-18T11:54:23.401Z,,,52,28.4,,,40
2017-11-18T11:54:33.401Z,,,52,28.4,,,
2017-11-18T11:54:43.402Z,,,52,28.4,,,
2017-11-18T11:54:53.403Z,,,,,,,40.2
2017-11-18T11:55:03.481Z,,,52,28.4,,,40.3
2017-11-18T11:55:13.408Z,,,52,28.5,29,,40.6
2017-11-18T11:55:23.401Z,,,52,28.4,30,,40.9
2017-11-18T11:55:33.402Z,,,52,28.5,30,,41.1
2017-11-18T11:55:43.401Z,,,52,28.5,29,,41.2
2017-11-18T11:55:53.401Z,0,,52,28.5,0,2,41.1
2017-11-18T11:56:03.481Z,,,52,28.5,,,39.9
2017-11-18T11:56:13.403Z,,,52,28.5,,,37.1
2017-11-18T11:56:23.401Z,,,52,28.5,,,36.9
2017-11-18T11:56:33.401Z,,,,,,,36.5
2017-11-18T11:56:43.410Z,,,52,28.5,,,
2017-11-18T11:56:53.401Z,,,,,,,36.4
2017-11-18T11:57:03.483Z,,,52,28.5,,,
2017-11-18T11:57:13.401Z,,,52,28.5,,,36.3
2017-11-18T11:57:23.401Z,,,52,28.6,,,
2017-11-18T11:57:33.401Z,,,52,28.6,,,36.1
2017-11-18T11:57:43.409Z,,,52,28.6,,,36
2017-11-18T11:58:03.481Z,,,52,28.6,,,35.9
2017-11-18T11:58:13.401Z,,,,,,,35.9
2017-11-18T11:58:23.401Z,,,52,28.6,,,
2017-11-18T11:58:33.402Z,,,52,28.6,,,
2017-11-18T11:58:43.404Z,1,,52,33.8,,0,35.8
2017-11-18T11:58:53.408Z,1,,,,0,0,38.3
2017-11-18T11:59:03.481Z,,,52,34.1,,,38.4
2017-11-18T11:59:13.401Z,0,,,,,0,36.6
2017-11-18T11:59:23.401Z,,,52,36.1,,,36.5
2017-11-18T11:59:33.401Z,,,52,36,,,36.6
2017-11-18T11:59:43.401Z,,,52,36,,,36.5
2017-11-18T12:00:03.481Z,,,52,35.9,,,
2017-11-18T12:00:13.401Z,0,58,52,35.8,,2,36.4
2017-11-18T12:00:23.407Z,,,52,35.7,,,
2017-11-18T12:00:33.405Z,,,52,35.7,,,
2017-11-18T12:00:43.401Z,,,52,35.6,,,
2017-11-18T12:01:03.481Z,,,52,35.5,,,
2017-11-18T12:01:13.402Z,,,52,35.4,,,
2017-11-18T12:01:23.402Z,,,52,35.3,,,
2017-11-18T12:01:43.401Z,,,52,35.2,,,
2017-11-18T12:02:03.531Z,,,52,35.1,,,
2017-11-18T12:02:13.407Z,,,52,34.9,,,
2017-11-18T12:02:23.401Z,,,52,34.9,,,
2017-11-18T12:02:33.401Z,,,52,34.8,,,
2017-11-18T12:02:43.401Z,,,52,34.7,,,
2017-11-18T12:03:03.537Z,,,52,34.7,,,
2017-11-18T12:03:13.406Z,,,52,34.6,,,
2017-11-18T12:03:23.401Z,,,52,34.5,,,
2017-11-18T12:03:43.401Z,,,52,34.4,,,
2017-11-18T12:04:03.481Z,,,52,34.4,,,
2017-11-18T12:04:13.401Z,,,52,34.3,,,
2017-11-18T12:04:23.401Z,,,52,34.2,,,
2017-11-18T12:04:43.401Z,,,52,34.1,,,
2017-11-18T12:05:03.481Z,,,52,34.1,,,
2017-11-18T12:05:13.407Z,,,52,34,,,
2017-11-18T12:05:23.401Z,,,52,33.9,,,
2017-11-18T12:05:33.410Z,,,52,33.9,,,
2017-11-18T12:05:43.401Z,,,52,33.9,,,
2017-11-18T12:06:03.486Z,,,52,33.8,,,
2017-11-18T12:06:13.410Z,,,52,33.7,,,
2017-11-18T12:06:23.830Z,,,52,33.7,,,36.3
2017-11-18T12:06:33.401Z,0,5,52,33.6,,0,36.4
2017-11-18T12:06:43.401Z,,,,,,,36.3
2017-11-18T12:06:53.401Z,,,52,33.6,,,
2017-11-18T12:07:03.481Z,0,58,,,,2,36.4
2017-11-18T12:07:13.401Z,,,52,33.5,,,36.3
2017-11-18T12:07:33.401Z,,,52,33.4,,,
2017-11-18T12:07:43.411Z,,,52,33.4,,,
2017-11-18T12:08:03.481Z,,,52,33.3,,,
2017-11-18T12:08:13.409Z,,,52,33.2,,,
2017-11-18T12:08:23.401Z,,,52,33.2,,,
2017-11-18T12:08:43.400Z,,,52,33.1,,,
2017-11-18T12:09:03.480Z,,,52,33.1,,,
2017-11-18T12:09:13.401Z,,,52,32.9,,,
2017-11-18T12:09:23.401Z,,,52,32.9,,,
2017-11-18T12:09:33.401Z,,,,,,,36.2
2017-11-18T12:09:43.401Z,,,52,32.8,,,
2017-11-18T12:10:03.480Z,,,52,32.8,,,
2017-11-18T12:10:13.401Z,,,52,32.7,,,
2017-11-18T12:10:23.401Z,,,52,32.7,,,
2017-11-18T12:10:33.400Z,0,5,,,,0,
2017-11-18T12:10:43.403Z,,,52,32.6,,,
2017-11-18T12:11:03.481Z,,,52,32.6,,,
2017-11-18T12:11:13.401Z,,,52,32.5,,,36.1
2017-11-18T12:11:23.406Z,,,52,32.5,,,
2017-11-18T12:11:43.400Z,,,52,32.4,,,
2017-11-18T12:12:03.481Z,,,52,32.4,,,
2017-11-18T12:12:13.401Z,,,52,32.4,,,36
2017-11-18T12:12:23.402Z,,,52,32.3,,,36.1
2017-11-18T12:12:33.406Z,,,52,32.3,,,36
2017-11-18T12:12:43.406Z,,,52,32.3,,,
2017-11-18T12:13:03.481Z,,,52,32.2,,,
2017-11-18T12:13:13.401Z,,,52,32.1,,,35.9
2017-11-18T12:13:23.406Z,,,,,,,35.9
2017-11-18T12:13:33.400Z,,,,,,,35.9
2017-11-18T12:13:43.402Z,,,52,32.1,,,
2017-11-18T12:14:03.481Z,,,52,32.1,,,
2017-11-18T12:14:13.401Z,,,52,32,,,
2017-11-18T12:14:23.402Z,,,52,32,,,
2017-11-18T12:14:43.401Z,,,52,31.9,,,
2017-11-18T12:15:03.480Z,,,52,31.9,,,
2017-11-18T12:15:13.406Z,,,52,31.8,,,35.8
2017-11-18T12:15:23.401Z,,,52,31.8,,,
2017-11-18T12:15:33.406Z,,,52,31.8,,,
2017-11-18T12:15:43.401Z,,,52,31.8,,,
2017-11-18T12:16:03.481Z,,,52,31.6,,,
2017-11-18T12:16:13.403Z,,,52,31.6,,,35.7
2017-11-18T12:16:23.401Z,,,52,31.6,,,
2017-11-18T12:16:43.404Z,,,52,31.5,,,
2017-11-18T12:17:03.543Z,,,52,31.5,,,
2017-11-18T12:17:13.401Z,,,52,31.5,,,
2017-11-18T12:17:23.406Z,,,52,31.4,,,
2017-11-18T12:17:33.408Z,,,52,31.4,,,
2017-11-18T12:17:43.401Z,,,52,31.4,,,
2017-11-18T12:17:53.404Z,,,,,,,35.6
2017-11-18T12:18:03.514Z,,,52,31.3,,,
2017-11-18T12:18:13.404Z,,,52,31.3,,,
2017-11-18T12:18:23.401Z,,,52,31.3,,,
2017-11-18T12:18:43.401Z,,,52,31.2,,,
2017-11-18T12:18:53.401Z,,,52,31.2,,,
2017-11-18T12:19:03.481Z,1,0,52,31.2,,0,
2017-11-18T12:19:13.407Z,1,,52,35.6,62,0,38.2
2017-11-18T12:19:23.405Z,,,52,37.2,63,,38.6
2017-11-18T12:19:33.400Z,0,,,,0,0,38.9
2017-11-18T12:19:53.405Z,,,52,37.7,,,38.8
2017-11-18T12:20:03.481Z,,,52,37.7,,,38.6
2017-11-18T12:20:27.388Z,,,52,37.5,,,38.5
2017-11-18T12:20:27.391Z,,,52,37.4,,,
2017-11-18T12:20:33.401Z,,,52,37.4,,,
2017-11-18T12:20:43.401Z,,5,,,,,
2017-11-18T12:20:53.406Z,,,52,37.3,,,
2017-11-18T12:21:03.480Z,,,52,37.1,,,
2017-11-18T12:21:13.402Z,0,58,52,36.9,,2,38.4
2017-11-18T12:21:23.405Z,0,5,52,36.9,,0,
2017-11-18T12:21:33.400Z,,,52,36.8,,,
2017-11-18T12:21:43.400Z,,,52,36.7,,,
2017-11-18T12:22:03.481Z,,,52,36.7,,,
2017-11-18T12:22:13.401Z,,,52,36.5,,,
2017-11-18T12:22:23.405Z,,,52,36.4,,,
2017-11-18T12:22:33.400Z,,,,,,,38.3
2017-11-18T12:22:43.401Z,,,52,36.3,,,
2017-11-18T12:23:03.484Z,,,52,36.2,,,
2017-11-18T12:23:13.404Z,,,52,36.1,,,
2017-11-18T12:23:23.401Z,,,52,36,,,
2017-11-18T12:23:43.406Z,,,52,35.9,,,
2017-11-18T12:24:03.482Z,,,52,35.8,,,
2017-11-18T12:24:13.401Z,,,52,35.7,,,38.2
2017-11-18T12:24:23.401Z,,,52,35.6,,,
2017-11-18T12:24:33.401Z,,,52,35.6,,,
2017-11-18T12:24:43.401Z,,,52,35.5,,,
2017-11-18T12:25:03.481Z,,,52,35.4,,,
2017-11-18T12:25:13.401Z,,,52,35.2,,,
2017-11-18T12:25:23.406Z,1,0,52,36.2,,0,38.1
2017-11-18T12:25:33.401Z,1,,,,,0,38
2017-11-18T12:25:43.403Z,,,52,36.6,97,,42.1
2017-11-18T12:25:53.401Z,,,52,39.4,98,,45
2017-11-18T12:26:03.483Z,,,,,98,,47.7
2017-11-18T12:26:13.401Z,,,52,48.6,71,,51.8
2017-11-18T12:26:23.400Z,,,,,61,,53.5
2017-11-18T12:26:33.405Z,,,52,51.6,50,,54.5
2017-11-18T12:26:43.401Z,,,52,53.1,41,,53.7
2017-11-18T12:26:53.400Z,0,,52,53.1,,0,53
2017-11-18T12:27:03.480Z,0,,52,51.7,0,0,52.8
2017-11-18T12:27:13.401Z,,,52,51.3,,,51.2
2017-11-18T12:27:23.400Z,,,52,51.1,,,51
2017-11-18T12:27:33.401Z,,,52,50.9,,,
2017-11-18T12:27:43.405Z,,,52,50.8,,,
2017-11-18T12:28:03.491Z,,,52,50.6,,,
2017-11-18T12:28:13.402Z,,5,52,50.1,,,50.9
2017-11-18T12:28:23.409Z,,,52,49.9,,,
2017-11-18T12:28:43.401Z,,,52,49.4,,,
2017-11-18T12:29:03.490Z,,,52,49.2,,,
2017-11-18T12:29:13.401Z,,,52,48.8,,,50.7
2017-11-18T12:29:23.401Z,,,52,48.6,,,
2017-11-18T12:29:33.405Z,,,52,48.4,,,
2017-11-18T12:29:43.410Z,,,52,48.2,,,
2017-11-18T12:30:03.482Z,,,52,48.1,,,50.6
2017-11-18T12:30:13.403Z,1,0,52,47.8,,0,
2017-11-18T12:30:23.411Z,0,,,,,0,50.7
2017-11-18T12:30:33.406Z,0,,,,,0,49.5
2017-11-18T12:30:43.404Z,,,52,48.5,,,49.2
2017-11-18T12:30:53.432Z,,,52,48.2,,,49.1
2017-11-18T12:31:03.491Z,1,,52,44.2,,0,49.1
2017-11-18T12:31:13.401Z,1,,52,44.9,85,0,49.1
2017-11-18T12:31:23.420Z,,,52,46.1,94,,52.1
2017-11-18T12:31:33.405Z,,,52,48.6,91,,53
2017-11-18T12:31:43.403Z,0,,,,0,0,52.9
2017-11-18T12:31:53.400Z,,,52,49.3,,,52
2017-11-18T12:32:03.488Z,,,,,,,51.9
2017-11-18T12:32:13.401Z,,,52,48.9,,,51.6
2017-11-18T12:32:33.401Z,,,52,48.6,,,
2017-11-18T12:32:43.401Z,,,52,48.4,,,
2017-11-18T12:32:53.400Z,,,,,,,51.5
2017-11-18T12:33:03.531Z,,,52,48.3,,,
2017-11-18T12:33:13.401Z,,5,52,47.9,,,51.4
2017-11-18T12:33:23.401Z,,,52,47.8,,,
2017-11-18T12:33:33.400Z,,,,,,,51.3
2017-11-18T12:33:43.400Z,,,52,47.5,,,
2017-11-18T12:34:03.480Z,,,52,47.3,,,
2017-11-18T12:34:13.467Z,,,52,47,,,51.2
2017-11-18T12:34:23.450Z,,,52,46.8,,,
2017-11-18T12:34:33.428Z,,,52,46.7,,,
2017-11-18T12:34:43.418Z,,,52,46.5,,,
2017-11-18T12:35:03.481Z,,,52,46.4,,,
2017-11-18T12:35:13.401Z,,,52,46.1,,,51.1
2017-11-18T12:35:23.400Z,,,52,45.9,,,
2017-11-18T12:35:43.400Z,,,52,45.6,,,
2017-11-18T12:36:03.481Z,,,52,45.5,,,51
2017-11-18T12:36:13.405Z,,,52,45.2,,,
2017-11-18T12:36:23.401Z,,,52,45.1,,,
2017-11-18T12:36:33.401Z,,,52,44.9,,,50.9
2017-11-18T12:36:43.400Z,0,5,,,0,0,50.9
2017-11-18T12:36:53.400Z,,,52,44.8,,,
2017-11-18T12:37:13.402Z,,,52,44.3,,,50.7
2017-11-18T12:37:23.401Z,,,52,44.2,,,
2017-11-18T12:37:33.400Z,,,52,44,,,
2017-11-18T12:37:43.401Z,,,52,46.2,,,
2017-11-18T12:38:03.480Z,,,52,49.6,,,
2017-11-18T12:38:13.405Z,,,52,49.1,,,50.4
2017-11-18T12:38:23.402Z,,,52,48.5,,,50.1
2017-11-18T12:38:33.401Z,1,0,,,,0,50.5
2017-11-18T12:38:43.401Z,1,,52,47.5,43,0,48.7
2017-11-18T12:38:53.401Z,,,,,39,,50
2017-11-18T12:39:03.485Z,0,,52,49.6,29,0,50.4
2017-11-18T12:39:13.400Z,0,,52,49.6,0,0,49.7
2017-11-18T12:39:23.405Z,,,52,49.3,,,49.5
2017-11-18T12:39:33.400Z,,,52,49.1,,,
2017-11-18T12:39:53.400Z,,,52,48.9,,,
2017-11-18T12:40:03.481Z,,,,,,,49.4
2017-11-18T12:40:13.400Z,,5,52,48.4,,,
2017-11-18T12:40:23.400Z,,,,,,,49.3
2017-11-18T12:40:33.400Z,,,52,48.1,,,
2017-11-18T12:40:43.400Z,,,52,47.9,,,
2017-11-18T12:41:03.480Z,,,52,47.8,,,
2017-11-18T12:41:13.401Z,,,52,47.4,,,49.2
2017-11-18T12:41:23.402Z,,,52,47.3,,,
2017-11-18T12:41:33.406Z,,,52,47.1,,,49.1
2017-11-18T12:41:43.400Z,,,52,47,,,
2017-11-18T12:42:03.481Z,,,52,46.8,,,
2017-11-18T12:42:13.400Z,,,52,46.5,,,
2017-11-18T12:42:23.400Z,,,52,46.3,,,
2017-11-18T12:42:43.400Z,,,52,46,,,
2017-11-18T12:43:03.496Z,,,52,45.9,,,
2017-11-18T12:43:13.400Z,,,52,45.6,,,49
2017-11-18T12:43:23.403Z,,,52,45.5,,,
2017-11-18T12:43:43.405Z,,,52,45.2,,,
2017-11-18T12:43:53.401Z,,,52,45,,,
2017-11-18T12:44:13.401Z,,,52,44.7,,,48.9
2017-11-18T12:44:23.402Z,,,52,44.6,,,
2017-11-18T12:44:35.766Z,,,52,44.4,,,
2017-11-18T12:44:43.400Z,,,52,44.2,,,
2017-11-18T12:45:03.480Z,,,52,44.1,,,
2017-11-18T12:45:13.405Z,,,52,43.8,,,48.8
2017-11-18T12:45:23.400Z,,,52,43.7,,,
2017-11-18T12:45:33.403Z,,,52,43.6,,,
2017-11-18T12:45:43.400Z,,,52,43.4,,,
2017-11-18T12:45:53.402Z,,,,,,,48.7
2017-11-18T12:46:03.480Z,,,52,43.3,,,
2017-11-18T12:46:13.400Z,,,52,43.1,,,48.6
2017-11-18T12:46:23.401Z,,,52,42.9,,,
2017-11-18T12:46:43.400Z,,,52,42.7,,,
2017-11-18T12:47:03.480Z,,,52,42.6,,,
2017-11-18T12:47:13.400Z,,,52,42.4,,,48.5
2017-11-18T12:47:23.401Z,,,52,42.2,,,
2017-11-18T12:47:33.400Z,,,,,,,48.4
2017-11-18T12:47:43.400Z,,,52,42,,,
2017-11-18T12:48:03.500Z,,,52,41.9,,,
2017-11-18T12:48:13.405Z,,,52,41.7,,,48.3
2017-11-18T12:48:23.400Z,,,52,41.6,,,
2017-11-18T12:48:33.403Z,,,52,41.5,,,48.2
2017-11-18T12:48:43.405Z,,,52,41.4,,,
2017-11-18T12:49:03.485Z,,,52,41.2,,,
2017-11-18T12:49:13.405Z,,,52,41.1,,,48.1
2017-11-18T12:49:23.401Z,,,52,40.9,,,
2017-11-18T12:49:33.400Z,,,52,40.7,,,
2017-11-18T12:49:43.473Z,,,52,40.6,,,48
2017-11-18T12:49:53.457Z,,,52,40.6,,,
2017-11-18T12:50:13.447Z,,,52,40.4,,,47.9
2017-11-18T12:50:23.400Z,,,,,,,47.9
2017-11-18T12:50:33.410Z,,,52,40.2,,,
2017-11-18T12:50:43.402Z,,,52,40.1,,,
2017-11-18T12:51:03.505Z,,,52,40,,,
2017-11-18T12:51:13.405Z,,,52,39.8,,,47.8
2017-11-18T12:51:23.406Z,,,52,39.7,,,
2017-11-18T12:51:33.405Z,,,52,39.6,,,47.7
2017-11-18T12:51:43.406Z,,,52,39.5,,,
2017-11-18T12:52:03.500Z,,,52,39.4,,,
2017-11-18T12:52:13.403Z,,,52,39.3,,,47.6
2017-11-18T12:52:23.400Z,,,52,39.2,,,
2017-11-18T12:52:43.400Z,,,52,38.9,,,
2017-11-18T12:53:03.490Z,,,52,38.8,,,
2017-11-18T12:53:13.402Z,,,52,38.7,,,47.4
2017-11-18T12:53:23.405Z,,,52,38.6,,,
2017-11-18T12:53:43.405Z,,,52,38.4,,,
2017-11-18T12:53:53.468Z,,,,,,,47.3
2017-11-18T12:54:03.442Z,,,52,38.3,,,
2017-11-18T12:54:13.400Z,,,52,38.2,,,
2017-11-18T12:54:23.400Z,,,52,38.1,,,
2017-11-18T12:54:33.400Z,,,,,,,47.2
2017-11-18T12:54:43.401Z,,,52,38,,,
2017-11-18T12:55:03.480Z,,,52,37.9,,,
2017-11-18T12:55:13.400Z,,,52,37.7,,,47.1
2017-11-18T12:55:23.405Z,,,52,37.7,,,
2017-11-18T12:55:43.399Z,,,52,37.5,,,
2017-11-18T12:56:03.482Z,,,52,37.5,,,
2017-11-18T12:56:13.401Z,,,52,37.3,,,47
2017-11-18T12:56:23.400Z,,,52,37.2,,,
2017-11-18T12:56:33.401Z,,,52,37.1,,,
2017-11-18T12:56:43.400Z,,,,,,,46.9
2017-11-18T12:56:53.405Z,,,52,36.9,,,47
2017-11-18T12:57:03.485Z,,,,,,,47
2017-11-18T12:57:13.400Z,,,52,36.8,,,46.9
2017-11-18T12:57:23.400Z,,,52,36.8,,,
2017-11-18T12:57:33.400Z,,,52,36.7,,,
2017-11-18T12:57:43.403Z,,,52,36.6,,,
2017-11-18T12:58:03.480Z,,,52,36.6,,,
2017-11-18T12:58:13.400Z,,,52,36.4,,,46.8
2017-11-18T12:58:23.400Z,,,52,36.4,,,
2017-11-18T12:58:43.400Z,,,52,36.3,,,
2017-11-18T12:58:53.400Z,,,,,,,46.7
2017-11-18T12:59:03.480Z,,,52,36.2,,,
2017-11-18T12:59:13.403Z,,,52,36.1,,,
2017-11-18T12:59:23.400Z,,,52,36,,,
2017-11-18T12:59:43.400Z,,,52,35.9,,,
2017-11-18T12:59:53.405Z,,,,,,,46.6
2017-11-18T13:00:03.481Z,,,52,35.8,,,
2017-11-18T13:00:13.401Z,,,52,35.7,,,
2017-11-18T13:00:23.399Z,,,52,35.7,,,
2017-11-18T13:00:33.400Z,,,52,35.6,,,
2017-11-18T13:00:43.405Z,,,52,35.6,,,
2017-11-18T13:00:53.400Z,,,,,,,46.5
2017-11-18T13:01:03.480Z,,,52,35.5,,,
2017-11-18T13:01:13.401Z,,,52,35.4,,,
2017-11-18T13:01:23.400Z,,,52,35.4,,,
2017-11-18T13:01:33.399Z,,,52,35.3,,,
2017-11-18T13:01:43.404Z,,,52,35.3,,,46.4
2017-11-18T13:01:53.401Z,1,,52,35.2,,0,
2017-11-18T13:02:03.480Z,,0,52,41.6,,,47.2
2017-11-18T13:02:13.415Z,1,,52,44.3,109,0,49.2
2017-11-18T13:02:23.400Z,,,,,122,,53.6
2017-11-18T13:02:33.400Z,,,52,48.1,,,
2017-11-18T13:02:43.400Z,0,,,,0,0,54.7
2017-11-18T13:02:53.404Z,,,,,,,53.4
2017-11-18T13:03:03.482Z,,,52,48.2,,,52.9
2017-11-18T13:03:13.400Z,,,52,47.9,,,52.8
2017-11-18T13:03:23.400Z,,,52,47.7,,,
2017-11-18T13:03:33.400Z,,,52,47.6,,,52.7
2017-11-18T13:03:43.400Z,,,52,47.4,,,
2017-11-18T13:03:53.400Z,,5,,,,,
2017-11-18T13:04:03.542Z,,,52,47.2,,,
2017-11-18T13:04:13.400Z,,,52,46.9,,,52.6
2017-11-18T13:04:23.404Z,,,52,46.7,,,
2017-11-18T13:04:33.405Z,,,,,,,52.4
2017-11-18T13:04:43.400Z,,,52,46.4,,,
2017-11-18T13:04:53.400Z,,,,,,,52.3
2017-11-18T13:05:03.480Z,,,52,46.2,,,
2017-11-18T13:05:13.399Z,,,52,45.9,,,52.2
2017-11-18T13:05:23.402Z,,,52,45.7,,,
2017-11-18T13:05:33.445Z,,,52,45.6,,,
2017-11-18T13:05:43.446Z,,,52,45.4,,,
2017-11-18T13:05:53.402Z,,,,,,,52.1
2017-11-18T13:06:03.479Z,,,52,45.3,,,
2017-11-18T13:06:13.400Z,,,52,45,,,52
2017-11-18T13:06:23.400Z,,,52,44.7,,,
2017-11-18T13:06:33.399Z,,,,,,,51.9
2017-11-18T13:06:43.400Z,,,52,44.4,,,
2017-11-18T13:07:03.480Z,,,52,44.3,,,52
2017-11-18T13:07:13.400Z,,,52,44,,,
2017-11-18T13:07:23.400Z,,,52,43.9,,,
2017-11-18T13:07:33.400Z,,,52,43.8,,,51.9
2017-11-18T13:07:53.400Z,,,52,43.6,,,
2017-11-18T13:08:03.482Z,,,,,,,51.8
2017-11-18T13:08:13.399Z,,,52,43.2,,,51.7
2017-11-18T13:08:23.399Z,,,52,43.1,,,
2017-11-18T13:08:33.400Z,,,52,43,,,51.6
2017-11-18T13:08:43.400Z,,,52,42.8,,,
2017-11-18T13:09:03.480Z,,,52,42.7,,,
2017-11-18T13:09:13.400Z,,,52,42.5,,,51.5
2017-11-18T13:09:23.399Z,,,52,42.4,,,51.4
2017-11-18T13:09:33.400Z,,,52,42.2,,,
2017-11-18T13:09:43.404Z,,,52,42.1,,,
2017-11-18T13:10:03.480Z,,,52,42,,,
2017-11-18T13:10:13.403Z,,,52,41.8,,,51.3
2017-11-18T13:10:23.400Z,,,52,41.7,,,
2017-11-18T13:10:33.417Z,,,,,,,51.2
2017-11-18T13:10:43.400Z,,,52,41.5,,,
2017-11-18T13:11:03.480Z,,,52,41.3,,,
2017-11-18T13:11:13.404Z,,,52,41.1,,,51.1
2017-11-18T13:11:23.400Z,,,52,40.9,,,51
2017-11-18T13:11:33.400Z,,,52,40.8,,,
2017-11-18T13:11:43.399Z,,,52,40.7,,,
2017-11-18T13:12:03.479Z,,,,,,,50.9
2017-11-18T13:12:13.401Z,,,52,40.4,,,
2017-11-18T13:12:23.400Z,,,,,,,50.7
2017-11-18T13:12:33.400Z,,,52,40.2,,,
2017-11-18T13:12:43.400Z,,,52,40.1,,,
2017-11-18T13:13:03.480Z,,,52,40,,,
2017-11-18T13:13:13.400Z,,,52,39.8,,,50.6
2017-11-18T13:13:23.400Z,,,52,39.7,,,
2017-11-18T13:13:33.400Z,,,52,39.6,,,50.5
2017-11-18T13:13:43.400Z,,,52,39.6,,,
2017-11-18T13:13:53.402Z,0,0,52,39.4,,0,51.1
2017-11-18T13:14:03.479Z,0,,52,43.2,,0,49.3
2017-11-18T13:14:13.406Z,1,,52,46,90,0,48.2
2017-11-18T13:14:23.400Z,,,52,44,107,,51.1
2017-11-18T13:14:33.400Z,,,52,46.1,108,,51.4
2017-11-18T13:14:43.400Z,,,,,119,,54.8
2017-11-18T13:14:53.405Z,,,52,48.4,114,,56.9
2017-11-18T13:15:03.479Z,,,52,50.5,109,,57
2017-11-18T13:15:13.400Z,0,,52,50.6,0,0,55.7
2017-11-18T13:15:23.400Z,,,52,50.2,,,55.4
2017-11-18T13:15:33.419Z,0,,52,50,,0,55.7
2017-11-18T13:15:43.399Z,0,,52,47.1,,0,55.3
2017-11-18T13:15:53.400Z,,,,,,,49.8
2017-11-18T13:16:03.479Z,,,,,,,51
2017-11-18T13:16:13.405Z,,,52,47.1,,,50.4
2017-11-18T13:16:23.399Z,,,,,,,50.3
2017-11-18T13:16:33.402Z,,,52,47,,,
2017-11-18T13:16:43.400Z,,,52,46.8,,,
2017-11-18T13:17:03.485Z,,,52,46.7,,,
2017-11-18T13:17:13.400Z,,5,52,46.4,,,50.2
2017-11-18T13:17:23.399Z,,,52,46.3,,,
2017-11-18T13:17:33.471Z,,,52,46.1,,,
2017-11-18T13:17:43.403Z,,,52,46,,,
2017-11-18T13:18:03.484Z,,,52,45.9,,,50.3
2017-11-18T13:18:13.417Z,1,0,52,43.9,,0,50.1
2017-11-18T13:18:23.404Z,0,,,,0,0,48.9
2017-11-18T13:18:33.402Z,,,52,44.4,,,48
