Time,PrimTSet,ActPow,ChActive,HwTSet,PrimT,HwTOutlet,HwActive
2017-12-07T04:24:22.589Z,,,,50,,27.1,
2017-12-07T04:24:32.668Z,,,,50,,27.1,
2017-12-07T04:24:42.598Z,,,,50,,27.1,
2017-12-07T04:24:52.611Z,,,,50,,27.1,
2017-12-07T04:25:02.586Z,,,,50,,27.1,
2017-12-07T04:25:12.584Z,,,,50,,27.1,
2017-12-07T04:25:22.585Z,,,,50,,27.1,
2017-12-07T04:25:32.667Z,,,,50,,27.1,
2017-12-07T04:25:42.585Z,,,,50,,27.1,
2017-12-07T04:25:52.589Z,,,,50,,27.1,
2017-12-07T04:26:02.584Z,,,,50,,27.1,
2017-12-07T04:26:12.584Z,,,,50,,27.1,
2017-12-07T04:26:22.588Z,,,,50,,27.1,
2017-12-07T04:26:32.664Z,,,,50,,27.1,
2017-12-07T04:26:42.599Z,,,,50,32.2,27.1,
2017-12-07T04:26:52.585Z,,,,50,,27.1,
2017-12-07T04:27:02.585Z,,,,50,,27.1,
2017-12-07T04:27:12.590Z,,,,50,,27.1,
2017-12-07T04:27:22.584Z,,,,50,,27.1,
2017-12-07T04:27:32.664Z,,,,50,,27.1,
2017-12-07T04:27:42.626Z,,,,50,,27.1,
2017-12-07T04:27:52.586Z,,,,50,,27.1,
2017-12-07T04:28:02.584Z,,,,50,,27.1,
2017-12-07T04:28:12.584Z,,,,50,,27.1,
2017-12-07T04:28:22.584Z,,,,50,,27.1,
2017-12-07T04:28:32.710Z,,,,50,32.1,27.1,
2017-12-07T04:28:42.590Z,,,,50,,27.1,
2017-12-07T04:28:52.584Z,,,,50,,27.1,
2017-12-07T04:29:02.585Z,,,,50,,27.1,
2017-12-07T04:29:12.584Z,,,,50,,27.1,
2017-12-07T04:29:22.584Z,,,,50,,27.1,
2017-12-07T04:29:32.684Z,,,,50,,27.1,
2017-12-07T04:29:42.640Z,,,,50,,27.1,
2017-12-07T04:29:52.593Z,,,,50,,27.1,
2017-12-07T04:30:02.627Z,,,,50,,27.1,
2017-12-07T04:30:12.596Z,,,,50,32,27.1,
2017-12-07T04:30:22.586Z,,,,50,,27.1,
2017-12-07T04:30:32.664Z,,,,50,,27.1,
2017-12-07T04:30:42.584Z,,,,50,,27.1,
2017-12-07T04:30:52.584Z,,,,50,,27.1,
2017-12-07T04:31:02.584Z,,,,50,,27.1,
2017-12-07T04:31:12.584Z,,,,50,,27.1,
2017-12-07T04:31:22.584Z,,,,50,,27.1,
2017-12-07T04:31:32.664Z,,,,50,32,27.1,
2017-12-07T04:31:42.584Z,,,,50,32,27.1,
2017-12-07T04:31:52.584Z,,,,50,31.9,27.1,
2017-12-07T04:32:02.585Z,,,,50,,27.1,
2017-12-07T04:32:12.588Z,,,,50,,27.1,
2017-12-07T04:32:22.586Z,,,,50,,27.1,
2017-12-07T04:32:32.664Z,,,,50,,27.1,
2017-12-07T04:32:42.592Z,,,,50,,27.1,
2017-12-07T04:32:52.584Z,,,,50,,27.1,
2017-12-07T04:33:02.585Z,,,,50,,27.1,
2017-12-07T04:33:12.584Z,,,,50,,27.1,
2017-12-07T04:33:22.589Z,,,,50,,27.1,
2017-12-07T04:33:32.688Z,,,,50,,27.1,
2017-12-07T04:33:42.584Z,,,,50,31.8,27.1,
2017-12-07T04:33:52.584Z,,,,50,,27.1,
2017-12-07T04:34:02.587Z,,,,50,,27.1,
2017-12-07T04:34:12.584Z,,,,50,,27.1,
2017-12-07T04:34:22.590Z,,,,50,,27.1,
2017-12-07T04:34:32.669Z,,,,50,,27.1,
2017-12-07T04:34:42.602Z,,,,50,,27.1,
2017-12-07T04:34:52.584Z,,,,50,,27.1,
2017-12-07T04:35:02.586Z,,,,50,,27.1,
2017-12-07T04:35:12.601Z,,,,50,,27.1,
2017-12-07T04:35:22.584Z,,,,50,31.7,27.1,
2017-12-07T04:35:32.666Z,,,,50,31.8,27.1,
2017-12-07T04:35:42.584Z,,,,50,31.7,27.1,
2017-12-07T04:35:52.588Z,,,,50,,27.1,
2017-12-07T04:36:02.590Z,,,,50,,27.1,
2017-12-07T04:36:12.587Z,,,,50,,27.1,
2017-12-07T04:36:22.584Z,,,,50,,27.1,
2017-12-07T04:36:32.665Z,,,,50,,27.1,
2017-12-07T04:36:42.585Z,,,,50,,27.1,
2017-12-07T04:36:52.599Z,,,,50,,27.1,
2017-12-07T04:37:02.589Z,,,,50,,27.1,
2017-12-07T04:37:12.589Z,,,,50,,27.1,
2017-12-07T04:37:22.592Z,,,,50,,27.1,
2017-12-07T04:37:32.667Z,,,,50,31.6,27.1,
2017-12-07T04:37:42.586Z,,,,50,31.7,27.1,
2017-12-07T04:37:52.587Z,,,,50,31.6,27.1,
2017-12-07T04:38:02.586Z,,,,50,,27.1,
2017-12-07T04:38:12.595Z,,,,50,,27.1,
2017-12-07T04:38:22.585Z,,,,50,,27.1,
2017-12-07T04:38:32.668Z,,,,50,,27.1,
2017-12-07T04:38:42.586Z,,,,50,,27.1,
2017-12-07T04:38:52.590Z,,,,50,,27.1,
2017-12-07T04:39:02.594Z,,,,50,,27.1,
2017-12-07T04:39:12.603Z,,,,50,,27.1,
2017-12-07T04:39:22.587Z,,,,50,,27.1,
2017-12-07T04:39:32.666Z,,,,50,,27.1,
2017-12-07T04:39:42.589Z,,,,50,,27.1,
2017-12-07T04:39:52.585Z,,,,50,,27.1,
2017-12-07T04:40:02.586Z,,,,50,,27.1,
2017-12-07T04:40:12.611Z,,,,50,31.5,27.1,
2017-12-07T04:40:22.604Z,,,,50,,27.1,
2017-12-07T04:40:32.665Z,,,,50,,27.1,
2017-12-07T04:40:42.605Z,,,,50,,27.1,
2017-12-07T04:40:52.609Z,,,,50,,27.1,
2017-12-07T04:41:02.587Z,,,,50,,26.9,
2017-12-07T04:41:12.586Z,,,,50,,26.9,
2017-12-07T04:41:22.594Z,,,,50,,26.9,
2017-12-07T04:41:32.666Z,,,,50,,27.1,
2017-12-07T04:41:42.587Z,,,,50,,26.9,
2017-12-07T04:41:52.586Z,,,,50,,26.9,
2017-12-07T04:42:02.586Z,,,,50,,26.9,
2017-12-07T04:42:12.587Z,,,,50,,26.9,
2017-12-07T04:42:22.586Z,,,,50,,26.9,
2017-12-07T04:42:32.666Z,,,,50,,26.9,
2017-12-07T04:42:42.591Z,5,0,0,50,31.5,26.9,0
2017-12-07T04:42:52.588Z,,,,50,,26.9,
2017-12-07T04:43:02.587Z,,,,50,31.4,26.9,
2017-12-07T04:43:12.586Z,,,,50,,26.9,
2017-12-07T04:43:22.586Z,,,,50,,26.9,
2017-12-07T04:43:32.666Z,,,,50,,26.9,
2017-12-07T04:43:42.586Z,,,,50,,26.9,
2017-12-07T04:43:52.586Z,,,,50,,26.9,
2017-12-07T04:44:02.587Z,,,,50,,26.9,
2017-12-07T04:44:12.589Z,,,,50,,26.9,
2017-12-07T04:44:22.591Z,,,,50,,26.9,
2017-12-07T04:44:32.676Z,,,,50,,26.9,
2017-12-07T04:44:42.587Z,,,,50,,26.9,
2017-12-07T04:44:52.595Z,,,,50,,26.9,
2017-12-07T04:45:02.592Z,,,,50,,26.9,
2017-12-07T04:45:12.587Z,,,,50,,26.9,
2017-12-07T04:45:22.592Z,,,,50,,26.9,
2017-12-07T04:45:32.672Z,,,,50,,26.9,
2017-12-07T04:45:42.586Z,,,,50,,26.9,
2017-12-07T04:45:52.587Z,,,,50,,26.9,
2017-12-07T04:46:02.587Z,,,,50,31.3,26.9,
2017-12-07T04:46:12.587Z,,,,50,,26.9,
2017-12-07T04:46:22.587Z,,,,50,,26.9,
2017-12-07T04:46:32.669Z,,,,50,,26.9,
2017-12-07T04:46:42.589Z,,,,50,,26.8,
2017-12-07T04:46:52.587Z,,,,50,,26.8,
2017-12-07T04:47:02.587Z,,,,50,,26.8,
2017-12-07T04:47:12.591Z,,,,50,,26.8,
2017-12-07T04:47:22.587Z,,,,50,,26.8,
2017-12-07T04:47:32.667Z,,,,50,,26.8,
2017-12-07T04:47:42.587Z,,,,50,,26.8,
2017-12-07T04:47:52.587Z,,,,50,,26.8,
2017-12-07T04:48:02.587Z,,,,50,,26.8,
2017-12-07T04:48:12.587Z,,,,50,,26.8,
2017-12-07T04:48:22.588Z,,,,50,,26.8,
2017-12-07T04:48:32.668Z,,,,50,,26.8,
2017-12-07T04:48:42.621Z,,,,50,,26.8,
2017-12-07T04:48:52.587Z,,,,50,,26.8,
2017-12-07T04:49:02.588Z,,,,50,,26.8,
2017-12-07T04:49:12.587Z,,,,50,,26.8,
2017-12-07T04:49:22.599Z,59,,1,50,,26.8,0
2017-12-07T04:49:32.667Z,5,,0,50,,26.8,0
2017-12-07T04:49:42.588Z,,,,50,,26.8,
2017-12-07T04:49:52.589Z,,,,50,31.2,26.8,
2017-12-07T04:50:02.588Z,,,,50,,26.8,
2017-12-07T04:50:12.592Z,59,,1,50,,26.8,0
2017-12-07T04:50:22.587Z,,,,50,,26.8,
2017-12-07T04:50:32.670Z,5,,0,50,,26.8,0
2017-12-07T04:50:42.587Z,59,,1,50,,26.8,0
2017-12-07T04:50:52.588Z,,,,50,,26.8,
2017-12-07T04:51:02.588Z,,,,50,,26.8,
2017-12-07T04:51:12.588Z,,,,50,,26.7,
2017-12-07T04:51:22.588Z,,,,50,,26.8,
2017-12-07T04:51:32.670Z,,,,50,,26.8,
2017-12-07T04:51:42.587Z,,,,50,,26.7,
2017-12-07T04:51:52.592Z,,,,50,,26.7,
2017-12-07T04:52:02.602Z,,,,50,,26.7,
2017-12-07T04:52:12.592Z,,,,50,,26.7,
2017-12-07T04:52:22.588Z,,,,50,,26.7,
2017-12-07T04:52:32.673Z,,,,50,,26.7,
2017-12-07T04:52:42.592Z,,,,50,,26.7,
2017-12-07T04:52:52.592Z,,,,50,,26.7,
2017-12-07T04:53:02.593Z,,,,50,,26.7,
2017-12-07T04:53:12.593Z,,,,50,,26.7,
2017-12-07T04:53:22.588Z,,,,50,,26.7,
2017-12-07T04:53:32.667Z,,,,50,,26.7,
2017-12-07T04:53:42.588Z,,,,50,,26.7,
2017-12-07T04:53:52.588Z,,,,50,31.1,26.7,
2017-12-07T04:54:02.588Z,,,,50,,26.7,
2017-12-07T04:54:12.593Z,,,,50,,26.7,
2017-12-07T04:54:22.588Z,,,,50,,26.7,
2017-12-07T04:54:32.668Z,,,,50,,26.7,
2017-12-07T04:54:42.588Z,,,,50,,26.7,
2017-12-07T04:54:52.601Z,,,,50,,26.7,
2017-12-07T04:55:02.588Z,,,,50,,26.7,
2017-12-07T04:55:12.588Z,,,,50,,26.7,
2017-12-07T04:55:22.589Z,,,,50,,26.7,
2017-12-07T04:55:32.673Z,,,,50,,26.7,
2017-12-07T04:55:42.588Z,,,,50,,26.6,
2017-12-07T04:55:52.588Z,,,,50,,26.6,
2017-12-07T04:56:02.588Z,,,,50,,26.6,
2017-12-07T04:56:12.588Z,,,,50,,26.7,
2017-12-07T04:56:22.601Z,,,,50,,26.6,
2017-12-07T04:56:32.668Z,,,,50,,26.6,
2017-12-07T04:56:42.588Z,,,,50,,26.6,
2017-12-07T04:56:52.587Z,,,,50,,26.6,
2017-12-07T04:57:02.592Z,,,,50,,26.6,
2017-12-07T04:57:12.588Z,,,,50,,26.6,
2017-12-07T04:57:22.588Z,,40,1,50,34.6,26.6,0
2017-12-07T04:57:32.668Z,,29,,50,36.8,26.6,
2017-12-07T04:57:42.588Z,,30,,50,33.9,26.6,
2017-12-07T04:57:52.588Z,,29,,50,31.9,26.6,
2017-12-07T04:58:02.588Z,,,,50,30.9,26.6,
2017-12-07T04:58:12.591Z,,30,,50,30.3,26.6,
2017-12-07T04:58:22.588Z,,,,50,30.2,26.6,
2017-12-07T04:58:32.668Z,,29,,50,30.6,26.6,
2017-12-07T04:58:42.588Z,,30,,50,31.2,26.6,
2017-12-07T04:58:52.588Z,,29,,50,31.6,26.6,
2017-12-07T04:59:02.593Z,,30,,50,31.8,26.6,
2017-12-07T04:59:12.588Z,,30,,50,32,26.6,
2017-12-07T04:59:22.587Z,,29,,50,,26.6,
2017-12-07T04:59:32.668Z,,,,50,32.2,26.6,
2017-12-07T04:59:42.588Z,,,,50,32.4,26.6,
2017-12-07T04:59:52.588Z,,30,,50,32.6,26.6,
2017-12-07T05:00:02.588Z,,29,,50,32.8,26.6,
2017-12-07T05:00:12.588Z,,,,50,33.1,26.6,
2017-12-07T05:00:22.588Z,,,,50,33.2,26.6,
2017-12-07T05:00:32.668Z,,,,50,33.4,26.6,
2017-12-07T05:00:42.588Z,,,,50,33.6,26.6,
2017-12-07T05:00:52.773Z,,,,50,33.8,26.6,
2017-12-07T05:01:02.588Z,,29,,50,34,26.6,
2017-12-07T05:01:12.634Z,,,,50,34.2,26.6,
2017-12-07T05:01:22.599Z,,,,50,34.4,26.6,
2017-12-07T05:01:32.668Z,,30,,50,34.5,26.6,
2017-12-07T05:01:42.587Z,,,,50,34.7,26.6,
2017-12-07T05:01:52.588Z,,30,,50,35.1,26.6,
2017-12-07T05:02:02.661Z,,29,,50,,26.6,
2017-12-07T05:02:12.588Z,,,,50,35.3,26.6,
2017-12-07T05:02:22.588Z,,,,50,35.5,26.7,
2017-12-07T05:02:32.667Z,,,,50,35.7,26.7,
2017-12-07T05:02:42.590Z,,30,,50,35.9,26.7,
2017-12-07T05:02:52.588Z,,0,1,50,33.9,26.6,0
2017-12-07T05:03:02.588Z,,,,50,32.5,26.7,
2017-12-07T05:03:12.587Z,,,,50,31.7,26.7,
2017-12-07T05:03:22.588Z,,,,50,31.3,26.7,
2017-12-07T05:03:32.673Z,,,,50,31.2,26.7,
2017-12-07T05:03:42.593Z,,,,50,,26.7,
2017-12-07T05:03:52.591Z,,,,50,,26.7,
2017-12-07T05:04:02.603Z,,,,50,,26.7,
2017-12-07T05:04:12.589Z,,,,50,,26.7,
2017-12-07T05:04:22.588Z,,,,50,31.1,26.7,
2017-12-07T05:04:32.668Z,,,,50,30.9,26.7,
2017-12-07T05:04:42.588Z,,,,50,,26.8,
2017-12-07T05:04:52.589Z,,,,50,,26.8,
2017-12-07T05:05:02.588Z,,,,50,,26.7,
2017-12-07T05:05:12.587Z,,,,50,,26.8,
2017-12-07T05:05:22.588Z,,,,50,,26.8,
2017-12-07T05:05:32.668Z,,,,50,,26.8,
2017-12-07T05:05:42.592Z,5,,0,50,,26.8,0
2017-12-07T05:05:52.588Z,,,,50,,26.8,
2017-12-07T05:06:02.589Z,,,,50,,26.8,
2017-12-07T05:06:12.595Z,,,,50,,26.8,
2017-12-07T05:06:22.588Z,,,,50,30.8,26.8,
2017-12-07T05:06:32.667Z,,,,50,30.9,26.8,
2017-12-07T05:06:42.592Z,,,,50,,26.8,
2017-12-07T05:06:52.587Z,,,,50,30.8,26.8,
2017-12-07T05:07:02.591Z,,,,50,,26.8,
2017-12-07T05:07:12.588Z,,,,50,,26.8,
2017-12-07T05:07:22.593Z,,,,50,30.9,26.8,
2017-12-07T05:07:32.671Z,,,,50,,26.8,
2017-12-07T05:07:42.593Z,,,,50,,26.8,
2017-12-07T05:07:52.635Z,,,,50,30.8,26.9,
2017-12-07T05:08:02.588Z,,,,50,30.9,26.9,
2017-12-07T05:08:12.588Z,,,,50,,26.9,
2017-12-07T05:08:22.603Z,,,,50,,26.9,
2017-12-07T05:08:32.671Z,,,,50,,26.9,
2017-12-07T05:08:42.588Z,,,,50,,26.9,
2017-12-07T05:08:52.588Z,,,,50,,26.9,
2017-12-07T05:09:02.588Z,,,,50,31.1,26.9,
2017-12-07T05:09:12.593Z,,,,50,30.9,26.9,
2017-12-07T05:09:22.593Z,,,,50,31.1,26.9,
2017-12-07T05:09:32.670Z,,,,50,,26.9,
2017-12-07T05:09:42.588Z,,,,50,,26.9,
2017-12-07T05:09:52.592Z,,,,50,,26.9,
2017-12-07T05:10:02.589Z,,,,50,31.2,26.9,
2017-12-07T05:10:12.591Z,,,,50,,26.9,
2017-12-07T05:10:22.594Z,,,,50,,26.9,
2017-12-07T05:10:32.678Z,,,,50,,26.9,
2017-12-07T05:10:42.598Z,,,,50,,26.9,
2017-12-07T05:10:52.591Z,,,1,50,31.3,26.9,0
2017-12-07T05:11:02.598Z,59,,,50,,26.9,
2017-12-07T05:11:12.596Z,,,,50,,26.9,
2017-12-07T05:11:22.588Z,5,,0,50,,26.9,0
2017-12-07T05:11:32.667Z,,,,50,,26.9,
2017-12-07T05:11:42.593Z,,,,50,,26.9,
2017-12-07T05:11:52.587Z,,,,50,,26.9,
2017-12-07T05:12:02.598Z,,,,50,,26.9,
2017-12-07T05:12:12.587Z,,,,50,,26.9,
2017-12-07T05:12:22.588Z,,,,50,31.4,26.9,
2017-12-07T05:12:32.667Z,,,,50,,26.9,
2017-12-07T05:12:42.588Z,,,,50,,26.9,
2017-12-07T05:12:52.598Z,,,,50,,26.9,
2017-12-07T05:13:02.588Z,,,,50,,26.9,
2017-12-07T05:13:12.591Z,,,,50,,26.9,
2017-12-07T05:13:22.588Z,,,,50,,26.9,
2017-12-07T05:13:32.680Z,,,,50,,26.9,
2017-12-07T05:13:42.588Z,,,,50,,26.9,
2017-12-07T05:13:52.588Z,,,,50,,26.9,
2017-12-07T05:14:02.588Z,,,,50,,26.9,
2017-12-07T05:14:12.608Z,,,,50,,26.9,
2017-12-07T05:14:22.593Z,,,,50,,26.9,
2017-12-07T05:14:32.667Z,,,,50,,26.9,
2017-12-07T05:14:42.592Z,,,,50,,26.9,
2017-12-07T05:14:52.587Z,,,,50,,26.9,
2017-12-07T05:15:02.591Z,,,,50,,26.9,
2017-12-07T05:15:12.593Z,,,,50,,26.9,
2017-12-07T05:15:22.588Z,,,,50,,26.9,
2017-12-07T05:15:32.668Z,,,,50,,26.9,
2017-12-07T05:15:42.593Z,,,,50,,26.9,
2017-12-07T05:15:52.591Z,,,,50,,26.9,
2017-12-07T05:16:02.587Z,,,,50,31.3,26.9,
2017-12-07T05:16:12.588Z,,,,50,,26.9,
2017-12-07T05:16:22.587Z,,,,50,,26.9,
2017-12-07T05:16:32.668Z,,,,50,,26.9,
2017-12-07T05:16:42.594Z,,,,50,,26.9,
2017-12-07T05:16:52.639Z,,,,50,,26.9,
2017-12-07T05:17:02.588Z,,,,50,,26.9,
2017-12-07T05:17:12.614Z,,,,50,,26.9,
2017-12-07T05:17:22.615Z,,,,50,,26.9,
2017-12-07T05:17:32.696Z,,,,50,,26.9,
2017-12-07T05:17:42.588Z,,,,50,,26.9,
2017-12-07T05:17:52.592Z,,,,50,,26.9,
2017-12-07T05:18:02.593Z,,,,50,,26.9,
2017-12-07T05:18:12.593Z,,,,50,,26.9,
2017-12-07T05:18:22.624Z,,,,50,31.2,26.9,
2017-12-07T05:18:32.628Z,,,,50,,26.9,
2017-12-07T05:18:42.592Z,,,,50,,26.9,
2017-12-07T05:18:52.596Z,,,,50,,26.9,
2017-12-07T05:19:02.588Z,,,,50,,26.9,
2017-12-07T05:19:12.590Z,,,,50,,26.9,
2017-12-07T05:19:22.607Z,,,,50,,26.9,
2017-12-07T05:19:32.668Z,,,,50,,26.9,
2017-12-07T05:19:42.589Z,,,,50,,26.9,
2017-12-07T05:19:52.589Z,,,,50,,26.9,
2017-12-07T05:20:02.588Z,,,,50,,26.9,
2017-12-07T05:20:12.594Z,,,,50,,26.9,
2017-12-07T05:20:22.590Z,,,,50,31.1,26.9,
2017-12-07T05:20:32.667Z,,,,50,,26.9,
2017-12-07T05:20:42.592Z,,,,50,,26.9,
2017-12-07T05:20:52.588Z,,,,50,,26.9,
2017-12-07T05:21:02.594Z,,,,50,,26.9,
2017-12-07T05:21:12.591Z,,,,50,,26.9,
2017-12-07T05:21:22.590Z,,,,50,,26.9,
2017-12-07T05:21:32.668Z,,,,50,,26.9,
2017-12-07T05:21:42.598Z,,,,50,,26.9,
2017-12-07T05:21:52.591Z,,,,50,,26.9,
2017-12-07T05:22:02.591Z,,,,50,,26.9,
2017-12-07T05:22:12.588Z,,,,50,,26.9,
2017-12-07T05:22:22.588Z,,,,50,,26.9,
2017-12-07T05:22:32.671Z,,,,50,31.1,26.9,
2017-12-07T05:22:42.592Z,,,,50,30.9,26.9,
2017-12-07T05:22:52.592Z,,,,50,,26.9,
2017-12-07T05:23:02.603Z,,,,50,,26.9,
2017-12-07T05:23:12.592Z,,,,50,,26.9,
2017-12-07T05:23:22.588Z,,,,50,,26.9,
2017-12-07T05:23:32.668Z,,,,50,,26.9,
2017-12-07T05:23:42.587Z,,,,50,,26.9,
2017-12-07T05:23:52.587Z,,,,50,,26.9,
2017-12-07T05:24:02.588Z,,,,50,,26.9,
2017-12-07T05:24:12.587Z,,,,50,,26.9,
2017-12-07T05:24:22.588Z,,,,50,,26.9,
2017-12-07T05:24:32.668Z,,,,50,,26.9,
2017-12-07T05:24:42.588Z,,,,50,,26.9,
2017-12-07T05:24:52.588Z,,,,50,30.8,26.9,
2017-12-07T05:25:02.589Z,,,,50,,26.9,
2017-12-07T05:25:12.587Z,,,,50,,26.9,
2017-12-07T05:25:22.587Z,,,,50,,26.9,
2017-12-07T05:25:32.668Z,,,,50,,26.9,
2017-12-07T05:25:42.588Z,,,,50,,26.8,
2017-12-07T05:25:52.597Z,,,,50,,26.8,
2017-12-07T05:26:02.607Z,,,,50,,26.8,
2017-12-07T05:26:12.588Z,,,,50,,26.8,
2017-12-07T05:26:22.588Z,,,,50,,26.8,
2017-12-07T05:26:32.673Z,,,,50,,26.8,
2017-12-07T05:26:42.588Z,,,,50,,26.8,
2017-12-07T05:26:52.616Z,,,,50,,26.8,
2017-12-07T05:27:02.588Z,,,,50,,26.8,
2017-12-07T05:27:12.588Z,,,,50,30.7,26.8,
2017-12-07T05:27:22.589Z,,,,50,,26.8,
2017-12-07T05:27:32.668Z,,,,50,,26.8,
2017-12-07T05:27:42.588Z,,,,50,,26.8,
2017-12-07T05:27:52.593Z,,,,50,,26.8,
2017-12-07T05:28:02.599Z,,,,50,,26.8,
2017-12-07T05:28:12.592Z,,,,50,,26.8,
2017-12-07T05:28:22.636Z,,,,50,,26.8,
2017-12-07T05:28:32.669Z,,,,50,,26.8,
2017-12-07T05:28:42.588Z,,,,50,,26.8,
2017-12-07T05:28:52.588Z,,,,50,,26.8,
2017-12-07T05:29:02.599Z,,,,50,,26.8,
2017-12-07T05:29:12.588Z,,,,50,,26.8,
2017-12-07T05:29:22.588Z,,,,50,,26.8,
2017-12-07T05:29:32.672Z,,,,50,,26.8,
2017-12-07T05:29:42.587Z,,,,50,,26.8,
2017-12-07T05:29:52.591Z,,,,50,,26.8,
2017-12-07T05:30:02.600Z,,,,50,30.6,26.8,
2017-12-07T05:30:12.591Z,,,,50,,26.8,
2017-12-07T05:30:22.588Z,,,,50,,26.8,
2017-12-07T05:30:32.668Z,,,,50,,26.7,
2017-12-07T05:30:42.588Z,,,,50,,26.8,
2017-12-07T05:30:52.587Z,,,,50,,26.8,
2017-12-07T05:31:02.596Z,,,,50,,26.8,
2017-12-07T05:31:12.588Z,,,,50,,26.7,
2017-12-07T05:31:22.589Z,,,,50,,26.7,
2017-12-07T05:31:32.668Z,,,,50,,26.7,
2017-12-07T05:31:42.587Z,,,,50,,26.8,
2017-12-07T05:31:52.598Z,,,,50,,26.8,
2017-12-07T05:32:02.588Z,,,,50,,26.7,
2017-12-07T05:32:12.588Z,,,,50,,26.7,
2017-12-07T05:32:22.588Z,,,,50,,26.7,
2017-12-07T05:32:32.667Z,,,,50,,26.7,
2017-12-07T05:32:42.587Z,,,,50,,26.7,
2017-12-07T05:32:52.593Z,,,,50,,26.7,
2017-12-07T05:33:02.609Z,,,,50,30.5,26.7,
2017-12-07T05:33:12.602Z,,,,50,30.6,26.7,
2017-12-07T05:33:22.592Z,,,,50,,26.7,
2017-12-07T05:33:32.668Z,,,,50,30.5,26.7,
2017-12-07T05:33:42.587Z,,,,50,,26.7,
2017-12-07T05:33:52.588Z,,,,50,,26.7,
2017-12-07T05:34:02.595Z,,,,50,,26.7,
2017-12-07T05:34:12.587Z,,,,50,,26.7,
2017-12-07T05:34:22.587Z,,,,50,,26.7,
2017-12-07T05:34:32.667Z,,,,50,,26.7,
2017-12-07T05:34:42.587Z,,,,50,,26.7,
2017-12-07T05:34:52.587Z,,,,50,,26.7,
2017-12-07T05:35:02.597Z,,,,50,,26.7,
2017-12-07T05:35:12.606Z,,,,50,,26.7,
2017-12-07T05:35:22.587Z,,,,50,,26.7,
2017-12-07T05:35:32.668Z,,,,50,,26.7,
2017-12-07T05:35:42.587Z,,,,50,,26.7,
2017-12-07T05:35:52.587Z,,,,50,,26.7,
2017-12-07T05:36:02.596Z,,,,50,,26.7,
2017-12-07T05:36:12.587Z,,,,50,,26.7,
2017-12-07T05:36:22.587Z,,,,50,,26.7,
2017-12-07T05:36:32.670Z,,,,50,,26.7,
2017-12-07T05:36:42.587Z,,,,50,,26.7,
2017-12-07T05:36:52.587Z,,,,50,,26.7,
2017-12-07T05:37:02.596Z,,,,50,,26.6,
2017-12-07T05:37:12.587Z,59,,1,50,30.4,26.7,0
2017-12-07T05:37:22.596Z,,,,50,,26.6,
2017-12-07T05:37:32.667Z,,,,50,,26.6,
2017-12-07T05:37:42.587Z,,,,50,,26.6,
2017-12-07T05:37:52.620Z,,,,50,,26.6,
2017-12-07T05:38:02.587Z,,,,50,,26.6,
2017-12-07T05:38:12.595Z,,,,50,,26.6,
2017-12-07T05:38:22.589Z,,,,50,,26.6,
2017-12-07T05:38:32.667Z,,,,50,,26.6,
2017-12-07T05:38:42.587Z,,,,50,,26.6,
2017-12-07T05:38:52.587Z,,,,50,,26.6,
2017-12-07T05:39:02.595Z,,,,50,,26.6,
2017-12-07T05:39:12.587Z,,,,50,,26.6,
2017-12-07T05:39:22.587Z,,,,50,,26.6,
2017-12-07T05:39:32.667Z,,,,50,,26.6,
2017-12-07T05:39:42.587Z,,,,50,,26.6,
2017-12-07T05:39:52.588Z,,,,50,,26.6,
2017-12-07T05:40:02.593Z,,,,50,,26.6,
2017-12-07T05:40:12.587Z,,,,50,,26.6,
2017-12-07T05:40:22.587Z,,,,50,,26.6,
2017-12-07T05:40:32.751Z,,,,50,,26.6,
2017-12-07T05:40:42.616Z,,,,50,,26.6,
2017-12-07T05:40:52.587Z,5,,0,50,,26.6,0
2017-12-07T05:41:02.592Z,,,,50,,26.6,
2017-12-07T05:41:12.597Z,,,,50,,26.6,
2017-12-07T05:41:22.587Z,,,,50,,26.6,
2017-12-07T05:41:32.667Z,,,,50,30.3,26.6,
2017-12-07T05:41:42.587Z,,,,50,30.4,26.6,
2017-12-07T05:41:52.587Z,,,,50,30.3,26.6,
2017-12-07T05:42:02.591Z,,,,50,,26.6,
2017-12-07T05:42:12.587Z,,,,50,,26.5,
2017-12-07T05:42:22.587Z,,,,50,,26.5,
2017-12-07T05:42:32.667Z,,,,50,,26.5,
2017-12-07T05:42:42.587Z,5,0,0,50,30.3,26.5,0
2017-12-07T05:42:52.587Z,,,,50,,26.5,
2017-12-07T05:43:02.591Z,,,,50,,26.5,
2017-12-07T05:43:12.590Z,59,,1,50,,26.5,0
2017-12-07T05:43:22.587Z,,42,1,50,33.2,26.5,0
2017-12-07T05:43:32.667Z,,34,,50,36.5,26.5,
2017-12-07T05:43:42.587Z,5,0,0,50,33.6,26.5,0
2017-12-07T05:43:52.587Z,,,0,50,28.7,26.5,0
2017-12-07T05:44:02.594Z,59,,1,50,25.7,26.5,0
2017-12-07T05:44:12.587Z,,,,50,24.6,26.5,
2017-12-07T05:44:22.587Z,,,,50,24.2,26.5,
2017-12-07T05:44:32.667Z,,,,50,24.1,26.5,
2017-12-07T05:44:42.587Z,,,,50,24.6,26.5,
2017-12-07T05:44:52.587Z,,,,50,24.9,26.5,
2017-12-07T05:45:02.590Z,,,,50,25.1,26.5,
