Time,HwTOutlet,HwActive,PrimTSet,ActPow,ChActive,HwTSet,PrimT
2017-11-28T12:11:51.053Z,34.2,,,,,52,
2017-11-28T12:12:01.052Z,34.1,,,,,52,
2017-11-28T12:12:11.053Z,34.1,,,,,52,
2017-11-28T12:12:21.056Z,34,,,,,52,
2017-11-28T12:12:31.070Z,34,,,,,52,46.5
2017-11-28T12:12:41.053Z,33.9,0,5,,0,52,
2017-11-28T12:12:51.081Z,33.9,,,,,52,
2017-11-28T12:13:01.069Z,33.8,,,,,52,
2017-11-28T12:13:11.058Z,33.8,,,,,52,
2017-11-28T12:13:21.060Z,33.8,,,,,52,
2017-11-28T12:13:31.053Z,33.7,,,,,52,46.4
2017-11-28T12:13:41.059Z,33.7,,,,,52,
2017-11-28T12:13:51.058Z,33.6,,,,,52,
2017-11-28T12:14:01.075Z,33.6,,,,,52,
2017-11-28T12:14:11.057Z,33.5,,,,,52,
2017-11-28T12:14:21.053Z,33.5,,,,,52,
2017-11-28T12:14:31.059Z,33.5,,,,,52,46.3
2017-11-28T12:14:41.059Z,33.4,,,,,52,
2017-11-28T12:14:51.091Z,33.4,,,,,52,
2017-11-28T12:15:01.076Z,33.3,,,,,52,
2017-11-28T12:15:11.122Z,33.3,,,,,52,
2017-11-28T12:15:21.087Z,33.3,,,,,52,
2017-11-28T12:15:31.153Z,33.2,,,,,52,
2017-11-28T12:15:41.069Z,33.2,,,,,52,46.2
2017-11-28T12:15:51.053Z,33.1,,,,,52,
2017-11-28T12:16:01.053Z,33.1,,,,,52,
2017-11-28T12:16:11.088Z,33.1,,,,,52,
2017-11-28T12:16:21.058Z,32.9,,,,,52,
2017-11-28T12:16:31.052Z,32.9,,,,,52,
2017-11-28T12:16:41.056Z,32.9,,,,,52,
2017-11-28T12:16:51.194Z,32.8,,,,,52,46.1
2017-11-28T12:17:01.138Z,32.8,,,,,52,
2017-11-28T12:17:11.133Z,32.8,,,,,52,
2017-11-28T12:17:21.052Z,32.7,,,,,52,
2017-11-28T12:17:31.130Z,32.7,,,,,52,
2017-11-28T12:17:41.074Z,32.7,,,,,52,
2017-11-28T12:17:51.058Z,32.6,,,,,52,
2017-11-28T12:18:01.058Z,32.6,,,,,52,46
2017-11-28T12:18:11.053Z,32.5,,,,,52,
2017-11-28T12:18:21.053Z,32.5,,,,,52,
2017-11-28T12:18:31.060Z,32.5,,,,,52,
2017-11-28T12:18:41.062Z,32.4,,,,,52,
2017-11-28T12:18:51.053Z,32.4,,,,,52,
2017-11-28T12:19:01.053Z,32.4,,,,,52,
2017-11-28T12:19:11.062Z,32.3,,,,,52,45.9
2017-11-28T12:19:21.094Z,32.3,,,,,52,
2017-11-28T12:19:31.053Z,32.3,,,,,52,
2017-11-28T12:19:41.120Z,32.2,,,,,52,
2017-11-28T12:19:51.063Z,32.2,,,,,52,
2017-11-28T12:20:11.098Z,32.2,,,,,52,
2017-11-28T12:20:11.165Z,32.1,,,,,52,
2017-11-28T12:20:21.053Z,32.1,,,,,52,45.8
2017-11-28T12:20:31.054Z,32.1,,,,,52,
2017-11-28T12:20:41.053Z,32,,,,,52,
2017-11-28T12:20:51.053Z,32,,,,,52,
2017-11-28T12:21:01.053Z,32,,,,,52,
2017-11-28T12:21:11.059Z,32,,,,,52,
2017-11-28T12:21:21.058Z,31.9,,,,,52,
2017-11-28T12:21:31.053Z,31.9,,,,,52,
2017-11-28T12:21:41.053Z,31.9,,,,,52,45.7
2017-11-28T12:21:51.054Z,31.8,,,,,52,
2017-11-28T12:22:01.053Z,31.8,,,,,52,
2017-11-28T12:22:11.053Z,31.8,,,,,52,
2017-11-28T12:22:21.052Z,31.8,,,,,52,
2017-11-28T12:22:31.057Z,31.6,,,,,52,
2017-11-28T12:22:41.092Z,31.6,,,,,52,
2017-11-28T12:22:51.053Z,31.6,,,,,52,45.6
2017-11-28T12:23:01.053Z,31.5,,,,,52,
2017-11-28T12:23:11.056Z,31.5,,,,,52,
2017-11-28T12:23:21.053Z,31.5,,,,,52,
2017-11-28T12:23:31.053Z,31.4,,,,,52,
2017-11-28T12:23:41.053Z,31.4,,,,,52,
2017-11-28T12:23:51.061Z,31.4,,,,,52,
2017-11-28T12:24:01.059Z,31.4,,,,,52,
2017-11-28T12:24:11.055Z,31.3,,,,,52,45.5
2017-11-28T12:24:21.052Z,31.3,,,,,52,
2017-11-28T12:24:31.104Z,31.3,,,,,52,
2017-11-28T12:24:41.055Z,31.3,,,,,52,
2017-11-28T12:24:51.061Z,31.2,,,,,52,
2017-11-28T12:25:01.105Z,31.2,,,,,52,
2017-11-28T12:25:11.059Z,31.2,,,,,52,
2017-11-28T12:25:21.080Z,31.2,,,,,52,
2017-11-28T12:25:31.105Z,31.2,,,,,52,
2017-11-28T12:25:41.059Z,31,,,,,52,45.4
2017-11-28T12:25:51.054Z,31,,,,,52,
2017-11-28T12:26:01.110Z,31,,,,,52,
2017-11-28T12:26:11.070Z,30.9,,,,,52,
2017-11-28T12:26:21.086Z,30.9,,,,,52,
2017-11-28T12:26:31.061Z,30.9,,,,,52,
2017-11-28T12:26:41.056Z,30.9,,,,,52,
2017-11-28T12:26:51.053Z,30.8,,,,,52,
2017-11-28T12:27:01.068Z,30.8,0,58,,2,52,45.3
2017-11-28T12:27:11.092Z,30.8,0,,39,2,52,51.1
2017-11-28T12:27:21.168Z,30.8,,,29,,52,42.9
2017-11-28T12:27:31.063Z,30.8,,,29,,52,34.9
2017-11-28T12:27:41.059Z,30.7,,,29,,52,31.7
2017-11-28T12:27:51.053Z,30.7,,,29,,52,29.9
2017-11-28T12:28:01.071Z,30.7,,,30,,52,28.9
2017-11-28T12:28:11.113Z,30.7,0,5,0,0,52,28.9
2017-11-28T12:28:21.064Z,30.6,0,58,,2,52,26.7
2017-11-28T12:28:31.060Z,30.6,,,,,52,24.9
2017-11-28T12:28:41.054Z,30.6,,,,,52,24.3
2017-11-28T12:28:51.055Z,30.6,,,,,52,24.1
2017-11-28T12:29:01.053Z,30.6,,,,,52,23.9
2017-11-28T12:29:11.061Z,30.4,,,,,52,
2017-11-28T12:29:21.088Z,30.4,,,,,52,23.7
2017-11-28T12:29:31.055Z,30.4,,,,,52,
2017-11-28T12:29:41.053Z,30.4,,,,,52,23.6
2017-11-28T12:29:51.053Z,30.3,,,,,52,23.5
2017-11-28T12:30:01.057Z,30.3,,,,,52,
2017-11-28T12:30:11.057Z,30.3,,,,,52,
2017-11-28T12:30:21.055Z,30.3,,,,,52,23.6
2017-11-28T12:30:31.058Z,30.3,,,,,52,
2017-11-28T12:30:41.053Z,30.2,,,,,52,
2017-11-28T12:30:51.053Z,30.2,,,,,52,23.7
2017-11-28T12:31:01.059Z,30.2,,,,,52,
2017-11-28T12:31:11.054Z,30.2,,,,,52,23.9
2017-11-28T12:31:21.064Z,30.1,,,,,52,
2017-11-28T12:31:31.061Z,30.1,,,,,52,24
2017-11-28T12:31:41.099Z,30.1,,,,,52,
2017-11-28T12:31:51.063Z,30,,,,,52,
2017-11-28T12:32:01.053Z,30,,,,,52,
2017-11-28T12:32:11.059Z,30,,,,,52,
2017-11-28T12:32:21.054Z,30,,,,,52,24.6
2017-11-28T12:32:31.057Z,29.8,,,,,52,25.4
2017-11-28T12:32:41.054Z,29.8,,,,,52,27
2017-11-28T12:32:51.068Z,29.8,,,,,52,28
2017-11-28T12:33:01.062Z,29.7,,,,,52,29.3
2017-11-28T12:33:11.069Z,29.7,,,,,52,31.1
2017-11-28T12:33:21.065Z,29.7,,,,,52,32.1
2017-11-28T12:33:31.109Z,29.7,,,,,52,33.1
2017-11-28T12:33:41.059Z,29.6,,,,,52,34.1
2017-11-28T12:33:51.124Z,29.6,,,,,52,34.7
2017-11-28T12:34:01.154Z,29.6,0,5,,0,52,35.2
2017-11-28T12:34:11.066Z,29.5,,,,,52,35.5
2017-11-28T12:34:21.070Z,29.5,,,,,52,35.8
2017-11-28T12:34:31.062Z,29.5,,,,,52,
2017-11-28T12:34:41.063Z,29.3,,,,,52,35.7
2017-11-28T12:34:51.053Z,29.3,,,,,52,35.6
2017-11-28T12:35:01.053Z,29.3,,,,,52,35.4
2017-11-28T12:35:11.127Z,29.3,,,,,52,35.2
2017-11-28T12:35:21.110Z,29.2,,,,,52,34.9
2017-11-28T12:35:31.127Z,29.2,,,,,52,34.6
2017-11-28T12:35:41.088Z,29.2,,,,,52,34.4
2017-11-28T12:35:51.120Z,29.1,,,,,52,34.1
2017-11-28T12:36:01.087Z,29.1,,,,,52,33.9
2017-11-28T12:36:11.107Z,29.1,,,,,52,33.7
2017-11-28T12:36:21.065Z,29,,,,,52,33.4
2017-11-28T12:36:31.105Z,29,,,,,52,33.2
2017-11-28T12:36:41.067Z,29,,,,,52,32.9
2017-11-28T12:36:51.120Z,29,,,,,52,32.7
2017-11-28T12:37:01.054Z,28.9,,,,,52,32.5
2017-11-28T12:37:11.056Z,28.9,,,,,52,32.3
2017-11-28T12:37:21.054Z,28.9,,,,,52,32.2
2017-11-28T12:37:31.059Z,28.9,,,,,52,32
2017-11-28T12:37:41.053Z,28.7,,,,,52,31.9
2017-11-28T12:37:51.065Z,28.7,,,,,52,31.7
2017-11-28T12:38:01.053Z,28.7,,,,,52,31.6
2017-11-28T12:38:11.069Z,28.6,,,,,52,31.5
2017-11-28T12:38:21.060Z,28.6,,,,,52,31.3
2017-11-28T12:38:31.057Z,28.6,,,,,52,31.2
2017-11-28T12:38:41.096Z,28.6,,,,,52,30.9
2017-11-28T12:38:51.089Z,28.5,,,,,52,
2017-11-28T12:39:01.053Z,28.5,,,,,52,30.8
2017-11-28T12:39:11.055Z,28.5,,,,,52,30.6
2017-11-28T12:39:21.053Z,28.5,,,,,52,30.5
2017-11-28T12:39:31.054Z,28.4,,,,,52,30.4
2017-11-28T12:39:41.069Z,28.4,,,,,52,30.3
2017-11-28T12:39:51.053Z,28.4,,,,,52,30.2
2017-11-28T12:40:01.055Z,28.4,,,,,52,30.1
2017-11-28T12:40:11.066Z,28.4,1,0,38,0,52,28
2017-11-28T12:40:21.069Z,28.7,0,,0,0,52,29
2017-11-28T12:40:31.066Z,28.7,,,,,52,28.9
2017-11-28T12:40:41.055Z,28.7,,,,,52,
2017-11-28T12:40:51.075Z,28.7,,,,,52,
2017-11-28T12:41:01.059Z,28.6,,,,,52,29
2017-11-28T12:41:11.053Z,28.6,,,,,52,28.9
2017-11-28T12:41:21.076Z,28.6,,5,,,52,
2017-11-28T12:41:31.054Z,28.6,,,,,52,
2017-11-28T12:41:41.054Z,28.6,,,,,52,
2017-11-28T12:41:51.080Z,28.5,,,,,52,
2017-11-28T12:42:01.061Z,28.5,,,,,52,
2017-11-28T12:42:11.061Z,28.5,,,,,52,
2017-11-28T12:42:21.061Z,28.5,,,,,52,
2017-11-28T12:42:31.053Z,28.4,,,,,52,
2017-11-28T12:42:41.053Z,28.4,,,,,52,
2017-11-28T12:42:51.053Z,28.4,,,,,52,
2017-11-28T12:43:01.057Z,28.4,,,,,52,
2017-11-28T12:43:11.058Z,28.4,,,,,52,
2017-11-28T12:43:21.053Z,28.3,,,,,52,
2017-11-28T12:43:31.059Z,28.3,,,,,52,
2017-11-28T12:43:41.060Z,28.3,,,,,52,
2017-11-28T12:43:51.090Z,28.3,,,,,52,
2017-11-28T12:44:01.063Z,28.1,,,,,52,
2017-11-28T12:44:11.055Z,28.1,,,,,52,
2017-11-28T12:44:21.053Z,28.1,,,,,52,
2017-11-28T12:44:31.053Z,28.1,,,,,52,
2017-11-28T12:44:41.054Z,28,,,,,52,
2017-11-28T12:44:51.066Z,28,,,,,52,
2017-11-28T12:45:01.054Z,28,,,,,52,
2017-11-28T12:45:11.096Z,28,,,,,52,
2017-11-28T12:45:21.095Z,28,,,,,52,
2017-11-28T12:45:31.090Z,28,,,,,52,
2017-11-28T12:45:41.100Z,27.9,,,,,52,
2017-11-28T12:45:51.080Z,27.9,,,,,52,
2017-11-28T12:46:01.125Z,27.9,,,,,52,
2017-11-28T12:46:11.086Z,27.9,,,,,52,
2017-11-28T12:46:21.095Z,27.8,,,,,52,
2017-11-28T12:46:31.091Z,27.8,,,,,52,
2017-11-28T12:46:41.087Z,27.8,,,,,52,
2017-11-28T12:46:51.057Z,27.8,,,,,52,
2017-11-28T12:47:01.054Z,27.8,,,,,52,
2017-11-28T12:47:11.060Z,27.7,,,,,52,
2017-11-28T12:47:21.053Z,27.7,,,,,52,
2017-11-28T12:47:31.063Z,27.7,,,,,52,28.8
2017-11-28T12:47:41.063Z,27.7,,,,,52,28.9
2017-11-28T12:47:51.072Z,27.7,,,,,52,
2017-11-28T12:48:01.053Z,27.7,,,,,52,28.8
2017-11-28T12:48:11.068Z,27.5,,,,,52,28.9
2017-11-28T12:48:21.106Z,27.5,,,,,52,
2017-11-28T12:48:31.069Z,27.5,,,,,52,28.8
2017-11-28T12:48:41.053Z,27.5,,,,,52,
2017-11-28T12:48:51.070Z,27.5,,,,,52,
2017-11-28T12:49:01.083Z,27.4,,,,,52,
2017-11-28T12:49:11.053Z,27.4,,,,,52,
2017-11-28T12:49:21.109Z,27.4,,,,,52,
2017-11-28T12:49:31.137Z,27.4,,,,,52,
2017-11-28T12:49:41.062Z,27.4,,,,,52,
2017-11-28T12:49:51.113Z,27.4,,,,,52,
2017-11-28T12:50:01.056Z,27.3,,,,,52,
2017-11-28T12:50:11.067Z,27.3,,,,,52,
2017-11-28T12:50:21.066Z,27.3,,,,,52,
2017-11-28T12:50:31.060Z,27.3,,,,,52,
2017-11-28T12:50:41.054Z,27.3,,,,,52,
2017-11-28T12:50:51.056Z,27.3,,,,,52,
2017-11-28T12:51:01.063Z,27.2,,,,,52,
2017-11-28T12:51:11.100Z,27.2,,,,,52,
2017-11-28T12:51:21.070Z,27.2,,,,,52,
2017-11-28T12:51:31.053Z,27.2,,,,,52,
2017-11-28T12:51:41.054Z,27.2,,,,,52,
2017-11-28T12:51:51.060Z,27.2,,,,,52,
2017-11-28T12:52:01.054Z,27.1,,,,,52,
2017-11-28T12:52:11.066Z,27.1,,,,,52,
2017-11-28T12:52:21.058Z,27.1,,,,,52,
2017-11-28T12:52:31.053Z,27.1,,,,,52,
2017-11-28T12:52:41.054Z,27.1,,,,,52,
2017-11-28T12:52:51.054Z,27.1,,,,,52,
2017-11-28T12:53:01.053Z,26.9,,,,,52,
2017-11-28T12:53:11.059Z,26.9,,,,,52,
2017-11-28T12:53:21.093Z,26.9,,,,,52,
2017-11-28T12:53:31.053Z,26.9,,,,,52,
2017-11-28T12:53:41.058Z,26.9,,,,,52,
2017-11-28T12:53:51.060Z,26.9,,,,,52,
2017-11-28T12:54:01.091Z,26.8,,,,,52,
2017-11-28T12:54:11.092Z,26.9,,,,,52,
2017-11-28T12:54:21.054Z,26.8,,,,,52,
2017-11-28T12:54:31.053Z,26.8,,,,,52,
2017-11-28T12:54:41.056Z,26.8,,,,,52,
2017-11-28T12:54:51.059Z,26.8,,,,,52,
2017-11-28T12:55:01.053Z,26.8,,,,,52,
2017-11-28T12:55:11.061Z,26.8,,,,,52,
2017-11-28T12:55:21.099Z,26.7,,,,,52,
2017-11-28T12:55:31.077Z,26.7,0,5,0,0,52,28.8
2017-11-28T12:55:41.094Z,26.7,,,,,52,
2017-11-28T12:55:51.100Z,26.7,,,,,52,
2017-11-28T12:56:01.054Z,26.7,,,,,52,
2017-11-28T12:56:11.054Z,26.7,,,,,52,
2017-11-28T12:56:21.055Z,26.7,,,,,52,28.7
2017-11-28T12:56:31.064Z,26.6,,,,,52,28.8
2017-11-28T12:56:41.167Z,26.6,,,,,52,28.7
2017-11-28T12:56:51.053Z,26.6,,,,,52,
2017-11-28T12:57:01.053Z,26.6,,,,,52,
2017-11-28T12:57:11.061Z,26.6,,,,,52,
2017-11-28T12:57:21.062Z,26.6,,,,,52,
2017-11-28T12:57:31.054Z,26.6,,,,,52,
2017-11-28T12:57:41.059Z,26.6,,,,,52,
2017-11-28T12:57:51.082Z,26.5,,,,,52,
2017-11-28T12:58:01.067Z,26.5,,,,,52,
2017-11-28T12:58:11.059Z,26.5,,,,,52,
2017-11-28T12:58:21.141Z,26.5,,,,,52,
2017-11-28T12:58:31.090Z,26.5,,,,,52,
2017-11-28T12:58:41.066Z,26.5,,,,,52,
2017-11-28T12:58:51.126Z,26.5,,,,,52,
2017-11-28T12:59:01.076Z,26.5,,,,,52,
2017-11-28T12:59:11.070Z,26.3,,,,,52,
2017-11-28T12:59:21.056Z,26.3,,,,,52,
2017-11-28T12:59:31.057Z,26.3,,,,,52,
2017-11-28T12:59:41.073Z,26.3,,,,,52,
2017-11-28T12:59:51.073Z,26.3,,,,,52,
2017-11-28T13:00:01.062Z,26.3,,,,,52,
2017-11-28T13:00:11.142Z,26.3,,,,,52,
2017-11-28T13:00:21.084Z,26.2,,,,,52,
2017-11-28T13:00:31.057Z,26.2,,,,,52,
2017-11-28T13:00:41.092Z,26.3,,,,,52,
2017-11-28T13:00:51.057Z,26.2,,,,,52,
2017-11-28T13:01:01.071Z,26.2,,,,,52,
2017-11-28T13:01:11.068Z,26.2,,,,,52,
2017-11-28T13:01:21.061Z,26.2,,,,,52,
2017-11-28T13:01:31.056Z,26.2,,,,,52,
2017-11-28T13:01:41.061Z,26.2,0,,,0,52,
2017-11-28T13:01:51.106Z,26.2,,,,,52,
2017-11-28T13:02:01.054Z,26.1,,,,,52,
2017-11-28T13:02:11.071Z,26.1,,,,,52,28.6
2017-11-28T13:02:21.058Z,26.1,,,,,52,
2017-11-28T13:02:31.059Z,26.1,,,,,52,28.7
2017-11-28T13:02:41.077Z,26.1,,,,,52,28.6
2017-11-28T13:02:51.054Z,26.1,,,,,52,
2017-11-28T13:03:01.065Z,26.1,,,,,52,
2017-11-28T13:03:11.054Z,26.1,,,,,52,
2017-11-28T13:03:21.054Z,26.1,,,,,52,
2017-11-28T13:03:31.055Z,26.1,,,,,52,
2017-11-28T13:03:41.055Z,26.1,,,,,52,
2017-11-28T13:03:51.054Z,26,,,,,52,
2017-11-28T13:04:01.080Z,26,,,,,52,
2017-11-28T13:04:11.057Z,26,,,,,52,
2017-11-28T13:04:21.054Z,26,,,,,52,
2017-11-28T13:04:31.054Z,26,,,,,52,
2017-11-28T13:04:41.064Z,26,0,58,,2,52,
2017-11-28T13:04:51.059Z,26,,,,,52,
2017-11-28T13:05:01.083Z,26,,,,,52,
2017-11-28T13:05:11.117Z,26,,,,,52,
2017-11-28T13:05:21.091Z,26,,,,,52,
2017-11-28T13:05:31.054Z,26,,,,,52,
2017-11-28T13:05:41.098Z,25.9,,,,,52,
2017-11-28T13:05:51.066Z,25.9,,,,,52,
2017-11-28T13:06:01.069Z,25.9,,,,,52,
2017-11-28T13:06:11.123Z,25.9,,,,,52,
2017-11-28T13:06:21.070Z,25.9,,,,,52,
2017-11-28T13:06:31.055Z,25.9,,,,,52,
2017-11-28T13:06:41.063Z,25.9,,,,,52,
2017-11-28T13:06:51.066Z,25.9,,,,,52,
2017-11-28T13:07:01.063Z,25.9,,,,,52,
2017-11-28T13:07:11.126Z,25.9,,,,,52,
2017-11-28T13:07:21.065Z,25.9,,,,,52,
2017-11-28T13:07:31.054Z,25.9,,,,,52,
2017-11-28T13:07:41.062Z,25.7,0,5,,0,52,
2017-11-28T13:07:51.061Z,25.7,,,,,52,
2017-11-28T13:08:01.076Z,25.7,,,,,52,
2017-11-28T13:08:11.074Z,25.7,0,58,,2,52,
2017-11-28T13:08:21.054Z,25.7,0,5,0,0,52,32.3
2017-11-28T13:08:31.068Z,25.7,,,,,52,26.4
2017-11-28T13:08:41.109Z,25.7,,,,,52,23.6
2017-11-28T13:08:51.110Z,25.7,0,58,,2,52,22.4
2017-11-28T13:09:01.125Z,25.7,,,,,52,21.8
2017-11-28T13:09:24.148Z,25.6,,,,,52,21.3
2017-11-28T13:09:31.076Z,25.6,,,,,52,21.6
2017-11-28T13:09:41.083Z,25.6,,,,,52,22
2017-11-28T13:09:51.054Z,25.6,,,,,52,22.2
2017-11-28T13:10:01.062Z,25.6,,,,,52,
2017-11-28T13:10:11.055Z,25.6,,,,,52,22
2017-11-28T13:10:21.062Z,25.6,,,,,52,
2017-11-28T13:10:31.054Z,25.6,,,,,52,
2017-11-28T13:10:41.070Z,25.6,,,,,52,
2017-11-28T13:10:51.060Z,25.6,,,,,52,22.2
2017-11-28T13:11:01.063Z,25.6,,,,,52,
2017-11-28T13:11:11.071Z,25.6,,,,,52,22
2017-11-28T13:11:21.060Z,25.5,,,,,52,
2017-11-28T13:11:31.061Z,25.5,,,,,52,
2017-11-28T13:11:41.117Z,25.5,,,,,52,
2017-11-28T13:11:51.068Z,25.5,,,,,52,
2017-11-28T13:12:01.070Z,25.5,,,,,52,
2017-11-28T13:12:11.054Z,25.5,,,,,52,
2017-11-28T13:12:21.058Z,25.5,,,,,52,
2017-11-28T13:12:31.054Z,25.5,,,,,52,
2017-11-28T13:12:41.054Z,25.5,,,,,52,
2017-11-28T13:12:51.056Z,25.5,,,,,52,22.2
2017-11-28T13:13:01.054Z,25.5,,,,,52,
2017-11-28T13:13:11.074Z,25.5,,,,,52,
2017-11-28T13:13:21.063Z,25.4,0,,36,2,52,27.2
2017-11-28T13:13:31.055Z,25.4,,,29,,52,28
2017-11-28T13:13:41.070Z,25.4,,,30,,52,28.3
2017-11-28T13:13:51.054Z,25.4,,,29,,52,28.2
2017-11-28T13:14:01.055Z,25.4,,,,,52,28.1
2017-11-28T13:14:11.054Z,25.4,,,30,,52,28
2017-11-28T13:14:21.067Z,25.4,,,29,,52,28.3
2017-11-28T13:14:31.054Z,25.4,,,,,52,28.8
2017-11-28T13:14:41.054Z,25.4,,,,,52,29.2
2017-11-28T13:14:51.067Z,25.4,,,,,52,29.4
2017-11-28T13:15:01.059Z,25.4,,,30,,52,29.6
2017-11-28T13:15:11.055Z,25.3,,,,,52,29.9
2017-11-28T13:15:21.055Z,25.4,,,29,,52,30
2017-11-28T13:15:31.057Z,25.3,1,0,,0,52,30.2
2017-11-28T13:15:41.069Z,24.4,0,,35,0,52,34
2017-11-28T13:15:51.136Z,31,0,,0,0,52,31.9
2017-11-28T13:16:01.133Z,31.2,,,,,52,31.8
2017-11-28T13:16:11.061Z,31.2,,,,,52,
2017-11-28T13:16:21.063Z,31.2,,,,,52,
2017-11-28T13:16:31.065Z,31,,,,,52,
2017-11-28T13:16:41.079Z,31,0,58,,2,52,
2017-11-28T13:16:51.089Z,30.9,,,,,52,
2017-11-28T13:17:01.076Z,30.8,,,,,52,
2017-11-28T13:17:11.065Z,30.8,,,,,52,
2017-11-28T13:17:21.055Z,30.7,,,,,52,
2017-11-28T13:17:31.090Z,30.6,,,,,52,
2017-11-28T13:17:41.077Z,30.6,,,,,52,
2017-11-28T13:17:51.143Z,30.4,,,,,52,
2017-11-28T13:18:01.149Z,30.3,,,,,52,31.9
2017-11-28T13:18:11.070Z,30.3,,,,,52,
2017-11-28T13:18:21.120Z,30.2,,,,,52,
2017-11-28T13:18:31.076Z,30.2,,,,,52,
2017-11-28T13:18:41.065Z,30.1,,,,,52,
2017-11-28T13:18:51.056Z,30.1,,,,,52,
2017-11-28T13:19:01.085Z,30,,,,,52,
2017-11-28T13:19:11.082Z,30,,,,,52,
2017-11-28T13:19:21.055Z,29.8,,,,,52,
2017-11-28T13:19:31.055Z,29.8,,,,,52,
2017-11-28T13:19:41.055Z,29.7,,,,,52,
2017-11-28T13:19:51.099Z,29.7,,,,,52,
2017-11-28T13:20:01.094Z,29.7,,,,,52,32
2017-11-28T13:20:11.054Z,29.6,,,,,52,32
2017-11-28T13:20:21.095Z,29.6,,,,,52,32
2017-11-28T13:20:31.056Z,29.5,,,,,52,31.9
2017-11-28T13:20:41.145Z,29.5,,,,,52,32
2017-11-28T13:20:51.071Z,29.5,,,,,52,32
2017-11-28T13:21:01.054Z,29.3,,,,,52,
2017-11-28T13:21:11.071Z,29.3,,,,,52,
2017-11-28T13:21:21.070Z,29.3,,,,,52,
2017-11-28T13:21:31.076Z,29.2,,,,,52,32
2017-11-28T13:21:41.103Z,29.2,0,5,,0,52,32
2017-11-28T13:21:51.073Z,29.2,0,58,,2,52,31.9
2017-11-28T13:22:01.072Z,29.1,,,,,52,31.9
2017-11-28T13:22:11.074Z,29.1,,,,,52,
2017-11-28T13:22:21.055Z,29.1,0,5,,0,52,
2017-11-28T13:22:31.055Z,29,,,,,52,
2017-11-28T13:22:41.055Z,29,,,,,52,
2017-11-28T13:22:51.055Z,29,,,,,52,
2017-11-28T13:23:01.055Z,28.9,,,,,52,
2017-11-28T13:23:11.060Z,28.9,,,,,52,
2017-11-28T13:23:21.059Z,28.9,,,,,52,
2017-11-28T13:23:31.101Z,28.7,,,,,52,
2017-11-28T13:23:41.056Z,28.7,,,,,52,
2017-11-28T13:23:51.078Z,28.7,,,,,52,
2017-11-28T13:24:01.055Z,28.7,,,,,52,
2017-11-28T13:24:11.090Z,28.6,,,,,52,
2017-11-28T13:24:21.111Z,28.6,,,,,52,31.8
2017-11-28T13:24:31.072Z,28.6,,,,,52,
2017-11-28T13:24:41.056Z,28.6,,,,,52,
2017-11-28T13:24:51.057Z,28.5,,,,,52,
2017-11-28T13:25:01.060Z,28.5,,,,,52,
2017-11-28T13:25:11.126Z,28.5,,,,,52,
2017-11-28T13:25:21.137Z,28.5,,,,,52,
2017-11-28T13:25:31.161Z,28.4,,,,,52,
2017-11-28T13:25:41.152Z,28.4,,,,,52,
2017-11-28T13:25:51.154Z,28.4,,,,,52,
2017-11-28T13:26:01.183Z,28.4,,,,,52,
2017-11-28T13:26:11.134Z,28.3,,,,,52,31.7
2017-11-28T13:26:21.156Z,28.3,,,,,52,31.8
2017-11-28T13:26:31.085Z,28.3,,,,,52,31.7
2017-11-28T13:26:41.076Z,28.3,,,,,52,
2017-11-28T13:26:51.125Z,28.3,,,,,52,
2017-11-28T13:27:01.113Z,28.1,,,,,52,
2017-11-28T13:27:11.092Z,28.1,,,,,52,
2017-11-28T13:27:21.098Z,28.1,,,,,52,
2017-11-28T13:27:31.064Z,28.1,,,,,52,
2017-11-28T13:27:41.063Z,28.1,,,,,52,
2017-11-28T13:27:51.084Z,28,,,,,52,
2017-11-28T13:28:01.062Z,28,,,,,52,31.6
2017-11-28T13:28:11.077Z,28,,,,,52,
2017-11-28T13:28:21.068Z,28,,,,,52,
2017-11-28T13:28:31.058Z,27.9,,,,,52,
2017-11-28T13:28:41.096Z,27.9,0,58,,2,52,
2017-11-28T13:28:51.114Z,27.9,,,,,52,
2017-11-28T13:29:01.123Z,27.9,,,,,52,
2017-11-28T13:29:11.157Z,27.9,,,,,52,
2017-11-28T13:29:21.087Z,27.9,0,5,,0,52,
2017-11-28T13:29:31.055Z,27.8,,,,,52,
2017-11-28T13:29:41.085Z,27.8,,,,,52,
2017-11-28T13:29:51.062Z,27.8,,,,,52,31.5
2017-11-28T13:30:01.060Z,27.8,,,,,52,
2017-11-28T13:30:11.077Z,27.8,0,58,,2,52,
2017-11-28T13:30:21.061Z,27.8,0,5,,0,52,
2017-11-28T13:30:31.055Z,27.7,,,,,52,
2017-11-28T13:30:41.064Z,27.7,,,,,52,
2017-11-28T13:30:51.066Z,27.7,,,,,52,
2017-11-28T13:31:01.095Z,27.7,,,,,52,
2017-11-28T13:31:11.062Z,27.7,,,,,52,
2017-11-28T13:31:21.054Z,27.5,,,,,52,
2017-11-28T13:31:31.065Z,27.5,,,,,52,
2017-11-28T13:31:41.076Z,27.5,,,,,52,31.4
2017-11-28T13:31:51.061Z,27.5,,,,,52,31.5
2017-11-28T13:32:01.066Z,27.5,,,,,52,31.4
2017-11-28T13:32:11.062Z,27.5,,,,,52,
2017-11-28T13:32:21.147Z,27.5,,,,,52,
2017-11-28T13:32:31.116Z,27.4,,,,,52,
