Time,HwTSet,PrimT,ActPow,HwActive,HwTOutlet,ChActive,PrimTSet
2018-01-11T12:56:32.429Z,50,35.8,,,32.3,,
2018-01-11T12:56:42.426Z,50,35.7,,,32.2,,
2018-01-11T12:56:52.426Z,50,,,,32.2,,
2018-01-11T12:57:02.426Z,50,,,,32.2,,
2018-01-11T12:57:12.430Z,50,,,,32.2,,
2018-01-11T12:57:22.465Z,50,,,,32.1,,
2018-01-11T12:57:32.430Z,50,,,,32.1,,
2018-01-11T12:57:42.584Z,50,,,,32.1,,
2018-01-11T12:57:52.426Z,50,,,,32.1,,
2018-01-11T12:58:02.426Z,50,,,,32.1,,
2018-01-11T12:58:12.452Z,50,,,,32,,
2018-01-11T12:58:22.433Z,50,,,,32,,
2018-01-11T12:58:32.426Z,50,,,,32,,
2018-01-11T12:58:42.432Z,50,,,,32,,
2018-01-11T12:58:52.427Z,50,,,,31.9,,
2018-01-11T12:59:02.425Z,50,35.6,,,31.9,,
2018-01-11T12:59:12.463Z,50,,,,31.9,,
2018-01-11T12:59:22.425Z,50,,,,31.9,,
2018-01-11T12:59:32.426Z,50,,,,31.9,,
2018-01-11T12:59:42.455Z,50,,,,31.9,,
2018-01-11T12:59:52.426Z,50,,,,31.8,,
2018-01-11T13:00:02.426Z,50,,,,31.8,,
2018-01-11T13:00:12.443Z,50,,,,31.8,,
2018-01-11T13:00:22.428Z,50,,,,31.8,,
2018-01-11T13:00:32.470Z,50,,,,31.8,,
2018-01-11T13:00:42.426Z,50,,,,31.6,,
2018-01-11T13:00:52.481Z,50,,,,31.6,,
2018-01-11T13:01:02.454Z,50,,,,31.6,,
2018-01-11T13:01:12.465Z,50,,,,31.6,,
2018-01-11T13:01:22.456Z,50,,,,31.6,,
2018-01-11T13:01:32.447Z,50,35.5,,,31.5,,
2018-01-11T13:01:42.435Z,50,,,,31.5,,
2018-01-11T13:01:52.434Z,50,,,,31.5,,
2018-01-11T13:02:02.435Z,50,,,,31.5,,
2018-01-11T13:02:12.437Z,50,,,,31.5,,
2018-01-11T13:02:22.435Z,50,,,,31.5,,
2018-01-11T13:02:32.431Z,50,38.5,40,0,31.4,2,
2018-01-11T13:02:42.472Z,50,41.7,29,1,31.4,0,0
2018-01-11T13:02:52.431Z,50,44.8,38,,32.3,,
2018-01-11T13:03:02.453Z,50,39.8,0,0,40.7,0,
2018-01-11T13:03:12.454Z,50,39.6,,,40.9,,
2018-01-11T13:03:22.431Z,50,39.5,,,40.9,,
2018-01-11T13:03:32.430Z,50,,,,40.8,,
2018-01-11T13:03:42.426Z,50,,,,40.6,,
2018-01-11T13:03:52.447Z,50,39.4,,,40.5,,
2018-01-11T13:04:02.438Z,50,40.2,45,0,40.3,2,59
2018-01-11T13:04:12.438Z,50,44.1,36,,40.2,,
2018-01-11T13:04:22.478Z,50,40.8,29,,40,,
2018-01-11T13:04:32.428Z,50,37.7,29,,39.9,,
2018-01-11T13:04:42.433Z,50,35.6,29,,39.8,,
2018-01-11T13:04:52.449Z,50,35.4,,,39.7,,
2018-01-11T13:05:02.439Z,50,35.6,30,,39.6,,
2018-01-11T13:05:12.426Z,50,36,29,,39.4,,
2018-01-11T13:05:22.426Z,50,36.3,,,39.3,,
2018-01-11T13:05:32.425Z,50,36.5,,,39.2,,
2018-01-11T13:05:42.426Z,50,36.6,30,,39.1,,
2018-01-11T13:05:52.437Z,50,36.7,29,,38.9,,
2018-01-11T13:06:02.445Z,50,36.9,,,38.8,,
2018-01-11T13:06:12.428Z,50,37.1,29,,38.7,,
2018-01-11T13:06:22.461Z,50,37.4,,,38.6,,
2018-01-11T13:06:32.425Z,50,37.6,,,38.5,,
2018-01-11T13:06:42.426Z,50,37.9,,,38.4,,
2018-01-11T13:06:52.431Z,50,38.1,,,38.3,,
2018-01-11T13:07:02.451Z,50,38.3,,,38.2,,
2018-01-11T13:07:12.425Z,50,38.5,,,38.1,,
2018-01-11T13:07:22.426Z,50,38.7,,,38,,
2018-01-11T13:07:32.429Z,50,38.9,30,,38,,
2018-01-11T13:07:42.426Z,50,39.2,30,,37.9,,
2018-01-11T13:07:52.441Z,50,39.4,29,,37.8,,
2018-01-11T13:08:02.436Z,50,39.5,,,37.7,,
2018-01-11T13:08:12.431Z,50,39.7,30,,37.6,,
2018-01-11T13:08:22.427Z,50,39.9,,,37.5,,
2018-01-11T13:08:32.479Z,50,40,29,,37.5,,
2018-01-11T13:08:42.439Z,50,40.2,30,,37.4,,
2018-01-11T13:08:52.426Z,50,40.3,29,,37.4,,
2018-01-11T13:09:02.438Z,50,40.5,,,37.3,,
2018-01-11T13:09:12.470Z,50,40.6,,,37.2,,
2018-01-11T13:09:22.438Z,50,40.8,30,,37.1,,
2018-01-11T13:09:32.437Z,50,40.9,29,,37.1,,
2018-01-11T13:09:42.504Z,50,41,,,36.9,,
2018-01-11T13:09:52.474Z,50,41.2,,,36.8,,
2018-01-11T13:10:02.429Z,50,41.3,,,36.8,,
2018-01-11T13:10:12.432Z,50,41.5,,,36.7,,
2018-01-11T13:10:22.450Z,50,41.6,,,36.7,,
2018-01-11T13:10:32.426Z,50,41.8,30,,36.6,,
2018-01-11T13:10:42.430Z,50,42,29,,36.5,,
2018-01-11T13:10:52.502Z,50,42.1,30,,36.5,,
2018-01-11T13:11:02.448Z,50,42.2,,,36.4,,
2018-01-11T13:11:12.447Z,50,42.4,,,36.4,,
2018-01-11T13:11:22.452Z,50,42.6,,,36.3,,
2018-01-11T13:11:32.438Z,50,42.8,,,36.2,,
2018-01-11T13:11:42.436Z,50,42.9,29,,36.2,,
2018-01-11T13:11:52.492Z,50,43.1,30,,36.1,,
2018-01-11T13:12:02.451Z,50,43.2,,,36.1,,
2018-01-11T13:12:12.453Z,50,43.4,0,0,36,2,
2018-01-11T13:12:22.457Z,50,40.7,,,35.9,,
2018-01-11T13:12:32.528Z,50,39.5,,,35.9,,
2018-01-11T13:12:42.449Z,50,38.6,,,35.9,,
2018-01-11T13:12:52.445Z,50,38.4,,,35.8,,
2018-01-11T13:13:02.431Z,50,38.3,,,35.8,,
2018-01-11T13:13:12.462Z,50,,,,35.7,,
2018-01-11T13:13:22.453Z,50,,,,35.7,,
2018-01-11T13:13:32.443Z,50,,,,35.6,,
2018-01-11T13:13:42.475Z,50,38.2,,,35.6,,
2018-01-11T13:13:52.436Z,50,38,,,35.6,,
2018-01-11T13:14:02.459Z,50,37.9,,,35.5,,
2018-01-11T13:14:12.430Z,50,37.8,,,35.5,,
2018-01-11T13:14:22.436Z,50,,,,35.4,,
2018-01-11T13:14:32.457Z,50,,,,35.4,,
2018-01-11T13:14:42.444Z,50,,,,35.3,,
2018-01-11T13:14:52.436Z,50,,,,35.3,,
2018-01-11T13:15:02.442Z,50,37.7,,,35.2,,
2018-01-11T13:15:12.439Z,50,37.6,,,35.2,,
2018-01-11T13:15:22.441Z,50,,,,35.2,,
2018-01-11T13:15:32.438Z,50,,,,35.1,,
2018-01-11T13:15:42.427Z,50,,,,35.1,,
2018-01-11T13:15:52.428Z,50,,,,35.1,,
2018-01-11T13:16:02.457Z,50,,,,34.9,,
2018-01-11T13:16:12.440Z,50,,,,34.9,,
2018-01-11T13:16:22.426Z,50,,,,34.8,,
2018-01-11T13:16:32.461Z,50,37.5,,,34.8,,
2018-01-11T13:16:42.428Z,50,,,,34.7,,
2018-01-11T13:16:52.429Z,50,37.6,,,34.7,,
2018-01-11T13:17:02.444Z,50,37.5,,,34.7,,
2018-01-11T13:17:12.432Z,50,37.6,,,34.6,,
2018-01-11T13:17:22.444Z,50,37.5,,,34.6,,
2018-01-11T13:17:32.426Z,50,37.6,,,34.6,,
2018-01-11T13:17:42.429Z,50,,,,34.5,,
2018-01-11T13:17:52.431Z,50,,,,34.5,,
2018-01-11T13:18:02.429Z,50,,,,34.4,,
2018-01-11T13:18:12.429Z,50,,,,34.4,,
2018-01-11T13:18:22.425Z,50,,,,34.4,,
2018-01-11T13:18:32.426Z,50,37.7,,,34.3,,
2018-01-11T13:18:42.437Z,50,,,,34.3,,
2018-01-11T13:18:52.447Z,50,,,,34.3,,
2018-01-11T13:19:02.456Z,50,,,,34.2,,
2018-01-11T13:19:12.449Z,50,37.8,,,34.2,,
2018-01-11T13:19:22.426Z,50,,,,34.2,,
2018-01-11T13:19:32.426Z,50,,,,34.1,,
2018-01-11T13:19:42.425Z,50,,,,34.1,,
2018-01-11T13:19:52.441Z,50,,,,34.1,,
2018-01-11T13:20:02.429Z,50,,,,34,,
2018-01-11T13:20:12.440Z,50,37.9,,,34,,
2018-01-11T13:20:22.426Z,50,,,,34,,
2018-01-11T13:20:32.441Z,50,,,,33.9,,
2018-01-11T13:20:42.426Z,50,,,,33.9,,
2018-01-11T13:20:52.426Z,50,,,,33.9,,
2018-01-11T13:21:02.456Z,50,,,,33.8,,
2018-01-11T13:21:12.438Z,50,,,,33.8,,
2018-01-11T13:21:22.441Z,50,,,,33.8,,
2018-01-11T13:21:32.427Z,50,,,,33.7,,
2018-01-11T13:21:42.435Z,50,,,,33.7,,
2018-01-11T13:21:52.437Z,50,,,,33.7,,
2018-01-11T13:22:02.427Z,50,,,,33.6,,
2018-01-11T13:22:12.425Z,50,,,,33.6,,
2018-01-11T13:22:22.467Z,50,,,,33.6,,
2018-01-11T13:22:32.477Z,50,,,,33.6,,
2018-01-11T13:22:42.477Z,50,,,,33.5,,
2018-01-11T13:22:52.428Z,50,,,,33.5,,
2018-01-11T13:23:02.426Z,50,,,,33.5,,
2018-01-11T13:23:12.443Z,50,,,,33.4,,
2018-01-11T13:23:22.426Z,50,,,,33.4,,
2018-01-11T13:23:32.431Z,50,,,,33.4,,
2018-01-11T13:23:42.426Z,50,,,,33.4,,
2018-01-11T13:23:52.425Z,50,,,,33.3,,
2018-01-11T13:24:02.426Z,50,37.8,,,33.3,,
2018-01-11T13:24:12.426Z,50,37.9,,,33.3,,
2018-01-11T13:24:22.469Z,50,37.8,,,33.2,,
2018-01-11T13:24:32.482Z,50,,,,33.2,,
2018-01-11T13:24:42.443Z,50,,,,33.2,,
2018-01-11T13:24:52.440Z,50,,,,33.2,,
2018-01-11T13:25:02.426Z,50,,,,33.1,,
2018-01-11T13:25:12.430Z,50,,,,33.1,,
2018-01-11T13:25:22.427Z,50,,,,33.1,,
2018-01-11T13:25:32.449Z,50,,,,33.1,,
2018-01-11T13:25:42.431Z,50,37.7,,,32.9,,
2018-01-11T13:25:52.463Z,50,,,,32.9,,
2018-01-11T13:26:02.431Z,50,,,,32.9,,
2018-01-11T13:26:12.452Z,50,,,,32.8,,
2018-01-11T13:26:22.432Z,50,,,,32.8,,
2018-01-11T13:26:32.428Z,50,,,,32.8,,
2018-01-11T13:26:42.455Z,50,,,,32.8,,
2018-01-11T13:26:52.451Z,50,,,,32.7,,
2018-01-11T13:27:02.442Z,50,,,,32.7,,
2018-01-11T13:27:12.434Z,50,,,,32.7,,
2018-01-11T13:27:22.430Z,50,,,,32.7,,
2018-01-11T13:27:32.427Z,50,,,,32.6,,
2018-01-11T13:27:42.427Z,50,37.6,,,32.6,,
2018-01-11T13:27:52.425Z,50,,,,32.6,,
2018-01-11T13:28:02.425Z,50,,,,32.6,,
2018-01-11T13:28:12.427Z,50,,,,32.5,,
2018-01-11T13:28:22.427Z,50,,,,32.5,,
2018-01-11T13:28:32.452Z,50,,,,32.5,,
2018-01-11T13:28:42.426Z,50,,,,32.5,,
2018-01-11T13:28:52.426Z,50,,,,32.4,,
2018-01-11T13:29:02.425Z,50,,,,32.4,,
2018-01-11T13:29:12.425Z,50,37.5,,,32.4,,
2018-01-11T13:29:22.426Z,50,,,,32.4,,
2018-01-11T13:29:32.426Z,50,,,,32.4,,
2018-01-11T13:29:42.428Z,50,,,,32.3,,
2018-01-11T13:29:52.489Z,50,,,,32.3,,
2018-01-11T13:30:02.437Z,50,,,,32.3,,
2018-01-11T13:30:12.432Z,50,,,,32.3,,
2018-01-11T13:30:22.453Z,50,,,,32.3,,
2018-01-11T13:30:32.427Z,50,,,,32.2,,
2018-01-11T13:30:42.453Z,50,,,,32.2,,
2018-01-11T13:30:52.434Z,50,37.4,,,32.2,,
2018-01-11T13:31:02.486Z,50,,,,32.2,,
2018-01-11T13:31:12.433Z,50,,,,32.2,,
2018-01-11T13:31:22.426Z,50,,,,32.1,,
2018-01-11T13:31:32.425Z,50,,,,32.1,,
2018-01-11T13:31:42.439Z,50,,,,32.1,,
2018-01-11T13:31:52.429Z,50,,,,32.1,,
2018-01-11T13:32:02.437Z,50,,,,32,,
2018-01-11T13:32:12.463Z,50,,,,32,,
2018-01-11T13:32:22.430Z,50,,,,32,,
2018-01-11T13:32:32.427Z,50,37.3,,,32,,
2018-01-11T13:32:42.425Z,50,,,,32,,
2018-01-11T13:32:52.424Z,50,,,,31.9,,
2018-01-11T13:33:02.425Z,50,,,,31.9,,
2018-01-11T13:33:12.432Z,50,,,,31.9,,
2018-01-11T13:33:22.451Z,50,,,,31.9,,
2018-01-11T13:33:32.444Z,50,,,,31.9,,
2018-01-11T13:33:42.432Z,50,,,,31.9,,
2018-01-11T13:33:52.426Z,50,,,,31.8,,
2018-01-11T13:34:02.432Z,50,37.2,,,31.8,,
2018-01-11T13:34:12.469Z,50,,,,31.8,,
2018-01-11T13:34:22.440Z,50,,,,31.8,,
2018-01-11T13:34:32.429Z,50,,,,31.8,,
2018-01-11T13:34:42.451Z,50,,,,31.6,,
2018-01-11T13:34:52.543Z,50,,,,31.6,,
2018-01-11T13:35:02.508Z,50,,,,31.6,,
2018-01-11T13:35:12.437Z,50,,,,31.6,,
2018-01-11T13:35:22.425Z,50,,,,31.6,,
2018-01-11T13:35:32.488Z,50,,,,31.5,,
2018-01-11T13:35:42.465Z,50,,,,31.5,,
2018-01-11T13:35:52.429Z,50,37.1,,,31.5,,
2018-01-11T13:36:02.469Z,50,,,,31.5,,
2018-01-11T13:36:12.425Z,50,,,,31.5,,
2018-01-11T13:36:22.427Z,50,38,44,0,31.4,2,
2018-01-11T13:36:32.426Z,50,43.2,33,,31.4,,
2018-01-11T13:36:42.435Z,50,39.9,29,,31.4,,
2018-01-11T13:36:52.424Z,50,37.8,30,,31.4,,
2018-01-11T13:37:02.426Z,50,35.9,29,,31.4,,
2018-01-11T13:37:12.427Z,50,34.9,,,31.4,,
2018-01-11T13:37:22.448Z,50,35.1,,,31.4,,
2018-01-11T13:37:32.424Z,50,35.5,30,,31.3,,
2018-01-11T13:37:42.424Z,50,36,,,31.3,,
2018-01-11T13:37:52.432Z,50,36.3,,,31.3,,
2018-01-11T13:38:02.439Z,50,36.4,29,,31.3,,
2018-01-11T13:38:12.426Z,50,36.6,,,31.3,,
2018-01-11T13:38:22.424Z,50,36.7,,,31.3,,
2018-01-11T13:38:32.427Z,50,36.9,,,31.3,,
2018-01-11T13:38:42.436Z,50,37.2,30,,31.2,,
2018-01-11T13:38:52.432Z,50,37.4,,,31.2,,
2018-01-11T13:39:02.440Z,50,37.6,29,,31.2,,
2018-01-11T13:39:12.444Z,50,37.9,,,31.2,,
2018-01-11T13:39:22.425Z,50,38.1,30,,31.2,,
2018-01-11T13:39:32.426Z,50,38.3,,,31.2,,
2018-01-11T13:39:42.424Z,50,38.5,29,,31.2,,
2018-01-11T13:39:52.423Z,50,38.6,30,,31.2,,
2018-01-11T13:40:02.424Z,50,38.8,29,,31,,
2018-01-11T13:40:12.425Z,50,39.1,,,31,,
2018-01-11T13:40:22.435Z,50,39.2,,,31,,
2018-01-11T13:40:32.424Z,50,39.4,,,31,,
2018-01-11T13:40:42.425Z,50,39.6,30,,31,,
2018-01-11T13:40:52.473Z,50,39.7,,,31,,
2018-01-11T13:41:02.450Z,50,39.9,29,,31,,
2018-01-11T13:41:12.464Z,50,40,30,,31,,
2018-01-11T13:41:22.441Z,50,40.2,,,31,,
2018-01-11T13:41:32.431Z,50,40.3,,,31,,
2018-01-11T13:41:42.508Z,50,40.4,29,,31,,
2018-01-11T13:41:52.424Z,50,40.6,,,31,,
2018-01-11T13:42:02.455Z,50,40.8,,,30.9,,
2018-01-11T13:42:12.600Z,50,40.9,30,,31,,
2018-01-11T13:42:22.487Z,50,41,29,,30.9,,
2018-01-11T13:42:32.465Z,50,41.2,30,,30.9,,
2018-01-11T13:42:42.524Z,50,41.4,,,30.9,,
2018-01-11T13:42:52.423Z,50,41.5,,,30.9,,
2018-01-11T13:43:02.440Z,50,41.6,29,,30.9,,
2018-01-11T13:43:12.429Z,50,41.8,,,30.9,,
2018-01-11T13:43:22.450Z,50,42,,,30.9,,
2018-01-11T13:43:32.459Z,50,42.1,30,,30.9,,
2018-01-11T13:43:42.449Z,50,42.3,,,30.9,,
2018-01-11T13:43:52.436Z,50,42.4,29,,30.9,,
2018-01-11T13:44:02.437Z,50,42.6,30,,30.9,,
2018-01-11T13:44:12.426Z,50,42.8,,,30.9,,
2018-01-11T13:44:22.446Z,50,43,29,,30.9,,
2018-01-11T13:44:32.429Z,50,43.1,30,,30.9,,
2018-01-11T13:44:42.425Z,50,43.2,,,30.9,,
2018-01-11T13:44:52.424Z,50,43.4,29,,30.9,,
2018-01-11T13:45:02.439Z,50,43.5,,,30.9,,
2018-01-11T13:45:12.423Z,50,43.7,,,30.9,,
2018-01-11T13:45:22.423Z,50,43.8,,,30.9,,
2018-01-11T13:45:32.441Z,50,44,30,,30.9,,
2018-01-11T13:45:42.424Z,50,44.1,29,,30.9,,
2018-01-11T13:45:52.431Z,50,44.2,30,,30.9,,
2018-01-11T13:46:02.426Z,50,43.6,0,0,30.9,2,
2018-01-11T13:46:12.423Z,50,41.5,,,30.9,,
2018-01-11T13:46:22.424Z,50,39.9,,,30.9,,
2018-01-11T13:46:32.423Z,50,39.5,,,30.9,,
2018-01-11T13:46:42.426Z,50,39.4,,,30.9,,
2018-01-11T13:46:52.427Z,50,39.3,,,31,,
2018-01-11T13:47:02.447Z,50,,,,31,,
2018-01-11T13:47:12.438Z,50,,,,30.9,,
2018-01-11T13:47:22.478Z,50,39.2,,,31,,
2018-01-11T13:47:32.434Z,50,39.1,,,30.9,,
2018-01-11T13:47:42.425Z,50,38.9,,,30.9,,
2018-01-11T13:47:52.449Z,50,38.8,,,31,,
2018-01-11T13:48:02.424Z,50,38.7,,,31,,
2018-01-11T13:48:12.423Z,50,,,,31,,
2018-01-11T13:48:22.427Z,50,,,,31,,
2018-01-11T13:48:32.423Z,50,,,,31,,
2018-01-11T13:48:42.483Z,50,38.6,,,31,,
2018-01-11T13:48:52.449Z,50,38.5,,,31,,
2018-01-11T13:49:02.533Z,50,,,,31,,
2018-01-11T13:49:12.424Z,50,,,,31,,
2018-01-11T13:49:22.426Z,50,38.4,,,31,,
2018-01-11T13:49:32.444Z,50,,,,31,,
2018-01-11T13:49:42.423Z,50,,,,31,,
2018-01-11T13:49:52.422Z,50,,,,31,,
2018-01-11T13:50:02.422Z,50,,,,31,,
2018-01-11T13:50:12.423Z,50,,,,31,,
2018-01-11T13:50:22.425Z,50,,,,31,,
2018-01-11T13:50:32.423Z,50,,,,31,,
2018-01-11T13:50:42.441Z,50,,,,31,,
2018-01-11T13:50:52.443Z,50,,,,31,,
2018-01-11T13:51:02.552Z,50,,,,31,,
2018-01-11T13:51:12.432Z,50,,,,31,,
2018-01-11T13:51:22.439Z,50,,,,31,,
2018-01-11T13:51:32.442Z,50,,,,31,,
2018-01-11T13:51:42.427Z,50,,,,31,,
2018-01-11T13:51:52.445Z,50,38.5,,,31,,
2018-01-11T13:52:02.461Z,50,,,,31,,
2018-01-11T13:52:12.424Z,50,,,,31,,
2018-01-11T13:52:22.423Z,50,,,,31,,
2018-01-11T13:52:32.423Z,50,38.6,,,31,,
2018-01-11T13:52:42.430Z,50,,,,31,,
2018-01-11T13:52:52.423Z,50,,,,31,,
2018-01-11T13:53:02.423Z,50,38.7,,,31,,
2018-01-11T13:53:12.422Z,50,,,,31,,
2018-01-11T13:53:22.423Z,50,,,,31,,
2018-01-11T13:53:32.422Z,50,,,,31,,
2018-01-11T13:53:42.425Z,50,,,,31,,
2018-01-11T13:53:52.429Z,50,38.8,,,31,,
2018-01-11T13:54:02.422Z,50,,,,31,,
2018-01-11T13:54:12.429Z,50,,,,31,,
2018-01-11T13:54:22.429Z,50,,,,31,,
2018-01-11T13:54:32.447Z,50,,,,30.9,,
2018-01-11T13:54:42.424Z,50,,,,31,,
2018-01-11T13:54:52.458Z,50,,,,31,,
2018-01-11T13:55:02.435Z,50,,,,30.9,,
2018-01-11T13:55:12.447Z,50,,,,30.9,,
2018-01-11T13:55:22.460Z,50,38.8,0,0,30.9,2,59
2018-01-11T13:55:32.426Z,50,,,,30.9,,
2018-01-11T13:55:42.425Z,50,,,,30.9,,
2018-01-11T13:55:52.424Z,50,,,,30.9,,
2018-01-11T13:56:02.424Z,50,,,,30.9,,
2018-01-11T13:56:12.427Z,50,,,,30.9,,
2018-01-11T13:56:22.422Z,50,,,,30.9,,
2018-01-11T13:56:32.422Z,50,,,,30.9,,
2018-01-11T13:56:42.422Z,50,,,,30.9,,
2018-01-11T13:56:52.425Z,50,,,,30.9,,
2018-01-11T13:57:02.435Z,50,,,,30.9,,
2018-01-11T13:57:12.427Z,50,,,,30.9,,
2018-01-11T13:57:22.489Z,50,,,,30.9,,
2018-01-11T13:57:32.428Z,50,,,,30.9,,
2018-01-11T13:57:42.422Z,50,,,,30.9,,
2018-01-11T13:57:52.441Z,50,38.7,,,30.9,,
2018-01-11T13:58:02.422Z,50,,,,30.9,,
2018-01-11T13:58:12.425Z,50,,,,30.9,,
2018-01-11T13:58:22.424Z,50,,,,30.9,,
2018-01-11T13:58:32.423Z,50,,,,30.8,,
2018-01-11T13:58:42.526Z,50,,,,30.8,,
2018-01-11T13:58:52.498Z,50,,,,30.9,,
2018-01-11T13:59:02.461Z,50,,,,30.8,,
2018-01-11T13:59:12.424Z,50,38.6,,,30.8,,
2018-01-11T13:59:22.422Z,50,,,,30.8,,
2018-01-11T13:59:32.422Z,50,,,,30.8,,
2018-01-11T13:59:42.425Z,50,,,,30.8,,
2018-01-11T13:59:52.422Z,50,,,,30.8,,
2018-01-11T14:00:02.423Z,50,,,,30.8,,
2018-01-11T14:00:12.421Z,50,,,,30.8,,
2018-01-11T14:00:22.425Z,50,,,,30.8,,
2018-01-11T14:00:32.421Z,50,38.5,,,30.8,,
2018-01-11T14:00:42.422Z,50,,,,30.8,,
2018-01-11T14:00:52.422Z,50,,,,30.8,,
2018-01-11T14:01:02.427Z,50,,,,30.8,,
2018-01-11T14:01:12.500Z,50,,,,30.8,,
2018-01-11T14:01:22.453Z,50,,,,30.8,,
2018-01-11T14:01:32.445Z,50,,,,30.8,,
2018-01-11T14:01:42.453Z,50,,,,30.8,,
2018-01-11T14:01:52.428Z,50,38.4,,,30.7,,
2018-01-11T14:02:02.444Z,50,,,,30.7,,
2018-01-11T14:02:12.423Z,50,,,,30.7,,
2018-01-11T14:02:22.425Z,50,,,,30.7,,
2018-01-11T14:02:32.422Z,50,,,,30.7,,
2018-01-11T14:02:42.426Z,50,,,,30.7,,
2018-01-11T14:02:52.422Z,50,,,,30.7,,
2018-01-11T14:03:02.429Z,50,,,,30.7,,
2018-01-11T14:03:12.421Z,50,38.3,,,30.7,,
2018-01-11T14:03:22.423Z,50,,,,30.7,,
2018-01-11T14:03:32.421Z,50,,,,30.7,,
2018-01-11T14:03:42.422Z,50,,,,30.7,,
2018-01-11T14:03:52.422Z,50,,,,30.7,,
2018-01-11T14:04:02.421Z,50,,,,30.7,,
2018-01-11T14:04:12.421Z,50,,,,30.7,,
2018-01-11T14:04:22.448Z,50,,,,30.7,,
2018-01-11T14:04:32.458Z,50,38.2,,,30.7,,
2018-01-11T14:04:42.473Z,50,,,,30.7,,
2018-01-11T14:04:52.426Z,50,,,,30.7,,
2018-01-11T14:05:02.425Z,50,,,,30.6,,
2018-01-11T14:05:12.421Z,50,,,,30.6,,
2018-01-11T14:05:22.421Z,50,,,,30.6,,
2018-01-11T14:05:32.427Z,50,38.1,,,30.6,,
2018-01-11T14:05:42.428Z,50,,,,30.6,,
2018-01-11T14:05:52.424Z,50,,,,30.6,,
2018-01-11T14:06:02.433Z,50,,,,30.6,,
2018-01-11T14:06:12.442Z,50,,,,30.6,,
2018-01-11T14:06:22.428Z,50,,,,30.6,,
2018-01-11T14:06:32.503Z,50,,,,30.6,,
2018-01-11T14:06:42.476Z,50,,,,30.6,,
2018-01-11T14:06:52.464Z,50,,,,30.6,,
2018-01-11T14:07:02.462Z,50,,,,30.6,,
2018-01-11T14:07:12.448Z,50,,,,30.6,,
2018-01-11T14:07:22.429Z,50,38,,,30.6,,
2018-01-11T14:07:32.422Z,50,,,,30.4,,
2018-01-11T14:07:42.422Z,50,,,,30.4,,
2018-01-11T14:07:52.421Z,50,,,,30.4,,
2018-01-11T14:08:02.422Z,50,,,,30.4,,
2018-01-11T14:08:12.422Z,50,,,,30.4,,
2018-01-11T14:08:22.422Z,50,,,,30.4,,
2018-01-11T14:08:32.436Z,50,,,,30.4,,
2018-01-11T14:08:42.457Z,50,37.9,,,30.4,,
2018-01-11T14:08:52.422Z,50,37.9,,,30.4,,
2018-01-11T14:09:02.454Z,50,,,,30.4,,
2018-01-11T14:09:12.445Z,50,,,,30.4,,
2018-01-11T14:09:22.436Z,50,,,,30.4,,
2018-01-11T14:09:32.427Z,50,,,,30.4,,
2018-01-11T14:09:42.424Z,50,,,,30.4,,
2018-01-11T14:09:52.508Z,50,,,,30.4,,
2018-01-11T14:10:02.495Z,50,,,,30.3,,
2018-01-11T14:10:12.448Z,50,,,,30.3,,
2018-01-11T14:10:22.461Z,50,,,,30.3,,
2018-01-11T14:10:32.427Z,50,,,,30.3,,
2018-01-11T14:10:42.425Z,50,37.8,,,30.3,,
2018-01-11T14:10:52.457Z,50,41.7,39,0,30.3,2,
2018-01-11T14:11:02.441Z,50,43.6,30,,30.3,,
2018-01-11T14:11:12.439Z,50,40.1,29,,30.3,,
2018-01-11T14:11:22.422Z,50,37.8,,,30.3,,
2018-01-11T14:11:32.467Z,50,35.9,,,30.3,,
2018-01-11T14:11:42.422Z,50,35.3,,,30.3,,
2018-01-11T14:11:52.423Z,50,35.4,30,,30.3,,
2018-01-11T14:12:02.421Z,50,35.9,29,,30.3,,
2018-01-11T14:12:12.422Z,50,36.3,29,,30.3,,
2018-01-11T14:12:22.421Z,50,36.5,,,30.3,,
2018-01-11T14:12:32.422Z,50,36.7,30,,30.2,,
2018-01-11T14:12:42.426Z,50,36.8,29,,30.3,,
2018-01-11T14:12:52.422Z,50,36.9,,,30.2,,
2018-01-11T14:13:02.421Z,50,37.2,30,,30.2,,
2018-01-11T14:13:12.421Z,50,37.5,29,,30.2,,
2018-01-11T14:13:22.422Z,50,37.7,,,30.2,,
2018-01-11T14:13:32.421Z,50,38,30,,30.2,,
2018-01-11T14:13:42.421Z,50,38.2,29,,30.2,,
2018-01-11T14:13:52.434Z,50,38.4,30,,30.2,,
2018-01-11T14:14:02.421Z,50,38.6,,,30.2,,
2018-01-11T14:14:12.422Z,50,38.8,,,30.2,,
2018-01-11T14:14:22.422Z,50,39.1,29,,30.2,,
2018-01-11T14:14:32.421Z,50,39.3,30,,30.2,,
2018-01-11T14:14:42.422Z,50,39.5,,,30.2,,
2018-01-11T14:14:52.421Z,50,39.6,,,30.2,,
2018-01-11T14:15:02.421Z,50,39.7,29,,30.2,,
2018-01-11T14:15:12.421Z,50,39.9,,,30.2,,
2018-01-11T14:15:22.421Z,50,40,,,30.2,,
2018-01-11T14:15:32.421Z,50,40.2,30,,30.2,,
2018-01-11T14:15:42.852Z,50,40.3,29,,30.2,,
2018-01-11T14:15:52.422Z,50,40.4,,,30.2,,
2018-01-11T14:16:02.427Z,50,40.6,,,30.2,,
