Time,ChActive,HwTSet,PrimT,HwActive,ActPow,HwTOutlet,PrimTSet
2017-12-20T05:08:30.127Z,,50,,,,30.3,
2017-12-20T05:08:40.156Z,,,37.6,,29,,
2017-12-20T05:08:50.127Z,,50,37.8,,,30.3,
2017-12-20T05:09:00.126Z,,50,38,,,30.3,
2017-12-20T05:09:10.126Z,1,50,38.3,0,30,30.3,59
2017-12-20T05:09:30.127Z,,50,38.6,,30,30.3,
2017-12-20T05:09:40.127Z,,,38.8,,29,,
2017-12-20T05:09:50.126Z,,50,39.1,,,30.3,
2017-12-20T05:10:00.126Z,,,39.2,,,,
2017-12-20T05:10:10.127Z,,50,39.4,,30,30.3,
2017-12-20T05:10:20.127Z,,50,,,,30.3,
2017-12-20T05:10:30.127Z,,50,39.6,,29,30.3,
2017-12-20T05:10:40.126Z,,,39.9,,,,
2017-12-20T05:10:50.128Z,,50,40.1,,30,30.3,
2017-12-20T05:11:00.127Z,,50,40.2,,,30.3,
2017-12-20T05:11:10.133Z,,50,,,,30.3,
2017-12-20T05:11:20.127Z,,,40.5,,30,,
2017-12-20T05:11:30.126Z,1,50,39.4,0,0,30.3,
2017-12-20T05:11:40.171Z,,50,36.9,,,30.3,
2017-12-20T05:11:50.126Z,,50,36,,,30.3,
2017-12-20T05:12:00.137Z,,50,35.7,,,30.3,
2017-12-20T05:12:10.128Z,,50,35.6,,,30.3,
2017-12-20T05:12:20.126Z,,50,,,,30.3,
2017-12-20T05:12:30.127Z,,50,35.5,,,30.3,
2017-12-20T05:12:40.126Z,,,35.5,,,,
2017-12-20T05:12:50.128Z,,50,,,,30.3,
2017-12-20T05:13:00.127Z,,50,,,,30.3,
2017-12-20T05:13:10.126Z,,,35.2,,,,
2017-12-20T05:13:20.127Z,,50,,,,30.3,
2017-12-20T05:13:30.126Z,,50,,,,30.3,
2017-12-20T05:13:50.126Z,,50,,,,30.3,
2017-12-20T05:14:00.134Z,,50,,,,30.3,
2017-12-20T05:14:10.127Z,,,35.1,,,,
2017-12-20T05:14:20.126Z,,50,,,,30.3,
2017-12-20T05:14:30.127Z,,,34.9,,,,
2017-12-20T05:14:40.127Z,,50,,,,30.3,
2017-12-20T05:14:50.126Z,,50,,,,30.3,
2017-12-20T05:15:10.126Z,,50,,,,30.3,
2017-12-20T05:15:20.126Z,1,,35.3,0,45,,
2017-12-20T05:15:30.137Z,,50,41.4,,33,30.3,
2017-12-20T05:15:40.126Z,,50,42.1,,29,30.3,
2017-12-20T05:15:50.127Z,,50,41.4,,30,30.3,
2017-12-20T05:16:00.126Z,,50,40.5,,29,30.3,
2017-12-20T05:16:10.126Z,,50,,,,30.3,
2017-12-20T05:16:30.127Z,,50,40.2,,,30.3,
2017-12-20T05:16:40.126Z,,,40.7,,,,
2017-12-20T05:16:50.127Z,1,50,39.6,0,0,30.3,
2017-12-20T05:17:00.126Z,,50,37.2,,,30.3,
2017-12-20T05:17:10.126Z,,50,36.3,,,30.3,
2017-12-20T05:17:20.126Z,,50,36,,,30.3,
2017-12-20T05:17:30.147Z,,50,35.9,,,30.3,
2017-12-20T05:17:40.127Z,,50,,,,30.3,
2017-12-20T05:17:50.126Z,,50,,,,30.3,
2017-12-20T05:18:00.126Z,,,35.8,,,,
2017-12-20T05:18:10.127Z,,50,,,,30.4,
2017-12-20T05:18:30.126Z,,50,35.7,,,30.4,
2017-12-20T05:18:40.126Z,,50,35.5,,,30.4,
2017-12-20T05:18:50.126Z,,50,,,,30.4,
2017-12-20T05:19:00.132Z,,50,35.4,,,30.4,
2017-12-20T05:19:20.127Z,,50,,,,30.4,
2017-12-20T05:19:40.126Z,,50,35.3,,,30.4,
2017-12-20T05:19:50.126Z,,50,35.2,,,30.4,
2017-12-20T05:20:00.127Z,,50,,,,30.4,
2017-12-20T05:20:10.126Z,,,35.3,,,,
2017-12-20T05:20:20.126Z,,50,35.2,,,30.4,
2017-12-20T05:20:30.127Z,,50,,,,30.4,
2017-12-20T05:20:40.211Z,,50,,,,30.4,
2017-12-20T05:21:00.126Z,,50,,,,30.4,
2017-12-20T05:21:10.136Z,,50,,,,30.4,
2017-12-20T05:21:30.127Z,,50,,,,30.4,
2017-12-20T05:21:40.126Z,,50,,,,30.4,
2017-12-20T05:21:50.126Z,,50,,,,30.4,
2017-12-20T05:22:10.126Z,,50,,,,30.4,
2017-12-20T05:22:20.126Z,,50,,,,30.4,
2017-12-20T05:22:30.129Z,,50,,,,30.4,
2017-12-20T05:22:40.126Z,,50,,,,30.4,
2017-12-20T05:22:50.126Z,,50,,,,30.4,
2017-12-20T05:23:10.126Z,,50,,,,30.4,
2017-12-20T05:23:20.126Z,,50,,,,30.4,
2017-12-20T05:23:30.127Z,,50,35.3,,,30.4,
2017-12-20T05:23:40.126Z,,50,,,,30.4,
2017-12-20T05:23:50.126Z,,50,,,,30.4,
2017-12-20T05:24:10.126Z,,50,,,,30.4,
2017-12-20T05:24:20.126Z,,50,,,,30.4,
2017-12-20T05:24:40.126Z,,50,35.4,,,30.3,
2017-12-20T05:24:50.126Z,,50,,,,30.4,
2017-12-20T05:25:10.126Z,,50,,,,30.3,
2017-12-20T05:25:20.225Z,,50,,,,30.3,
2017-12-20T05:25:30.127Z,,50,,,,30.3,
2017-12-20T05:25:40.126Z,,50,,,,30.3,
2017-12-20T05:25:50.126Z,,50,,,,30.3,
2017-12-20T05:26:10.126Z,,50,,,,30.3,
2017-12-20T05:26:20.126Z,,50,,,,30.3,
2017-12-20T05:26:30.127Z,,50,,,,30.3,
2017-12-20T05:26:40.126Z,,50,,,,30.3,
2017-12-20T05:26:50.126Z,,50,,,,30.3,
2017-12-20T05:27:10.126Z,,50,,,,30.3,
2017-12-20T05:27:20.126Z,,50,,,,30.3,
2017-12-20T05:27:30.127Z,,50,,,,30.3,
2017-12-20T05:27:40.126Z,,50,,,,30.3,
2017-12-20T05:27:50.126Z,,50,,,,30.3,
2017-12-20T05:28:10.126Z,,50,,,,30.3,
2017-12-20T05:28:20.126Z,,50,,,,30.3,
2017-12-20T05:28:30.126Z,,50,,,,30.3,
2017-12-20T05:28:40.134Z,,50,,,,30.3,
2017-12-20T05:28:50.127Z,,50,,,,30.3,
2017-12-20T05:29:10.126Z,,50,,,,30.3,
2017-12-20T05:29:20.127Z,,50,,,,30.3,
2017-12-20T05:29:30.126Z,,50,,,,30.3,
2017-12-20T05:29:40.126Z,,50,,,,30.2,
2017-12-20T05:29:50.133Z,,50,,,,30.2,
2017-12-20T05:30:00.126Z,,50,,,,30.2,
2017-12-20T05:30:10.126Z,,50,,,,30.2,
2017-12-20T05:30:20.127Z,,50,,,,30.2,
2017-12-20T05:30:30.126Z,,50,35.3,,,30.2,
2017-12-20T05:30:40.126Z,,50,,,,30.2,
2017-12-20T05:30:50.126Z,,50,,,,30.2,
2017-12-20T05:31:00.126Z,,50,,,,30.2,
2017-12-20T05:31:10.125Z,,50,,,,30.2,
2017-12-20T05:31:20.126Z,,50,,,,30.2,
2017-12-20T05:31:30.126Z,,50,,,,30.2,
2017-12-20T05:31:40.137Z,,50,,,,30.2,
2017-12-20T05:31:50.127Z,,50,,,,30.2,
2017-12-20T05:32:00.126Z,,50,,,,30.2,
2017-12-20T05:32:10.126Z,,50,,,,30.2,
2017-12-20T05:32:20.127Z,,50,,,,30.2,
2017-12-20T05:32:30.127Z,,50,,,,30.2,
2017-12-20T05:32:40.126Z,,50,35.2,,,30.2,
2017-12-20T05:32:50.130Z,,50,,,,30.1,
2017-12-20T05:33:00.126Z,,50,,,,30.1,
2017-12-20T05:33:10.126Z,,50,,,,30.1,
2017-12-20T05:33:20.127Z,,50,,,,30.1,
2017-12-20T05:33:30.126Z,,50,,,,30.1,
2017-12-20T05:33:40.126Z,1,50,,0,,30.1,
2017-12-20T05:33:50.126Z,,50,40.5,,37,30.1,
2017-12-20T05:34:00.126Z,,50,40.9,,29,30.1,
2017-12-20T05:34:10.126Z,,50,38.9,,,30.1,
2017-12-20T05:34:20.126Z,,50,37.8,,30,30.1,
2017-12-20T05:34:30.126Z,,50,35.9,,29,30.1,
2017-12-20T05:34:40.127Z,,50,35.8,,,30.1,
2017-12-20T05:34:50.126Z,,50,36,,29,30.1,
2017-12-20T05:35:00.126Z,,50,36.1,,,30.1,
2017-12-20T05:35:10.126Z,,50,36.6,,30,30.1,
2017-12-20T05:35:20.126Z,,50,37.1,,29,30.1,
2017-12-20T05:35:30.129Z,,50,37.3,,,30.1,
2017-12-20T05:35:40.126Z,,50,37.4,,30,30.1,
2017-12-20T05:35:50.126Z,,50,37.6,,29,30.1,
2017-12-20T05:36:00.125Z,,50,37.8,,,30.1,
2017-12-20T05:36:10.144Z,,50,38,,,30.1,
2017-12-20T05:36:20.133Z,,50,38.1,,30,30.1,
2017-12-20T05:36:30.126Z,,50,38.4,,29,30.1,
2017-12-20T05:36:40.126Z,,50,38.5,,30,30.1,
2017-12-20T05:36:50.127Z,,50,38.7,,29,30.1,
2017-12-20T05:37:00.126Z,,50,39.1,,,30.1,
2017-12-20T05:37:10.126Z,,50,,,,30.1,
2017-12-20T05:37:20.127Z,,50,39.3,,,30.1,
2017-12-20T05:37:30.126Z,,50,39.5,,,30.1,
2017-12-20T05:37:40.126Z,,50,39.6,,,30.1,
2017-12-20T05:37:50.138Z,,50,39.8,,,30.1,
2017-12-20T05:38:00.126Z,,50,40,,,30.1,
2017-12-20T05:38:10.126Z,,50,40.1,,,30.1,
2017-12-20T05:38:20.126Z,,50,40.2,,,30.1,
2017-12-20T05:38:30.127Z,,50,40.4,,30,30.1,
2017-12-20T05:38:40.126Z,,50,40.5,,,30.1,
2017-12-20T05:38:50.126Z,,50,40.7,,29,30.1,
2017-12-20T05:39:00.126Z,,50,41,,,30.1,
2017-12-20T05:39:10.126Z,,50,,,,30.1,
2017-12-20T05:39:20.126Z,,50,41.2,,30,30.1,
2017-12-20T05:39:30.126Z,,50,41.3,,29,30.1,
2017-12-20T05:39:40.141Z,,50,41.5,,30,30.1,
2017-12-20T05:39:50.127Z,,50,41.6,,29,30.1,
2017-12-20T05:40:00.127Z,,50,41.8,,30,30.1,
2017-12-20T05:40:10.126Z,,50,42,,29,30.1,
2017-12-20T05:40:20.126Z,,50,42.1,,30,30.2,
2017-12-20T05:40:30.126Z,,50,42.2,,,30.2,
2017-12-20T05:40:40.127Z,,50,42.4,,29,30.2,
2017-12-20T05:40:50.126Z,,50,42.6,,30,30.2,
2017-12-20T05:41:00.126Z,,50,42.8,,29,30.2,
2017-12-20T05:41:10.126Z,,50,43,,30,30.2,
2017-12-20T05:41:20.126Z,,50,43.1,,,30.2,
2017-12-20T05:41:30.126Z,,50,43.2,,29,30.2,
2017-12-20T05:41:40.126Z,,50,43.4,,30,30.2,
2017-12-20T05:41:50.126Z,,50,43.5,,29,30.3,
2017-12-20T05:42:00.126Z,,50,43.7,,30,30.3,
2017-12-20T05:42:10.126Z,,50,44,,29,30.3,
2017-12-20T05:42:20.125Z,,50,43.9,,30,30.3,
2017-12-20T05:42:30.126Z,,50,44.1,,29,30.3,
2017-12-20T05:42:40.126Z,,50,44.3,,,30.3,
2017-12-20T05:42:50.126Z,,50,44.4,,,30.3,
2017-12-20T05:43:00.126Z,,50,44.5,,30,30.3,
2017-12-20T05:43:10.126Z,1,50,43.9,0,0,30.3,
2017-12-20T05:43:20.125Z,,50,41.7,,,30.4,
2017-12-20T05:43:30.126Z,,50,40.8,,,30.4,
2017-12-20T05:43:40.126Z,,50,39.9,,,30.4,
2017-12-20T05:43:50.126Z,,50,39.8,,,30.4,
2017-12-20T05:44:00.125Z,,50,39.7,,,30.4,
2017-12-20T05:44:10.126Z,,50,,,,30.4,
2017-12-20T05:44:20.126Z,,50,,,,30.4,
2017-12-20T05:44:30.126Z,,50,,,,30.4,
2017-12-20T05:44:40.127Z,,50,39.6,,,30.6,
2017-12-20T05:44:50.167Z,,50,39.5,,,30.6,
2017-12-20T05:45:00.125Z,,50,39.3,,,30.6,
2017-12-20T05:45:10.127Z,,50,39.2,,,30.6,
2017-12-20T05:45:20.136Z,,50,,,,30.6,
2017-12-20T05:45:30.126Z,0,50,,0,,30.6,0
2017-12-20T05:45:40.126Z,,50,,,,36.6,
2017-12-20T05:45:50.139Z,,50,,,,36.9,
2017-12-20T05:46:00.126Z,,50,39.1,,,36.9,
2017-12-20T05:46:10.126Z,,50,,,,36.9,
2017-12-20T05:46:20.147Z,,50,,,,36.8,
2017-12-20T05:46:30.125Z,1,50,,0,,36.7,59
2017-12-20T05:46:40.126Z,,50,,,,36.6,
2017-12-20T05:46:50.130Z,,50,39.1,,,36.5,
2017-12-20T05:47:00.126Z,,50,38.9,,,36.4,
2017-12-20T05:47:10.126Z,,50,,,,36.4,
2017-12-20T05:47:20.125Z,,50,,,,36.3,
2017-12-20T05:47:30.125Z,,50,,,,36.2,
2017-12-20T05:47:40.126Z,,50,,,,36.1,
2017-12-20T05:47:50.125Z,,50,,,,36,
2017-12-20T05:48:00.125Z,,50,38.8,,,36,
2017-12-20T05:48:10.126Z,,50,,,,35.9,
2017-12-20T05:48:20.126Z,,50,,,,35.8,
2017-12-20T05:48:30.126Z,,50,,,,35.8,
2017-12-20T05:48:40.126Z,,50,,,,35.7,
2017-12-20T05:48:50.125Z,,50,,,,35.6,
2017-12-20T05:49:00.125Z,,50,38.7,,,35.6,
2017-12-20T05:49:10.126Z,,50,,,,35.5,
2017-12-20T05:49:20.136Z,,50,,,,35.4,
2017-12-20T05:49:30.126Z,,50,,,,35.4,
2017-12-20T05:49:40.126Z,,50,,,,35.3,
2017-12-20T05:49:50.125Z,,50,,,,35.3,
2017-12-20T05:50:00.141Z,,50,,,,35.2,
2017-12-20T05:50:10.126Z,,50,,,,35.1,
2017-12-20T05:50:20.125Z,,50,,,,35.1,
2017-12-20T05:50:30.131Z,,50,38.6,,,34.9,
2017-12-20T05:50:40.126Z,,50,,,,34.9,
2017-12-20T05:50:50.126Z,,50,,,,34.8,
2017-12-20T05:51:00.126Z,,50,,,,34.8,
2017-12-20T05:51:10.126Z,0,50,38.2,0,0,37.2,0
2017-12-20T05:51:20.125Z,,50,38,,,37.8,
2017-12-20T05:51:30.126Z,,50,37.9,,,37.8,
2017-12-20T05:51:40.126Z,,50,37.9,,,37.7,
2017-12-20T05:51:50.125Z,,50,,,,37.6,
2017-12-20T05:52:00.138Z,,50,,,,37.6,
2017-12-20T05:52:10.125Z,1,50,,0,,37.5,59
2017-12-20T05:52:20.126Z,,50,,,,37.4,
2017-12-20T05:52:30.133Z,,50,,,,37.4,
2017-12-20T05:52:40.200Z,,50,,,,37.3,
2017-12-20T05:52:50.126Z,,50,,,,37.2,
2017-12-20T05:53:00.133Z,,50,,,,37.2,
2017-12-20T05:53:10.125Z,,50,37.8,,,37.1,
2017-12-20T05:53:20.144Z,,50,,,,36.9,
2017-12-20T05:53:30.126Z,,50,,,,36.9,
2017-12-20T05:53:40.125Z,,50,,,,36.8,
2017-12-20T05:53:50.125Z,,50,,,,36.8,
2017-12-20T05:54:00.126Z,,50,,,,36.7,
2017-12-20T05:54:10.125Z,,50,,,,36.6,
2017-12-20T05:54:20.126Z,0,50,,0,,36.6,5
2017-12-20T05:54:30.125Z,1,50,,0,,36.5,59
2017-12-20T05:54:40.125Z,0,50,,0,,36.5,5
2017-12-20T05:54:50.125Z,,50,,,,36.4,
2017-12-20T05:55:00.126Z,,50,,,,36.4,
2017-12-20T05:55:10.125Z,,50,,,,36.3,
2017-12-20T05:55:20.126Z,,50,,,,36.3,
2017-12-20T05:55:30.126Z,,50,,,,36.2,
2017-12-20T05:55:40.126Z,,50,,,,36.2,
2017-12-20T05:55:50.125Z,,50,,,,36.1,
2017-12-20T05:56:00.127Z,,50,37.7,,,36,
2017-12-20T05:56:10.126Z,,50,,,,36,
2017-12-20T05:56:20.125Z,,50,,,,35.9,
2017-12-20T05:56:30.126Z,,50,,,,35.9,
2017-12-20T05:56:40.232Z,,50,,,,35.8,
2017-12-20T05:56:50.125Z,,50,,,,35.8,
2017-12-20T05:57:00.126Z,,50,,,,35.7,
2017-12-20T05:57:10.125Z,,50,,,,35.7,
2017-12-20T05:57:20.125Z,,50,,,,35.6,
2017-12-20T05:57:30.126Z,,50,,,,35.6,
2017-12-20T05:57:40.125Z,,50,,,,35.5,
2017-12-20T05:57:50.125Z,,50,,,,35.5,
2017-12-20T05:58:00.126Z,,50,,,,35.5,
2017-12-20T05:58:10.127Z,,50,,,,35.4,
2017-12-20T05:58:20.125Z,,50,,,,35.4,
2017-12-20T05:58:30.126Z,,50,37.6,,,35.3,
2017-12-20T05:58:40.202Z,,50,,,,35.3,
2017-12-20T05:58:50.244Z,,50,,,,35.2,
2017-12-20T05:59:00.126Z,,50,,,,35.2,
2017-12-20T05:59:10.126Z,,50,,,,35.1,
2017-12-20T05:59:20.125Z,,50,,,,35.1,
2017-12-20T05:59:30.126Z,,50,,,,35.1,
2017-12-20T05:59:40.136Z,,50,,,,34.9,
2017-12-20T05:59:50.125Z,,50,37.5,,,34.9,
2017-12-20T06:00:00.126Z,,50,,,,34.8,
2017-12-20T06:00:10.149Z,,50,,,,34.8,
2017-12-20T06:00:20.204Z,,50,,,,34.8,
2017-12-20T06:00:30.180Z,,50,,,,34.7,
2017-12-20T06:00:40.164Z,,50,,,,34.7,
2017-12-20T06:00:50.151Z,,50,,,,34.6,
2017-12-20T06:01:00.143Z,1,50,,0,,34.6,
2017-12-20T06:01:10.125Z,,50,,,,34.6,59
2017-12-20T06:01:20.125Z,0,50,37.4,0,,34.5,5
2017-12-20T06:01:30.125Z,1,50,,0,,34.5,
2017-12-20T06:01:40.125Z,0,50,,0,,34.4,5
2017-12-20T06:01:50.127Z,,50,,,,34.4,
2017-12-20T06:02:00.126Z,1,50,,0,,34.4,
2017-12-20T06:02:10.132Z,0,50,,0,,34.3,5
2017-12-20T06:02:20.131Z,,50,,,,34.3,
2017-12-20T06:02:30.131Z,,50,37.3,,,34.3,
2017-12-20T06:02:40.125Z,,50,,,,34.2,
2017-12-20T06:02:50.129Z,,50,,,,34.2,
2017-12-20T06:03:00.131Z,,50,,,,34.2,
2017-12-20T06:03:10.125Z,,50,,,,34.1,
2017-12-20T06:03:20.126Z,,50,,,,34.1,
2017-12-20T06:03:30.126Z,,50,,,,34,
2017-12-20T06:03:40.128Z,,50,,,,34,
2017-12-20T06:03:50.125Z,,50,37.2,,,34,
2017-12-20T06:04:00.131Z,,50,,,,33.9,
2017-12-20T06:04:10.125Z,,50,,,,33.9,
2017-12-20T06:04:20.139Z,,50,,,,33.9,
2017-12-20T06:04:30.141Z,,50,,,,33.8,
2017-12-20T06:04:40.137Z,0,50,,2,,33.8,0
2017-12-20T06:04:50.127Z,0,50,36.6,0,0,36,
2017-12-20T06:05:00.134Z,,50,36.2,,,35.1,
2017-12-20T06:05:10.131Z,,50,,,,34.9,
2017-12-20T06:05:20.125Z,,50,,,,34.9,
2017-12-20T06:05:30.139Z,,50,,,,34.8,
2017-12-20T06:05:40.141Z,,50,,,,34.8,
2017-12-20T06:05:50.131Z,,50,36.1,,,34.7,
2017-12-20T06:06:00.125Z,,50,,,,34.7,5
2017-12-20T06:06:10.141Z,,50,,,,34.7,
2017-12-20T06:06:20.130Z,,50,,,,34.6,
2017-12-20T06:06:30.132Z,,50,,,,34.6,
2017-12-20T06:06:40.142Z,,50,,,,34.6,
2017-12-20T06:06:50.128Z,,50,,,,34.5,
2017-12-20T06:07:00.128Z,,50,,,,34.5,
2017-12-20T06:07:10.129Z,,50,,,,34.4,
2017-12-20T06:07:20.131Z,,50,,,,34.4,
2017-12-20T06:07:30.125Z,,50,36,,,34.4,
2017-12-20T06:07:40.126Z,,50,,,,34.3,
2017-12-20T06:07:50.130Z,,50,,,,34.3,
2017-12-20T06:08:00.145Z,,50,,,,34.2,
2017-12-20T06:08:10.159Z,,50,,,,34.2,
2017-12-20T06:08:20.133Z,,50,,,,34.2,
2017-12-20T06:08:30.125Z,,50,,,,34.2,
2017-12-20T06:08:40.141Z,,50,,,,34.1,
2017-12-20T06:08:50.126Z,,50,,,,34.1,
2017-12-20T06:09:00.129Z,,50,,,,34,
2017-12-20T06:09:10.135Z,0,50,36,0,0,34,5
2017-12-20T06:09:20.125Z,,50,,,,34,
2017-12-20T06:09:30.137Z,,50,,,,33.9,
2017-12-20T06:09:40.126Z,,50,,,,33.9,
2017-12-20T06:09:50.127Z,,50,,,,33.9,
2017-12-20T06:10:00.125Z,,50,,,,33.8,
2017-12-20T06:10:10.126Z,,50,35.9,,,33.8,
2017-12-20T06:10:20.128Z,,50,36,,,33.8,
2017-12-20T06:10:30.126Z,,50,35.9,,,33.7,
2017-12-20T06:10:40.144Z,,50,35.9,,,33.7,
2017-12-20T06:10:50.125Z,,50,,,,33.6,
2017-12-20T06:11:00.125Z,,50,,,,33.6,
2017-12-20T06:11:10.125Z,,50,,,,33.6,
2017-12-20T06:11:20.126Z,,50,,,,33.6,
2017-12-20T06:11:30.125Z,,50,,,,33.5,
2017-12-20T06:11:40.125Z,,50,,,,33.5,
2017-12-20T06:11:50.125Z,,50,,,,33.4,
2017-12-20T06:12:00.125Z,,50,,,,33.4,
2017-12-20T06:12:10.125Z,,50,,,,33.4,
2017-12-20T06:12:20.125Z,,50,,,,33.4,
2017-12-20T06:12:30.125Z,,50,,,,33.3,
2017-12-20T06:12:40.125Z,,50,,,,33.3,
2017-12-20T06:12:50.125Z,,50,35.8,,,33.2,
2017-12-20T06:13:00.140Z,,50,,,,33.2,
2017-12-20T06:13:10.125Z,,50,,,,33.2,
2017-12-20T06:13:20.125Z,,50,,,,33.2,
2017-12-20T06:13:30.125Z,,50,,,,33.1,
2017-12-20T06:13:40.128Z,,50,,,,33.1,
2017-12-20T06:13:50.126Z,,50,,,,33.1,
2017-12-20T06:14:00.125Z,,50,,,,32.9,
2017-12-20T06:14:10.125Z,,50,,,,32.9,
2017-12-20T06:14:20.125Z,,50,,,,32.9,
2017-12-20T06:14:30.126Z,,50,35.7,,,32.9,
2017-12-20T06:14:40.125Z,,50,,,,32.8,
2017-12-20T06:14:50.126Z,,50,,,,32.8,
2017-12-20T06:15:00.125Z,,50,,,,32.8,
2017-12-20T06:15:10.125Z,,50,,,,32.7,
2017-12-20T06:15:20.138Z,,50,,,,32.7,
2017-12-20T06:15:30.130Z,,50,,,,32.7,
2017-12-20T06:15:40.125Z,,50,,,,32.6,
2017-12-20T06:15:50.257Z,,50,,,,32.6,
2017-12-20T06:16:00.125Z,,50,,,,32.6,
2017-12-20T06:16:10.125Z,,50,,,,32.6,
2017-12-20T06:16:20.125Z,,50,35.6,,,32.5,
2017-12-20T06:16:30.125Z,,50,,,,32.5,
2017-12-20T06:16:40.128Z,,50,,,,32.5,
2017-12-20T06:16:50.146Z,,50,,,,32.5,
2017-12-20T06:17:00.239Z,,50,,,,32.4,
2017-12-20T06:17:10.125Z,,50,,,,32.4,
2017-12-20T06:17:20.125Z,,50,,,,32.4,
2017-12-20T06:17:30.125Z,,50,,,,32.4,
2017-12-20T06:17:40.125Z,,50,,,,32.3,
2017-12-20T06:17:50.125Z,,50,,,,32.3,
2017-12-20T06:18:00.125Z,,50,,,,32.3,
2017-12-20T06:18:10.125Z,,50,,,,32.3,
2017-12-20T06:18:20.125Z,,50,,,,32.2,
2017-12-20T06:18:30.131Z,,50,,,,32.2,
2017-12-20T06:18:40.127Z,,50,35.5,,,32.2,
2017-12-20T06:18:50.125Z,,50,,,,32.2,
2017-12-20T06:19:00.125Z,,50,,,,32.1,
2017-12-20T06:19:10.125Z,,50,,,,32.1,
2017-12-20T06:19:20.130Z,,50,,,,32.1,
2017-12-20T06:19:30.130Z,,50,,,,32.1,
2017-12-20T06:19:40.125Z,,50,,,,32,
2017-12-20T06:19:50.129Z,,50,,,,32,
2017-12-20T06:20:00.159Z,,50,,,,32,
2017-12-20T06:20:10.147Z,,50,,,,32,
2017-12-20T06:20:20.125Z,,50,,,,31.9,
2017-12-20T06:20:30.147Z,,50,,,,31.9,
2017-12-20T06:20:40.125Z,,50,,,,31.9,
2017-12-20T06:20:50.136Z,,50,,,,31.9,
2017-12-20T06:21:00.125Z,,50,,,,31.9,
2017-12-20T06:21:10.125Z,,50,35.4,,,31.8,
2017-12-20T06:21:20.128Z,,50,,,,31.8,
2017-12-20T06:21:30.127Z,,50,,,,31.8,
2017-12-20T06:21:40.125Z,,50,,,,31.8,
2017-12-20T06:21:50.125Z,,50,,,,31.6,
2017-12-20T06:22:00.125Z,,50,,,,31.6,
2017-12-20T06:22:10.125Z,,50,,,,31.6,
2017-12-20T06:22:20.125Z,,50,,,,31.6,
2017-12-20T06:22:30.126Z,,50,,,,31.5,
2017-12-20T06:22:40.125Z,,50,,,,31.5,
2017-12-20T06:22:50.125Z,,50,,,,31.5,
2017-12-20T06:23:00.125Z,,50,,,,31.5,
2017-12-20T06:23:10.124Z,,50,,,,31.5,
2017-12-20T06:23:20.127Z,,50,,,,31.4,
2017-12-20T06:23:30.141Z,,50,,,,31.4,
2017-12-20T06:23:40.127Z,,50,,,,31.4,
2017-12-20T06:23:50.125Z,,50,,,,31.4,
2017-12-20T06:24:00.125Z,,50,,,,31.4,
2017-12-20T06:24:10.125Z,,50,,,,31.3,
2017-12-20T06:24:20.125Z,,50,,,,31.3,
2017-12-20T06:24:30.125Z,,50,35.3,,,31.3,
2017-12-20T06:24:40.128Z,,50,,,,31.3,
2017-12-20T06:24:50.125Z,,50,,,,31.3,
2017-12-20T06:25:00.197Z,,50,,,,31.3,
2017-12-20T06:25:10.220Z,,50,,,,31.2,
2017-12-20T06:25:20.164Z,,50,,,,31.2,
2017-12-20T06:25:30.161Z,,50,,,,31.2,
2017-12-20T06:25:40.132Z,,50,,,,31.2,
2017-12-20T06:25:50.125Z,,50,,,,31.2,
2017-12-20T06:26:00.125Z,,50,,,,31,
2017-12-20T06:26:10.125Z,,50,,,,31,
2017-12-20T06:26:20.124Z,,50,,,,31,
2017-12-20T06:26:30.125Z,,50,,,,31,
2017-12-20T06:26:40.129Z,,50,,,,31,
2017-12-20T06:26:50.125Z,,50,,,,30.9,
2017-12-20T06:27:00.125Z,,50,,,,30.9,
2017-12-20T06:27:10.134Z,,50,,,,30.9,
2017-12-20T06:27:20.124Z,,50,,,,30.9,
2017-12-20T06:27:30.125Z,,50,,,,30.9,
2017-12-20T06:27:40.141Z,,50,,,,30.9,
2017-12-20T06:27:50.125Z,,50,35.2,,,30.8,
2017-12-20T06:28:00.124Z,,50,,,,30.8,
2017-12-20T06:28:10.124Z,,50,,,,30.8,
2017-12-20T06:28:20.125Z,,50,,,,30.8,
2017-12-20T06:28:30.126Z,,50,,,,30.8,
2017-12-20T06:28:40.125Z,,50,,,,30.8,
2017-12-20T06:28:50.200Z,,50,,,,30.7,
2017-12-20T06:29:00.136Z,,50,,,,30.7,
2017-12-20T06:29:10.126Z,,50,,,,30.7,
2017-12-20T06:29:20.125Z,,50,,,,30.7,
2017-12-20T06:29:30.125Z,,50,,,,30.7,
2017-12-20T06:29:40.124Z,,50,,,,30.6,
2017-12-20T06:29:50.124Z,,50,,,,30.6,
2017-12-20T06:30:00.125Z,,50,,,,30.6,
2017-12-20T06:30:10.155Z,,50,,,,30.6,
2017-12-20T06:30:20.125Z,,50,,,,30.6,
2017-12-20T06:30:30.126Z,,50,,,,30.6,
2017-12-20T06:30:40.124Z,,50,,,,30.6,
2017-12-20T06:30:50.125Z,,50,,,,30.4,
2017-12-20T06:31:00.125Z,,50,,,,30.4,
2017-12-20T06:31:10.125Z,,50,35.1,,,30.4,
2017-12-20T06:31:20.124Z,,50,,,,30.4,
2017-12-20T06:31:30.126Z,,50,,,,30.4,
2017-12-20T06:31:40.138Z,,50,,,,30.4,
2017-12-20T06:31:50.124Z,,50,,,,30.3,
