Time,ActPow,HwTSet,ChActive,PrimT,HwTOutlet,PrimTSet,HwActive
2017-12-12T12:50:50.464Z,,50,,,31.6,,
2017-12-12T12:51:00.505Z,,50,,,31.6,,
2017-12-12T12:51:10.409Z,,50,,,31.6,,
2017-12-12T12:51:20.405Z,,50,,42.7,31.6,,
2017-12-12T12:51:30.410Z,,50,,,31.6,,
2017-12-12T12:51:40.415Z,,50,,,31.6,,
2017-12-12T12:51:50.431Z,,50,,,31.6,,
2017-12-12T12:52:00.445Z,,50,,,31.6,,
2017-12-12T12:52:10.446Z,,50,,,31.6,,
2017-12-12T12:52:20.400Z,,50,,,31.6,,
2017-12-12T12:52:30.443Z,,50,,,31.5,,
2017-12-12T12:52:40.477Z,,50,,42.6,31.5,,
2017-12-12T12:52:50.403Z,,50,,,31.5,,
2017-12-12T12:53:00.452Z,,50,,,31.5,,
2017-12-12T12:53:10.435Z,,50,,,31.5,,
2017-12-12T12:53:20.439Z,,50,,,31.5,,
2017-12-12T12:53:30.456Z,,50,,,31.5,,
2017-12-12T12:53:40.437Z,0,50,0,42.6,31.5,5,0
2017-12-12T12:53:50.439Z,,50,,42.4,31.5,,
2017-12-12T12:54:00.493Z,,50,,,31.5,,
2017-12-12T12:54:10.508Z,,50,,,31.5,,
2017-12-12T12:54:20.486Z,,50,,,31.5,,
2017-12-12T12:54:30.513Z,,50,,,31.5,,
2017-12-12T12:54:40.503Z,,50,,,31.5,,
2017-12-12T12:54:50.435Z,,50,,,31.5,,
2017-12-12T12:55:00.485Z,,50,,,31.5,,
2017-12-12T12:55:10.476Z,,50,,,31.5,,
2017-12-12T12:55:20.497Z,,50,,,31.4,,
2017-12-12T12:55:30.487Z,,50,,,31.4,,
2017-12-12T12:55:40.468Z,,50,,42.3,31.4,,
2017-12-12T12:55:50.472Z,,50,,,31.4,,
2017-12-12T12:56:00.455Z,,50,,,31.4,,
2017-12-12T12:56:10.499Z,,50,,,31.4,,
2017-12-12T12:56:20.489Z,,50,,,31.4,,
2017-12-12T12:56:30.450Z,,50,,,31.4,,
2017-12-12T12:56:40.436Z,,50,,,31.4,,
2017-12-12T12:56:50.436Z,,50,,,31.4,,
2017-12-12T12:57:00.398Z,,50,,,31.4,,
2017-12-12T12:57:10.439Z,,50,,,31.4,,
2017-12-12T12:57:20.398Z,,50,,42.2,31.4,,
2017-12-12T12:57:30.453Z,,50,,,31.4,,
2017-12-12T12:57:40.397Z,,50,,,31.4,,
2017-12-12T12:57:50.408Z,,50,,,31.4,,
2017-12-12T12:58:00.407Z,,50,,,31.4,,
2017-12-12T12:58:10.422Z,,50,,,31.4,,
2017-12-12T12:58:20.399Z,,50,,,31.4,,
2017-12-12T12:58:30.398Z,,50,,,31.3,,
2017-12-12T12:58:40.412Z,,50,,,31.3,,
2017-12-12T12:58:50.406Z,,50,,,31.3,,
2017-12-12T12:59:00.397Z,,50,,42.1,31.3,,
2017-12-12T12:59:10.397Z,,50,,,31.3,,
2017-12-12T12:59:20.399Z,44,50,0,42.6,39.1,0,2
2017-12-12T12:59:30.398Z,0,50,0,42.8,42.6,,0
2017-12-12T12:59:40.398Z,,50,,41.8,42.8,,
2017-12-12T12:59:50.399Z,,50,,41.7,42.5,,
2017-12-12T13:00:00.413Z,,50,,,42.3,,
2017-12-12T13:00:10.399Z,,50,,,42.3,,
2017-12-12T13:00:20.397Z,,50,,41.6,42.2,,
2017-12-12T13:00:30.399Z,,50,,,42.1,5,
2017-12-12T13:00:40.397Z,,50,,,41.9,,
2017-12-12T13:00:50.397Z,,50,,,41.9,,
2017-12-12T13:01:00.401Z,,50,,41.5,41.8,,
2017-12-12T13:01:10.426Z,,50,,,41.7,,
2017-12-12T13:01:20.397Z,,50,,,41.6,,
2017-12-12T13:01:30.398Z,,50,,41.4,41.5,,
2017-12-12T13:01:40.449Z,,50,,,41.3,,
2017-12-12T13:01:50.443Z,,50,,,41.2,,
2017-12-12T13:02:00.431Z,,50,,,41.2,,
2017-12-12T13:02:10.414Z,,50,,41.3,41.1,,
2017-12-12T13:02:20.403Z,,50,,,40.9,,
2017-12-12T13:02:30.410Z,,50,,,40.8,,
2017-12-12T13:02:40.409Z,,50,,,40.7,,
2017-12-12T13:02:50.435Z,,50,,41.2,40.6,,
2017-12-12T13:03:00.434Z,,50,,,40.5,,
2017-12-12T13:03:10.413Z,,50,,,40.4,,
2017-12-12T13:03:20.412Z,,50,,,40.3,,
2017-12-12T13:03:30.406Z,,50,,,40.2,,
2017-12-12T13:03:40.398Z,,50,,,40.1,,
2017-12-12T13:03:50.461Z,,50,,41.1,40,,
2017-12-12T13:04:00.397Z,,50,,,39.9,,
2017-12-12T13:04:10.402Z,,50,,,39.9,,
2017-12-12T13:04:20.401Z,,50,,,39.8,,
2017-12-12T13:04:30.409Z,45,50,0,40.9,39.7,0,2
2017-12-12T13:04:40.398Z,,50,,42.1,40.8,,
2017-12-12T13:04:50.429Z,29,50,0,44.4,43.1,,0
2017-12-12T13:05:00.409Z,0,50,0,42.7,44.8,,0
2017-12-12T13:05:10.397Z,,50,,42.4,44.3,,
2017-12-12T13:05:20.398Z,,50,,42.3,44.2,,
2017-12-12T13:05:30.397Z,,50,,,44,,
2017-12-12T13:05:40.398Z,,50,,,43.9,,
2017-12-12T13:05:50.397Z,,50,,42.2,43.8,,
2017-12-12T13:06:00.448Z,,50,,,43.7,5,
2017-12-12T13:06:10.397Z,,50,,,43.6,,
2017-12-12T13:06:20.397Z,,50,,,43.4,,
2017-12-12T13:06:30.397Z,,50,,,43.3,,
2017-12-12T13:06:40.414Z,,50,,,43.2,,
2017-12-12T13:06:50.397Z,,50,,42.1,43.1,,
2017-12-12T13:07:00.397Z,,50,,,43,,
2017-12-12T13:07:10.417Z,,50,,,42.8,,
2017-12-12T13:07:20.397Z,,50,,,42.7,,
2017-12-12T13:07:30.397Z,,50,,,42.6,,
2017-12-12T13:07:40.397Z,,50,,,42.5,,
2017-12-12T13:07:50.403Z,,50,,,42.4,,
2017-12-12T13:08:00.397Z,,50,,,42.3,,
2017-12-12T13:08:10.416Z,,50,,42,42.2,,
2017-12-12T13:08:20.399Z,,50,,,42.1,,
2017-12-12T13:08:30.397Z,,50,,,42,,
2017-12-12T13:08:40.401Z,,50,,,41.8,,
2017-12-12T13:08:50.403Z,,50,,,41.7,,
2017-12-12T13:09:00.397Z,,50,,,41.6,,
2017-12-12T13:09:10.397Z,,50,,,41.5,,
2017-12-12T13:09:20.433Z,,50,,,41.4,,
2017-12-12T13:09:30.397Z,,50,,,41.3,,
2017-12-12T13:09:40.427Z,,50,1,,41.2,59,0
2017-12-12T13:09:50.425Z,,50,0,,41.1,5,0
2017-12-12T13:10:00.413Z,,50,,,40.9,,
2017-12-12T13:10:10.419Z,,50,,,40.8,,
2017-12-12T13:10:20.397Z,,50,,,40.7,,
2017-12-12T13:10:30.397Z,,50,,,40.6,,
2017-12-12T13:10:40.397Z,,50,,,40.5,,
2017-12-12T13:10:50.397Z,,50,,,40.4,,
2017-12-12T13:11:00.397Z,,50,,,40.3,,
2017-12-12T13:11:10.397Z,,50,1,41.9,40.2,59,0
2017-12-12T13:11:20.398Z,,50,,42,40.1,,
2017-12-12T13:11:30.397Z,,50,,41.9,40,,
2017-12-12T13:11:40.397Z,,50,,41.9,39.9,,
2017-12-12T13:11:50.397Z,,50,,,39.8,,
2017-12-12T13:12:00.398Z,,50,,,39.7,,
2017-12-12T13:12:10.397Z,,50,,,39.6,,
2017-12-12T13:12:20.397Z,,50,,,39.6,,
2017-12-12T13:12:30.397Z,,50,,,39.5,,
2017-12-12T13:12:40.432Z,,50,,,39.4,,
2017-12-12T13:12:50.397Z,,50,,,39.3,,
2017-12-12T13:13:00.397Z,,50,,,39.2,,
2017-12-12T13:13:10.397Z,,50,,41.8,39.1,,
2017-12-12T13:13:20.400Z,,50,,,38.9,,
2017-12-12T13:13:30.420Z,,50,,,38.8,,
2017-12-12T13:13:40.399Z,,50,,,38.8,,
2017-12-12T13:13:50.414Z,39,50,1,45.4,38.7,,0
2017-12-12T13:14:00.397Z,29,50,,44.3,38.6,,
2017-12-12T13:14:10.397Z,,50,,38.9,38.5,,
2017-12-12T13:14:20.415Z,29,50,,35.8,38.4,,
2017-12-12T13:14:30.410Z,29,50,,33.8,38.3,,
2017-12-12T13:14:40.397Z,,50,,32.9,38.3,,
2017-12-12T13:14:50.397Z,,50,,32.5,38.2,,
2017-12-12T13:15:00.449Z,29,50,,33.1,38.1,,
2017-12-12T13:15:10.397Z,30,50,,33.4,38,,
2017-12-12T13:15:20.433Z,29,50,,33.7,37.9,,
2017-12-12T13:15:30.397Z,,50,,33.8,37.9,,
2017-12-12T13:15:40.397Z,,50,,34,37.8,,
2017-12-12T13:15:50.397Z,,50,,,37.7,,
2017-12-12T13:16:00.398Z,30,50,,34.2,37.6,,
2017-12-12T13:16:10.398Z,,50,,34.4,37.5,,
2017-12-12T13:16:20.397Z,29,50,,34.7,37.5,,
2017-12-12T13:16:30.397Z,,50,,35.1,37.4,,
2017-12-12T13:16:40.397Z,,50,,35.3,37.3,,
2017-12-12T13:16:50.397Z,30,50,,35.6,37.2,,
2017-12-12T13:17:00.398Z,,50,,36,37.2,,
2017-12-12T13:17:10.397Z,29,50,,36.1,37.1,,
2017-12-12T13:17:20.452Z,,50,,36.3,36.9,,
2017-12-12T13:17:30.397Z,,50,,36.5,36.9,,
2017-12-12T13:17:40.435Z,,50,,36.8,36.8,,
2017-12-12T13:17:50.425Z,30,50,,37.1,36.7,,
2017-12-12T13:18:00.413Z,,50,,37.3,36.7,,
2017-12-12T13:18:10.408Z,29,50,,37.5,36.6,,
2017-12-12T13:18:20.397Z,30,50,,37.7,36.5,,
2017-12-12T13:18:30.398Z,29,50,,37.8,36.5,,
2017-12-12T13:18:40.397Z,,50,,38,36.4,,
2017-12-12T13:18:50.431Z,,50,,38.1,36.4,,
2017-12-12T13:19:00.417Z,,50,,38.3,36.3,,
2017-12-12T13:19:10.426Z,30,50,,38.4,36.2,,
2017-12-12T13:19:20.437Z,29,50,,38.5,36.2,,
2017-12-12T13:19:30.541Z,,50,,38.7,36.1,,
2017-12-12T13:19:40.400Z,,50,,38.8,36.1,,
2017-12-12T13:19:50.398Z,,50,,39.1,36,,
2017-12-12T13:20:00.397Z,,50,,,35.9,,
2017-12-12T13:20:10.399Z,,50,,39.3,35.9,,
2017-12-12T13:20:20.400Z,,50,,39.4,35.8,,
2017-12-12T13:20:30.430Z,30,50,,39.6,35.8,,
2017-12-12T13:20:40.397Z,29,50,,39.7,35.7,,
2017-12-12T13:20:50.397Z,,50,,39.9,35.7,,
2017-12-12T13:21:00.397Z,30,50,,40,35.6,,
2017-12-12T13:21:10.397Z,,50,,40.1,35.6,,
2017-12-12T13:21:20.412Z,29,50,,40.3,35.5,,
2017-12-12T13:21:30.397Z,30,50,,40.4,35.5,,
2017-12-12T13:21:40.397Z,,50,,40.6,35.4,,
2017-12-12T13:21:50.474Z,,50,,40.8,35.4,,
2017-12-12T13:22:00.397Z,29,50,,41,35.3,,
2017-12-12T13:22:10.397Z,,50,,41.1,35.3,,
2017-12-12T13:22:20.449Z,,50,,41.2,35.2,,
2017-12-12T13:22:30.399Z,,50,,41.4,35.2,,
2017-12-12T13:22:40.397Z,,50,,41.5,35.1,,
2017-12-12T13:22:50.396Z,,50,,41.6,35.1,,
2017-12-12T13:23:00.397Z,30,50,,41.8,35.1,,
2017-12-12T13:23:10.399Z,29,50,,42,34.9,,
2017-12-12T13:23:20.397Z,,50,,42.1,34.9,,
2017-12-12T13:23:30.397Z,30,50,,42.3,34.8,,
2017-12-12T13:23:40.397Z,29,50,,42.4,34.8,,
2017-12-12T13:23:50.397Z,,50,,42.6,34.8,,
2017-12-12T13:24:00.397Z,,50,,42.8,34.7,,
2017-12-12T13:24:10.397Z,29,50,,43,34.7,,
2017-12-12T13:24:20.398Z,,50,,,34.7,,
2017-12-12T13:24:30.398Z,,50,,43.2,34.6,,
2017-12-12T13:24:40.403Z,,50,,43.3,34.6,,
2017-12-12T13:24:50.400Z,,50,,43.4,34.6,,
2017-12-12T13:25:01.454Z,,50,,43.6,34.5,,
2017-12-12T13:25:10.397Z,,50,,43.7,34.5,,
2017-12-12T13:25:20.397Z,,50,,43.8,34.5,,
2017-12-12T13:25:30.401Z,,50,,44,34.4,,
2017-12-12T13:25:40.397Z,,50,,44.1,34.4,,
2017-12-12T13:25:50.401Z,,50,,44.2,34.4,,
2017-12-12T13:26:00.396Z,30,50,,44.3,34.4,,
2017-12-12T13:26:10.397Z,29,50,,44.5,34.3,,
2017-12-12T13:26:20.410Z,30,50,,44.6,34.3,,
2017-12-12T13:26:30.399Z,29,50,,44.7,34.3,,
2017-12-12T13:26:40.397Z,,50,,44.9,34.3,,
2017-12-12T13:26:50.407Z,30,50,,45,34.2,,
2017-12-12T13:27:00.399Z,29,50,,45.1,34.2,,
2017-12-12T13:27:10.400Z,,50,,45.2,34.2,,
2017-12-12T13:27:20.397Z,0,50,1,44.7,34.2,,0
2017-12-12T13:27:30.409Z,,50,,41.8,34.1,,
2017-12-12T13:27:40.396Z,,50,,40.9,34.1,,
2017-12-12T13:27:50.396Z,,50,,40.7,34.1,,
2017-12-12T13:28:00.397Z,,50,,40.5,34.1,,
2017-12-12T13:28:10.397Z,,50,,,34,,
2017-12-12T13:28:20.401Z,,50,,,34,,
2017-12-12T13:28:30.427Z,,50,,,34,,
2017-12-12T13:28:40.396Z,,50,,40.4,34,,
2017-12-12T13:28:50.403Z,,50,,40.3,34,,
2017-12-12T13:29:00.397Z,,50,,40.1,34,,
2017-12-12T13:29:10.424Z,,50,,39.9,34,,
2017-12-12T13:29:20.406Z,,50,,,33.9,,
2017-12-12T13:29:30.400Z,,50,,,33.9,,
2017-12-12T13:29:40.425Z,,50,,,33.9,,
2017-12-12T13:29:50.399Z,,50,,39.8,33.9,,
2017-12-12T13:30:00.462Z,,50,,,33.8,,
2017-12-12T13:30:10.409Z,,50,,39.7,33.8,,
2017-12-12T13:30:20.397Z,,50,,39.6,33.8,,
2017-12-12T13:30:30.406Z,,50,,,33.8,,
2017-12-12T13:30:40.397Z,,50,,,33.8,,
2017-12-12T13:30:50.399Z,,50,,,33.8,,
2017-12-12T13:31:00.396Z,,50,,,33.7,,
2017-12-12T13:31:10.396Z,,50,,,33.7,,
2017-12-12T13:31:20.398Z,,50,,,33.7,,
2017-12-12T13:31:30.397Z,,50,,,33.7,,
2017-12-12T13:31:40.404Z,,50,,,33.7,,
2017-12-12T13:31:50.396Z,,50,,,33.6,,
2017-12-12T13:32:00.402Z,,50,,,33.6,,
2017-12-12T13:32:10.398Z,,50,,39.5,33.6,,
2017-12-12T13:32:20.473Z,,50,,39.6,33.6,,
2017-12-12T13:32:30.402Z,,50,,,33.6,,
2017-12-12T13:32:40.396Z,,50,,,33.6,,
2017-12-12T13:32:50.397Z,,50,,,33.6,,
2017-12-12T13:33:00.456Z,,50,,,33.5,,
2017-12-12T13:33:10.396Z,,50,,,33.5,,
2017-12-12T13:33:20.442Z,,50,,39.7,33.5,,
2017-12-12T13:33:30.397Z,,50,,,33.5,,
2017-12-12T13:33:40.419Z,,50,,,33.5,,
2017-12-12T13:33:50.418Z,,50,,,33.5,,
2017-12-12T13:34:00.396Z,,50,,39.8,33.4,,
2017-12-12T13:34:10.397Z,,50,,,33.4,,
2017-12-12T13:34:20.477Z,,50,,,33.4,,
2017-12-12T13:34:30.396Z,,50,,39.9,33.4,,
2017-12-12T13:34:40.397Z,,50,,,33.4,,
2017-12-12T13:34:50.396Z,,50,,,33.4,,
2017-12-12T13:35:00.396Z,,50,,,33.3,,
2017-12-12T13:35:10.397Z,,50,,40,33.3,,
2017-12-12T13:35:20.397Z,,50,,,33.3,,
2017-12-12T13:35:30.396Z,,50,,,33.3,,
2017-12-12T13:35:40.403Z,,50,,,33.3,,
2017-12-12T13:35:50.401Z,,50,,,33.3,,
2017-12-12T13:36:00.411Z,,50,,,33.2,,
2017-12-12T13:36:10.404Z,,50,,,33.2,,
2017-12-12T13:36:20.396Z,,50,,,33.2,,
2017-12-12T13:36:30.396Z,,50,,,33.2,,
2017-12-12T13:36:40.396Z,,50,,,33.2,,
2017-12-12T13:36:50.397Z,,50,,,33.2,,
2017-12-12T13:37:00.397Z,,50,,,33.1,,
2017-12-12T13:37:10.398Z,,50,,,33.1,,
2017-12-12T13:37:20.396Z,,50,,,33.1,,
2017-12-12T13:37:30.396Z,,50,,,33.1,,
2017-12-12T13:37:40.397Z,,50,0,39.8,33.1,0,2
2017-12-12T13:37:50.397Z,0,50,0,39.7,38.6,,0
2017-12-12T13:38:00.402Z,,50,,39.4,38.6,,
2017-12-12T13:38:10.396Z,,50,,39.3,38.5,,
2017-12-12T13:38:20.397Z,,50,,,38.5,,
2017-12-12T13:38:30.397Z,,50,,,38.4,,
2017-12-12T13:38:40.396Z,,50,,,38.3,,
2017-12-12T13:38:50.396Z,,50,1,39.2,38.3,59,0
2017-12-12T13:39:00.396Z,,50,,,38.2,,
2017-12-12T13:39:10.397Z,,50,,,38.1,,
2017-12-12T13:39:20.397Z,,50,,,38.1,,
2017-12-12T13:39:30.400Z,,50,,,38,,
2017-12-12T13:39:40.399Z,,50,,,37.9,,
2017-12-12T13:39:50.396Z,,50,,,37.8,,
2017-12-12T13:40:00.397Z,,50,,,37.8,,
2017-12-12T13:40:10.397Z,,50,,,37.7,,
2017-12-12T13:40:20.397Z,,50,0,38.8,37.6,0,0
2017-12-12T13:40:30.408Z,,50,0,37.9,35.4,,0
2017-12-12T13:40:40.399Z,,50,0,37.9,35.3,,0
2017-12-12T13:40:50.499Z,,50,,36.6,35.3,,
2017-12-12T13:41:00.493Z,,50,,,35.2,,
2017-12-12T13:41:10.499Z,,50,,,35.2,,
2017-12-12T13:41:20.400Z,,50,,36.5,35.1,,
2017-12-12T13:41:30.397Z,,50,,,35.1,,
2017-12-12T13:41:40.396Z,,50,1,,35.1,59,0
2017-12-12T13:41:50.396Z,,50,,,34.9,,
2017-12-12T13:42:00.396Z,,50,,,34.9,,
2017-12-12T13:42:10.407Z,,50,,,34.9,,
2017-12-12T13:42:20.489Z,,50,,,34.8,,
2017-12-12T13:42:30.473Z,,50,,,34.8,,
2017-12-12T13:42:40.397Z,,50,,,34.8,,
2017-12-12T13:42:50.396Z,,50,,,34.7,,
2017-12-12T13:43:00.396Z,,50,,,34.7,,
2017-12-12T13:43:10.396Z,,50,,,34.7,,
2017-12-12T13:43:20.522Z,,50,,,34.7,,
2017-12-12T13:43:30.396Z,,50,,,34.6,,
2017-12-12T13:43:40.396Z,,50,,,34.6,,
2017-12-12T13:43:50.401Z,,50,,,34.6,,
2017-12-12T13:44:00.398Z,,50,,,34.5,,
2017-12-12T13:44:10.396Z,,50,,,34.5,,
2017-12-12T13:44:20.399Z,,50,,,34.5,,
2017-12-12T13:44:30.560Z,,50,,,34.4,,
2017-12-12T13:44:40.397Z,40,50,1,40,34.4,,0
2017-12-12T13:44:50.396Z,34,50,,43.1,34.4,,
2017-12-12T13:45:00.396Z,29,50,,41.8,34.3,,
2017-12-12T13:45:10.418Z,,50,,39.8,34.3,,
2017-12-12T13:45:20.419Z,,50,,38.7,34.2,,
2017-12-12T13:45:30.396Z,30,50,,37.9,34.2,,
2017-12-12T13:45:40.527Z,29,50,,38,34.2,,
2017-12-12T13:45:50.399Z,30,50,,38.2,34.2,,
2017-12-12T13:46:00.396Z,29,50,,39.1,34.1,,
2017-12-12T13:46:10.396Z,,50,,39.2,34.1,,
2017-12-12T13:46:20.396Z,,50,,39.4,34.1,,
2017-12-12T13:46:30.401Z,,50,,39.6,34,,
2017-12-12T13:46:40.396Z,30,50,,39.7,34,,
2017-12-12T13:46:50.396Z,29,50,,39.8,34,,
2017-12-12T13:47:00.396Z,,50,,40,34,,
2017-12-12T13:47:10.487Z,,50,,40.2,33.9,,
2017-12-12T13:47:20.401Z,,50,,40.4,33.9,,
2017-12-12T13:47:30.405Z,30,50,,40.6,33.9,,
2017-12-12T13:47:40.400Z,29,50,,40.8,33.8,,
2017-12-12T13:47:50.398Z,,50,,41,33.8,,
2017-12-12T13:48:00.427Z,30,50,,41.1,33.8,,
2017-12-12T13:48:10.397Z,29,50,,41.3,33.8,,
2017-12-12T13:48:20.401Z,30,50,,41.4,33.8,,
2017-12-12T13:48:30.396Z,,50,,41.5,33.7,,
2017-12-12T13:48:40.506Z,29,50,,41.7,33.7,,
2017-12-12T13:48:50.401Z,30,50,,41.8,33.7,,
2017-12-12T13:49:00.444Z,29,50,,42,33.6,,
2017-12-12T13:49:10.396Z,30,50,,,33.6,,
2017-12-12T13:49:20.430Z,29,50,,42.1,33.6,,
2017-12-12T13:49:30.409Z,,50,,42.3,33.6,,
2017-12-12T13:49:40.395Z,,50,,42.4,33.6,,
2017-12-12T13:49:50.397Z,30,50,,42.6,33.5,,
2017-12-12T13:50:00.396Z,29,50,,42.8,33.5,,
2017-12-12T13:50:10.396Z,,50,,43,33.5,,
2017-12-12T13:50:20.396Z,30,50,,43.1,33.5,,
2017-12-12T13:50:30.398Z,29,50,,43.2,33.5,,
2017-12-12T13:50:40.396Z,30,50,,43.3,33.5,,
2017-12-12T13:50:50.397Z,29,50,,43.5,33.4,,
2017-12-12T13:51:00.399Z,,50,,43.6,33.4,,
2017-12-12T13:51:10.400Z,,50,,43.8,33.4,,
2017-12-12T13:51:20.397Z,30,50,,44,33.4,,
2017-12-12T13:51:30.399Z,29,50,,,33.4,,
2017-12-12T13:51:40.396Z,,50,,44.2,33.4,,
2017-12-12T13:51:50.396Z,,50,,44.3,33.3,,
2017-12-12T13:52:00.396Z,,50,,44.5,33.3,,
2017-12-12T13:52:10.397Z,,50,,44.6,33.3,,
2017-12-12T13:52:20.396Z,,50,,44.7,33.3,,
2017-12-12T13:52:30.396Z,,50,,44.8,33.3,,
2017-12-12T13:52:40.397Z,30,50,,45,33.3,,
2017-12-12T13:52:50.396Z,29,50,,45.1,33.3,,
2017-12-12T13:53:00.396Z,30,50,,45.2,33.3,,
2017-12-12T13:53:10.396Z,,50,,45.3,33.2,,
2017-12-12T13:53:20.396Z,29,50,,45.4,33.2,,
2017-12-12T13:53:30.398Z,30,50,,45.6,33.2,,
2017-12-12T13:53:40.396Z,29,50,1,45.7,33.2,59,0
2017-12-12T13:53:50.396Z,,50,,45.8,33.2,,
2017-12-12T13:54:00.427Z,30,50,,46,33.2,,
2017-12-12T13:54:10.396Z,29,50,,46.1,33.2,,
2017-12-12T13:54:20.396Z,,50,,46.2,33.2,,
2017-12-12T13:54:30.396Z,,50,,46.3,33.2,,
2017-12-12T13:54:40.396Z,,50,,46.4,33.2,,
2017-12-12T13:54:50.396Z,30,50,,46.5,33.2,,
2017-12-12T13:55:00.396Z,29,50,,46.6,33.2,,
2017-12-12T13:55:10.397Z,,50,,46.8,33.1,,
2017-12-12T13:55:20.396Z,,50,,46.9,33.2,,
2017-12-12T13:55:30.396Z,,50,,47,33.2,,
2017-12-12T13:55:40.396Z,,50,,47.1,33.2,,
2017-12-12T13:55:50.396Z,30,50,,47.2,33.1,,
2017-12-12T13:56:00.397Z,29,50,,47.3,33.2,,
2017-12-12T13:56:10.395Z,30,50,,47.4,33.2,,
2017-12-12T13:56:20.406Z,,50,,47.6,33.1,,
2017-12-12T13:56:30.399Z,29,50,,47.8,33.1,,
2017-12-12T13:56:40.396Z,30,50,,,33.1,,
2017-12-12T13:56:50.396Z,29,50,,48,33.1,,
2017-12-12T13:57:00.403Z,,50,,,33.2,,
2017-12-12T13:57:10.396Z,30,50,,48.1,33.2,,
2017-12-12T13:57:20.434Z,29,50,,48.2,33.2,,
2017-12-12T13:57:30.396Z,,50,,48.3,33.1,,
2017-12-12T13:57:40.401Z,30,50,,48.5,33.2,,
2017-12-12T13:57:50.396Z,29,50,,48.6,33.1,,
2017-12-12T13:58:00.396Z,,50,,48.7,33.2,,
2017-12-12T13:58:10.399Z,30,50,,,33.1,,
2017-12-12T13:58:20.396Z,29,50,,48.9,33.2,,
2017-12-12T13:58:30.413Z,,50,,49,33.2,,
2017-12-12T13:58:40.396Z,30,50,,49.1,33.2,,
2017-12-12T13:58:50.396Z,29,50,,49.2,33.2,,
2017-12-12T13:59:00.397Z,,50,,49.3,33.2,,
2017-12-12T13:59:10.412Z,30,50,,49.4,33.2,,
2017-12-12T13:59:20.396Z,29,50,,,33.2,,
2017-12-12T13:59:30.396Z,,50,,49.6,33.2,,
2017-12-12T13:59:40.396Z,30,50,,,33.2,,
2017-12-12T13:59:50.396Z,,50,,49.7,33.2,,
2017-12-12T14:00:00.398Z,29,50,,49.8,33.2,,
2017-12-12T14:00:10.396Z,0,50,1,49.9,33.2,,0
2017-12-12T14:00:20.395Z,,50,,47.8,33.2,,
2017-12-12T14:00:30.396Z,,50,,45.9,33.2,,
2017-12-12T14:00:40.396Z,,50,,45.3,33.2,,
2017-12-12T14:00:50.396Z,,50,,45.2,33.2,,
2017-12-12T14:01:00.396Z,,50,,45.1,33.2,,
2017-12-12T14:01:10.395Z,,50,,45,33.2,,
2017-12-12T14:01:20.396Z,,50,,45.1,33.3,,
2017-12-12T14:01:30.396Z,,50,,44.9,33.3,,
2017-12-12T14:01:40.400Z,,50,,,33.3,,
2017-12-12T14:01:50.396Z,,50,,44.7,33.3,,
2017-12-12T14:02:00.395Z,,50,,44.5,33.3,,
2017-12-12T14:02:10.396Z,,50,,44.4,33.3,,
2017-12-12T14:02:20.396Z,,50,,44.3,33.3,,
2017-12-12T14:02:30.401Z,,50,,,33.3,,
2017-12-12T14:02:40.395Z,,50,,44.2,33.3,,
2017-12-12T14:02:50.396Z,,50,,,33.3,,
2017-12-12T14:03:00.397Z,,50,,44.1,33.3,,
2017-12-12T14:03:10.396Z,,50,,44,33.3,,
2017-12-12T14:03:20.398Z,,50,,43.9,33.3,,
2017-12-12T14:03:30.399Z,,50,,,33.3,,
2017-12-12T14:03:40.396Z,,50,,,33.3,,
2017-12-12T14:03:50.396Z,,50,,,33.3,,
2017-12-12T14:04:00.396Z,,50,,,33.3,,
2017-12-12T14:04:10.397Z,,50,,,33.3,,
2017-12-12T14:04:20.395Z,,50,,43.8,33.3,,
2017-12-12T14:04:30.396Z,,50,,,33.3,,
2017-12-12T14:04:40.400Z,,50,,,33.3,,
2017-12-12T14:04:50.397Z,,50,,,33.3,,
2017-12-12T14:05:00.424Z,,50,,,33.3,,
2017-12-12T14:05:10.395Z,,50,,,33.3,,
2017-12-12T14:05:20.397Z,,50,,,33.3,,
2017-12-12T14:05:33.410Z,,50,,,33.3,,
2017-12-12T14:05:40.395Z,,50,,43.9,33.3,,
2017-12-12T14:05:50.396Z,,50,,,33.3,,
2017-12-12T14:06:00.396Z,,50,,,33.3,,
2017-12-12T14:06:10.404Z,,50,,44,33.3,,
2017-12-12T14:06:20.396Z,,50,,,33.3,,
2017-12-12T14:06:30.396Z,,50,,,33.3,,
2017-12-12T14:06:40.565Z,,50,,44.1,33.3,,
2017-12-12T14:06:50.395Z,,50,,,33.3,,
2017-12-12T14:07:00.399Z,,50,0,,33.3,5,0
2017-12-12T14:07:10.396Z,,50,,,33.3,,
2017-12-12T14:07:20.406Z,,50,,44.2,33.3,,
2017-12-12T14:07:30.395Z,,50,,,33.3,,
2017-12-12T14:07:40.396Z,,50,,,33.3,,
2017-12-12T14:07:50.397Z,,50,,,33.3,,
2017-12-12T14:08:00.400Z,,50,,,33.3,,
2017-12-12T14:08:10.399Z,,50,,,33.3,,
2017-12-12T14:08:20.395Z,,50,,,33.3,,
2017-12-12T14:08:30.396Z,,50,,,33.3,,
2017-12-12T14:08:40.397Z,,50,,,33.3,,
2017-12-12T14:08:50.396Z,,50,1,,33.3,59,0
