Time,HwTSet,PrimTSet,ChActive,PrimT,ActPow,HwTOutlet,HwActive
2017-11-23T06:46:21.245Z,52,,,31.1,30,26.8,
2017-11-23T06:46:31.243Z,,,,30.9,29,,
2017-11-23T06:46:41.331Z,52,,,31.2,30,26.8,
2017-11-23T06:46:51.248Z,52,,,,,26.8,
2017-11-23T06:47:01.241Z,,,,32,29,,
2017-11-23T06:47:11.241Z,,,,32.1,,,
2017-11-23T06:47:21.246Z,52,,,32.4,,26.8,
2017-11-23T06:47:31.249Z,52,,,,,26.9,
2017-11-23T06:47:41.338Z,,,,32.6,30,,
2017-11-23T06:47:51.241Z,52,,,32.7,29,26.8,
2017-11-23T06:48:11.241Z,52,,,32.9,,26.8,
2017-11-23T06:48:21.245Z,52,,,33.4,29,26.9,
2017-11-23T06:48:31.241Z,52,,,,,26.8,
2017-11-23T06:48:41.333Z,,,,33.7,29,,
2017-11-23T06:48:51.242Z,52,,,33.9,,26.8,
2017-11-23T06:49:01.248Z,,,,34.1,,,
2017-11-23T06:49:21.241Z,52,,,34.3,,26.9,
2017-11-23T06:49:31.241Z,,,,34.4,,,
2017-11-23T06:49:41.335Z,52,,,34.7,,26.9,
2017-11-23T06:49:51.241Z,52,,,,,26.9,
2017-11-23T06:50:01.246Z,,,,35.1,,,
2017-11-23T06:50:21.241Z,52,,,35.3,,26.9,
2017-11-23T06:50:31.241Z,,,,35.5,,,
2017-11-23T06:50:41.331Z,52,,,35.8,30,26.9,
2017-11-23T06:50:51.241Z,52,,,35.9,29,26.9,
2017-11-23T06:51:01.242Z,52,,,36,30,26.9,
2017-11-23T06:51:11.242Z,52,,,36.1,29,26.9,
2017-11-23T06:51:21.241Z,52,,,36.5,29,26.9,
2017-11-23T06:51:31.250Z,52,,,36.6,,26.9,
2017-11-23T06:51:41.451Z,52,,,37.1,,26.9,
2017-11-23T06:51:51.249Z,52,,,37.3,,27.1,
2017-11-23T06:52:01.244Z,52,,,,,27.1,
2017-11-23T06:52:11.241Z,52,,,37.4,,27.1,
2017-11-23T06:52:21.249Z,,,1,35.3,0,,0
2017-11-23T06:52:31.241Z,52,,,33.8,,27.1,
2017-11-23T06:52:41.331Z,52,,,33.7,,27.1,
2017-11-23T06:52:51.241Z,52,,,33.1,,27.1,
2017-11-23T06:53:01.240Z,,,,32.9,,,
2017-11-23T06:53:21.241Z,52,,,32.8,,27.1,
2017-11-23T06:53:31.259Z,52,,,,,27.1,
2017-11-23T06:53:41.331Z,52,,,,,27.1,
2017-11-23T06:53:51.247Z,52,,,,,27.1,
2017-11-23T06:54:01.243Z,52,,,32.7,,27.2,
2017-11-23T06:54:11.241Z,52,,,,,27.2,
2017-11-23T06:54:21.241Z,52,,,32.5,,27.2,
2017-11-23T06:54:31.293Z,52,,,,,27.2,
2017-11-23T06:54:41.331Z,52,,,,,27.2,
2017-11-23T06:54:51.244Z,52,,,,,27.2,
2017-11-23T06:55:01.241Z,52,,,,,27.2,
2017-11-23T06:55:21.240Z,52,,,,,27.2,
2017-11-23T06:55:31.241Z,52,,,32.4,,27.2,
2017-11-23T06:55:41.351Z,52,,,32.5,,27.3,
2017-11-23T06:55:51.247Z,52,,,32.4,,27.3,
2017-11-23T06:56:01.255Z,52,,,,,27.3,
2017-11-23T06:56:21.240Z,52,,,,,27.3,
2017-11-23T06:56:31.248Z,52,,,,,27.3,
2017-11-23T06:56:41.334Z,52,,,,,27.3,
2017-11-23T06:56:51.241Z,52,,,,,27.3,
2017-11-23T06:57:01.241Z,52,,,,,27.3,
2017-11-23T06:57:11.271Z,52,,,,,27.3,
2017-11-23T06:57:21.244Z,52,,,,,27.3,
2017-11-23T06:57:31.241Z,52,,,,,27.3,
2017-11-23T06:57:41.331Z,52,,,,,27.3,
2017-11-23T06:57:51.249Z,52,,,,,27.3,
2017-11-23T06:58:01.242Z,52,,,,,27.4,
2017-11-23T06:58:11.241Z,52,,,,,27.3,
2017-11-23T06:58:21.249Z,52,,,32.5,,27.4,
2017-11-23T06:58:31.246Z,52,,,,,27.4,
2017-11-23T06:58:51.241Z,52,,,,,27.4,
2017-11-23T06:59:06.261Z,52,,,,,27.4,
2017-11-23T06:59:11.241Z,52,,,32.6,,27.4,
2017-11-23T06:59:21.243Z,52,,,,,27.4,
2017-11-23T06:59:31.272Z,52,,,,,27.4,
2017-11-23T06:59:41.377Z,52,,,32.7,,27.4,
2017-11-23T06:59:51.283Z,52,,,,,27.4,
2017-11-23T07:00:01.240Z,52,,,,,27.4,
2017-11-23T07:00:11.272Z,52,,,,,27.4,
2017-11-23T07:00:21.251Z,52,,,32.8,,27.4,
2017-11-23T07:00:31.243Z,52,,,,,27.4,
2017-11-23T07:00:51.241Z,52,,,,,27.4,
2017-11-23T07:01:01.241Z,52,,,,,27.4,
2017-11-23T07:01:11.240Z,52,,,,,27.4,
2017-11-23T07:01:21.241Z,52,,,,,27.4,
2017-11-23T07:01:31.498Z,52,,,,,27.4,
2017-11-23T07:01:41.331Z,52,,,,,27.4,
2017-11-23T07:01:51.240Z,52,,,,,27.4,
2017-11-23T07:02:01.246Z,52,,,32.9,,27.4,
2017-11-23T07:02:11.253Z,52,,,,,27.4,
2017-11-23T07:02:21.243Z,52,,,,,27.4,
2017-11-23T07:02:31.244Z,52,,,,,27.4,
2017-11-23T07:02:41.331Z,52,,,,,27.4,
2017-11-23T07:02:51.249Z,52,,,,,27.4,
2017-11-23T07:03:01.243Z,52,,,,,27.4,
2017-11-23T07:03:11.251Z,52,,,,,27.4,
2017-11-23T07:03:21.257Z,52,,,,,27.4,
2017-11-23T07:03:31.258Z,52,,,,,27.5,
2017-11-23T07:03:41.331Z,52,,,32.8,,27.5,
2017-11-23T07:03:51.241Z,52,,,,,27.4,
2017-11-23T07:04:01.246Z,52,,,,,27.5,
2017-11-23T07:04:11.241Z,52,,,,,27.5,
2017-11-23T07:04:21.241Z,52,,,,,27.4,
2017-11-23T07:04:31.240Z,52,,,,,27.4,
2017-11-23T07:04:41.363Z,52,,,,,27.4,
2017-11-23T07:04:51.241Z,52,,,,,27.4,
2017-11-23T07:05:01.242Z,52,,,,,27.5,
2017-11-23T07:05:11.247Z,52,,,,,27.5,
2017-11-23T07:05:21.246Z,52,,,,,27.5,
2017-11-23T07:05:31.243Z,52,,,,,27.4,
2017-11-23T07:05:41.339Z,52,,,,,27.5,
2017-11-23T07:05:51.250Z,52,,,,,27.4,
2017-11-23T07:06:01.241Z,52,,,,,27.5,
2017-11-23T07:06:11.257Z,52,,,,,27.4,
2017-11-23T07:06:21.243Z,52,,,32.7,,27.4,
2017-11-23T07:06:31.246Z,52,,,,,27.5,
2017-11-23T07:06:41.332Z,52,,,,,27.5,
2017-11-23T07:06:51.257Z,52,,,,,27.5,
2017-11-23T07:07:01.366Z,52,,,,,27.5,
2017-11-23T07:07:11.241Z,52,,,,,27.5,
2017-11-23T07:07:21.286Z,52,,,,,27.5,
2017-11-23T07:07:31.241Z,52,,,,,27.4,
2017-11-23T07:07:41.380Z,52,,,,,27.5,
2017-11-23T07:07:51.246Z,52,,,,,27.5,
2017-11-23T07:08:01.314Z,52,,,,,27.4,
2017-11-23T07:08:11.248Z,52,,,32.6,,27.5,
2017-11-23T07:08:21.302Z,52,,,,,27.5,
2017-11-23T07:08:31.294Z,52,,,,,27.4,
2017-11-23T07:08:51.266Z,52,,,,,27.5,
2017-11-23T07:09:01.240Z,52,,,,,27.5,
2017-11-23T07:09:11.241Z,52,,,,,27.5,
2017-11-23T07:09:21.242Z,52,,,,,27.4,
2017-11-23T07:09:31.361Z,52,,,,,27.5,
2017-11-23T07:09:41.331Z,,,,32.5,,,
2017-11-23T07:09:51.240Z,52,,,,,27.4,
2017-11-23T07:10:01.247Z,52,,,,,27.4,
2017-11-23T07:10:11.241Z,52,,,,,27.4,
2017-11-23T07:10:21.243Z,52,,,,,27.4,
2017-11-23T07:10:31.241Z,52,,,,,27.4,
2017-11-23T07:10:51.242Z,52,,,,,27.4,
2017-11-23T07:11:01.247Z,52,,,,,27.4,
2017-11-23T07:11:11.241Z,52,,,,,27.4,
2017-11-23T07:11:21.241Z,52,,,32.4,,27.4,
2017-11-23T07:11:31.240Z,52,,,,,27.4,
2017-11-23T07:11:41.330Z,52,,,,,27.4,
2017-11-23T07:11:51.241Z,52,,,,,27.4,
2017-11-23T07:12:01.240Z,52,,,,,27.4,
2017-11-23T07:12:11.241Z,52,,,,,27.4,
2017-11-23T07:12:21.241Z,52,,,,,27.4,
2017-11-23T07:12:31.241Z,52,,,,,27.4,
2017-11-23T07:12:41.332Z,52,,,,,27.4,
2017-11-23T07:12:51.260Z,52,,,,,27.4,
2017-11-23T07:13:01.241Z,52,,,,,27.4,
2017-11-23T07:13:11.245Z,52,,,32.3,,27.4,
2017-11-23T07:13:21.240Z,52,,,,,27.4,
2017-11-23T07:13:31.243Z,52,,,,,27.4,
2017-11-23T07:13:41.379Z,52,,,,,27.4,
2017-11-23T07:13:51.240Z,52,,,,,27.4,
2017-11-23T07:14:01.243Z,52,,,,,27.4,
2017-11-23T07:14:11.242Z,52,,,,,27.4,
2017-11-23T07:14:21.242Z,52,,,,,27.4,
2017-11-23T07:14:31.249Z,52,,,,,27.4,
2017-11-23T07:14:51.241Z,52,,,32.3,,27.4,
2017-11-23T07:15:01.254Z,52,,,,,27.4,
2017-11-23T07:15:11.242Z,52,,,,,27.4,
2017-11-23T07:15:21.254Z,52,,,32.2,,27.4,
2017-11-23T07:15:31.240Z,52,,,,,27.4,
2017-11-23T07:15:51.279Z,52,,,,,27.4,
2017-11-23T07:16:01.241Z,52,,,,,27.4,
2017-11-23T07:16:11.241Z,52,,,,,27.4,
2017-11-23T07:16:21.240Z,52,,,,,27.4,
2017-11-23T07:16:31.241Z,52,,,,,27.4,
2017-11-23T07:16:41.399Z,52,,,,,27.4,
2017-11-23T07:16:51.278Z,52,,,,,27.4,
2017-11-23T07:17:01.253Z,52,,,,,27.4,
2017-11-23T07:17:11.248Z,52,,,,,27.4,
2017-11-23T07:17:21.248Z,52,,,,,27.4,
2017-11-23T07:17:31.240Z,52,,,32.1,,27.4,
2017-11-23T07:17:41.336Z,52,,,,,27.4,
2017-11-23T07:17:51.240Z,52,,,,,27.4,
2017-11-23T07:18:01.262Z,52,,,,,27.4,
2017-11-23T07:18:11.258Z,52,,,,,27.4,
2017-11-23T07:18:21.249Z,52,,,,,27.4,
2017-11-23T07:18:31.250Z,52,,,,,27.4,
2017-11-23T07:18:41.331Z,52,,,,,27.3,
2017-11-23T07:18:51.241Z,52,,,,,27.3,
2017-11-23T07:19:01.255Z,52,,,,,27.3,
2017-11-23T07:19:11.254Z,52,,,,,27.3,
2017-11-23T07:19:21.300Z,52,,1,32.2,45,27.3,0
2017-11-23T07:19:31.248Z,,,,37.3,37,,
2017-11-23T07:19:41.335Z,52,,,38,34,27.3,
2017-11-23T07:19:51.242Z,,,,37.3,30,,
2017-11-23T07:20:01.243Z,52,,,,,27.3,
2017-11-23T07:20:11.246Z,,,,35.7,30,,
2017-11-23T07:20:21.254Z,52,,,33.2,29,27.3,
2017-11-23T07:20:31.241Z,52,,,32.3,,27.3,
2017-11-23T07:20:41.336Z,52,,,,,27.3,
2017-11-23T07:20:51.251Z,,,,32.2,,,
2017-11-23T07:21:01.272Z,52,,,33.1,30,27.3,
2017-11-23T07:21:11.323Z,52,,,,,27.3,
2017-11-23T07:21:21.240Z,52,,,33.6,29,27.3,
2017-11-23T07:21:31.282Z,52,,,,,27.3,
2017-11-23T07:21:41.411Z,52,,,33.8,,27.3,
2017-11-23T07:21:51.245Z,52,,,34,,27.3,
2017-11-23T07:22:01.242Z,52,,,,,27.3,
2017-11-23T07:22:11.264Z,52,,,34.2,30,27.3,
2017-11-23T07:22:21.444Z,,,1,33.9,0,,0
2017-11-23T07:22:31.445Z,52,,,32.7,,27.3,
2017-11-23T07:22:41.466Z,,,,31.5,,,
2017-11-23T07:22:51.301Z,52,,,30.5,,27.3,
2017-11-23T07:23:01.277Z,52,,,30.1,,27.3,
2017-11-23T07:23:11.337Z,52,,,,,27.3,
2017-11-23T07:23:21.257Z,52,,,30,,27.3,
2017-11-23T07:23:31.273Z,52,,,,,27.3,
2017-11-23T07:23:41.334Z,52,,,,,27.4,
2017-11-23T07:23:51.248Z,,,,29.9,,,
2017-11-23T07:24:01.254Z,52,,,,,27.3,
2017-11-23T07:24:11.264Z,52,,,,,27.4,
2017-11-23T07:24:21.322Z,52,,,29.8,,27.4,
2017-11-23T07:24:31.335Z,52,,,,,27.3,
2017-11-23T07:24:41.363Z,52,,,,,27.4,
2017-11-23T07:24:51.279Z,52,,,,,27.3,
2017-11-23T07:25:01.246Z,52,,,,,27.3,
2017-11-23T07:25:21.289Z,52,,,29.6,,27.3,
2017-11-23T07:25:31.286Z,52,,,,,27.3,
2017-11-23T07:25:41.361Z,52,,,,,27.4,
2017-11-23T07:25:51.285Z,52,,,,,27.4,
2017-11-23T07:26:01.297Z,52,,,,,27.4,
2017-11-23T07:26:11.290Z,52,,,,,27.4,
2017-11-23T07:26:21.298Z,52,,,,,27.4,
2017-11-23T07:26:31.438Z,52,,,,,27.4,
2017-11-23T07:26:41.384Z,52,,,,,27.4,
2017-11-23T07:26:51.241Z,52,,,,,27.4,
2017-11-23T07:27:01.285Z,52,,,,,27.4,
2017-11-23T07:27:11.299Z,52,,,,,27.4,
2017-11-23T07:27:21.251Z,52,,,,,27.4,
2017-11-23T07:27:31.297Z,52,,,,,27.4,
2017-11-23T07:27:41.374Z,52,,,,,27.4,
2017-11-23T07:27:51.243Z,52,,,,,27.4,
2017-11-23T07:28:01.280Z,52,,,29.8,,27.3,
2017-11-23T07:28:11.255Z,52,,,29.6,,27.4,
2017-11-23T07:28:21.240Z,52,,,29.8,,27.4,
2017-11-23T07:28:31.245Z,52,,,,,27.4,
2017-11-23T07:28:41.334Z,52,,,,,27.3,
2017-11-23T07:28:51.251Z,,,1,30,,,0
2017-11-23T07:29:01.241Z,52,,,30.1,45,27.3,
2017-11-23T07:29:11.282Z,,,,34.5,38,,
2017-11-23T07:29:21.305Z,52,,,37.2,30,27.3,
2017-11-23T07:29:31.240Z,,,,36.2,29,,
2017-11-23T07:29:41.332Z,52,,,35.6,30,27.3,
2017-11-23T07:29:51.243Z,52,,,34.5,29,27.3,
2017-11-23T07:30:01.239Z,52,,,,,27.3,
2017-11-23T07:30:16.260Z,,,,34.4,,,
2017-11-23T07:30:21.247Z,52,,,34.7,29,27.3,
2017-11-23T07:30:31.268Z,52,,,35.1,,27.4,
2017-11-23T07:30:41.365Z,,,,35.3,30,,
2017-11-23T07:30:51.241Z,52,,,35.5,29,27.3,
2017-11-23T07:31:11.240Z,52,,,,,27.4,
2017-11-23T07:31:21.272Z,52,,,35.8,,27.4,
2017-11-23T07:31:31.240Z,52,,,35.9,,27.4,
2017-11-23T07:31:41.330Z,,,,36.1,,,
2017-11-23T07:31:51.240Z,52,,,,,27.4,
2017-11-23T07:32:01.263Z,,,,36.2,,,
2017-11-23T07:32:11.253Z,52,,,36.3,,27.4,
2017-11-23T07:32:21.240Z,52,,,36.6,30,27.4,
2017-11-23T07:32:31.240Z,52,,,,,27.4,
2017-11-23T07:32:41.330Z,,,,36.7,,,
2017-11-23T07:32:51.268Z,52,,,37.1,29,27.4,
2017-11-23T07:33:01.241Z,52,,,,,27.4,
2017-11-23T07:33:11.240Z,52,,,37.2,30,27.4,
2017-11-23T07:33:21.262Z,52,,,37.5,29,27.4,
2017-11-23T07:33:31.240Z,52,,,,,27.4,
2017-11-23T07:33:41.329Z,,,,37.7,,,
2017-11-23T07:33:51.246Z,52,,,38,,27.5,
2017-11-23T07:34:01.240Z,52,,,,,27.5,
2017-11-23T07:34:11.241Z,52,,,38.2,,27.5,
2017-11-23T07:34:21.248Z,52,,,38.7,,27.5,
2017-11-23T07:34:31.240Z,52,,,39.1,30,27.5,
2017-11-23T07:34:41.329Z,52,,,,,27.5,
2017-11-23T07:34:51.243Z,52,,,39.3,29,27.5,
2017-11-23T07:35:01.240Z,,,1,39.2,0,,0
2017-11-23T07:35:11.239Z,,,,37.2,,,
2017-11-23T07:35:21.249Z,52,,,35.5,,27.5,
2017-11-23T07:35:31.240Z,52,,,34.8,,27.5,
2017-11-23T07:35:41.332Z,52,,,34.7,,27.7,
2017-11-23T07:35:51.240Z,52,,,34.5,,27.7,
2017-11-23T07:36:01.253Z,52,,,,,27.7,
2017-11-23T07:36:11.285Z,52,,,,,27.7,
2017-11-23T07:36:21.240Z,52,,,,,27.7,
2017-11-23T07:36:31.291Z,52,,,,,27.7,
2017-11-23T07:36:41.348Z,,,,34.4,,,
2017-11-23T07:36:51.271Z,52,,,34.3,,27.7,
2017-11-23T07:37:01.258Z,52,,,,,27.8,
2017-11-23T07:37:11.251Z,52,,,34.2,,27.8,
2017-11-23T07:37:21.254Z,52,,,,,27.8,
2017-11-23T07:37:31.240Z,52,,,,,27.8,
2017-11-23T07:37:41.377Z,52,,,34.1,,27.8,
2017-11-23T07:37:51.246Z,52,,,,,27.8,
2017-11-23T07:38:01.488Z,52,,,,,27.8,
2017-11-23T07:38:21.239Z,52,,,34,,27.8,
2017-11-23T07:38:31.241Z,52,,,,,27.8,
2017-11-23T07:38:41.330Z,52,,,,,27.8,
2017-11-23T07:38:51.249Z,52,,,,,27.8,
2017-11-23T07:39:01.239Z,52,,,,,27.9,
2017-11-23T07:39:11.239Z,52,,,,,27.9,
2017-11-23T07:39:21.245Z,52,,,,,27.9,
2017-11-23T07:39:31.239Z,52,,,,,27.9,
2017-11-23T07:39:41.334Z,52,,,,,27.9,
2017-11-23T07:39:51.241Z,52,,,,,27.9,
2017-11-23T07:40:01.239Z,52,,,,,27.9,
2017-11-23T07:40:11.261Z,52,,,,,27.9,
2017-11-23T07:40:21.262Z,52,,,,,27.9,
2017-11-23T07:40:31.239Z,52,,,,,27.9,
2017-11-23T07:40:51.239Z,52,,,,,27.9,
2017-11-23T07:41:01.241Z,52,,,,,27.9,
2017-11-23T07:41:11.259Z,52,,,,,27.9,
2017-11-23T07:41:21.253Z,52,,,34.1,,27.9,
2017-11-23T07:41:31.239Z,52,,,,,27.9,
2017-11-23T07:41:41.332Z,52,,,,,28,
2017-11-23T07:41:51.239Z,52,,,,,28,
2017-11-23T07:42:01.256Z,52,,,34.2,,28,
2017-11-23T07:42:11.239Z,52,,,,,28,
2017-11-23T07:42:21.279Z,52,,,,,28,
2017-11-23T07:42:31.239Z,52,,,,,28,
2017-11-23T07:42:41.337Z,52,,,,,28,
2017-11-23T07:42:51.239Z,52,,,34.3,,28,
2017-11-23T07:43:01.278Z,52,,,,,28,
2017-11-23T07:43:11.244Z,52,,,,,28,
2017-11-23T07:43:21.250Z,52,,,,,28,
2017-11-23T07:43:31.240Z,52,,,,,28,
2017-11-23T07:43:41.351Z,52,,,,,28,
2017-11-23T07:43:51.252Z,52,,,34.4,,28,
2017-11-23T07:44:01.266Z,52,,,,,28,
2017-11-23T07:44:11.257Z,52,,,,,28,
2017-11-23T07:44:21.239Z,52,,,,,28,
2017-11-23T07:44:31.319Z,52,,,,,28,
2017-11-23T07:44:51.247Z,52,,,,,28,
2017-11-23T07:45:01.239Z,52,,,,,28,
2017-11-23T07:45:11.239Z,52,,,,,28,
2017-11-23T07:45:21.256Z,52,,,,,28.1,
2017-11-23T07:45:31.239Z,52,,,,,28.1,
2017-11-23T07:45:41.329Z,52,58,1,34.4,0,28.1,0
2017-11-23T07:45:51.246Z,52,,,,,28.1,
2017-11-23T07:46:01.242Z,52,,,,,28.1,
2017-11-23T07:46:16.259Z,52,,,,,28.1,
2017-11-23T07:46:21.265Z,52,,,,,28.1,
2017-11-23T07:46:31.240Z,52,,,,,28.1,
2017-11-23T07:46:41.330Z,52,,,,,28.1,
2017-11-23T07:46:51.244Z,52,,,,,28.1,
2017-11-23T07:47:01.253Z,52,,,,,28.1,
2017-11-23T07:47:11.239Z,52,,,34.3,,28.1,
2017-11-23T07:47:21.278Z,52,,,,,28.1,
2017-11-23T07:47:31.290Z,52,,,,,28.1,
2017-11-23T07:47:41.330Z,52,,,,,28.1,
2017-11-23T07:47:51.243Z,52,,,,,28.1,
2017-11-23T07:48:01.240Z,52,,,,,28.1,
2017-11-23T07:48:11.242Z,52,,,,,28.1,
2017-11-23T07:48:21.266Z,52,,,,,28.1,
2017-11-23T07:48:31.243Z,52,,,,,28.1,
2017-11-23T07:48:41.328Z,52,,,34.2,,28.1,
2017-11-23T07:48:51.242Z,52,,,34.2,,28.1,
2017-11-23T07:49:01.239Z,52,,,,,28.1,
2017-11-23T07:49:11.244Z,52,0,0,34,60,33.5,2
2017-11-23T07:49:21.250Z,52,,,42.6,98,35.9,
2017-11-23T07:49:31.239Z,52,,,44.3,96,39.9,
2017-11-23T07:49:41.328Z,,,,47,97,,
2017-11-23T07:49:51.247Z,,,0,48.3,0,,0
2017-11-23T07:50:01.238Z,52,,,,,44.3,
2017-11-23T07:50:11.242Z,,,,47.8,,,
2017-11-23T07:50:21.242Z,52,,,46.8,,44.2,
2017-11-23T07:50:31.243Z,52,,,46.7,,44.1,
2017-11-23T07:50:41.328Z,52,,,,,43.8,
2017-11-23T07:50:51.243Z,52,,,,,43.6,
2017-11-23T07:51:01.292Z,,58,1,46.6,,,0
2017-11-23T07:51:11.241Z,52,,,,,43.5,
2017-11-23T07:51:21.239Z,52,,,,,43.2,
2017-11-23T07:51:31.241Z,,5,0,,,,0
2017-11-23T07:51:41.328Z,52,,1,46.5,,43,0
2017-11-23T07:51:51.243Z,52,58,,,,42.9,
2017-11-23T07:52:01.243Z,52,,,,,42.7,
2017-11-23T07:52:11.240Z,52,,,,,42.6,
2017-11-23T07:52:21.241Z,52,,,46.4,,42.4,
2017-11-23T07:52:31.238Z,52,,,,,42.3,
2017-11-23T07:52:41.335Z,52,,,,,42.2,
2017-11-23T07:52:51.238Z,52,,,,,42,
2017-11-23T07:53:01.262Z,52,,,46.3,,41.9,
2017-11-23T07:53:11.243Z,52,,,,,41.8,
2017-11-23T07:53:21.244Z,52,,,46.2,,41.6,
2017-11-23T07:53:31.239Z,52,,,,,41.5,
2017-11-23T07:53:41.328Z,52,,,,,41.4,
2017-11-23T07:53:51.245Z,52,,,46.1,,41.2,
2017-11-23T07:54:01.254Z,52,,,,,40.9,
2017-11-23T07:54:21.249Z,52,,,46,,40.8,
2017-11-23T07:54:31.315Z,52,,,45.9,,40.5,
2017-11-23T07:54:51.251Z,52,,,,,40.3,
2017-11-23T07:55:11.245Z,52,,,,,40.2,
2017-11-23T07:55:21.245Z,52,,,45.8,,40.1,
2017-11-23T07:55:31.255Z,52,,,,,40,
2017-11-23T07:55:41.329Z,52,,,45.7,,39.9,
2017-11-23T07:55:51.238Z,52,,,,,39.8,
2017-11-23T07:56:01.244Z,52,,,45.6,,39.6,
2017-11-23T07:56:11.317Z,52,,,,,39.5,
2017-11-23T07:56:21.238Z,52,,,45.5,,39.4,
2017-11-23T07:56:31.253Z,52,,,,,39.2,
2017-11-23T07:56:51.256Z,52,,,45.4,,39.1,
2017-11-23T07:57:01.239Z,52,,,,,38.8,
2017-11-23T07:57:11.240Z,52,,,,,38.8,
2017-11-23T07:57:21.277Z,52,,,45.3,,38.7,
2017-11-23T07:57:31.273Z,52,,,,,38.5,
2017-11-23T07:57:51.244Z,52,,,45.2,,38.4,
2017-11-23T07:58:01.238Z,52,,,,,38.2,
2017-11-23T07:58:11.265Z,52,,,,,38.2,
2017-11-23T07:58:21.238Z,52,,,45.1,,38.2,
2017-11-23T07:58:31.244Z,52,,,,,38,
2017-11-23T07:58:41.334Z,52,,,,,37.9,
2017-11-23T07:58:51.238Z,,,,45,,,
2017-11-23T07:59:01.243Z,52,,,,,37.7,
2017-11-23T07:59:21.242Z,52,,,44.9,,37.6,
2017-11-23T07:59:41.328Z,52,,,44.8,,37.5,
2017-11-23T07:59:51.251Z,52,,,,,37.3,
2017-11-23T08:00:11.238Z,52,,,,,37.2,
2017-11-23T08:00:21.238Z,52,,,44.7,,37.2,
2017-11-23T08:00:31.238Z,52,,,,,36.9,
2017-11-23T08:00:51.237Z,52,,,44.6,,36.8,
2017-11-23T08:01:01.238Z,52,,,,,36.7,
2017-11-23T08:01:11.242Z,52,,,,,36.7,
2017-11-23T08:01:26.332Z,52,,,44.5,,36.6,
2017-11-23T08:01:36.283Z,52,,,,,36.5,
2017-11-23T08:01:51.244Z,52,,,44.4,,36.4,
2017-11-23T08:02:01.340Z,52,,,,,36.2,
2017-11-23T08:02:11.238Z,52,,,,,36.2,
2017-11-23T08:02:21.238Z,52,,,,,36.2,
2017-11-23T08:02:31.238Z,52,,,,,36.1,
2017-11-23T08:02:41.336Z,52,,,44.3,,36,
2017-11-23T08:02:51.253Z,52,,,,,36,
2017-11-23T08:03:01.239Z,52,,,44.2,,35.9,
2017-11-23T08:03:11.238Z,52,,,,,35.9,
2017-11-23T08:03:21.238Z,52,,,,,35.8,
2017-11-23T08:03:31.243Z,52,,,,,35.7,
2017-11-23T08:03:41.329Z,52,,,,,35.6,
2017-11-23T08:03:51.237Z,52,,,44.1,,35.6,
2017-11-23T08:04:01.243Z,52,,,,,35.5,
2017-11-23T08:04:11.241Z,52,,,,,35.4,
2017-11-23T08:04:21.243Z,52,,,44,,35.3,
2017-11-23T08:04:41.328Z,52,,,,,35.2,
2017-11-23T08:04:51.239Z,52,,,43.9,,35.1,
2017-11-23T08:05:01.237Z,,,,43.9,,,
2017-11-23T08:05:21.243Z,52,,,,,34.9,
2017-11-23T08:05:31.256Z,52,,,,,34.9,
2017-11-23T08:05:41.331Z,52,,,,,34.8,
2017-11-23T08:05:51.237Z,52,,,43.8,,34.8,
2017-11-23T08:06:01.237Z,52,,,,,34.7,
2017-11-23T08:06:11.247Z,52,,,,,34.7,
2017-11-23T08:06:21.243Z,52,,,,,34.6,
2017-11-23T08:06:31.246Z,52,,,,,34.5,
2017-11-23T08:06:41.361Z,52,,,43.7,,34.5,
2017-11-23T08:06:51.272Z,52,,,,,34.4,
2017-11-23T08:07:01.243Z,52,,,,,34.4,
2017-11-23T08:07:11.238Z,52,,,,,34.3,
2017-11-23T08:07:21.241Z,52,,,43.6,,34.3,
2017-11-23T08:07:31.265Z,52,,,,,34.2,
2017-11-23T08:07:41.331Z,52,,,,,34.2,
2017-11-23T08:07:51.241Z,52,,,,,34.1,
2017-11-23T08:08:01.366Z,52,,,,,34.1,
2017-11-23T08:08:11.239Z,52,,,43.5,,34,
2017-11-23T08:08:21.319Z,52,,,,,33.9,
2017-11-23T08:08:31.243Z,52,,1,43.5,,33.8,0
2017-11-23T08:08:41.333Z,52,,,47,42,33.7,
2017-11-23T08:08:51.238Z,52,,,48.4,34,33.7,
2017-11-23T08:09:01.253Z,,,,43,29,,
2017-11-23T08:09:11.249Z,52,,,41.2,,33.7,
2017-11-23T08:09:21.237Z,,,,36.8,,,
2017-11-23T08:09:31.237Z,52,,,34.9,,33.6,
2017-11-23T08:09:41.327Z,52,,,34,,33.6,
2017-11-23T08:09:51.240Z,,,,32.6,29,,
2017-11-23T08:10:01.239Z,52,,,,,33.5,
2017-11-23T08:10:11.314Z,,,,32.5,,,
2017-11-23T08:10:21.269Z,52,,,33.4,,33.4,
2017-11-23T08:10:31.243Z,52,,,33.6,,33.4,
2017-11-23T08:10:41.334Z,52,,,,,33.3,
2017-11-23T08:10:51.247Z,,,,33.7,29,,
2017-11-23T08:11:01.238Z,52,,,,,33.3,
2017-11-23T08:11:11.247Z,,,,33.8,,,
2017-11-23T08:11:21.243Z,52,,,34.2,,33.2,
2017-11-23T08:11:31.247Z,52,,,,,33.1,
2017-11-23T08:11:41.373Z,,,,34.7,30,,
2017-11-23T08:11:51.246Z,52,,,34.9,,33.1,
