Time,ActPow,HwActive,PrimT,PrimTSet,ChActive,HwTOutlet,HwTSet
2017-12-30T04:15:42.805Z,,,,,,21.6,50
2017-12-30T04:15:52.805Z,,,,,,21.6,50
2017-12-30T04:16:02.804Z,,,,,,21.6,50
2017-12-30T04:16:12.805Z,,,,,,21.6,50
2017-12-30T04:16:22.805Z,,,,,,21.6,50
2017-12-30T04:16:32.804Z,,,,,,21.6,50
2017-12-30T04:16:42.805Z,,,,,,21.6,50
2017-12-30T04:16:52.805Z,,,,,,21.6,50
2017-12-30T04:17:02.805Z,,,,,,21.6,50
2017-12-30T04:17:12.805Z,,,,,,21.6,50
2017-12-30T04:17:22.804Z,,,,,,21.6,50
2017-12-30T04:17:32.805Z,,,,,,21.6,50
2017-12-30T04:17:42.805Z,,,,,,21.6,50
2017-12-30T04:17:52.805Z,,,,,,21.6,50
2017-12-30T04:18:02.808Z,,,,,,21.6,50
2017-12-30T04:18:12.805Z,,,,,,21.6,50
2017-12-30T04:18:22.805Z,,,30.6,,,21.6,50
2017-12-30T04:18:32.805Z,,,,,,21.6,50
2017-12-30T04:18:42.804Z,,,,,,21.6,50
2017-12-30T04:18:52.805Z,,,,,,21.6,50
2017-12-30T04:19:02.805Z,,,,,,21.6,50
2017-12-30T04:19:12.805Z,,,,,,21.6,50
2017-12-30T04:19:22.805Z,,,,,,21.6,50
2017-12-30T04:19:32.805Z,,,,,,21.6,50
2017-12-30T04:19:42.805Z,,,,,,21.6,50
2017-12-30T04:19:52.805Z,,,,,,21.6,50
2017-12-30T04:20:02.804Z,,,,,,21.6,50
2017-12-30T04:20:12.805Z,,,,,,21.6,50
2017-12-30T04:20:22.804Z,,,,,,21.6,50
2017-12-30T04:20:32.805Z,,,,,,21.6,50
2017-12-30T04:20:42.805Z,,,,,,21.6,50
2017-12-30T04:20:52.805Z,,,,,,21.6,50
2017-12-30T04:21:02.805Z,,,,,,21.6,50
2017-12-30T04:21:12.804Z,,,,,,21.6,50
2017-12-30T04:21:22.805Z,,,30.5,,,21.6,50
2017-12-30T04:21:32.805Z,,,30.6,,,21.6,50
2017-12-30T04:21:42.805Z,,,30.5,,,21.6,50
2017-12-30T04:21:52.805Z,,,,,,21.5,50
2017-12-30T04:22:02.804Z,,,,,,21.6,50
2017-12-30T04:22:12.805Z,,,,,,21.5,50
2017-12-30T04:22:22.805Z,,,,,,21.5,50
2017-12-30T04:22:32.804Z,,,,,,21.6,50
2017-12-30T04:22:42.805Z,,,,,,21.6,50
2017-12-30T04:22:52.805Z,,,,,,21.6,50
2017-12-30T04:23:02.805Z,,,,,,21.5,50
2017-12-30T04:23:12.805Z,,,,,,21.5,50
2017-12-30T04:23:22.805Z,,,,,,21.5,50
2017-12-30T04:23:32.805Z,,,,,,21.5,50
2017-12-30T04:23:42.805Z,,,,,,21.6,50
2017-12-30T04:23:52.805Z,,,,,,21.5,50
2017-12-30T04:24:02.805Z,,,,,,21.5,50
2017-12-30T04:24:12.805Z,,,,,,21.5,50
2017-12-30T04:24:22.805Z,,,,,,21.5,50
2017-12-30T04:24:32.805Z,,,,,,21.5,50
2017-12-30T04:24:42.805Z,,,,,,21.5,50
2017-12-30T04:24:52.805Z,,,,,,21.5,50
2017-12-30T04:25:02.805Z,,,,,,21.5,50
2017-12-30T04:25:12.805Z,,,30.4,,,21.5,50
2017-12-30T04:25:22.805Z,,,,,,21.5,50
2017-12-30T04:25:32.805Z,,,,,,21.5,50
2017-12-30T04:25:42.805Z,,,,,,21.5,50
2017-12-30T04:25:52.805Z,,,,,,21.5,50
2017-12-30T04:26:02.805Z,,,,,,21.5,50
2017-12-30T04:26:12.805Z,,,,,,21.5,50
2017-12-30T04:26:22.806Z,,,,,,21.5,50
2017-12-30T04:26:32.805Z,,,,,,21.5,50
2017-12-30T04:26:42.805Z,,,,,,21.5,50
2017-12-30T04:26:52.805Z,,,,,,21.5,50
2017-12-30T04:27:02.805Z,,,,,,21.5,50
2017-12-30T04:27:12.805Z,,,,,,21.5,50
2017-12-30T04:27:22.805Z,,,,,,21.5,50
2017-12-30T04:27:32.805Z,,,,,,21.5,50
2017-12-30T04:27:42.805Z,,,,,,21.5,50
2017-12-30T04:27:52.805Z,,,,,,21.5,50
2017-12-30T04:28:02.805Z,,,,,,21.5,50
2017-12-30T04:28:12.805Z,,,,,,21.5,50
2017-12-30T04:28:22.805Z,,,,,,21.5,50
2017-12-30T04:28:32.805Z,,,30.3,,,21.5,50
2017-12-30T04:28:42.805Z,,,,,,21.5,50
2017-12-30T04:28:52.805Z,,,,,,21.5,50
2017-12-30T04:29:02.805Z,,,,,,21.5,50
2017-12-30T04:29:12.805Z,,,,,,21.5,50
2017-12-30T04:29:22.805Z,,,,,,21.5,50
2017-12-30T04:29:32.805Z,0,0,30.3,5,0,21.5,50
2017-12-30T04:29:42.805Z,,,,,,21.5,50
2017-12-30T04:29:52.805Z,,,,,,21.5,50
2017-12-30T04:30:02.806Z,,,,,,21.5,50
2017-12-30T04:30:12.805Z,,,,,,21.5,50
2017-12-30T04:30:22.805Z,,,,,,21.5,50
2017-12-30T04:30:32.805Z,,,,,,21.5,50
2017-12-30T04:30:42.806Z,,,,,,21.5,50
2017-12-30T04:30:52.805Z,,,,,,21.5,50
2017-12-30T04:31:02.805Z,,,,,,21.5,50
2017-12-30T04:31:12.805Z,,,,,,21.5,50
2017-12-30T04:31:22.805Z,,,,,,21.5,50
2017-12-30T04:31:32.806Z,,,,,,21.5,50
2017-12-30T04:31:42.812Z,,,,,,21.5,50
2017-12-30T04:31:52.806Z,,,30.2,,,21.5,50
2017-12-30T04:32:02.806Z,,,,,,21.5,50
2017-12-30T04:32:12.806Z,,,,,,21.5,50
2017-12-30T04:32:22.805Z,,,,,,21.5,50
2017-12-30T04:32:32.806Z,,,,,,21.5,50
2017-12-30T04:32:42.805Z,,,,,,21.5,50
2017-12-30T04:32:52.805Z,,,,,,21.5,50
2017-12-30T04:33:02.805Z,,,,,,21.5,50
2017-12-30T04:33:12.806Z,,,,,,21.3,50
2017-12-30T04:33:22.806Z,,,,,,21.5,50
2017-12-30T04:33:32.805Z,,,,,,21.5,50
2017-12-30T04:33:42.806Z,,,,,,21.5,50
2017-12-30T04:33:52.806Z,,,,,,21.5,50
2017-12-30T04:34:02.806Z,,,,,,21.5,50
2017-12-30T04:34:12.806Z,,,,,,21.3,50
2017-12-30T04:34:22.806Z,,,,,,21.5,50
2017-12-30T04:34:32.806Z,,,,,,21.5,50
2017-12-30T04:34:42.806Z,,,,,,21.5,50
2017-12-30T04:34:52.806Z,,,,,,21.5,50
2017-12-30T04:35:02.806Z,,,,,,21.3,50
2017-12-30T04:35:12.806Z,,,30.1,,,21.5,50
2017-12-30T04:35:22.806Z,,,,,,21.5,50
2017-12-30T04:35:32.806Z,,,,,,21.3,50
2017-12-30T04:35:42.805Z,,,,,,21.5,50
2017-12-30T04:35:52.806Z,,,,,,21.3,50
2017-12-30T04:36:02.807Z,,,,,,21.3,50
2017-12-30T04:36:12.806Z,,,,,,21.3,50
2017-12-30T04:36:22.808Z,,,,,,21.3,50
2017-12-30T04:36:32.805Z,,,,,,21.3,50
2017-12-30T04:36:42.806Z,,,,,,21.3,50
2017-12-30T04:36:52.806Z,,,,,,21.5,50
2017-12-30T04:37:02.806Z,,,,,,21.3,50
2017-12-30T04:37:12.806Z,,,,,,21.3,50
2017-12-30T04:37:22.806Z,,,,,,21.3,50
2017-12-30T04:37:32.806Z,,,,,,21.3,50
2017-12-30T04:37:42.806Z,,,,,,21.3,50
2017-12-30T04:37:52.806Z,,,,,,21.3,50
2017-12-30T04:38:02.806Z,,,,,,21.3,50
2017-12-30T04:38:12.806Z,,,30,,,21.3,50
2017-12-30T04:38:22.806Z,,,30.1,,,21.3,50
2017-12-30T04:38:32.806Z,,,30,,,21.3,50
2017-12-30T04:38:42.806Z,,,,,,21.3,50
2017-12-30T04:38:52.806Z,,,,,,21.3,50
2017-12-30T04:39:02.806Z,,,,,,21.3,50
2017-12-30T04:39:12.806Z,,,,,,21.3,50
2017-12-30T04:39:22.806Z,,,,,,21.3,50
2017-12-30T04:39:32.806Z,,,,,,21.3,50
2017-12-30T04:39:42.807Z,,,,,,21.3,50
2017-12-30T04:39:52.806Z,,,,,,21.3,50
2017-12-30T04:40:02.806Z,,,,,,21.3,50
2017-12-30T04:40:12.806Z,,,,,,21.3,50
2017-12-30T04:40:22.806Z,,,,,,21.3,50
2017-12-30T04:40:32.807Z,,,,,,21.3,50
2017-12-30T04:40:42.806Z,,,,,,21.3,50
2017-12-30T04:40:52.808Z,,,,,,21.3,50
2017-12-30T04:41:02.807Z,,,,,,21.3,50
2017-12-30T04:41:12.806Z,,,,,,21.3,50
2017-12-30T04:41:22.807Z,,,,,,21.3,50
2017-12-30T04:41:32.807Z,,,,,,21.3,50
2017-12-30T04:41:42.806Z,,,29.9,,,21.3,50
2017-12-30T04:41:52.807Z,,,29.9,,,21.3,50
2017-12-30T04:42:02.806Z,,,30,,,21.3,50
2017-12-30T04:42:12.807Z,,,29.9,,,21.3,50
2017-12-30T04:42:22.807Z,,,,,,21.3,50
2017-12-30T04:42:32.807Z,,,,,,21.3,50
2017-12-30T04:42:42.807Z,,,,,,21.3,50
2017-12-30T04:42:52.806Z,,,,,,21.3,50
2017-12-30T04:43:02.807Z,,,,,,21.3,50
2017-12-30T04:43:12.807Z,,,,,,21.3,50
2017-12-30T04:43:22.807Z,,,,,,21.3,50
2017-12-30T04:43:32.807Z,,,,,,21.3,50
2017-12-30T04:43:42.807Z,,,,,,21.3,50
2017-12-30T04:43:52.807Z,,,,,,21.3,50
2017-12-30T04:44:02.807Z,,,,,,21.3,50
2017-12-30T04:44:12.807Z,,,,,,21.3,50
2017-12-30T04:44:22.807Z,,,,,,21.3,50
2017-12-30T04:44:32.807Z,,,,,,21.3,50
2017-12-30T04:44:42.807Z,,,,,,21.3,50
2017-12-30T04:44:52.807Z,,,,,,21.3,50
2017-12-30T04:45:02.807Z,,,,,,21.3,50
2017-12-30T04:45:12.807Z,,,,,,21.3,50
2017-12-30T04:45:22.807Z,,,29.8,,,21.3,50
2017-12-30T04:45:32.807Z,,,29.9,,,21.3,50
2017-12-30T04:45:42.807Z,,,29.8,,,21.3,50
2017-12-30T04:45:52.807Z,,,,,,21.3,50
2017-12-30T04:46:02.807Z,,,,,,21.3,50
2017-12-30T04:46:12.807Z,,,,,,21.3,50
2017-12-30T04:46:22.807Z,,,,,,21.2,50
2017-12-30T04:46:32.807Z,,,,,,21.2,50
2017-12-30T04:46:42.807Z,,,,,,21.3,50
2017-12-30T04:46:52.807Z,,,,,,21.2,50
2017-12-30T04:47:02.807Z,,,,,,21.2,50
2017-12-30T04:47:12.807Z,,,,,,21.2,50
2017-12-30T04:47:22.807Z,,,,,,21.2,50
2017-12-30T04:47:32.807Z,,,,,,21.2,50
2017-12-30T04:47:42.807Z,,,,,,21.2,50
2017-12-30T04:47:52.807Z,,,,,,21.2,50
2017-12-30T04:48:02.807Z,,,,,,21.2,50
2017-12-30T04:48:12.807Z,,,,,,21.2,50
2017-12-30T04:48:22.807Z,,,,,,21.2,50
2017-12-30T04:48:32.807Z,,,,,,21.2,50
2017-12-30T04:48:42.807Z,,,,,,21.2,50
2017-12-30T04:48:52.807Z,,,29.6,,,21.2,50
2017-12-30T04:49:02.807Z,,,29.8,,,21.2,50
2017-12-30T04:49:12.807Z,,,29.6,,,21.2,50
2017-12-30T04:49:22.807Z,,,,,,21.2,50
2017-12-30T04:49:32.807Z,,,,,,21.2,50
2017-12-30T04:49:42.807Z,,,,,,21.2,50
2017-12-30T04:49:52.807Z,,,,,,21.2,50
2017-12-30T04:50:02.807Z,,,,,,21.2,50
2017-12-30T04:50:12.807Z,,,,,,21.2,50
2017-12-30T04:50:22.807Z,,,,,,21.2,50
2017-12-30T04:50:32.806Z,,,,,,21.2,50
2017-12-30T04:50:42.807Z,,,,,,21.2,50
2017-12-30T04:50:52.807Z,,,,,,21.2,50
2017-12-30T04:51:02.807Z,,,,,,21.2,50
2017-12-30T04:51:12.808Z,,,,,,21.2,50
2017-12-30T04:51:22.807Z,,,,,,21.2,50
2017-12-30T04:51:32.807Z,,,,,,21.2,50
2017-12-30T04:51:42.807Z,,,,,,21.2,50
2017-12-30T04:51:52.807Z,,,,,,21.2,50
2017-12-30T04:52:02.807Z,,,,,,21.2,50
2017-12-30T04:52:12.806Z,,,,,,21.2,50
2017-12-30T04:52:22.807Z,,,,,,21.2,50
2017-12-30T04:52:32.807Z,,,,,,21.2,50
2017-12-30T04:52:42.807Z,,,29.5,,,21.2,50
2017-12-30T04:52:52.807Z,,,,,,21.2,50
2017-12-30T04:53:02.806Z,,,,,,21.2,50
2017-12-30T04:53:12.807Z,,,,,,21.2,50
2017-12-30T04:53:22.807Z,,,,,,21.2,50
2017-12-30T04:53:32.807Z,,,,,,21.2,50
2017-12-30T04:53:42.807Z,,,,,,21.2,50
2017-12-30T04:53:52.807Z,,,,,,21.2,50
2017-12-30T04:54:02.806Z,,,,,,21.2,50
2017-12-30T04:54:12.807Z,,,,,,21.2,50
2017-12-30T04:54:22.807Z,,,,,,21.2,50
2017-12-30T04:54:32.807Z,,,,,,21.2,50
2017-12-30T04:54:42.807Z,,,,,,21.2,50
2017-12-30T04:54:52.806Z,,,,,,21.2,50
2017-12-30T04:55:02.807Z,,,,,,21.2,50
2017-12-30T04:55:12.806Z,,,,,,21.2,50
2017-12-30T04:55:22.807Z,,,,,,21.2,50
2017-12-30T04:55:32.807Z,,,,,,21.2,50
2017-12-30T04:55:42.807Z,,,,,,21.2,50
2017-12-30T04:55:52.807Z,,,,,,21.2,50
2017-12-30T04:56:02.806Z,,,29.4,,,21.2,50
2017-12-30T04:56:12.807Z,,,29.5,,,21.2,50
2017-12-30T04:56:22.807Z,,,29.4,,,21.2,50
2017-12-30T04:56:32.806Z,,,,,,21.2,50
2017-12-30T04:56:42.807Z,,,,,,21.2,50
2017-12-30T04:56:52.807Z,,,,,,21.2,50
2017-12-30T04:57:02.807Z,,,,,,21.2,50
2017-12-30T04:57:12.807Z,,,,,,21.2,50
2017-12-30T04:57:22.806Z,,,,,,21.2,50
2017-12-30T04:57:32.807Z,,,,,,21.2,50
2017-12-30T04:57:42.807Z,,,,,,21.2,50
2017-12-30T04:57:52.808Z,,,,,,21.2,50
2017-12-30T04:58:02.806Z,,,,,,21.2,50
2017-12-30T04:58:12.807Z,,,,,,21.2,50
2017-12-30T04:58:22.807Z,,,,,,21.2,50
2017-12-30T04:58:32.807Z,,,,,,21.2,50
2017-12-30T04:58:42.807Z,,,,,,21.1,50
2017-12-30T04:58:52.807Z,,,,,,21.1,50
2017-12-30T04:59:02.806Z,,,,,,21.1,50
2017-12-30T04:59:12.806Z,,,,,,21.2,50
2017-12-30T04:59:22.807Z,,,,,,21.1,50
2017-12-30T04:59:32.807Z,,,,,,21.1,50
2017-12-30T04:59:42.807Z,,,29.3,,,21.1,50
2017-12-30T04:59:52.807Z,,,,,,21.1,50
2017-12-30T05:00:02.807Z,,,,,,21.1,50
2017-12-30T05:00:12.807Z,,,,,,21.1,50
2017-12-30T05:00:22.806Z,,,,,,21.1,50
2017-12-30T05:00:32.807Z,,,,,,21.1,50
2017-12-30T05:00:42.806Z,,,,,,21.1,50
2017-12-30T05:00:52.807Z,,,,,,21.1,50
2017-12-30T05:01:02.807Z,,,,,,21.1,50
2017-12-30T05:01:12.807Z,,,,,,21.1,50
2017-12-30T05:01:22.807Z,,,,,,21.1,50
2017-12-30T05:01:32.807Z,,,,,,21.1,50
2017-12-30T05:01:42.811Z,,,,,,21.1,50
2017-12-30T05:01:52.807Z,,,,,,21.1,50
2017-12-30T05:02:02.807Z,,,,,,21.1,50
2017-12-30T05:02:12.807Z,,,,,,21.1,50
2017-12-30T05:02:22.806Z,,,,,,21.1,50
2017-12-30T05:02:32.806Z,,,,,,21.1,50
2017-12-30T05:02:42.806Z,,,,,,21.1,50
2017-12-30T05:02:52.806Z,,,,,,21.1,50
2017-12-30T05:03:02.807Z,,,,,,21.1,50
2017-12-30T05:03:12.808Z,,,,,,21.1,50
2017-12-30T05:03:22.807Z,,,29.2,,,21.1,50
2017-12-30T05:03:32.806Z,,,29.3,,,21.1,50
2017-12-30T05:03:42.806Z,,,29.2,,,21.1,50
2017-12-30T05:03:52.809Z,,,,,,21.1,50
2017-12-30T05:04:02.807Z,,,,,,21.1,50
2017-12-30T05:04:12.834Z,,,,,,21.1,50
2017-12-30T05:04:22.888Z,,,,,,21.1,50
2017-12-30T05:04:32.920Z,,,,,,21.1,50
2017-12-30T05:04:42.941Z,,,,,,21.1,50
2017-12-30T05:04:52.999Z,,,,,,21.1,50
2017-12-30T05:05:02.806Z,,,,,,21.1,50
2017-12-30T05:05:12.806Z,,,,,,21.1,50
2017-12-30T05:05:22.806Z,,,,,,21.1,50
2017-12-30T05:05:32.809Z,,,,,,21.1,50
2017-12-30T05:05:42.811Z,,,,,,21.1,50
2017-12-30T05:05:52.806Z,,,,,,21.1,50
2017-12-30T05:06:02.807Z,,,,,,21.1,50
2017-12-30T05:06:12.809Z,,,,,,21.1,50
2017-12-30T05:06:22.808Z,,,,,,21.1,50
2017-12-30T05:06:32.809Z,,,,,,21.1,50
2017-12-30T05:06:42.807Z,,,,,,21.1,50
2017-12-30T05:06:52.810Z,,,29,,,21.1,50
2017-12-30T05:07:02.806Z,,,,,,21.1,50
2017-12-30T05:07:12.811Z,,,,,,21.1,50
2017-12-30T05:07:22.807Z,,,,,,21.1,50
2017-12-30T05:07:32.806Z,,,,,,21.1,50
2017-12-30T05:07:42.807Z,,,,,,21.1,50
2017-12-30T05:07:52.806Z,,,,,,21.1,50
2017-12-30T05:08:02.806Z,,,,,,21.1,50
2017-12-30T05:08:12.806Z,,,,,,21.1,50
2017-12-30T05:08:22.806Z,,,,,,21.1,50
2017-12-30T05:08:32.807Z,,,,,,21.1,50
2017-12-30T05:08:42.807Z,,,,,,21.1,50
2017-12-30T05:08:52.807Z,,,,,,21.1,50
2017-12-30T05:09:02.806Z,,,,,,21.1,50
2017-12-30T05:09:12.807Z,,,,,,21.1,50
2017-12-30T05:09:22.812Z,,,,,,21.1,50
2017-12-30T05:09:32.807Z,,,,,,21.1,50
2017-12-30T05:09:42.811Z,,,29,,,,
2017-12-30T05:09:52.807Z,,,29,,,21.1,50
2017-12-30T05:10:02.811Z,,,28.9,,,21.1,50
2017-12-30T05:10:12.806Z,,,29,,,20.9,50
2017-12-30T05:10:22.812Z,,,28.9,,,21.1,50
2017-12-30T05:10:32.806Z,,,28.9,,,21.1,50
2017-12-30T05:10:42.806Z,,,28.9,,,,
2017-12-30T05:10:52.807Z,,,,,,20.9,50
2017-12-30T05:11:02.807Z,,,,,,20.9,50
2017-12-30T05:11:12.811Z,,,,,,20.9,50
2017-12-30T05:11:22.806Z,,,,,,20.9,50
2017-12-30T05:11:32.806Z,,,,,,20.9,50
2017-12-30T05:11:42.807Z,,,,,,20.9,50
2017-12-30T05:11:52.808Z,,,,,,20.9,50
2017-12-30T05:12:02.806Z,,,,,,20.9,50
2017-12-30T05:12:12.807Z,,,,,,20.9,50
2017-12-30T05:12:22.807Z,,,,,,20.9,50
2017-12-30T05:12:32.806Z,,,,,,20.9,50
2017-12-30T05:12:42.806Z,,,,,,20.9,50
2017-12-30T05:12:52.807Z,,,,,,20.9,50
2017-12-30T05:13:02.806Z,,,,,,20.9,50
2017-12-30T05:13:12.807Z,,,,,,20.9,50
2017-12-30T05:13:22.807Z,,,,,,20.9,50
2017-12-30T05:13:32.806Z,,,,,,20.9,50
2017-12-30T05:13:42.806Z,,,,,,20.9,50
2017-12-30T05:13:52.807Z,,,,,,20.9,50
2017-12-30T05:14:02.807Z,,,28.8,,,20.9,50
2017-12-30T05:14:12.807Z,,,,,,20.9,50
2017-12-30T05:14:22.806Z,,,,,,20.9,50
2017-12-30T05:14:32.806Z,,,,,,20.9,50
2017-12-30T05:14:42.807Z,,,,,,20.9,50
2017-12-30T05:14:52.807Z,,,,,,20.9,50
2017-12-30T05:15:02.812Z,,,,,,20.9,50
2017-12-30T05:15:12.807Z,,,,,,20.9,50
2017-12-30T05:15:22.806Z,,,,,,20.9,50
2017-12-30T05:15:32.807Z,,,,,,20.9,50
2017-12-30T05:15:42.806Z,,,,,,20.9,50
2017-12-30T05:15:52.807Z,,,,,,20.9,50
2017-12-30T05:16:02.808Z,,,,,,20.9,50
2017-12-30T05:16:12.807Z,,,,,,20.9,50
2017-12-30T05:16:22.807Z,,,,,,20.9,50
2017-12-30T05:16:32.806Z,,,,,,20.9,50
2017-12-30T05:16:42.807Z,,,,,,20.9,50
2017-12-30T05:16:52.807Z,,,,,,20.9,50
2017-12-30T05:17:12.807Z,,,,,,20.9,50
2017-12-30T05:17:22.806Z,,,,,,20.9,50
2017-12-30T05:17:42.807Z,,,28.7,,,20.9,50
2017-12-30T05:17:52.807Z,,,,,,20.9,50
2017-12-30T05:18:02.806Z,,,28.8,,,20.9,50
2017-12-30T05:18:12.807Z,,,28.7,,,20.9,50
2017-12-30T05:18:22.807Z,,,,,,20.9,50
2017-12-30T05:18:42.807Z,,,,,,20.9,50
2017-12-30T05:18:52.807Z,,,,,,20.9,50
2017-12-30T05:19:12.807Z,,,,,,20.9,50
2017-12-30T05:19:22.807Z,,,,,,20.9,50
2017-12-30T05:19:42.806Z,,,,,,20.9,50
2017-12-30T05:19:52.807Z,,,,,,20.9,50
2017-12-30T05:20:12.807Z,,,,,,20.9,50
2017-12-30T05:20:22.806Z,,,,,,20.9,50
2017-12-30T05:20:42.807Z,,,,,,20.9,50
2017-12-30T05:20:52.807Z,,,,,,20.9,50
2017-12-30T05:21:12.807Z,,,,,,20.9,50
2017-12-30T05:21:22.807Z,,,,,,20.9,50
2017-12-30T05:21:32.807Z,,,28.6,,,,
2017-12-30T05:21:42.807Z,,,,,,20.9,50
2017-12-30T05:21:52.807Z,,,28.7,,,20.9,50
2017-12-30T05:22:02.806Z,,,28.6,,,,
2017-12-30T05:22:12.807Z,,,,,,20.9,50
2017-12-30T05:22:22.807Z,,,,,,20.9,50
2017-12-30T05:22:42.807Z,,,,,,20.9,50
2017-12-30T05:22:52.807Z,,,,,,20.9,50
2017-12-30T05:23:12.807Z,,,,,,20.9,50
2017-12-30T05:23:22.807Z,,,,,,20.9,50
2017-12-30T05:23:42.807Z,,,,,,20.8,50
2017-12-30T05:23:52.807Z,,,,,,20.8,50
2017-12-30T05:24:12.806Z,,,,,,20.9,50
2017-12-30T05:24:22.807Z,,,,,,20.9,50
2017-12-30T05:24:42.806Z,,,,,,20.9,50
2017-12-30T05:24:52.807Z,,,,,,20.9,50
2017-12-30T05:25:12.806Z,,,,,,20.9,50
2017-12-30T05:25:22.806Z,,,,,,20.8,50
2017-12-30T05:25:32.806Z,,,28.4,,,,
2017-12-30T05:25:42.806Z,,,,,,20.9,50
2017-12-30T05:26:02.807Z,,,,,,20.8,50
2017-12-30T05:26:12.806Z,,,,,,20.8,50
2017-12-30T05:26:22.806Z,,,,,,20.8,50
2017-12-30T05:26:42.806Z,,,,,,20.8,50
2017-12-30T05:27:02.806Z,,,,,,20.8,50
2017-12-30T05:27:12.806Z,,,,,,20.8,50
2017-12-30T05:27:22.806Z,,,,,,20.8,50
2017-12-30T05:27:42.806Z,,,,,,20.8,50
2017-12-30T05:28:02.806Z,,,,,,20.8,50
2017-12-30T05:28:12.806Z,,,,,,20.8,50
2017-12-30T05:28:32.806Z,,,,,,20.8,50
2017-12-30T05:28:42.806Z,,,,,,20.8,50
2017-12-30T05:28:52.806Z,,,,,,20.8,50
2017-12-30T05:29:02.805Z,,,28.3,,,20.8,50
2017-12-30T05:29:12.806Z,,,,,,20.8,50
2017-12-30T05:29:22.806Z,,,28.4,,,,
2017-12-30T05:29:32.806Z,0,0,28.3,5,0,20.8,50
2017-12-30T05:29:42.806Z,,,,,,20.8,50
2017-12-30T05:30:02.806Z,,,,,,20.8,50
2017-12-30T05:30:12.806Z,,,,,,20.8,50
2017-12-30T05:30:32.805Z,,,,,,20.8,50
2017-12-30T05:30:42.806Z,,,,,,20.8,50
2017-12-30T05:31:02.805Z,,,,,,20.8,50
2017-12-30T05:31:12.806Z,,,,,,20.8,50
2017-12-30T05:31:32.805Z,,,,,,20.8,50
2017-12-30T05:31:42.805Z,,,,,,20.8,50
2017-12-30T05:32:02.805Z,,,,,,20.8,50
2017-12-30T05:32:12.805Z,,,,,,20.8,50
2017-12-30T05:32:32.806Z,,,,,,20.8,50
2017-12-30T05:32:42.806Z,,,,,,20.8,50
2017-12-30T05:32:52.805Z,,,28.2,,,20.8,50
2017-12-30T05:33:02.805Z,,,28.2,,,20.8,50
2017-12-30T05:33:12.805Z,,,,,,20.8,50
2017-12-30T05:33:32.805Z,,,,,,20.8,50
2017-12-30T05:33:42.805Z,,,,,,20.8,50
2017-12-30T05:33:52.805Z,,,,,,20.8,50
2017-12-30T05:34:02.807Z,,,,,,20.8,50
2017-12-30T05:34:12.805Z,,,,,,20.8,50
2017-12-30T05:34:32.805Z,,,,,,20.8,50
2017-12-30T05:34:42.805Z,,,,,,20.8,50
2017-12-30T05:35:02.805Z,,,,,,20.8,50
2017-12-30T05:35:12.805Z,,,,,,20.8,50
2017-12-30T05:35:32.805Z,,,,,,20.8,50
2017-12-30T05:35:42.805Z,,,,,,20.8,50
2017-12-30T05:35:52.806Z,,,,,,20.8,50
2017-12-30T05:36:02.805Z,,,,,,20.8,50
2017-12-30T05:36:12.805Z,,,,,,20.8,50
2017-12-30T05:36:32.805Z,,,,,,20.8,50
2017-12-30T05:36:42.805Z,,,,,,20.8,50
2017-12-30T05:36:52.805Z,,,28.1,,,,
2017-12-30T05:37:02.805Z,,,28.2,,,20.8,50
2017-12-30T05:37:12.809Z,,,28.1,,,20.8,50
2017-12-30T05:37:32.805Z,,,,,,20.8,50
2017-12-30T05:37:42.805Z,,,,,,20.8,50
2017-12-30T05:37:52.805Z,,,,,,20.8,50
2017-12-30T05:38:02.805Z,,,,,,20.8,50
2017-12-30T05:38:12.805Z,,,,,,20.8,50
2017-12-30T05:38:32.805Z,,,,,,20.8,50
2017-12-30T05:38:42.805Z,,,,,,20.8,50
2017-12-30T05:38:52.805Z,,,,,,20.8,50
2017-12-30T05:39:02.805Z,,,,,,20.8,50
2017-12-30T05:39:12.805Z,,,,,,20.8,50
2017-12-30T05:39:22.805Z,,,,,,20.8,50
2017-12-30T05:39:32.805Z,,,,,,20.8,50
2017-12-30T05:39:42.805Z,,,,,,20.8,50
2017-12-30T05:39:52.804Z,,,,,,20.8,50
2017-12-30T05:40:02.805Z,,,,,,20.8,50
2017-12-30T05:40:12.805Z,,,,,,20.8,50
2017-12-30T05:40:22.804Z,,,,,,20.8,50
2017-12-30T05:40:32.805Z,,,,,,20.6,50
2017-12-30T05:40:42.804Z,,,,,,20.8,50
2017-12-30T05:40:52.805Z,,,,,,20.8,50
2017-12-30T05:41:02.806Z,,,,,,20.8,50
2017-12-30T05:41:12.805Z,,,28,,,20.6,50
2017-12-30T05:41:22.805Z,,,,,,20.6,50
2017-12-30T05:41:32.804Z,,,,,,20.8,50
2017-12-30T05:41:42.805Z,,,,,,20.8,50
2017-12-30T05:41:52.805Z,,,,,,20.6,50
2017-12-30T05:42:02.804Z,,,,,,20.6,50
2017-12-30T05:42:12.805Z,,,,,,20.8,50
2017-12-30T05:42:22.805Z,,,,,,20.6,50
2017-12-30T05:42:32.804Z,,,,,,20.6,50
2017-12-30T05:42:42.805Z,,,,,,20.6,50
2017-12-30T05:42:52.805Z,,,,,,20.8,50
2017-12-30T05:43:02.804Z,,,,,,20.8,50
2017-12-30T05:43:12.805Z,,,,,,20.6,50
