Time,HwTSet,PrimTSet,ActPow,HwActive,HwTOutlet,ChActive,PrimT
2017-12-18T10:23:30.190Z,50,,,,25.1,,29.8
2017-12-18T10:23:40.190Z,50,,,,25.1,,29.9
2017-12-18T10:23:50.189Z,50,,,,25.1,,29.8
2017-12-18T10:24:00.208Z,50,,,,25.1,,
2017-12-18T10:24:10.197Z,50,,,,25.1,,
2017-12-18T10:24:20.190Z,50,,,,25.1,,
2017-12-18T10:24:30.189Z,50,,,,25.1,,
2017-12-18T10:24:40.196Z,50,,,,25.1,,
2017-12-18T10:24:50.221Z,50,,,,25.1,,
2017-12-18T10:25:00.189Z,50,,,,25.1,,
2017-12-18T10:25:10.189Z,50,,,,25.1,,
2017-12-18T10:25:20.203Z,50,,,,25.1,,
2017-12-18T10:25:30.189Z,50,,,,25.1,,
2017-12-18T10:25:40.193Z,50,,,,25.1,,
2017-12-18T10:25:50.189Z,50,,,,25.1,,
2017-12-18T10:26:00.239Z,50,,,,25.1,,
2017-12-18T10:26:10.334Z,50,,,,25.1,,
2017-12-18T10:26:20.353Z,50,,,,25.1,,
2017-12-18T10:26:30.206Z,50,,,,25.1,,
2017-12-18T10:26:40.191Z,50,,,,25.1,,
2017-12-18T10:26:50.191Z,50,,,,25.1,,
2017-12-18T10:27:00.205Z,50,,,,25.1,,
2017-12-18T10:27:10.195Z,50,,,,25.1,,
2017-12-18T10:27:20.201Z,50,,,,25.1,,29.6
2017-12-18T10:27:30.267Z,50,,,,25.1,,29.8
2017-12-18T10:27:40.213Z,50,,,,25.1,,29.6
2017-12-18T10:27:50.189Z,50,,,,25.1,,
2017-12-18T10:28:00.199Z,50,,,,25.1,,
2017-12-18T10:28:10.190Z,50,,,,25.1,,
2017-12-18T10:28:20.198Z,50,,,,25.1,,
2017-12-18T10:28:30.205Z,50,,,,25.1,,
2017-12-18T10:28:40.189Z,50,,,,25.1,,
2017-12-18T10:28:50.189Z,50,,,,25.1,,
2017-12-18T10:29:00.189Z,50,,,,25.1,,
2017-12-18T10:29:10.207Z,50,,,,25.1,,
2017-12-18T10:29:20.214Z,50,,,,25.1,,
2017-12-18T10:29:30.196Z,50,,,,25,,
2017-12-18T10:29:40.190Z,50,,,,25,,
2017-12-18T10:29:50.189Z,50,,,,25,,
2017-12-18T10:30:00.200Z,50,,,,25,,
2017-12-18T10:30:10.200Z,50,,,,25,,
2017-12-18T10:30:20.189Z,50,,,,25,,
2017-12-18T10:30:30.188Z,50,,,,25,,
2017-12-18T10:30:40.190Z,50,,,,25,,
2017-12-18T10:30:50.188Z,50,,,,25,,
2017-12-18T10:31:00.189Z,50,,,,25,,
2017-12-18T10:31:10.215Z,50,,,,25,,
2017-12-18T10:31:20.201Z,50,,,,25,,
2017-12-18T10:31:30.192Z,50,,,,25,,
2017-12-18T10:31:40.192Z,50,,,,25,,
2017-12-18T10:31:50.219Z,50,,,,25,,29.5
2017-12-18T10:32:00.216Z,50,,,,25,,
2017-12-18T10:32:10.188Z,50,,,,25,,
2017-12-18T10:32:20.189Z,50,,,,25,,
2017-12-18T10:32:30.189Z,50,,,,25,,
2017-12-18T10:32:40.191Z,50,,,,25,,
2017-12-18T10:32:50.194Z,50,,,,25,,
2017-12-18T10:33:00.189Z,50,,,,25,,
2017-12-18T10:33:10.188Z,50,,,,25,,
2017-12-18T10:33:20.192Z,50,,,,25,,
2017-12-18T10:33:30.197Z,50,,,,25,,
2017-12-18T10:33:40.210Z,50,,,,25,,
2017-12-18T10:33:50.199Z,50,,,,25,,
2017-12-18T10:34:00.206Z,50,,,,25,,
2017-12-18T10:34:10.189Z,50,,,,25,,
2017-12-18T10:34:20.188Z,50,,,,25,,
2017-12-18T10:34:30.193Z,50,,,,25,,
2017-12-18T10:34:40.188Z,50,,,,24.9,,
2017-12-18T10:34:50.188Z,50,,,,25,,
2017-12-18T10:35:00.188Z,50,,,,25,,
2017-12-18T10:35:10.210Z,50,,,,25,,
2017-12-18T10:35:20.189Z,50,,,,24.9,,
2017-12-18T10:35:30.193Z,50,,,,24.9,,
2017-12-18T10:35:40.188Z,50,,,,24.9,,29.4
2017-12-18T10:35:50.187Z,50,,,,24.9,,
2017-12-18T10:36:00.194Z,50,,,,24.9,,
2017-12-18T10:36:10.188Z,50,,,,24.9,,
2017-12-18T10:36:20.188Z,50,,,,24.9,,
2017-12-18T10:36:30.188Z,50,,,,24.9,,
2017-12-18T10:36:40.200Z,50,,,,24.9,,
2017-12-18T10:36:50.188Z,50,,,,24.9,,
2017-12-18T10:37:00.190Z,50,,,,24.9,,
2017-12-18T10:37:10.188Z,50,,,,24.9,,
2017-12-18T10:37:20.188Z,50,,,,24.9,,
2017-12-18T10:37:30.188Z,50,,,,24.9,,
2017-12-18T10:37:40.188Z,50,,,,24.9,,
2017-12-18T10:37:50.188Z,50,,,,24.9,,
2017-12-18T10:38:00.188Z,50,,,,24.9,,
2017-12-18T10:38:10.187Z,50,,,,24.9,,
2017-12-18T10:38:20.188Z,50,,,,24.9,,
2017-12-18T10:38:30.188Z,50,,,,24.9,,
2017-12-18T10:38:40.188Z,50,,,,24.9,,
2017-12-18T10:38:50.187Z,50,,,,24.9,,
2017-12-18T10:39:00.188Z,50,,,,24.9,,
2017-12-18T10:39:10.187Z,50,,,,24.9,,
2017-12-18T10:39:20.188Z,50,,,,24.9,,
2017-12-18T10:39:30.187Z,50,,,,24.9,,
2017-12-18T10:39:40.188Z,50,,,,24.9,,
2017-12-18T10:39:50.192Z,50,,,,24.9,,
2017-12-18T10:40:00.206Z,50,,,,24.9,,
2017-12-18T10:40:10.187Z,50,,,,24.8,,
2017-12-18T10:40:20.201Z,50,,,,24.9,,29.3
2017-12-18T10:40:30.188Z,50,,,,24.8,,
2017-12-18T10:40:40.188Z,50,,,,24.9,,
2017-12-18T10:40:50.187Z,50,,,,24.8,,
2017-12-18T10:41:00.198Z,50,,,,24.8,,
2017-12-18T10:41:10.189Z,50,,,,24.8,,
2017-12-18T10:41:20.187Z,50,,,,24.8,,
2017-12-18T10:41:30.187Z,50,,,,24.9,,
2017-12-18T10:41:40.200Z,50,,,,24.8,,
2017-12-18T10:41:50.187Z,50,,,,24.8,,
2017-12-18T10:42:00.190Z,50,,,,24.8,,
2017-12-18T10:42:10.193Z,50,,,,24.8,,
2017-12-18T10:42:20.187Z,50,,,,24.8,,
2017-12-18T10:42:30.187Z,50,,,,24.8,,
2017-12-18T10:42:40.190Z,50,,,,24.8,,
2017-12-18T10:42:50.187Z,50,,,,24.8,,
2017-12-18T10:43:00.186Z,50,,,,24.8,,
2017-12-18T10:43:10.187Z,50,,,,24.8,,
2017-12-18T10:43:20.187Z,50,,,,24.8,,
2017-12-18T10:43:30.187Z,50,,,,24.8,,
2017-12-18T10:43:40.187Z,50,,,,24.8,,
2017-12-18T10:43:50.187Z,50,,,,24.8,,
2017-12-18T10:44:00.187Z,50,,,,24.8,,
2017-12-18T10:44:10.187Z,50,,,,24.8,,
2017-12-18T10:44:20.187Z,50,,,,24.8,,
2017-12-18T10:44:30.187Z,50,,,,24.8,,29.2
2017-12-18T10:44:40.192Z,50,,,,24.8,,
2017-12-18T10:44:50.187Z,50,,,,24.8,,
2017-12-18T10:45:00.193Z,50,,,,24.8,,29.3
2017-12-18T10:45:10.187Z,50,,,,24.8,,29.2
2017-12-18T10:45:20.187Z,50,,,,24.8,,
2017-12-18T10:45:30.187Z,50,,,,24.8,,
2017-12-18T10:45:40.192Z,50,,,,24.7,,
2017-12-18T10:45:50.208Z,50,,,,24.7,,
2017-12-18T10:46:00.186Z,50,,,,24.7,,
2017-12-18T10:46:10.188Z,50,,,,24.7,,
2017-12-18T10:46:20.197Z,50,,,,24.7,,
2017-12-18T10:46:30.187Z,50,,,,24.7,,
2017-12-18T10:46:40.187Z,50,,,,24.7,,
2017-12-18T10:46:50.190Z,50,,,,24.7,,
2017-12-18T10:47:00.470Z,50,,,,24.7,,
2017-12-18T10:47:10.196Z,50,,,,24.7,,
2017-12-18T10:47:20.187Z,50,,,,24.7,,
2017-12-18T10:47:30.186Z,50,,,,24.7,,
2017-12-18T10:47:40.186Z,50,,,,24.7,,
2017-12-18T10:47:50.190Z,50,,,,24.7,,
2017-12-18T10:48:00.205Z,50,,,,24.7,,
2017-12-18T10:48:10.186Z,50,,,,24.7,,
2017-12-18T10:48:20.187Z,50,,,,24.7,,
2017-12-18T10:48:30.187Z,50,,,,24.7,,
2017-12-18T10:48:40.193Z,50,,,,24.7,,
2017-12-18T10:48:50.187Z,50,,,,24.7,,29
2017-12-18T10:49:00.194Z,50,,,,24.7,,29.2
2017-12-18T10:49:10.186Z,50,,,,24.7,,
2017-12-18T10:49:20.187Z,50,,,,24.7,,29
2017-12-18T10:49:30.187Z,50,,,,24.7,,
2017-12-18T10:49:40.198Z,50,,,,24.7,,29.2
2017-12-18T10:49:50.187Z,50,,,,24.7,,29
2017-12-18T10:50:00.187Z,50,,,,24.7,,
2017-12-18T10:50:10.186Z,50,,,,24.7,,
2017-12-18T10:50:20.197Z,50,,,,24.7,,
2017-12-18T10:50:30.191Z,50,,,,24.7,,
2017-12-18T10:50:40.187Z,50,,,,24.7,,
2017-12-18T10:50:50.186Z,50,,,,24.7,,
2017-12-18T10:51:00.186Z,50,,,,24.7,,
2017-12-18T10:51:10.194Z,50,,,,24.5,,
2017-12-18T10:51:20.187Z,50,,,,24.7,,
2017-12-18T10:51:30.187Z,50,,,,24.5,,
2017-12-18T10:51:40.265Z,50,,,,24.5,,
2017-12-18T10:51:50.246Z,50,,,,24.5,,
2017-12-18T10:52:00.223Z,50,,,,24.5,,
2017-12-18T10:52:10.224Z,50,,,,24.5,,
2017-12-18T10:52:20.187Z,50,,,,24.5,,
2017-12-18T10:52:30.234Z,50,,,,24.5,,
2017-12-18T10:52:40.198Z,50,,,,24.5,,
2017-12-18T10:52:50.238Z,50,,,,24.5,,
2017-12-18T10:53:00.229Z,50,,,,24.5,,28.9
2017-12-18T10:53:10.283Z,50,,,,24.5,,29
2017-12-18T10:53:20.231Z,50,,,,24.5,,29
2017-12-18T10:53:30.186Z,50,,,,24.5,,29
2017-12-18T10:53:40.247Z,50,,,,24.5,,29
2017-12-18T10:53:50.250Z,50,,,,24.5,,
2017-12-18T10:54:00.205Z,50,,,,24.5,,28.9
2017-12-18T10:54:10.268Z,50,,,,24.5,,
2017-12-18T10:54:20.283Z,50,,,,24.5,,
2017-12-18T10:54:30.252Z,50,,,,24.5,,
2017-12-18T10:54:40.187Z,50,,,,24.5,,
2017-12-18T10:54:50.214Z,50,,,,24.5,,
2017-12-18T10:55:00.190Z,50,,,,24.5,,
2017-12-18T10:55:10.186Z,50,,,,24.5,,
2017-12-18T10:55:20.187Z,50,,,,24.4,,
2017-12-18T10:55:30.187Z,50,,,,24.5,,
2017-12-18T10:55:40.191Z,50,,,,24.5,,
2017-12-18T10:55:50.187Z,50,,,,24.5,,
2017-12-18T10:56:00.187Z,50,,,,24.4,,
2017-12-18T10:56:10.187Z,50,,,,24.4,,
2017-12-18T10:56:20.186Z,50,,,,24.4,,
2017-12-18T10:56:30.187Z,50,,,,24.5,,
2017-12-18T10:56:40.190Z,50,,,,24.4,,
2017-12-18T10:56:50.187Z,50,,,,24.4,,
2017-12-18T10:57:00.188Z,50,,,,24.4,,
2017-12-18T10:57:10.186Z,50,,,,24.4,,
2017-12-18T10:57:20.189Z,50,,,,24.4,,
2017-12-18T10:57:30.198Z,50,,,,24.4,,
2017-12-18T10:57:40.198Z,50,,,,24.4,,
2017-12-18T10:57:50.198Z,50,,,,24.4,,
2017-12-18T10:58:00.199Z,50,,,,24.4,,28.8
2017-12-18T10:58:10.199Z,50,,,,24.4,,28.9
2017-12-18T10:58:20.199Z,50,,,,24.4,,28.8
2017-12-18T10:58:30.189Z,50,,,,24.4,,28.9
2017-12-18T10:58:40.195Z,50,,,,24.4,,28.8
2017-12-18T10:58:50.189Z,50,,,,24.4,,
2017-12-18T10:59:00.189Z,50,,,,24.4,,
2017-12-18T10:59:10.195Z,50,,,,24.4,,
2017-12-18T10:59:20.203Z,50,,,,24.4,,
2017-12-18T10:59:30.187Z,50,,,,24.4,,
2017-12-18T10:59:40.186Z,50,,,,24.4,,
2017-12-18T10:59:50.188Z,50,,,,24.4,,
2017-12-18T11:00:00.186Z,50,,,,24.4,,
2017-12-18T11:00:10.186Z,50,,,,24.4,,
2017-12-18T11:00:20.186Z,50,,,,24.4,,
2017-12-18T11:00:30.190Z,50,,,,24.4,,
2017-12-18T11:00:40.186Z,50,,,,24.4,,
2017-12-18T11:00:50.186Z,50,,,,24.4,,
2017-12-18T11:01:00.187Z,50,,,,24.3,,
2017-12-18T11:01:10.186Z,50,,,,24.4,,
2017-12-18T11:01:20.186Z,50,,,,24.3,,
2017-12-18T11:01:30.198Z,50,,,,24.3,,
2017-12-18T11:01:40.186Z,50,,,,24.3,,
2017-12-18T11:01:50.197Z,50,,,,24.3,,
2017-12-18T11:02:00.186Z,50,,,,24.3,,
2017-12-18T11:02:10.186Z,50,,,,24.3,,
2017-12-18T11:02:20.188Z,50,,,,24.3,,
2017-12-18T11:02:30.188Z,50,,,,24.3,,
2017-12-18T11:02:40.186Z,50,,,,24.3,,
2017-12-18T11:02:50.187Z,50,,,,24.3,,
2017-12-18T11:03:00.186Z,50,,,,24.3,,28.7
2017-12-18T11:03:10.186Z,50,59,,0,24.3,2,
2017-12-18T11:03:20.186Z,50,5,,0,24.3,0,
2017-12-18T11:03:30.186Z,50,,,,24.3,,
2017-12-18T11:03:40.186Z,50,59,,0,24.3,2,
2017-12-18T11:03:50.202Z,50,,,,24.3,,
2017-12-18T11:04:00.186Z,50,,,,24.3,,
2017-12-18T11:04:10.186Z,50,,,,24.3,,
2017-12-18T11:04:20.190Z,50,,,,24.3,,
2017-12-18T11:04:30.186Z,50,,,,24.3,,
2017-12-18T11:04:40.187Z,50,,,,24.3,,
2017-12-18T11:04:50.187Z,50,,,,24.3,,
2017-12-18T11:05:00.186Z,50,,,,24.3,,
2017-12-18T11:05:10.187Z,50,,,,24.3,,
2017-12-18T11:05:20.186Z,50,,,,24.2,,
2017-12-18T11:05:30.186Z,50,59,0,0,24.3,2,28.7
2017-12-18T11:05:40.186Z,50,,,,24.2,,
2017-12-18T11:05:50.189Z,50,,,,24.3,,
2017-12-18T11:06:00.186Z,50,,,,24.3,,
2017-12-18T11:06:10.187Z,50,,,,24.2,,
2017-12-18T11:06:20.188Z,50,,,,24.3,,
2017-12-18T11:06:30.186Z,50,,,,24.2,,
2017-12-18T11:06:40.203Z,50,,,,24.2,,
2017-12-18T11:06:50.186Z,50,5,,0,24.2,0,
2017-12-18T11:07:00.188Z,50,,,,24.2,,
2017-12-18T11:07:10.186Z,50,,,,24.2,,
2017-12-18T11:07:20.186Z,50,,,,24.2,,
2017-12-18T11:07:30.186Z,50,,,,24.2,,28.6
2017-12-18T11:07:40.186Z,50,,,,24.2,,
2017-12-18T11:07:50.186Z,50,,,,24.2,,
2017-12-18T11:08:00.187Z,50,,,,24.2,,
2017-12-18T11:08:10.186Z,50,,,,24.2,,28.7
2017-12-18T11:08:20.186Z,50,,,,24.2,,28.6
2017-12-18T11:08:30.187Z,50,,,,24.2,,28.7
2017-12-18T11:08:40.189Z,50,,,,24.2,,28.6
2017-12-18T11:08:50.186Z,50,,,,24.2,,
2017-12-18T11:09:00.187Z,50,,,,24.2,,
2017-12-18T11:09:10.225Z,50,,,,24.2,,
2017-12-18T11:09:20.186Z,50,,,,24.2,,
2017-12-18T11:09:30.191Z,50,,,,24.2,,
2017-12-18T11:09:40.253Z,50,,,,24.2,,
2017-12-18T11:09:50.201Z,50,,,,24.2,,
2017-12-18T11:10:00.186Z,50,,,,24.2,,
2017-12-18T11:10:10.186Z,50,,,,24.2,,
2017-12-18T11:10:20.186Z,50,,,,24.2,,
2017-12-18T11:10:30.187Z,50,,,,24.2,,
2017-12-18T11:10:40.201Z,50,,,,24.2,,
2017-12-18T11:10:50.198Z,50,,,,24.2,,
2017-12-18T11:11:00.191Z,50,,,,24.2,,
2017-12-18T11:11:10.189Z,50,,,,24.2,,
2017-12-18T11:11:20.186Z,50,,,,24.2,,
2017-12-18T11:12:15.637Z,50,,,,24,,
2017-12-18T11:12:15.639Z,50,,,,24,,
2017-12-18T11:12:21.928Z,50,,,,24,,
2017-12-18T11:12:30.191Z,50,,,,24,,
2017-12-18T11:12:40.186Z,50,,,,24,,
2017-12-18T11:12:50.185Z,50,,,,24,,28.4
2017-12-18T11:13:00.188Z,50,,,,24,,
2017-12-18T11:13:10.185Z,50,,,,24,,
2017-12-18T11:13:20.187Z,50,,,,24,,
2017-12-18T11:13:30.186Z,50,,,,24,,
2017-12-18T11:13:40.189Z,50,,,,24,,
2017-12-18T11:13:50.186Z,50,,,,24,,
2017-12-18T11:14:00.186Z,50,,,,24,,
2017-12-18T11:14:10.186Z,50,,,,24,,
2017-12-18T11:14:20.186Z,50,,,,24,,
2017-12-18T11:14:30.185Z,50,,,,24,,
2017-12-18T11:14:40.185Z,50,,,,24,,
2017-12-18T11:14:50.185Z,50,,,,24,,
2017-12-18T11:15:00.187Z,50,,,,24,,
2017-12-18T11:15:10.186Z,50,,,,24,,
2017-12-18T11:15:20.186Z,50,,,,24,,
2017-12-18T11:15:30.187Z,50,,,,24,,
2017-12-18T11:15:40.186Z,50,,,,24,,
2017-12-18T11:15:50.186Z,50,,,,24,,
2017-12-18T11:16:00.186Z,50,,,,24,,
2017-12-18T11:16:10.194Z,50,,,,24,,
2017-12-18T11:16:20.187Z,50,,,,24,,
2017-12-18T11:16:30.198Z,50,,,,24,,
2017-12-18T11:16:40.187Z,50,,,,24,,
2017-12-18T11:16:50.186Z,50,,,,24,,
2017-12-18T11:17:00.186Z,50,,,,24,,
2017-12-18T11:17:10.186Z,50,59,45,0,24,2,28.7
2017-12-18T11:17:20.197Z,50,,35,,24,,34.3
2017-12-18T11:17:30.186Z,50,,29,,24,,31.9
2017-12-18T11:17:40.191Z,50,,,,23.9,,28.9
2017-12-18T11:17:50.186Z,50,,29,,23.9,,26.6
2017-12-18T11:18:00.218Z,50,,29,,24,,25.9
2017-12-18T11:18:10.185Z,50,,30,,23.9,,25.8
2017-12-18T11:18:20.187Z,50,,29,,23.9,,26
2017-12-18T11:18:30.185Z,50,,30,,23.9,,26.1
2017-12-18T11:18:40.375Z,50,,29,,23.9,,26.6
2017-12-18T11:18:50.267Z,50,,29,,23.9,,27
2017-12-18T11:19:00.186Z,50,,30,,23.9,,
2017-12-18T11:19:10.188Z,50,,29,,23.9,,27.1
2017-12-18T11:19:20.185Z,50,,30,,23.9,,27.3
2017-12-18T11:19:30.186Z,50,,29,,23.9,,27.6
2017-12-18T11:19:40.185Z,50,,30,,23.9,,28
2017-12-18T11:19:50.186Z,50,,,,23.9,,28.1
2017-12-18T11:20:00.186Z,50,,29,,23.9,,28.3
2017-12-18T11:20:10.186Z,50,,30,,23.9,,28.6
2017-12-18T11:20:20.187Z,50,,29,,23.9,,28.8
2017-12-18T11:20:30.186Z,50,,,,23.9,,29
2017-12-18T11:20:40.186Z,50,,,,23.9,,29.2
2017-12-18T11:20:50.186Z,50,,,,24,,29.4
2017-12-18T11:21:00.185Z,50,,,,23.9,,29.6
2017-12-18T11:21:10.185Z,50,,29,,24,,30
2017-12-18T11:21:20.188Z,50,,30,,23.9,,30.1
2017-12-18T11:21:30.185Z,50,,29,,24,,30.3
2017-12-18T11:21:40.245Z,50,,,,24,,30.4
2017-12-18T11:21:50.236Z,50,,30,,24,,30.6
2017-12-18T11:22:00.185Z,50,,29,,24,,30.8
2017-12-18T11:22:10.186Z,50,,30,,24,,31.2
2017-12-18T11:22:20.185Z,50,,0,0,24,2,29.9
2017-12-18T11:22:30.186Z,50,,,,24,,27.7
2017-12-18T11:22:40.185Z,50,,,,24,,26.7
2017-12-18T11:22:50.201Z,50,,,,24,,26.3
2017-12-18T11:23:00.229Z,50,,,,24,,26
2017-12-18T11:23:10.186Z,50,,,,24,,
2017-12-18T11:23:20.200Z,50,,,,24,,
2017-12-18T11:23:30.185Z,50,,,,24,,
2017-12-18T11:23:40.185Z,50,,,,24,,25.9
2017-12-18T11:23:50.186Z,50,,,,24,,
2017-12-18T11:24:00.186Z,50,,,,24,,
2017-12-18T11:24:10.187Z,50,,,,24,,25.8
2017-12-18T11:24:20.185Z,50,,,,24,,
2017-12-18T11:24:30.185Z,50,,,,24,,
2017-12-18T11:24:40.186Z,50,,,,24,,25.9
2017-12-18T11:24:50.258Z,50,,,,24.2,,
2017-12-18T11:25:00.185Z,50,,,,24,,
2017-12-18T11:25:10.185Z,50,,,,24.2,,
2017-12-18T11:25:20.185Z,50,,,,24.2,,25.8
2017-12-18T11:25:30.185Z,50,,,,24.2,,25.9
2017-12-18T11:25:40.185Z,50,,,,24.2,,25.8
2017-12-18T11:25:50.185Z,50,,,,24.2,,25.9
2017-12-18T11:26:00.185Z,50,,,,24.2,,
2017-12-18T11:26:10.186Z,50,,,,24.2,,
2017-12-18T11:26:20.288Z,50,,,,24.2,,
2017-12-18T11:26:30.191Z,50,,,,24.2,,
2017-12-18T11:26:40.185Z,50,,,,24.2,,
2017-12-18T11:26:50.188Z,50,,,,24.2,,
2017-12-18T11:27:00.185Z,50,,,,24.2,,
2017-12-18T11:27:10.185Z,50,5,,0,24.2,0,
2017-12-18T11:27:20.186Z,50,,,,24.2,,
2017-12-18T11:27:30.186Z,50,,,,24.2,,
2017-12-18T11:27:40.234Z,50,59,,0,24.2,2,
2017-12-18T11:27:50.186Z,50,,,,24.2,,
2017-12-18T11:28:00.192Z,50,5,,0,24.2,0,
2017-12-18T11:28:10.185Z,50,,,,24.2,,
2017-12-18T11:28:20.185Z,50,,,,24.2,,
2017-12-18T11:28:30.185Z,50,,,,24.2,,
2017-12-18T11:28:40.190Z,50,,,,24.2,,26
2017-12-18T11:28:50.186Z,50,,,,24.2,,
2017-12-18T11:29:00.185Z,50,,,,24.2,,
2017-12-18T11:29:10.193Z,50,,,,24.2,,
2017-12-18T11:29:20.187Z,50,,,,24.2,,
2017-12-18T11:29:30.186Z,50,,,,24.2,,
2017-12-18T11:29:40.586Z,50,,,,24.2,,
2017-12-18T11:29:50.189Z,50,,,,24.2,,
2017-12-18T11:30:00.411Z,50,,,,24.2,,26.1
2017-12-18T11:30:10.186Z,50,,,,24.2,,
2017-12-18T11:30:20.190Z,50,,,,24.2,,
2017-12-18T11:30:30.194Z,50,,,,24.2,,
2017-12-18T11:30:40.186Z,50,,,,24.2,,
2017-12-18T11:30:50.187Z,50,,,,24.2,,
2017-12-18T11:31:00.186Z,50,,,,24.2,,
2017-12-18T11:31:10.396Z,50,,,,24.2,,
2017-12-18T11:31:20.185Z,50,,,,24.2,,26.3
2017-12-18T11:31:30.186Z,50,,,,24.2,,
2017-12-18T11:31:40.187Z,50,,,,24.2,,
2017-12-18T11:31:50.206Z,50,,,,24.2,,
2017-12-18T11:32:00.185Z,50,,,,24.2,,
2017-12-18T11:32:10.446Z,50,,,,24.2,,
2017-12-18T11:32:20.189Z,50,,,,24.2,,
2017-12-18T11:32:30.187Z,50,,,,24.2,,
2017-12-18T11:32:40.186Z,50,,,,24.2,,
2017-12-18T11:32:50.186Z,50,,,,24.2,,
2017-12-18T11:33:00.185Z,50,,,,24.2,,
2017-12-18T11:33:10.220Z,50,,,,24.2,,26.4
2017-12-18T11:33:20.644Z,50,,,,24.2,,26.3
2017-12-18T11:33:30.185Z,50,,,,24.2,,26.4
2017-12-18T11:33:40.489Z,50,,,,24.2,,
2017-12-18T11:33:51.028Z,50,,,,24.2,,
2017-12-18T11:34:00.862Z,50,,,,24.2,,
2017-12-18T11:34:10.185Z,50,,,,24.2,,
2017-12-18T11:34:20.189Z,50,,,,24.2,,
2017-12-18T11:34:30.187Z,50,,,,24.2,,26.3
2017-12-18T11:34:40.186Z,50,,,,24.2,,26.4
2017-12-18T11:34:50.185Z,50,,,,24.2,,
2017-12-18T11:35:00.186Z,50,,,,24.2,,26.3
2017-12-18T11:35:10.423Z,50,,,,24.2,,26.4
2017-12-18T11:35:20.365Z,50,,,,24.2,,
2017-12-18T11:35:30.190Z,50,,,,24.2,,26.3
2017-12-18T11:35:40.185Z,50,,,,24.2,,26.4
2017-12-18T11:35:50.187Z,50,,,,24.2,,
2017-12-18T11:36:00.185Z,50,,,,24.2,,
2017-12-18T11:36:10.185Z,50,,,,24.2,,26.3
2017-12-18T11:36:20.394Z,50,,,,24.2,,26.4
2017-12-18T11:36:30.185Z,50,,,,24.2,,
2017-12-18T11:36:40.185Z,50,,,,24.2,,26.3
2017-12-18T11:36:50.185Z,50,,,,24.2,,
2017-12-18T11:37:00.646Z,50,,,,24.2,,
2017-12-18T11:37:11.591Z,50,,,,24.2,,
2017-12-18T11:37:20.192Z,50,,,,24.2,,
2017-12-18T11:37:30.206Z,50,,,,24.2,,
2017-12-18T11:37:40.185Z,50,,,,24.2,,
2017-12-18T11:37:50.185Z,50,,,,24.2,,
2017-12-18T11:38:00.185Z,50,,,,24.2,,
2017-12-18T11:38:10.185Z,50,,,,24.2,,
2017-12-18T11:38:20.185Z,50,,,,24.2,,
2017-12-18T11:38:30.185Z,50,,,,24.2,,
2017-12-18T11:38:40.185Z,50,,,,24.2,,
2017-12-18T11:38:50.185Z,50,,,,24.2,,
2017-12-18T11:39:00.185Z,50,,,,24.2,,
2017-12-18T11:39:10.186Z,50,,,,24.2,,
2017-12-18T11:39:20.185Z,50,,,,24.2,,
2017-12-18T11:39:30.194Z,50,,,,24.2,,
2017-12-18T11:39:40.185Z,50,,,,24.2,,
2017-12-18T11:39:50.185Z,50,,,,24.2,,
2017-12-18T11:40:00.185Z,50,,,,24.2,,
2017-12-18T11:40:10.185Z,50,,,,24.2,,
2017-12-18T11:40:20.197Z,50,,,,24.2,,
2017-12-18T11:40:30.185Z,50,,,,24.2,,
2017-12-18T11:40:40.189Z,50,,,,24.2,,26.1
2017-12-18T11:40:50.185Z,50,,,,24.2,,
2017-12-18T11:41:00.186Z,50,,,,24.2,,
2017-12-18T11:41:10.185Z,50,,,,24.2,,
2017-12-18T11:41:20.185Z,50,,,,24.2,,
2017-12-18T11:41:30.199Z,50,,,,24.2,,
2017-12-18T11:41:40.185Z,50,,,,24.2,,
2017-12-18T11:41:50.185Z,50,,,,24.2,,
2017-12-18T11:42:00.185Z,50,,,,24.2,,
2017-12-18T11:42:10.185Z,50,,,,24.2,,
2017-12-18T11:42:20.321Z,50,,,,24.2,,
2017-12-18T11:42:30.621Z,50,,,,24.2,,
2017-12-18T11:42:40.188Z,50,,,,24.2,,
2017-12-18T11:42:50.185Z,50,,,,24.2,,
2017-12-18T11:43:00.195Z,50,,,,24.2,,
2017-12-18T11:43:10.185Z,50,,,,24.2,,
2017-12-18T11:43:20.185Z,50,,,,24.2,,
2017-12-18T11:43:30.185Z,50,,,,24.2,,
2017-12-18T11:43:40.184Z,50,,,,24.2,,
2017-12-18T11:43:50.315Z,50,,,,24.2,,
2017-12-18T11:44:00.328Z,50,,,,24.2,,
2017-12-18T11:44:10.202Z,50,,,,24.2,,26
2017-12-18T11:44:20.186Z,50,,,,24.2,,
2017-12-18T11:44:30.188Z,50,,,,24.2,,
2017-12-18T11:44:40.187Z,50,,,,24.2,,
2017-12-18T11:44:50.198Z,50,,,,24.2,,
2017-12-18T11:45:01.714Z,50,,,,24.2,,
2017-12-18T11:45:10.554Z,50,,,,24.2,,
2017-12-18T11:45:20.405Z,50,,,,24.2,,
2017-12-18T11:45:30.360Z,50,,,,24.2,,
2017-12-18T11:45:40.411Z,50,,,,24.2,,
2017-12-18T11:45:50.291Z,50,,,,24.2,,
2017-12-18T11:46:00.517Z,50,,,,24.2,,
2017-12-18T11:46:10.495Z,50,,,,24,,
