Time,PrimT,ChActive,PrimTSet,HwActive,HwTSet,ActPow,HwTOutlet
2017-11-12T05:01:43.642Z,,,,,52,,23.3
2017-11-12T05:02:03.640Z,,,,,52,,23.3
2017-11-12T05:02:13.641Z,,,,,52,,23.3
2017-11-12T05:02:23.641Z,,,,,52,,23.3
2017-11-12T05:02:33.641Z,,,,,52,,23.3
2017-11-12T05:02:43.641Z,,,,,52,,23.3
2017-11-12T05:03:03.642Z,,,,,52,,23.3
2017-11-12T05:03:13.644Z,,,,,52,,23.3
2017-11-12T05:03:23.681Z,32.1,,,,52,,23.3
2017-11-12T05:03:33.665Z,,,,,52,,23.3
2017-11-12T05:03:43.654Z,,,,,52,,23.3
2017-11-12T05:04:03.649Z,,,,,52,,23.3
2017-11-12T05:04:13.653Z,,,,,52,,23.3
2017-11-12T05:04:23.738Z,,,,,52,,23.3
2017-11-12T05:04:33.748Z,,,,,52,,23.3
2017-11-12T05:04:43.803Z,,,,,52,,23.3
2017-11-12T05:05:03.642Z,,,,,52,,23.3
2017-11-12T05:05:13.640Z,,,,,52,,23.3
2017-11-12T05:05:23.640Z,,,,,52,,23.3
2017-11-12T05:05:33.641Z,,,,,52,,23.2
2017-11-12T05:05:43.641Z,,,,,52,,23.3
2017-11-12T05:06:03.641Z,,,,,52,,23.3
2017-11-12T05:06:13.640Z,,,,,52,,23.3
2017-11-12T05:06:23.645Z,32,,,,52,,23.3
2017-11-12T05:06:33.641Z,,,,,52,,23.3
2017-11-12T05:06:43.640Z,32.1,,,,52,,23.3
2017-11-12T05:07:03.641Z,32,,,,52,,23.3
2017-11-12T05:07:13.640Z,,,,,52,,23.3
2017-11-12T05:07:23.640Z,,,,,52,,23.3
2017-11-12T05:07:33.645Z,,,,,52,,23.3
2017-11-12T05:07:43.640Z,,,,,52,,23.3
2017-11-12T05:08:03.642Z,,,,,52,,23.3
2017-11-12T05:08:13.640Z,,,,,52,,23.3
2017-11-12T05:08:23.640Z,,,,,52,,23.3
2017-11-12T05:08:33.642Z,,,,,52,,23.2
2017-11-12T05:08:43.645Z,,,,,52,,23.2
2017-11-12T05:09:03.640Z,,,,,52,,23.2
2017-11-12T05:09:13.640Z,,,,,52,,23.3
2017-11-12T05:09:23.640Z,,,,,52,,23.2
2017-11-12T05:09:33.641Z,31.9,,,,,,
2017-11-12T05:09:43.640Z,31.9,,,,52,,23.2
2017-11-12T05:09:53.640Z,31.9,,,,,,
2017-11-12T05:10:03.641Z,32,,,,52,,23.3
2017-11-12T05:10:13.641Z,31.9,,,,52,,23.2
2017-11-12T05:10:23.640Z,,,,,52,,23.2
2017-11-12T05:10:33.640Z,,,,,52,,23.2
2017-11-12T05:10:53.640Z,,,,,52,,23.2
2017-11-12T05:11:03.640Z,,,,,52,,23.2
2017-11-12T05:11:13.645Z,,,,,52,,23.2
2017-11-12T05:11:23.641Z,,,,,52,,23.2
2017-11-12T05:11:43.640Z,,,,,52,,23.2
2017-11-12T05:12:03.641Z,,,,,52,,23.2
2017-11-12T05:12:13.641Z,,,,,52,,23.2
2017-11-12T05:12:23.640Z,,,,,52,,23.2
2017-11-12T05:12:33.641Z,,,,,52,,23.2
2017-11-12T05:12:43.641Z,,,,,52,,23.2
2017-11-12T05:13:03.640Z,31.8,,,,52,,23.2
2017-11-12T05:13:13.640Z,31.9,,,,52,,23.2
2017-11-12T05:13:23.641Z,31.8,,,,52,,23.2
2017-11-12T05:13:33.641Z,,,,,52,,23.2
2017-11-12T05:13:43.640Z,,,,,52,,23.2
2017-11-12T05:14:03.640Z,,,,,52,,23.2
2017-11-12T05:14:13.640Z,,,,,52,,23.2
2017-11-12T05:14:23.643Z,,,,,52,,23.2
2017-11-12T05:14:33.646Z,,,,,52,,23.2
2017-11-12T05:14:43.644Z,,,,,52,,23.2
2017-11-12T05:15:03.641Z,,,,,52,,23.2
2017-11-12T05:15:13.642Z,,,,,52,,23.2
2017-11-12T05:15:23.643Z,,,,,52,,23.2
2017-11-12T05:15:33.641Z,,,,,52,,23.2
2017-11-12T05:15:43.641Z,,,,,52,,23.2
2017-11-12T05:16:03.645Z,,,,,52,,23.2
2017-11-12T05:16:13.644Z,,,,,52,,23.2
2017-11-12T05:16:23.644Z,31.7,,,,52,,23.2
2017-11-12T05:16:33.644Z,31.8,,,,52,,23.2
2017-11-12T05:16:43.643Z,31.7,,,,52,,23.2
2017-11-12T05:17:03.640Z,,,,,52,,23.2
2017-11-12T05:17:13.640Z,,,,,52,,23.2
2017-11-12T05:17:23.643Z,,,,,52,,23.2
2017-11-12T05:17:33.646Z,,,,,52,,23.2
2017-11-12T05:17:43.640Z,,,,,52,,23.2
2017-11-12T05:18:03.640Z,,,,,52,,23.2
2017-11-12T05:18:13.640Z,,,,,52,,23.2
2017-11-12T05:18:23.641Z,,,,,52,,23.2
2017-11-12T05:18:33.640Z,,,,,52,,23.2
2017-11-12T05:18:43.694Z,,,,,52,,23.2
2017-11-12T05:19:03.676Z,,,,,52,,23.2
2017-11-12T05:19:13.667Z,,,,,52,,23.2
2017-11-12T05:19:23.640Z,,,,,52,,23.2
2017-11-12T05:19:33.640Z,,,,,52,,23.2
2017-11-12T05:19:43.640Z,,,,,52,,23.2
2017-11-12T05:20:03.640Z,31.6,,,,52,,23.2
2017-11-12T05:20:13.644Z,,,,,52,,23.2
2017-11-12T05:20:23.641Z,,,,,52,,23.2
2017-11-12T05:20:33.646Z,,,,,52,,23.2
2017-11-12T05:20:43.640Z,,,,,52,,23.2
2017-11-12T05:21:03.644Z,,,,,52,,23.2
2017-11-12T05:21:13.640Z,,,,,52,,23.2
2017-11-12T05:21:23.640Z,,,,,52,,23.2
2017-11-12T05:21:33.640Z,,,,,52,,23.2
2017-11-12T05:21:43.640Z,,,,,52,,23.2
2017-11-12T05:22:03.640Z,,,,,52,,23.2
2017-11-12T05:22:13.639Z,,,,,52,,23.2
2017-11-12T05:22:23.642Z,,,,,52,,23.1
2017-11-12T05:22:33.640Z,,,,,52,,23.1
2017-11-12T05:22:43.639Z,,,,,52,,23.1
2017-11-12T05:23:03.640Z,,,,,52,,23.1
2017-11-12T05:23:13.640Z,31.6,,,,52,,23.1
2017-11-12T05:23:23.640Z,,,,,52,,23.1
2017-11-12T05:23:33.640Z,31.5,,,,52,,23.1
2017-11-12T05:23:43.640Z,,,,,52,,23.1
2017-11-12T05:24:03.639Z,,,,,52,,23.1
2017-11-12T05:24:13.640Z,,,,,52,,23.1
2017-11-12T05:24:23.640Z,,,,,52,,23.1
2017-11-12T05:24:33.640Z,31.5,0,5,0,52,0,23.1
2017-11-12T05:24:43.639Z,,,,,52,,23.1
2017-11-12T05:25:03.640Z,,,,,52,,23.1
2017-11-12T05:25:13.639Z,,,,,52,,23.1
2017-11-12T05:25:23.640Z,,,,,52,,23.1
2017-11-12T05:25:33.640Z,,,,,52,,23.1
2017-11-12T05:25:43.640Z,,,,,52,,23.1
2017-11-12T05:26:03.904Z,,,,,52,,23.1
2017-11-12T05:26:13.900Z,,,,,52,,23.1
2017-11-12T05:26:23.902Z,,,,,52,,23.1
2017-11-12T05:26:33.897Z,,,,,52,,23.1
2017-11-12T05:26:43.878Z,31.4,,,,52,,23.1
2017-11-12T05:27:03.642Z,,,,,52,,23.1
2017-11-12T05:27:13.639Z,,,,,52,,23.1
2017-11-12T05:27:23.640Z,,,,,52,,23.1
2017-11-12T05:27:33.640Z,,,,,52,,23.1
2017-11-12T05:27:43.640Z,,,,,52,,23.1
2017-11-12T05:28:03.644Z,,,,,52,,23.1
2017-11-12T05:28:13.639Z,,,,,52,,23.1
2017-11-12T05:28:23.644Z,,,,,52,,23.1
2017-11-12T05:28:33.644Z,,,,,52,,23.1
2017-11-12T05:28:43.640Z,,,,,52,,23.1
2017-11-12T05:29:03.639Z,,,,,52,,23.1
2017-11-12T05:29:13.644Z,,,,,52,,23.1
2017-11-12T05:29:23.643Z,,,,,52,,23.1
2017-11-12T05:29:33.644Z,,,,,52,,23.1
2017-11-12T05:29:43.639Z,,,,,52,,23.1
2017-11-12T05:30:03.639Z,,,,,52,,23.1
2017-11-12T05:30:13.639Z,31.3,,,,52,,23.1
2017-11-12T05:30:23.640Z,,,,,52,,23.1
2017-11-12T05:30:33.639Z,,,,,52,,23.1
2017-11-12T05:30:43.644Z,,,,,52,,23.1
2017-11-12T05:31:03.640Z,,,,,52,,23.1
2017-11-12T05:31:13.639Z,,,,,52,,23.1
2017-11-12T05:31:23.639Z,,,,,52,,23.1
2017-11-12T05:31:33.640Z,,,,,52,,23.1
2017-11-12T05:31:43.640Z,,,,,52,,23.1
2017-11-12T05:32:03.639Z,,,,,52,,23.1
2017-11-12T05:32:13.639Z,,,,,52,,23.1
2017-11-12T05:32:23.640Z,,,,,52,,23.1
2017-11-12T05:32:33.639Z,,,,,52,,23.1
2017-11-12T05:32:43.755Z,,,,,52,,23.1
2017-11-12T05:33:03.868Z,,,,,52,,23.1
2017-11-12T05:33:13.910Z,,,,,52,,23.1
2017-11-12T05:33:23.909Z,,,,,52,,23.1
2017-11-12T05:33:33.912Z,,,,,52,,23.1
2017-11-12T05:33:43.903Z,,,,,52,,23.1
2017-11-12T05:34:03.860Z,31.2,,,,52,,23.1
2017-11-12T05:34:13.639Z,,,,,52,,23.1
2017-11-12T05:34:23.864Z,,,,,52,,23.1
2017-11-12T05:34:33.891Z,,,,,52,,23
2017-11-12T05:34:43.880Z,,,,,52,,23.1
2017-11-12T05:35:03.668Z,,,,,52,,23.1
2017-11-12T05:35:13.640Z,,,,,52,,23
2017-11-12T05:35:23.639Z,,,,,52,,23.1
2017-11-12T05:35:33.639Z,,,,,52,,23
2017-11-12T05:35:43.639Z,,,,,52,,23
2017-11-12T05:36:03.639Z,,,,,52,,23
2017-11-12T05:36:13.640Z,,,,,52,,23
2017-11-12T05:36:23.640Z,,,,,52,,23
2017-11-12T05:36:33.639Z,,,,,52,,23
2017-11-12T05:36:43.639Z,,,,,52,,23
2017-11-12T05:37:03.640Z,,,,,52,,23
2017-11-12T05:37:13.640Z,31.1,,,,52,,23
2017-11-12T05:37:23.639Z,,,,,52,,23
2017-11-12T05:37:33.639Z,,,,,52,,23
2017-11-12T05:37:43.639Z,,,,,52,,23
2017-11-12T05:38:03.639Z,,,,,52,,23
2017-11-12T05:38:13.640Z,,,,,52,,23
2017-11-12T05:38:23.639Z,,,,,52,,23
2017-11-12T05:38:33.639Z,,,,,52,,23
2017-11-12T05:38:43.640Z,,,,,52,,23
2017-11-12T05:39:03.639Z,,,,,52,,23
2017-11-12T05:39:13.640Z,,,,,52,,23
2017-11-12T05:39:23.639Z,,,,,52,,23
2017-11-12T05:39:33.639Z,,,,,52,,23
2017-11-12T05:39:43.639Z,,,,,52,,23
2017-11-12T05:40:03.644Z,,,,,52,,23
2017-11-12T05:40:13.640Z,,,,,52,,23
2017-11-12T05:40:23.639Z,31.1,,,,,,
2017-11-12T05:40:33.640Z,30.9,,,,52,,23
2017-11-12T05:40:43.639Z,30.9,,,,,,
2017-11-12T05:40:53.639Z,,,,,52,,23
2017-11-12T05:41:13.640Z,30.9,,,,52,,23
2017-11-12T05:41:23.639Z,,,,,52,,23
2017-11-12T05:41:33.639Z,,,,,52,,23
2017-11-12T05:41:43.640Z,,,,,52,,23
2017-11-12T05:42:03.639Z,,,,,52,,23
2017-11-12T05:42:13.640Z,,,,,52,,23
2017-11-12T05:42:23.639Z,,,,,52,,23
2017-11-12T05:42:33.639Z,,,,,52,,23
2017-11-12T05:42:43.639Z,,,,,52,,23
2017-11-12T05:43:03.639Z,,,,,52,,23
2017-11-12T05:43:13.640Z,,,,,52,,23
2017-11-12T05:43:23.639Z,,,,,52,,23
2017-11-12T05:43:33.639Z,,,,,52,,23
2017-11-12T05:43:43.640Z,,,,,52,,23
2017-11-12T05:44:03.639Z,,,,,52,,23
2017-11-12T05:44:13.640Z,,,,,52,,23
2017-11-12T05:44:23.639Z,,,,,52,,23
2017-11-12T05:44:33.639Z,30.8,,,,52,,23
2017-11-12T05:44:43.639Z,,,,,52,,23
2017-11-12T05:45:03.639Z,,,,,52,,23
2017-11-12T05:45:13.639Z,,,,,52,,23
2017-11-12T05:45:23.640Z,,,,,52,,23
2017-11-12T05:45:33.639Z,,,,,52,,23
2017-11-12T05:45:43.640Z,,,,,52,,23
2017-11-12T05:46:03.639Z,,,,,52,,23
2017-11-12T05:46:13.639Z,,,,,52,,23
2017-11-12T05:46:23.639Z,,,,,52,,23
2017-11-12T05:46:33.639Z,,,,,52,,23
2017-11-12T05:46:43.639Z,,,,,52,,23
2017-11-12T05:47:03.639Z,,,,,52,,23
2017-11-12T05:47:13.640Z,,,,,52,,23
2017-11-12T05:47:23.639Z,,,,,52,,23
2017-11-12T05:47:33.639Z,,,,,52,,23
2017-11-12T05:47:43.640Z,,,,,52,,23
2017-11-12T05:48:03.639Z,,,,,52,,23
2017-11-12T05:48:13.640Z,30.7,,,,52,,23
2017-11-12T05:48:23.639Z,,,,,52,,22.8
2017-11-12T05:48:33.639Z,,,,,52,,22.8
2017-11-12T05:48:43.639Z,,,,,52,,22.8
2017-11-12T05:49:03.639Z,,,,,52,,22.8
2017-11-12T05:49:13.639Z,,,,,52,,22.8
2017-11-12T05:49:23.639Z,,,,,52,,22.8
2017-11-12T05:49:33.640Z,,,,,52,,22.8
2017-11-12T05:49:43.639Z,,,,,52,,22.8
2017-11-12T05:50:03.693Z,,,,,52,,22.8
2017-11-12T05:50:13.690Z,,,,,52,,22.8
2017-11-12T05:50:23.641Z,,,,,52,,22.8
2017-11-12T05:50:33.639Z,,,,,52,,22.8
2017-11-12T05:50:43.662Z,,,,,52,,22.8
2017-11-12T05:51:03.639Z,,,,,52,,22.8
2017-11-12T05:51:13.639Z,,,,,52,,22.8
2017-11-12T05:51:23.639Z,,,,,52,,22.8
2017-11-12T05:51:33.639Z,,,,,52,,22.8
2017-11-12T05:51:43.639Z,,,,,52,,22.8
2017-11-12T05:52:03.639Z,30.6,,,,52,,22.8
2017-11-12T05:52:13.639Z,30.6,,,,52,,22.8
2017-11-12T05:52:23.639Z,,,,,52,,22.8
2017-11-12T05:52:33.639Z,,,,,52,,22.8
2017-11-12T05:52:43.638Z,,,,,52,,22.8
2017-11-12T05:53:03.639Z,,,,,52,,22.8
2017-11-12T05:53:13.638Z,,,,,52,,22.8
2017-11-12T05:53:23.639Z,,,,,52,,22.8
2017-11-12T05:53:33.639Z,,,,,52,,22.8
2017-11-12T05:53:43.638Z,,,,,52,,22.8
2017-11-12T05:54:03.697Z,,,,,52,,22.8
2017-11-12T05:54:13.639Z,,,,,52,,22.8
2017-11-12T05:54:23.639Z,,,,,52,,22.8
2017-11-12T05:54:33.640Z,,,,,52,,22.8
2017-11-12T05:54:43.639Z,,,,,52,,22.8
2017-11-12T05:55:03.638Z,,,,,52,,22.8
2017-11-12T05:55:13.638Z,,,,,52,,22.8
2017-11-12T05:55:23.638Z,,,,,52,,22.8
2017-11-12T05:55:33.639Z,,,,,52,,22.8
2017-11-12T05:55:43.639Z,30.5,,,,52,,22.8
2017-11-12T05:56:03.639Z,,,,,52,,22.8
2017-11-12T05:56:13.639Z,,,,,52,,22.8
2017-11-12T05:56:23.638Z,,,,,52,,22.8
2017-11-12T05:56:33.641Z,,,,,52,,22.8
2017-11-12T05:56:43.638Z,,,,,52,,22.8
2017-11-12T05:57:03.639Z,,,,,52,,22.8
2017-11-12T05:57:13.639Z,,,,,52,,22.8
2017-11-12T05:57:23.639Z,,,,,52,,22.8
2017-11-12T05:57:33.639Z,,,,,52,,22.8
2017-11-12T05:57:43.639Z,,,,,52,,22.8
2017-11-12T05:58:03.639Z,,,,,52,,22.8
2017-11-12T05:58:13.638Z,,,,,52,,22.8
2017-11-12T05:58:23.638Z,,,,,52,,22.8
2017-11-12T05:58:33.639Z,,,,,52,,22.8
2017-11-12T05:58:43.638Z,,,,,52,,22.8
2017-11-12T05:59:03.639Z,,,,,52,,22.8
2017-11-12T05:59:13.639Z,,,,,52,,22.8
2017-11-12T05:59:23.707Z,30.4,,,,52,,22.8
2017-11-12T05:59:33.639Z,,,,,52,,22.8
2017-11-12T05:59:43.640Z,,,,,52,,22.8
2017-11-12T06:00:03.639Z,,,,,52,,22.8
2017-11-12T06:00:13.638Z,,,,,52,,22.8
2017-11-12T06:00:23.638Z,,,,,52,,22.8
2017-11-12T06:00:33.639Z,,,,,52,,22.8
2017-11-12T06:00:43.639Z,,,,,52,,22.8
2017-11-12T06:01:03.638Z,,,,,52,,22.8
2017-11-12T06:01:13.638Z,,,,,52,,22.8
2017-11-12T06:01:23.638Z,,,,,52,,22.8
2017-11-12T06:01:33.638Z,,,,,52,,22.8
2017-11-12T06:01:43.638Z,,,,,52,,22.8
2017-11-12T06:02:03.639Z,,,,,52,,22.8
2017-11-12T06:02:13.638Z,,,,,52,,22.7
2017-11-12T06:02:23.638Z,,,,,52,,22.8
2017-11-12T06:02:33.639Z,,,,,52,,22.8
2017-11-12T06:02:43.638Z,30.3,,,,52,,22.7
2017-11-12T06:03:03.639Z,30.4,,,,52,,22.8
2017-11-12T06:03:13.639Z,,,,,52,,22.7
2017-11-12T06:03:23.639Z,30.3,,,,52,,22.8
2017-11-12T06:03:33.639Z,,,,,52,,22.7
2017-11-12T06:03:43.638Z,,,,,52,,22.7
2017-11-12T06:04:03.638Z,,,,,52,,22.7
2017-11-12T06:04:13.639Z,,,,,52,,22.7
2017-11-12T06:04:23.638Z,,,,,52,,22.7
2017-11-12T06:04:33.639Z,,,,,52,,22.7
2017-11-12T06:04:43.638Z,,,,,52,,22.7
2017-11-12T06:05:03.638Z,,,,,52,,22.8
2017-11-12T06:05:13.638Z,,,,,52,,22.7
2017-11-12T06:05:23.639Z,,,,,52,,22.7
2017-11-12T06:05:33.638Z,,,,,52,,22.7
2017-11-12T06:05:43.640Z,,,,,52,,22.7
2017-11-12T06:06:03.638Z,,,,,52,,22.7
2017-11-12T06:06:13.639Z,,,,,52,,22.7
2017-11-12T06:06:23.640Z,,,,,52,,22.7
2017-11-12T06:06:33.654Z,,,,,52,,22.7
2017-11-12T06:06:43.639Z,,,,,52,,22.7
2017-11-12T06:07:03.638Z,30.2,,,,52,,22.7
2017-11-12T06:07:13.639Z,,,,,52,,22.7
2017-11-12T06:07:23.639Z,,,,,52,,22.7
2017-11-12T06:07:33.638Z,,,,,52,,22.7
2017-11-12T06:07:43.638Z,,,,,52,,22.7
2017-11-12T06:08:03.638Z,,,,,52,,22.7
2017-11-12T06:08:13.639Z,,,,,52,,22.7
2017-11-12T06:08:23.638Z,,,,,52,,22.7
2017-11-12T06:08:33.638Z,,,,,52,,22.7
2017-11-12T06:08:43.638Z,,,,,52,,22.7
2017-11-12T06:09:03.638Z,,,,,52,,22.7
2017-11-12T06:09:13.638Z,,,,,52,,22.7
2017-11-12T06:09:23.639Z,,,,,52,,22.7
2017-11-12T06:09:33.638Z,,,,,52,,22.7
2017-11-12T06:09:43.638Z,,,,,52,,22.7
2017-11-12T06:10:03.639Z,,,,,52,,22.7
2017-11-12T06:10:13.638Z,,,,,52,,22.7
2017-11-12T06:10:23.638Z,,,,,52,,22.7
2017-11-12T06:10:33.638Z,,,,,52,,22.7
2017-11-12T06:10:43.638Z,,,,,52,,22.7
2017-11-12T06:11:03.638Z,30.1,,,,52,,22.7
2017-11-12T06:11:13.639Z,,,,,52,,22.7
2017-11-12T06:11:23.639Z,,,,,52,,22.7
2017-11-12T06:11:33.638Z,,,,,52,,22.7
2017-11-12T06:11:43.638Z,,,,,52,,22.7
2017-11-12T06:12:03.638Z,,,,,52,,22.7
2017-11-12T06:12:13.638Z,,,,,52,,22.7
2017-11-12T06:12:23.638Z,,,,,52,,22.7
2017-11-12T06:12:33.638Z,,,,,52,,22.7
2017-11-12T06:12:43.638Z,,,,,52,,22.7
2017-11-12T06:13:03.638Z,,,,,52,,22.7
2017-11-12T06:13:13.638Z,,,,,52,,22.7
2017-11-12T06:13:23.639Z,,,,,52,,22.7
2017-11-12T06:13:33.638Z,,,,,52,,22.7
2017-11-12T06:13:43.638Z,,,,,52,,22.7
2017-11-12T06:14:03.638Z,,,,,52,,22.7
2017-11-12T06:14:13.638Z,,,,,52,,22.7
2017-11-12T06:14:23.639Z,,,,,52,,22.7
2017-11-12T06:14:33.638Z,30,,,,52,,22.7
2017-11-12T06:14:43.638Z,30.1,,,,52,,22.7
2017-11-12T06:15:03.638Z,30,,,,52,,22.7
2017-11-12T06:15:13.639Z,,,,,52,,22.7
2017-11-12T06:15:23.638Z,,,,,52,,22.7
2017-11-12T06:15:33.638Z,,,,,52,,22.7
2017-11-12T06:15:43.638Z,,,,,52,,22.7
2017-11-12T06:16:03.638Z,,,,,52,,22.7
2017-11-12T06:16:13.638Z,,,,,52,,22.7
2017-11-12T06:16:23.638Z,,,,,52,,22.7
2017-11-12T06:16:33.638Z,,,,,52,,22.7
2017-11-12T06:16:43.637Z,,,,,52,,22.7
2017-11-12T06:17:03.638Z,,,,,52,,22.7
2017-11-12T06:17:13.638Z,,,,,52,,22.7
2017-11-12T06:17:23.638Z,,,,,52,,22.7
2017-11-12T06:17:33.638Z,,,,,52,,22.7
2017-11-12T06:17:53.639Z,,,,,52,,22.7
2017-11-12T06:18:03.638Z,30,,,,52,,22.7
2017-11-12T06:18:13.638Z,30,,,,52,,22.7
2017-11-12T06:18:23.640Z,30,,,,52,,22.7
2017-11-12T06:18:33.637Z,29.9,,,,,,
2017-11-12T06:18:43.707Z,,,,,52,,22.7
2017-11-12T06:18:53.638Z,29.9,,,,,,
2017-11-12T06:19:13.638Z,,,,,52,,22.7
2017-11-12T06:19:23.637Z,,,,,52,,22.7
2017-11-12T06:19:33.638Z,,,,,52,,22.7
2017-11-12T06:19:43.638Z,,,,,52,,22.7
2017-11-12T06:20:03.638Z,,,,,52,,22.7
2017-11-12T06:20:13.639Z,,,,,52,,22.7
2017-11-12T06:20:23.638Z,,,,,52,,22.7
2017-11-12T06:20:33.638Z,,,,,52,,22.7
2017-11-12T06:20:43.638Z,,,,,52,,22.7
2017-11-12T06:21:03.638Z,,,,,52,,22.7
2017-11-12T06:21:13.638Z,,,,,52,,22.7
2017-11-12T06:21:23.696Z,,,,,52,,22.7
2017-11-12T06:21:33.691Z,,,,,52,,22.7
2017-11-12T06:21:43.638Z,,,,,52,,22.7
2017-11-12T06:22:03.637Z,,,,,52,,22.7
2017-11-12T06:22:13.638Z,,,,,52,,22.7
2017-11-12T06:22:23.637Z,,,,,52,,22.7
2017-11-12T06:22:33.638Z,,,,,52,,22.7
2017-11-12T06:22:43.638Z,,,,,52,,22.7
2017-11-12T06:23:03.638Z,29.8,,,,52,,22.7
2017-11-12T06:23:13.638Z,,,,,52,,22.7
2017-11-12T06:23:23.637Z,,,,,52,,22.7
2017-11-12T06:23:33.637Z,,,,,52,,22.6
2017-11-12T06:23:43.640Z,,,,,52,,22.6
2017-11-12T06:24:03.637Z,,,,,52,,22.6
2017-11-12T06:24:13.638Z,,,,,52,,22.7
2017-11-12T06:24:23.638Z,,,,,52,,22.6
2017-11-12T06:24:33.638Z,29.8,0,5,0,52,0,22.7
2017-11-12T06:24:43.638Z,,,,,52,,22.6
2017-11-12T06:25:03.638Z,,,,,52,,22.6
2017-11-12T06:25:13.638Z,,,,,52,,22.6
2017-11-12T06:25:23.638Z,,,,,52,,22.6
2017-11-12T06:25:33.638Z,,,,,52,,22.7
2017-11-12T06:25:43.638Z,,,,,52,,22.6
2017-11-12T06:26:03.637Z,,,,,52,,22.6
2017-11-12T06:26:13.638Z,29.6,,,,52,,22.6
2017-11-12T06:26:23.637Z,29.8,,,,52,,22.6
2017-11-12T06:26:33.638Z,,,,,52,,22.6
2017-11-12T06:26:43.637Z,,,,,52,,22.6
2017-11-12T06:27:03.638Z,29.6,,,,52,,22.6
2017-11-12T06:27:13.638Z,,,,,52,,22.6
2017-11-12T06:27:23.637Z,,,,,52,,22.6
2017-11-12T06:27:33.638Z,,,,,52,,22.6
2017-11-12T06:27:43.638Z,,,,,52,,22.6
2017-11-12T06:28:03.637Z,,,,,52,,22.6
2017-11-12T06:28:13.638Z,,,,,52,,22.6
2017-11-12T06:28:23.637Z,,,,,52,,22.6
2017-11-12T06:28:33.637Z,,,,,52,,22.6
2017-11-12T06:28:43.637Z,,,,,52,,22.6
2017-11-12T06:29:03.639Z,,,,,52,,22.6
2017-11-12T06:29:13.641Z,,,,,52,,22.6
2017-11-12T06:29:23.637Z,,,,,52,,22.6
2017-11-12T06:29:33.637Z,,,,,52,,22.6
2017-11-12T06:29:43.638Z,,,,,52,,22.6
2017-11-12T06:30:03.637Z,,,,,52,,22.6
2017-11-12T06:30:13.638Z,,,,,52,,22.6
2017-11-12T06:30:23.637Z,,,,,52,,22.6
2017-11-12T06:30:33.638Z,,,,,52,,22.6
2017-11-12T06:30:43.637Z,,,,,52,,22.6
2017-11-12T06:31:03.637Z,,,,,52,,22.6
2017-11-12T06:31:13.638Z,,,,,52,,22.6
2017-11-12T06:31:23.637Z,29.5,,,,52,,22.6
2017-11-12T06:31:33.637Z,,,,,52,,22.6
2017-11-12T06:31:43.638Z,,,,,52,,22.6
2017-11-12T06:32:03.637Z,,,,,52,,22.6
2017-11-12T06:32:13.638Z,,,,,52,,22.6
2017-11-12T06:32:23.637Z,,,,,52,,22.6
2017-11-12T06:32:33.637Z,,,,,52,,22.6
2017-11-12T06:32:43.637Z,,,,,52,,22.6
2017-11-12T06:33:03.637Z,,,,,52,,22.6
2017-11-12T06:33:13.638Z,,,,,52,,22.6
2017-11-12T06:33:23.637Z,,,,,52,,22.6
2017-11-12T06:33:33.637Z,,,,,52,,22.6
2017-11-12T06:33:43.637Z,,,,,52,,22.6
2017-11-12T06:34:03.638Z,,,,,52,,22.6
2017-11-12T06:34:13.637Z,,,,,52,,22.6
2017-11-12T06:34:23.638Z,,,,,52,,22.6
2017-11-12T06:34:33.638Z,,,,,52,,22.6
2017-11-12T06:34:43.638Z,,,,,52,,22.6
2017-11-12T06:35:03.638Z,,,,,52,,22.6
2017-11-12T06:35:13.638Z,29.4,,,,52,,22.6
2017-11-12T06:35:23.637Z,,,,,52,,22.6
2017-11-12T06:35:33.638Z,,,,,52,,22.6
2017-11-12T06:35:43.647Z,,,,,52,,22.6
2017-11-12T06:36:03.637Z,,,,,52,,22.6
2017-11-12T06:36:13.637Z,,,,,52,,22.6
2017-11-12T06:36:23.637Z,,,,,52,,22.6
2017-11-12T06:36:33.637Z,,,,,52,,22.6
2017-11-12T06:36:43.637Z,,,,,52,,22.6
2017-11-12T06:37:03.637Z,,,,,52,,22.6
2017-11-12T06:37:13.693Z,,,,,52,,22.6
2017-11-12T06:37:23.637Z,,,,,52,,22.6
2017-11-12T06:37:33.681Z,,,,,52,,22.6
2017-11-12T06:37:43.666Z,,,,,52,,22.6
2017-11-12T06:38:03.650Z,,,,,52,,22.6
2017-11-12T06:38:13.637Z,,,,,52,,22.6
2017-11-12T06:38:23.637Z,,,,,52,,22.6
2017-11-12T06:38:33.637Z,,,,,52,,22.6
2017-11-12T06:38:43.637Z,,,,,52,,22.6
2017-11-12T06:39:03.637Z,,,,,52,,22.6
2017-11-12T06:39:13.637Z,,,,,52,,22.6
2017-11-12T06:39:23.637Z,29.3,,,,52,,22.6
2017-11-12T06:39:33.637Z,,,,,52,,22.6
2017-11-12T06:39:43.637Z,,,,,52,,22.6
2017-11-12T06:40:03.639Z,29.4,,,,52,,22.6
2017-11-12T06:40:13.637Z,29.3,,,,52,,22.6
2017-11-12T06:40:23.637Z,,,,,52,,22.6
2017-11-12T06:40:33.638Z,,,,,52,,22.6
2017-11-12T06:40:43.637Z,,,,,52,,22.6
2017-11-12T06:41:03.637Z,,,,,52,,22.6
2017-11-12T06:41:13.638Z,,,,,52,,22.6
