Time,PrimTSet,ActPow,HwActive,HwTSet,HwTOutlet,ChActive,PrimT
2018-02-07T11:17:58.764Z,,,,50,32.1,,
2018-02-07T11:18:08.786Z,,,,50,32.1,,
2018-02-07T11:18:28.715Z,,,,50,32,,
2018-02-07T11:18:38.728Z,,,,50,32,,
2018-02-07T11:18:48.707Z,,,,,,,40.8
2018-02-07T11:18:58.731Z,,,,50,32,,
2018-02-07T11:19:08.709Z,,,,50,32,,
2018-02-07T11:19:18.704Z,,,,50,32,,
2018-02-07T11:19:38.705Z,,,,50,32,,
2018-02-07T11:19:48.706Z,,,,50,32,,
2018-02-07T11:19:58.718Z,,,,,,,40.7
2018-02-07T11:20:08.714Z,,,,50,32,,
2018-02-07T11:20:18.704Z,,,,50,32,,
2018-02-07T11:20:38.715Z,,,,50,32,,
2018-02-07T11:20:48.710Z,,,,50,31.9,,
2018-02-07T11:21:08.712Z,,,,50,31.9,,40.6
2018-02-07T11:21:18.706Z,,,,50,31.9,,
2018-02-07T11:21:38.705Z,,,,50,31.9,,
2018-02-07T11:21:48.705Z,,,,50,31.9,,
2018-02-07T11:22:08.762Z,,,,50,31.9,,
2018-02-07T11:22:18.714Z,,,,50,31.9,,
2018-02-07T11:22:28.734Z,,,,,,,40.5
2018-02-07T11:22:38.708Z,,,,50,31.9,,
2018-02-07T11:22:48.705Z,,,,50,31.9,,
2018-02-07T11:23:08.708Z,,,,50,31.8,,
2018-02-07T11:23:18.717Z,,,,50,31.8,,
2018-02-07T11:23:38.740Z,,,,50,31.8,,40.4
2018-02-07T11:23:48.714Z,,,,50,31.8,,
2018-02-07T11:23:58.705Z,,,,50,31.8,,
2018-02-07T11:24:08.716Z,,40,0,50,31.8,2,43.8
2018-02-07T11:24:18.706Z,,32,,50,31.8,,46.3
2018-02-07T11:24:28.758Z,,29,,50,31.8,,43.4
2018-02-07T11:24:38.713Z,,29,,50,31.8,,41.3
2018-02-07T11:24:48.756Z,,30,,50,31.8,,38.9
2018-02-07T11:24:58.777Z,,29,,,,,37.8
2018-02-07T11:25:08.787Z,,,,50,31.8,,37.7
2018-02-07T11:25:18.802Z,,29,,,,,38.2
2018-02-07T11:25:28.785Z,,30,,50,31.8,,38.7
2018-02-07T11:25:38.747Z,,29,,,,,39.1
2018-02-07T11:25:48.811Z,,0,,50,31.6,,39.4
2018-02-07T11:25:58.714Z,,,0,50,31.6,2,37.4
2018-02-07T11:26:08.727Z,,,,50,31.6,,35.5
2018-02-07T11:26:18.708Z,,,,50,31.6,,34.6
2018-02-07T11:26:28.763Z,,,,,,,34.4
2018-02-07T11:26:38.707Z,,,,50,31.6,,
2018-02-07T11:26:48.721Z,,,,50,31.6,,
2018-02-07T11:26:58.719Z,,,,,,,34.5
2018-02-07T11:27:08.706Z,,,,50,31.6,,
2018-02-07T11:27:18.710Z,,,,50,31.6,,
2018-02-07T11:27:28.710Z,,,,,,,34.3
2018-02-07T11:27:38.711Z,,,,50,31.6,,34.2
2018-02-07T11:27:48.744Z,,,,50,31.6,,
2018-02-07T11:27:58.706Z,,,,,,,34.1
2018-02-07T11:28:08.706Z,,,,50,31.6,,
2018-02-07T11:28:18.742Z,,,,50,31.6,,
2018-02-07T11:28:38.712Z,,,,50,31.6,,
2018-02-07T11:28:48.777Z,,,,50,31.5,,
2018-02-07T11:28:58.868Z,,,,50,31.5,,34
2018-02-07T11:29:08.731Z,,40,0,50,31.5,2,37.3
2018-02-07T11:29:18.709Z,,32,,,,,39.4
2018-02-07T11:29:28.734Z,,29,,50,31.5,,39.5
2018-02-07T11:29:38.737Z,,,,50,31.5,,
2018-02-07T11:29:58.818Z,,,,50,31.5,,
2018-02-07T11:30:08.889Z,,,,50,31.5,,39.8
2018-02-07T11:30:18.798Z,,29,,,,,40.1
2018-02-07T11:30:28.846Z,,,,50,31.5,,40.3
2018-02-07T11:30:38.838Z,,,,50,31.5,,
2018-02-07T11:30:48.756Z,,29,,,,,40.7
2018-02-07T11:30:58.738Z,,,,50,31.5,,40.9
2018-02-07T11:31:08.742Z,,30,,50,31.5,,41
2018-02-07T11:31:18.749Z,,29,,,,,41.2
2018-02-07T11:31:28.732Z,,,,50,31.5,,41.3
2018-02-07T11:31:38.836Z,,,,50,31.5,,
2018-02-07T11:31:48.820Z,,29,,,,,41.5
2018-02-07T11:31:58.794Z,,30,,50,31.5,,41.6
2018-02-07T11:32:08.731Z,,29,,50,31.4,,41.7
2018-02-07T11:32:18.731Z,,,,50,31.4,,
2018-02-07T11:32:28.719Z,,,,,,,41.9
2018-02-07T11:32:38.707Z,,30,,50,31.4,,
2018-02-07T11:32:48.731Z,,,0,50,31.4,2,42
2018-02-07T11:32:58.730Z,,,,50,31.4,,39.7
2018-02-07T11:33:08.712Z,,,,50,31.4,,37.9
2018-02-07T11:33:18.707Z,,,,50,31.4,,37.3
2018-02-07T11:33:28.709Z,,,,,,,37.1
2018-02-07T11:33:38.707Z,,,,50,31.4,,
2018-02-07T11:33:48.706Z,,,,,,,36.9
2018-02-07T11:33:58.707Z,,,,50,31.4,,
2018-02-07T11:34:08.719Z,,41,0,50,31.4,2,40.5
2018-02-07T11:34:18.714Z,,31,,,,,42.4
2018-02-07T11:34:28.706Z,,30,,50,31.4,,
2018-02-07T11:34:38.737Z,,29,,50,31.4,,42.3
2018-02-07T11:34:48.713Z,0,30,1,50,36.7,0,42.8
2018-02-07T11:34:58.720Z,,0,0,50,38,0,41.6
2018-02-07T11:35:08.735Z,,,,50,38.6,,42.2
2018-02-07T11:35:28.707Z,,,,50,38.6,,
2018-02-07T11:35:38.708Z,,,,50,38.4,,
2018-02-07T11:35:48.707Z,,,,50,38.3,,
2018-02-07T11:35:58.714Z,59,,0,50,38.2,2,43
2018-02-07T11:36:08.725Z,,37,,50,38.1,,46.6
2018-02-07T11:36:18.816Z,,29,,50,38,,46.6
2018-02-07T11:36:28.726Z,,30,,,,,44.2
2018-02-07T11:36:38.760Z,,29,,50,37.9,,43.8
2018-02-07T11:36:49.107Z,,,,50,37.7,,43.1
2018-02-07T11:36:58.723Z,,,,50,37.6,,42.9
2018-02-07T11:37:08.708Z,,,,50,37.5,,43.1
2018-02-07T11:37:18.730Z,,,,,,,43.3
2018-02-07T11:37:28.750Z,,,,50,37.4,,43.6
2018-02-07T11:37:38.787Z,,,,50,37.3,,
2018-02-07T11:37:48.707Z,,,,,,,43.7
2018-02-07T11:37:58.713Z,,30,,50,37.2,,43.8
2018-02-07T11:38:08.708Z,,,,50,37.1,,43.9
2018-02-07T11:38:18.746Z,,29,,,,,44.1
2018-02-07T11:38:28.847Z,,,,50,36.8,,44.2
2018-02-07T11:38:38.793Z,,,,50,36.8,,
2018-02-07T11:38:48.830Z,,30,,,,,44.4
2018-02-07T11:38:58.913Z,,29,,50,36.6,,44.5
2018-02-07T11:39:08.872Z,,30,,50,36.6,,44.6
2018-02-07T11:39:18.882Z,,,,50,36.5,,
2018-02-07T11:39:28.739Z,,30,,50,36.5,,44.9
2018-02-07T11:39:38.782Z,,30,,,,,45.1
2018-02-07T11:39:48.835Z,,29,,50,36.4,,45.2
2018-02-07T11:39:58.925Z,,,,50,36.3,,
2018-02-07T11:40:08.773Z,,,,50,36.2,,45.5
2018-02-07T11:40:18.929Z,,30,,,,,45.6
2018-02-07T11:40:28.800Z,,29,,50,36.1,,45.7
2018-02-07T11:40:38.910Z,,,,50,36.1,,
2018-02-07T11:40:49.079Z,,,,,,,46
2018-02-07T11:40:59.012Z,,,,50,36,,46.1
2018-02-07T11:41:08.789Z,,31,,50,36,,46.4
2018-02-07T11:41:18.883Z,,,,50,35.9,,
2018-02-07T11:41:28.830Z,,30,,,,,46.7
2018-02-07T11:41:38.829Z,,,,50,35.8,,46.8
2018-02-07T11:41:48.841Z,,,,50,35.8,,
2018-02-07T11:41:58.937Z,,,,,,,47
2018-02-07T11:42:08.844Z,,,,50,35.7,,47.1
2018-02-07T11:42:18.893Z,,,,50,35.7,,
2018-02-07T11:42:28.840Z,,,,,,,47.3
2018-02-07T11:42:38.848Z,,32,,50,35.6,,47.6
2018-02-07T11:42:48.826Z,,,,50,35.6,,
2018-02-07T11:42:58.829Z,,30,,,,,47.7
2018-02-07T11:43:08.883Z,,29,,50,35.5,,47.8
2018-02-07T11:43:18.862Z,,30,,50,35.5,,47.9
2018-02-07T11:43:28.899Z,,29,,,,,48
2018-02-07T11:43:38.899Z,,,,50,35.4,,48.1
2018-02-07T11:43:48.820Z,,,,50,35.4,,
2018-02-07T11:43:58.789Z,,29,,,,,48.4
2018-02-07T11:44:08.882Z,,,,50,35.3,,48.5
2018-02-07T11:44:18.869Z,,,,50,35.3,,
2018-02-07T11:44:28.845Z,,,,,,,48.7
2018-02-07T11:44:38.803Z,,,,50,35.3,,48.8
2018-02-07T11:44:48.907Z,,,,50,35.2,,48.9
2018-02-07T11:44:58.849Z,,30,,,,,49
2018-02-07T11:45:09.008Z,,29,,50,35.2,,49.1
2018-02-07T11:45:18.898Z,,,,50,35.2,,
2018-02-07T11:45:29.051Z,0,29,1,50,42.1,0,49.5
2018-02-07T11:45:39.099Z,,30,,50,46.3,,47.1
2018-02-07T11:45:49.000Z,,46,,,,,48.6
2018-02-07T11:45:58.854Z,,53,,50,47.4,,49.1
2018-02-07T11:46:09.021Z,,0,0,50,48.8,0,49.4
2018-02-07T11:46:18.881Z,,45,1,50,48.2,0,46.7
2018-02-07T11:46:28.880Z,,33,,50,46.7,,46.9
2018-02-07T11:46:38.935Z,,0,0,,,0,45.8
2018-02-07T11:46:48.859Z,,,,50,46.2,,45.7
2018-02-07T11:46:58.893Z,,,,50,45.9,,
2018-02-07T11:47:08.831Z,,,,50,45.8,,
2018-02-07T11:47:28.835Z,,,,50,45.6,,45.6
2018-02-07T11:47:38.856Z,59,45,0,50,45.5,2,46.9
2018-02-07T11:47:48.977Z,,34,,50,45.3,,51
2018-02-07T11:47:59.064Z,,29,,50,45.2,,51
2018-02-07T11:48:08.871Z,,29,,50,45.1,,49.9
2018-02-07T11:48:19.003Z,,,,,,,48.6
2018-02-07T11:48:28.868Z,,,,50,44.9,,48.2
2018-02-07T11:48:38.909Z,,,,50,44.8,,
2018-02-07T11:48:48.924Z,,29,,,,,48.3
2018-02-07T11:48:58.879Z,,,,50,44.6,,48.6
2018-02-07T11:49:08.952Z,,,,50,44.4,,48.9
2018-02-07T11:49:19.186Z,,29,,,,,49.1
2018-02-07T11:49:28.989Z,,,,50,44.2,,49.2
2018-02-07T11:49:38.879Z,,,,50,44.1,,
2018-02-07T11:49:48.872Z,,29,,,,,49.4
2018-02-07T11:49:58.843Z,,,,50,43.9,,49.5
2018-02-07T11:50:08.838Z,,30,,50,43.8,,49.6
2018-02-07T11:50:18.934Z,,,,50,43.7,,
2018-02-07T11:50:28.873Z,,29,,,,,49.8
2018-02-07T11:50:38.844Z,,30,,50,43.5,,49.9
2018-02-07T11:50:48.926Z,,0,,50,43.4,,50
2018-02-07T11:50:58.807Z,,,0,50,43.3,2,48.3
2018-02-07T11:51:08.882Z,,,,50,43.2,,46.2
2018-02-07T11:51:18.906Z,,,,50,43.2,,45.4
2018-02-07T11:51:28.962Z,,,,,,,45.1
2018-02-07T11:51:38.854Z,59,0,0,50,43,2,45
2018-02-07T11:51:48.853Z,,,,50,42.9,,
2018-02-07T11:51:58.862Z,,,,50,42.8,,45
2018-02-07T11:52:08.792Z,,,,50,42.7,,44.9
2018-02-07T11:52:18.869Z,,,,,,,44.8
2018-02-07T11:52:28.939Z,,,,50,42.5,,44.6
2018-02-07T11:52:38.816Z,,,,50,42.4,,
2018-02-07T11:52:48.872Z,,,,,,,44.3
2018-02-07T11:52:58.930Z,,,,50,42.3,,44.2
2018-02-07T11:53:08.848Z,,,,50,42.2,,
2018-02-07T11:53:18.912Z,,,,50,42.1,,
2018-02-07T11:53:28.974Z,,,,,,,44.1
2018-02-07T11:53:38.889Z,,,,50,42,,44
2018-02-07T11:53:48.840Z,,,,50,41.9,,43.9
2018-02-07T11:54:08.840Z,,,,50,41.7,,43.8
2018-02-07T11:54:18.905Z,,,,50,41.6,,
2018-02-07T11:54:38.844Z,,,,50,41.5,,
2018-02-07T11:54:48.814Z,,,,50,41.4,,
2018-02-07T11:55:08.856Z,,,,50,41.3,,
2018-02-07T11:55:18.895Z,,,,50,41.2,,
2018-02-07T11:55:28.905Z,,,,,,,43.7
2018-02-07T11:55:38.830Z,,,,50,40.9,,
2018-02-07T11:55:48.889Z,,,,50,40.9,,
2018-02-07T11:56:08.950Z,,,,50,40.7,,43.8
2018-02-07T11:56:18.846Z,,,,50,40.6,,
2018-02-07T11:56:38.860Z,,,,50,40.5,,
2018-02-07T11:56:48.815Z,5,,0,,,0,
2018-02-07T11:56:58.881Z,,,,50,40.4,,
2018-02-07T11:57:08.856Z,,,,50,40.3,,
2018-02-07T11:57:19.067Z,,,,50,40.2,,43.9
2018-02-07T11:57:28.861Z,59,,0,,,2,43.9
2018-02-07T11:57:38.913Z,,,,50,40.1,,
2018-02-07T11:57:48.852Z,,,,50,40,,
2018-02-07T11:58:08.816Z,,,,50,39.9,,44
2018-02-07T11:58:18.933Z,,,,,,,44
2018-02-07T11:58:28.866Z,,,,50,39.8,,
2018-02-07T11:58:38.921Z,5,,0,,,0,
2018-02-07T11:58:48.938Z,,,,50,39.6,,
2018-02-07T11:58:58.907Z,,,,50,39.6,,
2018-02-07T11:59:09.032Z,,,,50,39.5,,
2018-02-07T11:59:28.886Z,,,,50,39.4,,
2018-02-07T11:59:38.848Z,,,,50,39.3,,
2018-02-07T11:59:58.907Z,,,,50,39.2,,
2018-02-07T12:00:08.877Z,,,,50,39.2,,
2018-02-07T12:00:18.912Z,,,,50,39.1,,
2018-02-07T12:00:38.906Z,,,,50,38.9,,
2018-02-07T12:00:48.875Z,,,,50,38.8,,
2018-02-07T12:00:58.840Z,,,,,,,44
2018-02-07T12:01:08.852Z,,,,50,38.7,,43.9
2018-02-07T12:01:18.996Z,,,,50,38.7,,
2018-02-07T12:01:38.825Z,,,,50,38.6,,
2018-02-07T12:01:48.941Z,,,,50,38.5,,
2018-02-07T12:02:08.822Z,,,,50,38.4,,
2018-02-07T12:02:18.842Z,,,,50,38.3,,
2018-02-07T12:02:28.901Z,,,,,,,43.8
2018-02-07T12:02:38.871Z,,,,50,38.2,,
2018-02-07T12:02:48.877Z,,,,50,38.2,,
2018-02-07T12:03:08.913Z,,,,50,38.1,,
2018-02-07T12:03:18.873Z,,,,50,38,,
2018-02-07T12:03:38.838Z,,,,50,37.9,,
2018-02-07T12:03:48.892Z,,,,50,37.9,,
2018-02-07T12:03:58.919Z,,,,,,,43.7
2018-02-07T12:04:09.089Z,,,,50,37.8,,
2018-02-07T12:04:18.848Z,,,,50,37.7,,
2018-02-07T12:04:38.850Z,,,,50,37.6,,
2018-02-07T12:04:48.868Z,,,,50,37.6,,
2018-02-07T12:04:58.829Z,,,,,,,43.6
2018-02-07T12:05:08.767Z,,,,50,37.5,,
2018-02-07T12:05:18.863Z,,,,50,37.5,,
2018-02-07T12:05:38.806Z,,,,50,44,,
2018-02-07T12:05:48.995Z,,,,50,43.9,,
2018-02-07T12:05:58.930Z,,,,,,,43.5
2018-02-07T12:06:09.153Z,,,,50,43.7,,
2018-02-07T12:06:18.844Z,,,,50,43.6,,
2018-02-07T12:06:28.850Z,,,,,,,43.4
2018-02-07T12:06:38.852Z,,,,50,43.3,,
2018-02-07T12:06:48.901Z,,,,50,43.2,,
2018-02-07T12:06:58.831Z,,,,,,,43.3
2018-02-07T12:07:09.011Z,,,,50,43,,
2018-02-07T12:07:18.843Z,,,,50,42.8,,
2018-02-07T12:07:38.798Z,,,,50,42.6,,
2018-02-07T12:07:48.908Z,,,,50,42.5,,
2018-02-07T12:07:58.975Z,,,,,,,43.2
2018-02-07T12:08:08.893Z,,,,50,42.2,,
2018-02-07T12:08:18.863Z,,,,50,42.1,,
2018-02-07T12:08:38.806Z,,,,50,41.8,,
2018-02-07T12:08:48.856Z,,,,50,41.6,,
2018-02-07T12:09:08.842Z,,,,50,41.3,,
2018-02-07T12:09:18.889Z,,,,50,41.2,,
2018-02-07T12:09:38.854Z,,,,50,40.8,,
2018-02-07T12:09:48.747Z,,,,50,40.7,,
2018-02-07T12:10:08.783Z,,,,50,40.4,,43.1
2018-02-07T12:10:18.838Z,,,,50,40.3,,
2018-02-07T12:10:28.720Z,,,,,,,43.1
2018-02-07T12:10:38.726Z,,,,50,40,,
2018-02-07T12:10:48.774Z,,,,50,39.9,,
2018-02-07T12:11:08.715Z,,,,50,39.7,,
2018-02-07T12:11:18.764Z,,,,50,39.6,,
2018-02-07T12:11:38.712Z,,,,50,39.4,,
2018-02-07T12:11:48.733Z,,,,50,39.3,,
2018-02-07T12:12:08.786Z,,,,50,39.1,,
2018-02-07T12:12:18.755Z,,,,50,38.9,,
2018-02-07T12:12:28.841Z,,,,,,,43
2018-02-07T12:12:38.879Z,,,,50,38.8,,
2018-02-07T12:12:48.743Z,,,,50,38.7,,
2018-02-07T12:13:08.723Z,,,,50,38.5,,
2018-02-07T12:13:18.735Z,,,,50,38.4,,
2018-02-07T12:13:38.709Z,,,,50,38.3,,
2018-02-07T12:13:48.712Z,,,,50,38.2,,
2018-02-07T12:14:09.395Z,,,,50,38.1,,42.9
2018-02-07T12:14:28.723Z,0,,0,50,39.2,0,43.1
2018-02-07T12:14:38.728Z,,0,0,50,40.6,0,42.1
2018-02-07T12:14:48.735Z,,,,,,,41.9
2018-02-07T12:14:58.720Z,,,,50,40.5,,
2018-02-07T12:15:08.779Z,,,,50,40.4,,
2018-02-07T12:15:18.712Z,,,,,,,41.8
2018-02-07T12:15:28.708Z,,,,50,40.2,,
2018-02-07T12:15:38.710Z,,,,50,40.1,,
2018-02-07T12:15:48.721Z,5,,,,,,
2018-02-07T12:15:58.725Z,,,,50,39.9,,
2018-02-07T12:16:08.734Z,,,,50,39.8,,
2018-02-07T12:16:18.756Z,,,,50,39.7,,
2018-02-07T12:16:28.708Z,,,,,,,41.7
2018-02-07T12:16:38.709Z,,,,50,39.6,,
2018-02-07T12:16:48.735Z,,,,50,39.5,,
2018-02-07T12:17:08.725Z,,,,50,39.3,,
2018-02-07T12:17:18.716Z,,,,50,39.2,,
2018-02-07T12:17:38.732Z,,,,50,39.1,,41.6
2018-02-07T12:17:48.731Z,,,,50,38.9,,
2018-02-07T12:18:08.731Z,,,,50,38.7,,
2018-02-07T12:18:18.724Z,,,,50,38.7,,
2018-02-07T12:18:38.706Z,,,,50,38.5,,
2018-02-07T12:18:48.707Z,,,,50,38.4,,
2018-02-07T12:19:08.730Z,,,,50,38.3,,
2018-02-07T12:19:18.716Z,,,,50,38.2,,
2018-02-07T12:19:28.706Z,,,,,,,41.5
2018-02-07T12:19:38.709Z,,,,50,38.1,,
2018-02-07T12:19:48.706Z,,,,50,38.1,,
2018-02-07T12:20:08.707Z,,,,50,37.9,,
2018-02-07T12:20:19.203Z,,,,50,37.8,,
2018-02-07T12:20:38.714Z,,,,50,37.7,,
2018-02-07T12:20:48.707Z,,,,50,37.7,,
2018-02-07T12:20:58.845Z,,,,,,,41.4
2018-02-07T12:21:08.706Z,,,,50,37.5,,
2018-02-07T12:21:18.708Z,,,,50,37.5,,
2018-02-07T12:21:38.713Z,,,,50,37.4,,
2018-02-07T12:21:48.723Z,,,,50,37.3,,
2018-02-07T12:22:08.708Z,,,,50,37.2,,
2018-02-07T12:22:18.710Z,,,,50,37.2,,
2018-02-07T12:22:28.716Z,,,,,,,41.3
2018-02-07T12:22:38.810Z,,,,50,37.1,,
2018-02-07T12:22:48.795Z,,,,50,36.9,,
2018-02-07T12:23:08.728Z,,,,50,36.8,,
2018-02-07T12:23:18.812Z,,,,50,36.8,,
2018-02-07T12:23:29.513Z,,,,,,,41.2
2018-02-07T12:23:38.725Z,,,,50,36.7,,
2018-02-07T12:23:48.822Z,,,,50,36.6,,
2018-02-07T12:24:08.770Z,,,,50,36.6,,
2018-02-07T12:24:18.772Z,,,,50,36.5,,
2018-02-07T12:24:38.728Z,,,,50,36.4,,41.1
2018-02-07T12:24:48.800Z,,,,50,36.4,,
2018-02-07T12:25:08.737Z,,,,50,36.3,,
2018-02-07T12:25:18.760Z,,,,50,36.3,,
2018-02-07T12:25:38.719Z,,,,50,36.2,,
2018-02-07T12:25:48.703Z,,,,50,36.2,,
2018-02-07T12:25:58.747Z,,,,,,,41
2018-02-07T12:26:08.706Z,,,,50,36.1,,
2018-02-07T12:26:18.709Z,,,,50,36.1,,
2018-02-07T12:26:38.713Z,59,,0,50,36,2,
2018-02-07T12:26:58.704Z,,,,50,35.9,,40.9
2018-02-07T12:27:08.705Z,,,,50,35.9,,40.9
2018-02-07T12:27:18.710Z,,,,50,35.9,,
2018-02-07T12:27:28.706Z,5,,0,,,0,
2018-02-07T12:27:39.191Z,,,,50,35.8,,
2018-02-07T12:27:48.705Z,,,,50,35.8,,
2018-02-07T12:28:08.702Z,,,,50,35.7,,
2018-02-07T12:28:18.704Z,,,,50,35.7,,
2018-02-07T12:28:28.706Z,,,,,,,40.8
2018-02-07T12:28:38.705Z,,,,50,35.6,,
2018-02-07T12:28:48.704Z,,,,50,35.6,,
2018-02-07T12:29:08.706Z,,,,50,35.5,,
2018-02-07T12:29:18.703Z,,,,50,35.5,,
2018-02-07T12:29:38.729Z,,,,50,35.5,,
2018-02-07T12:29:48.722Z,,,,50,35.5,,
2018-02-07T12:29:58.713Z,59,,0,50,35.4,2,
2018-02-07T12:30:08.703Z,,,,50,35.4,,
2018-02-07T12:30:18.708Z,,,,,,,40.7
2018-02-07T12:30:28.827Z,,,,50,35.4,,
2018-02-07T12:30:38.703Z,,,,50,35.3,,
2018-02-07T12:30:58.702Z,,,,50,35.3,,
2018-02-07T12:31:08.718Z,,,,50,35.3,,
2018-02-07T12:31:18.756Z,,,,50,35.3,,
2018-02-07T12:31:38.714Z,,,,50,35.2,,
2018-02-07T12:31:48.718Z,,,,50,35.2,,
2018-02-07T12:31:58.702Z,,,,,,,40.6
2018-02-07T12:32:08.708Z,,,,50,35.2,,
2018-02-07T12:32:18.703Z,,,,50,35.1,,
2018-02-07T12:32:38.711Z,,,,50,35.1,,
2018-02-07T12:32:48.715Z,,,,50,35.1,,
2018-02-07T12:33:08.721Z,,,,50,35.1,,
2018-02-07T12:33:18.720Z,,,,50,34.9,,
2018-02-07T12:33:28.703Z,,,,50,34.9,,
2018-02-07T12:33:38.797Z,,42,0,50,34.9,2,43.1
2018-02-07T12:33:48.712Z,,29,,50,34.9,,45.6
2018-02-07T12:33:58.710Z,,29,,50,34.9,,40.3
2018-02-07T12:34:08.715Z,,29,,50,34.9,,37.3
2018-02-07T12:34:18.710Z,,29,,50,34.8,,34.7
2018-02-07T12:34:28.708Z,,29,,,,,33.4
2018-02-07T12:34:38.705Z,,,,50,34.8,,33.3
2018-02-07T12:34:48.705Z,,,,50,34.8,,33.9
2018-02-07T12:34:58.702Z,,29,,,,,34.3
2018-02-07T12:35:08.702Z,,,,50,34.8,,34.6
2018-02-07T12:35:18.711Z,0,0,0,50,38.3,0,34.9
2018-02-07T12:35:28.702Z,,,0,50,38.3,0,37.3
2018-02-07T12:35:38.736Z,,,,50,38.2,,36
2018-02-07T12:35:48.711Z,,,,50,38.2,,35.9
2018-02-07T12:35:58.702Z,,,,,,,35.8
2018-02-07T12:36:08.702Z,,,,50,38,,
2018-02-07T12:36:18.706Z,,,0,,,0,33.5
2018-02-07T12:36:28.767Z,,,,50,36.2,,33.4
2018-02-07T12:36:38.776Z,,0,0,50,31.6,0,32.9
2018-02-07T12:36:48.742Z,,,,,,,32.9
2018-02-07T12:36:58.723Z,,,,50,31.5,,
2018-02-07T12:37:08.712Z,,,,50,31.5,,
2018-02-07T12:37:28.702Z,,,,50,31.4,,
2018-02-07T12:37:38.702Z,59,,0,50,31.5,2,33.2
2018-02-07T12:37:48.843Z,,37,,50,31.4,,37.9
2018-02-07T12:37:58.704Z,,29,,50,31.5,,38.6
2018-02-07T12:38:08.702Z,,,,50,31.4,,36.4
2018-02-07T12:38:18.762Z,,29,,,,,35.6
2018-02-07T12:38:28.749Z,,,,50,31.5,,34.9
2018-02-07T12:38:38.702Z,,,,50,31.4,,35.1
2018-02-07T12:38:48.793Z,,,,50,31.5,,35.3
2018-02-07T12:38:58.880Z,,30,,50,31.4,,35.9
2018-02-07T12:39:08.720Z,,30,,50,31.5,,36.4
2018-02-07T12:39:18.721Z,,29,,,,,36.7
2018-02-07T12:39:28.768Z,,,,50,31.4,,37.1
2018-02-07T12:39:38.704Z,,,,50,31.4,,37.3
2018-02-07T12:39:48.772Z,,,,50,31.4,,
2018-02-07T12:39:58.735Z,,0,0,50,31.4,0,37.8
2018-02-07T12:40:09.157Z,,,0,50,31.4,2,35.3
2018-02-07T12:40:18.712Z,,,,,,,33.8
2018-02-07T12:40:28.705Z,,,,50,31.4,,33.2
2018-02-07T12:40:38.709Z,,,,,,,32.9
2018-02-07T12:40:48.812Z,,,,50,31.4,,
2018-02-07T12:40:58.720Z,,,,50,31.4,,
2018-02-07T12:41:08.701Z,,,,50,31.4,,
2018-02-07T12:41:28.817Z,,,,50,31.4,,32.8
2018-02-07T12:41:38.802Z,,,,50,31.4,,
2018-02-07T12:41:48.701Z,,,,,,,32.6
2018-02-07T12:41:58.709Z,,,,50,31.3,,32.5
2018-02-07T12:42:08.707Z,,,,50,31.3,,32.4
2018-02-07T12:42:18.702Z,,,,50,31.3,,
2018-02-07T12:42:38.817Z,,,,50,31.3,,
2018-02-07T12:42:48.704Z,,,,50,31.3,,
2018-02-07T12:42:59.235Z,,,,50,31.3,,
2018-02-07T12:43:08.701Z,,,,50,31.3,,
2018-02-07T12:43:28.801Z,,,,50,31.2,,
2018-02-07T12:43:38.703Z,,,,50,31.2,,
2018-02-07T12:43:48.702Z,,40,0,50,31.2,2,35.6
2018-02-07T12:43:58.700Z,,30,,50,31.2,,40
2018-02-07T12:44:08.702Z,,29,,50,31.2,,38.9
2018-02-07T12:44:18.700Z,,,,,,,38.5
2018-02-07T12:44:28.788Z,,0,0,50,31.2,2,38
2018-02-07T12:44:38.770Z,,,,50,31,,35.4
2018-02-07T12:44:48.725Z,,,,50,31,,33.3
2018-02-07T12:44:58.700Z,,,,50,31,,32.6
2018-02-07T12:45:08.701Z,,,,50,31,,32.6
2018-02-07T12:45:18.711Z,,,,,,,32.8
2018-02-07T12:45:28.731Z,,,,50,31,,32.9
2018-02-07T12:45:38.715Z,,,,,,,33.1
2018-02-07T12:45:48.724Z,,,,50,30.9,,
2018-02-07T12:45:58.723Z,,,,,,,32.9
2018-02-07T12:46:08.704Z,,,,50,30.9,,32.8
2018-02-07T12:46:18.832Z,,,,50,30.9,,
2018-02-07T12:46:28.720Z,,,,,,,32.6
2018-02-07T12:46:38.703Z,,,,50,30.9,,
2018-02-07T12:46:48.701Z,,,,50,30.9,,
2018-02-07T12:46:58.716Z,,,,,,,32.5
2018-02-07T12:47:08.750Z,,,,50,30.8,,
2018-02-07T12:47:18.700Z,,,,50,30.8,,
2018-02-07T12:47:28.703Z,,,,50,30.8,,
2018-02-07T12:47:48.723Z,,,,50,30.8,,
2018-02-07T12:47:58.715Z,,,,50,30.8,,
2018-02-07T12:48:08.709Z,,,,50,30.8,,
2018-02-07T12:48:28.705Z,,,,50,30.7,,
2018-02-07T12:48:38.710Z,,,,50,30.7,,
2018-02-07T12:48:58.704Z,,,,50,30.7,,
2018-02-07T12:49:08.701Z,,,0,50,30.7,2,
2018-02-07T12:49:18.711Z,,35,,50,30.7,,38.7
2018-02-07T12:49:30.961Z,,29,,50,30.7,,39.8
2018-02-07T12:49:38.700Z,,30,,,,,38.7
2018-02-07T12:49:48.700Z,,29,,50,30.6,,37.9
