Time,HwTOutlet,ChActive,PrimT,HwTSet,PrimTSet,ActPow,HwActive
2018-01-10T11:43:32.456Z,28.9,,39.1,50,,30,
2018-01-10T11:43:42.452Z,28.9,0,39.2,50,0,29,2
2018-01-10T11:43:52.453Z,30.9,0,43.5,50,,0,0
2018-01-10T11:44:02.506Z,27.4,,38.9,50,,,
2018-01-10T11:44:12.451Z,27.3,,38.7,50,,,
2018-01-10T11:44:22.452Z,27.3,,,50,,,
2018-01-10T11:44:32.482Z,27.4,,,50,,,
2018-01-10T11:44:42.456Z,27.4,,,50,,,
2018-01-10T11:44:52.456Z,27.4,1,,50,59,,0
2018-01-10T11:45:02.510Z,27.4,1,42.3,50,,40,0
2018-01-10T11:45:12.722Z,27.4,,44.5,50,,32,
2018-01-10T11:45:22.561Z,27.5,,41.8,50,,29,
2018-01-10T11:45:32.570Z,27.5,,40.8,50,,30,
2018-01-10T11:45:42.632Z,27.5,,39.8,50,,29,
2018-01-10T11:45:52.604Z,27.7,,39.7,50,,,
2018-01-10T11:46:02.578Z,27.7,,39.8,50,,,
2018-01-10T11:46:12.463Z,27.7,,40,50,,30,
2018-01-10T11:46:22.452Z,27.7,,40.4,50,,29,
2018-01-10T11:46:32.468Z,27.8,,40.6,50,,30,
2018-01-10T11:46:42.451Z,27.8,,40.7,50,,,
2018-01-10T11:46:52.463Z,27.8,,40.8,50,,29,
2018-01-10T11:47:02.466Z,27.8,,,50,,,
2018-01-10T11:47:12.477Z,27.8,,41,50,,29,
2018-01-10T11:47:22.457Z,27.9,,41.1,50,,,
2018-01-10T11:47:32.452Z,27.9,,41.3,50,,30,
2018-01-10T11:47:42.512Z,27.9,,41.5,50,,,
2018-01-10T11:47:52.578Z,27.9,,41.6,50,,29,
2018-01-10T11:48:02.564Z,28,,41.8,50,,,
2018-01-10T11:48:12.578Z,28,,41.9,50,,,
2018-01-10T11:48:22.575Z,28,,42,50,,,
2018-01-10T11:48:32.514Z,28,,42.2,50,,,
2018-01-10T11:48:42.613Z,28.1,1,42.3,50,,0,0
2018-01-10T11:48:52.552Z,28.1,,39.9,50,,,
2018-01-10T11:49:02.513Z,28.1,,38.7,50,,,
2018-01-10T11:49:12.517Z,28.1,,37.8,50,,,
2018-01-10T11:49:22.516Z,28.3,,37.7,50,,,
2018-01-10T11:49:32.452Z,28.3,,37.6,50,,,
2018-01-10T11:49:42.460Z,28.3,,,50,,,
2018-01-10T11:49:52.551Z,28.3,0,,50,0,,2
2018-01-10T11:50:02.546Z,32.3,0,41,50,,31,2
2018-01-10T11:50:12.517Z,39.2,0,40.5,50,,0,0
2018-01-10T11:50:22.557Z,39.8,0,40.1,50,,,0
2018-01-10T11:50:32.601Z,39.8,,40,50,,,
2018-01-10T11:50:42.662Z,39.7,,,50,,,
2018-01-10T11:50:52.647Z,39.6,,,50,,,
2018-01-10T11:51:02.500Z,39.5,,,50,,,
2018-01-10T11:51:12.584Z,39.4,1,,50,59,,0
2018-01-10T11:51:22.573Z,39.3,,,50,,,
2018-01-10T11:51:32.533Z,39.2,,39.9,50,,,
2018-01-10T11:51:42.639Z,39.1,,40,50,,,
2018-01-10T11:51:52.561Z,38.9,,40,50,,,
2018-01-10T11:52:02.547Z,38.8,,,50,,,
2018-01-10T11:52:12.665Z,38.7,,40,50,,,
2018-01-10T11:52:22.533Z,38.6,,,50,,,
2018-01-10T11:52:32.508Z,38.6,,,50,,,
2018-01-10T11:52:42.521Z,38.5,,,50,,,
2018-01-10T11:52:52.583Z,38.4,,,50,,,
2018-01-10T11:53:02.471Z,38.3,1,40,50,59,0,0
2018-01-10T11:53:12.481Z,38.2,,,50,,,
2018-01-10T11:53:22.452Z,38.1,,,50,,,
2018-01-10T11:53:32.458Z,38.1,,40.1,50,,,
2018-01-10T11:53:42.452Z,38,,,50,,,
2018-01-10T11:53:52.452Z,37.9,,,50,,,
2018-01-10T11:54:02.454Z,37.8,,,50,,,
2018-01-10T11:54:12.452Z,37.8,,,50,,,
2018-01-10T11:54:22.452Z,37.7,,40.2,50,,,
2018-01-10T11:54:32.451Z,37.6,,,50,,,
2018-01-10T11:54:42.451Z,37.5,,,50,,,
2018-01-10T11:54:52.486Z,37.4,,,50,,,
2018-01-10T11:55:02.471Z,37.4,,,50,,,
2018-01-10T11:55:12.492Z,37.3,,,50,,,
2018-01-10T11:55:22.452Z,37.2,0,,50,5,,0
2018-01-10T11:55:32.461Z,37.2,,,50,,,
2018-01-10T11:55:42.452Z,37.1,,40.3,50,,,
2018-01-10T11:55:52.451Z,36.9,,,50,,,
2018-01-10T11:56:02.453Z,36.8,,,50,,,
2018-01-10T11:56:12.456Z,36.8,,,50,,,
2018-01-10T11:56:22.554Z,36.7,,,50,,,
2018-01-10T11:56:32.514Z,36.7,1,,50,59,,0
2018-01-10T11:56:42.501Z,36.6,,,50,,,
2018-01-10T11:56:52.452Z,36.5,,,50,,,
2018-01-10T11:57:02.467Z,36.5,,,50,,,
2018-01-10T11:57:12.496Z,36.4,,,50,,,
2018-01-10T11:57:22.456Z,36.3,,,50,,,
2018-01-10T11:57:32.483Z,36.3,,,50,,,
2018-01-10T11:57:42.454Z,36.2,,40.2,50,,,
2018-01-10T11:57:52.454Z,36.1,,,50,,,
2018-01-10T11:58:02.452Z,36.1,,,50,,,
2018-01-10T11:58:12.510Z,36,,,50,,,
2018-01-10T11:59:01.760Z,35.9,,,50,,,
2018-01-10T11:59:01.761Z,35.9,,,50,,,
2018-01-10T11:59:01.766Z,35.8,,40.1,50,,,
2018-01-10T11:59:04.484Z,35.8,,,50,,,
2018-01-10T11:59:12.463Z,35.7,,,50,,,
2018-01-10T11:59:22.591Z,35.6,,,50,,,
2018-01-10T11:59:32.452Z,35.6,,,50,,,
2018-01-10T11:59:42.452Z,35.5,,,50,,,
2018-01-10T11:59:52.454Z,35.5,,40,50,,,
2018-01-10T12:00:02.475Z,35.4,,,50,,,
2018-01-10T12:00:12.452Z,35.4,,,50,,,
2018-01-10T12:00:22.547Z,35.3,,,50,,,
2018-01-10T12:00:32.456Z,35.3,,,50,,,
2018-01-10T12:00:42.452Z,35.2,,39.9,50,,,
2018-01-10T12:00:52.453Z,35.2,,,50,,,
2018-01-10T12:01:02.454Z,35.1,,,50,,,
2018-01-10T12:01:12.454Z,35.1,,,50,,,
2018-01-10T12:01:22.452Z,34.9,,,50,,,
2018-01-10T12:01:32.456Z,34.9,,,50,,,
2018-01-10T12:01:42.518Z,34.8,,39.8,50,,,
2018-01-10T12:01:52.460Z,34.8,,,50,,,
2018-01-10T12:02:02.520Z,34.7,,,50,,,
2018-01-10T12:02:12.452Z,34.7,,,50,,,
2018-01-10T12:02:22.471Z,34.6,,,50,,,
2018-01-10T12:02:32.556Z,34.6,,39.7,50,,,
2018-01-10T12:02:42.461Z,34.6,,,50,,,
2018-01-10T12:02:52.468Z,34.5,,,50,,,
2018-01-10T12:03:02.494Z,34.5,,,50,,,
2018-01-10T12:03:12.453Z,34.4,,,50,,,
2018-01-10T12:03:22.471Z,34.4,,39.6,50,,,
2018-01-10T12:03:32.460Z,34.3,,,50,,,
2018-01-10T12:03:42.488Z,34.3,0,,50,5,,0
2018-01-10T12:03:52.452Z,34.3,1,,50,59,,0
2018-01-10T12:04:02.454Z,34.2,,,50,,,
2018-01-10T12:04:12.457Z,34.2,0,39.5,50,5,,0
2018-01-10T12:04:22.452Z,34.1,1,,50,59,,0
2018-01-10T12:04:32.458Z,34.1,,,50,,,
2018-01-10T12:04:42.469Z,34,,,50,,,
2018-01-10T12:04:52.458Z,34,0,,50,5,,0
2018-01-10T12:05:02.452Z,34,,,50,,,
2018-01-10T12:05:12.472Z,33.9,,39.4,50,,,
2018-01-10T12:05:22.491Z,33.9,,,50,,,
2018-01-10T12:05:32.539Z,33.9,,,50,,,
2018-01-10T12:05:42.472Z,33.8,1,,50,59,,0
2018-01-10T12:05:52.489Z,33.8,,,50,,,
2018-01-10T12:06:02.460Z,33.7,,39.3,50,,,
2018-01-10T12:06:12.453Z,33.7,0,,50,5,,0
2018-01-10T12:06:22.454Z,33.7,,,50,,,
2018-01-10T12:06:32.453Z,33.6,,,50,,,
2018-01-10T12:06:42.468Z,33.6,,,50,,,
2018-01-10T12:06:52.452Z,33.5,,,50,,,
2018-01-10T12:07:02.467Z,33.5,,39.2,50,,,
2018-01-10T12:07:12.458Z,33.5,,,50,,,
2018-01-10T12:07:22.452Z,33.4,1,,50,59,,0
2018-01-10T12:07:32.452Z,33.4,,,50,,,
2018-01-10T12:07:42.452Z,33.4,0,,50,5,,0
2018-01-10T12:07:52.452Z,33.3,,,50,,,
2018-01-10T12:08:02.452Z,33.3,1,39.1,50,59,,0
2018-01-10T12:08:12.452Z,33.3,,,50,,,
2018-01-10T12:08:22.452Z,33.2,0,,50,5,,0
2018-01-10T12:08:32.466Z,33.2,,,50,,,
2018-01-10T12:08:42.452Z,33.2,,,50,,,
2018-01-10T12:08:52.452Z,33.1,1,,50,59,,0
2018-01-10T12:09:02.452Z,33.1,0,38.9,50,5,,0
2018-01-10T12:09:12.452Z,33.1,,,50,,,
2018-01-10T12:09:22.453Z,33.1,,,50,,,
2018-01-10T12:09:32.452Z,32.9,,,50,,,
2018-01-10T12:09:42.527Z,32.9,,,50,,,
2018-01-10T12:09:52.482Z,32.9,,,50,,,
2018-01-10T12:10:02.452Z,32.8,,,50,,,
2018-01-10T12:10:12.452Z,32.8,1,38.9,50,59,,0
2018-01-10T12:10:22.452Z,32.8,,38.8,50,,,
2018-01-10T12:10:32.457Z,32.7,,,50,,,
2018-01-10T12:10:42.452Z,32.7,0,,50,5,,0
2018-01-10T12:10:52.519Z,32.7,1,,50,59,,0
2018-01-10T12:11:02.503Z,32.7,,,50,,,
2018-01-10T12:11:12.494Z,32.6,,,50,,,
2018-01-10T12:11:22.490Z,32.6,,38.7,50,,,
2018-01-10T12:11:32.478Z,32.6,,,50,,,
2018-01-10T12:11:42.467Z,32.5,,,50,,,
2018-01-10T12:11:52.472Z,32.5,,,50,,,
2018-01-10T12:12:02.459Z,32.5,,,50,,,
2018-01-10T12:12:12.452Z,32.5,,,50,,,
2018-01-10T12:12:22.459Z,32.4,,,50,,,
2018-01-10T12:12:32.456Z,32.4,,,50,,,
2018-01-10T12:12:43.814Z,32.4,,38.6,50,,,
2018-01-10T12:12:52.455Z,32.3,0,,50,,,0
2018-01-10T12:13:02.451Z,32.3,1,,50,59,,0
2018-01-10T12:13:12.452Z,32.3,,,50,,,
2018-01-10T12:13:22.451Z,32.3,,,50,,,
2018-01-10T12:13:32.451Z,32.2,,,50,,,
2018-01-10T12:13:42.454Z,32.2,,,50,,,
2018-01-10T12:13:52.452Z,32.2,,,50,,,
2018-01-10T12:14:02.454Z,32.2,,,50,,,
2018-01-10T12:14:13.740Z,32.2,,38.5,50,,,
2018-01-10T12:14:22.453Z,32.1,,,50,,,
2018-01-10T12:14:32.511Z,32.1,,,50,,,
2018-01-10T12:14:42.451Z,32.1,,,50,,,
2018-01-10T12:14:52.451Z,32,,,50,,,
2018-01-10T12:15:02.451Z,32,,,50,,,
2018-01-10T12:15:12.471Z,32,,,50,,,
2018-01-10T12:15:22.451Z,32,,,50,,,
2018-01-10T12:15:32.451Z,31.9,0,,50,5,,0
2018-01-10T12:15:42.451Z,31.9,,38.4,50,,,
2018-01-10T12:15:52.450Z,31.9,,,50,,,
2018-01-10T12:16:02.451Z,31.9,,,50,,,
2018-01-10T12:16:13.328Z,31.8,,,50,,,
2018-01-10T12:16:22.454Z,31.8,,,50,,,
2018-01-10T12:16:32.486Z,31.8,,,50,,,
2018-01-10T12:16:42.450Z,31.8,,,50,,,
2018-01-10T12:16:52.451Z,31.8,,,50,,,
2018-01-10T12:17:02.451Z,31.6,,,50,,,
2018-01-10T12:17:12.450Z,31.6,,,50,,,
2018-01-10T12:17:22.452Z,31.6,,38.3,50,,,
2018-01-10T12:17:32.455Z,31.6,,,50,,,
2018-01-10T12:17:42.455Z,31.6,,,50,,,
2018-01-10T12:17:52.464Z,31.5,,,50,,,
2018-01-10T12:18:02.456Z,31.5,,,50,,,
2018-01-10T12:18:12.450Z,31.5,,,50,,,
2018-01-10T12:18:22.450Z,31.5,,,50,,,
2018-01-10T12:18:32.450Z,31.5,,,50,,,
2018-01-10T12:18:42.450Z,31.4,,,50,,,
2018-01-10T12:18:52.449Z,31.4,,,50,,,
2018-01-10T12:19:02.459Z,31.4,,38.2,50,,,
2018-01-10T12:19:12.450Z,31.4,,,50,,,
2018-01-10T12:19:22.450Z,31.3,,,50,,,
2018-01-10T12:19:32.450Z,31.3,,,50,,,
2018-01-10T12:19:42.451Z,31.3,,,50,,,
2018-01-10T12:19:52.450Z,31.3,,,50,,,
2018-01-10T12:20:02.450Z,31.3,,,50,,,
2018-01-10T12:20:12.451Z,31.2,,,50,,,
2018-01-10T12:20:22.450Z,31.2,,,50,,,
2018-01-10T12:20:32.451Z,31.2,,,50,,,
2018-01-10T12:20:42.450Z,31.2,,,50,,,
2018-01-10T12:20:52.467Z,31.2,,,50,,,
2018-01-10T12:21:02.464Z,31.2,,38.1,50,,,
2018-01-10T12:21:12.466Z,31,,,50,,,
2018-01-10T12:21:22.453Z,31,,,50,,,
2018-01-10T12:21:32.521Z,31,,,50,,,
2018-01-10T12:21:42.449Z,31,,,50,,,
2018-01-10T12:21:53.343Z,31,1,,50,59,,0
2018-01-10T12:22:02.460Z,30.9,1,41.6,50,,40,0
2018-01-10T12:22:12.449Z,30.9,,42.7,50,,29,
2018-01-10T12:22:22.449Z,30.9,,38.7,50,,30,
2018-01-10T12:22:32.449Z,30.9,,35.9,50,,29,
2018-01-10T12:22:42.500Z,30.9,,33.8,50,,29,
2018-01-10T12:22:52.494Z,30.9,,32.9,50,,,
2018-01-10T12:23:02.457Z,30.8,,33.1,50,,,
2018-01-10T12:23:12.449Z,30.8,,33.7,50,,,
2018-01-10T12:23:22.464Z,30.8,,34.1,50,,30,
2018-01-10T12:23:32.449Z,30.8,,34.4,50,,,
2018-01-10T12:23:42.449Z,30.8,,34.5,50,,29,
2018-01-10T12:23:52.461Z,30.7,,34.6,50,,30,
2018-01-10T12:24:02.451Z,30.7,,34.7,50,,,
2018-01-10T12:24:12.452Z,30.7,,34.9,50,,,
2018-01-10T12:24:22.452Z,30.7,,35.2,50,,,
2018-01-10T12:24:32.459Z,30.7,,35.4,50,,29,
2018-01-10T12:24:42.458Z,30.7,,35.7,50,,,
2018-01-10T12:24:52.448Z,30.7,0,36,50,0,30,2
2018-01-10T12:25:02.468Z,32.2,,39.3,50,,34,
2018-01-10T12:25:12.459Z,37.5,0,37.8,50,,0,0
2018-01-10T12:25:22.452Z,37.5,,37.3,50,,,
2018-01-10T12:25:32.450Z,37.4,,,50,,,
2018-01-10T12:25:42.451Z,37.4,,37.2,50,,,
2018-01-10T12:25:52.462Z,37.3,,,50,,,
2018-01-10T12:26:02.448Z,37.2,,,50,,,
2018-01-10T12:26:12.449Z,37.1,1,,50,59,,0
2018-01-10T12:26:22.457Z,36.9,,,50,,,
2018-01-10T12:26:32.476Z,36.8,,,50,,,
2018-01-10T12:26:42.456Z,36.8,,,50,,,
2018-01-10T12:26:52.479Z,36.7,,,50,,,
2018-01-10T12:27:02.448Z,36.6,,37.3,50,,,
2018-01-10T12:27:12.448Z,36.5,,,50,,,
2018-01-10T12:27:22.448Z,36.5,,,50,,,
2018-01-10T12:27:32.448Z,36.4,,,50,,,
2018-01-10T12:27:42.448Z,36.3,,,50,,,
2018-01-10T12:27:52.506Z,36.2,,,50,,,
2018-01-10T12:28:06.518Z,36.2,,,50,,,
2018-01-10T12:28:12.457Z,36.1,,37.4,50,,,
2018-01-10T12:28:22.467Z,36,,,50,,,
2018-01-10T12:28:32.482Z,36,,,50,,,
2018-01-10T12:28:42.458Z,35.9,,,50,,,
2018-01-10T12:28:52.543Z,35.8,,,50,,,
2018-01-10T12:29:02.472Z,35.8,,,50,,,
2018-01-10T12:29:12.473Z,35.7,,37.5,50,,,
2018-01-10T12:29:22.504Z,35.6,,,50,,,
2018-01-10T12:29:32.451Z,35.6,,,50,,,
2018-01-10T12:29:42.464Z,35.5,,,50,,,
2018-01-10T12:29:52.449Z,35.4,,,50,,,
2018-01-10T12:30:02.448Z,35.4,,,50,,,
2018-01-10T12:30:12.476Z,35.3,,,50,,,
2018-01-10T12:30:22.449Z,35.3,,,50,,,
2018-01-10T12:30:32.482Z,35.2,,37.6,50,,,
2018-01-10T12:30:42.448Z,35.2,,,50,,,
2018-01-10T12:30:52.450Z,35.1,,,50,,,
2018-01-10T12:31:02.472Z,35.1,0,,50,5,,0
2018-01-10T12:31:12.447Z,34.9,,,50,,,
2018-01-10T12:31:22.470Z,34.8,,,50,,,
2018-01-10T12:31:32.455Z,34.8,,,50,,,
2018-01-10T12:31:42.455Z,34.7,,,50,,,
2018-01-10T12:31:52.453Z,34.7,,,50,,,
2018-01-10T12:32:02.566Z,34.6,,37.5,50,,,
2018-01-10T12:32:12.483Z,34.6,,37.6,50,,,
2018-01-10T12:32:22.595Z,34.5,,37.5,50,,,
2018-01-10T12:32:32.687Z,34.5,,,50,,,
2018-01-10T12:32:42.516Z,34.4,,,50,,,
2018-01-10T12:32:52.557Z,34.4,,,50,,,
2018-01-10T12:33:02.477Z,34.3,,,50,,,
2018-01-10T12:33:12.590Z,34.3,,,50,,,
2018-01-10T12:33:22.537Z,34.2,,,50,,,
2018-01-10T12:33:32.512Z,34.2,,,50,,,
2018-01-10T12:33:42.534Z,34.1,,,50,,,
2018-01-10T12:33:52.510Z,34.1,,,50,,,
2018-01-10T12:34:02.535Z,34,,,50,,,
2018-01-10T12:34:12.594Z,34,,,50,,,
2018-01-10T12:34:22.614Z,34,,,50,,,
2018-01-10T12:34:32.560Z,33.9,,,50,,,
2018-01-10T12:34:42.509Z,33.9,,37.4,50,,,
2018-01-10T12:34:52.544Z,33.8,,,50,,,
2018-01-10T12:35:02.475Z,33.8,,,50,,,
2018-01-10T12:35:12.458Z,33.7,,,50,,,
2018-01-10T12:35:22.450Z,33.7,,,50,,,
2018-01-10T12:35:32.449Z,33.7,,,50,,,
2018-01-10T12:35:42.478Z,33.6,,,50,,,
2018-01-10T12:35:52.451Z,33.6,,,50,,,
2018-01-10T12:36:02.452Z,33.5,,37.3,50,,,
2018-01-10T12:36:12.450Z,33.5,,,50,,,
2018-01-10T12:36:22.448Z,33.4,,,50,,,
2018-01-10T12:36:32.451Z,33.4,,,50,,,
2018-01-10T12:36:42.458Z,33.4,,,50,,,
2018-01-10T12:36:52.447Z,33.3,,,50,,,
2018-01-10T12:37:02.491Z,33.3,,,50,,,
2018-01-10T12:37:12.457Z,33.3,,,50,,,
2018-01-10T12:37:22.465Z,33.2,,37.2,50,,,
2018-01-10T12:37:32.547Z,33.2,,,50,,,
2018-01-10T12:37:42.472Z,33.2,,,50,,,
2018-01-10T12:37:52.458Z,33.1,,,50,,,
2018-01-10T12:38:02.450Z,33.1,,,50,,,
2018-01-10T12:38:12.527Z,32.9,,,50,,,
2018-01-10T12:38:22.462Z,32.9,,,50,,,
2018-01-10T12:38:32.489Z,32.9,,,50,,,
2018-01-10T12:38:42.458Z,32.8,,,50,,,
2018-01-10T12:38:52.455Z,32.8,,37.1,50,,,
2018-01-10T12:39:02.455Z,32.8,,,50,,,
2018-01-10T12:39:12.447Z,32.7,,,50,,,
2018-01-10T12:39:22.448Z,32.7,,,50,,,
2018-01-10T12:39:32.451Z,32.7,,,50,,,
2018-01-10T12:39:42.448Z,32.6,,,50,,,
2018-01-10T12:39:52.452Z,32.6,,,50,,,
2018-01-10T12:40:02.447Z,32.6,,37.1,50,,,
2018-01-10T12:40:12.451Z,32.5,,36.9,50,,,
2018-01-10T12:40:22.449Z,32.5,,,50,,,
2018-01-10T12:40:32.447Z,32.5,,,50,,,
2018-01-10T12:40:42.504Z,32.4,,,50,,,
2018-01-10T12:40:52.452Z,32.4,,,50,,,
2018-01-10T12:41:02.463Z,32.4,,,50,,,
2018-01-10T12:41:12.448Z,32.3,,,50,,,
2018-01-10T12:41:22.447Z,32.3,,,50,,,
2018-01-10T12:41:32.448Z,32.3,,36.8,50,,,
2018-01-10T12:41:42.449Z,32.2,,,50,,,
2018-01-10T12:41:52.448Z,32.2,,,50,,,
2018-01-10T12:42:02.486Z,32.2,,,50,,,
2018-01-10T12:42:12.451Z,32.2,,,50,,,
2018-01-10T12:42:22.449Z,32.1,,,50,,,
2018-01-10T12:42:32.463Z,32.1,,,50,,,
2018-01-10T12:42:42.450Z,32.1,,,50,,,
2018-01-10T12:42:52.462Z,32,,36.7,50,,,
2018-01-10T12:43:02.461Z,32,,,50,,,
2018-01-10T12:43:12.451Z,32,,,50,,,
2018-01-10T12:43:22.452Z,31.9,,,50,,,
2018-01-10T12:43:32.500Z,31.9,,,50,,,
2018-01-10T12:43:42.511Z,31.9,,,50,,,
2018-01-10T12:43:52.469Z,31.9,,,50,,,
2018-01-10T12:44:02.477Z,31.8,,,50,,,
2018-01-10T12:44:12.461Z,31.8,,,50,,,
2018-01-10T12:44:22.475Z,31.8,,36.6,50,,,
2018-01-10T12:44:32.480Z,31.8,,,50,,,
2018-01-10T12:44:42.471Z,31.6,,,50,,,
2018-01-10T12:44:52.448Z,31.6,,,50,,,
2018-01-10T12:45:02.461Z,31.6,,,50,,,
2018-01-10T12:45:12.522Z,31.5,,,50,,,
2018-01-10T12:45:22.447Z,31.5,,,50,,,
2018-01-10T12:45:32.447Z,31.5,,,50,,,
2018-01-10T12:45:42.458Z,31.5,,,50,,,
2018-01-10T12:45:52.466Z,31.4,,36.5,50,,,
2018-01-10T12:46:02.448Z,31.4,,,50,,,
2018-01-10T12:46:12.449Z,31.4,,,50,,,
2018-01-10T12:46:22.464Z,31.4,,,50,,,
2018-01-10T12:46:32.464Z,31.4,,,50,,,
2018-01-10T12:46:42.458Z,31.3,,,50,,,
2018-01-10T12:46:52.554Z,31.3,,,50,,,
2018-01-10T12:47:02.452Z,31.3,,,50,,,
2018-01-10T12:47:12.453Z,31.2,,,50,,,
2018-01-10T12:47:22.460Z,31.2,,,50,,,
2018-01-10T12:47:32.469Z,31.2,,36.4,50,,,
2018-01-10T12:47:42.447Z,31.2,,,50,,,
2018-01-10T12:47:52.473Z,31,,,50,,,
2018-01-10T12:48:02.482Z,31,,,50,,,
2018-01-10T12:48:12.508Z,31,,,50,,,
2018-01-10T12:48:22.611Z,31,,,50,,,
2018-01-10T12:48:32.456Z,30.9,,,50,,,
2018-01-10T12:48:42.550Z,30.9,,,50,,,
2018-01-10T12:48:52.501Z,30.9,,,50,,,
2018-01-10T12:49:02.471Z,30.9,,36.3,50,,,
2018-01-10T12:49:12.447Z,30.9,,,50,,,
2018-01-10T12:49:22.448Z,30.8,1,,50,59,,0
2018-01-10T12:49:32.447Z,30.8,,,50,,,
2018-01-10T12:49:42.454Z,30.8,0,,50,5,,0
2018-01-10T12:49:52.465Z,30.8,,,50,,,
2018-01-10T12:50:02.475Z,30.8,,,50,,,
2018-01-10T12:50:12.460Z,30.7,,,50,,,
2018-01-10T12:50:22.493Z,30.7,,,50,,,
2018-01-10T12:50:32.484Z,30.7,,,50,,,
2018-01-10T12:50:42.447Z,30.7,,,50,,,
2018-01-10T12:50:52.487Z,30.6,1,,50,59,,0
2018-01-10T12:51:02.486Z,30.6,,36.2,50,,,
2018-01-10T12:51:12.449Z,30.6,,,50,,,
2018-01-10T12:51:22.533Z,30.6,,,50,,,
2018-01-10T12:51:32.479Z,30.6,,,50,,,
2018-01-10T12:51:42.462Z,30.4,,,50,,,
2018-01-10T12:51:52.447Z,30.4,,,50,,,
2018-01-10T12:52:02.447Z,30.4,,,50,,,
2018-01-10T12:52:12.448Z,30.4,,,50,,,
2018-01-10T12:52:22.468Z,30.4,,,50,,,
2018-01-10T12:52:32.447Z,30.3,,,50,,,
2018-01-10T12:52:42.450Z,30.3,,,50,,,
2018-01-10T12:52:52.447Z,30.3,,,50,,,
2018-01-10T12:53:02.453Z,30.3,,36.1,50,,,
2018-01-10T12:53:12.447Z,30.3,1,36.1,50,59,0,0
2018-01-10T12:53:22.451Z,30.3,,,50,,,
2018-01-10T12:53:32.454Z,30.2,,,50,,,
2018-01-10T12:53:42.471Z,30.2,,,50,,,
2018-01-10T12:53:52.454Z,30.2,,,50,,,
2018-01-10T12:54:02.475Z,30.2,,,50,,,
2018-01-10T12:54:12.457Z,30.2,,,50,,,
2018-01-10T12:54:22.488Z,30.1,,,50,,,
2018-01-10T12:54:32.462Z,30.1,,,50,,,
2018-01-10T12:54:42.447Z,30.1,,,50,,,
2018-01-10T12:54:52.462Z,30.1,,,50,,,
2018-01-10T12:55:02.451Z,30.1,,,50,,,
2018-01-10T12:55:12.465Z,30,,36,50,,,
2018-01-10T12:55:22.447Z,30,,,50,,,
2018-01-10T12:55:32.480Z,30,,,50,,,
2018-01-10T12:55:42.564Z,30,,,50,,,
2018-01-10T12:55:52.446Z,30,,,50,,,
2018-01-10T12:56:02.451Z,30,,,50,,,
2018-01-10T12:56:12.447Z,29.8,,,50,,,
2018-01-10T12:56:22.452Z,29.8,,,50,,,
2018-01-10T12:56:32.471Z,29.8,,,50,,,
2018-01-10T12:56:42.447Z,29.8,,,50,,,
2018-01-10T12:56:52.479Z,29.8,,,50,,,
2018-01-10T12:57:02.470Z,29.8,,36,50,,,
2018-01-10T12:57:12.462Z,29.7,,35.9,50,,,
2018-01-10T12:57:22.523Z,29.7,,,50,,,
2018-01-10T12:57:32.493Z,29.7,1,39.4,50,,41,0
2018-01-10T12:57:42.462Z,29.7,,39.9,50,,29,
2018-01-10T12:57:52.454Z,30.3,0,35.4,50,0,29,2
2018-01-10T12:58:02.517Z,18.5,,39.4,50,,80,
2018-01-10T12:58:12.458Z,34.1,,38.1,50,,78,
2018-01-10T12:58:22.540Z,36.4,,42.4,50,,124,
2018-01-10T12:58:32.458Z,41.3,,48,50,,122,
2018-01-10T12:58:42.447Z,45.4,,51.6,50,,121,
2018-01-10T12:58:52.485Z,48.2,,54.4,50,,116,
2018-01-10T12:59:02.449Z,50.1,,56.1,50,,117,
2018-01-10T12:59:12.450Z,50.8,0,55.3,50,,0,0
2018-01-10T12:59:22.453Z,50.5,,54.7,50,,,
2018-01-10T12:59:32.452Z,50.3,,54.5,50,,,
2018-01-10T12:59:42.447Z,50.1,,54.4,50,,,
2018-01-10T12:59:52.447Z,49.9,,,50,,,
2018-01-10T13:00:02.449Z,49.7,,,50,,,
2018-01-10T13:00:12.447Z,49.4,1,54.3,50,59,,0
2018-01-10T13:00:22.449Z,49.2,1,58,50,,38,0
2018-01-10T13:00:32.480Z,49,,44.1,50,,30,
2018-01-10T13:00:42.503Z,48.8,,36.6,50,,29,
2018-01-10T13:00:52.455Z,48.6,,33.4,50,,,
2018-01-10T13:01:02.447Z,48.4,,32.5,50,,30,
2018-01-10T13:01:12.452Z,48.2,,32,50,,29,
2018-01-10T13:01:22.457Z,48.1,,32.2,50,,,
2018-01-10T13:01:32.521Z,47.9,,,50,,,
2018-01-10T13:01:42.481Z,47.6,,32.3,50,,30,
2018-01-10T13:01:52.468Z,47.4,,32.4,50,,29,
2018-01-10T13:02:02.485Z,47.1,,32.7,50,,30,
2018-01-10T13:02:12.465Z,46.8,,32.9,50,,,
2018-01-10T13:02:22.452Z,46.5,,33.2,50,,30,
2018-01-10T13:02:32.456Z,46.2,,33.4,50,,29,
2018-01-10T13:02:42.447Z,45.9,,33.7,50,,,
2018-01-10T13:02:52.455Z,45.6,,34,50,,,
2018-01-10T13:03:02.449Z,45.3,,34.4,50,,,
2018-01-10T13:03:12.448Z,45,,34.8,50,,30,
2018-01-10T13:03:22.457Z,44.7,,35.2,50,,29,
2018-01-10T13:03:32.449Z,44.4,,35.5,50,,,
