Time,HwTSet,ChActive,HwTOutlet,HwActive,ActPow,PrimTSet,PrimT
2018-01-19T04:35:11.212Z,50,,31,,,,40.3
2018-01-19T04:35:21.292Z,50,,31,,,,40.5
2018-01-19T04:35:31.212Z,50,,31,,,,40.6
2018-01-19T04:35:41.213Z,50,,31,,,,40.7
2018-01-19T04:35:51.211Z,50,,31,,,,40.9
2018-01-19T04:36:01.212Z,50,,31,,,,41
2018-01-19T04:36:11.212Z,50,,31,,,,41.1
2018-01-19T04:36:21.297Z,50,,31,,,,41.2
2018-01-19T04:36:31.212Z,50,,31,,,,41.4
2018-01-19T04:36:41.212Z,50,,31,,30,,41.5
2018-01-19T04:36:51.212Z,50,,31,,,,41.6
2018-01-19T04:37:01.212Z,50,,31,,29,,41.7
2018-01-19T04:37:11.212Z,50,,31,,30,,41.9
2018-01-19T04:37:21.292Z,50,,31,,29,,42
2018-01-19T04:37:31.211Z,50,,31,,,,42.1
2018-01-19T04:37:41.212Z,50,,31.2,,,,42.3
2018-01-19T04:37:51.212Z,50,,31,,,,42.4
2018-01-19T04:38:01.212Z,50,,31.2,,,,42.6
2018-01-19T04:38:11.212Z,50,,31.2,,,,42.8
2018-01-19T04:38:21.292Z,50,,31.2,,30,,43
2018-01-19T04:38:31.212Z,50,,31,,29,,
2018-01-19T04:38:41.218Z,50,,31.2,,,,43.2
2018-01-19T04:38:51.212Z,50,,31.2,,,,43.3
2018-01-19T04:39:01.212Z,50,,31.2,,,,43.4
2018-01-19T04:39:11.212Z,50,,31.2,,,,43.6
2018-01-19T04:39:21.292Z,50,,31.2,,30,,43.7
2018-01-19T04:39:31.212Z,50,,31.2,,29,,43.8
2018-01-19T04:39:41.214Z,50,,31.2,,29,,44
2018-01-19T04:39:51.212Z,50,,31.2,,,,44.1
2018-01-19T04:40:01.211Z,50,,31.2,,,,44.2
2018-01-19T04:40:11.212Z,50,,31.2,,,,44.4
2018-01-19T04:40:21.292Z,50,,31.2,,,,44.5
2018-01-19T04:40:31.213Z,50,,31.2,,,,44.6
2018-01-19T04:40:41.219Z,50,,31.2,,30,,44.8
2018-01-19T04:40:51.212Z,50,,31.3,,29,,
2018-01-19T04:41:01.221Z,50,,31.3,,,,45
2018-01-19T04:41:11.212Z,50,,31.3,,,,45.1
2018-01-19T04:41:21.293Z,50,,31.3,,30,,45.2
2018-01-19T04:41:31.216Z,50,,31.3,,,,45.3
2018-01-19T04:41:41.226Z,50,,31.3,,,,45.5
2018-01-19T04:41:51.212Z,50,,31.3,,29,,45.6
2018-01-19T04:42:01.213Z,50,,31.3,,,,45.7
2018-01-19T04:42:11.212Z,50,,31.3,,,,45.8
2018-01-19T04:42:21.292Z,50,,31.3,,29,,46
2018-01-19T04:42:31.212Z,50,,31.4,,,,
2018-01-19T04:42:41.212Z,50,,31.4,,,,46.2
2018-01-19T04:42:51.212Z,50,,31.4,,,,46.3
2018-01-19T04:43:01.212Z,50,,31.4,,,,46.4
2018-01-19T04:43:11.211Z,50,,31.4,,30,,46.5
2018-01-19T04:43:21.292Z,50,,31.4,,,,46.6
2018-01-19T04:43:31.212Z,50,,31.4,,29,,46.7
2018-01-19T04:43:41.220Z,50,,31.5,,,,46.8
2018-01-19T04:43:51.212Z,50,,31.5,,,,47
2018-01-19T04:44:01.212Z,50,,31.5,,,,
2018-01-19T04:44:11.249Z,50,,31.5,,,,47.2
2018-01-19T04:44:21.331Z,50,,31.5,,30,,
2018-01-19T04:44:31.247Z,50,,31.5,,29,,47.3
2018-01-19T04:44:41.221Z,50,1,31.5,0,0,,46.7
2018-01-19T04:44:51.212Z,50,,31.5,,,,44.8
2018-01-19T04:45:01.213Z,50,,31.6,,,,43.7
2018-01-19T04:45:11.211Z,50,,31.6,,,,42.9
2018-01-19T04:45:21.292Z,50,,31.6,,,,42.8
2018-01-19T04:45:31.212Z,50,,31.6,,,,42.7
2018-01-19T04:45:41.212Z,50,,31.6,,,,
2018-01-19T04:45:51.212Z,50,,31.6,,,,
2018-01-19T04:46:01.212Z,50,,31.6,,,,
2018-01-19T04:46:11.212Z,50,,31.6,,,,42.4
2018-01-19T04:46:21.292Z,50,,31.8,,,,42.3
2018-01-19T04:46:31.222Z,50,,31.8,,,,42.1
2018-01-19T04:46:41.212Z,50,,31.8,,,,42
2018-01-19T04:46:51.212Z,50,,31.8,,,,
2018-01-19T04:47:01.211Z,50,,31.8,,,,
2018-01-19T04:47:11.212Z,50,,31.8,,,,41.9
2018-01-19T04:47:21.291Z,50,,31.8,,,,
2018-01-19T04:47:31.212Z,50,,31.8,,,,41.8
2018-01-19T04:47:41.212Z,50,,31.8,,,,41.7
2018-01-19T04:47:51.212Z,50,,31.9,,,,
2018-01-19T04:48:01.212Z,50,,31.9,,,,41.6
2018-01-19T04:48:11.213Z,50,,31.9,,,,
2018-01-19T04:48:21.292Z,50,,31.9,,,,
2018-01-19T04:48:31.212Z,50,,31.9,,,,
2018-01-19T04:48:41.212Z,50,,31.9,,,,
2018-01-19T04:48:51.211Z,50,,31.9,,,,
2018-01-19T04:49:01.211Z,50,,31.9,,,,41.5
2018-01-19T04:49:11.212Z,50,,31.9,,,,
2018-01-19T04:49:21.291Z,50,,31.9,,,,
2018-01-19T04:49:31.212Z,50,,31.9,,,,
2018-01-19T04:49:41.214Z,50,,31.9,,,,
2018-01-19T04:49:51.212Z,50,,31.9,,,,
2018-01-19T04:50:01.212Z,50,,31.9,,,,
2018-01-19T04:50:11.212Z,50,,31.9,,,,41.6
2018-01-19T04:50:21.307Z,50,,31.9,,,,
2018-01-19T04:50:31.212Z,50,,32,,,,
2018-01-19T04:50:41.211Z,50,,31.9,,,,
2018-01-19T04:50:51.211Z,50,,32,,,,41.7
2018-01-19T04:51:01.211Z,50,,32,,,,
2018-01-19T04:51:11.211Z,50,,32,,,,
2018-01-19T04:51:21.292Z,50,,32,,,,
2018-01-19T04:51:31.211Z,50,,32,,,,41.8
2018-01-19T04:51:41.212Z,50,,32,,,,
2018-01-19T04:51:51.211Z,50,,32,,,,
2018-01-19T04:52:01.211Z,50,,32,,,,
2018-01-19T04:52:11.212Z,50,,32,,,,41.9
2018-01-19T04:52:21.292Z,50,,32,,,,
2018-01-19T04:52:31.211Z,50,,32,,,,
2018-01-19T04:52:41.211Z,50,,32,,,,
2018-01-19T04:52:51.211Z,50,,32,,,,
2018-01-19T04:53:01.212Z,50,,32,,,,
2018-01-19T04:53:11.211Z,50,,32,,,,
2018-01-19T04:53:21.291Z,50,,32,,,,
2018-01-19T04:53:31.212Z,50,,32,,,,
2018-01-19T04:53:41.211Z,50,,32,,,,
2018-01-19T04:53:51.212Z,50,,32,,,,
2018-01-19T04:54:01.212Z,50,,32,,,,
2018-01-19T04:54:11.212Z,50,,32,,,,
2018-01-19T04:54:21.291Z,50,,32,,,,
2018-01-19T04:54:31.211Z,50,,32,,,,
2018-01-19T04:54:41.212Z,50,,32,,,,
2018-01-19T04:54:51.211Z,50,,32,,,,
2018-01-19T04:55:01.211Z,50,,32,,,,41.8
2018-01-19T04:55:11.211Z,50,,32,,,,
2018-01-19T04:55:21.291Z,50,,32,,,,
2018-01-19T04:55:31.212Z,50,,32,,,,
2018-01-19T04:55:41.212Z,50,,32,,,,
2018-01-19T04:55:51.212Z,50,,32,,,,
2018-01-19T04:56:01.211Z,50,,32,,,,
2018-01-19T04:56:11.218Z,50,,32,,,,41.7
2018-01-19T04:56:21.292Z,50,,32,,,,
2018-01-19T04:56:31.212Z,50,,32,,,,
2018-01-19T04:56:41.213Z,50,,32,,,,
2018-01-19T04:56:51.212Z,50,,32,,,,
2018-01-19T04:57:01.211Z,50,,32,,,,
2018-01-19T04:57:11.212Z,50,,32,,,,
2018-01-19T04:57:21.331Z,50,,31.9,,,,
2018-01-19T04:57:31.212Z,50,,31.9,,,,41.6
2018-01-19T04:57:41.211Z,50,,31.9,,,,
2018-01-19T04:57:51.211Z,50,,31.9,,,,
2018-01-19T04:58:01.211Z,50,,31.9,,,,
2018-01-19T04:58:11.211Z,50,,31.9,,,,
2018-01-19T04:58:21.291Z,50,,31.9,,,,
2018-01-19T04:58:31.212Z,50,,31.9,,,,41.5
2018-01-19T04:58:41.212Z,50,,31.9,,,,
2018-01-19T04:58:51.213Z,50,,31.9,,,,
2018-01-19T04:59:01.212Z,50,,31.9,,,,
2018-01-19T04:59:11.212Z,50,,31.9,,,,
2018-01-19T04:59:21.312Z,50,,31.9,,,,
2018-01-19T04:59:31.212Z,50,,31.9,,,,
2018-01-19T04:59:41.212Z,50,,31.9,,,,41.4
2018-01-19T04:59:51.212Z,50,,31.9,,,,
2018-01-19T05:00:01.213Z,50,,31.9,,,,
2018-01-19T05:00:11.234Z,50,,31.9,,,,
2018-01-19T05:00:21.291Z,50,,31.9,,,,
2018-01-19T05:00:31.213Z,50,,31.9,,,,
2018-01-19T05:00:41.211Z,50,,31.9,,,,41.3
2018-01-19T05:00:51.212Z,50,,31.9,,,,
2018-01-19T05:01:01.211Z,50,,31.8,,,,
2018-01-19T05:01:11.211Z,50,,31.9,,,,
2018-01-19T05:01:21.291Z,50,,31.9,,,,
2018-01-19T05:01:31.229Z,50,,31.9,,,,
2018-01-19T05:01:41.212Z,50,,31.9,,,,
2018-01-19T05:01:51.294Z,50,,31.9,,,,
2018-01-19T05:02:01.317Z,50,,31.8,,,,41.2
2018-01-19T05:02:11.329Z,50,,31.8,,,,
2018-01-19T05:02:21.367Z,50,,31.8,,,,
2018-01-19T05:02:31.211Z,50,,31.8,,,,
2018-01-19T05:02:41.211Z,50,,31.8,,,,
2018-01-19T05:02:51.212Z,50,,31.8,,,,
2018-01-19T05:03:01.211Z,50,,31.8,,,,
2018-01-19T05:03:11.212Z,50,,31.8,,,,41.1
2018-01-19T05:03:21.299Z,50,,31.8,,,,
2018-01-19T05:03:31.212Z,50,,31.8,,,,
2018-01-19T05:03:41.211Z,50,,31.8,,,,
2018-01-19T05:03:51.216Z,50,,31.8,,,,
2018-01-19T05:04:01.211Z,50,,31.8,,,,
2018-01-19T05:04:11.211Z,50,,31.8,,,,
2018-01-19T05:04:21.297Z,50,,31.8,,,,41
2018-01-19T05:04:31.216Z,50,,31.8,,,,
2018-01-19T05:04:41.214Z,50,,31.8,,,,
2018-01-19T05:04:51.212Z,50,,31.8,,,,
2018-01-19T05:05:01.211Z,50,,31.8,,,,
2018-01-19T05:05:11.211Z,50,,31.6,,,,
2018-01-19T05:05:21.300Z,50,,31.6,,,,
2018-01-19T05:05:31.227Z,50,,31.6,,,,40.9
2018-01-19T05:05:41.232Z,50,,31.6,,,,40.9
2018-01-19T05:05:51.237Z,50,,31.6,,,,
2018-01-19T05:06:01.222Z,50,,31.6,,,,
2018-01-19T05:06:11.332Z,50,,31.6,,,,
2018-01-19T05:06:21.267Z,50,,31.6,,,,
2018-01-19T05:06:31.215Z,50,,31.6,,,,
2018-01-19T05:06:41.211Z,50,,31.6,,,,
2018-01-19T05:06:51.212Z,50,,31.6,,,,
2018-01-19T05:07:01.211Z,50,,31.6,,,,
2018-01-19T05:07:11.211Z,50,,31.6,,,,40.8
2018-01-19T05:07:21.294Z,50,,31.6,,,,
2018-01-19T05:07:31.211Z,50,,31.6,,,,
2018-01-19T05:07:41.217Z,50,,31.5,,,,
2018-01-19T05:07:51.211Z,50,,31.5,,,,
2018-01-19T05:08:01.211Z,50,,31.5,,,,
2018-01-19T05:08:11.214Z,50,,31.5,,,,
2018-01-19T05:08:21.294Z,50,,31.5,,,,40.7
2018-01-19T05:08:31.211Z,50,1,31.5,0,38,,45.4
2018-01-19T05:08:41.217Z,50,,31.5,,29,,44.5
2018-01-19T05:08:51.212Z,50,,31.5,,30,,41.7
2018-01-19T05:09:01.270Z,50,,31.5,,29,,38.8
2018-01-19T05:09:11.212Z,50,,31.5,,,,36.9
2018-01-19T05:09:21.292Z,50,,31.5,,,,36.7
2018-01-19T05:09:31.211Z,50,,31.5,,30,,37.1
2018-01-19T05:09:41.215Z,50,,31.5,,29,,37.5
2018-01-19T05:09:51.216Z,50,,31.5,,29,,38
2018-01-19T05:10:01.221Z,50,,31.5,,,,38.2
2018-01-19T05:10:11.211Z,50,,31.4,,,,38.4
2018-01-19T05:10:21.301Z,50,,31.4,,,,38.5
2018-01-19T05:10:31.214Z,50,,31.5,,,,38.7
2018-01-19T05:10:41.211Z,50,,31.4,,,,39.1
2018-01-19T05:10:51.217Z,50,,31.4,,,,39.2
2018-01-19T05:11:01.215Z,50,,31.4,,,,39.5
2018-01-19T05:11:11.214Z,50,,31.4,,,,39.7
2018-01-19T05:11:21.291Z,50,,31.4,,30,,40
2018-01-19T05:11:31.211Z,50,1,31.4,0,30,59,40.1
2018-01-19T05:11:41.211Z,50,,31.4,,29,,40.3
2018-01-19T05:11:51.211Z,50,,31.4,,,,40.5
2018-01-19T05:12:01.215Z,50,,31.4,,,,40.7
2018-01-19T05:12:11.212Z,50,,31.4,,,,40.9
2018-01-19T05:12:21.291Z,50,,31.4,,,,41
2018-01-19T05:12:31.233Z,50,,31.4,,30,,41.2
2018-01-19T05:12:41.212Z,50,,31.4,,29,,41.3
2018-01-19T05:12:51.211Z,50,,31.4,,30,,41.4
2018-01-19T05:13:01.211Z,50,,31.4,,29,,41.6
2018-01-19T05:13:11.211Z,50,,31.4,,30,,41.7
2018-01-19T05:13:21.291Z,50,,31.4,,,,41.8
2018-01-19T05:13:31.211Z,50,,31.4,,30,,42
2018-01-19T05:13:41.211Z,50,,31.4,,29,,
2018-01-19T05:13:51.211Z,50,,31.4,,,,42.2
2018-01-19T05:14:01.211Z,50,,31.4,,,,42.3
2018-01-19T05:14:11.243Z,50,,31.4,,,,42.4
2018-01-19T05:14:21.291Z,50,,31.4,,,,42.6
2018-01-19T05:14:31.211Z,50,,31.4,,,,42.8
2018-01-19T05:14:41.212Z,50,,31.4,,,,43
2018-01-19T05:14:51.211Z,50,,31.4,,,,
2018-01-19T05:15:01.211Z,50,,31.4,,,,43.2
2018-01-19T05:15:11.211Z,50,,31.4,,,,43.3
2018-01-19T05:15:21.291Z,50,,31.4,,,,43.4
2018-01-19T05:15:31.275Z,50,,31.4,,,,43.6
2018-01-19T05:15:41.211Z,50,,31.4,,30,,43.7
2018-01-19T05:15:51.211Z,50,,31.4,,29,,43.8
2018-01-19T05:16:01.241Z,50,,31.4,,,,44
2018-01-19T05:16:11.211Z,50,,31.5,,,,44.1
2018-01-19T05:16:21.311Z,50,,31.5,,30,,44.3
2018-01-19T05:16:31.211Z,50,,31.5,,29,,44.4
2018-01-19T05:16:41.211Z,50,,31.5,,,,44.5
2018-01-19T05:16:51.211Z,50,,31.5,,,,44.6
2018-01-19T05:17:01.211Z,50,,31.5,,,,44.7
2018-01-19T05:17:11.211Z,50,,31.5,,29,,44.9
2018-01-19T05:17:21.291Z,50,,31.5,,30,,45
2018-01-19T05:17:31.211Z,50,,31.5,,29,,45.1
2018-01-19T05:17:41.211Z,50,,31.5,,,,45.3
2018-01-19T05:17:51.211Z,50,,31.5,,,,45.4
2018-01-19T05:18:01.211Z,50,,31.5,,30,,45.5
2018-01-19T05:18:11.211Z,50,,31.5,,,,45.6
2018-01-19T05:18:21.291Z,50,,31.6,,29,,45.7
2018-01-19T05:18:31.211Z,50,,31.6,,30,,45.8
2018-01-19T05:18:41.211Z,50,,31.6,,29,,46
2018-01-19T05:18:51.211Z,50,,31.6,,30,,46.1
2018-01-19T05:19:01.211Z,50,,31.6,,29,,46.2
2018-01-19T05:19:11.211Z,50,,31.6,,,,46.3
2018-01-19T05:19:21.291Z,50,,31.6,,30,,46.4
2018-01-19T05:19:31.211Z,50,,31.6,,29,,46.5
2018-01-19T05:19:41.215Z,50,,31.6,,,,46.6
2018-01-19T05:19:51.211Z,50,1,31.6,0,0,,46.7
2018-01-19T05:20:01.211Z,50,,31.8,,,,44.9
2018-01-19T05:20:11.211Z,50,,31.8,,,,42.9
2018-01-19T05:20:21.291Z,50,,31.8,,,,42.2
2018-01-19T05:20:31.214Z,50,,31.8,,,,41.9
2018-01-19T05:20:41.211Z,50,,31.8,,,,
2018-01-19T05:20:51.214Z,50,,31.8,,,,
2018-01-19T05:21:01.211Z,50,,31.8,,,,
2018-01-19T05:21:11.211Z,50,,31.8,,,,41.8
2018-01-19T05:21:21.291Z,50,,31.8,,,,41.7
2018-01-19T05:21:31.211Z,50,,31.8,,,,41.6
2018-01-19T05:21:41.211Z,50,,31.8,,,,41.4
2018-01-19T05:21:51.211Z,50,,31.9,,,,41.3
2018-01-19T05:22:01.211Z,50,,31.9,,,,
2018-01-19T05:22:11.211Z,50,,31.9,,,,
2018-01-19T05:22:21.291Z,50,,31.9,,,,41.2
2018-01-19T05:22:31.211Z,50,,31.9,,,,
2018-01-19T05:22:41.211Z,50,,31.9,,,,41.1
2018-01-19T05:22:51.211Z,50,,31.9,,,,41
2018-01-19T05:23:01.211Z,50,,31.9,,,,
2018-01-19T05:23:11.213Z,50,,31.9,,,,41
2018-01-19T05:23:21.293Z,50,,31.9,,,,41
2018-01-19T05:23:31.212Z,50,,31.9,,,,40.9
2018-01-19T05:23:41.211Z,50,,31.9,,,,
2018-01-19T05:23:51.211Z,50,,32,,,,
2018-01-19T05:24:01.211Z,50,,32,,,,
2018-01-19T05:24:11.211Z,50,,32,,,,
2018-01-19T05:24:21.291Z,50,,32,,,,
2018-01-19T05:24:31.211Z,50,,31.9,,,,
2018-01-19T05:24:41.212Z,50,,32,,,,
2018-01-19T05:24:51.211Z,50,,32,,,,
2018-01-19T05:25:01.211Z,50,,32,,,,
2018-01-19T05:25:11.210Z,50,,32,,,,
2018-01-19T05:25:21.291Z,50,,32,,,,
2018-01-19T05:25:31.211Z,50,,32,,,,
2018-01-19T05:25:41.211Z,50,,32,,,,
2018-01-19T05:25:51.211Z,50,,32,,,,40.9
2018-01-19T05:26:01.211Z,50,,32,,,,41
2018-01-19T05:26:11.211Z,50,,32,,,,
2018-01-19T05:26:21.291Z,50,,32,,,,
2018-01-19T05:26:31.211Z,50,,32,,,,41.1
2018-01-19T05:26:41.211Z,50,,32,,,,
2018-01-19T05:26:51.213Z,50,,32,,,,
2018-01-19T05:27:01.211Z,50,,32,,,,
2018-01-19T05:27:11.210Z,50,,32,,,,41.2
2018-01-19T05:27:21.290Z,50,,32,,,,
2018-01-19T05:27:31.211Z,50,,32,,,,
2018-01-19T05:27:41.211Z,50,,32,,,,
2018-01-19T05:27:51.211Z,50,,32,,,,
2018-01-19T05:28:01.211Z,50,,32,,,,
2018-01-19T05:28:11.213Z,50,,32,,,,
2018-01-19T05:28:21.299Z,50,,32,,,,
2018-01-19T05:28:31.211Z,50,,32,,,,
2018-01-19T05:28:41.213Z,50,,32,,,,
2018-01-19T05:28:51.212Z,50,,32,,,,
2018-01-19T05:29:01.243Z,50,,32,,,,
2018-01-19T05:29:11.330Z,50,,32,,,,
2018-01-19T05:29:21.290Z,50,,32,,,,
2018-01-19T05:29:31.211Z,50,,32,,,,
2018-01-19T05:29:41.211Z,50,,32,,,,
2018-01-19T05:29:51.210Z,50,,32,,,,
2018-01-19T05:30:01.211Z,50,,32,,,,
2018-01-19T05:30:11.211Z,50,,32,,,,
2018-01-19T05:30:21.291Z,50,,32,,,,
2018-01-19T05:30:31.211Z,50,,32,,,,
2018-01-19T05:30:41.211Z,50,,32,,,,
2018-01-19T05:30:51.211Z,50,,32,,,,
2018-01-19T05:31:01.273Z,50,,32,,,,
2018-01-19T05:31:11.265Z,50,,32,,,,
2018-01-19T05:31:21.293Z,50,,32,,,,41.1
2018-01-19T05:31:31.245Z,50,,32,,,,
2018-01-19T05:31:41.211Z,50,,32,,,,
2018-01-19T05:31:51.216Z,50,,32,,,,
2018-01-19T05:32:01.212Z,50,,31.9,,,,
2018-01-19T05:32:11.211Z,50,,31.9,,,,
2018-01-19T05:32:21.290Z,50,,31.9,,,,
2018-01-19T05:32:31.211Z,50,,31.9,,,,41
2018-01-19T05:32:41.211Z,50,,31.9,,,,
2018-01-19T05:32:51.210Z,50,,31.9,,,,
2018-01-19T05:33:01.211Z,50,,31.9,,,,
2018-01-19T05:33:11.211Z,50,,31.9,,,,
2018-01-19T05:33:21.331Z,50,,31.9,,,,
2018-01-19T05:33:31.211Z,50,,31.9,,,,41
2018-01-19T05:33:41.211Z,50,,31.9,,,,40.9
2018-01-19T05:33:51.211Z,50,,31.9,,,,
2018-01-19T05:34:01.242Z,50,,31.9,,,,
2018-01-19T05:34:11.213Z,50,,31.9,,,,
2018-01-19T05:34:21.333Z,50,,31.9,,,,
2018-01-19T05:34:31.211Z,50,,31.9,,,,
2018-01-19T05:34:41.218Z,50,,31.9,,,,40.8
2018-01-19T05:34:51.227Z,50,,31.9,,,,
2018-01-19T05:35:01.239Z,50,,31.9,,,,
2018-01-19T05:35:11.232Z,50,,31.9,,,,
2018-01-19T05:35:21.291Z,50,,31.9,,,,
2018-01-19T05:35:31.211Z,50,,31.9,,,,
2018-01-19T05:35:41.211Z,50,,31.9,,,,
2018-01-19T05:35:51.211Z,50,,31.8,,,,
2018-01-19T05:36:01.211Z,50,,31.8,,,,40.7
2018-01-19T05:36:11.210Z,50,,31.8,,,,
2018-01-19T05:36:21.291Z,50,,31.8,,,,
2018-01-19T05:36:31.211Z,50,,31.8,,,,
2018-01-19T05:36:41.236Z,50,,31.8,,,,
2018-01-19T05:36:51.213Z,50,,31.8,,,,
2018-01-19T05:37:01.210Z,50,,31.8,,,,
2018-01-19T05:37:11.211Z,50,,31.8,,,,40.6
2018-01-19T05:37:21.291Z,50,,31.8,,,,
2018-01-19T05:37:31.211Z,50,,31.8,,,,
2018-01-19T05:37:41.211Z,50,,31.8,,,,
2018-01-19T05:37:51.210Z,50,,31.8,,,,
2018-01-19T05:38:01.211Z,50,,31.8,,,,
2018-01-19T05:38:11.226Z,50,,31.8,,,,
2018-01-19T05:38:21.305Z,50,,31.8,,,,40.5
2018-01-19T05:38:31.211Z,50,,31.8,,,,
2018-01-19T05:38:41.213Z,50,,31.8,,,,
2018-01-19T05:38:51.211Z,50,,31.6,,,,
2018-01-19T05:39:01.210Z,50,,31.6,,,,
2018-01-19T05:39:11.214Z,50,,31.6,,,,
2018-01-19T05:39:21.296Z,50,,31.6,,,,
2018-01-19T05:39:31.210Z,50,,31.6,,,,
2018-01-19T05:39:41.214Z,50,,31.6,,,,
2018-01-19T05:39:51.234Z,50,,31.6,,,,40.4
2018-01-19T05:40:01.210Z,50,,31.6,,,,
2018-01-19T05:40:11.224Z,50,,31.6,,,,
2018-01-19T05:40:21.317Z,50,,31.6,,,,
2018-01-19T05:40:31.293Z,50,,31.6,,,,
2018-01-19T05:40:41.219Z,50,,31.6,,,,
2018-01-19T05:40:51.211Z,50,,31.6,,,,
2018-01-19T05:41:01.241Z,50,1,31.6,0,,,
2018-01-19T05:41:11.249Z,50,,31.5,,37,,45.3
2018-01-19T05:41:21.342Z,50,,31.6,,29,,44.5
2018-01-19T05:41:31.266Z,50,,31.5,,29,,41.7
2018-01-19T05:41:41.212Z,50,,31.5,,30,,38.8
2018-01-19T05:41:51.270Z,50,,31.5,,29,,37.8
2018-01-19T05:42:01.211Z,50,,31.5,,,,37.2
2018-01-19T05:42:11.226Z,50,,31.5,,,,37.4
2018-01-19T05:42:21.291Z,50,,31.5,,,,38
2018-01-19T05:42:31.218Z,50,,31.5,,,,38.3
2018-01-19T05:42:41.216Z,50,,31.5,,30,,38.6
2018-01-19T05:42:51.210Z,50,,31.5,,29,,38.8
2018-01-19T05:43:01.210Z,50,,31.5,,,,39.1
2018-01-19T05:43:11.215Z,50,,31.5,,30,,39.2
2018-01-19T05:43:21.296Z,50,,31.5,,29,,39.4
2018-01-19T05:43:31.215Z,50,,31.5,,,,39.6
2018-01-19T05:43:41.215Z,50,,31.5,,30,,40
2018-01-19T05:43:51.221Z,50,,31.5,,29,,40.1
2018-01-19T05:44:01.222Z,50,,31.5,,30,,40.3
2018-01-19T05:44:11.227Z,50,,31.5,,,,40.5
2018-01-19T05:44:21.308Z,50,,31.5,,29,,40.6
2018-01-19T05:44:31.215Z,50,,31.5,,,,40.9
2018-01-19T05:44:41.211Z,50,,31.5,,30,,41
2018-01-19T05:44:51.212Z,50,,31.5,,,,41.2
2018-01-19T05:45:01.211Z,50,,31.5,,29,,41.3
2018-01-19T05:45:11.210Z,50,,31.5,,,,41.5
2018-01-19T05:45:21.291Z,50,,31.5,,,,41.6
2018-01-19T05:45:31.211Z,50,,31.5,,,,41.7
2018-01-19T05:45:41.211Z,50,,31.5,,,,41.8
2018-01-19T05:45:51.211Z,50,,31.5,,30,,42
2018-01-19T05:46:01.211Z,50,,31.5,,29,,42.1
2018-01-19T05:46:11.211Z,50,,31.5,,,,42.2
2018-01-19T05:46:21.331Z,50,,31.5,,,,42.3
2018-01-19T05:46:31.210Z,50,,31.5,,30,,42.4
2018-01-19T05:46:41.273Z,50,,31.5,,29,,42.7
2018-01-19T05:46:51.264Z,50,,31.5,,,,42.8
2018-01-19T05:47:01.213Z,50,,31.5,,,,42.9
2018-01-19T05:47:11.211Z,50,,31.5,,29,,43
2018-01-19T05:47:21.291Z,50,,31.5,,30,,43.2
2018-01-19T05:47:31.245Z,50,,31.5,,,,43.3
2018-01-19T05:47:41.214Z,50,,31.5,,29,,43.4
2018-01-19T05:47:51.210Z,50,,31.5,,30,,43.6
2018-01-19T05:48:01.211Z,50,,31.5,,29,,43.7
2018-01-19T05:48:11.223Z,50,,31.5,,,,43.8
2018-01-19T05:48:21.291Z,50,,31.5,,30,,44
2018-01-19T05:48:31.212Z,50,,31.5,,,,44.1
2018-01-19T05:48:41.215Z,50,,31.5,,29,,44.2
2018-01-19T05:48:51.211Z,50,,31.5,,30,,44.4
2018-01-19T05:49:01.211Z,50,,31.5,,29,,44.5
2018-01-19T05:49:11.212Z,50,,31.5,,,,44.6
2018-01-19T05:49:21.291Z,50,,31.5,,,,44.7
2018-01-19T05:49:31.211Z,50,,31.5,,30,,44.9
2018-01-19T05:49:41.211Z,50,,31.6,,29,,45
2018-01-19T05:49:51.211Z,50,,31.6,,,,45.1
2018-01-19T05:50:01.211Z,50,,31.6,,,,45.2
2018-01-19T05:50:11.211Z,50,,31.6,,,,45.3
2018-01-19T05:50:21.290Z,50,,31.6,,,,45.5
2018-01-19T05:50:31.211Z,50,,31.6,,30,,45.6
2018-01-19T05:50:41.210Z,50,,31.6,,29,,45.7
2018-01-19T05:50:51.210Z,50,,31.6,,,,45.8
2018-01-19T05:51:01.211Z,50,,31.6,,,,46
2018-01-19T05:51:11.210Z,50,,31.6,,,,
2018-01-19T05:51:21.291Z,50,,31.6,,,,46.2
2018-01-19T05:51:31.210Z,50,,31.8,,,,46.3
2018-01-19T05:51:41.211Z,50,,31.8,,,,46.4
2018-01-19T05:51:51.210Z,50,,31.8,,30,,46.5
2018-01-19T05:52:01.211Z,50,,31.8,,29,,46.6
2018-01-19T05:52:11.213Z,50,,31.8,,30,,46.7
2018-01-19T05:52:21.296Z,50,1,31.8,0,0,,45.8
2018-01-19T05:52:31.212Z,50,,31.8,,,,43.6
2018-01-19T05:52:41.211Z,50,,31.8,,,,42.4
2018-01-19T05:52:51.210Z,50,,31.8,,,,42.1
2018-01-19T05:53:01.211Z,50,,31.8,,,,41.9
2018-01-19T05:53:11.210Z,50,,31.8,,,,
2018-01-19T05:53:21.290Z,50,,31.9,,,,
2018-01-19T05:53:31.210Z,50,,31.9,,,,
2018-01-19T05:53:41.210Z,50,,31.9,,,,41.8
2018-01-19T05:53:51.211Z,50,,31.9,,,,41.6
2018-01-19T05:54:01.210Z,50,,31.9,,,,41.5
2018-01-19T05:54:11.210Z,50,,31.9,,,,41.4
2018-01-19T05:54:21.290Z,50,,31.9,,,,41.3
2018-01-19T05:54:31.210Z,50,,31.9,,,,
