Time,HwActive,HwTOutlet,PrimTSet,ChActive,HwTSet,ActPow,PrimT
2018-01-30T11:07:38.909Z,,29.6,,,50,,36
2018-01-30T11:07:48.909Z,,,,,,,35.9
2018-01-30T11:07:58.909Z,,29.6,,,50,,
2018-01-30T11:08:08.922Z,,29.6,,,50,,
2018-01-30T11:08:28.909Z,,29.6,,,50,,
2018-01-30T11:08:38.909Z,,29.6,,,50,,
2018-01-30T11:08:58.918Z,,29.6,,,50,,
2018-01-30T11:09:08.991Z,,29.6,,,50,,
2018-01-30T11:09:18.935Z,,,,,,,35.8
2018-01-30T11:09:28.909Z,,29.6,,,50,,
2018-01-30T11:09:38.911Z,,29.6,,,50,,
2018-01-30T11:09:58.912Z,,29.6,,,50,,
2018-01-30T11:10:08.914Z,,29.6,,,50,,
2018-01-30T11:10:28.909Z,,29.6,,,50,,
2018-01-30T11:10:38.911Z,,29.6,,,50,,
2018-01-30T11:10:58.930Z,,29.5,,,50,,
2018-01-30T11:11:08.910Z,1,29.5,0,0,50,39,35.8
2018-01-30T11:11:18.918Z,,32.4,,,50,43,41.6
2018-01-30T11:11:28.911Z,0,38.5,,0,50,0,40.4
2018-01-30T11:11:38.916Z,,38.7,,,50,,39.8
2018-01-30T11:11:48.910Z,,,,,,,39.5
2018-01-30T11:11:58.916Z,,38.5,,,50,,
2018-01-30T11:12:08.918Z,,,,,,,39.4
2018-01-30T11:12:18.928Z,,38.4,,,50,,
2018-01-30T11:12:28.909Z,0,38.3,59,2,50,,
2018-01-30T11:12:38.920Z,0,38.2,,2,50,38,43.3
2018-01-30T11:12:48.916Z,,38.1,,,50,29,42.7
2018-01-30T11:13:03.032Z,,38,,,50,,39.2
2018-01-30T11:13:14.057Z,,37.9,,,50,,37.3
2018-01-30T11:13:20.227Z,,37.8,,,50,30,35.5
2018-01-30T11:13:31.229Z,,,,,,29,34.7
2018-01-30T11:13:38.992Z,,37.6,,,50,,
2018-01-30T11:13:48.990Z,,,,,,30,35.3
2018-01-30T11:13:58.945Z,,37.5,,,50,29,35.7
2018-01-30T11:14:08.914Z,,,,,,29,36
2018-01-30T11:14:18.909Z,,37.3,,,50,,36.1
2018-01-30T11:14:28.918Z,,37.2,,,50,,
2018-01-30T11:14:38.909Z,,,,,,,36.4
2018-01-30T11:14:48.914Z,,37.1,,,50,,36.6
2018-01-30T11:14:58.939Z,,36.9,,,50,,36.8
2018-01-30T11:15:11.358Z,,,,,,,37.1
2018-01-30T11:15:20.243Z,,36.8,,,50,30,37.4
2018-01-30T11:15:31.587Z,,36.7,,,50,,
2018-01-30T11:15:42.738Z,,36.6,,,50,,37.8
2018-01-30T11:15:52.861Z,,,,,,29,38
2018-01-30T11:16:03.529Z,,36.5,,,50,,38.3
2018-01-30T11:16:12.807Z,,36.4,,,50,,
2018-01-30T11:16:21.867Z,,,,,,30,38.6
2018-01-30T11:16:30.216Z,,36.3,,,50,29,38.8
2018-01-30T11:16:39.006Z,,36.2,,,50,,38.9
2018-01-30T11:16:48.996Z,,,,,,30,39.2
2018-01-30T11:16:58.971Z,,36.1,,,50,29,39.4
2018-01-30T11:17:08.945Z,,36,,,50,,
2018-01-30T11:17:18.920Z,,,,,,,39.7
2018-01-30T11:17:28.915Z,,35.9,,,50,,39.8
2018-01-30T11:17:39.016Z,,,,,,,40
2018-01-30T11:17:48.935Z,,35.8,,,50,30,40.1
2018-01-30T11:17:58.913Z,,35.7,,,50,29,40.3
2018-01-30T11:18:08.927Z,,35.7,,,50,,
2018-01-30T11:18:18.910Z,,,,,,30,40.6
2018-01-30T11:18:28.910Z,,35.6,,,50,,40.7
2018-01-30T11:18:38.910Z,,35.5,,,50,,40.9
2018-01-30T11:18:48.910Z,,,,,,29,41
2018-01-30T11:18:58.918Z,,35.4,,,50,,41.2
2018-01-30T11:19:08.918Z,,35.4,,,50,,
2018-01-30T11:19:18.916Z,,,,,,,41.5
2018-01-30T11:19:28.911Z,,35.3,,,50,,41.6
2018-01-30T11:19:38.910Z,,35.2,,,50,,
2018-01-30T11:19:48.910Z,,35.2,,,50,,41.9
2018-01-30T11:19:58.910Z,,35.1,,,50,29,42.1
2018-01-30T11:20:08.915Z,,,,,,30,42.3
2018-01-30T11:20:18.910Z,,34.9,,,50,29,42.4
2018-01-30T11:20:28.916Z,,34.9,,,50,,
2018-01-30T11:20:38.911Z,,,,,,,42.8
2018-01-30T11:20:48.910Z,,34.8,,,50,,42.9
2018-01-30T11:20:58.911Z,,34.8,,,50,,43.1
2018-01-30T11:21:08.924Z,,,,,,,43.2
2018-01-30T11:21:18.910Z,,34.7,,,50,,43.4
2018-01-30T11:21:28.911Z,,34.7,,,50,,
2018-01-30T11:21:38.913Z,,,,,,30,43.7
2018-01-30T11:21:48.939Z,,34.6,,,50,29,43.8
2018-01-30T11:21:58.910Z,,34.6,,,50,30,44
2018-01-30T11:22:08.910Z,,34.5,,,50,,
2018-01-30T11:22:18.911Z,,,,,,29,44.2
2018-01-30T11:22:28.922Z,,34.5,,,50,,44.4
2018-01-30T11:22:38.911Z,,34.4,,,50,,
2018-01-30T11:22:48.911Z,,,,,,,44.6
2018-01-30T11:22:58.912Z,,34.4,,,50,30,44.8
2018-01-30T11:23:08.945Z,,34.3,,,50,,
2018-01-30T11:23:18.912Z,,,,,,29,45
2018-01-30T11:23:28.924Z,,34.3,,,50,30,45.1
2018-01-30T11:23:38.911Z,,34.3,,,50,,
2018-01-30T11:23:48.913Z,,,,,,30,45.4
2018-01-30T11:23:58.920Z,,34.2,,,50,29,45.5
2018-01-30T11:24:08.910Z,,34.2,,,50,,
2018-01-30T11:24:18.911Z,,,,,,29,45.8
2018-01-30T11:24:28.951Z,,34.1,,,50,,45.9
2018-01-30T11:24:38.911Z,,,,,,,46
2018-01-30T11:24:48.911Z,,34.1,,,50,30,46.2
2018-01-30T11:24:58.915Z,,34.1,,,50,,46.3
2018-01-30T11:25:08.911Z,0,34,,2,50,0,45.9
2018-01-30T11:25:18.911Z,,34,,,50,,43.6
2018-01-30T11:25:28.911Z,,34,,,50,,42
2018-01-30T11:25:38.913Z,,,,,,,41.5
2018-01-30T11:25:48.912Z,,33.9,,,50,,41.4
2018-01-30T11:25:58.913Z,,33.9,,,50,,41.3
2018-01-30T11:26:08.913Z,,33.9,,,50,,
2018-01-30T11:26:28.922Z,,33.9,,,50,,
2018-01-30T11:26:38.911Z,,33.8,,,50,,
2018-01-30T11:26:48.910Z,,33.8,,,50,,41
2018-01-30T11:26:58.917Z,,33.8,,,50,,40.9
2018-01-30T11:27:08.930Z,,,,,,,40.8
2018-01-30T11:27:18.912Z,,33.8,,,50,,
2018-01-30T11:27:28.911Z,,33.7,,,50,,
2018-01-30T11:27:38.911Z,,,,,,,40.7
2018-01-30T11:27:48.921Z,0,33.7,5,0,50,,
2018-01-30T11:27:58.913Z,,33.7,,,50,,40.6
2018-01-30T11:28:08.920Z,,33.7,,,50,,40.5
2018-01-30T11:28:28.912Z,0,33.7,59,2,50,,
2018-01-30T11:28:39.004Z,,33.6,,,50,,40.4
2018-01-30T11:28:48.911Z,,33.6,,,50,,
2018-01-30T11:28:58.911Z,,33.6,,,50,,
2018-01-30T11:29:18.915Z,0,33.6,5,0,50,,
2018-01-30T11:29:28.940Z,,33.5,,,50,,
2018-01-30T11:29:38.911Z,,33.5,,,50,,
2018-01-30T11:29:58.912Z,,33.5,,,50,,
2018-01-30T11:30:08.915Z,,33.5,,,50,,
2018-01-30T11:30:28.913Z,,33.4,,,50,,
2018-01-30T11:30:38.912Z,,33.4,,,50,,
2018-01-30T11:30:58.911Z,,33.3,,,50,,40.5
2018-01-30T11:31:08.914Z,,33.3,,,50,,
2018-01-30T11:31:28.920Z,,33.3,,,50,,40.6
2018-01-30T11:31:38.912Z,,33.3,,,50,,
2018-01-30T11:31:58.912Z,,33.3,,,50,,
2018-01-30T11:32:08.916Z,,33.2,,,50,,
2018-01-30T11:32:18.911Z,,,,,,,40.7
2018-01-30T11:32:28.911Z,,33.2,,,50,,
2018-01-30T11:32:38.912Z,,33.2,,,50,,
2018-01-30T11:32:58.911Z,,33.2,,,50,,40.8
2018-01-30T11:33:08.911Z,,33.1,,,50,,
2018-01-30T11:33:28.911Z,,33.1,,,50,,
2018-01-30T11:33:38.913Z,,33.1,,,50,,
2018-01-30T11:33:58.918Z,,33.1,,,50,,
2018-01-30T11:34:08.923Z,,32.9,,,50,,
2018-01-30T11:34:28.923Z,,32.9,,,50,,
2018-01-30T11:34:38.936Z,,32.9,,,50,,
2018-01-30T11:34:58.912Z,,32.9,,,50,,
2018-01-30T11:35:08.924Z,0,32.8,5,0,50,0,40.8
2018-01-30T11:35:28.914Z,,32.8,,,50,,40.7
2018-01-30T11:35:38.911Z,,32.8,,,50,,
2018-01-30T11:35:58.940Z,,32.8,,,50,,
2018-01-30T11:36:08.925Z,,32.7,,,50,,
2018-01-30T11:36:28.929Z,,32.7,,,50,,
2018-01-30T11:36:38.925Z,,32.7,,,50,,
2018-01-30T11:36:48.944Z,,,,,,,40.6
2018-01-30T11:36:58.913Z,,32.7,,,50,,
2018-01-30T11:37:08.912Z,,32.7,,,50,,
2018-01-30T11:37:28.932Z,,32.6,,,50,,
2018-01-30T11:37:38.912Z,,32.6,,,50,,
2018-01-30T11:37:58.913Z,,32.6,,,50,,
2018-01-30T11:38:08.915Z,,32.6,,,50,,
2018-01-30T11:38:18.983Z,,,,,,,40.5
2018-01-30T11:38:28.919Z,,32.6,,,50,,
2018-01-30T11:38:38.922Z,,32.5,,,50,,
2018-01-30T11:38:58.946Z,,32.5,,,50,,
2018-01-30T11:39:08.927Z,,32.5,,,50,,
2018-01-30T11:39:18.912Z,,,,,,,40.4
2018-01-30T11:39:28.921Z,,32.5,,,50,,
2018-01-30T11:39:38.912Z,,32.4,,,50,,
2018-01-30T11:39:58.913Z,,32.4,,,50,,
2018-01-30T11:40:08.912Z,,32.4,,,50,,
2018-01-30T11:40:18.912Z,,,,,,,40.3
2018-01-30T11:40:28.915Z,,32.4,,,50,,
2018-01-30T11:40:38.912Z,,32.3,,,50,,
2018-01-30T11:40:58.913Z,,32.3,,,50,,
2018-01-30T11:41:08.912Z,,32.3,,,50,,
2018-01-30T11:41:18.913Z,,,,,,,40.2
2018-01-30T11:41:28.921Z,,32.3,,,50,,
2018-01-30T11:41:38.913Z,,32.3,,,50,,
2018-01-30T11:41:58.915Z,,32.2,,,50,,
2018-01-30T11:42:08.939Z,,32.2,,,50,,
2018-01-30T11:42:28.981Z,,32.2,,,50,,40.1
2018-01-30T11:42:39.000Z,,32.2,,,50,,
2018-01-30T11:42:58.942Z,,32.2,,,50,,
2018-01-30T11:43:08.957Z,,32.1,,,50,,
2018-01-30T11:43:28.936Z,,32.1,,,50,,40
2018-01-30T11:43:38.912Z,,32.1,,,50,,
2018-01-30T11:43:58.924Z,,32.1,,,50,,
2018-01-30T11:44:08.948Z,,32.1,,,50,,
2018-01-30T11:44:28.913Z,,32,,,50,,
2018-01-30T11:44:38.914Z,,32,,,50,,
2018-01-30T11:44:48.912Z,,32,,,50,,
2018-01-30T11:44:58.913Z,,32,,,50,,39.9
2018-01-30T11:45:19.003Z,,32,,,50,,
2018-01-30T11:45:29.031Z,,32,,,50,,
2018-01-30T11:45:49.028Z,,31.9,,,50,,
2018-01-30T11:45:58.914Z,,31.9,,,50,,
2018-01-30T11:46:09.013Z,,31.9,,,50,,
2018-01-30T11:46:18.912Z,,,,,,,39.8
2018-01-30T11:46:28.916Z,,31.9,,,50,,
2018-01-30T11:46:38.921Z,,31.9,,,50,,
2018-01-30T11:46:58.913Z,,31.8,,,50,,
2018-01-30T11:47:08.928Z,,31.8,,,50,,
2018-01-30T11:47:18.922Z,1,37.8,0,0,50,65,39.3
2018-01-30T11:47:28.956Z,0,38.6,,0,50,0,42.7
2018-01-30T11:47:38.972Z,0,39.2,,0,50,,42.4
2018-01-30T11:47:48.948Z,,,,,,,42.1
2018-01-30T11:47:58.932Z,,39.1,,,50,,
2018-01-30T11:48:08.931Z,,,,,,,42
2018-01-30T11:48:18.927Z,,38.8,,,50,,
2018-01-30T11:48:28.920Z,,38.7,,,50,,
2018-01-30T11:48:38.913Z,,,5,,,,
2018-01-30T11:48:48.916Z,,38.5,,,50,,
2018-01-30T11:48:58.913Z,,38.4,,,50,,41.9
2018-01-30T11:49:08.927Z,,,,,,,41.9
2018-01-30T11:49:18.917Z,,38.3,,,50,,
2018-01-30T11:49:28.914Z,,38.2,,,50,,
2018-01-30T11:49:48.914Z,,38.1,,,50,,
2018-01-30T11:49:58.969Z,,38,,,50,,41.8
2018-01-30T11:50:09.013Z,,37.9,,,50,,
2018-01-30T11:50:28.980Z,,37.8,,,50,,
2018-01-30T11:50:38.931Z,,37.7,,,50,,
2018-01-30T11:50:49.019Z,,,,,,,41.7
2018-01-30T11:50:58.914Z,,37.5,,,50,,
2018-01-30T11:51:08.915Z,,37.5,,,50,,
2018-01-30T11:51:28.953Z,,37.3,,,50,,
2018-01-30T11:51:38.919Z,,37.2,,,50,,
2018-01-30T11:51:58.914Z,,37.1,,,50,,41.6
2018-01-30T11:52:08.943Z,,36.9,,,50,,
2018-01-30T11:52:29.008Z,,36.8,,,50,,
2018-01-30T11:52:38.916Z,,36.7,,,50,,
2018-01-30T11:52:58.920Z,,36.6,,,50,,
2018-01-30T11:53:08.914Z,,36.5,,,50,,
2018-01-30T11:53:28.913Z,,36.4,,,50,,41.5
2018-01-30T11:53:38.921Z,,36.3,,,50,,
2018-01-30T11:53:58.917Z,,36.2,,,50,,
2018-01-30T11:54:08.915Z,,36.2,,,50,,
2018-01-30T11:54:28.913Z,,36,,,50,,
2018-01-30T11:54:38.976Z,,36,,,50,,
2018-01-30T11:54:48.913Z,,,,,,,41.4
2018-01-30T11:54:58.920Z,,35.9,,,50,,
2018-01-30T11:55:08.926Z,,35.8,,,50,,
2018-01-30T11:55:18.919Z,,35.8,,,50,,
2018-01-30T11:55:28.918Z,0,38.7,0,0,50,67,40.3
2018-01-30T11:55:38.927Z,0,38.7,,0,50,0,39.9
2018-01-30T11:55:48.975Z,,,,,,,39.8
2018-01-30T11:55:58.914Z,,38.5,,,50,,
2018-01-30T11:56:08.917Z,,,,,,,39.7
2018-01-30T11:56:18.914Z,,38.4,,,50,,
2018-01-30T11:56:28.913Z,,38.3,,,50,,
2018-01-30T11:56:38.914Z,,,5,,,,
2018-01-30T11:56:48.968Z,,38.2,,,50,,
2018-01-30T11:56:58.914Z,,38.1,,,50,,
2018-01-30T11:57:08.913Z,,38,,,50,,
2018-01-30T11:57:18.919Z,,,,,,,39.6
2018-01-30T11:57:28.913Z,,37.8,,,50,,
2018-01-30T11:57:38.915Z,,37.8,,,50,,
2018-01-30T11:57:58.963Z,,37.6,,,50,,
2018-01-30T11:58:08.913Z,,37.6,,,50,,
2018-01-30T11:58:18.929Z,,,,,,,39.5
2018-01-30T11:58:28.925Z,,37.4,,,50,,
2018-01-30T11:58:38.914Z,,37.3,,,50,,
2018-01-30T11:58:58.946Z,,37.2,,,50,,
2018-01-30T11:59:08.999Z,,37.1,,,50,,
2018-01-30T11:59:28.976Z,,36.9,,,50,,39.4
2018-01-30T11:59:38.975Z,,36.8,,,50,,
2018-01-30T11:59:59.023Z,,36.7,,,50,,
2018-01-30T12:00:09.022Z,,36.6,,,50,,
2018-01-30T12:00:28.962Z,,36.5,,,50,,
2018-01-30T12:00:38.914Z,,36.4,,,50,,
2018-01-30T12:00:58.915Z,,36.3,,,50,,
2018-01-30T12:01:08.914Z,,36.2,,,50,,
2018-01-30T12:01:28.944Z,,36.1,,,50,,39.3
2018-01-30T12:01:38.914Z,,36,,,50,,
2018-01-30T12:01:58.916Z,,35.9,,,50,,
2018-01-30T12:02:08.919Z,,35.8,,,50,,
2018-01-30T12:02:28.918Z,,35.7,,,50,,
2018-01-30T12:02:38.921Z,,35.6,,,50,,
2018-01-30T12:02:58.931Z,,35.5,,,50,,
2018-01-30T12:03:08.930Z,,35.5,,,50,,
2018-01-30T12:03:18.944Z,,,,,,,39.2
2018-01-30T12:03:28.929Z,,35.3,,,50,,
2018-01-30T12:03:38.922Z,,35.3,,,50,,
2018-01-30T12:03:58.914Z,,35.2,,,50,,
2018-01-30T12:04:08.914Z,,35.1,,,50,,
2018-01-30T12:04:43.016Z,,34.9,,,50,,39.1
2018-01-30T12:04:52.446Z,,34.9,,,50,,
2018-01-30T12:04:58.954Z,,34.8,,,50,,
2018-01-30T12:05:08.974Z,,34.7,,,50,,
2018-01-30T12:05:28.914Z,,34.7,,,50,,38.9
2018-01-30T12:05:38.929Z,,34.6,,,50,,
2018-01-30T12:05:48.922Z,,34.5,,,50,,
2018-01-30T12:05:58.931Z,,34.5,,,50,,
2018-01-30T12:06:18.915Z,,34.4,,,50,,
2018-01-30T12:06:28.915Z,,34.3,,,50,,
2018-01-30T12:06:38.916Z,,,,,,,38.8
2018-01-30T12:06:48.914Z,,34.3,,,50,,
2018-01-30T12:06:58.919Z,,34.2,,,50,,
2018-01-30T12:07:08.919Z,,34.2,,,50,,
2018-01-30T12:07:28.949Z,,34.1,,,50,,
2018-01-30T12:07:38.927Z,,34,,,50,,
2018-01-30T12:07:48.951Z,,,,,,,38.7
2018-01-30T12:07:58.915Z,,33.9,,,50,,
2018-01-30T12:08:08.916Z,,33.9,,,50,,
2018-01-30T12:08:28.922Z,,33.8,,,50,,
2018-01-30T12:08:38.915Z,,33.7,,,50,,
2018-01-30T12:08:58.915Z,,33.7,,,50,,
2018-01-30T12:09:08.918Z,,33.6,,,50,,
2018-01-30T12:09:22.312Z,,,,,,,38.6
2018-01-30T12:09:32.377Z,,33.5,,,50,,
2018-01-30T12:09:40.698Z,,33.5,,,50,,
2018-01-30T12:09:58.933Z,,33.4,,,50,,
2018-01-30T12:10:08.932Z,,33.3,,,50,,
2018-01-30T12:10:28.916Z,,33.3,,,50,,38.5
2018-01-30T12:10:39.018Z,,33.2,,,50,,
2018-01-30T12:10:58.914Z,,33.1,,,50,,
2018-01-30T12:11:08.963Z,,33.1,,,50,,
2018-01-30T12:11:28.915Z,,32.9,,,50,,
2018-01-30T12:11:38.915Z,,32.9,,,50,,
2018-01-30T12:11:48.915Z,,,,,,,38.4
2018-01-30T12:11:58.915Z,,32.8,,,50,,38.5
2018-01-30T12:12:08.931Z,,32.8,,,50,,
2018-01-30T12:12:18.914Z,,,,,,,38.4
2018-01-30T12:12:28.928Z,,32.7,,,50,,
2018-01-30T12:12:38.914Z,,32.7,,,50,,
2018-01-30T12:12:58.914Z,,32.6,,,50,,
2018-01-30T12:13:08.944Z,,32.6,,,50,,
2018-01-30T12:13:28.931Z,,32.5,,,50,,
2018-01-30T12:13:38.917Z,,32.5,,,50,,
2018-01-30T12:13:49.472Z,,,,,,,38.3
2018-01-30T12:13:58.916Z,,32.4,,,50,,
2018-01-30T12:14:08.917Z,,32.4,,,50,,
2018-01-30T12:14:28.926Z,,32.3,,,50,,
2018-01-30T12:14:38.915Z,,32.3,,,50,,
2018-01-30T12:14:58.915Z,,32.2,,,50,,
2018-01-30T12:15:08.916Z,,32.2,,,50,,
2018-01-30T12:15:18.923Z,,,,,,,38.2
2018-01-30T12:15:30.680Z,,32.1,,,50,,
2018-01-30T12:15:38.946Z,,32.1,,,50,,
2018-01-30T12:15:48.921Z,,32.1,,,50,,
2018-01-30T12:15:58.915Z,1,38,0,0,50,45,38.2
2018-01-30T12:16:08.915Z,0,40.2,,0,50,41,41.6
2018-01-30T12:16:18.972Z,0,40.7,,0,50,0,41.2
2018-01-30T12:16:28.914Z,,,,,,,41
2018-01-30T12:16:38.915Z,,40.5,,,50,,40.9
2018-01-30T12:16:48.915Z,,,,,,,40.9
2018-01-30T12:17:00.674Z,,40.3,,,50,,
2018-01-30T12:17:08.944Z,,40.2,,,50,,
2018-01-30T12:17:18.916Z,,,5,,,,
2018-01-30T12:17:28.918Z,,40,,,50,,
2018-01-30T12:17:38.914Z,,39.9,,,50,,
2018-01-30T12:17:48.960Z,1,40.5,0,0,50,,40.6
2018-01-30T12:17:58.948Z,0,40.9,,0,50,0,40.6
2018-01-30T12:18:08.957Z,1,41.1,,0,50,,40.5
2018-01-30T12:18:18.961Z,,41.1,,,50,29,41.2
2018-01-30T12:18:28.923Z,1,41.6,,0,50,0,40.6
2018-01-30T12:18:38.914Z,0,40.3,,0,50,0,39.8
2018-01-30T12:18:48.914Z,,,,,,,39.7
2018-01-30T12:18:58.918Z,,40,,,50,,
2018-01-30T12:19:08.974Z,,,,,,,39.6
2018-01-30T12:19:18.985Z,,39.9,,,50,,
2018-01-30T12:19:28.957Z,,39.8,,,50,,
2018-01-30T12:19:38.936Z,,,5,,,,
2018-01-30T12:19:48.927Z,,39.6,,,50,,
2018-01-30T12:19:58.929Z,,39.5,,,50,,
2018-01-30T12:20:08.918Z,,39.4,,,50,,
2018-01-30T12:20:18.936Z,,,,,,,39.5
2018-01-30T12:20:28.927Z,,39.3,,,50,,
2018-01-30T12:20:38.970Z,,39.2,,,50,,
2018-01-30T12:20:58.936Z,,38.9,,,50,,
2018-01-30T12:21:08.953Z,,38.8,,,50,,
2018-01-30T12:21:28.961Z,,38.7,,,50,,
2018-01-30T12:21:39.008Z,,38.6,,,50,,
2018-01-30T12:21:58.927Z,,38.4,,,50,,
2018-01-30T12:22:08.965Z,,38.3,,,50,,
2018-01-30T12:22:28.914Z,,38.1,,,50,,
2018-01-30T12:22:38.933Z,,38.1,,,50,,
2018-01-30T12:22:58.921Z,,37.9,,,50,,
2018-01-30T12:23:08.966Z,,37.8,,,50,,
2018-01-30T12:23:28.915Z,,37.7,,,50,,
2018-01-30T12:23:38.914Z,,37.6,,,50,,
2018-01-30T12:23:58.915Z,,37.4,,,50,,
2018-01-30T12:24:08.915Z,1,35.6,0,0,50,44,39.2
2018-01-30T12:24:18.915Z,,36.4,,,50,81,40.5
2018-01-30T12:24:28.915Z,,39.3,,,50,124,45.5
2018-01-30T12:24:38.915Z,,44.1,,,50,124,50.3
2018-01-30T12:24:48.918Z,,47.8,,,50,120,53.8
2018-01-30T12:24:58.925Z,,50.4,,,50,117,56.3
2018-01-30T12:25:08.915Z,0,51.6,,0,50,109,56.5
2018-01-30T12:25:18.969Z,,51.2,,,50,,55.3
2018-01-30T12:25:28.965Z,,51,,,50,,55
2018-01-30T12:25:38.940Z,,50.8,,,50,,54.9
2018-01-30T12:25:58.950Z,,50.4,,,50,,54.8
2018-01-30T12:26:08.932Z,,50.2,,,50,,
2018-01-30T12:26:18.974Z,,,5,,,,54.7
2018-01-30T12:26:28.935Z,,49.8,,,50,,
2018-01-30T12:26:38.940Z,,49.6,,,50,,
2018-01-30T12:26:48.915Z,,,,,,,54.6
2018-01-30T12:26:58.918Z,,49.1,,,50,,54.5
2018-01-30T12:27:08.939Z,,48.9,,,50,,
2018-01-30T12:27:28.944Z,,48.5,,,50,,54.4
2018-01-30T12:27:38.997Z,,48.4,,,50,,
2018-01-30T12:27:49.014Z,,,,,,,54.3
2018-01-30T12:27:58.977Z,,48,,,50,,
2018-01-30T12:28:08.976Z,,47.8,,,50,,
2018-01-30T12:28:18.983Z,,,,,,,54.1
2018-01-30T12:28:28.966Z,,47.5,,,50,,54
2018-01-30T12:28:39.011Z,,47.3,,,50,,
2018-01-30T12:28:49.016Z,,47.1,,,50,,53.9
2018-01-30T12:28:58.998Z,,46.9,,,50,,
2018-01-30T12:29:18.955Z,,46.6,,,50,,53.8
2018-01-30T12:29:28.964Z,,46.5,,,50,,
2018-01-30T12:29:43.221Z,,,,,,,53.7
2018-01-30T12:29:57.560Z,,46.1,,,50,,
2018-01-30T12:30:00.800Z,1,50.7,0,0,50,,54.1
2018-01-30T12:30:09.062Z,0,45.8,,0,50,0,45.2
2018-01-30T12:30:18.975Z,0,43.8,,0,50,,43.6
2018-01-30T12:30:29.057Z,,,,,,,43.8
2018-01-30T12:30:39.011Z,,43.4,,,50,,
2018-01-30T12:30:58.971Z,0,42,,0,50,,43.7
2018-01-30T12:31:08.989Z,0,39.4,,0,50,,41.9
2018-01-30T12:31:28.969Z,,39.2,,,50,,
2018-01-30T12:31:48.959Z,,38.9,,,50,,41.8
2018-01-30T12:31:58.962Z,,38.8,,,50,,
2018-01-30T12:32:08.964Z,,38.8,,,50,,
2018-01-30T12:32:18.990Z,,,5,,,,41.7
2018-01-30T12:32:29.008Z,,38.6,,,50,,
2018-01-30T12:32:38.975Z,,38.6,,,50,,
2018-01-30T12:33:02.515Z,,38.5,,,50,,
2018-01-30T12:33:08.915Z,,38.4,,,50,,
2018-01-30T12:33:18.969Z,,,,,,,41.6
2018-01-30T12:33:28.938Z,,38.2,,,50,,
2018-01-30T12:33:39.006Z,,38.2,,,50,,
2018-01-30T12:33:58.950Z,,38.1,,,50,,
2018-01-30T12:34:08.973Z,,38,,,50,,
2018-01-30T12:34:28.979Z,,37.8,,,50,,
2018-01-30T12:34:38.980Z,,37.8,,,50,,
2018-01-30T12:34:58.943Z,,37.6,,,50,,41.7
2018-01-30T12:35:08.999Z,0,37.6,5,0,50,0,41.7
2018-01-30T12:35:28.989Z,,37.4,,,50,,
2018-01-30T12:35:39.038Z,,37.4,,,50,,
2018-01-30T12:35:58.951Z,,37.2,,,50,,
2018-01-30T12:36:08.961Z,,37.2,,,50,,
2018-01-30T12:36:29.027Z,,36.9,,,50,,
2018-01-30T12:36:38.973Z,,36.9,,,50,,
2018-01-30T12:36:58.990Z,,36.7,,,50,,
2018-01-30T12:37:09.025Z,,36.7,,,50,,
2018-01-30T12:37:29.017Z,,36.5,,,50,,
2018-01-30T12:37:39.010Z,,36.5,,,50,,
2018-01-30T12:37:48.952Z,,,,,,,41.6
2018-01-30T12:37:58.959Z,,36.3,,,50,,
2018-01-30T12:38:08.955Z,,36.3,,,50,,
2018-01-30T12:38:29.006Z,,36.1,,,50,,
2018-01-30T12:38:38.971Z,,36.1,,,50,,
2018-01-30T12:38:48.975Z,,,,,,,41.5
2018-01-30T12:38:58.935Z,,35.9,,,50,,
2018-01-30T12:39:08.927Z,,35.9,,,50,,
2018-01-30T12:39:28.915Z,,35.8,,,50,,
2018-01-30T12:39:38.926Z,,35.7,,,50,,
2018-01-30T12:39:48.916Z,,,,,,,41.4
2018-01-30T12:39:58.967Z,,35.6,,,50,,
2018-01-30T12:40:08.923Z,,35.5,,,50,,
2018-01-30T12:40:28.931Z,,35.4,,,50,,
2018-01-30T12:40:38.948Z,,35.3,,,50,,
2018-01-30T12:40:48.931Z,,,,,,,41.3
2018-01-30T12:40:58.929Z,,35.2,,,50,,
2018-01-30T12:41:08.922Z,,35.2,,,50,,
2018-01-30T12:41:28.988Z,,35.1,,,50,,
2018-01-30T12:41:38.954Z,,34.9,,,50,,
2018-01-30T12:41:48.988Z,,,,,,,41.2
2018-01-30T12:41:58.973Z,,34.8,,,50,,
2018-01-30T12:42:09.048Z,,34.7,,,50,,
2018-01-30T12:42:28.948Z,,34.6,,,50,,41.1
2018-01-30T12:42:38.944Z,,34.6,,,50,,
2018-01-30T12:42:58.977Z,,34.5,,,50,,
2018-01-30T12:43:08.928Z,,34.4,,,50,,
2018-01-30T12:43:28.916Z,,34.3,,,50,,41
2018-01-30T12:43:38.969Z,,34.3,,,50,,
2018-01-30T12:43:58.932Z,,34.2,,,50,,
2018-01-30T12:44:08.917Z,,34.1,,,50,,
2018-01-30T12:44:28.918Z,,34.1,,,50,,40.9
2018-01-30T12:44:38.944Z,,34,,,50,,
2018-01-30T12:44:48.917Z,,33.9,,,50,,
2018-01-30T12:45:01.097Z,,33.9,,,50,,
2018-01-30T12:45:23.867Z,,33.8,,,50,,
2018-01-30T12:45:29.208Z,,33.8,,,50,,
2018-01-30T12:45:38.990Z,,,,,,,40.8
