Time,HwTSet,ChActive,PrimTSet,HwActive,ActPow,HwTOutlet,PrimT
2018-01-23T05:50:29.101Z,50,,,,,33.9,
2018-01-23T05:50:39.103Z,50,,,,,33.9,
2018-01-23T05:50:49.102Z,50,,,,,33.9,
2018-01-23T05:50:59.101Z,50,,,,,33.9,
2018-01-23T05:51:09.103Z,50,,,,,33.8,
2018-01-23T05:51:19.106Z,50,,,,,33.8,
2018-01-23T05:51:29.119Z,50,,,,,33.8,
2018-01-23T05:51:39.101Z,50,,,,,33.7,
2018-01-23T05:51:49.102Z,50,,,,,33.7,
2018-01-23T05:51:59.103Z,50,,,,,33.7,38.7
2018-01-23T05:52:09.102Z,50,,,,,33.7,
2018-01-23T05:52:19.110Z,50,,,,,33.6,
2018-01-23T05:52:29.101Z,50,,,,,33.6,
2018-01-23T05:52:39.101Z,50,,,,,33.6,
2018-01-23T05:52:49.101Z,50,,,,,33.6,
2018-01-23T05:52:59.101Z,50,,,,,33.5,38.8
2018-01-23T05:53:09.102Z,50,,,,,33.5,
2018-01-23T05:53:19.102Z,50,,,,,33.5,
2018-01-23T05:53:29.101Z,50,,,,,33.5,
2018-01-23T05:53:39.101Z,50,,,,,33.5,
2018-01-23T05:53:49.111Z,50,,,,,33.4,
2018-01-23T05:53:59.101Z,50,,,,,33.4,
2018-01-23T05:54:09.160Z,50,,,,,33.4,
2018-01-23T05:54:19.102Z,50,,,,,33.4,
2018-01-23T05:54:29.102Z,50,,,,,33.3,
2018-01-23T05:54:39.101Z,50,,,,,33.3,
2018-01-23T05:54:49.102Z,50,,,,,33.3,38.9
2018-01-23T05:54:59.101Z,50,,,,,33.3,
2018-01-23T05:55:09.104Z,50,,,,,33.3,38.8
2018-01-23T05:55:19.102Z,50,,,,,33.2,
2018-01-23T05:55:29.101Z,50,,,,,33.2,
2018-01-23T05:55:39.101Z,50,,,,,33.2,
2018-01-23T05:55:49.102Z,50,,,,,33.2,
2018-01-23T05:55:59.102Z,50,,,,,33.2,
2018-01-23T05:56:09.101Z,50,,,,,33.1,
2018-01-23T05:56:19.252Z,50,,,,,33.1,
2018-01-23T05:56:29.112Z,50,,,,,33.1,
2018-01-23T05:56:39.101Z,50,,,,,33.1,
2018-01-23T05:56:49.101Z,50,,,,,33.1,
2018-01-23T05:56:59.166Z,50,,,,,32.9,
2018-01-23T05:57:09.160Z,50,,,,,32.9,
2018-01-23T05:57:19.104Z,50,,,,,32.9,
2018-01-23T05:57:29.103Z,50,,,,,32.9,
2018-01-23T05:57:39.101Z,50,,,,,32.9,
2018-01-23T05:57:49.122Z,50,,,,,32.8,
2018-01-23T05:57:59.101Z,50,,,,,32.8,38.7
2018-01-23T05:58:09.102Z,50,,,,,32.8,
2018-01-23T05:58:19.265Z,50,,,,,32.8,
2018-01-23T05:58:29.101Z,50,,,,,32.7,
2018-01-23T05:58:39.101Z,50,,,,,32.7,
2018-01-23T05:58:49.105Z,50,,,,,32.7,
2018-01-23T05:59:11.791Z,50,,,,,32.7,
2018-01-23T05:59:11.801Z,50,,,,,32.7,
2018-01-23T05:59:19.101Z,50,,,,,32.6,
2018-01-23T05:59:29.101Z,50,,,,,32.6,
2018-01-23T05:59:39.101Z,50,,,,,32.6,38.6
2018-01-23T05:59:49.101Z,50,,,,,32.6,
2018-01-23T05:59:59.101Z,50,,,,,32.6,
2018-01-23T06:00:09.101Z,50,,,,,32.6,
2018-01-23T06:00:19.119Z,50,,,,,32.5,
2018-01-23T06:00:29.108Z,50,0,0,2,,32.5,38.5
2018-01-23T06:00:39.101Z,50,0,,2,62,38.1,41
2018-01-23T06:00:49.152Z,50,,,,69,40.7,44.1
2018-01-23T06:00:59.103Z,50,0,,0,0,43,44.9
2018-01-23T06:01:09.142Z,50,,,,,43,44.6
2018-01-23T06:01:19.101Z,50,,,,,42.8,44.5
2018-01-23T06:01:29.101Z,50,0,,2,,42.7,44.4
2018-01-23T06:01:39.102Z,50,0,,2,40,42.9,43.7
2018-01-23T06:01:49.101Z,50,,,,,42.4,43.3
2018-01-23T06:01:59.102Z,50,0,,0,0,43.1,44.8
2018-01-23T06:02:09.101Z,50,,,,,43.3,44.7
2018-01-23T06:02:19.101Z,50,,,,,43.2,44.5
2018-01-23T06:02:29.101Z,50,,,,,43.1,
2018-01-23T06:02:39.101Z,50,,,,,43,44.4
2018-01-23T06:02:49.102Z,50,,,,,42.9,
2018-01-23T06:02:59.101Z,50,1,59,0,,42.8,
2018-01-23T06:03:09.101Z,50,1,,0,38,42.6,48.5
2018-01-23T06:03:19.112Z,50,,,,29,42.5,46.8
2018-01-23T06:03:29.101Z,50,,,,30,42.4,42.9
2018-01-23T06:03:39.107Z,50,,,,30,42.3,39.8
2018-01-23T06:03:49.101Z,50,,,,30,42.2,38.9
2018-01-23T06:03:59.101Z,50,,,,29,42.1,38.2
2018-01-23T06:04:09.101Z,50,,,,30,42,
2018-01-23T06:04:19.102Z,50,,,,29,41.9,38.6
2018-01-23T06:04:29.101Z,50,,,,30,41.8,39.1
2018-01-23T06:04:39.114Z,50,,,,29,41.6,39.2
2018-01-23T06:04:49.108Z,50,,,,,41.5,39.4
2018-01-23T06:04:59.115Z,50,,,,,41.4,39.5
2018-01-23T06:05:09.128Z,50,,,,,41.3,39.6
2018-01-23T06:05:19.205Z,50,,,,,41.2,39.8
2018-01-23T06:05:29.101Z,50,,,,,41.1,40
2018-01-23T06:05:39.102Z,50,,,,30,40.9,40.2
2018-01-23T06:05:49.101Z,50,,,,29,40.8,40.5
2018-01-23T06:05:59.101Z,50,,,,,40.7,40.7
2018-01-23T06:06:09.101Z,50,,,,29,40.6,41
2018-01-23T06:06:19.101Z,50,,,,,40.5,41.1
2018-01-23T06:06:29.101Z,50,1,,0,0,40.4,40.8
2018-01-23T06:06:39.101Z,50,,,,,40.3,37.9
2018-01-23T06:06:49.101Z,50,,,,,40.2,36.8
2018-01-23T06:06:59.101Z,50,,,,,40.1,36.6
2018-01-23T06:07:09.102Z,50,,,,,40,36.5
2018-01-23T06:07:19.114Z,50,,,,,40,
2018-01-23T06:07:29.101Z,50,,,,,39.9,
2018-01-23T06:07:39.101Z,50,,,,,39.8,
2018-01-23T06:07:49.101Z,50,,,,,39.7,
2018-01-23T06:07:59.101Z,50,,,,,39.6,36.3
2018-01-23T06:08:09.101Z,50,,,,,39.5,36.2
2018-01-23T06:08:19.101Z,50,,,,,39.5,36.1
2018-01-23T06:08:29.101Z,50,,,,,39.4,
2018-01-23T06:08:39.101Z,50,,,,,39.3,36
2018-01-23T06:08:49.101Z,50,,,,,39.2,
2018-01-23T06:08:59.101Z,50,,,,,39.1,
2018-01-23T06:09:09.139Z,50,,,,,38.9,35.9
2018-01-23T06:09:19.101Z,50,,,,,38.8,
2018-01-23T06:09:29.101Z,50,,,,,38.7,35.8
2018-01-23T06:09:39.101Z,50,,,,,38.7,
2018-01-23T06:09:49.101Z,50,,,,,38.6,
2018-01-23T06:09:59.101Z,50,,,,,38.5,
2018-01-23T06:10:09.101Z,50,,,,,38.4,
2018-01-23T06:10:19.101Z,50,,,,,38.3,
2018-01-23T06:10:29.101Z,50,,,,,38.3,
2018-01-23T06:10:39.101Z,50,,,,,38.2,
2018-01-23T06:10:49.194Z,50,,,,,38.1,
2018-01-23T06:10:59.102Z,50,,,,,38,
2018-01-23T06:11:09.101Z,50,,,,,37.9,
2018-01-23T06:11:19.131Z,50,,,,,37.9,
2018-01-23T06:11:29.156Z,50,,,,,37.8,
2018-01-23T06:11:39.104Z,50,,,,,37.7,35.9
2018-01-23T06:11:49.101Z,50,,,,,37.6,36
2018-01-23T06:11:59.101Z,50,,,,,37.6,36.1
2018-01-23T06:12:09.101Z,50,,,,,37.5,36.2
2018-01-23T06:12:19.103Z,50,,,,,37.4,36.3
2018-01-23T06:12:29.101Z,50,,,,,37.3,36.4
2018-01-23T06:12:39.104Z,50,,,,,37.3,36.5
2018-01-23T06:12:49.168Z,50,,,,,37.2,36.8
2018-01-23T06:12:59.101Z,50,,,,,37.1,37.1
2018-01-23T06:13:09.138Z,50,,,,,36.9,37.2
2018-01-23T06:13:19.101Z,50,,,,,36.9,37.3
2018-01-23T06:13:29.101Z,50,,,,,36.8,37.5
2018-01-23T06:13:39.101Z,50,,,,,36.7,37.7
2018-01-23T06:13:49.103Z,50,,,,,36.7,38
2018-01-23T06:13:59.101Z,50,,,,,36.6,38.1
2018-01-23T06:14:09.817Z,50,,,,,36.6,38.2
2018-01-23T06:14:19.101Z,50,,,,,36.5,38.4
2018-01-23T06:14:29.101Z,50,,,,,36.4,38.5
2018-01-23T06:14:39.101Z,50,,,,,36.4,38.7
2018-01-23T06:14:49.102Z,50,,,,,36.3,38.8
2018-01-23T06:14:59.101Z,50,,,,,36.2,39.1
2018-01-23T06:15:09.102Z,50,1,,0,,36.2,38.9
2018-01-23T06:15:23.032Z,50,,,,36,36.1,41
2018-01-23T06:15:29.215Z,50,,,,29,36,43
2018-01-23T06:15:39.101Z,50,,,,29,36,41.1
2018-01-23T06:15:49.113Z,50,,,,,35.9,39.8
2018-01-23T06:15:59.663Z,50,,,,30,35.8,38.9
2018-01-23T06:16:09.101Z,50,,,,,35.8,38.7
2018-01-23T06:16:19.112Z,50,,,,,35.7,39.1
2018-01-23T06:16:30.037Z,50,,,,29,35.7,39.3
2018-01-23T06:16:39.101Z,50,,,,,35.6,39.7
2018-01-23T06:16:49.101Z,50,,,,,35.6,40
2018-01-23T06:16:59.101Z,50,,,,30,35.5,
2018-01-23T06:17:09.100Z,50,,,,,35.5,40.2
2018-01-23T06:17:19.101Z,50,,,,,35.4,40.3
2018-01-23T06:17:29.107Z,50,,,,29,35.4,40.4
2018-01-23T06:17:39.101Z,50,,,,,35.3,40.6
2018-01-23T06:17:49.101Z,50,,,,30,35.2,40.7
2018-01-23T06:17:59.101Z,50,,,,29,35.2,41
2018-01-23T06:18:09.101Z,50,,,,,35.1,
2018-01-23T06:18:19.101Z,50,,,,30,35.1,41.2
2018-01-23T06:18:29.155Z,50,,,,,34.9,41.3
2018-01-23T06:18:39.101Z,50,,,,,34.9,41.5
2018-01-23T06:18:49.121Z,50,,,,29,34.9,41.6
2018-01-23T06:18:59.192Z,50,,,,,34.8,41.7
2018-01-23T06:19:14.819Z,50,,,,,34.8,41.9
2018-01-23T06:19:28.786Z,50,,,,29,34.7,42
2018-01-23T06:19:31.041Z,50,,,,,34.7,42.1
2018-01-23T06:19:39.198Z,50,,,,,34.6,42.2
2018-01-23T06:19:49.163Z,50,,,,,34.6,42.4
2018-01-23T06:19:59.101Z,50,1,59,0,29,34.6,42.6
2018-01-23T06:20:09.103Z,50,,,,,34.5,42.8
2018-01-23T06:20:19.102Z,50,,,,,34.5,43
2018-01-23T06:20:29.125Z,50,,,,30,34.5,43.1
2018-01-23T06:20:39.101Z,50,,,,,34.4,43.2
2018-01-23T06:20:49.102Z,50,,,,29,34.4,43.4
2018-01-23T06:20:59.100Z,50,,,,30,34.4,43.5
2018-01-23T06:21:09.101Z,50,,,,29,34.3,43.7
2018-01-23T06:21:19.101Z,50,,,,,34.3,43.8
2018-01-23T06:21:29.101Z,50,,,,,34.3,44
2018-01-23T06:21:39.101Z,50,,,,,34.3,44.1
2018-01-23T06:21:50.194Z,50,,,,,34.2,44.2
2018-01-23T06:21:59.101Z,50,,,,30,34.2,44.4
2018-01-23T06:22:09.101Z,50,,,,29,34.2,44.5
2018-01-23T06:22:19.101Z,50,,,,,34.1,44.6
2018-01-23T06:22:29.911Z,50,,,,30,34.1,44.8
2018-01-23T06:22:39.101Z,50,,,,,34.1,45
2018-01-23T06:22:49.101Z,50,,,,,34.1,
2018-01-23T06:22:59.100Z,50,,,,,34,45.2
2018-01-23T06:23:09.229Z,50,,,,,34,45.4
2018-01-23T06:23:19.151Z,50,,,,29,34,45.5
2018-01-23T06:23:29.100Z,50,,,,30,34,45.7
2018-01-23T06:23:39.102Z,50,1,,0,0,33.9,44.7
2018-01-23T06:23:49.182Z,50,,,,,33.9,42.8
2018-01-23T06:23:59.101Z,50,,,,,33.9,41.6
2018-01-23T06:24:09.101Z,50,,,,,33.9,40.9
2018-01-23T06:24:19.101Z,50,,,,,33.9,40.8
2018-01-23T06:24:29.102Z,50,,,,,33.8,40.7
2018-01-23T06:24:39.107Z,50,,,,,33.8,
2018-01-23T06:24:49.100Z,50,,,,,33.8,
2018-01-23T06:24:59.101Z,50,,,,,33.8,
2018-01-23T06:25:09.100Z,50,,,,,33.8,40.5
2018-01-23T06:25:19.101Z,50,,,,,33.7,40.4
2018-01-23T06:25:29.186Z,50,,,,,33.7,40.2
2018-01-23T06:25:39.100Z,50,,,,,33.7,
2018-01-23T06:25:49.101Z,50,,,,,33.7,40.1
2018-01-23T06:26:01.797Z,50,,,,,33.7,
2018-01-23T06:26:09.100Z,50,,,,,33.7,
2018-01-23T06:26:19.101Z,50,,,,,33.6,
2018-01-23T06:26:29.100Z,50,,,,,33.6,40
2018-01-23T06:26:39.107Z,50,,,,,33.6,39.9
2018-01-23T06:26:49.101Z,50,,,,,33.6,
2018-01-23T06:26:59.968Z,50,,,,,33.6,
2018-01-23T06:27:09.104Z,50,,,,,33.5,
2018-01-23T06:27:19.101Z,50,,,,,33.5,39.8
2018-01-23T06:27:29.100Z,50,,,,,33.5,
2018-01-23T06:27:39.123Z,50,,,,,33.5,
2018-01-23T06:27:49.196Z,50,,,,,33.4,
2018-01-23T06:27:59.120Z,50,,,,,33.4,
2018-01-23T06:28:09.162Z,50,,,,,33.4,
2018-01-23T06:28:19.189Z,50,,,,,33.4,
2018-01-23T06:28:29.136Z,50,,,,,33.4,
2018-01-23T06:28:39.148Z,50,,,,,33.4,
2018-01-23T06:28:49.100Z,50,,,,,33.3,
2018-01-23T06:28:59.102Z,50,,,,,33.3,
2018-01-23T06:29:09.101Z,50,,,,,33.3,
2018-01-23T06:29:19.116Z,50,,,,,33.3,
2018-01-23T06:29:29.100Z,50,,,,,33.3,
2018-01-23T06:29:39.101Z,50,,,,,33.3,39.9
2018-01-23T06:29:49.102Z,50,,,,,33.2,
2018-01-23T06:29:59.101Z,50,,,,,33.2,
2018-01-23T06:30:09.101Z,50,,,,,33.2,40
2018-01-23T06:30:19.103Z,50,,,,,33.2,
2018-01-23T06:30:29.102Z,50,,,,,33.2,
2018-01-23T06:30:39.100Z,50,,,,,33.1,
2018-01-23T06:30:49.115Z,50,,,,,33.1,40.1
2018-01-23T06:30:59.102Z,50,,,,,33.1,
2018-01-23T06:31:09.102Z,50,,,,,33.1,
2018-01-23T06:31:19.104Z,50,,,,,33.1,
2018-01-23T06:31:29.107Z,50,,,,,33.1,
2018-01-23T06:31:39.101Z,50,,,,,33.1,40.2
2018-01-23T06:31:49.101Z,50,,,,,32.9,
2018-01-23T06:31:59.165Z,50,,,,,32.9,
2018-01-23T06:32:09.136Z,50,,,,,32.9,
2018-01-23T06:32:19.102Z,50,,,,,32.9,
2018-01-23T06:32:29.168Z,50,,,,,32.9,
2018-01-23T06:32:39.102Z,50,,,,,32.9,
2018-01-23T06:32:49.104Z,50,,,,,32.8,
2018-01-23T06:32:59.101Z,50,,,,,32.8,
2018-01-23T06:33:09.100Z,50,,,,,32.8,
2018-01-23T06:33:19.101Z,50,,,,,32.8,
2018-01-23T06:33:29.101Z,50,,,,,32.8,
2018-01-23T06:33:39.101Z,50,,,,,32.7,
2018-01-23T06:33:49.100Z,50,,,,,32.7,
2018-01-23T06:33:59.102Z,50,,,,,32.7,40.1
2018-01-23T06:34:09.100Z,50,,,,,32.7,
2018-01-23T06:34:19.101Z,50,,,,,32.7,
2018-01-23T06:34:29.106Z,50,,,,,32.7,
2018-01-23T06:34:39.100Z,50,,,,,32.7,
2018-01-23T06:34:49.100Z,50,,,,,32.6,
2018-01-23T06:34:59.164Z,50,0,5,0,,32.6,
2018-01-23T06:35:09.101Z,50,1,59,0,,32.6,
2018-01-23T06:35:19.183Z,50,,,,,32.6,
2018-01-23T06:35:29.100Z,50,,,,,32.6,
2018-01-23T06:35:39.167Z,50,,,,,32.6,
2018-01-23T06:35:49.101Z,50,,,,,32.5,40
2018-01-23T06:35:59.101Z,50,,,,,32.5,
2018-01-23T06:36:09.106Z,50,,,,,32.5,
2018-01-23T06:36:19.100Z,50,,,,,32.5,
2018-01-23T06:36:29.100Z,50,,,,,32.5,
2018-01-23T06:36:39.101Z,50,,,,,32.5,
2018-01-23T06:36:49.105Z,50,0,5,0,,32.5,40
2018-01-23T06:36:59.101Z,50,,,,,32.4,39.9
2018-01-23T06:37:09.108Z,50,,,,,32.4,
2018-01-23T06:37:19.100Z,50,1,59,0,,32.4,
2018-01-23T06:37:29.132Z,50,,,,,32.4,
2018-01-23T06:37:39.128Z,50,0,5,0,,32.4,
2018-01-23T06:37:49.101Z,50,1,59,0,,32.4,
2018-01-23T06:37:59.100Z,50,0,5,0,,32.3,
2018-01-23T06:38:09.101Z,50,1,59,0,,32.3,39.8
2018-01-23T06:38:19.100Z,50,0,5,0,,32.3,
2018-01-23T06:38:29.100Z,50,,,,,32.3,
2018-01-23T06:38:39.100Z,50,,,,,32.3,
2018-01-23T06:38:49.120Z,50,,,,,32.2,
2018-01-23T06:38:59.100Z,50,,,,,32.2,
2018-01-23T06:39:09.100Z,50,1,59,0,,32.2,
2018-01-23T06:39:19.100Z,50,0,5,0,,32.2,39.7
2018-01-23T06:39:29.101Z,50,,,,,32.2,
2018-01-23T06:39:39.115Z,50,1,59,0,,32.2,
2018-01-23T06:39:49.100Z,50,,,,,32.1,
2018-01-23T06:39:59.115Z,50,,,,,32.1,
2018-01-23T06:40:09.106Z,50,,,,,32.1,
2018-01-23T06:40:19.102Z,50,,,,,32.1,
2018-01-23T06:40:29.100Z,50,,,,,32.1,39.6
2018-01-23T06:40:39.100Z,50,,,,,32.1,
2018-01-23T06:40:49.108Z,50,,,,,32.1,
2018-01-23T06:40:59.102Z,50,,,,,32,
2018-01-23T06:41:09.130Z,50,,,,,32,
2018-01-23T06:41:19.105Z,50,,,,,32,
2018-01-23T06:41:29.104Z,50,,,,,32,
2018-01-23T06:41:39.101Z,50,,,,,32,39.5
2018-01-23T06:41:49.100Z,50,,,,,32,
2018-01-23T06:41:59.101Z,50,,,,,32,
2018-01-23T06:42:09.100Z,50,,,,,31.9,
2018-01-23T06:42:19.101Z,50,,,,,31.9,
2018-01-23T06:42:29.100Z,50,,,,,31.9,
2018-01-23T06:42:39.132Z,50,,,,,31.9,
2018-01-23T06:42:49.101Z,50,,,,,31.9,39.4
2018-01-23T06:42:59.100Z,50,,,,,31.9,
2018-01-23T06:43:09.100Z,50,,,,,31.8,
2018-01-23T06:43:19.124Z,50,,,,,31.8,
2018-01-23T06:43:29.167Z,50,,,,,31.8,
2018-01-23T06:43:39.100Z,50,,,,,31.8,
2018-01-23T06:43:49.103Z,50,,,,,31.8,
2018-01-23T06:43:59.100Z,50,,,,,31.8,39.3
2018-01-23T06:44:09.183Z,50,,,,,31.8,
2018-01-23T06:44:19.105Z,50,,,,,31.6,
2018-01-23T06:44:29.100Z,50,,,,,31.6,
2018-01-23T06:44:39.109Z,50,,,,,31.6,
2018-01-23T06:44:49.104Z,50,,,,,31.6,
2018-01-23T06:44:59.129Z,50,,,,,31.6,
2018-01-23T06:45:09.101Z,50,,,,,31.6,
2018-01-23T06:45:19.110Z,50,,,,,31.5,39.2
2018-01-23T06:45:29.101Z,50,,,,,31.5,
2018-01-23T06:45:39.100Z,50,,,,,31.5,
2018-01-23T06:45:49.109Z,50,,,,,31.5,
2018-01-23T06:45:59.100Z,50,,,,,31.5,
2018-01-23T06:46:09.100Z,50,,,,,31.5,
2018-01-23T06:46:19.106Z,50,,,,,31.5,
2018-01-23T06:46:29.100Z,50,,,,,31.4,
2018-01-23T06:46:39.134Z,50,,,,,31.4,39.1
2018-01-23T06:46:49.170Z,50,,,,,31.4,
2018-01-23T06:46:59.158Z,50,,,,,31.4,
2018-01-23T06:47:09.100Z,50,,,,,31.4,
2018-01-23T06:47:19.154Z,50,,,,,31.4,
2018-01-23T06:47:29.149Z,50,,,,,31.4,
2018-01-23T06:47:39.100Z,50,,,,,31.4,
2018-01-23T06:47:49.100Z,50,,,,,31.4,
2018-01-23T06:47:59.100Z,50,,,,,31.3,38.9
2018-01-23T06:48:09.100Z,50,,,,,31.3,38.9
2018-01-23T06:48:19.103Z,50,1,,0,,31.3,
2018-01-23T06:48:29.103Z,50,,,,38,31.3,44
2018-01-23T06:48:39.128Z,50,,,,29,31.3,42.9
2018-01-23T06:48:49.102Z,50,,,,29,31.3,40.8
2018-01-23T06:48:59.101Z,50,,,,29,31.3,37.9
2018-01-23T06:49:09.116Z,50,,,,30,31.3,36.5
2018-01-23T06:49:19.180Z,50,,,,29,31.2,35.9
2018-01-23T06:49:29.201Z,50,,,,,31.2,36.1
2018-01-23T06:49:39.232Z,50,,,,30,31.2,36.6
2018-01-23T06:49:49.200Z,50,,,,,31.2,37.1
2018-01-23T06:49:59.133Z,50,,,,29,31.2,37.4
2018-01-23T06:50:09.124Z,50,,,,,31.2,37.5
2018-01-23T06:50:19.123Z,50,,,,,31.2,37.7
2018-01-23T06:50:29.100Z,50,,,,30,31.2,37.8
2018-01-23T06:50:39.123Z,50,,,,29,31.2,38
2018-01-23T06:50:49.101Z,50,,,,,31.2,38.3
2018-01-23T06:50:59.100Z,50,,,,30,31.2,38.5
2018-01-23T06:51:09.100Z,50,,,,29,31.2,38.7
2018-01-23T06:51:19.106Z,50,,,,29,31,39.1
2018-01-23T06:51:29.100Z,50,,,,,31,39.2
2018-01-23T06:51:39.102Z,50,,,,,31,39.5
2018-01-23T06:51:49.101Z,50,,,,30,31,39.7
2018-01-23T06:51:59.100Z,50,,,,29,31,39.9
2018-01-23T06:52:09.100Z,50,,,,30,31,40
2018-01-23T06:52:19.103Z,50,,,,29,31,40.2
2018-01-23T06:52:29.114Z,50,,,,,31,40.4
2018-01-23T06:52:39.125Z,50,,,,30,31,40.6
2018-01-23T06:52:49.100Z,50,,,,29,31,40.7
2018-01-23T06:52:59.100Z,50,,,,30,31,40.8
2018-01-23T06:53:09.100Z,50,,,,29,31,41
2018-01-23T06:53:19.173Z,50,,,,,31,41.1
2018-01-23T06:53:29.100Z,50,,,,30,31,41.2
2018-01-23T06:53:39.130Z,50,,,,29,30.9,41.4
2018-01-23T06:53:49.100Z,50,,,,0,31,41.5
2018-01-23T06:53:59.132Z,50,1,,0,,31,39.8
2018-01-23T06:54:09.154Z,50,,,,,31,37.9
2018-01-23T06:54:19.102Z,50,,,,,31,36.8
2018-01-23T06:54:29.103Z,50,,,,,31,36.7
2018-01-23T06:54:39.100Z,50,,,,,31,36.6
2018-01-23T06:54:49.100Z,50,,,,,31,
2018-01-23T06:54:59.152Z,50,,,,,31,
2018-01-23T06:55:09.119Z,50,,,,,31,36.5
2018-01-23T06:55:19.117Z,50,,,,,31,36.4
2018-01-23T06:55:29.119Z,50,,,,,31,36.3
2018-01-23T06:55:39.115Z,50,,,,,31,36.2
2018-01-23T06:55:49.126Z,50,,,,,31,36.1
2018-01-23T06:55:59.104Z,50,,,,,30.9,
2018-01-23T06:56:09.100Z,50,,,,,30.9,
2018-01-23T06:56:19.113Z,50,,,,,30.9,
2018-01-23T06:56:29.100Z,50,,,,,30.9,
2018-01-23T06:56:39.116Z,50,,,,,30.9,
2018-01-23T06:56:49.105Z,50,,,,,30.9,36
2018-01-23T06:56:59.228Z,50,,,,,30.9,36
2018-01-23T06:57:09.114Z,50,,,,,30.9,35.9
2018-01-23T06:57:19.137Z,50,,,,,30.9,
2018-01-23T06:57:29.111Z,50,,,,,30.9,
2018-01-23T06:57:39.154Z,50,,,,,30.9,
2018-01-23T06:57:49.108Z,50,,,,,30.9,
2018-01-23T06:57:59.131Z,50,,,,,30.9,
2018-01-23T06:58:09.149Z,50,,,,,30.9,
2018-01-23T06:58:19.157Z,50,,,,,30.9,
2018-01-23T06:58:29.120Z,50,,,,,30.9,
2018-01-23T06:58:39.129Z,50,,,,,30.9,
2018-01-23T06:58:49.157Z,50,,,,,30.9,
2018-01-23T06:58:59.475Z,50,,,,,30.9,
2018-01-23T06:59:09.124Z,50,,,,,30.9,
2018-01-23T06:59:19.147Z,50,,,,,30.9,
2018-01-23T06:59:29.200Z,50,,,,,30.9,35.9
2018-01-23T06:59:39.152Z,50,,,,,30.9,36
2018-01-23T06:59:49.252Z,50,,,,,30.9,
2018-01-23T06:59:59.148Z,50,,,,,30.9,
2018-01-23T07:00:09.159Z,50,,,,,30.8,
2018-01-23T07:00:19.116Z,50,,,,,30.8,
2018-01-23T07:00:29.164Z,50,,,,,30.8,36.1
2018-01-23T07:00:39.177Z,50,,,,,30.8,
2018-01-23T07:00:49.136Z,50,,,,,30.8,
2018-01-23T07:00:59.103Z,50,,,,,30.8,
2018-01-23T07:01:09.170Z,50,,,,,30.8,
2018-01-23T07:01:19.110Z,50,,,,,30.8,36.2
2018-01-23T07:01:29.125Z,50,,,,,30.8,
2018-01-23T07:01:39.128Z,50,,,,,30.8,
2018-01-23T07:01:49.149Z,50,,,,,30.8,
2018-01-23T07:01:59.102Z,50,,,,,30.8,
2018-01-23T07:02:09.143Z,50,,,,,30.7,
2018-01-23T07:02:19.119Z,50,,,,,30.7,
2018-01-23T07:02:29.158Z,50,,,,,30.7,
2018-01-23T07:02:39.188Z,50,,,,,30.7,
2018-01-23T07:02:49.176Z,50,,,,,30.7,36.3
2018-01-23T07:02:59.222Z,50,,,,,30.7,36.2
2018-01-23T07:03:09.187Z,50,,,,,30.7,36.3
2018-01-23T07:03:19.108Z,50,,,,,30.7,36.2
2018-01-23T07:03:29.207Z,50,,,,,30.7,
2018-01-23T07:03:39.152Z,50,,,,,30.7,36.3
2018-01-23T07:03:49.182Z,50,,,,,30.7,
2018-01-23T07:03:59.198Z,50,,,,,30.7,36.2
2018-01-23T07:04:09.117Z,50,,,,,30.7,36.3
2018-01-23T07:04:19.143Z,50,,,,,30.7,
2018-01-23T07:04:29.129Z,50,,,,,30.7,
2018-01-23T07:04:39.104Z,50,,,,,30.7,36.2
2018-01-23T07:04:49.123Z,50,,,,,30.6,
2018-01-23T07:04:59.123Z,50,,,,,30.6,
2018-01-23T07:05:09.150Z,50,,,,,30.6,
2018-01-23T07:05:19.121Z,50,,,,,30.6,
2018-01-23T07:05:29.128Z,50,,,,,30.6,
2018-01-23T07:05:39.249Z,50,,,,,30.6,
2018-01-23T07:05:49.122Z,50,,,,,30.6,
2018-01-23T07:05:59.196Z,50,,,,,30.6,
2018-01-23T07:06:09.113Z,50,,,,,30.6,
2018-01-23T07:06:19.183Z,50,,,,,30.6,
2018-01-23T07:06:29.193Z,50,,,,,30.6,
2018-01-23T07:06:39.150Z,50,,,,,30.6,
2018-01-23T07:06:49.113Z,50,,,,,30.6,
2018-01-23T07:06:59.181Z,50,,,,,30.4,
2018-01-23T07:07:09.176Z,50,,,,,30.4,
2018-01-23T07:07:19.151Z,50,,,,,30.4,36.1
2018-01-23T07:07:29.195Z,50,,,,,30.4,
2018-01-23T07:07:39.186Z,50,,,,,30.4,
2018-01-23T07:07:49.152Z,50,,,,,30.4,
2018-01-23T07:07:59.154Z,50,,,,,30.4,
2018-01-23T07:08:09.186Z,50,,,,,30.4,
2018-01-23T07:08:19.171Z,50,,,,,30.4,
2018-01-23T07:08:29.206Z,50,,,,,30.4,
2018-01-23T07:08:39.214Z,50,,,,,30.3,
2018-01-23T07:08:49.186Z,50,,,,,30.3,
2018-01-23T07:08:59.208Z,50,,,,,30.3,
2018-01-23T07:09:09.154Z,50,,,,,30.3,
2018-01-23T07:09:19.146Z,50,,,,,30.3,
2018-01-23T07:09:29.207Z,50,,,,,30.3,36
2018-01-23T07:09:39.150Z,50,,,,,30.3,
