Time,ActPow,HwTOutlet,HwTSet,PrimT,HwActive,ChActive,PrimTSet
2018-01-24T13:50:09.069Z,,30,50,38.4,,,
2018-01-24T13:50:19.071Z,,30,50,38.6,,,
2018-01-24T13:50:29.069Z,30,30,50,38.7,,,
2018-01-24T13:50:39.069Z,,30,50,38.9,,,
2018-01-24T13:50:49.090Z,,30,50,39.1,,,
2018-01-24T13:50:59.071Z,29,30,50,39.3,,,
2018-01-24T13:51:09.072Z,0,30,50,39.5,0,2,
2018-01-24T13:51:19.071Z,,30,50,36.8,,,
2018-01-24T13:51:29.072Z,,30,50,35.6,,,
2018-01-24T13:51:39.073Z,,30,50,34.7,1,0,0
2018-01-24T13:51:49.082Z,66,26,50,39.5,0,0,
2018-01-24T13:51:59.072Z,0,32.7,50,38.3,0,0,
2018-01-24T13:52:09.071Z,,32.8,50,37.9,,,
2018-01-24T13:52:19.069Z,,32.8,50,,,,
2018-01-24T13:52:29.077Z,,32.7,50,,,,
2018-01-24T13:52:39.071Z,,32.7,50,,,,
2018-01-24T13:52:49.070Z,,32.6,50,,0,2,59
2018-01-24T13:52:59.069Z,,32.6,50,,,,
2018-01-24T13:53:09.069Z,,32.5,50,,,,
2018-01-24T13:53:20.165Z,,32.4,50,,,,
2018-01-24T13:53:29.180Z,,32.4,50,,,,
2018-01-24T13:53:41.532Z,,32.3,50,,,,
2018-01-24T13:53:54.368Z,,32.3,50,,,,
2018-01-24T13:54:03.709Z,,32.3,50,,,,
2018-01-24T13:54:10.973Z,,32.2,50,,,,
2018-01-24T13:54:19.315Z,,32.2,50,37.9,,,
2018-01-24T13:54:29.144Z,,32.1,50,38,,,
2018-01-24T13:54:39.138Z,,32.1,50,,,,
2018-01-24T13:54:49.087Z,,32,50,,,,
2018-01-24T13:54:59.069Z,,32,50,,,,
2018-01-24T13:55:09.069Z,,32,50,,,,
2018-01-24T13:55:19.069Z,,31.9,50,38.1,,,
2018-01-24T13:55:29.110Z,,31.9,50,,,,
2018-01-24T13:55:40.915Z,,31.9,50,,,,
2018-01-24T13:55:49.121Z,,31.8,50,,,,
2018-01-24T13:55:59.106Z,,31.8,50,,,,
2018-01-24T13:56:09.343Z,,31.8,50,38.2,,,
2018-01-24T13:56:19.089Z,,31.6,50,,,,
2018-01-24T13:56:30.959Z,,31.6,50,,,,
2018-01-24T13:56:41.972Z,,31.6,50,,,,
2018-01-24T13:56:52.272Z,,31.5,50,,,,
2018-01-24T13:57:01.767Z,,31.5,50,,,,
2018-01-24T13:57:09.436Z,,31.5,50,,,,
2018-01-24T13:57:19.135Z,,31.5,50,38.3,,,
2018-01-24T13:57:29.103Z,,31.4,50,,,,
2018-01-24T13:57:39.105Z,,31.4,50,,,,
2018-01-24T13:57:49.097Z,,31.4,50,,,,
2018-01-24T13:57:59.073Z,,31.3,50,,,,
2018-01-24T13:58:09.080Z,,31.3,50,,,,
2018-01-24T13:58:19.069Z,,31.3,50,,,,
2018-01-24T13:58:29.080Z,,31.3,50,,,,
2018-01-24T13:58:39.106Z,,31.3,50,,,,
2018-01-24T13:58:49.112Z,,31.2,50,,,,
2018-01-24T13:58:59.828Z,,31.2,50,,,,
2018-01-24T13:59:09.206Z,,31.2,50,,,,
2018-01-24T13:59:21.109Z,,31,50,,,,
2018-01-24T13:59:31.944Z,,31,50,,,,
2018-01-24T13:59:41.309Z,,31,50,,,,
2018-01-24T13:59:49.354Z,,31,50,,,,
2018-01-24T13:59:59.157Z,,31,50,,,,
2018-01-24T14:00:09.144Z,,30.9,50,,,,
2018-01-24T14:00:19.121Z,,30.9,50,,,,
2018-01-24T14:00:29.113Z,,30.9,50,38.2,,,
2018-01-24T14:00:39.087Z,,30.9,50,,,,
2018-01-24T14:00:49.092Z,,30.9,50,,,,
2018-01-24T14:00:59.080Z,,30.8,50,,,,
2018-01-24T14:01:09.125Z,,30.8,50,,,,
2018-01-24T14:01:19.105Z,,30.8,50,,,,
2018-01-24T14:01:29.093Z,,30.8,50,,,,
2018-01-24T14:01:39.094Z,,30.8,50,,,,
2018-01-24T14:01:50.131Z,,30.8,50,38.1,,,
2018-01-24T14:02:00.534Z,,30.7,50,,,,
2018-01-24T14:02:11.816Z,,30.7,50,,,,
2018-01-24T14:02:23.003Z,,30.7,50,,,,
2018-01-24T14:02:32.013Z,,30.7,50,,,,
2018-01-24T14:02:40.535Z,,30.7,50,,,,
2018-01-24T14:02:49.138Z,,30.6,50,38,,,
2018-01-24T14:02:59.125Z,,30.6,50,,,,
2018-01-24T14:03:09.083Z,,30.6,50,,,,
2018-01-24T14:03:19.092Z,,30.6,50,,,,
2018-01-24T14:03:29.069Z,,30.6,50,,,,
2018-01-24T14:03:39.078Z,,30.6,50,,,,
2018-01-24T14:03:49.089Z,,30.4,50,37.9,,,
2018-01-24T14:03:59.069Z,,30.4,50,,,,
2018-01-24T14:04:09.069Z,,30.4,50,,,,
2018-01-24T14:04:19.069Z,,30.4,50,,,,
2018-01-24T14:04:29.100Z,,30.4,50,,,,
2018-01-24T14:04:39.069Z,,30.4,50,,,,
2018-01-24T14:04:49.084Z,,30.4,50,37.8,0,0,5
2018-01-24T14:04:59.069Z,,30.3,50,,0,2,59
2018-01-24T14:05:09.088Z,,30.3,50,,,,
2018-01-24T14:05:19.073Z,,30.3,50,,,,
2018-01-24T14:05:29.102Z,,30.3,50,,,,
2018-01-24T14:05:47.349Z,,30.3,50,37.7,,,
2018-01-24T14:05:49.107Z,,30.3,50,,0,0,5
2018-01-24T14:05:59.081Z,,30.2,50,,0,2,59
2018-01-24T14:06:09.119Z,,30.2,50,,,,
2018-01-24T14:06:19.077Z,,30.2,50,,,,
2018-01-24T14:06:29.070Z,,30.2,50,,,,
2018-01-24T14:06:39.148Z,,30.2,50,37.6,,,
2018-01-24T14:06:49.071Z,,30.2,50,,,,
2018-01-24T14:06:59.069Z,,30.1,50,,,,
2018-01-24T14:07:09.080Z,,30.1,50,,,,
2018-01-24T14:07:19.069Z,,30.1,50,,,,
2018-01-24T14:07:29.072Z,,30.1,50,,,,
2018-01-24T14:07:39.070Z,,30.1,50,37.5,,,
2018-01-24T14:07:49.079Z,,30.1,50,,,,
2018-01-24T14:07:59.083Z,,30,50,,,,
2018-01-24T14:08:09.085Z,,30,50,,,,
2018-01-24T14:08:19.204Z,,30,50,,,,
2018-01-24T14:08:29.082Z,,30,50,,,,
2018-01-24T14:08:39.069Z,,30,50,37.4,,,
2018-01-24T14:08:49.069Z,,30,50,,,,
2018-01-24T14:08:59.069Z,,30,50,,,,
2018-01-24T14:09:09.069Z,,29.8,50,,,,
2018-01-24T14:09:19.069Z,,29.8,50,,,,
2018-01-24T14:09:29.076Z,,29.8,50,,,,
2018-01-24T14:09:39.080Z,,29.8,50,37.3,,,
2018-01-24T14:09:49.069Z,,29.8,50,,,,
2018-01-24T14:09:59.072Z,,29.8,50,,,,
2018-01-24T14:10:09.068Z,,29.8,50,,,,
2018-01-24T14:10:19.080Z,,29.8,50,,,,
2018-01-24T14:10:29.122Z,,29.8,50,,,,
2018-01-24T14:10:39.069Z,,29.8,50,37.2,,,
2018-01-24T14:10:49.152Z,,29.7,50,,,,
2018-01-24T14:10:59.105Z,,29.7,50,,,,
2018-01-24T14:11:09.095Z,,29.7,50,,,,
2018-01-24T14:11:19.095Z,,29.7,50,,,,
2018-01-24T14:11:29.150Z,,29.7,50,,,,
2018-01-24T14:11:39.145Z,,29.7,50,,,,
2018-01-24T14:11:49.138Z,,29.7,50,37.1,,,
2018-01-24T14:11:59.117Z,,29.7,50,,,,
2018-01-24T14:12:09.127Z,,29.6,50,,,,
2018-01-24T14:12:19.086Z,,29.6,50,,,,
2018-01-24T14:12:29.123Z,,29.6,50,,,,
2018-01-24T14:12:39.120Z,,29.6,50,,,,
2018-01-24T14:12:49.069Z,,29.6,50,37.1,,,
2018-01-24T14:12:59.094Z,,29.6,50,37.1,,,
2018-01-24T14:13:09.069Z,,29.6,50,36.9,,,
2018-01-24T14:13:19.072Z,,29.6,50,,,,
2018-01-24T14:13:29.132Z,,29.6,50,,,,
2018-01-24T14:13:47.216Z,,29.5,50,,,,
2018-01-24T14:13:49.070Z,,29.5,50,,,,
2018-01-24T14:13:59.071Z,,29.5,50,,,,
2018-01-24T14:14:09.112Z,,29.5,50,,,,
2018-01-24T14:14:19.102Z,,29.5,50,36.8,,,
2018-01-24T14:14:29.095Z,,29.5,50,,,,
2018-01-24T14:14:39.069Z,,29.5,50,,,,
2018-01-24T14:14:49.111Z,,29.5,50,,,,
2018-01-24T14:14:59.075Z,,29.5,50,,,,
2018-01-24T14:15:09.145Z,,29.5,50,,,,
2018-01-24T14:15:19.125Z,,29.3,50,,,,
2018-01-24T14:15:29.188Z,,29.3,50,,,,
2018-01-24T14:15:39.100Z,,29.3,50,36.7,,,
2018-01-24T14:15:49.112Z,,29.3,50,,,,
2018-01-24T14:15:59.159Z,,29.3,50,,,,
2018-01-24T14:16:09.092Z,,29.3,50,,,,
2018-01-24T14:16:19.094Z,,29.3,50,,,,
2018-01-24T14:16:29.091Z,,29.3,50,,,,
2018-01-24T14:16:39.103Z,45,29.2,50,36.8,0,2,
2018-01-24T14:16:49.108Z,35,29.2,50,42.1,,,
2018-01-24T14:16:59.097Z,29,29.2,50,39.7,,,
2018-01-24T14:17:09.149Z,29,29.2,50,36.9,,,
2018-01-24T14:17:19.120Z,29,29.2,50,34.8,,,
2018-01-24T14:17:29.069Z,,29.2,50,33.6,,,
2018-01-24T14:17:39.068Z,30,29.2,50,33.2,,,
2018-01-24T14:17:49.075Z,29,29.2,50,33.4,,,
2018-01-24T14:17:59.072Z,29,29.2,50,34,,,
2018-01-24T14:18:09.090Z,,29.2,50,34.3,,,
2018-01-24T14:18:19.102Z,,29.1,50,34.5,,,
2018-01-24T14:18:29.076Z,,29.1,50,34.6,,,
2018-01-24T14:18:39.068Z,30,29.1,50,34.7,,,
2018-01-24T14:18:49.099Z,,29.1,50,34.8,,,
2018-01-24T14:18:59.068Z,29,29.1,50,35.1,,,
2018-01-24T14:19:09.190Z,30,29.1,50,35.4,,,
2018-01-24T14:19:19.116Z,29,29.1,50,35.6,,,
2018-01-24T14:19:29.259Z,,29.1,50,35.8,,,
2018-01-24T14:19:39.098Z,,29.1,50,36,,,
2018-01-24T14:19:49.105Z,,29.1,50,36.2,,,
2018-01-24T14:19:59.071Z,,29.1,50,36.4,,,
2018-01-24T14:20:09.072Z,30,29.1,50,36.6,,,
2018-01-24T14:20:19.068Z,,29.1,50,36.8,,,
2018-01-24T14:20:29.180Z,29,29.1,50,37.1,,,
2018-01-24T14:20:39.164Z,30,29.1,50,37.3,,,
2018-01-24T14:20:49.129Z,,29.1,50,37.5,,,
2018-01-24T14:20:59.084Z,29,29.1,50,37.6,,,
2018-01-24T14:21:09.130Z,30,29.1,50,37.7,,,
2018-01-24T14:21:19.125Z,29,29.1,50,37.9,,,
2018-01-24T14:21:29.129Z,30,29.1,50,38.1,,,
2018-01-24T14:21:39.152Z,29,29.1,50,38.2,,,
2018-01-24T14:21:49.103Z,,29.1,50,38.4,,,
2018-01-24T14:21:59.086Z,,29.1,50,38.5,,,
2018-01-24T14:22:09.072Z,,29.1,50,38.7,,,
2018-01-24T14:22:19.068Z,30,29.1,50,38.8,,,
2018-01-24T14:22:29.081Z,,29.1,50,38.9,,,
2018-01-24T14:22:39.092Z,29,29.1,50,39.1,,,
2018-01-24T14:22:49.069Z,0,29.1,50,39.4,0,2,59
2018-01-24T14:22:59.068Z,,29.1,50,37.8,0,2,
2018-01-24T14:23:09.068Z,,29.1,50,35.6,,,
2018-01-24T14:23:19.115Z,,29.1,50,34.9,,,
2018-01-24T14:23:29.074Z,,29.1,50,34.6,,,
2018-01-24T14:23:39.068Z,,29.2,50,34.5,,,
2018-01-24T14:23:49.103Z,,29.2,50,,,,
2018-01-24T14:23:59.140Z,,29.2,50,,,,
2018-01-24T14:24:09.121Z,,29.3,50,,,,
2018-01-24T14:24:19.099Z,,29.3,50,34.4,,,
2018-01-24T14:24:29.085Z,,29.3,50,34.3,,,
2018-01-24T14:24:39.071Z,,29.3,50,34.2,,,
2018-01-24T14:24:49.069Z,,29.3,50,34.1,,,
2018-01-24T14:24:59.107Z,,29.3,50,,,,
2018-01-24T14:25:09.069Z,,29.5,50,,,,
2018-01-24T14:25:19.068Z,,29.3,50,,,,
2018-01-24T14:25:29.161Z,,29.5,50,,,,
2018-01-24T14:25:39.073Z,,29.5,50,,,,
2018-01-24T14:25:49.068Z,,29.5,50,34,,,
2018-01-24T14:25:59.137Z,,29.5,50,,,,
2018-01-24T14:26:09.114Z,,29.5,50,,,,
2018-01-24T14:26:19.068Z,,29.5,50,,,,
2018-01-24T14:26:29.072Z,,29.5,50,,,,
2018-01-24T14:26:39.131Z,,29.5,50,,,,
2018-01-24T14:26:49.126Z,,29.5,50,,,,
2018-01-24T14:26:59.149Z,,29.5,50,,,,
2018-01-24T14:27:09.096Z,,29.5,50,,,,
2018-01-24T14:27:19.101Z,,29.5,50,,,,
2018-01-24T14:27:29.080Z,,29.5,50,,,,
2018-01-24T14:27:39.088Z,,29.5,50,,,,
2018-01-24T14:27:49.072Z,,29.5,50,,,,
2018-01-24T14:27:59.164Z,,29.5,50,,,,
2018-01-24T14:28:09.069Z,,29.5,50,,,,
2018-01-24T14:28:19.204Z,,29.5,50,,,,
2018-01-24T14:28:29.092Z,,29.5,50,,,,
2018-01-24T14:28:39.088Z,,29.5,50,,,,
2018-01-24T14:28:49.077Z,,29.5,50,,,,
2018-01-24T14:28:59.111Z,,29.5,50,34.1,,,
2018-01-24T14:29:09.068Z,,29.5,50,,,,
2018-01-24T14:29:19.113Z,,29.5,50,,,,
2018-01-24T14:29:29.068Z,,29.5,50,,,,
2018-01-24T14:29:39.068Z,,29.5,50,,,,
2018-01-24T14:29:49.094Z,,29.5,50,,,,
2018-01-24T14:29:59.079Z,,29.5,50,34.2,,,
2018-01-24T14:30:09.068Z,,29.5,50,,,,
2018-01-24T14:30:19.069Z,,29.5,50,,,,
2018-01-24T14:30:29.068Z,,29.5,50,,,,
2018-01-24T14:30:39.068Z,,29.5,50,,,,
2018-01-24T14:30:49.075Z,,29.5,50,34.3,,,
2018-01-24T14:30:59.069Z,,29.3,50,,,,
2018-01-24T14:31:09.072Z,,29.3,50,,,,
2018-01-24T14:31:19.072Z,,29.3,50,,,,
2018-01-24T14:31:29.068Z,,29.3,50,,,,
2018-01-24T14:31:39.068Z,,29.3,50,,,,
2018-01-24T14:31:49.069Z,,29.3,50,,,,
2018-01-24T14:31:59.068Z,,29.3,50,,,,
2018-01-24T14:32:09.167Z,,29.3,50,,,,
2018-01-24T14:32:19.107Z,,29.3,50,,,,
2018-01-24T14:32:29.234Z,,29.3,50,,,,
2018-01-24T14:32:39.068Z,,29.3,50,,,,
2018-01-24T14:32:49.068Z,,29.3,50,,,,
2018-01-24T14:32:59.069Z,,29.3,50,,,,
2018-01-24T14:33:09.068Z,,29.3,50,,,,
2018-01-24T14:33:45.899Z,,29.2,50,,,,
2018-01-24T14:33:45.907Z,,29.3,50,,,,
2018-01-24T14:33:49.074Z,,29.3,50,,,,
2018-01-24T14:33:59.068Z,,29.2,50,,,,
2018-01-24T14:34:09.068Z,,29.2,50,,,,
2018-01-24T14:34:19.068Z,,29.2,50,,,,
2018-01-24T14:34:29.068Z,,29.2,50,,,,
2018-01-24T14:34:39.068Z,,29.2,50,,,,
2018-01-24T14:34:49.119Z,,29.2,50,,,,
2018-01-24T14:34:59.069Z,,29.2,50,,,,
2018-01-24T14:35:09.068Z,,29.2,50,,,,
2018-01-24T14:35:19.072Z,,29.2,50,,,,
2018-01-24T14:35:29.068Z,,29.2,50,,,,
2018-01-24T14:35:39.069Z,,29.2,50,,,,
2018-01-24T14:35:49.069Z,,29.2,50,,,,
2018-01-24T14:35:59.071Z,,29.2,50,,,,
2018-01-24T14:36:09.069Z,,29.2,50,34.2,,,
2018-01-24T14:36:19.068Z,,29.2,50,,,,
2018-01-24T14:36:29.075Z,,29.1,50,,,,
2018-01-24T14:36:39.068Z,,29.1,50,,,,
2018-01-24T14:36:49.071Z,,29.1,50,,,,
2018-01-24T14:36:59.068Z,,29.1,50,,,,
2018-01-24T14:37:09.078Z,,29.1,50,,,,
2018-01-24T14:37:19.123Z,,29.1,50,,,,
2018-01-24T14:37:29.094Z,,29.1,50,,,,
2018-01-24T14:37:39.076Z,,29.1,50,,,,
2018-01-24T14:37:49.145Z,,29.1,50,,,,
2018-01-24T14:37:59.068Z,,29.1,50,34.1,,,
2018-01-24T14:38:09.068Z,,29.1,50,,,,
2018-01-24T14:38:19.074Z,,29.1,50,,,,
2018-01-24T14:38:29.068Z,40,29,50,37.1,0,2,
2018-01-24T14:38:39.068Z,31,29.1,50,40.4,,,
2018-01-24T14:38:49.071Z,30,29,50,37.9,,,
2018-01-24T14:38:59.069Z,30,29,50,36.8,,,
2018-01-24T14:39:09.068Z,29,29,50,35.6,,,
2018-01-24T14:39:19.072Z,,29,50,35.2,,,
2018-01-24T14:39:29.068Z,,29,50,,,,
2018-01-24T14:39:39.073Z,,29,50,35.7,,,
2018-01-24T14:39:49.070Z,29,29,50,36.1,,,
2018-01-24T14:39:59.068Z,,29,50,36.4,,,
2018-01-24T14:40:09.368Z,,29,50,36.5,,,
2018-01-24T14:40:20.603Z,,29,50,36.7,,,
2018-01-24T14:40:33.811Z,30,29,50,36.8,,,
2018-01-24T14:40:44.701Z,29,29,50,37.1,,,
2018-01-24T14:40:51.682Z,,29,50,37.3,,,
2018-01-24T14:40:59.193Z,30,29,50,37.5,,,
2018-01-24T14:41:09.128Z,29,29,50,37.6,,,
2018-01-24T14:41:19.068Z,30,29,50,37.8,,,
2018-01-24T14:41:29.069Z,29,29,50,37.9,,,
2018-01-24T14:41:39.068Z,30,29,50,38,,,
2018-01-24T14:41:49.105Z,,29,50,38.2,,,
2018-01-24T14:41:59.086Z,,29,50,38.3,,,
2018-01-24T14:42:09.072Z,,29,50,38.4,,,
2018-01-24T14:42:19.136Z,29,29,50,38.6,,,
2018-01-24T14:42:29.068Z,30,29,50,38.8,,,
2018-01-24T14:42:39.621Z,,29,50,38.9,,,
2018-01-24T14:42:50.997Z,29,29,50,39.1,,,
2018-01-24T14:43:01.300Z,,29,50,39.3,,,
2018-01-24T14:43:12.149Z,30,29,50,39.5,,,
2018-01-24T14:43:20.656Z,29,29,50,39.6,,,
2018-01-24T14:43:29.338Z,,29,50,39.7,,,
2018-01-24T14:43:39.068Z,30,29,50,39.9,,,
2018-01-24T14:43:49.067Z,29,29,50,40,,,
2018-01-24T14:43:59.068Z,,29,50,40.2,,,
2018-01-24T14:44:09.068Z,,29,50,40.4,,,
2018-01-24T14:44:19.069Z,0,29,50,40.4,0,2,
2018-01-24T14:44:29.069Z,,29,50,37.8,,,
2018-01-24T14:44:39.070Z,,29.1,50,36.4,,,
2018-01-24T14:44:49.070Z,,29.1,50,35.9,,,
2018-01-24T14:44:59.128Z,,29.1,50,35.8,,,
2018-01-24T14:45:09.168Z,,29.1,50,35.7,,,
2018-01-24T14:45:19.109Z,,29.1,50,,,,
2018-01-24T14:45:30.915Z,,29.1,50,35.8,,,
2018-01-24T14:45:41.653Z,,29.1,50,35.7,,,
2018-01-24T14:45:52.666Z,,29.1,50,35.6,,,
2018-01-24T14:46:00.648Z,,29.1,50,35.5,,,
2018-01-24T14:46:09.113Z,,29.1,50,35.4,,,
2018-01-24T14:46:19.082Z,,29.1,50,,,,
2018-01-24T14:46:29.067Z,,29.1,50,,,,
2018-01-24T14:46:39.068Z,,29.1,50,,,,
2018-01-24T14:46:49.081Z,,29.1,50,35.3,,,
2018-01-24T14:46:59.068Z,,29.1,50,,,,
2018-01-24T14:47:09.085Z,,29.1,50,,,,
2018-01-24T14:47:19.068Z,,29.1,50,35.2,,,
2018-01-24T14:47:29.067Z,,29.1,50,,,,
2018-01-24T14:47:39.070Z,,29.1,50,,,,
2018-01-24T14:47:49.068Z,,29.1,50,,,,
2018-01-24T14:47:59.068Z,,29.1,50,,,,
2018-01-24T14:48:09.072Z,,29.1,50,,,,
2018-01-24T14:48:19.068Z,,29.1,50,,,,
2018-01-24T14:48:29.073Z,,29.1,50,,,,
2018-01-24T14:48:39.069Z,,29.1,50,,,,
2018-01-24T14:48:49.068Z,,29.1,50,,,,
2018-01-24T14:48:59.069Z,,29.1,50,,,,
2018-01-24T14:49:09.150Z,,29.2,50,,,,
2018-01-24T14:49:20.637Z,,29.2,50,35.1,,,
2018-01-24T14:49:31.187Z,,29.2,50,35.2,,,
2018-01-24T14:49:43.264Z,,29.1,50,,,,
2018-01-24T14:49:52.304Z,,29.2,50,,,,
2018-01-24T14:49:59.422Z,,29.2,50,,,,
2018-01-24T14:50:09.153Z,,29.2,50,,,,
2018-01-24T14:50:19.090Z,,29.2,50,,,,
2018-01-24T14:50:29.068Z,,29.2,50,,,,
2018-01-24T14:50:39.068Z,,29.2,50,35.3,,,
2018-01-24T14:50:49.077Z,,29.2,50,,,,
2018-01-24T14:50:59.067Z,,29.2,50,,,,
2018-01-24T14:51:09.068Z,,29.2,50,35.4,,,
2018-01-24T14:51:19.067Z,,29.1,50,,,,
2018-01-24T14:51:29.125Z,,29.2,50,,,,
2018-01-24T14:51:40.608Z,,29.2,50,,,,
2018-01-24T14:51:50.836Z,,29.2,50,,,,
2018-01-24T14:52:02.221Z,,29.2,50,35.5,,,
2018-01-24T14:52:11.165Z,,29.2,50,,,,
2018-01-24T14:52:19.124Z,,29.2,50,,0,0,5
2018-01-24T14:52:29.107Z,,29.1,50,,,,
2018-01-24T14:52:39.067Z,,29.2,50,,0,2,59
2018-01-24T14:52:49.068Z,,29.2,50,,,,
2018-01-24T14:52:59.068Z,,29.2,50,,,,
2018-01-24T14:53:09.068Z,,29.2,50,35.6,,,
2018-01-24T14:53:19.142Z,,29.2,50,,0,0,5
2018-01-24T14:53:29.105Z,,29.2,50,,,,
2018-01-24T14:53:39.118Z,,29.2,50,,0,2,59
2018-01-24T14:53:49.100Z,,29.2,50,,,,
2018-01-24T14:53:59.071Z,,29.2,50,,0,0,5
2018-01-24T14:54:09.067Z,,29.2,50,,0,2,59
2018-01-24T14:54:19.067Z,,29.2,50,,,,
2018-01-24T14:54:29.068Z,,29.1,50,,,,
2018-01-24T14:54:39.074Z,,29.2,50,,,,
2018-01-24T14:54:49.070Z,,29.2,50,,0,0,5
2018-01-24T14:54:59.068Z,,29.1,50,,,,
2018-01-24T14:55:09.067Z,,29.1,50,35.6,0,2,59
2018-01-24T14:55:19.068Z,,29.1,50,,0,0,5
2018-01-24T14:55:29.067Z,,29.2,50,35.5,,,
2018-01-24T14:55:39.067Z,,29.2,50,,,,
2018-01-24T14:55:49.067Z,,29.1,50,,0,2,59
2018-01-24T14:55:59.068Z,,29.1,50,,0,0,5
2018-01-24T14:56:09.073Z,,29.1,50,,,,
2018-01-24T14:56:19.067Z,,29.1,50,,,,
2018-01-24T14:56:29.067Z,,29.1,50,,,,
2018-01-24T14:56:39.067Z,,29.1,50,,,,
2018-01-24T14:56:50.877Z,,29.1,50,,,,
2018-01-24T14:56:59.070Z,,29.1,50,,,,
2018-01-24T14:57:09.070Z,,29.1,50,,,,
2018-01-24T14:57:19.067Z,,29.1,50,,,,
2018-01-24T14:57:29.068Z,,29.1,50,,0,2,59
2018-01-24T14:57:39.067Z,,29.1,50,,,,
2018-01-24T14:57:49.067Z,,29.1,50,35.4,,,
2018-01-24T14:57:59.067Z,,29.1,50,,,,
2018-01-24T14:58:09.121Z,,29.1,50,,,,
2018-01-24T14:58:20.904Z,,29.1,50,,,,
2018-01-24T14:58:29.149Z,,29.1,50,,,,
2018-01-24T14:58:41.115Z,,29.1,50,,0,0,5
2018-01-24T14:58:51.786Z,,29.1,50,,,,
2018-01-24T14:59:02.348Z,,29.1,50,,,,
2018-01-24T14:59:11.236Z,,29.1,50,,,,
2018-01-24T14:59:19.138Z,,29.1,50,35.3,,,
2018-01-24T14:59:29.098Z,,29.1,50,,,,
2018-01-24T14:59:39.083Z,,29.1,50,,0,2,59
2018-01-24T14:59:49.191Z,,29.1,50,,0,0,5
2018-01-24T14:59:59.071Z,,29.1,50,,0,2,59
2018-01-24T15:00:09.068Z,,29.1,50,,,,
2018-01-24T15:00:19.076Z,,29.1,50,,,,
2018-01-24T15:00:29.069Z,,29.1,50,,,,
2018-01-24T15:00:39.080Z,,29.1,50,35.2,0,0,5
2018-01-24T15:00:49.099Z,,29.1,50,,0,2,59
2018-01-24T15:00:59.075Z,,29.1,50,,,,
2018-01-24T15:01:09.073Z,,29,50,,,,
2018-01-24T15:01:19.072Z,,29,50,,0,0,5
2018-01-24T15:01:29.073Z,,29,50,,,,
2018-01-24T15:01:39.068Z,,29,50,,,,
2018-01-24T15:01:49.071Z,,29,50,,0,2,59
2018-01-24T15:01:59.067Z,,29,50,,,,
2018-01-24T15:02:09.078Z,,29,50,,,,
2018-01-24T15:02:19.078Z,,29,50,35.1,,,
2018-01-24T15:02:29.068Z,,29,50,,,,
2018-01-24T15:02:39.067Z,,29,50,,,,
2018-01-24T15:02:49.067Z,,29,50,,0,0,5
2018-01-24T15:02:59.067Z,,29,50,,0,2,59
2018-01-24T15:03:09.072Z,,29,50,,,,
2018-01-24T15:03:19.070Z,,29,50,,,,
2018-01-24T15:03:29.097Z,,29,50,,,,
2018-01-24T15:03:39.134Z,,29,50,35.1,,,
2018-01-24T15:03:49.086Z,,29,50,34.9,,,
2018-01-24T15:03:59.077Z,,29,50,34.9,,,
2018-01-24T15:04:09.073Z,,29,50,,,,
2018-01-24T15:04:19.076Z,,29,50,,,,
2018-01-24T15:04:29.068Z,,29,50,,,,
2018-01-24T15:04:39.071Z,,29,50,,,,
2018-01-24T15:04:49.067Z,,29,50,,,,
2018-01-24T15:04:59.067Z,,29,50,,,,
2018-01-24T15:05:09.069Z,,29,50,,,,
2018-01-24T15:05:19.081Z,,29,50,34.8,,,
2018-01-24T15:05:29.093Z,,29,50,,,,
2018-01-24T15:05:39.080Z,,29,50,,,,
2018-01-24T15:05:49.129Z,,29,50,,,,
2018-01-24T15:05:59.110Z,,29,50,,,,
2018-01-24T15:06:09.100Z,,29,50,,,,
2018-01-24T15:06:19.092Z,,29,50,,,,
2018-01-24T15:06:29.094Z,,28.9,50,,,,
2018-01-24T15:06:39.087Z,,28.9,50,,,,
2018-01-24T15:06:49.082Z,,28.9,50,,,,
2018-01-24T15:06:59.103Z,,28.9,50,,,,
2018-01-24T15:07:09.081Z,,28.9,50,,,,
2018-01-24T15:07:19.077Z,,28.9,50,34.7,,,
2018-01-24T15:07:29.067Z,,28.9,50,,,,
2018-01-24T15:07:39.085Z,,28.9,50,,,,
2018-01-24T15:07:49.070Z,,28.9,50,,,,
2018-01-24T15:07:59.097Z,,28.9,50,,,,
2018-01-24T15:08:09.067Z,,28.9,50,,,,
2018-01-24T15:08:19.066Z,,28.9,50,,,,
2018-01-24T15:08:29.069Z,,28.9,50,,,,
2018-01-24T15:08:39.067Z,,28.9,50,,,,
2018-01-24T15:08:49.073Z,,28.9,50,,,,
2018-01-24T15:08:59.079Z,,29.3,50,34.6,1,0,0
2018-01-24T15:09:09.130Z,42,35.1,50,36.1,1,0,
2018-01-24T15:09:19.102Z,0,35.7,50,36.6,0,0,
2018-01-24T15:09:29.109Z,,35.7,50,36.4,,,
2018-01-24T15:09:39.137Z,,35.6,50,,,,
2018-01-24T15:09:49.114Z,,35.6,50,36.3,,,
2018-01-24T15:09:59.075Z,,35.5,50,,,,
2018-01-24T15:10:09.097Z,,35.4,50,,,,
2018-01-24T15:10:19.109Z,,35.4,50,36.4,0,2,59
2018-01-24T15:10:29.071Z,37,35.3,50,41,,,
