Time,ActPow,PrimT,ChActive,HwActive,PrimTSet,HwTSet,HwTOutlet
2018-02-06T18:30:08.724Z,,,,,,50,35.3
2018-02-06T18:30:18.773Z,,45.6,,,,,
2018-02-06T18:30:28.777Z,,45.7,,,,50,35.3
2018-02-06T18:30:38.759Z,,45.8,,,,50,35.2
2018-02-06T18:30:48.724Z,,46,,,,50,35.2
2018-02-06T18:30:58.726Z,,46.1,,,,,
2018-02-06T18:31:08.762Z,,46.2,,,,50,35.2
2018-02-06T18:31:18.752Z,,,,,,50,35.2
2018-02-06T18:31:28.723Z,,46.4,,,,,
2018-02-06T18:31:38.748Z,,46.5,,,,50,35.2
2018-02-06T18:31:48.726Z,,,,,,50,35.1
2018-02-06T18:31:58.726Z,30,46.8,,,,,
2018-02-06T18:32:08.723Z,29,46.9,,,,50,35.1
2018-02-06T18:32:18.724Z,30,47,,,,,
2018-02-06T18:32:28.724Z,0,47.1,,,,50,35.1
2018-02-06T18:32:38.724Z,,44.9,1,0,,50,35.1
2018-02-06T18:32:48.723Z,,43.2,,,,,
2018-02-06T18:32:58.724Z,,42.4,,,,50,35.1
2018-02-06T18:33:08.723Z,,42.2,,,,,
2018-02-06T18:33:18.723Z,,,,,,50,34.9
2018-02-06T18:33:28.723Z,,,,,,50,34.9
2018-02-06T18:33:38.726Z,,,,,,50,34.9
2018-02-06T18:33:58.724Z,,42.1,,,,50,34.9
2018-02-06T18:34:08.723Z,,41.9,,,,,
2018-02-06T18:34:18.724Z,,41.8,,,,50,34.9
2018-02-06T18:34:28.724Z,,,,,,50,34.9
2018-02-06T18:34:38.724Z,,41.6,,,,50,34.8
2018-02-06T18:34:58.723Z,,,,,,50,34.8
2018-02-06T18:35:08.724Z,,,,,,50,34.8
2018-02-06T18:35:18.724Z,,41.5,,,,,
2018-02-06T18:35:28.724Z,,41.4,,,,50,34.8
2018-02-06T18:35:38.724Z,,,,,,50,34.8
2018-02-06T18:35:58.724Z,,,,,,50,34.8
2018-02-06T18:36:08.724Z,,,,,,50,34.7
2018-02-06T18:36:28.723Z,,,,,,50,34.7
2018-02-06T18:36:38.724Z,,,,,,50,34.7
2018-02-06T18:36:48.724Z,,,,,,50,34.7
2018-02-06T18:36:58.723Z,,41.3,,,,,
2018-02-06T18:37:08.723Z,,41.4,,,,50,34.7
2018-02-06T18:37:18.724Z,,,,,,50,34.7
2018-02-06T18:37:28.723Z,,41.3,,,,,
2018-02-06T18:37:38.724Z,,41.4,,,,50,34.7
2018-02-06T18:37:48.724Z,,,,,,50,34.6
2018-02-06T18:38:08.726Z,,,,,,50,34.6
2018-02-06T18:38:18.724Z,,,,,,50,34.6
2018-02-06T18:38:38.724Z,,41.5,,,,50,34.6
2018-02-06T18:38:48.723Z,,,,,,50,34.6
2018-02-06T18:39:08.724Z,,,,,,50,34.5
2018-02-06T18:39:18.724Z,,,,,,50,34.5
2018-02-06T18:39:28.724Z,,41.6,,,,,
2018-02-06T18:39:38.723Z,,,,,,50,34.5
2018-02-06T18:39:48.723Z,,,,,,50,34.5
2018-02-06T18:40:08.723Z,,,,,,50,34.5
2018-02-06T18:40:18.724Z,,,,,,50,34.5
2018-02-06T18:40:28.723Z,,41.7,,,,,
2018-02-06T18:40:38.723Z,,,,,,50,34.4
2018-02-06T18:40:48.724Z,,,,,,50,34.4
2018-02-06T18:41:08.723Z,,,,,,50,34.4
2018-02-06T18:41:18.723Z,,,,,,50,34.4
2018-02-06T18:41:38.724Z,,,,,,50,34.3
2018-02-06T18:41:48.723Z,,,,,,50,34.3
2018-02-06T18:42:08.723Z,,,,,,50,34.3
2018-02-06T18:42:18.724Z,,,,,,50,34.3
2018-02-06T18:42:38.723Z,,,,,,50,34.3
2018-02-06T18:42:48.723Z,,,,,,50,34.3
2018-02-06T18:43:08.723Z,,,,,,50,34.2
2018-02-06T18:43:18.724Z,,,,,,50,34.2
2018-02-06T18:43:28.723Z,,41.6,,,,,
2018-02-06T18:43:38.723Z,,,,,,50,34.2
2018-02-06T18:43:48.723Z,,,,,,50,34.2
2018-02-06T18:44:08.723Z,,,,,,50,34.2
2018-02-06T18:44:18.732Z,,,,,,50,34.1
2018-02-06T18:44:38.724Z,,,,,,50,34.1
2018-02-06T18:44:48.723Z,,,,,,50,34.1
2018-02-06T18:45:08.724Z,,,,,,50,34.1
2018-02-06T18:45:18.726Z,,,,,,50,34.1
2018-02-06T18:45:28.723Z,,41.5,,,,,
2018-02-06T18:45:38.723Z,,,,,,50,34
2018-02-06T18:45:48.723Z,,,,,,50,34
2018-02-06T18:46:08.775Z,,,,,,50,34
2018-02-06T18:46:18.766Z,,,,,,50,34
2018-02-06T18:46:38.734Z,,,,,,50,34
2018-02-06T18:46:48.723Z,,,,,,50,34
2018-02-06T18:47:08.723Z,,41.4,,,,50,33.9
2018-02-06T18:47:18.724Z,,,,,,50,33.9
2018-02-06T18:47:38.724Z,,,,,,50,33.9
2018-02-06T18:47:48.724Z,,,,,,50,33.9
2018-02-06T18:48:08.723Z,41,44.4,1,0,,50,33.8
2018-02-06T18:48:18.724Z,29,47.3,,,,50,33.8
2018-02-06T18:48:28.723Z,30,44.3,,,,,
2018-02-06T18:48:38.723Z,29,43.1,,,,50,33.8
2018-02-06T18:48:48.724Z,30,41,,,,50,33.8
2018-02-06T18:48:58.723Z,30,40.4,,,,,
2018-02-06T18:49:08.723Z,0,40.5,,,,50,33.8
2018-02-06T18:49:18.724Z,,38.3,1,0,,50,33.8
2018-02-06T18:49:28.723Z,,36.9,,,,,
2018-02-06T18:49:38.724Z,,36.5,,,,50,33.7
2018-02-06T18:49:48.723Z,,,,,,50,33.7
2018-02-06T18:49:58.728Z,,36.3,,,,,
2018-02-06T18:50:08.724Z,0,36.3,1,0,59,50,33.7
2018-02-06T18:50:18.724Z,,,,,,50,33.7
2018-02-06T18:50:28.723Z,,36.2,,,,,
2018-02-06T18:50:38.723Z,,,,,,50,33.7
2018-02-06T18:50:48.723Z,,,,,,50,33.7
2018-02-06T18:50:58.725Z,,36,,,,,
2018-02-06T18:51:08.723Z,,36,,,,50,33.7
2018-02-06T18:51:18.724Z,,35.9,,,,50,33.6
2018-02-06T18:51:28.723Z,,,,,,50,33.6
2018-02-06T18:51:38.723Z,,,,,,50,33.6
2018-02-06T18:51:48.724Z,,35.8,,,,,
2018-02-06T18:51:58.723Z,,,,,,50,33.6
2018-02-06T18:52:08.723Z,,,,,,50,33.6
2018-02-06T18:52:18.723Z,,35.7,,,,,
2018-02-06T18:52:28.723Z,,,,,,50,33.6
2018-02-06T18:52:38.724Z,,,,,,50,33.6
2018-02-06T18:52:48.724Z,,,,,,50,33.5
2018-02-06T18:52:58.723Z,,,,,,50,33.5
2018-02-06T18:53:08.724Z,40,39.1,1,0,,50,33.5
2018-02-06T18:53:18.724Z,29,41,,,,50,33.5
2018-02-06T18:53:28.724Z,29,40.9,,,,50,33.5
2018-02-06T18:53:38.725Z,,41,,,,50,33.5
2018-02-06T18:53:58.723Z,,41.1,,,,50,33.5
2018-02-06T18:54:08.728Z,,,,,,50,33.4
2018-02-06T18:54:18.723Z,,41.7,,,,,
2018-02-06T18:54:28.723Z,30,41.9,,,,50,33.4
2018-02-06T18:54:38.723Z,29,42.1,,,,50,33.4
2018-02-06T18:54:48.723Z,,42.2,,,,,
2018-02-06T18:54:58.723Z,,42.4,,,,50,33.4
2018-02-06T18:55:08.723Z,,,,,,50,33.4
2018-02-06T18:55:18.726Z,,42.9,,,,,
2018-02-06T18:55:28.723Z,29,43,,,,50,33.4
2018-02-06T18:55:38.723Z,,43.2,,,,50,33.4
2018-02-06T18:55:48.723Z,0,42.8,1,0,,50,33.4
2018-02-06T18:55:58.724Z,,40.1,,,,50,33.4
2018-02-06T18:56:08.723Z,,38.7,,,,,
2018-02-06T18:56:18.724Z,,38.2,,,,50,33.3
2018-02-06T18:56:28.723Z,,38,,,,50,33.3
2018-02-06T18:56:38.723Z,,,,,,50,33.3
2018-02-06T18:56:48.723Z,,37.9,,,,,
2018-02-06T18:56:58.723Z,,,,,,50,33.3
2018-02-06T18:57:08.724Z,,,,,,50,33.3
2018-02-06T18:57:18.724Z,,37.7,,,,,
2018-02-06T18:57:28.723Z,,37.6,,,,50,33.3
2018-02-06T18:57:38.723Z,,37.5,,,,50,33.3
2018-02-06T18:57:48.723Z,,,,,,50,33.3
2018-02-06T18:57:58.723Z,,37.4,,,,,
2018-02-06T18:58:08.723Z,,,,,,50,33.3
2018-02-06T18:58:18.723Z,,,,,,50,33.2
2018-02-06T18:58:28.723Z,,37.3,,,,,
2018-02-06T18:58:38.723Z,,,,,,50,33.2
2018-02-06T18:58:58.725Z,,,,,,50,33.2
2018-02-06T18:59:08.723Z,,,,,,50,33.2
2018-02-06T18:59:18.723Z,,,,,,50,33.2
2018-02-06T18:59:28.723Z,,37.2,,,,,
2018-02-06T18:59:38.723Z,,,,,,50,33.2
2018-02-06T18:59:48.723Z,,,,,,50,33.2
2018-02-06T19:00:08.723Z,,,,,,50,33.2
2018-02-06T19:00:18.735Z,,,,,,50,33.1
2018-02-06T19:00:38.724Z,,,,,,50,33.1
2018-02-06T19:00:48.724Z,,,,,,50,33.1
2018-02-06T19:00:58.723Z,,37.2,,,,,
2018-02-06T19:01:08.723Z,,37.3,,,,50,33.1
2018-02-06T19:01:18.723Z,,,,,,50,33.1
2018-02-06T19:01:38.724Z,,,,,,50,33.1
2018-02-06T19:01:48.773Z,,,,,,50,33.1
2018-02-06T19:02:08.762Z,,,,,,50,33.1
2018-02-06T19:02:18.738Z,,,,,,50,32.9
2018-02-06T19:02:28.724Z,,37.4,,,,,
2018-02-06T19:02:38.733Z,40,40.3,1,0,,50,32.9
2018-02-06T19:02:48.723Z,30,44.5,,,,,
2018-02-06T19:02:58.723Z,30,42.7,,,,50,32.9
2018-02-06T19:03:08.723Z,29,41.9,,,,50,32.9
2018-02-06T19:03:18.723Z,,41.2,,,,,
2018-02-06T19:03:28.723Z,,40.9,,,,50,32.9
2018-02-06T19:03:38.723Z,,41,,,,50,32.9
2018-02-06T19:03:48.723Z,,41.4,,,,,
2018-02-06T19:03:58.723Z,,41.8,,,,50,32.9
2018-02-06T19:04:08.723Z,,42,,,,,
2018-02-06T19:04:18.723Z,,42.1,,,,50,32.9
2018-02-06T19:04:28.723Z,,,,,,50,32.8
2018-02-06T19:04:38.725Z,,42.4,,,,50,32.8
2018-02-06T19:04:48.723Z,0,42.7,,,,50,32.8
2018-02-06T19:04:58.723Z,,40.2,1,0,,,
2018-02-06T19:05:08.723Z,,38.5,,,,50,32.8
2018-02-06T19:05:18.723Z,,38,,,,50,32.8
2018-02-06T19:05:28.723Z,,37.8,,,,,
2018-02-06T19:05:38.724Z,,37.7,,,,50,32.8
2018-02-06T19:05:48.723Z,,,,,,50,32.8
2018-02-06T19:06:08.724Z,,,,,,50,32.8
2018-02-06T19:06:18.723Z,,,,,,50,32.8
2018-02-06T19:06:28.723Z,,37.5,,,,,
2018-02-06T19:06:38.723Z,,37.3,,,,50,32.8
2018-02-06T19:06:48.723Z,,,,,,50,32.8
2018-02-06T19:06:58.725Z,,37.2,,,,,
2018-02-06T19:07:08.723Z,,,,,,50,32.8
2018-02-06T19:07:18.723Z,,,,,,50,32.8
2018-02-06T19:07:38.723Z,,37.1,,,,50,32.7
2018-02-06T19:07:58.723Z,,,,,,50,32.7
2018-02-06T19:08:08.723Z,,,,,,50,32.7
2018-02-06T19:08:18.723Z,,,,,,50,32.7
2018-02-06T19:08:38.723Z,,,,,,50,32.7
2018-02-06T19:08:48.723Z,,36.9,,,,50,32.7
2018-02-06T19:08:58.723Z,,36.9,,,,,
2018-02-06T19:09:08.723Z,,,,,,50,32.7
2018-02-06T19:09:18.723Z,,,,,,50,32.7
2018-02-06T19:09:28.724Z,,,,,,50,32.7
2018-02-06T19:09:38.723Z,,,,,,50,32.7
2018-02-06T19:09:58.724Z,,36.9,,,,50,32.6
2018-02-06T19:10:08.724Z,,37.1,,,,50,32.6
2018-02-06T19:10:18.723Z,,37.1,,,,50,32.6
2018-02-06T19:10:28.723Z,,,,,,50,32.6
2018-02-06T19:10:38.723Z,,,,,,50,32.6
2018-02-06T19:10:48.724Z,,,,,,50,32.6
2018-02-06T19:11:08.723Z,,,,,,50,32.6
2018-02-06T19:11:18.723Z,45,37.6,1,0,,50,32.6
2018-02-06T19:11:28.723Z,32,43.7,,,,50,32.5
2018-02-06T19:11:38.723Z,29,43.1,,,,,
2018-02-06T19:11:48.724Z,,42.2,,,,50,32.6
2018-02-06T19:11:58.723Z,,41.5,,,,50,32.5
2018-02-06T19:12:08.723Z,30,41,,,,50,32.5
2018-02-06T19:12:18.723Z,,,,,,50,32.5
2018-02-06T19:12:28.723Z,29,41.3,,,,,
2018-02-06T19:12:38.723Z,30,41.6,,,,50,32.5
2018-02-06T19:12:48.725Z,,,,,,50,32.5
2018-02-06T19:12:58.723Z,29,42.1,,,,,
2018-02-06T19:13:08.723Z,,42.2,,,,50,32.5
2018-02-06T19:13:18.723Z,,,,,,50,32.5
2018-02-06T19:13:28.723Z,,42.4,,,,,
2018-02-06T19:13:38.723Z,,42.7,,,,50,32.5
2018-02-06T19:13:48.723Z,,,,,,50,32.5
2018-02-06T19:13:58.723Z,,42.9,,,,,
2018-02-06T19:14:08.723Z,29,43.1,,,,50,32.5
2018-02-06T19:14:18.723Z,,43.2,,,,50,32.5
2018-02-06T19:14:28.729Z,,,,,,50,32.5
2018-02-06T19:14:38.723Z,,43.5,,,,,
2018-02-06T19:14:48.723Z,,43.7,,,,50,32.5
2018-02-06T19:14:58.722Z,,43.8,,,,50,32.5
2018-02-06T19:15:08.723Z,,,,,,50,32.5
2018-02-06T19:15:18.723Z,29,44,,,,,
2018-02-06T19:15:28.723Z,,44.2,,,,50,32.5
2018-02-06T19:15:38.725Z,30,44.3,,,,50,32.5
2018-02-06T19:15:48.723Z,,,,,,50,32.5
2018-02-06T19:15:58.723Z,30,44.6,,,,,
2018-02-06T19:16:08.723Z,29,44.7,,,,50,32.5
2018-02-06T19:16:18.723Z,,,,,,50,32.5
2018-02-06T19:16:28.723Z,29,45,,,,,
2018-02-06T19:16:38.723Z,,45.1,,,,50,32.5
2018-02-06T19:16:48.723Z,,,,,,50,32.5
2018-02-06T19:16:58.723Z,,45.4,,,,,
2018-02-06T19:17:08.723Z,,45.6,,,,50,32.5
2018-02-06T19:17:18.781Z,,,,,,50,32.5
2018-02-06T19:17:28.723Z,,45.8,,,,,
2018-02-06T19:17:38.774Z,,46,,,,50,32.5
2018-02-06T19:17:48.723Z,30,46.1,,,,,
2018-02-06T19:17:58.745Z,29,46.3,,,,50,32.5
2018-02-06T19:18:08.748Z,,,,,,50,32.5
2018-02-06T19:18:18.723Z,,46.5,,,,,
2018-02-06T19:18:28.722Z,30,46.7,,,,50,32.5
2018-02-06T19:18:38.723Z,,,,,,50,32.6
2018-02-06T19:18:48.723Z,29,46.8,,,,50,32.6
2018-02-06T19:18:58.724Z,29,47,,,,,
2018-02-06T19:19:08.723Z,,47.2,,,,50,32.6
2018-02-06T19:19:18.726Z,,,,,,50,32.6
2018-02-06T19:19:28.723Z,,47.4,,,,,
2018-02-06T19:19:38.723Z,30,47.6,,,,50,32.6
2018-02-06T19:19:48.876Z,,,,,,50,32.6
2018-02-06T19:19:58.723Z,30,47.9,,,,,
2018-02-06T19:20:08.723Z,29,48,,,,50,32.6
2018-02-06T19:20:18.723Z,30,48.1,,,,50,32.7
2018-02-06T19:20:28.724Z,,,,,,50,32.7
2018-02-06T19:20:38.723Z,29,48.4,,,,,
2018-02-06T19:20:48.725Z,,48.5,,,,50,32.7
2018-02-06T19:20:58.723Z,,48.6,,,,50,32.7
2018-02-06T19:21:08.724Z,,,,,,50,32.7
2018-02-06T19:21:18.723Z,30,48.8,,,,,
2018-02-06T19:21:28.723Z,29,49,,,,50,32.7
2018-02-06T19:21:38.723Z,,49.1,,,,,
2018-02-06T19:21:48.723Z,30,49.2,,,,50,32.8
2018-02-06T19:21:58.723Z,29,49.3,,,,50,32.8
2018-02-06T19:22:08.723Z,,,,,,50,32.8
2018-02-06T19:22:18.723Z,,49.5,,,,,
2018-02-06T19:22:28.723Z,30,49.6,,,,50,32.8
2018-02-06T19:22:38.723Z,29,49.7,,,,50,32.8
2018-02-06T19:22:48.723Z,,,,,,50,32.8
2018-02-06T19:22:58.723Z,,49.9,,,,,
2018-02-06T19:23:08.723Z,,50.1,,,,50,32.9
2018-02-06T19:23:18.723Z,,50.2,,,,50,32.9
2018-02-06T19:23:28.723Z,,,,,,50,32.9
2018-02-06T19:23:38.723Z,0,49.3,1,0,,,
2018-02-06T19:23:48.723Z,,46.9,,,,50,33.1
2018-02-06T19:23:58.723Z,,45.9,,,,,
2018-02-06T19:24:08.723Z,,45.5,,,,50,33.1
2018-02-06T19:24:18.722Z,,45.4,,,,50,33.1
2018-02-06T19:24:28.722Z,,,,,,50,33.1
2018-02-06T19:24:48.723Z,,,,,,50,33.1
2018-02-06T19:24:58.723Z,,45.3,,,,50,33.1
2018-02-06T19:25:08.723Z,,,,,,50,33.2
2018-02-06T19:25:18.723Z,,44.9,,,,50,33.2
2018-02-06T19:25:28.723Z,,44.8,,,,,
2018-02-06T19:25:40.355Z,,44.7,,,,50,33.2
2018-02-06T19:25:48.724Z,,,,,,50,33.2
2018-02-06T19:25:58.722Z,,44.6,,,,,
2018-02-06T19:26:08.723Z,,,,,,50,33.2
2018-02-06T19:26:18.723Z,,,,,,50,33.2
2018-02-06T19:26:28.722Z,,44.5,,,,,
2018-02-06T19:26:38.723Z,,44.4,,,,50,33.3
2018-02-06T19:26:48.723Z,,,,,,50,33.3
2018-02-06T19:26:58.746Z,,44.3,,,,50,33.3
2018-02-06T19:27:08.722Z,,,,,,50,33.3
2018-02-06T19:27:28.723Z,,,,,,50,33.3
2018-02-06T19:27:38.723Z,,,,,,50,33.3
2018-02-06T19:27:48.723Z,,,,,,50,33.3
2018-02-06T19:27:58.723Z,,44.2,,,,,
2018-02-06T19:28:08.723Z,,,,,,50,33.3
2018-02-06T19:28:18.723Z,,,,,,50,33.3
2018-02-06T19:28:38.723Z,,,,,,50,33.4
2018-02-06T19:28:48.723Z,,,,,,50,33.4
2018-02-06T19:28:58.722Z,,44.3,,,,,
2018-02-06T19:29:08.723Z,,,,,,50,33.4
2018-02-06T19:29:18.722Z,,,,,,50,33.4
2018-02-06T19:29:28.722Z,,44.4,,,,,
2018-02-06T19:29:38.722Z,,,,,,50,33.4
2018-02-06T19:29:48.722Z,,,,,,50,33.4
2018-02-06T19:29:58.723Z,80,43.2,0,2,0,,
2018-02-06T19:30:08.722Z,87,45.5,,,,50,40.4
2018-02-06T19:30:18.722Z,121,49,,,,50,41.2
2018-02-06T19:30:28.723Z,121,53,,,,50,43.5
2018-02-06T19:30:38.723Z,115,55.4,,,,50,47.1
2018-02-06T19:30:48.723Z,107,56.9,,,,50,49.6
2018-02-06T19:30:58.723Z,88,56.9,,,,50,51.1
2018-02-06T19:31:08.722Z,96,55.9,,,,50,51.3
2018-02-06T19:31:18.723Z,97,,,,,50,50.3
2018-02-06T19:31:28.723Z,,,,,,50,50.4
2018-02-06T19:31:38.723Z,96,,0,0,,,
2018-02-06T19:31:48.724Z,0,53.9,0,0,,50,50.3
2018-02-06T19:31:58.722Z,,53.6,,,,50,50
2018-02-06T19:32:08.723Z,,,,,,50,49.7
2018-02-06T19:32:28.723Z,,,,,,50,49.3
2018-02-06T19:32:38.723Z,,,,,,50,49.2
2018-02-06T19:32:48.723Z,,53.5,1,0,59,,
2018-02-06T19:32:58.723Z,,,,,,50,48.9
2018-02-06T19:33:08.723Z,,,,,,50,48.8
2018-02-06T19:33:28.779Z,,53.4,,,,50,48.5
2018-02-06T19:33:38.722Z,,,,,,50,48.3
2018-02-06T19:33:48.763Z,,53.7,0,2,0,,
2018-02-06T19:33:58.722Z,67,51.3,0,2,,50,47.6
2018-02-06T19:34:08.733Z,0,46.4,0,0,,50,44.8
2018-02-06T19:34:18.723Z,,46.6,,,,50,44.4
2018-02-06T19:34:28.722Z,,,,,,50,44.2
2018-02-06T19:34:48.723Z,,,,,,50,44
2018-02-06T19:34:58.723Z,,,,,,50,43.9
2018-02-06T19:35:08.722Z,,46.5,1,0,,,
2018-02-06T19:35:18.723Z,,,,,,50,43.7
2018-02-06T19:35:38.723Z,40,49.9,1,0,,50,43.6
2018-02-06T19:35:48.723Z,30,51.3,,,,50,43.5
2018-02-06T19:35:58.723Z,29,48.1,,,,50,43.5
2018-02-06T19:36:08.723Z,,46.3,,,,50,43.4
2018-02-06T19:36:18.723Z,30,44.7,,,,50,43.3
2018-02-06T19:36:28.723Z,29,44.1,,,,50,43.1
2018-02-06T19:36:38.723Z,0,44.2,1,0,,,
2018-02-06T19:36:48.723Z,,41.8,,,,50,43.1
2018-02-06T19:36:58.723Z,,40.5,,,,50,43
2018-02-06T19:37:08.722Z,,40.1,,,,50,42.9
2018-02-06T19:37:18.722Z,,40,,,,50,42.7
2018-02-06T19:37:28.722Z,,39.9,,,,,
2018-02-06T19:37:38.722Z,,,,,,50,42.6
2018-02-06T19:37:48.723Z,,39.8,0,2,0,,
2018-02-06T19:37:58.723Z,0,43.6,0,0,,50,44.6
2018-02-06T19:38:08.723Z,,40,,,,50,23.2
2018-02-06T19:38:18.722Z,,,,,,50,22.8
2018-02-06T19:38:38.723Z,,,,,,50,23
2018-02-06T19:38:48.723Z,,,,,,50,23.1
2018-02-06T19:38:58.723Z,,,1,0,59,,
2018-02-06T19:39:08.722Z,,,,,,50,23.2
2018-02-06T19:39:18.723Z,,,,,,50,23.3
2018-02-06T19:39:38.725Z,,,,,,50,23.6
2018-02-06T19:39:48.723Z,,,,,,50,23.7
2018-02-06T19:40:08.723Z,,,,,,50,23.9
2018-02-06T19:40:18.723Z,,,,,,50,24
2018-02-06T19:40:38.723Z,,,,,,50,24.3
2018-02-06T19:40:48.723Z,,40.1,,,,50,24.4
2018-02-06T19:41:08.723Z,,40.1,,,,50,24.5
2018-02-06T19:41:18.723Z,40,43.3,1,0,,50,24.7
2018-02-06T19:41:28.723Z,29,46.7,,,,50,24.7
2018-02-06T19:41:38.723Z,,44.9,,,,50,24.8
2018-02-06T19:41:48.723Z,29,44.3,,,,50,24.9
2018-02-06T19:42:00.233Z,,43.5,,,,50,25
2018-02-06T19:42:08.722Z,,43.3,,,,50,25.1
2018-02-06T19:42:18.723Z,,,,,,50,25.3
2018-02-06T19:42:28.723Z,,43.9,,,,,
2018-02-06T19:42:38.722Z,,44.3,,,,50,25.4
2018-02-06T19:42:48.723Z,,44.7,,,,50,25.5
2018-02-06T19:42:58.723Z,,44.8,,,,50,25.6
2018-02-06T19:43:08.723Z,,,,,,50,25.6
2018-02-06T19:43:18.724Z,29,45,,,,,
2018-02-06T19:43:28.723Z,0,45.2,1,0,,50,25.7
2018-02-06T19:43:38.723Z,,42.6,,,,50,25.9
2018-02-06T19:43:48.723Z,,41.1,,,,50,26
2018-02-06T19:43:58.723Z,,40.6,,,,50,26
2018-02-06T19:44:08.891Z,,40.4,,,,50,26.2
2018-02-06T19:44:18.723Z,,,,,,50,26.2
2018-02-06T19:44:28.722Z,,40.3,,,,,
2018-02-06T19:44:38.723Z,,,,,,50,26.3
2018-02-06T19:44:58.723Z,,40.2,,,,50,26.5
2018-02-06T19:45:08.722Z,,40,,,,50,26.6
2018-02-06T19:45:18.723Z,,39.9,,,,,
2018-02-06T19:45:28.723Z,,39.8,,,,50,26.7
2018-02-06T19:45:48.723Z,,39.7,,,,50,26.8
2018-02-06T19:46:08.723Z,,,,,,50,27.1
2018-02-06T19:46:18.723Z,,,,,,50,27.1
2018-02-06T19:46:28.723Z,,39.6,,,,,
2018-02-06T19:46:38.723Z,,,,,,50,27.1
2018-02-06T19:46:48.722Z,,39.5,,,,50,27.2
2018-02-06T19:46:58.723Z,,,,,,50,27.3
2018-02-06T19:47:08.723Z,,,,,,50,27.4
2018-02-06T19:47:28.723Z,,,,,,50,27.5
2018-02-06T19:47:48.723Z,,,,,,50,27.5
2018-02-06T19:47:58.722Z,,,,,,50,27.7
2018-02-06T19:48:08.722Z,,,,,,50,27.7
2018-02-06T19:48:28.723Z,,,,,,50,27.8
2018-02-06T19:48:38.723Z,,,,,,50,27.9
2018-02-06T19:48:48.724Z,,,,,,50,27.9
2018-02-06T19:49:08.782Z,,,,,,50,28
2018-02-06T19:49:18.816Z,,,,,,50,28
2018-02-06T19:49:28.723Z,,39.6,,,,50,28
2018-02-06T19:49:38.742Z,,,,,,50,28.1
2018-02-06T19:49:58.723Z,,39.7,,,,50,28.1
2018-02-06T19:50:08.723Z,,,,,,50,28.3
2018-02-06T19:50:18.733Z,39,43.3,1,0,59,50,28.3
2018-02-06T19:50:28.723Z,31,46.2,,,,50,28.3
2018-02-06T19:50:38.723Z,30,44.8,,,,50,28.4
2018-02-06T19:50:48.723Z,30,43.9,,,,50,28.4
2018-02-06T19:50:58.723Z,29,43.8,,,,50,28.5
2018-02-06T19:51:08.723Z,,43.2,,,,50,28.5
2018-02-06T19:51:18.723Z,30,43,,,,,
2018-02-06T19:51:28.723Z,,43.2,,,,50,28.6
2018-02-06T19:51:38.723Z,29,43.5,,,,50,28.6
2018-02-06T19:51:48.723Z,,44,,,,,
2018-02-06T19:51:58.723Z,30,,,,,50,28.7
2018-02-06T19:52:08.723Z,29,44.1,,,,,
2018-02-06T19:52:18.723Z,,44.2,,,,50,28.7
2018-02-06T19:52:28.723Z,,44.3,,,,50,28.9
2018-02-06T19:52:38.723Z,,44.4,,,,,
2018-02-06T19:52:48.723Z,30,44.5,,,,50,28.9
2018-02-06T19:52:58.722Z,,44.7,,,,50,29
2018-02-06T19:53:08.722Z,29,45,,,,50,29
2018-02-06T19:53:18.723Z,,,,,,50,29.1
2018-02-06T19:53:28.723Z,,45.1,,,,,
2018-02-06T19:53:38.723Z,,45.3,0,2,0,50,29.1
2018-02-06T19:53:48.743Z,80,48.4,,,,50,28.4
2018-02-06T19:53:58.723Z,,47.1,,,,50,42.1
2018-02-06T19:54:08.723Z,0,49.5,0,0,,50,42.6
2018-02-06T19:54:18.723Z,,48.6,0,0,,50,43.7
2018-02-06T19:54:28.723Z,,48.5,,,,50,43.5
2018-02-06T19:54:38.723Z,,48.3,,,,,
2018-02-06T19:54:48.723Z,,,,,,50,43.4
2018-02-06T19:54:58.722Z,,,,,,50,43.2
2018-02-06T19:55:08.723Z,,,1,0,59,,
2018-02-06T19:55:18.722Z,,,,,,50,43
2018-02-06T19:55:38.723Z,,,,,,50,42.9
2018-02-06T19:55:48.825Z,,48.2,,,,50,42.8
2018-02-06T19:55:58.724Z,,,,,,50,42.6
2018-02-06T19:56:18.723Z,,,,,,50,42.5
2018-02-06T19:56:28.723Z,,,,,,50,42.3
2018-02-06T19:56:48.723Z,,,,,,50,42.2
2018-02-06T19:56:58.723Z,,,,,,50,42.1
2018-02-06T19:57:08.723Z,,,,,,50,41.9
2018-02-06T19:57:28.723Z,,,,,,50,41.8
2018-02-06T19:57:38.723Z,,,,,,50,41.6
2018-02-06T19:57:58.723Z,,,,,,50,41.6
2018-02-06T19:58:08.723Z,,,,,,50,41.5
2018-02-06T19:58:18.722Z,,48.1,,,,50,41.4
2018-02-06T19:58:28.723Z,,48.2,,,,50,41.3
2018-02-06T19:58:38.723Z,,,,,,50,41.2
2018-02-06T19:58:48.723Z,,48.1,,,,50,41.1
2018-02-06T19:58:58.723Z,,,,,,50,41.1
2018-02-06T19:59:08.722Z,,,,,,50,40.9
2018-02-06T19:59:18.723Z,,,,,,50,40.8
2018-02-06T19:59:28.723Z,,,,,,50,40.7
2018-02-06T19:59:38.723Z,,,,,,50,40.6
2018-02-06T19:59:48.724Z,,,,,,50,40.6
