Time,ChActive,PrimTSet,HwActive,HwTSet,HwTOutlet,PrimT,ActPow
2017-12-01T11:13:10.955Z,1,58,0,52,43.3,45.5,
2017-12-01T11:13:20.951Z,,,,52,43.2,,
2017-12-01T11:13:30.954Z,,,,52,43.1,,
2017-12-01T11:13:40.948Z,,,,52,42.9,,
2017-12-01T11:13:50.948Z,,,,52,42.8,,
2017-12-01T11:14:00.948Z,,,,52,42.7,45.4,
2017-12-01T11:14:10.948Z,,,,52,42.6,,
2017-12-01T11:14:20.948Z,,,,52,42.4,,
2017-12-01T11:14:30.952Z,,,,52,42.3,,
2017-12-01T11:14:40.952Z,,,,52,42.2,,
2017-12-01T11:14:50.949Z,,,,52,42.1,45.3,
2017-12-01T11:15:00.948Z,,,,52,42,,
2017-12-01T11:15:11.113Z,,,,52,41.9,,
2017-12-01T11:15:20.948Z,,,,52,41.8,,
2017-12-01T11:15:30.952Z,,,,52,41.7,,
2017-12-01T11:15:40.948Z,,,,52,41.5,,
2017-12-01T11:15:50.953Z,,,,52,41.4,45.2,
2017-12-01T11:16:00.948Z,,,,52,41.3,,
2017-12-01T11:16:10.973Z,,,,52,41.2,,
2017-12-01T11:16:20.964Z,,,,52,41.1,,
2017-12-01T11:16:30.952Z,,,,52,40.9,,
2017-12-01T11:16:40.948Z,0,,0,52,40.8,,
2017-12-01T11:16:50.956Z,,5,,52,40.7,,
2017-12-01T11:17:00.951Z,,,,52,40.6,45.1,
2017-12-01T11:17:10.953Z,,,,52,40.5,,
2017-12-01T11:17:20.948Z,,,,52,40.4,,
2017-12-01T11:17:30.951Z,,,,52,40.3,,
2017-12-01T11:17:40.948Z,,,,52,40.3,,
2017-12-01T11:17:50.948Z,,,,52,40.2,,
2017-12-01T11:18:00.954Z,,,,52,40.1,45,
2017-12-01T11:18:10.956Z,,,,52,40,,
2017-12-01T11:18:20.948Z,,,,52,39.9,,
2017-12-01T11:18:40.949Z,,,,52,39.7,44.9,
2017-12-01T11:18:50.948Z,,,,52,39.6,,
2017-12-01T11:19:00.956Z,,,,52,39.5,,
2017-12-01T11:19:10.952Z,,,,52,39.4,,
2017-12-01T11:19:20.948Z,,,,52,39.3,,
2017-12-01T11:19:31.066Z,,,,52,39.3,,
2017-12-01T11:19:40.948Z,,,,52,39.2,44.8,
2017-12-01T11:19:50.951Z,,,,52,39.1,,
2017-12-01T11:20:10.948Z,,,,52,38.8,,
2017-12-01T11:20:20.951Z,,,,52,38.8,,
2017-12-01T11:20:30.951Z,,,,,,44.7,
2017-12-01T11:20:40.953Z,,,,52,38.6,,
2017-12-01T11:20:55.968Z,,,,52,38.5,,
2017-12-01T11:21:00.948Z,,,,,,44.6,
2017-12-01T11:21:10.962Z,,,,52,38.4,,
2017-12-01T11:21:21.048Z,,,,52,38.3,,
2017-12-01T11:21:40.951Z,,,,52,38.2,44.5,
2017-12-01T11:21:50.948Z,,,,52,38.1,,
2017-12-01T11:22:10.948Z,,,,52,38,,
2017-12-01T11:22:20.948Z,,,,52,37.9,,
2017-12-01T11:22:30.951Z,,,,,,44.4,
2017-12-01T11:22:40.948Z,,,,52,37.7,,
2017-12-01T11:22:50.947Z,1,58,0,,,,
2017-12-01T11:23:00.951Z,,,,52,37.6,44.3,
2017-12-01T11:23:10.953Z,,,,52,37.6,,
2017-12-01T11:23:30.951Z,,,,52,37.4,44.2,
2017-12-01T11:23:40.948Z,,,,52,37.3,,
2017-12-01T11:23:50.953Z,,,,52,37.3,,
2017-12-01T11:24:10.953Z,,,,52,37.2,44.1,
2017-12-01T11:24:20.953Z,,,,52,37.1,,
2017-12-01T11:24:40.959Z,,,,52,36.9,,
2017-12-01T11:24:50.948Z,0,5,0,52,36.8,44,
2017-12-01T11:25:00.976Z,1,58,0,,,,
2017-12-01T11:25:10.948Z,,,,52,36.7,,
2017-12-01T11:25:20.951Z,0,5,0,52,36.6,,
2017-12-01T11:25:30.955Z,1,58,0,52,36.6,44,
2017-12-01T11:25:41.007Z,,,,52,36.5,43.9,
2017-12-01T11:26:00.953Z,,,,52,36.4,,
2017-12-01T11:26:10.949Z,,,,52,36.4,,
2017-12-01T11:26:20.959Z,0,5,0,52,36.3,43.8,
2017-12-01T11:26:30.960Z,1,58,0,,,,
2017-12-01T11:26:40.952Z,,,,52,36.2,,
2017-12-01T11:26:50.951Z,,,,52,36.1,,
2017-12-01T11:27:11.036Z,,,,52,36,43.7,
2017-12-01T11:27:20.990Z,,,,52,36,,
2017-12-01T11:27:40.948Z,,,,52,35.9,,
2017-12-01T11:27:50.969Z,0,5,0,,,43.6,
2017-12-01T11:28:00.947Z,,,,52,35.8,,
2017-12-01T11:28:11.015Z,,,,52,35.7,,
2017-12-01T11:28:30.952Z,,,,52,35.6,43.5,
2017-12-01T11:28:40.951Z,,,,52,35.6,,
2017-12-01T11:28:50.956Z,,,,52,35.5,,
2017-12-01T11:29:19.216Z,,,,52,35.4,,
2017-12-01T11:29:20.985Z,,,,52,35.4,,
2017-12-01T11:29:30.948Z,,,,,,43.4,
2017-12-01T11:29:40.969Z,,,,52,35.3,,
2017-12-01T11:29:50.955Z,,,,52,35.3,,
2017-12-01T11:30:10.951Z,,,,52,35.2,,
2017-12-01T11:30:21.042Z,,,,52,35.1,,
2017-12-01T11:30:30.970Z,,,,,,43.3,
2017-12-01T11:30:40.952Z,,,,52,34.9,,
2017-12-01T11:30:50.959Z,,,,52,34.9,,
2017-12-01T11:31:10.964Z,,,,52,34.8,,
2017-12-01T11:31:20.968Z,,,,52,34.8,,
2017-12-01T11:31:30.965Z,,,,,,43.2,
2017-12-01T11:31:40.947Z,,,,52,34.7,,
2017-12-01T11:31:50.947Z,,,,52,34.6,,
2017-12-01T11:32:10.949Z,,,,52,34.6,,
2017-12-01T11:32:20.952Z,,,,52,34.5,,
2017-12-01T11:32:30.954Z,,,,,,43.1,
2017-12-01T11:32:40.957Z,,,,52,34.5,,
2017-12-01T11:32:51.025Z,,,,52,34.4,,
2017-12-01T11:33:10.958Z,,,,52,34.3,,
2017-12-01T11:33:20.947Z,,,,52,34.3,,
2017-12-01T11:33:30.947Z,,,,,,43,
2017-12-01T11:33:40.947Z,,,,52,34.2,,
2017-12-01T11:33:50.977Z,,,,52,34.2,,
2017-12-01T11:34:00.981Z,,,,52,34.2,,
2017-12-01T11:34:10.947Z,,,,52,34.1,42.9,
2017-12-01T11:34:20.948Z,,,,52,34.1,42.9,
2017-12-01T11:34:40.978Z,,,,52,34,,
2017-12-01T11:34:50.947Z,,,,52,34,,
2017-12-01T11:35:10.960Z,,,,52,33.9,,
2017-12-01T11:35:20.958Z,,,,52,33.9,,
2017-12-01T11:35:30.947Z,,,,,,42.8,
2017-12-01T11:35:40.953Z,,,,52,33.8,,
2017-12-01T11:35:50.948Z,,,,52,33.8,,
2017-12-01T11:36:10.949Z,,,,52,33.7,,
2017-12-01T11:36:20.965Z,1,58,0,52,33.7,,
2017-12-01T11:36:30.950Z,0,5,0,,,,
2017-12-01T11:36:40.952Z,,,,52,33.6,42.7,
2017-12-01T11:36:50.965Z,,,,52,33.6,,
2017-12-01T11:37:00.949Z,,,,52,33.6,,
2017-12-01T11:37:10.954Z,1,58,0,,,,
2017-12-01T11:37:20.999Z,,,,52,33.5,,
2017-12-01T11:37:30.953Z,,,,52,33.5,,
2017-12-01T11:37:40.948Z,,,,52,33.4,42.6,
2017-12-01T11:38:00.949Z,,,,52,33.4,,
2017-12-01T11:38:10.965Z,,,,52,33.4,,
2017-12-01T11:38:30.947Z,,,,52,33.3,,
2017-12-01T11:38:40.959Z,,,,52,33.3,,
2017-12-01T11:38:50.948Z,,,,52,33.3,,
2017-12-01T11:39:00.947Z,,,,,,42.4,
2017-12-01T11:39:10.952Z,,,,52,33.2,,
2017-12-01T11:39:20.954Z,,,,52,33.2,,
2017-12-01T11:39:40.947Z,,,,52,33.1,,
2017-12-01T11:39:50.948Z,,,,52,33.1,,
2017-12-01T11:40:10.965Z,,,,52,32.9,42.3,
2017-12-01T11:40:20.952Z,,,,52,32.9,,
2017-12-01T11:40:40.967Z,,,,52,32.8,,
2017-12-01T11:40:51.026Z,,,,52,32.8,,
2017-12-01T11:41:10.948Z,,,,52,32.8,,
2017-12-01T11:41:20.978Z,,,,52,32.7,,
2017-12-01T11:41:31.008Z,,,,,,42.2,
2017-12-01T11:41:41.021Z,,,,52,32.7,,
2017-12-01T11:41:50.998Z,,,,52,32.7,,
2017-12-01T11:42:10.955Z,,,,52,32.6,,
2017-12-01T11:42:20.948Z,,,,52,32.6,,
2017-12-01T11:42:30.993Z,1,,0,52,32.6,46.5,40
2017-12-01T11:42:40.975Z,,,,52,32.5,43.7,30
2017-12-01T11:42:50.998Z,,,,52,32.5,39.7,29
2017-12-01T11:43:00.951Z,,,,52,32.5,36.9,
2017-12-01T11:43:10.969Z,,,,52,32.5,34.9,30
2017-12-01T11:43:20.954Z,,,,,,33.6,29
2017-12-01T11:43:30.947Z,,,,52,32.4,33.5,
2017-12-01T11:43:40.960Z,,,,52,32.4,34,29
2017-12-01T11:43:50.958Z,,,,,,34.5,30
2017-12-01T11:44:00.969Z,,,,52,32.4,34.8,
2017-12-01T11:44:10.953Z,,,,,,35.1,29
2017-12-01T11:44:20.951Z,,,,52,32.3,35.3,
2017-12-01T11:44:30.948Z,,,,52,32.3,,
2017-12-01T11:44:40.961Z,,,,52,32.3,35.7,
2017-12-01T11:44:50.956Z,0,0,2,52,33.5,36.2,29
2017-12-01T11:45:00.947Z,,,,52,33.2,38.6,32
2017-12-01T11:45:11.123Z,0,,0,52,38.6,40.2,0
2017-12-01T11:45:21.167Z,,,,52,39.7,39.6,
2017-12-01T11:45:31.113Z,,,,,,39.5,
2017-12-01T11:45:41.188Z,,,,52,39.6,39.4,
2017-12-01T11:46:00.996Z,,,,52,39.4,,
2017-12-01T11:46:11.121Z,,,,52,39.3,,
2017-12-01T11:46:20.981Z,1,58,0,,,,
2017-12-01T11:46:30.976Z,,,,52,39.2,,
2017-12-01T11:46:40.975Z,,,,52,39.1,,
2017-12-01T11:46:50.999Z,,,,52,38.9,,
2017-12-01T11:47:10.947Z,,,,52,38.7,,
2017-12-01T11:47:20.947Z,,,,52,38.6,,
2017-12-01T11:47:40.952Z,,,,52,38.5,,
2017-12-01T11:47:50.948Z,,,,52,38.4,,
2017-12-01T11:48:00.999Z,,,,,,39.5,
2017-12-01T11:48:11.033Z,,,,52,38.2,,
2017-12-01T11:48:20.948Z,,,,52,38.1,,
2017-12-01T11:48:40.947Z,,,,52,38,,
2017-12-01T11:48:50.976Z,,,,52,37.9,,
2017-12-01T11:49:00.950Z,,,,,,39.6,
2017-12-01T11:49:10.977Z,,,,52,37.8,,
2017-12-01T11:49:20.965Z,,,,52,37.7,,
2017-12-01T11:49:40.948Z,,,,52,37.5,,
2017-12-01T11:49:50.947Z,,,,52,37.5,,
2017-12-01T11:50:11.052Z,,,,52,37.3,,
2017-12-01T11:50:21.055Z,,,,52,37.3,,
2017-12-01T11:50:30.953Z,,,,,,39.7,
2017-12-01T11:50:40.947Z,,,,52,37.1,,
2017-12-01T11:50:50.946Z,,,,52,36.9,,
2017-12-01T11:51:00.974Z,0,0,2,52,36.9,,
2017-12-01T11:51:10.975Z,0,,0,52,39.6,39.8,0
2017-12-01T11:51:20.950Z,0,,2,52,40.1,38.1,45
2017-12-01T11:51:30.947Z,0,,0,52,37.9,41.1,0
2017-12-01T11:51:40.948Z,0,,0,52,39.7,40.3,
2017-12-01T11:51:50.968Z,,,,,,40.2,
2017-12-01T11:52:00.958Z,,,,52,39.5,,
2017-12-01T11:52:10.971Z,,,,,,40.2,
2017-12-01T11:52:20.956Z,,,,52,39.3,40.1,
2017-12-01T11:52:30.948Z,,,,52,39.2,,
2017-12-01T11:52:40.967Z,1,58,0,52,39.1,,
2017-12-01T11:53:00.946Z,,,,52,38.9,,
2017-12-01T11:53:10.946Z,,,,52,38.8,,
2017-12-01T11:53:20.955Z,,,,,,40,
2017-12-01T11:53:30.960Z,,,,52,38.6,,
2017-12-01T11:53:40.947Z,,,,52,38.6,,
2017-12-01T11:53:50.962Z,,,,52,38.5,,
2017-12-01T11:54:10.955Z,,,,52,38.3,,
2017-12-01T11:54:20.965Z,,,,52,38.3,,
2017-12-01T11:54:41.015Z,,,,52,38.1,,
2017-12-01T11:54:50.969Z,,,,52,38,,
2017-12-01T11:55:00.956Z,,,,52,37.9,39.9,
2017-12-01T11:55:10.967Z,,,,52,37.8,40,
2017-12-01T11:55:20.949Z,,,,,,39.9,
2017-12-01T11:55:30.949Z,,,,52,37.7,,
2017-12-01T11:55:40.947Z,,,,52,37.6,,
2017-12-01T11:55:50.947Z,,,,52,37.5,,
2017-12-01T11:56:10.948Z,,,,52,37.4,,
2017-12-01T11:56:20.957Z,,,,52,37.3,,
2017-12-01T11:56:40.947Z,,,,52,37.2,,
2017-12-01T11:56:50.950Z,,,,52,37.1,,
2017-12-01T11:57:11.005Z,,,,52,36.9,,
2017-12-01T11:57:20.988Z,,,,52,36.8,,
2017-12-01T11:57:40.968Z,,,,52,36.7,,
2017-12-01T11:57:50.957Z,,,,52,36.6,,
2017-12-01T11:58:10.946Z,,,,52,36.4,,
2017-12-01T11:58:20.946Z,,,,52,36.4,,
2017-12-01T11:58:30.947Z,,,,,,39.8,
2017-12-01T11:58:40.976Z,,,,52,36.2,,
2017-12-01T11:58:50.946Z,,,,52,36.2,,
2017-12-01T11:59:10.946Z,,,,52,36,,
2017-12-01T11:59:20.954Z,,,,52,36,,
2017-12-01T11:59:40.957Z,,,,52,35.9,,
2017-12-01T11:59:50.962Z,,,,52,35.8,,
2017-12-01T12:00:00.976Z,,,,,,39.7,
2017-12-01T12:00:10.953Z,,,,52,35.7,,
2017-12-01T12:00:20.950Z,,,,52,35.6,,
2017-12-01T12:00:40.946Z,,,,52,35.5,,
2017-12-01T12:00:50.946Z,,,,52,35.4,,
2017-12-01T12:01:00.946Z,,,,52,35.4,,
2017-12-01T12:01:10.950Z,0,5,0,,,39.6,0
2017-12-01T12:01:20.952Z,,,,52,35.3,,
2017-12-01T12:01:30.946Z,1,58,0,,,,
2017-12-01T12:01:40.963Z,,,,52,35.2,,
2017-12-01T12:01:50.979Z,,,,52,35.1,,
2017-12-01T12:02:00.977Z,,,,52,35.1,,
2017-12-01T12:02:10.997Z,0,5,0,,,,
2017-12-01T12:02:20.946Z,,,,52,34.9,39.5,
2017-12-01T12:02:30.947Z,1,58,0,,,,
2017-12-01T12:02:40.951Z,,,,52,34.8,,
2017-12-01T12:02:50.946Z,,,,52,34.7,,
2017-12-01T12:03:00.952Z,,,,52,34.7,,
2017-12-01T12:03:10.949Z,0,5,0,52,34.6,,
2017-12-01T12:03:20.952Z,1,58,0,52,34.5,39.4,
2017-12-01T12:03:30.947Z,0,5,0,,,,
2017-12-01T12:03:40.946Z,,,,52,34.5,,
2017-12-01T12:03:50.954Z,1,58,0,52,34.4,,
2017-12-01T12:04:00.950Z,0,5,0,52,34.4,,
2017-12-01T12:04:10.949Z,1,58,0,52,34.3,,
2017-12-01T12:04:20.950Z,0,5,0,52,34.3,39.3,
2017-12-01T12:04:30.946Z,1,58,0,,,,
2017-12-01T12:04:40.946Z,,,,52,34.2,,
2017-12-01T12:04:50.953Z,0,5,0,52,34.1,,
2017-12-01T12:05:00.972Z,1,58,0,,,,
2017-12-01T12:05:10.946Z,,,,52,34,,
2017-12-01T12:05:20.949Z,,,,52,34,,
2017-12-01T12:05:30.946Z,,,,,,39.2,
2017-12-01T12:05:40.963Z,,,,52,33.9,,
2017-12-01T12:05:50.963Z,,,,52,33.8,,
2017-12-01T12:06:11.062Z,,,,52,33.7,,
2017-12-01T12:06:20.960Z,,,,52,33.7,,
2017-12-01T12:06:30.947Z,,,,,,39.1,
2017-12-01T12:06:40.951Z,,,,52,33.6,,
2017-12-01T12:06:50.987Z,,,,52,33.6,,
2017-12-01T12:07:10.959Z,,,,52,33.5,,
2017-12-01T12:07:20.946Z,,,,52,33.4,,
2017-12-01T12:07:30.950Z,,,,52,33.4,38.9,
2017-12-01T12:07:40.954Z,,,,52,33.4,,
2017-12-01T12:08:00.946Z,,,,52,33.3,,
2017-12-01T12:08:10.949Z,,,,52,33.3,,
2017-12-01T12:08:30.949Z,,,,52,33.2,,
2017-12-01T12:08:40.948Z,,,,52,33.2,38.8,
2017-12-01T12:08:50.969Z,,,,52,33.1,,
2017-12-01T12:09:10.945Z,,,,52,32.9,,
2017-12-01T12:09:20.946Z,,,,52,32.9,,
2017-12-01T12:09:40.946Z,,,,52,32.8,,
2017-12-01T12:09:50.946Z,,,,52,32.8,,
2017-12-01T12:10:00.946Z,,,,,,38.7,
2017-12-01T12:10:10.945Z,,,,52,32.7,,
2017-12-01T12:10:20.947Z,,,,52,32.7,,
2017-12-01T12:10:40.946Z,,,,52,32.6,,
2017-12-01T12:10:50.954Z,,,,52,32.6,,
2017-12-01T12:11:10.946Z,,,,52,32.5,38.6,
2017-12-01T12:11:20.946Z,,,,52,32.5,,
2017-12-01T12:11:36.078Z,,,,52,32.4,,
2017-12-01T12:11:50.946Z,,,,52,32.4,,
2017-12-01T12:12:10.946Z,,,,52,32.3,,
2017-12-01T12:12:20.946Z,,,,52,32.3,,
2017-12-01T12:12:30.949Z,,,,,,38.5,
2017-12-01T12:12:40.955Z,,,,52,32.2,,
2017-12-01T12:12:50.946Z,,,,52,32.2,,
2017-12-01T12:13:10.954Z,,,,52,32.1,,
2017-12-01T12:13:20.949Z,,,,52,32.1,,
2017-12-01T12:13:40.949Z,,,,52,32,,
2017-12-01T12:13:50.947Z,,,,52,32,,
2017-12-01T12:14:00.946Z,,,,,,38.4,
2017-12-01T12:14:10.946Z,,,,52,31.9,,
2017-12-01T12:14:21.038Z,,,,52,31.9,,
2017-12-01T12:14:41.029Z,,,,52,31.9,,
2017-12-01T12:14:51.023Z,,,,52,31.8,,
2017-12-01T12:15:11.030Z,,,,52,31.8,,
2017-12-01T12:15:21.047Z,,,,52,31.6,,
2017-12-01T12:15:40.969Z,,,,52,31.6,,
2017-12-01T12:15:50.946Z,,,,52,31.6,,
2017-12-01T12:16:00.952Z,,,,,,38.3,
2017-12-01T12:16:10.946Z,,,,52,31.5,,
2017-12-01T12:16:20.956Z,,,,52,31.5,,
2017-12-01T12:16:40.955Z,,,,52,31.4,,
2017-12-01T12:16:51.035Z,,,,52,31.4,,
2017-12-01T12:17:10.946Z,,,,52,31.4,,
2017-12-01T12:17:20.946Z,,,,52,31.3,,
2017-12-01T12:17:30.976Z,,,,,,38.2,
2017-12-01T12:17:40.948Z,,,,52,31.3,,
2017-12-01T12:17:50.960Z,,,,52,31.3,,
2017-12-01T12:18:10.973Z,,,,52,31.2,,
2017-12-01T12:18:20.963Z,,,,52,31.2,,
2017-12-01T12:18:40.946Z,,,,52,31,,
2017-12-01T12:18:50.958Z,,,,52,31,,
2017-12-01T12:19:00.951Z,,,,,,38.1,
2017-12-01T12:19:10.948Z,,,,52,31,,
2017-12-01T12:19:20.948Z,,,,52,30.9,,
2017-12-01T12:19:40.946Z,,,,52,30.9,,
2017-12-01T12:19:50.953Z,,,,52,30.9,,
2017-12-01T12:20:00.958Z,,,,52,30.8,,
2017-12-01T12:20:10.957Z,1,,0,52,30.8,42,41
2017-12-01T12:20:20.947Z,,,,52,30.8,39.6,29
2017-12-01T12:20:30.946Z,,,,52,30.8,35.7,29
2017-12-01T12:20:40.950Z,,,,52,30.8,33.8,
2017-12-01T12:20:50.945Z,,,,52,30.7,31.7,29
2017-12-01T12:21:00.948Z,,,,,,30.8,
2017-12-01T12:21:10.948Z,,,,52,30.7,30.9,
2017-12-01T12:21:20.946Z,,,,,,31.5,
2017-12-01T12:21:30.949Z,,,,52,30.6,31.9,30
2017-12-01T12:21:40.956Z,,,,52,30.6,32.2,29
2017-12-01T12:21:50.949Z,,,,,,32.4,30
2017-12-01T12:22:00.946Z,,,,52,30.6,32.5,
2017-12-01T12:22:10.946Z,,,,52,30.6,,
2017-12-01T12:22:20.956Z,,,,52,30.4,32.9,29
2017-12-01T12:22:30.946Z,,,,,,33.2,
2017-12-01T12:22:40.948Z,,,,52,30.4,33.5,
2017-12-01T12:22:50.946Z,,,,52,30.4,,
2017-12-01T12:23:01.041Z,,,,52,30.4,33.9,30
2017-12-01T12:23:11.120Z,,,,,,34.1,29
2017-12-01T12:23:21.002Z,,,,52,30.3,34.4,
2017-12-01T12:23:30.948Z,,,,52,30.3,,
2017-12-01T12:23:40.957Z,,,,52,30.3,34.8,
2017-12-01T12:23:50.947Z,,,,,,35.1,
2017-12-01T12:24:00.982Z,,,,52,30.3,35.3,30
2017-12-01T12:24:10.946Z,,,,52,30.2,,
2017-12-01T12:24:20.946Z,,,,,,35.7,29
2017-12-01T12:24:30.991Z,,,,52,30.2,35.9,
2017-12-01T12:24:40.978Z,,,,52,30.2,36,30
2017-12-01T12:24:50.949Z,,,,,,36.2,29
2017-12-01T12:25:00.949Z,,,,52,30.2,36.4,30
2017-12-01T12:25:10.946Z,,,,52,30.2,,
2017-12-01T12:25:20.964Z,,,,,,36.7,30
2017-12-01T12:25:31.053Z,,,,52,30.1,36.9,
2017-12-01T12:25:41.014Z,,,,52,30.1,37.1,29
2017-12-01T12:25:51.019Z,,,,,,37.3,30
2017-12-01T12:26:01.001Z,,,,52,30.1,37.5,
2017-12-01T12:26:10.976Z,,,,52,30.1,,
2017-12-01T12:26:20.983Z,,,,,,37.8,29
2017-12-01T12:26:30.977Z,,,,52,30.1,38,
2017-12-01T12:26:40.945Z,,,,52,30.1,38.1,
2017-12-01T12:26:50.947Z,,,,52,30.1,,
2017-12-01T12:27:00.970Z,,,,,,38.5,
2017-12-01T12:27:11.000Z,,,,52,30,38.7,
2017-12-01T12:27:20.946Z,,,,52,30,38.8,30
2017-12-01T12:27:30.949Z,,,,,,39.1,30
2017-12-01T12:27:40.954Z,,,,52,30,39.3,29
2017-12-01T12:27:50.962Z,,,,52,30,,
2017-12-01T12:28:00.965Z,,,,,,39.6,
2017-12-01T12:28:10.946Z,,,,52,30,39.9,
2017-12-01T12:28:20.952Z,1,,0,52,30,37.8,0
2017-12-01T12:28:30.961Z,,,,52,30,36.4,
2017-12-01T12:28:40.983Z,,,,52,30,35.1,
2017-12-01T12:28:50.960Z,,,,,,34.9,
2017-12-01T12:29:00.949Z,,,,52,30,34.8,
2017-12-01T12:29:11.343Z,,,,52,30,,
2017-12-01T12:29:30.948Z,,,,52,30,,
2017-12-01T12:29:40.946Z,,,,52,30,34.7,
2017-12-01T12:29:50.964Z,,,,52,30,,
2017-12-01T12:30:00.953Z,,,,,,34.5,
2017-12-01T12:30:10.950Z,,,,52,30,34.4,
2017-12-01T12:30:20.946Z,,,,52,30,,
2017-12-01T12:30:40.961Z,,,,52,30,,
2017-12-01T12:30:50.952Z,,,,52,30,,
2017-12-01T12:31:10.971Z,,,,52,30,34.3,
2017-12-01T12:31:20.954Z,,,,52,29.8,,
2017-12-01T12:31:40.953Z,,,,52,29.8,,
2017-12-01T12:31:50.950Z,,,,52,29.8,,
2017-12-01T12:32:10.952Z,,,,52,29.8,,
2017-12-01T12:32:20.947Z,,,,52,29.8,,
2017-12-01T12:32:40.994Z,,,,52,29.8,,
2017-12-01T12:32:50.983Z,,,,52,29.8,,
2017-12-01T12:33:00.970Z,0,5,0,,,,
2017-12-01T12:33:10.978Z,,,,52,29.8,,
2017-12-01T12:33:20.987Z,,,,52,29.8,,
2017-12-01T12:33:41.068Z,,,,52,29.8,,
2017-12-01T12:33:51.049Z,,,,52,29.8,,
2017-12-01T12:34:11.029Z,,,,52,29.8,,
2017-12-01T12:34:20.971Z,,,,52,29.8,,
2017-12-01T12:34:30.968Z,,,,,,34.4,
2017-12-01T12:34:40.956Z,,,,52,29.8,,
2017-12-01T12:34:50.946Z,,,,52,29.8,,
2017-12-01T12:35:10.978Z,,,,52,29.7,34.5,
2017-12-01T12:35:20.963Z,,,,52,29.7,,
2017-12-01T12:35:41.019Z,,,,52,29.7,,
2017-12-01T12:35:50.963Z,,,,52,29.7,,
2017-12-01T12:36:00.984Z,,,,,,34.6,
2017-12-01T12:36:10.953Z,,,,52,29.7,,
2017-12-01T12:36:20.953Z,,,,52,29.7,,
2017-12-01T12:36:40.953Z,,,,52,29.7,,
2017-12-01T12:36:50.955Z,,,,52,29.7,,
2017-12-01T12:37:00.967Z,,,,,,34.7,
2017-12-01T12:37:10.952Z,,,,52,29.7,34.6,
2017-12-01T12:37:20.958Z,,,,52,29.6,,
2017-12-01T12:37:30.954Z,,,,,,34.7,
2017-12-01T12:37:40.946Z,,,,52,29.6,,
2017-12-01T12:37:50.947Z,,,,52,29.6,,
2017-12-01T12:38:10.958Z,,,,52,29.6,,
2017-12-01T12:38:20.950Z,,,,52,29.6,,
2017-12-01T12:38:40.954Z,,,,52,29.6,,
2017-12-01T12:38:50.999Z,,,,52,29.6,,
2017-12-01T12:39:10.962Z,,,,52,29.6,,
2017-12-01T12:39:20.946Z,,,,52,29.6,,
2017-12-01T12:39:40.950Z,,,,52,29.6,,
2017-12-01T12:39:50.949Z,,,,52,29.5,,
2017-12-01T12:40:10.948Z,,,,52,29.5,34.6,
2017-12-01T12:40:20.963Z,,,,52,29.5,,
2017-12-01T12:40:40.967Z,,,,52,29.5,,
2017-12-01T12:40:50.946Z,,,,52,29.5,,
2017-12-01T12:41:10.946Z,,,,52,29.5,,
2017-12-01T12:41:20.958Z,,,,52,29.5,,
2017-12-01T12:41:40.946Z,,,,52,29.5,,
2017-12-01T12:41:50.955Z,,,,52,29.5,,
2017-12-01T12:42:10.946Z,,,,52,29.5,,
2017-12-01T12:42:20.946Z,,,,52,29.5,,
2017-12-01T12:42:40.946Z,,,,52,29.5,34.5,
2017-12-01T12:42:50.946Z,,,,52,29.3,,
2017-12-01T12:43:10.946Z,,,,52,29.3,,
2017-12-01T12:43:20.947Z,,,,52,29.3,,
2017-12-01T12:43:40.946Z,,,,52,29.3,,
2017-12-01T12:43:50.946Z,,,,52,29.3,,
2017-12-01T12:44:11.005Z,,,,52,29.3,,
2017-12-01T12:44:20.996Z,,,,52,29.3,,
2017-12-01T12:44:40.946Z,,,,52,29.3,34.4,
2017-12-01T12:44:50.947Z,,,,52,29.3,,
2017-12-01T12:45:10.946Z,,,,52,29.3,,
2017-12-01T12:45:20.946Z,,,,52,29.3,,
2017-12-01T12:45:40.946Z,,,,52,29.2,,
2017-12-01T12:45:50.954Z,,,,52,29.2,,
2017-12-01T12:46:10.945Z,,,,52,29.2,,
2017-12-01T12:46:20.948Z,,,,52,29.2,,
2017-12-01T12:46:30.946Z,,,,,,34.3,
2017-12-01T12:46:41.014Z,,,,52,29.2,,
2017-12-01T12:46:51.069Z,,,,52,29.2,,
2017-12-01T12:47:10.947Z,,,,52,29.2,,
2017-12-01T12:47:20.948Z,,,,52,29.2,,
2017-12-01T12:47:40.953Z,,,,52,29.2,,
2017-12-01T12:47:50.946Z,,,,52,29.2,,
2017-12-01T12:48:10.946Z,,,,52,29.1,,
2017-12-01T12:48:20.979Z,,,,52,29.1,,
2017-12-01T12:48:40.965Z,,,,52,29.1,,
2017-12-01T12:48:50.946Z,,,,52,29.1,,
2017-12-01T12:49:00.957Z,,,,,,34.2,
2017-12-01T12:49:10.956Z,,,,52,29.1,,
2017-12-01T12:49:20.947Z,,,,52,29.1,,
2017-12-01T12:49:40.946Z,,,,52,29.1,,
2017-12-01T12:49:50.945Z,,,,52,29.1,,
2017-12-01T12:50:10.949Z,,,,52,29.1,,
2017-12-01T12:50:20.955Z,,,,52,29.1,,
2017-12-01T12:50:40.953Z,,,,52,29,,
2017-12-01T12:50:50.953Z,,,,52,29,,
2017-12-01T12:51:10.950Z,,,,52,29,34.1,
