Time,HwActive,HwTSet,ActPow,ChActive,PrimTSet,PrimT,HwTOutlet
2018-01-31T20:10:28.910Z,,50,,,,,32.8
2018-01-31T20:10:38.916Z,,,,,,36.6,
2018-01-31T20:10:48.914Z,,50,,,,36.5,32.8
2018-01-31T20:10:58.911Z,,50,,,,,32.8
2018-01-31T20:11:08.914Z,,,,,,36.4,
2018-01-31T20:11:18.907Z,,50,,,,36.3,32.8
2018-01-31T20:11:28.925Z,,50,,,,,32.8
2018-01-31T20:11:48.931Z,,50,,,,36.2,32.7
2018-01-31T20:11:58.924Z,,50,,,,,32.7
2018-01-31T20:12:18.912Z,,50,,,,,32.7
2018-01-31T20:12:28.917Z,,50,,,,,32.7
2018-01-31T20:12:38.927Z,,50,,,,,32.7
2018-01-31T20:12:48.931Z,0,50,44,2,,37.4,32.7
2018-01-31T20:12:58.929Z,,50,34,,,42.7,32.7
2018-01-31T20:13:08.919Z,,50,29,,,42.9,32.7
2018-01-31T20:13:18.910Z,,,,,,42.3,
2018-01-31T20:13:28.919Z,,50,30,,,41.4,32.7
2018-01-31T20:13:38.912Z,,50,29,,,,32.7
2018-01-31T20:13:48.914Z,,50,,,,41.2,32.6
2018-01-31T20:13:58.920Z,0,50,0,2,,40.1,32.6
2018-01-31T20:14:08.918Z,,,,,,37.8,
2018-01-31T20:14:18.914Z,,50,,,,36.8,32.6
2018-01-31T20:14:28.919Z,,50,,,,36.6,32.6
2018-01-31T20:14:38.922Z,,50,,,,36.5,32.6
2018-01-31T20:14:48.928Z,,50,,,,,32.6
2018-01-31T20:14:58.929Z,,50,,,,,32.6
2018-01-31T20:15:18.904Z,,50,,,,,32.6
2018-01-31T20:15:28.927Z,,50,,,,,32.6
2018-01-31T20:15:38.919Z,,,,,,36.3,
2018-01-31T20:15:48.943Z,,50,,,,36.2,32.6
2018-01-31T20:15:58.924Z,,50,,,,,32.5
2018-01-31T20:16:08.897Z,,,,,,36.1,
2018-01-31T20:16:18.918Z,,50,,,,,32.5
2018-01-31T20:16:28.913Z,,50,,,,,32.5
2018-01-31T20:16:38.874Z,,,,,,36,
2018-01-31T20:16:48.924Z,,50,,,,,32.5
2018-01-31T20:16:58.933Z,,50,,,,35.9,32.5
2018-01-31T20:17:08.921Z,,50,,,,36,32.5
2018-01-31T20:17:18.929Z,,50,,,,35.9,32.5
2018-01-31T20:17:38.871Z,,50,,,,,32.5
2018-01-31T20:17:48.896Z,,50,,,,,32.5
2018-01-31T20:17:58.906Z,,50,,,,,32.5
2018-01-31T20:18:18.912Z,,50,,,,,32.4
2018-01-31T20:18:28.923Z,,50,,,,,32.4
2018-01-31T20:18:48.911Z,,50,,,,,32.4
2018-01-31T20:18:58.914Z,,50,,,,,32.4
2018-01-31T20:19:18.915Z,,50,,,,,32.4
2018-01-31T20:19:28.917Z,,50,,,,,32.4
2018-01-31T20:19:48.912Z,,50,,,,,32.3
2018-01-31T20:19:58.912Z,,50,,,,36,32.3
2018-01-31T20:20:18.912Z,,50,,,,,32.3
2018-01-31T20:20:28.912Z,,50,,,,,32.3
2018-01-31T20:20:48.914Z,,50,,,,,32.3
2018-01-31T20:20:58.915Z,,50,,,,,32.3
2018-01-31T20:21:18.912Z,,50,,,,,32.3
2018-01-31T20:21:28.914Z,,50,,,,,32.3
2018-01-31T20:21:38.916Z,,,,,,36,
2018-01-31T20:21:48.971Z,,50,,,,36.1,32.2
2018-01-31T20:21:58.911Z,,50,,,,,32.2
2018-01-31T20:22:08.913Z,0,50,43,2,,37.3,32.2
2018-01-31T20:22:18.943Z,,50,32,,,42.4,32.2
2018-01-31T20:22:28.927Z,,50,29,,,41.8,32.2
2018-01-31T20:22:38.924Z,,50,,,,41,32.2
2018-01-31T20:22:48.912Z,,50,30,,,39.7,32.2
2018-01-31T20:22:58.929Z,,,29,,,39.2,
2018-01-31T20:23:08.913Z,,50,,,,39.1,32.2
2018-01-31T20:23:18.916Z,,50,,,,,32.2
2018-01-31T20:23:28.913Z,,,,,,39.6,
2018-01-31T20:23:38.913Z,,50,,,,40,32.1
2018-01-31T20:23:48.914Z,,50,29,,,40.2,32.1
2018-01-31T20:23:58.914Z,,,,,,40.3,
2018-01-31T20:24:08.916Z,,50,30,,,40.4,32.1
2018-01-31T20:24:18.915Z,,50,,,,,32.1
2018-01-31T20:24:28.914Z,,,30,,,40.7,
2018-01-31T20:24:38.911Z,,50,29,,,40.8,32.1
2018-01-31T20:24:48.914Z,,50,,,,41,32.1
2018-01-31T20:24:58.914Z,,,30,,,41.1,
2018-01-31T20:25:08.912Z,,50,29,,,41.2,32.1
2018-01-31T20:25:18.915Z,,50,,,,,32.1
2018-01-31T20:25:28.919Z,,,,,,41.4,
2018-01-31T20:25:38.913Z,,50,,,,41.6,32.1
2018-01-31T20:25:48.916Z,,50,30,,,41.7,32.1
2018-01-31T20:25:58.912Z,,50,,,,,32.1
2018-01-31T20:26:08.911Z,,,30,,,42,
2018-01-31T20:26:18.885Z,,50,29,,,42.1,32.1
2018-01-31T20:26:28.915Z,,50,,,,,32.1
2018-01-31T20:26:38.912Z,,,,,,42.4,
2018-01-31T20:26:49.042Z,,50,,,,42.6,32.1
2018-01-31T20:26:58.936Z,,50,,,,,32.1
2018-01-31T20:27:08.912Z,,,30,,,42.9,
2018-01-31T20:27:18.913Z,,50,30,,,43.1,32.1
2018-01-31T20:27:28.913Z,,50,,,,43.2,32.1
2018-01-31T20:27:38.946Z,,50,,,,,32.1
2018-01-31T20:27:48.922Z,,50,29,,,43.5,32.1
2018-01-31T20:27:58.910Z,,,,,,43.6,
2018-01-31T20:28:08.924Z,,50,,,,43.8,32.1
2018-01-31T20:28:18.912Z,,50,,,,,32.1
2018-01-31T20:28:28.917Z,,,29,,,44.1,
2018-01-31T20:28:38.914Z,1,50,0,0,0,,36.8
2018-01-31T20:28:48.924Z,1,50,43,0,,41.8,41.5
2018-01-31T20:28:58.913Z,0,50,0,0,,42.3,41.5
2018-01-31T20:29:08.913Z,,,,,,42.1,
2018-01-31T20:29:18.921Z,,50,,,,,41.4
2018-01-31T20:29:38.915Z,,50,,,,42.2,41.2
2018-01-31T20:29:48.914Z,0,50,,2,59,42.2,41.1
2018-01-31T20:29:59.069Z,,50,,,,,40.9
2018-01-31T20:30:08.917Z,,,,,,42.1,
2018-01-31T20:30:18.932Z,,50,,,,,40.7
2018-01-31T20:30:28.920Z,,50,,,,,40.6
2018-01-31T20:30:48.913Z,,50,,,,,40.4
2018-01-31T20:30:58.911Z,1,50,,0,0,42.6,42.4
2018-01-31T20:31:08.996Z,0,50,0,0,,41.6,40.9
2018-01-31T20:31:18.914Z,,,,,,40.8,
2018-01-31T20:31:28.938Z,,50,,,,,40.6
2018-01-31T20:31:38.918Z,1,50,,0,,40.8,38
2018-01-31T20:31:48.922Z,,50,81,,,40.9,37.3
2018-01-31T20:31:58.912Z,,50,122,,,44.6,39.3
2018-01-31T20:32:08.914Z,,50,123,,,49.6,43.8
2018-01-31T20:32:18.916Z,,50,121,,,52.9,47.2
2018-01-31T20:32:28.924Z,,50,116,,,55,49.3
2018-01-31T20:32:38.919Z,,,107,,,56.4,
2018-01-31T20:32:48.911Z,,50,91,,,,51.3
2018-01-31T20:32:58.911Z,0,50,0,0,,55.1,50.5
2018-01-31T20:33:08.913Z,,,,,,53.5,
2018-01-31T20:33:18.916Z,,50,,,,53.4,50
2018-01-31T20:33:28.912Z,,,,,,53.3,
2018-01-31T20:33:38.913Z,,50,,,,,49.7
2018-01-31T20:33:48.954Z,,50,,,,,49.6
2018-01-31T20:33:58.929Z,0,,,2,59,,
2018-01-31T20:34:08.943Z,,50,,,,,49.2
2018-01-31T20:34:18.960Z,,50,,,,,49
2018-01-31T20:34:28.932Z,,,,,,53.2,
2018-01-31T20:34:38.929Z,,50,,,,,48.7
2018-01-31T20:34:48.922Z,,50,,,,,48.6
2018-01-31T20:34:58.872Z,,50,,,,,48.4
2018-01-31T20:35:08.893Z,,,,,,53.1,
2018-01-31T20:35:18.878Z,,50,,,,,48.1
2018-01-31T20:35:28.895Z,,50,,,,,48
2018-01-31T20:35:48.870Z,,50,,,,,47.7
2018-01-31T20:35:58.891Z,,50,,,,,47.5
2018-01-31T20:36:08.871Z,,,,,,53,
2018-01-31T20:36:18.873Z,,50,,,,,47.3
2018-01-31T20:36:28.873Z,,50,,,,,47.1
2018-01-31T20:36:38.870Z,0,50,45,2,,53.9,47
2018-01-31T20:36:48.886Z,,50,30,,,54.9,46.8
2018-01-31T20:36:58.927Z,,50,29,,,48.4,46.7
2018-01-31T20:37:08.874Z,,50,30,,,45.2,46.6
2018-01-31T20:37:18.872Z,,50,29,,,43,46.5
2018-01-31T20:37:28.871Z,,,,,,41.9,
2018-01-31T20:37:38.924Z,0,50,0,2,,39.8,46.2
2018-01-31T20:37:48.905Z,,50,,,,37.6,46.1
2018-01-31T20:37:58.874Z,0,,0,2,59,36.9,
2018-01-31T20:38:08.873Z,,50,,,,36.7,46
2018-01-31T20:38:18.875Z,,50,,,,,45.7
2018-01-31T20:38:28.913Z,,50,,,,,45.6
2018-01-31T20:38:48.912Z,,50,,,,36.6,45.3
2018-01-31T20:38:58.912Z,,50,,,,,45.2
2018-01-31T20:39:08.910Z,,,,,,36.4,
2018-01-31T20:39:18.914Z,,50,,,,36.3,45
2018-01-31T20:39:28.913Z,,50,,,,,44.8
2018-01-31T20:39:38.913Z,,,,,,36.2,
2018-01-31T20:39:48.915Z,,50,,,,,44.6
2018-01-31T20:39:58.913Z,,50,,,,,44.4
2018-01-31T20:40:18.914Z,,50,,,,,44.1
2018-01-31T20:40:28.913Z,,50,,,,,43.9
2018-01-31T20:40:48.914Z,,50,,,,,43.7
2018-01-31T20:40:58.913Z,,50,,,,,43.5
2018-01-31T20:41:18.913Z,,50,,,,,43.3
2018-01-31T20:41:28.914Z,,50,,,,,43.1
2018-01-31T20:41:38.869Z,,,,,,36.5,
2018-01-31T20:41:48.871Z,,50,,,,37.3,42.8
2018-01-31T20:41:58.873Z,,,,,,38.3,
2018-01-31T20:42:08.874Z,,50,,,,39.3,42.7
2018-01-31T20:42:18.874Z,,50,,,,41,42.5
2018-01-31T20:42:28.874Z,,50,,,,42,42.3
2018-01-31T20:42:38.872Z,,,,,,43.1,
2018-01-31T20:42:48.874Z,,50,,,,43.9,42.1
2018-01-31T20:42:58.870Z,,,,,,44.4,
2018-01-31T20:43:08.887Z,,50,,,,44.7,41.9
2018-01-31T20:43:18.898Z,,50,,,,,41.8
2018-01-31T20:43:28.874Z,,,,,,44.9,
2018-01-31T20:43:38.872Z,,50,,,,44.8,41.5
2018-01-31T20:43:48.872Z,,50,,,,44.7,41.4
2018-01-31T20:43:58.870Z,,50,,,,,41.3
2018-01-31T20:44:08.870Z,,,,,,44.3,
2018-01-31T20:44:18.872Z,,50,,,,44.1,41.1
2018-01-31T20:44:28.890Z,,,,,,43.9,
2018-01-31T20:44:38.874Z,,50,,,,43.6,40.8
2018-01-31T20:44:48.870Z,,50,,,,43.4,40.7
2018-01-31T20:44:58.916Z,,50,,,,,40.6
2018-01-31T20:45:08.915Z,,,,,,43,
2018-01-31T20:45:18.912Z,,50,,,,42.8,40.5
2018-01-31T20:45:28.917Z,,50,,,,42.6,40.3
2018-01-31T20:45:38.921Z,,50,,,,,40.2
2018-01-31T20:45:48.913Z,,50,,,,42.1,40.1
2018-01-31T20:45:58.913Z,,,,,,42,
2018-01-31T20:46:08.929Z,,50,,,,41.8,40.1
2018-01-31T20:46:18.913Z,,50,,,,41.7,39.9
2018-01-31T20:46:28.913Z,,50,,,,,39.8
2018-01-31T20:46:38.936Z,,,,,,41.4,
2018-01-31T20:46:48.912Z,,50,,,,41.2,39.6
2018-01-31T20:46:58.914Z,,50,,,,,39.5
2018-01-31T20:47:08.914Z,,,,,,41,
2018-01-31T20:47:18.914Z,,50,,,,40.9,39.4
2018-01-31T20:47:28.913Z,,50,,,,40.7,39.3
2018-01-31T20:47:38.914Z,,50,,,,,39.2
2018-01-31T20:47:48.913Z,,50,,,,40.5,39.1
2018-01-31T20:47:58.913Z,,,,,,40.4,
2018-01-31T20:48:08.916Z,,50,,,,40.3,38.9
2018-01-31T20:48:18.912Z,,50,,,,,38.8
2018-01-31T20:48:28.912Z,,,,,,40.1,
2018-01-31T20:48:38.912Z,,50,,,,40,38.7
2018-01-31T20:48:48.913Z,,50,,,,39.9,38.6
2018-01-31T20:48:58.911Z,,,,,,39.8,
2018-01-31T20:49:08.909Z,,50,,,,,38.4
2018-01-31T20:49:18.915Z,,50,,,,,38.4
2018-01-31T20:49:28.916Z,,,,,,39.6,
2018-01-31T20:49:38.912Z,,50,,,,39.5,38.2
2018-01-31T20:49:48.910Z,,50,,,,39.4,38.2
2018-01-31T20:49:58.875Z,,50,,,,,38.1
2018-01-31T20:50:08.870Z,,,,,,39.3,
2018-01-31T20:50:18.872Z,,50,,,,39.2,37.9
2018-01-31T20:50:28.873Z,,50,,,,,37.9
2018-01-31T20:50:38.874Z,,,,,,39.1,
2018-01-31T20:50:48.874Z,,50,,,,,37.8
2018-01-31T20:50:58.870Z,,50,,,,38.9,37.7
2018-01-31T20:51:08.869Z,0,50,45,2,,38.7,37.6
2018-01-31T20:51:18.872Z,,,32,,,43.7,
2018-01-31T20:51:28.871Z,,50,29,,,41.3,37.5
2018-01-31T20:51:38.869Z,,,29,,,40.3,
2018-01-31T20:51:48.926Z,,50,30,,,38.3,37.4
2018-01-31T20:51:58.920Z,,,29,,,37.8,
2018-01-31T20:52:08.911Z,,50,,,,37.7,37.3
2018-01-31T20:52:18.912Z,,,,,,38.1,
2018-01-31T20:52:28.911Z,,50,,,,38.5,37.1
2018-01-31T20:52:38.913Z,,50,30,,,39.1,37.1
2018-01-31T20:52:48.913Z,,50,,,,39.2,36.9
2018-01-31T20:52:58.915Z,,,,,,39.3,
2018-01-31T20:53:08.913Z,,50,29,,,39.5,36.8
2018-01-31T20:53:18.913Z,,50,,,,,36.7
2018-01-31T20:53:28.953Z,,,,,,39.9,
2018-01-31T20:53:38.913Z,,50,,,,40.1,36.7
2018-01-31T20:53:48.934Z,,50,,,,40.3,36.6
2018-01-31T20:53:58.924Z,,50,,,,,36.5
2018-01-31T20:54:08.912Z,,,29,,,40.7,
2018-01-31T20:54:18.916Z,,50,,,,40.9,36.4
2018-01-31T20:54:28.911Z,,,,,,41,
2018-01-31T20:54:38.912Z,,50,,,,41.2,36.3
2018-01-31T20:54:48.912Z,,50,30,,,41.3,36.3
2018-01-31T20:54:58.909Z,,50,,,,,36.2
2018-01-31T20:55:08.912Z,,,29,,,41.6,
2018-01-31T20:55:18.910Z,,50,,,,41.8,36.1
2018-01-31T20:55:28.912Z,,50,,,,,36.1
2018-01-31T20:55:38.912Z,,,30,,,42,
2018-01-31T20:55:48.912Z,,50,29,,,42.1,36
2018-01-31T20:55:58.914Z,,50,,,,,36
2018-01-31T20:56:08.908Z,,,,,,42.3,
2018-01-31T20:56:18.911Z,,50,30,,,42.4,35.9
2018-01-31T20:56:28.910Z,,50,,,,,35.9
2018-01-31T20:56:38.910Z,,,29,,,42.8,
2018-01-31T20:56:48.911Z,,50,,,,42.9,35.8
2018-01-31T20:56:58.909Z,,,,,,43.1,
2018-01-31T20:57:08.907Z,,50,,,,43.2,35.7
2018-01-31T20:57:18.911Z,,50,,,,,35.7
2018-01-31T20:57:29.005Z,,50,30,,,43.5,35.6
2018-01-31T20:57:38.910Z,0,50,0,2,,41.8,35.6
2018-01-31T20:57:48.912Z,,50,,,,39.8,35.6
2018-01-31T20:57:58.910Z,,50,,,,38.9,35.5
2018-01-31T20:58:08.909Z,,,,,,38.7,
2018-01-31T20:58:18.911Z,,50,,,,38.6,35.5
2018-01-31T20:58:28.910Z,,50,,,,,35.5
2018-01-31T20:58:48.908Z,,50,,,,,35.4
2018-01-31T20:58:58.910Z,,50,,,,,35.3
2018-01-31T20:59:08.909Z,,,,,,38.4,
2018-01-31T20:59:18.908Z,,50,,,,38.3,35.3
2018-01-31T20:59:28.910Z,,50,,,,,35.3
2018-01-31T20:59:38.909Z,,,,,,38.2,
2018-01-31T20:59:48.910Z,,50,,,,,35.2
2018-01-31T20:59:58.911Z,,50,,,,,35.2
2018-01-31T21:00:08.907Z,,,,,,38.1,
2018-01-31T21:00:18.910Z,,50,,,,,35.1
2018-01-31T21:00:28.906Z,,50,,,,38,35.1
2018-01-31T21:00:48.909Z,,50,,,,,34.9
2018-01-31T21:00:58.911Z,,50,,,,,34.9
2018-01-31T21:01:18.910Z,,50,,,,,34.9
2018-01-31T21:01:28.909Z,,50,,,,,34.8
2018-01-31T21:01:48.909Z,,50,,,,,34.8
2018-01-31T21:01:58.908Z,,50,,,,38,34.7
2018-01-31T21:02:08.910Z,,,,,,38,
2018-01-31T21:02:18.912Z,,50,,,,,34.7
2018-01-31T21:02:28.908Z,,50,,,,,34.7
2018-01-31T21:02:48.910Z,,50,,,,,34.6
2018-01-31T21:02:58.908Z,,50,,,,,34.6
2018-01-31T21:03:18.909Z,,50,,,,,34.5
2018-01-31T21:03:28.910Z,,50,,,,,34.5
2018-01-31T21:03:38.917Z,,,,,,38.1,
2018-01-31T21:03:48.910Z,,50,,,,,34.4
2018-01-31T21:03:58.912Z,,50,,,,,34.4
2018-01-31T21:04:08.907Z,,,,,,38.2,
2018-01-31T21:04:18.907Z,,50,,,,,34.4
2018-01-31T21:04:28.908Z,,50,,,,,34.3
2018-01-31T21:04:48.907Z,,50,,,,38.3,34.3
2018-01-31T21:04:58.908Z,,50,,,,,34.3
2018-01-31T21:05:18.909Z,,50,,,,,34.2
2018-01-31T21:05:28.929Z,,50,,,,,34.2
2018-01-31T21:05:38.907Z,,,,,,38.4,
2018-01-31T21:05:48.907Z,,50,,,,,34.2
2018-01-31T21:05:58.917Z,,50,,,,,34.1
2018-01-31T21:06:18.907Z,,50,,,,,34.1
2018-01-31T21:06:28.864Z,,50,,,,,34.1
2018-01-31T21:06:48.907Z,,50,,,,,34
2018-01-31T21:06:58.908Z,,50,,,,,34
2018-01-31T21:07:18.909Z,,50,,,,,33.9
2018-01-31T21:07:28.908Z,,50,,,,,33.9
2018-01-31T21:07:48.864Z,,50,,,,,33.9
2018-01-31T21:07:58.866Z,,50,,,,,33.9
2018-01-31T21:08:18.918Z,,50,,,,,33.8
2018-01-31T21:08:28.869Z,,50,,,,,33.8
2018-01-31T21:08:48.929Z,,50,,,,,33.7
2018-01-31T21:08:58.865Z,,50,,,,,33.7
2018-01-31T21:09:18.890Z,,50,,,,,33.7
2018-01-31T21:09:28.889Z,,50,,,,,33.6
2018-01-31T21:09:48.871Z,,50,,,,,33.6
2018-01-31T21:09:58.866Z,,50,,,,,33.6
2018-01-31T21:10:08.870Z,,,,,,38.3,
2018-01-31T21:10:18.864Z,,50,,,,,33.6
2018-01-31T21:10:28.868Z,,50,,,,,33.5
2018-01-31T21:10:48.864Z,,50,,,,,33.5
2018-01-31T21:10:58.863Z,,50,,,,,33.5
2018-01-31T21:11:18.904Z,,50,,,,,33.4
2018-01-31T21:11:28.905Z,,50,,,,,33.4
2018-01-31T21:11:38.905Z,,50,,,,38.2,33.4
2018-01-31T21:11:48.918Z,0,50,38,2,,42.1,33.4
2018-01-31T21:11:58.905Z,,50,29,,,43.8,33.4
2018-01-31T21:12:08.907Z,,,29,,,41.3,
2018-01-31T21:12:18.907Z,,50,29,,,39.9,33.3
2018-01-31T21:12:28.931Z,,,30,,,38.7,
2018-01-31T21:12:38.936Z,,50,,,,38.4,33.3
2018-01-31T21:12:48.939Z,,50,29,,,38.6,33.3
2018-01-31T21:12:58.948Z,,50,,,,39.1,33.2
2018-01-31T21:13:08.929Z,,,,,,39.5,
2018-01-31T21:13:18.935Z,,50,30,,,39.7,33.2
2018-01-31T21:13:28.926Z,,50,,,,,33.2
2018-01-31T21:13:38.905Z,,,29,,,40,
2018-01-31T21:13:48.906Z,,50,,,,40.1,33.2
2018-01-31T21:13:58.905Z,,50,,,,,33.2
2018-01-31T21:14:08.865Z,,,30,,,40.4,
2018-01-31T21:14:18.863Z,,50,29,,,40.6,33.1
2018-01-31T21:14:28.866Z,,50,,,,,33.1
2018-01-31T21:14:38.864Z,,,,,,41,
2018-01-31T21:14:48.864Z,,50,,,,41.2,33.1
2018-01-31T21:14:58.872Z,,50,,,,,33.1
2018-01-31T21:15:08.865Z,,,29,,,41.5,
2018-01-31T21:15:18.863Z,,50,30,,,41.7,33.1
2018-01-31T21:15:28.863Z,,50,,,,,33.1
2018-01-31T21:15:39.002Z,,,29,,,42,
2018-01-31T21:15:48.867Z,,50,,,,42.1,32.9
2018-01-31T21:15:58.865Z,,50,,,,,32.9
2018-01-31T21:16:08.863Z,,,30,,,42.4,
2018-01-31T21:16:18.867Z,,50,,,,42.6,32.9
2018-01-31T21:16:28.862Z,,50,,,,,32.9
2018-01-31T21:16:38.865Z,,,30,,,42.9,
2018-01-31T21:16:48.863Z,,50,,,,43,32.9
2018-01-31T21:16:58.866Z,0,50,0,2,,41.6,32.9
2018-01-31T21:17:08.867Z,,,,,,39.5,
2018-01-31T21:17:18.862Z,,50,,,,38.5,32.9
2018-01-31T21:17:28.861Z,,50,,,,38.1,32.9
2018-01-31T21:17:38.861Z,,50,,,,38,32.8
2018-01-31T21:17:48.864Z,,50,,,,,32.8
2018-01-31T21:17:58.864Z,,50,,,,,32.8
2018-01-31T21:18:18.861Z,,50,,,,,32.8
2018-01-31T21:18:28.867Z,,,,,,37.9,
2018-01-31T21:18:38.862Z,,50,,,,37.8,32.8
2018-01-31T21:18:48.866Z,,50,,,,37.7,32.8
2018-01-31T21:18:58.863Z,,50,,,,,32.8
2018-01-31T21:19:08.864Z,,,,,,37.6,
2018-01-31T21:19:18.861Z,,50,,,,,32.8
2018-01-31T21:19:28.862Z,,50,,,,,32.8
2018-01-31T21:19:48.864Z,,50,,,,37.5,32.8
2018-01-31T21:20:08.861Z,,50,,,,37.4,32.7
2018-01-31T21:20:18.865Z,,50,,,,,32.7
2018-01-31T21:20:38.861Z,,50,,,,,32.7
2018-01-31T21:20:48.866Z,,50,,,,,32.7
2018-01-31T21:20:58.864Z,,50,,,,,32.7
2018-01-31T21:21:18.861Z,,50,,,,,32.7
2018-01-31T21:21:28.866Z,,50,,,,,32.7
2018-01-31T21:21:48.865Z,,50,,,,,32.7
2018-01-31T21:21:58.863Z,,50,,,,,32.6
2018-01-31T21:22:18.863Z,,50,,,,,32.6
2018-01-31T21:22:28.865Z,,50,,,,,32.6
2018-01-31T21:22:38.861Z,,,,,,37.5,
2018-01-31T21:22:48.862Z,,50,,,,,32.6
2018-01-31T21:22:58.863Z,,50,,,,,32.6
2018-01-31T21:23:18.865Z,,50,,,,,32.6
2018-01-31T21:23:28.866Z,,50,,,,,32.6
2018-01-31T21:23:38.863Z,,,,,,37.6,
2018-01-31T21:23:48.863Z,,50,,,,,32.6
2018-01-31T21:23:58.864Z,,50,,,,,32.6
2018-01-31T21:24:08.865Z,,,,,,37.7,
2018-01-31T21:24:18.878Z,,50,,,,,32.5
2018-01-31T21:24:28.924Z,,50,,,,,32.5
2018-01-31T21:24:48.951Z,,50,,,,37.8,32.5
2018-01-31T21:24:58.860Z,,50,,,,,32.5
2018-01-31T21:25:18.874Z,,50,,,,,32.5
2018-01-31T21:25:28.902Z,,50,,,,,32.5
2018-01-31T21:25:48.876Z,,50,,,,,32.4
2018-01-31T21:25:58.866Z,,50,,,,,32.4
2018-01-31T21:26:18.903Z,,50,,,,37.9,32.4
2018-01-31T21:26:28.903Z,,50,,,,,32.4
2018-01-31T21:26:48.936Z,,50,,,,,32.4
2018-01-31T21:26:58.915Z,,50,,,,,32.4
2018-01-31T21:27:18.923Z,,50,,,,37.8,32.4
2018-01-31T21:27:28.949Z,,50,,,,,32.3
2018-01-31T21:27:38.964Z,,,,,,37.8,
2018-01-31T21:27:48.953Z,,50,,,,,32.3
2018-01-31T21:27:58.943Z,,50,,,,,32.3
2018-01-31T21:28:18.904Z,,50,,,,,32.3
2018-01-31T21:28:28.962Z,,50,,,,,32.3
2018-01-31T21:28:48.926Z,,50,,,,,32.3
2018-01-31T21:28:58.935Z,,50,,,,,32.3
2018-01-31T21:29:18.903Z,,50,,,,,32.2
2018-01-31T21:29:28.903Z,,50,,,,,32.2
2018-01-31T21:29:48.943Z,,50,,,,,32.2
2018-01-31T21:29:59.055Z,,50,,,,,32.2
2018-01-31T21:30:08.941Z,0,50,45,2,,37.9,32.2
2018-01-31T21:30:18.945Z,,,33,,,43.6,
2018-01-31T21:30:28.939Z,,50,30,,,41.8,32.2
2018-01-31T21:30:38.902Z,,50,29,,,40.8,32.1
2018-01-31T21:30:48.907Z,,,29,,,39.1,
2018-01-31T21:30:58.903Z,,50,,,,38.5,32.1
2018-01-31T21:31:08.939Z,,50,30,,,38.2,32.1
2018-01-31T21:31:18.904Z,,50,,,,,32.1
2018-01-31T21:31:28.950Z,,,29,,,39.2,
2018-01-31T21:31:38.866Z,,50,,,,39.5,32.1
2018-01-31T21:31:48.905Z,,50,,,,39.8,32.1
2018-01-31T21:31:58.901Z,,50,,,,,32.1
2018-01-31T21:32:08.897Z,,,,,,40,
2018-01-31T21:32:18.887Z,,50,30,,,40.2,32.1
2018-01-31T21:32:28.907Z,,50,,,,,32.1
2018-01-31T21:32:38.897Z,,,29,,,40.5,
2018-01-31T21:32:48.896Z,,50,,,,40.7,32.1
2018-01-31T21:32:58.907Z,,50,,,,,32
2018-01-31T21:33:08.904Z,,,30,,,41,
2018-01-31T21:33:18.905Z,,50,29,,,41.2,32.1
2018-01-31T21:33:28.903Z,,50,,,,,32
2018-01-31T21:33:38.912Z,,,29,,,41.5,
2018-01-31T21:33:48.904Z,,50,,,,41.6,32
2018-01-31T21:33:58.906Z,,50,,,,,32
2018-01-31T21:34:08.903Z,,,30,,,41.9,
2018-01-31T21:34:18.904Z,,50,,,,42,32
2018-01-31T21:34:28.904Z,,50,29,,,42.1,32
2018-01-31T21:34:38.904Z,,50,,,,,32
2018-01-31T21:34:48.903Z,,,29,,,42.4,
2018-01-31T21:34:58.902Z,,50,30,,,42.6,32
2018-01-31T21:35:08.906Z,,50,,,,42.8,32
2018-01-31T21:35:18.903Z,,50,,,,,32
2018-01-31T21:35:28.904Z,,,30,,,43,
2018-01-31T21:35:38.906Z,,50,,,,43.1,32
2018-01-31T21:35:48.907Z,,50,29,,,43.3,32
2018-01-31T21:35:58.904Z,,50,,,,,32
2018-01-31T21:36:08.906Z,,,,,,43.5,
2018-01-31T21:36:18.905Z,,50,30,,,43.7,32
2018-01-31T21:36:28.906Z,,50,,,,,32
2018-01-31T21:36:38.900Z,,,30,,,44,
2018-01-31T21:36:48.902Z,,50,,,,44.1,32
2018-01-31T21:36:58.905Z,,50,,,,,32.1
2018-01-31T21:37:08.906Z,,,29,,,44.4,
2018-01-31T21:37:18.903Z,,50,,,,44.5,32.1
2018-01-31T21:37:29.477Z,,50,,,,,32.1
2018-01-31T21:37:38.904Z,,,,,,44.8,
2018-01-31T21:37:48.904Z,,50,,,,44.9,32.1
2018-01-31T21:37:58.906Z,0,,30,2,59,45,
2018-01-31T21:38:08.905Z,,50,,,,45.2,32.1
2018-01-31T21:38:18.901Z,,50,,,,,32.1
2018-01-31T21:38:28.905Z,,,30,,,45.4,
2018-01-31T21:38:38.871Z,,50,29,,,45.5,32.1
2018-01-31T21:38:48.906Z,,50,,,,,32.1
2018-01-31T21:38:58.909Z,,50,,,,45.6,32.1
2018-01-31T21:39:08.906Z,,,29,,,45.9,
2018-01-31T21:39:18.903Z,,50,30,,,46,32.1
2018-01-31T21:39:28.904Z,,50,29,,,46.1,32.1
2018-01-31T21:39:38.905Z,0,,0,2,,45.5,
2018-01-31T21:39:48.904Z,,50,,,,43,32.2
