Time,ChActive,PrimT,HwTOutlet,ActPow,PrimTSet,HwTSet,HwActive
2018-01-22T06:48:39.226Z,,38.1,33.1,,,50,
2018-01-22T06:48:49.143Z,,,32.9,,,50,
2018-01-22T06:48:59.168Z,,,32.9,,,50,
2018-01-22T06:49:09.224Z,,,32.8,,,50,
2018-01-22T06:49:19.152Z,,,32.8,,,50,
2018-01-22T06:49:29.132Z,,,32.7,,,50,
2018-01-22T06:49:39.143Z,,38,32.7,,,50,
2018-01-22T06:49:49.214Z,,,32.7,,,50,
2018-01-22T06:49:59.126Z,,,32.6,,,50,
2018-01-22T06:50:09.136Z,1,43,32.6,38,,50,0
2018-01-22T06:50:19.126Z,,39.7,32.5,29,,50,
2018-01-22T06:50:29.137Z,,35.7,32.5,29,,50,
2018-01-22T06:50:39.126Z,,32.9,32.5,30,,50,
2018-01-22T06:50:49.174Z,,30.9,32.4,29,,50,
2018-01-22T06:50:59.144Z,,30.5,32.4,,,50,
2018-01-22T06:51:09.126Z,,30.6,32.4,,,50,
2018-01-22T06:51:19.127Z,,31.2,32.3,29,,50,
2018-01-22T06:51:29.163Z,,31.5,32.3,30,,50,
2018-01-22T06:51:39.127Z,,31.7,32.3,29,,50,
2018-01-22T06:51:49.147Z,,31.8,32.2,30,,50,
2018-01-22T06:51:59.171Z,,31.9,32.2,,,50,
2018-01-22T06:52:09.126Z,,32,32.1,29,,50,
2018-01-22T06:52:19.126Z,,32.2,32.1,,,50,
2018-01-22T06:52:29.127Z,,32.4,32.1,,,50,
2018-01-22T06:52:39.127Z,,32.7,32,,,50,
2018-01-22T06:52:49.126Z,,33.1,32,29,,50,
2018-01-22T06:52:59.131Z,,33.3,32,30,,50,
2018-01-22T06:53:09.213Z,,33.5,31.9,,,50,
2018-01-22T06:53:19.165Z,,33.7,31.9,,,50,
2018-01-22T06:53:29.169Z,,34,31.9,29,,50,
2018-01-22T06:53:39.127Z,,34.2,31.9,,,50,
2018-01-22T06:53:49.172Z,,34.4,31.8,30,,50,
2018-01-22T06:53:59.164Z,,34.6,31.8,29,,50,
2018-01-22T06:54:09.126Z,,34.8,31.8,,,50,
2018-01-22T06:54:19.176Z,,35.1,31.6,30,,50,
2018-01-22T06:54:29.164Z,,35.3,31.6,29,,50,
2018-01-22T06:54:39.173Z,,35.5,31.6,30,,50,
2018-01-22T06:54:49.143Z,,35.6,31.6,29,,50,
2018-01-22T06:54:59.126Z,,35.8,31.5,,,50,
2018-01-22T06:55:09.126Z,,36,31.5,30,,50,
2018-01-22T06:55:19.216Z,,36.1,31.5,29,,50,
2018-01-22T06:55:29.211Z,,36.3,31.5,30,,50,
2018-01-22T06:55:39.131Z,,36.4,31.4,29,,50,
2018-01-22T06:55:49.165Z,,36.6,31.4,,,50,
2018-01-22T06:55:59.230Z,,36.7,31.4,,,50,
2018-01-22T06:56:09.130Z,,36.9,31.4,30,,50,
2018-01-22T06:56:19.126Z,,37.1,31.3,,,50,
2018-01-22T06:56:29.136Z,,37.3,31.3,29,,50,
2018-01-22T06:56:39.127Z,,37.5,31.3,,,50,
2018-01-22T06:56:49.126Z,,37.6,31.3,,,50,
2018-01-22T06:56:59.132Z,,37.8,31.2,,,50,
2018-01-22T06:57:09.126Z,,38,31.2,29,,50,
2018-01-22T06:57:19.126Z,,38.1,31.2,,,50,
2018-01-22T06:57:29.128Z,,38.3,31.2,,,50,
2018-01-22T06:57:39.158Z,,38.5,31.2,,,50,
2018-01-22T06:57:49.193Z,,38.6,31,,,50,
2018-01-22T06:57:59.228Z,,38.8,31,30,,50,
2018-01-22T06:58:09.181Z,,39.1,31,29,,50,
2018-01-22T06:58:19.182Z,,39.2,31,,,50,
2018-01-22T06:58:29.181Z,,39.4,31,,,50,
2018-01-22T06:58:39.144Z,,39.5,31,,,50,
2018-01-22T06:58:49.195Z,,39.7,31,30,,50,
2018-01-22T06:58:59.230Z,,39.8,30.9,29,,50,
2018-01-22T06:59:09.185Z,1,40,30.9,0,,50,0
2018-01-22T06:59:19.239Z,,37.9,30.9,,,50,
2018-01-22T06:59:29.182Z,,35.9,30.9,,,50,
2018-01-22T06:59:39.205Z,,35.3,30.9,,,50,
2018-01-22T06:59:49.174Z,,35.2,30.9,,,50,
2018-01-22T06:59:59.127Z,,35.1,30.9,,,50,
2018-01-22T07:00:09.126Z,,,30.8,,,50,
2018-01-22T07:00:19.144Z,,,30.8,,,50,
2018-01-22T07:00:29.132Z,,,30.8,,,50,
2018-01-22T07:00:39.199Z,,34.9,30.8,,,50,
2018-01-22T07:00:49.159Z,,34.8,30.8,,,50,
2018-01-22T07:00:59.139Z,,34.7,30.8,,,50,
2018-01-22T07:01:09.199Z,,,30.8,,,50,
2018-01-22T07:01:19.153Z,,34.6,30.8,,,50,
2018-01-22T07:01:29.134Z,,,30.8,,,50,
2018-01-22T07:01:39.233Z,,,30.7,,,50,
2018-01-22T07:01:49.213Z,,,30.7,,,50,
2018-01-22T07:01:59.194Z,,,30.7,,,50,
2018-01-22T07:02:09.176Z,,34.5,30.7,,,50,
2018-01-22T07:02:19.200Z,,,30.7,,,50,
2018-01-22T07:02:29.216Z,,,30.7,,,50,
2018-01-22T07:02:39.207Z,,,30.7,,,50,
2018-01-22T07:02:49.183Z,,,30.7,,,50,
2018-01-22T07:02:59.154Z,,,30.6,,,50,
2018-01-22T07:03:09.203Z,,,30.6,,,50,
2018-01-22T07:03:19.177Z,,,30.6,,,50,
2018-01-22T07:03:29.185Z,,,30.6,,,50,
2018-01-22T07:03:39.125Z,,,30.6,,,50,
2018-01-22T07:03:49.247Z,,,30.6,,,50,
2018-01-22T07:03:59.193Z,,,30.6,,,50,
2018-01-22T07:04:09.203Z,,,30.6,,,50,
2018-01-22T07:04:19.239Z,,,30.6,,,50,
2018-01-22T07:04:29.246Z,,,30.6,,,50,
2018-01-22T07:04:39.242Z,,,30.4,,,50,
2018-01-22T07:04:49.222Z,,,30.4,,,50,
2018-01-22T07:04:59.180Z,,,30.4,,,50,
2018-01-22T07:05:09.532Z,,,30.4,,,50,
2018-01-22T07:05:19.152Z,,34.6,30.4,,,50,
2018-01-22T07:05:29.204Z,,,30.4,,,50,
2018-01-22T07:05:39.164Z,,,30.4,,,50,
2018-01-22T07:05:49.133Z,,,30.4,,,50,
2018-01-22T07:05:59.133Z,,34.7,30.4,,,50,
2018-01-22T07:06:09.139Z,,,30.4,,,50,
2018-01-22T07:06:19.154Z,,,30.3,,,50,
2018-01-22T07:06:29.153Z,,,30.3,,,50,
2018-01-22T07:06:39.136Z,,34.8,30.3,,,50,
2018-01-22T07:06:49.125Z,,,30.3,,,50,
2018-01-22T07:06:59.184Z,,,30.3,,,50,
2018-01-22T07:07:09.202Z,,,30.3,,,50,
2018-01-22T07:07:19.222Z,,,30.3,,,50,
2018-01-22T07:07:29.243Z,,,30.3,,,50,
2018-01-22T07:07:39.144Z,,34.9,30.2,,,50,
2018-01-22T07:07:49.178Z,,,30.3,,,50,
2018-01-22T07:07:59.211Z,,,30.2,,,50,
2018-01-22T07:08:09.147Z,,,30.2,,,50,
2018-01-22T07:08:19.197Z,,,30.2,,,50,
2018-01-22T07:08:29.195Z,,,30.2,,,50,
2018-01-22T07:08:39.215Z,,,30.2,,,50,
2018-01-22T07:08:49.202Z,,,30.2,,,50,
2018-01-22T07:08:59.204Z,,,30.2,,,50,
2018-01-22T07:09:09.173Z,,,30.1,,,50,
2018-01-22T07:09:19.208Z,,,30.1,,,50,
2018-01-22T07:09:29.182Z,,,30.1,,,50,
2018-01-22T07:09:39.234Z,,,30.1,,,50,
2018-01-22T07:09:49.203Z,,,30.1,,,50,
2018-01-22T07:09:59.132Z,,,30.1,,,50,
2018-01-22T07:10:09.160Z,,,30.1,,,50,
2018-01-22T07:10:19.125Z,,,30.1,,,50,
2018-01-22T07:10:29.132Z,,,30.1,,,50,
2018-01-22T07:10:39.125Z,,,30,,,50,
2018-01-22T07:10:49.125Z,,,30.1,,,50,
2018-01-22T07:10:59.128Z,,,30,,,50,
2018-01-22T07:11:09.186Z,,,30,,,50,
2018-01-22T07:11:19.164Z,,,30,,,50,
2018-01-22T07:11:29.158Z,,,30,,,50,
2018-01-22T07:11:39.149Z,,,30,,,50,
2018-01-22T07:11:49.126Z,,,30,,,50,
2018-01-22T07:11:59.125Z,,34.8,30,,,50,
2018-01-22T07:12:09.125Z,,34.9,30,,,50,
2018-01-22T07:12:19.203Z,0,34.8,29.8,,5,50,0
2018-01-22T07:12:29.158Z,1,,29.8,,59,50,0
2018-01-22T07:12:39.130Z,,,29.8,,,50,
2018-01-22T07:12:49.125Z,,,29.8,,,50,
2018-01-22T07:12:59.125Z,,,29.8,,,50,
2018-01-22T07:13:09.126Z,,,29.8,,,50,
2018-01-22T07:13:19.125Z,,,29.8,,,50,
2018-01-22T07:13:29.125Z,,,29.8,,,50,
2018-01-22T07:13:39.125Z,,,29.8,,,50,
2018-01-22T07:13:49.125Z,,34.7,29.8,,,50,
2018-01-22T07:13:59.171Z,,34.8,29.8,,,50,
2018-01-22T07:14:09.125Z,,34.7,29.8,,,50,
2018-01-22T07:14:19.233Z,,,29.7,,,50,
2018-01-22T07:14:29.128Z,,,29.7,,,50,
2018-01-22T07:14:39.127Z,,,29.7,,,50,
2018-01-22T07:14:49.126Z,,,29.7,,,50,
2018-01-22T07:14:59.149Z,,,29.7,,,50,
2018-01-22T07:15:09.125Z,,,29.7,,,50,
2018-01-22T07:15:19.126Z,,,29.7,,,50,
2018-01-22T07:15:29.136Z,,,29.7,,,50,
2018-01-22T07:15:39.134Z,,,29.7,,,50,
2018-01-22T07:15:49.125Z,,34.6,29.7,,,50,
2018-01-22T07:15:59.160Z,,,29.6,,,50,
2018-01-22T07:16:09.208Z,,,29.6,,,50,
2018-01-22T07:16:19.184Z,,,29.6,,,50,
2018-01-22T07:16:29.227Z,,,29.6,,,50,
2018-01-22T07:16:39.147Z,,,29.6,,,50,
2018-01-22T07:16:49.214Z,,,29.6,,,50,
2018-01-22T07:16:59.210Z,,,29.6,,,50,
2018-01-22T07:17:09.192Z,,,29.6,,,50,
2018-01-22T07:17:19.129Z,,,29.6,,,50,
2018-01-22T07:17:29.128Z,,,29.6,,,50,
2018-01-22T07:17:39.126Z,,34.5,29.6,,,50,
2018-01-22T07:17:49.135Z,,,29.5,,,50,
2018-01-22T07:17:59.128Z,,,29.5,,,50,
2018-01-22T07:18:09.190Z,1,34.5,29.5,0,59,50,0
2018-01-22T07:18:19.168Z,,,29.5,,,50,
2018-01-22T07:18:29.126Z,,,29.5,,,50,
2018-01-22T07:18:39.133Z,,,29.5,,,50,
2018-01-22T07:18:49.158Z,,,29.5,,,50,
2018-01-22T07:18:59.131Z,,,29.5,,,50,
2018-01-22T07:19:09.213Z,,,29.5,,,50,
2018-01-22T07:19:19.138Z,,,29.5,,,50,
2018-01-22T07:19:29.226Z,,,29.3,,,50,
2018-01-22T07:19:39.149Z,,,29.3,,,50,
2018-01-22T07:19:49.202Z,,34.4,29.3,,,50,
2018-01-22T07:19:59.157Z,,,29.3,,,50,
2018-01-22T07:20:09.167Z,,,29.3,,,50,
2018-01-22T07:20:19.185Z,,,29.3,,,50,
2018-01-22T07:20:29.215Z,,,29.3,,,50,
2018-01-22T07:20:39.136Z,,,29.3,,,50,
2018-01-22T07:20:49.126Z,,,29.3,,,50,
2018-01-22T07:20:59.167Z,,,29.3,,,50,
2018-01-22T07:21:09.129Z,,,29.3,,,50,
2018-01-22T07:21:19.125Z,,,29.2,,,50,
2018-01-22T07:21:29.144Z,,,29.2,,,50,
2018-01-22T07:21:39.177Z,,34.3,29.2,,,50,
2018-01-22T07:21:49.146Z,,,29.2,,,50,
2018-01-22T07:21:59.182Z,1,,29.2,,,50,0
2018-01-22T07:22:09.178Z,,39.4,29.2,38,,50,
2018-01-22T07:22:19.195Z,,39.7,29.2,29,,50,
2018-01-22T07:22:29.126Z,,37.2,29.2,,,50,
2018-01-22T07:22:39.199Z,,34.6,29.2,,,50,
2018-01-22T07:22:49.148Z,,34.1,29.2,,,50,
2018-01-22T07:22:59.188Z,,33.9,29.2,,,50,
2018-01-22T07:23:09.126Z,,34,29.2,,,50,
2018-01-22T07:23:19.154Z,,34.4,29.1,,,50,
2018-01-22T07:23:29.212Z,,34.8,29.1,,,50,
2018-01-22T07:23:39.218Z,,35.1,29.1,,,50,
2018-01-22T07:23:49.230Z,,35.3,29.1,30,,50,
2018-01-22T07:23:59.210Z,,35.4,29.1,,,50,
2018-01-22T07:24:09.322Z,,35.6,29.1,,,50,
2018-01-22T07:24:19.208Z,,35.8,29.1,29,,50,
2018-01-22T07:24:29.220Z,,36,29.1,,,50,
2018-01-22T07:24:39.237Z,,36.2,29.1,,,50,
2018-01-22T07:24:49.173Z,,36.4,29.1,,,50,
2018-01-22T07:24:59.152Z,,36.6,29.1,30,,50,
2018-01-22T07:25:09.194Z,,36.8,29.1,,,50,
2018-01-22T07:25:19.131Z,,37.1,29.1,29,,50,
2018-01-22T07:25:29.162Z,,37.2,29.1,,,50,
2018-01-22T07:25:39.212Z,,37.4,29.1,30,,50,
2018-01-22T07:25:49.145Z,,37.5,29.1,29,,50,
2018-01-22T07:25:59.143Z,,37.7,29.1,,,50,
2018-01-22T07:26:09.137Z,,37.9,29.1,30,,50,
2018-01-22T07:26:19.126Z,,38,29.1,30,,50,
2018-01-22T07:26:29.333Z,,38.2,29.1,29,,50,
2018-01-22T07:26:39.206Z,,38.3,29.1,,,50,
2018-01-22T07:26:49.199Z,,38.5,29.1,,,50,
2018-01-22T07:26:59.136Z,,38.6,29.1,30,,50,
2018-01-22T07:27:09.170Z,,38.8,29.1,29,,50,
2018-01-22T07:27:49.567Z,,39.2,29.1,29,,50,
2018-01-22T07:27:49.568Z,1,38.7,29.1,0,,50,0
2018-01-22T07:27:51.008Z,,36.5,29.1,,,50,
2018-01-22T07:27:59.298Z,,34.9,29.1,,,50,
2018-01-22T07:28:09.211Z,,34.5,29.1,,,50,
2018-01-22T07:28:19.177Z,,34.4,29.1,,,50,
2018-01-22T07:28:29.154Z,,,29.1,,,50,
2018-01-22T07:28:39.285Z,,,29.1,,,50,
2018-01-22T07:28:49.175Z,,,29.1,,,50,
2018-01-22T07:28:59.292Z,,34.3,29.1,,,50,
2018-01-22T07:29:09.172Z,,34.2,29.1,,,50,
2018-01-22T07:29:19.127Z,,34.1,29.1,,,50,
2018-01-22T07:29:29.136Z,,34,29.1,,,50,
2018-01-22T07:29:39.148Z,,,29.1,,,50,
2018-01-22T07:29:49.255Z,,,29.1,,,50,
2018-01-22T07:29:59.265Z,,,29.1,,,50,
2018-01-22T07:30:09.306Z,,,29.1,,,50,
2018-01-22T07:30:19.127Z,,,29.1,,,50,
2018-01-22T07:30:29.193Z,,33.9,29.1,,,50,
2018-01-22T07:30:39.135Z,,,29.1,,,50,
2018-01-22T07:30:49.166Z,,,29.1,,,50,
2018-01-22T07:30:59.245Z,,,29.1,,,50,
2018-01-22T07:31:09.269Z,,,29.1,,,50,
2018-01-22T07:31:19.127Z,,,29.1,,,50,
2018-01-22T07:31:29.193Z,,33.8,29.1,,,50,
2018-01-22T07:31:39.168Z,,,29.1,,,50,
2018-01-22T07:31:49.171Z,,33.9,29.1,,,50,
2018-01-22T07:31:59.227Z,,33.8,29.1,,,50,
2018-01-22T07:32:09.156Z,,,29.1,,,50,
2018-01-22T07:32:19.129Z,,,29.1,,,50,
2018-01-22T07:32:29.206Z,,,29.1,,,50,
2018-01-22T07:32:39.309Z,,,29.1,,,50,
2018-01-22T07:32:49.326Z,,33.9,29.1,,,50,
2018-01-22T07:32:59.168Z,,33.8,29.1,,,50,
2018-01-22T07:33:09.198Z,,33.9,29.1,,,50,
2018-01-22T07:33:19.147Z,,,29.1,,,50,
2018-01-22T07:33:29.169Z,,,29.1,,,50,
2018-01-22T07:33:39.871Z,,,29.1,,,50,
2018-01-22T07:33:49.283Z,,,29.1,,,50,
2018-01-22T07:33:59.217Z,,,29.1,,,50,
2018-01-22T07:34:09.231Z,,34,29.1,,,50,
2018-01-22T07:34:19.156Z,,,29.1,,,50,
2018-01-22T07:34:29.216Z,,,29.1,,,50,
2018-01-22T07:34:39.191Z,,,29.1,,,50,
2018-01-22T07:34:49.192Z,,,29.1,,,50,
2018-01-22T07:34:59.206Z,,34.1,29.1,,,50,
2018-01-22T07:35:09.225Z,,,29.1,,,50,
2018-01-22T07:35:19.155Z,,,29.1,,,50,
2018-01-22T07:35:29.196Z,,,29.1,,,50,
2018-01-22T07:35:39.130Z,,34.2,29.1,,,50,
2018-01-22T07:35:49.168Z,,,29.1,,,50,
2018-01-22T07:35:59.161Z,,,29.1,,,50,
2018-01-22T07:36:09.162Z,,,29.1,,,50,
2018-01-22T07:36:19.127Z,,,29.1,,,50,
2018-01-22T07:36:29.176Z,,,29.1,,,50,
2018-01-22T07:36:39.212Z,,,29.1,,,50,
2018-01-22T07:36:49.268Z,,,29.1,,,50,
2018-01-22T07:36:59.193Z,,34.3,29.1,,,50,
2018-01-22T07:37:09.187Z,,,29.1,,,50,
2018-01-22T07:37:19.128Z,,,29.1,,,50,
2018-01-22T07:37:29.229Z,,,29.1,,,50,
2018-01-22T07:37:39.219Z,,,29.1,,,50,
2018-01-22T07:37:49.181Z,,,29.1,,,50,
2018-01-22T07:37:59.173Z,,,29.1,,,50,
2018-01-22T07:38:09.204Z,,,29.1,,,50,
2018-01-22T07:38:19.247Z,,,29.1,,,50,
2018-01-22T07:38:29.182Z,,,29.1,,,50,
2018-01-22T07:38:39.129Z,,,29.1,,,50,
2018-01-22T07:38:49.173Z,,,29.1,,,50,
2018-01-22T07:38:59.288Z,,,29,,,50,
2018-01-22T07:39:09.181Z,,34.2,29,,,50,
2018-01-22T07:39:19.148Z,,34.3,29,,,50,
2018-01-22T07:39:29.129Z,,34.2,29,,,50,
2018-01-22T07:39:39.133Z,,34.3,29,,,50,
2018-01-22T07:39:49.158Z,,34.2,29,,,50,
2018-01-22T07:39:59.155Z,,,29,,,50,
2018-01-22T07:40:09.328Z,,,29,,,50,
2018-01-22T07:40:19.227Z,,,29,,,50,
2018-01-22T07:40:29.198Z,,,29,,,50,
2018-01-22T07:40:39.158Z,,,29,,,50,
2018-01-22T07:40:49.152Z,,,29,,,50,
2018-01-22T07:40:59.168Z,,,29,,,50,
2018-01-22T07:41:09.182Z,,,29,,,50,
2018-01-22T07:41:19.133Z,,,29,,,50,
2018-01-22T07:41:29.206Z,,,29,,,50,
2018-01-22T07:41:39.229Z,,,29,,,50,
2018-01-22T07:41:49.186Z,,,29,,,50,
2018-01-22T07:41:59.302Z,,34.1,29,,,50,
2018-01-22T07:42:09.262Z,,,29,,,50,
2018-01-22T07:42:19.232Z,,,29,,,50,
2018-01-22T07:42:29.170Z,,,29,,,50,
2018-01-22T07:42:39.191Z,,,29,,,50,
2018-01-22T07:42:49.129Z,,,29,,,50,
2018-01-22T07:42:59.132Z,,,29,,,50,
2018-01-22T07:43:09.227Z,1,34.1,28.9,45,,50,0
2018-01-22T07:43:19.133Z,,39.5,29,35,,50,
2018-01-22T07:43:29.149Z,,39.5,28.9,30,,50,
2018-01-22T07:43:39.209Z,,37.6,28.9,29,,50,
2018-01-22T07:43:49.192Z,,35.9,28.9,,,50,
2018-01-22T07:43:59.162Z,,35.3,28.9,,,50,
2018-01-22T07:44:09.135Z,,35.2,28.9,,,50,
2018-01-22T07:44:19.244Z,,35.4,28.9,,,50,
2018-01-22T07:44:29.207Z,,35.8,28.9,,,50,
2018-01-22T07:44:39.335Z,,36.2,28.9,29,,50,
2018-01-22T07:44:49.175Z,,36.4,28.9,,,50,
2018-01-22T07:44:59.155Z,,36.5,28.9,30,,50,
2018-01-22T07:45:09.219Z,,36.7,28.9,,,50,
2018-01-22T07:45:19.164Z,,36.9,28.9,29,,50,
2018-01-22T07:45:29.286Z,,37.1,28.9,30,,50,
2018-01-22T07:45:39.269Z,,37.4,28.9,29,,50,
2018-01-22T07:45:49.142Z,,37.5,28.9,,,50,
2018-01-22T07:45:59.274Z,,37.7,28.9,,,50,
2018-01-22T07:46:09.137Z,,37.8,28.9,30,,50,
2018-01-22T07:46:19.140Z,,38,28.9,29,,50,
2018-01-22T07:46:29.167Z,,38.1,28.9,,,50,
2018-01-22T07:46:39.174Z,,38.3,28.9,,,50,
2018-01-22T07:46:49.155Z,,38.4,28.9,,,50,
2018-01-22T07:46:59.154Z,,38.5,28.9,,,50,
2018-01-22T07:47:09.160Z,,38.7,28.9,,,50,
2018-01-22T07:47:19.284Z,,38.9,28.9,,,50,
2018-01-22T07:47:29.131Z,,39.1,28.9,,,50,
2018-01-22T07:47:39.133Z,,39.3,28.9,,,50,
2018-01-22T07:47:49.170Z,,39.4,28.9,30,,50,
2018-01-22T07:47:59.135Z,,39.6,29,29,,50,
2018-01-22T07:48:09.138Z,,39.7,28.9,,,50,
2018-01-22T07:48:19.238Z,,39.9,29,,,50,
2018-01-22T07:48:29.131Z,,40,29,,,50,
2018-01-22T07:48:39.152Z,,40.2,29,,,50,
2018-01-22T07:48:49.355Z,,40.3,29,,,50,
2018-01-22T07:48:59.225Z,,40.5,29,,,50,
2018-01-22T07:49:09.132Z,1,38.9,29,0,,50,0
2018-01-22T07:49:19.131Z,,36.7,29,,,50,
2018-01-22T07:49:29.163Z,,35.9,29,,,50,
2018-01-22T07:49:39.157Z,,35.7,29,,,50,
2018-01-22T07:49:49.303Z,,,29,,,50,
2018-01-22T07:49:59.134Z,,,29,,,50,
2018-01-22T07:50:09.140Z,,,29,,,50,
2018-01-22T07:50:19.129Z,,,29,,,50,
2018-01-22T07:50:29.143Z,,35.6,29,,,50,
2018-01-22T07:50:39.185Z,,35.5,29,,,50,
2018-01-22T07:50:49.164Z,,35.4,29.1,,,50,
2018-01-22T07:50:59.145Z,,35.3,29.1,,,50,
2018-01-22T07:51:09.204Z,,,29.1,,,50,
2018-01-22T07:51:19.130Z,,,29.1,,,50,
2018-01-22T07:51:29.166Z,,,29.1,,,50,
2018-01-22T07:51:39.131Z,,,29.1,,,50,
2018-01-22T07:51:49.160Z,,35.2,29.1,,,50,
2018-01-22T07:51:59.174Z,,,29.1,,,50,
2018-01-22T07:52:09.131Z,,35.2,29.1,,,50,
2018-01-22T07:52:19.129Z,,,29.1,,,50,
2018-01-22T07:52:29.170Z,,35.1,29.1,,,50,
2018-01-22T07:52:39.142Z,,,29.1,,,50,
2018-01-22T07:52:49.130Z,,,29.1,,,50,
2018-01-22T07:52:59.129Z,,,29.1,,,50,
2018-01-22T07:53:09.176Z,,,29.1,,,50,
2018-01-22T07:53:19.139Z,,,29.1,,,50,
2018-01-22T07:53:29.162Z,,,29.1,,,50,
2018-01-22T07:53:39.284Z,,,29.1,,,50,
2018-01-22T07:53:49.214Z,,,29.1,,,50,
2018-01-22T07:53:59.160Z,,,29.1,,,50,
2018-01-22T07:54:09.137Z,,,29.1,,,50,
2018-01-22T07:54:19.137Z,,,29.1,,,50,
2018-01-22T07:54:29.173Z,,,29.1,,,50,
2018-01-22T07:54:39.129Z,,,29.2,,,50,
2018-01-22T07:54:49.270Z,,,29.2,,,50,
2018-01-22T07:54:59.313Z,,,29.2,,,50,
2018-01-22T07:55:09.340Z,,35.2,29.2,,,50,
2018-01-22T07:55:19.184Z,,,29.2,,,50,
2018-01-22T07:55:29.312Z,,,29.2,,,50,
2018-01-22T07:55:39.130Z,,,29.2,,,50,
2018-01-22T07:55:49.296Z,,35.3,29.2,,,50,
2018-01-22T07:55:59.221Z,,,29.2,,,50,
2018-01-22T07:56:09.157Z,,,29.2,,,50,
2018-01-22T07:56:19.153Z,,,29.2,,,50,
2018-01-22T07:56:29.139Z,,35.4,29.2,,,50,
2018-01-22T07:56:39.130Z,,,29.2,,,50,
2018-01-22T07:56:49.129Z,,,29.2,,,50,
2018-01-22T07:56:59.130Z,,,29.2,,,50,
2018-01-22T07:57:09.152Z,,,29.2,,,50,
2018-01-22T07:57:19.148Z,,,29.2,,,50,
2018-01-22T07:57:29.145Z,,35.5,29.2,,,50,
2018-01-22T07:57:39.160Z,,,29.2,,,50,
2018-01-22T07:57:49.130Z,,,29.2,,,50,
2018-01-22T07:57:59.129Z,,,29.2,,,50,
2018-01-22T07:58:09.183Z,,,29.2,,,50,
2018-01-22T07:58:19.130Z,,,29.2,,,50,
2018-01-22T07:58:29.142Z,,,29.2,,,50,
2018-01-22T07:58:39.154Z,,,29.2,,,50,
2018-01-22T07:58:49.163Z,,,29.2,,,50,
2018-01-22T07:58:59.156Z,,,29.2,,,50,
2018-01-22T07:59:09.133Z,,,29.2,,,50,
2018-01-22T07:59:19.130Z,,,29.2,,,50,
2018-01-22T07:59:29.137Z,,,29.2,,,50,
2018-01-22T07:59:39.158Z,,,29.2,,,50,
2018-01-22T07:59:49.143Z,,,29.2,,,50,
2018-01-22T07:59:59.157Z,,,29.2,,,50,
2018-01-22T08:00:09.140Z,,,29.2,,,50,
2018-01-22T08:00:19.187Z,,,29.2,,,50,
2018-01-22T08:00:29.215Z,,,29.2,,,50,
2018-01-22T08:00:39.261Z,,,29.1,,,50,
2018-01-22T08:00:49.257Z,,,29.2,,,50,
2018-01-22T08:00:59.248Z,,,29.2,,,50,
2018-01-22T08:01:09.159Z,,,29.1,,,50,
2018-01-22T08:01:19.130Z,,,29.1,,,50,
2018-01-22T08:01:29.242Z,,35.4,29.1,,,50,
2018-01-22T08:01:39.157Z,,,29.1,,,50,
2018-01-22T08:01:49.134Z,,,29.1,,,50,
2018-01-22T08:01:59.148Z,,,29.1,,,50,
2018-01-22T08:02:09.149Z,,,29.1,,,50,
2018-01-22T08:02:19.131Z,,,29.1,,,50,
2018-01-22T08:02:29.148Z,,,29.1,,,50,
2018-01-22T08:02:39.158Z,,,29.1,,,50,
2018-01-22T08:02:49.136Z,,,29.1,,,50,
2018-01-22T08:02:59.162Z,,,29.1,,,50,
2018-01-22T08:03:09.154Z,,,29.1,,,50,
2018-01-22T08:03:19.130Z,,,29.1,,,50,
2018-01-22T08:03:29.130Z,,35.3,29.1,,,50,
2018-01-22T08:03:39.136Z,,,29.1,,,50,
2018-01-22T08:03:49.130Z,,,29.1,,,50,
2018-01-22T08:03:59.169Z,,,29.1,,,50,
2018-01-22T08:04:09.165Z,,,29.1,,,50,
2018-01-22T08:04:19.130Z,,,29.1,,,50,
2018-01-22T08:04:29.130Z,,,29.1,,,50,
2018-01-22T08:04:39.154Z,,,29.1,,,50,
2018-01-22T08:04:49.187Z,,35.2,29.1,,,50,
2018-01-22T08:04:59.146Z,,35.3,29.1,,,50,
2018-01-22T08:05:09.131Z,,35.2,29.1,,,50,
2018-01-22T08:05:19.138Z,,,29.1,,,50,
2018-01-22T08:05:29.130Z,,,29.1,,,50,
2018-01-22T08:05:39.233Z,,,29.1,,,50,
2018-01-22T08:05:49.138Z,,,29.1,,,50,
2018-01-22T08:05:59.154Z,,,29.1,,,50,
2018-01-22T08:06:09.171Z,,,29.1,,,50,
2018-01-22T08:06:19.155Z,,,29.1,,,50,
2018-01-22T08:06:29.130Z,,,29.1,,,50,
2018-01-22T08:06:39.161Z,,35.1,29.1,,,50,
2018-01-22T08:06:49.131Z,,,29.1,,,50,
2018-01-22T08:06:59.154Z,,,29.1,,,50,
2018-01-22T08:07:09.132Z,,,29.1,,,50,
2018-01-22T08:07:19.136Z,,,29,,,50,
2018-01-22T08:07:29.131Z,,,29,,,50,
2018-01-22T08:07:39.130Z,,,29,,,50,
2018-01-22T08:07:49.131Z,,,29,,,50,
2018-01-22T08:07:59.131Z,,,29,,,50,
2018-01-22T08:08:09.173Z,,,29,,,50,
2018-01-22T08:08:19.149Z,,34.9,29,,,50,
2018-01-22T08:08:29.130Z,,34.9,29,,,50,
2018-01-22T08:08:39.145Z,,,29,,,50,
