Time,PrimT,HwTSet,ActPow,HwTOutlet,HwActive,ChActive,PrimTSet
2018-02-02T11:21:48.840Z,47.7,50,29,34,,,
2018-02-02T11:21:58.849Z,47.8,50,30,34,,,
2018-02-02T11:22:08.998Z,47.9,50,29,34,,,
2018-02-02T11:22:18.872Z,48,,,,,,
2018-02-02T11:22:28.840Z,48.1,50,,33.9,,,
2018-02-02T11:22:38.861Z,,50,,33.9,,,
2018-02-02T11:22:48.851Z,47.8,50,,33.9,0,2,
2018-02-02T11:22:58.841Z,45.6,50,,33.9,,,
2018-02-02T11:23:08.841Z,44.3,50,,33.9,,,
2018-02-02T11:23:18.840Z,43.6,50,,33.9,,,
2018-02-02T11:23:28.840Z,43.4,,,,,,
2018-02-02T11:23:38.840Z,,50,,33.8,,,
2018-02-02T11:23:48.841Z,,50,,33.8,,,
2018-02-02T11:23:58.840Z,,50,,33.8,,,
2018-02-02T11:24:08.840Z,43.3,,,,,,
2018-02-02T11:24:18.841Z,43.2,50,,33.8,,,
2018-02-02T11:24:28.845Z,43,50,,33.8,,,
2018-02-02T11:24:38.842Z,42.9,,,,,,
2018-02-02T11:24:48.840Z,42.8,50,,33.7,,,
2018-02-02T11:24:58.846Z,42.7,50,,33.7,,,
2018-02-02T11:25:08.840Z,,50,,33.7,,,
2018-02-02T11:25:18.840Z,42.6,,,,,,
2018-02-02T11:25:28.846Z,,50,,33.7,,,
2018-02-02T11:25:38.844Z,,50,,33.7,,,
2018-02-02T11:25:48.842Z,42.3,50,,33.7,,,
2018-02-02T11:25:58.840Z,,50,,33.7,,,
2018-02-02T11:26:18.846Z,,50,,33.7,,,
2018-02-02T11:26:28.840Z,,50,,33.7,,,
2018-02-02T11:26:38.843Z,42.2,,,,,,
2018-02-02T11:26:48.840Z,,50,,33.6,,,
2018-02-02T11:26:58.840Z,,50,,33.6,,,
2018-02-02T11:27:08.878Z,,50,,33.6,,,
2018-02-02T11:27:28.841Z,,50,,33.6,,,
2018-02-02T11:27:38.842Z,,50,,33.6,,,
2018-02-02T11:27:58.842Z,,50,,33.6,,,
2018-02-02T11:28:08.841Z,,50,,33.6,,,
2018-02-02T11:28:28.850Z,,50,,33.5,,,
2018-02-02T11:28:38.896Z,,50,,33.5,,,
2018-02-02T11:28:48.840Z,42.3,,,,,,
2018-02-02T11:28:58.840Z,,50,,33.5,,,
2018-02-02T11:29:08.917Z,,50,,33.5,,,
2018-02-02T11:29:18.953Z,42.4,,,,,,
2018-02-02T11:29:28.841Z,,50,,33.5,,,
2018-02-02T11:29:38.842Z,,50,,33.5,,,
2018-02-02T11:29:48.923Z,42.6,,,,0,0,5
2018-02-02T11:29:58.846Z,,50,,33.4,,,
2018-02-02T11:30:08.844Z,,50,,33.4,,,
2018-02-02T11:30:28.841Z,,50,,33.4,,,
2018-02-02T11:30:38.840Z,,50,,33.4,,,
2018-02-02T11:30:58.846Z,42.7,50,,33.4,,,
2018-02-02T11:31:08.842Z,,50,,33.4,,,
2018-02-02T11:31:18.845Z,42.7,,,,,,
2018-02-02T11:31:28.839Z,,50,,33.4,,,
2018-02-02T11:31:38.845Z,,50,,33.3,,,
2018-02-02T11:31:48.840Z,42.7,,,,,,
2018-02-02T11:31:58.840Z,42.6,50,,33.3,,,
2018-02-02T11:32:08.840Z,,50,,33.3,,,
2018-02-02T11:32:28.840Z,,50,,33.3,,,
2018-02-02T11:32:38.840Z,,50,,33.3,,,
2018-02-02T11:32:58.842Z,,50,,33.2,,,
2018-02-02T11:33:08.840Z,,50,,33.2,,,
2018-02-02T11:33:28.839Z,,50,,33.2,,,
2018-02-02T11:33:38.845Z,,50,,33.2,,,
2018-02-02T11:33:48.842Z,42.4,,,,,,
2018-02-02T11:33:58.840Z,,50,,33.2,,,
2018-02-02T11:34:08.843Z,,50,,33.2,,,
2018-02-02T11:34:28.841Z,,50,,33.2,,,
2018-02-02T11:34:38.841Z,,50,,33.2,,,
2018-02-02T11:34:58.839Z,42.3,50,,33.1,,,
2018-02-02T11:35:08.844Z,,50,,33.1,,,
2018-02-02T11:35:28.839Z,,50,,33.1,,,
2018-02-02T11:35:38.842Z,,50,,33.1,,,
2018-02-02T11:35:58.840Z,,50,,32.9,,,
2018-02-02T11:36:08.840Z,,50,,32.9,,,
2018-02-02T11:36:18.839Z,42.2,,,,,,
2018-02-02T11:36:28.840Z,,50,,32.9,,,
2018-02-02T11:36:38.839Z,,50,,32.9,,,
2018-02-02T11:36:48.839Z,,50,,36.2,0,0,0
2018-02-02T11:36:58.840Z,41.5,50,,40.5,,,
2018-02-02T11:37:08.839Z,41.4,,,,,,
2018-02-02T11:37:18.840Z,41.3,50,,40.4,,,
2018-02-02T11:37:38.844Z,,50,,40.2,,,
2018-02-02T11:37:48.839Z,,50,,40.1,,,
2018-02-02T11:37:58.899Z,41.2,50,,39.9,0,0,
2018-02-02T11:38:18.879Z,,50,,39.7,,,
2018-02-02T11:38:28.840Z,,50,,39.6,,,
2018-02-02T11:38:48.840Z,41.1,50,,39.4,,,
2018-02-02T11:38:58.841Z,,50,,39.3,,,
2018-02-02T11:39:08.839Z,,50,,39.2,,,
2018-02-02T11:39:28.840Z,,50,,38.9,,,
2018-02-02T11:39:38.847Z,,50,,38.8,,,
2018-02-02T11:39:58.840Z,41,50,,38.6,,,
2018-02-02T11:40:08.840Z,,50,,38.5,,,
2018-02-02T11:40:28.839Z,,50,,38.4,,,
2018-02-02T11:40:38.839Z,,50,,38.3,,,
2018-02-02T11:40:58.839Z,40.9,50,,38.1,,,
2018-02-02T11:41:08.845Z,40.9,50,,38,,,
2018-02-02T11:41:18.839Z,40.9,,0,,0,0,5
2018-02-02T11:41:28.858Z,,50,,37.9,,,
2018-02-02T11:41:38.849Z,,50,,37.8,,,
2018-02-02T11:42:07.233Z,,50,,37.7,,,
2018-02-02T11:42:08.842Z,,50,,37.6,,,
2018-02-02T11:42:18.853Z,40.8,,,,,,
2018-02-02T11:42:28.839Z,,50,,37.5,,,
2018-02-02T11:42:38.839Z,,50,,37.4,,,
2018-02-02T11:42:58.843Z,,50,,37.3,,,
2018-02-02T11:43:08.839Z,,50,,37.2,,,
2018-02-02T11:43:18.843Z,40.7,,,,,,
2018-02-02T11:43:28.841Z,,50,,37.1,,,
2018-02-02T11:43:38.839Z,,50,,36.9,,,
2018-02-02T11:43:58.841Z,,50,,36.8,,,
2018-02-02T11:44:08.839Z,,50,,36.7,,,
2018-02-02T11:44:18.839Z,40.6,,,,,,
2018-02-02T11:44:28.841Z,,50,,36.6,,,
2018-02-02T11:44:38.842Z,,50,,36.6,,,
2018-02-02T11:44:58.841Z,,50,,36.4,,,
2018-02-02T11:45:09.071Z,,50,,36.4,,,
2018-02-02T11:45:18.932Z,40.5,,,,,,
2018-02-02T11:45:28.921Z,,50,,36.3,,,
2018-02-02T11:45:38.920Z,,50,,36.2,,,
2018-02-02T11:45:58.839Z,,50,,36.1,,,
2018-02-02T11:46:09.036Z,,50,,36,,,
2018-02-02T11:46:18.839Z,40.4,,,,,,
2018-02-02T11:46:28.839Z,,50,,36,,,
2018-02-02T11:46:38.844Z,,50,,35.9,,,
2018-02-02T11:46:58.839Z,,50,,35.8,,,
2018-02-02T11:47:08.839Z,,50,,35.8,,,
2018-02-02T11:47:28.840Z,40.3,50,,35.7,,,
2018-02-02T11:47:38.839Z,,50,,35.6,,,
2018-02-02T11:47:58.840Z,,50,,35.5,,,
2018-02-02T11:48:08.840Z,,50,,35.5,,,
2018-02-02T11:48:28.839Z,40.2,50,,35.4,,,
2018-02-02T11:48:38.846Z,,50,,35.3,,,
2018-02-02T11:48:58.840Z,,50,,35.2,,,
2018-02-02T11:49:08.839Z,,50,,35.2,,,
2018-02-02T11:49:28.839Z,,50,,35.1,,,
2018-02-02T11:49:38.839Z,,50,,35.1,,,
2018-02-02T11:49:48.839Z,40.1,,,,,,
2018-02-02T11:49:58.839Z,,50,,34.9,,,
2018-02-02T11:50:08.839Z,,50,,34.8,,,
2018-02-02T11:50:43.357Z,,50,,34.8,,,
2018-02-02T11:50:43.366Z,,50,,34.7,,,
2018-02-02T11:50:58.860Z,,50,,34.7,,,
2018-02-02T11:51:08.839Z,,50,,34.6,,,
2018-02-02T11:51:28.842Z,40,50,,34.5,,,
2018-02-02T11:51:38.839Z,,50,,34.5,,,
2018-02-02T11:51:58.839Z,,50,,34.4,,,
2018-02-02T11:52:08.839Z,,50,,34.4,,,
2018-02-02T11:52:28.839Z,,50,,34.3,,,
2018-02-02T11:52:38.863Z,,50,,34.3,,,
2018-02-02T11:52:58.839Z,39.9,50,,34.2,,,
2018-02-02T11:53:08.838Z,,50,,34.2,,,
2018-02-02T11:53:28.839Z,,50,,34.1,,,
2018-02-02T11:53:38.894Z,,50,,34.1,,,
2018-02-02T11:53:58.840Z,,50,,34,,,
2018-02-02T11:54:08.863Z,,50,,34,,,
2018-02-02T11:54:28.839Z,,50,,33.9,,,
2018-02-02T11:54:38.839Z,,50,,33.9,,,
2018-02-02T11:54:58.839Z,,50,,33.8,,,
2018-02-02T11:55:08.847Z,,50,,33.8,,,
2018-02-02T11:55:18.839Z,39.8,,,,,,
2018-02-02T11:55:28.839Z,,50,,33.7,,,
2018-02-02T11:55:38.839Z,,50,,33.7,,,
2018-02-02T11:55:58.839Z,,50,,33.6,,,
2018-02-02T11:56:08.895Z,,50,,33.6,,,
2018-02-02T11:56:28.839Z,,50,,33.5,,,
2018-02-02T11:56:38.839Z,,50,,33.5,,,
2018-02-02T11:56:58.839Z,39.7,50,,33.4,,,
2018-02-02T11:57:08.843Z,,50,,33.4,,,
2018-02-02T11:57:28.838Z,,50,,33.3,,,
2018-02-02T11:57:38.840Z,,50,,33.3,,,
2018-02-02T11:57:58.839Z,,50,,33.3,,,
2018-02-02T11:58:08.851Z,,50,,33.2,,,
2018-02-02T11:58:28.851Z,,50,,33.2,,,
2018-02-02T11:58:38.839Z,,50,,33.2,,,
2018-02-02T11:58:58.840Z,39.6,50,,33.1,,,
2018-02-02T11:59:08.839Z,,50,,33.1,,,
2018-02-02T11:59:28.851Z,,50,,32.9,,,
2018-02-02T11:59:38.838Z,,50,,32.9,,,
2018-02-02T11:59:58.839Z,,50,,32.8,,,
2018-02-02T12:00:08.838Z,,50,,32.8,,,
2018-02-02T12:00:28.839Z,,50,,32.8,,,
2018-02-02T12:00:38.839Z,,50,,32.8,,,
2018-02-02T12:00:58.838Z,,50,,32.7,,,
2018-02-02T12:01:08.839Z,,50,,32.7,,,
2018-02-02T12:01:18.838Z,39.5,,,,,,
2018-02-02T12:01:28.839Z,,50,,32.6,,,
2018-02-02T12:01:38.840Z,,50,,32.6,,,
2018-02-02T12:01:58.843Z,,50,,32.6,,,
2018-02-02T12:02:08.899Z,,50,,32.5,,,
2018-02-02T12:02:28.839Z,,50,,32.5,,,
2018-02-02T12:02:38.839Z,,50,,32.5,,,
2018-02-02T12:02:58.839Z,,50,,32.4,,,
2018-02-02T12:03:08.838Z,,50,,32.4,,,
2018-02-02T12:03:28.842Z,39.4,50,,32.4,,,
2018-02-02T12:03:38.839Z,,50,,32.3,,,
2018-02-02T12:04:07.551Z,,50,,32.3,,,
2018-02-02T12:04:09.443Z,,50,,32.3,,,
2018-02-02T12:04:28.838Z,,50,,32.2,,,
2018-02-02T12:04:38.838Z,,50,,32.2,,,
2018-02-02T12:04:58.839Z,,50,,32.2,,,
2018-02-02T12:05:08.839Z,,50,,32.2,,,
2018-02-02T12:05:18.838Z,39.3,,,,,,
2018-02-02T12:05:28.839Z,,50,,32.1,,,
2018-02-02T12:05:38.839Z,,50,,32.1,,,
2018-02-02T12:05:58.843Z,,50,,32,,,
2018-02-02T12:06:08.839Z,,50,,32,,,
2018-02-02T12:06:28.845Z,,50,,32,,,
2018-02-02T12:06:38.838Z,,50,,32,,,
2018-02-02T12:06:58.839Z,,50,,31.9,,,
2018-02-02T12:07:08.841Z,,50,,31.9,,,
2018-02-02T12:07:28.841Z,39.2,50,,31.9,,,
2018-02-02T12:07:38.905Z,,50,,31.9,,,
2018-02-02T12:07:58.839Z,,50,,31.8,,,
2018-02-02T12:08:08.838Z,,50,,31.8,,,
2018-02-02T12:08:28.934Z,,50,,31.8,,,
2018-02-02T12:08:38.891Z,,50,,31.6,,,
2018-02-02T12:08:58.838Z,,50,,31.6,,,
2018-02-02T12:09:08.839Z,,50,,31.6,,,
2018-02-02T12:09:28.838Z,39.1,50,,31.6,,,
2018-02-02T12:09:38.838Z,,50,,31.5,,,
2018-02-02T12:09:58.859Z,,50,,31.5,,,
2018-02-02T12:10:08.846Z,,50,,31.5,,,
2018-02-02T12:10:28.838Z,,50,,31.4,,,
2018-02-02T12:10:38.838Z,,50,,31.4,,,
2018-02-02T12:10:58.838Z,,50,,31.4,,,
2018-02-02T12:11:08.839Z,,50,,31.4,,,
2018-02-02T12:11:28.838Z,39.1,50,,31.4,,,
2018-02-02T12:11:38.869Z,39.1,50,,31.3,,,
2018-02-02T12:11:48.838Z,38.9,,,,,,
2018-02-02T12:11:58.839Z,,50,,31.3,,,
2018-02-02T12:12:08.839Z,,50,,31.3,,,
2018-02-02T12:12:28.864Z,,50,,31.3,,,
2018-02-02T12:12:38.845Z,,50,,31.2,,,
2018-02-02T12:12:58.842Z,,50,,31.2,,,
2018-02-02T12:13:08.900Z,,50,,31.2,,,
2018-02-02T12:13:28.838Z,,50,,31.2,,,
2018-02-02T12:13:38.838Z,,50,,31,,,
2018-02-02T12:13:58.842Z,38.8,50,,31,,,
2018-02-02T12:14:08.925Z,,50,,31,,,
2018-02-02T12:14:28.839Z,,50,,31,,,
2018-02-02T12:14:38.839Z,,50,,31,,,
2018-02-02T12:14:58.922Z,,50,,30.9,,,
2018-02-02T12:15:08.838Z,,50,,30.9,,,
2018-02-02T12:15:28.844Z,,50,,30.9,,,
2018-02-02T12:15:38.871Z,,50,,30.9,,,
2018-02-02T12:15:58.934Z,38.7,50,,30.8,,,
2018-02-02T12:16:08.841Z,,50,,30.8,,,
2018-02-02T12:16:28.838Z,,50,,30.8,,,
2018-02-02T12:16:38.838Z,,50,,30.8,,,
2018-02-02T12:16:58.840Z,,50,,30.8,,,
2018-02-02T12:17:08.838Z,,50,,30.7,,,
2018-02-02T12:17:28.838Z,,50,,30.7,,,
2018-02-02T12:17:38.838Z,,50,,30.7,,,
2018-02-02T12:17:58.879Z,,50,,30.7,,,
2018-02-02T12:18:26.618Z,38.6,50,,30.7,,,
2018-02-02T12:18:28.839Z,,50,,30.6,,,
2018-02-02T12:18:38.839Z,,50,,30.6,,,
2018-02-02T12:18:58.858Z,,50,,30.6,,,
2018-02-02T12:19:08.850Z,,50,,30.6,,,
2018-02-02T12:19:28.977Z,,50,,30.4,,,
2018-02-02T12:19:38.838Z,,50,,30.4,,,
2018-02-02T12:19:58.838Z,,50,,30.4,,,
2018-02-02T12:20:08.879Z,,50,,30.4,,,
2018-02-02T12:20:28.843Z,38.5,50,,30.4,,,
2018-02-02T12:20:38.838Z,,50,,30.4,,,
2018-02-02T12:20:58.870Z,,50,,30.3,,,
2018-02-02T12:21:08.888Z,,50,,30.3,,,
2018-02-02T12:21:28.839Z,,50,,30.3,,,
2018-02-02T12:21:39.279Z,,50,,30.3,,,
2018-02-02T12:21:58.839Z,,50,,30.3,,,
2018-02-02T12:22:08.841Z,,50,,30.2,,,
2018-02-02T12:22:28.840Z,38.4,50,,30.2,,,
2018-02-02T12:22:38.877Z,,50,,30.2,,,
2018-02-02T12:22:58.943Z,,50,,30.2,,,
2018-02-02T12:23:08.855Z,,50,,30.2,,,
2018-02-02T12:23:28.905Z,,50,,30.1,,,
2018-02-02T12:23:38.851Z,,50,,30.1,,,
2018-02-02T12:23:58.838Z,,50,,30.1,,,
2018-02-02T12:24:08.838Z,,50,,30.1,,,
2018-02-02T12:24:28.838Z,,50,,30.1,,,
2018-02-02T12:24:38.856Z,,50,,30.1,,,
2018-02-02T12:24:48.837Z,38.3,,,,,,
2018-02-02T12:24:58.838Z,,50,,30,,,
2018-02-02T12:25:08.850Z,,50,,30,,,
2018-02-02T12:25:28.838Z,,50,,30,,,
2018-02-02T12:25:38.883Z,,50,,30,,,
2018-02-02T12:25:58.864Z,,50,,30,,,
2018-02-02T12:26:08.838Z,,50,,30,,,
2018-02-02T12:26:28.844Z,,50,,29.8,,,
2018-02-02T12:26:38.844Z,,50,,29.8,,,
2018-02-02T12:26:58.838Z,38.2,50,,29.8,,,
2018-02-02T12:27:08.838Z,,50,,29.8,,,
2018-02-02T12:27:28.838Z,,50,,29.8,,,
2018-02-02T12:27:38.865Z,,50,,29.8,,,
2018-02-02T12:27:58.838Z,,50,,29.7,,,
2018-02-02T12:28:08.937Z,,50,,29.7,,,
2018-02-02T12:28:28.838Z,,50,,29.7,,,
2018-02-02T12:28:38.838Z,,50,,29.7,,,
2018-02-02T12:28:58.839Z,,50,,29.7,,,
2018-02-02T12:29:08.838Z,,50,,29.7,,,
2018-02-02T12:29:28.837Z,38.1,50,,29.7,,,
2018-02-02T12:29:38.844Z,,50,,29.7,,,
2018-02-02T12:29:58.847Z,,50,,29.6,,,
2018-02-02T12:30:08.837Z,,50,,29.6,,,
2018-02-02T12:30:28.838Z,,50,,29.6,,,
2018-02-02T12:30:38.839Z,,50,,29.6,,,
2018-02-02T12:30:58.838Z,,50,,29.6,,,
2018-02-02T12:31:08.838Z,,50,,29.6,,,
2018-02-02T12:31:28.838Z,38,50,,29.5,,,
2018-02-02T12:31:38.837Z,,50,,29.5,,,
2018-02-02T12:31:58.837Z,,50,,29.5,,,
2018-02-02T12:32:08.838Z,,50,,29.5,,,
2018-02-02T12:32:28.839Z,,50,,29.5,,,
2018-02-02T12:32:38.837Z,,50,,29.5,,,
2018-02-02T12:32:58.840Z,,50,,29.5,,,
2018-02-02T12:33:08.840Z,,50,,29.3,,,
2018-02-02T12:33:28.924Z,,50,,29.3,,,
2018-02-02T12:33:38.837Z,37.9,50,,29.3,,,
2018-02-02T12:33:48.838Z,37.9,50,,29.3,,,
2018-02-02T12:33:58.862Z,38,50,,29.3,,,
2018-02-02T12:34:08.868Z,37.9,,,,,,
2018-02-02T12:34:18.837Z,,50,,29.3,,,
2018-02-02T12:34:28.837Z,,50,,29.3,,,
2018-02-02T12:34:48.845Z,,50,,29.2,,,
2018-02-02T12:34:58.839Z,,50,,29.2,,,
2018-02-02T12:35:08.838Z,,50,,29.2,,,
2018-02-02T12:35:28.837Z,,50,,29.2,,,
2018-02-02T12:35:38.837Z,,50,,29.2,,,
2018-02-02T12:35:58.841Z,37.8,50,,29.2,,,
2018-02-02T12:36:08.838Z,,50,,29.2,,,
2018-02-02T12:36:28.879Z,,50,,29.1,,,
2018-02-02T12:36:38.848Z,,50,,29.1,,,
2018-02-02T12:36:58.841Z,,50,,29.1,,,
2018-02-02T12:37:08.837Z,,50,,29.1,,,
2018-02-02T12:37:28.862Z,,50,,29.1,,,
2018-02-02T12:37:38.838Z,,50,,29.1,,,
2018-02-02T12:37:58.846Z,,50,,29.1,,,
2018-02-02T12:38:08.843Z,,50,,29.1,,,
2018-02-02T12:38:28.837Z,37.7,50,,29,,,
2018-02-02T12:38:38.837Z,,50,,29,,,
2018-02-02T12:38:58.837Z,,50,,29,,,
2018-02-02T12:39:08.837Z,,50,,29,,,
2018-02-02T12:39:28.844Z,,50,,29,,,
2018-02-02T12:39:38.841Z,,50,,29,,,
2018-02-02T12:39:58.846Z,,50,,29,,,
2018-02-02T12:40:08.837Z,,50,,29,,,
2018-02-02T12:40:28.844Z,,50,,28.9,,,
2018-02-02T12:40:38.837Z,,50,,28.9,,,
2018-02-02T12:40:48.851Z,37.6,,,,,,
2018-02-02T12:40:58.837Z,,50,,28.9,,,
2018-02-02T12:41:08.904Z,,50,,28.9,,,
2018-02-02T12:41:28.871Z,37.6,50,0,28.9,0,0,5
2018-02-02T12:41:38.837Z,,50,,28.9,,,
2018-02-02T12:41:58.838Z,,50,,28.9,,,
2018-02-02T12:42:08.840Z,,50,,28.9,,,
2018-02-02T12:42:28.837Z,,50,,28.9,,,
2018-02-02T12:42:38.860Z,,50,,28.7,,,
2018-02-02T12:42:58.838Z,,50,,28.7,,,
2018-02-02T12:43:08.837Z,,50,,28.7,,,
2018-02-02T12:43:18.839Z,37.5,,,,,,
2018-02-02T12:43:28.837Z,,50,,28.7,,,
2018-02-02T12:43:38.837Z,,50,,28.7,,,
2018-02-02T12:44:11.433Z,,50,,28.7,,,
2018-02-02T12:44:28.934Z,,50,,28.7,,,
2018-02-02T12:44:38.837Z,,50,,28.7,,,
2018-02-02T12:44:58.888Z,,50,,28.6,,,
2018-02-02T12:45:08.846Z,,50,,28.6,,,
2018-02-02T12:45:28.837Z,37.4,50,,28.6,,,
2018-02-02T12:45:38.837Z,,50,,28.6,,,
2018-02-02T12:45:58.837Z,,50,,28.6,,,
2018-02-02T12:46:08.838Z,,50,,28.6,,,
2018-02-02T12:46:28.848Z,,50,,28.6,,,
2018-02-02T12:46:38.870Z,,50,,28.6,,,
2018-02-02T12:46:58.837Z,,50,,28.5,,,
2018-02-02T12:47:08.884Z,,50,,28.5,,,
2018-02-02T12:47:28.837Z,,50,,28.5,,,
2018-02-02T12:47:38.841Z,,50,,28.5,,,
2018-02-02T12:47:48.837Z,37.3,,,,,,
2018-02-02T12:47:58.846Z,,50,,28.5,,,
2018-02-02T12:48:08.836Z,,50,,28.5,,,
2018-02-02T12:48:28.839Z,,50,,28.5,,,
2018-02-02T12:48:38.846Z,,50,,28.5,,,
2018-02-02T12:48:58.837Z,,50,,28.5,,,
2018-02-02T12:49:08.837Z,,50,,28.5,,,
2018-02-02T12:49:28.844Z,,50,,28.4,,,
2018-02-02T12:49:38.842Z,,50,,28.4,,,
2018-02-02T12:49:58.846Z,37.2,50,,28.4,,,
2018-02-02T12:50:08.845Z,,50,,28.4,,,
2018-02-02T12:50:28.881Z,,50,,28.4,,,
2018-02-02T12:50:38.846Z,,50,,28.4,,,
2018-02-02T12:50:48.837Z,38.2,50,45,28.3,0,2,59
2018-02-02T12:50:58.864Z,42.8,50,37,28.4,,,
2018-02-02T12:51:08.838Z,36.6,50,29,28.4,,,
2018-02-02T12:51:18.842Z,33.9,50,30,28.4,,,
2018-02-02T12:51:28.838Z,30.9,50,29,28.4,,,
2018-02-02T12:51:38.838Z,29.4,50,30,28.4,,,
2018-02-02T12:51:48.837Z,28.8,,,,,,
2018-02-02T12:51:58.837Z,28.9,50,29,28.3,,,
2018-02-02T12:52:08.855Z,29.5,50,,28.4,1,0,0
2018-02-02T12:52:18.847Z,32.2,50,0,31.6,0,0,
2018-02-02T12:52:28.837Z,30.7,,,,,,
2018-02-02T12:52:38.900Z,30.5,50,,31.4,,,
2018-02-02T12:52:48.836Z,30.4,,,,,,
2018-02-02T12:52:58.837Z,,50,,31.4,,,
2018-02-02T12:53:08.839Z,,50,,31.4,,,
2018-02-02T12:53:18.837Z,31.4,50,43,31.4,0,2,59
2018-02-02T12:53:28.837Z,35.2,50,35,31.3,,,
2018-02-02T12:53:38.840Z,33.7,50,29,31.3,,,
2018-02-02T12:53:48.844Z,32,50,,31.3,,,
2018-02-02T12:53:58.839Z,30.5,50,29,31.3,,,
2018-02-02T12:54:08.837Z,30.2,,,,,,
2018-02-02T12:54:18.838Z,,50,,31.2,,,
2018-02-02T12:54:28.837Z,,50,,31.2,,,
2018-02-02T12:54:38.841Z,30.9,50,,31.2,,,
2018-02-02T12:54:48.837Z,31.4,,29,,,,
2018-02-02T12:54:58.887Z,31.7,50,,31,,,
2018-02-02T12:55:08.837Z,31.9,50,32,30.9,,,
2018-02-02T12:55:18.837Z,32.5,50,37,30.9,,,
2018-02-02T12:55:28.837Z,33.6,50,43,30.9,,,
2018-02-02T12:55:38.837Z,34.7,50,49,30.9,,,
2018-02-02T12:55:48.841Z,36,50,56,30.9,,,
2018-02-02T12:55:58.838Z,37.4,50,61,30.9,,,
2018-02-02T12:56:08.843Z,38.6,50,66,30.8,,,
2018-02-02T12:56:18.837Z,39.6,50,,30.8,,,
2018-02-02T12:56:28.836Z,40.1,,67,,,,
2018-02-02T12:56:38.836Z,40.6,50,,30.8,,,
2018-02-02T12:56:48.837Z,41,50,,30.8,,,
2018-02-02T12:56:58.843Z,41.3,50,,30.8,,,
2018-02-02T12:57:08.877Z,41.5,,,,,,
2018-02-02T12:57:18.837Z,41.7,50,,30.8,,,
2018-02-02T12:57:28.836Z,42,,,,,,
2018-02-02T12:57:38.851Z,42.3,50,,30.7,,,
2018-02-02T12:57:48.837Z,,50,,30.7,,,
2018-02-02T12:57:58.846Z,43,50,68,30.7,,,
2018-02-02T12:58:08.840Z,43.6,50,73,30.7,,,
2018-02-02T12:58:18.836Z,44.4,,,,,,
2018-02-02T12:58:28.848Z,45,50,74,30.7,,,
2018-02-02T12:58:38.840Z,45.5,,,,,,
2018-02-02T12:58:48.927Z,46,50,,30.6,,,
2018-02-02T12:58:58.837Z,46.5,50,,30.6,,,
2018-02-02T12:59:08.837Z,47,50,,30.6,,,
2018-02-02T12:59:18.837Z,47.4,,,,,,
2018-02-02T12:59:28.836Z,48,50,,30.6,,,
2018-02-02T12:59:38.836Z,48.5,,,,,,
2018-02-02T12:59:48.837Z,48.9,50,,30.6,,,
2018-02-02T12:59:58.838Z,49.3,50,,30.6,,,
2018-02-02T13:00:08.836Z,49.8,50,,30.6,,,
2018-02-02T13:00:18.841Z,50.2,,,,,,
2018-02-02T13:00:28.837Z,50.6,50,,30.6,,,
2018-02-02T13:00:38.836Z,51.2,,74,,,,
2018-02-02T13:00:48.839Z,51.6,50,75,30.6,,,
2018-02-02T13:00:58.836Z,52,50,,30.6,,,
2018-02-02T13:01:08.837Z,52.4,,,,,,
2018-02-02T13:01:18.840Z,52.9,50,,30.6,,,
2018-02-02T13:01:28.836Z,53.3,,,,,,
2018-02-02T13:01:38.836Z,53.7,50,,30.7,,,
2018-02-02T13:01:48.841Z,54.1,,77,,,,
2018-02-02T13:01:58.840Z,54.8,50,78,30.7,,,
2018-02-02T13:02:08.836Z,55.2,,,,,,
2018-02-02T13:02:18.904Z,55.7,50,,30.7,,,
2018-02-02T13:02:28.837Z,56.2,,,,,,
2018-02-02T13:02:38.852Z,56.5,50,76,30.7,,,
2018-02-02T13:02:48.843Z,,50,,30.7,,,
2018-02-02T13:02:58.837Z,57,50,,30.7,,,
2018-02-02T13:03:08.841Z,57.4,,75,,,,
2018-02-02T13:03:18.842Z,57.8,50,76,30.8,,,
2018-02-02T13:03:28.835Z,58.2,,,,,,
2018-02-02T13:03:38.836Z,58.5,50,,30.8,,,
2018-02-02T13:03:48.836Z,58.9,50,,30.9,,,
2018-02-02T13:03:58.842Z,59.1,50,,30.9,,,
2018-02-02T13:04:08.835Z,59.5,,70,,,,
2018-02-02T13:04:18.842Z,59.1,50,67,30.9,,,
2018-02-02T13:04:28.837Z,,50,,31,,,
2018-02-02T13:04:38.838Z,59.3,,64,,,,
2018-02-02T13:04:48.844Z,59.4,50,62,31,,,
2018-02-02T13:04:58.836Z,,50,59,31.2,,,
2018-02-02T13:05:08.837Z,,50,,31.2,,,
2018-02-02T13:05:18.836Z,59.3,,55,,,,
2018-02-02T13:05:28.836Z,59.1,50,53,31.3,,,
2018-02-02T13:05:38.841Z,,50,,31.3,,,
2018-02-02T13:05:51.794Z,59.4,,50,,,,
2018-02-02T13:05:58.835Z,59.3,50,48,31.4,,,
2018-02-02T13:06:08.835Z,,50,,31.4,,,
2018-02-02T13:06:18.926Z,,,44,,,,
2018-02-02T13:06:28.837Z,,50,42,31.5,,,
2018-02-02T13:06:38.835Z,,50,,31.5,,,
2018-02-02T13:06:48.835Z,59.3,,40,,,,
2018-02-02T13:06:58.845Z,,50,37,31.6,,,
2018-02-02T13:07:08.839Z,,50,,31.6,,,
