Time,HwActive,PrimT,HwTSet,HwTOutlet,ChActive,PrimTSet,ActPow
2017-11-09T12:19:43.762Z,,,52,29.7,,,
2017-11-09T12:20:13.770Z,,,52,29.7,,,
2017-11-09T12:20:23.756Z,,,52,29.6,,,
2017-11-09T12:20:33.783Z,,44.7,52,29.6,,,
2017-11-09T12:20:43.774Z,,,52,29.6,,,
2017-11-09T12:21:13.771Z,,,52,29.6,,,
2017-11-09T12:21:23.754Z,,,52,29.5,,,
2017-11-09T12:21:33.755Z,,,52,29.5,,,
2017-11-09T12:21:43.796Z,,,52,29.5,,,
2017-11-09T12:22:13.755Z,,44.6,52,29.5,,,
2017-11-09T12:22:23.759Z,,,52,29.3,,,
2017-11-09T12:22:33.758Z,,,52,29.3,,,
2017-11-09T12:22:43.757Z,,,52,29.3,,,
2017-11-09T12:23:13.912Z,,,52,29.3,,,
2017-11-09T12:23:23.825Z,,,52,29.2,,,
2017-11-09T12:23:33.814Z,,44.5,52,29.2,,,
2017-11-09T12:23:43.884Z,,,52,29.2,,,
2017-11-09T12:24:13.843Z,,,52,29.2,,,
2017-11-09T12:24:23.797Z,,,52,29.2,,,
2017-11-09T12:24:33.803Z,,,52,29.1,,,
2017-11-09T12:24:43.759Z,,,52,29.1,,,
2017-11-09T12:24:53.758Z,,44.4,,,,,
2017-11-09T12:25:13.819Z,,,52,29.1,,,
2017-11-09T12:25:23.755Z,,,52,29.1,,,
2017-11-09T12:25:33.806Z,,,52,29,,,
2017-11-09T12:25:43.785Z,,,52,29,,,
2017-11-09T12:26:13.754Z,,44.3,52,29,,,
2017-11-09T12:26:23.755Z,,,52,29,,,
2017-11-09T12:26:33.754Z,,,52,29,,,
2017-11-09T12:26:43.754Z,,,52,28.9,,,
2017-11-09T12:27:13.755Z,,,52,28.9,,,
2017-11-09T12:27:23.756Z,,,52,28.9,,,
2017-11-09T12:27:33.753Z,,44.2,52,28.9,,,
2017-11-09T12:27:43.786Z,,,52,28.7,,,
2017-11-09T12:28:13.756Z,,,52,28.7,,,
2017-11-09T12:28:23.754Z,,,52,28.7,,,
2017-11-09T12:28:33.780Z,,,52,28.7,,,
2017-11-09T12:28:43.755Z,,,52,28.7,,,
2017-11-09T12:28:53.754Z,,44.1,,,,,
2017-11-09T12:29:13.767Z,,,52,28.6,,,
2017-11-09T12:29:23.754Z,,,52,28.6,,,
2017-11-09T12:29:33.759Z,,,52,28.6,,,
2017-11-09T12:29:43.754Z,,,52,28.6,,,
2017-11-09T12:30:13.753Z,,44,52,28.6,,,
2017-11-09T12:30:23.757Z,,,52,28.6,,,
2017-11-09T12:30:33.762Z,,,52,28.5,,,
2017-11-09T12:30:43.757Z,,,52,28.5,,,
2017-11-09T12:31:13.765Z,,,52,28.5,,,
2017-11-09T12:31:23.755Z,,44,52,28.4,,,
2017-11-09T12:31:33.764Z,,43.9,52,28.4,,,
2017-11-09T12:32:03.786Z,,,52,28.4,,,
2017-11-09T12:32:13.775Z,,,52,28.4,,,
2017-11-09T12:32:33.753Z,,,52,28.4,,,
2017-11-09T12:32:53.754Z,,,52,28.4,,,
2017-11-09T12:33:13.753Z,,43.8,52,28.4,,,
2017-11-09T12:33:23.753Z,,,52,28.3,,,
2017-11-09T12:33:33.753Z,,,52,28.3,,,
2017-11-09T12:33:43.754Z,,,52,28.3,,,
2017-11-09T12:34:13.783Z,,,52,28.3,,,
2017-11-09T12:34:23.768Z,,,52,28.3,,,
2017-11-09T12:34:33.754Z,,43.7,52,28.1,,,
2017-11-09T12:34:43.762Z,,,52,28.1,,,
2017-11-09T12:35:13.753Z,,,52,28.1,,,
2017-11-09T12:35:23.753Z,,,52,28.1,,,
2017-11-09T12:35:33.753Z,,,52,28.1,,,
2017-11-09T12:35:43.771Z,,,52,28.1,,,
2017-11-09T12:35:53.755Z,1,43.6,52,28,0,,
2017-11-09T12:36:03.755Z,1,43.2,52,33.6,0,,
2017-11-09T12:36:13.754Z,,43.1,52,42.7,,,
2017-11-09T12:36:23.753Z,0,42.2,,,0,,
2017-11-09T12:36:33.753Z,0,42.7,52,42.4,0,,
2017-11-09T12:36:43.778Z,,42.6,52,42.2,,,
2017-11-09T12:37:13.757Z,,,52,42,,,
2017-11-09T12:37:23.758Z,,42.4,52,41.9,,,
2017-11-09T12:37:33.764Z,,,52,41.6,,5,
2017-11-09T12:37:43.753Z,,,52,41.5,,,
2017-11-09T12:37:53.761Z,,,52,41.4,,,
2017-11-09T12:38:03.760Z,,42.3,,,,,
2017-11-09T12:38:13.752Z,,,52,41.2,,,
2017-11-09T12:38:23.754Z,,42.2,52,40.8,,,
2017-11-09T12:38:33.758Z,0,42.4,52,40.6,0,0,
2017-11-09T12:38:43.756Z,0,42.1,,,0,,
2017-11-09T12:38:53.753Z,,,52,42.7,,,
2017-11-09T12:39:03.755Z,,41.4,52,42.4,,,
2017-11-09T12:39:13.761Z,1,,52,42.3,0,,
2017-11-09T12:39:23.797Z,0,,,,0,,
2017-11-09T12:39:33.770Z,0,41.7,52,41.6,0,,0
2017-11-09T12:39:43.755Z,,41.6,52,41.3,,,
2017-11-09T12:39:53.757Z,,41.5,,,,,
2017-11-09T12:40:03.825Z,1,41.6,52,40.9,0,,
2017-11-09T12:40:13.768Z,1,44.1,52,42.4,0,,36
2017-11-09T12:40:23.762Z,0,45.4,52,45,0,,31
2017-11-09T12:40:33.761Z,0,44.8,,,0,,0
2017-11-09T12:40:43.753Z,,44.6,52,44.9,,,
2017-11-09T12:41:03.815Z,,,52,44.8,,,
2017-11-09T12:41:13.811Z,,,52,44.7,,,
2017-11-09T12:41:23.811Z,,,52,44.4,,,
2017-11-09T12:41:33.762Z,,44.5,52,44.2,,5,
2017-11-09T12:41:43.820Z,,,52,44,,,
2017-11-09T12:41:53.753Z,,,52,43.9,,,
2017-11-09T12:42:13.766Z,,44.4,52,43.7,,,
2017-11-09T12:42:23.777Z,,,52,43.6,,,
2017-11-09T12:42:33.806Z,,,52,43,,,
2017-11-09T12:42:53.839Z,1,44.3,,,0,0,
2017-11-09T12:43:03.848Z,0,45,52,44,0,,37
2017-11-09T12:43:13.839Z,,45.6,52,45.1,,,0
2017-11-09T12:43:23.850Z,0,45.1,52,45,0,,
2017-11-09T12:43:33.830Z,,44.9,52,44.7,,,
2017-11-09T12:43:43.876Z,,44.8,,,,,
2017-11-09T12:44:03.898Z,,,52,44.6,,,
2017-11-09T12:44:13.764Z,,,52,44.3,,,
2017-11-09T12:44:23.765Z,,44.7,52,44.2,,5,
2017-11-09T12:44:33.831Z,,,52,43.8,,,
2017-11-09T12:44:53.786Z,,,52,43.6,,,
2017-11-09T12:45:13.762Z,,44.6,52,43.5,,,
2017-11-09T12:45:33.789Z,,,52,43.1,,,
2017-11-09T12:45:43.758Z,,,52,42.9,,,
2017-11-09T12:45:53.752Z,,,52,42.9,,,
2017-11-09T12:46:13.754Z,,,52,42.7,,,
2017-11-09T12:46:23.764Z,,,52,42.6,,,
2017-11-09T12:46:33.782Z,,,52,42.3,,,
2017-11-09T12:46:53.823Z,,,52,42.1,,,
2017-11-09T12:47:13.753Z,,,52,42,,,
2017-11-09T12:47:33.773Z,,,52,41.6,,,
2017-11-09T12:47:53.788Z,,,52,41.4,,,
2017-11-09T12:48:13.769Z,,,52,41.3,,,
2017-11-09T12:48:23.790Z,,,52,41.1,,,
2017-11-09T12:48:33.778Z,,44.5,52,40.8,,,
2017-11-09T12:48:43.758Z,,,52,40.7,,,
2017-11-09T12:48:53.849Z,,,52,40.6,,,
2017-11-09T12:49:14.018Z,,,52,40.5,,,
2017-11-09T12:49:33.851Z,,,52,40.1,,,
2017-11-09T12:49:43.759Z,,44.4,,,,,
2017-11-09T12:49:53.761Z,,,52,39.9,,,
2017-11-09T12:50:13.763Z,,,52,39.8,,,
2017-11-09T12:50:33.810Z,,,52,39.5,,,
2017-11-09T12:50:43.843Z,,44.3,,,,,
2017-11-09T12:50:53.841Z,,,52,39.4,,,
2017-11-09T12:51:13.875Z,,,52,39.2,,,
2017-11-09T12:51:33.793Z,,44.2,52,38.9,,,
2017-11-09T12:51:53.807Z,,,52,38.7,,,
2017-11-09T12:52:13.843Z,,,52,38.6,,,
2017-11-09T12:52:23.776Z,,44.1,,,,,
2017-11-09T12:52:33.830Z,,,52,38.3,,,
2017-11-09T12:52:53.875Z,,,52,38.2,,,
2017-11-09T12:53:03.801Z,,44,52,38.1,,,
2017-11-09T12:53:13.799Z,,,52,37.9,,,
2017-11-09T12:53:23.803Z,,43.9,,,,,
2017-11-09T12:53:33.809Z,,44,52,37.8,,,
2017-11-09T12:53:43.880Z,,43.9,,,,,
2017-11-09T12:53:53.762Z,,,52,37.7,,,
2017-11-09T12:54:23.760Z,,,52,37.6,,,
2017-11-09T12:54:33.764Z,,43.8,52,37.3,,,
2017-11-09T12:54:53.764Z,,,52,37.2,,,
2017-11-09T12:55:23.782Z,,43.7,52,37.1,,,
2017-11-09T12:55:33.762Z,,,52,36.9,,,
2017-11-09T12:55:43.763Z,,,52,36.8,,,
2017-11-09T12:55:53.769Z,,,52,36.7,,,
2017-11-09T12:56:03.786Z,,43.6,,,,,
2017-11-09T12:56:23.764Z,,,52,36.6,,,
2017-11-09T12:56:33.756Z,,,52,36.4,,,
2017-11-09T12:56:43.754Z,,43.5,,,,,
2017-11-09T12:56:53.758Z,,,52,36.3,,,
2017-11-09T12:57:23.760Z,,,52,36.2,,,
2017-11-09T12:57:33.754Z,,,52,36.1,,,
2017-11-09T12:57:43.755Z,,43.4,52,36,,,
2017-11-09T12:57:53.756Z,,,52,35.9,,,
2017-11-09T12:58:23.760Z,,,52,35.8,,,
2017-11-09T12:58:33.752Z,,43.3,52,35.7,,,
2017-11-09T12:58:43.764Z,,,52,35.7,,,
2017-11-09T12:58:53.756Z,,,52,35.5,,,
2017-11-09T12:59:23.757Z,,,52,35.5,,,
2017-11-09T12:59:33.751Z,,43.2,52,35.3,,,
2017-11-09T12:59:53.816Z,,,52,35.2,,,
2017-11-09T13:00:23.751Z,,,52,35.2,,,
2017-11-09T13:00:33.756Z,,43.1,52,35.1,,,
2017-11-09T13:00:43.776Z,,,52,34.9,,,
2017-11-09T13:00:53.865Z,,,52,34.8,,,
2017-11-09T13:01:23.750Z,,,52,34.7,,,
2017-11-09T13:01:33.752Z,,43,52,34.6,,,
2017-11-09T13:01:43.800Z,,,52,34.6,,,
2017-11-09T13:01:53.776Z,,,52,34.5,,,
2017-11-09T13:02:03.765Z,,,52,34.4,,,
2017-11-09T13:02:13.794Z,0,42.9,52,34.3,0,,
2017-11-09T13:02:23.755Z,,43,,,,,
2017-11-09T13:02:33.762Z,,43,52,34.3,,,
2017-11-09T13:02:43.752Z,,42.9,,,,,
2017-11-09T13:02:53.756Z,,,52,34.2,,,
2017-11-09T13:03:23.757Z,,,52,34.2,,,
2017-11-09T13:03:33.753Z,,,52,34.1,,,
2017-11-09T13:03:43.808Z,,42.8,52,34,,,
2017-11-09T13:03:53.832Z,,,52,33.9,,,
2017-11-09T13:04:23.820Z,,,52,33.9,,,
2017-11-09T13:04:33.844Z,,,52,33.8,,,
2017-11-09T13:04:43.757Z,,,52,33.7,,,
2017-11-09T13:04:53.792Z,,42.7,52,33.7,,,
2017-11-09T13:05:13.751Z,,,52,33.6,,,
2017-11-09T13:05:33.757Z,,,52,33.5,,,
2017-11-09T13:05:43.786Z,,42.8,,,,,
2017-11-09T13:05:53.786Z,,42.7,52,33.5,,,
2017-11-09T13:06:13.759Z,,,52,33.4,,,
2017-11-09T13:06:23.751Z,,,52,33.4,,,
2017-11-09T13:06:33.750Z,,42.6,52,33.3,,,
2017-11-09T13:06:43.759Z,,,52,33.3,,,
2017-11-09T13:07:03.752Z,,,52,33.2,,,
2017-11-09T13:07:23.750Z,,,52,33.2,,,
2017-11-09T13:07:33.752Z,,42.4,52,33.1,,,
2017-11-09T13:07:53.784Z,,,52,32.9,,,
2017-11-09T13:08:23.757Z,,,52,32.9,,,
2017-11-09T13:08:33.769Z,,42.3,52,32.8,,,
2017-11-09T13:08:53.751Z,,,52,32.7,,,
2017-11-09T13:09:23.756Z,,,52,32.7,,,
2017-11-09T13:09:33.752Z,,,52,32.6,,,
2017-11-09T13:09:43.763Z,,42.2,52,32.6,,,
2017-11-09T13:09:53.757Z,,,52,32.5,,,
2017-11-09T13:10:23.833Z,,,52,32.5,,,
2017-11-09T13:10:33.900Z,,,52,32.4,,,
2017-11-09T13:10:43.759Z,,,52,32.4,,,
2017-11-09T13:10:53.764Z,,,52,32.4,,,
2017-11-09T13:11:23.789Z,,42.1,52,32.3,,,
2017-11-09T13:11:33.785Z,,,52,32.3,,,
2017-11-09T13:11:53.770Z,,,52,32.2,,,
2017-11-09T13:12:23.754Z,,,52,32.2,,,
2017-11-09T13:12:33.840Z,,,52,32.1,,,
2017-11-09T13:12:43.802Z,,42,,,,,
2017-11-09T13:12:53.818Z,,,52,32.1,,,
2017-11-09T13:13:23.764Z,,,52,32,,,
2017-11-09T13:13:33.773Z,,41.9,52,32,,,
2017-11-09T13:13:43.782Z,,41.9,,,,,
2017-11-09T13:14:03.750Z,,,52,32,,,
2017-11-09T13:14:13.754Z,,41.9,,,,,
2017-11-09T13:14:23.760Z,,,52,31.9,,,
2017-11-09T13:14:33.768Z,,,52,31.9,,,
2017-11-09T13:14:43.813Z,,,52,31.9,,,
2017-11-09T13:15:03.859Z,,,52,31.9,,,
2017-11-09T13:15:23.775Z,,,52,31.8,,,
2017-11-09T13:15:33.755Z,,,52,31.8,,,
2017-11-09T13:15:43.804Z,,41.8,52,31.8,,,
2017-11-09T13:15:53.771Z,,,52,31.6,,,
2017-11-09T13:16:23.784Z,,,52,31.6,,,
2017-11-09T13:16:33.766Z,,,52,31.6,,,
2017-11-09T13:16:43.754Z,,,52,31.6,,,
2017-11-09T13:16:53.764Z,,,52,31.5,,,
2017-11-09T13:17:23.782Z,,41.7,52,31.5,,,
2017-11-09T13:17:33.762Z,,,52,31.5,,,
2017-11-09T13:17:43.756Z,,,52,31.4,,,
2017-11-09T13:17:53.786Z,,,52,31.4,,,
2017-11-09T13:18:23.751Z,,,52,31.4,,,
2017-11-09T13:18:33.751Z,,41.6,52,31.4,,,
2017-11-09T13:18:43.789Z,,,52,31.3,,,
2017-11-09T13:18:53.802Z,,,52,31.3,,,
2017-11-09T13:19:13.758Z,0,41.6,,,0,5,0
2017-11-09T13:19:23.783Z,,,52,31.3,,,
2017-11-09T13:19:33.771Z,,,52,31.2,,,
2017-11-09T13:19:43.805Z,,,52,31.2,,,
2017-11-09T13:19:53.756Z,,,52,31.2,,,
2017-11-09T13:20:23.860Z,,41.5,52,31.2,,,
2017-11-09T13:20:33.750Z,,,52,31,,,
2017-11-09T13:20:53.750Z,,,52,31,,,
2017-11-09T13:21:23.758Z,,,52,30.9,,,
2017-11-09T13:21:33.901Z,,,52,30.9,,,
2017-11-09T13:21:43.778Z,,41.4,,,,,
2017-11-09T13:21:53.750Z,,,52,30.9,,,
2017-11-09T13:22:23.777Z,,,52,30.8,,,
2017-11-09T13:22:33.750Z,,,52,30.8,,,
2017-11-09T13:22:53.750Z,,,52,30.8,,,
2017-11-09T13:23:23.814Z,,41.3,52,30.8,,,
2017-11-09T13:23:33.849Z,,,52,30.7,,,
2017-11-09T13:23:43.870Z,,,52,30.7,,,
2017-11-09T13:23:53.777Z,,,52,30.7,,,
2017-11-09T13:24:23.755Z,,,52,30.7,,,
2017-11-09T13:24:33.753Z,,,52,30.6,,,
2017-11-09T13:24:43.799Z,,41.2,52,30.6,,,
2017-11-09T13:24:53.825Z,,,52,30.6,,,
2017-11-09T13:25:23.767Z,,,52,30.6,,,
2017-11-09T13:25:33.756Z,,,52,30.4,,,
2017-11-09T13:25:43.750Z,,,52,30.4,,,
2017-11-09T13:25:53.763Z,,,52,30.4,,,
2017-11-09T13:26:23.780Z,,41.1,52,30.4,,,
2017-11-09T13:26:33.769Z,,,52,30.3,,,
2017-11-09T13:26:53.783Z,,,52,30.3,,,
2017-11-09T13:27:23.758Z,,,52,30.3,,,
2017-11-09T13:27:33.750Z,,,52,30.3,,,
2017-11-09T13:27:43.811Z,,41,,,,,
2017-11-09T13:27:53.768Z,,,52,30.2,,,
2017-11-09T13:28:23.758Z,,,52,30.2,,,
2017-11-09T13:28:33.804Z,,,52,30.2,,,
2017-11-09T13:28:53.757Z,,,52,30.2,,,
2017-11-09T13:29:03.750Z,,,52,30.2,,,
2017-11-09T13:29:13.753Z,,41,52,30.1,,,
2017-11-09T13:29:23.757Z,,40.9,,,,,
2017-11-09T13:29:33.771Z,,,52,30.1,,,
2017-11-09T13:29:43.749Z,,,52,30.1,,,
2017-11-09T13:30:03.776Z,,,52,30.1,,,
2017-11-09T13:30:23.753Z,,,52,30.1,,,
2017-11-09T13:30:33.864Z,,,52,30.1,,,
2017-11-09T13:30:43.765Z,,,52,30.1,,,
2017-11-09T13:30:53.770Z,,,52,30.1,,,
2017-11-09T13:31:03.771Z,,40.8,,,,,
2017-11-09T13:31:23.770Z,,,52,30,,,
2017-11-09T13:31:33.783Z,,,52,30,,,
2017-11-09T13:31:53.759Z,,,52,30,,,
2017-11-09T13:32:23.869Z,,,52,30,,,
2017-11-09T13:32:33.751Z,,,52,30,,,
2017-11-09T13:32:43.801Z,,40.7,,,,,
2017-11-09T13:32:53.770Z,,,52,30,,,
2017-11-09T13:33:23.822Z,,,52,29.8,,,
2017-11-09T13:33:33.786Z,,,52,29.8,,,
2017-11-09T13:33:53.836Z,,,52,29.8,,,
2017-11-09T13:34:23.813Z,,40.6,52,29.8,,,
2017-11-09T13:34:33.817Z,,,52,29.8,,,
2017-11-09T13:34:43.748Z,,,52,29.8,,,
2017-11-09T13:34:53.761Z,,,52,29.8,,,
2017-11-09T13:35:23.879Z,,,52,29.8,,,
2017-11-09T13:35:33.764Z,,,52,29.7,,,
2017-11-09T13:35:43.782Z,,,52,29.7,,,
2017-11-09T13:35:53.751Z,,,52,29.7,,,
2017-11-09T13:36:03.809Z,,40.5,,,,,
2017-11-09T13:36:23.834Z,,,52,29.7,,,
2017-11-09T13:36:33.846Z,,,52,29.7,,,
2017-11-09T13:36:53.774Z,,,52,29.7,,,
2017-11-09T13:37:23.749Z,,,52,29.7,,,
2017-11-09T13:37:33.756Z,,40.4,52,29.7,,,
2017-11-09T13:37:53.753Z,,,52,29.7,,,
2017-11-09T13:38:23.769Z,,,52,29.7,,,
2017-11-09T13:38:33.754Z,,,52,29.6,,,
2017-11-09T13:38:53.749Z,,,52,29.6,,,
2017-11-09T13:39:23.749Z,,40.3,52,29.6,,,
2017-11-09T13:39:33.748Z,,,52,29.6,,,
2017-11-09T13:39:43.748Z,,,52,29.6,,,
2017-11-09T13:39:53.767Z,,,52,29.6,,,
2017-11-09T13:40:23.756Z,,,52,29.6,,,
2017-11-09T13:40:33.749Z,,,52,29.6,,,
2017-11-09T13:40:43.748Z,,40.2,52,29.6,,,
2017-11-09T13:40:53.749Z,,,52,29.6,,,
2017-11-09T13:41:23.748Z,,,52,29.6,,,
2017-11-09T13:41:33.749Z,,,52,29.6,,,
2017-11-09T13:41:43.814Z,,,52,29.6,,,
2017-11-09T13:41:53.753Z,,,52,29.6,,,
2017-11-09T13:42:23.758Z,,,52,29.6,,,
2017-11-09T13:42:33.753Z,,40.1,52,29.6,,,
2017-11-09T13:42:43.748Z,,,52,29.5,,,
2017-11-09T13:42:53.749Z,,,52,29.6,,,
2017-11-09T13:43:23.752Z,,,52,29.5,,,
2017-11-09T13:43:33.753Z,,,52,29.5,,,
2017-11-09T13:43:43.819Z,,,52,29.5,,,
2017-11-09T13:43:53.752Z,,,52,29.5,,,
2017-11-09T13:44:23.747Z,,40,52,29.5,,,
2017-11-09T13:44:33.784Z,,,52,29.5,,,
2017-11-09T13:44:43.748Z,,,52,29.5,,,
2017-11-09T13:44:53.755Z,,,52,29.5,,,
2017-11-09T13:45:23.777Z,,,52,29.6,,,
2017-11-09T13:45:33.853Z,,,52,29.6,,,
2017-11-09T13:45:43.877Z,,40,52,29.6,,,
2017-11-09T13:45:53.748Z,,40,,,,,
2017-11-09T13:46:03.756Z,,,52,29.6,,,
2017-11-09T13:46:13.749Z,,39.9,,,,,
2017-11-09T13:46:23.748Z,,,52,29.6,,,
2017-11-09T13:46:33.748Z,,,52,29.7,,,
2017-11-09T13:46:43.748Z,,,52,29.7,,,
2017-11-09T13:47:03.747Z,,,52,29.7,,,
2017-11-09T13:47:23.748Z,,,52,29.7,,,
2017-11-09T13:47:33.780Z,,,52,29.8,,,
2017-11-09T13:47:43.748Z,,39.8,52,29.8,,,
2017-11-09T13:47:53.749Z,,,52,29.8,,,
2017-11-09T13:48:23.753Z,,,52,29.8,,,
2017-11-09T13:48:33.753Z,,,52,30,,,
2017-11-09T13:48:53.757Z,,,52,30,,,
2017-11-09T13:49:23.762Z,,,52,30,,,
2017-11-09T13:49:33.747Z,,39.7,52,30,,,
2017-11-09T13:49:43.749Z,,39.7,52,30,,,
2017-11-09T13:49:53.909Z,,,52,30,,,
2017-11-09T13:50:23.747Z,,,52,30.1,,,
2017-11-09T13:50:33.752Z,,,52,30.1,,,
2017-11-09T13:50:43.750Z,,,52,30.1,,,
2017-11-09T13:50:53.758Z,,,52,30.1,,,
2017-11-09T13:51:23.750Z,,,52,30.1,,,
2017-11-09T13:51:33.810Z,,,52,30.1,,,
2017-11-09T13:51:43.762Z,,39.6,52,30.1,,,
2017-11-09T13:51:53.756Z,,,52,30.1,,,
2017-11-09T13:52:23.766Z,,,52,30.1,,,
2017-11-09T13:52:33.751Z,,,52,30.1,,,
2017-11-09T13:52:43.764Z,,,52,30.1,,,
2017-11-09T13:52:53.747Z,,,52,30.1,,,
2017-11-09T13:53:23.748Z,,39.6,52,30.1,,,
2017-11-09T13:53:33.747Z,,39.5,52,30,,,
2017-11-09T13:53:43.747Z,,,52,30,,,
2017-11-09T13:53:53.747Z,,,52,30.1,,,
2017-11-09T13:54:23.899Z,,,52,30,,,
2017-11-09T13:54:33.747Z,,,52,30,,,
2017-11-09T13:54:43.747Z,,,52,30,,,
2017-11-09T13:54:53.746Z,,,52,30,,,
2017-11-09T13:55:03.747Z,,39.4,,,,,
2017-11-09T13:55:23.960Z,,,52,30,,,
2017-11-09T13:55:33.747Z,,,52,30,,,
2017-11-09T13:55:53.747Z,,,52,29.8,,,
2017-11-09T13:56:23.775Z,,,52,29.8,,,
2017-11-09T13:56:33.747Z,,,52,29.8,,,
2017-11-09T13:56:43.749Z,,39.3,52,29.8,,,
2017-11-09T13:56:53.746Z,,,52,29.8,,,
2017-11-09T13:57:23.746Z,,,52,29.8,,,
2017-11-09T13:57:33.757Z,,,52,29.8,,,
2017-11-09T13:57:53.758Z,,,52,29.7,,,
2017-11-09T13:58:23.748Z,,,52,29.7,,,
2017-11-09T13:58:33.757Z,,39.2,52,29.7,,,
2017-11-09T13:58:53.746Z,,,52,29.7,,,
2017-11-09T13:59:23.749Z,,,52,29.7,,,
2017-11-09T13:59:33.748Z,,,52,29.7,,,
2017-11-09T13:59:43.747Z,,,52,29.7,,,
2017-11-09T13:59:53.751Z,,,52,29.6,,,
2017-11-09T14:00:23.771Z,,39.1,52,29.6,,,
2017-11-09T14:00:33.747Z,,39.2,52,29.6,,,
2017-11-09T14:00:43.748Z,,39.1,52,29.6,,,
2017-11-09T14:00:53.746Z,,,52,29.6,,,
2017-11-09T14:01:28.319Z,,,52,29.6,,,
2017-11-09T14:01:33.765Z,,,52,29.6,,,
2017-11-09T14:01:43.746Z,,,52,29.6,,,
2017-11-09T14:01:53.786Z,,39.1,,,,,
2017-11-09T14:02:03.750Z,,,52,29.6,,,
2017-11-09T14:02:13.896Z,,38.9,,,,,
2017-11-09T14:02:23.747Z,,,52,29.6,,,
2017-11-09T14:02:33.749Z,,38.9,52,29.6,,,
2017-11-09T14:02:53.747Z,,,52,29.5,,,
2017-11-09T14:03:13.759Z,,,52,29.5,,,
2017-11-09T14:03:23.759Z,,,52,29.5,,,
2017-11-09T14:03:33.746Z,,,52,29.5,,,
2017-11-09T14:03:43.746Z,,,52,29.5,,,
2017-11-09T14:04:03.751Z,,,52,29.5,,,
2017-11-09T14:04:23.752Z,,38.8,52,29.5,,,
2017-11-09T14:04:33.754Z,,,52,29.5,,,
2017-11-09T14:04:43.752Z,,,52,29.5,,,
2017-11-09T14:04:53.747Z,,,52,29.5,,,
2017-11-09T14:05:23.746Z,,,52,29.5,,,
2017-11-09T14:05:33.750Z,,,52,29.5,,,
2017-11-09T14:05:43.746Z,,,52,29.5,,,
2017-11-09T14:05:53.763Z,,,52,29.5,,,
2017-11-09T14:06:23.749Z,,38.7,52,29.3,,,
2017-11-09T14:06:33.746Z,,,52,29.3,,,
2017-11-09T14:06:43.753Z,,,52,29.3,,,
2017-11-09T14:06:53.746Z,,,52,29.3,,,
2017-11-09T14:07:23.782Z,,,52,29.3,,,
2017-11-09T14:07:33.750Z,,,52,29.3,,,
2017-11-09T14:07:53.746Z,,,52,29.3,,,
2017-11-09T14:08:23.746Z,,38.6,52,29.3,,,
2017-11-09T14:08:33.746Z,,,52,29.3,,,
2017-11-09T14:08:43.746Z,,,52,29.2,,,
2017-11-09T14:08:53.747Z,,,52,29.2,,,
2017-11-09T14:09:23.750Z,,,52,29.2,,,
2017-11-09T14:09:33.754Z,,,52,29.2,,,
2017-11-09T14:09:43.758Z,,,52,29.2,,,
2017-11-09T14:09:53.747Z,,,52,29.2,,,
2017-11-09T14:10:23.746Z,,38.5,52,29.2,,,
2017-11-09T14:10:33.745Z,,,52,29.2,,,
2017-11-09T14:10:43.746Z,,,52,29.2,,,
2017-11-09T14:10:53.752Z,,,52,29.2,,,
2017-11-09T14:11:23.756Z,,,52,29.2,,,
2017-11-09T14:11:33.758Z,,,52,29.2,,,
2017-11-09T14:11:43.749Z,,38.5,,,,,
2017-11-09T14:11:53.760Z,,,52,29.1,,,
2017-11-09T14:12:23.751Z,,38.4,52,29.1,,,
2017-11-09T14:12:33.748Z,,,52,29.1,,,
2017-11-09T14:12:43.745Z,,,52,29.1,,,
2017-11-09T14:12:53.759Z,,,52,29.1,,,
2017-11-09T14:13:23.759Z,,,52,29.1,,,
2017-11-09T14:13:33.752Z,,,52,29.1,,,
2017-11-09T14:13:43.758Z,,38.3,,,,,
2017-11-09T14:13:53.759Z,,,52,29.1,,,
2017-11-09T14:14:23.745Z,,,52,29.1,,,
2017-11-09T14:14:33.760Z,,,52,29.1,,,
2017-11-09T14:14:53.745Z,,,52,29.1,,,
2017-11-09T14:15:23.746Z,,,52,29,,,
2017-11-09T14:15:34.812Z,,,52,29.1,,,
2017-11-09T14:15:43.746Z,,,52,29.1,,,
2017-11-09T14:15:53.778Z,,,52,29,,,
2017-11-09T14:16:03.765Z,,38.2,,,,,
2017-11-09T14:16:23.745Z,,,52,29,,,
2017-11-09T14:16:33.750Z,,,52,29,,,
2017-11-09T14:16:53.747Z,,,52,29,,,
2017-11-09T14:17:23.773Z,,,52,29,,,
2017-11-09T14:17:33.750Z,,,52,29,,,
2017-11-09T14:17:53.752Z,,,52,29,,,
2017-11-09T14:18:03.754Z,,38.1,,,,,
2017-11-09T14:18:23.746Z,,,52,29,,,
2017-11-09T14:18:33.763Z,,,52,29,,,
2017-11-09T14:18:53.745Z,,,52,29,,,
2017-11-09T14:19:23.754Z,0,38.1,52,29,0,5,0
2017-11-09T14:19:33.748Z,,,52,28.9,,,
2017-11-09T14:19:53.752Z,,,52,28.9,,,
2017-11-09T14:20:03.884Z,,38,,,,,
2017-11-09T14:20:23.752Z,,,52,28.9,,,
2017-11-09T14:20:33.749Z,,,52,28.9,,,
2017-11-09T14:20:53.745Z,,,52,28.9,,,
2017-11-09T14:21:13.746Z,,,52,28.9,,,
