Time,HwTOutlet,PrimT,ChActive,HwActive,PrimTSet,ActPow,HwTSet
2017-11-30T13:24:10.981Z,28.6,,,,,,52
2017-11-30T13:24:20.985Z,28.6,,,,,,52
2017-11-30T13:24:30.981Z,28.6,,,,,,52
2017-11-30T13:24:41.001Z,28.6,,,,,,52
2017-11-30T13:24:50.984Z,28.6,,,,,,52
2017-11-30T13:25:00.987Z,28.5,38.1,,,,,52
2017-11-30T13:25:10.981Z,28.5,,,,,,52
2017-11-30T13:25:20.988Z,28.5,,,,,,52
2017-11-30T13:25:30.981Z,28.5,,,,,,52
2017-11-30T13:25:40.987Z,28.5,,,,,,52
2017-11-30T13:25:50.981Z,28.5,,,,,,52
2017-11-30T13:26:00.981Z,28.5,,,,,,52
2017-11-30T13:26:10.985Z,28.5,,,,,,52
2017-11-30T13:26:20.987Z,28.5,,,,,,52
2017-11-30T13:26:30.982Z,28.5,,,,,,52
2017-11-30T13:26:40.981Z,28.5,,,,,,52
2017-11-30T13:26:50.981Z,28.4,38,,,,,52
2017-11-30T13:27:00.999Z,28.4,,,,,,52
2017-11-30T13:27:10.989Z,28.4,,,,,,52
2017-11-30T13:27:21.004Z,28.4,,,,,,52
2017-11-30T13:27:30.985Z,28.4,,,,,,52
2017-11-30T13:27:41.007Z,28.4,,,,,,52
2017-11-30T13:27:50.995Z,28.4,,,,,,52
2017-11-30T13:28:00.990Z,28.4,,,,,,52
2017-11-30T13:28:10.986Z,28.4,,,,,,52
2017-11-30T13:28:21.004Z,28.4,,,,,,52
2017-11-30T13:28:31.005Z,28.3,38,,,,,52
2017-11-30T13:28:41.000Z,28.3,38,,,,,52
2017-11-30T13:28:51.083Z,28.3,37.9,,,,,52
2017-11-30T13:29:01.002Z,28.3,,,,,,52
2017-11-30T13:29:10.991Z,28.3,,,,,,52
2017-11-30T13:29:20.994Z,28.3,,,,,,52
2017-11-30T13:29:30.996Z,28.3,,,,,,52
2017-11-30T13:29:41.002Z,28.3,,,,,,52
2017-11-30T13:29:51.009Z,28.3,,,,,,52
2017-11-30T13:30:01.013Z,28.3,,,,,,52
2017-11-30T13:30:11.014Z,28.3,,,,,,52
2017-11-30T13:30:21.025Z,28.1,,,,,,52
2017-11-30T13:30:31.018Z,28.1,37.8,,,,,52
2017-11-30T13:30:41.023Z,28.1,37.9,,,,,52
2017-11-30T13:30:51.020Z,28.1,,,,,,52
2017-11-30T13:31:01.011Z,28.1,37.8,,,,,52
2017-11-30T13:31:11.018Z,28.1,,,,,,52
2017-11-30T13:31:21.015Z,28.1,,,,,,52
2017-11-30T13:31:30.999Z,28.1,,,,,,52
2017-11-30T13:31:41.011Z,28.1,,,,,,52
2017-11-30T13:31:51.006Z,28,,,,,,52
2017-11-30T13:32:00.991Z,28.1,,,,,,52
2017-11-30T13:32:11.008Z,28,,,,,,52
2017-11-30T13:32:21.003Z,28,,,,,,52
2017-11-30T13:32:31.011Z,28,,,,,,52
2017-11-30T13:32:40.997Z,28,37.7,,,,,52
2017-11-30T13:32:50.997Z,28,,1,0,58,,52
2017-11-30T13:33:00.996Z,28,,,,,,52
2017-11-30T13:33:11.002Z,28,,,,,,52
2017-11-30T13:33:20.994Z,28,,,,,,52
2017-11-30T13:33:31.002Z,28,,,,,,52
2017-11-30T13:33:40.992Z,28,,,,,,52
2017-11-30T13:33:50.994Z,28,,,,,,52
2017-11-30T13:34:01.060Z,27.9,,,,,,52
2017-11-30T13:34:11.130Z,27.9,,,,,,52
2017-11-30T13:34:21.079Z,27.9,,,,,,52
2017-11-30T13:34:30.996Z,27.9,,,,,,52
2017-11-30T13:34:40.989Z,27.9,37.6,,,,,52
2017-11-30T13:34:50.991Z,27.9,,,,,,52
2017-11-30T13:35:01.001Z,27.9,,,,,,52
2017-11-30T13:35:10.993Z,27.9,,,,,,52
2017-11-30T13:35:21.007Z,27.9,,,,,,52
2017-11-30T13:35:31.011Z,27.9,,,,,,52
2017-11-30T13:35:41.021Z,27.9,,,,,,52
2017-11-30T13:35:50.989Z,27.9,,,,,,52
2017-11-30T13:36:00.999Z,27.9,,,,,,52
2017-11-30T13:36:10.996Z,27.9,,,,,,52
2017-11-30T13:36:21.011Z,27.9,,,,,,52
2017-11-30T13:36:31.000Z,27.8,37.5,,,,,52
2017-11-30T13:36:41.004Z,27.8,,0,0,5,,52
2017-11-30T13:36:51.007Z,27.8,,,,,,52
2017-11-30T13:37:01.044Z,27.8,,,,,,52
2017-11-30T13:37:10.995Z,27.8,,,,,,52
2017-11-30T13:37:20.994Z,27.8,37.6,1,0,58,,52
2017-11-30T13:37:31.012Z,27.8,43.1,,,,38,52
2017-11-30T13:37:41.003Z,27.8,36.6,,,,29,52
2017-11-30T13:37:51.005Z,27.8,31.9,,,,30,52
2017-11-30T13:38:01.001Z,27.8,29.9,,,,29,52
2017-11-30T13:38:11.019Z,27.8,28.7,,,,,52
2017-11-30T13:38:20.982Z,27.8,27.8,,,,30,52
2017-11-30T13:38:30.989Z,27.8,28,,,,29,52
2017-11-30T13:38:40.997Z,27.8,28.4,,,,,52
2017-11-30T13:38:50.993Z,27.8,28.8,,,,30,52
2017-11-30T13:39:01.009Z,27.8,29,,,,29,52
2017-11-30T13:39:10.988Z,27.8,29.2,,,,,52
2017-11-30T13:39:21.024Z,27.8,29.3,,,,,52
2017-11-30T13:39:30.981Z,27.7,29.4,,,,,52
2017-11-30T13:39:40.994Z,27.7,29.6,,,,,52
2017-11-30T13:39:50.994Z,27.7,30,,,,30,52
2017-11-30T13:40:01.009Z,27.7,30.2,,,,29,52
2017-11-30T13:40:10.987Z,27.7,30.3,,,,,52
2017-11-30T13:40:20.982Z,27.7,30.5,,,,,52
2017-11-30T13:40:30.985Z,27.7,30.7,,,,,52
2017-11-30T13:40:40.999Z,27.7,31.1,,,,,52
2017-11-30T13:40:50.987Z,27.7,31.3,,,,,52
2017-11-30T13:41:00.989Z,27.7,31.5,,,,,52
2017-11-30T13:41:10.981Z,27.7,31.7,,,,,52
2017-11-30T13:41:20.993Z,27.7,32,,,,,52
2017-11-30T13:41:30.985Z,27.7,32.1,,,,,52
2017-11-30T13:41:41.000Z,27.7,32.4,,,,,52
2017-11-30T13:41:50.986Z,27.7,32.5,,,,,52
2017-11-30T13:42:00.989Z,27.7,32.7,,,,,52
2017-11-30T13:42:10.990Z,27.7,33.1,,,,,52
2017-11-30T13:42:21.000Z,27.7,33.2,,,,,52
2017-11-30T13:42:30.992Z,27.7,33.4,,,,,52
2017-11-30T13:42:40.982Z,27.7,33.6,,,,,52
2017-11-30T13:42:50.985Z,27.7,33.7,,,,,52
2017-11-30T13:43:00.984Z,27.7,34,,,,,52
2017-11-30T13:43:10.980Z,27.7,34.1,,,,,52
2017-11-30T13:43:20.983Z,27.7,34.2,,,,,52
2017-11-30T13:43:30.981Z,27.7,34.4,,,,,52
2017-11-30T13:43:40.981Z,27.7,34.5,,,,,52
2017-11-30T13:43:50.999Z,27.7,34.7,,,,,52
2017-11-30T13:44:00.982Z,27.7,34.9,,,,30,52
2017-11-30T13:44:11.016Z,27.7,35.1,,,,29,52
2017-11-30T13:44:20.981Z,27.7,35.3,,,,30,52
2017-11-30T13:44:30.984Z,27.7,35.5,,,,29,52
2017-11-30T13:44:40.984Z,27.7,35.7,,,,30,52
2017-11-30T13:44:50.981Z,27.7,35.8,,,,29,52
2017-11-30T13:45:00.985Z,27.7,34.9,1,0,,0,52
2017-11-30T13:45:10.983Z,27.7,32.8,,,,,52
2017-11-30T13:45:20.993Z,27.7,31.8,,,,,52
2017-11-30T13:45:30.981Z,27.7,31.4,,,,,52
2017-11-30T13:45:40.986Z,27.7,31.2,,,,,52
2017-11-30T13:45:50.983Z,27.7,,,,,,52
2017-11-30T13:46:00.984Z,27.7,,,,,,52
2017-11-30T13:46:10.981Z,27.7,,,,,,52
2017-11-30T13:46:20.981Z,27.7,,,,,,52
2017-11-30T13:46:30.981Z,27.7,31.1,,,,,52
2017-11-30T13:46:40.986Z,27.7,30.9,,,,,52
2017-11-30T13:46:50.988Z,27.7,,,,,,52
2017-11-30T13:47:12.283Z,27.7,30.8,,,,,52
2017-11-30T13:47:20.986Z,27.7,30.9,,,,,52
2017-11-30T13:47:30.981Z,27.8,,,,,,52
2017-11-30T13:47:40.989Z,27.8,30.8,,,,,52
2017-11-30T13:47:50.984Z,27.8,,,,,,52
2017-11-30T13:48:01.002Z,27.8,,,,,,52
2017-11-30T13:48:10.985Z,27.8,,,,,,52
2017-11-30T13:48:21.000Z,27.8,,,,,,52
2017-11-30T13:48:30.981Z,27.8,,,,,,52
2017-11-30T13:48:40.992Z,27.8,,,,,,52
2017-11-30T13:48:50.981Z,27.8,,,,,,52
2017-11-30T13:49:00.981Z,27.8,,,,,,52
2017-11-30T13:49:10.981Z,27.8,,,,,,52
2017-11-30T13:49:20.984Z,27.8,,,,,,52
2017-11-30T13:49:30.981Z,27.8,,,,,,52
2017-11-30T13:49:40.987Z,27.8,,,,,,52
2017-11-30T13:49:50.985Z,27.8,,,,,,52
2017-11-30T13:50:00.981Z,27.8,,,,,,52
2017-11-30T13:50:10.992Z,27.8,,,,,,52
2017-11-30T13:50:20.981Z,27.8,30.9,,,,,52
2017-11-30T13:50:30.987Z,27.8,,,,,,52
2017-11-30T13:50:40.982Z,27.8,,,,,,52
2017-11-30T13:50:50.994Z,27.8,,,,,,52
2017-11-30T13:51:00.981Z,27.8,,,,,,52
2017-11-30T13:51:10.980Z,27.8,,,,,,52
2017-11-30T13:51:20.981Z,27.8,,,,,,52
2017-11-30T13:51:30.983Z,27.8,31.1,,,,,52
2017-11-30T13:51:41.008Z,27.8,,,,,,52
2017-11-30T13:51:50.981Z,27.8,,,,,,52
2017-11-30T13:52:01.026Z,27.8,,,,,,52
2017-11-30T13:52:10.996Z,27.8,,,,,,52
2017-11-30T13:52:20.981Z,27.8,,,,,,52
2017-11-30T13:52:30.980Z,27.8,31.2,,,,,52
2017-11-30T13:52:40.981Z,27.8,,,,,,52
2017-11-30T13:52:50.981Z,27.8,,,,,,52
2017-11-30T13:53:01.010Z,27.8,,,,,,52
2017-11-30T13:53:10.981Z,27.8,,,,,,52
2017-11-30T13:53:20.981Z,27.8,,,,,,52
2017-11-30T13:53:30.988Z,27.8,,,,,,52
2017-11-30T13:53:40.980Z,27.8,,,,,,52
2017-11-30T13:53:50.981Z,27.8,,,,,,52
2017-11-30T13:54:00.981Z,27.8,,,,,,52
2017-11-30T13:54:10.981Z,27.8,31.3,,,,,52
2017-11-30T13:54:20.981Z,27.8,,,,,,52
2017-11-30T13:54:30.981Z,27.8,,,,,,52
2017-11-30T13:54:40.981Z,27.8,,,,,,52
2017-11-30T13:54:50.980Z,27.8,,,,,,52
2017-11-30T13:55:00.981Z,27.8,,,,,,52
2017-11-30T13:55:10.981Z,27.8,,,,,,52
2017-11-30T13:55:20.981Z,27.8,,,,,,52
2017-11-30T13:55:30.987Z,27.8,,,,,,52
2017-11-30T13:55:40.981Z,27.8,,,,,,52
2017-11-30T13:55:50.988Z,27.8,,,,,,52
2017-11-30T13:56:01.038Z,27.8,,,,,,52
2017-11-30T13:56:10.981Z,27.8,,,,,,52
2017-11-30T13:56:20.980Z,27.8,,,,,,52
2017-11-30T13:56:30.986Z,27.8,,,,,,52
2017-11-30T13:56:40.981Z,27.8,,,,,,52
2017-11-30T13:56:50.981Z,27.7,,,,,,52
2017-11-30T13:57:00.999Z,27.7,32.2,1,0,,43,52
2017-11-30T13:57:10.991Z,27.8,38,,,,30,52
2017-11-30T13:57:20.989Z,27.7,36.9,,,,30,52
2017-11-30T13:57:30.988Z,27.8,35.6,,,,29,52
2017-11-30T13:57:40.994Z,27.7,34.6,,,,,52
2017-11-30T13:57:50.981Z,27.7,34.1,,,,,52
2017-11-30T13:58:00.993Z,27.8,34,,,,30,52
2017-11-30T13:58:10.981Z,27.7,34.3,,,,29,52
2017-11-30T13:58:20.989Z,27.8,34.7,,,,,52
2017-11-30T13:58:30.981Z,27.8,35.1,,,,30,52
2017-11-30T13:58:40.987Z,27.8,35.3,,,,29,52
2017-11-30T13:58:51.174Z,27.8,35.4,,,,,52
2017-11-30T13:59:00.988Z,27.8,35.5,,,,,52
2017-11-30T13:59:10.995Z,27.8,35.7,,,,,52
2017-11-30T13:59:20.986Z,27.8,35.9,1,0,58,29,52
2017-11-30T13:59:31.003Z,27.8,36.1,,,,29,52
2017-11-30T13:59:40.981Z,27.8,36.2,,,,,52
2017-11-30T13:59:50.981Z,27.8,36.4,,,,,52
2017-11-30T14:00:00.984Z,27.8,35.7,1,0,,0,52
2017-11-30T14:00:11.026Z,27.8,33.9,,,,,52
2017-11-30T14:00:20.981Z,27.8,32.4,,,,,52
2017-11-30T14:00:30.981Z,27.8,31.8,,,,,52
2017-11-30T14:00:40.981Z,27.8,31.6,,,,,52
2017-11-30T14:00:50.981Z,27.8,,,,,,52
2017-11-30T14:01:00.981Z,27.8,,,,,,52
2017-11-30T14:01:10.981Z,27.8,,,,,,52
2017-11-30T14:01:20.990Z,27.8,,,,,,52
2017-11-30T14:01:30.981Z,27.8,31.5,,,,,52
2017-11-30T14:01:40.981Z,27.8,31.4,,,,,52
2017-11-30T14:01:50.980Z,27.8,31.3,,,,,52
2017-11-30T14:02:01.009Z,27.8,,,,,,52
2017-11-30T14:02:10.981Z,27.9,31.2,,,,,52
2017-11-30T14:02:20.986Z,27.8,31.3,,,,,52
2017-11-30T14:02:30.981Z,27.9,,,,,,52
2017-11-30T14:02:40.990Z,27.9,,,,,,52
2017-11-30T14:02:50.986Z,27.9,,,,,,52
2017-11-30T14:03:00.980Z,27.9,31.2,,,,,52
2017-11-30T14:03:11.018Z,27.9,,,,,,52
2017-11-30T14:03:20.981Z,27.9,,,,,,52
2017-11-30T14:03:30.982Z,27.9,,,,,,52
2017-11-30T14:03:40.986Z,27.9,,,,,,52
2017-11-30T14:03:50.981Z,27.9,,,,,,52
2017-11-30T14:04:00.980Z,27.9,,,,,,52
2017-11-30T14:04:10.981Z,27.9,,,,,,52
2017-11-30T14:04:20.981Z,27.9,,,,,,52
2017-11-30T14:04:30.991Z,27.9,,,,,,52
2017-11-30T14:04:40.981Z,27.9,,,,,,52
2017-11-30T14:04:50.995Z,27.9,,,,,,52
2017-11-30T14:05:00.981Z,27.9,,,,,,52
2017-11-30T14:05:10.981Z,27.9,,,,,,52
2017-11-30T14:05:20.985Z,27.9,,,,,,52
2017-11-30T14:05:30.981Z,27.9,,,,,,52
2017-11-30T14:05:40.981Z,27.9,,,,,,52
2017-11-30T14:05:50.983Z,27.9,31.3,,,,,52
2017-11-30T14:06:00.980Z,27.9,,,,,,52
2017-11-30T14:06:10.983Z,27.9,,,,,,52
2017-11-30T14:06:20.986Z,27.9,,,,,,52
2017-11-30T14:06:30.981Z,27.9,,,,,,52
2017-11-30T14:06:41.005Z,27.9,,,,,,52
2017-11-30T14:06:50.982Z,27.9,,,,,,52
2017-11-30T14:07:00.983Z,27.9,,,,,,52
2017-11-30T14:07:10.981Z,27.9,31.4,,,,,52
2017-11-30T14:07:20.981Z,27.9,,,,,,52
2017-11-30T14:07:30.981Z,27.9,,,,,,52
2017-11-30T14:07:40.980Z,27.9,,,,,,52
2017-11-30T14:07:50.981Z,27.9,,,,,,52
2017-11-30T14:08:00.988Z,27.9,,,,,,52
2017-11-30T14:08:11.007Z,27.9,,,,,,52
2017-11-30T14:08:20.981Z,27.9,31.5,,,,,52
2017-11-30T14:08:30.983Z,27.9,,,,,,52
2017-11-30T14:08:40.980Z,27.9,,,,,,52
2017-11-30T14:08:50.980Z,27.9,,,,,,52
2017-11-30T14:09:01.027Z,27.9,,,,,,52
2017-11-30T14:09:11.009Z,27.9,,,,,,52
2017-11-30T14:09:20.983Z,27.9,,,,,,52
2017-11-30T14:09:30.983Z,27.9,,,,,,52
2017-11-30T14:09:40.981Z,27.9,,,,,,52
2017-11-30T14:09:50.986Z,27.9,,,,,,52
2017-11-30T14:10:00.986Z,27.9,,,,,,52
2017-11-30T14:10:10.990Z,27.9,,,,,,52
2017-11-30T14:10:20.984Z,27.9,,,,,,52
2017-11-30T14:10:31.018Z,27.9,,,,,,52
2017-11-30T14:10:40.991Z,27.9,,,,,,52
2017-11-30T14:10:50.988Z,27.9,,,,,,52
2017-11-30T14:11:00.989Z,27.9,,,,,,52
2017-11-30T14:11:10.989Z,27.9,,,,,,52
2017-11-30T14:11:20.993Z,27.9,,,,,,52
2017-11-30T14:11:31.023Z,27.9,,,,,,52
2017-11-30T14:11:40.985Z,27.9,,,,,,52
2017-11-30T14:11:50.991Z,27.9,,,,,,52
2017-11-30T14:12:00.999Z,27.9,,,,,,52
2017-11-30T14:12:11.005Z,27.9,,,,,,52
2017-11-30T14:12:20.986Z,27.9,,,,,,52
2017-11-30T14:12:30.989Z,27.9,,,,,,52
2017-11-30T14:12:40.985Z,27.9,,,,,,52
2017-11-30T14:12:50.992Z,27.9,,,,,,52
2017-11-30T14:13:00.981Z,27.9,,,,,,52
2017-11-30T14:13:10.980Z,27.9,,,,,,52
2017-11-30T14:13:21.702Z,27.9,,,,,,52
2017-11-30T14:13:30.984Z,27.9,,,,,,52
2017-11-30T14:13:40.981Z,27.9,,,,,,52
2017-11-30T14:13:50.985Z,27.9,,,,,,52
2017-11-30T14:14:01.045Z,27.9,,,,,,52
2017-11-30T14:14:10.986Z,27.9,,,,,,52
2017-11-30T14:14:20.981Z,27.9,,,,,,52
2017-11-30T14:14:30.980Z,27.9,,,,,,52
2017-11-30T14:14:47.924Z,27.9,,,,,,52
2017-11-30T14:14:50.985Z,27.9,,,,,,52
2017-11-30T14:15:00.988Z,27.9,31.4,,,,,52
2017-11-30T14:15:10.982Z,27.9,,,,,,52
2017-11-30T14:15:21.276Z,27.9,,,,,,52
2017-11-30T14:15:30.980Z,27.9,,,,,,52
2017-11-30T14:15:40.981Z,27.9,,,,,,52
2017-11-30T14:15:50.982Z,27.9,,,,,,52
2017-11-30T14:16:00.983Z,27.9,,1,0,,,52
2017-11-30T14:16:11.005Z,27.9,36.1,,,,38,52
2017-11-30T14:16:20.987Z,27.9,37.8,,,,29,52
2017-11-30T14:16:30.981Z,27.8,35.7,,,,,52
2017-11-30T14:16:40.980Z,27.8,34.7,,,,,52
2017-11-30T14:16:50.983Z,27.9,33.5,,,,,52
2017-11-30T14:17:00.981Z,27.8,33.2,,,,,52
2017-11-30T14:17:10.981Z,27.8,33.4,,,,30,52
2017-11-30T14:17:20.980Z,27.9,34,,,,,52
2017-11-30T14:17:30.981Z,27.8,34.3,,,,,52
2017-11-30T14:17:40.981Z,27.8,34.5,,,,29,52
2017-11-30T14:17:50.980Z,27.8,34.7,,,,30,52
2017-11-30T14:18:00.984Z,27.9,34.9,,,,,52
2017-11-30T14:18:10.988Z,27.9,35.1,,,,29,52
2017-11-30T14:18:20.981Z,27.9,35.3,,,,,52
2017-11-30T14:18:31.048Z,27.9,35.5,,,,,52
2017-11-30T14:18:40.982Z,27.9,35.6,,,,,52
2017-11-30T14:18:50.980Z,27.9,35.8,,,,30,52
2017-11-30T14:19:00.981Z,27.9,36,,,,29,52
2017-11-30T14:19:10.980Z,27.9,36.1,,,,,52
2017-11-30T14:19:20.989Z,27.9,36.3,,,,,52
2017-11-30T14:19:30.986Z,27.9,36.4,,,,,52
2017-11-30T14:19:40.980Z,27.9,36.6,,,,30,52
2017-11-30T14:19:51.433Z,27.9,36.7,,,,29,52
2017-11-30T14:20:00.980Z,27.9,36.9,,,,,52
2017-11-30T14:20:10.987Z,27.9,37.1,,,,,52
2017-11-30T14:20:20.980Z,27.9,37.3,,,,,52
2017-11-30T14:20:30.993Z,27.9,37.5,,,,,52
2017-11-30T14:20:40.986Z,27.9,37.6,,,,,52
2017-11-30T14:20:50.987Z,27.9,37.8,,,,,52
2017-11-30T14:21:00.982Z,27.9,38,,,,,52
2017-11-30T14:21:10.980Z,27.9,38.1,,,,,52
2017-11-30T14:21:20.980Z,28,38.3,,,,30,52
2017-11-30T14:21:30.982Z,28,38.5,,,,29,52
2017-11-30T14:21:40.985Z,28,38.6,,,,30,52
2017-11-30T14:21:51.020Z,28,38.8,,,,29,52
2017-11-30T14:22:00.985Z,28,39.1,,,,,52
2017-11-30T14:22:10.986Z,28,39.2,,,,30,52
2017-11-30T14:22:20.981Z,28,39.4,,,,29,52
2017-11-30T14:22:30.980Z,28,39.6,,,,,52
2017-11-30T14:22:41.087Z,28,39.8,,,,30,52
2017-11-30T14:22:50.981Z,28.1,39.9,,,,29,52
2017-11-30T14:23:00.981Z,28.1,40,,,,30,52
2017-11-30T14:23:10.993Z,28.1,40.2,,,,29,52
2017-11-30T14:23:20.981Z,28.1,40.3,,,,,52
2017-11-30T14:23:30.986Z,28.1,40.5,,,,,52
2017-11-30T14:23:40.992Z,28.1,40.6,1,0,,0,52
2017-11-30T14:23:50.983Z,28.1,37.9,,,,,52
2017-11-30T14:24:00.987Z,28.3,36.4,,,,,52
2017-11-30T14:24:10.980Z,28.3,35.9,,,,,52
2017-11-30T14:24:20.980Z,28.3,35.7,,,,,52
2017-11-30T14:24:30.981Z,28.3,,,,,,52
2017-11-30T14:24:40.981Z,28.3,,1,0,,,52
2017-11-30T14:24:50.980Z,28.3,41.4,,,,37,52
2017-11-30T14:25:00.987Z,28.3,43.6,,,,29,52
2017-11-30T14:25:10.980Z,28.4,41.9,,,,,52
2017-11-30T14:25:20.981Z,28.4,41.7,,,,,52
2017-11-30T14:25:30.980Z,28.4,41.3,,,,,52
2017-11-30T14:25:40.980Z,28.4,41.1,,,,,52
2017-11-30T14:25:50.980Z,28.4,,,,,,52
2017-11-30T14:26:00.983Z,28.4,41.6,,,,,52
2017-11-30T14:26:10.984Z,28.4,42,,,,30,52
2017-11-30T14:26:20.980Z,28.4,39.9,1,0,,0,52
2017-11-30T14:26:30.980Z,28.5,38.2,,,,,52
2017-11-30T14:26:41.004Z,28.5,37.3,,,,,52
2017-11-30T14:26:50.991Z,28.5,37.2,,,,,52
2017-11-30T14:27:00.981Z,28.5,37.1,,,,,52
2017-11-30T14:27:10.980Z,28.5,,,,,,52
2017-11-30T14:27:20.980Z,28.5,,,,,,52
2017-11-30T14:27:30.981Z,28.6,36.9,,,,,52
2017-11-30T14:27:40.980Z,28.6,36.8,,,,,52
2017-11-30T14:27:51.026Z,28.6,36.7,,,,,52
2017-11-30T14:28:00.989Z,28.6,36.6,,,,,52
2017-11-30T14:28:10.991Z,28.6,36.5,,,,,52
2017-11-30T14:28:20.992Z,28.6,36.4,,,,,52
2017-11-30T14:28:30.980Z,28.7,,,,,,52
2017-11-30T14:28:40.986Z,28.7,,,,,,52
2017-11-30T14:28:50.981Z,28.7,36.3,,,,,52
2017-11-30T14:29:00.981Z,28.7,,,,,,52
2017-11-30T14:29:10.982Z,28.7,36.2,,,,,52
2017-11-30T14:29:20.983Z,28.7,,,,,,52
2017-11-30T14:29:30.984Z,28.7,,,,,,52
2017-11-30T14:29:40.983Z,28.7,,,,,,52
2017-11-30T14:29:50.984Z,28.7,,,,,,52
2017-11-30T14:30:00.987Z,28.9,36.1,,,,,52
2017-11-30T14:30:10.981Z,28.9,,,,,,52
2017-11-30T14:30:20.980Z,28.9,,,,,,52
2017-11-30T14:30:30.980Z,28.9,,,,,,52
2017-11-30T14:30:40.984Z,28.9,,,,,,52
2017-11-30T14:30:50.981Z,28.9,,,,,,52
2017-11-30T14:31:00.980Z,28.9,,,,,,52
2017-11-30T14:31:10.986Z,28.9,,,,,,52
2017-11-30T14:31:20.980Z,28.9,,,,,,52
2017-11-30T14:31:30.981Z,28.9,,,,,,52
2017-11-30T14:31:40.980Z,29,,,,,,52
2017-11-30T14:31:50.981Z,29,,,,,,52
2017-11-30T14:32:00.981Z,29,,,,,,52
2017-11-30T14:32:10.980Z,29,,,,,,52
2017-11-30T14:32:20.980Z,29,36.2,,,,,52
2017-11-30T14:32:30.980Z,29,,,,,,52
2017-11-30T14:32:40.981Z,29,,,,,,52
2017-11-30T14:32:50.986Z,29,,,,,,52
2017-11-30T14:33:00.982Z,29,36.3,,,,,52
2017-11-30T14:33:10.982Z,29,,,,,,52
2017-11-30T14:33:21.529Z,29,,,,,,52
2017-11-30T14:33:30.986Z,29.1,,,,,,52
2017-11-30T14:33:40.980Z,29,,,,,,52
2017-11-30T14:33:50.983Z,29,36.4,,,,,52
2017-11-30T14:34:00.982Z,29.1,,,,,,52
2017-11-30T14:34:10.985Z,29.1,,,,,,52
2017-11-30T14:34:20.980Z,29.1,,,,,,52
2017-11-30T14:34:30.983Z,29.1,,,,,,52
2017-11-30T14:34:40.980Z,29.1,,,,,,52
2017-11-30T14:34:50.984Z,29.1,,,,,,52
2017-11-30T14:35:00.981Z,29.1,,,,,,52
2017-11-30T14:35:10.981Z,29.1,,,,,,52
2017-11-30T14:35:20.983Z,29.1,,,,,,52
2017-11-30T14:35:30.980Z,29.1,,,,,,52
2017-11-30T14:35:41.000Z,29.1,,,,,,52
2017-11-30T14:35:50.981Z,29.1,,,,,,52
2017-11-30T14:36:09.862Z,29.1,,,,,,52
2017-11-30T14:36:10.983Z,29.1,,,,,,52
2017-11-30T14:36:20.980Z,29.1,,,,,,52
2017-11-30T14:36:30.985Z,29.1,,,,,,52
2017-11-30T14:36:41.007Z,29.1,,,,,,52
2017-11-30T14:36:50.991Z,29.2,,,,,,52
2017-11-30T14:37:00.990Z,29.2,,,,,,52
2017-11-30T14:37:10.994Z,29.2,,,,,,52
2017-11-30T14:37:20.986Z,29.2,,,,,,52
2017-11-30T14:37:30.980Z,29.2,,,,,,52
2017-11-30T14:37:40.992Z,29.2,,,,,,52
2017-11-30T14:37:50.980Z,29.2,,,,,,52
2017-11-30T14:38:00.989Z,29.2,,,,,,52
2017-11-30T14:38:10.982Z,29.2,36.3,,,,,52
2017-11-30T14:38:20.981Z,29.2,,,,,,52
2017-11-30T14:38:30.989Z,29.2,,,,,,52
2017-11-30T14:38:40.980Z,29.2,,,,,,52
2017-11-30T14:38:50.980Z,29.2,,,,,,52
2017-11-30T14:39:00.981Z,29.2,,,,,,52
2017-11-30T14:39:10.981Z,29.2,,,,,,52
2017-11-30T14:39:20.980Z,29.2,,,,,,52
2017-11-30T14:39:30.987Z,29.2,36.2,,,,,52
2017-11-30T14:39:40.986Z,29.2,,,,,,52
2017-11-30T14:39:50.980Z,29.2,,,,,,52
2017-11-30T14:40:00.980Z,29.2,,,,,,52
2017-11-30T14:40:11.153Z,29.2,,,,,,52
2017-11-30T14:40:20.980Z,29.2,,,,,,52
2017-11-30T14:40:30.980Z,29.2,,,,,,52
2017-11-30T14:40:40.980Z,29.2,,,,,,52
2017-11-30T14:40:50.984Z,29.2,36.1,,,,,52
2017-11-30T14:41:00.980Z,29.2,,,,,,52
2017-11-30T14:41:11.015Z,29.2,,,,,,52
2017-11-30T14:41:20.980Z,29.2,,,,,,52
2017-11-30T14:41:30.980Z,29.2,,,,,,52
2017-11-30T14:41:40.980Z,29.2,,,,,,52
2017-11-30T14:41:50.980Z,29.2,,,,,,52
2017-11-30T14:42:00.981Z,29.2,,,,,,52
2017-11-30T14:42:10.980Z,29.2,36,,,,,52
2017-11-30T14:42:20.980Z,29.2,,,,,,52
2017-11-30T14:42:30.980Z,29.2,,,,,,52
2017-11-30T14:42:40.980Z,29.2,,,,,,52
2017-11-30T14:42:50.980Z,29.2,,,,,,52
2017-11-30T14:43:00.980Z,29.2,,,,,,52
2017-11-30T14:43:10.992Z,29.2,,,,,,52
2017-11-30T14:43:20.981Z,29.2,35.9,,,,,52
2017-11-30T14:43:30.986Z,29.2,,,,,,52
2017-11-30T14:43:40.985Z,29.2,,,,,,52
2017-11-30T14:43:50.980Z,29.2,,,,,,52
2017-11-30T14:44:00.991Z,29.2,,,,,,52
